Date,EM LATIN AMERICA ex BRAZIL IMI
1999-04-09,1302.6661600512555
1999-04-12,1304.9652963998624
1999-04-13,1315.1261188008248
1999-04-14,1318.8581969509148
1999-04-15,1363.9448519979871
1999-04-16,1393.536918176796
1999-04-19,1421.7748171137146
1999-04-20,1403.9641213509337
1999-04-21,1404.543810582741
1999-04-22,1424.6496698902436
1999-04-23,1416.304635640285
1999-04-26,1412.1572035422826
1999-04-27,1398.1401653097657
1999-04-28,1418.8169778644456
1999-04-29,1434.6453821529287
1999-04-30,1457.273456629058
1999-05-03,1486.941996670753
1999-05-04,1477.6960020127167
1999-05-05,1474.665978132175
1999-05-06,1486.3869853210103
1999-05-07,1508.314322269115
1999-05-10,1527.6901704831014
1999-05-11,1524.8488937410764
1999-05-12,1510.0605353681356
1999-05-13,1541.491343911361
1999-05-14,1508.0536913682279
1999-05-17,1500.405759511644
1999-05-18,1505.1985819096597
1999-05-19,1472.6699019855794
1999-05-20,1479.7034966690887
1999-05-21,1454.9157723156834
1999-05-24,1420.5839931145465
1999-05-25,1388.3723757752566
1999-05-26,1439.406792995634
1999-05-27,1410.3665588782276
1999-05-28,1416.9880228353054
1999-05-31,1427.6438377911063
1999-06-01,1412.4864003248654
1999-06-02,1424.6552581496414
1999-06-03,1421.8393747320808
1999-06-04,1444.3817107239422
1999-06-07,1458.672928360911
1999-06-08,1440.623512352006
1999-06-09,1428.9772242483978
1999-06-10,1413.5536834177267
1999-06-11,1394.4280979802124
1999-06-14,1391.8044639614147
1999-06-15,1409.793741636329
1999-06-16,1475.514980017769
1999-06-17,1490.2269097694066
1999-06-18,1484.4953980843272
1999-06-21,1506.2659399183117
1999-06-22,1512.000847458458
1999-06-23,1491.0697753916925
1999-06-24,1461.7980401414547
1999-06-25,1431.3401477622479
1999-06-28,1459.8851703844487
1999-06-29,1471.071544086886
1999-06-30,1498.90391429225
1999-07-01,1524.3461243415222
1999-07-02,1545.067177587095
1999-07-05,1555.3990616167214
1999-07-06,1549.2943293028084
1999-07-07,1552.8873249317533
1999-07-08,1538.7202961085231
1999-07-09,1534.5102623037642
1999-07-12,1500.3109790771273
1999-07-13,1513.7038307974872
1999-07-14,1513.6658941170247
1999-07-15,1513.858039279847
1999-07-16,1529.9957743164146
1999-07-19,1544.6325652592707
1999-07-20,1486.2100908395087
1999-07-21,1480.2189706665536
1999-07-22,1464.8210072558927
1999-07-23,1432.9245196749735
1999-07-26,1379.851483662813
1999-07-27,1384.1088531025584
1999-07-28,1402.7786974072874
1999-07-29,1362.9552919543787
1999-07-30,1365.51926125028
1999-08-02,1349.6631431200085
1999-08-03,1354.1304055852768
1999-08-04,1335.162511941625
1999-08-05,1328.694468281542
1999-08-06,1315.5924794971409
1999-08-09,1333.0703394784043
1999-08-10,1318.1656268299537
1999-08-11,1345.155447490965
1999-08-12,1355.4649560355185
1999-08-13,1383.8509743792818
1999-08-16,1380.0100791329269
1999-08-17,1387.509677001554
1999-08-18,1359.652037299422
1999-08-19,1342.5610043351608
1999-08-20,1333.445843954054
1999-08-23,1366.7948352318592
1999-08-24,1378.742823942468
1999-08-25,1410.4265994743637
1999-08-26,1411.6528963967303
1999-08-27,1393.709889068724
1999-08-30,1385.2826843231887
1999-08-31,1364.2103625128952
1999-09-01,1362.6447726064112
1999-09-02,1344.2177500650828
1999-09-03,1360.9095725464258
1999-09-06,1366.6307326452295
1999-09-07,1343.7914163524717
1999-09-08,1337.1727177518235
1999-09-09,1347.1669831285567
1999-09-10,1382.2814512984394
1999-09-13,1396.4295601778654
1999-09-14,1388.730246820646
1999-09-15,1387.9548486415117
1999-09-16,1378.409762832604
1999-09-17,1378.6938924500535
1999-09-20,1388.1546032526517
1999-09-21,1362.4039075923968
1999-09-22,1363.493725520565
1999-09-23,1363.0895137015198
1999-09-24,1359.3383295858994
1999-09-27,1377.349576821121
1999-09-28,1368.7698246145565
1999-09-29,1349.2848210316317
1999-09-30,1342.3506526096176
1999-10-01,1324.507791957782
1999-10-04,1328.2885079387918
1999-10-05,1327.6263231062392
1999-10-06,1335.1884418259292
1999-10-07,1337.7489949113153
1999-10-08,1363.5512683200297
1999-10-11,1366.2667608431257
1999-10-12,1332.8206504865516
1999-10-13,1296.343943712151
1999-10-14,1282.3364434429086
1999-10-15,1233.6166399526433
1999-10-18,1232.8426394026326
1999-10-19,1261.4344992473943
1999-10-20,1277.6213167844141
1999-10-21,1283.3076403441205
1999-10-22,1309.6257134986529
1999-10-25,1303.807636208768
1999-10-26,1306.8998316606376
1999-10-27,1311.210764125514
1999-10-28,1337.0035038403212
1999-10-29,1366.7008691291132
1999-11-01,1373.7997817680416
1999-11-02,1382.9282853253383
1999-11-03,1439.3940920714765
1999-11-04,1446.3053573334657
1999-11-05,1464.525971736851
1999-11-08,1485.2271242765878
1999-11-09,1476.7156926905022
1999-11-10,1485.0880691669688
1999-11-11,1497.7152717512934
1999-11-12,1510.4528302393371
1999-11-15,1525.6489076977568
1999-11-16,1523.2911614079526
1999-11-17,1506.7657384674412
1999-11-18,1533.3370316076728
1999-11-19,1547.5133520114387
1999-11-22,1522.1666497963465
1999-11-23,1530.770341395401
1999-11-24,1554.7416687170958
1999-11-25,1570.6865217515985
1999-11-26,1587.2850042171035
1999-11-29,1589.1741400974538
1999-11-30,1568.8129991744386
1999-12-01,1572.703479020954
1999-12-02,1599.6436478288554
1999-12-03,1633.0385027791203
1999-12-06,1589.6941414663972
1999-12-07,1586.8159401660557
1999-12-08,1613.5219178251277
1999-12-09,1635.3261147231065
1999-12-10,1651.0760297587997
1999-12-13,1647.4774663502244
1999-12-14,1646.9336652918228
1999-12-15,1670.9856678406384
1999-12-16,1658.6890294525665
1999-12-17,1694.284876752384
1999-12-20,1699.615857262686
1999-12-21,1702.1546534133374
1999-12-22,1688.4257275129005
1999-12-23,1682.0227703300143
1999-12-24,1682.0361631826786
1999-12-27,1677.799134550434
1999-12-28,1697.7760104829622
1999-12-29,1714.1690568278218
1999-12-30,1732.8679048302815
1999-12-31,1732.9026678727873
2000-01-03,1715.4706151692553
2000-01-04,1611.9067507586694
2000-01-05,1620.4946874435284
2000-01-06,1606.8236244799634
2000-01-07,1664.329332572077
2000-01-10,1712.5863908307497
2000-01-11,1679.1183207790623
2000-01-12,1686.790208492439
2000-01-13,1740.1969512378146
2000-01-14,1795.661625928411
2000-01-17,1820.7797685417881
2000-01-18,1796.9563126785592
2000-01-19,1780.9596079399787
2000-01-20,1759.0782831189379
2000-01-21,1743.7709779602985
2000-01-24,1736.1419262536094
2000-01-25,1721.9421737121072
2000-01-26,1741.0189271805855
2000-01-27,1753.2907948127774
2000-01-28,1735.2210502123478
2000-01-31,1723.660680348654
2000-02-01,1749.2284782173213
2000-02-02,1769.6233172069185
2000-02-03,1801.9539893328208
2000-02-04,1852.1479569479818
2000-02-07,1904.2255776447919
2000-02-08,1899.3423001225233
2000-02-09,1882.802114555249
2000-02-10,1925.4166303172315
2000-02-11,1916.1848409039862
2000-02-14,1912.7323149680456
2000-02-15,1903.7611985520703
2000-02-16,1895.2160428585405
2000-02-17,1884.4661530743667
2000-02-18,1843.2082819405837
2000-02-21,1831.1983531240624
2000-02-22,1771.8243450396465
2000-02-23,1812.3727783322581
2000-02-24,1822.3313592835852
2000-02-25,1832.7619137954034
2000-02-28,1858.0469236233012
2000-02-29,1879.8623701870638
2000-03-01,1904.7658834413953
2000-03-02,1957.4868112017907
2000-03-03,1990.4793896194417
2000-03-06,1968.2376633882013
2000-03-07,1970.6606174148299
2000-03-08,2002.8012817240572
2000-03-09,1983.8323250366398
2000-03-10,1970.6122227198425
2000-03-13,1938.6990631338622
2000-03-14,1924.2052313988124
2000-03-15,1923.4607806959712
2000-03-16,1922.8914188916244
2000-03-17,1929.6030989758224
2000-03-20,1923.1287373849968
2000-03-21,1919.4860892856557
2000-03-22,1919.5941517887725
2000-03-23,1925.5596878388571
2000-03-24,1942.096990869849
2000-03-27,1956.5376543616135
2000-03-28,1926.8468729548092
2000-03-29,1937.058334962367
2000-03-30,1894.1604375062986
2000-03-31,1885.4064506649115
2000-04-03,1864.9354360254843
2000-04-04,1825.3175127096902
2000-04-05,1809.7211173601447
2000-04-06,1854.4673500122144
2000-04-07,1890.0211529677374
2000-04-10,1858.3642621263873
2000-04-11,1818.167395251124
2000-04-12,1792.7502549581393
2000-04-13,1766.5629090173197
2000-04-14,1687.2130780893874
2000-04-17,1668.4200340518867
2000-04-18,1737.0991959929627
2000-04-19,1720.3972983209492
2000-04-20,1727.1412787368688
2000-04-21,1727.1859561144836
2000-04-24,1716.76853423989
2000-04-25,1786.6007620516232
2000-04-26,1790.7684744368546
2000-04-27,1817.0785762960911
2000-04-28,1799.1022343336476
2000-05-01,1812.0578795365145
2000-05-02,1812.2305641792886
2000-05-03,1801.1841866945927
2000-05-04,1800.0122966651688
2000-05-05,1793.3987847537594
2000-05-08,1753.4518704000218
2000-05-09,1726.0893541204723
2000-05-10,1671.8473612880275
2000-05-11,1692.4577121830587
2000-05-12,1724.107752580974
2000-05-15,1732.6085360303634
2000-05-16,1763.3405891723187
2000-05-17,1751.4633482806269
2000-05-18,1729.117563789454
2000-05-19,1680.1621045936947
2000-05-22,1634.5916018189407
2000-05-23,1605.143875614807
2000-05-24,1643.6754030525833
2000-05-25,1625.6255178329116
2000-05-26,1590.1269913783794
2000-05-29,1598.5259604592359
2000-05-30,1632.1570133720174
2000-05-31,1634.5337491287548
2000-06-01,1661.1775071942102
2000-06-02,1709.6362931795236
2000-06-05,1690.569902816258
2000-06-06,1611.80568285021
2000-06-07,1601.786365126025
2000-06-08,1606.9462592938232
2000-06-09,1620.7335851373628
2000-06-12,1621.9121672632168
2000-06-13,1629.3756175177405
2000-06-14,1652.3529525464642
2000-06-15,1637.765542554083
2000-06-16,1604.7249909305424
2000-06-19,1606.5282350457812
2000-06-20,1613.0168768649519
2000-06-21,1645.1833347580164
2000-06-22,1622.5664239182238
2000-06-23,1616.7408886768642
2000-06-26,1620.5283945475678
2000-06-27,1633.342379844062
2000-06-28,1631.6362089228262
2000-06-29,1632.0116487972305
2000-06-30,1665.609490810851
2000-07-03,1751.9868415039086
2000-07-04,1778.5718536583333
2000-07-05,1743.6075356845336
2000-07-06,1732.6263160260419
2000-07-07,1761.2519277348126
2000-07-10,1765.9036857822432
2000-07-11,1755.225549025644
2000-07-12,1789.3586524645045
2000-07-13,1801.7249732704877
2000-07-14,1811.7188917881485
2000-07-17,1806.7990992971556
2000-07-18,1796.7450521096246
2000-07-19,1743.8643125209494
2000-07-20,1756.9610574492644
2000-07-21,1735.269299500963
2000-07-24,1721.0334022006934
2000-07-25,1715.8233189504992
2000-07-26,1701.8776982650654
2000-07-27,1683.6456085870384
2000-07-28,1672.44074012299
2000-07-31,1689.9318533412518
2000-08-01,1698.4259199291178
2000-08-02,1727.2718109825628
2000-08-03,1738.8458553195874
2000-08-04,1741.9756204484406
2000-08-07,1751.1807592098385
2000-08-08,1768.692090502058
2000-08-09,1758.6689922594655
2000-08-10,1730.697796843218
2000-08-11,1750.470829137193
2000-08-14,1759.3991955618294
2000-08-15,1742.442130082442
2000-08-16,1747.4996375704097
2000-08-17,1749.1909105310035
2000-08-18,1739.1720999589409
2000-08-21,1734.1733113539137
2000-08-22,1750.1076337194784
2000-08-23,1761.1749116263852
2000-08-24,1735.674501450562
2000-08-25,1714.6949055567268
2000-08-28,1734.5827571535501
2000-08-29,1743.5408182492642
2000-08-30,1782.7472368925492
2000-08-31,1807.6872623613992
2000-09-01,1796.9639215654722
2000-09-04,1803.2671963603111
2000-09-05,1826.7920738259022
2000-09-06,1832.3854712220682
2000-09-07,1863.7971709478238
2000-09-08,1863.6991821223783
2000-09-11,1866.4844939084796
2000-09-12,1855.2210783418584
2000-09-13,1856.7223914165015
2000-09-14,1869.680183914932
2000-09-15,1863.8458968736704
2000-09-18,1835.9214393068096
2000-09-19,1840.8282818327384
2000-09-20,1859.441599218102
2000-09-21,1825.5309754491047
2000-09-22,1757.382168249923
2000-09-25,1784.98382611768
2000-09-26,1751.3223291553215
2000-09-27,1734.5522625342871
2000-09-28,1748.1383433687108
2000-09-29,1733.4384770781714
2000-10-02,1722.9222506379201
2000-10-03,1729.5917687961992
2000-10-04,1747.2553484401274
2000-10-05,1755.541709485561
2000-10-06,1723.0217628148275
2000-10-09,1718.111568792731
2000-10-10,1710.6201095668487
2000-10-11,1670.0754259201126
2000-10-12,1650.7700422876976
2000-10-13,1662.6672736128094
2000-10-16,1681.6385498442203
2000-10-17,1654.8292534991624
2000-10-18,1657.988349987512
2000-10-19,1716.6196452231418
2000-10-20,1712.6961158828435
2000-10-23,1706.2602549028543
2000-10-24,1726.7788570559483
2000-10-25,1722.778044514846
2000-10-26,1737.9827717062024
2000-10-27,1744.1233716766233
2000-10-30,1747.950038709047
2000-10-31,1770.460535239358
2000-11-01,1747.7095801448638
2000-11-02,1745.4493145825577
2000-11-03,1717.8446335545596
2000-11-06,1728.0798783037037
2000-11-07,1745.3279120438988
2000-11-08,1739.8449259993583
2000-11-09,1713.6403253972853
2000-11-10,1692.7393744376693
2000-11-13,1671.79970929376
2000-11-14,1709.0327964251035
2000-11-15,1718.613480774698
2000-11-16,1724.0308562143455
2000-11-17,1741.5327616981615
2000-11-20,1753.6081271609285
2000-11-21,1746.2976101309414
2000-11-22,1717.4691526475078
2000-11-23,1728.0571550040604
2000-11-24,1746.59575677689
2000-11-27,1723.3512716845346
2000-11-28,1682.4165927592915
2000-11-29,1669.277193224398
2000-11-30,1610.3086570073026
2000-12-01,1605.2377632546345
2000-12-04,1558.9631396458044
2000-12-05,1617.1939214699394
2000-12-06,1610.8436394871717
2000-12-07,1596.5204205927528
2000-12-08,1606.0445811069621
2000-12-11,1630.9933684635168
2000-12-12,1632.3346409609474
2000-12-13,1623.9865365023777
2000-12-14,1596.2691646905075
2000-12-15,1560.3549449904554
2000-12-18,1564.2993915838817
2000-12-19,1570.2230540851417
2000-12-20,1495.5389105343643
2000-12-21,1490.2555145251754
2000-12-22,1488.6410689664444
2000-12-25,1488.5808625912757
2000-12-26,1486.9857532933263
2000-12-27,1489.194997620141
2000-12-28,1504.2187345798595
2000-12-29,1488.034227618642
2001-01-01,1488.0295876374246
2001-01-02,1454.6698105884664
2001-01-03,1492.678341237177
2001-01-04,1540.6621977582797
2001-01-05,1505.403339485273
2001-01-08,1514.3154930661772
2001-01-09,1531.3730270280523
2001-01-10,1513.1028340185837
2001-01-11,1514.662596810385
2001-01-12,1519.4142294911808
2001-01-15,1532.256125468017
2001-01-16,1529.0692338782314
2001-01-17,1568.593418364464
2001-01-18,1569.3772851100596
2001-01-19,1607.7652918285885
2001-01-22,1608.4192103992693
2001-01-23,1624.7018495167783
2001-01-24,1645.8842943413306
2001-01-25,1646.054158080344
2001-01-26,1658.684559257947
2001-01-29,1674.203938944078
2001-01-30,1679.3731797277542
2001-01-31,1677.1797634943507
2001-02-01,1656.5779390054827
2001-02-02,1658.3272203667257
2001-02-05,1640.8171842009451
2001-02-06,1655.695932697999
2001-02-07,1633.9814533833053
2001-02-08,1661.780924730428
2001-02-09,1639.9291609152965
2001-02-12,1636.0095009133845
2001-02-13,1647.3026968117235
2001-02-14,1652.112745340576
2001-02-15,1692.005874764455
2001-02-16,1655.3517128541007
2001-02-19,1648.2875675125283
2001-02-20,1653.8871971489832
2001-02-21,1601.136449688546
2001-02-22,1605.6291442825811
2001-02-23,1593.4212540945402
2001-02-26,1608.9661273100603
2001-02-27,1589.4766435767674
2001-02-28,1575.2844706992205
2001-03-01,1565.7878899265909
2001-03-02,1565.7484189202544
2001-03-05,1585.9025815950845
2001-03-06,1599.0754007121395
2001-03-07,1617.3443995002092
2001-03-08,1616.600316571982
2001-03-09,1602.7118817005498
2001-03-12,1561.477776502262
2001-03-13,1585.7831002622509
2001-03-14,1573.1396288312562
2001-03-15,1581.7731971495775
2001-03-16,1602.730744508211
2001-03-19,1613.5318561881338
2001-03-20,1588.597734819928
2001-03-21,1595.6134050222388
2001-03-22,1580.0275034543506
2001-03-23,1555.9602363889762
2001-03-26,1576.438118663964
2001-03-27,1593.5155856980136
2001-03-28,1593.6812630676536
2001-03-29,1596.8147473754088
2001-03-30,1609.1895205349292
2001-04-02,1615.1115457425817
2001-04-03,1583.7981902198308
2001-04-04,1551.2865311243702
2001-04-05,1590.7560007009831
2001-04-06,1581.6515887411044
2001-04-09,1597.8765522038073
2001-04-10,1650.5764829006487
2001-04-11,1668.1241170702694
2001-04-12,1646.9675477112087
2001-04-13,1647.0356189548736
2001-04-16,1650.0340520210932
2001-04-17,1678.990637924553
2001-04-18,1732.6591645652059
2001-04-19,1669.7204056804364
2001-04-20,1622.8866494226754
2001-04-23,1611.5442057639182
2001-04-24,1631.4204731052155
2001-04-25,1624.4272190283787
2001-04-26,1646.3411031778164
2001-04-27,1667.7523338120307
2001-04-30,1685.5281187547203
2001-05-01,1673.9764077549169
2001-05-02,1685.3570238309144
2001-05-03,1680.649913269508
2001-05-04,1690.3805354926646
2001-05-07,1693.580646793299
2001-05-08,1696.8982834621713
2001-05-09,1709.4111122686047
2001-05-10,1719.2404972343384
2001-05-11,1732.257292981174
2001-05-14,1722.3038122850887
2001-05-15,1708.41679073098
2001-05-16,1709.1947245533754
2001-05-17,1787.6192272451194
2001-05-18,1818.3828176407278
2001-05-21,1835.7693940973556
2001-05-22,1867.7289560089853
2001-05-23,1891.6927717873832
2001-05-24,1887.1630159073015
2001-05-25,1887.0751166940386
2001-05-28,1885.151620564966
2001-05-29,1889.827766151582
2001-05-30,1863.160468751994
2001-05-31,1893.4237348742847
2001-06-01,1897.2088367152683
2001-06-04,1905.6025046133614
2001-06-05,1903.975892470861
2001-06-06,1926.6773382914025
2001-06-07,1927.0259443446982
2001-06-08,1929.8471618794983
2001-06-11,1942.11559088494
2001-06-12,1928.4500664564748
2001-06-13,1917.127094427265
2001-06-14,1902.140839936513
2001-06-15,1872.8977840851355
2001-06-18,1844.3775495853688
2001-06-19,1823.23412985395
2001-06-20,1841.7060011464841
2001-06-21,1857.022012750992
2001-06-22,1857.4454992299081
2001-06-25,1844.2371521359103
2001-06-26,1841.8334972160221
2001-06-27,1849.9013887218173
2001-06-28,1870.0167356418917
2001-06-29,1883.872874885098
2001-07-02,1911.842433866346
2001-07-03,1909.5318826357154
2001-07-04,1907.0708578842446
2001-07-05,1907.6137758689
2001-07-06,1858.8970549605756
2001-07-09,1857.3167581085538
2001-07-10,1837.4243195335857
2001-07-11,1764.998772516907
2001-07-12,1749.12202473086
2001-07-13,1745.899328766585
2001-07-16,1731.3323027428287
2001-07-17,1764.0528260639046
2001-07-18,1730.5118607511188
2001-07-19,1724.054501808915
2001-07-20,1723.7559033496436
2001-07-23,1746.2833098008782
2001-07-24,1725.9512247878988
2001-07-25,1717.3553422981115
2001-07-26,1734.0425006881424
2001-07-27,1738.3282610005717
2001-07-30,1748.6393258492565
2001-07-31,1736.7882851639906
2001-08-01,1726.5385091712094
2001-08-02,1744.7288061940772
2001-08-03,1741.4064148150355
2001-08-06,1740.796836663999
2001-08-07,1751.2747685381646
2001-08-08,1761.197837574192
2001-08-09,1739.8977410285543
2001-08-10,1730.0360238246158
2001-08-13,1731.6638414048093
2001-08-14,1728.2509869284193
2001-08-15,1691.9638116111696
2001-08-16,1682.464686466852
2001-08-17,1638.6380411344328
2001-08-20,1647.160498427429
2001-08-21,1653.1627106367241
2001-08-22,1658.3353530739707
2001-08-23,1662.7676790696114
2001-08-24,1677.6869447007539
2001-08-27,1681.9397224227669
2001-08-28,1669.9840120174026
2001-08-29,1678.3708261855186
2001-08-30,1669.0636383747503
2001-08-31,1667.6361184533127
2001-09-03,1662.1488712263797
2001-09-04,1679.6095483095369
2001-09-05,1667.4916983155367
2001-09-06,1629.1618453781448
2001-09-07,1597.0866298099957
2001-09-10,1590.1640100744041
2001-09-11,1493.7970598203638
2001-09-12,1506.9811315662657
2001-09-13,1491.9191222236745
2001-09-14,1457.8394175407211
2001-09-17,1433.9380744310827
2001-09-18,1433.1603868839252
2001-09-19,1413.620262916442
2001-09-20,1366.193619083195
2001-09-21,1372.109090883259
2001-09-24,1415.7261853489817
2001-09-25,1392.8221684767939
2001-09-26,1389.5613606241366
2001-09-27,1385.1961492816301
2001-09-28,1408.4458351390963
2001-10-01,1399.7058971545193
2001-10-02,1395.4366084694536
2001-10-03,1381.9227354437353
2001-10-04,1402.534481833174
2001-10-05,1385.1541624101292
2001-10-08,1381.205341445938
2001-10-09,1389.2510450404902
2001-10-10,1434.9242908518024
2001-10-11,1480.1375684308437
2001-10-12,1450.305843818369
2001-10-15,1434.9113433914497
2001-10-16,1449.6171502899915
2001-10-17,1458.7438054820939
2001-10-18,1460.0445019443746
2001-10-19,1479.6787149586937
2001-10-22,1485.9720836444087
2001-10-23,1496.0943684266326
2001-10-24,1509.0766303084802
2001-10-25,1496.7442564252608
2001-10-26,1497.378546239333
2001-10-29,1458.363975098469
2001-10-30,1433.020099327444
2001-10-31,1454.4773124108922
2001-11-01,1446.6867553551592
2001-11-02,1450.9277711573002
2001-11-05,1481.0350685600204
2001-11-06,1487.781762777781
2001-11-07,1487.3184818668947
2001-11-08,1504.5366807269681
2001-11-09,1489.8251450596706
2001-11-12,1475.7988428098683
2001-11-13,1524.8702569628272
2001-11-14,1539.6240837508706
2001-11-15,1548.5794715011948
2001-11-16,1532.1780887653792
2001-11-19,1552.462607786316
2001-11-20,1539.135650313028
2001-11-21,1550.4584462217163
2001-11-22,1548.112579917733
2001-11-23,1565.0149438235699
2001-11-26,1566.4847750815643
2001-11-27,1569.404069014048
2001-11-28,1547.389297799998
2001-11-29,1541.7516904933889
2001-11-30,1527.3829370096657
2001-12-03,1548.6111848320368
2001-12-04,1564.8557096438403
2001-12-05,1599.830993887554
2001-12-06,1605.7910646751457
2001-12-07,1615.4907984604292
2001-12-10,1616.388871661969
2001-12-11,1611.1266247178767
2001-12-12,1601.5895302251251
2001-12-13,1598.7363776379723
2001-12-14,1609.37666772994
2001-12-17,1620.788837417221
2001-12-18,1630.840357511159
2001-12-19,1643.038036985746
2001-12-20,1650.3024468820172
2001-12-21,1695.7110545408286
2001-12-24,1715.1531898733099
2001-12-25,1715.1654263132655
2001-12-26,1712.4818119342613
2001-12-27,1703.3194940269384
2001-12-28,1707.7683975172135
2001-12-31,1676.2389330057174
2002-01-01,1673.109199736549
2002-01-02,1672.7608440333174
2002-01-03,1719.7831773640773
2002-01-04,1733.2172929202115
2002-01-07,1673.4703965703106
2002-01-08,1677.2268534450668
2002-01-09,1657.7590787393656
2002-01-10,1627.6136005057688
2002-01-11,1624.9870462180627
2002-01-14,1621.5891006798317
2002-01-15,1661.2317281750868
2002-01-16,1669.1828788857808
2002-01-17,1662.2591327435146
2002-01-18,1664.8805488053229
2002-01-21,1681.8694995019503
2002-01-22,1681.668001568306
2002-01-23,1705.4286041187852
2002-01-24,1719.7011100381696
2002-01-25,1752.3440245186366
2002-01-28,1760.9135468998563
2002-01-29,1739.4646149772086
2002-01-30,1732.9695955550721
2002-01-31,1760.4849008437188
2002-02-01,1756.5528460062144
2002-02-04,1734.453718753007
2002-02-05,1728.3601609879868
2002-02-06,1728.0470766372284
2002-02-07,1722.2624033072868
2002-02-08,1704.2525951014043
2002-02-11,1669.0638618606906
2002-02-12,1688.312442260626
2002-02-13,1716.7131433208438
2002-02-14,1716.4361411444916
2002-02-15,1705.0066167019597
2002-02-18,1712.4142681758108
2002-02-19,1689.4292891053126
2002-02-20,1681.4179146064187
2002-02-21,1678.1377908490724
2002-02-22,1653.8769182130159
2002-02-25,1686.1238926733108
2002-02-26,1700.6401084078752
2002-02-27,1733.140230217431
2002-02-28,1721.4447113859314
2002-03-01,1749.3167366661053
2002-03-04,1771.2876134087574
2002-03-05,1772.5447559337376
2002-03-06,1782.9503891554966
2002-03-07,1758.8694302441074
2002-03-08,1790.658200757661
2002-03-11,1784.1828060858065
2002-03-12,1798.8305719081548
2002-03-13,1783.469098419425
2002-03-14,1762.4439505356938
2002-03-15,1774.0944053694495
2002-03-18,1799.3172050641633
2002-03-19,1805.93277146288
2002-03-20,1796.0394277666037
2002-03-21,1801.3672753765713
2002-03-22,1810.4852989874346
2002-03-25,1788.713872937214
2002-03-26,1788.7636227168675
2002-03-27,1814.007783862809
2002-03-28,1819.248018515012
2002-03-29,1819.1663723214065
2002-04-01,1806.8820612802099
2002-04-02,1799.0116759728905
2002-04-03,1777.0092727950478
2002-04-04,1775.9033033067974
2002-04-05,1803.526832024575
2002-04-08,1804.3575153416248
2002-04-09,1803.358889327993
2002-04-10,1833.7958750243715
2002-04-11,1806.0110686075268
2002-04-12,1803.1186845892094
2002-04-15,1789.705913257701
2002-04-16,1808.6247053862915
2002-04-17,1807.0079461522637
2002-04-18,1784.7414454856055
2002-04-19,1785.820930691124
2002-04-22,1766.0722806389713
2002-04-23,1758.2639372238225
2002-04-24,1764.8809159603452
2002-04-25,1734.2635859712198
2002-04-26,1741.3549402847734
2002-04-29,1720.1219866866868
2002-04-30,1735.5896039078389
2002-05-01,1715.1743119050616
2002-05-02,1727.6102129604008
2002-05-03,1697.1393795362549
2002-05-06,1701.5285159543296
2002-05-07,1687.8768291623826
2002-05-08,1720.0996410101259
2002-05-09,1693.8243981683158
2002-05-10,1672.0379895619242
2002-05-13,1679.555515930709
2002-05-14,1698.6091604511087
2002-05-15,1697.819533741201
2002-05-16,1712.2496543845348
2002-05-17,1692.7045349919056
2002-05-20,1680.1104484302414
2002-05-21,1672.3242527628474
