Date,EMERGING MARKETS+CHINA A ONSHORE IMI
2005-09-13,1328.6332907089723
2005-09-14,1330.4359866564844
2005-09-15,1343.5604758624975
2005-09-16,1347.137113047611
2005-09-19,1359.2651832398565
2005-09-20,1365.414254095719
2005-09-21,1363.900187069178
2005-09-22,1361.8516988268273
2005-09-23,1359.9115100654028
2005-09-26,1373.5601100053746
2005-09-27,1380.351431876797
2005-09-28,1385.3576769462386
2005-09-29,1397.781812085335
2005-09-30,1403.2991820385791
2005-10-03,1421.0315731019568
2005-10-04,1422.6994734395932
2005-10-05,1400.3698123705906
2005-10-06,1350.2373575066042
2005-10-07,1353.6295431319447
2005-10-10,1370.6975100700108
2005-10-11,1384.166216460261
2005-10-12,1361.685192042876
2005-10-13,1344.095308219444
2005-10-14,1320.40865492494
2005-10-17,1328.751265665208
2005-10-18,1331.234464669151
2005-10-19,1298.5925994629347
2005-10-20,1303.0498377103004
2005-10-21,1304.5655119008316
2005-10-24,1317.5565511984753
2005-10-25,1303.0819422206318
2005-10-26,1307.617033056464
2005-10-27,1285.4498042264959
2005-10-28,1284.2782055125442
2005-10-31,1322.1259796212114
2005-11-01,1338.1391149628837
2005-11-02,1346.3207705530333
2005-11-03,1361.7634340020022
2005-11-04,1380.3921027826523
2005-11-07,1381.8892898194065
2005-11-08,1384.607466923505
2005-11-09,1397.1941326754134
2005-11-10,1397.1910899688787
2005-11-11,1413.2399132854662
2005-11-14,1416.620940908688
2005-11-15,1414.4475262434821
2005-11-16,1422.7920200100843
2005-11-17,1426.828982219902
2005-11-18,1436.3640541032596
2005-11-21,1434.6663841536435
2005-11-22,1424.4936059923039
2005-11-23,1438.986845855267
2005-11-24,1445.4215563049377
2005-11-25,1453.8662568425057
2005-11-28,1449.2664547881827
2005-11-29,1447.0314656278867
2005-11-30,1449.7372335187224
2005-12-01,1468.1719405285166
2005-12-02,1483.5607071179777
2005-12-05,1482.6886385045032
2005-12-06,1490.526078505178
2005-12-07,1499.7533098376773
2005-12-08,1477.9801803506653
2005-12-09,1476.7217009985027
2005-12-12,1472.2335696335388
2005-12-13,1481.6441714951718
2005-12-14,1472.7955146704771
2005-12-15,1480.1736247151441
2005-12-16,1472.1055454177688
2005-12-19,1482.8158366343464
2005-12-20,1495.2370550774945
2005-12-21,1516.0741131949653
2005-12-22,1511.2568499543886
2005-12-23,1518.7343356945971
2005-12-26,1519.5929256888674
2005-12-27,1525.0591210678756
2005-12-28,1512.382535865472
2005-12-29,1535.9015865487772
2005-12-30,1540.5581529056333
2006-01-02,1543.1268118610612
2006-01-03,1548.888685145006
2006-01-04,1561.854060737572
2006-01-05,1570.1633255556653
2006-01-06,1577.2914777566193
2006-01-09,1602.9912390878553
2006-01-10,1597.572817029204
2006-01-11,1601.245301481379
2006-01-12,1618.5617704521649
2006-01-13,1612.408963804459
2006-01-16,1615.7451296527192
2006-01-17,1602.0412692775428
2006-01-18,1571.8643120596491
2006-01-19,1599.6719019987481
2006-01-20,1600.7650325819604
2006-01-23,1568.3537597972315
2006-01-24,1590.5581498692852
2006-01-25,1609.130126615976
2006-01-26,1617.4920092874002
2006-01-27,1646.6783442706553
2006-01-30,1651.7212603082405
2006-01-31,1654.591401722644
2006-02-01,1663.1915798584878
2006-02-02,1651.1350198255905
2006-02-03,1640.7441219250966
2006-02-06,1669.4353923190129
2006-02-07,1660.894101118564
2006-02-08,1636.9555848438579
2006-02-09,1650.7112987322084
2006-02-10,1663.3142164984974
2006-02-13,1643.0822054184666
2006-02-14,1652.4810859203383
2006-02-15,1648.6192862316216
2006-02-16,1661.9070892167965
2006-02-17,1676.654598368475
2006-02-20,1686.3902370205321
2006-02-21,1688.7009638230138
2006-02-22,1683.5283633790634
2006-02-23,1689.3058119023035
2006-02-24,1700.5177100595504
2006-02-27,1710.7463540929407
2006-02-28,1687.0873344302468
2006-03-01,1696.9771509553882
2006-03-02,1697.6093399214374
2006-03-03,1678.0020338957759
2006-03-06,1672.3968130095348
2006-03-07,1641.219900572087
2006-03-08,1619.2347424512004
2006-03-09,1620.138772341504
2006-03-10,1631.5215168117347
2006-03-13,1645.1406302842738
2006-03-14,1634.7000769174444
2006-03-15,1653.8692418337437
2006-03-16,1645.7923249470598
2006-03-17,1650.4193981944443
2006-03-20,1656.074916176353
2006-03-21,1650.3434788826394
2006-03-22,1639.4633489269213
2006-03-23,1657.0153370951678
2006-03-24,1654.795699057362
2006-03-27,1661.9330654177543
2006-03-28,1642.5882478570372
2006-03-29,1657.2787348640356
2006-03-30,1660.4974078527523
2006-03-31,1676.5635107656658
2006-04-03,1703.7903194384305
2006-04-04,1699.0130931785236
2006-04-05,1706.2688213921801
2006-04-06,1723.54328963503
2006-04-07,1734.8728064187821
2006-04-10,1731.9008646577859
2006-04-11,1723.6527939987225
2006-04-12,1719.0238985184344
2006-04-13,1721.9800035179055
2006-04-14,1735.5010339355485
2006-04-17,1722.326989069921
2006-04-18,1743.2972143088653
2006-04-19,1757.4285441930845
2006-04-20,1763.4856243802426
2006-04-21,1767.491568373381
2006-04-24,1759.207184610202
2006-04-25,1744.4225805644583
2006-04-26,1755.5708104963223
2006-04-27,1733.447848743618
2006-04-28,1730.8913905551572
2006-05-01,1734.2714191721066
2006-05-02,1751.8705283304507
2006-05-03,1764.6237631020365
2006-05-04,1762.0058065512037
2006-05-05,1765.331458146978
2006-05-08,1792.6503579353816
2006-05-09,1787.6777230798798
2006-05-10,1781.806742974397
2006-05-11,1768.7376806760644
2006-05-12,1734.1660446197284
2006-05-15,1677.4056727665254
2006-05-16,1666.3784992555443
2006-05-17,1675.6161982787348
2006-05-18,1627.1344631017232
2006-05-19,1632.9323033327473
2006-05-22,1550.2905955355113
2006-05-23,1564.7052952487486
2006-05-24,1548.2374826360021
2006-05-25,1547.9919267662958
2006-05-26,1592.246210125436
2006-05-29,1599.1517561402961
2006-05-30,1555.8213054178009
2006-05-31,1550.3710818777683
2006-06-01,1556.5311361541785
2006-06-02,1568.6287124454136
2006-06-05,1553.2533839854773
2006-06-06,1539.5889976196238
2006-06-07,1503.927499880812
2006-06-08,1463.1137413539334
2006-06-09,1478.3721956210945
2006-06-12,1465.6449525168857
2006-06-13,1411.850772643552
2006-06-14,1419.888887445977
2006-06-15,1447.0662501135484
2006-06-16,1482.324281721267
2006-06-19,1483.9461723344227
2006-06-20,1463.9304164319383
2006-06-21,1464.596361895358
2006-06-22,1481.488775276185
2006-06-23,1482.9504227042482
2006-06-26,1480.7980241645353
2006-06-27,1488.8060904266467
2006-06-28,1499.9509826213568
2006-06-29,1529.874811760343
2006-06-30,1546.1234927136545
2006-07-03,1568.089125222582
2006-07-04,1575.0895723937417
2006-07-05,1552.5921886356116
2006-07-06,1557.2445484882705
2006-07-07,1552.4805650338228
2006-07-10,1572.3918947785678
2006-07-11,1565.7394252335478
2006-07-12,1573.5296656354262
2006-07-13,1533.5695406739942
2006-07-14,1518.191684605526
2006-07-17,1508.7773928891925
2006-07-18,1514.3542261692858
2006-07-19,1521.7164476328958
2006-07-20,1539.27079458989
2006-07-21,1526.1704308216995
2006-07-24,1535.9595099679862
2006-07-25,1552.601111197194
2006-07-26,1556.6128406689188
2006-07-27,1570.3458981518204
2006-07-28,1565.3780794157938
2006-07-31,1562.847442354504
2006-08-01,1551.1046082256364
2006-08-02,1556.6261088954352
2006-08-03,1559.7224718594161
2006-08-04,1556.9886778935047
2006-08-07,1554.7342433341496
2006-08-08,1567.6560846565635
2006-08-09,1576.3978232168743
2006-08-10,1585.272287152764
2006-08-11,1587.4832631683632
2006-08-14,1584.0717941529654
2006-08-15,1585.2082918764638
2006-08-16,1599.5404267986673
2006-08-17,1604.2549977714034
2006-08-18,1597.1533730308668
2006-08-21,1574.2229712817298
2006-08-22,1597.204043470213
2006-08-23,1587.508170724506
2006-08-24,1578.947754033794
2006-08-25,1587.353615924003
2006-08-28,1583.1429988455025
2006-08-29,1598.9004189801385
2006-08-30,1601.5028775457818
2006-08-31,1599.927883687232
2006-09-01,1608.507251117844
2006-09-04,1624.6968313331154
2006-09-05,1631.0402758713508
2006-09-06,1618.952233019366
2006-09-07,1606.8738056997931
2006-09-08,1614.4041150347286
2006-09-11,1583.6103015153813
2006-09-12,1592.7292404502716
2006-09-13,1607.0797246465954
2006-09-14,1601.2463098773705
2006-09-15,1620.5525556028067
2006-09-18,1639.155405639149
2006-09-19,1636.3231061532078
2006-09-20,1629.7042736521182
2006-09-21,1622.3661577551366
2006-09-22,1592.9359963098095
2006-09-25,1597.4080207528027
2006-09-26,1613.5899183294819
2006-09-27,1625.1744856281102
2006-09-28,1637.3425455040792
2006-09-29,1637.3079946747018
2006-10-02,1632.9194772801015
2006-10-03,1624.5485726166128
2006-10-04,1627.2189319013614
2006-10-05,1647.0702165423686
2006-10-06,1658.9853622824046
2006-10-09,1653.9851829898075
2006-10-10,1670.4213187097648
2006-10-11,1668.4603891284316
2006-10-12,1678.8730851745322
2006-10-13,1710.7033212803392
2006-10-16,1716.129969472597
2006-10-17,1702.5202969197962
2006-10-18,1713.3320349230135
2006-10-19,1705.2365565279902
2006-10-20,1704.9846077135533
2006-10-23,1704.2384829888335
2006-10-24,1712.7708747691051
2006-10-25,1715.641017617492
2006-10-26,1715.366590332351
2006-10-27,1703.6854238371218
2006-10-30,1689.573328998123
2006-10-31,1700.3228008920335
2006-11-01,1716.396648502008
2006-11-02,1716.420164169679
2006-11-03,1736.953500237802
2006-11-06,1744.913982319621
2006-11-07,1746.0311053428456
2006-11-08,1747.018514970686
2006-11-09,1755.347082493285
2006-11-10,1746.1463303582473
2006-11-13,1747.1655207715016
2006-11-14,1761.4781396246283
2006-11-15,1765.8704985000193
2006-11-16,1771.4025081923016
2006-11-17,1757.4770575971681
2006-11-20,1760.8772735873915
2006-11-21,1773.589432820963
2006-11-22,1777.7776714783254
2006-11-23,1780.3810210686934
2006-11-24,1765.3601264363465
2006-11-27,1763.6678662958068
2006-11-28,1740.7866155604652
2006-11-29,1766.907423839277
2006-11-30,1770.5431217328537
2006-12-01,1764.438160534149
2006-12-04,1776.7190215410044
2006-12-05,1794.8890287817308
2006-12-06,1797.9440389945873
2006-12-07,1800.6452727675512
2006-12-08,1782.1942803694476
2006-12-11,1794.596309589199
2006-12-12,1779.486215180527
2006-12-13,1783.8544491648365
2006-12-14,1813.799380650333
2006-12-15,1836.3093871514873
2006-12-18,1849.900985549298
2006-12-19,1811.3926642716501
2006-12-20,1831.6461792747293
2006-12-21,1832.9441485378147
2006-12-22,1834.5445249410118
2006-12-25,1835.5511532433986
2006-12-26,1840.8065184768432
2006-12-27,1866.7062804782165
2006-12-28,1872.5043431439772
2006-12-29,1875.4392260566642
2007-01-01,1875.7228888961174
2007-01-02,1887.8296815229135
2007-01-03,1890.2170674865508
2007-01-04,1880.9154989368283
2007-01-05,1872.5836353991754
2007-01-08,1864.813049900777
2007-01-09,1852.4015315842835
2007-01-10,1844.1738666043154
2007-01-11,1862.2769498963683
2007-01-12,1872.438186945215
2007-01-15,1903.5793610375135
2007-01-16,1906.6366362273438
2007-01-17,1899.7413236169411
2007-01-18,1907.7007549500938
2007-01-19,1913.1312298516516
2007-01-22,1931.1191647335072
2007-01-23,1924.092212425972
2007-01-24,1955.127877317399
2007-01-25,1940.4392555111763
2007-01-26,1936.2080883840308
2007-01-29,1923.2458400547146
2007-01-30,1926.6185888557768
2007-01-31,1912.1347803896585
2007-02-01,1930.11058330693
2007-02-02,1944.3713179297752
2007-02-05,1955.4951882233997
2007-02-06,1968.625379721313
2007-02-07,1962.8194791714432
2007-02-08,1956.2305127084019
2007-02-09,1960.5096135768606
2007-02-12,1948.5744838985152
2007-02-13,1949.8201098034272
2007-02-14,1962.8822347134283
2007-02-15,1979.0971617671535
2007-02-16,1986.936258458229
2007-02-19,1988.3594023825024
2007-02-20,1981.8342722615978
2007-02-21,1987.8140468520749
2007-02-22,2003.2369863725764
2007-02-23,1987.7164792068727
2007-02-26,1993.1162747585302
2007-02-27,1912.335221563077
2007-02-28,1894.736347711711
2007-03-01,1871.5307588948313
2007-03-02,1864.7823974560374
2007-03-05,1808.0400983307068
2007-03-06,1848.262520224692
2007-03-07,1852.0364778515216
2007-03-08,1890.1867902972842
2007-03-09,1903.011988847396
2007-03-12,1905.807315893308
2007-03-13,1894.5882781317462
2007-03-14,1857.124626212704
2007-03-15,1879.9397285945133
2007-03-16,1867.6420591721615
2007-03-19,1893.1252102443857
2007-03-20,1904.8255444942981
2007-03-21,1925.184656112316
2007-03-22,1940.4160175013922
2007-03-23,1953.863591342624
2007-03-26,1957.3225671006126
2007-03-27,1951.5503850774712
2007-03-28,1933.4920199843257
2007-03-29,1955.9329610602845
2007-03-30,1969.2170936575096
2007-04-02,1963.4266584894008
2007-04-03,1984.441907697918
2007-04-04,2004.6790936369168
2007-04-05,2004.2459337288308
2007-04-06,2007.3874462829845
2007-04-09,2034.3117226396682
2007-04-10,2031.845929120352
2007-04-11,2041.9386012169564
2007-04-12,2038.807452848919
2007-04-13,2046.0687803524881
2007-04-16,2068.5445891980107
2007-04-17,2064.2504164608467
2007-04-18,2063.0798502896746
2007-04-19,2026.929662465628
2007-04-20,2068.1221073570596
2007-04-23,2086.183221459822
2007-04-24,2079.0227152028137
2007-04-25,2078.804047713627
2007-04-26,2090.8293744132907
2007-04-27,2068.122759334397
2007-04-30,2067.389496849309
2007-05-01,2073.9010165480677
2007-05-02,2082.407099296999
2007-05-03,2106.4562110299717
2007-05-04,2120.122007660117
2007-05-07,2123.7314540187704
2007-05-08,2138.7825564408063
2007-05-09,2146.7197821943223
2007-05-10,2148.6098502818295
2007-05-11,2141.6079590608806
2007-05-14,2155.058035191924
2007-05-15,2125.5993823515805
2007-05-16,2158.051390123037
2007-05-17,2178.0587067306674
2007-05-18,2182.4489163526714
2007-05-21,2210.4230227293588
2007-05-22,2220.293203072154
2007-05-23,2221.1753590830695
2007-05-24,2206.7855126385466
2007-05-25,2212.8493037905127
2007-05-28,2227.1922456876105
2007-05-29,2229.009211670275
2007-05-30,2200.789261523637
2007-05-31,2227.510939396558
2007-06-01,2248.673136400932
2007-06-04,2215.3117360474666
2007-06-05,2219.44546321616
2007-06-06,2208.901272393034
2007-06-07,2220.8615811047594
2007-06-08,2219.810034580283
2007-06-11,2244.167774336498
2007-06-12,2259.162168241459
2007-06-13,2273.2526644906784
2007-06-14,2305.762126229084
2007-06-15,2323.146847362539
2007-06-18,2351.0472559346335
2007-06-19,2354.4578516707606
2007-06-20,2347.924819025712
2007-06-21,2359.0291261886723
2007-06-22,2333.8334545225357
2007-06-25,2299.667333551792
2007-06-26,2292.2641529404023
2007-06-27,2295.855368624185
2007-06-28,2293.4403025985457
2007-06-29,2281.64971113905
2007-07-02,2286.5391507967192
2007-07-03,2325.50836587902
2007-07-04,2328.336322221777
2007-07-05,2317.50639862181
2007-07-06,2343.680713887831
2007-07-09,2379.038206576415
2007-07-10,2354.730402204262
2007-07-11,2344.7144780452845
2007-07-12,2376.0295534140623
2007-07-13,2401.5461569691533
2007-07-16,2382.01026153966
2007-07-17,2388.9621070228304
2007-07-18,2374.1307173390564
2007-07-19,2392.635860655369
2007-07-20,2416.706954101431
2007-07-23,2459.1370808602924
2007-07-24,2448.584169251432
2007-07-25,2464.025432490962
2007-07-26,2420.8914148962235
2007-07-27,2369.603429479936
2007-07-30,2389.1983474329977
2007-07-31,2426.9135323754817
2007-08-01,2343.849708716644
2007-08-02,2367.445129710717
2007-08-03,2363.360417688427
2007-08-06,2328.927756966229
2007-08-07,2342.39685402517
2007-08-08,2381.361690502217
2007-08-09,2385.561293788628
2007-08-10,2320.076204693242
2007-08-13,2346.665464500919
2007-08-14,2333.2240444969866
2007-08-15,2303.69000046612
2007-08-16,2200.4303975502776
2007-08-17,2174.629050093781
2007-08-20,2269.9667327517363
2007-08-21,2269.7436474972696
2007-08-22,2317.514125455431
2007-08-23,2347.797084621579
2007-08-24,2352.273073082255
2007-08-27,2387.5562918345045
2007-08-28,2371.923129234685
2007-08-29,2361.6102579518806
2007-08-30,2397.0131323365517
2007-08-31,2448.79716817464
2007-09-03,2472.950677504112
2007-09-04,2470.5023563948907
2007-09-05,2450.7304724975365
2007-09-06,2464.7474431578166
2007-09-07,2432.155538051716
2007-09-10,2413.7053671820886
2007-09-11,2403.835813924904
2007-09-12,2404.1991849847122
2007-09-13,2435.9530220477177
2007-09-14,2454.210205770191
2007-09-17,2447.6447904078836
2007-09-18,2462.734584410049
2007-09-19,2505.8314834138464
2007-09-20,2500.6656188649476
2007-09-21,2512.189991881274
2007-09-24,2537.8941324793122
2007-09-25,2520.083608883708
2007-09-26,2532.768375828099
2007-09-27,2569.124336319212
2007-09-28,2574.3270964506855
2007-10-01,2593.3165005666115
2007-10-02,2652.9052923319846
2007-10-03,2641.893025310566
2007-10-04,2626.693258105884
2007-10-05,2658.7756557199514
2007-10-08,2683.9653199622553
2007-10-09,2698.498157022948
2007-10-10,2703.8557916168043
2007-10-11,2724.0903738152756
2007-10-12,2709.761225028394
2007-10-15,2726.590741260168
2007-10-16,2718.3830717461938
2007-10-17,2715.536117287937
2007-10-18,2683.8702056601064
2007-10-19,2663.0577862266437
2007-10-22,2619.4258539978077
2007-10-23,2665.151273939532
2007-10-24,2661.7112650624367
2007-10-25,2654.661726494253
2007-10-26,2688.299934805164
2007-10-29,2740.013958140549
2007-10-30,2733.820154813774
2007-10-31,2747.348089041309
2007-11-01,2728.2317330008327
2007-11-02,2676.344777414007
2007-11-05,2635.9401475910868
2007-11-06,2651.033362495089
2007-11-07,2629.931259002325
2007-11-08,2569.8726313036896
2007-11-09,2558.9364250201643
2007-11-12,2500.047094715869
2007-11-13,2498.982192413324
2007-11-14,2565.3517753777096
2007-11-15,2546.569059241381
2007-11-16,2512.226405252615
2007-11-19,2480.666272851002
2007-11-20,2467.8513190012595
2007-11-21,2388.4761722329836
2007-11-22,2359.0270872042283
2007-11-23,2373.5126601226407
2007-11-26,2388.6698965243827
2007-11-27,2360.279940229988
2007-11-28,2397.424349942449
2007-11-29,2447.177753687762
2007-11-30,2485.971916820769
2007-12-03,2494.7092729663273
2007-12-04,2489.2516146723015
2007-12-05,2552.931724672179
2007-12-06,2575.711656152391
2007-12-07,2580.8234877404934
2007-12-10,2570.670622925589
2007-12-11,2580.310519531135
2007-12-12,2568.78075985955
2007-12-13,2518.5885041459064
2007-12-14,2527.800361925725
2007-12-17,2459.681852996941
2007-12-18,2461.232873474652
2007-12-19,2487.2423686489547
2007-12-20,2498.6895719737445
2007-12-21,2532.029494971298
2007-12-24,2573.2910640756763
2007-12-25,2575.996366212067
2007-12-26,2574.264139198996
2007-12-27,2582.6589243716767
2007-12-28,2558.0383426936487
2007-12-31,2572.1342633181694
2008-01-01,2573.298874059387
2008-01-02,2547.619499203567
2008-01-03,2542.7055113109955
2008-01-04,2535.1328433805124
2008-01-07,2523.811869957878
2008-01-08,2537.3278404877965
2008-01-09,2565.478078572935
2008-01-10,2548.5514516573876
2008-01-11,2529.109966524449
2008-01-14,2525.25014152061
2008-01-15,2495.7522055035593
2008-01-16,2432.1734491958896
2008-01-17,2407.1533190197024
2008-01-18,2414.6699269442643
2008-01-21,2304.224808529238
2008-01-22,2193.188080141525
2008-01-23,2246.7934942697934
2008-01-24,2276.0398314527956
2008-01-25,2329.5081563013987
2008-01-28,2244.743002384122
2008-01-29,2277.6660780338602
2008-01-30,2253.4341901971898
2008-01-31,2234.5220334123173
2008-02-01,2270.873030988208
2008-02-04,2343.5012497055486
2008-02-05,2347.8304901220395
2008-02-06,2309.060197083301
2008-02-07,2317.8053087747826
2008-02-08,2318.220376754637
2008-02-11,2298.767758196296
2008-02-12,2310.671674890071
2008-02-13,2322.4992744638475
2008-02-14,2361.9343238124598
2008-02-15,2345.066328991157
2008-02-18,2376.728490301237
2008-02-19,2391.7064928494233
2008-02-20,2375.760872403711
2008-02-21,2377.694858964566
2008-02-22,2352.6837371282218
2008-02-25,2350.882560420682
2008-02-26,2359.4764450099365
2008-02-27,2367.5423812037966
2008-02-28,2358.1094518847185
2008-02-29,2327.7417559971677
2008-03-03,2300.8613753799787
2008-03-04,2274.8226821930775
2008-03-05,2276.828670335937
2008-03-06,2271.4569477638493
2008-03-07,2222.8428492628636
2008-03-10,2166.3742347491516
2008-03-11,2211.885023829431
2008-03-12,2194.7383284717744
2008-03-13,2122.10943528438
2008-03-14,2104.0030429418894
2008-03-17,1987.092240596141
2008-03-18,1993.2939315176882
2008-03-19,2026.3622038593562
2008-03-20,2039.005780812676
2008-03-21,2052.58930980155
2008-03-24,2073.381731491112
2008-03-25,2100.0513618381583
2008-03-26,2084.1773587994085
2008-03-27,2062.0847403955922
2008-03-28,2091.0285903140784
2008-03-31,2054.220293803779
2008-04-01,2077.073401717585
2008-04-02,2102.54601388261
2008-04-03,2115.763738820713
2008-04-04,2105.0970299248174
2008-04-07,2152.8919331478933
2008-04-08,2148.4504747321125
2008-04-09,2115.9670164084187
2008-04-10,2135.246601529543
2008-04-11,2136.472275955973
2008-04-14,2089.3061478744808
2008-04-15,2109.486764082759
2008-04-16,2103.609187382195
2008-04-17,2113.381302147635
2008-04-18,2126.118760920239
2008-04-21,2116.519347351288
2008-04-22,2113.644771809254
2008-04-23,2145.784728577832
2008-04-24,2190.7515310014373
2008-04-25,2200.595638077346
2008-04-28,2205.871549284891
2008-04-29,2194.227124450463
