Date,HONG KONG-LISTED SOUTHBOUND IMI
2007-09-07,1139.6703035858811
2007-09-10,1138.6316200218323
2007-09-11,1131.7528179322696
2007-09-12,1143.0132941688037
2007-09-13,1150.2372002525276
2007-09-14,1166.111507256111
2007-09-17,1156.2278765153972
2007-09-18,1156.0753388441906
2007-09-19,1191.2732927261031
2007-09-20,1190.139924794032
2007-09-21,1195.4260331847304
2007-09-24,1228.6723213444197
2007-09-25,1221.398192194314
2007-09-26,1221.87785685345
2007-09-27,1247.1741340059277
2007-09-28,1247.7452809910556
2007-10-01,1245.7371580687611
2007-10-02,1301.1394202447773
2007-10-03,1274.0850368578729
2007-10-04,1247.084266625628
2007-10-05,1287.3508662009397
2007-10-08,1289.9438977843467
2007-10-09,1301.951896275492
2007-10-10,1312.4488256428808
2007-10-11,1340.2313867160046
2007-10-12,1336.590272264592
2007-10-15,1362.3411019593902
2007-10-16,1347.1547679199693
2007-10-17,1352.1516395479052
2007-10-18,1352.6584948428
2007-10-19,1355.3849455532945
2007-10-22,1316.250251371005
2007-10-23,1341.6352249800755
2007-10-24,1340.8905290930466
2007-10-25,1345.246924419629
2007-10-26,1355.6622269686372
2007-10-29,1399.5457754707272
2007-10-30,1398.1682249738758
2007-10-31,1385.0851777030082
2007-11-01,1396.3826688736528
2007-11-02,1351.2365631490102
2007-11-05,1291.0565532637247
2007-11-06,1297.0866533101264
2007-11-07,1298.0008284014934
2007-11-08,1255.9510682596087
2007-11-09,1249.884666236021
2007-11-12,1206.6921794410055
2007-11-13,1200.2396160964845
2007-11-14,1247.5595995702956
2007-11-15,1238.4261067329476
2007-11-16,1195.0161032400379
2007-11-19,1185.620438759271
2007-11-20,1186.1193331650682
2007-11-21,1139.6059890446027
2007-11-22,1109.906450365236
2007-11-23,1125.9259079873898
2007-11-26,1165.944232981958
2007-11-27,1149.1282989136616
2007-11-28,1164.4246457609263
2007-11-29,1207.4021277126722
2007-11-30,1226.129562797719
2007-12-03,1230.969719573584
2007-12-04,1226.3727618058547
2007-12-05,1250.0022963143804
2007-12-06,1263.4126036628868
2007-12-07,1244.5463096710193
2007-12-10,1220.3216600182784
2007-12-11,1248.6874669944912
2007-12-12,1220.3673782310882
2007-12-13,1195.1983375792934
2007-12-14,1196.98027934646
2007-12-17,1160.6903599797963
2007-12-18,1161.7001078653675
2007-12-19,1176.934103155818
2007-12-20,1182.9092263283271
2007-12-21,1204.8042898170208
2007-12-24,1224.6865073094593
2007-12-25,1224.6865073094593
2007-12-26,1215.9134539215681
2007-12-27,1204.8247089101694
2007-12-28,1176.5986557287206
2007-12-31,1201.9227113442857
2008-01-01,1201.9227113442857
2008-01-02,1184.5947782608566
2008-01-03,1160.0400399212824
2008-01-04,1180.4175538435074
2008-01-07,1168.758623221242
2008-01-08,1167.1145458241535
2008-01-09,1186.8538823591311
2008-01-10,1169.8388964966318
2008-01-11,1151.8132491805964
2008-01-14,1126.3756729017048
2008-01-15,1101.6584587246784
2008-01-16,1054.2530471866153
2008-01-17,1074.9361420890257
2008-01-18,1079.6333434833928
2008-01-21,1032.2799901712972
2008-01-22,933.6883768449038
2008-01-23,1023.9675925508222
2008-01-24,995.8262325769726
2008-01-25,1058.7504832571972
2008-01-28,1009.2688223527117
2008-01-29,1019.4174358871144
2008-01-30,992.5816618334883
2008-01-31,986.434400254183
2008-02-01,1012.1957717909488
2008-02-04,1051.893056705978
2008-02-05,1058.5081331844867
2008-02-06,1004.653470988497
2008-02-07,1015.4706843668804
2008-02-08,1016.0001018708704
2008-02-11,982.3768925491546
2008-02-12,988.2553451705508
2008-02-13,1000.8456688061261
2008-02-14,1032.4301766721492
2008-02-15,1035.7962160085954
2008-02-18,1025.5902309712499
2008-02-19,1033.960725717452
2008-02-20,1019.6458909876071
2008-02-21,1011.3561379778921
2008-02-22,998.1295562018668
2008-02-25,995.1130929338764
2008-02-26,1006.3158886252868
2008-02-27,1022.5256460833456
2008-02-28,1021.8197277552136
2008-02-29,1013.135700082372
2008-03-03,984.8693385974814
2008-03-04,964.2954638896273
2008-03-05,956.1901546753221
2008-03-06,959.183133440064
2008-03-07,927.9080246656273
2008-03-10,927.7577079206335
2008-03-11,938.5482159634128
2008-03-12,943.4495269640541
2008-03-13,897.3180743054731
2008-03-14,888.7465111947579
2008-03-17,832.7378638731853
2008-03-18,834.2318085324428
2008-03-19,867.220896185788
2008-03-20,849.5462014050443
2008-03-21,849.5462014050441
2008-03-24,850.5907568814845
2008-03-25,893.584969609137
2008-03-26,892.1439997393379
2008-03-27,893.6310262872277
2008-03-28,920.19484863991
2008-03-31,902.164005746794
2008-04-01,923.950332514448
2008-04-02,951.0255936460039
2008-04-03,963.4501134878878
2008-04-04,956.9324623639212
2008-04-07,971.466188563435
2008-04-08,962.2224572198406
2008-04-09,942.2276642812081
2008-04-10,948.2919915279228
2008-04-11,961.5296552980252
2008-04-14,928.0348590251677
2008-04-15,931.1142120154091
2008-04-16,921.0709241808083
2008-04-17,938.9840723224936
2008-04-18,946.0170491377771
2008-04-21,953.4887804601627
2008-04-22,960.2196014851473
2008-04-23,981.2439490998652
2008-04-24,1010.5175580123016
2008-04-25,1007.5350696471605
2008-04-28,1013.4108192592287
2008-04-29,1023.7565365607559
2008-04-30,1021.6306318009023
2008-05-01,1029.6445171464993
2008-05-02,1054.5519263468009
2008-05-05,1049.9037087259953
2008-05-06,1048.5970769346238
2008-05-07,1033.3128581521746
2008-05-08,1025.2831351372606
2008-05-09,1011.8430960189614
2008-05-12,1007.4167225027938
2008-05-13,1026.823709081863
2008-05-14,1028.5317051514487
2008-05-15,1028.9887791855158
2008-05-16,1029.4055527210999
2008-05-19,1037.8895767786646
2008-05-20,1009.6814947735552
2008-05-21,1009.5680792138653
2008-05-22,997.5088001851284
2008-05-23,984.7687758531816
2008-05-26,963.3120244264857
2008-05-27,972.9370026302105
2008-05-28,976.865926889791
2008-05-29,989.100263992836
2008-05-30,996.376076810963
2008-06-02,1006.0404717543853
2008-06-03,993.373478712563
2008-06-04,985.8364909596658
2008-06-05,982.0094416138459
2008-06-06,974.7290193504524
2008-06-09,975.1574744884545
2008-06-10,950.5494323774117
2008-06-11,943.2839497390044
2008-06-12,934.8801387393786
2008-06-13,922.9538156951429
2008-06-16,934.1532958827132
2008-06-17,932.9708858650312
2008-06-18,941.8516528601452
2008-06-19,921.935262812858
2008-06-20,910.4940674807698
2008-06-23,913.075637860118
2008-06-24,896.3470314319895
2008-06-25,904.645568916788
2008-06-26,889.0029274275536
2008-06-27,871.9816656957136
2008-06-30,874.2325255705103
2008-07-01,874.1478829283042
2008-07-02,851.5062523902027
2008-07-03,839.9001578605437
2008-07-04,846.8037370170988
2008-07-07,866.6473495868578
2008-07-08,840.0614238350172
2008-07-09,860.2503530523446
2008-07-10,859.9618623024809
2008-07-11,866.9230920740546
2008-07-14,859.0100009782811
2008-07-15,823.2828169850496
2008-07-16,831.9904080271458
2008-07-17,846.7331978829319
2008-07-18,854.2169947658135
2008-07-21,877.811314104301
2008-07-22,878.1238213094753
2008-07-23,908.1605727638297
2008-07-24,909.0839175747161
2008-07-25,893.6709300162103
2008-07-28,887.9696480848266
2008-07-29,879.938540370838
2008-07-30,897.2734072168928
2008-07-31,896.8792956736104
2008-08-01,902.1620340587963
2008-08-04,887.5128036758236
2008-08-05,870.4288215230663
2008-08-06,874.2732626297953
2008-08-07,879.5019853228345
2008-08-08,888.9498522212947
2008-08-11,888.7482497777825
2008-08-12,886.0583175291677
2008-08-13,875.6392251856727
2008-08-14,877.6634843573879
2008-08-15,882.6478909376874
2008-08-18,871.0859101764903
2008-08-19,852.0438750764522
2008-08-20,869.6009000336106
2008-08-21,840.7772578272906
2008-08-22,844.5957253041142
2008-08-25,872.8951976544622
2008-08-26,877.6718531289331
2008-08-27,891.916491335523
2008-08-28,874.912163775592
2008-08-29,888.6750902363516
2008-09-01,881.4118386911623
2008-09-02,888.6331877072538
2008-09-03,875.1574951872127
2008-09-04,869.169151754326
2008-09-05,855.1567966835281
2008-09-08,892.6311904266853
2008-09-09,884.4910998679412
2008-09-10,869.4843714655265
2008-09-11,850.8017340929678
2008-09-12,836.4877332640039
2008-09-15,835.9947861876468
2008-09-16,798.3195014655992
2008-09-17,768.0494640292178
2008-09-18,752.4277284954723
2008-09-19,820.2469996349957
2008-09-22,821.6174772105194
2008-09-23,784.4557007740507
2008-09-24,788.6519691675221
2008-09-25,786.4112022435942
2008-09-26,781.4608902428549
2008-09-29,761.3976418575958
2008-09-30,785.7052418458713
2008-10-01,787.9942533976041
2008-10-02,810.8296070904697
2008-10-03,791.5478415539965
2008-10-06,771.2491438820052
2008-10-07,763.121821230393
2008-10-08,702.0436167353309
2008-10-09,720.928689438964
2008-10-10,675.5181982206524
2008-10-13,728.6836779582508
2008-10-14,750.246889147403
2008-10-15,717.9493374081189
2008-10-16,693.2715739774399
2008-10-17,666.0659992670751
2008-10-20,702.0044011758515
2008-10-21,698.1954028877107
2008-10-22,678.0365720846441
2008-10-23,655.3589176548812
2008-10-24,607.0492562157948
2008-10-27,543.2245314736155
2008-10-28,611.27429071801
2008-10-29,596.8834285997902
2008-10-30,669.236931734421
2008-10-31,667.9423281011141
2008-11-03,680.9437959224579
2008-11-04,671.046536333055
2008-11-05,689.8297100249898
2008-11-06,659.8140064705844
2008-11-07,677.3638862056166
2008-11-10,700.0759293438779
2008-11-11,683.5650318734355
2008-11-12,679.4886125569401
2008-11-13,642.8633649895792
2008-11-14,652.5855214663496
2008-11-17,653.3408995482778
2008-11-18,624.289904265042
2008-11-19,622.6227174241149
2008-11-20,602.3711145782106
2008-11-21,617.2713232767278
2008-11-24,593.0032069549214
2008-11-25,604.3059492848755
2008-11-26,631.8200650833332
2008-11-27,642.727152277069
2008-11-28,668.3576900890743
2008-12-01,684.1484479962309
2008-12-02,644.7198123454857
2008-12-03,657.6688175543509
2008-12-04,649.7723509437945
2008-12-05,669.5403970525856
2008-12-08,705.9726394624699
2008-12-09,697.4946842526011
2008-12-10,729.5243032903167
2008-12-11,716.8617320325836
2008-12-12,670.22934526361
2008-12-15,669.425059060768
2008-12-16,668.5747812445704
2008-12-17,657.9542612388835
2008-12-18,654.5721624237377
2008-12-19,663.9275624600823
2008-12-22,644.03883453034
2008-12-23,624.2215475653867
2008-12-24,622.7435197457492
2008-12-25,622.7435197457492
2008-12-26,619.78452875518
2008-12-29,618.8837558870089
2008-12-30,620.0591532654108
2008-12-31,638.6413117080308
2009-01-01,638.6413117080309
2009-01-02,662.9035888367529
2009-01-05,698.8285593967554
2009-01-06,711.7412007808682
2009-01-07,678.9304049487911
2009-01-08,648.5733584093635
2009-01-09,658.5084631628667
2009-01-12,646.678666822682
2009-01-13,642.0804761127155
2009-01-14,643.6422650235477
2009-01-15,625.2915815489058
2009-01-16,617.9185306495436
2009-01-19,624.5420986087538
2009-01-20,616.9723489838144
2009-01-21,601.4911114013239
2009-01-22,602.0458351133418
2009-01-23,606.1330566496197
2009-01-26,590.3708140748942
2009-01-27,588.3800220469749
2009-01-28,586.1234323290392
2009-01-29,620.605115205429
2009-01-30,639.6801456988599
2009-02-02,620.9848306541273
2009-02-03,610.4813614216532
2009-02-04,629.0933601069163
2009-02-05,636.6999002622784
2009-02-06,656.8415310578918
2009-02-09,650.2005625650213
2009-02-10,655.8522181171331
2009-02-11,646.3726282997109
2009-02-12,638.8304425108437
2009-02-13,648.2511945894342
2009-02-16,648.6105018890241
2009-02-17,638.0025549568758
2009-02-18,642.8486997965351
2009-02-19,635.6853526649139
2009-02-20,624.1391259412077
2009-02-23,635.8359870053936
2009-02-24,617.328939310619
2009-02-25,629.2713692529599
2009-02-26,621.0743782257055
2009-02-27,619.406335222807
2009-03-02,603.2493443002905
2009-03-03,586.3481609301291
2009-03-04,600.5526910000318
2009-03-05,596.8987741666785
2009-03-06,580.0953771567774
2009-03-09,555.5999023976531
2009-03-10,566.8257802220915
2009-03-11,577.1091065949677
2009-03-12,577.551938473815
2009-03-13,595.9588377485512
2009-03-16,612.287351158937
2009-03-17,608.9090841036958
2009-03-18,613.9640710313672
2009-03-19,588.8640870473695
2009-03-20,584.5638520707472
2009-03-23,612.018165312271
2009-03-24,633.7190487807842
2009-03-25,619.8998364707401
2009-03-26,637.0376630689708
2009-03-27,651.82940302235
2009-03-30,630.1233669430673
2009-03-31,629.9872624685567
2009-04-01,634.1857177681584
2009-04-02,668.7229364355566
2009-04-03,671.6520750079136
2009-04-06,690.542470490397
2009-04-07,692.0236665635708
2009-04-08,673.4290547580295
2009-04-09,695.3967333566377
2009-04-10,695.3967333566377
2009-04-13,689.5315403313955
2009-04-14,726.8005665561336
2009-04-15,737.47806974218
2009-04-16,733.0235350024485
2009-04-17,740.9381096459701
2009-04-20,755.6037539949139
2009-04-21,733.0101883661592
2009-04-22,713.4541357434192
2009-04-23,728.6481968895627
2009-04-24,720.9444804087466
2009-04-27,705.5036546681431
2009-04-28,692.9533553240001
2009-04-29,703.6076346068454
2009-04-30,731.6392211299533
2009-05-01,731.5382490403675
2009-05-04,766.9568166895712
2009-05-05,771.1167244236636
2009-05-06,795.3254363645462
2009-05-07,803.31696046962
2009-05-08,808.2366359399776
2009-05-11,787.885001240467
2009-05-12,787.9945609416073
2009-05-13,791.7211812875119
2009-05-14,769.9657013652626
2009-05-15,783.8780990031299
2009-05-18,801.6261763231118
2009-05-19,819.7650234997556
2009-05-20,809.1386966401592
2009-05-21,799.5290750957618
2009-05-22,779.6354818049167
2009-05-25,786.93092242434
2009-05-26,784.3081695596077
2009-05-27,823.706169850281
2009-05-28,822.9782738100375
2009-05-29,823.4656304761052
2009-06-01,856.9287207866595
2009-06-02,827.5699037969415
2009-06-03,844.5539179981826
2009-06-04,839.4727208154552
2009-06-05,857.8493279470457
2009-06-08,850.5951050442674
2009-06-09,830.6779444503067
2009-06-10,861.275168107504
2009-06-11,858.7872234063423
2009-06-12,867.6169057251716
2009-06-15,858.982850829863
2009-06-16,836.5214381010917
2009-06-17,837.5044546822753
2009-06-18,820.306835054471
2009-06-19,828.7563919561666
2009-06-22,837.0155242792172
2009-06-23,806.1611315974654
2009-06-24,821.2605571771777
2009-06-25,843.8969984443803
2009-06-26,849.0470048229806
2009-06-29,847.6282382232556
2009-06-30,840.4937556797734
2009-07-01,834.2728473399882
2009-07-02,834.6537638866924
2009-07-03,837.1802718382567
2009-07-06,834.8607770859039
2009-07-07,824.2558938879436
2009-07-08,821.6299636001561
2009-07-09,820.1579025606159
2009-07-10,819.806192254866
2009-07-13,800.8132074825493
2009-07-14,828.1664460543656
2009-07-15,839.0331134262882
2009-07-16,842.1760189990846
2009-07-17,860.6361688597608
2009-07-20,882.9262980662845
2009-07-21,885.609509657363
2009-07-22,876.988710819136
2009-07-23,896.7909291035432
2009-07-24,908.8619683827841
2009-07-27,921.8933926549407
2009-07-28,941.500737526015
2009-07-29,924.6306059512684
2009-07-30,927.5558645981756
2009-07-31,939.5390701914786
2009-08-03,939.3287755286705
2009-08-04,944.295158158099
2009-08-05,931.6689288122072
2009-08-06,947.2692891105595
2009-08-07,932.975031740764
2009-08-10,958.5913449648673
2009-08-11,964.7763613059263
2009-08-12,931.0715786845651
2009-08-13,942.9878404885446
2009-08-14,946.6942097398614
2009-08-17,921.3209558980456
2009-08-18,924.3360689112584
2009-08-19,903.6729154317877
2009-08-20,919.80585732994
2009-08-21,912.2786813129926
2009-08-24,927.2032939546059
2009-08-25,922.5358730451096
2009-08-26,929.5857379452062
2009-08-27,918.6120984266354
2009-08-28,901.3273997951915
2009-08-31,886.3574110221055
2009-09-01,897.2681895723109
2009-09-02,884.8466950746235
2009-09-03,898.4486200949245
2009-09-04,922.5806213190829
2009-09-07,929.6419995440563
2009-09-08,934.1583131015253
2009-09-09,921.3016543364025
2009-09-10,931.5879822213167
2009-09-11,932.6266300840682
2009-09-14,923.144495279225
2009-09-15,922.9277128934433
2009-09-16,938.046926277603
2009-09-17,951.2903475567256
2009-09-18,946.5687071355775
2009-09-21,943.7326697930349
2009-09-22,943.1911530634226
2009-09-23,939.8990549386506
2009-09-24,923.5908472211162
2009-09-25,923.7316732345905
2009-09-28,908.0100236795046
2009-09-29,931.1445388599982
2009-09-30,925.629994444013
2009-10-01,929.1579596049955
2009-10-02,902.7184902233566
2009-10-05,902.1809205020345
2009-10-06,913.2470798218682
2009-10-07,934.6155422651126
2009-10-08,940.1124657920928
2009-10-09,941.5115547724178
2009-10-12,930.7061690901885
2009-10-13,935.2621683395577
2009-10-14,946.2626977747977
2009-10-15,948.4475073458551
2009-10-16,950.0941526803787
2009-10-19,956.8858410583887
2009-10-20,963.6764426238116
2009-10-21,959.8534664685053
2009-10-22,955.2532020361148
2009-10-23,969.5060438526275
2009-10-26,974.4698836514916
2009-10-27,965.7991218547445
2009-10-28,952.9938537936299
2009-10-29,928.5211365222231
2009-10-30,952.5283811787242
2009-11-02,943.7962477556422
2009-11-03,939.8968360584138
2009-11-04,944.7538566571084
2009-11-05,937.4369896275174
2009-11-06,952.5975751464758
2009-11-09,959.2335683941915
2009-11-10,962.9427523455297
2009-11-11,979.3871467973942
2009-11-12,980.5568614862925
2009-11-13,986.7688629255878
2009-11-16,997.4573539403011
2009-11-17,1007.7935310745099
2009-11-18,994.394393569099
2009-11-19,995.0395595746902
2009-11-20,988.0142643214602
2009-11-23,989.7560636428268
2009-11-24,982.4797261916337
2009-11-25,983.8252207741325
2009-11-26,975.1734591801066
2009-11-27,928.1623056348276
2009-11-30,957.4238218660572
2009-12-01,966.9219586507135
2009-12-02,977.8344649762006
2009-12-03,989.2296187895175
2009-12-04,1000.7437036379957
2009-12-07,999.3061731286899
2009-12-08,996.550914058957
2009-12-09,980.265300476278
2009-12-10,979.4780877849066
2009-12-11,995.1341031615291
2009-12-14,1001.3843121152479
2009-12-15,996.140843200307
2009-12-16,983.5108230279617
2009-12-17,985.6281889345348
2009-12-18,978.8227428964921
2009-12-21,967.4773614282444
2009-12-22,980.3699380442058
2009-12-23,984.4797887361907
2009-12-24,991.3332706552322
2009-12-25,991.3332706552322
2009-12-28,990.1993046210929
2009-12-29,989.8347389848229
2009-12-30,997.346440273104
2009-12-31,1009.4601584531412
2010-01-01,1009.4601584531412
2010-01-04,1004.536739620701
2010-01-05,1028.7233990933632
2010-01-06,1037.6338745527303
2010-01-07,1035.9541979190851
2010-01-08,1037.8203677390018
2010-01-11,1029.3233631432397
2010-01-12,1027.7352438839855
2010-01-13,1004.6006228848564
2010-01-14,1009.0369675149124
2010-01-15,1015.4838676238489
2010-01-18,1003.8150035756395
2010-01-19,1019.0560760307487
2010-01-20,1016.888130275746
2010-01-21,998.9332553470708
2010-01-22,984.1807596068174
2010-01-25,975.1256114914678
2010-01-26,956.0138758778875
2010-01-27,949.1766528789384
2010-01-28,969.3490718720553
2010-01-29,963.8152050718576
2010-02-01,970.2385776445566
2010-02-02,971.378985725272
2010-02-03,995.371240038332
2010-02-04,986.9287424357447
2010-02-05,959.1989488216664
2010-02-08,949.7844509266653
2010-02-09,954.8166556088271
2010-02-10,967.2919157871157
2010-02-11,991.2987234173924
2010-02-12,991.1755474224068
2010-02-15,992.0922299764076
2010-02-16,984.5331191679069
2010-02-17,1000.3775761669633
2010-02-18,997.9543689033795
2010-02-19,982.4412239574932
2010-02-22,999.6979213663748
2010-02-23,1013.7480087697857
2010-02-24,1005.6303264700942
2010-02-25,1009.22649881789
2010-02-26,1009.5585394863077
2010-03-01,1041.4947400661656
2010-03-02,1025.1941575380606
2010-03-03,1017.1975269988184
2010-03-04,1011.3602022225933
2010-03-05,1022.1085755898478
2010-03-08,1039.0620287147096
2010-03-09,1044.3507768507754
2010-03-10,1038.1476430364085
2010-03-11,1038.666856433912
2010-03-12,1030.1756318140738
2010-03-15,1030.7740189080841
2010-03-16,1020.2223355472499
2010-03-17,1040.7012953527635
2010-03-18,1050.687704397958
2010-03-19,1059.619875033382
2010-03-22,1040.4602016609858
2010-03-23,1040.1213432622158
2010-03-24,1055.6862304402016
2010-03-25,1047.90184392558
2010-03-26,1057.8309173845257
2010-03-29,1060.2414866143913
2010-03-30,1070.3277222498746
2010-03-31,1053.625908463871
2010-04-01,1068.4274438206412
2010-04-02,1068.4274438206412
2010-04-05,1071.038264392722
2010-04-06,1080.9650711178842
2010-04-07,1104.2264249816806
2010-04-08,1097.8713196455253
2010-04-09,1106.3648293639085
2010-04-12,1088.5728511890923
2010-04-13,1087.7230574261364
2010-04-14,1083.3029514464743
2010-04-15,1091.7886801004236
2010-04-16,1082.7338932320708
2010-04-19,1061.4942753088794
2010-04-20,1073.5896452586376
2010-04-21,1077.2425113436486
2010-04-22,1081.8522917700582
2010-04-23,1068.0660856289194
2010-04-26,1088.7073092515147
2010-04-27,1073.7019919540135
2010-04-28,1066.405620826295
2010-04-29,1055.7531616952813
2010-04-30,1069.1200124669401
2010-05-03,1063.8447663649097
2010-05-04,1071.9689432729667
2010-05-05,1060.7811294529681
2010-05-06,1057.3742994789286
2010-05-07,1047.7895609736124
2010-05-10,1061.9289123107687
2010-05-11,1061.11423780198
2010-05-12,1063.8196310174826
2010-05-13,1086.059991042359
2010-05-14,1083.8442751289654
2010-05-17,1062.0891527938215
2010-05-18,1070.4712114979532
2010-05-19,1051.6793894635186
2010-05-20,1042.9169553455777
2010-05-21,1024.2863345124367
2010-05-24,1048.9348000192344
2010-05-25,1019.2992999492245
2010-05-26,1037.4597283688593
2010-05-27,1054.0696652791132
2010-05-28,1069.2370711446806
2010-05-31,1076.0007157905707
2010-06-01,1056.0132629298132
2010-06-02,1061.7019260705272
2010-06-03,1080.6529376862811
2010-06-04,1097.9329203262905
2010-06-07,1080.85859774328
2010-06-08,1084.2587489650996
2010-06-09,1079.0974788174851
2010-06-10,1076.3822477677297
2010-06-11,1093.0616805473835
2010-06-14,1090.1772176198494
2010-06-15,1088.7231718481596
2010-06-16,1088.0346506163917
2010-06-17,1092.1625602946285
2010-06-18,1096.62813177287
2010-06-21,1132.4400417792476
2010-06-22,1134.7222601345716
2010-06-23,1138.470946066896
2010-06-24,1124.2234974532541
2010-06-25,1121.631230896234
2010-06-28,1116.7406856223704
2010-06-29,1105.0896782627922
2010-06-30,1095.2332382436707
2010-07-01,1075.964846846702
2010-07-02,1049.1760063506308
2010-07-05,1049.9974580997198
2010-07-06,1056.098372730265
2010-07-07,1048.276372300162
2010-07-08,1056.3993041856793
2010-07-09,1079.3252017817488
2010-07-12,1088.5123609993746
2010-07-13,1078.0217217642885
2010-07-14,1081.2162583298978
2010-07-15,1052.919735887331
2010-07-16,1046.988872686192
2010-07-19,1036.770674630979
2010-07-20,1055.0173377082558
2010-07-21,1073.898972096105
2010-07-22,1071.6434454582431
2010-07-23,1092.377575806104
2010-07-26,1082.4098496160855
2010-07-27,1085.646158770622
2010-07-28,1090.470840630173
2010-07-29,1085.2804585285307
2010-07-30,1088.074835158901
2010-08-02,1094.724545481652
2010-08-03,1095.0713806217113
2010-08-04,1103.8699648716558
2010-08-05,1102.6984847988956
2010-08-06,1094.7150209338345
2010-08-09,1103.7395439181441
2010-08-10,1101.1136580042212
2010-08-11,1107.9734128718285
2010-08-12,1101.7225877669277
2010-08-13,1110.8249843185663
2010-08-16,1104.6954339772215
2010-08-17,1104.8427436256723
2010-08-18,1104.9492931066384
2010-08-19,1107.0977099864692
2010-08-20,1116.5780147825494
2010-08-23,1113.1768229592483
2010-08-24,1100.646463662305
2010-08-25,1102.3551182664132
2010-08-26,1092.2120351195572
2010-08-27,1090.3740785751886
2010-08-30,1102.2100000397816
2010-08-31,1092.4829090668666
2010-09-01,1092.138514219632
2010-09-02,1106.7769207107035
2010-09-03,1110.0036062084403
2010-09-06,1128.8303869443855
2010-09-07,1144.1997896980772
2010-09-08,1128.5073471052217
2010-09-09,1134.9023308109931
2010-09-10,1140.461547529227
2010-09-13,1147.2768080052272
2010-09-14,1141.2514715943012
2010-09-15,1137.8737110965315
2010-09-16,1129.1803761290228
2010-09-17,1149.7543425230135
2010-09-20,1147.2155692931676
2010-09-21,1145.4797018048653
2010-09-22,1124.5382097285587
2010-09-23,1131.0133100673652
2010-09-24,1121.4409184117899
2010-09-27,1133.789023962574
2010-09-28,1115.9129114002676
2010-09-29,1124.3737264003164
2010-09-30,1119.313360278377
2010-10-01,1112.3064071482695
2010-10-04,1131.954646822479
2010-10-05,1119.5442431131532
2010-10-06,1126.4171432407543
2010-10-07,1122.0390086524756
2010-10-08,1123.3049299840432
2010-10-11,1136.1757058497658
2010-10-12,1137.6426121816594
2010-10-13,1144.0045020008683
2010-10-14,1150.7890206457457
2010-10-15,1152.3480808283834
2010-10-18,1141.7161972201352
2010-10-19,1169.2583083235656
2010-10-20,1141.8463094891908
2010-10-21,1145.8204824689071
2010-10-22,1148.9010627744663
2010-10-25,1151.1711428306116
2010-10-26,1157.416261171892
2010-10-27,1143.6796794957058
2010-10-28,1134.958091298525
2010-10-29,1132.9503291916672
2010-11-01,1157.6689625288186
2010-11-02,1148.251834278969
2010-11-03,1168.977114320819
2010-11-04,1167.9253199628997
2010-11-05,1200.1649795170263
2010-11-08,1217.089919495567
2010-11-09,1207.1334333150571
2010-11-10,1216.0066482442812
2010-11-11,1226.3098966120044
2010-11-12,1196.092034741212
2010-11-15,1195.542134986769
2010-11-16,1183.4558488554678
2010-11-17,1157.7360457240948
2010-11-18,1176.5320842205317
2010-11-19,1172.4776976792293
2010-11-22,1174.7331352069302
2010-11-23,1160.456956650098
2010-11-24,1168.3595929738194
2010-11-25,1173.9981756138739
