Date,EFM ASIA IMI
2010-11-30,1000.0
2010-12-01,1013.2960491618289
2010-12-02,1018.5848745543764
2010-12-03,1005.4531669869671
2010-12-06,1016.4389532506289
2010-12-07,1016.5175930531011
2010-12-08,1014.310683382842
2010-12-09,1020.7212176432652
2010-12-10,1016.1516018746169
2010-12-13,1007.2259218427746
2010-12-14,1015.3184460113445
2010-12-15,1009.5865672679465
2010-12-16,1014.0368175974252
2010-12-17,1021.8384934140457
2010-12-20,1020.8966362034226
2010-12-21,1028.3474455245446
2010-12-22,1033.264525761937
2010-12-23,1035.6072764965804
2010-12-24,1029.7394302635212
2010-12-27,1027.7723616468347
2010-12-28,1028.4318922667162
2010-12-29,1037.0461514084375
2010-12-30,1034.207685566126
2010-12-31,1029.2822995425097
2011-01-03,1046.1264619926333
2011-01-04,1055.2049914681675
2011-01-05,1061.9914678253795
2011-01-06,1070.8348862609696
2011-01-07,1065.5685513007998
2011-01-10,1058.7376131041665
2011-01-11,1065.3266861150894
2011-01-12,1068.3763656905146
2011-01-13,1047.4308691793642
2011-01-14,1044.5180655401837
2011-01-17,1042.1437900989588
2011-01-18,1036.8891293617046
2011-01-19,1038.3624629443086
2011-01-20,1031.1383103729784
2011-01-21,1005.8776724587932
2011-01-24,997.8458549871582
2011-01-25,1000.1182060377668
2011-01-26,1006.8193911326881
2011-01-27,1005.0275191176817
2011-01-28,1007.3334465085798
2011-01-31,991.419454183952
2011-02-01,986.2133166687787
2011-02-02,992.1552970640241
2011-02-03,1007.1281246745131
2011-02-04,1010.6074353971551
2011-02-07,1010.2704716577205
2011-02-08,997.4184566484092
2011-02-09,979.5189496045042
2011-02-10,965.9232558756207
2011-02-11,959.6146981709207
2011-02-14,984.9570309880316
2011-02-15,980.1434725474127
2011-02-16,980.5316011415363
2011-02-17,979.4124196344314
2011-02-18,986.7732743275357
2011-02-21,983.0720670912309
2011-02-22,959.8299487836711
2011-02-23,948.7630696128015
2011-02-24,931.1703212233145
2011-02-25,944.2239358886497
2011-02-28,942.643101249479
2011-03-01,956.2748427495899
2011-03-02,946.0938870819504
2011-03-03,955.0392454528101
2011-03-04,964.9312739679812
2011-03-07,955.5649849946831
2011-03-08,971.206246381657
2011-03-09,973.7557357426348
2011-03-10,971.450769306877
2011-03-11,954.5700137575659
2011-03-14,950.9870526379746
2011-03-15,925.2735383093582
2011-03-16,939.4017901204762
2011-03-17,922.0563744476067
2011-03-18,921.436592619414
2011-03-21,929.358753409324
2011-03-22,935.2000979066592
2011-03-23,942.4507858213645
2011-03-24,945.4562747810746
2011-03-25,960.2857688951829
2011-03-28,959.2484243552942
2011-03-29,967.0226502745925
2011-03-30,977.1631774067898
2011-03-31,979.9684011557154
2011-04-01,993.0993074473305
2011-04-04,994.1251298255819
2011-04-05,997.3456659283746
2011-04-06,995.6582979781035
2011-04-07,1000.9985132130648
2011-04-08,992.9168982268985
2011-04-11,987.2116033310592
2011-04-12,968.8418124920435
2011-04-13,980.230322339613
2011-04-14,984.8999028695689
2011-04-15,984.5651990115183
2011-04-18,994.0169826326004
2011-04-19,979.5276900156563
2011-04-20,988.6518586275436
2011-04-21,995.9162239465658
2011-04-22,995.3640982011609
2011-04-25,995.8755363584653
2011-04-26,986.6847987779321
2011-04-27,988.6201525972522
2011-04-28,976.5661091084812
2011-04-29,972.8001627409642
2011-05-02,974.1538289239481
2011-05-03,966.3626922634099
2011-05-04,954.6304738223456
2011-05-05,969.8338182015631
2011-05-06,970.3266075756574
2011-05-09,991.4650492263942
2011-05-10,985.3484175762985
2011-05-11,998.6877894311025
2011-05-12,989.7956406204571
2011-05-13,992.1819041492247
2011-05-16,976.7111773619476
2011-05-17,980.0954320108137
2011-05-18,982.3962933189465
2011-05-19,978.2340845672871
2011-05-20,987.8128100272927
2011-05-23,970.8636361598027
2011-05-24,969.3120903376209
2011-05-25,963.0387276890046
2011-05-26,976.4304188218623
2011-05-27,974.3592505486278
2011-05-30,975.8845473360292
2011-05-31,986.5257590453022
2011-06-01,986.7535583780308
2011-06-02,973.2944505550208
2011-06-03,963.1268860829413
2011-06-06,960.4172399669134
2011-06-07,953.5588942653269
2011-06-08,951.6184462056043
2011-06-09,951.9590882503667
2011-06-10,952.095751913986
2011-06-13,945.7931750078105
2011-06-14,947.9740464628055
2011-06-15,959.237033827656
2011-06-16,950.5068999506025
2011-06-17,933.2305156259496
2011-06-20,924.7010232664622
2011-06-21,933.307912934808
2011-06-22,935.0117969054684
2011-06-23,949.2097400015124
2011-06-24,961.334706329206
2011-06-27,947.8222190830355
2011-06-28,943.3719015621797
2011-06-29,951.2958831089153
2011-06-30,957.3266392163255
2011-07-01,964.8567511569656
2011-07-04,977.2447805529875
2011-07-05,980.4455071829086
2011-07-06,990.3933837029655
2011-07-07,989.3306879769623
2011-07-08,1000.8643174449228
2011-07-11,1006.9155221066854
2011-07-12,979.6506365649435
2011-07-13,980.1113360866144
2011-07-14,982.7918968520651
2011-07-15,987.3141048903747
2011-07-18,987.9365284131084
2011-07-19,978.4667190243713
2011-07-20,989.1008047627063
2011-07-21,974.6265383819855
2011-07-22,990.4125485442328
2011-07-25,984.0563105412726
2011-07-26,983.5186188909212
2011-07-27,993.355000755371
2011-07-28,991.9376538493008
2011-07-29,976.5450901267899
2011-08-01,1001.8253116610978
2011-08-02,984.7815917684989
2011-08-03,959.6183838635615
2011-08-04,955.2496857676751
2011-08-05,912.5832761563561
2011-08-08,881.4861754226787
2011-08-09,850.0596822336292
2011-08-10,871.5557447562154
2011-08-11,864.759977520178
2011-08-12,862.9615200455949
2011-08-15,864.9097767563812
2011-08-16,878.4006413570859
2011-08-17,875.0369194248818
2011-08-18,868.8043055727906
2011-08-19,826.2448900436547
2011-08-22,822.039748219375
2011-08-23,843.0467785121596
2011-08-24,829.7614908266968
2011-08-25,833.0894642050115
2011-08-26,831.5235323121896
2011-08-29,839.7776643429485
2011-08-30,855.7310002956724
2011-08-31,871.2511464370659
2011-09-01,883.8897023151231
2011-09-02,882.2318420723323
2011-09-05,862.4912092687567
2011-09-06,859.9851337111647
2011-09-07,880.4856142879438
2011-09-08,883.649532639524
2011-09-09,894.4830568284397
2011-09-12,882.3522519714777
2011-09-13,869.0490411751402
2011-09-14,849.181929485985
2011-09-15,845.4386116974383
2011-09-16,867.3127770218787
2011-09-19,855.8098736170527
2011-09-20,850.5904513560912
2011-09-21,851.0951749237718
2011-09-22,817.747564679301
2011-09-23,792.2223636534443
2011-09-26,768.049200310826
2011-09-27,796.989794754798
2011-09-28,802.4908557976672
2011-09-29,806.7590124191395
2011-09-30,813.3437907894394
2011-10-03,795.5541681907114
2011-10-04,775.2403496919792
2011-10-05,769.352147572395
2011-10-06,788.5921706934282
2011-10-07,803.9454153146967
2011-10-10,799.1358130263936
2011-10-11,817.9874619627934
2011-10-12,819.3920592357086
2011-10-13,837.8151012714037
2011-10-14,824.7257630755441
2011-10-17,849.4261695999519
2011-10-18,829.4797167563769
2011-10-19,832.6272807731644
2011-10-20,817.6178652069801
2011-10-21,808.7040493316996
2011-10-24,837.0253448711195
2011-10-25,843.7314737742201
2011-10-26,853.0302724666237
2011-10-27,853.6070893631796
2011-10-28,865.34671116703
2011-10-31,872.310555044573
2011-11-01,875.5085806468043
2011-11-02,870.4897490186182
2011-11-03,859.9233933507231
2011-11-04,884.6662258489525
2011-11-07,880.5788680718097
2011-11-08,873.3650809609255
2011-11-09,891.0485349101631
2011-11-10,854.3013192773352
2011-11-11,856.0268221598454
2011-11-14,877.5998571881157
2011-11-15,875.7922884429398
2011-11-16,861.7957411656447
2011-11-17,861.6715736414911
2011-11-18,842.3235066356373
2011-11-21,828.1296190622384
2011-11-22,827.0680900191823
2011-11-23,815.2540560479664
2011-11-24,821.9070886422855
2011-11-25,813.4279090299657
2011-11-28,825.645027388515
2011-11-29,839.1727369516223
2011-11-30,826.9010057753935
2011-12-01,866.5316943106372
2011-12-02,870.1253256122505
2011-12-05,868.0024821595364
2011-12-06,862.6773527154595
2011-12-07,872.4764373979889
2011-12-08,870.4078172374725
2011-12-09,846.2775071791895
2011-12-12,856.8514450774326
2011-12-13,855.1814637698275
2011-12-14,859.0510268445415
2011-12-15,839.4446369482887
2011-12-16,846.3783835232127
2011-12-19,829.979162720214
2011-12-20,826.7277398095235
2011-12-21,857.9909142837264
2011-12-22,855.1768124842907
2011-12-23,867.4784205733225
2011-12-26,866.7443073132744
2011-12-27,860.0011010712267
2011-12-28,862.311483282483
2011-12-29,864.0077021079719
2011-12-30,860.7577552869672
2012-01-02,858.7626769331566
2012-01-03,871.0989671313756
2012-01-04,879.3937976998152
2012-01-05,887.6706767503944
2012-01-06,885.6113332307923
2012-01-09,887.0545710161788
2012-01-10,899.5115828141993
2012-01-11,907.6523503521493
2012-01-12,901.7646814889097
2012-01-13,917.1488230812698
2012-01-16,905.9549076644007
2012-01-17,926.0350443984646
2012-01-18,922.8026303295849
2012-01-19,928.2366469711927
2012-01-20,932.4640907728148
2012-01-23,923.7382660685486
2012-01-24,929.761302540829
2012-01-25,933.4221433134403
2012-01-26,928.1705822599803
2012-01-27,934.579727015417
2012-01-30,926.395592958104
2012-01-31,942.5068754779471
2012-02-01,935.6150128145491
2012-02-02,955.7163485597054
2012-02-03,961.1651773038272
2012-02-06,962.0171964273048
2012-02-07,950.3652971493007
2012-02-08,966.3195286513383
2012-02-09,966.933931171526
2012-02-10,962.3990227602543
2012-02-13,965.8761621878481
2012-02-14,969.0865950031592
2012-02-15,990.8167838342957
2012-02-16,980.0698065753147
2012-02-17,982.2493174856104
2012-02-20,976.6360768436334
2012-02-21,977.2040563950267
2012-02-22,981.7374981197308
2012-02-23,968.1736555387093
2012-02-24,959.9577784495962
2012-02-27,952.5025600068566
2012-02-28,962.3175957762028
2012-02-29,979.6740183438214
2012-03-01,974.8334786056965
2012-03-02,990.2439646244563
2012-03-05,973.6131144188662
2012-03-06,967.7693692046987
2012-03-07,960.3826230950898
2012-03-08,961.8467905327446
2012-03-09,983.2194085468249
2012-03-12,975.2477187767328
2012-03-13,988.0313499785057
2012-03-14,998.5053340864308
2012-03-15,990.8932859304288
2012-03-16,979.9390091592193
2012-03-19,972.0381822426447
2012-03-20,966.3543805923556
2012-03-21,966.8642867370178
2012-03-22,964.2292290425929
2012-03-23,957.2044628107661
2012-03-26,944.1388143619125
2012-03-27,960.1270683915081
2012-03-28,957.5987195209971
2012-03-29,946.9877654215314
2012-03-30,952.0924289706908
2012-04-02,956.5305738932814
2012-04-03,962.7320647277119
2012-04-04,969.5080300683187
2012-04-05,970.9218525469092
2012-04-06,973.061487963506
2012-04-09,960.6831801841928
2012-04-10,955.8521011457029
2012-04-11,949.999708172153
2012-04-12,950.5436795443642
2012-04-13,969.1756966243987
2012-04-16,964.4820631500316
2012-04-17,953.1195482530818
2012-04-18,961.3921934329422
2012-04-19,962.2687262651128
2012-04-20,950.409368066359
2012-04-23,946.8478236986331
2012-04-24,940.5861528035391
2012-04-25,943.3062284724216
2012-04-26,944.338246954255
2012-04-27,942.6142237658628
2012-04-30,953.9048066481237
2012-05-01,954.7955067844889
2012-05-02,969.4636790346447
2012-05-03,965.2775143128326
2012-05-04,962.4648453681871
2012-05-07,950.407184361674
2012-05-08,953.0163738256841
2012-05-09,944.4892098610334
2012-05-10,940.6708253941882
2012-05-11,930.4905767412623
2012-05-14,929.736721102161
2012-05-15,933.4770599552666
2012-05-16,904.9936770305765
2012-05-17,914.37831865366
2012-05-18,893.2434407363083
2012-05-21,893.5174650866734
2012-05-22,904.6600806192415
2012-05-23,902.0799899824655
2012-05-24,901.5443552039756
2012-05-25,904.9142052917407
2012-05-28,908.8785465449131
2012-05-29,924.827142303874
2012-05-30,926.657661325659
2012-05-31,927.0042542792694
2012-06-01,915.2920779409848
2012-06-04,881.8211136925111
2012-06-05,890.9399379066052
2012-06-06,901.7485836854615
2012-06-07,909.6177384941489
2012-06-08,908.6505111130133
2012-06-11,922.7132161555071
2012-06-12,922.5651551009017
2012-06-13,918.9912848706198
2012-06-14,912.434844012407
2012-06-15,919.5688869041649
2012-06-18,934.1054582479587
2012-06-19,928.5655337834658
2012-06-20,933.0915044237379
2012-06-21,929.0848543009337
2012-06-22,919.7867710916347
2012-06-25,914.7439981212024
2012-06-26,915.5111439098665
2012-06-27,922.8651805337217
2012-06-28,922.7427649802736
2012-06-29,924.9872315543074
2012-07-02,935.5895072147104
2012-07-03,947.4087550518254
2012-07-04,958.7439122865012
2012-07-05,967.8497301897022
2012-07-06,968.6740885070822
2012-07-09,953.917822374027
2012-07-10,957.4886827908344
2012-07-11,957.4936414330185
2012-07-12,942.3363617692254
2012-07-13,944.7332480898933
2012-07-16,945.8836478104862
2012-07-17,955.1306492283654
2012-07-18,942.1289541192024
2012-07-19,955.8574503251717
2012-07-20,963.5459152120402
2012-07-23,944.6646323696399
2012-07-24,945.2266447600119
2012-07-25,934.7575051006473
2012-07-26,923.1262765082379
2012-07-27,939.4816034990347
2012-07-30,958.2122755757966
2012-07-31,968.234324641727
2012-08-01,972.4860389644543
2012-08-02,976.1502920320875
2012-08-03,956.2293656526037
2012-08-06,966.4313061560115
2012-08-07,968.6507805386132
2012-08-08,976.2540300068649
2012-08-09,992.3582645685957
2012-08-10,990.7530383284229
2012-08-13,982.8624812801747
2012-08-14,993.0981573876385
2012-08-15,992.3594172047509
2012-08-16,983.6414314139963
2012-08-17,987.7247416603548
2012-08-20,982.7068466091471
2012-08-21,977.219696590328
2012-08-22,972.5765350012598
2012-08-23,971.6008360570092
2012-08-24,966.3670067802213
2012-08-27,960.7873123232287
2012-08-28,952.929156597332
2012-08-29,956.4488022921836
2012-08-30,951.7184604591729
2012-08-31,943.0652562392348
2012-09-03,950.9410177479485
2012-09-04,949.5385385650983
2012-09-05,933.0814758667625
2012-09-06,933.4517407088941
2012-09-07,942.9345997427716
2012-09-10,946.3881300730064
2012-09-11,942.426945343727
2012-09-12,950.7895019895362
2012-09-13,948.4376911540072
2012-09-14,961.93130235639
2012-09-17,964.7373207228543
2012-09-18,965.6185310572035
2012-09-19,972.178927876673
2012-09-20,967.1322301037874
2012-09-21,975.5394915779805
2012-09-24,979.1320099976921
2012-09-25,974.2077903533802
2012-09-26,974.7374569939054
2012-09-27,980.8760356082146
2012-09-28,990.5006560391291
2012-10-01,986.5532488068473
2012-10-02,986.4291045021339
2012-10-03,989.4191913280031
2012-10-04,984.3093131093473
2012-10-05,983.3735913986163
2012-10-08,979.1961589493062
2012-10-09,984.8638851894724
2012-10-10,977.9013707791894
2012-10-11,974.9662454228437
2012-10-12,975.6418675401193
2012-10-15,975.9643535669245
2012-10-16,974.118556721648
2012-10-17,973.3848226588203
2012-10-18,980.5234469947031
2012-10-19,979.0559186505385
2012-10-22,977.7848295225238
2012-10-23,982.0469194314329
2012-10-24,978.4714022883636
2012-10-25,981.0216392055772
2012-10-26,970.4696799715155
2012-10-29,972.1413278880361
2012-10-30,969.4908869954936
2012-10-31,977.3882114381158
2012-11-01,981.3011246545925
2012-11-02,996.3295247725845
2012-11-05,995.3457783989339
2012-11-06,998.448570786479
2012-11-07,1011.5444948432129
2012-11-08,1000.3294583309042
2012-11-09,999.6316610825664
2012-11-12,998.0572708505582
2012-11-13,988.4542126147311
2012-11-14,992.6649184290463
2012-11-15,977.9482595692374
2012-11-16,980.164884511879
2012-11-19,975.4335520705924
2012-11-20,979.2629777769766
2012-11-21,980.1884778258838
2012-11-22,980.3874425978863
2012-11-23,984.6908349774743
2012-11-26,985.5897071396392
2012-11-27,992.5497474988392
2012-11-28,989.6389430657299
2012-11-29,996.100283490829
2012-11-30,1000.5469450529408
2012-12-03,993.3335936014639
2012-12-04,992.5717493861122
2012-12-05,1004.431819691216
2012-12-06,1012.2296804402803
2012-12-07,1018.6805318445986
2012-12-10,1021.2946720604446
2012-12-11,1017.9270102356038
2012-12-12,1023.124961148773
2012-12-13,1022.7154064697245
2012-12-14,1020.3770247073684
2012-12-17,1011.2381416730993
2012-12-18,1009.9971837089627
2012-12-19,1011.6326311627125
2012-12-20,1010.7365137257815
2012-12-21,1005.7657285779436
2012-12-24,1006.6647530764216
2012-12-25,1009.276309069028
2012-12-26,1008.4079498434933
2012-12-27,1011.338172394251
2012-12-28,1017.5859043113836
2012-12-31,1021.8765867369398
2013-01-01,1022.8150550258334
2013-01-02,1039.4338455042473
2013-01-03,1055.5601013810124
2013-01-04,1055.8572048531844
2013-01-07,1050.6725343736805
2013-01-08,1047.145583684579
2013-01-09,1050.9929307475622
2013-01-10,1042.6318978135491
2013-01-11,1029.8601060996327
2013-01-14,1036.1242310280145
2013-01-15,1032.905923661102
2013-01-16,1031.055501787517
2013-01-17,1024.0159579538904
2013-01-18,1041.609332734708
2013-01-21,1036.2522126280683
2013-01-22,1040.6336883295883
2013-01-23,1037.4004184069747
2013-01-24,1022.845186476221
2013-01-25,1009.4384060325216
2013-01-28,1004.877792791021
2013-01-29,1011.3937255436948
2013-01-30,1009.4183811680475
2013-01-31,1006.0325323408097
2013-02-01,996.3215581049668
2013-02-04,1012.0383895609285
2013-02-05,1004.8850097487667
2013-02-06,1004.5448591309063
2013-02-07,1011.836954534467
2013-02-08,1012.2374240938614
2013-02-11,1011.7707220893489
2013-02-12,1006.5579914392397
2013-02-13,1015.4677169387539
2013-02-14,1027.0592133762689
2013-02-15,1028.5880271201597
2013-02-18,1026.928947185691
2013-02-19,1023.9354196215799
2013-02-20,1035.6452029123982
2013-02-21,1032.5065677015964
2013-02-22,1036.8999646934647
2013-02-25,1032.418337286168
2013-02-26,1031.4097979279545
2013-02-27,1033.2460705893318
2013-02-28,1046.471569497337
2013-03-01,1053.8436210974023
2013-03-04,1037.257140851736
2013-03-05,1043.7348128928816
2013-03-06,1055.4875508102696
