Date,EM (EMERGING MARKETS) IMI
1999-09-16,441.14448365616136
1999-09-17,442.1053188610431
1999-09-20,445.00844576168265
1999-09-21,441.6209266706504
1999-09-22,438.7599116935102
1999-09-23,440.12402526836814
1999-09-24,438.0454874924743
1999-09-27,436.6946081768648
1999-09-28,433.1449685844083
1999-09-29,426.56616435239266
1999-09-30,421.37673943670217
1999-10-01,420.43908512916744
1999-10-04,420.6369936679856
1999-10-05,420.6611942163261
1999-10-06,424.7052797974013
1999-10-07,429.1379804708179
1999-10-08,433.07680141252183
1999-10-11,434.1614309204862
1999-10-12,432.604885857733
1999-10-13,425.5172076374677
1999-10-14,424.36388804673265
1999-10-15,414.1161843247597
1999-10-18,409.98864502670574
1999-10-19,413.5284950731372
1999-10-20,419.0441788276618
1999-10-21,415.90911389188346
1999-10-22,422.96213900534565
1999-10-25,421.92228859369806
1999-10-26,425.9936977591813
1999-10-27,427.0561874677386
1999-10-28,432.03903987512746
1999-10-29,436.59045486558836
1999-11-01,440.8220371437714
1999-11-02,444.3641668793056
1999-11-03,449.06476960303775
1999-11-04,456.8820061721952
1999-11-05,461.4414586014512
1999-11-08,462.92879713322856
1999-11-09,466.33634304657363
1999-11-10,466.57030935198736
1999-11-11,470.90511082443544
1999-11-12,477.2061203380075
1999-11-15,479.28901558324117
1999-11-16,483.23469075516255
1999-11-17,474.55076038256675
1999-11-18,481.47636812018885
1999-11-19,488.49212893222256
1999-11-22,487.571875294113
1999-11-23,488.9764613112525
1999-11-24,492.09874238230606
1999-11-25,494.2026053057371
1999-11-26,494.64445553044305
1999-11-29,499.20171782847234
1999-11-30,500.89967508134424
1999-12-01,504.090865459761
1999-12-02,510.062517630565
1999-12-03,515.315218305217
1999-12-06,510.9178240757073
1999-12-07,512.4572732373651
1999-12-08,512.986690617959
1999-12-09,518.8341638303662
1999-12-10,527.4836459410284
1999-12-13,535.6697203581348
1999-12-14,533.8233724216525
1999-12-15,533.064512047747
1999-12-16,527.533513583967
1999-12-17,537.451395085745
1999-12-20,546.2977791657065
1999-12-21,548.3167855100021
1999-12-22,552.8635347361935
1999-12-23,550.9858499560245
1999-12-24,555.0683036436503
1999-12-27,563.2633642189467
1999-12-28,568.5574467203877
1999-12-29,574.095486197881
1999-12-30,581.1105025615166
1999-12-31,583.0143343544306
2000-01-03,581.5547783928455
2000-01-04,578.9767964100183
2000-01-05,565.7119720958523
2000-01-06,559.5320289601756
2000-01-07,566.8061700678776
2000-01-10,585.9085494643019
2000-01-11,576.0012641486422
2000-01-12,579.3093732335652
2000-01-13,588.0700774600231
2000-01-14,602.1621773586634
2000-01-17,614.2811321622225
2000-01-18,612.6324737729655
2000-01-19,599.0863340249882
2000-01-20,599.0821768670967
2000-01-21,596.8580530747028
2000-01-24,600.9866090664848
2000-01-25,587.6283528388683
2000-01-26,592.030838423817
2000-01-27,601.3978737771737
2000-01-28,604.9614950038856
2000-01-31,599.7993258999277
2000-02-01,606.9493079862465
2000-02-02,610.7863810363472
2000-02-03,613.2730637758681
2000-02-04,622.0207137789608
2000-02-07,631.9782081936722
2000-02-08,628.7598172205462
2000-02-09,631.0351186196834
2000-02-10,637.7659800307483
2000-02-11,637.3198776360816
2000-02-14,630.210214799254
2000-02-15,622.4172755358103
2000-02-16,623.7561117698071
2000-02-17,627.601748849416
2000-02-18,622.184062185221
2000-02-21,614.1532097769616
2000-02-22,592.7451412364039
2000-02-23,596.7652459470409
2000-02-24,602.579008854586
2000-02-25,608.677432249615
2000-02-28,605.6198490047929
2000-02-29,608.2707450375482
2000-03-01,618.0592174379449
2000-03-02,628.9160462014495
2000-03-03,631.3705711023749
2000-03-06,631.8710319202152
2000-03-07,633.7191955397674
2000-03-08,635.8158381241038
2000-03-09,629.9166526315865
2000-03-10,631.48213113917
2000-03-13,609.3473247263171
2000-03-14,611.1734230022697
2000-03-15,600.7005806027308
2000-03-16,600.0752339703685
2000-03-17,604.6433087916371
2000-03-20,596.4480292321535
2000-03-21,602.7743725471182
2000-03-22,613.1769716645182
2000-03-23,614.5106572202478
2000-03-24,619.7625739581717
2000-03-27,625.2266849351782
2000-03-28,623.8433606894132
2000-03-29,630.7802494995666
2000-03-30,615.8407137053237
2000-03-31,611.7337533387797
2000-04-03,603.7625682547622
2000-04-04,595.6980902036106
2000-04-05,584.6659191552794
2000-04-06,593.3311052682368
2000-04-07,606.2429332941715
2000-04-10,612.7597502368992
2000-04-11,601.4382462842966
2000-04-12,596.8457532522154
2000-04-13,587.0544460261966
2000-04-14,569.134119079099
2000-04-17,537.6454364605237
2000-04-18,554.1405014720204
2000-04-19,554.1019988065723
2000-04-20,556.9116849309436
2000-04-21,558.7557677278747
2000-04-24,549.271270607751
2000-04-25,563.8198777116893
2000-04-26,563.4898778054012
2000-04-27,565.3359598439994
2000-04-28,574.5736614813961
2000-05-01,575.7769863550463
2000-05-02,575.1403615397038
2000-05-03,575.8971881921693
2000-05-04,574.5965672283504
2000-05-05,578.4906275718209
2000-05-08,572.19811488956
2000-05-09,565.6229109140522
2000-05-10,553.2735605155682
2000-05-11,552.4286713274247
2000-05-12,549.1149661314539
2000-05-15,543.57960406418
2000-05-16,559.1182280088454
2000-05-17,562.2856728490901
2000-05-18,553.1841700614615
2000-05-19,547.4309522175081
2000-05-22,524.8496456761393
2000-05-23,514.1027757480762
2000-05-24,514.0566887074544
2000-05-25,519.7222155208218
2000-05-26,506.70780374261074
2000-05-29,509.54256770530003
2000-05-30,520.7349125422819
2000-05-31,534.3215901410571
2000-06-01,536.4006504480471
2000-06-02,542.7720374209547
2000-06-05,548.2868360789623
2000-06-06,537.2612373167241
2000-06-07,541.2404382929889
2000-06-08,542.5030733574932
2000-06-09,548.7155801453601
2000-06-12,545.0268110573603
2000-06-13,536.272612388477
2000-06-14,539.9575061729773
2000-06-15,536.8126017871189
2000-06-16,531.0473394305639
2000-06-19,530.2713847575974
2000-06-20,534.970071273159
2000-06-21,540.2300865331523
2000-06-22,543.420536142238
2000-06-23,540.6723096748433
2000-06-26,540.0096215700656
2000-06-27,538.6074881367059
2000-06-28,540.6941649654432
2000-06-29,531.9603852680775
2000-06-30,533.4380360735885
2000-07-03,541.6278536970976
2000-07-04,541.4616512912447
2000-07-05,541.9140079682903
2000-07-06,539.6479101844387
2000-07-07,545.3398066157043
2000-07-10,546.3848059267863
2000-07-11,542.6016789697169
2000-07-12,550.019574777768
2000-07-13,555.5090143924645
2000-07-14,557.2530771806836
2000-07-17,559.2028921491207
2000-07-18,553.271625302615
2000-07-19,552.1761146544874
2000-07-20,549.0334019906272
2000-07-21,544.5401102277651
2000-07-24,534.4828683523453
2000-07-25,527.7222739153525
2000-07-26,526.3986905755128
2000-07-27,524.1446273005172
2000-07-28,523.962874090712
2000-07-31,524.8570466988097
2000-08-01,527.6538486663515
2000-08-02,534.148440481435
2000-08-03,538.7058697432263
2000-08-04,538.0276397923859
2000-08-07,533.6533025848114
2000-08-08,538.6369995971405
2000-08-09,545.2631587532514
2000-08-10,540.4606274252527
2000-08-11,544.1732791781596
2000-08-14,547.1873753030939
2000-08-15,541.886381665565
2000-08-16,547.302220806356
2000-08-17,547.6525203358024
2000-08-18,547.706465258063
2000-08-21,549.2792018938134
2000-08-22,553.7897240702437
2000-08-23,554.2897607540892
2000-08-24,548.6274685798733
2000-08-25,546.993593921655
2000-08-28,549.2056203140253
2000-08-29,552.308367625506
2000-08-30,551.0484515101916
2000-08-31,552.6764345355232
2000-09-01,545.4397746453576
2000-09-04,551.455010947503
2000-09-05,558.3672679940006
2000-09-06,559.5850017073939
2000-09-07,557.4132052469688
2000-09-08,557.1225999448016
2000-09-11,554.671602954204
2000-09-12,552.198516289084
2000-09-13,551.0204599253859
2000-09-14,549.0886187515347
2000-09-15,541.7724887010941
2000-09-18,525.7810094401627
2000-09-19,521.2869437781148
2000-09-20,531.6651396641089
2000-09-21,522.4942532852202
2000-09-22,491.5047039536941
2000-09-25,507.1492579566677
2000-09-26,502.6353803794733
2000-09-27,502.5496925346077
2000-09-28,501.42757040348636
2000-09-29,501.4763289331589
2000-10-02,494.3230886049141
2000-10-03,498.0920431054408
2000-10-04,499.43077686609666
2000-10-05,503.6579024095636
2000-10-06,505.5408203367825
2000-10-09,497.7496412313454
2000-10-10,496.0458734739542
2000-10-11,481.3196104419774
2000-10-12,478.9843123908107
2000-10-13,476.25376440339306
2000-10-16,487.34168661686977
2000-10-17,479.4192165417118
2000-10-18,470.9337466276787
2000-10-19,479.76281434986424
2000-10-20,490.03803179099975
2000-10-23,486.3874084181087
2000-10-24,489.8495247010331
2000-10-25,492.26179478215164
2000-10-26,489.7408746029602
2000-10-27,483.59300960036376
2000-10-30,478.46636087798936
2000-10-31,480.18957240335516
2000-11-01,481.16869479922275
2000-11-02,485.07406335893637
2000-11-03,485.9116527786583
2000-11-06,487.9032461018602
2000-11-07,490.6637133175253
2000-11-08,491.6917390482958
2000-11-09,486.7126321171624
2000-11-10,483.204731992492
2000-11-13,470.2814593633533
2000-11-14,478.66952571610193
2000-11-15,478.52660346169216
2000-11-16,476.5065792988414
2000-11-17,475.0479303442867
2000-11-20,467.3968134320111
2000-11-21,469.571539438183
2000-11-22,462.6684559793215
2000-11-23,458.1467281720167
2000-11-24,463.69486913109756
2000-11-27,463.4835425910631
2000-11-28,451.826871421004
2000-11-29,443.5499696812507
2000-11-30,429.03583702510986
2000-12-01,430.53313383203266
2000-12-04,419.1708486300697
2000-12-05,433.17801449778636
2000-12-06,440.0985385625206
2000-12-07,435.4660494168525
2000-12-08,443.2697002467521
2000-12-11,453.603050015025
2000-12-12,451.10483610854556
2000-12-13,453.1954993664212
2000-12-14,443.7770313557335
2000-12-15,431.2184202693743
2000-12-18,432.492462936981
2000-12-19,432.3882560314159
2000-12-20,416.0481940980158
2000-12-21,408.16782047970514
2000-12-22,406.25798011691387
2000-12-25,406.58016803854883
2000-12-26,402.2373862060035
2000-12-27,402.0262013475697
2000-12-28,408.08687726798024
2000-12-29,402.6503206272535
2001-01-01,402.2696535825819
2001-01-02,399.1622705327948
2001-01-03,401.8385771989608
2001-01-04,417.2727719143811
2001-01-05,416.43752057176766
2001-01-08,417.4735298069441
2001-01-09,426.6718864745044
2001-01-10,424.58119964286834
2001-01-11,419.5247107468222
2001-01-12,423.18490787742036
2001-01-15,428.6629187634572
2001-01-16,431.58642905058804
2001-01-17,440.2303030098222
2001-01-18,439.29543504732453
2001-01-19,451.13241014368185
2001-01-22,452.09923356684493
2001-01-23,452.01384891664964
2001-01-24,459.9879539297701
2001-01-25,461.6603757588581
2001-01-26,458.57932171633945
2001-01-29,458.96007039613966
2001-01-30,459.01515015355614
2001-01-31,461.6206987780748
2001-02-01,454.7834628662204
2001-02-02,459.77055091239015
2001-02-05,449.1975730309545
2001-02-06,454.1260106614279
2001-02-07,446.04037355652804
2001-02-08,455.73196021810105
2001-02-09,453.44039145467013
2001-02-12,451.72375137936734
2001-02-13,459.02434158327725
2001-02-14,459.1351284925542
2001-02-15,471.4043789516984
2001-02-16,460.9025848326732
2001-02-19,452.7655893018178
2001-02-20,459.54873990211183
2001-02-21,446.78822599245177
2001-02-22,439.7941405292921
2001-02-23,436.8253183540461
2001-02-26,440.4352902127744
2001-02-27,434.40876136070017
2001-02-28,432.0906597745752
2001-03-01,424.8742072773455
2001-03-02,417.8970909960953
2001-03-05,423.457202059231
2001-03-06,425.7406733776649
2001-03-07,429.09023838729433
2001-03-08,426.98291392434953
2001-03-09,421.96620564232035
2001-03-12,410.3102950481432
2001-03-13,411.6966643322197
2001-03-14,411.13930659683
2001-03-15,413.7904517423389
2001-03-16,415.3467695518954
2001-03-19,410.41452338175054
2001-03-20,408.45278994382073
2001-03-21,410.5506293578228
2001-03-22,408.62251944272765
2001-03-23,406.8334355534482
2001-03-26,412.939742081996
2001-03-27,410.7071715232844
2001-03-28,412.4382075512383
2001-03-29,409.1614453748975
2001-03-30,407.278933006462
2001-04-02,400.73819209892054
2001-04-03,390.05535392098847
2001-04-04,378.5359230442
2001-04-05,387.0271227755081
2001-04-06,388.8872012813669
2001-04-09,386.7017394996145
2001-04-10,395.16202652147985
2001-04-11,403.10392964190174
2001-04-12,400.9512579155963
2001-04-13,401.26457699418376
2001-04-16,402.8818566352228
2001-04-17,402.90731243462784
2001-04-18,418.8124347503458
2001-04-19,416.6430523142392
2001-04-20,405.1824835726119
2001-04-23,405.8842160165082
2001-04-24,409.057748840201
2001-04-25,407.7718379110677
2001-04-26,409.30936749410927
2001-04-27,415.8495689855382
2001-04-30,422.9215440666269
2001-05-01,420.43347287498483
2001-05-02,423.79289039056005
2001-05-03,424.16913084840917
2001-05-04,421.45730357437213
2001-05-07,424.4496104156313
2001-05-08,425.2146483272332
2001-05-09,425.21739301681515
2001-05-10,425.59198399246674
2001-05-11,427.62241528323824
2001-05-14,424.89501379456163
2001-05-15,421.5235258097652
2001-05-16,421.13640569223367
2001-05-17,432.4219191634734
2001-05-18,435.44105099241983
2001-05-21,437.49502057155433
2001-05-22,444.1733280349202
2001-05-23,449.38177083447056
2001-05-24,450.31264864701114
2001-05-25,448.6933697448053
2001-05-28,446.32433140409006
2001-05-29,448.4966569827762
2001-05-30,442.42121201750143
2001-05-31,447.06397473298347
2001-06-01,445.7395172080491
2001-06-04,446.56385583119794
2001-06-05,445.5700476679449
2001-06-06,449.1748675868658
2001-06-07,447.31002287347627
2001-06-08,452.94960127533676
2001-06-11,453.9878927167409
2001-06-12,449.14125702850407
2001-06-13,447.32928957046016
2001-06-14,441.1631240768912
2001-06-15,437.65031092803326
2001-06-18,429.63417164520513
2001-06-19,431.28141149242697
2001-06-20,432.51533723672816
2001-06-21,434.6331681038734
2001-06-22,435.55408595976405
2001-06-25,431.36212074494426
2001-06-26,429.3091424716678
2001-06-27,430.45185027611194
2001-06-28,434.1207935312234
2001-06-29,439.49660204912476
2001-07-02,440.1908271574165
2001-07-03,437.10408155520355
2001-07-04,433.6613898144596
2001-07-05,435.4970218138223
2001-07-06,425.1885859421479
2001-07-09,420.09047103970505
2001-07-10,414.00374829744123
2001-07-11,402.80379805583806
2001-07-12,411.35859888279083
2001-07-13,408.67336769367375
2001-07-16,403.7922845343474
2001-07-17,405.40874658147857
2001-07-18,394.5549704769081
2001-07-19,395.20773110845573
2001-07-20,394.06087844645054
2001-07-23,396.22146091690786
2001-07-24,391.130922829164
2001-07-25,388.41404778629504
2001-07-26,393.60516893780056
2001-07-27,396.5325317921989
2001-07-30,396.85734838974764
2001-07-31,397.75543801179936
2001-08-01,397.8905276291274
2001-08-02,400.90965327451624
2001-08-03,399.36312587557956
2001-08-06,398.99769458665827
2001-08-07,398.41389692912634
2001-08-08,398.8163596934473
2001-08-09,389.95275066435295
2001-08-10,388.1503296113027
2001-08-13,387.9367533808683
2001-08-14,392.33286184368274
2001-08-15,386.8122669342109
2001-08-16,385.7240858974056
2001-08-17,379.69388990879816
2001-08-20,378.0069917998503
2001-08-21,378.316205226772
2001-08-22,375.34768973355466
2001-08-23,378.2790775242501
2001-08-24,378.2400072197798
2001-08-27,383.3225359888459
2001-08-28,382.15741099677837
2001-08-29,382.23671758532237
2001-08-30,380.71370024578135
2001-08-31,379.01073287287153
2001-09-03,376.3120867228762
2001-09-04,384.7849088913473
2001-09-05,383.36825166532856
2001-09-06,378.15536393494415
2001-09-07,371.445173600575
2001-09-10,369.6068315330812
2001-09-11,355.1769142511283
2001-09-12,346.75503052123736
2001-09-13,339.98296073047493
2001-09-14,326.1733858128881
2001-09-17,319.6740862004233
2001-09-18,321.43999415061245
2001-09-19,321.48821285750637
2001-09-20,314.19207302385126
2001-09-21,309.80484275661223
2001-09-24,313.64588146479633
2001-09-25,309.5091184909632
2001-09-26,311.13920969682977
2001-09-27,311.4259450228699
2001-09-28,319.8480127468668
2001-10-01,316.82195919146875
2001-10-02,314.0318645506987
2001-10-03,310.43969686975123
2001-10-04,318.34303690272105
2001-10-05,317.1559392529531
2001-10-08,313.2132279836741
2001-10-09,318.94898341704385
2001-10-10,324.4247171423009
2001-10-11,336.5900558485763
2001-10-12,333.2594374118063
2001-10-15,331.67315434295045
2001-10-16,333.9609530730084
2001-10-17,336.98774683415184
2001-10-18,335.05745503355996
2001-10-19,337.7911662137725
2001-10-22,342.05789320444364
2001-10-23,345.8088076115567
2001-10-24,347.47115424713763
2001-10-25,345.7057005302166
2001-10-26,349.3455030515935
2001-10-29,343.81882239797335
2001-10-30,336.360123673136
2001-10-31,341.09428321090326
2001-11-01,339.9769267588906
2001-11-02,343.20575030705163
2001-11-05,352.07945306178107
2001-11-06,353.1451895329135
2001-11-07,351.7395912736507
2001-11-08,359.18181195752936
2001-11-09,359.706845925885
2001-11-12,359.79978099563107
2001-11-13,368.8022661840474
2001-11-14,373.53222668114904
2001-11-15,379.1771325354448
2001-11-16,378.1790352893
2001-11-19,387.6742580486284
2001-11-20,381.82127001807754
2001-11-21,385.4302317318693
2001-11-22,386.0750106742309
2001-11-23,392.1708261743413
2001-11-26,398.21027051337813
2001-11-27,395.34885936840533
2001-11-28,384.7459675254468
2001-11-29,382.42746962027474
2001-11-30,381.1364493845984
2001-12-03,388.45706413438603
2001-12-04,392.0642353305398
2001-12-05,402.7875935395781
2001-12-06,407.867641152107
2001-12-07,411.0590843154099
2001-12-10,410.2776701182566
2001-12-11,408.68472987490475
2001-12-12,411.3846598494079
2001-12-13,403.4553981965359
2001-12-14,400.086454895452
2001-12-17,398.8470242306612
2001-12-18,398.1387481008247
2001-12-19,397.81064303122355
2001-12-20,398.8541953796678
2001-12-21,399.8865256767784
2001-12-24,406.78280259721384
2001-12-25,410.25654359344287
2001-12-26,411.40243235006994
2001-12-27,409.6088669973485
2001-12-28,416.43290460839376
2001-12-31,415.9820853376593
2002-01-01,416.0041322280952
2002-01-02,414.7098450098148
2002-01-03,420.60108237822016
2002-01-04,429.76205654611573
2002-01-07,435.07983507062795
2002-01-08,433.45183096145934
2002-01-09,434.46393851512744
2002-01-10,427.7809277448991
2002-01-11,425.4916907446956
2002-01-14,422.5906487463065
2002-01-15,420.74752861961514
2002-01-16,420.5861880858644
2002-01-17,424.2877574854269
2002-01-18,422.9040816429796
2002-01-21,427.04959000426635
2002-01-22,426.98234706912643
2002-01-23,428.5687193556955
2002-01-24,433.1877543856581
2002-01-25,443.44935289836536
2002-01-28,446.85087966655993
2002-01-29,443.46694544810094
2002-01-30,438.4081871588453
2002-01-31,444.48705396878313
2002-02-01,443.9182370783866
2002-02-04,438.9931126803956
2002-02-05,438.1623409123381
2002-02-06,441.3583525319013
2002-02-07,436.8531022040849
2002-02-08,435.6332349603805
2002-02-11,432.86104723320943
2002-02-12,435.2373582870781
2002-02-13,439.996122516423
2002-02-14,448.07461437611175
2002-02-15,446.23404163347965
2002-02-18,448.2998694892489
2002-02-19,442.3065290252178
2002-02-20,438.9839632723835
2002-02-21,439.2933795336146
2002-02-22,435.32561394509617
2002-02-25,438.29032030557784
2002-02-26,441.2997126519582
2002-02-27,451.45463932065155
2002-02-28,448.7373247170797
2002-03-01,453.05242650912123
2002-03-04,461.57032122615266
2002-03-05,463.70517291363564
2002-03-06,463.48303985498234
2002-03-07,459.6990673876218
2002-03-08,462.175638087819
2002-03-11,464.53619355388577
2002-03-12,465.2311447328553
2002-03-13,463.0733043114281
2002-03-14,460.7056639786995
2002-03-15,459.73367905591465
2002-03-18,463.7863273159621
2002-03-19,463.49135194184566
2002-03-20,464.26496953479614
2002-03-21,465.2388400355966
2002-03-22,468.94452566416084
2002-03-25,467.5275552431356
2002-03-26,468.57878776373855
2002-03-27,473.02936121922795
2002-03-28,474.0712661354393
2002-03-29,473.8545285908701
2002-04-01,468.71400296010233
2002-04-02,471.501428011291
2002-04-03,471.25535107230303
2002-04-04,469.8280892028445
2002-04-05,474.59698443621176
2002-04-08,475.1672663163831
2002-04-09,472.5126758311978
2002-04-10,472.1226044157379
2002-04-11,470.51352356429976
2002-04-12,474.5954988519708
2002-04-15,476.6788846946106
2002-04-16,478.4583434580378
2002-04-17,483.36960080516843
2002-04-18,481.6823685837489
2002-04-19,482.41704946782386
2002-04-22,481.71651306864425
2002-04-23,481.03895288801795
2002-04-24,479.51917971371233
2002-04-25,469.7798221731411
2002-04-26,470.05623840913347
2002-04-29,462.6575580113257
2002-04-30,461.8497984656506
2002-05-01,459.1467402240035
2002-05-02,460.0072977466578
2002-05-03,456.22295656560925
2002-05-06,448.61894788911377
2002-05-07,450.66681934853636
2002-05-08,457.3638862524742
2002-05-09,455.1609515501861
2002-05-10,451.01445838494294
2002-05-13,451.45324573168733
2002-05-14,459.2270515316418
2002-05-15,461.232232296452
2002-05-16,460.43958669061374
2002-05-17,457.47413825674334
2002-05-20,453.03338480523837
2002-05-21,448.62191684708995
2002-05-22,446.6171172362272
2002-05-23,446.6040482715897
2002-05-24,450.29617846996183
2002-05-27,452.0525723159501
2002-05-28,445.5692220102628
2002-05-29,441.8743090295953
2002-05-30,438.02101864277824
2002-05-31,435.99712057021054
2002-06-03,435.73072706548265
2002-06-04,433.48793647568107
2002-06-05,434.1144965728186
2002-06-06,429.3333485408457
2002-06-07,423.2099155330369
2002-06-10,426.69393681686455
2002-06-11,425.3314841390705
2002-06-12,421.88663598053637
2002-06-13,422.7414391495204
2002-06-14,417.32854923058323
2002-06-17,418.0602116416233
2002-06-18,417.2266178593587
2002-06-19,404.90746763571093
2002-06-20,398.7112410014208
2002-06-21,394.5539295631294
2002-06-24,388.1093130992897
2002-06-25,389.1870864001119
2002-06-26,367.76206466650245
2002-06-27,374.8174286224138
2002-06-28,381.0616177713721
2002-07-01,379.4004665838432
2002-07-02,377.71558958212046
2002-07-03,379.8691261871208
2002-07-04,385.86934844074705
2002-07-05,394.84432153602
2002-07-08,392.0952131580997
2002-07-09,393.51326302962644
2002-07-10,391.8270294870798
2002-07-11,383.7155004649627
2002-07-12,392.1226557196905
2002-07-15,383.0739170614871
2002-07-16,378.26440990505273
2002-07-17,380.6257741733765
2002-07-18,382.0940732206327
2002-07-19,374.2729808029289
2002-07-22,364.77537519247903
2002-07-23,369.9527088686208
2002-07-24,359.642127233667
2002-07-25,357.344461955388
2002-07-26,349.93444026112735
2002-07-29,355.404072539299
2002-07-30,358.14272237288765
2002-07-31,356.2464378929608
