Date,EFM LATIN AMERICA & CARIBBEAN INDEX IMI
2011-04-26,965.5348169851706
2011-04-27,954.8327183047836
2011-04-28,930.6606324071172
2011-04-29,943.6923625003208
2011-05-02,935.0427158299474
2011-05-03,915.1091066776103
2011-05-04,902.0495501072656
2011-05-05,908.5223751979711
2011-05-06,928.4403199067938
2011-05-09,939.6661062676271
2011-05-10,945.0530128082382
2011-05-11,933.2122422436763
2011-05-12,934.0182832551907
2011-05-13,920.7537084658522
2011-05-16,921.1363663721189
2011-05-17,924.9925912202439
2011-05-18,923.8178823707691
2011-05-19,921.1992447084306
2011-05-20,928.7466875537825
2011-05-23,925.7909781747315
2011-05-24,934.3782974153564
2011-05-25,936.0637837805263
2011-05-26,945.7246055813937
2011-05-27,947.4144044842589
2011-05-30,944.9839385652047
2011-05-31,948.5188840932339
2011-06-01,932.1638163277571
2011-06-02,938.700773042295
2011-06-03,929.8193775085745
2011-06-06,907.9089126649641
2011-06-07,909.5564159035703
2011-06-08,910.0540322596141
2011-06-09,918.0643627037792
2011-06-10,915.3115940285078
2011-06-13,910.243325807762
2011-06-14,913.6980176257974
2011-06-15,914.5997265889954
2011-06-16,908.5366186393485
2011-06-17,903.537961380141
2011-06-20,904.3953967906263
2011-06-21,910.2161675113659
2011-06-22,908.1904500025487
2011-06-23,922.1082766437576
2011-06-24,917.8285402108376
2011-06-27,912.5249431236289
2011-06-28,927.0404395331055
2011-06-29,934.2570873279631
2011-06-30,935.4850574364601
2011-07-01,950.0792919077438
2011-07-04,951.9252699480069
2011-07-05,945.7643387738082
2011-07-06,949.819309389573
2011-07-07,948.5905850895159
2011-07-08,943.1983025813338
2011-07-11,939.0485685541821
2011-07-12,934.0543754001752
2011-07-13,936.4229282662224
2011-07-14,926.1235816879262
2011-07-15,925.5414558950231
2011-07-18,920.3332918383669
2011-07-19,920.6209796944706
2011-07-20,917.9783746387562
2011-07-21,921.4792161949066
2011-07-22,923.9551814013168
2011-07-25,928.159206270312
2011-07-26,918.5333127634844
2011-07-27,900.9152501342435
2011-07-28,912.3660711475617
2011-07-29,911.5200992984395
2011-08-01,920.1534038971556
2011-08-02,895.3477816545034
2011-08-03,872.7018175039912
2011-08-04,835.9613943465043
2011-08-05,828.7494617295582
2011-08-08,759.8446138998228
2011-08-09,773.7435074666402
2011-08-10,789.4095564054572
2011-08-11,805.5060463116799
2011-08-12,816.1610085747855
2011-08-15,825.7636799665921
2011-08-16,828.2052328487599
2011-08-17,836.5688859821734
2011-08-18,808.7340593930239
2011-08-19,799.3466858479885
2011-08-22,798.8077966885093
2011-08-23,814.9182540344049
2011-08-24,814.3701757922626
2011-08-25,803.4277342353349
2011-08-26,807.4886856153234
2011-08-29,826.0133134683233
2011-08-30,840.2468443374366
2011-08-31,859.5590540115059
2011-09-01,878.5920557547427
2011-09-02,853.0128561972944
2011-09-05,827.0281898407828
2011-09-06,845.3787490700291
2011-09-07,852.8212117061555
2011-09-08,861.2509889877707
2011-09-09,848.5962377039608
2011-09-12,840.5003551577844
2011-09-13,831.6194124361388
2011-09-14,834.8346467995557
2011-09-15,835.9981412491891
2011-09-16,846.5497993471191
2011-09-19,832.2795477793941
2011-09-20,817.1013348281748
2011-09-21,792.248801676008
2011-09-22,752.4911246034912
2011-09-23,745.8834263512487
2011-09-26,765.1266247584447
2011-09-27,782.9610512977123
2011-09-28,771.4640145079035
2011-09-29,766.335793568231
2011-09-30,759.7201023810373
2011-10-03,740.5293808957913
2011-10-04,736.0079424519467
2011-10-05,752.6322390659464
2011-10-06,772.6217630791855
2011-10-07,774.4638254966603
2011-10-10,789.3545279224855
2011-10-11,793.8152438436974
2011-10-12,789.2246038199619
2011-10-13,803.1728164171042
2011-10-14,807.6457767957265
2011-10-17,798.1822346281031
2011-10-18,808.7966152823777
2011-10-19,800.120364560487
2011-10-20,784.2305631582321
2011-10-21,792.7819297631579
2011-10-24,811.9663875702438
2011-10-25,809.2356727501347
2011-10-26,822.1836441971278
2011-10-27,841.2415286419366
2011-10-28,855.2060961207218
2011-10-31,857.0924319347881
2011-11-01,838.2651118044673
2011-11-02,834.0393178258284
2011-11-03,852.4533418528263
2011-11-04,851.2883854600603
2011-11-07,860.3265082625371
2011-11-08,861.9360354727631
2011-11-09,851.5267140117464
2011-11-10,844.3826611121128
2011-11-11,860.590624932708
2011-11-14,854.7724847904028
2011-11-15,861.1536590280234
2011-11-16,859.6547558846526
2011-11-17,841.0255335381034
2011-11-18,833.2424197094529
2011-11-21,816.3782234616639
2011-11-22,808.7154648029751
2011-11-23,789.9451806144743
2011-11-24,787.4037189822518
2011-11-25,780.1542955220439
2011-11-28,801.5143115559281
2011-11-29,801.1446359877972
2011-11-30,835.0139084504584
2011-12-01,846.9872660863178
2011-12-02,851.5910208557574
2011-12-05,861.79723215152
2011-12-06,866.756986223684
2011-12-07,861.7170345973777
2011-12-08,848.2645901468495
2011-12-09,855.6479104128714
2011-12-12,847.353557388295
2011-12-13,848.7623829947381
2011-12-14,835.5739986593939
2011-12-15,837.3158940131796
2011-12-16,837.8829063141749
2011-12-19,827.2779365874802
2011-12-20,848.7886344877835
2011-12-21,846.4251290333286
2011-12-22,854.5628476918241
2011-12-23,858.8387127844054
2011-12-26,858.2425029812055
2011-12-27,856.8703146725273
2011-12-28,843.4473251088433
2011-12-29,855.3125208971178
2011-12-30,851.3334344367773
2012-01-02,857.4525173067819
2012-01-03,879.5212680649181
2012-01-04,895.0251881723052
2012-01-05,890.4714842344706
2012-01-06,890.7807356741972
2012-01-09,894.9497272532439
2012-01-10,913.5194996176895
2012-01-11,921.0234584769781
2012-01-12,920.6971095056005
2012-01-13,918.9921105980596
2012-01-16,933.5641402795084
2012-01-17,937.4709740285448
2012-01-18,950.6346624032664
2012-01-19,951.3870240946165
2012-01-20,949.7473654748206
2012-01-23,948.0023954461607
2012-01-24,946.8238964815763
2012-01-25,950.9262252864507
2012-01-26,951.7569598954032
2012-01-27,948.3930538998504
2012-01-30,943.8048134329697
2012-01-31,951.623447021683
2012-02-01,966.6072360798822
2012-02-02,973.0690468780656
2012-02-03,985.4577490849036
2012-02-06,993.2461827913914
2012-02-07,985.2261101543887
2012-02-08,985.4863477962521
2012-02-09,980.3470770111406
2012-02-10,968.5540151055865
2012-02-13,983.2549849500025
2012-02-14,977.6002402117535
2012-02-15,982.8433923215741
2012-02-16,990.1326636314733
2012-02-17,991.4829502138224
2012-02-20,987.2170662038336
2012-02-21,984.257828858499
2012-02-22,986.6179115166071
2012-02-23,980.5522614115648
2012-02-24,973.3976998866832
2012-02-27,971.5810627904252
2012-02-28,980.9894216126563
2012-02-29,979.4401758110535
2012-03-01,995.7940461828056
2012-03-02,1007.1400057012428
2012-03-05,990.9029045760243
2012-03-06,966.002951014751
2012-03-07,969.2463795301711
2012-03-08,970.8819305063132
2012-03-09,984.5492809334604
2012-03-12,962.7361934447077
2012-03-13,993.8117835232271
2012-03-14,991.5249444877841
2012-03-15,990.1391985377146
2012-03-16,984.0104646084836
2012-03-19,980.2128465884875
2012-03-20,969.4939980964849
2012-03-21,971.0551492132869
2012-03-22,959.568001594021
2012-03-23,958.7340229969026
2012-03-26,972.0621699236066
2012-03-27,970.7693868403934
2012-03-28,957.2742617014183
2012-03-29,951.6845602575718
2012-03-30,954.1820605731714
2012-04-02,964.3527370396005
2012-04-03,958.2371069742698
2012-04-04,954.5366604614095
2012-04-05,960.1978862688263
2012-04-06,960.1978862688263
2012-04-09,950.1908352265315
2012-04-10,933.560284951178
2012-04-11,933.5828898332302
2012-04-12,948.7144605550003
2012-04-13,939.6703412147634
2012-04-16,937.7532855327519
2012-04-17,938.4685550272363
2012-04-18,934.8133365068593
2012-04-19,924.7818243156565
2012-04-20,926.5741025776052
2012-04-23,918.7406799231206
2012-04-24,920.3921179950886
2012-04-25,918.1685853446048
2012-04-26,916.7264352980211
2012-04-27,920.7555906330814
2012-04-30,923.0656960764892
2012-05-01,920.9805187079975
2012-05-02,928.68079993039
2012-05-03,919.3285644388684
2012-05-04,909.8097063196392
2012-05-07,918.2778670114695
2012-05-08,903.2236985464878
2012-05-09,893.7769444186827
2012-05-10,894.8359818764537
2012-05-11,891.5738519948754
2012-05-14,867.046598734753
2012-05-15,856.1220653987609
2012-05-16,851.1480339703369
2012-05-17,835.576088759567
2012-05-18,832.8964321119704
2012-05-21,843.1196252528838
2012-05-22,836.2697293664696
2012-05-23,822.6113246651862
2012-05-24,833.6448752904766
2012-05-25,848.6389287406932
2012-05-28,859.3340791964343
2012-05-29,857.7390505755436
2012-05-30,853.5746590868305
2012-05-31,858.5110445949049
2012-06-01,839.928857842949
2012-06-04,831.0432217467442
2012-06-05,832.2151142116818
2012-06-06,850.2798411429987
2012-06-07,846.1897113847115
2012-06-08,850.9526814112737
2012-06-11,843.7082753086073
2012-06-12,850.6680508253282
2012-06-13,845.4914603439413
2012-06-14,839.8544952204793
2012-06-15,852.6373890160569
2012-06-18,856.3254795762267
2012-06-19,873.780077198275
2012-06-20,876.0637209263606
2012-06-21,861.1850572574583
2012-06-22,858.3183490103843
2012-06-25,842.2690716787306
2012-06-26,845.3992070462966
2012-06-27,848.8550521846106
2012-06-28,844.8090272786935
2012-06-29,868.4630858581344
2012-07-02,886.2464322311637
2012-07-03,896.5419902938174
2012-07-04,899.7050452273778
2012-07-05,907.6809417140091
2012-07-06,900.5611604739393
2012-07-09,903.914911898045
2012-07-10,892.9885068355295
2012-07-11,894.0547081610897
2012-07-12,888.8862127807066
2012-07-13,902.2951006103207
2012-07-16,898.950566798154
2012-07-17,907.4315726651316
2012-07-18,910.7982665752129
2012-07-19,915.4855127922488
2012-07-20,912.8605360558768
2012-07-23,897.5113036915066
2012-07-24,892.4896667943386
2012-07-25,887.2267697665161
2012-07-26,896.6646400255731
2012-07-27,920.8774914157568
2012-07-30,930.5377401971043
2012-07-31,906.7146215632914
2012-08-01,909.3648767383239
2012-08-02,909.1984611286605
2012-08-03,918.3795264008481
2012-08-06,922.8255459994996
2012-08-07,919.0014950948057
2012-08-08,931.2864937436848
2012-08-09,936.8473286789592
2012-08-10,941.3775459568644
2012-08-13,928.564651621757
2012-08-14,926.9568497735968
2012-08-15,931.779357523212
2012-08-16,936.0647220550946
2012-08-17,937.1194285946904
2012-08-20,934.1841563686262
2012-08-21,920.3088874142295
2012-08-22,920.3403776458689
2012-08-23,905.5008758115317
2012-08-24,909.2069748485053
2012-08-27,904.410475028837
2012-08-28,898.9184249405831
2012-08-29,889.5004399618543
2012-08-30,887.2124225864653
2012-08-31,884.5044349021152
2012-09-03,889.684036924881
2012-09-04,879.417391682816
2012-09-05,883.6492222412932
2012-09-06,899.8073526423742
2012-09-07,893.145956833727
2012-09-10,894.6565278695524
2012-09-11,899.3737388275327
2012-09-12,897.390208680578
2012-09-13,912.2241886767575
2012-09-14,910.7316553180052
2012-09-17,903.9343538262845
2012-09-18,908.0555684194029
2012-09-19,908.4712331403432
2012-09-20,911.3705870281908
2012-09-21,907.7680431772312
2012-09-24,914.1687011751299
2012-09-25,899.2986777123419
2012-09-26,903.6123298379952
2012-09-27,906.2869999937907
2012-09-28,900.485360309085
2012-10-01,904.342994645306
2012-10-02,903.8757599895157
2012-10-03,898.984532503887
2012-10-04,899.4687986578292
2012-10-05,901.544362474996
2012-10-08,907.448154728346
2012-10-09,904.5316006937513
2012-10-10,897.6337591815884
2012-10-11,904.0175812665804
2012-10-12,899.7100941392871
2012-10-15,907.8555631654885
2012-10-16,910.6188493966491
2012-10-17,907.0952731779809
2012-10-18,908.8792313217174
2012-10-19,904.9758226650207
2012-10-22,899.2054273057028
2012-10-23,892.6667617367275
2012-10-24,892.9558461547816
2012-10-25,900.9213562094061
2012-10-26,900.1812661394407
2012-10-29,898.148544024398
2012-10-30,895.2281971644443
2012-10-31,891.0843145769979
2012-11-01,903.3204319355501
2012-11-02,910.0603182396239
2012-11-05,912.2904884883201
2012-11-06,918.9154994699267
2012-11-07,909.024739774895
2012-11-08,901.8734127235734
2012-11-09,896.3638013638175
2012-11-12,893.5660061090712
2012-11-13,894.1902993746319
2012-11-14,879.4415937209665
2012-11-15,874.5809015646812
2012-11-16,874.3502126270115
2012-11-19,879.4790902501712
2012-11-20,880.0437554415709
2012-11-21,877.2226886277471
2012-11-22,877.1988919012668
2012-11-23,881.2952506813941
2012-11-26,875.7851067991481
2012-11-27,873.378853167851
2012-11-28,873.4285398304911
2012-11-29,878.1991058304958
2012-11-30,872.8444847670976
2012-12-03,873.2023952199952
2012-12-04,868.6024480615043
2012-12-05,874.0724304869509
2012-12-06,887.7285281877245
2012-12-07,898.0579856510387
2012-12-10,906.625439563057
2012-12-11,911.0481696742819
2012-12-12,907.4095799994601
2012-12-13,902.3962807830177
2012-12-14,905.1263904751977
2012-12-17,901.1849781152557
2012-12-18,907.1304658630896
2012-12-19,913.7567461068243
2012-12-20,917.1757787570859
2012-12-21,915.5564361062313
2012-12-24,911.3585928886051
2012-12-25,911.3585928886051
2012-12-26,912.8246086831832
2012-12-27,907.928918228669
2012-12-28,916.118627823242
2012-12-31,918.0748693755681
2013-01-01,918.0748693755681
2013-01-02,936.7789541186893
2013-01-03,956.8606653972905
2013-01-04,958.0231031244102
2013-01-07,952.3002301225259
2013-01-08,944.5787512934676
2013-01-09,954.2184308072513
2013-01-10,946.283059420862
2013-01-11,933.7682962588952
2013-01-14,937.3315899350201
2013-01-15,931.9325296983276
2013-01-16,939.2359565493791
2013-01-17,940.3177265528581
2013-01-18,944.3913799743048
2013-01-21,941.452139826082
2013-01-22,945.0804339691107
2013-01-23,947.9211993070463
2013-01-24,940.347456593533
2013-01-25,932.1180653097771
2013-01-28,929.601007329124
2013-01-29,937.5027420512914
2013-01-30,921.3866678951749
2013-01-31,926.6581026043773
2013-02-01,928.5170533975501
2013-02-04,928.293591307748
2013-02-05,930.3187901640987
2013-02-06,923.7782679569583
2013-02-07,930.6001621015033
2013-02-08,932.3871649455017
2013-02-11,930.3896125871221
2013-02-12,924.5658436255521
2013-02-13,924.9599906914775
2013-02-14,929.5605117099407
2013-02-15,930.5261299744454
2013-02-18,929.2516696123457
2013-02-19,930.9166550572032
2013-02-20,917.3932733479867
2013-02-21,916.6110949529229
2013-02-22,926.0444514066406
2013-02-25,920.2138806579943
2013-02-26,922.926721897358
2013-02-27,926.9490405141466
2013-02-28,936.3166721660172
2013-03-01,939.95516655287
2013-03-04,933.7173068628741
2013-03-05,936.6909157648929
2013-03-06,955.8216738144638
2013-03-07,952.9458247811069
2013-03-08,968.2359324383177
2013-03-11,964.158128890185
2013-03-12,960.1818308337649
2013-03-13,957.0767926412744
2013-03-14,953.7326105240562
2013-03-15,938.9855354497462
2013-03-18,942.2387018596075
2013-03-19,938.8566276721868
2013-03-20,937.4533993550078
2013-03-21,934.2619458659028
2013-03-22,921.872018805016
2013-03-25,927.6354983835596
2013-03-26,943.106071592971
2013-03-27,951.8852032576858
2013-03-28,952.7372743200465
2013-03-29,952.7372743200465
2013-04-01,945.7036781842346
2013-04-02,941.4411680511827
2013-04-03,940.0528064867393
2013-04-04,931.8613970903576
2013-04-05,925.6259667199294
2013-04-08,930.3381510568056
2013-04-09,944.3797645770265
2013-04-10,949.4913593951167
2013-04-11,942.7332670409565
2013-04-12,935.4350931927096
2013-04-15,906.7925251988003
2013-04-16,911.0123701403134
2013-04-17,902.2681100597683
2013-04-18,897.6010463109487
2013-04-19,910.8468547535002
2013-04-22,910.9636480766624
2013-04-23,923.3972549830086
2013-04-24,919.451284718524
2013-04-25,926.9040110451343
2013-04-26,914.597314049548
2013-04-29,915.5079677829028
2013-04-30,923.796690572944
2013-05-01,921.5410003377682
2013-05-02,923.2237004091994
2013-05-03,927.3193161712619
2013-05-06,927.6212205159075
2013-05-07,937.5794325621588
2013-05-08,931.6143661611419
2013-05-09,934.2891197836807
2013-05-10,932.0736075627343
2013-05-13,923.5802292399665
2013-05-14,931.5453241928799
2013-05-15,933.9931416876044
2013-05-16,926.3091352483997
2013-05-17,934.05072546313
2013-05-20,932.308097567786
2013-05-21,929.2046395394782
2013-05-22,926.8064660726719
2013-05-23,914.655028174677
2013-05-24,912.9757166155847
2013-05-27,907.7042284397793
2013-05-28,913.5791888279965
2013-05-29,886.7736768795809
2013-05-30,877.0525229702606
2013-05-31,873.7129011988247
2013-06-03,863.473966177274
2013-06-04,863.9201595850794
2013-06-05,844.6410123187557
2013-06-06,840.0226768090038
2013-06-07,831.7737369620811
2013-06-10,823.1089546611813
2013-06-11,802.1601723130785
2013-06-12,791.6801606655754
2013-06-13,803.0584361568071
2013-06-14,795.5949729718521
2013-06-17,795.7002956768429
2013-06-18,784.3842749481272
2013-06-19,771.474690859712
2013-06-20,744.9415340409226
2013-06-21,741.8705063912005
2013-06-24,731.9888870144931
2013-06-25,748.611155671016
2013-06-26,768.5620849674281
2013-06-27,784.802787183786
2013-06-28,791.3513641676799
2013-07-01,790.2063844049367
2013-07-02,767.460529784264
2013-07-03,763.4186002943094
2013-07-04,776.2876604327206
2013-07-05,766.3728096682747
2013-07-08,763.6709293493928
2013-07-09,767.7746116513438
2013-07-10,761.4186488372881
2013-07-11,767.3288742327526
2013-07-12,763.6518796723624
2013-07-15,777.5912046385628
2013-07-16,775.5508134899908
2013-07-17,787.5348153006858
2013-07-18,793.3671131886869
2013-07-19,780.5523504810004
2013-07-22,786.0092954126068
2013-07-23,795.2796760409749
2013-07-24,786.5487153242597
2013-07-25,787.2801936721557
2013-07-26,784.0324355073777
2013-07-29,776.1538429059237
2013-07-30,768.3852299860961
2013-07-31,765.705302270195
2013-08-01,782.9405243603843
2013-08-02,780.5016537237864
2013-08-05,777.762338069762
2013-08-06,765.2661513124481
2013-08-07,764.5274137516108
2013-08-08,779.1666849330188
2013-08-09,791.7671077189189
2013-08-12,794.2745310948782
2013-08-13,791.5503298220516
2013-08-14,790.2293847303342
2013-08-15,781.0615015778358
2013-08-16,774.1481409475497
2013-08-19,756.9863537312348
2013-08-20,746.7326841817711
2013-08-21,739.5275398409917
2013-08-22,739.8591965446979
2013-08-23,757.240474313981
2013-08-26,748.9128811815993
2013-08-27,725.6245858858986
2013-08-28,734.7148775513573
2013-08-29,741.4382182324958
2013-08-30,747.2416967052465
2013-09-02,757.6913811904375
2013-09-03,747.5904281401041
2013-09-04,757.6178147288477
2013-09-05,773.2401769154379
2013-09-06,783.9312798728624
2013-09-09,800.4572473963884
2013-09-10,811.6569305014343
2013-09-11,802.1810368607498
2013-09-12,796.2325287302307
2013-09-13,802.5497942962936
2013-09-16,804.2652772778509
2013-09-17,808.7273742175777
2013-09-18,822.2279260741639
2013-09-19,822.6985235513732
2013-09-20,813.0106815507716
2013-09-23,823.1091915554524
2013-09-24,818.7530947184462
2013-09-25,811.2985934546173
2013-09-26,809.1861455656327
2013-09-27,797.9915837807451
2013-09-30,790.585097226132
2013-10-01,807.4082911029152
2013-10-02,802.7350607688993
2013-10-03,792.8921047230863
2013-10-04,800.7563056458183
2013-10-07,799.4471276021093
2013-10-08,793.4384114676204
2013-10-09,796.1554093370503
2013-10-10,811.4669370840901
2013-10-11,815.6288052787817
2013-10-14,819.0847890669307
2013-10-15,823.5222905366719
2013-10-16,831.834742217303
2013-10-17,823.9976027605859
2013-10-18,824.1142977534403
2013-10-21,824.1373006013027
2013-10-22,825.5098278293993
2013-10-23,812.3098874402843
2013-10-24,803.965641163034
2013-10-25,810.303545788155
2013-10-28,819.4027783047748
2013-10-29,820.521072518499
2013-10-30,819.2263060095922
2013-10-31,822.1342928789298
2013-11-01,818.0152532331726
2013-11-04,826.1806288534062
2013-11-05,808.315904789393
2013-11-06,803.1324932990264
2013-11-07,801.095011943819
2013-11-08,784.3432657655075
2013-11-11,784.7081013585304
2013-11-12,775.4051008443819
2013-11-13,782.3340996243666
2013-11-14,793.479270220719
2013-11-15,800.6887433378039
2013-11-18,814.3653519450613
2013-11-19,804.8923366482354
2013-11-20,805.1671112421712
2013-11-21,791.3237207949022
2013-11-22,794.615063274395
2013-11-25,788.7366956686133
2013-11-26,776.9978152950832
2013-11-27,782.301693056049
2013-11-28,780.1764359025119
2013-11-29,784.9733300149774
2013-12-02,769.2349838647405
2013-12-03,757.1489881872885
2013-12-04,754.2439374455492
2013-12-05,756.1489572090624
2013-12-06,759.5115437857232
2013-12-09,766.080908727313
2013-12-10,764.567959198207
2013-12-11,747.6115945531113
2013-12-12,745.4859418686583
2013-12-13,748.4896315609205
2013-12-16,753.6864638286296
2013-12-17,750.7092620311921
2013-12-18,749.0860453315777
2013-12-19,759.2625652664736
2013-12-20,752.3042769684757
2013-12-23,754.8402863547725
2013-12-24,759.7061003727686
2013-12-25,759.7061003727686
2013-12-26,757.5853484793822
2013-12-27,756.6184612882632
2013-12-30,756.4589843549757
2013-12-31,757.2364203146449
2014-01-01,757.2364203146449
2014-01-02,748.7351884953101
2014-01-03,751.2839325359512
2014-01-06,746.4941790953966
2014-01-07,748.3924779833467
2014-01-08,744.5472246846381
2014-01-09,729.9811081134218
2014-01-10,739.9396680052154
2014-01-13,741.8344403301529
2014-01-14,740.7358202548941
2014-01-15,747.9980090325173
2014-01-16,736.9470325593182
2014-01-17,736.0816987508247
2014-01-20,736.3724659634834
2014-01-21,729.6664455111625
2014-01-22,735.9779204444892
2014-01-23,711.6657415436082
2014-01-24,695.6862445972178
2014-01-27,693.2385281638269
2014-01-28,694.5116022430927
2014-01-29,687.5199303817288
2014-01-30,694.7465051280694
2014-01-31,699.9679645585916
2014-02-03,683.0473618210369
2014-02-04,686.8795161871811
2014-02-05,684.7266005852272
2014-02-06,701.1939567374636
2014-02-07,701.5736690567242
2014-02-10,693.8791658254548
2014-02-11,701.8931922468738
2014-02-12,706.7981034210566
2014-02-13,699.3186007133816
2014-02-14,710.4335711497545
2014-02-17,706.769290348332
2014-02-18,691.9877190664162
2014-02-19,694.6350951426397
2014-02-20,697.2470840158569
2014-02-21,699.6709317645328
2014-02-24,707.3742634609167
2014-02-25,695.7583030367049
2014-02-26,694.1690531726379
2014-02-27,703.17711424384
2014-02-28,696.3116501527522
2014-03-03,692.9001495852971
2014-03-04,699.1812173501285
2014-03-05,696.5757548816217
2014-03-06,706.4291185618098
2014-03-07,689.3041182317891
2014-03-10,679.0274586583943
2014-03-11,680.0250460250566
2014-03-12,675.5226357138843
2014-03-13,670.1994569478782
2014-03-14,665.3079894221275
2014-03-17,669.6707636540824
2014-03-18,685.2432707007532
2014-03-19,689.1808208817793
2014-03-20,704.5998771026423
2014-03-21,710.1334675052283
2014-03-24,714.2019550040982
2014-03-25,722.2244989541209
2014-03-26,721.2580005571966
2014-03-27,747.5685889652784
2014-03-28,750.242849247896
2014-03-31,758.4873908750092
2014-04-01,757.2470340667782
2014-04-02,770.2470616154551
2014-04-03,766.2042322833995
2014-04-04,773.4255516370487
2014-04-07,782.0002075724843
2014-04-08,784.7087431183381
2014-04-09,776.28122861768
2014-04-10,774.6138352059737
2014-04-11,778.1778616091582
2014-04-14,781.0153389323993
2014-04-15,764.2357135465076
2014-04-16,772.9828722194126
2014-04-17,777.0625702458699
2014-04-18,777.0625702458699
2014-04-21,779.5286077688388
2014-04-22,776.2958207184536
2014-04-23,769.6419584093202
2014-04-24,776.4500659773748
2014-04-25,767.7496973024631
2014-04-28,765.9183942373509
2014-04-29,778.3438173856129
2014-04-30,773.1343970895546
2014-05-01,773.909113131961
2014-05-02,788.0977660518445
2014-05-05,788.481227154954
2014-05-06,787.6097538868355
2014-05-07,795.1857085321109
2014-05-08,797.6006132149514
2014-05-09,798.8775393242049
2014-05-12,811.5100977076225
2014-05-13,816.5899205739987
2014-05-14,819.3592259591021
2014-05-15,808.4363825505208
2014-05-16,815.175117468216
2014-05-19,809.258228527655
2014-05-20,798.8662117695236
2014-05-21,801.3664429136481
2014-05-22,808.5884515017234
2014-05-23,807.4689627434104
2014-05-26,808.4749260847713
2014-05-27,799.0845720399564
2014-05-28,803.5049988377634
2014-05-29,806.3136175899996
2014-05-30,786.664500416093
2014-06-02,788.6922102206404
2014-06-03,793.5620448874683
2014-06-04,787.3729553513491
2014-06-05,790.7931027029053
2014-06-06,811.5926002680611
2014-06-09,825.6446669978013
2014-06-10,832.1696322597566
2014-06-11,834.8135791763591
2014-06-12,833.3814175678523
2014-06-13,829.7706988654504
2014-06-16,825.8207068552829
2014-06-17,817.6117683241948
2014-06-18,826.1579160701127
2014-06-19,831.1308376054009
2014-06-20,828.1727221141839
2014-06-23,828.157285820698
2014-06-24,828.3372811790292
2014-06-25,821.5858414802564
2014-06-26,823.0365915801672
