Date,EFM EUROPE + CIS (E+C) ex RU IMI
2011-10-06,760.9849746648848
2011-10-07,763.5878349362897
2011-10-10,782.6924286359962
2011-10-11,780.9886168118765
2011-10-12,799.5747625650839
2011-10-13,788.0000249384472
2011-10-14,794.0686423514201
2011-10-17,782.9587359902107
2011-10-18,783.5544908229167
2011-10-19,780.526244336052
2011-10-20,756.9978488975912
2011-10-21,775.5238739012725
2011-10-24,789.9468003970917
2011-10-25,789.904007941362
2011-10-26,785.0028078547674
2011-10-27,806.5424801587586
2011-10-28,805.361169550926
2011-10-31,791.8950635196459
2011-11-01,775.6009024008004
2011-11-02,782.9813904572641
2011-11-03,797.8773427703522
2011-11-04,790.8887627015769
2011-11-07,787.9320381173146
2011-11-08,791.135260926323
2011-11-09,776.8122479792498
2011-11-10,769.2120437546653
2011-11-11,777.4301171434604
2011-11-14,776.5892303863533
2011-11-15,772.5016175780851
2011-11-16,774.8837145062721
2011-11-17,768.0632510995123
2011-11-18,754.6089000173059
2011-11-21,729.5744695142698
2011-11-22,725.0656227331299
2011-11-23,713.2212378284001
2011-11-24,707.7509275667278
2011-11-25,709.3466477216889
2011-11-28,726.6305259989105
2011-11-29,721.9088415314402
2011-11-30,757.5462627734992
2011-12-01,748.6519461139613
2011-12-02,758.0694310117253
2011-12-05,769.0158024752616
2011-12-06,755.7596980114239
2011-12-07,758.4048943792036
2011-12-08,741.4884394938612
2011-12-09,743.0814378991262
2011-12-12,726.9689929983078
2011-12-13,730.1166100547172
2011-12-14,721.4040463439701
2011-12-15,727.063524894452
2011-12-16,719.1802018203002
2011-12-19,713.7615802087491
2011-12-20,728.523906929417
2011-12-21,731.6986013222977
2011-12-22,727.7107543267352
2011-12-23,729.6073442209298
2011-12-26,732.3891824469441
2011-12-27,736.5053837604887
2011-12-28,727.3576010319966
2011-12-29,732.3874944692111
2011-12-30,725.5826117382901
2012-01-02,732.6202278610759
2012-01-03,741.1154658434576
2012-01-04,728.9080659116449
2012-01-05,723.6873933840615
2012-01-06,721.250668346521
2012-01-09,719.1736411239409
2012-01-10,730.1598671504241
2012-01-11,732.434246591415
2012-01-12,745.1180113453393
2012-01-13,743.0760722167648
2012-01-16,753.2397710913092
2012-01-17,762.4633624204628
2012-01-18,774.3608717788629
2012-01-19,781.4304163575096
2012-01-20,785.9402696190982
2012-01-23,791.5887842658384
2012-01-24,788.4725240089829
2012-01-25,786.6757349597673
2012-01-26,815.5117324839094
2012-01-27,820.2993622946988
2012-01-30,819.9179388472095
2012-01-31,826.3836930917729
2012-02-01,848.0228908689271
2012-02-02,854.406951205215
2012-02-03,860.1086260509016
2012-02-06,865.6196925184425
2012-02-07,859.7368193991878
2012-02-08,865.8497387276547
2012-02-09,852.407301424408
2012-02-10,838.8625402599097
2012-02-13,851.6394361972006
2012-02-14,847.3940276067786
2012-02-15,851.4733219311889
2012-02-16,845.4237872274864
2012-02-17,863.5886672664833
2012-02-20,866.6412771730045
2012-02-21,863.5744407971748
2012-02-22,854.462137152451
2012-02-23,841.0170722906701
2012-02-24,842.1073367513552
2012-02-27,837.102595795775
2012-02-28,846.0144708513296
2012-02-29,858.1407849649025
2012-03-01,859.4196884516224
2012-03-02,861.7278237281678
2012-03-05,845.6212458124387
2012-03-06,831.4628180592359
2012-03-07,834.7279908336994
2012-03-08,844.6195568394115
2012-03-09,847.6559808463857
2012-03-12,842.7232981438362
2012-03-13,849.5316030995785
2012-03-14,861.0578934002752
2012-03-15,866.5371333664478
2012-03-16,867.4506331397132
2012-03-19,865.1080218791502
2012-03-20,854.2183761975016
2012-03-21,853.7828161421237
2012-03-22,845.4892370368356
2012-03-23,850.1218408026318
2012-03-26,861.4287234745652
2012-03-27,861.3028218801575
2012-03-28,854.9426701351878
2012-03-29,847.8174650311046
2012-03-30,855.3082241044954
2012-04-02,862.4500277629103
2012-04-03,864.6732923622912
2012-04-04,853.1509270093856
2012-04-05,852.5569733083295
2012-04-06,847.5902657278989
2012-04-09,843.681896382212
2012-04-10,828.2134233547424
2012-04-11,836.795872785052
2012-04-12,844.3252330795845
2012-04-13,837.9812504123248
2012-04-16,835.8576241585938
2012-04-17,842.5809182146322
2012-04-18,835.6376081841931
2012-04-19,831.680275601604
2012-04-20,829.1098320172323
2012-04-23,817.7861804233213
2012-04-24,823.5524002293006
2012-04-25,832.9191740244036
2012-04-26,839.7022371330304
2012-04-27,844.1351022444564
2012-04-30,842.0634780894319
2012-05-01,844.8390134575978
2012-05-02,837.2536979241163
2012-05-03,837.1868337555317
2012-05-04,833.1909441149235
2012-05-07,831.860506890246
2012-05-08,821.0147542937844
2012-05-09,809.6814847164948
2012-05-10,819.5155355362475
2012-05-11,817.6285154558542
2012-05-14,796.2717241145535
2012-05-15,788.8670748181253
2012-05-16,792.0460906034652
2012-05-17,775.4789255587774
2012-05-18,774.4564883010338
2012-05-21,780.0173755134397
2012-05-22,785.6392721743117
2012-05-23,760.7238467233636
2012-05-24,761.9815179518774
2012-05-25,762.3868284022781
2012-05-28,766.7177486910667
2012-05-29,777.8294287343683
2012-05-30,767.8944927228058
2012-05-31,767.3807112928641
2012-06-01,764.7396906846228
2012-06-04,767.8654393263834
2012-06-05,765.2091728876012
2012-06-06,784.4176119245109
2012-06-07,793.4999016028759
2012-06-08,801.4132763227458
2012-06-11,803.0789684163846
2012-06-12,810.3846352060032
2012-06-13,811.9198762415963
2012-06-14,810.0369080862632
2012-06-15,817.9497923634202
2012-06-18,819.4954197611756
2012-06-19,837.8236951616806
2012-06-20,838.0340840819421
2012-06-21,839.5406723275761
2012-06-22,836.2931686729582
2012-06-25,825.3046982871737
2012-06-26,837.7644809884275
2012-06-27,848.4252066700567
2012-06-28,835.4888287980239
2012-06-29,855.8569715925244
2012-07-02,855.6226794439186
2012-07-03,866.2752079566637
2012-07-04,865.9534708847647
2012-07-05,867.1170691305304
2012-07-06,866.5470079084464
2012-07-09,862.283570846032
2012-07-10,873.0112579420775
2012-07-11,873.4378566927604
2012-07-12,860.7962975638951
2012-07-13,870.8039656314286
2012-07-16,872.472999619456
2012-07-17,875.4467156826312
2012-07-18,875.719618714617
2012-07-19,876.6199930199997
2012-07-20,870.1795356693984
2012-07-23,847.4818724239598
2012-07-24,853.779075399382
2012-07-25,855.9421459903199
2012-07-26,872.5934419498163
2012-07-27,883.3245885808058
2012-07-30,898.1174433978401
2012-07-31,891.3620191040366
2012-08-01,890.7802996643665
2012-08-02,889.9403569448509
2012-08-03,910.3327268848898
2012-08-06,920.0219632131711
2012-08-07,910.9541858350011
2012-08-08,913.1149913841236
2012-08-09,921.6588815511103
2012-08-10,923.9426671010019
2012-08-13,917.8342230634204
2012-08-14,914.132186812091
2012-08-15,920.480359090009
2012-08-16,925.3707486337753
2012-08-17,926.0426556752269
2012-08-20,922.8237293561592
2012-08-21,924.5054643800325
2012-08-22,921.557434137687
2012-08-23,917.777464341462
2012-08-24,914.917385115236
2012-08-27,916.6990620990596
2012-08-28,910.3527934118979
2012-08-29,900.9820351280036
2012-08-30,896.2357287157129
2012-08-31,909.7945227401525
2012-09-03,909.9043272845706
2012-09-04,905.9778606278174
2012-09-05,911.1800613320745
2012-09-06,923.3579017762721
2012-09-07,928.4122731499134
2012-09-10,931.5031679207952
2012-09-11,934.6580080198966
2012-09-12,930.664845037129
2012-09-13,923.9708017296122
2012-09-14,941.2090436947825
2012-09-17,934.1178834656928
2012-09-18,931.3598347620729
2012-09-19,925.8532742941621
2012-09-20,923.5747475072453
2012-09-21,930.3511546612291
2012-09-24,925.7324571105648
2012-09-25,933.8180346178858
2012-09-26,922.5450733086744
2012-09-27,927.6923301060697
2012-09-28,925.5827628784504
2012-10-01,936.2806719059748
2012-10-02,938.7359424504452
2012-10-03,934.8257831435311
2012-10-04,930.427382314689
2012-10-05,940.3019953191167
2012-10-08,937.697724332753
2012-10-09,937.2432678201968
2012-10-10,940.9430110540596
2012-10-11,948.5638343227391
2012-10-12,944.7221162310107
2012-10-15,947.1395935471638
2012-10-16,954.3527601449603
2012-10-17,951.6606151345637
2012-10-18,951.494404624465
2012-10-19,950.1835623112755
2012-10-22,950.7291499431212
2012-10-23,940.9303423676786
2012-10-24,939.6295890602937
2012-10-25,943.3701543828556
2012-10-26,941.7675338299957
2012-10-29,940.0000670450098
2012-10-30,947.6475486967693
2012-10-31,951.5473078539094
2012-11-01,955.861282099359
2012-11-02,955.9599945425551
2012-11-05,967.8040478497065
2012-11-06,963.9228319929002
2012-11-07,954.9363636031187
2012-11-08,960.6069265432468
2012-11-09,953.7448209840917
2012-11-12,948.7250592243855
2012-11-13,950.6322974899645
2012-11-14,948.2262785257585
2012-11-15,950.0488089893985
2012-11-16,945.0943152702392
2012-11-19,947.0045266086315
2012-11-20,948.3166446965485
2012-11-21,942.4655747620527
2012-11-22,936.7993565549933
2012-11-23,945.7851520515899
2012-11-26,953.4854972031188
2012-11-27,955.3320457481592
2012-11-28,954.0204223329534
2012-11-29,959.573517096249
2012-11-30,962.358536479546
2012-12-03,967.8182881706742
2012-12-04,977.3004048885066
2012-12-05,982.4286912187536
2012-12-06,984.2221228863159
2012-12-07,984.6256823918447
2012-12-10,991.608667801871
2012-12-11,999.3793292669081
2012-12-12,1002.9807721511071
2012-12-13,997.3679762559386
2012-12-14,995.5556065580771
2012-12-17,998.8707117512847
2012-12-18,1002.1807658452501
2012-12-19,1002.5013894759442
2012-12-20,1002.972992113438
2012-12-21,999.226709646631
2012-12-24,1000.7050147049196
2012-12-25,1002.255561766493
2012-12-26,1003.3193763429456
2012-12-27,1012.8312389804822
2012-12-28,1012.337540632964
2012-12-31,1011.9094906090653
2013-01-01,1011.9094906090653
2013-01-02,1030.0664492222543
2013-01-03,1037.0771685470886
2013-01-04,1029.4694222123464
2013-01-07,1027.8750304150933
2013-01-08,1027.6322455405382
2013-01-09,1039.9963787340664
2013-01-10,1032.2375483801832
2013-01-11,1024.1101723769982
2013-01-14,1029.4550063426038
2013-01-15,1030.2202000466855
2013-01-16,1047.5142761882719
2013-01-17,1056.8308031739145
2013-01-18,1055.6597118584993
2013-01-21,1055.06365326248
2013-01-22,1053.4521156061576
2013-01-23,1055.2672030426133
2013-01-24,1050.9917534385065
2013-01-25,1036.2459756556202
2013-01-28,1009.4861871619454
2013-01-29,1016.818586586336
2013-01-30,990.0769129525366
2013-01-31,990.035621100429
2013-02-01,1001.2695898524192
2013-02-04,1002.0402280606742
2013-02-05,1002.2915751093907
2013-02-06,996.4775548019086
2013-02-07,989.2624274504334
2013-02-08,1001.4895371026292
2013-02-11,991.9619983015082
2013-02-12,988.4837445529968
2013-02-13,993.0930366916127
2013-02-14,988.3387526156354
2013-02-15,991.3978233028597
2013-02-18,992.2859939982711
2013-02-19,993.7724179289394
2013-02-20,992.1748354067969
2013-02-21,981.3042570512443
2013-02-22,973.7448472320852
2013-02-25,979.5270929063119
2013-02-26,981.3110022838603
2013-02-27,988.4321929334832
2013-02-28,1000.7293964667148
2013-03-01,1009.3046906738767
2013-03-04,1008.3548619674356
2013-03-05,1020.1112808936022
2013-03-06,1027.2892428630234
2013-03-07,1021.3631223966726
2013-03-08,1038.0263961751923
2013-03-11,1030.1630445007074
2013-03-12,1030.362415190314
2013-03-13,1024.0648528596055
2013-03-14,1020.8656540334806
2013-03-15,1023.8296798108657
2013-03-18,1022.5399320630762
2013-03-19,1008.9916510949345
2013-03-20,1006.6352742187976
2013-03-21,1005.419839322828
2013-03-22,998.2753383127151
2013-03-25,999.6428648835011
2013-03-26,1011.003411944772
2013-03-27,1016.8355838190023
2013-03-28,1023.8362525259746
2013-03-29,1027.3885691039952
2013-04-01,1029.8697023931936
2013-04-02,1033.2769019535124
2013-04-03,1017.7217205134023
2013-04-04,1009.1871066245261
2013-04-05,999.371395439136
2013-04-08,1012.4532471950639
2013-04-09,1011.2501261227579
2013-04-10,1013.3801924401487
2013-04-11,1028.1077552609174
2013-04-12,1029.915176535293
2013-04-15,1026.0151295180349
2013-04-16,1019.0311563207626
2013-04-17,1013.1263732153532
2013-04-18,997.1312220741869
2013-04-19,1000.8402241923371
2013-04-22,1002.640485535129
2013-04-23,1001.0155527704802
2013-04-24,1008.2278882344024
2013-04-25,1010.1085942689891
2013-04-26,1010.6135589477922
2013-04-29,1014.1531018134999
2013-04-30,1017.9813287857836
2013-05-01,1018.376688171207
2013-05-02,1039.7803127184864
2013-05-03,1039.081432792225
2013-05-06,1049.6124951899235
2013-05-07,1050.0371980619145
2013-05-08,1060.550137965955
2013-05-09,1055.4155055877209
2013-05-10,1052.1545547769213
2013-05-13,1053.6064415092185
2013-05-14,1067.6296087617059
2013-05-15,1077.0797880620325
2013-05-16,1070.831921729148
2013-05-17,1071.9907849802262
2013-05-20,1056.092039520617
2013-05-21,1059.5359339968454
2013-05-22,1073.4765438640563
2013-05-23,1055.4154776307423
2013-05-24,1060.0410814982772
2013-05-27,1067.5937450356453
2013-05-28,1066.8381836968952
2013-05-29,1039.8168837451872
2013-05-30,1028.3956619146127
2013-05-31,1027.3951946141149
2013-06-03,966.5712365168064
2013-06-04,996.2219186325833
2013-06-05,981.7505296384297
2013-06-06,949.5052121579558
2013-06-07,980.5062497578007
2013-06-10,963.1802099645178
2013-06-11,951.0017206113629
2013-06-12,964.2102178653561
2013-06-13,964.3205883204988
2013-06-14,988.7876818870236
2013-06-17,976.314340357736
2013-06-18,959.2202019832483
2013-06-19,961.9363226820916
2013-06-20,904.4773223703503
2013-06-21,890.1708191954198
2013-06-24,876.345023433746
2013-06-25,885.0700635093867
2013-06-26,901.1025884642465
2013-06-27,906.8632397050156
2013-06-28,922.2512007229277
2013-07-01,923.7167609121534
2013-07-02,927.116201723349
2013-07-03,906.8842761143387
2013-07-04,927.3137858328218
2013-07-05,903.9344547730751
2013-07-08,893.6036121521399
2013-07-09,897.5295352978341
2013-07-10,892.7839277698122
2013-07-11,896.3188656691387
2013-07-12,915.5203929870977
2013-07-15,933.3949904460624
2013-07-16,933.8368253453586
2013-07-17,945.2985013603254
2013-07-18,941.5179026860047
2013-07-19,933.6662763491807
2013-07-22,934.4728843434262
2013-07-23,935.8398935166545
2013-07-24,928.1942623744434
2013-07-25,921.9334912012177
2013-07-26,909.5182998205522
2013-07-29,915.5112634372326
2013-07-30,925.0447425918055
2013-07-31,915.2113010488703
2013-08-01,920.7447435807412
2013-08-02,936.5080394275285
2013-08-05,939.260585804752
2013-08-06,931.6260705640049
2013-08-07,930.2325555107202
2013-08-08,938.6233051234757
2013-08-09,941.3645051874878
2013-08-12,955.2441838820761
2013-08-13,955.3012288017318
2013-08-14,958.0155544476502
2013-08-15,941.8337001674983
2013-08-16,940.8621072705615
2013-08-19,924.6045506444684
2013-08-20,918.1645631378814
2013-08-21,899.3057869930033
2013-08-22,894.5555818417056
2013-08-23,893.9572224193256
2013-08-26,898.8650891069113
2013-08-27,861.8117110665044
2013-08-28,855.2547824743544
2013-08-29,868.6694359413618
2013-08-30,871.7425587875077
2013-09-02,889.798195760773
2013-09-03,869.1057721970794
2013-09-04,859.9269716574163
2013-09-05,842.546827917506
2013-09-06,854.8691279243443
2013-09-09,876.8687285758665
2013-09-10,906.0216948985326
2013-09-11,910.8805999059323
2013-09-12,919.3330450477871
2013-09-13,909.9242423440736
2013-09-16,925.7001548883842
2013-09-17,928.7727467077756
2013-09-18,927.1617443018292
2013-09-19,965.9448467340123
2013-09-20,947.4568471673418
2013-09-23,938.6330338858141
2013-09-24,934.6057190890407
2013-09-25,935.2484972231596
2013-09-26,934.565941705466
2013-09-27,925.42898818368
2013-09-30,921.0377221793807
2013-10-01,938.3855335233183
2013-10-02,932.2928696544915
2013-10-03,937.6799670614332
2013-10-04,935.8463077590382
2013-10-07,933.9097986891834
2013-10-08,930.2803646256723
2013-10-09,928.9926907268075
2013-10-10,951.8483842890955
2013-10-11,954.0532207164706
2013-10-14,955.5447939360101
2013-10-15,960.5020395260651
2013-10-16,966.5553674039402
2013-10-17,958.7170295257247
2013-10-18,957.507567058208
2013-10-21,980.7143592540582
2013-10-22,981.6276763277709
2013-10-23,971.3677161020136
2013-10-24,977.4507223818715
2013-10-25,977.4707866988298
2013-10-28,981.344965016383
2013-10-29,984.8930661112922
2013-10-30,979.6951921424545
2013-10-31,972.0307672953234
2013-11-01,962.4357701510263
2013-11-04,966.5328790213778
2013-11-05,950.9973424246224
2013-11-06,961.9999818087865
2013-11-07,960.5080260853716
2013-11-08,942.7292029538701
2013-11-11,929.07466370262
2013-11-12,926.8562331795156
2013-11-13,924.0468460061126
2013-11-14,938.3323069703865
2013-11-15,948.3830003969678
2013-11-18,969.6296003771079
2013-11-19,963.3117384727573
2013-11-20,969.3529324336001
2013-11-21,958.9655294598631
2013-11-22,966.5707893518928
2013-11-25,976.3992698825734
2013-11-26,957.3503527664226
2013-11-27,959.0306949069044
2013-11-28,957.5136004044608
2013-11-29,965.0112550219097
2013-12-02,955.2252146189886
2013-12-03,940.3212612423224
2013-12-04,937.4632147665377
2013-12-05,926.4685357688473
2013-12-06,932.4424869360462
2013-12-09,936.136057481252
2013-12-10,936.1244977693848
2013-12-11,931.7290277558373
2013-12-12,921.9795431743064
2013-12-13,924.7769235591352
2013-12-16,930.3266256621723
2013-12-17,905.091510647246
2013-12-18,906.1704694983686
2013-12-19,892.9625560525841
2013-12-20,892.9482308498344
2013-12-23,885.8263636003995
2013-12-24,894.5934031977453
2013-12-25,881.3194026068245
2013-12-26,867.0334934932
2013-12-27,863.2119981171201
2013-12-30,884.2733505589329
2013-12-31,880.0736462774747
2014-01-01,880.0736462774747
2014-01-02,883.764784456492
2014-01-03,875.6166272294606
2014-01-06,882.8536154869109
2014-01-07,884.0848934592325
2014-01-08,881.7959348067906
2014-01-09,874.2188239037102
2014-01-10,884.8119116960629
2014-01-13,890.8478069146777
2014-01-14,888.9308272343035
2014-01-15,895.1797650598827
2014-01-16,885.7589155108368
2014-01-17,876.3237927142906
2014-01-20,871.9842442599713
2014-01-21,874.3877413799055
2014-01-22,882.1212287938082
2014-01-23,864.0704531887749
2014-01-24,840.2641069731126
2014-01-27,836.4810410096997
2014-01-28,836.4136462322645
2014-01-29,825.8875681605796
2014-01-30,835.8119459272307
2014-01-31,836.5519388565745
2014-02-03,838.8478635692013
2014-02-04,844.717984495843
2014-02-05,850.1914236575825
2014-02-06,873.0471912511432
2014-02-07,872.2715509874631
2014-02-10,867.2289391335391
2014-02-11,874.8370910164399
2014-02-12,889.8543129699801
2014-02-13,882.4594960366447
2014-02-14,892.0321538133841
2014-02-17,895.5387582174728
2014-02-18,885.5598516249146
2014-02-19,879.8985585043888
2014-02-20,876.4165538843199
2014-02-21,883.6590298252839
2014-02-24,887.6727856507207
2014-02-25,875.285186675346
2014-02-26,869.1406102571964
2014-02-27,868.0777301388755
2014-02-28,882.0253008420702
2014-03-03,849.1166184056048
2014-03-04,872.7293436243424
2014-03-05,874.2192584249433
2014-03-06,880.6734583654711
2014-03-07,868.7233438249967
2014-03-10,856.9694395888909
2014-03-11,858.5871528298949
2014-03-12,851.0173831821711
2014-03-13,844.8587150842926
2014-03-14,840.8603626375885
2014-03-17,861.4282417076075
2014-03-18,868.3359694271882
2014-03-19,865.8954123075348
2014-03-20,868.9805937561741
2014-03-21,861.827741267098
2014-03-24,857.5739578175466
2014-03-25,868.8195591066616
2014-03-26,891.0299540843863
2014-03-27,889.5309721183412
2014-03-28,901.8330053516023
2014-03-31,916.5691536123769
2014-04-01,922.8837817104326
2014-04-02,929.9141554085467
2014-04-03,929.8880297260772
2014-04-04,939.3248979436883
2014-04-07,933.5420463445852
2014-04-08,942.983459202616
2014-04-09,931.2313643350445
2014-04-10,937.4167002047607
2014-04-11,926.2767355888502
2014-04-14,922.8505841032396
2014-04-15,905.6401695029369
2014-04-16,908.6888274627062
2014-04-17,924.9340448962184
2014-04-18,924.4720131341946
2014-04-21,924.5131927378038
2014-04-22,928.7531390316092
2014-04-23,921.8279581837631
2014-04-24,918.3894484398555
2014-04-25,908.5722094523288
2014-04-28,911.6947748274098
2014-04-29,917.5803715873831
2014-04-30,927.0166630254631
2014-05-01,929.5614810605869
2014-05-02,935.0009835488814
2014-05-05,928.826467743774
2014-05-06,928.1378349708207
2014-05-07,930.8394170900671
2014-05-08,939.9781152303442
2014-05-09,934.3964376469708
2014-05-12,936.5611361180103
2014-05-13,939.0393796495146
2014-05-14,941.2743564628665
2014-05-15,924.5745974326479
2014-05-16,920.6767345175847
2014-05-19,919.905067683486
2014-05-20,926.2063638796495
2014-05-21,938.1884031426007
2014-05-22,958.573457282744
2014-05-23,963.9638288592187
2014-05-26,969.7830742471089
2014-05-27,963.7295767744383
2014-05-28,967.5121691036512
2014-05-29,978.422975772493
2014-05-30,975.5664114022272
2014-06-02,975.2903545973655
2014-06-03,971.1004680300858
2014-06-04,973.4501407053787
2014-06-05,990.4988865106726
2014-06-06,1007.6586102533753
2014-06-09,1007.7083297789259
2014-06-10,1018.5845089044542
2014-06-11,998.7149726121422
