Date,MSCI Emerging Markets 50 Index
2023-02-06,3235.2031788950585
2023-02-07,3258.8749952826993
2023-02-08,3271.9287208434635
2023-02-09,3286.235947179
2023-02-10,3272.3219501572667
2023-02-13,3250.7682316187565
2023-02-14,3253.826779056008
2023-02-15,3225.3857343127183
2023-02-16,3255.4976515889157
2023-02-17,3204.0959167772107
2023-02-20,3205.4370224275717
2023-02-21,3150.2165808040636
2023-02-22,3116.970164279035
2023-02-23,3157.232705277051
2023-02-24,3108.814453768183
2023-02-27,3077.2207271813845
2023-02-28,3058.720201368155
2023-03-01,3131.766970765035
2023-03-02,3124.277616957547
2023-03-03,3155.051849306502
2023-03-06,3148.794053138025
2023-03-07,3162.0065607167667
2023-03-08,3120.7451279645366
2023-03-09,3082.1292477473435
2023-03-10,2989.863552464448
2023-03-13,3009.3616614285374
2023-03-14,2962.4501080135665
2023-03-15,3026.0198548137723
2023-03-16,2976.4034428009486
2023-03-17,3014.8315535442803
2023-03-20,2957.0644232171717
2023-03-21,2973.7448427676095
2023-03-22,3007.6378998246173
2023-03-23,3057.421952082348
2023-03-24,3081.0371519069818
2023-03-27,3028.3766023963312
2023-03-28,3038.7144394999846
2023-03-29,3084.2630207710217
2023-03-30,3082.2775302653567
2023-03-31,3120.9076843662656
2023-04-03,3103.4513255411484
2023-04-04,3066.009655651376
2023-04-05,3089.0921211290533
2023-04-06,3068.677965045415
2023-04-07,3083.8848940135026
2023-04-10,3112.257336055401
2023-04-11,3097.779345601128
2023-04-12,3045.012566069427
2023-04-13,3030.6033898193373
2023-04-14,3051.250807825903
2023-04-17,3091.2185032960824
2023-04-18,3063.577257662564
2023-04-19,3025.8625503832227
2023-04-20,3021.9895981547847
2023-04-21,2993.909211236526
2023-04-24,2962.1043852286048
2023-04-25,2927.791314832844
2023-04-26,2917.047369321915
2023-04-27,2935.698277818731
2023-04-28,2945.5003912236007
2023-05-01,2961.6518034329697
2023-05-02,2951.747716996898
2023-05-03,2906.473889074432
2023-05-04,2943.1763430473757
2023-05-05,2963.384619168272
2023-05-08,2985.14270104014
2023-05-09,2971.073286757885
2023-05-10,2957.1968678315598
2023-05-11,2969.096530166987
2023-05-12,2981.017219598574
2023-05-15,3004.4313058069893
2023-05-16,3023.8531834152577
2023-05-17,3034.66484496884
2023-05-18,3072.709973969305
2023-05-19,3060.671696885434
2023-05-22,3077.5845867152416
2023-05-23,3067.517148320735
