Date,EFM AFRICA IMI
2010-11-30,1000.0
2010-12-01,1014.809587570342
2010-12-02,1034.9693526194487
2010-12-03,1034.1198912879922
2010-12-06,1050.8013922439977
2010-12-07,1043.9038827159268
2010-12-08,1047.3679741396306
2010-12-09,1058.4043593654026
2010-12-10,1053.8500491961142
2010-12-13,1040.7524594670845
2010-12-14,1047.1675599016344
2010-12-15,1056.476133765103
2010-12-16,1063.0035048760371
2010-12-17,1059.8889248741048
2010-12-20,1067.47546998212
2010-12-21,1079.1694724198187
2010-12-22,1084.4157097669374
2010-12-23,1094.4268145611127
2010-12-24,1089.9359368976188
2010-12-27,1086.8014031924167
2010-12-28,1097.5066291634828
2010-12-29,1107.6666450759813
2010-12-30,1096.2296354308228
2010-12-31,1095.773927874718
2011-01-03,1103.942503141017
2011-01-04,1097.662477273051
2011-01-05,1101.8201404427432
2011-01-06,1100.4425043355816
2011-01-07,1105.1977577900145
2011-01-10,1091.4125910521702
2011-01-11,1096.289188202324
2011-01-12,1099.254130695671
2011-01-13,1080.3406281494522
2011-01-14,1065.5891307183988
2011-01-17,1065.6543121117118
2011-01-18,1054.1470372939616
2011-01-19,1033.8661517287073
2011-01-20,1013.8045293654299
2011-01-21,1008.9016303369749
2011-01-24,1006.512874791043
2011-01-25,993.3645649005382
2011-01-26,990.2948735578262
2011-01-27,988.9771540613875
2011-01-28,964.3088715662429
2011-01-31,948.7591575805712
2011-02-01,954.2081420831286
2011-02-02,962.8882214353758
2011-02-03,965.6435155656496
2011-02-04,980.5473029237746
2011-02-07,972.2642082178162
2011-02-08,974.209693550892
2011-02-09,963.8424868633417
2011-02-10,953.1569317991991
2011-02-11,969.0163695434699
2011-02-14,972.2927545423615
2011-02-15,971.2784236727006
2011-02-16,977.119223567113
2011-02-17,977.5644671961786
2011-02-18,984.1549568932131
2011-02-21,990.1363130533734
2011-02-22,981.0016720456667
2011-02-23,964.7362032675431
2011-02-24,959.9237773491196
2011-02-25,978.0739635345898
2011-02-28,989.3717571985414
2011-03-01,979.5617851052249
2011-03-02,987.8955780306565
2011-03-03,983.8892644172745
2011-03-04,981.8409319700712
2011-03-07,984.8409900714139
2011-03-08,980.8709940010086
