Date,ANDEAN IMI
2002-05-31,1000.0
2002-06-03,993.0069366701244
2002-06-04,973.8532532694051
2002-06-05,978.1965335532208
2002-06-06,970.7246368955894
2002-06-07,965.144768307142
2002-06-10,967.353179015299
2002-06-11,956.9347582628141
2002-06-12,942.8408552299921
2002-06-13,942.94214621544
2002-06-14,943.9868780198119
2002-06-17,958.0702551082002
2002-06-18,953.408701241688
2002-06-19,931.4840966938431
2002-06-20,913.165753345247
2002-06-21,893.7750129230668
2002-06-24,877.6849212432602
2002-06-25,888.8562779109825
2002-06-26,849.8423025043192
2002-06-27,862.6698077450542
2002-06-28,863.4070922898102
2002-07-01,858.9336269577404
2002-07-02,841.9730305130284
2002-07-03,834.3052625375236
2002-07-04,844.3738018660285
2002-07-05,853.4978834819447
2002-07-08,837.9818918020169
2002-07-09,828.4728715460137
2002-07-10,826.929353705563
2002-07-11,822.379342736473
2002-07-12,827.4802966702149
2002-07-15,800.8954909512079
2002-07-16,792.6232905083939
2002-07-17,798.6453130189028
2002-07-18,804.4675955192613
2002-07-19,805.6731205965116
2002-07-22,800.9987947206059
2002-07-23,797.8017925783038
2002-07-24,797.9772286217974
2002-07-25,790.161735060637
2002-07-26,800.3044026442964
2002-07-29,827.3621599661083
2002-07-30,827.6864447192268
2002-07-31,834.3379900401458
2002-08-01,828.1675449807925
2002-08-02,837.6658905947552
2002-08-05,820.5724544400958
2002-08-06,846.9674232730641
2002-08-07,859.7097864218823
2002-08-08,878.8848629108601
2002-08-09,869.5404039001495
2002-08-12,854.7163419222364
2002-08-13,850.3266493653642
2002-08-14,849.0044424763109
2002-08-15,858.9540631896426
2002-08-16,859.6781579655949
2002-08-19,868.19982030315
2002-08-20,862.1470427902495
2002-08-21,850.5377372750463
2002-08-22,862.2642374012821
2002-08-23,858.2268394498192
2002-08-26,858.2204703915478
2002-08-27,849.2999269154914
2002-08-28,834.6503031237557
2002-08-29,834.1625845606712
2002-08-30,842.409001283552
2002-09-02,836.3980555236021
2002-09-03,817.1243822984961
2002-09-04,817.232728626856
2002-09-05,812.717554895607
2002-09-06,813.7380671995745
2002-09-09,824.3688522807366
2002-09-10,833.6762338780012
2002-09-11,833.7772137069734
2002-09-12,823.7061074336674
2002-09-13,818.4611852436276
2002-09-16,816.1234687067126
2002-09-17,812.4143654492408
2002-09-18,806.0033606027987
2002-09-19,801.8850741316813
2002-09-20,780.5203934239948
2002-09-23,759.5959703184355
2002-09-24,754.2301436543353
2002-09-25,763.1617507977801
2002-09-26,768.8102371018884
2002-09-27,761.0526344078266
2002-09-30,747.4239346142958
2002-10-01,758.0475714494404
2002-10-02,756.7241750942686
2002-10-03,753.8893423560653
2002-10-04,762.8042470235985
2002-10-07,752.4629498356911
2002-10-08,753.1038058477186
2002-10-09,729.1216256067883
