Date,EM LATIN AMERICA IMI
1999-08-30,225.25441917609314
1999-08-31,222.7435783248961
1999-09-01,223.68419250050232
1999-09-02,221.8749848046495
1999-09-03,225.13153538228343
1999-09-06,226.4046934742188
1999-09-07,223.76028908453188
1999-09-08,223.3004686011458
1999-09-09,226.50661260139188
1999-09-10,231.269975208543
1999-09-13,233.34527347660494
1999-09-14,232.78924000448387
1999-09-15,231.89553655232066
1999-09-16,230.1855458269796
1999-09-17,231.33898137129881
1999-09-20,234.05859557110188
1999-09-21,229.73096743640258
1999-09-22,230.11395288633375
1999-09-23,229.0484471796993
1999-09-24,228.8008731040778
1999-09-27,231.06559034448057
1999-09-28,228.95773699661004
1999-09-29,226.38439849531332
1999-09-30,223.44370377157676
1999-10-01,219.9547411465747
1999-10-04,220.8996404415129
1999-10-05,219.71155999683984
1999-10-06,222.24699544712465
1999-10-07,222.84099715849536
1999-10-08,226.49873477033907
1999-10-11,227.2929811166111
1999-10-12,222.9490534785161
1999-10-13,217.2368379998966
1999-10-14,215.5768049348784
1999-10-15,208.15375406943545
1999-10-18,206.78646551728846
1999-10-19,210.85363114178077
1999-10-20,214.17550887473305
1999-10-21,214.57450938230667
1999-10-22,220.1097779497869
1999-10-25,218.80860078959503
1999-10-26,220.00111892215108
1999-10-27,221.50870573049096
1999-10-28,225.86513403571254
1999-10-29,230.37980263731427
1999-11-01,231.78608130641845
1999-11-02,232.80194804013428
1999-11-03,242.0022085115471
1999-11-04,245.41928672246726
1999-11-05,249.81898153918914
1999-11-08,253.0354208903842
1999-11-09,251.0391317072048
1999-11-10,253.2228167650371
1999-11-11,254.64233430490833
1999-11-12,256.466717958734
1999-11-15,258.2705841021448
1999-11-16,258.65910647160985
1999-11-17,254.8225943580193
1999-11-18,260.1670592047912
1999-11-19,264.6788119020823
1999-11-22,261.0848243721831
1999-11-23,263.11931499381507
1999-11-24,265.5651516050382
1999-11-25,268.33145773743433
1999-11-26,273.3055664616651
1999-11-29,274.30512434445546
1999-11-30,271.86019836320634
1999-12-01,273.1537788536086
1999-12-02,280.6943928120242
1999-12-03,285.5295719670912
1999-12-06,278.5630972030288
1999-12-07,278.68245736412666
1999-12-08,281.6797566972877
1999-12-09,285.1083799621997
1999-12-10,288.6015378633669
1999-12-13,289.31351963114935
1999-12-14,288.89382406071695
1999-12-15,290.4444613217645
1999-12-16,290.0577887289612
1999-12-17,298.795210020926
1999-12-20,302.54342002927984
1999-12-21,304.5723417404852
1999-12-22,304.30548534215865
1999-12-23,302.40859783159624
1999-12-24,302.4126299460063
1999-12-27,302.12358648815103
1999-12-28,306.8152256186417
1999-12-29,313.132251097154
1999-12-30,318.6527522547396
1999-12-31,318.65661713566885
2000-01-03,313.0119142911524
2000-01-04,292.1911285842615
2000-01-05,294.7254475668687
2000-01-06,292.4265299019994
2000-01-07,301.3919473819671
2000-01-10,312.179379310332
2000-01-11,305.7509852771855
2000-01-12,306.65219740071393
2000-01-13,316.30405410032495
2000-01-14,327.04893018125176
2000-01-17,333.1427904138831
2000-01-18,329.5945481736163
2000-01-19,325.8409039471892
2000-01-20,322.0209491824269
2000-01-21,320.4981729751414
2000-01-24,321.05544956603364
2000-01-25,318.62272214892886
2000-01-26,321.5680399736954
2000-01-27,324.73023324749266
2000-01-28,320.11908066276163
2000-01-31,317.22156737809115
2000-02-01,320.9655045668016
2000-02-02,324.3182283065448
2000-02-03,330.2774218107274
2000-02-04,340.00860094962917
2000-02-07,347.23229318678784
2000-02-08,349.2408556158227
2000-02-09,345.1948687532779
2000-02-10,351.22152742283595
2000-02-11,348.14592506692037
2000-02-14,345.3785505616123
2000-02-15,343.84593241198536
2000-02-16,344.5881670077132
2000-02-17,343.05044869543474
2000-02-18,336.0789592830098
2000-02-21,335.5355073562718
2000-02-22,323.8681481978863
2000-02-23,330.4403465217199
2000-02-24,332.54072421090495
2000-02-25,335.80420531349387
2000-02-28,338.29915867115943
2000-02-29,341.5627425306441
2000-03-01,345.3951298558293
2000-03-02,352.0986289570043
2000-03-03,360.62373159133546
2000-03-06,358.1776398979078
2000-03-07,359.0221783160757
2000-03-08,361.8212011458551
2000-03-09,359.0841829339776
2000-03-10,356.7418909098151
2000-03-13,348.6408711944152
2000-03-14,346.401441596888
2000-03-15,345.13259484894826
2000-03-16,346.71283984692593
2000-03-17,347.54717928707555
2000-03-20,346.0950406012933
2000-03-21,349.23475655808164
2000-03-22,351.6581895004918
2000-03-23,352.5029593854729
2000-03-24,355.1269848755647
2000-03-27,357.5382123841334
2000-03-28,351.67459873495983
2000-03-29,353.4472559537139
2000-03-30,345.9325589802522
2000-03-31,347.8979121606585
2000-04-03,342.7327333112852
2000-04-04,335.20476399787066
2000-04-05,332.01294553942495
2000-04-06,339.9262324353021
2000-04-07,346.2389360033225
2000-04-10,339.0019174240262
2000-04-11,332.2787105521852
2000-04-12,328.4120729078614
2000-04-13,319.50942303795574
2000-04-14,303.55801655808693
2000-04-17,300.66167583561656
2000-04-18,313.7021353315925
2000-04-19,308.94483596720704
2000-04-20,312.0012329305428
2000-04-21,312.0049957489443
2000-04-24,308.11544223966956
2000-04-25,321.3301688912621
2000-04-26,321.87842075912596
2000-04-27,326.28329335462655
2000-04-28,327.39172194893496
2000-05-01,329.24901498740275
2000-05-02,329.4774247210155
2000-05-03,326.9468396388756
2000-05-04,326.5156276611603
2000-05-05,327.65415472399894
2000-05-08,320.74559825386416
2000-05-09,314.06388562604315
2000-05-10,305.1603438022945
2000-05-11,307.9602408597665
2000-05-12,310.15364921144754
2000-05-15,314.29372114052217
2000-05-16,321.7435254408837
2000-05-17,319.0310277961893
2000-05-18,314.44211447599895
2000-05-19,306.8638863416992
2000-05-22,296.4949384279972
2000-05-23,290.0230675841218
2000-05-24,298.14010198830863
2000-05-25,296.0225675019874
2000-05-26,292.47378751806434
2000-05-29,295.0462225841636
2000-05-30,301.9767345226689
2000-05-31,302.29222437421345
2000-06-01,308.5617003575948
2000-06-02,318.30728645598504
2000-06-05,315.9433658782237
2000-06-06,304.1786224003476
2000-06-07,305.70722243664187
2000-06-08,307.0870349014617
2000-06-09,308.92277893970373
2000-06-12,306.6491381134577
2000-06-13,307.3076738398323
2000-06-14,310.43178798385856
2000-06-15,310.6308479246677
2000-06-16,306.1136085351763
2000-06-19,308.59906608800264
2000-06-20,310.56508815772787
2000-06-21,318.2646115614389
2000-06-22,316.71348563017494
2000-06-23,313.55962430030064
2000-06-26,312.83412511472386
2000-06-27,313.0051571462074
2000-06-28,314.49921035906056
2000-06-29,311.94207249377234
2000-06-30,317.13768022636947
2000-07-03,329.26879827169773
2000-07-04,334.537902601879
2000-07-05,328.9976357336123
2000-07-06,329.69774801843926
2000-07-07,336.0953536219313
2000-07-10,336.0886445432269
2000-07-11,330.9092167311134
2000-07-12,336.78027251554965
2000-07-13,335.22686753687776
2000-07-14,338.8065656421785
2000-07-17,343.0401603860045
2000-07-18,341.8681691900353
2000-07-19,333.80675212800367
2000-07-20,337.30662294320797
2000-07-21,334.36121390638436
2000-07-24,333.7385784181169
2000-07-25,329.9437067654291
2000-07-26,328.88856440118366
2000-07-27,326.8265069853608
2000-07-28,323.8828692032651
2000-07-31,327.2990586534013
2000-08-01,326.02594930359436
2000-08-02,330.87210207313973
2000-08-03,335.10920404425576
2000-08-04,336.83271615590047
2000-08-07,339.50359416259334
2000-08-08,341.8216906747512
2000-08-09,339.1011160501797
2000-08-10,335.5259788006896
2000-08-11,341.8723217318071
2000-08-14,345.13968887039704
2000-08-15,341.41335155734896
2000-08-16,339.58666457503944
2000-08-17,341.84171312320655
2000-08-18,338.44391538240615
2000-08-21,337.2936699496533
2000-08-22,340.78740484610984
2000-08-23,343.8232592171215
2000-08-24,338.6174476394731
2000-08-25,338.12476211086846
2000-08-28,339.8126489886006
2000-08-29,340.6081092595994
2000-08-30,346.8149236443848
2000-08-31,350.51712685460586
2000-09-01,349.0031987174168
2000-09-04,350.0083665628802
2000-09-05,353.98575164537965
2000-09-06,358.9241268737181
2000-09-07,363.750181523832
2000-09-08,363.2579598007095
2000-09-11,364.396053603677
2000-09-12,360.1104221567412
2000-09-13,359.16436133025235
2000-09-14,359.4841678317101
2000-09-15,356.64340063613884
2000-09-18,349.58548711499583
2000-09-19,351.33008262993735
2000-09-20,353.77144548519016
2000-09-21,349.1615789437619
2000-09-22,337.13075007610536
2000-09-25,343.1586016989429
2000-09-26,337.62101356542496
2000-09-27,333.66048981965946
2000-09-28,336.2066111344525
2000-09-29,334.49049414585613
2000-10-02,331.11008674052607
2000-10-03,333.43280329170324
2000-10-04,336.9505506017988
2000-10-05,341.3449480430727
2000-10-06,334.9489711708967
2000-10-09,333.26521310130323
2000-10-10,333.01037041591286
2000-10-11,325.6018927450798
2000-10-12,325.28429565869584
2000-10-13,324.8794571477459
2000-10-16,328.03311450163915
2000-10-17,321.66649398968946
2000-10-18,318.6891366113799
2000-10-19,329.72976555959394
2000-10-20,326.7058157907105
2000-10-23,321.4101199895041
2000-10-24,320.89592410739004
2000-10-25,318.5842184480818
2000-10-26,323.434044576029
2000-10-27,327.16551305403533
2000-10-30,329.8260547275494
2000-10-31,332.48827466924274
2000-11-01,328.0354684673767
2000-11-02,326.8191290492862
2000-11-03,320.5024686623742
2000-11-06,322.9127814272379
2000-11-07,325.5444775016153
2000-11-08,323.63120347980305
2000-11-09,318.2711837997531
2000-11-10,316.4472469439789
2000-11-13,312.768289056348
2000-11-14,319.0993365502407
2000-11-15,319.3339448867479
2000-11-16,320.7962109805673
2000-11-17,320.5873500656734
2000-11-20,325.82380973236616
2000-11-21,328.92825289409734
2000-11-22,324.3398366480993
2000-11-23,322.46121467981703
2000-11-24,324.0733815019557
2000-11-27,317.41102055037925
2000-11-28,310.0722529873812
2000-11-29,308.3002238075756
2000-11-30,296.72498682979034
2000-12-01,295.5750906221859
2000-12-04,289.0777298497383
2000-12-05,301.7518120772527
2000-12-06,299.6370999084894
2000-12-07,299.3368170842808
2000-12-08,304.14238065596555
2000-12-11,309.62807004331364
2000-12-12,308.2477528112838
2000-12-13,310.96401150863255
2000-12-14,305.8820524771114
2000-12-15,299.2334180256435
2000-12-18,301.2159397049153
2000-12-19,303.7196490317794
2000-12-20,289.17602772939966
2000-12-21,286.9705155598315
2000-12-22,286.34349914661277
2000-12-25,286.3633695002096
2000-12-26,285.8254708249348
2000-12-27,288.9586665128223
2000-12-28,292.5126377550165
2000-12-29,289.29019612780394
2001-01-01,289.26764040491815
2001-01-02,285.5468660009378
2001-01-03,297.56902519485317
2001-01-04,303.60342116127686
2001-01-05,296.5020731951498
2001-01-08,297.72211293629897
2001-01-09,304.57962883659593
2001-01-10,302.2979494905683
2001-01-11,301.2477002311551
2001-01-12,301.73283539226753
2001-01-15,305.1395135695796
2001-01-16,303.88572233699904
2001-01-17,312.00524899638737
2001-01-18,313.2417350061669
2001-01-19,319.12683220025673
2001-01-22,318.33546847609364
2001-01-23,322.17121185591174
2001-01-24,326.36592854472985
2001-01-25,325.8323094721597
2001-01-26,327.8057356883627
2001-01-29,330.6368162983357
2001-01-30,329.8085840802965
2001-01-31,328.99771029663896
2001-02-01,320.9846677329503
2001-02-02,320.7329155241695
2001-02-05,316.34932550842694
2001-02-06,320.7854932387068
2001-02-07,316.45613911326984
2001-02-08,325.4327926660998
2001-02-09,321.7238521012977
2001-02-12,320.1672276019347
2001-02-13,323.87699908147016
2001-02-14,324.5818893773076
2001-02-15,330.67697101449164
2001-02-16,318.8379345912675
2001-02-19,315.2719648694106
2001-02-20,317.0884478102983
2001-02-21,308.01722086285343
2001-02-22,309.91531984854726
2001-02-23,309.68112997858555
2001-02-26,312.24272976446207
2001-02-27,308.51314782040606
2001-02-28,304.9721575441436
2001-03-01,305.22012649329594
2001-03-02,306.4176226265131
2001-03-05,309.48772151207976
2001-03-06,309.8354812104087
2001-03-07,311.15160116622593
2001-03-08,310.2970203158308
2001-03-09,307.4634068131382
2001-03-12,298.67758152374057
2001-03-13,303.6351140859527
2001-03-14,300.01850867147846
2001-03-15,298.7663024524765
2001-03-16,301.0665176633413
2001-03-19,297.1705450571145
2001-03-20,298.88158710173826
2001-03-21,300.45329956184526
2001-03-22,292.496739748695
2001-03-23,289.00180914010076
2001-03-26,294.47626611518655
2001-03-27,298.0474774873082
2001-03-28,298.3096219700469
2001-03-29,296.2602919077144
2001-03-30,297.12901133552714
2001-04-02,295.6204311863409
2001-04-03,288.81575455416896
2001-04-04,284.4606005697406
2001-04-05,293.3395603197476
2001-04-06,294.0540532675961
2001-04-09,296.035293572476
2001-04-10,307.4729993841552
2001-04-11,308.2788050489504
2001-04-12,304.23899069340644
2001-04-13,304.24426375440254
2001-04-16,301.6669573687125
2001-04-17,304.6121693054449
2001-04-18,315.8261272366788
2001-04-19,302.7341881978226
2001-04-20,289.1331861178428
2001-04-23,288.412823340149
2001-04-24,292.56627061640415
2001-04-25,290.71295764751824
2001-04-26,297.5454534832767
2001-04-27,304.73335442019714
2001-04-30,309.4431151776838
2001-05-01,306.4504578324272
2001-05-02,306.52830909806556
2001-05-03,306.01996136783356
2001-05-04,308.3065365350039
2001-05-07,308.411000899853
2001-05-08,306.90476601717097
2001-05-09,308.19843701519153
2001-05-10,310.6230336515584
2001-05-11,309.526444266287
2001-05-14,305.8648504113109
2001-05-15,302.01010606896136
2001-05-16,304.3678780019439
2001-05-17,314.9800657371677
2001-05-18,319.60726877444387
2001-05-21,321.0392125038754
2001-05-22,326.7035076247982
2001-05-23,327.432921249146
2001-05-24,325.99485460750304
2001-05-25,323.70475931632063
2001-05-28,324.5986515540986
2001-05-29,326.49783749638294
2001-05-30,322.5110307557063
2001-05-31,328.79095919001037
2001-06-01,329.89481218670227
2001-06-04,332.86100147215564
2001-06-05,332.8921241565079
2001-06-06,334.99319222868536
2001-06-07,334.54933318420797
2001-06-08,335.6247402334206
2001-06-11,336.6984351820556
2001-06-12,332.6845860114576
2001-06-13,331.9149521160364
2001-06-14,328.48814587360783
2001-06-15,323.467917404308
2001-06-18,314.5594960884195
2001-06-19,312.99184901056327
2001-06-20,316.5519952625513
2001-06-21,321.5761427145902
2001-06-22,325.61523883291335
2001-06-25,323.3733655474265
2001-06-26,322.5344689892328
2001-06-27,321.3483560686676
2001-06-28,327.8561838709043
2001-06-29,330.27507918211705
2001-07-02,332.6147737626203
2001-07-03,330.6554195991017
2001-07-04,326.3906569026168
2001-07-05,326.1117395393264
2001-07-06,315.6527039090922
2001-07-09,317.2484479795816
2001-07-10,310.0408487390907
2001-07-11,300.54454397061915
2001-07-12,300.57489874069586
2001-07-13,300.43985007840536
2001-07-16,295.1090493576079
2001-07-17,303.33895762154583
2001-07-18,298.343726031398
2001-07-19,295.8837565384249
2001-07-20,298.82395689266053
2001-07-23,305.08929363580404
2001-07-24,300.13113837379404
2001-07-25,296.8466176634344
2001-07-26,298.437901924034
2001-07-27,299.6763248213226
2001-07-30,302.0195083868169
2001-07-31,302.2327483076802
2001-08-01,297.1465634226985
2001-08-02,299.00223970833366
2001-08-03,298.4323300883943
2001-08-06,301.4216393788736
2001-08-07,304.2315472402873
2001-08-08,303.8071578180238
2001-08-09,299.74146598571946
2001-08-10,297.79221393578683
2001-08-13,296.4517548264954
2001-08-14,295.5844726869591
2001-08-15,290.26574409544287
2001-08-16,288.48864477224004
2001-08-17,279.15870846463537
2001-08-20,280.2324802858665
2001-08-21,279.9474192047908
2001-08-22,280.3792745040848
2001-08-23,280.6539694695231
2001-08-24,282.9236219538157
2001-08-27,283.57694300377204
2001-08-28,282.2173774252371
2001-08-29,284.0596586038442
2001-08-30,282.3535052039629
2001-08-31,281.7359136663076
2001-09-03,280.28010193877617
2001-09-04,284.5048292684639
2001-09-05,283.71981441638917
2001-09-06,276.1198381419475
2001-09-07,271.72369999727147
2001-09-10,269.09769639061926
2001-09-11,249.297631343828
2001-09-12,251.57219750467115
2001-09-13,242.0410594385424
2001-09-14,236.42152717175372
2001-09-17,239.60241291258444
2001-09-18,239.45420246552746
2001-09-19,235.78669658897044
2001-09-20,227.88854418093794
2001-09-21,227.04122921251346
2001-09-24,232.66241588995692
2001-09-25,229.8052139593177
2001-09-26,227.46900095321763
2001-09-27,228.41181826207185
2001-09-28,234.80744873316925
2001-10-01,231.8413831909127
2001-10-02,230.1687362322651
2001-10-03,227.0094732845546
2001-10-04,229.6932148609637
2001-10-05,227.36044093570322
2001-10-08,225.36922526120298
2001-10-09,227.73416553256934
2001-10-10,234.99927492452102
2001-10-11,242.4323072075494
2001-10-12,238.8097331337646
2001-10-15,240.02433137313758
2001-10-16,241.41512764500803
2001-10-17,244.19845522588776
2001-10-18,242.66646586384795
2001-10-19,245.90024294177834
2001-10-22,250.62097736998143
2001-10-23,251.7275346752094
2001-10-24,251.25656072391442
2001-10-25,250.15889365526792
2001-10-26,251.71207206899467
2001-10-29,244.41298601394092
2001-10-30,239.44379973862078
2001-10-31,245.2832533408341
2001-11-01,243.52950074637042
2001-11-02,245.00716166937934
2001-11-05,254.28515121033834
2001-11-06,256.370360998848
2001-11-07,256.7462818828026
2001-11-08,260.95401506483984
2001-11-09,260.8681833478525
2001-11-12,256.9780382790871
2001-11-13,266.6190156362112
2001-11-14,267.00350882116624
2001-11-15,267.8818945312972
2001-11-16,265.39973849430345
2001-11-19,270.5618097157921
2001-11-20,266.5321022449288
2001-11-21,269.7175828734895
2001-11-22,270.5388606923602
2001-11-23,275.01106577104946
2001-11-26,277.44127625190987
2001-11-27,277.75605438303523
2001-11-28,270.22504950452327
2001-11-29,267.84654081671704
2001-11-30,265.11919572807284
2001-12-03,272.9805253477009
2001-12-04,275.3695018643225
2001-12-05,281.14202763084796
2001-12-06,281.907448098947
2001-12-07,283.53117813158315
2001-12-10,286.31314934223093
2001-12-11,285.86703313825154
2001-12-12,283.6627718230899
2001-12-13,279.8126888257568
2001-12-14,279.3742587231973
2001-12-17,280.99206917206504
2001-12-18,285.83877637714977
2001-12-19,289.3864562346233
2001-12-20,287.5753952664454
2001-12-21,294.8052801233523
2001-12-24,298.5076951936607
2001-12-25,298.49688479321077
2001-12-26,299.33924624278205
2001-12-27,299.75102638060366
2001-12-28,300.8872058271852
2001-12-31,297.0256955791505
2002-01-01,296.69772538728216
2002-01-02,296.6819731331592
2002-01-03,305.9979734024347
2002-01-04,306.9356790304922
2002-01-07,300.0398436278229
2002-01-08,299.3678013050566
2002-01-09,295.5986053502346
2002-01-10,288.2565943691186
2002-01-11,286.9374439309053
2002-01-14,282.9465746972206
2002-01-15,288.7703325370558
2002-01-16,289.9706833113512
2002-01-17,292.59814630720666
2002-01-18,292.08428694470643
2002-01-21,292.50068300099747
2002-01-22,292.41358693000683
2002-01-23,295.6151857461958
2002-01-24,297.3126533604213
2002-01-25,301.942058553435
2002-01-28,302.5501407227668
2002-01-29,297.03741758375156
2002-01-30,295.72378785481544
2002-01-31,301.706524954095
2002-02-01,301.3242355979431
2002-02-04,297.2098375620899
2002-02-05,297.59126596199235
2002-02-06,297.6062430185011
2002-02-07,295.2870014225044
2002-02-08,292.42914320766783
2002-02-11,288.0536586968671
2002-02-12,290.2607440358286
2002-02-13,297.2734969174862
2002-02-14,299.571844757373
2002-02-15,298.03973219808347
2002-02-18,298.82265429831756
2002-02-19,296.0713902491638
2002-02-20,296.72465826354016
2002-02-21,298.96163326951057
2002-02-22,296.16074181666977
2002-02-25,303.86852329039516
2002-02-26,305.7502488199738
2002-02-27,312.8854664353195
2002-02-28,312.5665734786053
2002-03-01,318.2195035716562
2002-03-04,321.167495910862
2002-03-05,319.0026354428846
2002-03-06,317.5575317160846
2002-03-07,312.522281314705
2002-03-08,318.177320153782
2002-03-11,315.98973423353885
2002-03-12,321.97717307637515
2002-03-13,320.7853720614445
2002-03-14,316.59780677731493
2002-03-15,319.6959705663872
2002-03-18,322.4817934282037
2002-03-19,322.61915140771447
2002-03-20,321.33974171520424
2002-03-21,319.5427145591065
2002-03-22,317.67975383717004
2002-03-25,315.43403878688235
2002-03-26,318.61019850243974
2002-03-27,322.17338592718966
2002-03-28,322.15625512224983
2002-03-29,322.1617091904296
2002-04-01,321.2285370029939
2002-04-02,320.0618926379191
2002-04-03,317.47669846627997
2002-04-04,317.58111577229045
2002-04-05,321.6728143635042
2002-04-08,322.4678342155588
2002-04-09,322.7102744654114
2002-04-10,327.82811450029675
2002-04-11,324.3377332072226
2002-04-12,325.3330615776932
2002-04-15,321.5830871253344
2002-04-16,324.8930323445587
2002-04-17,325.05216562123695
2002-04-18,319.72592645775853
2002-04-19,319.61989630009964
2002-04-22,316.13850440383453
2002-04-23,315.31484956435395
2002-04-24,316.0451135411057
2002-04-25,310.3309150019225
2002-04-26,310.0149242385615
2002-04-29,306.89409371673565
2002-04-30,308.9149324342486
2002-05-01,306.15476644751334
2002-05-02,304.2917668649836
2002-05-03,298.14275882979126
2002-05-06,296.15985354290586
2002-05-07,295.81040663862194
2002-05-08,300.91152692563793
2002-05-09,293.9785276062371
2002-05-10,290.0286729366834
2002-05-13,290.09996546382683
2002-05-14,293.669104247205
2002-05-15,293.50654790320795
2002-05-16,297.906660689793
2002-05-17,294.6060704498735
2002-05-20,293.1263814080953
2002-05-21,292.8730022470775
2002-05-22,287.47368900549816
2002-05-23,289.1212050555632
2002-05-24,287.6702026199749
2002-05-27,288.737576730534
2002-05-28,285.30187321905885
2002-05-29,282.5489456630942
2002-05-30,279.02054196965605
2002-05-31,278.07380263722905
2002-06-03,275.0863718284777
2002-06-04,272.45906055319875
2002-06-05,270.374225184965
2002-06-06,260.24778907510824
2002-06-07,259.45085186544543
2002-06-10,263.9810362445634
2002-06-11,262.6897053198894
2002-06-12,254.66313009896427
2002-06-13,254.7533236328134
2002-06-14,250.0970232932052
2002-06-17,256.60163231413736
2002-06-18,255.49379509657476
2002-06-19,247.90501538461612
2002-06-20,236.44715133089565
2002-06-21,225.80220916132362
2002-06-24,221.95853409107212
2002-06-25,229.1877137517065
2002-06-26,218.43056958421866
2002-06-27,226.62580104156115
2002-06-28,227.97212570618785
2002-07-01,225.1512545882519
2002-07-02,221.0678617957099
2002-07-03,222.78995263849652
2002-07-04,225.56924408205487
2002-07-05,227.29291499646493
2002-07-08,225.1087495833443
2002-07-09,223.29428750231972
2002-07-10,221.9478979915953
2002-07-11,223.20924149189824
2002-07-12,226.37458827584305
2002-07-15,218.5671119045724
2002-07-16,216.3476014124134
2002-07-17,219.74257025998162
2002-07-18,220.47221268937798
2002-07-19,216.30310948228615
2002-07-22,209.58737803872464
2002-07-23,206.10596273576508
2002-07-24,207.90564665057198
2002-07-25,200.9922349629258
2002-07-26,197.7797849135122
2002-07-29,202.9829646859216
