Date,EM EUROPE IMI
2000-01-03,380.4902099837867
2000-01-04,407.2377230168882
2000-01-05,401.58519415985324
2000-01-06,398.31568101536016
2000-01-07,396.46893040955325
2000-01-10,403.2528507946857
2000-01-11,400.9103120163295
2000-01-12,410.63667305304637
2000-01-13,434.2451874771587
2000-01-14,455.1116861649473
2000-01-17,443.6101927820191
2000-01-18,453.012796702624
2000-01-19,429.33338795339006
2000-01-20,429.45651699490713
2000-01-21,420.92574815323667
2000-01-24,420.9220766441601
2000-01-25,406.3612862803261
2000-01-26,419.01914622178043
2000-01-27,428.0936970382249
2000-01-28,427.93507923020815
2000-01-31,409.33674248118706
2000-02-01,404.3134670554737
2000-02-02,398.73756672587103
2000-02-03,399.8604335870268
2000-02-04,415.42488051669574
2000-02-07,406.27421761910614
2000-02-08,405.4707626357668
2000-02-09,401.5562744765845
2000-02-10,406.34815927225156
2000-02-11,403.7829756301244
2000-02-14,397.80001487053187
2000-02-15,406.0689510961772
2000-02-16,406.80340496377625
2000-02-17,399.76894277392137
2000-02-18,399.4706682984323
2000-02-21,385.0087747345471
2000-02-22,374.19381104520215
2000-02-23,374.05088571671246
2000-02-24,392.6417577853923
2000-02-25,403.3894229836031
2000-02-28,393.5516037696367
2000-02-29,407.87479105850235
2000-03-01,426.7857129478073
2000-03-02,424.0642072229031
2000-03-03,424.9144153429988
2000-03-06,422.101257898476
2000-03-07,431.9496437728781
2000-03-08,430.89667442504754
2000-03-09,446.6398887563746
2000-03-10,449.42052214087346
2000-03-13,440.53917979745927
2000-03-14,445.12976945279803
2000-03-15,442.7855145886856
2000-03-16,440.51135612516356
2000-03-17,442.2120665618709
2000-03-20,434.46899580579714
2000-03-21,433.65480413917055
2000-03-22,433.14802416399624
2000-03-23,442.68375186111336
2000-03-24,451.7413046531372
2000-03-27,450.87058976796254
2000-03-28,442.96179087539105
2000-03-29,442.71511017664
2000-03-30,418.553970829411
2000-03-31,423.40513355479004
2000-04-03,418.81697168889986
2000-04-04,422.5749949688517
2000-04-05,407.73408677196954
2000-04-06,426.0460331513378
2000-04-07,428.51368136207793
2000-04-10,430.80247068404515
2000-04-11,419.2352537279888
2000-04-12,423.4887836779302
2000-04-13,430.4710968896027
2000-04-14,433.33374381219085
2000-04-17,406.2923249471584
2000-04-18,404.10925632547935
2000-04-19,407.58878762197634
2000-04-20,409.2636832539651
2000-04-21,412.66532576808237
2000-04-24,409.1074474723807
2000-04-25,427.0706127601825
2000-04-26,439.4191331384024
2000-04-27,438.4149219629806
2000-04-28,452.97113917467055
2000-05-01,451.6562849761893
2000-05-02,457.2826811680984
2000-05-03,457.07567483125143
2000-05-04,442.64666376771703
2000-05-05,441.22173659299773
2000-05-08,435.1099582109898
2000-05-09,439.9787254939876
2000-05-10,432.47790885679206
2000-05-11,434.57028043931183
2000-05-12,428.8237711785241
2000-05-15,418.1870688701661
2000-05-16,431.13989574540267
2000-05-17,423.05998148249904
2000-05-18,413.1756395937625
2000-05-19,402.493887928925
2000-05-22,392.4514033470347
2000-05-23,378.92557134628487
2000-05-24,378.86919239133096
2000-05-25,391.14565449726865
2000-05-26,382.8312748309963
2000-05-29,383.22116669681003
2000-05-30,386.2969121657144
2000-05-31,394.5846410979044
2000-06-01,402.2362510930306
2000-06-02,402.2939518455409
2000-06-05,404.20842333816717
2000-06-06,395.45983524590446
2000-06-07,389.16950149959877
2000-06-08,398.159661735925
2000-06-09,397.57007781952484
2000-06-12,390.0667528064232
2000-06-13,379.9539330694832
2000-06-14,375.3900079555939
2000-06-15,373.55755454467317
2000-06-16,365.2020429021487
2000-06-19,367.37347731934557
2000-06-20,366.9453853804326
2000-06-21,365.46725990241293
2000-06-22,369.75385034013476
2000-06-23,369.9962993798781
2000-06-26,365.1609291592128
2000-06-27,362.8109003824403
2000-06-28,360.67372921768117
2000-06-29,351.3528771620268
2000-06-30,353.62438146740925
2000-07-03,356.9333518255792
2000-07-04,356.2936063824539
2000-07-05,357.4037283011153
2000-07-06,354.6249120961291
2000-07-07,357.9657045964584
2000-07-10,364.17737537822654
2000-07-11,351.97857145543605
2000-07-12,354.0347254384716
2000-07-13,351.7761051473279
2000-07-14,353.8029115161056
2000-07-17,347.38408488640755
2000-07-18,347.78293381506205
2000-07-19,356.90611233171984
2000-07-20,354.91919365821644
2000-07-21,361.1877811206233
2000-07-24,361.97699800206607
2000-07-25,360.3798182738451
2000-07-26,357.10604897276096
2000-07-27,355.6297175607493
2000-07-28,362.79558763923137
2000-07-31,361.6752319619998
2000-08-01,368.28646289966275
2000-08-02,370.6607082989466
2000-08-03,371.91022496176373
2000-08-04,371.47987750075373
2000-08-07,368.7104849698298
2000-08-08,368.6665196064835
2000-08-09,369.58123849520564
2000-08-10,366.0858688707672
2000-08-11,372.22783000270994
2000-08-14,377.1213970104973
2000-08-15,367.1860777105596
2000-08-16,366.3011194717419
2000-08-17,361.39762005317584
2000-08-18,363.71819129549704
2000-08-21,357.98794899700715
2000-08-22,359.87616602560325
2000-08-23,366.20285052795356
2000-08-24,367.31947856954025
2000-08-25,365.70133663665206
2000-08-28,365.57676371595153
2000-08-29,371.7007759393296
2000-08-30,369.12940657889374
2000-08-31,368.0783802437495
2000-09-01,364.86150280274717
2000-09-04,368.5542919007783
2000-09-05,373.39692275244613
2000-09-06,370.9849328859739
2000-09-07,360.23120796395807
2000-09-08,356.6444274732692
2000-09-11,346.2294518685103
2000-09-12,347.0728523700259
2000-09-13,343.8247872528175
2000-09-14,344.0654590567336
2000-09-15,341.02237585567286
2000-09-18,328.33353752968804
2000-09-19,321.130108064285
2000-09-20,329.671363198024
2000-09-21,327.05069971749407
2000-09-22,306.0611884982304
2000-09-25,319.2920200761044
2000-09-26,314.636892162276
2000-09-27,315.0759129254711
2000-09-28,314.7689938235144
2000-09-29,317.2544042773924
2000-10-02,319.46432036792874
2000-10-03,324.7290768087156
2000-10-04,323.4979993505711
2000-10-05,323.38236827644306
2000-10-06,330.8439132381053
2000-10-09,324.48472750606817
2000-10-10,336.341460385678
2000-10-11,330.10960238155064
2000-10-12,334.836738991387
2000-10-13,332.67942138349264
2000-10-16,354.57707992979056
2000-10-17,352.82782468914354
2000-10-18,343.4363540032356
2000-10-19,353.17032159872156
2000-10-20,358.0927760369036
2000-10-23,351.493248813325
2000-10-24,357.94656187012356
2000-10-25,354.14816838097363
2000-10-26,352.6069430172393
2000-10-27,347.16222934944994
2000-10-30,346.1604363003596
2000-10-31,347.92238119390885
2000-11-01,354.2289386021128
2000-11-02,359.3834708391094
2000-11-03,362.3002235390069
2000-11-06,357.4863137612271
2000-11-07,356.1182868332949
2000-11-08,345.459379119998
2000-11-09,343.5621193839666
2000-11-10,341.2704953866152
2000-11-13,331.4996795473682
2000-11-14,336.95566483956526
2000-11-15,338.5732495351929
2000-11-16,334.5753996225774
2000-11-17,331.999264975877
2000-11-20,317.8019866734429
2000-11-21,310.58952145213937
2000-11-22,311.21292997821513
2000-11-23,305.8683986962833
2000-11-24,304.0863939839606
2000-11-27,301.58069026546644
2000-11-28,282.88408472578544
2000-11-29,276.65183365023745
2000-11-30,254.44913035864928
2000-12-01,244.63621341515952
2000-12-04,233.1142796384869
2000-12-05,261.4177048384303
2000-12-06,287.82995435996276
2000-12-07,268.86260184300977
2000-12-08,280.65367368316873
2000-12-11,283.521778129675
2000-12-12,283.55603130404296
2000-12-13,274.66788913559884
2000-12-14,277.0077249768201
2000-12-15,267.0420548303078
2000-12-18,268.21225718563323
2000-12-19,271.3856535614722
2000-12-20,261.6256552060733
2000-12-21,258.5615740030969
2000-12-22,265.1609740245767
2000-12-25,265.9640911146939
2000-12-26,264.96485053577516
2000-12-27,265.3363436451674
2000-12-28,266.34031912228164
2000-12-29,264.7944097329304
2001-01-01,264.7386376557721
2001-01-02,262.91487986638094
2001-01-03,253.4047044915525
2001-01-04,272.7584488067039
2001-01-05,269.86204385556715
2001-01-08,274.9081737563606
2001-01-09,282.0317114569115
2001-01-10,290.98168858930035
2001-01-11,287.9493648425278
2001-01-12,286.1357415999922
2001-01-15,282.9219643475865
2001-01-16,282.3262773753356
2001-01-17,291.9123612074121
2001-01-18,287.85568108058754
2001-01-19,298.009030936534
2001-01-22,290.94645543936315
2001-01-23,288.2978783467364
2001-01-24,294.324375936253
2001-01-25,296.4263208354348
2001-01-26,293.0375831802361
2001-01-29,290.5518488658677
2001-01-30,288.2937161191427
2001-01-31,290.34133551679133
2001-02-01,286.8925201265841
2001-02-02,287.63748002814674
2001-02-05,274.7254140615405
2001-02-06,280.7121900181133
2001-02-07,272.2135937227274
2001-02-08,276.147815268846
2001-02-09,270.97014390934646
2001-02-12,263.5108518440661
2001-02-13,272.62867712944967
2001-02-14,278.8238484569478
2001-02-15,284.4053040257967
2001-02-16,280.89782249233104
2001-02-19,261.0434246896584
2001-02-20,263.60012813504267
2001-02-21,236.3576814870937
2001-02-22,215.98719112772847
2001-02-23,205.65685859298304
2001-02-26,223.98659476479457
2001-02-27,220.48327978341834
2001-02-28,224.03034574806355
2001-03-01,228.4742986038259
2001-03-02,229.46606418045687
2001-03-05,235.5189903983234
2001-03-06,239.9555307004296
2001-03-07,241.30486448919396
2001-03-08,239.62770312874218
2001-03-09,240.03149122569033
2001-03-12,224.09941826806366
2001-03-13,224.26312162073452
2001-03-14,215.9665736680936
2001-03-15,221.03388976504993
2001-03-16,225.65562182133743
2001-03-19,226.50501612281724
2001-03-20,230.71518213755164
2001-03-21,226.72968265111805
2001-03-22,225.66183914693255
2001-03-23,224.40038421640435
2001-03-26,225.09378833608395
2001-03-27,219.74487242332873
2001-03-28,217.91968258978207
2001-03-29,209.15045723741585
2001-03-30,217.69035921490098
2001-04-02,210.74260996633646
2001-04-03,201.20048197252686
2001-04-04,197.57037662391366
2001-04-05,208.4623538410139
2001-04-06,206.0819501442357
2001-04-09,204.91670698938452
2001-04-10,207.2330471180493
2001-04-11,212.7199858281332
2001-04-12,214.35734716735374
2001-04-13,214.8197089985349
2001-04-16,225.02635784654484
2001-04-17,216.97591872824037
2001-04-18,222.732439347719
2001-04-19,224.95057792122486
2001-04-20,220.85422007495401
2001-04-23,218.6412088033403
2001-04-24,223.43832565606206
2001-04-25,223.02228139927524
2001-04-26,230.96421131310103
2001-04-27,252.43528911652166
2001-04-30,252.4137185782787
2001-05-01,249.68471739021558
2001-05-02,247.33305776285786
2001-05-03,253.10571975960877
2001-05-04,254.34247541478803
2001-05-07,253.8891939476479
2001-05-08,259.82975324850764
2001-05-09,255.3031515107357
2001-05-10,258.2216263757891
2001-05-11,255.21918239254975
2001-05-14,254.80156567480117
2001-05-15,251.57693975521966
2001-05-16,256.3201547597328
2001-05-17,261.96563954969065
2001-05-18,268.3944664606878
2001-05-21,270.76912988962056
2001-05-22,274.5088530777422
2001-05-23,271.98779645257275
2001-05-24,268.175454573962
2001-05-25,270.2497774251269
2001-05-28,262.94580046983924
2001-05-29,261.8631403890084
2001-05-30,257.0256339499784
2001-05-31,263.61502687351344
2001-06-01,269.1682019578662
2001-06-04,273.882460663103
2001-06-05,266.81101058845184
2001-06-06,268.76379574031347
2001-06-07,267.7167994410801
2001-06-08,270.5206799274038
2001-06-11,266.1875436551955
2001-06-12,262.30433375895535
2001-06-13,257.540008283553
2001-06-14,261.5485782081605
2001-06-15,262.03563247576915
2001-06-18,254.2280521393127
2001-06-19,254.50760906076647
2001-06-20,252.70387970718875
2001-06-21,255.20541148287282
2001-06-22,257.9316419055425
2001-06-25,251.99949065486447
2001-06-26,253.68661517712002
2001-06-27,256.0699815957859
2001-06-28,256.58490782394915
2001-06-29,257.2537748863289
2001-07-02,256.40039696864824
2001-07-03,252.4523101750213
2001-07-04,252.8273123693574
2001-07-05,255.63744319865634
2001-07-06,239.7965710457789
2001-07-09,236.49579115052512
2001-07-10,229.757190541625
2001-07-11,213.43540906300768
2001-07-12,223.94777729799245
2001-07-13,223.41955268325407
2001-07-16,221.55734566246414
2001-07-17,216.4557791335427
2001-07-18,216.89014550858758
2001-07-19,223.56920913780885
2001-07-20,221.90438743928274
2001-07-23,226.3810818780645
2001-07-24,223.4120279510398
2001-07-25,219.09314969530504
2001-07-26,225.47598941354863
2001-07-27,223.1809513091677
2001-07-30,223.4804757040382
2001-07-31,220.98922923894526
2001-08-01,221.20718027238132
2001-08-02,219.73641536847194
2001-08-03,218.5284650861575
2001-08-06,215.8229137856007
2001-08-07,213.1807907787822
2001-08-08,211.86043922035168
2001-08-09,207.6386623656367
2001-08-10,206.8847400602573
2001-08-13,203.58553155780288
2001-08-14,204.1325936491477
2001-08-15,200.38161268122616
2001-08-16,200.0752408634342
2001-08-17,200.0880934067995
2001-08-20,201.9179272846656
2001-08-21,202.0699929169843
2001-08-22,202.5518261435145
2001-08-23,206.32673846880965
2001-08-24,210.32373402428541
2001-08-27,215.61092073530418
2001-08-28,217.0851344116181
2001-08-29,214.13005736074152
2001-08-30,213.0769667607337
2001-08-31,213.95079708818622
2001-09-03,213.47867820454042
2001-09-04,214.53593169312416
2001-09-05,216.53680320146336
2001-09-06,217.97611974876926
2001-09-07,212.5019898738006
2001-09-10,209.37918060895785
2001-09-11,200.51785371446545
2001-09-12,198.20762470799778
2001-09-13,193.31178463931633
2001-09-14,182.3895194215121
2001-09-17,177.8067120546422
2001-09-18,180.17020266126588
2001-09-19,182.87654025483351
2001-09-20,177.48251340637847
2001-09-21,171.44135094988587
2001-09-24,173.05384938718845
2001-09-25,170.73126552770404
2001-09-26,171.4346220644711
2001-09-27,171.19160671492796
2001-09-28,177.1049265447504
2001-10-01,177.0914829805351
2001-10-02,177.61082354291048
2001-10-03,173.40233687825696
2001-10-04,176.93625606662894
2001-10-05,175.91677525504653
2001-10-08,174.64484468773065
2001-10-09,178.64486233411566
2001-10-10,186.1768348776252
2001-10-11,198.40363854914426
2001-10-12,194.48996929720172
2001-10-15,193.60034459269048
2001-10-16,195.7089056620277
2001-10-17,200.45494129490413
2001-10-18,197.77331887581434
2001-10-19,197.10355928321744
2001-10-22,205.76216579818941
2001-10-23,210.06634508763307
2001-10-24,210.0640163621529
2001-10-25,206.88898288421328
2001-10-26,214.88664075738393
2001-10-29,213.43386868996015
2001-10-30,213.54640374947283
2001-10-31,215.39286382835104
2001-11-01,214.12742644348614
2001-11-02,217.24700257266934
2001-11-05,224.45967207132702
2001-11-06,225.47927792978547
2001-11-07,223.79941205084359
2001-11-08,233.94343431318867
2001-11-09,232.46258236044235
2001-11-12,232.2243947277494
2001-11-13,242.3351430802969
2001-11-14,244.84242818572486
2001-11-15,244.90852576185233
2001-11-16,244.3635541035143
2001-11-19,257.31085962333043
2001-11-20,255.74521298293408
2001-11-21,253.0069145906335
2001-11-22,258.1914958001275
2001-11-23,258.48183288445614
2001-11-26,261.58933976935117
2001-11-27,256.8906453956874
2001-11-28,250.78077397791392
2001-11-29,246.7071927737468
2001-11-30,251.20368374254676
2001-12-03,250.75610552656124
2001-12-04,254.3817893382321
2001-12-05,260.278317451749
2001-12-06,266.36203304931263
2001-12-07,264.97240567969595
2001-12-10,265.92240523861216
2001-12-11,266.5133149479993
2001-12-12,266.31077809093546
2001-12-13,259.1559251979757
2001-12-14,255.98037329839354
2001-12-17,258.24441095430154
2001-12-18,260.71644591273736
2001-12-19,262.81578714174503
2001-12-20,262.7724093545918
2001-12-21,265.58434414413586
2001-12-24,270.70716992688585
2001-12-25,271.7639549422453
2001-12-26,273.9386310822802
2001-12-27,277.79114705408153
2001-12-28,280.8828437944965
2001-12-31,278.15264422326845
2002-01-01,278.15264422326845
2002-01-02,278.2009010458675
2002-01-03,288.657412899368
2002-01-04,296.1863182887251
2002-01-07,304.05749348332694
2002-01-08,308.8059016518094
2002-01-09,306.98223145702167
2002-01-10,302.9093297466222
2002-01-11,305.55981242373434
2002-01-14,300.1932590771674
2002-01-15,299.1974896999985
2002-01-16,298.3995167699957
2002-01-17,304.8870744675402
2002-01-18,305.8480674620928
2002-01-21,305.3405612637561
2002-01-22,310.3605481418871
2002-01-23,307.37011873492384
2002-01-24,307.11413216084964
2002-01-25,309.6448365126465
2002-01-28,310.8699371862057
2002-01-29,313.9051611190208
2002-01-30,307.3490181604196
2002-01-31,316.96894556960547
2002-02-01,317.3027028311006
2002-02-04,311.64105215316573
2002-02-05,305.7227999627483
2002-02-06,304.7182815420029
2002-02-07,299.5995958902623
2002-02-08,291.93307579796686
2002-02-11,296.03676192934324
2002-02-12,299.4355156360026
2002-02-13,302.29403930923365
2002-02-14,302.5004272956356
2002-02-15,298.33778712116197
2002-02-18,295.3753516024904
2002-02-19,292.8041521781459
2002-02-20,289.6612675570221
2002-02-21,291.96409407629665
2002-02-22,292.4001466060695
2002-02-25,295.26865106649143
2002-02-26,293.0149868471296
2002-02-27,294.7873439184423
2002-02-28,293.73302722020156
2002-03-01,304.6306770471466
2002-03-04,311.7602182316582
2002-03-05,310.3207231710361
2002-03-06,308.8196024836762
2002-03-07,314.81798074887985
2002-03-08,317.5612869475355
2002-03-11,308.86279577481787
2002-03-12,303.95930435890585
2002-03-13,303.9971381781241
2002-03-14,307.76532467881145
2002-03-15,311.75204817244366
2002-03-18,313.02533060863334
2002-03-19,311.47128004877146
2002-03-20,309.1393861690943
2002-03-21,316.9666164759126
2002-03-22,322.3484485807374
2002-03-25,318.27470017713046
2002-03-26,315.0786771252974
2002-03-27,321.50567923607343
2002-03-28,326.2196514624418
2002-03-29,325.7692473747321
2002-04-01,322.37885394974626
2002-04-02,321.2397863596748
2002-04-03,316.52453515540634
2002-04-04,319.285496441753
2002-04-05,324.30188579992745
2002-04-08,324.7497170985716
2002-04-09,334.3092354605635
2002-04-10,339.13952635145824
2002-04-11,338.66215891569726
2002-04-12,335.5911418452473
2002-04-15,343.8416367461364
2002-04-16,341.6692634643398
2002-04-17,342.3113096618005
2002-04-18,343.67211590408124
2002-04-19,343.84888883649603
2002-04-22,337.06975879150673
2002-04-23,338.04625126481153
2002-04-24,336.99155187869127
2002-04-25,332.1273864988408
2002-04-26,340.12475170546685
2002-04-29,337.57717304765674
2002-04-30,333.64433749971073
2002-05-01,330.9164035796487
2002-05-02,330.3920497011909
2002-05-03,328.0493104278837
2002-05-06,327.6551769316939
2002-05-07,324.56063079450735
2002-05-08,332.2096082512315
2002-05-09,330.7692772412561
2002-05-10,327.03627270735245
2002-05-13,328.83168673183945
2002-05-14,338.7649877162052
2002-05-15,335.18630945819854
2002-05-16,336.39278274773983
2002-05-17,332.61332389322797
2002-05-20,335.54326901323964
2002-05-21,336.65096349598076
2002-05-22,329.4030535865776
2002-05-23,332.83101027040357
2002-05-24,328.02890081027635
2002-05-27,333.6199138893019
2002-05-28,322.2435090846849
2002-05-29,315.6612043526905
2002-05-30,310.9518437253638
2002-05-31,315.4763369637676
2002-06-03,316.35632696185905
2002-06-04,311.06020284456446
2002-06-05,314.448084665027
2002-06-06,315.7412938725349
2002-06-07,310.8342417758897
2002-06-10,312.13565666263236
2002-06-11,311.3306191831042
2002-06-12,309.54726127585553
2002-06-13,308.07947328932045
2002-06-14,296.40312080691024
2002-06-17,296.7604956129397
2002-06-18,293.3569414829275
2002-06-19,284.6920938033851
2002-06-20,274.93650793702034
2002-06-21,275.00913476567445
2002-06-24,265.3087201786663
2002-06-25,268.61861179170523
2002-06-26,253.6234490945475
2002-06-27,265.5929726582683
2002-06-28,265.61847146937555
2002-07-01,270.13411142384416
2002-07-02,263.2936193083657
2002-07-03,264.9515330739673
2002-07-04,267.47826829815455
2002-07-05,277.52366063944663
2002-07-08,271.58828154740974
2002-07-09,271.9552842811314
2002-07-10,276.3014675261328
2002-07-11,269.1114854382429
2002-07-12,270.29495407505993
2002-07-15,262.22053722802457
2002-07-16,260.06175965143524
2002-07-17,270.0158333001255
2002-07-18,268.36647163727037
2002-07-19,261.4628729066412
2002-07-22,254.7785215639709
2002-07-23,254.6729884327463
2002-07-24,240.34451645950904
2002-07-25,237.40985725787075
2002-07-26,241.5554609985386
2002-07-29,251.52666545581923
