Date,EFM EUROPE + CIS (E+C) IMI
2011-09-13,860.9063131731289
2011-09-14,858.7920893708399
2011-09-15,866.4877095091675
2011-09-16,866.9153461218744
2011-09-19,848.8551536563202
2011-09-20,861.4613397631412
2011-09-21,852.0441839744473
2011-09-22,791.1378529488089
2011-09-23,767.3323279820517
2011-09-26,771.8356276947609
2011-09-27,797.9724644363456
2011-09-28,794.978737268177
2011-09-29,803.4277547715105
2011-09-30,794.013723577222
2011-10-03,780.4516094632081
2011-10-04,743.8177786896254
2011-10-05,750.4450386134733
2011-10-06,772.5178181923326
2011-10-07,785.3580817553129
2011-10-10,806.4998978870763
2011-10-11,799.8779539668494
2011-10-12,822.729044867867
2011-10-13,814.962500214429
2011-10-14,831.9203943979845
2011-10-17,821.6969091985821
2011-10-18,826.7322245477806
2011-10-19,823.030481510974
2011-10-20,811.1089536572373
2011-10-21,827.4632202371062
2011-10-24,853.4550765008327
2011-10-25,847.7925490876908
2011-10-26,860.5582427984402
2011-10-27,883.2647968399049
2011-10-28,886.0736886499008
2011-10-31,869.4209503576549
2011-11-01,848.289980742563
2011-11-02,864.5391560433872
2011-11-03,878.8392143730508
2011-11-04,871.4300723621366
2011-11-07,879.7407693961269
2011-11-08,882.7419141531235
2011-11-09,862.5543216118922
2011-11-10,865.4954920320332
2011-11-11,869.1130249633457
2011-11-14,869.8190205448226
2011-11-15,872.880103102534
2011-11-16,872.8113205238878
2011-11-17,864.3985363025827
2011-11-18,851.3586278598283
2011-11-21,812.6092089677577
2011-11-22,814.9818835692289
2011-11-23,806.1196120906319
2011-11-24,802.0828234611699
2011-11-25,810.4250749005821
2011-11-28,837.7945189760782
2011-11-29,835.2706163434582
2011-11-30,870.8776878009209
2011-12-01,869.8111112067573
2011-12-02,874.3324533144662
2011-12-05,881.2620929025087
2011-12-06,848.52109868624
2011-12-07,845.6912812846786
2011-12-08,841.9036892175524
2011-12-09,818.610678891492
2011-12-12,797.1111875862475
2011-12-13,812.4663657888219
2011-12-14,807.4694767843536
2011-12-15,819.1372492455721
2011-12-16,808.5786216291242
2011-12-19,802.5614198789932
2011-12-20,819.7840400580444
2011-12-21,818.0703456919817
2011-12-22,822.5676670476955
2011-12-23,824.3638266503567
2011-12-26,830.0970740759589
2011-12-27,825.4740428581255
2011-12-28,818.9481209414685
2011-12-29,817.5569607322525
2011-12-30,817.0282429615488
2012-01-02,820.1149594903349
2012-01-03,844.1359900437377
2012-01-04,842.5214070335772
2012-01-05,839.8437779396105
2012-01-06,844.2977701511304
2012-01-09,846.5061909488034
2012-01-10,865.5468322834554
2012-01-11,863.9634212685859
2012-01-12,866.076442844987
2012-01-13,865.8116242732585
2012-01-16,873.9538021309435
2012-01-17,885.2166274669528
2012-01-18,892.2258252903204
2012-01-19,897.355808301672
2012-01-20,892.7718251801678
2012-01-23,901.3347382160558
2012-01-24,899.9600353772922
2012-01-25,905.714623779766
2012-01-26,922.2534953448566
2012-01-27,922.8321653583938
2012-01-30,916.7134300251984
2012-01-31,930.3256115604773
2012-02-01,947.393459463213
2012-02-02,953.1143151397343
2012-02-03,966.423215963758
2012-02-06,971.5252699770002
2012-02-07,963.082741350242
2012-02-08,966.7728339035015
2012-02-09,954.4339095307224
2012-02-10,940.8435040036256
2012-02-13,959.7190802410619
2012-02-14,960.3735445588296
2012-02-15,971.2590906002829
2012-02-16,963.8989187691687
2012-02-17,970.8612889761829
2012-02-20,974.1199256291449
2012-02-21,966.3295116259595
2012-02-22,957.0448384294718
2012-02-23,950.2199637628396
2012-02-24,973.8991424300393
2012-02-27,976.8793307320042
2012-02-28,974.0605704391187
2012-02-29,985.4670766194527
2012-03-01,986.4567142189694
2012-03-02,998.8638893250754
2012-03-05,994.3738464047449
2012-03-06,963.7270660530779
2012-03-07,967.7481976097948
2012-03-08,972.8986010364312
2012-03-09,981.3699803523403
2012-03-12,983.9805183601404
2012-03-13,995.4189836133187
2012-03-14,1009.5099846116215
2012-03-15,1011.4200780471272
2012-03-16,1007.7805652247253
2012-03-19,991.2827784728763
2012-03-20,973.2121890226599
2012-03-21,971.1026000814132
2012-03-22,955.7693289426932
2012-03-23,962.6302087067143
2012-03-26,978.8769176449073
2012-03-27,974.2397382387705
2012-03-28,954.6155160737953
2012-03-29,940.6875500451854
2012-03-30,951.7960240663837
2012-04-02,959.1755733288592
2012-04-03,971.7652427186271
2012-04-04,956.6238743343916
2012-04-05,963.0618333181704
2012-04-06,951.4538980526869
2012-04-09,950.2514301661461
2012-04-10,934.0639401104205
2012-04-11,940.4589154530346
2012-04-12,943.7527578577806
2012-04-13,945.673852848764
2012-04-16,935.9575801813342
2012-04-17,933.9268208101514
2012-04-18,930.2394209576894
2012-04-19,936.1266753451431
2012-04-20,936.1946857719413
2012-04-23,918.7354608519739
2012-04-24,917.8436903472476
2012-04-25,924.464476150335
2012-04-26,922.1749973797611
2012-04-27,932.6592230327063
2012-04-30,932.8403712081281
2012-05-01,933.8399245647514
2012-05-02,925.1098445964924
2012-05-03,921.9947777526652
2012-05-04,897.7850181715036
2012-05-07,896.9827231624546
2012-05-08,889.7002978934411
2012-05-09,882.2610857148665
2012-05-10,897.2483949061889
2012-05-11,888.6484518558422
2012-05-14,859.8995203578668
2012-05-15,864.5706626854538
2012-05-16,858.5701455918571
2012-05-17,832.8042506348312
2012-05-18,822.2067597557491
2012-05-21,835.5307373063393
2012-05-22,840.7554928124781
2012-05-23,812.7370468398984
2012-05-24,823.2562238414827
2012-05-25,822.6274651972276
2012-05-28,826.5266378330097
2012-05-29,844.467956057015
2012-05-30,831.307093901795
2012-05-31,822.1960854049646
2012-06-01,815.0980820315623
2012-06-04,816.9255944514712
2012-06-05,820.2752575707736
2012-06-06,842.9670759867419
2012-06-07,855.3881761118785
2012-06-08,855.3005205959136
2012-06-11,855.8907413311662
2012-06-12,857.8771771877243
2012-06-13,863.1997598284269
2012-06-14,859.3966077068567
2012-06-15,873.8505101733024
2012-06-18,881.7035241106892
2012-06-19,887.5761351772677
2012-06-20,880.1616751337264
2012-06-21,873.2255510429565
2012-06-22,865.3177267681141
2012-06-25,854.1570444612815
2012-06-26,870.1177184652031
2012-06-27,883.371784768467
2012-06-28,868.3291895528688
2012-06-29,892.2707345500065
2012-07-02,900.0795796885078
2012-07-03,923.2883403408802
2012-07-04,926.1631000051871
2012-07-05,925.7937776529731
2012-07-06,915.7004534702259
2012-07-09,911.5955495026861
2012-07-10,922.9500634628599
2012-07-11,920.1069665200164
2012-07-12,911.8166673394595
2012-07-13,924.4171526163851
2012-07-16,927.2237256576499
2012-07-17,934.630634405015
2012-07-18,935.130644531102
2012-07-19,945.1397878471768
2012-07-20,937.921903139882
2012-07-23,903.5506390367689
2012-07-24,904.6902613690252
2012-07-25,904.5161466392857
2012-07-26,918.4680953643142
2012-07-27,933.9062832090066
2012-07-30,952.0873833011133
2012-07-31,938.072677235403
2012-08-01,937.8460492762285
2012-08-02,935.2250822921533
2012-08-03,953.3368972872665
2012-08-06,967.9383252370782
2012-08-07,968.4249440480996
2012-08-08,971.6430280978591
2012-08-09,977.0699765226099
2012-08-10,970.493227176895
2012-08-13,969.4458025906252
2012-08-14,973.7623617678868
2012-08-15,972.0140957776443
2012-08-16,972.475591697633
2012-08-17,970.1538044851228
2012-08-20,960.2701937437578
2012-08-21,970.065434627778
2012-08-22,964.571788420649
2012-08-23,962.2404745158443
2012-08-24,960.7660509616546
2012-08-27,960.0096172386659
2012-08-28,951.8719300486342
2012-08-29,943.417570977822
2012-08-30,933.1303777961994
2012-08-31,938.5949680263471
2012-09-03,944.3106803815541
2012-09-04,943.5454728998292
2012-09-05,939.1223092676411
2012-09-06,961.2582234368658
2012-09-07,970.7313222357203
2012-09-10,974.530576106955
2012-09-11,974.6604828027125
2012-09-12,973.3092315406025
2012-09-13,971.3038479111913
2012-09-14,1002.6110556426208
2012-09-17,995.4616095875658
2012-09-18,984.9782154947467
2012-09-19,971.6463170007389
2012-09-20,973.7690378859382
2012-09-21,978.4047533853519
2012-09-24,975.1176298008635
2012-09-25,977.3781473620426
2012-09-26,957.4675343039528
2012-09-27,965.8350267135754
2012-09-28,963.3020216104719
2012-10-01,980.7180647615689
2012-10-02,977.8999154215464
2012-10-03,971.0421862740047
2012-10-04,962.6109948629207
2012-10-05,973.0093232862246
2012-10-08,970.0898178944122
2012-10-09,972.0258920918967
2012-10-10,970.033414502192
2012-10-11,973.3071118502087
2012-10-12,964.4914073800974
2012-10-15,965.1652065967401
2012-10-16,972.4523801763285
2012-10-17,976.7656822037543
2012-10-18,976.8139999615986
2012-10-19,973.7453370572882
2012-10-22,974.4172683643786
2012-10-23,960.4410364302976
2012-10-24,958.2273312009231
2012-10-25,958.4730495543906
2012-10-26,953.3458129398789
2012-10-29,951.9479404066627
2012-10-30,949.6153775109677
2012-10-31,952.5930399505958
2012-11-01,955.6070230431541
2012-11-02,960.0549225550818
2012-11-05,964.9700679406074
2012-11-06,967.8383573570366
2012-11-07,957.3296396769676
2012-11-08,955.3014138586494
2012-11-09,950.4421285861757
2012-11-12,949.4240287125375
2012-11-13,938.4273451683019
2012-11-14,934.1566308476953
2012-11-15,938.956858280841
2012-11-16,937.6036577904815
2012-11-19,945.0104520009075
2012-11-20,947.9517328363289
2012-11-21,950.1235352617997
2012-11-22,943.8438185829182
2012-11-23,950.5162211040823
2012-11-26,950.8230972394905
2012-11-27,947.5116024411941
2012-11-28,941.6636677134471
2012-11-29,949.1976843396282
2012-11-30,955.2050320778044
2012-12-03,961.3126024581032
2012-12-04,962.4627733934184
2012-12-05,974.1705756203628
2012-12-06,977.2927940046283
2012-12-07,981.7647866883744
2012-12-10,990.0749322512092
2012-12-11,990.3817081729926
2012-12-12,999.1830851683314
2012-12-13,991.6370246198405
2012-12-14,989.5676489933462
2012-12-17,985.6727197740872
2012-12-18,992.9178865108926
2012-12-19,990.6279117539285
2012-12-20,997.55286135925
2012-12-21,992.8500063632104
2012-12-24,993.4778605467362
2012-12-25,994.7793686875902
2012-12-26,995.707062235756
2012-12-27,1004.5614987237304
2012-12-28,1002.5675704621112
2012-12-31,1002.1192366417647
2013-01-01,1002.1192366417647
2013-01-02,1017.4972054255055
2013-01-03,1025.2724766898928
2013-01-04,1021.9561782793146
2013-01-07,1018.5160985533523
2013-01-08,1031.6981005301611
2013-01-09,1037.8047005348064
2013-01-10,1027.1762784802281
2013-01-11,1016.8809305368746
2013-01-14,1026.9493017152276
2013-01-15,1022.1916848662354
2013-01-16,1031.5099210160827
2013-01-17,1038.3231613444018
2013-01-18,1045.6186178190603
2013-01-21,1043.8186524752157
2013-01-22,1039.5798977394786
2013-01-23,1046.0392789905943
2013-01-24,1041.9143726833709
2013-01-25,1034.9771476808182
2013-01-28,1027.173762310227
2013-01-29,1027.032733664798
2013-01-30,1009.1552269002004
2013-01-31,1010.6447334869866
2013-02-01,1013.4571854732404
2013-02-04,1013.0827449089203
2013-02-05,1016.6213776165068
2013-02-06,1007.9823281776256
2013-02-07,1005.5771873741929
2013-02-08,1012.7265623827432
2013-02-11,1004.7799437086869
2013-02-12,999.5762683381039
2013-02-13,1011.8519846954013
2013-02-14,1006.3063231428706
2013-02-15,1002.3871003974986
2013-02-18,1004.0427291026293
2013-02-19,1009.9684602825581
2013-02-20,1005.0925940038877
2013-02-21,995.139565267908
2013-02-22,995.5083486890819
2013-02-25,998.402894525465
2013-02-26,993.6803944013301
2013-02-27,999.2134483799126
2013-02-28,1004.1863775891625
2013-03-01,1005.1664640770668
2013-03-04,999.1647628221458
2013-03-05,1013.3230561046894
2013-03-06,1019.234897489833
2013-03-07,1013.4818871623345
2013-03-08,1024.5862483350502
2013-03-11,1025.1220655369223
2013-03-12,1024.3952955226985
2013-03-13,1021.4835478799882
2013-03-14,1020.3111947977555
2013-03-15,1021.4751285222275
2013-03-18,1010.4676840878345
2013-03-19,1001.2338802622498
2013-03-20,1001.8865878960964
2013-03-21,1001.7692928932523
2013-03-22,989.7675696634404
2013-03-25,990.0006529173154
2013-03-26,991.6862805830087
2013-03-27,998.3763532430843
2013-03-28,1002.4884321194813
2013-03-29,1005.928148317027
2013-04-01,1002.5461061951844
2013-04-02,1002.6951350201158
2013-04-03,989.9299068997922
2013-04-04,983.0807555281629
2013-04-05,967.9690884457503
2013-04-08,978.2619423320191
2013-04-09,984.341519243984
2013-04-10,989.3005421565234
2013-04-11,986.629972054376
2013-04-12,982.0238405825315
2013-04-15,966.6938073270302
2013-04-16,958.8182418893783
2013-04-17,949.5919413915104
2013-04-18,941.037148926691
2013-04-19,944.5105122359233
2013-04-22,944.8946941843241
2013-04-23,946.1495159405545
2013-04-24,965.8723186437534
2013-04-25,970.3146002837539
2013-04-26,966.4211202670111
2013-04-29,967.6783267509032
2013-04-30,975.6365426505531
2013-05-01,969.990138266577
2013-05-02,985.3547092659165
2013-05-03,999.2278177524912
2013-05-06,1006.7036601575855
2013-05-07,1013.7406684125772
2013-05-08,1017.0609507000764
2013-05-09,1017.0390114258752
2013-05-10,1015.2195820535292
2013-05-13,1012.018593064554
2013-05-14,1021.6140184139825
2013-05-15,1022.2709581512015
2013-05-16,1013.1758173314696
2013-05-17,1026.201648717866
2013-05-20,1023.906760922586
2013-05-21,1030.8034511184828
2013-05-22,1046.5585847668926
2013-05-23,1016.5891893222208
2013-05-24,1012.3154934737473
2013-05-27,1013.7182180897512
2013-05-28,1021.6392881808666
2013-05-29,988.9601289606195
2013-05-30,978.26648034283
2013-05-31,975.711720931136
2013-06-03,941.0302287876909
2013-06-04,953.4672762756987
2013-06-05,936.6835185436987
2013-06-06,913.2702047778694
2013-06-07,935.8703806531997
2013-06-10,923.7365651725879
2013-06-11,901.0592808766438
2013-06-12,908.495440662661
2013-06-13,905.9811394387064
2013-06-14,928.4900711109374
2013-06-17,930.2748955205694
2013-06-18,920.5761640010619
2013-06-19,912.3519596609458
2013-06-20,876.4692241947174
2013-06-21,873.2303772580055
2013-06-24,861.983585341292
2013-06-25,869.6232181719647
2013-06-26,888.8757483068981
2013-06-27,891.565061953489
2013-06-28,905.094319364764
2013-07-01,905.0989397165731
2013-07-02,905.703902392171
2013-07-03,894.6781295868727
2013-07-04,912.6265844495151
2013-07-05,901.3572998744851
2013-07-08,897.3294912587282
2013-07-09,904.8554025939062
2013-07-10,897.3105603955271
2013-07-11,910.4926499666471
2013-07-12,929.9794052316855
2013-07-15,940.9498424132664
2013-07-16,942.3623059062605
2013-07-17,960.6190294053617
2013-07-18,953.012589093882
2013-07-19,949.9913808447486
2013-07-22,945.3033189126711
2013-07-23,945.763722483939
2013-07-24,936.2383877147308
2013-07-25,927.4241943123673
2013-07-26,918.1789602537585
2013-07-29,919.7602486414695
2013-07-30,918.0171144961574
2013-07-31,907.7222258035629
2013-08-01,918.1657439847501
2013-08-02,924.2036805963646
2013-08-05,927.1836835241985
2013-08-06,910.5344769141483
2013-08-07,907.6000325196303
2013-08-08,910.4283590733905
2013-08-09,921.0134313863092
2013-08-12,930.3635629673022
2013-08-13,938.7359018536121
2013-08-14,945.1853147763311
2013-08-15,927.9698835049339
2013-08-16,924.5377040491774
2013-08-19,917.5112845360916
2013-08-20,910.1522472108642
2013-08-21,901.0579533830751
2013-08-22,907.1260483352488
2013-08-23,904.6264931847147
2013-08-26,905.5401050499742
2013-08-27,881.2723492524931
2013-08-28,878.7109126749243
2013-08-29,889.120410745059
2013-08-30,889.5929234525853
2013-09-02,898.439148040309
2013-09-03,890.031812069135
2013-09-04,887.3800378316254
2013-09-05,899.9044411742898
2013-09-06,907.0909299586609
2013-09-09,926.5087655680445
2013-09-10,942.8502977522227
2013-09-11,945.5389437347021
2013-09-12,950.2062890680032
2013-09-13,946.2342391638368
2013-09-16,963.9617830496969
2013-09-17,967.6162680309602
2013-09-18,963.4457657046628
2013-09-19,989.8146664357699
2013-09-20,977.3402731222985
2013-09-23,971.9013785642352
2013-09-24,966.0690664575095
2013-09-25,968.2901727475527
2013-09-26,966.7264138679943
2013-09-27,954.0467925129495
2013-09-30,947.8729522397626
2013-10-01,961.9433785684085
2013-10-02,951.2701217156119
2013-10-03,954.912284300456
2013-10-04,960.1554442859168
2013-10-07,962.4339624333412
2013-10-08,970.2368732453758
2013-10-09,968.912684768123
2013-10-10,986.8841009877019
2013-10-11,983.4732245845065
2013-10-14,982.0419131525349
2013-10-15,996.5712696270301
2013-10-16,1000.7588182076817
2013-10-17,986.6803212304603
2013-10-18,993.6292641787171
2013-10-21,1004.410422508799
2013-10-22,1002.157057584934
2013-10-23,986.8200487716165
2013-10-24,988.187078426466
2013-10-25,987.8837974986842
2013-10-28,989.9440338303496
2013-10-29,991.4319013855774
2013-10-30,989.9430093616858
2013-10-31,989.9286736151847
2013-11-01,988.5517632060796
2013-11-04,990.1566584885746
2013-11-05,978.2904629417893
2013-11-06,981.0108278082812
2013-11-07,988.8864238187684
2013-11-08,971.3858927016405
2013-11-11,957.2508700370228
2013-11-12,959.1839083813487
2013-11-13,948.7110282847838
2013-11-14,962.9842590187221
2013-11-15,968.5082733092385
2013-11-18,983.7089584956403
2013-11-19,976.7499396091013
2013-11-20,979.819552849907
2013-11-21,969.0802510892589
2013-11-22,976.6002616605365
2013-11-25,977.5790362742442
2013-11-26,959.6180018690708
2013-11-27,954.2464066018988
2013-11-28,953.4502804576972
2013-11-29,957.6425440384111
2013-12-02,951.6462348768746
2013-12-03,935.5910318162607
2013-12-04,932.1823324363478
2013-12-05,921.3296413591745
2013-12-06,932.5705233429167
2013-12-09,939.098039896759
2013-12-10,937.9073736382853
2013-12-11,932.9860534500996
2013-12-12,924.5218847599431
2013-12-13,924.6425453011524
2013-12-16,931.3403171374332
2013-12-17,922.99067723131
2013-12-18,926.4467143138287
2013-12-19,926.1139306975654
2013-12-20,927.1273907650108
2013-12-23,929.4347633441753
2013-12-24,934.1963422592576
2013-12-25,926.7001513623912
2013-12-26,918.7747631041533
2013-12-27,912.090017142172
2013-12-30,920.9659221415102
2013-12-31,920.1416488233739
2014-01-01,920.1416488233739
2014-01-02,922.6781654889589
2014-01-03,918.6917639966318
2014-01-06,908.5831544090472
2014-01-07,911.9994922688328
2014-01-08,909.1412474617958
2014-01-09,904.9972472663175
2014-01-10,910.3572509872554
2014-01-13,912.9946287457935
2014-01-14,908.012257832318
2014-01-15,918.1381615098437
2014-01-16,910.8119293287674
2014-01-17,906.5163495466519
2014-01-20,904.4973167380449
2014-01-21,907.2832132299907
2014-01-22,908.9330049950981
2014-01-23,892.0300098231452
2014-01-24,871.4810389082683
2014-01-27,865.5787034316415
2014-01-28,861.9063589509755
2014-01-29,849.7875542035657
2014-01-30,860.9687165886637
2014-01-31,857.7860073029252
2014-02-03,851.069169732987
2014-02-04,855.5592145694056
2014-02-05,865.0151274374495
2014-02-06,880.4694952219902
2014-02-07,881.5677795916704
2014-02-10,877.4931954970426
2014-02-11,883.2590666962949
2014-02-12,897.486178197125
2014-02-13,880.6310875024785
2014-02-14,890.6428443167205
2014-02-17,895.0981604078298
2014-02-18,885.4123612183348
2014-02-19,872.3025564007493
2014-02-20,871.7571698245363
2014-02-21,877.5891625097628
2014-02-24,882.2898545069642
2014-02-25,869.741987238446
2014-02-26,863.0304910208167
2014-02-27,853.4273951150436
2014-02-28,857.6246792942868
2014-03-03,791.5745786096761
2014-03-04,827.6720215484945
2014-03-05,826.6643756371159
2014-03-06,821.5640347570444
2014-03-07,813.100966967481
2014-03-10,805.7800907088081
2014-03-11,798.4424542950769
2014-03-12,783.8614388024454
2014-03-13,773.8703038141903
2014-03-14,771.611684889195
2014-03-17,795.9248258947
2014-03-18,814.8487090156137
2014-03-19,813.2166848558613
2014-03-20,813.7856900520691
2014-03-21,805.856084471948
2014-03-24,801.2765743425288
2014-03-25,820.6883805044538
2014-03-26,839.4238324489617
2014-03-27,834.2262377971906
2014-03-28,843.3945052234022
2014-03-31,863.8098090320929
2014-04-01,869.1462356964979
2014-04-02,868.6642811238792
2014-04-03,865.2545347116229
2014-04-04,879.4248304216661
2014-04-07,861.6368869787285
2014-04-08,864.7178519621667
2014-04-09,856.6443952022536
2014-04-10,864.9917739285089
2014-04-11,856.6861279794612
2014-04-14,848.5259466433884
2014-04-15,826.627363888487
2014-04-16,833.0445107664407
2014-04-17,845.9016166597017
2014-04-18,852.7103667656618
2014-04-21,850.8832452321598
2014-04-22,851.5286738668859
2014-04-23,843.9187541118843
2014-04-24,832.4900081094364
2014-04-25,818.6759003575798
2014-04-28,827.1464717633909
2014-04-29,836.0235986759893
2014-04-30,839.5440495760474
2014-05-01,841.2299384131444
2014-05-02,841.0046488761069
2014-05-05,835.3432676379865
2014-05-06,844.5710079308327
2014-05-07,865.2576241319458
2014-05-08,872.5035779237645
2014-05-09,870.3619115174073
2014-05-12,874.7880006232622
2014-05-13,883.4806720420419
2014-05-14,887.4563390371179
2014-05-15,877.0296330103567
2014-05-16,878.5206819972117
2014-05-19,888.8265610362158
2014-05-20,894.432923346536
2014-05-21,907.7181764398623
2014-05-22,917.3184262328724
2014-05-23,925.1706620752392
2014-05-26,929.6256432940963
2014-05-27,916.1145538156277
2014-05-28,916.7311551165837
2014-05-29,927.9065391624408
2014-05-30,918.3372681191895
2014-06-02,926.9134130533404
2014-06-03,924.2986022239846
2014-06-04,926.64832751934
2014-06-05,936.7360021763814
2014-06-06,952.1517624679693
2014-06-09,954.7220829192278
2014-06-10,965.1047046726861
