Date,EFM CEEC ex RU IMI
2011-06-15,1133.1834937622348
2011-06-16,1117.7332395284438
2011-06-17,1123.5167443428093
2011-06-20,1111.654009926225
2011-06-21,1116.034303635651
2011-06-22,1107.4281253156596
2011-06-23,1096.5046241883206
2011-06-24,1098.586430012479
2011-06-27,1090.466562864255
2011-06-28,1088.5277399625706
2011-06-29,1104.0539437508123
2011-06-30,1105.2729814543097
2011-07-01,1116.3440484713383
2011-07-04,1114.5616081320218
2011-07-05,1114.6898689007646
2011-07-06,1105.1755086174
2011-07-07,1128.4688875847537
2011-07-08,1115.1786883604345
2011-07-11,1091.9763653209552
2011-07-12,1077.3626353833322
2011-07-13,1091.5331182101058
2011-07-14,1080.765762058105
2011-07-15,1081.1146210850886
2011-07-18,1053.7046855554547
2011-07-19,1055.9221474008373
2011-07-20,1067.107549693239
2011-07-21,1082.6257101901977
2011-07-22,1085.89206795294
2011-07-25,1078.7532252805954
2011-07-26,1074.4062047146947
2011-07-27,1061.9524913167984
2011-07-28,1069.0215680630256
2011-07-29,1071.4517140891699
2011-08-01,1065.7272796133598
2011-08-02,1048.4579485979946
2011-08-03,1017.1054674465202
2011-08-04,989.8489201279577
2011-08-05,968.8147605761409
2011-08-08,929.1567101007861
2011-08-09,895.8814962111109
2011-08-10,855.1307198370364
2011-08-11,877.2441346990336
2011-08-12,893.6147433797482
2011-08-15,903.9495044498809
2011-08-16,912.9338126264337
2011-08-17,920.0150323671975
2011-08-18,870.8048332577814
2011-08-19,867.1416383019783
2011-08-22,882.3350039959367
2011-08-23,886.430896807825
2011-08-24,888.3642181623587
2011-08-25,889.8124147104572
2011-08-26,889.6007870425445
2011-08-29,910.0692038501531
2011-08-30,918.6237965477997
2011-08-31,940.1917498905311
2011-09-01,925.3501209639987
2011-09-02,902.9119281354348
2011-09-05,868.0803099631355
2011-09-06,871.1130896951358
2011-09-07,897.4399986073684
2011-09-08,894.1583199540314
2011-09-09,851.3455475244176
2011-09-12,820.7398583737314
2011-09-13,823.600073950245
2011-09-14,821.7339548429483
2011-09-15,845.0924208768781
2011-09-16,851.2938135541226
2011-09-19,823.3143046940746
2011-09-20,830.524818724233
2011-09-21,826.3993908532871
2011-09-22,771.0153232966405
2011-09-23,770.9157815979714
2011-09-26,777.4925408938761
2011-09-27,807.4559367248083
2011-09-28,799.86186878866
2011-09-29,805.6262639290076
2011-09-30,803.7032980999969
2011-10-03,792.0312764771563
2011-10-04,774.4299477185828
2011-10-05,794.2401857555623
2011-10-06,804.3799882513225
2011-10-07,808.9996115023758
2011-10-10,837.395076196791
2011-10-11,834.5667831813415
2011-10-12,860.5365699553188
2011-10-13,848.8857799083264
2011-10-14,858.1047067451337
2011-10-17,850.0690712747222
2011-10-18,844.1156381302173
2011-10-19,848.9663011793276
2011-10-20,821.5463263387012
2011-10-21,846.5690204284672
2011-10-24,867.8562510438059
2011-10-25,863.3078833217751
2011-10-26,854.3052351785891
2011-10-27,887.39444653309
2011-10-28,881.1236299990823
2011-10-31,864.03761846961
2011-11-01,845.7507183550828
2011-11-02,848.4130625878216
2011-11-03,861.8473935379977
2011-11-04,854.4211313112056
2011-11-07,852.3750973741712
2011-11-08,859.2446167351148
2011-11-09,831.4472531491373
2011-11-10,822.9314347268688
2011-11-11,832.11660327639
2011-11-14,832.5626721014536
2011-11-15,824.8739346324032
2011-11-16,831.4784891219671
2011-11-17,828.3890515703398
2011-11-18,816.1180041038924
2011-11-21,794.2741155257938
2011-11-22,793.5915505936784
2011-11-23,779.7575676823924
2011-11-24,782.4625592397929
2011-11-25,772.2760132600181
2011-11-28,789.4328009782748
2011-11-29,781.2555627877683
2011-11-30,819.046619717281
2011-12-01,812.3538699164691
2011-12-02,817.4037529157382
2011-12-05,834.0937717996978
2011-12-06,814.6259382061359
2011-12-07,814.8185043261385
2011-12-08,800.2871253624094
2011-12-09,802.4001176172737
2011-12-12,785.6220122175703
2011-12-13,787.3316166448133
2011-12-14,780.6677216251566
2011-12-15,786.1234185637164
2011-12-16,776.7796473227094
2011-12-19,778.6916645940865
2011-12-20,792.340332620914
2011-12-21,799.1127880988499
2011-12-22,794.4059649039075
2011-12-23,796.21949173218
2011-12-26,796.2465004963758
2011-12-27,802.8365632926842
2011-12-28,796.5373510990348
2011-12-29,800.4323970055347
2011-12-30,790.300138958588
2012-01-02,801.8621385540845
2012-01-03,802.8003392976271
2012-01-04,790.5833966838723
2012-01-05,779.3748992094748
2012-01-06,780.0853449117952
2012-01-09,779.1251319969876
2012-01-10,789.9228118760888
2012-01-11,783.9270967124397
2012-01-12,799.4986109703068
2012-01-13,798.3703388559109
2012-01-16,803.4927348622116
2012-01-17,813.5833526242122
2012-01-18,827.3969206872964
2012-01-19,838.5412825213192
2012-01-20,845.799418895775
2012-01-23,854.2574143470538
2012-01-24,851.5210737921736
2012-01-25,848.1101021613343
2012-01-26,875.6224552267013
2012-01-27,877.1516154532974
2012-01-30,873.4002195035505
2012-01-31,884.2992615325455
2012-02-01,901.1676046138185
2012-02-02,904.8692471069172
2012-02-03,910.9801511699848
2012-02-06,916.129207553023
2012-02-07,910.9869351948273
2012-02-08,915.2859691766382
2012-02-09,905.3111935616928
2012-02-10,888.2976211826455
2012-02-13,900.3062788430515
2012-02-14,898.5610901237355
2012-02-15,899.569164164356
2012-02-16,887.1258642426511
2012-02-17,909.644542027489
2012-02-20,911.0170687002562
2012-02-21,910.1054159327713
2012-02-22,900.2812001795826
2012-02-23,892.5558020829757
2012-02-24,901.2415461136651
2012-02-27,899.590103002764
2012-02-28,903.1533750010096
2012-02-29,910.5929375783361
2012-03-01,913.3018909360449
2012-03-02,913.8906733772297
2012-03-05,898.9756003696514
2012-03-06,882.4967370164296
2012-03-07,883.3570033731137
2012-03-08,901.8332162529746
2012-03-09,906.6394130894892
2012-03-12,903.4322973012061
2012-03-13,909.5390240288709
2012-03-14,918.1792710367315
2012-03-15,922.9079030338874
2012-03-16,919.8958170255661
2012-03-19,919.0609048875049
2012-03-20,907.9490567807242
2012-03-21,903.9950773467195
2012-03-22,890.4291175208776
2012-03-23,901.4336463717283
2012-03-26,909.7283582937833
2012-03-27,909.6816822104755
2012-03-28,901.7505946651453
2012-03-29,892.3036746880194
2012-03-30,898.0904395867035
2012-04-02,903.197753105189
2012-04-03,904.0532380128528
2012-04-04,887.7305891555496
2012-04-05,887.6615155335487
2012-04-06,886.652962494438
2012-04-09,883.2515578587697
2012-04-10,870.1108423971364
2012-04-11,876.7552679662497
2012-04-12,887.6895266943702
2012-04-13,875.2150940305498
2012-04-16,872.5416135875205
2012-04-17,882.0382743510479
2012-04-18,874.2846476134712
2012-04-19,870.6455223769581
2012-04-20,866.9823833624989
2012-04-23,845.251861259872
2012-04-24,856.2914158386395
2012-04-25,867.6318827892903
2012-04-26,871.9357533637375
2012-04-27,880.5339395043399
2012-04-30,880.787191571143
2012-05-01,883.7680568197643
2012-05-02,878.9376558500198
2012-05-03,874.662678152992
2012-05-04,867.1419378426541
2012-05-07,866.0352190692441
2012-05-08,851.1581791141681
2012-05-09,839.8867453349046
2012-05-10,847.9879438730983
2012-05-11,843.6236829820085
2012-05-14,819.4729497261256
2012-05-15,809.1365710184465
2012-05-16,809.2073899678531
2012-05-17,789.4557443625359
2012-05-18,792.2025218941873
2012-05-21,806.7298163238622
2012-05-22,808.9156662942183
2012-05-23,779.4969699305506
2012-05-24,785.0707458267416
2012-05-25,783.9282888769199
2012-05-28,788.1882815951209
2012-05-29,797.966854428471
2012-05-30,783.4271720162931
2012-05-31,786.999188886472
2012-06-01,776.7858886882436
2012-06-04,782.3443535331387
2012-06-05,775.1863047473577
2012-06-06,803.9030466549048
2012-06-07,815.4508121352269
2012-06-08,819.1005483197189
2012-06-11,820.8233043155323
2012-06-12,826.0744076401418
2012-06-13,829.5382787278211
2012-06-14,826.3909911042052
2012-06-15,839.7704317860961
2012-06-18,842.3883579073193
2012-06-19,864.7436207768574
2012-06-20,862.8470186201158
2012-06-21,851.804340416733
2012-06-22,847.5053186293226
2012-06-25,837.8825035807478
2012-06-26,849.5857609682241
2012-06-27,856.3177786819346
2012-06-28,841.2251335299773
2012-06-29,864.9755659001493
2012-07-02,864.700394950739
2012-07-03,873.4310779887464
2012-07-04,868.9000137741191
2012-07-05,874.5783425337896
2012-07-06,864.6246076839835
2012-07-09,860.975421497378
2012-07-10,869.1944366822565
2012-07-11,867.484771504406
2012-07-12,853.9375887185412
2012-07-13,867.1074549022283
2012-07-16,868.9066082079547
2012-07-17,874.4210032189432
2012-07-18,874.8953354980599
2012-07-19,878.1279585836378
2012-07-20,868.0923292418257
2012-07-23,840.9659112224839
2012-07-24,845.8367616310666
2012-07-25,848.5830823659135
2012-07-26,859.8787657734097
2012-07-27,875.881744866584
2012-07-30,884.8962015432447
2012-07-31,880.902757039382
2012-08-01,883.0554886640043
2012-08-02,877.8270472535683
2012-08-03,899.3641522611625
2012-08-06,918.2607579380086
2012-08-07,912.7044251623194
2012-08-08,914.4192132112587
2012-08-09,928.6789351257452
2012-08-10,925.7522654103433
2012-08-13,921.2022607375153
2012-08-14,926.2272874785713
2012-08-15,928.2071937775056
2012-08-16,938.5897099479082
2012-08-17,929.8225054438774
2012-08-20,925.8306113175356
2012-08-21,933.4955976882044
2012-08-22,925.6794608337591
2012-08-23,923.7899192657777
2012-08-24,922.1578598032853
2012-08-27,922.9604822313597
2012-08-28,913.2489199873876
2012-08-29,898.3285520869155
2012-08-30,892.0734343412581
2012-08-31,905.0983351325989
2012-09-03,906.8838613125151
2012-09-04,901.684968476848
2012-09-05,905.9411670066505
2012-09-06,924.928246421537
2012-09-07,936.6093358435813
2012-09-10,940.4682179082403
2012-09-11,950.8767052175522
2012-09-12,947.2001038167108
2012-09-13,946.7218987427585
2012-09-14,974.258368458656
2012-09-17,962.8568995326534
2012-09-18,957.8013627092631
2012-09-19,955.2083208196522
2012-09-20,946.7227647710266
2012-09-21,950.757243161465
2012-09-24,945.5623803922855
2012-09-25,951.6671369230094
2012-09-26,938.1180149539928
2012-09-27,946.6642232113826
2012-09-28,949.0905838115724
2012-10-01,964.3292234416655
2012-10-02,962.7775377237447
2012-10-03,962.7400519043834
2012-10-04,960.6165758364855
2012-10-05,975.6849426624947
2012-10-08,971.3014362175807
2012-10-09,962.8584453099837
2012-10-10,965.3041880595351
2012-10-11,966.9994041260412
2012-10-12,960.492982099245
2012-10-15,962.8598803806184
2012-10-16,973.9110112415055
2012-10-17,967.0452192069827
2012-10-18,967.0608353143325
2012-10-19,955.7211679643821
2012-10-22,954.0453319091837
2012-10-23,938.8421838763238
2012-10-24,937.1724659917935
2012-10-25,941.5333944097806
2012-10-26,937.3723614675588
2012-10-29,933.5685487177286
2012-10-30,938.5985755608301
2012-10-31,934.770952237802
2012-11-01,938.9423272771214
2012-11-02,946.5635103960625
2012-11-05,945.7786850657401
2012-11-06,945.9547674640639
2012-11-07,934.5736700483016
2012-11-08,932.2134548288896
2012-11-09,930.4240643126914
2012-11-12,931.1583161067558
2012-11-13,930.4728522716715
2012-11-14,934.2303420398314
2012-11-15,935.18911493981
2012-11-16,931.4533998065939
2012-11-19,942.6458812830488
2012-11-20,943.0569222412005
2012-11-21,938.3576667831485
2012-11-22,935.6144421071374
2012-11-23,943.0373020742722
2012-11-26,947.7317743353742
2012-11-27,947.868206980873
2012-11-28,943.6782068172084
2012-11-29,950.7824882685996
2012-11-30,950.7748414719656
2012-12-03,950.9394542360953
2012-12-04,956.6668592254887
2012-12-05,960.2547177221726
2012-12-06,962.0748312768549
2012-12-07,952.769002671092
2012-12-10,960.572703937332
2012-12-11,975.5804913644595
2012-12-12,977.8142522915471
2012-12-13,975.7635788875826
2012-12-14,981.000378923079
2012-12-17,979.1894109019172
2012-12-18,989.2455189184655
2012-12-19,998.7351700401314
2012-12-20,1000.4861590452101
2012-12-21,995.7443680163889
2012-12-24,993.7578309400129
2012-12-25,993.8320920406867
2012-12-26,991.6604935263567
2012-12-27,1001.7419482873298
2012-12-28,997.7607609071954
2012-12-31,997.4864264224856
2013-01-01,997.4864264224856
2013-01-02,1014.3836389207432
2013-01-03,1014.442061791683
2013-01-04,1003.580278188858
2013-01-07,994.8470125089154
2013-01-08,991.9182541464178
2013-01-09,1000.9461353551989
2013-01-10,999.2901294054911
2013-01-11,992.0719490722988
2013-01-14,991.6783469159507
2013-01-15,985.6971727388902
2013-01-16,994.8239362457113
2013-01-17,1000.5517018951198
2013-01-18,995.9704745961415
2013-01-21,994.6091441246612
2013-01-22,988.7779957938566
2013-01-23,985.4903961552898
2013-01-24,983.1909939719801
2013-01-25,979.1268059757624
2013-01-28,969.5095913602396
2013-01-29,972.9845654663312
2013-01-30,964.8092049367004
2013-01-31,962.3882115255792
2013-02-01,970.3071731778184
2013-02-04,961.1816004493759
2013-02-05,966.6569102297923
2013-02-06,961.798958935475
2013-02-07,962.2232168614679
2013-02-08,976.6981120952163
2013-02-11,978.1919920648556
2013-02-12,966.5517166153057
2013-02-13,972.0546941624164
2013-02-14,961.9509163009986
2013-02-15,962.7774773869827
2013-02-18,965.5060114064455
2013-02-19,968.4477602277833
2013-02-20,962.6377873599091
2013-02-21,957.4419315017971
2013-02-22,957.1668787704066
2013-02-25,964.48031852519
2013-02-26,949.6715565773966
2013-02-27,955.7502510141563
2013-02-28,962.5153206400279
2013-03-01,967.0092574137778
2013-03-04,959.1138690301589
2013-03-05,973.4490629554922
2013-03-06,973.5039868779074
2013-03-07,973.8651440777257
2013-03-08,982.0471165443973
2013-03-11,972.5574009958772
2013-03-12,971.6331535481638
2013-03-13,967.2152220914219
2013-03-14,971.3297380209616
2013-03-15,967.1384216754456
2013-03-18,956.1256183184981
2013-03-19,944.1953911134847
2013-03-20,943.547263627951
2013-03-21,934.7960685064675
2013-03-22,925.6170320727724
2013-03-25,919.6557013476695
2013-03-26,921.7231646277984
2013-03-27,927.7347245734611
2013-03-28,927.46940115788
2013-03-29,927.2457966732637
2013-04-01,927.1994629985339
2013-04-02,930.6627283185667
2013-04-03,915.7835944040577
2013-04-04,916.5767673562922
2013-04-05,917.8423177125959
2013-04-08,922.102152654565
2013-04-09,926.5708365571728
2013-04-10,936.0643511301696
2013-04-11,946.298190820643
2013-04-12,945.0595090040795
2013-04-15,930.7816065076762
2013-04-16,928.5696955291387
2013-04-17,916.6741363252984
2013-04-18,904.5142849755107
2013-04-19,910.1156738602804
2013-04-22,905.8455468904446
2013-04-23,900.8345060012082
2013-04-24,904.7696609783358
2013-04-25,904.6815014312403
2013-04-26,903.0370577895991
2013-04-29,911.3888905709639
2013-04-30,914.8221658938286
2013-05-01,915.1613878979798
2013-05-02,917.8885541576819
2013-05-03,916.8377524598747
2013-05-06,925.2198046486809
2013-05-07,930.2575670253219
2013-05-08,936.3044206406692
2013-05-09,934.6394788194619
2013-05-10,927.7506550991026
2013-05-13,933.1442513872927
2013-05-14,942.6258794595874
2013-05-15,945.2690558670173
2013-05-16,943.2950123590479
2013-05-17,945.5232067570862
2013-05-20,941.4276628277978
2013-05-21,938.3479526050864
2013-05-22,942.0758241981765
2013-05-23,932.1996345957809
2013-05-24,943.196769950751
2013-05-27,962.4270245635921
2013-05-28,969.7440840417726
2013-05-29,956.7291185582862
2013-05-30,948.5104235008945
2013-05-31,952.7815656682455
2013-06-03,945.6391689318531
2013-06-04,956.6778148252362
2013-06-05,949.6386380258347
2013-06-06,939.7257999155831
2013-06-07,965.3344179844883
2013-06-10,962.3839113893847
2013-06-11,954.4119198106018
2013-06-12,956.274226452907
2013-06-13,953.0784100458184
2013-06-14,958.2909608854859
2013-06-17,953.8548736469904
2013-06-18,946.584403146198
2013-06-19,939.7635281931257
2013-06-20,895.0011974437847
2013-06-21,873.8967276030278
2013-06-24,877.2254609559575
2013-06-25,879.4078023141566
2013-06-26,879.2571724699311
2013-06-27,865.2579196103576
2013-06-28,888.6041573206777
2013-07-01,886.5731544877552
2013-07-02,896.9907253031629
2013-07-03,891.6863325716117
2013-07-04,906.8099843387506
2013-07-05,892.921920904987
2013-07-08,883.7275341631157
2013-07-09,882.520492483398
2013-07-10,891.4086700994925
2013-07-11,899.9774387568898
2013-07-12,913.7810071833219
2013-07-15,915.8025316487365
2013-07-16,920.7118092851468
2013-07-17,922.2843408373062
2013-07-18,917.9020806483561
2013-07-19,917.2198454436983
2013-07-22,919.791162806082
2013-07-23,927.423771883087
2013-07-24,929.885671445882
2013-07-25,925.1308625509956
2013-07-26,918.620980932058
2013-07-29,922.4505212824223
2013-07-30,924.8466853585281
2013-07-31,926.5045634374776
2013-08-01,933.8131128335034
2013-08-02,953.7166865725644
2013-08-05,955.1635484753821
2013-08-06,945.8828327402036
2013-08-07,949.0801849590221
2013-08-08,963.8807812143983
2013-08-09,965.7992876729178
2013-08-12,971.4082769412393
2013-08-13,971.6891051279648
2013-08-14,977.0983194468237
2013-08-15,967.6464536772017
2013-08-16,964.9048326716155
2013-08-19,960.1491443042312
2013-08-20,953.5881756379109
2013-08-21,948.7173510800732
2013-08-22,959.6086539343643
2013-08-23,964.8643769524647
2013-08-26,963.8504713365606
2013-08-27,943.2273580330576
2013-08-28,935.1022611986365
2013-08-29,936.4283327814146
2013-08-30,942.8384196869036
2013-09-02,947.5996698699543
2013-09-03,937.6833354595402
2013-09-04,921.1524069549112
2013-09-05,892.0149472301587
2013-09-06,905.2034259032575
2013-09-09,919.5719471604597
2013-09-10,947.3808309361327
2013-09-11,961.756483819968
2013-09-12,967.9110807748916
2013-09-13,962.2125719504076
2013-09-16,959.1743880948043
2013-09-17,963.6986343572374
2013-09-18,959.5016185556332
2013-09-19,979.2849785822208
2013-09-20,968.0927816949628
2013-09-23,963.220293403937
2013-09-24,962.8084928907249
2013-09-25,971.0553773715069
2013-09-26,978.6715372888191
2013-09-27,977.2086336287566
2013-09-30,968.5945015059298
2013-10-01,976.6110464553988
2013-10-02,978.0001072129364
2013-10-03,980.1902580943139
2013-10-04,971.6766636590008
2013-10-07,969.984351878676
2013-10-08,969.7522710250529
2013-10-09,969.8566122984076
2013-10-10,997.1706934702597
2013-10-11,1001.8575654829522
2013-10-14,1006.2545338141407
2013-10-15,1009.881743963231
2013-10-16,1016.0290569561987
2013-10-17,1007.2125793482309
2013-10-18,1007.1590303814453
2013-10-21,1027.8314437694735
2013-10-22,1026.939637385571
2013-10-23,1018.4494926809379
2013-10-24,1028.2951505356652
2013-10-25,1025.7421476185161
2013-10-28,1030.408497992193
2013-10-29,1038.456792206178
2013-10-30,1034.2439090315108
2013-10-31,1024.6342144278212
2013-11-01,1022.0287503945939
2013-11-04,1032.200280136932
2013-11-05,1022.6301719363861
2013-11-06,1035.167318138569
2013-11-07,1025.0629375927176
2013-11-08,1014.631969247784
2013-11-11,1007.9755613853857
2013-11-12,1010.1175003395615
2013-11-13,999.3909248830705
2013-11-14,1008.7550677392225
2013-11-15,1022.3674954412796
2013-11-18,1046.7965418965844
2013-11-19,1039.399246449739
2013-11-20,1036.9943293422064
2013-11-21,1031.8932181149112
2013-11-22,1034.4448952778887
2013-11-25,1040.7790551782252
2013-11-26,1020.939042075508
2013-11-27,1028.9495292102342
2013-11-28,1025.7447075161901
2013-11-29,1029.87232738458
2013-12-02,1016.3828003597696
2013-12-03,1006.959088368242
2013-12-04,1003.0568690471006
2013-12-05,997.2084916899669
2013-12-06,997.6215821119714
2013-12-09,997.2718381566366
2013-12-10,996.515828007007
2013-12-11,996.7968578550496
2013-12-12,985.8933011274173
2013-12-13,983.3254618795368
2013-12-16,987.0996968093204
2013-12-17,974.4138600382203
2013-12-18,976.4557911640701
2013-12-19,973.441393147102
2013-12-20,981.6356861901216
2013-12-23,984.4831838224932
2013-12-24,987.8305448934244
2013-12-25,987.8195511449026
2013-12-26,987.8104589259071
2013-12-27,985.0456291437358
2013-12-30,987.6730757514143
2013-12-31,985.9094708511734
2014-01-01,985.9094708511734
2014-01-02,994.3301749097011
2014-01-03,986.9179565492897
2014-01-06,985.4041209800127
2014-01-07,969.9731668187942
2014-01-08,972.9625728983793
2014-01-09,964.85623015924
2014-01-10,970.5299398085093
2014-01-13,985.1561520810003
2014-01-14,988.831429774418
2014-01-15,993.1763455174829
2014-01-16,993.2902820006042
2014-01-17,985.6700959805212
2014-01-20,986.8066694738587
2014-01-21,995.7981387660847
2014-01-22,1003.1862108261979
2014-01-23,993.67706999982
2014-01-24,969.8391359037886
2014-01-27,958.7602556790291
2014-01-28,963.6054556983986
2014-01-29,952.7810076250339
2014-01-30,956.5592996642885
2014-01-31,959.6938412935855
2014-02-03,962.9258960567674
2014-02-04,961.3352867876961
2014-02-05,968.5580795285945
2014-02-06,987.5758520066386
2014-02-07,986.3007439316166
2014-02-10,982.9155607330023
2014-02-11,993.8035777207432
2014-02-12,1008.3764394233207
2014-02-13,1008.6659684415513
2014-02-14,1013.2579689475745
2014-02-17,1014.1771691897957
2014-02-18,1009.4497565991393
2014-02-19,1011.2859689742404
2014-02-20,1003.7927159105017
2014-02-21,1013.3547852717534
2014-02-24,1022.8146442594981
2014-02-25,1015.3752043894498
2014-02-26,1002.6178504696968
2014-02-27,997.0042762550473
2014-02-28,1016.2905722721026
2014-03-03,965.2825199066909
2014-03-04,989.7482847777425
2014-03-05,988.932268650574
2014-03-06,995.5494363478458
2014-03-07,980.4565605694752
2014-03-10,964.7929770331366
2014-03-11,961.8080270973908
2014-03-12,949.685875305437
2014-03-13,938.1117546684885
2014-03-14,933.5791336375994
2014-03-17,958.1378767977433
2014-03-18,959.9306750402362
2014-03-19,958.7151982343729
2014-03-20,963.5335547068884
2014-03-21,961.2279170880254
2014-03-24,961.4694384403083
2014-03-25,972.8314784625187
2014-03-26,983.6682754497666
2014-03-27,985.227492704765
2014-03-28,991.0251018746751
2014-03-31,1000.1791098773313
2014-04-01,1002.0248641718014
2014-04-02,1010.3037243628115
2014-04-03,1006.276294256781
2014-04-04,1009.4705385012631
2014-04-07,1004.5409382485586
2014-04-08,1007.0682779194148
2014-04-09,1006.9224577105551
2014-04-10,1011.0728168554849
2014-04-11,1004.6643490944138
2014-04-14,997.208562053823
2014-04-15,984.8876811168682
2014-04-16,983.3074157536511
2014-04-17,996.6037430945082
2014-04-18,996.5781669962423
2014-04-21,997.2838688737448
2014-04-22,1006.5021550968696
2014-04-23,1004.0084907893805
2014-04-24,998.6627727735104
2014-04-25,989.479539997219
2014-04-28,991.5223066982111
2014-04-29,999.3622843882855
2014-04-30,999.5425082818347
2014-05-01,1000.7625512420284
2014-05-02,997.2540807824087
2014-05-05,988.8075897201722
2014-05-06,988.0541767408876
2014-05-07,988.9418878494072
2014-05-08,995.1688295406774
2014-05-09,991.9114538540222
2014-05-12,998.1677664160159
2014-05-13,998.1308064580659
2014-05-14,998.2974978158036
2014-05-15,991.4866351781181
2014-05-16,993.0695217368338
2014-05-19,997.599588552406
2014-05-20,1000.2761938757636
2014-05-21,1003.6246148135726
2014-05-22,1020.4037473889531
2014-05-23,1025.6206246823629
2014-05-26,1026.3728685110243
2014-05-27,1026.60312520099
2014-05-28,1024.499359681375
2014-05-29,1033.9542429292462
2014-05-30,1028.5241441419578
2014-06-02,1030.3056474123266
2014-06-03,1028.8587751562725
2014-06-04,1034.0098405974243
2014-06-05,1040.0102564458032
2014-06-06,1055.870062454183
2014-06-09,1052.3976703108713
2014-06-10,1057.5777053204367
2014-06-11,1052.6225377007395
