Date,CHINA ALL SHARES MOMENTUM
2011-04-05,1805.1039275494966
2011-04-06,1812.8360455844995
2011-04-07,1819.0602766393345
2011-04-08,1846.4430413056086
2011-04-11,1856.652946345274
2011-04-12,1848.750390368205
2011-04-13,1867.9316301079964
2011-04-14,1861.6215413482093
2011-04-15,1864.7273968669751
2011-04-18,1865.8516330843204
2011-04-19,1848.6900829950025
2011-04-20,1865.6281643164104
2011-04-21,1887.5160098050076
2011-04-22,1893.2449510025542
2011-04-25,1882.7958367061526
2011-04-26,1863.4764487663838
2011-04-27,1846.39594763501
2011-04-28,1810.6600224126123
2011-04-29,1821.2990214011165
2011-05-02,1821.5476016300308
2011-05-03,1812.4966591073405
2011-05-04,1784.267053297779
2011-05-05,1778.764735535821
2011-05-06,1789.726886611695
2011-05-09,1807.042335498801
2011-05-10,1809.4238612129807
2011-05-11,1819.366852106185
2011-05-12,1791.707791823617
2011-05-13,1806.7007806763472
2011-05-16,1792.021012382131
2011-05-17,1799.3639557473539
2011-05-18,1815.6588190444284
2011-05-19,1812.658947542663
2011-05-20,1810.0712795573245
2011-05-23,1759.299673496164
2011-05-24,1764.7762672525657
2011-05-25,1757.5604525641181
2011-05-26,1759.4703196538173
2011-05-27,1750.2050230780105
2011-05-30,1755.4564219644578
2011-05-31,1784.7599363230534
2011-06-01,1783.7854853584752
2011-06-02,1759.526046077919
2011-06-03,1753.9363932369004
2011-06-06,1753.71945513663
2011-06-07,1755.0750085085551
2011-06-08,1740.7479854111316
2011-06-09,1707.1180634618077
2011-06-10,1684.730753445121
2011-06-13,1686.6588403767144
2011-06-14,1705.35003915229
2011-06-15,1695.5947403435027
2011-06-16,1667.9686636854155
2011-06-17,1644.7617470792002
2011-06-20,1640.8161573133198
2011-06-21,1677.8946003455708
2011-06-22,1696.7436058537292
2011-06-23,1705.3778170826522
2011-06-24,1737.8174036808905
2011-06-27,1746.072335368243
2011-06-28,1749.9949222456207
2011-06-29,1749.5331236812362
2011-06-30,1770.047957219899
2011-07-01,1771.9480213474267
2011-07-04,1819.4168770216472
2011-07-05,1822.9276920977402
2011-07-06,1812.4026590021697
2011-07-07,1817.03444572646
2011-07-08,1825.929026259779
2011-07-11,1813.4066153018803
2011-07-12,1748.2364391803676
2011-07-13,1792.4640139136911
2011-07-14,1809.3295180314242
2011-07-15,1810.501191241481
2011-07-18,1796.2750731136398
2011-07-19,1788.6818334003783
2011-07-20,1793.177036163256
2011-07-21,1774.7803673488559
2011-07-22,1804.8852649814255
2011-07-25,1777.3626758532787
2011-07-26,1797.0581466351655
2011-07-27,1807.357061432085
2011-07-28,1799.1299147063814
2011-07-29,1774.4237344523265
2011-08-01,1799.5616023748069
2011-08-02,1777.9363315716162
2011-08-03,1759.063162414421
2011-08-04,1751.5284902504868
2011-08-05,1686.1821332543534
2011-08-08,1635.7950871653964
2011-08-09,1590.961666869655
2011-08-10,1621.6952331734321
2011-08-11,1607.0866795464879
2011-08-12,1608.5369532554785
2011-08-15,1665.312791749623
2011-08-16,1670.986484478581
2011-08-17,1659.766675102712
2011-08-18,1619.04060035939
2011-08-19,1557.2414162626972
2011-08-22,1507.6924026833444
2011-08-23,1543.518921165214
2011-08-24,1523.8605596369507
2011-08-25,1561.7513009425288
2011-08-26,1545.8487785783116
2011-08-29,1564.460530050937
2011-08-30,1594.420070424126
2011-08-31,1627.5560296081685
2011-09-01,1631.3259444955793
2011-09-02,1603.8578998052178
2011-09-05,1539.2980670856623
2011-09-06,1521.6649730964086
2011-09-07,1547.8507510448865
2011-09-08,1536.1861279381767
2011-09-09,1529.380610108694
2011-09-12,1463.664337172148
2011-09-13,1456.3764863478095
2011-09-14,1445.188255449825
2011-09-15,1451.6999287750405
2011-09-16,1472.8906782495424
2011-09-19,1421.3677645801527
2011-09-20,1420.580179832714
2011-09-21,1420.409192680601
2011-09-22,1335.0488410875573
2011-09-23,1329.701962019195
2011-09-26,1282.1700720491986
2011-09-27,1343.1695720292307
2011-09-28,1352.9556644453887
2011-09-29,1348.3632202625943
2011-09-30,1306.0483763053742
2011-10-03,1241.8306627556267
2011-10-04,1204.353250397296
2011-10-05,1204.6387280277188
2011-10-06,1267.999260100989
2011-10-07,1321.1358581456832
2011-10-10,1307.6987131771052
2011-10-11,1340.4851885636672
2011-10-12,1377.7777863726799
2011-10-13,1419.2493017862273
2011-10-14,1385.6764357073396
2011-10-17,1428.5262552500767
2011-10-18,1350.646244552712
2011-10-19,1350.167927836404
2011-10-20,1310.5797114308014
2011-10-21,1310.274322025414
2011-10-24,1366.838874951953
2011-10-25,1396.7217338573319
2011-10-26,1424.4817404862476
2011-10-27,1491.6105717253788
2011-10-28,1505.4097918924808
2011-10-31,1490.2066690951008
2011-11-01,1453.5593350626746
2011-11-02,1485.5747535197274
2011-11-03,1467.2032045893752
2011-11-04,1498.3433238068724
2011-11-07,1491.8102529900932
2011-11-08,1476.877909621906
2011-11-09,1498.360881529316
2011-11-10,1432.9092989527653
2011-11-11,1442.9379193866278
2011-11-14,1477.0226897234447
2011-11-15,1463.8320023052381
2011-11-16,1436.5625442524713
2011-11-17,1430.022910466842
2011-11-18,1390.5410808108643
2011-11-21,1364.8977533055088
2011-11-22,1371.8624251931128
2011-11-23,1341.3193898675047
2011-11-24,1354.8325710678953
2011-11-25,1333.379261160954
2011-11-28,1355.4666117923593
2011-11-29,1381.9388409547162
2011-11-30,1349.7046620222286
2011-12-01,1386.3763280415926
2011-12-02,1377.809147246396
2011-12-05,1369.5507208294498
2011-12-06,1358.365791273595
2011-12-07,1361.8830531201545
2011-12-08,1356.9762115695603
2011-12-09,1334.3334928259576
2011-12-12,1329.9328625237847
2011-12-13,1314.343222841102
2011-12-14,1306.8048532354244
2011-12-15,1286.8269902269521
2011-12-16,1309.7032251877852
2011-12-19,1296.6264709654836
2011-12-20,1291.3003053251493
2011-12-21,1305.3787875197963
2011-12-22,1310.1960703248628
2011-12-23,1323.8014719873322
2011-12-26,1314.6663804164423
2011-12-27,1306.848638299465
2011-12-28,1292.74196778614
2011-12-29,1289.5120032567106
2011-12-30,1298.3417683439231
2012-01-02,1298.3417683439231
2012-01-03,1318.5027920668501
2012-01-04,1295.1342434334317
2012-01-05,1294.1012848442974
2012-01-06,1290.6447725418298
2012-01-09,1313.8528773281805
2012-01-10,1330.8488949867492
2012-01-11,1327.738940464568
2012-01-12,1312.3133547614277
2012-01-13,1308.7488929570623
2012-01-16,1275.6159873913707
2012-01-17,1314.8398205767248
2012-01-18,1298.882077969826
2012-01-19,1313.602529318498
2012-01-20,1316.9201105039658
2012-01-23,1317.0390664666054
2012-01-24,1317.0769231634079
2012-01-25,1316.8444288090282
2012-01-26,1323.1316098852787
2012-01-27,1324.4016969522359
2012-01-30,1297.3155931737736
2012-01-31,1319.8842163800964
2012-02-01,1317.7200297452814
2012-02-02,1340.796307387525
2012-02-03,1341.7790694454272
2012-02-06,1331.4117489972002
2012-02-07,1328.9256632439835
2012-02-08,1357.3722140623286
2012-02-09,1357.5343860992443
2012-02-10,1353.5777109750115
2012-02-13,1357.7400341720634
2012-02-14,1352.0895277326217
2012-02-15,1368.6881573499843
2012-02-16,1357.2976849040533
2012-02-17,1363.85535213522
2012-02-20,1355.5696471349306
2012-02-21,1363.7423653013295
2012-02-22,1374.375960520918
2012-02-23,1368.3327554071177
2012-02-24,1375.5574067092725
2012-02-27,1370.3661884284145
2012-02-28,1386.1750279840787
2012-02-29,1394.1037119536525
2012-03-01,1379.9238434613171
2012-03-02,1393.442880610198
2012-03-05,1378.4893173719645
2012-03-06,1363.0868758149861
2012-03-07,1364.1137845989592
2012-03-08,1388.4514346487445
2012-03-09,1402.493570921548
2012-03-12,1398.1202281431965
2012-03-13,1408.3100276564528
2012-03-14,1402.2625965996444
2012-03-15,1401.3457385966026
2012-03-16,1407.8239676043368
2012-03-19,1392.4130502016314
2012-03-20,1372.7761267282651
2012-03-21,1369.4263166394976
2012-03-22,1373.9216670132396
2012-03-23,1365.551640816929
2012-03-26,1371.530168256042
2012-03-27,1373.7712651284244
2012-03-28,1364.8471861407259
2012-03-29,1355.4740246722906
2012-03-30,1359.1832945450292
2012-04-02,1358.0486334141278
2012-04-03,1369.423923538918
2012-04-04,1369.338725471841
2012-04-05,1374.2119264717217
2012-04-06,1378.3409320174471
2012-04-09,1376.0506807030417
2012-04-10,1366.5892083503732
2012-04-11,1359.6545979183568
2012-04-12,1375.3513885466393
2012-04-13,1387.361436187515
2012-04-16,1388.5776347960593
2012-04-17,1382.4009765936976
