Date,EM EUROPE SMALL GROWTH
1999-08-03,205.25359482883408
1999-08-04,203.08889638346946
1999-08-05,199.22734751131185
1999-08-06,199.5605057759419
1999-08-09,201.0731419492601
1999-08-10,198.93474973976
1999-08-11,200.35922496062628
1999-08-12,202.60554417428386
1999-08-13,205.54674097986018
1999-08-16,203.9776715659136
1999-08-17,204.0377545820591
1999-08-18,204.42708694892326
1999-08-19,204.0373025329538
1999-08-20,202.7957395664958
1999-08-23,206.15783471874536
1999-08-24,206.72455617162692
1999-08-25,208.92060385049848
1999-08-26,201.6258846264746
1999-08-27,200.9176542437778
1999-08-30,200.27665371000296
1999-08-31,195.793127218942
1999-09-01,197.42020382817563
1999-09-02,196.12123303013342
1999-09-03,199.13494436194577
1999-09-06,204.56279705848988
1999-09-07,202.04325739729012
1999-09-08,204.43280548781192
1999-09-09,205.86321855245976
1999-09-10,207.8556573560133
1999-09-13,204.7558822403509
1999-09-14,204.39326224811853
1999-09-15,200.9992005568288
1999-09-16,199.88384486492515
1999-09-17,200.33994474163129
1999-09-20,201.1198742731039
1999-09-21,198.64592170140065
1999-09-22,195.97344719761688
1999-09-23,198.00570307532627
1999-09-24,195.5683472607245
1999-09-27,195.65361658444561
1999-09-28,193.83022095431696
1999-09-29,192.28814897842966
1999-09-30,192.49541781808324
1999-10-01,191.42975395039127
1999-10-04,191.10318628805135
1999-10-05,194.13123781812337
1999-10-06,195.69976165966796
1999-10-07,195.07722298373167
1999-10-08,195.2941098371215
1999-10-11,195.75409870384982
1999-10-12,193.65168821493285
1999-10-13,190.37764945841138
1999-10-14,191.30197882175267
1999-10-15,190.7997138508084
1999-10-18,189.9226962232536
1999-10-19,191.471546878716
1999-10-20,193.22290513282854
1999-10-21,193.22338310949374
1999-10-22,196.4544045048647
1999-10-25,197.2230659508041
1999-10-26,198.23605750119486
1999-10-27,198.05831373690546
1999-10-28,198.65643584730648
1999-10-29,199.43624660076458
1999-11-01,197.69850201470126
1999-11-02,196.86403038619804
1999-11-03,198.05225662031583
1999-11-04,201.11224749810182
1999-11-05,201.64193715432674
1999-11-08,204.6115914969529
1999-11-09,207.33190719668082
1999-11-10,208.63591441367603
1999-11-11,211.3168179620346
1999-11-12,214.79204016931564
1999-11-15,216.41905097181044
1999-11-16,216.79458269294653
1999-11-17,217.64197123008356
1999-11-18,219.03861661054498
1999-11-19,223.2273829101992
1999-11-22,226.04997227100372
1999-11-23,225.9500031858803
1999-11-24,224.01927320961687
1999-11-25,227.1855090509426
1999-11-26,223.20912823965682
1999-11-29,224.07246754057718
1999-11-30,229.47720446220873
1999-12-01,235.49394013931024
1999-12-02,240.66372514138192
1999-12-03,242.923505655652
1999-12-06,244.57765282282136
1999-12-07,245.4173959940917
1999-12-08,246.20848614408683
1999-12-09,251.4949447836874
1999-12-10,259.5595383209612
1999-12-13,270.3870241426738
1999-12-14,266.9486327272885
1999-12-15,276.0749360501747
1999-12-16,281.80761064706905
1999-12-17,292.04690705593833
1999-12-20,301.11241122563223
1999-12-21,306.6504900320883
1999-12-22,302.15555841068834
1999-12-23,297.8545375436839
1999-12-24,307.70926830321963
1999-12-27,315.02512229541514
1999-12-28,308.4274537659832
1999-12-29,308.28530468914227
1999-12-30,310.3469484677767
1999-12-31,311.6160277567678
2000-01-03,311.5259441587206
2000-01-04,327.24556542945146
2000-01-05,326.349891256514
2000-01-06,335.6462389028745
2000-01-07,336.6817930893243
2000-01-10,341.62083648567267
2000-01-11,350.75139460427357
2000-01-12,357.9457535877041
2000-01-13,378.5517882727937
2000-01-14,401.28590896285283
2000-01-17,398.637586591443
2000-01-18,412.0336450916197
2000-01-19,394.4742364445958
2000-01-20,391.1742294456654
2000-01-21,384.134631713826
2000-01-24,389.04452882179527
2000-01-25,380.3786129444963
2000-01-26,387.9293100723372
2000-01-27,395.7717685269685
2000-01-28,397.2923780964744
2000-01-31,379.29706953375256
2000-02-01,377.758219787216
2000-02-02,373.7963274914797
2000-02-03,371.6488419082276
2000-02-04,389.5108755934034
2000-02-07,384.2252597217886
2000-02-08,385.0220187876057
2000-02-09,376.79240722531085
2000-02-10,381.7303203355965
2000-02-11,379.8603731130067
2000-02-14,371.6681927959306
2000-02-15,378.0000851557746
2000-02-16,380.0887165494792
2000-02-17,373.5464834801362
2000-02-18,374.5501976832118
2000-02-21,359.18777964097274
2000-02-22,348.86743775433314
2000-02-23,341.65804921519265
2000-02-24,359.51509147293456
2000-02-25,369.0449720109584
2000-02-28,362.90010595242387
2000-02-29,372.7797746145773
2000-03-01,386.79018209458724
2000-03-02,385.5063926224899
2000-03-03,383.3965395084785
2000-03-06,387.5759150033923
2000-03-07,391.2895127218781
2000-03-08,386.7731248848387
2000-03-09,401.3244870460757
2000-03-10,408.0601703721282
2000-03-13,404.01113439583435
2000-03-14,405.0693776791286
2000-03-15,403.25326568200154
2000-03-16,401.9101056887463
2000-03-17,404.9168007192738
2000-03-20,402.60920041700336
2000-03-21,405.0232109548575
2000-03-22,402.65914353780005
2000-03-23,405.05347376675354
2000-03-24,410.85235400344425
2000-03-27,415.3894431344486
2000-03-28,410.53011723079896
2000-03-29,410.5277494616671
2000-03-30,390.9499122289244
2000-03-31,390.8643571481141
2000-04-03,388.10336975912804
2000-04-04,390.2098145790185
2000-04-05,376.76792835290024
2000-04-06,393.223331371101
2000-04-07,397.31540253367325
2000-04-10,395.94582662780215
2000-04-11,385.8261738694317
2000-04-12,387.92582058102215
2000-04-13,397.4685385982416
2000-04-14,405.74450554288273
2000-04-17,385.28261617293253
2000-04-18,382.0961135710992
2000-04-19,386.67882937324845
2000-04-20,385.49301274860665
2000-04-21,386.3168258444859
2000-04-24,386.0383380152645
2000-04-25,398.9548474091236
2000-04-26,405.54342688321645
2000-04-27,408.18036165539047
2000-04-28,422.1058449296544
2000-05-01,425.6354522244136
2000-05-02,424.247975779499
2000-05-03,422.73216595204354
2000-05-04,411.0811529257639
2000-05-05,411.68570033043983
2000-05-08,406.23716233675435
2000-05-09,407.19552987308407
2000-05-10,402.1750270834995
2000-05-11,404.1267194679713
2000-05-12,401.0120485509008
2000-05-15,390.03646169424957
2000-05-16,423.1475938129213
2000-05-17,419.9096414217152
2000-05-18,409.6569336603799
2000-05-19,405.23154592819236
2000-05-22,399.03717882848605
2000-05-23,386.8991385585016
2000-05-24,384.29742441657163
2000-05-25,391.1105342213265
2000-05-26,380.371123972635
2000-05-29,381.23998672016126
2000-05-30,386.44202954799965
2000-05-31,393.2334537572792
2000-06-01,399.08090964856274
2000-06-02,396.55343848247384
2000-06-05,396.3099069829573
2000-06-06,388.5480210484004
2000-06-07,380.8909167007799
2000-06-08,388.9973679635393
2000-06-09,390.749927778095
2000-06-12,385.4787791252384
2000-06-13,379.0619397505351
2000-06-14,376.11420714556266
2000-06-15,372.1022837324268
2000-06-16,364.37013195808885
2000-06-19,363.46318503108733
2000-06-20,367.15614271655323
2000-06-21,365.209332016283
2000-06-22,368.86910485504814
2000-06-23,366.4673250231601
2000-06-26,363.77299938717005
2000-06-27,362.5183523061398
2000-06-28,357.25174702361613
2000-06-29,352.4782164227388
2000-06-30,352.4371193597224
2000-07-03,353.5977561483801
2000-07-04,354.7072344431855
2000-07-05,357.14138259590084
2000-07-06,352.84766516506795
2000-07-07,356.4006785693685
2000-07-10,362.2057771690989
2000-07-11,353.3188062486248
2000-07-12,354.2213242951525
2000-07-13,353.2003501965413
2000-07-14,353.7024780339934
2000-07-17,346.68962167697
2000-07-18,346.59649208890204
2000-07-19,354.9452428134757
2000-07-20,355.61394094731
2000-07-21,361.09430631886715
2000-07-24,361.96560836477414
2000-07-25,359.6003010525904
2000-07-26,358.89111241643593
2000-07-27,357.37054455730964
2000-07-28,361.68339742722856
2000-07-31,361.033110920149
2000-08-01,362.89119191526527
2000-08-02,364.67931195595474
2000-08-03,367.235726910808
2000-08-04,366.2803657938652
2000-08-07,362.62845644260864
2000-08-08,362.77016813079393
2000-08-09,364.8456560946479
2000-08-10,364.115412641579
2000-08-11,366.65561826571394
2000-08-14,368.9361092903444
2000-08-15,363.7651740845985
2000-08-16,360.5032370659167
2000-08-17,359.25243914218464
2000-08-18,362.8412182193158
2000-08-21,357.726451269266
2000-08-22,359.98250889207617
2000-08-23,364.67501456081226
2000-08-24,363.6041818813417
2000-08-25,364.711129058803
2000-08-28,366.93538191787786
2000-08-29,372.96972800847846
2000-08-30,374.2109885663281
2000-08-31,375.39431785247467
2000-09-01,372.84477356201376
2000-09-04,375.5815557892672
2000-09-05,379.42914318231493
2000-09-06,378.11509751913786
2000-09-07,370.0823085945704
2000-09-08,368.03935677526556
2000-09-11,359.9309102486052
2000-09-12,360.59376024424796
2000-09-13,359.95185161425405
2000-09-14,358.0757891039611
2000-09-15,358.1336807895574
2000-09-18,348.15143253553634
2000-09-19,341.14496616618715
2000-09-20,348.93965930739114
2000-09-21,343.57325547699014
2000-09-22,327.7377731705481
2000-09-25,336.0607010408492
2000-09-26,333.76099822028846
2000-09-27,332.1960842294831
2000-09-28,331.97016387728854
2000-09-29,335.2634536258073
2000-10-02,334.25437706179423
2000-10-03,337.64604488010497
2000-10-04,338.39785961251596
2000-10-05,340.1710792696438
2000-10-06,345.79739470515847
2000-10-09,341.38454808473074
2000-10-10,349.8547475384541
2000-10-11,344.0485712377169
2000-10-12,347.62777129294204
2000-10-13,342.0518022107115
2000-10-16,357.681265473055
2000-10-17,357.1511819348002
2000-10-18,355.33186272492094
2000-10-19,356.87981815899155
2000-10-20,364.3867334997632
2000-10-23,362.92985620260055
2000-10-24,366.64851221712553
2000-10-25,366.7724534037233
2000-10-26,366.3136065349924
2000-10-27,360.34196362630337
2000-10-30,357.8712853169776
2000-10-31,357.93543773602215
2000-11-01,361.2226249127449
2000-11-02,362.31916082051436
2000-11-03,369.40987857705204
2000-11-06,365.49215070104333
2000-11-07,366.82417423844754
2000-11-08,359.0751432949225
2000-11-09,358.53772811670916
2000-11-10,356.16862939924425
2000-11-13,350.84564144352834
2000-11-14,352.3994809282233
2000-11-15,353.8750267428516
2000-11-16,352.74197939511345
2000-11-17,348.58105536912575
2000-11-20,337.8166906840703
2000-11-21,328.2659422168194
2000-11-22,324.3618061985343
2000-11-23,323.17609788501153
2000-11-24,320.8080176737782
2000-11-27,314.59705105878123
2000-11-28,295.0307556236229
2000-11-29,289.5552355198413
2000-11-30,273.65437133074056
2000-12-01,259.9824893523963
2000-12-04,244.00457866007054
2000-12-05,266.81771399047676
2000-12-06,290.2532753805566
2000-12-07,273.940308020639
2000-12-08,279.0396125101652
2000-12-11,281.86058102120137
2000-12-12,280.2333108063206
2000-12-13,271.0572040509312
2000-12-14,273.74538127987273
2000-12-15,270.91732644562467
2000-12-18,269.4923163872115
2000-12-19,272.5700307419245
2000-12-20,264.92044625686975
2000-12-21,262.37542533506166
2000-12-22,266.8435259370481
2000-12-25,266.633641812772
2000-12-26,265.57620112958483
2000-12-27,267.01295201726947
2000-12-28,267.1014309688415
2000-12-29,268.32760515283513
2001-01-01,267.79725648156125
2001-01-02,267.3870215427195
2001-01-03,263.0018279719005
2001-01-04,275.3632232073302
2001-01-05,271.2187246308165
2001-01-08,274.8381430002018
2001-01-09,279.3427243617112
2001-01-10,282.87580393452254
2001-01-11,282.60523896073823
2001-01-12,280.58957179007643
2001-01-15,274.4895077484077
2001-01-16,275.3105211747642
2001-01-17,282.8705961726576
2001-01-18,279.00759136494503
2001-01-19,286.3507178066634
2001-01-22,281.43783116985713
2001-01-23,276.31254650570196
2001-01-24,279.62556119147933
2001-01-25,280.49544692988945
2001-01-26,277.0875957670594
2001-01-29,275.1864528927339
2001-01-30,274.5765365053217
2001-01-31,273.2891488658285
2001-02-01,271.4156643651958
2001-02-02,270.95014225535834
2001-02-05,261.18323571914385
2001-02-06,263.81464684803893
2001-02-07,257.32135874341486
2001-02-08,258.4289820973849
2001-02-09,256.0105860893485
2001-02-12,245.07534476394972
2001-02-13,251.9491010350421
2001-02-14,258.42699367083924
2001-02-15,260.1513663331975
2001-02-16,259.08401267903105
2001-02-19,242.20040190800995
2001-02-20,243.3742146398685
2001-02-21,225.55140921858188
2001-02-22,206.05608935125815
2001-02-23,198.13924293847427
2001-02-26,211.07961182218946
2001-02-27,208.96775720183518
2001-02-28,212.7280976374447
2001-03-01,218.22248014726426
2001-03-02,219.3868572627615
2001-03-05,222.06754344747557
2001-03-06,224.55559293790265
2001-03-07,225.58631707242026
2001-03-08,223.77940830493887
2001-03-09,223.98770097447297
2001-03-12,212.59416630147075
2001-03-13,213.29078132644725
2001-03-14,207.93283144089824
2001-03-15,209.29863554961094
2001-03-16,214.16376170924812
2001-03-19,214.72718326560138
2001-03-20,219.49255237049388
2001-03-21,217.83403537922607
2001-03-22,217.383734906952
2001-03-23,217.0464247192485
2001-03-26,216.531066025741
2001-03-27,212.81138213708542
2001-03-28,211.95778610428368
2001-03-29,206.44797819791944
2001-03-30,213.84324758850588
2001-04-02,208.2446037568201
2001-04-03,201.09378301085187
2001-04-04,198.15397005259666
2001-04-05,205.1973071854512
2001-04-06,205.30505059476127
2001-04-09,203.55464730211912
2001-04-10,204.78490782948305
2001-04-11,210.25143192010282
2001-04-12,212.495825036334
2001-04-13,213.15720615757385
2001-04-16,224.1929413836149
2001-04-17,219.21057239656784
2001-04-18,224.48343677721888
2001-04-19,225.8662698437345
2001-04-20,223.89993180064647
2001-04-23,222.9009117757834
2001-04-24,227.23080960710763
2001-04-25,226.34660452651568
2001-04-26,231.79123186822488
2001-04-27,246.66205343460294
2001-04-30,246.21536628873767
2001-05-01,243.1388311704691
2001-05-02,239.38912476639737
2001-05-03,242.95616020777317
2001-05-04,245.10518501213815
2001-05-07,243.45672658674457
2001-05-08,246.56917184111032
2001-05-09,243.2996432441727
2001-05-10,243.60241082073136
2001-05-11,241.0979420127843
2001-05-14,242.00393091908833
2001-05-15,239.54337481485857
2001-05-16,243.83493406802222
2001-05-17,245.89428292946175
2001-05-18,251.06852172620438
2001-05-21,252.70632559561054
2001-05-22,256.00629087177344
2001-05-23,253.84871957646945
2001-05-24,252.1382127125248
2001-05-25,254.42531180736322
2001-05-28,249.15819062037804
2001-05-29,247.51621064606292
2001-05-30,240.92537434735252
2001-05-31,245.72637521480488
2001-06-01,251.06702780083626
2001-06-04,254.92309919423047
2001-06-05,250.82077995551293
2001-06-06,253.45911199405884
2001-06-07,254.4036469131199
2001-06-08,255.2059222784358
2001-06-11,251.37983864580124
2001-06-12,247.7374254364479
2001-06-13,244.14899750535685
2001-06-14,247.23675307751446
2001-06-15,248.0428936327256
2001-06-18,237.84260629865804
2001-06-19,237.5549964004253
2001-06-20,236.1095325878043
2001-06-21,236.97396101427742
2001-06-22,238.2893470378096
2001-06-25,233.68089934039392
2001-06-26,237.0178122508258
2001-06-27,239.4719459639361
2001-06-28,240.2834148635983
2001-06-29,242.27154085797537
2001-07-02,241.81517994050498
2001-07-03,237.5028363317902
2001-07-04,237.93551439768981
2001-07-05,238.76919714168673
2001-07-06,225.06307321577373
2001-07-09,223.92960819469428
2001-07-10,217.6435455720827
2001-07-11,203.6352593181233
2001-07-12,212.30057780644822
2001-07-13,213.04802864089007
2001-07-16,208.9890005005626
2001-07-17,204.9441203312878
2001-07-18,206.76783468408763
2001-07-19,212.66762370463172
2001-07-20,213.13784602551306
2001-07-23,217.882898934895
2001-07-24,216.20510937941845
2001-07-25,210.0471195610338
2001-07-26,215.004829743634
2001-07-27,212.86094827936674
2001-07-30,213.59526254704463
2001-07-31,213.3096349660754
2001-08-01,214.7354385565574
2001-08-02,213.49022010626797
2001-08-03,213.54588450862218
2001-08-06,212.55080624928266
2001-08-07,211.50614036468374
2001-08-08,210.08761412254395
2001-08-09,206.44333329270174
2001-08-10,204.40072411677846
2001-08-13,201.491655687364
2001-08-14,199.17451836291707
2001-08-15,196.56377145141067
2001-08-16,197.6548376856912
2001-08-17,198.05048410976326
2001-08-20,199.59057197203163
2001-08-21,199.31418545042862
2001-08-22,198.91217978396534
2001-08-23,201.420380399471
2001-08-24,205.0104728549938
2001-08-27,210.16085822309148
2001-08-28,208.96108981920108
2001-08-29,207.32443538709637
2001-08-30,206.64724502300328
2001-08-31,206.75468893050578
2001-09-03,204.86315089951268
2001-09-04,205.43618115827826
2001-09-05,208.0415311730536
2001-09-06,208.40904345545488
2001-09-07,203.5369165272111
2001-09-10,200.93529601281048
2001-09-11,193.57015340679231
2001-09-12,195.77375842471002
2001-09-13,187.64195495231021
2001-09-14,178.05742588022724
2001-09-17,173.12100672984428
2001-09-18,173.77934017581669
2001-09-19,174.97979624154996
2001-09-20,172.7800837856323
2001-09-21,170.72060459738415
2001-09-24,172.3790577574755
2001-09-25,171.3477335864428
2001-09-26,170.92888881669182
2001-09-27,171.703438214992
2001-09-28,175.59872021661226
2001-10-01,175.09672366635246
2001-10-02,175.2952659077509
2001-10-03,173.01950966338595
2001-10-04,175.14808100721996
2001-10-05,174.15694978883874
2001-10-08,172.0164094810621
2001-10-09,175.5168971522997
2001-10-10,181.68705883484446
2001-10-11,189.51771291514933
2001-10-12,186.64046590999777
2001-10-15,187.37249198986262
2001-10-16,187.45738468977058
2001-10-17,189.30846612080555
2001-10-18,189.44368338715404
2001-10-19,189.75346464372478
2001-10-22,195.70127179479192
2001-10-23,199.07258682182535
2001-10-24,201.7170527884732
2001-10-25,200.4096251474332
2001-10-26,205.98849032057038
2001-10-29,204.17332328530978
2001-10-30,203.23841551059087
2001-10-31,204.99717992802985
2001-11-01,204.8026000840268
2001-11-02,207.1760572570971
2001-11-05,211.32348962138778
2001-11-06,214.40938940071058
2001-11-07,213.93846166077435
2001-11-08,219.89816262960582
2001-11-09,216.27491874305827
2001-11-12,217.65290649269673
2001-11-13,221.28982242036247
2001-11-14,223.91691004097095
2001-11-15,227.80158662669376
2001-11-16,227.70670749288942
2001-11-19,238.97651677442875
2001-11-20,239.1003407072881
2001-11-21,237.34852445553383
2001-11-22,239.585530018903
2001-11-23,241.17175280308163
2001-11-26,244.7455568531275
2001-11-27,240.94907463128692
2001-11-28,234.4182508473293
2001-11-29,233.5104543783624
2001-11-30,238.28506008533947
2001-12-03,238.38779396883052
2001-12-04,239.9045560548926
2001-12-05,245.59729725443034
2001-12-06,249.64436848318127
2001-12-07,249.80742820698586
2001-12-10,252.01197067027013
2001-12-11,251.2579780376922
2001-12-12,251.1987170994568
2001-12-13,233.14240973689195
2001-12-14,234.9217888558999
2001-12-17,235.85215785569503
2001-12-18,235.33132193389173
2001-12-19,234.18903104355192
2001-12-20,232.98755957924408
2001-12-21,233.16100946617115
2001-12-24,235.5251653809366
2001-12-25,238.4118244486111
2001-12-26,240.33682563953278
2001-12-27,244.52569709351377
2001-12-28,246.44451555520337
2001-12-31,241.6761483765891
2002-01-01,241.6761483765891
2002-01-02,238.05814824404308
2002-01-03,248.4359391284382
2002-01-04,253.86702652156183
2002-01-07,260.696436030185
2002-01-08,262.00289599807667
2002-01-09,268.7689395374936
2002-01-10,263.81626899080476
2002-01-11,266.57554431819636
2002-01-14,265.4941493290116
2002-01-15,264.3155012009606
2002-01-16,265.3073528703178
2002-01-17,272.32928915959747
2002-01-18,271.84880242631385
2002-01-21,270.4312920439663
2002-01-22,273.3159085842717
2002-01-23,272.8107722997359
2002-01-24,273.1152713288496
2002-01-25,276.4739678074749
2002-01-28,274.90778439939237
2002-01-29,276.855362105047
2002-01-30,275.2145548513005
2002-01-31,283.13841700618366
2002-02-01,282.88455415128317
2002-02-04,275.12213620038705
2002-02-05,272.99229334289305
2002-02-06,270.3755430598551
2002-02-07,266.5604912417369
2002-02-08,260.31298169288937
2002-02-11,263.40265483242257
2002-02-12,263.5817701482487
2002-02-13,268.8945714685104
2002-02-14,270.10132065166425
2002-02-15,266.629293365644
2002-02-18,264.5600864220023
2002-02-19,261.45981940965424
2002-02-20,261.85620249600765
2002-02-21,265.21675186588567
2002-02-22,264.8343350430601
2002-02-25,267.45430536091845
2002-02-26,265.0820733553053
2002-02-27,267.31388326247844
2002-02-28,267.1760298002621
2002-03-01,272.7457309892032
2002-03-04,275.8820817444266
2002-03-05,275.16400178211586
2002-03-06,275.301732790611
2002-03-07,276.4882932953854
2002-03-08,279.9447902511423
2002-03-11,275.4617383317542
2002-03-12,270.3754534231598
2002-03-13,267.1174600656492
2002-03-14,268.9363639008136
2002-03-15,270.898617444579
2002-03-18,270.7462840060004
2002-03-19,269.3027645801303
2002-03-20,270.48498718546205
2002-03-21,278.01756130006623
2002-03-22,283.54132464805895
2002-03-25,282.57452514523914
2002-03-26,281.0013605750073
2002-03-27,285.89452457691465
2002-03-28,288.56741613969734
2002-03-29,288.3414770978727
2002-04-01,285.7238419227025
2002-04-02,286.9723908767269
2002-04-03,282.202253749506
2002-04-04,285.6631173106903
2002-04-05,290.94208081773036
2002-04-08,290.9462670575229
2002-04-09,295.5669282111952
2002-04-10,299.568983077926
2002-04-11,297.3180273596074
2002-04-12,297.0656362526124
2002-04-15,297.1471391434942
2002-04-16,295.22139039246525
2002-04-17,297.8769018532833
2002-04-18,298.0242416712838
2002-04-19,298.5132266978015
2002-04-22,294.1834921211475
2002-04-23,295.1948506322358
2002-04-24,289.92094791553814
2002-04-25,283.1337100818756
2002-04-26,288.3247228605943
2002-04-29,285.06294439448953
2002-04-30,284.4791943430435
2002-05-01,280.0390335827574
2002-05-02,281.1159200207891
2002-05-03,279.9605980817659
2002-05-06,278.053714743812
2002-05-07,278.2305126612041
2002-05-08,283.0489539042268
2002-05-09,280.8129301856813
2002-05-10,275.8290728246431
2002-05-13,275.30036954774516
2002-05-14,280.0471269181339
2002-05-15,275.5114872947508
2002-05-16,273.6916221826167
2002-05-17,265.19279657754817
2002-05-20,268.2382134003179
2002-05-21,273.3254760192739
2002-05-22,270.19721931725854
2002-05-23,274.29359828791723
2002-05-24,271.74450005024397
2002-05-27,278.51397091008016
2002-05-28,268.2673480026292
2002-05-29,264.1613635886532
2002-05-30,260.8743175987476
2002-05-31,260.11459892639624
2002-06-03,258.41326364792843
2002-06-04,255.31819357087315
2002-06-05,257.9533328553916
2002-06-06,258.6039717090158
2002-06-07,253.0715671764854
2002-06-10,250.37534907585618
2002-06-11,251.490774679271
2002-06-12,250.38275357710958
2002-06-13,251.63759660296412
2002-06-14,244.87994742429797
2002-06-17,244.9624102338222
2002-06-18,244.52817643930382
2002-06-19,235.97331803304266
2002-06-20,229.27891254009063
2002-06-21,224.96957833518164
2002-06-24,220.461173327463
2002-06-25,222.22885491524366
2002-06-26,210.38084419554087
2002-06-27,219.10748240304486
2002-06-28,223.8617247284049
2002-07-01,226.12391022880593
2002-07-02,219.15956845815555
2002-07-03,217.73810576586487
2002-07-04,219.6650130118887
2002-07-05,225.63705007253935
2002-07-08,220.05333282072337
2002-07-09,219.2399508020555
2002-07-10,224.29507436992813
2002-07-11,220.90330801983274
2002-07-12,224.12841032186952
2002-07-15,219.0766481836832
2002-07-16,217.77111200155048
2002-07-17,228.30305457924322
2002-07-18,227.38557326419405
2002-07-19,222.84396919678457
2002-07-22,220.59763593254382
2002-07-23,221.20360717491587
2002-07-24,210.6445265844455
2002-07-25,206.2649916419301
2002-07-26,209.6578095905648
2002-07-29,213.43685888429732
