Date,EM FAR EAST SMALL GROWTH
1999-05-14,1230.2954794469729
1999-05-17,1198.041144020432
1999-05-18,1209.0244663419576
1999-05-19,1212.9349178462764
1999-05-20,1178.8412221840626
1999-05-21,1185.8031266949877
1999-05-24,1178.4110513632245
1999-05-25,1181.7405209796666
1999-05-26,1209.719206791606
1999-05-27,1218.2958301874085
1999-05-28,1215.8278004420845
1999-05-31,1205.0570470472514
1999-06-01,1193.1772815920258
1999-06-02,1225.715092288954
1999-06-03,1231.3134994643967
1999-06-04,1246.6354242259556
1999-06-07,1270.3301341824667
1999-06-08,1294.0144199992776
1999-06-09,1274.645220296116
1999-06-10,1289.6317380425057
1999-06-11,1297.4911180364973
1999-06-14,1301.2073495142306
1999-06-15,1278.6175733494865
1999-06-16,1293.2687897689736
1999-06-17,1302.2909914236454
1999-06-18,1296.581101884549
1999-06-21,1326.820709485776
1999-06-22,1351.955000877545
1999-06-23,1353.429478799599
1999-06-24,1354.5227340761535
1999-06-25,1332.5924299169594
1999-06-28,1345.0609679397326
1999-06-29,1355.0924164404398
1999-06-30,1350.045126817356
1999-07-01,1367.3282391302625
1999-07-02,1401.0047638433066
1999-07-05,1443.563219852648
1999-07-06,1440.0814722640123
1999-07-07,1437.266355449522
1999-07-08,1451.0910941764998
1999-07-09,1460.8894833960735
1999-07-12,1461.6593848426398
1999-07-13,1432.0106774947728
1999-07-14,1386.9949648361383
1999-07-15,1385.8596519848197
1999-07-16,1379.5372458229467
1999-07-19,1376.6275703266738
1999-07-20,1356.5109850001193
1999-07-21,1317.4006337049957
1999-07-22,1314.297992342129
1999-07-23,1275.1059408155177
1999-07-26,1191.593280008571
1999-07-27,1209.5473765728086
1999-07-28,1240.553351538113
1999-07-29,1242.5403954684016
1999-07-30,1230.7099809553047
1999-08-02,1229.7993648751758
1999-08-03,1242.3942551623838
1999-08-04,1227.6901547282512
1999-08-05,1185.3826794563763
1999-08-06,1184.9276563726526
1999-08-09,1198.7745581771096
1999-08-10,1184.4891448449873
1999-08-11,1163.887614737517
1999-08-12,1182.4348315571401
1999-08-13,1180.934710954299
1999-08-16,1188.7498669950428
1999-08-17,1164.8327803467919
1999-08-18,1156.9197329807246
1999-08-19,1170.1843984568388
1999-08-20,1185.2750176893046
1999-08-23,1221.743718561148
1999-08-24,1220.888200781636
1999-08-25,1247.4996967494176
1999-08-26,1240.9317577206875
1999-08-27,1228.7749139725
1999-08-30,1217.3848239487145
1999-08-31,1201.4101151112784
1999-09-01,1177.5392623868854
1999-09-02,1150.9203572587867
1999-09-03,1153.5006226206956
1999-09-06,1149.85425643846
1999-09-07,1145.3282396550446
1999-09-08,1122.9996375088238
1999-09-09,1146.9458078748069
1999-09-10,1190.6203824505446
1999-09-13,1223.7544890834329
1999-09-14,1212.7130929680236
1999-09-15,1204.6973572529425
1999-09-16,1181.816615106625
1999-09-17,1175.0611178140914
1999-09-20,1176.6901513137004
1999-09-21,1164.5146409898725
1999-09-22,1145.9326187164752
1999-09-23,1140.5912850798104
1999-09-24,1133.0415876157044
1999-09-27,1108.8678609943795
1999-09-28,1092.9593233222313
1999-09-29,1077.9318301442045
1999-09-30,1067.4730531747405
1999-10-01,1070.0489754288315
1999-10-04,1070.3595464604905
1999-10-05,1053.2181867374109
1999-10-06,1070.8721930622664
1999-10-07,1083.8507329670513
1999-10-08,1090.7178764007433
1999-10-11,1090.4640023804598
1999-10-12,1094.6268056115946
1999-10-13,1081.8467290086332
1999-10-14,1083.540976129896
1999-10-15,1077.386743658546
1999-10-18,1051.7285935489676
1999-10-19,1053.3527243418134
1999-10-20,1072.7719436774148
1999-10-21,1082.7934261764917
1999-10-22,1096.9533701817002
1999-10-25,1083.5817750182148
1999-10-26,1089.8180904535184
1999-10-27,1092.7002564468562
1999-10-28,1106.6024384207315
1999-10-29,1119.629490503423
1999-11-01,1144.3553912409811
1999-11-02,1151.2715262926092
1999-11-03,1143.985091636511
1999-11-04,1160.5704172750875
1999-11-05,1176.564249786655
1999-11-08,1171.498179014745
1999-11-09,1190.4380688505116
1999-11-10,1195.855350387702
1999-11-11,1226.2694451593595
1999-11-12,1247.04088260106
1999-11-15,1259.5050297747398
1999-11-16,1273.633990867539
1999-11-17,1235.8993930752572
1999-11-18,1232.4158393943856
1999-11-19,1236.2833053164609
1999-11-22,1235.502240343748
1999-11-23,1231.622094784757
1999-11-24,1225.0658888563057
1999-11-25,1224.6036607306505
1999-11-26,1191.9886149464212
1999-11-29,1196.8585797320682
1999-11-30,1211.449395490261
1999-12-01,1200.8450479870764
1999-12-02,1193.5795887065663
1999-12-03,1213.5555565142524
1999-12-06,1196.1042184421774
1999-12-07,1180.5293722041665
1999-12-08,1185.8936846139004
1999-12-09,1205.0818926034633
1999-12-10,1219.1277539633645
1999-12-13,1243.0557603234076
1999-12-14,1265.0761535189902
1999-12-15,1246.778453483033
1999-12-16,1226.3902315350695
1999-12-17,1225.1548319809458
1999-12-20,1232.0681050022647
1999-12-21,1211.9598161724657
1999-12-22,1225.7379834107692
1999-12-23,1216.0154662757825
1999-12-24,1217.7607983762962
1999-12-27,1225.7748547407696
1999-12-28,1219.9632095633149
1999-12-29,1222.7858118550823
1999-12-30,1233.459710817486
1999-12-31,1233.3606144266284
2000-01-03,1222.3565219956347
2000-01-04,1254.767367365337
2000-01-05,1221.6801396263368
2000-01-06,1200.905418257706
2000-01-07,1215.934404202288
2000-01-10,1236.2694527287629
2000-01-11,1217.4366011052855
2000-01-12,1216.1369711129412
2000-01-13,1215.606787421514
2000-01-14,1229.7868492576802
2000-01-17,1256.3941281924292
2000-01-18,1246.838320422246
2000-01-19,1209.8890616162703
2000-01-20,1207.716093602441
2000-01-21,1219.0461225740487
2000-01-24,1235.5038428057192
2000-01-25,1217.0533253830492
2000-01-26,1229.5939520832987
2000-01-27,1269.7324687231398
2000-01-28,1290.5015919256805
2000-01-31,1301.1159322239803
2000-02-01,1320.991056411218
2000-02-02,1320.6881911384712
2000-02-03,1316.7020401547645
2000-02-04,1331.533702806043
2000-02-07,1340.3316403930103
2000-02-08,1319.4390805576502
2000-02-09,1330.0874500885882
2000-02-10,1337.5350958343342
2000-02-11,1354.5163742445513
2000-02-14,1327.2030270420512
2000-02-15,1303.5907031021209
2000-02-16,1306.511346653243
2000-02-17,1310.3628807787688
2000-02-18,1317.982324024854
2000-02-21,1301.0327612280219
2000-02-22,1249.8349737300116
2000-02-23,1262.0623303922262
2000-02-24,1258.3576846937601
2000-02-25,1281.5327629261822
2000-02-28,1285.6828779100338
2000-02-29,1279.036243359198
2000-03-01,1288.4186750781805
2000-03-02,1308.5302688337056
2000-03-03,1302.2868561701125
2000-03-06,1326.0813287087337
2000-03-07,1325.099299858205
2000-03-08,1336.409502475312
2000-03-09,1345.7933526920658
2000-03-10,1355.4602881608125
2000-03-13,1321.015135569208
2000-03-14,1297.9621227280495
2000-03-15,1263.0602427122294
2000-03-16,1234.5926879714832
2000-03-17,1241.3372808269019
2000-03-20,1218.5818430001684
2000-03-21,1234.9775906292246
2000-03-22,1277.8550229665227
2000-03-23,1284.9690826989497
2000-03-24,1290.0385748310591
2000-03-27,1312.030139661718
2000-03-28,1322.469076796562
2000-03-29,1336.2463480786075
2000-03-30,1312.048466693518
2000-03-31,1303.6455977064986
2000-04-03,1274.6983268877261
2000-04-04,1264.826738824215
2000-04-05,1256.218738200331
2000-04-06,1256.8607396525676
2000-04-07,1275.9969584245316
2000-04-10,1315.0555029217835
2000-04-11,1295.6922089974287
2000-04-12,1305.3879362926073
2000-04-13,1287.4480518258033
2000-04-14,1265.1414291361307
2000-04-17,1171.2263749424583
2000-04-18,1204.5353444297461
2000-04-19,1217.6379339477296
2000-04-20,1216.1859646988867
2000-04-21,1234.0086282143357
2000-04-24,1206.6964430690105
2000-04-25,1212.2258960951629
2000-04-26,1182.553537520581
2000-04-27,1178.0117228643544
2000-04-28,1203.8167800471692
2000-05-01,1205.3525608073878
2000-05-02,1196.3862077565727
2000-05-03,1201.6997860034453
2000-05-04,1200.3958017656767
2000-05-05,1221.5373923330583
2000-05-08,1213.2277486507955
2000-05-09,1196.1673084345473
2000-05-10,1177.1849327328614
2000-05-11,1165.978539467572
2000-05-12,1169.494059576047
2000-05-15,1129.7246613495493
2000-05-16,1148.8684413335984
2000-05-17,1164.114270967774
2000-05-18,1133.8612829636186
2000-05-19,1140.4451064291802
2000-05-22,1080.4984035000925
2000-05-23,1051.1721677116734
2000-05-24,1038.1411246969287
2000-05-25,1057.8409719172657
2000-05-26,1012.8582886829896
2000-05-29,1020.6673874876915
2000-05-30,1031.3541292794923
2000-05-31,1071.7237755091035
2000-06-01,1063.2849891873534
2000-06-02,1056.1235275994125
2000-06-05,1068.6816760714537
2000-06-06,1045.2203932481905
2000-06-07,1057.4761086836143
2000-06-08,1047.4925207228885
2000-06-09,1053.9247906386238
2000-06-12,1045.6251774481366
2000-06-13,1026.697017046192
2000-06-14,1029.3348705387518
2000-06-15,1020.4614769307966
2000-06-16,1009.7002707104883
2000-06-19,987.6083696716098
2000-06-20,995.6586086561337
2000-06-21,1009.2157296981661
2000-06-22,1020.3534425119213
2000-06-23,1018.1574015758331
2000-06-26,1011.0548008724885
2000-06-27,1002.3342310496132
2000-06-28,1003.7646314764229
2000-06-29,983.7450152539657
2000-06-30,981.7327683767136
2000-07-03,980.3079701606553
2000-07-04,968.9327031280319
2000-07-05,976.686178655819
2000-07-06,972.2768482423896
2000-07-07,982.9499106843926
2000-07-10,984.563982705054
2000-07-11,984.6570832454516
2000-07-12,997.8490287227094
2000-07-13,1019.509074957257
2000-07-14,1020.2639853820654
2000-07-17,1022.2266984735785
2000-07-18,1003.1162087553218
2000-07-19,1013.6413643054224
2000-07-20,1006.8352744222324
2000-07-21,1002.4961532393305
2000-07-24,980.909085052044
2000-07-25,962.1579145599325
2000-07-26,955.4922138059469
2000-07-27,950.2705961746293
2000-07-28,959.8029610840699
2000-07-31,959.5484687814744
2000-08-01,969.5834939211893
2000-08-02,977.5451451459448
2000-08-03,993.2901316974085
2000-08-04,994.1977256636778
2000-08-07,980.0849303068525
2000-08-08,990.477690484195
2000-08-09,1006.8651550756812
2000-08-10,995.3958161673821
2000-08-11,1001.0718734216339
2000-08-14,998.0537339554631
2000-08-15,988.6903181840335
2000-08-16,1003.2923677998106
2000-08-17,1009.4025177320212
2000-08-18,1010.6548827790328
2000-08-21,1023.0451445597041
2000-08-22,1020.4268772453814
2000-08-23,1018.4997095373826
2000-08-24,997.4683324068742
2000-08-25,991.192408632836
2000-08-28,991.3348349272098
2000-08-29,993.7338001289363
2000-08-30,986.7546522926327
2000-08-31,986.2218536706184
2000-09-01,969.1116081094232
2000-09-04,984.24692437065
2000-09-05,1002.2127054766364
2000-09-06,998.5193693315423
2000-09-07,987.0267128757046
2000-09-08,983.1395666811419
2000-09-11,968.0804202899706
2000-09-12,962.0426971473682
2000-09-13,970.9445455148239
2000-09-14,954.8699982403909
2000-09-15,950.762388330748
2000-09-18,908.4536047175345
2000-09-19,894.439889136795
2000-09-20,907.8892929904614
2000-09-21,893.859863007089
2000-09-22,831.8914653568667
2000-09-25,853.3226685974475
2000-09-26,850.5715926283308
2000-09-27,854.8763920993406
2000-09-28,849.6724328255252
2000-09-29,847.8709817450135
2000-10-02,819.1448956531464
2000-10-03,822.5856681002391
2000-10-04,819.9021919396464
2000-10-05,819.3059693988187
2000-10-06,835.3436256108511
2000-10-09,821.1624395057746
2000-10-10,820.1490764025338
2000-10-11,797.659983219422
2000-10-12,798.2060883238886
2000-10-13,791.7796228600415
2000-10-16,811.4856337757409
2000-10-17,793.808530217335
2000-10-18,778.840510878227
2000-10-19,770.8638730213054
2000-10-20,794.3804220873824
2000-10-23,789.0688529678158
2000-10-24,797.3564839133544
2000-10-25,807.5191910538629
2000-10-26,804.7322409327943
2000-10-27,787.4111491561739
2000-10-30,769.0575594541937
2000-10-31,763.3791790698696
2000-11-01,765.0713652801062
2000-11-02,765.4486488251466
2000-11-03,772.8281889544782
2000-11-06,774.5967945857791
2000-11-07,776.0341522879005
2000-11-08,788.7159063342966
2000-11-09,786.4743396319677
2000-11-10,788.3888047944833
2000-11-13,764.1691932094717
2000-11-14,769.1475892994573
2000-11-15,765.5833993898725
2000-11-16,762.6850082109087
2000-11-17,761.5013888805454
2000-11-20,742.5234972799964
2000-11-21,748.3991411472426
2000-11-22,742.2666708149628
2000-11-23,731.0668570433235
2000-11-24,744.3072859131801
2000-11-27,747.2791030270553
2000-11-28,733.4567210519153
2000-11-29,715.6302426976098
2000-11-30,698.866498974604
2000-12-01,702.7091688384104
2000-12-04,682.1418901494283
2000-12-05,689.1930376939326
2000-12-06,691.1673465676479
2000-12-07,680.171915599065
2000-12-08,682.0168301556341
2000-12-11,692.3228338576771
2000-12-12,688.8353316820512
2000-12-13,688.8312560292337
2000-12-14,673.9617504771751
2000-12-15,655.6372082613527
2000-12-18,643.2187003452658
2000-12-19,640.9498210663179
2000-12-20,613.9663575460321
2000-12-21,596.5613693205038
2000-12-22,590.300113048819
2000-12-25,590.3347144279937
2000-12-26,583.479188525122
2000-12-27,577.5769745158915
2000-12-28,586.0933009181813
2000-12-29,576.5395744741894
2001-01-01,576.6933814931795
2001-01-02,573.9058764166965
2001-01-03,571.7871486619302
2001-01-04,591.9416392440619
2001-01-05,600.7293367423207
2001-01-08,611.979001298488
2001-01-09,629.6917443157527
2001-01-10,631.6436925477232
2001-01-11,618.5886709800184
2001-01-12,627.9267982754484
2001-01-15,639.515688241121
2001-01-16,649.8221327021676
2001-01-17,658.8066717963029
2001-01-18,650.5818614649377
2001-01-19,666.5414804433586
2001-01-22,681.3718347821464
2001-01-23,681.0047782535371
2001-01-24,693.0776052967564
2001-01-25,696.5437673166069
2001-01-26,691.9418518537499
2001-01-29,694.350180884802
2001-01-30,690.06259022446
2001-01-31,699.1180692831734
2001-02-01,693.4287416688708
2001-02-02,712.3131767039074
2001-02-05,696.4724184828079
2001-02-06,697.4942622713822
2001-02-07,683.009513012633
2001-02-08,699.3128936082977
2001-02-09,704.1435706519204
2001-02-12,705.7181753091003
2001-02-13,720.11656482086
2001-02-14,718.8759282562703
2001-02-15,741.780013680641
2001-02-16,730.387663881911
2001-02-19,722.6520193728019
2001-02-20,738.5880054528369
2001-02-21,730.6318097773117
2001-02-22,720.1770401585683
2001-02-23,724.5084805574616
2001-02-26,724.289056014872
2001-02-27,714.5062379684134
2001-02-28,709.610231860581
2001-03-01,687.7954936298597
2001-03-02,673.2017180740693
2001-03-05,685.196616014027
2001-03-06,687.0920396196318
2001-03-07,696.858642957347
2001-03-08,694.0270360350629
2001-03-09,691.1663608398595
2001-03-12,678.2020341393837
2001-03-13,680.4262628294446
2001-03-14,693.2678316723344
2001-03-15,702.125823239979
2001-03-16,703.4014898752657
2001-03-19,687.2155518211919
2001-03-20,684.9995938190737
2001-03-21,688.7209837895376
2001-03-22,701.4828023565905
2001-03-23,698.9681076896449
2001-03-26,710.2600763037009
2001-03-27,702.6861250939371
2001-03-28,707.2122755761048
2001-03-29,712.0305061526253
2001-03-30,709.3321497319214
2001-04-02,696.7081711109549
2001-04-03,676.7340032379655
2001-04-04,652.3493829258701
2001-04-05,658.3062233931195
2001-04-06,665.5351988479683
2001-04-09,654.7830189698742
2001-04-10,661.3869581601496
2001-04-11,673.6722968600496
2001-04-12,677.3877532663718
2001-04-13,679.3407840414437
2001-04-16,680.3860928067314
2001-04-17,681.8230243071862
2001-04-18,706.8803114066638
2001-04-19,706.8657137742745
2001-04-20,692.9248188677942
2001-04-23,702.2178673062338
2001-04-24,707.159509806718
2001-04-25,700.0974175130016
2001-04-26,693.7997240174731
2001-04-27,695.0510746685327
2001-04-30,700.2010321831735
2001-05-01,697.790413602038
2001-05-02,701.5529953796778
2001-05-03,702.719181877428
2001-05-04,689.8459686296641
2001-05-07,689.7327152779592
2001-05-08,687.0416500192006
2001-05-09,692.6650542779153
2001-05-10,687.228374389895
2001-05-11,700.6741309597035
2001-05-14,700.0547842922965
2001-05-15,699.2611676050676
2001-05-16,690.8160248227591
2001-05-17,702.1928378915013
2001-05-18,700.522535694395
2001-05-21,693.3669724160959
2001-05-22,699.8924732007049
2001-05-23,721.3289957896372
2001-05-24,735.4382122804303
2001-05-25,736.3804587080622
2001-05-28,728.3717002771416
2001-05-29,733.6448895240686
2001-05-30,730.8563810312933
2001-05-31,741.2676498471104
2001-06-01,733.225943566278
2001-06-04,727.4561817224896
2001-06-05,727.3421221064422
2001-06-06,737.9376373896921
2001-06-07,734.7214701263297
2001-06-08,749.8577944408373
2001-06-11,752.3129279818369
2001-06-12,750.6641859865875
2001-06-13,749.4268998525947
2001-06-14,733.6697264931428
2001-06-15,729.8082380275872
2001-06-18,721.3592857502622
2001-06-19,719.41560640334
2001-06-20,720.6763977933989
2001-06-21,718.9734774399608
2001-06-22,715.8538639624819
2001-06-25,713.3300773572987
2001-06-26,700.2886054124785
2001-06-27,701.2032430184006
2001-06-28,704.2138968692802
2001-06-29,718.0112751000515
2001-07-02,711.9897168671317
2001-07-03,708.2025885319791
2001-07-04,701.0428012250418
2001-07-05,706.778095465581
2001-07-06,698.2645874283385
2001-07-09,682.2579991685767
2001-07-10,674.3537002692752
2001-07-11,654.7159610607943
2001-07-12,677.3429952607038
2001-07-13,667.3503335514605
2001-07-16,661.3442156848444
2001-07-17,664.1712335501622
2001-07-18,642.7976809125896
2001-07-19,643.2026246447097
2001-07-20,639.0996210366307
2001-07-23,629.0068398415442
2001-07-24,621.6935074605884
2001-07-25,618.7743404766672
2001-07-26,633.496387415511
2001-07-27,641.7686420414158
2001-07-30,640.6542532206149
2001-07-31,639.4696432912536
2001-08-01,643.709987590086
2001-08-02,645.6656180862116
2001-08-03,649.2173498217137
2001-08-06,644.8815694354336
2001-08-07,646.7096988760002
2001-08-08,650.4974552029888
2001-08-09,638.658727126186
2001-08-10,637.1596756044881
2001-08-13,636.2547387871564
2001-08-14,647.1046644337994
2001-08-15,639.7295095844386
2001-08-16,639.7771543811351
2001-08-17,636.7993710909849
2001-08-20,636.3724875523441
2001-08-21,639.714593627396
2001-08-22,631.3318065402274
2001-08-23,634.3366806791535
2001-08-24,630.6639266781208
2001-08-27,636.6169174436087
2001-08-28,631.8306327252461
2001-08-29,630.7029357045707
2001-08-30,627.8059289985656
2001-08-31,621.8185265400523
2001-09-03,619.0456454107232
2001-09-04,635.6592799799564
2001-09-05,630.596103896551
2001-09-06,627.029947038849
2001-09-07,613.7050228949511
2001-09-10,614.1625466214415
2001-09-11,600.6397009890525
2001-09-12,583.7528379704924
2001-09-13,563.6901287949141
2001-09-14,528.3976272684324
2001-09-17,500.05994324352656
2001-09-18,506.92509095539776
2001-09-19,515.3619240206759
2001-09-20,509.2338182835787
2001-09-21,504.4749219135688
2001-09-24,510.6539862919078
2001-09-25,503.5863713004557
2001-09-26,510.9099449378052
2001-09-27,514.4116286767774
2001-09-28,527.1581954996706
2001-10-01,519.6143329482234
2001-10-02,512.541619546315
2001-10-03,509.46393395391675
2001-10-04,523.1734019969671
2001-10-05,519.3186640425771
2001-10-08,507.53391699647347
2001-10-09,520.3515258440714
2001-10-10,522.71104406451
2001-10-11,540.2131843083596
2001-10-12,540.3711921647184
2001-10-15,537.5407121797743
2001-10-16,540.8181458557533
2001-10-17,546.6877814940087
2001-10-18,545.157150362027
2001-10-19,549.5867032533197
2001-10-22,555.6940009580127
2001-10-23,561.630876436241
2001-10-24,564.0817030450607
2001-10-25,560.8184978036218
2001-10-26,565.4397400381799
2001-10-29,556.9230896299971
2001-10-30,542.8270483546497
2001-10-31,550.6828703715914
2001-11-01,550.941905187636
2001-11-02,555.6690735648884
2001-11-05,566.7150608343438
2001-11-06,566.3071167276112
2001-11-07,565.2472676003955
2001-11-08,572.7359563661487
2001-11-09,572.2577608765042
2001-11-12,578.8784457388153
2001-11-13,586.2008469474144
2001-11-14,592.9260994893011
2001-11-15,599.9713740618652
2001-11-16,599.6830890506287
2001-11-19,613.4521131131764
2001-11-20,606.3607568575527
2001-11-21,616.6865395505156
2001-11-22,613.9042172673452
2001-11-23,626.4316377558433
2001-11-26,636.3668932241061
2001-11-27,635.5165551986402
2001-11-28,621.5549246708526
2001-11-29,624.2724661794011
2001-11-30,623.4040713617233
2001-12-03,639.6881319993187
2001-12-04,646.1551476827797
2001-12-05,655.4776381898646
2001-12-06,665.9878446572126
2001-12-07,673.690629386736
2001-12-10,678.0533446872541
2001-12-11,678.2085370674672
2001-12-12,691.4286818657177
2001-12-13,678.1745147681713
2001-12-14,678.5250689679008
2001-12-17,667.485300490121
2001-12-18,654.0489167401241
2001-12-19,649.4545595012634
2001-12-20,658.9775062604554
2001-12-21,656.0039516499572
2001-12-24,666.9820216139459
2001-12-25,679.4397156407053
2001-12-26,683.6808638541977
2001-12-27,671.5442850048399
2001-12-28,687.3489009909637
2001-12-31,690.3311308568451
2002-01-01,690.3537508790452
2002-01-02,686.8557851094644
2002-01-03,690.3022714934585
2002-01-04,705.2899781420207
2002-01-07,721.2558104822918
2002-01-08,718.8390070168888
2002-01-09,729.5363563964142
2002-01-10,727.0637567864067
2002-01-11,714.3833874285491
2002-01-14,703.4689441071439
2002-01-15,703.7303344551912
2002-01-16,703.4122213490327
2002-01-17,707.2503955834625
2002-01-18,705.9485560126673
2002-01-21,718.3681716362539
2002-01-22,720.3865440006721
2002-01-23,725.7465919848227
2002-01-24,735.5821466489649
2002-01-25,762.2787943679175
2002-01-28,778.718833405472
2002-01-29,770.6908766536196
2002-01-30,765.6973248643324
2002-01-31,770.4055830784554
2002-02-01,767.8121977519205
2002-02-04,755.749894079584
2002-02-05,753.4301707076277
2002-02-06,759.4762826944841
2002-02-07,753.1200022539387
2002-02-08,752.027012131118
2002-02-11,747.898004502513
2002-02-12,749.4537614397789
2002-02-13,753.8266748060498
2002-02-14,768.9955948905334
2002-02-15,766.6702975306653
2002-02-18,775.8072612384668
2002-02-19,766.1398957556236
2002-02-20,759.921269401273
2002-02-21,755.6248230214368
2002-02-22,742.062030198237
2002-02-25,736.4366380297043
2002-02-26,740.9931914643594
2002-02-27,763.4963867880788
2002-02-28,766.2693878246338
2002-03-01,765.7839707598607
2002-03-04,783.1903252071746
2002-03-05,787.3810422233097
2002-03-06,793.4703888937692
2002-03-07,791.3358155088966
2002-03-08,796.8282154892452
2002-03-11,810.8331750925519
2002-03-12,812.1303621565165
2002-03-13,809.0291272757728
2002-03-14,807.9108275122936
2002-03-15,805.1661325001394
2002-03-18,810.3207143286987
2002-03-19,807.8446098231959
2002-03-20,815.2270692066977
2002-03-21,820.0674899708648
2002-03-22,834.875759635461
2002-03-25,835.7946999576287
2002-03-26,834.7917105870431
2002-03-27,833.3148489208
2002-03-28,833.6923452766023
2002-03-29,833.0420873962238
2002-04-01,822.5969951296677
2002-04-02,827.2431808890761
2002-04-03,830.9724004588184
2002-04-04,828.9820313383929
2002-04-05,836.8755221859245
2002-04-08,839.8827309136734
2002-04-09,828.0477387853155
2002-04-10,823.6208383519421
2002-04-11,824.9996680994169
2002-04-12,835.5671237018131
2002-04-15,843.9071375286793
2002-04-16,845.7708860222738
2002-04-17,849.7856232277633
2002-04-18,845.8162015686352
2002-04-19,847.9210140055687
2002-04-22,844.0647903156029
2002-04-23,834.0287554235574
2002-04-24,826.4038861709842
2002-04-25,811.200339448381
2002-04-26,811.3385261768277
2002-04-29,795.4976382411023
2002-04-30,792.1224261919114
2002-05-01,787.576958870372
2002-05-02,786.703240455217
2002-05-03,780.2787213426591
2002-05-06,763.0032210786379
2002-05-07,765.8166982595096
2002-05-08,773.2524363599765
2002-05-09,773.5310378746324
2002-05-10,770.5800269442544
2002-05-13,765.6285240378188
2002-05-14,775.0132913619557
2002-05-15,785.1626056887012
2002-05-16,777.527096013252
2002-05-17,773.9971996707623
2002-05-20,760.460904601817
2002-05-21,743.8903488612966
2002-05-22,743.0115880264366
2002-05-23,740.8972051287432
2002-05-24,751.7748576074648
2002-05-27,753.4513425343047
2002-05-28,744.5663546373327
2002-05-29,735.1057729198586
2002-05-30,731.7858449062926
2002-05-31,730.9008370234919
2002-06-03,720.6276901019177
2002-06-04,718.7023064083191
2002-06-05,727.416038771381
2002-06-06,723.5261857660712
2002-06-07,709.3548851062787
2002-06-10,720.9738166672839
2002-06-11,719.4350035029437
2002-06-12,718.8342728000949
2002-06-13,728.1866611560355
2002-06-14,722.7494931644388
2002-06-17,721.7406549718859
2002-06-18,714.0103642603468
2002-06-19,682.4667181878248
2002-06-20,679.8441236056557
2002-06-21,679.5599858119823
2002-06-24,663.8053128856881
2002-06-25,655.1624761189726
2002-06-26,609.8995899528821
2002-06-27,617.764423976601
2002-06-28,636.3886077671597
2002-07-01,625.1202955718385
2002-07-02,626.2423996571212
2002-07-03,640.6697706310125
2002-07-04,654.1193150506581
2002-07-05,672.9251100863378
