Date,EM ASIA SMALL GROWTH
1999-05-28,962.5176040238377
1999-05-31,965.7288382395159
1999-06-01,954.127302718013
1999-06-02,977.1822161978056
1999-06-03,981.8748612971466
1999-06-04,993.4194601114241
1999-06-07,1007.3565463856406
1999-06-08,1020.6474678503082
1999-06-09,1008.8917311976547
1999-06-10,1018.5813088466821
1999-06-11,1019.2735753124903
1999-06-14,1017.5433415479274
1999-06-15,997.5862285827916
1999-06-16,1011.730162353099
1999-06-17,1019.3040934655966
1999-06-18,1013.2430225575374
1999-06-21,1038.354318294264
1999-06-22,1058.7403462499256
1999-06-23,1057.8608206931463
1999-06-24,1055.3826271334526
1999-06-25,1037.4937166442257
1999-06-28,1051.8593473035742
1999-06-29,1057.3598914790796
1999-06-30,1054.028329475321
1999-07-01,1064.976395472701
1999-07-02,1088.1185537208096
1999-07-05,1120.9866492937385
1999-07-06,1120.9345193563352
1999-07-07,1118.9071004799468
1999-07-08,1126.1813817875563
1999-07-09,1133.014442786884
1999-07-12,1144.553138384257
1999-07-13,1121.6506942944832
1999-07-14,1096.1792347195028
1999-07-15,1092.1015965313748
1999-07-16,1087.7537771524148
1999-07-19,1096.3067606071522
1999-07-20,1077.4542995329778
1999-07-21,1057.332569214768
1999-07-22,1054.9245289671292
1999-07-23,1029.3324143866423
1999-07-26,975.5407308358718
1999-07-27,984.7801890327758
1999-07-28,1005.9143239885161
1999-07-29,1003.545622092956
1999-07-30,994.7604119534659
1999-08-02,995.6103892149839
1999-08-03,1003.5277848435832
1999-08-04,998.696720338434
1999-08-05,971.2379634648306
1999-08-06,974.6459462158625
1999-08-09,990.0448190936771
1999-08-10,982.5841953879244
1999-08-11,971.3377761400915
1999-08-12,984.4827765817163
1999-08-13,986.3074206261111
1999-08-16,999.2633395817909
1999-08-17,994.2376652723266
1999-08-18,993.275545003421
1999-08-19,993.8312068113127
1999-08-20,1006.3398337364242
1999-08-23,1038.1327480659074
1999-08-24,1039.143295133441
1999-08-25,1048.9221910515514
1999-08-26,1051.3659079120382
1999-08-27,1042.754947324159
1999-08-30,1035.1550647811723
1999-08-31,1020.1696428202622
1999-09-01,999.8400526875138
1999-09-02,974.4896830706102
1999-09-03,975.7164622263122
1999-09-06,980.3599394988456
1999-09-07,977.9515899637971
1999-09-08,966.6678131138802
1999-09-09,981.8646659448599
1999-09-10,1011.4953279456017
1999-09-13,1034.927181799322
1999-09-14,1028.9260695165246
1999-09-15,1023.5154305327264
1999-09-16,1004.7468970734826
1999-09-17,1003.4072823361528
1999-09-20,1008.9675687750436
1999-09-21,1000.4803648645016
1999-09-22,995.1604246354733
1999-09-23,998.1295502568354
1999-09-24,991.8243430431387
1999-09-27,976.8973657636938
1999-09-28,964.1936105159436
1999-09-29,957.0387883882514
1999-09-30,947.5896108186394
1999-10-01,941.7125730931906
1999-10-04,939.0273934819259
1999-10-05,930.2019124881846
1999-10-06,943.6936519437987
1999-10-07,963.6229360368013
1999-10-08,976.0602711397883
1999-10-11,980.533852982891
1999-10-12,985.986439170702
1999-10-13,978.439246785821
1999-10-14,980.2661444263965
1999-10-15,960.3835409228523
1999-10-18,951.2011037642368
1999-10-19,953.6636666520334
1999-10-20,970.3697644475059
1999-10-21,966.5847162102116
1999-10-22,974.5619631606253
1999-10-25,957.9315387457474
1999-10-26,966.1362097416622
1999-10-27,966.2789149896089
1999-10-28,964.8216872892589
1999-10-29,962.4678204064344
1999-11-01,965.0281561788031
1999-11-02,981.4809197965219
1999-11-03,972.1779541404044
1999-11-04,986.314678994978
1999-11-05,1003.8000228905773
1999-11-08,1009.9866771798065
1999-11-09,1023.4637066570339
1999-11-10,1026.3514381729044
1999-11-11,1043.8103446164282
1999-11-12,1062.7583136398907
1999-11-15,1070.416099622936
1999-11-16,1078.302194631018
1999-11-17,1048.5830274670432
1999-11-18,1047.3086155305928
1999-11-19,1050.7809096506676
1999-11-22,1055.0149249229069
1999-11-23,1053.3297522902717
1999-11-24,1053.2439692716491
1999-11-25,1052.90610132948
1999-11-26,1034.201068507516
1999-11-29,1045.408591843519
1999-11-30,1057.763823043374
1999-12-01,1051.7293314999472
1999-12-02,1048.9659359208713
1999-12-03,1065.0036125259528
1999-12-06,1056.9853618168484
1999-12-07,1052.4235855714178
1999-12-08,1052.2490746901651
1999-12-09,1071.8334265912124
1999-12-10,1086.369816378854
1999-12-13,1109.2227214798788
1999-12-14,1127.1788268842904
1999-12-15,1109.0491081036448
1999-12-16,1100.3171717611108
1999-12-17,1103.9976353781196
1999-12-20,1121.2470914246744
1999-12-21,1109.4499042993577
1999-12-22,1121.7257142458313
1999-12-23,1109.166237020304
1999-12-24,1100.2419282375963
1999-12-27,1101.8115238167188
1999-12-28,1104.8821751479068
1999-12-29,1110.4923190139364
1999-12-30,1121.105391836383
1999-12-31,1121.0392620903222
2000-01-03,1130.783048807117
2000-01-04,1157.392281489411
2000-01-05,1122.5618086952213
2000-01-06,1110.8015154580298
2000-01-07,1112.3981683157185
2000-01-10,1135.0260035146334
2000-01-11,1112.9402728526848
2000-01-12,1117.2993512394396
2000-01-13,1115.644976688908
2000-01-14,1127.1699070085274
2000-01-17,1152.068642817045
2000-01-18,1145.6059241949217
2000-01-19,1128.689002271272
2000-01-20,1126.7483958923624
2000-01-21,1139.3264324138172
2000-01-24,1151.2012292970235
2000-01-25,1135.1663991729154
2000-01-26,1145.4094636249827
2000-01-27,1179.4828700016053
2000-01-28,1204.0111839235194
2000-01-31,1207.7412170659247
2000-02-01,1232.4366632094925
2000-02-02,1239.625066098966
2000-02-03,1234.309962183787
2000-02-04,1244.8039813326661
2000-02-07,1253.2978232570595
2000-02-08,1236.6652699680126
2000-02-09,1242.1628331451727
2000-02-10,1252.2199181154572
2000-02-11,1258.0558214572598
2000-02-14,1240.6828310222863
2000-02-15,1220.6466136108118
2000-02-16,1227.2636331155136
2000-02-17,1242.587880941083
2000-02-18,1250.0569534691272
2000-02-21,1250.091778210998
2000-02-22,1216.3704664421577
2000-02-23,1212.4789864136374
2000-02-24,1214.8740326037885
2000-02-25,1229.3071367580067
2000-02-28,1234.781984738794
2000-02-29,1212.1444986565243
2000-03-01,1225.9851850135556
2000-03-02,1237.8695748513605
2000-03-03,1224.5410430426869
2000-03-06,1243.2286424254237
2000-03-07,1238.9644778414747
2000-03-08,1241.3792339253976
2000-03-09,1242.4805018733623
2000-03-10,1245.078947739832
2000-03-13,1215.8239973540879
2000-03-14,1200.4835479643602
2000-03-15,1178.3081542833638
2000-03-16,1144.7902955931522
2000-03-17,1150.9950364983479
2000-03-20,1134.7640244423862
2000-03-21,1147.3997368424054
2000-03-22,1186.9541699625995
2000-03-23,1183.791969962581
2000-03-24,1182.363544750598
2000-03-27,1203.1930215536502
2000-03-28,1211.9001105960447
2000-03-29,1224.1225245413173
2000-03-30,1201.5220859172473
2000-03-31,1192.5426150209112
2000-04-03,1166.9538781067747
2000-04-04,1146.4164439355955
2000-04-05,1133.6696955971302
2000-04-06,1130.1774959506297
2000-04-07,1154.010609950561
2000-04-10,1190.1671097778865
2000-04-11,1179.9793317772546
2000-04-12,1190.0752509084352
2000-04-13,1171.6867326443657
2000-04-14,1155.7881982806111
2000-04-17,1078.069820625168
2000-04-18,1103.2493045932897
2000-04-19,1110.1564644627058
2000-04-20,1103.9428047136344
2000-04-21,1116.6072104614454
2000-04-24,1092.9682257658706
2000-04-25,1095.9635551086717
2000-04-26,1085.8754919513062
2000-04-27,1077.8029318186125
2000-04-28,1094.3129180891247
2000-05-01,1096.3020842045412
2000-05-02,1081.3463041922876
2000-05-03,1089.6740809858795
2000-05-04,1094.7927061132762
2000-05-05,1119.8254908164117
2000-05-08,1107.262170720694
2000-05-09,1095.4056408136084
2000-05-10,1075.9451037742388
2000-05-11,1064.2500580765122
2000-05-12,1057.75598903794
2000-05-15,1025.5097137495716
2000-05-16,1041.8878110075984
2000-05-17,1057.7554154086279
2000-05-18,1034.3189449059228
2000-05-19,1036.8536247005463
2000-05-22,987.7458105914607
2000-05-23,962.0596533788116
2000-05-24,951.8786329166722
2000-05-25,965.6159562414861
2000-05-26,928.0601910938013
2000-05-29,934.7500290667654
2000-05-30,944.8956430148287
2000-05-31,981.1145928566016
2000-06-01,971.7793371571996
2000-06-02,968.2432291548206
2000-06-05,981.0692809935022
2000-06-06,962.0482150262036
2000-06-07,971.8955033004478
2000-06-08,965.7393950898193
2000-06-09,968.8427115225264
2000-06-12,961.096860669012
2000-06-13,945.1352074755939
2000-06-14,948.4262873400536
2000-06-15,942.6566783800962
2000-06-16,934.7105337582417
2000-06-19,920.9125065825029
2000-06-20,932.8671579073078
2000-06-21,941.6964862525491
2000-06-22,951.442165239886
2000-06-23,946.0790878457988
2000-06-26,938.9309241065089
2000-06-27,931.4635904392956
2000-06-28,933.4988622544305
2000-06-29,915.8975401292379
2000-06-30,912.7657498399268
2000-07-03,915.0451650366692
2000-07-04,908.0558646272821
2000-07-05,911.8719870795276
2000-07-06,907.2933598968941
2000-07-07,916.7322907100952
2000-07-10,917.0744607972454
2000-07-11,916.2708996105583
2000-07-12,928.88166632337
2000-07-13,946.2834301745274
2000-07-14,948.1051577414233
2000-07-17,951.3346346726584
2000-07-18,935.211596273083
2000-07-19,942.1620371244518
2000-07-20,935.1744747634807
2000-07-21,929.1054257492328
2000-07-24,906.3838812145656
2000-07-25,893.5816648577961
2000-07-26,885.0306147813956
2000-07-27,883.4669995656241
2000-07-28,890.7313093713935
2000-07-31,891.8943761625992
2000-08-01,899.0162627758972
2000-08-02,906.3554836276743
2000-08-03,918.5483745575867
2000-08-04,916.108275100925
2000-08-07,903.2658368952528
2000-08-08,914.3442502168118
2000-08-09,930.016662492909
2000-08-10,917.5356656222044
2000-08-11,922.0407001299529
2000-08-14,920.6323717885508
2000-08-15,912.0230942837879
2000-08-16,926.0753332464614
2000-08-17,928.1782473960635
2000-08-18,931.2107807287166
2000-08-21,944.2164621387373
2000-08-22,943.835502536133
2000-08-23,941.5222532677687
2000-08-24,923.5566399754798
2000-08-25,918.2159088920696
2000-08-28,920.306351689955
2000-08-29,923.3862032585884
2000-08-30,917.0577381986233
2000-08-31,917.0991161207806
2000-09-01,901.9529682149116
2000-09-04,916.6882026786053
2000-09-05,933.7820962976716
2000-09-06,933.6374089655385
2000-09-07,925.6010589608045
2000-09-08,923.0091839559728
2000-09-11,912.4960363840511
2000-09-12,906.5382424949383
2000-09-13,911.3237489762474
2000-09-14,898.7086694896885
2000-09-15,890.9958519394257
2000-09-18,854.9132252996321
2000-09-19,840.985943422519
2000-09-20,854.8957991070477
2000-09-21,841.1970215244581
2000-09-22,783.011296719502
2000-09-25,805.866370013295
2000-09-26,800.1634538305179
2000-09-27,803.5617990338856
2000-09-28,797.4304100149416
2000-09-29,795.399186308986
2000-10-02,772.4036669138297
2000-10-03,775.6963807218104
2000-10-04,775.5115670922439
2000-10-05,774.5507084994267
2000-10-06,786.0875955972654
2000-10-09,774.6742243206668
2000-10-10,771.9598498445972
2000-10-11,750.4158168801656
2000-10-12,753.245943144857
2000-10-13,745.2579296315955
2000-10-16,763.6011332392358
2000-10-17,747.8282183614143
2000-10-18,734.7222791217604
2000-10-19,731.5138564543109
2000-10-20,750.953791315539
2000-10-23,745.0368362621135
2000-10-24,751.4359151034631
2000-10-25,762.5710752932013
2000-10-26,760.9823799682896
2000-10-27,747.0606452897268
2000-10-30,729.9251391702791
2000-10-31,724.7471355012963
2000-11-01,726.8690895544959
2000-11-02,727.5337582657176
2000-11-03,734.6552902256368
2000-11-06,737.3627881575189
2000-11-07,739.151602335043
2000-11-08,750.8887393532532
2000-11-09,748.2195093046428
2000-11-10,746.7225641794629
2000-11-13,724.524913827315
2000-11-14,731.698487661036
2000-11-15,728.6824999028406
2000-11-16,726.0446865244087
2000-11-17,726.1610501986006
2000-11-20,712.4766508433775
2000-11-21,717.4186450748562
2000-11-22,711.7314738088132
2000-11-23,702.8985612701562
2000-11-24,713.8177424069743
2000-11-27,717.4608825470268
2000-11-28,705.2667812705533
2000-11-29,690.1993393640404
2000-11-30,674.8325222428687
2000-12-01,677.8142226763782
2000-12-04,659.6544294009242
2000-12-05,667.5111838070022
2000-12-06,669.6329182463877
2000-12-07,660.5033112138346
2000-12-08,663.4660349528217
2000-12-11,675.4975025981444
2000-12-12,673.625675830305
2000-12-13,675.5025473223365
2000-12-14,660.8838306370308
2000-12-15,640.8366553789217
2000-12-18,631.9304202237578
2000-12-19,628.7320452199364
2000-12-20,604.3563624090712
2000-12-21,588.0428827952715
2000-12-22,578.4163868634295
2000-12-25,578.444444055875
2000-12-26,570.4189712706967
2000-12-27,566.6799767248941
2000-12-28,575.3148418497326
2000-12-29,567.173088354687
2001-01-01,567.3886423289118
2001-01-02,564.5839269831068
2001-01-03,563.0016149965251
2001-01-04,580.1308685207539
2001-01-05,587.1203706819151
2001-01-08,594.742832978865
2001-01-09,609.446281962667
2001-01-10,610.6575791929383
2001-01-11,597.9949054843985
2001-01-12,604.3044060706158
2001-01-15,614.2035721970692
2001-01-16,622.228570123897
2001-01-17,630.4006387836424
2001-01-18,623.4730974076734
2001-01-19,640.1941040986941
2001-01-22,653.0340952900423
2001-01-23,651.6890654144079
2001-01-24,663.9412530207611
2001-01-25,666.1259392011119
2001-01-26,662.1866251619699
2001-01-29,662.8572592947415
2001-01-30,661.3645880222621
2001-01-31,667.9828413389814
2001-02-01,660.7596847341807
2001-02-02,677.8181854844498
2001-02-05,664.3780767585521
2001-02-06,666.728610845214
2001-02-07,654.4062576449834
2001-02-08,670.6078339924934
2001-02-09,674.7903084102893
2001-02-12,676.5319021393387
2001-02-13,687.9338899539306
2001-02-14,687.0908015009229
2001-02-15,708.128905506055
2001-02-16,693.9387131493739
2001-02-19,688.1997707623605
2001-02-20,702.0220198357147
2001-02-21,693.0111005595171
2001-02-22,684.2196849404236
2001-02-23,684.2341998462372
2001-02-26,684.9546742570406
2001-02-27,673.9242405551023
2001-02-28,672.434956415606
2001-03-01,653.6567594722451
2001-03-02,636.897460302795
2001-03-05,645.5129581894474
2001-03-06,646.988040351779
2001-03-07,655.6483731646845
2001-03-08,651.2719017111675
2001-03-09,644.6618934723112
2001-03-12,631.6324023876712
2001-03-13,627.9905821634158
2001-03-14,642.1951003127361
2001-03-15,651.7612358461325
2001-03-16,654.0306855083228
2001-03-19,640.3969169289106
2001-03-20,637.3552593306695
2001-03-21,640.834487804051
2001-03-22,651.659875637119
2001-03-23,646.5566194068764
2001-03-26,655.8962380256592
2001-03-27,650.3023448310868
2001-03-28,655.8898382061003
2001-03-29,659.25967392097
2001-03-30,654.1611478126505
2001-04-02,641.3044825422552
2001-04-03,625.7850968666694
2001-04-04,604.0441657078679
2001-04-05,609.3763880489707
2001-04-06,614.4371277377251
2001-04-09,605.4505140830006
2001-04-10,610.7794726008345
2001-04-11,618.3869299001708
2001-04-12,618.7108606904815
2001-04-13,620.3083586861113
2001-04-16,622.8701299927694
2001-04-17,626.0376805785586
2001-04-18,650.6424629276192
2001-04-19,650.1305964488055
2001-04-20,638.2061651650758
2001-04-23,646.8078406998264
2001-04-24,651.4935822499999
2001-04-25,645.9991797828762
2001-04-26,639.5916898377506
2001-04-27,637.8630957576279
2001-04-30,644.1511343586208
2001-05-01,641.7924320526464
2001-05-02,645.2403376173819
2001-05-03,645.3785833004969
2001-05-04,635.5900792169775
2001-05-07,636.6218623805039
2001-05-08,635.4892082184964
2001-05-09,638.7414708979871
2001-05-10,634.2846963734323
2001-05-11,645.2638814546461
2001-05-14,644.9237535872725
2001-05-15,642.9008782582209
2001-05-16,637.208403608507
2001-05-17,647.338651837927
2001-05-18,646.3685831098521
2001-05-21,640.7111916114673
2001-05-22,647.4927608430008
2001-05-23,666.5222009294928
2001-05-24,678.0463227188583
2001-05-25,678.4954650996494
2001-05-28,672.7852831922919
2001-05-29,677.915809970144
2001-05-30,674.5686632423913
2001-05-31,683.8702053474582
2001-06-01,676.306578545131
2001-06-04,670.3773952101234
2001-06-05,668.9562395893713
2001-06-06,677.7702950472612
2001-06-07,673.2415818385132
2001-06-08,686.3116344039819
2001-06-11,689.2652060117695
2001-06-12,686.6878132015615
2001-06-13,685.9393888300737
2001-06-14,671.4732807397872
2001-06-15,666.3116735220074
2001-06-18,658.9907042203481
2001-06-19,658.1647023064631
2001-06-20,659.3729152172824
2001-06-21,657.3656849982738
2001-06-22,653.1948706391655
2001-06-25,648.8231481120068
2001-06-26,639.5764118348967
2001-06-27,640.8485905033855
2001-06-28,643.9401445530312
2001-06-29,655.2948773181787
2001-07-02,650.6114565659384
2001-07-03,646.5633027690171
2001-07-04,640.7440940818825
2001-07-05,645.9868405534548
2001-07-06,637.8609693325479
2001-07-09,624.5978506407353
2001-07-10,617.687363080419
2001-07-11,601.1682941055913
2001-07-12,621.2690142723287
2001-07-13,612.7168149987772
2001-07-16,607.4836558459406
2001-07-17,610.0054194314539
2001-07-18,590.3492942961635
2001-07-19,590.485364511472
2001-07-20,586.2281998428057
2001-07-23,577.893602422567
2001-07-24,570.6520767020576
2001-07-25,565.9853781831667
2001-07-26,577.7509849089769
2001-07-27,585.1045503372826
2001-07-30,585.1265102393996
2001-07-31,583.8467086169125
2001-08-01,586.811039935948
2001-08-02,588.3038382198581
2001-08-03,591.6796068809377
2001-08-06,588.4846216519369
2001-08-07,589.6082622086786
2001-08-08,592.5439683874816
2001-08-09,581.7994775759714
2001-08-10,579.7703372826736
2001-08-13,579.2363305526858
2001-08-14,588.4617099886285
2001-08-15,581.5920976108494
2001-08-16,581.4076578682387
2001-08-17,578.7975077709273
2001-08-20,578.4962004994036
2001-08-21,581.4103174264702
2001-08-22,574.0079315234615
2001-08-23,576.9702486795505
2001-08-24,574.2368964332218
2001-08-27,579.7317942509978
2001-08-28,575.8777233706493
2001-08-29,574.8190250679687
2001-08-30,572.3538709055011
2001-08-31,566.860759582098
2001-09-03,564.4084928065303
2001-09-04,578.9606589382126
2001-09-05,574.7246630008846
2001-09-06,571.9219781035305
2001-09-07,560.0472847575961
2001-09-10,560.8151206057449
2001-09-11,548.9979946209842
2001-09-12,533.5873904147326
2001-09-13,516.2496255874423
2001-09-14,483.81895407025576
2001-09-17,457.6885855428942
2001-09-18,464.3169918280581
2001-09-19,471.53923609318144
2001-09-20,465.67388672535975
2001-09-21,461.6308344915476
2001-09-24,467.45031373288793
2001-09-25,461.13535578746365
2001-09-26,467.1749876587316
2001-09-27,470.7763206534068
2001-09-28,482.3592518315571
2001-10-01,475.05689239682005
2001-10-02,469.2919694556118
2001-10-03,466.37316301538453
2001-10-04,477.9675007705435
2001-10-05,475.0650959547176
2001-10-08,464.7144923332816
2001-10-09,475.8319108460353
2001-10-10,478.59720259982385
2001-10-11,493.8311564103863
2001-10-12,493.83739829553036
2001-10-15,491.8735442958536
2001-10-16,495.09884449192697
2001-10-17,500.42259734835164
2001-10-18,499.1661344262158
2001-10-19,503.5586118628193
2001-10-22,509.85701816172775
2001-10-23,515.1783156544467
2001-10-24,517.3383552434173
2001-10-25,514.4202348960466
2001-10-26,518.662770009792
2001-10-29,510.8500905766524
2001-10-30,498.84845624743076
2001-10-31,506.12724067772865
2001-11-01,507.07914381119633
2001-11-02,511.38882362443826
2001-11-05,521.4571494639143
2001-11-06,521.9344772378736
2001-11-07,520.454746006014
2001-11-08,528.0821246965506
2001-11-09,527.8670036094978
2001-11-12,533.9298598368189
2001-11-13,540.2347690242466
2001-11-14,545.9022475601255
2001-11-15,553.3212353081298
2001-11-16,552.769594443685
2001-11-19,565.461449785682
2001-11-20,558.5584807263588
2001-11-21,568.4393326464528
2001-11-22,566.8854561269453
2001-11-23,577.1240334784802
2001-11-26,585.9171517070218
2001-11-27,585.0645536977167
2001-11-28,573.0783751077894
2001-11-29,575.2774077687812
2001-11-30,573.963410072218
2001-12-03,588.3262936237915
2001-12-04,594.4968313462182
2001-12-05,603.4088650494433
2001-12-06,611.2593541445372
2001-12-07,617.8860240578255
2001-12-10,622.5815405066505
2001-12-11,622.9559744708246
2001-12-12,633.2428018632171
2001-12-13,621.1325246351591
2001-12-14,621.1032265192413
2001-12-17,611.9885633029106
2001-12-18,601.1443101232665
2001-12-19,595.8588361418289
2001-12-20,603.1705428557898
2001-12-21,600.5589610568609
2001-12-24,609.5185174471126
2001-12-25,619.6703869681169
2001-12-26,622.4121949019612
2001-12-27,611.1953278112445
2001-12-28,625.1621316502586
2001-12-31,628.9465641693442
2002-01-01,628.8142456537253
2002-01-02,625.1136463535761
2002-01-03,629.2111913354632
2002-01-04,641.9156539797783
2002-01-07,655.6436112510296
2002-01-08,653.735378976361
2002-01-09,661.7213120556265
2002-01-10,659.3251742162549
2002-01-11,648.1034007729967
2002-01-14,639.9327622215864
2002-01-15,640.2790314724025
2002-01-16,640.6957859514732
2002-01-17,645.0025703462327
2002-01-18,643.8312524544082
2002-01-21,654.1430637660344
2002-01-22,655.3558477342594
2002-01-23,659.8051865822688
2002-01-24,667.8049751944967
2002-01-25,690.6020649369004
2002-01-28,704.4471978797839
2002-01-29,698.0572925904702
2002-01-30,693.5089679567942
2002-01-31,697.6435093476284
2002-02-01,696.1245915156966
2002-02-04,686.033490639228
2002-02-05,684.6472990667007
2002-02-06,691.5503706765069
2002-02-07,684.7898464154397
2002-02-08,684.5202446846234
2002-02-11,681.4110550921207
2002-02-12,683.1789435211884
2002-02-13,687.0896080297637
2002-02-14,699.926931354348
2002-02-15,697.7789395821734
2002-02-18,705.0927916132728
2002-02-19,696.7859029058732
2002-02-20,691.523546415181
2002-02-21,688.7742635294908
2002-02-22,677.17438911161
2002-02-25,673.1600316279918
2002-02-26,678.0801133974564
2002-02-27,696.3346099085961
2002-02-28,695.6693514136821
2002-03-01,696.4991175206513
2002-03-04,711.3796382925124
2002-03-05,714.8774647751848
2002-03-06,719.3294479480469
2002-03-07,717.5141188182916
2002-03-08,722.676702027087
2002-03-11,733.5195712043738
2002-03-12,733.7970062123309
2002-03-13,731.7505227489288
2002-03-14,730.808511150436
2002-03-15,729.3498875757984
2002-03-18,733.9913393938488
2002-03-19,730.9577173330186
2002-03-20,736.6289831838394
2002-03-21,740.8210634320014
2002-03-22,752.8918577574133
2002-03-25,753.82942766606
2002-03-26,752.5545887011759
2002-03-27,751.7688435498412
2002-03-28,752.57491675578
2002-03-29,752.0150860402756
2002-04-01,743.5109187157467
2002-04-02,747.0356863027721
2002-04-03,750.3155431125743
2002-04-04,749.2064839248254
2002-04-05,756.8690626584403
2002-04-08,759.1953013686344
2002-04-09,749.9566856467109
2002-04-10,746.9807773040254
2002-04-11,748.7323962462143
2002-04-12,757.7861246485519
2002-04-15,764.3853833840616
2002-04-16,765.7179913999157
2002-04-17,769.7157590536514
2002-04-18,766.5512380120098
2002-04-19,767.2339187191008
2002-04-22,763.8711461286933
2002-04-23,756.118802742849
2002-04-24,750.2354986198098
2002-04-25,736.6440438443979
2002-04-26,736.8105328209117
2002-04-29,723.2694158631319
2002-04-30,721.0488827707054
2002-05-01,716.9194659240892
2002-05-02,717.0765162034443
2002-05-03,710.8375556668036
2002-05-06,696.8028130610285
2002-05-07,699.7318685020983
2002-05-08,706.2797627591447
2002-05-09,706.3738946225741
2002-05-10,703.0684563361577
2002-05-13,699.2816938725676
2002-05-14,707.2984380259625
2002-05-15,714.2232255938363
2002-05-16,707.041817626348
2002-05-17,702.740587495321
2002-05-20,689.2721393975564
2002-05-21,674.6062864326454
2002-05-22,673.5662505397269
2002-05-23,672.1281117728936
2002-05-24,683.5548562384797
2002-05-27,684.7552251701119
2002-05-28,675.1409464703224
2002-05-29,668.3278277726359
2002-05-30,664.6921766668621
2002-05-31,664.0179941191998
2002-06-03,655.0970388280798
2002-06-04,653.2356761138681
2002-06-05,661.3608135516197
2002-06-06,657.5858272866265
2002-06-07,644.8631094929959
2002-06-10,655.4303902469858
2002-06-11,654.7357868069081
2002-06-12,654.1121945507432
2002-06-13,662.3672751776021
2002-06-14,657.5652205086789
2002-06-17,656.7239588519437
2002-06-18,649.5849121345963
2002-06-19,621.483934568605
2002-06-20,619.0891883251113
2002-06-21,618.6256277816375
2002-06-24,604.6617442473471
2002-06-25,597.3071410775199
2002-06-26,556.7922563200323
2002-06-27,564.1295029647149
2002-06-28,580.5024864525179
2002-07-01,570.8240958503471
2002-07-02,571.8287885709851
2002-07-03,584.7778960588585
2002-07-04,596.6387520741237
2002-07-05,613.3817327553386
2002-07-08,612.8029011280913
2002-07-09,615.9620393009579
2002-07-10,614.3934079031757
2002-07-11,601.8194202872817
2002-07-12,618.5783970313971
2002-07-15,608.0925817794176
2002-07-16,598.1012581285887
2002-07-17,596.9790177528678
