Date,BRIC SMALL GROWTH
1999-06-22,197.46441677254145
1999-06-23,196.8149133114061
1999-06-24,193.66859651899253
1999-06-25,190.73601794302814
1999-06-28,196.41118180486757
1999-06-29,200.89578780537386
1999-06-30,202.47740924459146
1999-07-01,201.8631915356529
1999-07-02,203.6797900385208
1999-07-05,208.2621585844263
1999-07-06,208.1443808444668
1999-07-07,207.39905610030354
1999-07-08,205.73802085135242
1999-07-09,207.12359246571424
1999-07-12,211.32198868577544
1999-07-13,207.6204690499599
1999-07-14,208.1786219323266
1999-07-15,207.1963683790257
1999-07-16,207.344184637392
1999-07-19,212.1516730129221
1999-07-20,205.4188580173635
1999-07-21,206.71453553732678
1999-07-22,205.97124885213788
1999-07-23,204.9245336931049
1999-07-26,200.90788209627723
1999-07-27,199.9824832017681
1999-07-28,201.98399376170195
1999-07-29,197.7693477696062
1999-07-30,198.04236888900576
1999-08-02,198.03585692510237
1999-08-03,198.19631741440594
1999-08-04,198.48287400490844
1999-08-05,195.88037162639455
1999-08-06,197.58140473187035
1999-08-09,199.69747348867017
1999-08-10,199.0312963375099
1999-08-11,201.28046987458924
1999-08-12,202.53994393560706
1999-08-13,204.8697907727827
1999-08-16,208.88819891287147
1999-08-17,214.0552271719695
1999-08-18,215.53614019003012
1999-08-19,210.98056197941577
1999-08-20,214.30602247030444
1999-08-23,220.91109560032137
1999-08-24,221.31327317153483
1999-08-25,219.6916476212129
1999-08-26,221.9388680905682
1999-08-27,220.0436067434962
1999-08-30,219.87161799265863
1999-08-31,216.16754557343262
1999-09-01,214.57358510700362
1999-09-02,210.4696246432246
1999-09-03,211.90524499470507
1999-09-06,216.51469421343447
1999-09-07,216.6617177888991
1999-09-08,218.94125901523893
1999-09-09,220.29357716059528
1999-09-10,223.50608385091104
1999-09-13,224.5063398279968
1999-09-14,224.6962476791329
1999-09-15,223.1429518774272
1999-09-16,220.5342622055133
1999-09-17,221.63704672285914
1999-09-20,226.67787101992448
1999-09-21,224.92389728209216
1999-09-22,227.10759649163137
1999-09-23,232.07150352166585
1999-09-24,230.94966235961323
1999-09-27,231.11030088540522
1999-09-28,229.809538695055
1999-09-29,230.89949653642523
1999-09-30,228.54715439025267
1999-10-01,224.16414817318721
1999-10-04,222.607328915698
1999-10-05,223.69330667530699
1999-10-06,225.41390958940178
1999-10-07,231.67718010272293
1999-10-08,235.91685909168766
1999-10-11,238.73809517442302
1999-10-12,238.7674424037515
1999-10-13,237.97125629111522
1999-10-14,239.57731996167564
1999-10-15,229.42008884893772
1999-10-18,232.49788585645533
1999-10-19,232.8353145621948
1999-10-20,236.98517437402154
1999-10-21,230.1183439462369
1999-10-22,232.91023023129486
1999-10-25,227.41071657769294
1999-10-26,229.7368822197886
1999-10-27,229.54150007694165
1999-10-28,224.4139326709492
1999-10-29,220.44866982820884
1999-11-01,213.0514481311823
1999-11-02,219.38239243559545
1999-11-03,217.61639260309113
1999-11-04,223.45587600776153
1999-11-05,229.75693476281148
1999-11-08,235.46846744807073
1999-11-09,235.45228438003718
1999-11-10,236.30664790161293
1999-11-11,236.25176017052672
1999-11-12,240.1639750385403
1999-11-15,241.6203342138068
1999-11-16,242.34289502926725
1999-11-17,239.17976578687086
1999-11-18,241.01441913936083
1999-11-19,243.12675934720403
1999-11-22,244.86918351446434
1999-11-23,246.87432411221346
1999-11-24,248.26278136102985
1999-11-25,248.82167819402278
1999-11-26,252.9634241414916
1999-11-29,256.82800620977156
1999-11-30,258.4589953783681
1999-12-01,259.55165166547334
1999-12-02,263.3571141407746
1999-12-03,266.69999980296376
1999-12-06,265.2015137204683
1999-12-07,268.6474487829431
1999-12-08,266.0800499459973
1999-12-09,270.3614773113173
1999-12-10,274.4476522458324
1999-12-13,279.9332053043919
1999-12-14,282.1407041022161
1999-12-15,278.4837038254629
1999-12-16,281.9016953123327
1999-12-17,288.94402198995226
1999-12-20,297.6013776277789
1999-12-21,299.61109386155056
1999-12-22,302.9938502582478
1999-12-23,299.0193911974675
1999-12-24,293.6098769692262
1999-12-27,292.6334374328381
1999-12-28,298.5204255369754
1999-12-29,302.1063203072989
1999-12-30,306.1235400010053
1999-12-31,306.8002178945189
2000-01-03,315.43434386446694
2000-01-04,312.3453827825455
2000-01-05,304.5380045545456
2000-01-06,304.7716037581403
2000-01-07,302.4595864011269
2000-01-10,311.75593613794746
2000-01-11,306.01611856164016
2000-01-12,308.39097223753896
2000-01-13,311.26571018207943
2000-01-14,316.7988963655505
2000-01-17,322.41822180891035
2000-01-18,322.01176164194806
2000-01-19,325.49048487226844
2000-01-20,323.9784076883251
2000-01-21,330.39503798620717
2000-01-24,333.9276781027403
2000-01-25,330.28636102994204
2000-01-26,332.82120573311045
2000-01-27,341.2664322579187
2000-01-28,344.7191382721698
2000-01-31,342.97541088561684
2000-02-01,351.11492231301435
2000-02-02,355.58301987324825
2000-02-03,353.8059967093988
2000-02-04,358.96999278183705
2000-02-07,359.68956751178484
2000-02-08,359.1574605780361
2000-02-09,357.1408203451851
2000-02-10,363.3960658067007
2000-02-11,361.8223497770912
2000-02-14,359.96493526960035
2000-02-15,353.4262084567277
2000-02-16,357.609099318041
2000-02-17,367.3566128401302
2000-02-18,368.42319717666436
2000-02-21,374.6303729384505
2000-02-22,369.3218104627353
2000-02-23,362.0757380931929
2000-02-24,366.36859578726995
2000-02-25,368.1805907832515
2000-02-28,368.6646164921872
2000-02-29,358.82760394726824
2000-03-01,363.46469186328653
2000-03-02,360.03553220615726
2000-03-03,354.72584139377864
2000-03-06,355.53200970733354
2000-03-07,355.36943658544953
2000-03-08,350.86395327695107
2000-03-09,347.3622087195084
2000-03-10,348.0919744707376
2000-03-13,340.02734880186705
2000-03-14,342.920558535272
2000-03-15,344.5065188396688
2000-03-16,333.84350538985655
2000-03-17,337.7390228550526
2000-03-20,337.51847305483506
2000-03-21,338.4642824005511
2000-03-22,348.0003017840325
2000-03-23,342.2128848455072
2000-03-24,339.48191155408034
2000-03-27,341.3201686247516
2000-03-28,340.08334424425817
2000-03-29,344.5904465680189
2000-03-30,339.686433046562
2000-03-31,341.13029769535024
2000-04-03,334.443357529056
2000-04-04,324.4179238883008
2000-04-05,315.11742867925244
2000-04-06,314.7937778186722
2000-04-07,323.3786606539324
2000-04-10,327.6692548701848
2000-04-11,327.55746109886974
2000-04-12,330.00378780535425
2000-04-13,321.7334908893169
2000-04-14,319.0438084358284
2000-04-17,305.84905383844995
2000-04-18,312.2609163863449
2000-04-19,308.9531374791266
2000-04-20,306.74549405869374
2000-04-21,307.0849980780663
2000-04-24,302.2381017244068
2000-04-25,307.04789273353686
2000-04-26,315.54758684146344
2000-04-27,314.143415315487
2000-04-28,316.9298389287509
2000-05-01,317.96255199911167
2000-05-02,310.5791121357834
2000-05-03,314.6723230711771
2000-05-04,319.3808551032697
2000-05-05,327.8721477300578
2000-05-08,320.91628494363187
2000-05-09,319.01924955085747
2000-05-10,313.3730696126644
2000-05-11,311.9630698591564
2000-05-12,305.28615567776296
2000-05-15,305.7484417823764
2000-05-16,329.6283783093409
2000-05-17,332.68110193660823
2000-05-18,327.43934081925596
2000-05-19,323.9177687660543
2000-05-22,313.332907363532
2000-05-23,305.8104249242774
2000-05-24,304.4088505670038
2000-05-25,303.73580383347144
2000-05-26,298.94904185908445
2000-05-29,301.47770092042805
2000-05-30,306.0338443515179
2000-05-31,314.6542770789084
2000-06-01,317.44868789332133
2000-06-02,321.7066020785679
2000-06-05,325.98422352163567
2000-06-06,321.60024877634567
2000-06-07,323.6441005856612
2000-06-08,325.9766144369047
2000-06-09,325.6366364360638
2000-06-12,323.48644200415407
2000-06-13,318.4805591632129
2000-06-14,319.8816428758479
2000-06-15,323.84715363366
2000-06-16,326.2440604091195
2000-06-19,331.4566028958379
2000-06-20,337.8536016469053
2000-06-21,337.2193608885205
2000-06-22,339.42528561202164
2000-06-23,333.7503189725119
2000-06-26,331.631161937343
2000-06-27,327.218276372931
2000-06-28,324.7703771042197
2000-06-29,320.28641758911147
2000-06-30,319.8635330986824
2000-07-03,326.24349049282546
2000-07-04,331.0980237457526
2000-07-05,330.12997052408673
2000-07-06,331.59912690050413
2000-07-07,339.82991280769943
2000-07-10,339.52979935178973
2000-07-11,338.91184353018093
2000-07-12,346.8269305378133
2000-07-13,347.64001269037385
2000-07-14,349.64376942227136
2000-07-17,352.71381708530777
2000-07-18,351.8854726652052
2000-07-19,351.17772923553684
2000-07-20,354.3251315243926
2000-07-21,358.37315929636094
2000-07-24,358.1809582531088
2000-07-25,353.5461825805494
2000-07-26,349.6310086155025
2000-07-27,351.4134445953472
2000-07-28,349.44780117144217
2000-07-31,354.22218639977046
2000-08-01,356.35882013361044
2000-08-02,358.7419254178004
2000-08-03,365.6937126397443
2000-08-04,363.8738881715334
2000-08-07,362.3290551727433
2000-08-08,366.91698569781175
2000-08-09,369.0035762687986
2000-08-10,364.02279549282497
2000-08-11,368.11982637040296
2000-08-14,368.9172449443665
2000-08-15,366.6060595432323
2000-08-16,368.4996196161825
2000-08-17,368.2720997069902
2000-08-18,370.17131749579704
2000-08-21,373.7799772765527
2000-08-22,378.05681861794153
2000-08-23,375.72733853478286
2000-08-24,370.149435050561
2000-08-25,367.4623384251501
2000-08-28,370.83253894625267
2000-08-29,373.65967361502794
2000-08-30,373.3154740415358
2000-08-31,375.42247692776454
2000-09-01,374.28116850931144
2000-09-04,379.0020820789448
2000-09-05,383.82946952226575
2000-09-06,389.2093786698013
2000-09-07,390.1264629527052
2000-09-08,390.1230092203595
2000-09-11,388.680501917503
2000-09-12,382.08660795287824
2000-09-13,376.710483025597
2000-09-14,374.8559502151791
2000-09-15,372.3170392234448
2000-09-18,363.3607180588529
2000-09-19,360.767779994812
2000-09-20,367.4463392149873
2000-09-21,359.42886881777173
2000-09-22,339.57496708065696
2000-09-25,352.98772078334866
2000-09-26,347.3644661521523
2000-09-27,346.5977104704035
2000-09-28,346.320956838449
2000-09-29,348.7894100125809
2000-10-02,346.6331834499673
2000-10-03,348.67514903310393
2000-10-04,350.8248749948206
2000-10-05,352.7373769942024
2000-10-06,349.3786607368389
2000-10-09,345.7695992755242
2000-10-10,343.70744862174257
2000-10-11,334.8087609531374
2000-10-12,338.6901143280194
2000-10-13,329.7378978385917
2000-10-16,337.08090803372875
2000-10-17,331.6123967321629
2000-10-18,325.1379674658998
2000-10-19,331.9855509351525
2000-10-20,335.0986165227504
2000-10-23,332.0444133256926
2000-10-24,329.40353009513416
2000-10-25,330.66488008150054
2000-10-26,333.27983324631344
2000-10-27,336.03301664348356
2000-10-30,336.0449228385126
2000-10-31,337.7700079525426
2000-11-01,339.98921785725037
2000-11-02,336.0075433500608
2000-11-03,337.38074065803966
2000-11-06,341.48074774414687
2000-11-07,341.70166228254857
2000-11-08,341.1945990356784
2000-11-09,338.36780974920845
2000-11-10,333.52141143389684
2000-11-13,325.607267156292
2000-11-14,331.43446330716074
2000-11-15,330.2566200741128
2000-11-16,334.5014514522448
2000-11-17,334.4622053446139
2000-11-20,339.80672676597027
2000-11-21,346.85453042892414
2000-11-22,344.45089952610937
2000-11-23,343.2328047036134
2000-11-24,343.83726564377696
2000-11-27,342.67739450368146
2000-11-28,335.8636410176709
2000-11-29,329.08962971966685
2000-11-30,319.60990245121667
2000-12-01,322.41099558458393
2000-12-04,318.38710564774044
2000-12-05,325.5999096171323
2000-12-06,329.7964869811376
2000-12-07,326.18244874852525
2000-12-08,330.65427955373195
2000-12-11,336.65026622024527
2000-12-12,336.51101946728403
2000-12-13,340.77812947463696
2000-12-14,334.68181778940885
2000-12-15,322.15003935751434
2000-12-18,324.97975351609307
2000-12-19,324.07396248976073
2000-12-20,314.10899352718764
2000-12-21,308.2383135869378
2000-12-22,301.49368386467904
2000-12-25,301.71696045554563
2000-12-26,298.5220047964684
2000-12-27,299.2373123194885
2000-12-28,303.54869860720925
2000-12-29,304.5564962999294
2001-01-01,304.7086440592099
2001-01-02,303.1094302063919
2001-01-03,303.87839806789555
2001-01-04,308.824776069914
2001-01-05,305.5777718633809
2001-01-08,305.23870791277045
2001-01-09,310.05871287177865
2001-01-10,311.47842635343585
2001-01-11,304.2205231509072
2001-01-12,305.1396820666159
2001-01-15,308.43852992858086
2001-01-16,306.7473096064252
2001-01-17,309.954591779122
2001-01-18,309.4272644065562
2001-01-19,317.6293123623888
2001-01-22,318.17512246922234
2001-01-23,318.5924333038706
2001-01-24,325.60741373003293
2001-01-25,325.0088632722006
2001-01-26,325.95509722924896
2001-01-29,324.07347947032434
2001-01-30,324.09071800086207
2001-01-31,322.64395805925744
2001-02-01,316.6104688139132
2001-02-02,320.2894744716152
2001-02-05,316.8266418893239
2001-02-06,321.1537745432229
2001-02-07,318.6104812505318
2001-02-08,328.25663933095535
2001-02-09,330.1869242921374
2001-02-12,331.2798697810561
2001-02-13,332.28046316409217
2001-02-14,332.7481489073281
2001-02-15,341.0771514124255
2001-02-16,329.560624558801
2001-02-19,331.29751939447095
2001-02-20,333.60536504894935
2001-02-21,327.28177164952683
2001-02-22,327.76970674481936
2001-02-23,324.82859189169386
2001-02-26,326.77634969545534
2001-02-27,320.59447038036734
2001-02-28,320.16655486603986
2001-03-01,314.0902363721553
2001-03-02,307.9751987558032
2001-03-05,309.25481716667474
2001-03-06,310.94798705920914
2001-03-07,312.40788314164763
2001-03-08,307.7531012495674
2001-03-09,300.80874820138575
2001-03-12,293.29871138480195
2001-03-13,289.6519302106038
2001-03-14,292.5600118640516
2001-03-15,296.56041467535914
2001-03-16,300.74884914468794
2001-03-19,297.543939477636
2001-03-20,297.6932980533562
2001-03-21,299.5243449780297
2001-03-22,297.00492015656664
2001-03-23,291.52751782445455
2001-03-26,296.3917611720552
2001-03-27,295.5430893665509
2001-03-28,300.118173865486
2001-03-29,299.56835423616695
2001-03-30,298.49216655340143
2001-04-02,296.721811768686
2001-04-03,292.9756161353079
2001-04-04,284.3623409607024
2001-04-05,286.1311719772583
2001-04-06,285.65437930297776
2001-04-09,285.12475016409763
2001-04-10,292.1286218459105
2001-04-11,291.3111711383824
2001-04-12,286.84713354811447
2001-04-13,287.24888632790913
2001-04-16,289.4679517217223
2001-04-17,291.19678563438936
2001-04-18,306.00104242461595
2001-04-19,303.2728952750882
2001-04-20,292.6048383103759
2001-04-23,294.00053257317603
2001-04-24,295.86674009855375
2001-04-25,292.85714290706653
2001-04-26,293.10589604549875
2001-04-27,295.53072385998917
2001-04-30,301.55006384655616
2001-05-01,299.2634129088287
2001-05-02,301.71008822584065
2001-05-03,299.344627299295
2001-05-04,299.9876031548572
2001-05-07,303.0470528601815
2001-05-08,305.85312992514037
2001-05-09,306.54878183290737
2001-05-10,304.8408056448299
2001-05-11,304.4455258469025
2001-05-14,303.9264552213917
2001-05-15,303.6747010704671
2001-05-16,307.60707877546224
2001-05-17,309.6393575836033
2001-05-18,313.0772362098338
2001-05-21,315.5255488883465
2001-05-22,320.579418536124
2001-05-23,323.02172058982865
2001-05-24,325.2071616726069
2001-05-25,327.31362949075697
2001-05-28,332.21464989368576
2001-05-29,331.5496558683043
2001-05-30,328.9521799022508
2001-05-31,334.19888691324815
2001-06-01,329.4671147592128
2001-06-04,327.77179771997874
2001-06-05,325.7508545524506
2001-06-06,326.9740989699469
2001-06-07,325.66445643041214
2001-06-08,327.4069390459249
2001-06-11,325.89205250191026
2001-06-12,321.1299544041213
2001-06-13,322.9261077217558
2001-06-14,311.6711116145532
2001-06-15,309.8505154023051
2001-06-18,304.4060044216379
2001-06-19,305.72865975375373
2001-06-20,307.8879866171564
2001-06-21,313.47331208412515
2001-06-22,315.71581139982095
2001-06-25,314.3471183019247
2001-06-26,314.95234378557944
2001-06-27,314.7606637466341
2001-06-28,316.72751313355303
2001-06-29,316.7464168136144
2001-07-02,314.7714908547309
2001-07-03,311.94391497352285
2001-07-04,308.64129173221477
2001-07-05,307.93622408184433
2001-07-06,300.1620433660075
2001-07-09,297.76914278345544
2001-07-10,296.3278785028842
2001-07-11,289.7964677270378
2001-07-12,295.1948723081905
2001-07-13,295.2157725626718
2001-07-16,292.26964829734936
2001-07-17,292.2694672377796
2001-07-18,284.47155119889
2001-07-19,277.75299524936406
2001-07-20,278.8063842853249
2001-07-23,279.2056444988853
2001-07-24,272.1049689332062
2001-07-25,264.4541180590178
2001-07-26,266.3168418910622
2001-07-27,269.408709333218
2001-07-30,269.1969580511598
2001-07-31,265.8474379381088
2001-08-01,264.7844551615274
2001-08-02,260.78008494077324
2001-08-03,259.517811285771
2001-08-06,255.90227598623645
2001-08-07,256.92530484312226
2001-08-08,256.5005929515532
2001-08-09,257.023870933619
2001-08-10,257.1750366022646
2001-08-13,254.40984300038576
2001-08-14,255.21905748555244
2001-08-15,253.7680636265707
2001-08-16,249.67183862246355
2001-08-17,247.1873967003367
2001-08-20,251.12907069726703
2001-08-21,251.13743379705812
2001-08-22,248.79512941323947
2001-08-23,251.80060344051708
2001-08-24,251.47228175644682
2001-08-27,253.3460384750741
2001-08-28,251.60474551432023
2001-08-29,250.7703485134294
2001-08-30,249.64402232445175
2001-08-31,247.98196541880384
2001-09-03,246.8998986860089
2001-09-04,253.87516792797157
2001-09-05,253.56179356684402
2001-09-06,251.71331364607178
2001-09-07,245.22091858875194
2001-09-10,246.12112072756173
2001-09-11,240.18421939485086
2001-09-12,231.5550032137757
2001-09-13,227.55701256986956
2001-09-14,216.1781713523875
2001-09-17,207.16787807034305
2001-09-18,208.66231588245327
2001-09-19,211.64033259493715
2001-09-20,208.72234046007472
2001-09-21,206.1260026839017
2001-09-24,210.4687348408454
2001-09-25,209.25643126546547
2001-09-26,208.1491476888433
2001-09-27,211.55639004923913
2001-09-28,217.07907847832342
2001-10-01,213.86772117114393
2001-10-02,213.5012492855434
2001-10-03,211.8637431604732
2001-10-04,214.41472471221073
2001-10-05,214.57866715259317
2001-10-08,212.33786087018493
2001-10-09,216.03836049990852
2001-10-10,220.01360780720964
2001-10-11,223.44506054634925
2001-10-12,222.14293189129242
2001-10-15,223.29782887399043
2001-10-16,224.63034778035245
2001-10-17,227.6425247403458
2001-10-18,225.68763581395257
2001-10-19,227.17960536252875
2001-10-22,230.948563259915
2001-10-23,237.72327366706648
2001-10-24,237.78656696821628
2001-10-25,236.30079930919143
2001-10-26,238.22062086097995
2001-10-29,235.3084658003578
2001-10-30,233.35337685270116
2001-10-31,237.8081794470139
2001-11-01,239.56791503467383
2001-11-02,240.13259621747616
2001-11-05,246.4521439545048
2001-11-06,248.13454641115615
2001-11-07,245.24719776571996
2001-11-08,251.40732216077708
2001-11-09,251.53234662195646
2001-11-12,252.03519866615835
2001-11-13,256.0948648978262
2001-11-14,255.85833699232066
2001-11-15,257.70011196213983
2001-11-16,257.7891620546832
2001-11-19,264.7013516257827
2001-11-20,263.25939453893096
2001-11-21,267.0649353416581
2001-11-22,269.9106616979248
2001-11-23,274.3836744111463
2001-11-26,276.1014752938487
2001-11-27,274.4397678818189
2001-11-28,270.215112875842
2001-11-29,269.73320464618456
2001-11-30,268.8720251294307
2001-12-03,275.11778760099907
2001-12-04,277.64200629624565
2001-12-05,280.47525007795656
2001-12-06,280.1148186757495
2001-12-07,281.6358007881415
2001-12-10,287.80813919360247
2001-12-11,287.67049295772745
2001-12-12,285.47712013886684
2001-12-13,276.9520132548866
2001-12-14,274.977251641479
2001-12-17,275.9032187156723
2001-12-18,279.4272491148961
2001-12-19,278.929161277227
2001-12-20,277.5208520878785
2001-12-21,279.28593030768724
2001-12-24,281.26956455507207
2001-12-25,281.718180552869
2001-12-26,283.0816880634114
2001-12-27,280.7976166844054
2001-12-28,284.56620513281047
2001-12-31,285.20074182557966
2002-01-01,284.9347972213723
2002-01-02,282.41945252210905
2002-01-03,288.9925225317977
2002-01-04,291.55921891353586
2002-01-07,293.3313434164849
2002-01-08,291.4192596496473
2002-01-09,286.8563105729759
2002-01-10,284.95416666878936
2002-01-11,283.2845997705764
2002-01-14,279.38030238840787
2002-01-15,280.88843559642163
2002-01-16,284.53390684267015
2002-01-17,288.9900799606827
2002-01-18,289.0078774592866
2002-01-21,286.4849643461488
2002-01-22,283.6994469842586
2002-01-23,285.3486918403668
2002-01-24,285.1694191616748
2002-01-25,289.5454151752881
2002-01-28,286.26711053547206
2002-01-29,287.15325885779424
2002-01-30,286.3150925666768
2002-01-31,289.5873365892619
2002-02-01,290.2710047127096
2002-02-04,287.2524600489315
2002-02-05,287.6200412450864
2002-02-06,289.5279479572522
2002-02-07,287.7390977418417
2002-02-08,289.10555785105777
2002-02-11,289.8574070301171
2002-02-12,290.80769725000744
2002-02-13,294.068652006884
2002-02-14,295.8012636909381
2002-02-15,294.9449681331573
2002-02-18,296.44255915382695
2002-02-19,293.98144620571026
2002-02-20,295.42109697742904
2002-02-21,298.40384166944375
2002-02-22,296.85267415148945
2002-02-25,301.36790301898566
2002-02-26,303.668884498712
2002-02-27,306.1851344141051
2002-02-28,301.5975015982972
2002-03-01,305.7666562334793
2002-03-04,308.78601681527863
2002-03-05,310.4820474380426
2002-03-06,308.8818053417177
2002-03-07,307.78089669803444
2002-03-08,311.2441419389112
2002-03-11,310.12786264337853
2002-03-12,311.62355283640744
2002-03-13,310.26128011992535
2002-03-14,309.5665959566032
2002-03-15,310.88565074160226
2002-03-18,312.7616307672296
2002-03-19,312.4808918523194
2002-03-20,310.41837041260777
2002-03-21,310.14688984302273
2002-03-22,310.36148958127154
2002-03-25,310.64326620800483
2002-03-26,309.9660183008431
2002-03-27,313.6792725014881
2002-03-28,315.503726928942
2002-03-29,315.7051660073661
2002-04-01,314.1850306598179
2002-04-02,313.394706481478
2002-04-03,313.01034924458145
2002-04-04,314.6716132596805
2002-04-05,318.53558621138467
2002-04-08,319.54277911009024
2002-04-09,321.26866244328266
2002-04-10,323.8976469075933
2002-04-11,321.2365110354929
2002-04-12,323.18980346757684
2002-04-15,319.37710202997914
2002-04-16,320.4668708384402
2002-04-17,323.5079304932795
2002-04-18,323.2165621276951
2002-04-19,323.75408021847136
2002-04-22,320.4041082636491
2002-04-23,321.2405730432136
2002-04-24,321.51824753271444
2002-04-25,317.4890772578864
2002-04-26,316.67859829982973
2002-04-29,313.96038904002774
2002-04-30,314.0337965848363
2002-05-01,311.66010375568743
2002-05-02,312.29626390374216
2002-05-03,308.3011285614938
2002-05-06,307.7317789144042
2002-05-07,308.52709111031544
2002-05-08,311.3678493584038
2002-05-09,308.6744495853788
2002-05-10,305.8359163805658
2002-05-13,306.2191081550798
2002-05-14,311.01369828183834
2002-05-15,309.95909168760824
2002-05-16,309.488560064976
2002-05-17,306.44942956487597
2002-05-20,302.7530780911621
2002-05-21,302.91399898935794
2002-05-22,300.1788660727511
2002-05-23,302.3849378207592
2002-05-24,302.40984804412386
2002-05-27,302.68090626319815
2002-05-28,294.645193865974
2002-05-29,293.5669417561325
2002-05-30,291.91053987754185
2002-05-31,292.69950645542684
2002-06-03,289.96477871407325
2002-06-04,286.4700028531233
2002-06-05,288.48688650022024
2002-06-06,285.421734579152
2002-06-07,283.6645924079028
2002-06-10,286.84111044449014
2002-06-11,286.7176213416671
2002-06-12,283.4318695398594
2002-06-13,284.3956563703816
2002-06-14,279.927865602414
2002-06-17,281.0361164628598
2002-06-18,278.5731736214432
2002-06-19,268.73264357894516
2002-06-20,261.2338076586332
2002-06-21,256.7947023675048
2002-06-24,259.92287770262516
2002-06-25,260.38337076350655
2002-06-26,249.83248301542173
2002-06-27,255.01581125809525
2002-06-28,258.1801076880084
2002-07-01,256.5908837230621
2002-07-02,255.5352226973035
2002-07-03,259.7229689863102
2002-07-04,261.8142816340253
2002-07-05,264.9838284567987
2002-07-08,262.39812730458317
2002-07-09,259.7143145119962
2002-07-10,261.5630209667169
2002-07-11,262.3318793812277
2002-07-12,263.7599557516843
2002-07-15,255.27521233760567
2002-07-16,251.22442183650537
2002-07-17,252.52970965516747
2002-07-18,252.98260254089087
2002-07-19,249.02132815141564
2002-07-22,243.18760175100064
2002-07-23,247.9735242518073
2002-07-24,242.57649892309735
2002-07-25,237.6306820960626
2002-07-26,235.15538074939076
2002-07-29,239.11586996831502
