Date,EM (EMERGING MARKETS) SMALL GROWTH
2000-02-11,749.9989834369975
2000-02-14,742.0672116968948
2000-02-15,734.488603527631
2000-02-16,737.2054118813975
2000-02-17,740.5205646930684
2000-02-18,740.4906437231995
2000-02-21,734.3214792698317
2000-02-22,712.8843592076361
2000-02-23,711.4300480851646
2000-02-24,719.1848029676624
2000-02-25,730.2448127953495
2000-02-28,730.9379801581204
2000-02-29,727.3393397174791
2000-03-01,735.6334303223147
2000-03-02,739.9336605725127
2000-03-03,735.1383879527465
2000-03-06,741.7705195076662
2000-03-07,741.7505549275285
2000-03-08,740.3049259432653
2000-03-09,744.2026785926723
2000-03-10,748.2435920844764
2000-03-13,731.7391340024498
2000-03-14,729.2779263689741
2000-03-15,720.8637546806931
2000-03-16,710.1364414695527
2000-03-17,714.2720158544857
2000-03-20,708.3891132112359
2000-03-21,712.8139463465778
2000-03-22,727.2364131762798
2000-03-23,723.8988738748812
2000-03-24,723.0796519779678
2000-03-27,729.4668433881075
2000-03-28,729.9818913289149
2000-03-29,735.6714446361301
2000-03-30,719.714558381265
2000-03-31,718.5006052401443
2000-04-03,708.1171188013915
2000-04-04,700.4872182300056
2000-04-05,686.0626678470938
2000-04-06,693.6568785836168
2000-04-07,703.0598317406917
2000-04-10,713.0642057613234
2000-04-11,702.2596647424259
2000-04-12,706.3998510044469
2000-04-13,700.4778932534717
2000-04-14,692.5464971695576
2000-04-17,656.1618997900623
2000-04-18,669.3569161714968
2000-04-19,674.2539673604474
2000-04-20,672.0647573594322
2000-04-21,676.238297091172
2000-04-24,667.9286475655891
2000-04-25,678.1294434361242
2000-04-26,676.5787260506434
2000-04-27,676.9302466769311
2000-04-28,689.3226034731626
2000-05-01,691.9240520123042
2000-05-02,686.3029719949353
2000-05-03,688.8677580040827
2000-05-04,685.2201382271014
2000-05-05,692.1068045203774
2000-05-08,684.236105825855
2000-05-09,678.2145337265813
2000-05-10,666.2928033007767
2000-05-11,665.9264005789548
2000-05-12,661.8998699125804
2000-05-15,649.2729611092548
2000-05-16,668.57582911063
2000-05-17,673.0388122766398
2000-05-18,659.5657533603763
2000-05-19,654.7535209182314
2000-05-22,633.2362140805664
2000-05-23,619.6981189423669
2000-05-24,615.3198969877068
2000-05-25,620.8920089492193
2000-05-26,602.9067655877092
2000-05-29,606.0040871573573
2000-05-30,612.111144167383
2000-05-31,628.9210186588541
2000-06-01,627.4651623903685
2000-06-02,625.4454141421148
2000-06-05,630.5186758120608
2000-06-06,617.9972460259013
2000-06-07,620.125427289969
2000-06-08,618.848247375452
2000-06-09,621.9765955551056
2000-06-12,617.7630018343278
2000-06-13,608.9139178877391
2000-06-14,610.493696575863
2000-06-15,609.0440263408425
2000-06-16,603.7488978113103
2000-06-19,598.609166945079
2000-06-20,604.8295198655597
2000-06-21,609.102866353939
2000-06-22,614.4486229154427
2000-06-23,611.9777961373808
2000-06-26,608.3081701213582
2000-06-27,604.8974115340678
2000-06-28,603.9541204582898
2000-06-29,594.7126705416898
2000-06-30,594.7720695833582
2000-07-03,598.0827309553879
2000-07-04,596.9977268913166
2000-07-05,598.5173320063715
2000-07-06,596.2748668840122
2000-07-07,603.2897284471508
2000-07-10,604.7422047099024
2000-07-11,601.7023869751117
2000-07-12,608.9905259266392
2000-07-13,616.196246344255
2000-07-14,617.2624563873186
2000-07-17,618.2178463472069
2000-07-18,611.9077824857114
2000-07-19,616.9271329869148
2000-07-20,614.9809501458683
2000-07-21,613.9036047142599
2000-07-24,604.8594490911764
2000-07-25,596.7210012856466
2000-07-26,592.1970154228985
2000-07-27,591.8485125360877
2000-07-28,596.1739895858434
2000-07-31,596.9863266529749
2000-08-01,598.9645682548849
2000-08-02,604.0174126295173
2000-08-03,611.4481580881147
2000-08-04,610.7341737800346
2000-08-07,604.8564287386349
2000-08-08,611.1577811177174
2000-08-09,617.9388781132285
2000-08-10,611.621013563156
2000-08-11,615.3509404769079
2000-08-14,616.1833939826614
2000-08-15,609.819691159242
2000-08-16,613.8295734213146
2000-08-17,615.6334220436431
2000-08-18,619.1115421019907
2000-08-21,623.2234000962258
2000-08-22,625.3240834806841
2000-08-23,626.1866110738765
2000-08-24,616.7484270415705
2000-08-25,614.6493883199975
2000-08-28,617.4690875996312
2000-08-29,620.4771651867632
2000-08-30,618.4412776602253
2000-08-31,619.7347837569355
2000-09-01,612.1335874007597
2000-09-04,619.2808839668481
2000-09-05,627.7894738501196
2000-09-06,629.1425625715766
2000-09-07,625.6172486435233
2000-09-08,624.776495029655
2000-09-11,619.4907577182885
2000-09-12,616.3815812490951
2000-09-13,616.9425042441716
2000-09-14,612.1123642932358
2000-09-15,608.5094138306812
2000-09-18,590.5366558504451
2000-09-19,583.6199219998446
2000-09-20,591.0907550616737
2000-09-21,582.9477964983347
2000-09-22,550.3190513185218
2000-09-25,563.6009367768802
2000-09-26,558.7279994978048
2000-09-27,558.5642061375355
2000-09-28,555.9389103936124
2000-09-29,556.2571808934507
2000-10-02,546.6695072172689
2000-10-03,549.3076317813208
2000-10-04,549.7886391076564
2000-10-05,550.968300347986
2000-10-06,555.789426295719
2000-10-09,548.9560713955018
2000-10-10,549.188937153916
2000-10-11,536.5722864463331
2000-10-12,539.859802493146
2000-10-13,534.2967456489991
2000-10-16,547.222570797144
2000-10-17,538.3913979099225
2000-10-18,529.0810554764801
2000-10-19,531.5904158966157
2000-10-20,540.5683221435371
2000-10-23,537.9981697170061
2000-10-24,540.7524334534055
2000-10-25,543.6967947986737
2000-10-26,542.718596491004
2000-10-27,535.3756322384085
2000-10-30,528.6860250028809
2000-10-31,526.9344369635091
2000-11-01,527.4182527776585
2000-11-02,527.3212719717093
2000-11-03,529.8474980584126
2000-11-06,530.2736676564377
2000-11-07,530.4780134862222
2000-11-08,533.9507588260198
2000-11-09,530.9959209603119
2000-11-10,529.6492728135916
2000-11-13,518.9354240049071
2000-11-14,522.63240113867
2000-11-15,521.4716160792723
2000-11-16,520.7429008194647
2000-11-17,519.5075446402473
2000-11-20,513.343561558256
2000-11-21,514.3847537624372
2000-11-22,510.4960547445199
2000-11-23,505.87751685606935
2000-11-24,510.30985012782924
2000-11-27,509.28582448241457
2000-11-28,498.281838344129
2000-11-29,490.0995836078175
2000-11-30,477.43318068828705
2000-12-01,475.75514149945394
2000-12-04,463.1726828774309
2000-12-05,473.22235426075605
2000-12-06,480.21473968773637
2000-12-07,471.3985562151313
2000-12-08,474.6092691935499
2000-12-11,481.85722871505
2000-12-12,480.11513524248625
2000-12-13,479.820539185401
2000-12-14,473.05432851708247
2000-12-15,462.3915075545838
2000-12-18,458.75162998745594
2000-12-19,459.0610955120337
2000-12-20,444.3703130105686
2000-12-21,435.40798137038126
2000-12-22,431.7671652760506
2000-12-25,431.73852390648614
2000-12-26,427.84125415719416
2000-12-27,426.93285567211524
2000-12-28,431.54068316615627
2000-12-29,427.10963109965564
2001-01-01,427.0853451094164
2001-01-02,424.24502212709484
2001-01-03,423.99944362446803
2001-01-04,435.5216484765793
2001-01-05,436.1301986886234
2001-01-08,440.42666534951275
2001-01-09,449.4165219749064
2001-01-10,449.970553522447
2001-01-11,444.1599205964636
2001-01-12,447.65265345045736
2001-01-15,452.3455732215023
2001-01-16,455.38863505790545
2001-01-17,462.4502012874786
2001-01-18,457.07395702682913
2001-01-19,468.2424643349563
2001-01-22,472.5320457394907
2001-01-23,471.66071727086666
2001-01-24,480.13328215904863
2001-01-25,481.3481683996227
2001-01-26,478.89267349798456
2001-01-29,479.5166615650508
2001-01-30,478.31180741040174
2001-01-31,480.36343869009045
2001-02-01,475.1384795028832
2001-02-02,482.7394935631237
2001-02-05,473.6876256231386
2001-02-06,476.75567061002727
2001-02-07,468.5553710271949
2001-02-08,477.89870869649957
2001-02-09,478.39341990616845
2001-02-12,476.6235243178395
2001-02-13,484.12478910338217
2001-02-14,485.5665492634593
2001-02-15,497.5173678027258
2001-02-16,488.09833952622193
2001-02-19,481.764501188593
2001-02-20,488.98723862263716
2001-02-21,479.3470502777418
2001-02-22,471.0712286852542
2001-02-23,468.92277951315606
2001-02-26,472.84958227485066
2001-02-27,466.4496681252859
2001-02-28,465.2901929681781
2001-03-01,457.2517757570099
2001-03-02,449.80213150880166
2001-03-05,455.4444177563327
2001-03-06,456.1730804580245
2001-03-07,460.7945718572174
2001-03-08,458.36761019003205
2001-03-09,455.32500846162736
2001-03-12,446.2509653236134
2001-03-13,446.86922374047055
2001-03-14,450.5555818289388
2001-03-15,455.4713774432492
2001-03-16,458.16874385957874
2001-03-19,450.9719817017704
2001-03-20,451.55528388901456
2001-03-21,453.28225537794464
2001-03-22,457.03091875608845
2001-03-23,453.7189219736178
2001-03-26,459.0950096005791
2001-03-27,455.33239319398035
2001-03-28,458.3483006556637
2001-03-29,458.638143778362
2001-03-30,457.55286523560767
2001-04-02,450.26681867277574
2001-04-03,439.86614544803194
2001-04-04,428.32544218475516
2001-04-05,433.4024271809897
2001-04-06,434.3451430481222
2001-04-09,429.88596749824126
2001-04-10,435.5592372608126
2001-04-11,441.0148289444475
2001-04-12,440.5493197515216
2001-04-13,441.37905206552125
2001-04-16,445.05933526934206
2001-04-17,445.2424913879997
2001-04-18,461.0502522868739
2001-04-19,458.93048942866955
2001-04-20,449.16329291058787
2001-04-23,452.243150335719
2001-04-24,456.00764504738714
2001-04-25,452.3753680281876
2001-04-26,452.3156317785999
2001-04-27,456.4674998976787
2001-04-30,460.92726055948975
2001-05-01,458.23758020008484
2001-05-02,458.31698915298534
2001-05-03,458.5570395373527
2001-05-04,455.53313011766136
2001-05-07,457.0905208979034
2001-05-08,457.5806315712986
2001-05-09,458.205864515485
2001-05-10,457.1045849045829
2001-05-11,461.18095689774816
2001-05-14,461.0530054222109
2001-05-15,458.7336231594372
2001-05-16,457.07967230972423
2001-05-17,463.72019302523586
2001-05-18,465.76575420177653
2001-05-21,464.61266541239644
2001-05-22,470.06809201372414
2001-05-23,477.9461121098773
2001-05-24,482.9420259747126
2001-05-25,482.95308839849787
2001-05-28,479.6030175389784
2001-05-29,482.49009042743324
2001-05-30,478.5424824520218
2001-05-31,485.1012311684903
2001-06-01,482.10240020156476
2001-06-04,481.2060298696214
2001-06-05,479.75928521403574
2001-06-06,484.43927540058576
2001-06-07,482.7534096618511
2001-06-08,490.06242727038824
2001-06-11,491.7902070560943
2001-06-12,488.0362846209722
2001-06-13,486.43721812034465
2001-06-14,479.76839660795054
2001-06-15,477.1997634665576
2001-06-18,470.4842574443648
2001-06-19,470.0578827796345
2001-06-20,470.80206003506805
2001-06-21,471.22463564479585
2001-06-22,470.7466606680454
2001-06-25,467.08805879566944
2001-06-26,463.4995627430033
2001-06-27,464.6456452038884
2001-06-28,467.90566626257277
2001-06-29,473.5583200313447
2001-07-02,471.17722061808115
2001-07-03,467.5858554243545
2001-07-04,463.2081157088213
2001-07-05,465.5600105920234
2001-07-06,456.7273989001518
2001-07-09,450.6643178340318
2001-07-10,444.06045871078396
2001-07-11,431.8222287599922
2001-07-12,443.22641571993717
2001-07-13,439.59869320257627
2001-07-16,436.023563248292
2001-07-17,437.9054632808281
2001-07-18,427.4403562434419
2001-07-19,427.8517924774964
2001-07-20,426.1045453805668
2001-07-23,424.9570171247869
2001-07-24,419.9703705391991
2001-07-25,415.02522278941643
2001-07-26,421.48917273697623
2001-07-27,424.89529004643964
2001-07-30,425.48591131347655
2001-07-31,424.22885049711533
2001-08-01,424.4699842700409
2001-08-02,425.1452061924067
2001-08-03,426.2242136278915
2001-08-06,425.6083720195151
2001-08-07,426.322983206963
2001-08-08,427.0565749451057
2001-08-09,420.14636934074036
2001-08-10,418.26943375804774
2001-08-13,417.00232953308983
2001-08-14,420.62848634644484
2001-08-15,415.90914124569167
2001-08-16,416.0498508148335
2001-08-17,413.99225038731885
2001-08-20,414.3575687065365
2001-08-21,415.0859407488266
2001-08-22,411.4468905295925
2001-08-23,414.35701243809575
2001-08-24,413.6466804775362
2001-08-27,417.59929753392333
2001-08-28,415.6939873241868
2001-08-29,414.68494025253085
2001-08-30,413.0389709921242
2001-08-31,409.9622574321443
2001-09-03,408.59777796801336
2001-09-04,417.02364512532085
2001-09-05,415.21479594336137
2001-09-06,412.5307585592505
2001-09-07,405.36539622427614
2001-09-10,404.81255945924016
2001-09-11,394.1936914909505
2001-09-12,386.2194474583885
2001-09-13,375.5045973832619
2001-09-14,356.7673428031848
2001-09-17,342.6753759209233
2001-09-18,345.7335527922567
2001-09-19,348.5447607313549
2001-09-20,343.78342523661934
2001-09-21,340.4847852258908
2001-09-24,344.14224431436446
2001-09-25,339.87431874225314
2001-09-26,342.42424731181944
2001-09-27,344.2390786110104
2001-09-28,352.2800391792958
2001-10-01,347.8002126127087
2001-10-02,344.9381084575081
2001-10-03,341.65806671048813
2001-10-04,348.13379134342796
2001-10-05,346.09775603575355
2001-10-08,340.50394034468724
2001-10-09,346.37436647436846
2001-10-10,350.0201192395832
2001-10-11,360.1297801242852
2001-10-12,358.96026350450524
2001-10-15,358.8779628424244
2001-10-16,359.9499816982257
2001-10-17,363.75196970501474
2001-10-18,363.4176561529615
2001-10-19,366.2651796228042
2001-10-22,370.7410739185226
2001-10-23,374.23269639264925
2001-10-24,375.76683480043295
2001-10-25,374.02383364998025
2001-10-26,377.487679467929
2001-10-29,372.35927148933564
2001-10-30,365.5021125872991
2001-10-31,370.23042324766544
2001-11-01,369.7477975758487
2001-11-02,372.4494824109843
2001-11-05,379.8612124876164
2001-11-06,381.4886792829145
2001-11-07,380.4398529880078
2001-11-08,386.395569437565
2001-11-09,385.3131131142026
2001-11-12,387.7012848565332
2001-11-13,393.57831184355604
2001-11-14,397.11061795107736
2001-11-15,402.1830404880985
2001-11-16,401.6325073977509
2001-11-19,410.8955508326901
2001-11-20,406.67053875355066
2001-11-21,412.16754166541403
2001-11-22,412.13939296431937
2001-11-23,418.2396487232969
2001-11-26,423.60018311039306
2001-11-27,421.964699490714
2001-11-28,414.0684207396971
2001-11-29,413.67538534704926
2001-11-30,413.17763636180877
2001-12-03,420.8594195803842
2001-12-04,423.95763571535673
2001-12-05,429.10290583867135
2001-12-06,433.4481707936216
2001-12-07,435.97655236372054
2001-12-10,439.8818423419069
2001-12-11,439.5662643399771
2001-12-12,443.4311674514339
2001-12-13,432.8559530648467
2001-12-14,431.28102387863527
2001-12-17,428.31435327479875
2001-12-18,423.8553021252
2001-12-19,421.28335082277994
2001-12-20,422.4292214092
2001-12-21,424.38689541484524
2001-12-24,430.9537583024852
2001-12-25,436.1696110952606
2001-12-26,438.36547740467205
2001-12-27,434.01737706649334
2001-12-28,441.18019547007594
2001-12-31,441.15218877171634
2002-01-01,441.10770530442477
2002-01-02,437.5871316130846
2002-01-03,443.2401074776126
2002-01-04,451.36810575236206
2002-01-07,458.10038998615585
2002-01-08,457.7019122062633
2002-01-09,462.5674112645026
2002-01-10,459.4883308591719
2002-01-11,455.4233776448444
2002-01-14,450.8260509212931
2002-01-15,450.9410244340383
2002-01-16,451.9182844995166
2002-01-17,455.83921457289927
2002-01-18,455.1154911190868
2002-01-21,459.53900267690614
2002-01-22,460.8132767134892
2002-01-23,463.17039983865334
2002-01-24,467.8530674014365
2002-01-25,479.8016130999362
2002-01-28,485.2627177694388
2002-01-29,481.954524333883
2002-01-30,479.29613013823575
2002-01-31,483.17744806280916
2002-02-01,482.0794188456946
2002-02-04,474.6811928046679
2002-02-05,473.46890524542533
2002-02-06,476.59127212138856
2002-02-07,472.34598706025884
2002-02-08,470.3402881030965
2002-02-11,468.024844143534
2002-02-12,469.5925056874456
2002-02-13,473.41483284258794
2002-02-14,479.918165267593
2002-02-15,477.86020659667304
2002-02-18,481.2441092820385
2002-02-19,476.15219335235423
2002-02-20,474.07540948420507
2002-02-21,473.50821036661114
2002-02-22,467.3476495181745
2002-02-25,467.7788100022713
2002-02-26,470.076313996204
2002-02-27,480.58293309450943
2002-02-28,479.6248413419457
2002-03-01,482.1215093545702
2002-03-04,490.8783089627228
2002-03-05,492.06469869257387
2002-03-06,493.65938220684785
2002-03-07,490.9817475347873
2002-03-08,494.1683436349062
2002-03-11,498.2716189357844
2002-03-12,498.13068651511446
2002-03-13,496.44238948533894
2002-03-14,495.31483333806796
2002-03-15,494.67345795399484
2002-03-18,496.6474819500774
2002-03-19,495.23992337436295
2002-03-20,497.8767882769603
2002-03-21,501.6481785597697
2002-03-22,507.94273420523353
2002-03-25,507.6876574577365
2002-03-26,507.6712944184668
2002-03-27,509.4673609014091
2002-03-28,510.9028905351539
2002-03-29,510.61166976425676
2002-04-01,505.2756743414943
2002-04-02,507.8983322585787
2002-04-03,508.3707041408838
2002-04-04,507.9466508251657
2002-04-05,513.8232435389763
2002-04-08,515.2351371989761
2002-04-09,511.8939773197814
2002-04-10,512.1778266822761
2002-04-11,512.0003942483019
2002-04-12,516.3367513330782
2002-04-15,518.710831900504
2002-04-16,519.2606316247627
2002-04-17,522.0396542191107
2002-04-18,520.0456269099664
2002-04-19,520.8964216870419
2002-04-22,518.1976556791659
2002-04-23,514.8460625514917
2002-04-24,510.8725983044796
2002-04-25,502.1784628992848
2002-04-26,503.683485538545
2002-04-29,496.22842192911696
2002-04-30,494.855250411038
2002-05-01,491.4350732712662
2002-05-02,491.2938567301893
2002-05-03,487.0785340125617
2002-05-06,480.4431119045148
2002-05-07,483.074487111359
2002-05-08,487.9255410324894
2002-05-09,486.9729454187681
2002-05-10,483.9505082329704
2002-05-13,482.29249417380856
2002-05-14,487.9930510794821
2002-05-15,489.49827418354243
2002-05-16,486.23334115822536
2002-05-17,481.52825987923745
2002-05-20,475.37726777802845
2002-05-21,469.9581364850528
2002-05-22,467.6577740137186
2002-05-23,468.18729412806834
2002-05-24,473.8167498805469
2002-05-27,476.34156240306356
2002-05-28,468.99049567122
2002-05-29,465.5003564740166
2002-05-30,462.92209079942273
2002-05-31,462.5355553283516
2002-06-03,456.65248248309933
2002-06-04,454.28647485471885
2002-06-05,456.6102405072808
2002-06-06,453.1640749425078
2002-06-07,446.28877523936825
2002-06-10,451.0572683433932
2002-06-11,449.6440533959567
2002-06-12,447.17977693986063
2002-06-13,450.4678904381632
2002-06-14,445.37653746842756
2002-06-17,446.5214038320003
2002-06-18,444.08339395767536
2002-06-19,428.4244830132526
2002-06-20,422.8681237254303
2002-06-21,418.72129017440125
2002-06-24,410.22299162502173
2002-06-25,408.6749080720287
2002-06-26,384.83554470908234
2002-06-27,392.3880950805217
2002-06-28,401.75177709254405
2002-07-01,398.14615036558786
2002-07-02,395.7324597063584
2002-07-03,401.1000413102326
2002-07-04,407.38338023586596
2002-07-05,417.0949518399173
2002-07-08,414.2054740309927
2002-07-09,415.0300561735196
2002-07-10,415.18632314913197
2002-07-11,408.56410184454666
2002-07-12,418.02530079920354
2002-07-15,409.8013709076198
2002-07-16,404.0123450110854
2002-07-17,406.4497584376208
2002-07-18,406.8633488559897
2002-07-19,400.4725694701321
2002-07-22,391.5670063530763
2002-07-23,401.4054522050901
2002-07-24,391.37805689599264
2002-07-25,389.38034320841314
2002-07-26,383.9395607510716
2002-07-29,390.42122874713993
2002-07-30,393.04214965792585
2002-07-31,393.8705679283583
