Date,EM EUROPE & MIDDLE EAST SMALL GROWTH
2007-09-20,975.4781468419501
2007-09-21,979.4553068085963
2007-09-24,977.8425915835064
2007-09-25,974.9449285971546
2007-09-26,981.5584717623462
2007-09-27,989.5391287186875
2007-09-28,985.0261634278314
2007-10-01,984.1754132463388
2007-10-02,992.9372049913234
2007-10-03,991.4166825291853
2007-10-04,999.6168902291987
2007-10-05,1008.4544811370564
2007-10-08,1011.6984799702085
2007-10-09,1024.563209193528
2007-10-10,1024.278814814589
2007-10-11,1028.9746461950206
2007-10-12,1028.2160233666755
2007-10-15,1015.6389218960894
2007-10-16,1013.4797287826834
2007-10-17,1026.4952373398048
2007-10-18,1015.0775229548806
2007-10-19,1009.5551090482031
2007-10-22,1001.0462436398841
2007-10-23,1009.7927379199947
2007-10-24,999.1310322203767
2007-10-25,1005.7804976710034
2007-10-26,1011.711013112078
2007-10-29,1009.3121794558315
2007-10-30,1005.3154692315759
2007-10-31,1008.4586243693506
2007-11-01,996.4453020958372
2007-11-02,990.9218799196923
2007-11-05,986.0402621924329
2007-11-06,992.7437644208272
2007-11-07,974.0672717479484
2007-11-08,963.2229986954131
2007-11-09,950.8084868806409
2007-11-12,946.4140843433654
2007-11-13,952.6962197572943
2007-11-14,954.8425349960119
2007-11-15,938.5085299276235
2007-11-16,930.9926103515598
2007-11-19,923.594384845581
2007-11-20,919.7440002258513
2007-11-21,888.7938669605986
2007-11-22,899.8348656559044
2007-11-23,905.1927659367835
2007-11-26,903.5571029468998
2007-11-27,888.1657765097843
2007-11-28,916.027738144943
2007-11-29,922.760193095379
2007-11-30,939.5337648956263
2007-12-03,940.1245257183159
2007-12-04,933.265534569665
2007-12-05,953.4025340136558
2007-12-06,960.3110251815675
2007-12-07,966.6715316079235
2007-12-10,973.9134763345702
2007-12-11,970.7083216101431
2007-12-12,974.5244511978223
2007-12-13,965.9263580499343
2007-12-14,966.0247198216344
2007-12-17,944.8441198697511
2007-12-18,950.452118221786
2007-12-19,946.4683215899066
2007-12-20,947.7837752047951
2007-12-21,953.2504315663451
2007-12-24,960.1881403259232
2007-12-25,962.5974267809881
2007-12-26,958.5322804116407
2007-12-27,957.7135592865783
2007-12-28,955.161894649052
2007-12-31,962.7317231523608
2008-01-01,964.3837386598622
2008-01-02,956.4395899322981
2008-01-03,950.731623814488
2008-01-04,938.3904768779911
2008-01-07,935.4814278616693
2008-01-08,943.9570787905575
2008-01-09,930.0435141836607
2008-01-10,922.0004108705122
2008-01-11,916.2190592696608
2008-01-14,913.3572816779229
2008-01-15,895.3929524223831
2008-01-16,877.6414166508441
2008-01-17,871.3309991170346
2008-01-18,869.0065074993647
2008-01-21,833.7001351881753
2008-01-22,813.9954616714919
2008-01-23,802.6671275483837
2008-01-24,829.2935935174129
2008-01-25,842.3537064554835
2008-01-28,827.1025085155045
2008-01-29,846.8430265940297
2008-01-30,848.8230660749488
2008-01-31,839.9691288687018
2008-02-01,856.8031901192674
2008-02-04,868.985688348292
2008-02-05,857.6555638753217
2008-02-06,846.7323161828532
2008-02-07,837.4317137186872
2008-02-08,836.0277773425707
2008-02-11,832.971070545653
2008-02-12,849.7100634346693
2008-02-13,865.6937333129829
2008-02-14,867.4076070024349
2008-02-15,856.2764742806693
2008-02-18,863.7318509798095
2008-02-19,861.5793858227051
2008-02-20,853.7455685196984
2008-02-21,860.4933701420558
2008-02-22,858.0453342654778
2008-02-25,864.1055846346023
2008-02-26,864.0382658408438
2008-02-27,858.0573611592514
2008-02-28,855.5279432346492
2008-02-29,841.2100927430205
2008-03-03,820.7942922758581
2008-03-04,816.4290116645168
2008-03-05,822.8015897940583
2008-03-06,810.0537236565066
2008-03-07,795.9243538469641
2008-03-10,786.3304374741504
2008-03-11,802.8023165315713
2008-03-12,806.1938906931647
2008-03-13,793.6573567654318
2008-03-14,792.3954203128693
2008-03-17,755.1123373709436
2008-03-18,764.9103218305029
2008-03-19,771.4359803576847
2008-03-20,768.838601978233
2008-03-21,769.8201219992524
2008-03-24,780.0860723064376
2008-03-25,776.0830840438397
2008-03-26,766.4233116379589
2008-03-27,767.8256862281277
2008-03-28,763.8156279667868
2008-03-31,757.9693964005766
2008-04-01,777.8792740669597
2008-04-02,785.6578633418028
2008-04-03,776.2263748589376
2008-04-04,773.189993972224
2008-04-07,776.9586450972304
2008-04-08,775.8932901703824
2008-04-09,776.9743464734898
2008-04-10,775.0479495600787
2008-04-11,767.8447339044429
2008-04-14,765.1387244261138
2008-04-15,765.0379050442803
2008-04-16,762.1304695749454
2008-04-17,762.5713849639694
2008-04-18,771.1292722041468
2008-04-21,763.1191927991468
2008-04-22,756.1814147578514
2008-04-23,758.9418146980745
2008-04-24,765.2218203865245
2008-04-25,767.2363642457087
2008-04-28,768.1357773957685
2008-04-29,762.8498393859064
2008-04-30,771.883579267983
2008-05-01,773.4702117143894
2008-05-02,782.2612862766576
2008-05-05,787.1333393039312
2008-05-06,785.437041582595
2008-05-07,795.2323304181283
2008-05-08,790.7285296288907
2008-05-09,790.6428062631697
2008-05-12,791.5854835133814
2008-05-13,795.5789726141326
2008-05-14,797.9167594093454
2008-05-15,796.4626346268115
2008-05-16,797.0505021843676
2008-05-19,793.3922237863658
2008-05-20,780.5987387905296
2008-05-21,774.579239497441
2008-05-22,773.9266539194821
2008-05-23,771.0253882273673
2008-05-26,767.9512460517262
2008-05-27,773.2218506591265
2008-05-28,777.1011073891406
2008-05-29,783.386869090979
2008-05-30,787.1732673704021
2008-06-02,782.9814871198358
2008-06-03,789.1011404069894
2008-06-04,781.2965793672173
2008-06-05,775.7522660673529
2008-06-06,765.7796281132776
2008-06-09,759.8159824236856
2008-06-10,753.0169418624306
2008-06-11,749.6676030692893
2008-06-12,755.548324396752
2008-06-13,757.2744309913566
2008-06-16,756.8889423607042
2008-06-17,764.127601343156
2008-06-18,759.1650201093444
2008-06-19,762.4763248992203
2008-06-20,758.0472269356012
2008-06-23,748.7751304513771
2008-06-24,733.1625675395397
2008-06-25,736.576258043468
2008-06-26,719.5517757575913
2008-06-27,712.9786264268272
2008-06-30,709.3806859930386
2008-07-01,694.4347468983121
2008-07-02,682.6060795598172
2008-07-03,676.7602045305701
2008-07-04,677.4452368004213
2008-07-07,676.1506698804577
2008-07-08,669.66540551335
2008-07-09,676.35389563842
2008-07-10,665.2504223177239
2008-07-11,657.0328678269328
2008-07-14,660.4786810480518
2008-07-15,646.4910451015236
2008-07-16,650.3744260820806
2008-07-17,658.9649411772507
2008-07-18,663.0052145411619
2008-07-21,669.5597528601356
2008-07-22,666.2930338233367
2008-07-23,678.9002597014178
2008-07-24,674.0661502129863
2008-07-25,671.7715995915648
2008-07-28,667.1323066342457
2008-07-29,674.8005636478453
2008-07-30,686.4132765353155
2008-07-31,693.8049150984219
2008-08-01,694.8096834669552
2008-08-04,689.6127554304197
2008-08-05,690.3027419814183
2008-08-06,689.9013736678914
2008-08-07,691.9260295009664
2008-08-08,694.1124752075615
2008-08-11,702.4737656160744
2008-08-12,706.8106723805008
2008-08-13,698.3485321907804
2008-08-14,701.7271265103274
2008-08-15,709.7184462392128
2008-08-18,705.9914779239275
2008-08-19,692.7788731618645
2008-08-20,692.4318281777234
2008-08-21,688.0157324785871
2008-08-22,696.5766490737593
2008-08-25,697.0788372888352
2008-08-26,692.678455057632
2008-08-27,689.119109477607
2008-08-28,690.5412259209404
2008-08-29,692.2815067729186
2008-09-01,690.3355133658192
2008-09-02,701.1947496637208
2008-09-03,694.2602384624736
2008-09-04,689.7969589892094
2008-09-05,677.5422613136817
2008-09-08,685.7041340172855
2008-09-09,678.6442217111056
2008-09-10,671.8119786905748
2008-09-11,656.9573501452847
2008-09-12,651.5117604668626
2008-09-15,620.7864654236926
2008-09-16,593.3014029806242
2008-09-17,579.0563021894758
2008-09-18,566.3180489713753
2008-09-19,599.0403276410234
2008-09-22,603.068080245828
2008-09-23,590.0850881649837
2008-09-24,589.445581194544
2008-09-25,600.5147721710338
2008-09-26,600.106017615609
2008-09-29,580.2257316833733
2008-09-30,587.5226932428332
2008-10-01,588.4513076319604
2008-10-02,576.3067613899068
2008-10-03,569.7879571395748
2008-10-06,523.989444304424
2008-10-07,517.7704720752504
2008-10-08,493.93052339906217
2008-10-09,490.6755378402312
2008-10-10,464.6748047109334
2008-10-13,468.4030554396121
2008-10-14,483.37761499007564
2008-10-15,456.6214993919391
2008-10-16,437.05837276590245
2008-10-17,430.0974413433875
2008-10-20,432.03841142432157
2008-10-21,422.9997591727911
2008-10-22,407.1171550210036
2008-10-23,396.4061117534834
2008-10-24,385.3745787638819
2008-10-27,377.76673231524705
2008-10-28,389.47565536206974
2008-10-29,395.66281014478096
2008-10-30,403.2275149197162
2008-10-31,415.145726649374
2008-11-03,420.27046442960744
2008-11-04,434.5516895502851
2008-11-05,426.6466392632979
2008-11-06,410.9916671149849
2008-11-07,409.7637547126599
2008-11-10,412.58970709979326
2008-11-11,391.93075254348906
2008-11-12,374.84690008634
2008-11-13,363.367110059058
2008-11-14,367.09948179408156
2008-11-17,355.03836832068515
2008-11-18,350.2631492019478
2008-11-19,344.09183333418395
2008-11-20,328.6034805195962
2008-11-21,330.2251113212019
2008-11-24,341.905345238875
2008-11-25,348.89044807298615
2008-11-26,344.58557267837995
2008-11-27,355.8479909446716
2008-11-28,359.2309297315876
2008-12-01,342.98262186092836
2008-12-02,345.9163759825095
2008-12-03,344.94957471047655
2008-12-04,351.07136803557705
2008-12-05,349.77302243656135
2008-12-08,358.77113754536737
2008-12-09,357.5273733189652
2008-12-10,354.8921647179132
2008-12-11,347.933391812476
2008-12-12,343.1021049834929
2008-12-15,332.37582224562135
2008-12-16,332.2378574533368
2008-12-17,324.0751725831015
2008-12-18,322.8015278962546
2008-12-19,325.5213139491872
2008-12-22,317.97942019157523
2008-12-23,315.9562711838175
2008-12-24,312.5200177088865
2008-12-25,312.47845466914197
2008-12-26,312.50463311050515
2008-12-29,305.0849725460521
2008-12-30,308.7745142328909
2008-12-31,314.6969291613759
2009-01-01,322.2444076029446
2009-01-02,328.2652559179431
2009-01-05,335.9073134870157
2009-01-06,355.3457480647735
2009-01-07,343.094579892267
2009-01-08,331.3028099957676
2009-01-09,336.2309606947336
2009-01-12,338.13600881969035
2009-01-13,339.9329007941774
2009-01-14,328.89633851661006
2009-01-15,330.4785080475502
2009-01-16,330.8121671246046
2009-01-19,330.0590421091552
2009-01-20,330.4066887477935
2009-01-21,330.79666221278376
2009-01-22,323.54737351749355
2009-01-23,323.6396597063451
2009-01-26,327.7966271871855
2009-01-27,324.1563238082158
2009-01-28,329.7384613324868
2009-01-29,325.7717954387428
2009-01-30,326.7383002981707
2009-02-02,319.1464658769772
2009-02-03,315.66165189934037
2009-02-04,320.9300926749752
2009-02-05,322.1425042775349
2009-02-06,329.9658567784127
2009-02-09,331.741712480791
2009-02-10,331.0264979218702
2009-02-11,326.07069897731844
2009-02-12,323.8965673630915
2009-02-13,324.11239711193736
2009-02-16,318.60595363708546
2009-02-17,310.0890596094661
2009-02-18,309.06147435134216
2009-02-19,310.57630385458236
2009-02-20,306.36991278924427
2009-02-23,300.860630328691
2009-02-24,297.1903077323926
2009-02-25,298.03492932962735
2009-02-26,299.8118787262715
2009-02-27,297.80480648636063
2009-03-02,291.5817495193208
2009-03-03,292.92392210229895
2009-03-04,300.12532042883396
2009-03-05,290.61679171813586
2009-03-06,291.0409987504562
2009-03-09,288.78293236920535
2009-03-10,293.29625091145857
2009-03-11,297.3918438997224
2009-03-12,300.7596056305829
2009-03-13,300.34625492609007
2009-03-16,304.3719221552465
2009-03-17,301.70405321461357
2009-03-18,299.2231269628621
2009-03-19,295.41198148411235
2009-03-20,300.5098193778249
2009-03-23,312.9409975204843
2009-03-24,312.0434109660523
2009-03-25,316.8179512551323
2009-03-26,318.24752710495966
2009-03-27,319.0621244108355
2009-03-30,310.50213236136653
2009-03-31,319.67789002839976
2009-04-01,328.03888765369237
2009-04-02,339.56035781485036
2009-04-03,341.787455522625
2009-04-06,348.3763731813468
2009-04-07,347.5655495751887
2009-04-08,354.1165572162427
2009-04-09,367.2226171541578
2009-04-10,370.16896239201867
2009-04-13,370.6582564409754
2009-04-14,377.4604171789892
2009-04-15,377.2498426485785
2009-04-16,382.87310108313574
2009-04-17,384.82156871891266
2009-04-20,367.054481195604
2009-04-21,367.79513814850924
2009-04-22,374.145770002579
2009-04-23,376.3589370101533
2009-04-24,380.00398900902564
2009-04-27,380.20523806825884
2009-04-28,382.1473997015155
2009-04-29,391.35474755136613
2009-04-30,398.8438792103545
2009-05-01,399.9819066310646
2009-05-04,407.35188231386536
2009-05-05,411.91684347455254
2009-05-06,419.0928716840678
2009-05-07,413.2948768623576
2009-05-08,418.12327474654876
2009-05-11,413.9617024898752
2009-05-12,420.82720961905716
2009-05-13,412.05301823952897
2009-05-14,412.00977703634396
2009-05-15,415.1097556071103
2009-05-18,425.6450928438467
2009-05-19,431.463187906355
2009-05-20,440.73084288681207
2009-05-21,429.9438066339926
2009-05-22,427.6190581513798
2009-05-25,429.0934130983743
2009-05-26,424.7888389420394
2009-05-27,431.25070906357564
2009-05-28,429.4233172802516
2009-05-29,430.1694126259462
2009-06-01,451.47657659988914
2009-06-02,453.94793139087955
2009-06-03,448.1879291572787
2009-06-04,449.4006248388187
2009-06-05,458.30921560483324
2009-06-08,459.9827259718921
2009-06-09,468.1942757087415
2009-06-10,477.1864811211521
2009-06-11,479.8584215788503
2009-06-12,483.44630198404
2009-06-15,478.8762774697435
2009-06-16,483.2396518048101
2009-06-17,473.38997910709924
2009-06-18,471.99268764477137
2009-06-19,473.33619320366745
2009-06-22,461.6531009488827
2009-06-23,456.5573338250658
2009-06-24,469.8280257475852
2009-06-25,466.68798568934
2009-06-26,467.55129031552815
2009-06-29,473.3741336886151
2009-06-30,473.08804835784565
2009-07-01,481.31392385286085
2009-07-02,477.2331395961142
2009-07-03,478.95852085043146
2009-07-06,469.87909237676496
2009-07-07,474.811442518593
2009-07-08,467.502947570808
2009-07-09,463.9448013914533
2009-07-10,455.57719933192226
2009-07-13,458.94743873052306
2009-07-14,470.0080789766822
2009-07-15,480.2142169771742
2009-07-16,481.11489841907354
2009-07-17,480.31235138756404
2009-07-20,491.4868474344138
2009-07-21,496.1119556669437
2009-07-22,495.1892008511119
2009-07-23,506.48940901279815
2009-07-24,512.5073667517472
2009-07-27,521.5223941918663
2009-07-28,523.4366570532461
2009-07-29,524.337929738867
2009-07-30,537.8693697515654
2009-07-31,537.3238836430849
2009-08-03,550.6434210443018
2009-08-04,548.798652815531
2009-08-05,542.2830105296655
2009-08-06,545.3141125011533
2009-08-07,554.6957391722185
2009-08-10,558.1829392479968
2009-08-11,548.8862047040926
2009-08-12,549.5152868069134
2009-08-13,563.4974022117328
2009-08-14,564.257471255224
2009-08-17,543.0316058707621
2009-08-18,550.147541799842
2009-08-19,552.2523082665954
2009-08-20,566.685538712354
2009-08-21,571.5911215925627
2009-08-24,582.0933791325872
2009-08-25,587.5843899607568
2009-08-26,582.5911342111605
2009-08-27,582.7816400473364
2009-08-28,585.6121197176783
2009-08-31,578.3307589185973
2009-09-01,577.8707839935015
2009-09-02,561.8520141835675
2009-09-03,566.4482209989613
2009-09-04,572.3629932561236
2009-09-07,575.5564736584727
2009-09-08,570.0007033935445
2009-09-09,566.7850561614758
2009-09-10,563.9327477090081
2009-09-11,569.9760936355933
2009-09-14,561.5230886067995
2009-09-15,568.8100296381983
2009-09-16,581.0207146816393
2009-09-17,583.8619153421761
2009-09-18,590.5243053868744
2009-09-21,584.0167385698126
2009-09-22,591.2641049729494
2009-09-23,590.4233639198854
2009-09-24,587.3668145240757
2009-09-25,583.4680767612376
2009-09-28,586.9664592504722
2009-09-29,592.8905030904056
2009-09-30,584.366146440006
2009-10-01,586.0187495294042
2009-10-02,575.5643313372863
2009-10-05,582.52250868497
2009-10-06,592.3206834340124
2009-10-07,589.7253811519969
2009-10-08,591.1447403966042
2009-10-09,591.5810454581119
2009-10-12,606.4474272241154
2009-10-13,602.474536219787
2009-10-14,606.9232662599804
2009-10-15,601.7657756220586
2009-10-16,595.1327160017
2009-10-19,603.0256511928629
2009-10-20,609.6161683848302
2009-10-21,606.2702955978564
2009-10-22,604.2932478742453
2009-10-23,608.638795316256
2009-10-26,616.5241349918889
2009-10-27,609.9202008935963
2009-10-28,592.6145152549998
2009-10-29,596.0989841861337
2009-10-30,589.9284972374368
2009-11-02,581.4883995033019
2009-11-03,570.5102868224884
2009-11-04,579.0298246782395
2009-11-05,585.4369660606461
2009-11-06,585.5462915865247
2009-11-09,600.792106919364
2009-11-10,605.9947237437291
2009-11-11,611.8075203102195
2009-11-12,613.4166578019793
2009-11-13,612.7787141255718
2009-11-16,621.3123064373514
2009-11-17,621.1778233575085
2009-11-18,610.1158739041979
2009-11-19,601.1064486553882
2009-11-20,593.9931934826411
2009-11-23,598.6257016180772
2009-11-24,594.8192539545539
2009-11-25,589.9834382761899
2009-11-26,574.3755162396243
2009-11-27,574.220610635091
2009-11-30,571.6652292424
2009-12-01,584.3799023397765
2009-12-02,593.8140928252335
2009-12-03,600.1333995209777
2009-12-04,611.1313227077369
2009-12-07,606.3199074035879
2009-12-08,595.8734847510102
2009-12-09,594.383996368486
2009-12-10,601.5697366904998
2009-12-11,608.26650556599
2009-12-14,609.9716795675699
2009-12-15,612.4726335250073
2009-12-16,617.0316088307738
2009-12-17,616.7597878324076
2009-12-18,618.8234221913583
2009-12-21,626.9073377261024
2009-12-22,632.5847136187485
2009-12-23,635.8063241392688
2009-12-24,639.5888516364384
2009-12-25,640.1812805229763
2009-12-28,639.1980678432476
2009-12-29,639.3658074846547
2009-12-30,641.2941714592639
2009-12-31,646.5059662578991
2010-01-01,646.5059662578991
2010-01-04,666.0919926417444
2010-01-05,673.6049127053227
2010-01-06,677.5048777691102
2010-01-07,680.7315614545595
2010-01-08,686.3757525276736
2010-01-11,690.9494625909014
2010-01-12,683.1550500375768
2010-01-13,693.4983826610658
2010-01-14,700.7036407277889
2010-01-15,704.2713111082567
2010-01-18,709.7515542520584
2010-01-19,714.6933750051628
2010-01-20,716.8970979273373
2010-01-21,715.4110303494454
2010-01-22,698.7679572705058
2010-01-25,697.8006009854655
2010-01-26,695.2714841696729
2010-01-27,694.6605793439965
2010-01-28,706.6480476155795
2010-01-29,713.1899326852
2010-02-01,720.9112449807766
2010-02-02,726.4008424760808
2010-02-03,727.8481350335309
2010-02-04,709.7643416844238
2010-02-05,693.8814484428333
2010-02-08,681.087980039851
2010-02-09,687.2910420146709
2010-02-10,693.308378630336
2010-02-11,703.4691461563585
2010-02-12,703.4841154064638
2010-02-15,716.3271406083476
2010-02-16,722.1171674103846
2010-02-17,730.6852622748638
2010-02-18,722.8959198164653
2010-02-19,728.0495245516283
2010-02-22,724.4394514075229
2010-02-23,714.886261238004
2010-02-24,703.0204535817247
2010-02-25,692.2899444424503
2010-02-26,700.2806981907102
2010-03-01,721.0835234658508
2010-03-02,725.3198417285104
2010-03-03,725.3962246734648
2010-03-04,728.7457412878584
2010-03-05,741.5205108542901
2010-03-08,744.2392772727052
2010-03-09,745.1557217872552
2010-03-10,748.1509412794832
2010-03-11,745.6766591028749
2010-03-12,747.4561235940351
2010-03-15,748.9456909926568
2010-03-16,753.1900284731066
2010-03-17,765.2055433563763
2010-03-18,761.921557792512
2010-03-19,757.3967613636279
2010-03-22,756.5574558501631
2010-03-23,763.7600748190968
2010-03-24,769.5040150011492
2010-03-25,775.4206618831336
2010-03-26,769.8179032662781
2010-03-29,777.8751462062194
2010-03-30,782.8083297791599
2010-03-31,777.6784011302797
2010-04-01,786.8577795079893
2010-04-02,790.8286874982726
2010-04-05,799.2756863761521
2010-04-06,803.8177807135552
2010-04-07,796.3046703912174
2010-04-08,790.0345857838594
2010-04-09,797.7894819409702
2010-04-12,798.2271114627555
2010-04-13,800.7705222082238
2010-04-14,811.7128831599307
2010-04-15,815.4313543728084
2010-04-16,810.005493839957
2010-04-19,796.4374341943251
2010-04-20,805.2468715568432
2010-04-21,812.4645862043918
2010-04-22,810.0012713294785
2010-04-23,814.6065900641444
2010-04-26,829.8595759165042
2010-04-27,818.1917203038358
2010-04-28,807.0356543972339
2010-04-29,814.907000564127
2010-04-30,813.5639456045136
2010-05-03,817.8460301980389
2010-05-04,793.9656609573358
2010-05-05,768.1294272533396
2010-05-06,759.3248651718254
2010-05-07,726.5264100872006
2010-05-10,765.8549802555574
2010-05-11,766.217370344481
2010-05-12,787.141844792639
2010-05-13,789.6789205324604
2010-05-14,772.9396761271745
2010-05-17,765.2961720948266
2010-05-18,771.2131541642703
2010-05-19,749.4818926483107
2010-05-20,715.0073461552838
2010-05-21,707.4883946288659
2010-05-24,722.6770764218713
2010-05-25,694.0644338063676
2010-05-26,726.9167773538433
2010-05-27,744.6336892062856
2010-05-28,745.795106034579
2010-05-31,744.3583530568751
2010-06-01,740.3765810973015
2010-06-02,748.1538421140252
2010-06-03,753.3441915279087
2010-06-04,737.4619026525098
2010-06-07,732.2173146273675
2010-06-08,725.7079690392136
2010-06-09,732.8082082688737
2010-06-10,736.7214026011297
2010-06-11,737.1877428593259
2010-06-14,734.6533289633423
2010-06-15,742.6452582357131
2010-06-16,742.9500580530389
2010-06-17,742.8310004635118
2010-06-18,747.4029065040328
2010-06-21,753.9495880393247
2010-06-22,751.5994816129916
2010-06-23,742.1259620829206
2010-06-24,735.2518951782613
2010-06-25,731.6706937240823
2010-06-28,734.9166281622443
2010-06-29,719.6337845870298
2010-06-30,718.0029052590703
2010-07-01,697.6957609815879
2010-07-02,702.3083252072819
2010-07-05,707.6954946950146
2010-07-06,720.6287809608209
2010-07-07,718.6977938047185
2010-07-08,723.8338182077001
2010-07-09,727.4336248730569
2010-07-12,733.5138498860642
2010-07-13,736.3578063364107
2010-07-14,735.0971625119759
2010-07-15,726.8705945955027
2010-07-16,719.3275366418549
2010-07-19,718.8052474427936
2010-07-20,721.6480957816116
2010-07-21,737.9761929857116
2010-07-22,743.8708882285239
2010-07-23,742.7051198126026
2010-07-26,746.4722463912589
2010-07-27,748.3751426052615
2010-07-28,749.2173815068905
2010-07-29,749.1429227038991
2010-07-30,746.7133989996752
2010-08-02,758.3705631587741
2010-08-03,755.691867661906
2010-08-04,758.2166632065378
2010-08-05,756.888604461677
2010-08-06,758.9303348797448
2010-08-09,762.5844107250464
2010-08-10,758.5350192474187
2010-08-11,748.4951155481812
2010-08-12,753.8131503779509
2010-08-13,760.4162216648344
2010-08-16,761.9420387512739
2010-08-17,768.6718133997013
2010-08-18,771.2172400759263
2010-08-19,766.5013716151838
2010-08-20,767.5991027576673
2010-08-23,768.4131053004126
2010-08-24,759.0484589954511
2010-08-25,758.5742674923489
2010-08-26,765.7068532123131
2010-08-27,771.9966610790293
2010-08-30,776.3124658247675
2010-08-31,776.1617496960841
2010-09-01,782.5876047970745
2010-09-02,785.1830023877196
2010-09-03,788.8545617104135
2010-09-06,791.3600940078921
2010-09-07,789.6003735675232
2010-09-08,790.1068629012206
2010-09-09,795.5016368514293
2010-09-10,797.4368743698492
2010-09-13,805.1710633470742
2010-09-14,805.0736319112359
2010-09-15,803.2477680065683
2010-09-16,797.4882712073588
2010-09-17,803.4975236598073
2010-09-20,808.0304502994624
2010-09-21,807.2029440285183
2010-09-22,797.9201996907933
2010-09-23,796.8309621129714
2010-09-24,804.3608903256969
2010-09-27,808.2434989007148
2010-09-28,805.603604896679
2010-09-29,807.5409756150401
2010-09-30,814.3000255129568
2010-10-01,813.395925229158
2010-10-04,814.0662698180587
2010-10-05,819.5607411972329
2010-10-06,832.3132475746517
2010-10-07,823.4798607919772
2010-10-08,825.6681031310878
2010-10-11,837.6363648035517
2010-10-12,837.6359059576051
2010-10-13,845.8806419471551
2010-10-14,836.8862885145758
2010-10-15,840.0277958649451
2010-10-18,841.1304382761508
2010-10-19,833.9709968161726
2010-10-20,831.3118711123718
2010-10-21,835.3075576637997
2010-10-22,837.6291412498085
2010-10-25,848.4309477481073
2010-10-26,851.0733565832822
2010-10-27,835.5680582691232
2010-10-28,837.3028732652201
2010-10-29,839.9130147115475
2010-11-01,843.1773120124275
2010-11-02,837.0151410161791
2010-11-03,840.6945012938205
2010-11-04,846.7260967374921
2010-11-05,852.3543314551591
2010-11-08,855.7767920007291
2010-11-09,865.7151495709439
2010-11-10,865.637252992319
2010-11-11,861.8884168776962
2010-11-12,858.174219706738
2010-11-15,860.9687977501528
2010-11-16,851.3085516769792
2010-11-17,853.1333273283267
2010-11-18,857.558422174976
2010-11-19,853.2518766010161
2010-11-22,854.1677043185529
2010-11-23,840.0715144193509
2010-11-24,847.1561490802449
2010-11-25,850.482005778743
2010-11-26,841.1475517820053
2010-11-29,829.5050930685459
2010-11-30,839.5542195638171
2010-12-01,856.5122701645012
2010-12-02,861.4078112913176
2010-12-03,860.7117795881337
2010-12-06,869.6722244171733
2010-12-07,874.4998434983208
2010-12-08,875.1574542731981
2010-12-09,868.0131824259232
2010-12-10,866.0956563838952
2010-12-13,874.029985515763
2010-12-14,871.8416778037379
2010-12-15,878.916620106463
2010-12-16,879.2732733194463
2010-12-17,871.8539762617969
2010-12-20,860.7884061809075
2010-12-21,873.1762783455849
2010-12-22,881.4494043278744
2010-12-23,891.2948552868223
2010-12-24,890.1114507118956
