Date,EM LATIN AMERICA ex BRAZIL SMALL GROWTH
2014-01-28,3685.5326237482964
2014-01-29,3640.6184214944597
2014-01-30,3682.3065744342102
2014-01-31,3674.624110678571
2014-02-03,3627.7179335794262
2014-02-04,3622.7567213676543
2014-02-05,3577.9230694303774
2014-02-06,3637.906239568414
2014-02-07,3623.9893526976784
2014-02-10,3602.3553377017292
2014-02-11,3644.0414127821095
2014-02-12,3694.999214257499
2014-02-13,3670.233278670362
2014-02-14,3740.7403751774655
2014-02-17,3733.15721392846
2014-02-18,3693.3991761722273
2014-02-19,3650.474985762858
2014-02-20,3640.6764722009684
2014-02-21,3622.4287315423576
2014-02-24,3621.0863958816685
2014-02-25,3572.4714504801955
2014-02-26,3559.106129195222
2014-02-27,3547.775189411651
2014-02-28,3555.860228573501
2014-03-03,3514.365831803762
2014-03-04,3583.646277095864
2014-03-05,3618.2208772590175
2014-03-06,3652.859769970814
2014-03-07,3608.252479989163
2014-03-10,3528.7641580785307
2014-03-11,3503.472490330227
2014-03-12,3471.386137649178
2014-03-13,3478.3247851987144
2014-03-14,3477.047451777138
2014-03-17,3493.01728042179
2014-03-18,3549.2075387531427
2014-03-19,3581.9794961802813
2014-03-20,3645.789637920198
2014-03-21,3715.8843789861753
2014-03-24,3690.8331414238946
2014-03-25,3745.1017600762466
2014-03-26,3750.306302512737
2014-03-27,3827.7399022565683
2014-03-28,3866.2947840717143
2014-03-31,3858.5403240613973
2014-04-01,3843.928665739668
2014-04-02,3854.287430348772
2014-04-03,3826.093974862449
2014-04-04,3896.026410445427
2014-04-07,3843.327111185793
2014-04-08,3871.1123485259195
2014-04-09,3833.4331205586855
2014-04-10,3801.9452290294503
2014-04-11,3793.443537566485
2014-04-14,3844.6193977898774
2014-04-15,3795.182672613409
2014-04-16,3832.538503057627
2014-04-17,3830.913234935907
2014-04-18,3830.913234935907
2014-04-21,3829.191492083021
2014-04-22,3829.498574176593
2014-04-23,3791.6329395436055
2014-04-24,3803.4303439943906
2014-04-25,3768.860087597829
2014-04-28,3804.2095726296766
2014-04-29,3846.8185017775436
2014-04-30,3804.4801571461467
2014-05-01,3808.830829021741
2014-05-02,3847.106136268848
2014-05-05,3805.305554130113
2014-05-06,3773.558870124482
2014-05-07,3805.25709294291
2014-05-08,3846.171351978791
2014-05-09,3865.530228479942
2014-05-12,3909.6583269406237
2014-05-13,3951.7349220619058
2014-05-14,3940.1634476321856
2014-05-15,3894.9809885660284
2014-05-16,3912.3166806699537
2014-05-19,3932.73346385664
2014-05-20,3909.2772230422243
2014-05-21,3924.6221009037463
2014-05-22,3970.086327483208
2014-05-23,3955.998478429972
2014-05-26,3943.332524192106
2014-05-27,3932.4925590278012
2014-05-28,3931.9718210383844
2014-05-29,3938.4294083843592
2014-05-30,3924.3671960704223
2014-06-02,3923.5783969213735
2014-06-03,3915.6179692645514
2014-06-04,3893.7775057203085
2014-06-05,3919.6319678092636
2014-06-06,3931.336170423162
2014-06-09,3943.8650986086077
2014-06-10,3942.937966587926
2014-06-11,3952.490993997982
2014-06-12,3962.258011833837
2014-06-13,3943.518201644221
2014-06-16,3910.4364505062413
2014-06-17,3900.216057270915
2014-06-18,3913.228967811848
2014-06-19,3942.740025268963
2014-06-20,3938.4766256462453
2014-06-23,3951.774604028049
2014-06-24,3956.506320593084
2014-06-25,3936.454944369407
2014-06-26,3944.341257607267
2014-06-27,3945.1536567350213
2014-06-30,3933.2407769912984
2014-07-01,3942.492695704002
2014-07-02,3963.171122626957
2014-07-03,3986.5980846919897
2014-07-04,4001.738743532375
2014-07-07,3986.8950521293855
2014-07-08,3973.9811936323295
2014-07-09,3993.6304771532173
2014-07-10,3995.588927812394
2014-07-11,3999.442453871731
2014-07-14,3997.889450317721
2014-07-15,4007.495239663284
2014-07-16,4017.7805924136746
2014-07-17,3998.0538115957766
2014-07-18,3992.2948022771457
2014-07-21,3986.7768878879046
2014-07-22,4025.9202878169704
2014-07-23,4029.8809833481737
2014-07-24,4056.2025102460884
2014-07-25,4074.251211509662
2014-07-28,4049.2390309838843
2014-07-29,4039.0304904760783
2014-07-30,4019.902009363295
2014-07-31,3939.805653355787
2014-08-01,3949.271862946255
2014-08-04,3968.6647078116634
2014-08-05,3938.581898547729
2014-08-06,3943.576521051693
2014-08-07,3956.5933985001475
2014-08-08,3960.715640407232
2014-08-11,3990.362139168302
2014-08-12,4034.3251979808238
2014-08-13,4050.377089927812
2014-08-14,4030.8239732543084
2014-08-15,4019.1714305926075
2014-08-18,4042.399569138854
2014-08-19,4068.470837326306
2014-08-20,4063.702652908435
2014-08-21,4085.9113071518614
2014-08-22,4076.2881174991303
2014-08-25,4106.70922062979
2014-08-26,4091.1810392119896
2014-08-27,4078.394529033524
2014-08-28,4075.6417999388705
2014-08-29,4081.2585921893033
2014-09-01,4107.279212579894
2014-09-02,4115.295515001462
2014-09-03,4145.000566956554
2014-09-04,4185.745728775731
2014-09-05,4206.786145475706
2014-09-08,4193.863375992228
2014-09-09,4144.2783597371845
2014-09-10,4139.478075855135
2014-09-11,4136.315660995663
2014-09-12,4117.827994129962
2014-09-15,4141.672784030933
2014-09-16,4157.714203341565
2014-09-17,4155.394179865777
2014-09-18,4129.524196679909
2014-09-19,4166.887882632223
2014-09-22,4110.641262042637
2014-09-23,4119.193916793986
2014-09-24,4134.177174953839
2014-09-25,4125.15426384331
2014-09-26,4114.492647373134
2014-09-29,4082.3122016787624
2014-09-30,4126.422886622479
2014-10-01,4139.594899782365
2014-10-02,4140.887658308698
2014-10-03,4160.889426008618
2014-10-06,4190.209577311383
2014-10-07,4145.160030348129
2014-10-08,4117.280772351081
2014-10-09,4137.475540997074
2014-10-10,4098.505755445099
2014-10-13,4101.688865181782
2014-10-14,4111.09906646968
2014-10-15,4020.8648639019466
2014-10-16,3990.9547385067667
2014-10-17,4073.4045509700413
2014-10-20,4074.4085118903354
2014-10-21,4113.6282204799645
2014-10-22,4131.242252935429
2014-10-23,4133.822908415298
2014-10-24,4127.2828966506595
2014-10-27,4091.7331136312005
2014-10-28,4160.551998780574
2014-10-29,4157.61852759343
2014-10-30,4173.272001451178
2014-10-31,4190.970456634703
2014-11-03,4215.836979273494
2014-11-04,4162.420897009401
2014-11-05,4160.122708933831
2014-11-06,4181.810573874803
2014-11-07,4206.37978088546
2014-11-10,4190.61824126485
2014-11-11,4164.319285590244
2014-11-12,4172.297623721714
2014-11-13,4158.07884710399
2014-11-14,4165.627397429047
2014-11-17,4167.348740451096
2014-11-18,4134.580376510565
2014-11-19,4128.904956997733
2014-11-20,4154.241916953397
2014-11-21,4226.275346745015
2014-11-24,4189.8312902526695
2014-11-25,4167.684807968911
2014-11-26,4106.407055690221
2014-11-27,4102.931910446897
2014-11-28,4083.2200902728746
2014-12-01,4021.95653618799
2014-12-02,3986.8858370319676
2014-12-03,4010.3613279781953
2014-12-04,3968.0939467393446
2014-12-05,4016.918769497037
2014-12-08,3970.261665654936
2014-12-09,3886.04782832471
2014-12-10,3789.250444427189
2014-12-11,3766.2186796956144
2014-12-12,3725.9492177744173
2014-12-15,3640.693136991911
2014-12-16,3596.5952920988484
2014-12-17,3736.4990162134013
2014-12-18,3881.0317802358677
2014-12-19,3913.44228512129
2014-12-22,3904.1736707987543
2014-12-23,3889.2549293505963
2014-12-24,3886.2121528900166
2014-12-25,3886.2121528900166
2014-12-26,3909.1423318225966
2014-12-29,3906.0980775253583
2014-12-30,3915.0417258366447
2014-12-31,3947.9490333985345
2015-01-01,3947.949033398535
2015-01-02,3852.2842180265357
2015-01-05,3822.4739183821066
2015-01-06,3872.9467820178893
2015-01-07,3968.469079717222
2015-01-08,4038.686994007982
2015-01-09,4023.825518879868
2015-01-12,4023.3426260938168
2015-01-13,4015.46308692514
2015-01-14,3964.1859853561177
2015-01-15,4042.8524155494165
2015-01-16,4068.2879450127825
2015-01-19,4032.5544900053324
2015-01-20,4089.5210278432337
2015-01-21,4116.5021048158715
2015-01-22,4225.007210878161
2015-01-23,4259.403337273123
2015-01-26,4285.359824160481
2015-01-27,4260.34075101586
2015-01-28,4235.707014416747
2015-01-29,4202.131937745437
2015-01-30,4176.786164500257
2015-02-02,4178.198830259965
2015-02-03,4158.154144897852
2015-02-04,4177.357994153658
2015-02-05,4236.752943324359
2015-02-06,4232.644070843667
2015-02-09,4251.608609896961
2015-02-10,4248.667683717138
2015-02-11,4188.014102278154
2015-02-12,4268.693610112295
2015-02-13,4298.806161292466
2015-02-16,4277.628130135314
2015-02-17,4270.413581942432
2015-02-18,4306.410847611602
2015-02-19,4319.168233799534
2015-02-20,4308.282141284893
2015-02-23,4320.753486203192
2015-02-24,4356.808895607989
2015-02-25,4328.513455004681
2015-02-26,4404.8544435164295
2015-02-27,4478.488784141389
2015-03-02,4458.140085979213
2015-03-03,4411.0174169044885
2015-03-04,4387.828737132691
2015-03-05,4417.1361492798
2015-03-06,4362.49518175251
2015-03-09,4370.219978964532
2015-03-10,4376.57080135942
2015-03-11,4481.098735955692
2015-03-12,4497.917085033767
2015-03-13,4497.148966637224
2015-03-16,4463.103857414305
2015-03-17,4493.199940354758
2015-03-18,4490.930287585786
2015-03-19,4521.5209661837525
2015-03-20,4571.753627366966
2015-03-23,4523.930441582426
2015-03-24,4534.877108873639
2015-03-25,4488.028795449036
2015-03-26,4453.002602064823
2015-03-27,4449.952166225924
2015-03-30,4442.276795829602
2015-03-31,4469.663615980056
2015-04-01,4515.518222968193
2015-04-02,4492.0252554285835
2015-04-03,4492.0252554285835
2015-04-06,4571.037027327026
2015-04-07,4610.673881221216
2015-04-08,4650.8547781663265
2015-04-09,4636.656778543352
2015-04-10,4638.428444069195
2015-04-13,4622.928520935426
2015-04-14,4617.876261864445
2015-04-15,4620.440042147899
2015-04-16,4631.752223071442
2015-04-17,4589.274811190855
2015-04-20,4573.7539409864985
2015-04-21,4573.414229344071
2015-04-22,4561.931944521439
2015-04-23,4577.613161521791
2015-04-24,4581.466823309689
2015-04-27,4605.7558953100815
2015-04-28,4608.064632825403
2015-04-29,4500.317106251641
2015-04-30,4409.434302859273
2015-05-01,4363.534705116516
2015-05-04,4383.7131281980855
2015-05-05,4422.338740216972
2015-05-06,4361.457291935166
2015-05-07,4365.270324539184
2015-05-08,4444.473613736553
2015-05-11,4480.990383429336
2015-05-12,4425.735977688825
2015-05-13,4391.663973844039
2015-05-14,4419.539336836049
2015-05-15,4416.415092349865
2015-05-18,4419.870084166378
2015-05-19,4479.951871760509
2015-05-20,4461.281305560906
2015-05-21,4454.961087798453
2015-05-22,4460.266010685831
2015-05-25,4449.871592031329
2015-05-26,4477.066644652015
2015-05-27,4464.025658028134
2015-05-28,4447.767322800147
2015-05-29,4387.710696423497
2015-06-01,4416.4504221417565
2015-06-02,4313.324994773816
2015-06-03,4265.208944527805
2015-06-04,4226.9045932813315
2015-06-05,4239.578218005269
2015-06-08,4190.174949656928
2015-06-09,4206.147206784506
2015-06-10,4246.261646318434
2015-06-11,4245.521587481077
2015-06-12,4234.389119912834
2015-06-15,4218.053558508011
2015-06-16,4221.988866751574
2015-06-17,4217.732269595305
2015-06-18,4212.937813419961
2015-06-19,4225.996749429277
2015-06-22,4243.792634944824
2015-06-23,4316.581639392857
2015-06-24,4310.269991644155
2015-06-25,4277.943161231165
2015-06-26,4292.7691206981135
2015-06-29,4230.405286266196
2015-06-30,4210.86782929604
2015-07-01,4207.2324201211595
2015-07-02,4268.235463973319
2015-07-03,4255.859389621272
2015-07-06,4199.703256095407
2015-07-07,4236.224901494591
2015-07-08,4172.9825115591175
2015-07-09,4265.845997843331
2015-07-10,4237.091106736488
2015-07-13,4305.011101818031
2015-07-14,4350.599307352463
2015-07-15,4357.700845181352
2015-07-16,4385.472357251326
2015-07-17,4369.457467705985
2015-07-20,4403.483680517236
2015-07-21,4351.310801276098
2015-07-22,4281.857175397112
2015-07-23,4245.38542497579
2015-07-24,4181.215897343024
2015-07-27,4074.1592428335243
2015-07-28,4085.8966734768464
2015-07-29,4154.752653859757
2015-07-30,4139.582375969088
2015-07-31,4196.166146964116
2015-08-03,4219.479649445917
2015-08-04,4218.815673560943
2015-08-05,4230.053536730253
2015-08-06,4172.870223046834
2015-08-07,4205.307919923483
2015-08-10,4216.268566714001
2015-08-11,4133.226079822309
2015-08-12,4055.5785832480647
2015-08-13,4064.3984985378197
2015-08-14,4049.0891024843277
2015-08-17,4051.1283052379836
2015-08-18,4019.004507696079
2015-08-19,3968.6495132715463
2015-08-20,3864.6721188492006
2015-08-21,3732.703785241625
2015-08-24,3509.8663922024193
2015-08-25,3621.3330050874897
2015-08-26,3642.4062353451395
2015-08-27,3812.024016211232
2015-08-28,3832.9830310249004
2015-08-31,3808.3206746677965
2015-09-01,3773.065358759678
2015-09-02,3793.413663369516
2015-09-03,3889.0149605685287
2015-09-04,3834.8288196740755
2015-09-07,3803.955374556861
2015-09-08,3837.8975369747545
2015-09-09,3849.3907998076766
2015-09-10,3835.879221106018
2015-09-11,3836.3302288746263
2015-09-14,3843.966349184586
2015-09-15,3868.252325428136
2015-09-16,3907.5139995243894
2015-09-17,3946.6062619434056
2015-09-18,3927.1641340622978
2015-09-21,3957.4620612830736
2015-09-22,3895.497867779851
2015-09-23,3867.114639717651
2015-09-24,3761.791165341594
2015-09-25,3866.9935882596656
2015-09-28,3809.9222651854943
2015-09-29,3774.3199194032495
2015-09-30,3817.192514240448
2015-10-01,3815.8152338982563
2015-10-02,3808.237205931878
2015-10-05,3897.5977108327406
2015-10-06,3923.4749535290675
2015-10-07,3977.5800060282563
2015-10-08,3971.467911857858
2015-10-09,4012.794383566008
2015-10-12,4004.948553468475
2015-10-13,3948.902435432687
2015-10-14,3907.418863042732
2015-10-15,3990.948692302696
2015-10-16,4010.4898559385924
2015-10-19,4035.257084986053
2015-10-20,4011.6005265360527
2015-10-21,3996.45266500153
2015-10-22,4088.885343047342
2015-10-23,4156.877415333914
2015-10-26,4146.999492977131
2015-10-27,4093.7493423679375
2015-10-28,4091.7795389140124
2015-10-29,4076.9953926969515
2015-10-30,4073.258402920979
2015-11-02,4084.0629099971343
2015-11-03,4168.158890312432
2015-11-04,4178.318682227171
2015-11-05,4126.742264172259
2015-11-06,4131.940720595069
2015-11-09,4057.9961364860746
2015-11-10,4098.009001857061
2015-11-11,4099.367965680806
2015-11-12,4096.035201054336
2015-11-13,4091.611416067393
2015-11-16,4067.5482383914796
2015-11-17,4126.699880193776
2015-11-18,4149.71383420778
2015-11-19,4284.067021426767
2015-11-20,4365.017708805709
2015-11-23,4378.613467193072
2015-11-24,4395.635397907928
2015-11-25,4377.45386346017
2015-11-26,4377.760880360638
2015-11-27,4374.738064199802
2015-11-30,4312.7494084564
2015-12-01,4330.93603922143
2015-12-02,4323.746441484593
2015-12-03,4176.841920152231
2015-12-04,4172.025808292429
2015-12-07,4133.450317522341
2015-12-08,4082.7172781230997
2015-12-09,4067.3497039416534
2015-12-10,4036.2567129994286
2015-12-11,3934.847974481591
2015-12-14,3923.885920193003
2015-12-15,4076.4763065798184
2015-12-16,4131.217239749738
2015-12-17,4190.245185614502
2015-12-18,4163.818055590525
2015-12-21,4120.5330174513
2015-12-22,4083.0263328437723
2015-12-23,4117.3280528144405
2015-12-24,4090.0382947579697
2015-12-25,4090.0382947579697
2015-12-28,4055.8966191665895
2015-12-29,4094.6230362236947
2015-12-30,4095.902390606249
2015-12-31,4134.4598576566505
2016-01-01,4134.4598576566505
2016-01-04,4090.5563651128473
2016-01-05,4131.883030651241
2016-01-06,4088.063967914753
2016-01-07,3964.007367888893
2016-01-08,3872.80940187642
2016-01-11,3915.201253106387
2016-01-12,3933.3261369371016
2016-01-13,3918.7400572074193
2016-01-14,3920.3056843442173
2016-01-15,3801.056193784079
2016-01-18,3833.7284478278175
2016-01-19,3843.302294911642
2016-01-20,3743.3359457203173
2016-01-21,3819.038891804482
2016-01-22,3866.6204736466875
2016-01-25,3825.4386403609865
2016-01-26,3829.2341424337314
2016-01-27,3819.5673048524436
2016-01-28,3843.0409100991874
2016-01-29,3966.878140929638
2016-02-01,3919.884278700169
2016-02-02,3846.5757955968434
2016-02-03,3811.1893868392167
2016-02-04,3847.504438824397
2016-02-05,3825.3662517944763
2016-02-08,3768.9846502490414
2016-02-09,3682.608968774092
2016-02-10,3738.0142581656028
2016-02-11,3623.9906247203776
2016-02-12,3664.8267968832947
2016-02-15,3759.0023378841965
2016-02-16,3763.0918947476694
2016-02-17,3896.673684180836
2016-02-18,3950.4516652232737
2016-02-19,3911.5370290878463
2016-02-22,4008.1933230624113
2016-02-23,3962.547910312172
2016-02-24,3946.437591168912
2016-02-25,3983.815169328517
2016-02-26,4040.134485010561
2016-02-29,4083.919949365854
2016-03-01,4130.102539747258
2016-03-02,4220.212413205997
2016-03-03,4186.601303548222
2016-03-04,4216.53476696044
2016-03-07,4213.818952193686
2016-03-08,4102.212230545276
2016-03-09,4174.197656872804
2016-03-10,4095.814512668712
2016-03-11,4150.2097650714595
2016-03-14,4160.8629797407575
2016-03-15,4124.316908856352
2016-03-16,4148.791088849796
2016-03-17,4225.158079910509
2016-03-18,4254.169774029443
2016-03-21,4244.305826425049
2016-03-22,4279.9603123605475
2016-03-23,4272.269106744921
2016-03-24,4255.116031961302
2016-03-25,4255.116031961302
2016-03-28,4256.322850042441
2016-03-29,4291.298331716158
2016-03-30,4326.759116917121
2016-03-31,4332.115147331515
2016-04-01,4284.620800293618
2016-04-04,4242.447660982066
2016-04-05,4164.774753435364
2016-04-06,4191.928589034852
2016-04-07,4146.776612185337
2016-04-08,4184.359355929625
2016-04-11,4184.458706145954
2016-04-12,4244.233447377906
2016-04-13,4315.861744556445
2016-04-14,4383.885445523442
2016-04-15,4322.68964649511
2016-04-18,4326.349085657743
2016-04-19,4399.313491499311
2016-04-20,4389.353499617717
2016-04-21,4377.316951336865
2016-04-22,4380.741807586266
2016-04-25,4338.75158106862
2016-04-26,4352.637143787954
2016-04-27,4367.085236526365
2016-04-28,4438.843259999702
2016-04-29,4400.224063179615
2016-05-02,4384.28803812152
2016-05-03,4279.552227102194
2016-05-04,4236.297492142708
2016-05-05,4276.239775658029
2016-05-06,4219.731149635329
2016-05-09,4221.773643164045
2016-05-10,4260.862725947748
2016-05-11,4276.600226498399
2016-05-12,4292.10941954488
2016-05-13,4276.451717898342
2016-05-16,4265.345026047343
2016-05-17,4241.396980514948
2016-05-18,4245.334111755449
2016-05-19,4217.617264169615
2016-05-20,4257.217129625832
2016-05-23,4229.341745953987
2016-05-24,4262.892524776314
2016-05-25,4256.262192659717
2016-05-26,4251.043758282094
2016-05-27,4270.381895145205
2016-05-30,4274.897484613451
2016-05-31,4274.395794094549
2016-06-01,4199.178238832873
2016-06-02,4193.842859140114
2016-06-03,4137.383356821117
2016-06-06,4169.194961781978
2016-06-07,4188.41444440113
2016-06-08,4254.774496798725
2016-06-09,4248.858239970702
2016-06-10,4206.434572841517
2016-06-13,4104.0082033030285
2016-06-14,4064.174326945514
2016-06-15,4076.299487980804
2016-06-16,4072.6007805034574
2016-06-17,4075.92264036747
2016-06-20,4119.040711633126
2016-06-21,4160.788268874551
2016-06-22,4179.3787512784165
2016-06-23,4227.340293212514
2016-06-24,4095.353809298635
2016-06-27,4075.168383624403
2016-06-28,4103.362315313074
2016-06-29,4229.457405257192
2016-06-30,4265.672466012938
2016-07-01,4298.299251960478
2016-07-04,4285.5698743349385
2016-07-05,4225.385649648789
2016-07-06,4193.785867238599
2016-07-07,4197.1010694387105
2016-07-08,4261.540208665356
2016-07-11,4327.886898131208
2016-07-12,4336.808009736749
2016-07-13,4294.054580485923
2016-07-14,4341.574129484316
2016-07-15,4323.328487443758
2016-07-18,4344.923483490543
2016-07-19,4350.492385198923
2016-07-20,4374.094620424538
2016-07-21,4386.2597344277565
2016-07-22,4412.352969397193
2016-07-25,4348.283404893379
2016-07-26,4320.145594696077
2016-07-27,4289.57837886004
2016-07-28,4244.687649079578
2016-07-29,4252.853997699391
2016-08-01,4218.493321273083
2016-08-02,4168.700021870442
2016-08-03,4179.502201919924
2016-08-04,4207.848378735618
2016-08-05,4264.178089657275
2016-08-08,4313.3489109260745
2016-08-09,4360.905079437062
2016-08-10,4358.390327977066
2016-08-11,4368.01935230156
2016-08-12,4382.147242256057
2016-08-15,4444.576294902526
2016-08-16,4399.567128800656
2016-08-17,4343.700007004032
2016-08-18,4366.055584815133
2016-08-19,4332.912764972729
2016-08-22,4311.376720141008
2016-08-23,4300.761182173273
2016-08-24,4303.367337122793
2016-08-25,4332.00306232378
2016-08-26,4343.097225863229
2016-08-29,4333.404960369809
2016-08-30,4308.39024717542
2016-08-31,4294.767739542214
2016-09-01,4276.62252430971
2016-09-02,4354.42671035968
2016-09-05,4393.109357350612
2016-09-06,4400.096521416004
2016-09-07,4422.647466908059
2016-09-08,4394.999068055564
2016-09-09,4304.8942914150575
2016-09-12,4219.063142181776
2016-09-13,4172.413244999002
2016-09-14,4151.979439170673
2016-09-15,4162.810577640059
2016-09-16,4092.977012193988
2016-09-19,4117.470347599789
2016-09-20,4137.019819688233
2016-09-21,4153.4772939285385
2016-09-22,4226.507114698851
2016-09-23,4162.211971272954
2016-09-26,4083.116336458976
2016-09-27,4167.906593837315
2016-09-28,4188.11858696402
2016-09-29,4169.848282636787
2016-09-30,4154.540683921102
2016-10-03,4207.902480034943
2016-10-04,4264.145370253376
2016-10-05,4265.994794420778
2016-10-06,4259.4394333403125
2016-10-07,4249.249456662946
2016-10-10,4365.641396309011
2016-10-11,4409.4844527745645
2016-10-12,4429.86041992677
2016-10-13,4397.8163987037615
2016-10-14,4446.135054568961
2016-10-17,4461.313749376511
2016-10-18,4535.221159228672
2016-10-19,4620.108719573559
2016-10-20,4602.970946417319
2016-10-21,4630.2237508691915
2016-10-24,4667.02929255068
2016-10-25,4697.071016629572
2016-10-26,4621.45645723601
2016-10-27,4585.949182218396
2016-10-28,4586.581290339502
2016-10-31,4555.465562941058
2016-11-01,4417.785744837457
2016-11-02,4318.405471336699
2016-11-03,4324.590970829655
2016-11-04,4346.111770339391
2016-11-07,4552.968438598377
2016-11-08,4595.25541713615
2016-11-09,4312.628016118245
2016-11-10,4056.0879282357064
2016-11-11,3944.387878483175
2016-11-14,4033.370405286716
2016-11-15,4159.233695171034
2016-11-16,4147.422054314128
2016-11-17,4148.609866185893
2016-11-18,4105.224727434841
2016-11-21,4094.2756962263547
2016-11-22,4126.949353670289
2016-11-23,4102.647068571606
2016-11-24,4097.8333602592265
2016-11-25,4100.424503317678
2016-11-28,4117.297545456725
2016-11-29,4081.7684277751255
2016-11-30,4120.338186466907
2016-12-01,4016.9715409669307
2016-12-02,4008.8557344244355
2016-12-05,4014.4832761767225
2016-12-06,4068.2362299221422
2016-12-07,4071.1145019638366
2016-12-08,4113.261436285259
2016-12-09,4184.237988309123
2016-12-12,4171.907276938267
2016-12-13,4172.33325697314
2016-12-14,4160.069329301768
2016-12-15,4179.188875133303
2016-12-16,4190.269244119022
2016-12-19,4157.017471551324
2016-12-20,4162.812480163857
2016-12-21,4126.9407724825105
2016-12-22,4059.117408305292
2016-12-23,4055.0175082531805
2016-12-26,4039.98150462595
2016-12-27,4033.975661795981
2016-12-28,4086.93042883431
2016-12-29,4114.232384229441
2016-12-30,4102.666048237047
2017-01-02,4102.23840984066
2017-01-03,4164.744539662257
2017-01-04,4061.3332887420434
2017-01-05,4038.348139608738
2017-01-06,4003.9386409075337
2017-01-09,3930.9736618848947
2017-01-10,3862.340717774726
2017-01-11,3867.4863943591495
2017-01-12,3855.5020825836914
2017-01-13,3895.492178284615
2017-01-16,3883.3070970471194
2017-01-17,3840.2591409995684
2017-01-18,3809.9104859703143
2017-01-19,3791.592102484613
2017-01-20,3791.2190807532634
2017-01-23,3865.517919022505
2017-01-24,3942.344779004033
2017-01-25,4005.511635206085
2017-01-26,4027.775520278689
2017-01-27,4032.8736281146753
2017-01-30,4059.5690533321203
2017-01-31,4041.7528320020533
2017-02-01,4063.5262782149603
2017-02-02,4105.506380033374
2017-02-03,4171.448033497822
2017-02-06,4149.939289832284
2017-02-07,4107.0740043861515
2017-02-08,4116.450251255
2017-02-09,4125.924518880886
2017-02-10,4203.075994185358
2017-02-13,4217.976812001055
2017-02-14,4196.430406699026
2017-02-15,4212.035081984288
2017-02-16,4173.390152532152
2017-02-17,4128.316439532742
2017-02-20,4147.192054909424
2017-02-21,4161.106232712986
2017-02-22,4201.596598718482
2017-02-23,4197.209686732496
2017-02-24,4182.929242607991
2017-02-27,4164.669398082786
2017-02-28,4100.952891840366
