Date,EM EASTERN EUROPE ex RUSSIA SMALL GROWTH
2007-08-29,874.1698380102166
2007-08-30,856.4752627837001
2007-08-31,881.0288193609904
2007-09-03,885.1345431769281
2007-09-04,896.9908126401707
2007-09-05,885.0753236549965
2007-09-06,881.2809539303976
2007-09-07,874.3373073991374
2007-09-10,856.8016505283942
2007-09-11,869.2060200073757
2007-09-12,871.1887423655079
2007-09-13,880.6071693365375
2007-09-14,893.4290724338226
2007-09-17,889.6696736709197
2007-09-18,896.4222586892793
2007-09-19,914.3932950427584
2007-09-20,920.2291846254842
2007-09-21,926.896316095344
2007-09-24,912.4488683439408
2007-09-25,915.4609143766236
2007-09-26,915.0181584874589
2007-09-27,911.3161103463596
2007-09-28,904.8839559696484
2007-10-01,893.6330499392282
2007-10-02,896.4650483642881
2007-10-03,901.2955863285137
2007-10-04,908.8555058500208
2007-10-05,912.4586720463066
2007-10-08,919.7432387915527
2007-10-09,943.0500096447953
2007-10-10,949.7438676252974
2007-10-11,965.3842313526422
2007-10-12,963.0396528474455
2007-10-15,959.3275499800427
2007-10-16,956.6410039712429
2007-10-17,962.4258003909692
2007-10-18,953.6014918206705
2007-10-19,958.2242635539502
2007-10-22,958.4320954625646
2007-10-23,956.3772709880285
2007-10-24,948.6688028101278
2007-10-25,953.5640097740493
2007-10-26,960.5693677594609
2007-10-29,946.3054259871029
2007-10-30,937.9392362757137
2007-10-31,937.151859224498
2007-11-01,934.3415477232109
2007-11-02,927.1952651841503
2007-11-05,914.3414356010824
2007-11-06,909.1809582510532
2007-11-07,877.308735484371
2007-11-08,863.8892056651264
2007-11-09,844.8584634860633
2007-11-12,836.1896623188619
2007-11-13,837.3901919988391
2007-11-14,829.9080840697541
2007-11-15,791.6322361241656
2007-11-16,780.3418526605972
2007-11-19,781.0646392629277
2007-11-20,786.8974320197873
2007-11-21,746.82139947909
2007-11-22,774.4015526462448
2007-11-23,791.6108719059281
2007-11-26,791.8084327008623
2007-11-27,775.9134671360774
2007-11-28,800.5722468136063
2007-11-29,811.8433567075268
2007-11-30,834.8492540120334
2007-12-03,833.3474385411182
2007-12-04,830.7745508440837
2007-12-05,857.4761055531384
2007-12-06,857.5371867633212
2007-12-07,860.7980242399626
2007-12-10,868.5462680330478
2007-12-11,863.9230357532443
2007-12-12,866.2705541775574
2007-12-13,854.5150837231572
2007-12-14,851.1437299364057
2007-12-17,823.6867792344625
2007-12-18,828.8760295469972
2007-12-19,825.4579068982125
2007-12-20,829.043748910045
2007-12-21,839.8205800558302
2007-12-24,841.7638918113706
2007-12-25,841.7638918113706
2007-12-26,840.086248202517
2007-12-27,848.6198704306001
2007-12-28,848.9852240345572
2007-12-31,850.8373360614263
2008-01-01,850.8373360614263
2008-01-02,847.4587170096967
2008-01-03,843.5612304424399
2008-01-04,832.5375021978817
2008-01-07,818.0039763038199
2008-01-08,819.5996710613643
2008-01-09,784.5029227866048
2008-01-10,762.7346161611534
2008-01-11,759.7819536449786
2008-01-14,746.227386123644
2008-01-15,724.2491785594686
2008-01-16,694.7059811663298
2008-01-17,696.3400760564234
2008-01-18,699.0243698297244
2008-01-21,665.2315148296966
2008-01-22,664.1786522828652
2008-01-23,667.459131875692
2008-01-24,702.6260416748153
2008-01-25,719.3091463430978
2008-01-28,709.1930769709737
2008-01-29,730.5879890397753
2008-01-30,738.0980513734503
2008-01-31,736.2365707341921
2008-02-01,753.2793594284846
2008-02-04,771.5826183737854
2008-02-05,753.5741746602728
2008-02-06,753.7379874666346
2008-02-07,740.202494344921
2008-02-08,742.4189470502209
2008-02-11,741.5908956769747
2008-02-12,763.155430242684
2008-02-13,775.0444973147435
2008-02-14,782.2000429513058
2008-02-15,772.3077199001273
2008-02-18,776.0642403580251
2008-02-19,772.684104354801
2008-02-20,766.0518339439624
2008-02-21,773.1220592110839
2008-02-22,770.4177639521139
2008-02-25,784.3096382382672
2008-02-26,785.3066277368875
2008-02-27,779.1237790246367
2008-02-28,775.1957096642308
2008-02-29,764.6817928516506
2008-03-03,738.9860310750407
2008-03-04,729.5194392363104
2008-03-05,738.0555008418107
2008-03-06,729.5670920413833
2008-03-07,716.7451216554626
2008-03-10,712.9737094731106
2008-03-11,726.4751722569977
2008-03-12,736.6463709695073
2008-03-13,718.4983880662433
2008-03-14,725.4827273330962
2008-03-17,705.3953445245113
2008-03-18,711.7637950316881
2008-03-19,715.7878766393061
2008-03-20,707.8381442335348
2008-03-21,710.9925255931753
2008-03-24,712.558781860913
2008-03-25,719.1057982283984
2008-03-26,718.133103099426
2008-03-27,727.5929453253194
2008-03-28,732.8061298309293
2008-03-31,731.6515593733724
2008-04-01,736.8935860479606
2008-04-02,742.2086884093299
2008-04-03,738.1286631885039
2008-04-04,737.143763654094
2008-04-07,743.9445535720037
2008-04-08,738.2506128563907
2008-04-09,742.7099376973221
2008-04-10,739.7004953429065
2008-04-11,734.0978775186557
2008-04-14,729.0828746767269
2008-04-15,722.1459197943849
2008-04-16,720.1958833496334
2008-04-17,720.5772399045522
2008-04-18,717.8674873672607
2008-04-21,715.1163842042156
2008-04-22,698.93768127511
2008-04-23,696.873188794801
2008-04-24,696.5584423133432
2008-04-25,704.8403716388119
2008-04-28,705.9884487790795
2008-04-29,700.7289882376682
2008-04-30,707.4899491422569
2008-05-01,705.7495955369197
2008-05-02,709.4355544805032
2008-05-05,711.412338904708
2008-05-06,710.2688195040737
2008-05-07,720.3459084116105
2008-05-08,716.8506197193839
2008-05-09,722.1365229387228
2008-05-12,720.9814802604667
2008-05-13,718.6826465772946
2008-05-14,719.0950963996828
2008-05-15,709.3653401570342
2008-05-16,710.1334026756202
2008-05-19,705.5099368435513
2008-05-20,695.9365310188114
2008-05-21,687.7308287172748
2008-05-22,687.6341357187428
2008-05-23,690.915128353708
2008-05-26,689.7432929995889
2008-05-27,688.8323058776322
2008-05-28,690.0342890527168
2008-05-29,689.2253279178871
2008-05-30,698.3201271086392
2008-06-02,692.0069828582067
2008-06-03,691.8349447402812
2008-06-04,687.8423816922358
2008-06-05,682.1938219261416
2008-06-06,674.0093264429365
2008-06-09,666.8150803918941
2008-06-10,647.0836288003519
2008-06-11,643.9126214943359
2008-06-12,644.5783690549054
2008-06-13,645.86938271445
2008-06-16,645.3672312455503
2008-06-17,644.6531563263082
2008-06-18,638.9030730524316
2008-06-19,637.5677965357601
2008-06-20,635.1255266033681
2008-06-23,629.965633994133
2008-06-24,621.1801513960437
2008-06-25,617.5094261200562
2008-06-26,612.1339326600727
2008-06-27,608.3874968482281
2008-06-30,603.9030671268209
2008-07-01,586.4040007532614
2008-07-02,579.7679217511263
2008-07-03,574.2674032897143
2008-07-04,568.5803458822536
2008-07-07,560.2914465523721
2008-07-08,552.3057712899592
2008-07-09,564.3510616148931
2008-07-10,557.7150177947055
2008-07-11,553.7408272917904
2008-07-14,549.7612722625056
2008-07-15,534.0820090435802
2008-07-16,527.4013416698763
2008-07-17,537.0660339404573
2008-07-18,546.7523826754367
2008-07-21,552.0320129521801
2008-07-22,548.0421612455017
2008-07-23,554.8291063755408
2008-07-24,556.9045889850279
2008-07-25,561.5025663641136
2008-07-28,568.7121777458091
2008-07-29,566.7482023007894
2008-07-30,581.9365060251577
2008-07-31,581.3131816629867
2008-08-01,582.339271390983
2008-08-04,578.2813478566392
2008-08-05,580.3714377112092
2008-08-06,577.2913435290908
2008-08-07,574.2149020559684
2008-08-08,567.6239626915076
2008-08-11,573.6717582443623
2008-08-12,577.8481300457488
2008-08-13,568.7734448283938
2008-08-14,568.181027615516
2008-08-15,566.6075120791544
2008-08-18,564.8621793114438
2008-08-19,556.001418047634
2008-08-20,557.298379612045
2008-08-21,560.9820319057154
2008-08-22,565.8806966673565
2008-08-25,566.421499720677
2008-08-26,562.1500451126899
2008-08-27,562.073920991995
2008-08-28,564.8387209591139
2008-08-29,571.7380469017796
2008-09-01,567.7302465904696
2008-09-02,578.6871409534723
2008-09-03,579.6522324627583
2008-09-04,579.6736326741876
2008-09-05,557.5070898294434
2008-09-08,558.5501614308967
2008-09-09,555.9564640563788
2008-09-10,557.389688222279
2008-09-11,546.1484177295008
2008-09-12,556.9802078169084
2008-09-15,534.0960158917022
2008-09-16,517.3894463570939
2008-09-17,514.1514585895283
2008-09-18,509.9961670279444
2008-09-19,538.957955511183
2008-09-22,537.4474242266576
2008-09-23,527.0891528306006
2008-09-24,521.9558394650487
2008-09-25,530.1150586322046
2008-09-26,530.6509243136219
2008-09-29,505.3723209350806
2008-09-30,501.41567006608636
2008-10-01,510.2715662689078
2008-10-02,502.6062375216055
2008-10-03,500.5238320604581
2008-10-06,465.1402673564938
2008-10-07,456.6503088426365
2008-10-08,442.72436000078955
2008-10-09,438.2403906426112
2008-10-10,398.43262148182197
2008-10-13,409.64381292247595
2008-10-14,436.8636999602697
2008-10-15,407.3730262365639
2008-10-16,387.8155452324697
2008-10-17,386.72672054194754
2008-10-20,385.36409520622624
2008-10-21,376.98653800332744
2008-10-22,351.7497108369781
2008-10-23,338.40753156678136
2008-10-24,326.3151701120557
2008-10-27,317.05323069540543
2008-10-28,333.03349054106707
2008-10-29,365.53490523946556
2008-10-30,364.56750780636276
2008-10-31,372.1855890952484
2008-11-03,374.3544221363557
2008-11-04,395.23361115134753
2008-11-05,392.05762761754244
2008-11-06,368.9955690252231
2008-11-07,365.606732445282
2008-11-10,368.6361867612472
2008-11-11,359.93467097502315
2008-11-12,348.80215759140935
2008-11-13,342.61574030838807
2008-11-14,355.9263348236883
2008-11-17,337.6963288917133
2008-11-18,328.6648848820872
2008-11-19,328.49762740627074
2008-11-20,312.12564824526106
2008-11-21,314.26886363056866
2008-11-24,326.73651498574475
2008-11-25,331.6842102594235
2008-11-26,332.66908656914063
2008-11-27,336.3338696551729
2008-11-28,331.0445713336759
2008-12-01,321.9396397753104
2008-12-02,320.1498918904345
2008-12-03,321.78337927216376
2008-12-04,324.40539431980676
2008-12-05,319.2524717829699
2008-12-08,327.15402716790567
2008-12-09,324.79588197245175
2008-12-10,321.9329313390415
2008-12-11,322.69428258640266
2008-12-12,311.7472036880138
2008-12-15,307.71791596893473
2008-12-16,299.37302179353435
2008-12-17,297.8129599600151
2008-12-18,294.662474678741
2008-12-19,288.52801188778716
2008-12-22,288.6222379446025
2008-12-23,287.71213597830916
2008-12-24,288.24849258514666
2008-12-25,288.24849258514666
2008-12-26,285.8348648032002
2008-12-29,283.0669589116963
2008-12-30,281.9079098371837
2008-12-31,284.6104045191989
2009-01-01,284.6104045191989
2009-01-02,282.8745102236779
2009-01-05,292.9366833513328
2009-01-06,308.9040053477437
2009-01-07,302.4125588467706
2009-01-08,298.5405041404743
2009-01-09,299.9911255641234
2009-01-12,296.8343929410026
2009-01-13,289.356945396931
2009-01-14,284.32939625999137
2009-01-15,278.74377254378487
2009-01-16,279.86583636097356
2009-01-19,273.48278465746176
2009-01-20,267.72786452701234
2009-01-21,270.5624291426093
2009-01-22,264.29394981323816
2009-01-23,260.2533468179888
2009-01-26,265.42323122542797
2009-01-27,261.1841978948759
2009-01-28,263.56905139627423
2009-01-29,260.52238541373515
2009-01-30,255.5247443543583
2009-02-02,250.95160280073583
2009-02-03,240.47481107845658
2009-02-04,239.63118579075362
2009-02-05,241.8489450561877
2009-02-06,247.3772572836485
2009-02-09,255.25148753722493
2009-02-10,254.99430869440022
2009-02-11,248.6123976381991
2009-02-12,242.54320853578022
2009-02-13,243.60466923041673
2009-02-16,230.3630741618281
2009-02-17,215.4724341323997
2009-02-18,216.18109329295083
2009-02-19,223.7350337110939
2009-02-20,220.147413609465
2009-02-23,222.92697404824818
2009-02-24,220.12265636346632
2009-02-25,220.44447806148744
2009-02-26,222.3541520058208
2009-02-27,217.68810841449965
2009-03-02,214.09621336890444
2009-03-03,216.3629968541503
2009-03-04,223.97710536932763
2009-03-05,223.60620939078535
2009-03-06,227.16925898480957
2009-03-09,227.34023767774414
2009-03-10,233.0447134280788
2009-03-11,237.78811606115815
2009-03-12,241.24168881798116
2009-03-13,242.81538477016744
2009-03-16,246.96203564818745
2009-03-17,238.97844515280983
2009-03-18,240.32798852790393
2009-03-19,241.78906915011765
2009-03-20,243.03546250593504
2009-03-23,251.411058648909
2009-03-24,251.8599517627243
2009-03-25,256.7897060997022
2009-03-26,254.88801181361615
2009-03-27,248.61521474970974
2009-03-30,240.79302917235998
2009-03-31,247.98554323773223
2009-04-01,252.10636373879538
2009-04-02,271.63616873457954
2009-04-03,273.9625341360026
2009-04-06,282.46253194740297
2009-04-07,280.350876205398
2009-04-08,286.1562703259859
2009-04-09,301.43790019677044
2009-04-10,301.73902479859714
2009-04-13,301.789714322283
2009-04-14,312.50534488760064
2009-04-15,313.4910528637237
2009-04-16,312.35822826253815
2009-04-17,308.2198491167253
2009-04-20,291.257081191415
2009-04-21,293.8108590526681
2009-04-22,300.88372501008104
2009-04-23,302.14616555187627
2009-04-24,305.33464439444896
2009-04-27,298.7364440430223
2009-04-28,298.3984438303958
2009-04-29,312.4073540942722
2009-04-30,318.1555853476533
2009-05-01,320.9279981777943
2009-05-04,328.8851800509728
2009-05-05,327.6191571218743
2009-05-06,329.60285059938496
2009-05-07,332.73616242046194
2009-05-08,332.1431594174812
2009-05-11,328.98081274918377
2009-05-12,338.1719318282607
2009-05-13,329.4595677235962
2009-05-14,325.0605488024262
2009-05-15,330.5549072988124
2009-05-18,333.91012301800464
2009-05-19,339.263882030391
2009-05-20,345.5597538121051
2009-05-21,338.0764653620275
2009-05-22,336.0668610310586
2009-05-25,331.3865905131188
2009-05-26,328.0494622895339
2009-05-27,332.73867861554663
2009-05-28,325.91596684362764
2009-05-29,325.56013994804033
2009-06-01,341.3118715671847
2009-06-02,346.55365289226205
2009-06-03,342.3937987702552
2009-06-04,346.1971114228647
2009-06-05,347.05859036351535
2009-06-08,344.53331135756014
2009-06-09,354.91480403209283
2009-06-10,358.7011450545071
2009-06-11,361.9242591281102
2009-06-12,360.7529020464401
2009-06-15,348.24404565075633
2009-06-16,346.42506000967677
2009-06-17,343.8078414835745
2009-06-18,343.0031024007086
2009-06-19,348.26811836344945
2009-06-22,329.84729881252576
2009-06-23,327.39103285216817
2009-06-24,336.96091766743655
2009-06-25,333.4550655697091
2009-06-26,337.20497272597265
2009-06-29,339.6116737158562
2009-06-30,341.88894290180053
2009-07-01,348.8203203291248
2009-07-02,344.42511698848085
2009-07-03,350.287139491313
2009-07-06,345.4479473385393
2009-07-07,346.6482087119506
2009-07-08,340.9004202340573
2009-07-09,342.8774695370281
2009-07-10,337.41739705795806
2009-07-13,335.8181892184048
2009-07-14,350.6164930140854
2009-07-15,360.58503794290993
2009-07-16,354.1266691167055
2009-07-17,351.06051318031683
2009-07-20,361.7047965927382
2009-07-21,364.2431312481019
2009-07-22,362.1306209518568
2009-07-23,371.608233366601
2009-07-24,379.21784456951866
2009-07-27,382.68216158697146
2009-07-28,384.69499594268717
2009-07-29,384.6376571661729
2009-07-30,397.9819253592164
2009-07-31,400.3502855043006
2009-08-03,416.42085531966643
2009-08-04,413.5347666080128
2009-08-05,410.3155315444196
2009-08-06,418.12540148014614
2009-08-07,422.5898278083334
2009-08-10,432.600478037193
2009-08-11,429.87261197473583
2009-08-12,428.1112209558688
2009-08-13,435.34133417070586
2009-08-14,436.4077080362519
2009-08-17,420.4775870305438
2009-08-18,426.30144555344174
2009-08-19,427.61664430635363
2009-08-20,444.24484144049194
2009-08-21,455.4508485591428
2009-08-24,470.0657974719895
2009-08-25,478.53487752428475
2009-08-26,469.5686646822362
2009-08-27,469.1839141758799
2009-08-28,475.71968889537925
2009-08-31,470.8929128320107
2009-09-01,459.1753405574744
2009-09-02,435.4268182422065
2009-09-03,443.1526328632992
2009-09-04,450.10736789388045
2009-09-07,458.32977842716383
2009-09-08,458.2765315887043
2009-09-09,458.98873501939977
2009-09-10,453.0252008255264
2009-09-11,454.4572712322291
2009-09-14,443.8882209647062
2009-09-15,448.13567048780124
2009-09-16,465.563976927783
2009-09-17,469.105780190988
2009-09-18,481.8852611334182
2009-09-21,468.0396485984803
2009-09-22,477.3318309999419
2009-09-23,473.7484258996241
2009-09-24,468.2176835896992
2009-09-25,461.0803371784374
2009-09-28,462.9255504549807
2009-09-29,463.1780230176955
2009-09-30,457.5142493726043
2009-10-01,457.48492025033073
2009-10-02,444.93157905075054
2009-10-05,450.427067006703
2009-10-06,459.7751212098926
2009-10-07,452.03025968283924
2009-10-08,452.6922045341466
2009-10-09,450.078211588951
2009-10-12,456.91525709195
2009-10-13,449.3068531748925
2009-10-14,443.7477245245873
2009-10-15,434.2203538277697
2009-10-16,431.13315086748514
2009-10-19,436.29645664818526
2009-10-20,441.7601237119976
2009-10-21,441.29520879007066
2009-10-22,440.884611064445
2009-10-23,447.7938422073135
2009-10-26,441.83955321476003
2009-10-27,432.9936854640102
2009-10-28,422.7842913766505
2009-10-29,425.10873302665027
2009-10-30,424.8217315317397
2009-11-02,424.8820753423348
2009-11-03,415.0325171628823
2009-11-04,423.62833526941
2009-11-05,428.166453453421
2009-11-06,423.04278960473744
2009-11-09,438.4543605855245
2009-11-10,444.90576395302975
2009-11-11,450.09347778922915
2009-11-12,454.6786726533415
2009-11-13,454.10200393822083
2009-11-16,460.90890831563644
2009-11-17,459.7358354115998
2009-11-18,450.91089537934175
2009-11-19,440.98144561425596
2009-11-20,438.0102881955274
2009-11-23,447.2512235756316
2009-11-24,441.4964546884937
2009-11-25,438.352464660847
2009-11-26,426.2074823064116
2009-11-27,427.23738142492016
2009-11-30,428.9730866238807
2009-12-01,435.71681705749734
2009-12-02,441.08066140915383
2009-12-03,444.3089272062832
2009-12-04,454.7414002142842
2009-12-07,451.68376250597026
2009-12-08,438.8148316447445
2009-12-09,433.29317698325474
2009-12-10,433.8274219563307
2009-12-11,437.948881041637
2009-12-14,438.7735340453749
2009-12-15,436.075028684525
2009-12-16,435.0040926730326
2009-12-17,436.0932557124288
2009-12-18,432.70683202105255
2009-12-21,435.82186966940293
2009-12-22,438.8947623192764
2009-12-23,436.76655126752485
2009-12-24,437.72935198393594
2009-12-25,437.72935198393594
2009-12-28,437.2275108501586
2009-12-29,445.0765269471709
2009-12-30,444.78358119740676
2009-12-31,445.3988946867887
2010-01-01,445.3988946867887
2010-01-04,453.33881988703104
2010-01-05,456.66586149508464
2010-01-06,456.3591152738883
2010-01-07,452.4735706082906
2010-01-08,458.20989118221036
2010-01-11,465.6464253782534
2010-01-12,464.01829503687514
2010-01-13,466.5812862638407
2010-01-14,473.39875262411016
2010-01-15,476.294001147805
2010-01-18,478.62274865605707
2010-01-19,474.7535479958096
2010-01-20,478.59446413659464
2010-01-21,479.509479725894
2010-01-22,469.5739174192392
2010-01-25,469.3247806772024
2010-01-26,464.84660094513885
2010-01-27,459.4736259943099
2010-01-28,460.6319826858218
2010-01-29,464.5319988946092
2010-02-01,466.32135491011286
2010-02-02,470.18432303518165
2010-02-03,470.01812978858015
2010-02-04,449.8269641148544
2010-02-05,437.61191712153715
2010-02-08,438.02228876175633
2010-02-09,442.26454628469844
2010-02-10,443.9563818983843
2010-02-11,447.5683789659507
2010-02-12,451.99362120792694
2010-02-15,458.3051039977621
2010-02-16,460.3749534130548
2010-02-17,469.0048662865748
2010-02-18,465.7948545601024
2010-02-19,466.412538123342
2010-02-22,470.33723953482234
2010-02-23,465.6735074925683
2010-02-24,463.0755528652652
2010-02-25,453.3790651490605
2010-02-26,461.9682026374262
2010-03-01,467.5289051933196
2010-03-02,472.66369859664593
2010-03-03,475.35020370217967
2010-03-04,477.2202010587408
2010-03-05,490.48574126599163
2010-03-08,495.97728398336096
2010-03-09,499.23785614381995
2010-03-10,505.8859026434765
2010-03-11,503.7297173063061
2010-03-12,508.2662603172074
2010-03-15,505.1871505849911
2010-03-16,508.9008103474747
2010-03-17,513.1795256569754
2010-03-18,513.635831634577
2010-03-19,503.75090675596385
2010-03-22,504.5313803812687
2010-03-23,511.61661733932254
2010-03-24,510.19960091382416
2010-03-25,513.8106480486409
2010-03-26,510.4873424141398
2010-03-29,510.84587216394885
2010-03-30,513.5167415373855
2010-03-31,512.9124978455094
2010-04-01,519.7190567258375
2010-04-02,520.454820704262
2010-04-05,520.4581777051353
2010-04-06,529.8913493065214
2010-04-07,525.4188492160189
2010-04-08,517.7106059538579
2010-04-09,521.8842953382153
2010-04-12,528.8816305827133
2010-04-13,529.7307790565527
2010-04-14,540.1909616844316
2010-04-15,548.2123399154042
2010-04-16,542.4593820917421
2010-04-19,527.6856958795166
2010-04-20,531.304764795602
2010-04-21,538.245968844826
2010-04-22,529.801359200344
2010-04-23,540.0358720333303
2010-04-26,548.6487665431946
2010-04-27,538.7043112876186
2010-04-28,525.659920221946
2010-04-29,532.1655349049055
2010-04-30,533.2329541299644
2010-05-03,531.7611859719552
2010-05-04,511.2140238393673
2010-05-05,482.499528541881
2010-05-06,469.541657934126
2010-05-07,453.7272496411674
2010-05-10,487.757436311871
2010-05-11,480.26365463085756
2010-05-12,495.6445172666084
2010-05-13,498.6108720377195
2010-05-14,482.6510067835963
2010-05-17,483.39744434600664
2010-05-18,486.2502793182346
2010-05-19,462.2029305406225
2010-05-20,443.6531714869188
2010-05-21,445.5134538081549
2010-05-24,453.3035186189486
2010-05-25,437.9845334989927
2010-05-26,467.62204897816025
2010-05-27,473.2154623207812
2010-05-28,472.4043035674323
2010-05-31,475.15691529208027
2010-06-01,470.12327205819116
2010-06-02,469.43036191061503
2010-06-03,470.95278139905173
2010-06-04,456.7922337460318
2010-06-07,454.29918734620475
2010-06-08,454.15366928444405
2010-06-09,459.4926792031526
2010-06-10,461.771065233941
2010-06-11,460.8439206055405
2010-06-14,463.0113054711865
2010-06-15,466.5916365562247
2010-06-16,466.66714558113165
2010-06-17,467.1490249229466
2010-06-18,467.7521703923685
2010-06-21,471.3096936961031
2010-06-22,469.5270925321811
2010-06-23,465.4935201296493
2010-06-24,459.3300082834814
2010-06-25,457.5601724171825
2010-06-28,457.3556834090988
2010-06-29,450.2689062720173
2010-06-30,450.04451436068626
2010-07-01,444.5071571436497
2010-07-02,449.49317701012484
2010-07-05,453.08782954081425
2010-07-06,458.86866768787974
2010-07-07,458.655315088711
2010-07-08,465.6823124909783
2010-07-09,466.5423043266788
2010-07-12,468.93057043959874
2010-07-13,472.7194096559729
2010-07-14,474.9219181877281
2010-07-15,473.47642515800857
2010-07-16,469.01064817757054
2010-07-19,465.3448430361888
2010-07-20,464.166319993983
2010-07-21,473.6421235301652
2010-07-22,480.5074171863952
2010-07-23,479.73172635329047
2010-07-26,486.641179157171
2010-07-27,490.35245632129687
2010-07-28,491.12903265623527
2010-07-29,495.22018011369795
2010-07-30,492.7170261712493
2010-08-02,501.2166328856801
2010-08-03,499.069003666664
2010-08-04,501.2993253550475
2010-08-05,500.1715616988092
2010-08-06,498.27705306217797
2010-08-09,499.92375736224847
2010-08-10,495.70526866187237
2010-08-11,486.98166305099267
2010-08-12,487.75808998019585
2010-08-13,485.47737624483887
2010-08-16,490.03200842137306
2010-08-17,495.37262571574183
2010-08-18,497.3892201443975
2010-08-19,498.68497040973966
2010-08-20,494.8702309927468
2010-08-23,493.0120652472193
2010-08-24,487.57096838177745
2010-08-25,486.78227557877756
2010-08-26,491.30084467629985
2010-08-27,495.62169034033093
2010-08-30,496.4401926374877
2010-08-31,497.66643500163366
2010-09-01,501.17843658002204
2010-09-02,504.12699438717067
2010-09-03,506.55073400818816
2010-09-06,507.42296165070286
2010-09-07,505.1719695537503
2010-09-08,506.9428848259992
2010-09-09,509.9634283267934
2010-09-10,510.37936416883116
2010-09-13,514.4883375842089
2010-09-14,516.0032154304963
2010-09-15,515.5910214001658
2010-09-16,510.40428801985945
2010-09-17,510.99542252149854
2010-09-20,511.7140472945485
2010-09-21,516.9257271937395
2010-09-22,515.6319772414547
2010-09-23,514.8138671288731
2010-09-24,523.976401873575
2010-09-27,522.4560744005312
2010-09-28,519.3269377484879
2010-09-29,521.3600402582165
2010-09-30,529.0205427007885
2010-10-01,535.6004847523825
2010-10-04,532.4466050497297
2010-10-05,529.7374505099222
2010-10-06,547.1235646075448
2010-10-07,538.8929153555333
2010-10-08,536.0219617458262
2010-10-11,540.8687236531229
2010-10-12,538.43088683099
2010-10-13,546.7212434289463
2010-10-14,549.6545238655301
2010-10-15,547.4962543674993
2010-10-18,539.4172610404494
2010-10-19,529.1007927772031
2010-10-20,531.9851449208159
2010-10-21,531.632186997168
2010-10-22,528.6064858569404
2010-10-25,539.4668044987843
2010-10-26,542.7793752689068
2010-10-27,541.646682448722
2010-10-28,544.3236455380899
2010-10-29,550.4205113630869
2010-11-01,550.5654619144582
2010-11-02,550.082966521483
2010-11-03,551.5080267872873
2010-11-04,551.713523766857
2010-11-05,548.8254107232245
2010-11-08,546.8891083858994
2010-11-09,553.2077898792177
2010-11-10,554.6463826845414
2010-11-11,549.9571923133566
2010-11-12,550.4072084172705
2010-11-15,547.5706459845122
2010-11-16,541.4946004431608
2010-11-17,540.6520403370192
2010-11-18,542.5119132209516
2010-11-19,538.4219600743937
2010-11-22,540.112983261365
2010-11-23,532.8561265688453
2010-11-24,532.1865431001727
2010-11-25,526.6857112539923
2010-11-26,517.2858727227374
2010-11-29,507.81311635296095
2010-11-30,516.2476729929386
2010-12-01,527.4714207815416
2010-12-02,533.3025484995336
2010-12-03,539.1674147328567
2010-12-06,538.6767261562757
2010-12-07,537.7402986696933
2010-12-08,534.2382196366744
2010-12-09,535.4443736380005
2010-12-10,533.5722194881242
2010-12-13,544.3272455679954
2010-12-14,541.8611001608436
2010-12-15,547.1615919582656
2010-12-16,542.5035857923489
2010-12-17,543.9384262009612
2010-12-20,535.6112654042904
2010-12-21,538.9439558842155
2010-12-22,536.9668002606682
2010-12-23,543.8290821049023
2010-12-24,543.1194694624904
2010-12-27,539.7687911973665
