Date,KOKUSAI INDEX (WORLD ex JP) SMALL GROWTH
1997-03-14,343.1597268492309
1997-03-17,339.9287960714399
1997-03-18,337.47113256461506
1997-03-19,334.5068564050629
1997-03-20,333.44199833428894
1997-03-21,334.50820715980785
1997-03-24,332.35032909673197
1997-03-25,333.3639590848965
1997-03-26,335.5562857352734
1997-03-27,334.64294416569584
1997-03-28,334.87018790750443
1997-03-31,331.23880277982363
1997-04-01,327.4226689710308
1997-04-02,325.0698070863922
1997-04-03,323.94963651534874
1997-04-04,327.7561708316321
1997-04-07,329.4858978022803
1997-04-08,330.069923992863
1997-04-09,330.4586297975384
1997-04-10,329.1357362635363
1997-04-11,325.441733668182
1997-04-14,324.48287431917925
1997-04-15,325.21018003826515
1997-04-16,324.49287102705057
1997-04-17,324.81998505979976
1997-04-18,325.2445592329967
1997-04-21,322.9888676775931
1997-04-22,322.1114259907464
1997-04-23,322.69252314746234
1997-04-24,322.7187025290748
1997-04-25,319.72327310341353
1997-04-28,318.8207063291811
1997-04-29,321.34716264537866
1997-04-30,323.0720433133109
1997-05-01,325.6397890170403
1997-05-02,331.0231647109808
1997-05-05,338.36937424593657
1997-05-06,339.1082379657735
1997-05-07,338.44202218473566
1997-05-08,338.9398775680723
1997-05-09,340.90630575869136
1997-05-12,342.9596284611025
1997-05-13,343.26229687370824
1997-05-14,344.0851052118847
1997-05-15,345.6243414683787
1997-05-16,345.6211614690462
1997-05-19,345.4172846126905
1997-05-20,347.30873854841286
1997-05-21,349.43544509514106
1997-05-22,349.78035996497186
1997-05-23,352.6180043264624
1997-05-26,353.1026949906504
1997-05-27,353.998460340032
1997-05-28,355.2154139694559
1997-05-29,355.658111486838
1997-05-30,356.0458480063015
1997-06-02,356.8478536942875
1997-06-03,357.1450593762084
1997-06-04,356.6269698379596
1997-06-05,358.21165825006875
1997-06-06,359.7968315016639
1997-06-09,361.3516137490348
1997-06-10,360.0514872032196
1997-06-11,360.0965942290216
1997-06-12,360.18757657420036
1997-06-13,360.9020961489703
1997-06-16,361.76212822094953
1997-06-17,362.1131975036553
1997-06-18,361.71041014314034
1997-06-19,364.2381585275783
1997-06-20,364.0578493268693
1997-06-23,363.3807190585423
1997-06-24,364.79948558605275
1997-06-25,364.93547295050854
1997-06-26,364.19906215848596
1997-06-27,365.53432496587203
1997-06-30,369.24658637915945
1997-07-01,368.38612326572473
1997-07-02,368.71217370238304
1997-07-03,370.9497826845472
1997-07-04,370.9632425283202
1997-07-07,371.679334711554
1997-07-08,372.5333765493438
1997-07-09,372.02896385544756
1997-07-10,373.2848427265007
1997-07-11,375.53401773490816
1997-07-14,376.30453916343424
1997-07-15,377.590339737911
1997-07-16,380.8871793762706
1997-07-17,379.99665469975554
1997-07-18,378.173396721186
1997-07-21,375.96154329072954
1997-07-22,377.54022984737196
1997-07-23,378.59142636103206
1997-07-24,378.5111739125381
1997-07-25,378.2620659208499
1997-07-28,377.6573385020873
1997-07-29,378.31385018515766
1997-07-30,380.5551585315778
1997-07-31,382.0258959553105
1997-08-01,381.1978493176162
1997-08-04,381.2291889914014
1997-08-05,382.60641994631004
1997-08-06,384.20655435699234
1997-08-07,384.2789110684143
1997-08-08,381.59602599408424
1997-08-11,380.32486823317845
1997-08-12,379.5378642790303
1997-08-13,380.38081452179597
1997-08-14,380.2607894558852
1997-08-15,380.0154558219719
1997-08-18,377.8881531933968
1997-08-19,381.2616544469171
1997-08-20,385.2048199928118
1997-08-21,385.0145259580714
1997-08-22,384.3735237758549
1997-08-25,385.95920513779333
1997-08-26,386.35065715994625
1997-08-27,387.51298928810166
1997-08-28,387.6487678004397
1997-08-29,387.57762279558887
1997-09-01,386.53490618591104
1997-09-02,388.26923547244377
1997-09-03,390.2941663681131
1997-09-04,390.8691669952704
1997-09-05,394.3740267155124
1997-09-08,396.5950397252674
1997-09-09,398.2364811000063
1997-09-10,397.74688778147515
1997-09-11,396.92426606459856
1997-09-12,400.8147056723847
1997-09-15,401.45756123089865
1997-09-16,403.8748988610284
1997-09-17,405.3182621471064
1997-09-18,406.4312061564808
1997-09-19,407.4672347641493
1997-09-22,408.48259343455595
1997-09-23,408.8168910265305
1997-09-24,409.36164552632005
1997-09-25,409.64398945162
1997-09-26,409.9247884549292
1997-09-29,412.28945044118495
1997-09-30,414.74751356989026
1997-10-01,414.6609366044563
1997-10-02,416.5783379919192
1997-10-03,418.8727770879311
1997-10-06,419.5728654495357
1997-10-07,422.117858771929
1997-10-08,423.2472054604987
1997-10-09,423.7545220613335
1997-10-10,423.2393654619552
1997-10-13,423.6497197231065
1997-10-14,421.9989103171469
1997-10-15,420.96395374569147
1997-10-16,417.5858802379066
1997-10-17,410.629030432139
1997-10-20,412.96189652949926
1997-10-21,415.91192885735137
1997-10-22,415.2369598504582
1997-10-23,406.37387044707657
1997-10-24,404.26567319889244
1997-10-27,383.7380933433536
1997-10-28,385.0830271518302
1997-10-29,392.77659008404845
1997-10-30,387.83387527034984
1997-10-31,392.2400432509542
1997-11-03,398.4229888774979
1997-11-04,400.29499851202837
1997-11-05,401.83945761965623
1997-11-06,400.22086772732735
1997-11-07,394.7338354344653
1997-11-10,393.89571156985545
1997-11-11,392.24592840788193
1997-11-12,383.596092027812
1997-11-13,383.37710374523357
1997-11-14,386.5350903822506
1997-11-17,391.6639866043282
1997-11-18,389.60456548808764
1997-11-19,387.33823384995327
1997-11-20,390.78978288811646
1997-11-21,389.7225708552132
1997-11-24,383.86564884571203
1997-11-25,381.4060259654344
1997-11-26,381.10360847418366
1997-11-27,381.1350416794774
1997-11-28,382.76403349735807
1997-12-01,384.5192160594338
1997-12-02,383.15339343567365
1997-12-03,383.85372282029095
1997-12-04,384.68652021755304
1997-12-05,385.8805145178987
1997-12-08,388.3749313485117
1997-12-09,385.1874371611115
1997-12-10,381.67263159938824
1997-12-11,374.78492340301517
1997-12-12,372.97114657861914
1997-12-15,370.1156453720556
1997-12-16,372.27593674704025
1997-12-17,374.2080568213219
1997-12-18,370.76668981805176
1997-12-19,370.0156162552541
1997-12-22,370.18568043539074
1997-12-23,369.65564195550104
1997-12-24,369.3549445862663
1997-12-25,369.35092982311807
1997-12-26,369.6316840646985
1997-12-29,372.9704514270055
1997-12-30,377.1433539516375
1997-12-31,380.2785173834212
1998-01-01,380.3592946253999
1998-01-02,380.37073303207933
1998-01-05,381.48925935942304
1998-01-06,378.870538382565
1998-01-07,376.40438122473154
1998-01-08,374.15536817511594
1998-01-09,365.9765272756972
1998-01-12,360.82229110053913
1998-01-13,367.97155806245115
1998-01-14,370.47950598893516
1998-01-15,369.93238309702156
1998-01-16,374.14356900976895
1998-01-19,374.8243984797821
1998-01-20,378.65921344802376
1998-01-21,378.5666914737625
1998-01-22,377.4337466151234
1998-01-23,378.6530512561162
1998-01-26,375.5675421050113
1998-01-27,376.0171734902527
1998-01-28,379.64052057759955
1998-01-29,381.5209356273495
1998-01-30,380.58299154359275
1998-02-02,385.57898188651745
1998-02-03,388.6259492908198
1998-02-04,392.51855700122724
1998-02-05,395.41929336619825
1998-02-06,396.7551554376336
1998-02-09,397.7766139164195
1998-02-10,400.45180773287467
1998-02-11,401.4725869170032
1998-02-12,401.95013600894754
1998-02-13,402.1437878027267
1998-02-16,402.3142230331822
1998-02-17,401.93980806765904
1998-02-18,403.85753071448784
1998-02-19,404.1538835963644
1998-02-20,404.3700771228483
1998-02-23,407.7274891199109
1998-02-24,406.2605367894815
1998-02-25,409.4800299919009
1998-02-26,412.7953774596226
1998-02-27,414.46678352697796
1998-03-02,415.6944222913082
1998-03-03,415.9642293713733
1998-03-04,415.5308663706571
1998-03-05,410.5129259954385
1998-03-06,416.0802710380173
1998-03-09,415.5723376270268
1998-03-10,418.50332767299665
1998-03-11,420.68131368727836
1998-03-12,422.65732752888624
1998-03-13,426.4262726530959
1998-03-16,428.8642550621166
1998-03-17,429.04070617901004
1998-03-18,429.13839145203167
1998-03-19,431.95526389383394
1998-03-20,432.5165721914389
1998-03-23,433.9772401207163
1998-03-24,435.6938922360933
1998-03-25,437.3840209960566
1998-03-26,438.17425171277415
1998-03-27,438.8142969080826
1998-03-30,437.50438495610024
1998-03-31,439.7856540959641
1998-04-01,443.36117736185946
1998-04-02,444.4514328818864
1998-04-03,444.6546487032416
1998-04-06,442.9364918050778
1998-04-07,437.96067787603187
1998-04-08,439.1819894570689
1998-04-09,443.73625878732577
1998-04-10,444.08235815009687
1998-04-13,442.9377677060708
1998-04-14,448.6297202493892
1998-04-15,451.37740473333037
1998-04-16,449.47389175542935
1998-04-17,450.3414815438041
1998-04-20,453.3621107617096
1998-04-21,456.5198498983779
1998-04-22,455.28226225112337
1998-04-23,449.57111414697033
1998-04-24,445.99337926443906
1998-04-27,435.8689111656658
1998-04-28,439.02365502834084
1998-04-29,442.61868117743154
1998-04-30,447.4491359648976
1998-05-01,449.5265910306957
1998-05-04,452.05913046093406
1998-05-05,450.5756926520003
1998-05-06,449.6001336247448
1998-05-07,446.1731194327386
1998-05-08,448.4360270008254
1998-05-11,446.85160516621903
1998-05-12,446.47511852590645
1998-05-13,446.79659058358715
1998-05-14,445.55806184483555
1998-05-15,443.69633506195674
1998-05-18,438.729185503979
1998-05-19,441.91825210860543
1998-05-20,442.60115739577225
1998-05-21,442.7821090873837
1998-05-22,440.61620661678637
1998-05-25,440.51593948749115
1998-05-26,435.3368381890344
1998-05-27,428.9723358720119
1998-05-28,432.59240889132144
1998-05-29,433.22193192134324
1998-06-01,428.27010713155755
1998-06-02,427.6150350788223
1998-06-03,428.1048500056625
1998-06-04,429.62454409323414
1998-06-05,430.9016132556058
1998-06-08,432.58715962889585
1998-06-09,433.2054548910428
1998-06-10,426.783348442223
1998-06-11,421.3589311223491
1998-06-12,418.42153399022044
1998-06-15,409.61616921053974
1998-06-16,414.2407879059424
1998-06-17,420.5391428630366
1998-06-18,419.4346132726048
1998-06-19,418.9684629820422
1998-06-22,418.4938917382034
1998-06-23,420.83326442839524
1998-06-24,423.7897501068044
1998-06-25,424.11816584992425
1998-06-26,422.82971176471347
1998-06-29,425.5667532998883
1998-06-30,427.9709950582244
1998-07-01,428.4451444822652
1998-07-02,427.8459246278329
1998-07-03,428.363902283717
1998-07-06,430.6197169206298
1998-07-07,429.60140833373305
1998-07-08,430.5134000761233
1998-07-09,430.0157257800719
1998-07-10,429.7086780034653
1998-07-13,431.35997003679347
1998-07-14,432.5170371092138
1998-07-15,434.79696375273033
1998-07-16,437.2508680797076
1998-07-17,438.02414388867857
1998-07-20,439.69655972566517
1998-07-21,435.3714194398621
1998-07-22,430.691492491745
1998-07-23,423.9850308170136
1998-07-24,422.6375867366021
1998-07-27,417.7527603630017
1998-07-28,414.3157332676133
1998-07-29,411.4436732858957
1998-07-30,414.08130168788784
1998-07-31,408.8585517640472
1998-08-03,402.0133457360571
1998-08-04,394.29190892849954
1998-08-05,389.80671892371964
1998-08-06,393.5575710294401
1998-08-07,399.69645526712867
1998-08-10,396.2908201711355
1998-08-11,385.75554349889137
1998-08-12,391.5495642916161
1998-08-13,385.83994210135376
1998-08-14,385.0774201652422
1998-08-17,384.31184973225845
1998-08-18,389.698483207771
1998-08-19,387.5776184066997
1998-08-20,384.52160567908453
1998-08-21,377.952179031656
1998-08-24,375.14250631338564
1998-08-25,373.30168091566946
1998-08-26,364.7310060511797
1998-08-27,350.16686578856087
1998-08-28,343.33811232710184
1998-08-31,329.5590266850088
1998-09-01,332.13967336905307
1998-09-02,338.3675903515129
1998-09-03,333.8739814863838
1998-09-04,333.58567688393214
1998-09-07,335.4998230082
1998-09-08,346.31755948602665
1998-09-09,341.00123768924215
1998-09-10,335.6601704480332
1998-09-11,339.11221008717536
1998-09-14,343.32093531104454
1998-09-15,343.43509374636074
1998-09-16,346.1516542526462
1998-09-17,340.8945195624334
1998-09-18,342.6681854545104
1998-09-21,338.3344302412656
1998-09-22,342.61214973702477
1998-09-23,348.49342545456557
1998-09-24,347.27998394494057
1998-09-25,345.71960883044085
1998-09-28,344.43346898613726
1998-09-29,343.0463394669164
1998-09-30,339.96543341464377
1998-10-01,327.3271279319465
1998-10-02,322.78911767505343
1998-10-05,311.3195009176834
1998-10-06,308.8321751758957
1998-10-07,304.21465366453936
1998-10-08,293.93654842249964
1998-10-09,299.0895146568953
1998-10-12,306.0877228468921
1998-10-13,304.6810643192048
1998-10-14,307.82039986355005
1998-10-15,318.13888476193017
1998-10-16,326.8038400689254
1998-10-19,333.1444642844652
1998-10-20,337.91356144194765
1998-10-21,339.17852652529825
1998-10-22,344.14329346923927
1998-10-23,345.1963033772648
1998-10-26,348.76726699662856
1998-10-27,349.8230442837963
1998-10-28,349.410912559607
1998-10-29,352.51854198661096
1998-10-30,356.4943832682237
1998-11-02,365.17245576762974
1998-11-03,365.62585781810617
1998-11-04,370.3979324441784
1998-11-05,372.9777166605465
1998-11-06,376.04037976457226
1998-11-09,373.87266111631794
1998-11-10,371.42678005353446
1998-11-11,370.4477566198944
1998-11-12,368.1347327012853
1998-11-13,367.01835158913985
1998-11-16,370.14891285108797
1998-11-17,368.97501373754113
1998-11-18,371.3819773444936
1998-11-19,372.9244084594813
1998-11-20,373.8865892797247
1998-11-23,377.4798898466286
1998-11-24,376.6656555683524
1998-11-25,377.73977443416237
1998-11-26,378.9638027148805
1998-11-27,381.78800237296326
1998-11-30,378.8152355046122
1998-12-01,377.0312777644647
1998-12-02,376.9183938560723
1998-12-03,373.5461935499087
1998-12-04,376.08114085066865
1998-12-07,377.7754836002594
1998-12-08,378.65349758166917
1998-12-09,379.5064194543127
1998-12-10,376.7216986569021
1998-12-11,375.43829781918527
1998-12-14,369.1298985301444
1998-12-15,369.8679409097076
1998-12-16,370.4725000289623
1998-12-17,373.32816290315805
1998-12-18,377.25631711591967
1998-12-21,381.13654118005866
1998-12-22,381.00924094807266
1998-12-23,385.62568649015236
1998-12-24,386.83908509387066
1998-12-25,386.8415558445042
1998-12-28,389.9251805425708
1998-12-29,392.64852357373275
1998-12-30,393.7546704410371
1998-12-31,400.50788574065507
1999-01-01,400.47298254775285
1999-01-04,402.2584293736599
1999-01-05,403.12534523157325
1999-01-06,408.79351510727474
1999-01-07,409.88988277035764
1999-01-08,411.95032780453755
1999-01-11,415.3295181895736
1999-01-12,412.2930333877743
1999-01-13,407.17807252511506
1999-01-14,406.07245865424034
1999-01-15,408.9764366735797
1999-01-18,411.0430046717896
1999-01-19,414.4656025322143
1999-01-20,415.32340117153575
1999-01-21,409.9782313332419
1999-01-22,407.4289508758443
1999-01-25,406.18434313192733
1999-01-26,410.11522574603214
1999-01-27,408.49683789736616
1999-01-28,410.8320654333358
1999-01-29,413.10938464593914
1999-02-01,414.5354840007639
1999-02-02,411.9264055120942
1999-02-03,413.89623849764484
1999-02-04,411.09987840989317
1999-02-05,407.26089317540135
1999-02-08,404.94386253944157
1999-02-09,397.9760521761261
1999-02-10,393.64173160411804
1999-02-11,401.1094860255668
1999-02-12,397.48435798627963
1999-02-15,396.9938919612206
1999-02-16,395.4236320829845
1999-02-17,390.42427279570285
1999-02-18,390.30574567201586
1999-02-19,390.7052077728947
1999-02-22,394.43737732126874
1999-02-23,394.67585511539147
1999-02-24,393.20505478322275
1999-02-25,392.0211268808999
1999-02-26,390.5391521231831
1999-03-01,391.8004247203349
1999-03-02,391.3969871997761
1999-03-03,389.2948099312229
1999-03-04,388.9585653129136
1999-03-05,393.54131342222024
1999-03-08,396.49162183076527
1999-03-09,396.4665735093959
1999-03-10,398.6012071372861
1999-03-11,398.528138515284
1999-03-12,398.8361188850585
1999-03-15,399.56154042555164
1999-03-16,398.3704688134138
1999-03-17,399.2481852816699
1999-03-18,400.01139093716625
1999-03-19,398.08357869152354
1999-03-22,395.8824041239856
1999-03-23,388.1404565306758
1999-03-24,387.2336971246316
1999-03-25,393.1899205298935
1999-03-26,392.4236915904734
1999-03-29,396.87671222384955
1999-03-30,398.0401423750425
1999-03-31,399.2703003228577
1999-04-01,399.0559939398023
1999-04-02,399.1046605188638
1999-04-05,399.4711904018223
1999-04-06,398.9914191864504
1999-04-07,398.4808203831145
1999-04-08,401.6126561474654
1999-04-09,405.54924096266336
1999-04-12,409.8618122112423
1999-04-13,414.80838921419826
1999-04-14,413.59909815648405
1999-04-15,412.02738437836524
1999-04-16,414.42074029045784
1999-04-19,405.59181102311925
1999-04-20,407.04328916578174
1999-04-21,414.6938840582052
1999-04-22,418.0018943257956
1999-04-23,420.14035765666165
1999-04-26,423.26103505685023
1999-04-27,424.66604154918554
1999-04-28,422.79721852916106
1999-04-29,421.733508766819
1999-04-30,423.4977421744621
1999-05-03,424.79060863187414
1999-05-04,424.3032975149995
1999-05-05,425.75840378931406
1999-05-06,426.50889068652475
1999-05-07,427.5488206188756
1999-05-10,430.59006424538956
1999-05-11,433.8831504123165
1999-05-12,435.7295042059798
1999-05-13,436.2271479707635
1999-05-14,432.176019881128
1999-05-17,429.34433956027357
1999-05-18,430.80302658364843
1999-05-19,432.8216327872026
1999-05-20,434.4140459039883
1999-05-21,434.75423712150626
1999-05-24,429.11445623379353
1999-05-25,423.21215076461584
1999-05-26,421.2353738601821
1999-05-27,419.79146765441834
1999-05-28,423.11691403240815
1999-05-31,423.54951844608115
1999-06-01,423.76915068104773
1999-06-02,421.6425349125682
1999-06-03,422.1352949943862
1999-06-04,426.29539063910363
1999-06-07,429.92737349238894
1999-06-08,429.6578126141461
1999-06-09,431.60698617662047
1999-06-10,430.91911123672736
1999-06-11,429.94269549803784
1999-06-14,425.2986372844871
1999-06-15,424.22638125235204
1999-06-16,427.4391511841702
1999-06-17,429.97056508489504
1999-06-18,432.43879746327843
1999-06-21,435.8721650365085
1999-06-22,434.8211543635827
1999-06-23,435.7686703116268
1999-06-24,434.11164062777584
1999-06-25,435.7222903641494
1999-06-28,438.44899999427
1999-06-29,442.19118983632427
1999-06-30,449.19803055278504
1999-07-01,450.09110437762905
1999-07-02,452.90309277722
1999-07-05,454.46583311904385
1999-07-06,455.51084413133486
1999-07-07,452.1170715313044
1999-07-08,454.0467462223987
1999-07-09,456.20311213830655
1999-07-12,456.98739133076
1999-07-13,455.72966274913756
1999-07-14,459.9063123140524
1999-07-15,464.5643325432723
1999-07-16,464.3582300423935
1999-07-19,461.4171727988577
1999-07-20,457.44660442353967
1999-07-21,458.03447269470166
1999-07-22,454.8488678908126
1999-07-23,452.71217771090505
1999-07-26,449.0000502288798
1999-07-27,451.1018989303003
1999-07-28,453.3265672072234
1999-07-29,450.7456397162888
1999-07-30,452.21115236070426
1999-08-02,448.7793476682469
1999-08-03,444.49000160449805
1999-08-04,440.7983352538149
1999-08-05,439.8983228484868
1999-08-06,439.035845515287
1999-08-09,436.66751347358496
1999-08-10,434.13402996341136
1999-08-11,437.88074863605357
1999-08-12,440.48162865747446
1999-08-13,445.0405245641319
1999-08-16,447.0205325604298
1999-08-17,448.90648164604426
1999-08-18,449.7406276993335
1999-08-19,450.1085577572699
1999-08-20,452.75811894497383
1999-08-23,456.73062112771055
1999-08-24,455.3963555556677
1999-08-25,456.85489980760553
1999-08-26,455.84206010943666
1999-08-27,454.67116402639334
1999-08-30,452.97518412088596
1999-08-31,454.52721014844656
1999-09-01,458.8294483449852
1999-09-02,457.6875863454239
1999-09-03,463.217516514116
1999-09-06,465.5051765262754
1999-09-07,468.658690070709
1999-09-08,467.8559619502016
1999-09-09,470.60897301208263
1999-09-10,474.08463459294813
1999-09-13,473.6126148826664
1999-09-14,473.7763728416151
1999-09-15,472.1361243368746
1999-09-16,468.99284215521067
1999-09-17,473.5897879420208
1999-09-20,472.0234295017018
1999-09-21,465.4321019428471
1999-09-22,466.78231311243644
1999-09-23,459.76990179636175
1999-09-24,454.1822406779008
1999-09-27,455.6063231647554
1999-09-28,455.1486197688402
1999-09-29,459.1748880242303
1999-09-30,463.6287728331974
1999-10-01,462.0085213491451
1999-10-04,466.1494283188085
1999-10-05,468.5878569260088
1999-10-06,473.849485660179
1999-10-07,474.45864738923405
1999-10-08,473.7286771137588
1999-10-11,479.04305237417515
1999-10-12,478.4763968786015
1999-10-13,472.7896302770192
1999-10-14,471.80792793074255
1999-10-15,466.12980519502395
1999-10-18,455.4695921854504
1999-10-19,458.5816691032426
1999-10-20,465.7682510299687
1999-10-21,467.68362054136406
1999-10-22,470.24695708066724
1999-10-25,470.10666096694337
1999-10-26,466.17866572856644
1999-10-27,463.72510444884085
1999-10-28,468.9286790346466
1999-10-29,476.6179261494616
1999-11-01,480.6030910521359
1999-11-02,480.6041575599049
1999-11-03,486.1443374631608
1999-11-04,489.1926060493465
1999-11-05,492.92245445395054
1999-11-08,496.6446043998909
1999-11-09,498.83980658711073
1999-11-10,503.98438695672036
1999-11-11,504.4665934808341
1999-11-12,506.4082830237072
1999-11-15,511.143664840363
1999-11-16,514.8460305696913
1999-11-17,518.1197699781223
1999-11-18,522.4418963205031
1999-11-19,523.2971359295225
1999-11-22,525.2704108391994
1999-11-23,519.0998825287364
1999-11-24,518.6739477032214
1999-11-25,520.530741290638
1999-11-26,524.3834380820136
1999-11-29,522.9016692553172
1999-11-30,517.1566147075299
1999-12-01,517.9297754948827
1999-12-02,524.8706292493471
1999-12-03,530.9965436722766
1999-12-06,536.3458689057823
1999-12-07,537.7685817560637
1999-12-08,543.057939319697
1999-12-09,541.2887195730276
1999-12-10,544.764545826168
1999-12-13,550.6712135625949
1999-12-14,543.7638027705057
1999-12-15,536.9543661261936
1999-12-16,542.421355108048
1999-12-17,544.6511715870242
1999-12-20,543.7860746986148
1999-12-21,549.3409141079134
1999-12-22,552.4130470822237
1999-12-23,556.8563130812029
1999-12-24,556.6288980143004
1999-12-27,560.8628997675975
1999-12-28,564.598503069632
1999-12-29,573.5225107878899
1999-12-30,576.7021823248398
1999-12-31,582.7832707940207
2000-01-03,584.9269120127033
2000-01-04,567.6524316249039
2000-01-05,561.017754954511
2000-01-06,558.7291666924154
2000-01-07,570.3182470804503
2000-01-10,586.7322091813911
2000-01-11,579.8839522456616
2000-01-12,576.5691001038572
2000-01-13,588.0804187385489
2000-01-14,595.255743006625
2000-01-17,599.5666280492646
2000-01-18,604.2916962014667
2000-01-19,608.4718183303936
2000-01-20,616.9738931780853
2000-01-21,622.5979967552562
2000-01-24,616.0146325046951
2000-01-25,612.3785209557926
2000-01-26,612.3804594252701
2000-01-27,608.9021503839223
2000-01-28,596.153143122476
2000-01-31,586.355257152083
2000-02-01,593.8185725086217
2000-02-02,601.6873612539912
2000-02-03,617.3032211769402
2000-02-04,624.5416898436853
2000-02-07,634.3197006518268
2000-02-08,644.459539489729
2000-02-09,643.986639611209
2000-02-10,647.8683929152617
2000-02-11,648.382290748076
2000-02-14,651.324101893348
2000-02-15,651.0363422406708
2000-02-16,656.5505720192897
2000-02-17,667.9097191299406
2000-02-18,661.8447515008891
2000-02-21,659.2970985833622
2000-02-22,658.4483574771851
2000-02-23,668.360058720875
2000-02-24,673.317023432606
2000-02-25,676.4088518132124
2000-02-28,672.1891326971771
2000-02-29,687.1524808208226
2000-03-01,703.8768427576526
2000-03-02,707.0206817050833
2000-03-03,719.0747907334476
2000-03-06,720.6051352200726
2000-03-07,714.0890267277517
2000-03-08,711.3152887347404
2000-03-09,725.5094537162513
2000-03-10,728.0773589276763
2000-03-13,714.4182326231014
2000-03-14,699.2070198759944
2000-03-15,681.6154604853314
2000-03-16,688.6128868731636
2000-03-17,695.1432316635687
2000-03-20,682.6924878302294
2000-03-21,677.2782984289356
2000-03-22,688.7719694482374
2000-03-23,690.880468585777
2000-03-24,692.2343723938849
2000-03-27,693.0053680332086
2000-03-28,683.1329032156874
2000-03-29,668.6498631182868
2000-03-30,649.8959361641837
2000-03-31,658.0221925118228
2000-04-03,632.8605927884339
2000-04-04,613.3822157656183
2000-04-05,614.8946611620482
2000-04-06,633.3218600824329
2000-04-07,647.8319094050029
2000-04-10,631.4062018764621
2000-04-11,617.2724863188046
2000-04-12,599.1633541630979
2000-04-13,588.6884146612861
2000-04-14,553.7681522055312
2000-04-17,543.9485148279659
2000-04-18,568.5292235368532
2000-04-19,573.2677311452837
2000-04-20,571.9208095654622
2000-04-21,572.6825048827355
2000-04-24,562.8273848325819
2000-04-25,574.46990454486
2000-04-26,572.5974415870983
2000-04-27,577.0541399119378
2000-04-28,585.354336045719
2000-05-01,595.1213709180216
2000-05-02,589.7317945238394
2000-05-03,578.0829745986488
2000-05-04,582.1416122315381
2000-05-05,591.378355928546
2000-05-08,582.975668882993
2000-05-09,576.1751580011734
2000-05-10,561.5730293800308
2000-05-11,570.3024136628429
2000-05-12,574.9868245598743
2000-05-15,582.6871943995691
2000-05-16,588.1838479134215
2000-05-17,580.6317250005728
2000-05-18,573.9453880113339
2000-05-19,560.8572390643326
2000-05-22,550.3179765521902
2000-05-23,539.0984803836276
2000-05-24,533.5647080903017
2000-05-25,531.7545072421264
2000-05-26,533.0315154711102
2000-05-29,535.1353089391002
2000-05-30,552.6597132092107
2000-05-31,555.0601447296493
2000-06-01,569.7028210678709
2000-06-02,595.2994399217899
2000-06-05,600.9304026263688
2000-06-06,602.2891470711558
2000-06-07,606.1346418949136
2000-06-08,606.7179406555267
2000-06-09,613.0461804242509
2000-06-12,605.5381261184225
2000-06-13,606.3280417346108
