Date,EUROPE ex SWITZERLAND SMALL GROWTH
2007-10-29,1021.4410712073382
2007-10-30,1018.0033749872467
2007-10-31,1035.9843382697877
2007-11-01,1026.5597815991136
2007-11-02,1025.817294254103
2007-11-05,1015.4972517476077
2007-11-06,1029.3564825962346
2007-11-07,1027.1768017199095
2007-11-08,1020.9808960241838
2007-11-09,1000.4461700343168
2007-11-12,982.5030587314712
2007-11-13,978.5091824287471
2007-11-14,992.164856489026
2007-11-15,969.455418417821
2007-11-16,958.1942841362904
2007-11-19,927.7097390466885
2007-11-20,937.494306289607
2007-11-21,910.7808692824568
2007-11-22,914.1962814389974
2007-11-23,926.8698788067392
2007-11-26,932.9570162444135
2007-11-27,927.6235251397236
2007-11-28,945.3338637231531
2007-11-29,949.7239591998979
2007-11-30,956.8798936426956
2007-12-03,951.6157832514954
2007-12-04,937.2272998652156
2007-12-05,944.7020603919499
2007-12-06,940.9657150091234
2007-12-07,951.1416981059788
2007-12-10,958.9292388652904
2007-12-11,960.1799803181651
2007-12-12,961.1362926056787
2007-12-13,935.30493246859
2007-12-14,927.3774111718432
2007-12-17,901.9635659577066
2007-12-18,904.4323110445611
2007-12-19,899.4375418313699
2007-12-20,898.7644858968486
2007-12-21,908.7324771169939
2007-12-24,910.8108647364535
2007-12-25,910.8108647364535
2007-12-26,916.2890134856718
2007-12-27,922.9150465368491
2007-12-28,933.6384040224607
2007-12-31,931.9102549600578
2008-01-01,931.9102549600578
2008-01-02,931.2234187920095
2008-01-03,923.1515665777831
2008-01-04,906.9806439746894
2008-01-07,888.4022388057997
2008-01-08,893.6895505876314
2008-01-09,868.6794421504942
2008-01-10,852.4776311539077
2008-01-11,848.9363201533206
2008-01-14,861.127105224867
2008-01-15,836.9808869475228
2008-01-16,807.6680669773374
2008-01-17,810.8481982707327
2008-01-18,800.8879795628865
2008-01-21,749.9473570340281
2008-01-22,773.2456232373414
2008-01-23,757.9808646740657
2008-01-24,797.669537332602
2008-01-25,809.117329596921
2008-01-28,805.4414626468548
2008-01-29,823.8349890749683
2008-01-30,822.115252850271
2008-01-31,819.1483440717941
2008-02-01,839.5388287367905
2008-02-04,851.2435849269281
2008-02-05,819.5842275401773
2008-02-06,817.8301835427361
2008-02-07,795.625237546681
2008-02-08,798.4799391312146
2008-02-11,793.045634756883
2008-02-12,822.9597736240783
2008-02-13,825.7846419670866
2008-02-14,837.3168306889718
2008-02-15,828.3847378124992
2008-02-18,837.991268483646
2008-02-19,848.35896885537
2008-02-20,838.2397572544393
2008-02-21,854.8440730444266
2008-02-22,850.7687079059219
2008-02-25,862.9031755088317
2008-02-26,873.4756675306755
2008-02-27,886.035139718891
2008-02-28,873.2530510611368
2008-02-29,864.357118964714
2008-03-03,852.4872327771188
2008-03-04,846.40659386833
2008-03-05,861.7080403857153
2008-03-06,860.21674594746
2008-03-07,845.6861518467507
2008-03-10,832.0059541377755
2008-03-11,839.7324865666789
2008-03-12,861.0000721032598
2008-03-13,851.0166084400163
2008-03-14,848.1093242682781
2008-03-17,823.4152132088298
2008-03-18,839.0943726559536
2008-03-19,821.6487155318382
2008-03-20,806.02385085878
2008-03-21,806.02385085878
2008-03-24,805.7012242936773
2008-03-25,838.6984033107776
2008-03-26,846.7724693579032
2008-03-27,867.0441820532178
2008-03-28,863.3721643353897
2008-03-31,871.6972054114893
2008-04-01,879.8411200115877
2008-04-02,882.9492027141793
2008-04-03,878.4935521142653
2008-04-04,887.9520167461501
2008-04-07,894.2186492035987
2008-04-08,879.5332579251116
2008-04-09,881.2813626237854
2008-04-10,877.5754433517382
2008-04-11,871.2486070877766
2008-04-14,865.0576694807039
2008-04-15,869.8608536140537
2008-04-16,892.0553328395738
2008-04-17,889.8535213830176
2008-04-18,896.1363149074549
2008-04-21,897.6047493868446
2008-04-22,902.3632433468397
2008-04-23,901.5028339640903
2008-04-24,887.1741625941715
2008-04-25,895.3050116689451
2008-04-28,902.1463115864461
2008-04-29,891.6742593748498
2008-04-30,899.8936270185943
2008-05-01,893.7640224781587
2008-05-02,904.968675398811
2008-05-05,908.1327769540469
2008-05-06,912.9553369031485
2008-05-07,912.2008892317248
2008-05-08,917.5353161616503
2008-05-09,909.1147206145286
2008-05-12,920.5433938877879
2008-05-13,916.2076506277449
2008-05-14,919.6060181977883
2008-05-15,924.471093536156
2008-05-16,936.7941242198657
2008-05-19,947.4600574588405
2008-05-20,936.2238463189716
2008-05-21,942.370097873721
2008-05-22,941.6530292180669
2008-05-23,932.8775846928324
2008-05-26,929.9500140055882
2008-05-27,920.0173519379799
2008-05-28,921.3451420795909
2008-05-29,920.6651175432903
2008-05-30,923.4640654585228
2008-06-02,917.0139574361258
2008-06-03,923.370406035732
2008-06-04,913.6058923861652
2008-06-05,919.9842917099952
2008-06-06,920.9671656975822
2008-06-09,913.5441746697247
2008-06-10,890.7086926314304
2008-06-11,884.5949387562556
2008-06-12,883.0997882219099
2008-06-13,883.0233077135388
2008-06-16,890.3303487968419
2008-06-17,901.7205595127305
2008-06-18,888.3855506468834
2008-06-19,883.6982604922604
2008-06-20,880.9398074630518
2008-06-23,869.2179395598296
2008-06-24,863.9035761574435
2008-06-25,873.9388776738923
2008-06-26,866.391934766105
2008-06-27,866.2979774206462
2008-06-30,867.8381103071939
2008-07-01,849.615338537902
2008-07-02,841.5724967765783
2008-07-03,826.943582780281
2008-07-04,819.316366767085
2008-07-07,828.8751338331624
2008-07-08,813.6554431458144
2008-07-09,826.8309840006428
2008-07-10,815.5898747720278
2008-07-11,806.7483035818632
2008-07-14,808.0075161783064
2008-07-15,794.5140491525788
2008-07-16,792.9848627646359
2008-07-17,817.992466489202
2008-07-18,820.6185230100184
2008-07-21,831.3716190066109
2008-07-22,829.0348265247183
2008-07-23,837.1084582856579
2008-07-24,817.8328504693235
2008-07-25,812.0268078231031
2008-07-28,808.6332139245728
2008-07-29,803.5004454489821
2008-07-30,818.3185910873259
2008-07-31,821.2424621987083
2008-08-01,813.0172798666064
2008-08-04,805.0079395468323
2008-08-05,805.0835065466572
2008-08-06,812.1633556879377
2008-08-07,808.845436406991
2008-08-08,794.9332882290112
2008-08-11,799.2439411381727
2008-08-12,787.8539066605192
2008-08-13,771.1771878767274
2008-08-14,777.9057245387556
2008-08-15,774.0374311413897
2008-08-18,775.0874436192375
2008-08-19,760.3178086749601
2008-08-20,764.3936909186673
2008-08-21,775.0314455136843
2008-08-22,781.8167855393893
2008-08-25,777.2318023179337
2008-08-26,769.7230655180615
2008-08-27,774.6969660406328
2008-08-28,781.0175769778937
2008-08-29,789.3010368710004
2008-09-01,776.1677993823122
2008-09-02,774.4761517929165
2008-09-03,757.2088527536488
2008-09-04,737.8671116845691
2008-09-05,715.3297452127541
2008-09-08,727.6379234287302
2008-09-09,708.1430181290452
2008-09-10,693.6211797924426
2008-09-11,683.6429753592279
2008-09-12,705.1467359759192
2008-09-15,685.7829468387412
2008-09-16,659.9206488475893
2008-09-17,656.9945120484623
2008-09-18,659.9607420768331
2008-09-19,703.1130609304988
2008-09-22,704.9780847768384
2008-09-23,693.6730358996899
2008-09-24,685.9984602990759
2008-09-25,686.53473545107
2008-09-26,669.2823182723148
2008-09-29,623.6442618949625
2008-09-30,616.9972676665066
2008-10-01,612.4863851142459
2008-10-02,597.1604420589729
2008-10-03,596.0993255480158
2008-10-06,537.239543431931
2008-10-07,533.2466975345168
2008-10-08,501.07905196076246
2008-10-09,505.3274956987373
2008-10-10,471.71934937770106
2008-10-13,513.8270454393567
2008-10-14,529.7537356414668
2008-10-15,496.63271823929693
2008-10-16,464.31494667327445
2008-10-17,471.0532645946872
2008-10-20,477.5024083269511
2008-10-21,476.06469275163465
2008-10-22,445.6708630523882
2008-10-23,432.9946368171233
2008-10-24,404.29923597958583
2008-10-27,379.9350987788227
2008-10-28,385.0362837708336
2008-10-29,421.01863279221317
2008-10-30,435.1215870528383
2008-10-31,440.8911516476743
2008-11-03,451.7960173225806
2008-11-04,483.25085589103884
2008-11-05,478.8642947685249
2008-11-06,444.87611059365094
2008-11-07,448.13261205500044
2008-11-10,456.85564303706855
2008-11-11,432.28895754317347
2008-11-12,413.7637205701741
2008-11-13,408.6339927841897
2008-11-14,412.23613306535714
2008-11-17,405.29931638427666
2008-11-18,400.4963697095134
2008-11-19,386.5018050113301
2008-11-20,366.7204072966407
2008-11-21,362.27064083829225
2008-11-24,391.0060294003646
2008-11-25,398.0374930640888
2008-11-26,396.0769269294301
2008-11-27,407.2880408391397
2008-11-28,404.1473032332329
2008-12-01,381.22827537650994
2008-12-02,388.0322485754062
2008-12-03,385.07151135938807
2008-12-04,383.86380980431403
2008-12-05,370.9278996031009
2008-12-08,393.32722998819065
2008-12-09,396.761606393602
2008-12-10,403.8387012835036
2008-12-11,410.40379100084226
2008-12-12,404.87686012451786
2008-12-15,415.556298666337
2008-12-16,418.0192165156427
2008-12-17,428.2440396162792
2008-12-18,431.8719413141316
2008-12-19,412.4641103119033
2008-12-22,406.89357499237747
2008-12-23,409.05141715201324
2008-12-24,411.1209707587349
2008-12-25,411.1209707587349
2008-12-26,412.05534039365665
2008-12-29,417.7181580252104
2008-12-30,420.92531986339236
2008-12-31,415.0514062316563
2009-01-01,415.0514062316563
2009-01-02,432.1545555849024
2009-01-05,434.7572531576067
2009-01-06,437.8945912226689
2009-01-07,442.7841321557868
2009-01-08,442.1898999541212
2009-01-09,436.7141119044127
2009-01-12,425.82544199197366
2009-01-13,413.40864821813045
2009-01-14,401.7159049936824
2009-01-15,397.7304480327284
2009-01-16,408.9372822506874
2009-01-19,399.6455795569655
2009-01-20,384.1911583704378
2009-01-21,381.45747134552505
2009-01-22,383.05001821074086
2009-01-23,375.61057519591736
2009-01-26,392.5719151778054
2009-01-27,396.75993384465164
2009-01-28,410.166048007576
2009-01-29,400.84788276672197
2009-01-30,398.37064257876114
2009-02-02,386.9092063058658
2009-02-03,395.86068547872895
2009-02-04,404.69102682425023
2009-02-05,406.78746300539257
2009-02-06,416.6146303620634
2009-02-09,429.54943654932157
2009-02-10,419.50123942538687
2009-02-11,412.31029135460193
2009-02-12,405.6835003837358
2009-02-13,414.12171548509554
2009-02-16,406.93870465185904
2009-02-17,392.33320870190823
2009-02-18,388.4937985957049
2009-02-19,392.6179985442885
2009-02-20,381.3597072650059
2009-02-23,380.7091066431202
2009-02-24,376.5122681555864
2009-02-25,377.15890145776416
2009-02-26,382.48355998772104
2009-02-27,378.14846816857875
2009-03-02,360.92464875730724
2009-03-03,356.38733265327926
2009-03-04,371.2004479773029
2009-03-05,361.8211276576597
2009-03-06,358.5320703319755
2009-03-09,350.81600393352466
2009-03-10,363.64719192368926
2009-03-11,365.21295086269555
2009-03-12,368.1024164389698
2009-03-13,376.3324880096321
2009-03-16,386.51272915904724
2009-03-17,383.0133712444617
2009-03-18,383.12898856821135
2009-03-19,405.1510926530032
2009-03-20,402.44870597382305
2009-03-23,410.43175676618927
2009-03-24,412.01208709411145
2009-03-25,412.934199393425
2009-03-26,413.8737877758761
2009-03-27,403.88703486912186
2009-03-30,390.549369395414
2009-03-31,401.9877184580808
2009-04-01,409.39601651105124
2009-04-02,431.17517129179504
2009-04-03,434.0976801060261
2009-04-06,432.5757690209339
2009-04-07,423.71006856710636
2009-04-08,423.34292790417254
2009-04-09,433.77276345270013
2009-04-10,433.77276345270013
2009-04-13,437.57912223269534
2009-04-14,445.6431885240481
2009-04-15,447.27524620173836
2009-04-16,452.79314658259483
2009-04-17,454.8904324161974
2009-04-20,433.18580982482223
2009-04-21,435.2170488568517
2009-04-22,443.35318947057846
2009-04-23,447.4375864966199
2009-04-24,461.84329839110825
2009-04-27,456.3102716399106
2009-04-28,449.4786512600495
2009-04-29,465.2039009918204
2009-04-30,472.06617722397965
2009-05-01,475.3069674165285
2009-05-04,487.2308686670875
2009-05-05,495.043884665043
2009-05-06,498.60638159475525
2009-05-07,500.0391738660316
2009-05-08,505.9262716047689
2009-05-11,499.4129237929745
2009-05-12,504.745950525034
2009-05-13,489.2702653935821
2009-05-14,490.9872091427979
2009-05-15,498.0893320838311
2009-05-18,504.60128023497674
2009-05-19,516.767974310699
2009-05-20,529.0428306173269
2009-05-21,520.1995485155145
2009-05-22,527.9715290645336
2009-05-25,528.1405409801512
2009-05-26,526.5214732289958
2009-05-27,529.8849977021448
2009-05-28,526.5366469322719
2009-05-29,533.973461158144
2009-06-01,549.16439285541
2009-06-02,559.4890398687467
2009-06-03,547.624593241775
2009-06-04,544.9666426185761
2009-06-05,540.3929384775337
2009-06-08,531.4862728125255
2009-06-09,541.133552498824
2009-06-10,548.4929700869218
2009-06-11,556.5871374928636
2009-06-12,551.2003142012649
2009-06-15,535.5316670400823
2009-06-16,536.4168199519471
2009-06-17,520.7074383833173
2009-06-18,523.3436516671718
2009-06-19,527.9416696888173
2009-06-22,511.1840817985949
2009-06-23,512.9727237954916
2009-06-24,527.9834966374389
2009-06-25,523.5188947766169
2009-06-26,533.7041841621224
2009-06-29,540.7880726268489
2009-06-30,536.0436026263479
2009-07-01,548.0607490272532
2009-07-02,535.4105827524386
2009-07-03,533.0739632010087
2009-07-06,521.9731903240865
2009-07-07,522.484830327808
2009-07-08,511.824059256758
2009-07-09,517.559419196372
2009-07-10,512.141679795481
2009-07-13,516.8654557979988
2009-07-14,526.3667576616881
2009-07-15,543.3408459958348
2009-07-16,543.8033876027534
2009-07-17,543.5945892333971
2009-07-20,554.079494735692
2009-07-21,559.2292770022717
2009-07-22,560.1800425929796
2009-07-23,567.8461619315405
2009-07-24,565.5063690152787
2009-07-27,566.4308265729705
2009-07-28,558.6444585309148
2009-07-29,556.7907516614212
2009-07-30,567.7201270840712
2009-07-31,574.9753374015511
2009-08-03,596.14318934584
2009-08-04,594.8090644044311
2009-08-05,596.100609042324
2009-08-06,597.1905785380334
2009-08-07,594.3048326628611
2009-08-10,592.6838110527799
2009-08-11,585.034913212533
2009-08-12,591.5904422935777
2009-08-13,602.2641350037047
2009-08-14,600.7155068882269
2009-08-17,578.8899769108448
2009-08-18,588.11599071652
2009-08-19,588.6383192844975
2009-08-20,599.3524151559625
2009-08-21,610.9044838449391
2009-08-24,618.169544119354
2009-08-25,620.5043754308108
2009-08-26,611.7576282191409
2009-08-27,606.2394902628165
2009-08-28,619.4951913366193
2009-08-31,613.6745376147571
2009-09-01,601.945122511001
2009-09-02,593.1339580050061
2009-09-03,600.7207190450523
2009-09-04,609.6564811292283
2009-09-07,624.1289691379545
2009-09-08,637.3909430802015
2009-09-09,644.9440390728349
2009-09-10,648.3823781356796
2009-09-11,654.325049957367
2009-09-14,649.8247813088376
2009-09-15,652.3448251632085
2009-09-16,667.3266251931444
2009-09-17,673.6008931613585
2009-09-18,666.6479390601104
2009-09-21,656.9297205037959
2009-09-22,669.4080747326983
2009-09-23,670.1128662703602
2009-09-24,651.8771303153723
2009-09-25,648.7186680013044
2009-09-28,653.7393843939983
2009-09-29,653.0399544866247
2009-09-30,655.8153549404482
2009-10-01,647.0312255664159
2009-10-02,633.657059217951
2009-10-05,641.0829035849868
2009-10-06,661.9222775203239
2009-10-07,661.0032585196
2009-10-08,676.3943418606657
2009-10-09,675.888991178972
2009-10-12,682.2276342560733
2009-10-13,679.1577037572346
2009-10-14,697.9661630644616
2009-10-15,699.842640639478
2009-10-16,694.9790280366948
2009-10-19,704.890935358898
2009-10-20,702.6309438603059
2009-10-21,703.5235090412
2009-10-22,693.6251117289213
2009-10-23,690.9610885087562
2009-10-26,679.1081885949795
2009-10-27,669.2422544201703
2009-10-28,647.3153591258875
2009-10-29,665.3082867626271
2009-10-30,655.7875737583224
2009-11-02,654.6726403986642
2009-11-03,642.6715535746879
2009-11-04,665.6902139326971
2009-11-05,671.7578855789708
2009-11-06,673.1876296752192
2009-11-09,689.57837804545
2009-11-10,684.0299338761233
2009-11-11,688.5198743547245
2009-11-12,687.1250527490463
2009-11-13,691.8317836114096
2009-11-16,707.1938157755545
2009-11-17,697.7843231233982
2009-11-18,702.1467452966876
2009-11-19,683.85718011837
2009-11-20,678.6768849003995
2009-11-23,693.5722995034234
2009-11-24,688.5723323081462
2009-11-25,693.7269061249654
2009-11-26,669.2627875986794
2009-11-27,679.0285351280021
2009-11-30,668.9509117668877
2009-12-01,690.7153760958905
2009-12-02,695.4119042559739
2009-12-03,693.7489275650685
2009-12-04,689.9175786766256
2009-12-07,686.4338755633713
2009-12-08,672.6444545124916
2009-12-09,664.2679547359168
2009-12-10,667.3307987365239
2009-12-11,666.6640651255763
2009-12-14,671.365433924337
2009-12-15,668.0937134651032
2009-12-16,677.2585331017217
2009-12-17,662.5683297568462
2009-12-18,658.4494374701676
2009-12-21,664.0905113104149
2009-12-22,662.0691467026404
2009-12-23,668.4429170035776
2009-12-24,668.854347697031
2009-12-25,668.854347697031
2009-12-28,672.1617125938491
2009-12-29,677.0389155642384
2009-12-30,675.0488962492947
2009-12-31,679.145002192214
2010-01-01,679.145002192214
2010-01-04,697.979787711994
2010-01-05,702.0849976982171
2010-01-06,704.1458459757821
2010-01-07,706.4318174887544
2010-01-08,710.176401197058
2010-01-11,721.0846108775323
2010-01-12,711.3316787153858
2010-01-13,712.6085199713259
2010-01-14,716.5898094433761
2010-01-15,710.1710396843142
2010-01-18,712.727673003962
2010-01-19,711.3228253322061
2010-01-20,697.6368048600443
2010-01-21,688.1546022699795
2010-01-22,679.9931270157698
2010-01-25,683.0962852669985
2010-01-26,678.0563127793371
2010-01-27,675.0097486238916
2010-01-28,669.7791582829044
2010-01-29,670.4283086847043
2010-02-01,674.2607177764712
2010-02-02,688.1107093877475
2010-02-03,683.6591441648865
2010-02-04,659.198049648132
2010-02-05,637.9417325623289
2010-02-08,633.3047930069981
2010-02-09,637.3817076691599
2010-02-10,639.8918273344002
2010-02-11,641.7576642816588
2010-02-12,637.6142901874816
2010-02-15,636.5353483143857
2010-02-16,648.3773435923831
2010-02-17,658.3760055617253
2010-02-18,659.7227445445106
2010-02-19,654.9081706962311
2010-02-22,660.048697478976
2010-02-23,652.9362457032902
2010-02-24,652.3089036347795
2010-02-25,636.6459327672056
2010-02-26,648.4320311734392
2010-03-01,649.8394968202653
2010-03-02,659.2553356760772
2010-03-03,669.4547432271472
2010-03-04,668.1050099070774
2010-03-05,677.0544221368083
2010-03-08,677.7122933374021
2010-03-09,674.1830468813
2010-03-10,684.0624853371605
2010-03-11,685.6157446214137
2010-03-12,693.7480396694043
2010-03-15,683.6416594433972
2010-03-16,694.9801997193947
2010-03-17,701.647908934339
2010-03-18,693.3199893803468
2010-03-19,686.2759899210287
2010-03-22,686.8193017682148
2010-03-23,693.8542859340929
2010-03-24,686.6845908908696
2010-03-25,693.2255080403303
2010-03-26,695.7930460691075
2010-03-29,697.7076438545082
2010-03-30,694.4575932237159
2010-03-31,698.766400499121
2010-04-01,711.5109733037863
2010-04-02,711.5109733037863
2010-04-05,710.8872714779038
2010-04-06,715.7753380347705
2010-04-07,713.4737990465429
2010-04-08,710.9942398275149
2010-04-09,723.4234190057307
2010-04-12,728.5647619650198
2010-04-13,722.0322178971273
2010-04-14,732.3006512338704
2010-04-15,735.2650180803821
2010-04-16,723.311354605555
2010-04-19,713.5676651551101
2010-04-20,726.9222872391794
2010-04-21,723.6684680552675
2010-04-22,715.6348577078841
2010-04-23,728.5484031325266
2010-04-26,735.0608079525543
2010-04-27,715.834675023442
2010-04-28,694.7423290354003
2010-04-29,708.1470405347602
2010-04-30,708.2787637471849
2010-05-03,706.2531529976006
2010-05-04,679.1117880325879
2010-05-05,660.2112982945318
2010-05-06,644.470451059585
2010-05-07,611.1932845629761
2010-05-10,661.9895301519152
2010-05-11,650.8364845509116
2010-05-12,666.0898595295554
2010-05-13,661.7721673546816
2010-05-14,637.2514496661321
2010-05-17,625.9704997511824
2010-05-18,633.0584803756752
2010-05-19,607.7378845790987
2010-05-20,587.3783967238298
2010-05-21,598.3929557128388
2010-05-24,593.7459818318713
2010-05-25,566.8996216709974
2010-05-26,585.2944671769411
2010-05-27,606.2372701907286
2010-05-28,606.657691347557
2010-05-31,607.6287097150341
2010-06-01,609.2569847693782
2010-06-02,605.3475242566565
2010-06-03,616.5590503471268
2010-06-04,598.829429735935
2010-06-07,586.1836271989221
2010-06-08,577.2455797226929
2010-06-09,595.7196264212514
2010-06-10,608.6382496088994
2010-06-11,609.7631694232987
2010-06-14,629.7892251442172
2010-06-15,635.2039455230223
2010-06-16,632.9171235885469
2010-06-17,632.2626264618758
2010-06-18,636.7805667830655
2010-06-21,642.9966484454924
2010-06-22,636.5583585225195
2010-06-23,631.0105897999149
2010-06-24,622.9929123686261
2010-06-25,617.7849604328625
2010-06-28,625.7093300474122
2010-06-29,598.8152585704142
2010-06-30,599.6461528333423
2010-07-01,592.4092750987553
2010-07-02,605.5467786670102
2010-07-05,603.519117129751
2010-07-06,625.5329295233976
2010-07-07,628.1788841402337
2010-07-08,637.5305160753619
2010-07-09,637.6724790059645
2010-07-12,637.0897457184202
2010-07-13,652.1378976609258
2010-07-14,654.9354899154387
2010-07-15,657.0777169664358
2010-07-16,651.6805204084606
2010-07-19,645.113169285671
2010-07-20,638.8918954849331
2010-07-21,649.1024238152578
2010-07-22,663.7755078681249
2010-07-23,669.0659180281017
2010-07-26,680.088321576002
2010-07-27,682.2859897338116
2010-07-28,680.8537258047587
2010-07-29,683.8304358399356
2010-07-30,677.3725781014239
2010-08-02,702.4162266644566
2010-08-03,704.6429667701868
2010-08-04,700.441073784218
2010-08-05,701.570707726745
2010-08-06,704.2848337654608
2010-08-09,711.0928749899706
2010-08-10,694.4047425050796
2010-08-11,669.0168115617603
2010-08-12,660.8808568854539
2010-08-13,659.4263746731089
2010-08-16,664.7810270059583
2010-08-17,675.2020259452726
2010-08-18,673.9341419981898
2010-08-19,668.4691341114246
2010-08-20,653.3723713601502
2010-08-23,655.0650097609632
2010-08-24,642.3597415854831
2010-08-25,633.9083727659948
2010-08-26,646.0712824358997
2010-08-27,648.4533669150732
2010-08-30,648.3221740672835
2010-08-31,649.473316431409
2010-09-01,672.6438960581095
2010-09-02,675.3405618614015
2010-09-03,682.359261297763
2010-09-06,684.9079533426702
2010-09-07,673.1039905250399
2010-09-08,682.1480603937687
2010-09-09,688.7401707772354
2010-09-10,689.8198180263636
2010-09-13,702.8552982199253
2010-09-14,707.9737658565177
2010-09-15,711.4839484066665
2010-09-16,710.4549781312843
2010-09-17,710.615856828389
2010-09-20,717.8192827390473
2010-09-21,721.793351036319
2010-09-22,726.7904430351417
2010-09-23,723.2260483269476
2010-09-24,737.8187044797982
2010-09-27,740.3445020652489
2010-09-28,741.9535959686211
2010-09-29,744.6387800363525
2010-09-30,744.4140306188397
2010-10-01,750.3387900714314
2010-10-04,745.2497330876897
2010-10-05,759.7274012979043
2010-10-06,767.946927793524
2010-10-07,768.2103701195732
2010-10-08,768.1163107430217
2010-10-11,772.7028223164983
2010-10-12,767.3044924667553
2010-10-13,786.3562940110904
2010-10-14,795.012033963144
2010-10-15,789.9458226561793
2010-10-18,787.5043977841536
2010-10-19,773.6263565074164
2010-10-20,784.0790943253583
2010-10-21,792.54410264576
2010-10-22,788.604393110527
2010-10-25,797.4578449959981
2010-10-26,792.6345635266089
2010-10-27,780.6933104386612
2010-10-28,787.3715598437001
2010-10-29,790.275948023611
2010-11-01,794.8469138494914
2010-11-02,802.6232361888764
2010-11-03,799.0773818381319
2010-11-04,821.0971252412585
2010-11-05,815.7528528260398
2010-11-08,808.6375848246598
2010-11-09,816.4965766912433
2010-11-10,798.3522679140366
2010-11-11,793.3062186451532
2010-11-12,790.6622638812049
2010-11-15,792.8289024359187
2010-11-16,770.5142330998812
2010-11-17,774.0098715282472
2010-11-18,790.7339995772431
2010-11-19,792.1922123319459
2010-11-22,787.9266333970558
2010-11-23,766.2830596544611
2010-11-24,773.1747259979011
2010-11-25,778.7171365755323
2010-11-26,768.7309523843223
2010-11-29,752.7933335923947
2010-11-30,747.1962164307092
2010-12-01,766.7728274075026
2010-12-02,788.023680238823
2010-12-03,800.6571601463305
2010-12-06,801.1623781959778
2010-12-07,812.5605706851912
2010-12-08,803.8146871315342
2010-12-09,799.8531608333658
2010-12-10,803.8689884307654
2010-12-13,818.4838491575282
2010-12-14,819.449295211191
2010-12-15,814.3924671208478
2010-12-16,807.7660743995916
2010-12-17,806.9936182685544
2010-12-20,808.9472312904106
2010-12-21,815.7198036556013
2010-12-22,815.7772410582837
2010-12-23,816.37100190044
2010-12-24,816.4846949918583
2010-12-27,814.0766675727529
2010-12-28,814.6029418902828
2010-12-29,822.5126401943112
