Date,EAFE ex ISRAEL SMALL GROWTH
2010-10-12,1255.3056451494997
2010-10-13,1276.0463971928464
2010-10-14,1292.7207092209396
2010-10-15,1282.7619450271334
2010-10-18,1280.7107335086353
2010-10-19,1263.602842678847
2010-10-20,1274.6572931297892
2010-10-21,1282.4952024019833
2010-10-22,1279.2122137364786
2010-10-25,1294.7599745525224
2010-10-26,1284.1817471414179
2010-10-27,1266.6514453052932
2010-10-28,1275.23601601622
2010-10-29,1280.0216875023257
2010-11-01,1284.7621887784408
2010-11-02,1292.279039353306
2010-11-03,1287.7620975607424
2010-11-04,1319.776953473826
2010-11-05,1320.3010520404493
2010-11-08,1318.1971448442723
2010-11-09,1328.7524216255583
2010-11-10,1302.6572518386852
2010-11-11,1301.0626249797795
2010-11-12,1292.5951046285325
2010-11-15,1292.0280066169198
2010-11-16,1266.6416391568039
2010-11-17,1267.43385853538
2010-11-18,1289.77547231172
2010-11-19,1291.7985901075347
2010-11-22,1293.4683634034636
2010-11-23,1269.835675597336
2010-11-24,1274.9134850517376
2010-11-25,1283.5735374776739
2010-11-26,1268.6259102278248
2010-11-29,1253.3123611356552
2010-11-30,1247.3000594701239
2010-12-01,1266.4283635939853
2010-12-02,1296.4697396686915
2010-12-03,1317.5634432043896
2010-12-06,1322.2690929757684
2010-12-07,1333.5044849850258
2010-12-08,1320.7839041888637
2010-12-09,1319.7370099617167
2010-12-10,1320.8439937755716
2010-12-13,1342.7110241450687
2010-12-14,1349.5500226689815
2010-12-15,1344.5228173345433
2010-12-16,1333.4763787074157
2010-12-17,1335.4417943503217
2010-12-20,1337.1518354985028
2010-12-21,1346.592788604101
2010-12-22,1347.2989732645397
2010-12-23,1350.817032307733
2010-12-24,1349.0353226142051
2010-12-27,1348.033632694175
2010-12-28,1354.1681340792434
2010-12-29,1367.755063297625
2010-12-30,1374.1357855491076
2010-12-31,1389.57521945271
2011-01-03,1386.7276649899698
2011-01-04,1392.5780905986317
2011-01-05,1371.1343328859573
2011-01-06,1369.1259431953667
2011-01-07,1366.7040585137424
2011-01-10,1358.41351500165
2011-01-11,1369.641822154239
2011-01-12,1386.0452189949065
2011-01-13,1402.6947239386807
2011-01-14,1399.166254957069
2011-01-17,1396.4477122433582
2011-01-18,1409.8358587729495
2011-01-19,1414.1389283288445
2011-01-20,1379.1540226370025
2011-01-21,1384.0175603762398
2011-01-24,1387.8551015644236
2011-01-25,1387.5745297400574
2011-01-26,1397.7566198270958
2011-01-27,1402.6879612244861
2011-01-28,1390.308769396167
2011-01-31,1388.385608221744
2011-02-01,1413.9915461619591
2011-02-02,1418.5314736665475
2011-02-03,1410.0605903441415
2011-02-04,1414.3041858670983
2011-02-07,1426.9129329331836
2011-02-08,1433.0952254209678
2011-02-09,1427.904240229445
2011-02-10,1410.8909985554483
2011-02-11,1408.510398173635
2011-02-14,1417.124958547952
2011-02-15,1416.2381186808823
2011-02-16,1415.9533301004692
2011-02-17,1422.8740678345032
2011-02-18,1427.7205624431706
2011-02-21,1419.0860854119574
2011-02-22,1403.385287907601
2011-02-23,1395.7184913465146
2011-02-24,1383.448575180379
2011-02-25,1402.1681516828437
2011-02-28,1419.529290092108
2011-03-01,1427.2317126216913
2011-03-02,1420.5499949734406
2011-03-03,1427.1191394938592
2011-03-04,1435.3587615758574
2011-03-07,1434.290357364681
2011-03-08,1424.5015241801273
2011-03-09,1427.1150405624282
2011-03-10,1393.2979383108946
2011-03-11,1382.6102958571369
2011-03-14,1348.0198311110446
2011-03-15,1286.2560296254624
2011-03-16,1307.2849695452028
2011-03-17,1331.4422488066768
2011-03-18,1356.1728575658958
2011-03-21,1379.0701591102304
2011-03-22,1395.8823662714767
2011-03-23,1388.8577294728411
2011-03-24,1402.9058495905288
2011-03-25,1406.5962186260801
2011-03-28,1403.7165241867299
2011-03-29,1402.1644664119813
2011-03-30,1418.6620051678815
2011-03-31,1424.2802370337015
2011-04-01,1421.576723672332
2011-04-04,1438.1448631771032
2011-04-05,1430.5349366022342
2011-04-06,1432.4703047629077
2011-04-07,1424.364267989349
2011-04-08,1443.9268326968754
2011-04-11,1446.5232706211737
2011-04-12,1425.0614637706265
2011-04-13,1436.082101275109
2011-04-14,1443.2700798060669
2011-04-15,1440.6046591501813
2011-04-18,1418.759386290585
2011-04-19,1424.2947972809718
2011-04-20,1458.2859836202267
2011-04-21,1477.0255898328369
2011-04-22,1478.3852870406786
2011-04-25,1474.7132345358507
2011-04-26,1478.1836840035883
2011-04-27,1475.5092166677234
2011-04-28,1501.5351469316972
2011-04-29,1504.8728486039483
2011-05-02,1513.6029924898494
2011-05-03,1499.5648617790778
2011-05-04,1489.1249981394508
2011-05-05,1475.7333797079596
2011-05-06,1475.7852049410435
2011-05-09,1464.3443142735957
2011-05-10,1480.5770690379704
2011-05-11,1479.266508145668
2011-05-12,1456.8449970379315
2011-05-13,1451.2930634483416
2011-05-16,1444.1712335344644
2011-05-17,1428.2968879211844
2011-05-18,1440.6560815115952
2011-05-19,1446.754581954947
2011-05-20,1443.849973321734
2011-05-23,1411.247091355419
2011-05-24,1418.8652105643393
2011-05-25,1416.0255355541344
2011-05-26,1429.9344869824413
2011-05-27,1451.4394918063465
2011-05-30,1456.2462260221184
2011-05-31,1471.1900506078964
2011-06-01,1477.6104490042906
2011-06-02,1462.4770020204842
2011-06-03,1463.894155765149
2011-06-06,1463.2635634298952
2011-06-07,1467.0938162383693
2011-06-08,1449.2591807437882
2011-06-09,1450.834417076582
2011-06-10,1432.4905632685252
2011-06-13,1432.8826188383937
2011-06-14,1446.9071905006897
2011-06-15,1428.9405859935623
2011-06-16,1399.0521016642579
2011-06-17,1405.571336012926
2011-06-20,1394.2317072229437
2011-06-21,1415.5054642330238
2011-06-22,1421.2685582877293
2011-06-23,1386.5750949373785
2011-06-24,1390.733780632791
2011-06-27,1385.088091643473
2011-06-28,1397.4983310221514
2011-06-29,1423.9704676109423
2011-06-30,1448.8083639367624
2011-07-01,1454.8911379655603
2011-07-04,1468.5243369003674
2011-07-05,1465.3509161057448
2011-07-06,1458.568512387085
2011-07-07,1467.0856338262465
2011-07-08,1464.6186316651233
2011-07-11,1433.3106422627443
2011-07-12,1421.441732069804
2011-07-13,1446.7893455000471
2011-07-14,1436.8903094040452
2011-07-15,1431.329788460245
2011-07-18,1408.8340080822172
2011-07-19,1427.159289082673
2011-07-20,1439.4970708641356
2011-07-21,1456.3097564560856
2011-07-22,1470.7012515193715
2011-07-25,1466.8266985612431
2011-07-26,1477.9676834296074
2011-07-27,1462.7960232036673
2011-07-28,1444.6205622410553
2011-07-29,1442.8482628167421
2011-08-01,1440.926861274347
2011-08-02,1407.411133493025
2011-08-03,1380.6833912179768
2011-08-04,1323.6009966612182
2011-08-05,1288.46247370805
2011-08-08,1232.7611269055387
2011-08-09,1248.5833766049582
2011-08-10,1248.8235483205813
2011-08-11,1266.4479404175145
2011-08-12,1288.7946226005758
2011-08-15,1318.9582578821755
2011-08-16,1310.5788416855237
2011-08-17,1318.2665053895212
2011-08-18,1264.271582934103
2011-08-19,1249.466173533353
2011-08-22,1240.9296600539167
2011-08-23,1257.1246761639832
2011-08-24,1261.6949338742
2011-08-25,1257.6509609639381
2011-08-26,1261.6096380772112
2011-08-29,1287.914437911679
2011-08-30,1301.1828208176769
2011-08-31,1328.809622748759
2011-09-01,1323.0456305691337
2011-09-02,1301.6430359875437
2011-09-05,1260.8217244384634
2011-09-06,1240.1902480411295
2011-09-07,1270.1973120878836
2011-09-08,1279.6109296454874
2011-09-09,1249.976331263149
2011-09-12,1216.8605333196122
2011-09-13,1227.7491432609959
2011-09-14,1225.7022909588563
2011-09-15,1253.6432460925287
2011-09-16,1270.0350455571122
2011-09-19,1243.076569036371
2011-09-20,1245.718903369765
2011-09-21,1235.6188324638774
2011-09-22,1178.99326129303
2011-09-23,1171.5799868412894
2011-09-26,1153.1386196819337
2011-09-27,1203.5794420391958
2011-09-28,1206.842000776748
2011-09-29,1210.4603651220903
2011-09-30,1188.103885255971
2011-10-03,1162.7963972731313
2011-10-04,1130.178495762337
2011-10-05,1139.672007276845
2011-10-06,1173.0413656894398
2011-10-07,1192.8423771526864
2011-10-10,1214.4497966297931
2011-10-11,1221.481643699401
2011-10-12,1241.8796802969537
2011-10-13,1240.8857299743127
2011-10-14,1248.0164454336825
2011-10-17,1248.6954905864595
2011-10-18,1232.3371016313743
2011-10-19,1243.1196635249048
2011-10-20,1219.5812682942603
2011-10-21,1247.1612112515738
2011-10-24,1272.50687381877
2011-10-25,1268.6914328935395
2011-10-26,1263.00080940375
2011-10-27,1312.2667422846087
2011-10-28,1318.3168314427553
2011-10-31,1277.858792525734
2011-11-01,1228.7311169884424
2011-11-02,1236.4567196059352
2011-11-03,1246.7069247451773
2011-11-04,1256.3484975856118
2011-11-07,1251.1872463204752
2011-11-08,1255.972665601555
2011-11-09,1239.5719085082876
2011-11-10,1220.2018316931722
2011-11-11,1249.8383798169677
2011-11-14,1244.133162854639
2011-11-15,1230.643989895993
2011-11-16,1223.7970445895144
2011-11-17,1212.4562207228284
2011-11-18,1202.615415616024
2011-11-21,1171.3313424455587
2011-11-22,1167.3991848434546
2011-11-23,1144.6850936353342
2011-11-24,1141.7788131438635
2011-11-25,1135.6982242444046
2011-11-28,1165.6101350268664
2011-11-29,1183.6938480559056
2011-11-30,1216.6944837058202
2011-12-01,1213.7297485483753
2011-12-02,1220.882165258441
2011-12-05,1236.088931023651
2011-12-06,1217.150060199568
2011-12-07,1226.1230395398015
2011-12-08,1208.8660750837785
2011-12-09,1206.8989320243325
2011-12-12,1190.1959883089553
2011-12-13,1183.7746840057985
2011-12-14,1156.7209639607781
2011-12-15,1157.3167538100683
2011-12-16,1162.0593787990633
2011-12-19,1150.576449886765
2011-12-20,1173.5307258550633
2011-12-21,1175.0916469978013
2011-12-22,1176.0179876318098
2011-12-23,1183.441112975144
2011-12-26,1183.5997346650056
2011-12-27,1185.1224178068148
2011-12-28,1173.403221220874
2011-12-29,1175.011555348189
2011-12-30,1194.103653105217
2012-01-02,1199.550814611632
2012-01-03,1221.9339262257272
2012-01-04,1218.409601376755
2012-01-05,1203.5078465687861
2012-01-06,1199.6959570767458
2012-01-09,1202.7967467834685
2012-01-10,1216.4378833398675
2012-01-11,1214.6868360688613
2012-01-12,1221.751323177268
2012-01-13,1219.9661296985212
2012-01-16,1221.4987697125682
2012-01-17,1235.9074433132826
2012-01-18,1245.310289049391
2012-01-19,1258.8096071717348
2012-01-20,1264.261271087095
2012-01-23,1274.4026592060718
2012-01-24,1259.3217959286194
2012-01-25,1263.0371001038407
2012-01-26,1286.4288968398655
2012-01-27,1287.2937869793461
2012-01-30,1276.5091330849832
2012-01-31,1285.886093777458
2012-02-01,1310.18776343033
2012-02-02,1317.2778804236275
2012-02-03,1322.1634695184027
2012-02-06,1327.2126176848274
2012-02-07,1329.0825289056781
2012-02-08,1331.947929439484
2012-02-09,1335.0196346425118
2012-02-10,1323.421765529599
2012-02-13,1332.8392520947739
2012-02-14,1321.0786360004836
2012-02-15,1328.305885405061
2012-02-16,1316.0906892066575
2012-02-17,1329.250757258694
2012-02-20,1343.9007839243927
2012-02-21,1339.5968215614596
2012-02-22,1338.079434953987
2012-02-23,1344.826305793558
2012-02-24,1358.3456079471773
2012-02-27,1353.3715451592986
2012-02-28,1358.2816777964608
2012-02-29,1356.6245553804245
2012-03-01,1353.195966772593
2012-03-02,1348.8432834343932
2012-03-05,1341.4441694305074
2012-03-06,1308.1296018815337
2012-03-07,1312.3555166120357
2012-03-08,1338.1030675087181
2012-03-09,1335.3139195851002
2012-03-12,1330.6270832540238
2012-03-13,1343.039950685983
2012-03-14,1336.134884188561
2012-03-15,1340.718097777161
2012-03-16,1353.7529398931576
2012-03-19,1358.1378057341192
2012-03-20,1343.2955138351072
2012-03-21,1339.16347002066
2012-03-22,1335.8882695593823
2012-03-23,1341.621375855559
2012-03-26,1356.4151946336644
2012-03-27,1360.4515670943495
2012-03-28,1350.429645239748
2012-03-29,1343.9413565415123
2012-03-30,1357.5545276085936
2012-04-02,1369.5186157602
2012-04-03,1366.5700069310863
2012-04-04,1330.5591261691022
2012-04-05,1327.8405257703282
2012-04-06,1326.6149638564493
2012-04-09,1328.1517234928422
2012-04-10,1310.459605705015
2012-04-11,1315.987950144227
2012-04-12,1338.5852502756625
2012-04-13,1331.928722730054
2012-04-16,1326.529625629959
2012-04-17,1340.3016738480035
2012-04-18,1349.376784635025
2012-04-19,1345.380304851318
2012-04-20,1352.267838583774
2012-04-23,1329.1476198745643
2012-04-24,1337.2594519890747
2012-04-25,1347.7239397348465
2012-04-26,1358.3582348781867
2012-04-27,1366.6742761577145
2012-04-30,1369.3313184491894
2012-05-01,1364.5713185461484
2012-05-02,1364.6255553230642
2012-05-03,1362.1331283800844
2012-05-04,1340.4077033241003
2012-05-07,1325.5401814250758
2012-05-08,1308.4581574541091
2012-05-09,1289.7305088808946
2012-05-10,1303.6504466402662
2012-05-11,1299.0795013327834
2012-05-14,1274.707124859514
2012-05-15,1258.5742523870954
2012-05-16,1242.4435385881347
2012-05-17,1242.3324974340808
2012-05-18,1219.4952483812629
2012-05-21,1228.0794753063049
2012-05-22,1244.5487534698643
2012-05-23,1216.184059277862
2012-05-24,1219.507429998931
2012-05-25,1213.1001212536892
2012-05-28,1219.9479368545194
2012-05-29,1236.5626123697264
2012-05-30,1216.1717443515963
2012-05-31,1215.6097437174433
2012-06-01,1188.5962123306547
2012-06-04,1178.0730858909455
2012-06-05,1185.218293013669
2012-06-06,1209.3254888435026
2012-06-07,1228.5299514828969
2012-06-08,1210.0591796729984
2012-06-11,1217.9546088676682
2012-06-12,1209.7530811959239
2012-06-13,1212.0477680508905
2012-06-14,1209.2050464251895
2012-06-15,1226.0076630807803
2012-06-18,1233.3400542346722
2012-06-19,1243.5510372556853
2012-06-20,1256.62714632005
2012-06-21,1245.9933415914431
2012-06-22,1229.3611572028474
2012-06-25,1217.3020871984818
2012-06-26,1212.6539933134245
2012-06-27,1221.353782886398
2012-06-28,1220.8723804528438
2012-06-29,1259.4395611437883
2012-07-02,1268.902936249703
2012-07-03,1280.1261205684746
2012-07-04,1279.8258125339823
2012-07-05,1272.0495354205839
2012-07-06,1262.8543229503987
2012-07-09,1252.8520626749435
2012-07-10,1256.7885314092653
2012-07-11,1251.2826039265437
2012-07-12,1235.1377239285664
2012-07-13,1252.7609201981868
2012-07-16,1258.3182645970492
2012-07-17,1255.3876642764108
2012-07-18,1259.8509286202425
2012-07-19,1278.7699948769923
2012-07-20,1264.24642850776
2012-07-23,1229.5720473558208
2012-07-24,1228.5035948633156
2012-07-25,1225.626016200239
2012-07-26,1253.8379869213004
2012-07-27,1264.3063566348903
2012-07-30,1271.9762394858803
2012-07-31,1272.2675387022941
2012-08-01,1268.3168328659112
2012-08-02,1254.5838485855825
2012-08-03,1266.9329576796233
2012-08-06,1287.4089954271624
2012-08-07,1291.3879298233094
2012-08-08,1292.9820884565768
2012-08-09,1293.9650326208207
2012-08-10,1296.9013838844294
2012-08-13,1294.8312038225058
2012-08-14,1298.632240224585
2012-08-15,1296.5987128119016
2012-08-16,1304.0741304259961
2012-08-17,1309.1690169212604
2012-08-20,1309.8503106397573
2012-08-21,1324.1437152706003
2012-08-22,1313.325308378903
2012-08-23,1323.9214093608257
2012-08-24,1311.7535030378835
2012-08-27,1313.168038100262
2012-08-28,1306.8703783759966
2012-08-29,1308.0526380023714
2012-08-30,1298.2186603992677
2012-08-31,1307.9737908261015
2012-09-03,1311.628462191604
2012-09-04,1302.4544878176305
2012-09-05,1299.115440713164
2012-09-06,1313.6051643895285
2012-09-07,1339.7849517460058
2012-09-10,1341.8559203105638
2012-09-11,1344.654759494239
2012-09-12,1356.0574890598134
2012-09-13,1359.1152985203407
2012-09-14,1387.6705950910127
2012-09-17,1383.1265735884203
2012-09-18,1373.7861766482
2012-09-19,1381.8308140333072
2012-09-20,1368.9805346922392
2012-09-21,1378.552135496268
2012-09-24,1371.791239034221
2012-09-25,1379.366759161164
2012-09-26,1356.9630506890753
2012-09-27,1365.3704030195581
2012-09-28,1364.1500695639318
2012-10-01,1367.8897131456436
2012-10-02,1368.1965541320544
2012-10-03,1355.7250573102021
2012-10-04,1371.2242519608628
2012-10-05,1383.7351347900349
2012-10-08,1373.2107073143254
2012-10-09,1364.202039888674
2012-10-10,1351.869108405865
2012-10-11,1353.3552745881718
2012-10-12,1355.362321570274
2012-10-15,1354.7262419896022
2012-10-16,1368.5296408883844
2012-10-17,1385.45411058147
2012-10-18,1388.5986793957368
2012-10-19,1381.4307004777497
2012-10-22,1380.6230944883084
2012-10-23,1362.7784282848868
2012-10-24,1363.6318726180293
2012-10-25,1371.2061113785405
2012-10-26,1366.7684402329492
2012-10-29,1363.2553586954673
2012-10-30,1367.1626579126814
2012-10-31,1367.6446238085077
2012-11-01,1376.6762959272323
2012-11-02,1377.0971480757134
2012-11-05,1367.0998544129054
2012-11-06,1368.1474575410812
2012-11-07,1363.5984778900709
2012-11-08,1354.0941428984227
2012-11-09,1348.9197651937284
2012-11-12,1341.5147776919177
2012-11-13,1336.1001054027292
2012-11-14,1329.1035568148388
2012-11-15,1321.8832173661735
2012-11-16,1314.061236773301
2012-11-19,1338.5022338854012
2012-11-20,1340.8004877179076
2012-11-21,1339.517960437177
2012-11-22,1352.3081237627073
2012-11-23,1360.7974980822112
2012-11-26,1361.2067139928129
2012-11-27,1364.5489247502835
2012-11-28,1359.557470846124
2012-11-29,1373.3880731651318
2012-11-30,1373.5022236180087
2012-12-03,1377.3272322270564
2012-12-04,1381.1563941012323
2012-12-05,1381.0722005935809
2012-12-06,1385.5596296277045
2012-12-07,1383.3091533187533
2012-12-10,1382.645486038886
2012-12-11,1387.9907548224423
2012-12-12,1392.66871060801
2012-12-13,1390.7193293467506
2012-12-14,1393.1965391710762
2012-12-17,1394.6307152703907
2012-12-18,1405.965929296987
2012-12-19,1418.4185502211935
2012-12-20,1416.5699412277027
2012-12-21,1408.0663623517733
2012-12-24,1404.2274093612832
2012-12-25,1405.7375629922014
2012-12-26,1407.101668455469
2012-12-27,1409.6583921028869
2012-12-28,1410.1263851193353
2012-12-31,1411.4237898081253
2013-01-01,1411.4237898081253
2013-01-02,1431.9951385105928
2013-01-03,1432.6516627712658
2013-01-04,1430.2533464911799
2013-01-07,1436.8655783956144
2013-01-08,1430.3045671385762
2013-01-09,1435.5867412070384
2013-01-10,1446.4397204069896
2013-01-11,1449.6029145364112
2013-01-14,1446.3155544765627
2013-01-15,1448.333006760856
2013-01-16,1443.9928450520704
2013-01-17,1446.9042893900976
2013-01-18,1451.0151590172184
2013-01-21,1454.0173159593644
2013-01-22,1456.56005940018
2013-01-23,1457.6353551811796
2013-01-24,1459.7264826291864
2013-01-25,1469.1956260470774
2013-01-28,1467.6042435951038
2013-01-29,1463.5354277382069
2013-01-30,1468.641920163134
2013-01-31,1469.082143625034
2013-02-01,1482.6050355814468
2013-02-04,1469.1499319661402
2013-02-05,1460.8339295237306
2013-02-06,1469.9369627953408
2013-02-07,1465.7180277040252
2013-02-08,1474.923193998646
2013-02-11,1466.6123982450283
2013-02-12,1477.4247205248373
2013-02-13,1477.6052905416518
2013-02-14,1473.6503920036978
2013-02-15,1469.9976264809839
2013-02-18,1470.893338977137
2013-02-19,1485.2995731121687
2013-02-20,1486.7667145775467
2013-02-21,1465.31088364521
2013-02-22,1473.05116166652
2013-02-25,1474.6973855822803
2013-02-26,1465.8856184093022
2013-02-27,1472.5405616242595
2013-02-28,1482.781027061365
2013-03-01,1472.4486194180188
2013-03-04,1473.1455303814032
2013-03-05,1490.7435152459166
2013-03-06,1495.4883805950744
2013-03-07,1494.9088086860781
2013-03-08,1488.3046756446251
2013-03-11,1493.1778808128272
2013-03-12,1492.464780191709
2013-03-13,1487.7530498567316
2013-03-14,1502.3056996186351
2013-03-15,1523.995823457551
2013-03-18,1510.4686648783677
2013-03-19,1508.2032041185626
2013-03-20,1508.0456379557331
2013-03-21,1515.0931436398457
2013-03-22,1513.9214649103644
2013-03-25,1513.913865088645
2013-03-26,1516.919288112177
2013-03-27,1513.2840743318918
2013-03-28,1518.6641027246565
2013-03-29,1517.5180938257247
2013-04-01,1503.3914984244632
2013-04-02,1504.5820551090183
2013-04-03,1511.0321520384343
2013-04-04,1491.315955621616
2013-04-05,1488.6519822231558
2013-04-08,1495.062461986446
2013-04-09,1498.916618755926
2013-04-10,1514.3889434468765
2013-04-11,1529.577803425165
2013-04-12,1525.150297565565
2013-04-15,1504.894033073325
2013-04-16,1497.0351087303632
2013-04-17,1490.0847292964138
2013-04-18,1483.207933752346
2013-04-19,1487.1517018364914
2013-04-22,1492.8671897760048
2013-04-23,1509.083588738525
2013-04-24,1523.6943398885
2013-04-25,1539.0674695502985
2013-04-26,1542.5150500877344
2013-04-29,1545.845155141781
2013-04-30,1561.0129477059957
2013-05-01,1562.517424042636
2013-05-02,1551.3248125011742
2013-05-03,1559.8524543896508
2013-05-06,1558.0265736940958
2013-05-07,1574.5647669642606
2013-05-08,1595.8237556082638
2013-05-09,1589.8640540027138
2013-05-10,1577.7316169370022
2013-05-13,1580.728820753415
2013-05-14,1583.172894159134
2013-05-15,1573.7503954331448
2013-05-16,1574.7179771821177
2013-05-17,1574.096409141057
2013-05-20,1586.571864626526
2013-05-21,1582.6475126249597
2013-05-22,1574.3008349620152
2013-05-23,1529.6850053986468
2013-05-24,1536.7226432422165
2013-05-27,1527.4570626449884
2013-05-28,1533.8718838768139
2013-05-29,1542.1835981692138
2013-05-30,1533.4621421315778
2013-05-31,1529.9944471353044
2013-06-03,1521.4101912875296
2013-06-04,1528.7907222572683
2013-06-05,1513.061641601734
2013-06-06,1495.9163191841537
2013-06-07,1496.952021502312
2013-06-10,1513.384240725985
2013-06-11,1509.6409548199806
2013-06-12,1521.4089162577557
2013-06-13,1500.3354168214883
2013-06-14,1516.7052684050263
2013-06-17,1533.8482545624433
2013-06-18,1533.9061116037221
2013-06-19,1546.0354621392073
2013-06-20,1482.937645278225
2013-06-21,1474.044898789215
2013-06-24,1447.6067636319642
2013-06-25,1451.4427315128924
2013-06-26,1453.6710921677704
2013-06-27,1469.5627069158577
2013-06-28,1476.3082228677586
2013-07-01,1494.9430553319205
2013-07-02,1500.8933054926338
2013-07-03,1498.726668325103
2013-07-04,1512.6333496096663
2013-07-05,1502.7155609142267
2013-07-08,1510.603355004736
2013-07-09,1521.292155057695
2013-07-10,1526.8777738454
2013-07-11,1556.0579415485404
2013-07-12,1557.9557944432343
2013-07-15,1557.9882323823274
2013-07-16,1564.2071295436513
2013-07-17,1564.3045969896662
2013-07-18,1570.2666460607031
2013-07-19,1570.425676947842
2013-07-22,1587.5457631192428
2013-07-23,1586.0472499870407
2013-07-24,1585.4784169641027
2013-07-25,1578.1618333084407
2013-07-26,1576.308691190678
2013-07-29,1561.480469929593
2013-07-30,1573.1971175011015
2013-07-31,1562.6090709663551
2013-08-01,1575.119420440232
2013-08-02,1597.2320912174976
2013-08-05,1604.7682888559873
2013-08-06,1613.5115302918036
2013-08-07,1602.5697288122606
2013-08-08,1612.8621579804828
2013-08-09,1613.310488747966
2013-08-12,1604.9503804150852
2013-08-13,1606.9089171676967
2013-08-14,1619.5499877700342
2013-08-15,1595.0986541841924
2013-08-16,1605.6187012415112
2013-08-19,1612.6718409718217
2013-08-20,1601.5525213977053
2013-08-21,1594.0399053644499
2013-08-22,1592.3216811175357
2013-08-23,1608.0230413316642
2013-08-26,1604.9865497977853
2013-08-27,1589.8326679839295
2013-08-28,1566.6122428661622
2013-08-29,1569.197406853663
2013-08-30,1559.3096224459537
2013-09-02,1581.5189324386422
2013-09-03,1589.510419265712
2013-09-04,1601.5962043014813
2013-09-05,1600.9533591439317
2013-09-06,1607.870679516603
2013-09-09,1628.934918233668
2013-09-10,1647.0668971243206
2013-09-11,1653.9297345968946
2013-09-12,1655.4214997133668
2013-09-13,1655.410103679397
2013-09-16,1674.198657927778
2013-09-17,1666.3850253272378
2013-09-18,1672.6183701563946
2013-09-19,1701.978055900607
2013-09-20,1695.164669546485
2013-09-23,1694.4317064237798
2013-09-24,1696.3800785827607
2013-09-25,1693.7733547629532
2013-09-26,1698.2092640948624
2013-09-27,1707.0143939781497
2013-09-30,1700.0347908448475
2013-10-01,1707.421552615487
2013-10-02,1702.3999835409156
2013-10-03,1699.5073872363214
2013-10-04,1690.1025527126046
2013-10-07,1670.7119807513354
2013-10-08,1670.386620233949
2013-10-09,1661.7944644938582
2013-10-10,1677.3828433807146
2013-10-11,1692.3211256692507
2013-10-14,1697.1624379982131
