Date,EUROPE ex UK SMALL GROWTH
1997-04-25,355.258998888534
1997-04-28,353.8306046030033
1997-04-29,354.50944942085863
1997-04-30,353.91605549023114
1997-05-01,356.18270052992784
1997-05-02,355.67382088119973
1997-05-05,357.1043907685707
1997-05-06,359.7166744523016
1997-05-07,361.1129058012278
1997-05-08,363.7342151329064
1997-05-09,367.87215428944205
1997-05-12,367.61887905918223
1997-05-13,369.8931933665887
1997-05-14,370.42793241808
1997-05-15,371.1455598185275
1997-05-16,372.90356821139454
1997-05-19,370.0448064372775
1997-05-20,371.70358253153114
1997-05-21,373.83212799690045
1997-05-22,374.13477840634994
1997-05-23,375.28237055723656
1997-05-26,375.87269022331714
1997-05-27,374.0239826391852
1997-05-28,373.4588151640493
1997-05-29,372.7244606933638
1997-05-30,369.1311118783521
1997-06-02,365.7264786657683
1997-06-03,368.19301097793
1997-06-04,368.71083875724815
1997-06-05,369.381423618001
1997-06-06,369.9910933448824
1997-06-09,374.29906795380606
1997-06-10,372.55838681649453
1997-06-11,374.12156866435765
1997-06-12,374.18215583535664
1997-06-13,372.384007594263
1997-06-16,374.20002293813104
1997-06-17,372.4330070519561
1997-06-18,372.4732956591402
1997-06-19,373.5840509861113
1997-06-20,372.3877393902778
1997-06-23,374.2580108766484
1997-06-24,374.2429702914561
1997-06-25,377.3681135219296
1997-06-26,376.6969711895534
1997-06-27,375.6550773376325
1997-06-30,374.5033139525411
1997-07-01,376.7021041092064
1997-07-02,375.9717607665866
1997-07-03,379.0690303126139
1997-07-04,379.74249927788367
1997-07-07,383.62727625168355
1997-07-08,382.1252390957912
1997-07-09,383.6798351577177
1997-07-10,383.93596638223516
1997-07-11,382.8834923687384
1997-07-14,381.2443421863223
1997-07-15,379.8424593924817
1997-07-16,383.18392824620037
1997-07-17,385.0817623900567
1997-07-18,383.2232542861283
1997-07-21,379.6811199692355
1997-07-22,378.9241571164255
1997-07-23,379.0563873208253
1997-07-24,376.91382278801956
1997-07-25,375.49974290085777
1997-07-28,375.9922228497149
1997-07-29,377.0616588805801
1997-07-30,376.4504803013571
1997-07-31,378.18095851532837
1997-08-01,374.93932338019874
1997-08-04,372.545319535602
1997-08-05,370.3166684719492
1997-08-06,372.99539919873615
1997-08-07,375.7989923098787
1997-08-08,378.3411754777993
1997-08-11,376.37719262855325
1997-08-12,376.1757226266263
1997-08-13,379.39869131699123
1997-08-14,376.7722684547999
1997-08-15,381.0600595434713
1997-08-18,374.79784066578395
1997-08-19,375.85905863888195
1997-08-20,375.37913939616874
1997-08-21,378.79758016641665
1997-08-22,378.67071736316063
1997-08-25,378.11734150905187
1997-08-26,379.17994375497847
1997-08-27,376.7216442760912
1997-08-28,378.6832590865518
1997-08-29,375.8210865553282
1997-09-01,374.8155149503935
1997-09-02,373.8214181657744
1997-09-03,377.7478985528951
1997-09-04,377.0545212558436
1997-09-05,380.7284377965039
1997-09-08,381.46425554150494
1997-09-09,381.5251479871633
1997-09-10,382.1465470492172
1997-09-11,381.30383359199686
1997-09-12,385.4462975711596
1997-09-15,387.5272998277669
1997-09-16,387.1826533385366
1997-09-17,389.7196477864382
1997-09-18,390.6417951420611
1997-09-19,391.28485751394
1997-09-22,389.50103210434884
1997-09-23,390.28538435026996
1997-09-24,395.28449081896963
1997-09-25,396.3310165140024
1997-09-26,396.337683973315
1997-09-29,398.5099087583736
1997-09-30,399.3359540440785
1997-10-01,398.6940558242122
1997-10-02,400.9337003211785
1997-10-03,404.5614999285122
1997-10-06,404.3265340457421
1997-10-07,406.35868986479375
1997-10-08,406.666166938947
1997-10-09,405.31427956812047
1997-10-10,403.204013688073
1997-10-13,405.89526104641635
1997-10-14,405.13446840732195
1997-10-15,405.9481302700859
1997-10-16,408.0030474313805
1997-10-17,399.4868270477345
1997-10-20,397.98312850261465
1997-10-21,398.0115770316362
1997-10-22,398.87937056542256
1997-10-23,393.3528968281661
1997-10-24,394.0530527426944
1997-10-27,388.67141623689264
1997-10-28,376.00317062011095
1997-10-29,388.2644478666422
1997-10-30,385.9931596101478
1997-10-31,388.5560705705099
1997-11-03,389.38326233623104
1997-11-04,392.7030952667841
1997-11-05,394.0504563101282
1997-11-06,393.43489793489135
1997-11-07,392.23439683977233
1997-11-10,390.67023514433816
1997-11-11,388.73986844710794
1997-11-12,383.0789165946408
1997-11-13,382.70246269088693
1997-11-14,380.9991976303927
1997-11-17,382.68404755954
1997-11-18,386.4615451591786
1997-11-19,383.58932861953673
1997-11-20,385.8390402005679
1997-11-21,384.53592402365354
1997-11-24,382.8839930180709
1997-11-25,380.36432390279754
1997-11-26,378.1978195235252
1997-11-27,377.517881055683
1997-11-28,379.28031448338015
1997-12-01,379.5535350603371
1997-12-02,380.8534964396838
1997-12-03,382.03603847889593
1997-12-04,383.6268665620092
1997-12-05,381.74925741102953
1997-12-08,380.9482676919997
1997-12-09,379.03130228346174
1997-12-10,380.3994901870049
1997-12-11,377.89427644431765
1997-12-12,379.4632052404422
1997-12-15,378.7664661925167
1997-12-16,376.778444105489
1997-12-17,380.5825961656368
1997-12-18,380.2177374849121
1997-12-19,377.1477928606081
1997-12-22,374.626625198874
1997-12-23,377.1058149141953
1997-12-24,377.17527339257333
1997-12-25,377.17527339257333
1997-12-26,377.37725813712046
1997-12-29,378.1968499048908
1997-12-30,378.18443601688847
1997-12-31,377.77859266973906
1998-01-01,377.78436998476514
1998-01-02,380.5200808274031
1998-01-05,381.0645059006217
1998-01-06,379.54956340664063
1998-01-07,378.1191820988494
1998-01-08,378.32279895418856
1998-01-09,375.7626463450755
1998-01-12,368.41083357654907
1998-01-13,371.82116911134705
1998-01-14,374.28224196784123
1998-01-15,373.2336807688343
1998-01-16,376.565878065701
1998-01-19,377.8444008235981
1998-01-20,379.41641106353524
1998-01-21,381.75780842676073
1998-01-22,385.35746795918163
1998-01-23,390.8660797099544
1998-01-26,389.4064411808947
1998-01-27,390.65351229797955
1998-01-28,389.34076020037475
1998-01-29,386.75935751784425
1998-01-30,386.9714873093501
1998-02-02,391.4607627660706
1998-02-03,393.2472535300851
1998-02-04,395.7581752775681
1998-02-05,400.69019724030983
1998-02-06,401.2187666929013
1998-02-09,399.07025060307143
1998-02-10,399.47731477222897
1998-02-11,400.1900574856863
1998-02-12,401.9010702482657
1998-02-13,399.1764169244959
1998-02-16,400.9402538557819
1998-02-17,402.1173992866349
1998-02-18,403.60624663380713
1998-02-19,403.5055592194846
1998-02-20,404.1984685814932
1998-02-23,411.28334135771547
1998-02-24,410.7087239157369
1998-02-25,411.0730884052834
1998-02-26,414.15850291057814
1998-02-27,415.97614931644597
1998-03-02,420.93900655987426
1998-03-03,422.29179514634166
1998-03-04,420.7849592466103
1998-03-05,416.2868153128063
1998-03-06,420.8614596892028
1998-03-09,426.44124468373417
1998-03-10,427.7729803140851
1998-03-11,428.5582495709397
1998-03-12,432.17693419441014
1998-03-13,440.22136657503876
1998-03-16,442.3009253491764
1998-03-17,446.6896843603362
1998-03-18,441.91903289684456
1998-03-19,444.25005400855093
1998-03-20,445.28886732068867
1998-03-23,449.8239832947838
1998-03-24,449.8044939034947
1998-03-25,453.7112818110101
1998-03-26,454.1293054711276
1998-03-27,457.22090148706536
1998-03-30,455.6517643624181
1998-03-31,455.29914965961035
1998-04-01,458.0778091811197
1998-04-02,461.4659893947085
1998-04-03,464.3667241823302
1998-04-06,468.9098627135164
1998-04-07,468.5623451001906
1998-04-08,468.9054628115253
1998-04-09,473.87063984617566
1998-04-10,475.3547425553363
1998-04-13,474.8546044754162
1998-04-14,483.5938427290659
1998-04-15,486.90699310043647
1998-04-16,482.5082461060421
1998-04-17,481.98803712671844
1998-04-20,487.41229424681757
1998-04-21,493.73020794957483
1998-04-22,492.44329576168917
1998-04-23,486.70262598983595
1998-04-24,482.4301171124347
1998-04-27,471.0070432256632
1998-04-28,473.4269941813214
1998-04-29,475.4240067774478
1998-04-30,480.96459326021346
1998-05-01,486.2302988195319
1998-05-04,495.77625803902276
1998-05-05,498.6799735572177
1998-05-06,500.4090363784883
1998-05-07,496.8218362676256
1998-05-08,496.13114950428496
1998-05-11,497.22791764891576
1998-05-12,497.83577576682404
1998-05-13,498.0588136104735
1998-05-14,497.3483150900622
1998-05-15,497.5859718083262
1998-05-18,493.78098024569124
1998-05-19,498.64178674210456
1998-05-20,506.4881202903813
1998-05-21,510.35490882019656
1998-05-22,512.2289045451606
1998-05-25,513.5753344094925
1998-05-26,512.3532851349746
1998-05-27,501.92138966583923
1998-05-28,503.66042630485015
1998-05-29,506.1491427292301
1998-06-01,505.58706936161474
1998-06-02,505.1225528160582
1998-06-03,509.09987888655155
1998-06-04,509.32923247013537
1998-06-05,510.4389085874923
1998-06-08,512.8201196296784
1998-06-09,512.2791964134581
1998-06-10,504.218848146443
1998-06-11,500.02135862447716
1998-06-12,493.8902067353009
1998-06-15,480.80793223203875
1998-06-16,484.70781048892405
1998-06-17,493.09100320443434
1998-06-18,493.0872381678318
1998-06-19,493.2539766650545
1998-06-22,487.24731602839574
1998-06-23,485.3477435048784
1998-06-24,485.8567296610305
1998-06-25,488.4412230982258
1998-06-26,484.2325269333144
1998-06-29,485.21058225063456
1998-06-30,485.2316997221885
1998-07-01,484.27983684647563
1998-07-02,486.29395092106046
1998-07-03,489.3429861663637
1998-07-06,493.6461789413497
1998-07-07,494.6616599221219
1998-07-08,495.06177641027443
1998-07-09,493.5102048449862
1998-07-10,495.0608825945018
1998-07-13,499.9132642224965
1998-07-14,501.71289415223737
1998-07-15,502.06448055825484
1998-07-16,505.8703618749858
1998-07-17,510.034766269954
1998-07-20,514.5955015321326
1998-07-21,510.92623129504096
1998-07-22,506.29047696124957
1998-07-23,501.8497949222016
1998-07-24,503.66910599124094
1998-07-27,501.33542241236415
1998-07-28,502.1446406795342
1998-07-29,498.43623067532064
1998-07-30,500.67547901100335
1998-07-31,499.9761310019099
1998-08-03,493.403637033204
1998-08-04,492.5011793914179
1998-08-05,485.59068140839526
1998-08-06,484.3432399976381
1998-08-07,486.5988155436341
1998-08-10,482.06459389232504
1998-08-11,469.59204007348137
1998-08-12,473.47616822122234
1998-08-13,465.3189206863637
1998-08-14,465.461229325899
1998-08-17,463.4830240465992
1998-08-18,469.17896425422185
1998-08-19,471.327020002242
1998-08-20,469.2078635148839
1998-08-21,459.60739591648417
1998-08-24,455.2121746775658
1998-08-25,455.6143175501061
1998-08-26,446.1386415485412
1998-08-27,429.7858428352726
1998-08-28,427.8961890585334
1998-08-31,429.9503244359466
1998-09-01,420.9689118722571
1998-09-02,430.73703285292896
1998-09-03,427.718324354484
1998-09-04,425.26653480659604
1998-09-07,429.22826470616724
1998-09-08,433.1072533652029
1998-09-09,433.41010273233996
1998-09-10,430.21289096969684
1998-09-11,425.6145340660472
1998-09-14,429.133799126095
1998-09-15,432.26482373874165
1998-09-16,434.1956860506853
1998-09-17,426.1839448632251
1998-09-18,419.3558730927997
1998-09-21,406.24804404409804
1998-09-22,409.48620555718406
1998-09-23,411.0185433431963
1998-09-24,416.3191970037429
1998-09-25,411.94892922112166
1998-09-28,411.3295605918506
1998-09-29,411.23932721804385
1998-09-30,407.5419183043925
1998-10-01,396.2081753610728
1998-10-02,385.89637154145817
1998-10-05,380.372183509264
1998-10-06,382.347810957126
1998-10-07,389.479189433568
1998-10-08,378.27627002722414
1998-10-09,373.0710281637965
1998-10-12,378.73032961935417
1998-10-13,385.41644703994336
1998-10-14,388.2266471247796
1998-10-15,400.88978580003885
1998-10-16,411.5057376196506
1998-10-19,412.641289594696
1998-10-20,416.7658565055505
1998-10-21,416.2120676475262
1998-10-22,419.9797098023541
1998-10-23,420.8005703132439
1998-10-26,422.1052773327514
1998-10-27,423.592377467931
1998-10-28,420.2318741025265
1998-10-29,422.1685872714067
1998-10-30,426.4844653767613
1998-11-02,436.7947988598585
1998-11-03,434.6619621843667
1998-11-04,438.0248340320521
1998-11-05,439.85576371316864
1998-11-06,440.68173311771574
1998-11-09,433.59422756365143
1998-11-10,429.993633319689
1998-11-11,432.998453318891
1998-11-12,427.0329551101681
1998-11-13,427.80537427990674
1998-11-16,437.1063854005651
1998-11-17,435.1016379072311
1998-11-18,436.92415751783244
1998-11-19,436.16221319630904
1998-11-20,438.00919670017424
1998-11-23,437.1531591449809
1998-11-24,436.7748143757336
1998-11-25,435.0870758384882
1998-11-26,439.54731569538603
1998-11-27,441.3310478171444
1998-11-30,445.98888531146656
1998-12-01,440.28264128138267
1998-12-02,442.1516223645742
1998-12-03,439.1610758975269
1998-12-04,439.4761276037841
1998-12-07,439.96147364115745
1998-12-08,440.89860004228507
1998-12-09,439.6738100433894
1998-12-10,440.8007565115359
1998-12-11,437.0109281905446
1998-12-14,433.33914683973586
1998-12-15,431.61555305958126
1998-12-16,433.25149410721633
1998-12-17,433.9851520665509
1998-12-18,435.3492368727407
1998-12-21,436.09195642119766
1998-12-22,437.28657967384686
1998-12-23,441.9685951005003
1998-12-24,441.5759676566092
1998-12-25,441.5759676566092
1998-12-28,444.9907126171902
1998-12-29,446.9869086996005
1998-12-30,449.0042556434922
1998-12-31,450.6264396934388
1999-01-01,450.47864545689714
1999-01-04,464.1284956037265
1999-01-05,464.0477150030228
1999-01-06,465.3376573051544
1999-01-07,461.75693324772095
1999-01-08,459.4396806362455
1999-01-11,458.55882015114094
1999-01-12,456.8693969778737
1999-01-13,447.6567199812087
1999-01-14,452.36953756668345
1999-01-15,448.3216850906308
1999-01-18,455.35574166538936
1999-01-19,455.9124281233908
1999-01-20,457.03883051533626
1999-01-21,455.460868312085
1999-01-22,450.114022109445
1999-01-25,448.1654326421062
1999-01-26,453.3101914682673
1999-01-27,452.5838914967612
1999-01-28,450.2394894071049
1999-01-29,449.46329830024996
1999-02-01,451.219157956336
1999-02-02,451.68312363158395
1999-02-03,451.14447126642835
1999-02-04,451.4184121067206
1999-02-05,452.3770318077065
1999-02-08,451.100381884167
1999-02-09,450.2132584265823
1999-02-10,446.13574100299456
1999-02-11,449.0616342373243
1999-02-12,453.180168550222
1999-02-15,451.1678573815562
1999-02-16,449.6461509914694
1999-02-17,449.9570629198044
1999-02-18,448.2246729477509
1999-02-19,443.13201621980954
1999-02-22,443.07222399666205
1999-02-23,440.1166994245551
1999-02-24,443.05617642697683
1999-02-25,446.8553786015969
1999-02-26,444.31710480807703
1999-03-01,442.74246432519845
1999-03-02,439.71373902618814
1999-03-03,439.27319309080866
1999-03-04,432.67919640291444
1999-03-05,438.09466803272636
1999-03-08,440.85174848305803
1999-03-09,441.38889222850884
1999-03-10,441.078300032021
1999-03-11,437.2620033891552
1999-03-12,445.00591941684496
1999-03-15,445.20244893403947
1999-03-16,443.1599603350596
1999-03-17,447.1296793521939
1999-03-18,444.7903988495769
1999-03-19,445.144231639261
1999-03-22,441.9198948238804
1999-03-23,436.6962778049832
1999-03-24,430.8221843992503
1999-03-25,433.17448240704414
1999-03-26,428.9445236943522
1999-03-29,428.20871938426274
1999-03-30,430.7959594713522
1999-03-31,431.0462565955621
1999-04-01,429.0022444294078
1999-04-02,429.3784817664706
1999-04-05,425.401218647698
1999-04-06,429.7695677194403
1999-04-07,433.36274056252455
1999-04-08,436.9327290212764
1999-04-09,436.5358089583351
1999-04-12,438.46714056053213
1999-04-13,439.8544425092314
1999-04-14,442.968591307026
1999-04-15,439.52260948430654
1999-04-16,438.3617515480611
1999-04-19,435.2324150595424
1999-04-20,431.8674529313647
1999-04-21,431.0757161066167
1999-04-22,431.1864147110112
1999-04-23,433.845547908601
1999-04-26,433.0349221325977
1999-04-27,438.34010671003745
1999-04-28,437.89375407841544
1999-04-29,436.84787718921797
1999-04-30,439.8766851217399
1999-05-03,442.2557155461578
1999-05-04,445.38211258777625
1999-05-05,448.1362675330566
1999-05-06,454.508358901252
1999-05-07,454.2577133136996
1999-05-10,455.3299496039329
1999-05-11,454.02924098022226
1999-05-12,452.19993988171177
1999-05-13,450.43748120048366
1999-05-14,453.4054687902274
1999-05-17,446.53302803723693
1999-05-18,449.5959048116551
1999-05-19,451.31073091331496
1999-05-20,453.83811391924837
1999-05-21,452.21109125070296
1999-05-24,452.67059025756964
1999-05-25,451.22976591181254
1999-05-26,444.23687651768864
1999-05-27,442.83776629646843
1999-05-28,441.1758643775595
1999-05-31,441.68387515048886
1999-06-01,447.28700074246706
1999-06-02,440.8537981178765
1999-06-03,442.9363991024607
1999-06-04,441.85319461491315
1999-06-07,442.9789909855678
1999-06-08,448.8263395486325
1999-06-09,448.9257221799633
1999-06-10,450.4407808165438
1999-06-11,450.5323898452193
1999-06-14,448.5239767606618
1999-06-15,447.5030697191026
1999-06-16,443.63932315160474
1999-06-17,445.2572862669472
1999-06-18,449.45907467451866
1999-06-21,451.2281706854646
1999-06-22,450.43604071713577
1999-06-23,449.7856103341424
1999-06-24,451.74662853852453
1999-06-25,455.4119188473469
1999-06-28,452.28252715315153
1999-06-29,452.3918819939023
1999-06-30,453.0775300962596
1999-07-01,454.08975566155823
1999-07-02,453.63901833260417
1999-07-05,459.4078206640089
1999-07-06,460.2157408428105
1999-07-07,459.6902823375491
1999-07-08,456.8266338327192
1999-07-09,457.532685354887
1999-07-12,456.52244975744213
1999-07-13,455.7682830854252
1999-07-14,457.5314261853234
1999-07-15,461.07386215994535
1999-07-16,461.4537132110665
1999-07-19,462.2470236277215
1999-07-20,470.94754568751716
1999-07-21,470.50316924123763
1999-07-22,470.5453809447573
1999-07-23,469.0735322490733
1999-07-26,475.34749869275555
1999-07-27,471.1553027038824
1999-07-28,473.2716392542795
1999-07-29,474.3290289288881
1999-07-30,472.40363090428997
1999-08-02,468.0224961856332
1999-08-03,469.291633706711
1999-08-04,475.685777485452
1999-08-05,473.0213716716162
1999-08-06,475.45084765442664
1999-08-09,475.8778658473952
1999-08-10,476.6911091968142
1999-08-11,474.7804943490715
1999-08-12,477.7041819834889
1999-08-13,478.5249770522827
1999-08-16,482.7619690317105
1999-08-17,482.29589992803244
1999-08-18,487.7652327170233
1999-08-19,491.228339620831
1999-08-20,496.6334502148726
1999-08-23,498.8091301586254
1999-08-24,494.50956284634117
1999-08-25,494.8786777556004
1999-08-26,494.88682698644095
1999-08-27,499.57656029470894
1999-08-30,504.2135686371118
1999-08-31,508.0370641354124
1999-09-01,513.2886243198154
1999-09-02,518.3443420726925
1999-09-03,515.9731577164013
1999-09-06,523.148274524379
1999-09-07,526.1890079462523
1999-09-08,525.4671706642678
1999-09-09,525.1772550535957
1999-09-10,527.0423796207191
1999-09-13,530.9597755863815
1999-09-14,533.2283460706749
1999-09-15,536.8247703087136
1999-09-16,541.0225458742494
1999-09-17,541.8914300658839
1999-09-20,537.4093026130764
1999-09-21,529.9184973267039
1999-09-22,530.0557503494989
1999-09-23,520.7725306016151
1999-09-24,510.03116911596425
1999-09-27,501.218351166046
1999-09-28,508.88868959191535
1999-09-29,514.8014673285195
1999-09-30,521.9501207602366
1999-10-01,525.9679415045055
1999-10-04,531.6302879281556
1999-10-05,539.5823201600094
1999-10-06,546.4887716021518
1999-10-07,550.4367002256756
1999-10-08,546.5646555268991
1999-10-11,554.6096637467468
1999-10-12,566.6057188224989
1999-10-13,563.6682490529244
1999-10-14,557.4955650304105
1999-10-15,554.7836201942556
1999-10-18,537.5933270368649
1999-10-19,538.1224305248256
1999-10-20,549.5363365847373
1999-10-21,552.0948726042735
1999-10-22,546.1345844812283
1999-10-25,543.8448266037316
1999-10-26,535.285654998969
1999-10-27,525.7986600110211
1999-10-28,526.1665737859973
1999-10-29,530.8943472192223
1999-11-01,536.1595298930273
1999-11-02,536.1023612479581
1999-11-03,535.1153167142242
1999-11-04,535.3304607747363
1999-11-05,539.0287672986769
1999-11-08,543.7259400818258
1999-11-09,547.3258118288139
1999-11-10,551.1211718071936
1999-11-11,549.5066081299435
1999-11-12,545.8414624128953
1999-11-15,549.4793720139613
1999-11-16,550.8395803959015
1999-11-17,556.8132330537691
1999-11-18,554.0203982484186
1999-11-19,555.8088060558526
1999-11-22,557.2158190611891
1999-11-23,550.4670330939033
1999-11-24,538.6646322930925
1999-11-25,544.8807501349982
1999-11-26,545.8392159087225
1999-11-29,546.4421614568483
1999-11-30,542.61793853062
1999-12-01,544.3700954293685
1999-12-02,545.7098429686324
1999-12-03,548.9376817097215
1999-12-06,560.9373482177382
1999-12-07,554.968000547422
1999-12-08,551.6850951546155
1999-12-09,546.2675043423666
1999-12-10,552.0990786516088
1999-12-13,564.2462080116443
1999-12-14,561.7775369866398
1999-12-15,545.3488027239224
1999-12-16,545.9651726547704
1999-12-17,545.2094783088015
1999-12-20,537.4059940967455
1999-12-21,531.7622990920818
1999-12-22,535.587475262083
1999-12-23,535.1582135391777
1999-12-24,531.2247976895987
1999-12-27,541.9681326194233
1999-12-28,546.6334885906416
1999-12-29,555.0193045324983
1999-12-30,566.640159792363
1999-12-31,566.8569412830245
2000-01-03,590.2818186300503
2000-01-04,581.0249040083294
2000-01-05,564.8225000232217
2000-01-06,567.6191898105417
2000-01-07,578.365299474171
2000-01-10,588.4467080807383
2000-01-11,582.3072258256366
2000-01-12,579.736861394405
2000-01-13,585.1110162847816
2000-01-14,586.4599361153205
2000-01-17,594.4218887608087
2000-01-18,589.5134846140578
2000-01-19,586.1350813263482
2000-01-20,596.5925913253923
2000-01-21,599.2491570720944
2000-01-24,602.5681685551248
2000-01-25,599.2804869198095
2000-01-26,599.5826381211465
2000-01-27,594.2534953765999
2000-01-28,593.1893569950147
2000-01-31,582.4549559744711
2000-02-01,587.7681142065422
2000-02-02,594.5471388381828
2000-02-03,616.0829075752265
2000-02-04,624.5074019576531
2000-02-07,634.0645580695189
2000-02-08,652.3018621439645
2000-02-09,651.669559340182
2000-02-10,643.3200776108675
2000-02-11,653.3950674842085
2000-02-14,649.5041240578386
2000-02-15,648.0289714984602
2000-02-16,640.0695862868434
2000-02-17,642.342471769997
2000-02-18,653.2020315542885
2000-02-21,647.4053728498487
2000-02-22,655.2264278333208
2000-02-23,660.8091268748113
2000-02-24,668.1257711635571
2000-02-25,660.8871404048534
2000-02-28,636.8692716518809
2000-02-29,637.0599528133286
2000-03-01,652.7667958194494
2000-03-02,663.9804999214964
2000-03-03,667.8368733558522
2000-03-06,671.8419841495473
2000-03-07,660.0388061771791
2000-03-08,649.1587416958545
2000-03-09,659.8723461180856
2000-03-10,663.9059177808863
2000-03-13,650.9923681281075
2000-03-14,641.9391604818039
2000-03-15,626.3762286773979
2000-03-16,632.0071948031614
2000-03-17,645.2032501720453
2000-03-20,654.7250200264025
2000-03-21,638.7078439546696
2000-03-22,629.0095462007406
2000-03-23,621.849026445128
2000-03-24,628.126987137069
2000-03-27,627.5766349673584
2000-03-28,622.4271015985238
2000-03-29,618.5010322810849
2000-03-30,602.8996790061614
2000-03-31,600.1843509337785
2000-04-03,589.9449401301165
2000-04-04,574.6563643142273
2000-04-05,563.1973901142744
2000-04-06,580.7948537862594
2000-04-07,593.5827157803361
2000-04-10,597.9183104101054
2000-04-11,584.938174375636
2000-04-12,580.9740864589426
2000-04-13,570.3808145843619
2000-04-14,556.7421137976204
2000-04-17,535.0846077598078
2000-04-18,533.7523148753716
2000-04-19,540.6648646183698
2000-04-20,544.0356941395324
2000-04-21,547.1460208902096
2000-04-24,545.9566109647857
2000-04-25,536.3329600587793
2000-04-26,540.2907894920771
2000-04-27,531.1159345702142
2000-04-28,538.1908280652005
2000-05-01,537.1367099088143
2000-05-02,550.5245397375337
2000-05-03,536.6170477415454
2000-05-04,536.2613892429978
2000-05-05,540.8620083052226
2000-05-08,542.5876073028865
2000-05-09,543.1415187886898
2000-05-10,542.3628576657187
2000-05-11,538.9605571226973
2000-05-12,551.128622034844
2000-05-15,557.7313314613339
2000-05-16,555.5590971214052
2000-05-17,544.0804624576303
2000-05-18,546.7418832708614
2000-05-19,537.8065151048991
2000-05-22,526.3374357867898
2000-05-23,525.5506210887957
2000-05-24,510.91050438584875
2000-05-25,519.8079970945721
2000-05-26,527.125535460309
2000-05-29,532.2005744513663
2000-05-30,539.0220296831628
2000-05-31,543.1968091734269
2000-06-01,547.1288074599586
2000-06-02,564.6929612352019
2000-06-05,565.2687208496034
2000-06-06,571.1750946794537
2000-06-07,563.5419677868416
2000-06-08,566.21698625869
2000-06-09,565.5657791316365
2000-06-12,566.3729351808562
2000-06-13,564.063025353757
2000-06-14,566.5902087559456
2000-06-15,560.7771114741266
