Date,EMU SMALL GROWTH
1998-03-16,489.0020553615886
1998-03-17,494.6839006092601
1998-03-18,488.95712212646924
1998-03-19,492.14744372912384
1998-03-20,493.13890290744166
1998-03-23,497.15797828722157
1998-03-24,496.4644781097911
1998-03-25,499.87697350610966
1998-03-26,500.0533002389545
1998-03-27,503.9723204555415
1998-03-30,503.0300536130139
1998-03-31,503.9494960005844
1998-04-01,507.7622147709545
1998-04-02,512.5773726423043
1998-04-03,515.6657983247783
1998-04-06,521.8324533332893
1998-04-07,522.708134319431
1998-04-08,522.2020881727478
1998-04-09,528.4390144777302
1998-04-10,530.954642249388
1998-04-13,530.5620299543991
1998-04-14,540.3310129475182
1998-04-15,543.4393635041247
1998-04-16,538.3340891004028
1998-04-17,537.7198298906136
1998-04-20,544.0739137049927
1998-04-21,552.0247054459239
1998-04-22,550.3502745219048
1998-04-23,543.6926870646034
1998-04-24,537.2100061308662
1998-04-27,523.3789276596101
1998-04-28,527.0514966289487
1998-04-29,530.2321701883706
1998-04-30,536.6613037608021
1998-05-01,543.0372210950916
1998-05-04,554.1257721777987
1998-05-05,557.4824047627745
1998-05-06,557.4723502388989
1998-05-07,553.3845670128784
1998-05-08,552.6005741510204
1998-05-11,553.4568099534463
1998-05-12,554.2208085266972
1998-05-13,555.1019736122519
1998-05-14,554.8256319881467
1998-05-15,555.2776969910306
1998-05-18,552.1784545099964
1998-05-19,559.0253745543638
1998-05-20,569.6136603531082
1998-05-21,574.3633189884564
1998-05-22,576.8149386282071
1998-05-25,580.0723366532579
1998-05-26,578.4547137903986
1998-05-27,566.9606276043845
1998-05-28,569.0811652743693
1998-05-29,572.2774317000974
1998-06-01,571.084951773672
1998-06-02,571.400594807727
1998-06-03,577.1855331937192
1998-06-04,577.0352484092103
1998-06-05,578.2624762310096
1998-06-08,580.99791971985
1998-06-09,580.2166833385434
1998-06-10,571.5086484945524
1998-06-11,567.0839897580822
1998-06-12,560.2410292972066
1998-06-15,544.9494334169746
1998-06-16,549.7638218299277
1998-06-17,560.2077227442659
1998-06-18,560.925342695644
1998-06-19,561.4310604494514
1998-06-22,554.407891612506
1998-06-23,551.5710541845078
1998-06-24,551.8465274761505
1998-06-25,554.2309167104012
1998-06-26,549.5801092201939
1998-06-29,550.3967779579833
1998-06-30,550.5914437399687
1998-07-01,549.5704915568815
1998-07-02,553.0203175130285
1998-07-03,556.8592346117513
1998-07-06,562.5502922697485
1998-07-07,563.1952012240946
1998-07-08,563.1476510592464
1998-07-09,561.0107477836578
1998-07-10,562.1129722448835
1998-07-13,567.741415784992
1998-07-14,570.0425176020249
1998-07-15,569.8901330133707
1998-07-16,574.5886050456846
1998-07-17,579.9143383235063
1998-07-20,585.9037851372821
1998-07-21,582.5713504615293
1998-07-22,577.1876808310367
1998-07-23,571.249744279005
1998-07-24,573.0818668910252
1998-07-27,571.3171497443631
1998-07-28,572.736135560666
1998-07-29,568.0518370718345
1998-07-30,570.5083480679504
1998-07-31,569.7612438857772
1998-08-03,562.4116523143017
1998-08-04,562.0783343473469
1998-08-05,554.3501183442787
1998-08-06,554.7878641153366
1998-08-07,557.1401046100405
1998-08-10,553.0674815301469
1998-08-11,539.5294200292434
1998-08-12,543.7269622081353
1998-08-13,534.8709444259367
1998-08-14,534.767021678555
1998-08-17,533.206106666448
1998-08-18,539.4360537321222
1998-08-19,541.9750396049151
1998-08-20,540.0329320976114
1998-08-21,529.9826788989037
1998-08-24,524.7663646414865
1998-08-25,524.7778686021284
1998-08-26,514.6044381116033
1998-08-27,496.83357840560876
1998-08-28,492.6277891492652
1998-08-31,495.36106577936476
1998-09-01,485.1725174585474
1998-09-02,496.495969275599
1998-09-03,493.90195491393285
1998-09-04,489.70519150588495
1998-09-07,493.99779114199856
1998-09-08,498.20491852419696
1998-09-09,498.9817874376602
1998-09-10,495.32911996633857
1998-09-11,488.8711680632387
1998-09-14,493.310097295941
1998-09-15,496.99877832386534
1998-09-16,499.653354289904
1998-09-17,490.5147403279605
1998-09-18,483.4169513454358
1998-09-21,468.70681972994686
1998-09-22,472.5609907055713
1998-09-23,473.82302833880016
1998-09-24,480.32914409622106
1998-09-25,474.8546910626121
1998-09-28,473.78483064812264
1998-09-29,473.4717098738015
1998-09-30,469.070499493058
1998-10-01,454.3458372604024
1998-10-02,441.42441473980153
1998-10-05,435.9738970774685
1998-10-06,439.2115504829313
1998-10-07,448.00536876072283
1998-10-08,436.35586114166796
1998-10-09,429.936018356832
1998-10-12,434.40331016805754
1998-10-13,442.5021844480818
1998-10-14,447.212921449516
1998-10-15,463.2354728751591
1998-10-16,474.9122057421497
1998-10-19,476.48067980254206
1998-10-20,481.4982053720077
1998-10-21,480.6915580790343
1998-10-22,484.72311830303136
1998-10-23,485.027524063912
1998-10-26,486.51280298764794
1998-10-27,487.9484329369932
1998-10-28,484.0681758054855
1998-10-29,485.79282251907836
1998-10-30,490.9115939441742
1998-11-02,502.81122292092573
1998-11-03,501.40101478844394
1998-11-04,506.033865386341
1998-11-05,508.90090187247665
1998-11-06,510.6175663865915
1998-11-09,503.1329622157958
1998-11-10,498.60220466947516
1998-11-11,501.0381583766255
1998-11-12,493.5978072196233
1998-11-13,493.96204400104693
1998-11-16,506.10966341748457
1998-11-17,503.941335879959
1998-11-18,505.99895330096103
1998-11-19,504.71430514780417
1998-11-20,506.70501369459265
1998-11-23,505.3451672339486
1998-11-24,504.66421755957634
1998-11-25,503.34472707824193
1998-11-26,508.6619816555977
1998-11-27,511.4764996513064
1998-11-30,517.3341934718599
1998-12-01,510.23878259140236
1998-12-02,512.7460896661884
1998-12-03,508.8330130313191
1998-12-04,509.5479455148303
1998-12-07,510.81806424505004
1998-12-08,511.50219163599684
1998-12-09,509.539169496604
1998-12-10,511.35199747364607
1998-12-11,506.7432280978548
1998-12-14,502.871851276932
1998-12-15,501.48009390346124
1998-12-16,502.61229148105394
1998-12-17,503.2069262514343
1998-12-18,504.6227226490878
1998-12-21,505.6945830517607
1998-12-22,506.5905397162176
1998-12-23,511.8602542883192
1998-12-24,511.65669223249523
1998-12-25,511.65669223249523
1998-12-28,515.8891366062346
1998-12-29,518.500634381028
1998-12-30,521.2332256207873
1998-12-31,523.8275179569428
1999-01-01,523.611008939409
1999-01-04,540.4074026186134
1999-01-05,539.4870097007804
1999-01-06,540.4319896246902
1999-01-07,535.9515381916884
1999-01-08,531.7879405300635
1999-01-11,530.8851189877983
1999-01-12,529.4266940128654
1999-01-13,517.8881016232903
1999-01-14,524.1865122308873
1999-01-15,519.2042766723856
1999-01-18,528.1592923422733
1999-01-19,527.9073470442257
1999-01-20,529.4129599177276
1999-01-21,527.9875271117137
1999-01-22,521.2504916645734
1999-01-25,518.4434399917781
1999-01-26,525.8918542964592
1999-01-27,524.7597763222291
1999-01-28,521.7997483966258
1999-01-29,521.2481263325353
1999-02-01,523.1747970355947
1999-02-02,524.1453158392314
1999-02-03,524.0131316625734
1999-02-04,524.5025670701832
1999-02-05,525.4874224409408
1999-02-08,524.7935684886372
1999-02-09,524.2138318580152
1999-02-10,518.8114909381014
1999-02-11,522.7463321835106
1999-02-12,528.0950472317096
1999-02-15,525.7831831453291
1999-02-16,523.901649316877
1999-02-17,525.2392545210786
1999-02-18,523.0571031635887
1999-02-19,516.6303340977493
1999-02-22,516.071142505167
1999-02-23,511.8709861001465
1999-02-24,515.9875440226766
1999-02-25,521.4965427432846
1999-02-26,518.1233328287266
1999-03-01,516.1472396963862
1999-03-02,511.63262279179304
1999-03-03,510.56748271204873
1999-03-04,501.66571967558957
1999-03-05,508.023516735129
1999-03-08,511.82465735987034
1999-03-09,512.95895287769
1999-03-10,512.3184550247981
1999-03-11,507.18441045862687
1999-03-12,517.0777194652046
1999-03-15,517.9894781429203
1999-03-16,516.0169746056508
1999-03-17,520.2868948281123
1999-03-18,517.3779401249908
1999-03-19,516.9891852430372
1999-03-22,513.0929866759448
1999-03-23,505.3858390892124
1999-03-24,497.97123680837757
1999-03-25,500.20557784911955
1999-03-26,495.0721385995515
1999-03-29,493.2920814662266
1999-03-30,496.80818985405534
1999-03-31,496.2149431099618
1999-04-01,492.7807426537389
1999-04-02,493.6622440984634
1999-04-05,488.64907946612595
1999-04-06,493.92960062812847
1999-04-07,498.00926223325564
1999-04-08,502.3279687445372
1999-04-09,501.8222610296533
1999-04-12,504.45643151815324
1999-04-13,506.473624890611
1999-04-14,510.54766090653186
1999-04-15,506.2796398138267
1999-04-16,503.9558685109183
1999-04-19,499.309758937252
1999-04-20,495.9681102113904
1999-04-21,494.65361731282644
1999-04-22,493.8274796388508
1999-04-23,497.11900711643824
1999-04-26,495.7873048716766
1999-04-27,502.5311204802935
1999-04-28,502.5310952028095
1999-04-29,500.7791492883995
1999-04-30,504.7354923967354
1999-05-03,507.41916566719476
1999-05-04,510.58567299794043
1999-05-05,514.2924383283511
1999-05-06,522.2027515085997
1999-05-07,522.1636046237854
1999-05-10,523.309307785491
1999-05-11,522.2010122470982
1999-05-12,520.2624319545996
1999-05-13,518.2365281112186
1999-05-14,522.1212254102749
1999-05-17,513.0925751151426
1999-05-18,517.4664036651286
1999-05-19,519.1894315497341
1999-05-20,521.9165730627667
1999-05-21,519.7589197657977
1999-05-24,520.260691493388
1999-05-25,518.6303678098972
1999-05-26,509.72695780090646
1999-05-27,508.19619932548244
1999-05-28,505.4720774684781
1999-05-31,505.4796591960123
1999-06-01,513.3895417612996
1999-06-02,505.623927144058
1999-06-03,507.87635612903466
1999-06-04,506.0603103568434
1999-06-07,507.2565835000428
1999-06-08,513.8580557276445
1999-06-09,514.0359366170139
1999-06-10,515.8094365057894
1999-06-11,515.3071981277214
1999-06-14,512.9797826347447
1999-06-15,511.8751874885797
1999-06-16,507.34812496293233
1999-06-17,509.3315579369078
1999-06-18,514.4430503664457
1999-06-21,516.8463604941927
1999-06-22,515.9539709278058
1999-06-23,515.2602191143988
1999-06-24,518.0421166172724
1999-06-25,522.2673322723567
1999-06-28,518.9526733531716
1999-06-29,518.797402158291
1999-06-30,519.4863873683636
1999-07-01,520.9898141479298
1999-07-02,520.2637052365687
1999-07-05,527.3596966159309
1999-07-06,528.4659218068805
1999-07-07,528.1791864866616
1999-07-08,524.5611705023922
1999-07-09,525.3876957225118
1999-07-12,524.1792079000446
1999-07-13,523.210761978218
1999-07-14,524.6214422450563
1999-07-15,528.4749151333967
1999-07-16,529.0321465099211
1999-07-19,530.9001476154507
1999-07-20,541.4850484479266
1999-07-21,541.3856882800438
1999-07-22,541.876981887752
1999-07-23,539.8706449481715
1999-07-26,547.7291542624631
1999-07-27,541.4863604741047
1999-07-28,544.9174683510678
1999-07-29,545.4096632075142
1999-07-30,542.3726297573088
1999-08-02,536.8585520995628
1999-08-03,538.7136002150064
1999-08-04,547.220047085912
1999-08-05,545.516509301772
1999-08-06,548.8241816921768
1999-08-09,549.7716441187196
1999-08-10,550.9698984739414
1999-08-11,548.3953498187367
1999-08-12,552.2988899835595
1999-08-13,554.213457778732
1999-08-16,559.2412499768227
1999-08-17,558.8744039631118
1999-08-18,566.374451292654
1999-08-19,569.9919177368895
1999-08-20,577.077347492554
1999-08-23,580.4716421711959
1999-08-24,574.7459624074008
1999-08-25,574.6904294305111
1999-08-26,574.7230000276338
1999-08-27,581.0587685351115
1999-08-30,587.4031062139053
1999-08-31,591.7826325042589
1999-09-01,598.1415777680646
1999-09-02,604.8223180352874
1999-09-03,601.6698631216024
1999-09-06,610.8249833964625
1999-09-07,615.1664447412692
1999-09-08,613.9025732012229
1999-09-09,613.0708393549291
1999-09-10,616.4199370738185
1999-09-13,622.7430293663688
1999-09-14,626.2740113596084
1999-09-15,631.9898899998648
1999-09-16,638.5055521887183
1999-09-17,639.4897482428951
1999-09-20,632.0433296459735
1999-09-21,620.6538397259856
1999-09-22,621.5405780978097
1999-09-23,608.3711410507545
1999-09-24,594.4142455447479
1999-09-27,581.7842757689624
1999-09-28,592.6731054385883
1999-09-29,600.7519430669709
1999-09-30,610.7385992202107
1999-10-01,615.7559161650128
1999-10-04,623.2217213824248
1999-10-05,635.1252588176592
1999-10-06,644.5242257618096
1999-10-07,649.5818141903768
1999-10-08,644.7729416398342
1999-10-11,655.3795813806419
1999-10-12,671.6614543960385
1999-10-13,667.717300470514
1999-10-14,659.248860829131
1999-10-15,656.2397659859265
1999-10-18,633.8558565075892
1999-10-19,634.1749309850264
1999-10-20,650.7276772008424
1999-10-21,654.7449106493693
1999-10-22,646.4544863034098
1999-10-25,643.0226804149503
1999-10-26,631.1086638834012
1999-10-27,617.6442352894659
1999-10-28,618.0087794779333
1999-10-29,624.4293289678996
1999-11-01,631.9736515008003
1999-11-02,631.4141995747282
1999-11-03,628.9530979030897
1999-11-04,629.0014256197968
1999-11-05,634.1015485953056
1999-11-08,641.0213961138508
1999-11-09,645.1896885929177
1999-11-10,649.8890423655524
1999-11-11,647.3251701961739
1999-11-12,642.8881019832637
1999-11-15,646.4553856697596
1999-11-16,647.4149177250205
1999-11-17,652.7813718363371
1999-11-18,648.703992206097
1999-11-19,650.7668466167522
1999-11-22,652.0772687808588
1999-11-23,642.8856492488716
1999-11-24,627.3557121350881
1999-11-25,634.0068565480498
1999-11-26,635.7374225987245
1999-11-29,635.9491845255463
1999-11-30,630.6061679685756
1999-12-01,632.7071210124857
1999-12-02,631.4158535861876
1999-12-03,632.3057292301638
1999-12-06,643.4913183965607
1999-12-07,634.9191830198255
1999-12-08,629.145185638708
1999-12-09,622.10430969317
1999-12-10,628.1645391308555
1999-12-13,640.6102419888116
1999-12-14,636.5579262713002
1999-12-15,619.2770528569555
1999-12-16,617.3581882361834
1999-12-17,615.937072758541
1999-12-20,606.6702844040216
1999-12-21,599.8903504686419
1999-12-22,601.4650958670813
1999-12-23,597.0411733728807
1999-12-24,591.521475480968
1999-12-27,604.2474171683003
1999-12-28,611.5806626581082
1999-12-29,622.5843588894163
1999-12-30,637.559438710589
1999-12-31,637.8566906452145
2000-01-03,668.3775914280974
2000-01-04,658.6860705411278
2000-01-05,640.6650935123391
2000-01-06,643.3007980658762
2000-01-07,656.9602484043477
2000-01-10,664.7170403102225
2000-01-11,655.632585422732
2000-01-12,653.0540123646911
2000-01-13,657.0755190175873
2000-01-14,656.7308112295303
2000-01-17,664.4047763136246
2000-01-18,658.8247329627166
2000-01-19,653.3262098718066
2000-01-20,663.6840075344618
2000-01-21,662.9977347783827
2000-01-24,663.4352980689765
2000-01-25,660.5294433690694
2000-01-26,659.9721653162611
2000-01-27,656.4066723244208
2000-01-28,657.4169051133647
2000-01-31,647.2213169343685
2000-02-01,652.416902504411
2000-02-02,658.9429689685411
2000-02-03,681.606823757463
2000-02-04,689.9015800854007
2000-02-07,700.529286692908
2000-02-08,719.1426439488669
2000-02-09,721.0716427051815
2000-02-10,712.7599034425057
2000-02-11,723.3723389128286
2000-02-14,718.0136747007161
2000-02-15,719.0510645905753
2000-02-16,707.1034350810379
2000-02-17,709.6822992455957
2000-02-18,721.8591667171318
2000-02-21,714.6065516139743
2000-02-22,725.3243677800504
2000-02-23,729.732936709881
2000-02-24,738.6440727709987
2000-02-25,730.8224633474309
2000-02-28,700.8528904726215
2000-02-29,699.9946399795035
2000-03-01,714.6853993983145
2000-03-02,725.2428404539988
2000-03-03,728.9862646889111
2000-03-06,733.6873645476522
2000-03-07,717.4120422834602
2000-03-08,704.8661753548101
2000-03-09,715.7488942953929
2000-03-10,717.8618273412009
2000-03-13,704.537321267733
2000-03-14,691.2298112722518
2000-03-15,674.2034479605427
2000-03-16,686.9388155365709
2000-03-17,703.2143691920019
2000-03-20,712.3265428478719
2000-03-21,693.8634062163005
2000-03-22,680.5612249835578
2000-03-23,672.9119234715466
2000-03-24,677.542088027862
2000-03-27,678.935807626565
2000-03-28,673.2301979143119
2000-03-29,671.9356210219267
2000-03-30,654.9903005585743
2000-03-31,649.3358321422861
2000-04-03,638.951471910664
2000-04-04,622.8642204335981
2000-04-05,610.8252905765169
2000-04-06,628.7479302941136
2000-04-07,643.5653462742945
2000-04-10,647.5704676236279
2000-04-11,633.526800022573
2000-04-12,630.2320096679038
2000-04-13,619.1942545186051
2000-04-14,604.6076536880399
2000-04-17,577.8847304418617
2000-04-18,574.5089869138784
2000-04-19,582.8576211758618
2000-04-20,588.3624785687687
2000-04-21,592.597453876047
2000-04-24,590.8377227378046
2000-04-25,578.5131488639265
2000-04-26,580.4869137492976
2000-04-27,570.9281615328346
2000-04-28,576.9568047169114
2000-05-01,575.3920833056399
2000-05-02,587.5525941173639
2000-05-03,572.1285791891714
2000-05-04,572.9150318454317
2000-05-05,579.9047288802706
2000-05-08,583.7082807068336
2000-05-09,585.2659196005981
2000-05-10,587.3772355071646
2000-05-11,581.6781516282293
2000-05-12,595.0981644991597
2000-05-15,603.7662159742844
2000-05-16,600.311239928862
2000-05-17,587.2765692486678
2000-05-18,590.8189622098469
2000-05-19,581.8835814276508
2000-05-22,569.8566937571281
2000-05-23,568.5393143337146
2000-05-24,551.7998066018521
2000-05-25,561.1921874261126
2000-05-26,569.8246442865658
2000-05-29,575.7405143511231
2000-05-30,581.7797403587314
2000-05-31,586.7836360992286
2000-06-01,591.5847117059836
2000-06-02,609.1359905603725
2000-06-05,611.2626429630561
2000-06-06,617.6651901215919
2000-06-07,608.2658360802354
2000-06-08,611.9623920781542
2000-06-09,611.1934437797526
2000-06-12,611.2202331885948
2000-06-13,609.7533091549665
2000-06-14,612.7039876315077
2000-06-15,607.1772216779606
2000-06-16,610.0450014569792
2000-06-19,607.7627694215009
