Date,EAFE SMALL GROWTH
1997-11-19,425.1327997057913
1997-11-20,427.23214043041094
1997-11-21,429.2209593015375
1997-11-24,427.1820949465576
1997-11-25,417.1803531254278
1997-11-26,414.2180211063842
1997-11-27,415.16811120555
1997-11-28,417.05282934787
1997-12-01,417.1445775879105
1997-12-02,418.7442166237048
1997-12-03,418.41541332852125
1997-12-04,416.5278618986932
1997-12-05,414.0660222782952
1997-12-08,412.323599394928
1997-12-09,412.42347129010574
1997-12-10,413.3543114225513
1997-12-11,408.84221598871164
1997-12-12,407.9700676266172
1997-12-15,405.12773641322207
1997-12-16,403.0185784234256
1997-12-17,409.8191003102978
1997-12-18,408.3701522279077
1997-12-19,402.45136041285485
1997-12-22,395.96089610659675
1997-12-23,398.29985440949696
1997-12-24,397.2045444468222
1997-12-25,397.7587570571426
1997-12-26,398.2617457992654
1997-12-29,399.48301370835645
1997-12-30,401.04132125396296
1997-12-31,400.6399197050866
1998-01-01,400.80720616273976
1998-01-02,400.4290256567303
1998-01-05,399.5448785479117
1998-01-06,397.05229985119865
1998-01-07,396.7356657758031
1998-01-08,396.1225794127308
1998-01-09,395.19001210740015
1998-01-12,386.7991259766738
1998-01-13,390.9099430811477
1998-01-14,393.67617173666184
1998-01-15,393.37497967777284
1998-01-16,400.18808918886447
1998-01-19,404.3010860048845
1998-01-20,405.6827153416897
1998-01-21,410.3541372401417
1998-01-22,412.8984953034653
1998-01-23,419.06732338516406
1998-01-26,422.84101768939365
1998-01-27,425.18188802570046
1998-01-28,428.52763097291114
1998-01-29,424.8775643666854
1998-01-30,421.3004332629086
1998-02-02,425.0597163079942
1998-02-03,429.0998969618505
1998-02-04,432.84650470333935
1998-02-05,437.514168905451
1998-02-06,439.0715921297973
1998-02-09,438.7946104895089
1998-02-10,441.5968294628676
1998-02-11,442.43636788598064
1998-02-12,444.12524315500525
1998-02-13,438.27968140232645
1998-02-16,436.3076152015148
1998-02-17,436.5391748821843
1998-02-18,438.4250642608161
1998-02-19,438.63189885246743
1998-02-20,438.0852874898629
1998-02-23,441.2405751668422
1998-02-24,439.9029556252759
1998-02-25,440.3057593775538
1998-02-26,444.923457467072
1998-02-27,450.98997370913946
1998-03-02,457.5155164290955
1998-03-03,458.2970083472713
1998-03-04,455.75180346012905
1998-03-05,449.5852100519751
1998-03-06,452.3640635785873
1998-03-09,454.4898898400902
1998-03-10,455.39929031261335
1998-03-11,454.70897388489175
1998-03-12,456.9003550318753
1998-03-13,465.8932908406774
1998-03-16,464.24274234904783
1998-03-17,467.36553004601456
1998-03-18,463.43583680916043
1998-03-19,465.4523426776644
1998-03-20,466.5792600004875
1998-03-23,469.1625273737159
1998-03-24,468.3106764567403
1998-03-25,472.63260108285647
1998-03-26,475.19635495362706
1998-03-27,475.17895286899585
1998-03-30,470.39432219748545
1998-03-31,467.8080510103301
1998-04-01,467.2115584765836
1998-04-02,464.18586717479155
1998-04-03,464.73151839306024
1998-04-06,468.399680442847
1998-04-07,470.2464304328627
1998-04-08,472.95903281850616
1998-04-09,478.8874104046082
1998-04-10,479.472812204214
1998-04-13,478.99158584315467
1998-04-14,484.07266025209435
1998-04-15,486.53069574705
1998-04-16,481.6874555278713
1998-04-17,480.7156240994059
1998-04-20,482.113281088285
1998-04-21,485.68515038039413
1998-04-22,485.520757228249
1998-04-23,482.8435698621967
1998-04-24,481.40395264215323
1998-04-27,473.25301609151006
1998-04-28,472.58547110388173
1998-04-29,474.18912242390985
1998-04-30,477.91494919959115
1998-05-01,480.03168278797483
1998-05-04,484.02039536759384
1998-05-05,486.2497030488828
1998-05-06,485.33891864083404
1998-05-07,481.6323759835954
1998-05-08,482.2520125419035
1998-05-11,483.65067112345224
1998-05-12,483.206122879908
1998-05-13,482.47800148532326
1998-05-14,481.91124787376293
1998-05-15,481.8278691453729
1998-05-18,477.5210046756268
1998-05-19,480.462000762661
1998-05-20,486.3299904732732
1998-05-21,490.53178604904303
1998-05-22,491.7834437611978
1998-05-25,491.05572509969414
1998-05-26,490.7860364931827
1998-05-27,483.2419391331529
1998-05-28,483.01736649536906
1998-05-29,484.6533059164029
1998-06-01,481.61149620399357
1998-06-02,482.0438456877728
1998-06-03,484.3011552055625
1998-06-04,484.4030833166653
1998-06-05,482.759487167472
1998-06-08,482.762142826797
1998-06-09,482.74081381041873
1998-06-10,475.9253572017259
1998-06-11,471.3416331028895
1998-06-12,466.67835281224467
1998-06-15,457.1980873309205
1998-06-16,459.51319475338323
1998-06-17,469.3992911788323
1998-06-18,473.70452067458825
1998-06-19,475.4452186105013
1998-06-22,466.9961241955627
1998-06-23,463.3161702015407
1998-06-24,462.1140224872207
1998-06-25,464.0248662467035
1998-06-26,460.91924689048346
1998-06-29,463.1715002076486
1998-06-30,467.5471969775703
1998-07-01,468.33775900371836
1998-07-02,469.26626565854986
1998-07-03,472.2553914389756
1998-07-06,475.3095467912576
1998-07-07,477.13698874222416
1998-07-08,475.3555328979867
1998-07-09,472.4649664285246
1998-07-10,471.4263713585507
1998-07-13,474.4392261173409
1998-07-14,477.22894078686863
1998-07-15,477.22407742049666
1998-07-16,480.8121180624615
1998-07-17,483.6745522313539
1998-07-20,487.28693454005736
1998-07-21,484.32131084009194
1998-07-22,479.5483527256928
1998-07-23,475.38058297549213
1998-07-24,477.32581190152587
1998-07-27,472.4239161539362
1998-07-28,472.83849389654995
1998-07-29,469.01891234469707
1998-07-30,470.5786794236393
1998-07-31,469.5798736656177
1998-08-03,463.0893780970062
1998-08-04,463.29997729839243
1998-08-05,458.15812691821486
1998-08-06,456.0704062538988
1998-08-07,455.9644874444901
1998-08-10,451.19457272828566
1998-08-11,441.10737861802494
1998-08-12,442.43367901618643
1998-08-13,437.9961541895557
1998-08-14,437.57183740065597
1998-08-17,433.2963793604349
1998-08-18,437.3357787554404
1998-08-19,441.5475934635356
1998-08-20,442.1267123346776
1998-08-21,434.08632920607454
1998-08-24,431.1242633163712
1998-08-25,430.75291297490975
1998-08-26,423.48855181573873
1998-08-27,412.3949504762155
1998-08-28,406.3106556698528
1998-08-31,410.4472924048713
1998-09-01,405.37489440938447
1998-09-02,411.1864951747844
1998-09-03,410.68576573432375
1998-09-04,407.92646460468717
1998-09-07,415.74337219318534
1998-09-08,417.7487904892258
1998-09-09,414.55508078553794
1998-09-10,414.798456931397
1998-09-11,411.62544031846295
1998-09-14,412.79731103814373
1998-09-15,414.46455546175
1998-09-16,414.3154819368346
1998-09-17,410.86181317825435
1998-09-18,406.51008566842773
1998-09-21,396.36538847573615
1998-09-22,396.58268124129535
1998-09-23,396.1350890446848
1998-09-24,401.16287959837166
1998-09-25,397.2852495941459
1998-09-28,396.58766305093565
1998-09-29,397.5325114000321
1998-09-30,392.4435657295352
1998-10-01,382.74989375225096
1998-10-02,376.01184603488
1998-10-05,369.18845030966787
1998-10-06,370.8689063490942
1998-10-07,384.84058056593847
1998-10-08,380.3094058843879
1998-10-09,378.2513835867612
1998-10-12,382.82710541965736
1998-10-13,382.88594705483257
1998-10-14,384.8566435967128
1998-10-15,393.4000725626333
1998-10-16,402.99390600123223
1998-10-19,406.3661616765435
1998-10-20,407.5892579300199
1998-10-21,410.31467263351755
1998-10-22,411.9540018473218
1998-10-23,411.4522936951391
1998-10-26,411.3231212246743
1998-10-27,411.6659663679624
1998-10-28,410.53604965662515
1998-10-29,413.9040315003651
1998-10-30,417.5883171757275
1998-11-02,426.5785254023389
1998-11-03,425.68270450868164
1998-11-04,429.72223648601664
1998-11-05,430.2561877642923
1998-11-06,429.50446311433114
1998-11-09,422.6379712582647
1998-11-10,418.19356668163397
1998-11-11,422.25407017063316
1998-11-12,416.190626325397
1998-11-13,418.85575551582406
1998-11-16,427.47041308816506
1998-11-17,425.12945227925957
1998-11-18,427.27412746232517
1998-11-19,428.85554413708184
1998-11-20,429.82508851973114
1998-11-23,429.4485392686249
1998-11-24,432.68830093870577
1998-11-25,431.19875460287005
1998-11-26,434.3405764669147
1998-11-27,435.34321899453886
1998-11-30,437.4707966696394
1998-12-01,432.90987490302285
1998-12-02,436.3558013266334
1998-12-03,433.97708200186673
1998-12-04,433.28756444593296
1998-12-07,433.0244157481112
1998-12-08,433.25395556111846
1998-12-09,434.7342754651688
1998-12-10,436.81796070073875
1998-12-11,433.99130260111633
1998-12-14,432.1308752299564
1998-12-15,428.9699259478579
1998-12-16,430.23716209319497
1998-12-17,430.26597296028433
1998-12-18,432.6423669638182
1998-12-21,432.34443550150775
1998-12-22,431.08508327831925
1998-12-23,434.5785988352968
1998-12-24,433.5245796176639
1998-12-25,434.4224172366546
1998-12-28,436.10992920978794
1998-12-29,438.9496923144034
1998-12-30,441.4431040722024
1998-12-31,444.1605474105259
1999-01-01,444.08621600948493
1999-01-04,449.6104146950656
1999-01-05,449.6289805624037
1999-01-06,452.43199665225006
1999-01-07,453.698750846785
1999-01-08,452.1721329382988
1999-01-11,455.0029960588474
1999-01-12,451.0128591211053
1999-01-13,443.5515551119065
1999-01-14,447.0396580606549
1999-01-15,444.029091785299
1999-01-18,448.43214236584663
1999-01-19,450.8842391686401
1999-01-20,453.20515495725294
1999-01-21,453.3376982904165
1999-01-22,447.97657699582186
1999-01-25,446.95259409313695
1999-01-26,451.2516505348862
1999-01-27,450.54381674911633
1999-01-28,448.2197355184547
1999-01-29,449.52925070485645
1999-02-01,452.64804558481325
1999-02-02,456.56883684227626
1999-02-03,455.1033450646021
1999-02-04,456.2408563933263
1999-02-05,455.0390918334911
1999-02-08,453.294110056082
1999-02-09,451.9368970613808
1999-02-10,448.86795438846093
1999-02-11,451.2476899122232
1999-02-12,453.88826821419883
1999-02-15,452.364468924491
1999-02-16,449.7694885840825
1999-02-17,448.9240724428046
1999-02-18,447.34488426315835
1999-02-19,444.5772693143153
1999-02-22,446.22923489578756
1999-02-23,445.06369001379596
1999-02-24,446.3264349454018
1999-02-25,450.06534633829773
1999-02-26,450.8562398816218
1999-03-01,449.49633713369667
1999-03-02,446.7590810495194
1999-03-03,446.3927390721489
1999-03-04,441.10501471721767
1999-03-05,449.14992053415466
1999-03-08,450.9757635564831
1999-03-09,452.9023648769215
1999-03-10,456.7109590706621
1999-03-11,455.44223419613894
1999-03-12,462.0327565335215
1999-03-15,464.3274704945084
1999-03-16,466.9735805575817
1999-03-17,470.40219819059917
1999-03-18,468.50414432122
1999-03-19,473.43842504025935
1999-03-22,471.42463768069797
1999-03-23,468.8374352497763
1999-03-24,464.42547347626714
1999-03-25,467.25146174033256
1999-03-26,463.3087362765343
1999-03-29,464.2905181785955
1999-03-30,465.4358636630391
1999-03-31,469.51644374871984
1999-04-01,470.0706257427723
1999-04-02,471.2756167347049
1999-04-05,469.8489061776317
1999-04-06,472.8081796883574
1999-04-07,476.35693076706673
1999-04-08,482.2791957369317
1999-04-09,485.24468134454867
1999-04-12,485.56171079629524
1999-04-13,487.31447767876966
1999-04-14,491.8424515003765
1999-04-15,489.8478581840702
1999-04-16,492.8058982763193
1999-04-19,490.6831789088115
1999-04-20,484.8620732423663
1999-04-21,481.44639503298947
1999-04-22,485.2190740741777
1999-04-23,490.0762766087233
1999-04-26,491.34447694651794
1999-04-27,493.2999497368749
1999-04-28,494.3340015727044
1999-04-29,493.7888961335893
1999-04-30,496.32770615801314
1999-05-03,496.94839691719255
1999-05-04,498.8713098221072
1999-05-05,499.76768029908357
1999-05-06,507.23723481143253
1999-05-07,504.9382902694376
1999-05-10,505.95467687819075
1999-05-11,503.20325816924645
1999-05-12,502.4021818867043
1999-05-13,500.3064137926735
1999-05-14,501.1784781263851
1999-05-17,492.8662419236988
1999-05-18,493.8987459918429
1999-05-19,490.6341103407021
1999-05-20,491.63811899907364
1999-05-21,491.039216475178
1999-05-24,491.4965195435275
1999-05-25,489.71920370165327
1999-05-26,486.0402864688847
1999-05-27,485.5246650642414
1999-05-28,484.1461319677235
1999-05-31,483.3193188885548
1999-06-01,489.61363248113315
1999-06-02,487.9550039202741
1999-06-03,488.808229865752
1999-06-04,490.08463682772015
1999-06-07,493.4136636735753
1999-06-08,498.98454772927386
1999-06-09,501.6166330860368
1999-06-10,505.7098664218717
1999-06-11,508.118497515809
1999-06-14,504.5739464409977
1999-06-15,501.6256799382372
1999-06-16,501.57628256732636
1999-06-17,506.496001682001
1999-06-18,508.44453617915303
1999-06-21,511.1285509825056
1999-06-22,513.2095634667079
1999-06-23,513.7648846720814
1999-06-24,513.9436549712175
1999-06-25,516.4934110946547
1999-06-28,516.9391709257421
1999-06-29,519.296400696514
1999-06-30,520.3370949790012
1999-07-01,526.2146987565862
1999-07-02,528.5678122065334
1999-07-05,531.8021469893666
1999-07-06,531.7790220096476
1999-07-07,529.9453804296239
1999-07-08,526.2205276492754
1999-07-09,527.2587674935704
1999-07-12,529.783088920901
1999-07-13,531.1987687122315
1999-07-14,534.487503644663
1999-07-15,538.5618747732914
1999-07-16,535.5780850781468
1999-07-19,538.4499837558212
1999-07-20,543.7120244026526
1999-07-21,542.1503653296837
1999-07-22,539.3940832137054
1999-07-23,537.4659865402422
1999-07-26,541.0010158416253
1999-07-27,536.2578931432187
1999-07-28,540.5521811157685
1999-07-29,546.7665195281597
1999-07-30,546.5609444186998
1999-08-02,543.678008012415
1999-08-03,544.833313810597
1999-08-04,548.8778819611792
1999-08-05,542.6974586647204
1999-08-06,541.7355364849881
1999-08-09,539.773040062112
1999-08-10,540.1018181548288
1999-08-11,537.0052350372215
1999-08-12,541.2015419131118
1999-08-13,542.2640355433799
1999-08-16,550.8178518168266
1999-08-17,552.283279962263
1999-08-18,559.8482951339406
1999-08-19,561.7216865462417
1999-08-20,566.0588307053424
1999-08-23,567.4240407974274
1999-08-24,566.3769923602364
1999-08-25,567.1735380352964
1999-08-26,564.8362707378587
1999-08-27,567.9971249506972
1999-08-30,571.9601245529974
1999-08-31,577.550551556571
1999-09-01,583.7949743813273
1999-09-02,588.5415438327444
1999-09-03,586.8732920910651
1999-09-06,595.1841627217233
1999-09-07,595.3161172772267
1999-09-08,595.8178414788671
1999-09-09,602.0751192699543
1999-09-10,605.5429098353048
1999-09-13,615.493791436481
1999-09-14,615.9279128918288
1999-09-15,618.6773002878988
1999-09-16,613.039712576091
1999-09-17,609.9758868971642
1999-09-20,608.9688521929885
1999-09-21,607.8542869791734
1999-09-22,601.6248632131052
1999-09-23,597.4228655139957
1999-09-24,583.9034519159691
1999-09-27,575.9341701564888
1999-09-28,584.504001526958
1999-09-29,586.653951744881
1999-09-30,596.3301091650033
1999-10-01,603.1514623184167
1999-10-04,604.0251542050896
1999-10-05,607.2721865387334
1999-10-06,610.0908732630008
1999-10-07,614.4725004025341
1999-10-08,612.4412524019464
1999-10-11,618.3128643006836
1999-10-12,625.0093509500099
1999-10-13,618.3418377574665
1999-10-14,615.7824697950631
1999-10-15,611.888514934208
1999-10-18,592.4932634532271
1999-10-19,593.6776316096363
1999-10-20,606.2792839022071
1999-10-21,607.4014468489446
1999-10-22,606.1399906620929
1999-10-25,608.4272851591628
1999-10-26,603.1511243665902
1999-10-27,598.6802761362303
1999-10-28,598.3309303317942
1999-10-29,605.6613909042261
1999-11-01,609.2163351925475
1999-11-02,611.6138147319033
1999-11-03,610.7524789618491
1999-11-04,615.8232273739224
1999-11-05,615.2887130180303
1999-11-08,618.4943806923384
1999-11-09,622.3471567889907
1999-11-10,627.0115922937827
1999-11-11,625.6625898963256
1999-11-12,624.7361648955039
1999-11-15,627.744516746564
1999-11-16,626.7514563053589
1999-11-17,634.407631261263
1999-11-18,634.6692299535767
1999-11-19,636.9008528657671
1999-11-22,640.9597337896095
1999-11-23,639.0494546764776
1999-11-24,630.6843572709904
1999-11-25,630.1161601209283
1999-11-26,635.8644210186313
1999-11-29,637.0354964577705
1999-11-30,632.292165851876
1999-12-01,630.1591885905606
1999-12-02,627.8006910195933
1999-12-03,634.3470206488008
1999-12-06,643.8376048330691
1999-12-07,643.5222497755362
1999-12-08,641.4170447888804
1999-12-09,637.7517688956543
1999-12-10,644.5042783163474
1999-12-13,649.8178667813237
1999-12-14,642.7212362319233
1999-12-15,631.2738931285163
1999-12-16,633.6511225152915
1999-12-17,632.6515694603374
1999-12-20,625.9026924151743
1999-12-21,623.5820470532891
1999-12-22,630.1909475941894
1999-12-23,630.617573761186
1999-12-24,631.3087454686877
1999-12-27,636.4615713796006
1999-12-28,638.0413631402173
1999-12-29,644.0651835520831
1999-12-30,653.9413116868685
1999-12-31,654.1179176365451
2000-01-03,669.6537748304755
2000-01-04,663.8165453136534
2000-01-05,644.0442706789078
2000-01-06,639.9316170091997
2000-01-07,644.2293879235214
2000-01-10,653.665367512766
2000-01-11,658.6098189869202
2000-01-12,656.3420882726989
2000-01-13,660.7384757353244
2000-01-14,662.3920632606557
2000-01-17,675.7834636839704
2000-01-18,672.2326243562022
2000-01-19,666.6142407350399
2000-01-20,674.5540396029113
2000-01-21,673.9392373113822
2000-01-24,676.61810759737
2000-01-25,671.5046100170465
2000-01-26,674.8791730042799
2000-01-27,677.298579668775
2000-01-28,674.5702438018625
2000-01-31,666.2167834469816
2000-02-01,668.3360853588595
2000-02-02,674.0190483534901
2000-02-03,686.3671812838313
2000-02-04,692.6105862701497
2000-02-07,698.1634665097861
2000-02-08,705.4585226204714
2000-02-09,709.1517029404396
2000-02-10,705.6149469774471
2000-02-11,711.5976253874474
2000-02-14,708.7312021217178
2000-02-15,706.3493508746693
2000-02-16,702.6357799220402
2000-02-17,705.7963604641419
2000-02-18,713.9915150425687
2000-02-21,706.418063915596
2000-02-22,709.7678846627446
2000-02-23,712.356491188158
2000-02-24,720.7057297404432
2000-02-25,720.7046727304764
2000-02-28,711.2595450132216
2000-02-29,710.8783739557609
2000-03-01,726.1379279262834
2000-03-02,732.2860541313349
2000-03-03,734.6243364285677
2000-03-06,733.2898217501114
2000-03-07,726.62736132971
2000-03-08,721.8057985743372
2000-03-09,731.1187165049906
2000-03-10,734.9939588714308
2000-03-13,716.8716909174098
2000-03-14,711.6365165377539
2000-03-15,703.1761083957778
2000-03-16,706.1320573257782
2000-03-17,716.6876904833586
2000-03-20,721.6154352486108
2000-03-21,711.4891362749108
2000-03-22,705.7248714795861
2000-03-23,698.5862001606765
2000-03-24,701.6964628710349
2000-03-27,704.3696144052703
2000-03-28,703.8990920668015
2000-03-29,705.4918654997244
2000-03-30,695.1759381445487
2000-03-31,695.6874729353569
2000-04-03,683.3734519747209
2000-04-04,663.6516459530711
2000-04-05,652.3377349522794
2000-04-06,661.5941293642995
2000-04-07,672.9747944154233
2000-04-10,676.5887382572326
2000-04-11,665.386101203487
2000-04-12,664.3450360197118
2000-04-13,651.1057893706458
2000-04-14,640.5779032357427
2000-04-17,601.1646331191994
2000-04-18,605.2463138658719
2000-04-19,615.5924497098795
2000-04-20,620.2283576995549
2000-04-21,621.7004578818916
2000-04-24,623.3665857436368
2000-04-25,617.0387856835761
2000-04-26,619.8507936368918
2000-04-27,611.9798844758932
2000-04-28,614.0594372123489
2000-05-01,614.1478184043166
2000-05-02,626.5440509240258
2000-05-03,618.1696247449295
2000-05-04,617.9293381896686
2000-05-05,619.6595802144841
2000-05-08,621.5982682178349
2000-05-09,617.3213935704551
2000-05-10,612.951379528354
2000-05-11,604.9277892573333
2000-05-12,616.0475444714468
2000-05-15,618.0646410798513
2000-05-16,618.0418477091691
2000-05-17,611.2960746388967
2000-05-18,610.1549994323092
2000-05-19,604.6900008587851
2000-05-22,590.1460838604452
2000-05-23,587.1589259051425
2000-05-24,572.7384726850532
2000-05-25,580.4803051238198
2000-05-26,584.6291469890318
2000-05-29,589.5933474006582
2000-05-30,595.726646248566
2000-05-31,597.8188420545355
2000-06-01,600.5008717172758
2000-06-02,616.5745769419824
2000-06-05,624.3187423981045
2000-06-06,632.9131353987506
2000-06-07,628.1672317982056
2000-06-08,629.5027071967679
2000-06-09,628.8071970975035
2000-06-12,631.8602281705782
2000-06-13,628.8131277509805
2000-06-14,629.2515374457785
2000-06-15,624.4823915563182
2000-06-16,626.7187778790408
