Date,EASEA INDEX (EAFE ex JAPAN) SMALL GROWTH
1997-07-15,377.84827119090073
1997-07-16,379.61083997533495
1997-07-17,380.88019005025484
1997-07-18,380.1616790614549
1997-07-21,378.0120135570982
1997-07-22,377.04496509801083
1997-07-23,377.86426804034113
1997-07-24,376.4732255915889
1997-07-25,375.90273900335217
1997-07-28,374.36761087436946
1997-07-29,374.70035194791825
1997-07-30,374.55674491948326
1997-07-31,376.23877749425736
1997-08-01,374.755015791977
1997-08-04,373.132510379411
1997-08-05,371.8708788124875
1997-08-06,372.06223830422033
1997-08-07,373.2232691126109
1997-08-08,374.88688968500287
1997-08-11,374.8072021140727
1997-08-12,374.52573318739184
1997-08-13,376.1648408352454
1997-08-14,375.80272561770266
1997-08-15,379.90448692729854
1997-08-18,374.7876788991045
1997-08-19,374.85062889088164
1997-08-20,375.5489660840166
1997-08-21,377.7300116935994
1997-08-22,378.4970481633284
1997-08-25,378.31795864715
1997-08-26,379.3556351590763
1997-08-27,377.4778991210441
1997-08-28,377.28370190659786
1997-08-29,374.3093921783484
1997-09-01,371.7051845787791
1997-09-02,368.83303114766727
1997-09-03,372.889166655981
1997-09-04,372.51530887949815
1997-09-05,375.418600243199
1997-09-08,376.89313779153457
1997-09-09,378.034476276107
1997-09-10,378.0976658703041
1997-09-11,376.66796867889207
1997-09-12,380.02373367839556
1997-09-15,381.6381054344954
1997-09-16,380.39067723902036
1997-09-17,382.70537435876923
1997-09-18,383.9329335501888
1997-09-19,384.3377700547911
1997-09-22,382.2239250721449
1997-09-23,383.08752988830827
1997-09-24,385.76203091285197
1997-09-25,388.16460007805046
1997-09-26,387.73569222717356
1997-09-29,389.7779646420624
1997-09-30,391.11122678568057
1997-10-01,390.85223878204243
1997-10-02,392.7340307114861
1997-10-03,394.5781117755583
1997-10-06,394.0450483639539
1997-10-07,395.88498275038796
1997-10-08,396.6675474964671
1997-10-09,395.47688366057497
1997-10-10,393.92441646828706
1997-10-13,395.1024736878515
1997-10-14,394.13143493431085
1997-10-15,393.3199658771972
1997-10-16,394.5992679708706
1997-10-17,389.5994692067084
1997-10-20,387.9402240955772
1997-10-21,386.9692339667528
1997-10-22,384.6446373392251
1997-10-23,377.0307676987611
1997-10-24,377.5826798801976
1997-10-27,373.3683477668463
1997-10-28,357.8902707925763
1997-10-29,370.7179441210229
1997-10-30,368.14810565960835
1997-10-31,371.2638111623073
1997-11-03,374.41986449695287
1997-11-04,376.8986464945883
1997-11-05,376.92662756254543
1997-11-06,377.11152906754666
1997-11-07,375.2627539436944
1997-11-10,373.58540683322224
1997-11-11,373.7408934787693
1997-11-12,369.1804966397038
1997-11-13,368.16246718075354
1997-11-14,367.38240095960805
1997-11-17,369.128380994006
1997-11-18,370.6852314794799
1997-11-19,367.96004850960117
1997-11-20,369.24621949808386
1997-11-21,369.02547881266315
1997-11-24,367.58002957698426
1997-11-25,363.67314629255765
1997-11-26,361.9901009772448
1997-11-27,362.06807119091224
1997-11-28,364.0171715188757
1997-12-01,363.7226318651162
1997-12-02,364.71667856977814
1997-12-03,365.90934977716535
1997-12-04,366.61514167136176
1997-12-05,364.78693708907923
1997-12-08,364.4804765768
1997-12-09,363.31558634809056
1997-12-10,363.8655679118407
1997-12-11,361.30363261963095
1997-12-12,361.71594589878106
1997-12-15,359.64531734391613
1997-12-16,357.8329656523307
1997-12-17,361.0765002291338
1997-12-18,361.8551505564096
1997-12-19,359.93029091743136
1997-12-22,357.426489564262
1997-12-23,359.8935986069864
1997-12-24,360.0521658138345
1997-12-25,360.04259123833816
1997-12-26,360.19294432446037
1997-12-29,361.6740146265849
1997-12-30,361.3504430407268
1997-12-31,361.1319806181672
1998-01-01,361.3247249352684
1998-01-02,362.6330035943216
1998-01-05,362.56207337643764
1998-01-06,360.60785168622823
1998-01-07,358.6520043110866
1998-01-08,357.53110980226467
1998-01-09,355.8678744916385
1998-01-12,348.61162632961543
1998-01-13,352.5800378493254
1998-01-14,355.1022688588758
1998-01-15,353.9785221240803
1998-01-16,357.31359401135677
1998-01-19,358.93265276480247
1998-01-20,358.91613769633955
1998-01-21,360.42188616141937
1998-01-22,362.7878756304714
1998-01-23,366.89377552679537
1998-01-26,365.9672376849063
1998-01-27,365.84826261465156
1998-01-28,365.2634139320557
1998-01-29,364.074933593793
1998-01-30,364.5619166720884
1998-02-02,369.30382295969457
1998-02-03,371.45569885061406
1998-02-04,374.1973015785014
1998-02-05,378.12093538316407
1998-02-06,379.2598927469709
1998-02-09,378.0447380734844
1998-02-10,378.31569163275924
1998-02-11,379.4626235832155
1998-02-12,380.25030082067263
1998-02-13,377.5583649845045
1998-02-16,377.96303829337677
1998-02-17,378.9316553736894
1998-02-18,381.23906072156063
1998-02-19,381.75671360537916
1998-02-20,382.3808783192388
1998-02-23,386.9677150929177
1998-02-24,387.0732768760969
1998-02-25,387.96485880355374
1998-02-26,391.4652626647808
1998-02-27,394.6257819881846
1998-03-02,398.0813317807605
1998-03-03,399.2870379599278
1998-03-04,397.56950883544994
1998-03-05,393.1079440876834
1998-03-06,395.7816314581705
1998-03-09,398.93309118609307
1998-03-10,400.5003242299547
1998-03-11,402.28884129429326
1998-03-12,405.8265736301754
1998-03-13,412.7518222695238
1998-03-16,413.6561394170468
1998-03-17,416.92352791147687
1998-03-18,414.47771187193644
1998-03-19,417.13244944447365
1998-03-20,418.52294130118895
1998-03-23,422.381858197042
1998-03-24,422.6491709514598
1998-03-25,425.9092102107695
1998-03-26,427.27156512009685
1998-03-27,428.86150166769374
1998-03-30,426.81997571949995
1998-03-31,425.8727954521376
1998-04-01,427.50774692670274
1998-04-02,428.8221476505008
1998-04-03,429.9407482342654
1998-04-06,432.3081710436667
1998-04-07,432.31863710972044
1998-04-08,432.3927932667243
1998-04-09,435.8429441077743
1998-04-10,436.6746862410958
1998-04-13,435.8794097612101
1998-04-14,442.1036615763938
1998-04-15,444.187196542057
1998-04-16,442.3303816803044
1998-04-17,441.4119338867171
1998-04-20,443.717714905842
1998-04-21,446.9818914152432
1998-04-22,446.398580070622
1998-04-23,442.96822715363874
1998-04-24,440.71763625465917
1998-04-27,433.7260873336182
1998-04-28,434.21090205821315
1998-04-29,435.81054475001633
1998-04-30,439.79404863365545
1998-05-01,443.42612826226326
1998-05-04,448.1853956207906
1998-05-05,449.520255902178
1998-05-06,450.28054264290876
1998-05-07,446.917666428274
1998-05-08,447.0195812965083
1998-05-11,448.02871397691604
1998-05-12,448.65453523384843
1998-05-13,448.2152896435667
1998-05-14,447.71530064181854
1998-05-15,447.8620491882846
1998-05-18,444.6500338595048
1998-05-19,447.55266525451833
1998-05-20,453.32704058552196
1998-05-21,456.44365220338
1998-05-22,458.1996609647827
1998-05-25,457.9579734555731
1998-05-26,458.03418153919085
1998-05-27,449.9735166048968
1998-05-28,450.39858031169035
1998-05-29,452.0436890319907
1998-06-01,450.4992690352332
1998-06-02,449.8573550427139
1998-06-03,452.65177751563726
1998-06-04,452.8107788115874
1998-06-05,452.54486871077586
1998-06-08,453.6128709796632
1998-06-09,453.24241147166714
1998-06-10,446.3916008809396
1998-06-11,443.0439032735431
1998-06-12,439.06274740849034
1998-06-15,429.8574775222985
1998-06-16,432.13249384531883
1998-06-17,438.3314443979521
1998-06-18,439.85556221765614
1998-06-19,439.4763970438765
1998-06-22,433.35629450660707
1998-06-23,430.03181607284506
1998-06-24,430.2717413873558
1998-06-25,432.7444423354414
1998-06-26,430.04360575863785
1998-06-29,430.58384278516394
1998-06-30,431.1267295763405
1998-07-01,429.77109667474525
1998-07-02,431.56861945768634
1998-07-03,432.8460544612903
1998-07-06,435.1151368364349
1998-07-07,435.39112427859783
1998-07-08,435.3216693123874
1998-07-09,434.08375723992714
1998-07-10,434.5188231420759
1998-07-13,437.42070517313215
1998-07-14,438.9366591408069
1998-07-15,439.47286135720014
1998-07-16,442.73894655565044
1998-07-17,445.8512039172936
1998-07-20,449.53898434143883
1998-07-21,447.26201190901065
1998-07-22,443.19345674208097
1998-07-23,439.479598561858
1998-07-24,440.68577494660946
1998-07-27,437.65175497918096
1998-07-28,437.2860745439381
1998-07-29,433.35240708669266
1998-07-30,434.89595794026496
1998-07-31,434.4311736466595
1998-08-03,428.69199887958007
1998-08-04,428.6104105895481
1998-08-05,422.2222040324073
1998-08-06,420.4788339164932
1998-08-07,421.6531363473278
1998-08-10,418.41186467487194
1998-08-11,408.5941744323199
1998-08-12,410.17547101140326
1998-08-13,403.72967586246705
1998-08-14,404.09688077290826
1998-08-17,401.6002663372668
1998-08-18,404.8251875147981
1998-08-19,407.3268187351442
1998-08-20,406.64129965308535
1998-08-21,400.03774001324643
1998-08-24,396.9056601336946
1998-08-25,396.7706647401032
1998-08-26,389.53486132629695
1998-08-27,376.9227458294441
1998-08-28,373.0059375083028
1998-08-31,374.9448087291468
1998-09-01,365.0857294345199
1998-09-02,372.4762352578509
1998-09-03,370.26055369503314
1998-09-04,368.8724770148381
1998-09-07,373.6606614601344
1998-09-08,376.38343386071506
1998-09-09,377.46742542712866
1998-09-10,376.2547286826624
1998-09-11,372.71544768143247
1998-09-14,375.0161238271664
1998-09-15,376.7460708529573
1998-09-16,378.07694860673865
1998-09-17,372.92076509476635
1998-09-18,367.6863236949353
1998-09-21,358.0875783491446
1998-09-22,359.976840920596
1998-09-23,360.334914773439
1998-09-24,364.81665604451706
1998-09-25,361.64969743550023
1998-09-28,361.0887794196353
1998-09-29,361.6362536205263
1998-09-30,358.7124090281768
1998-10-01,350.4621463399707
1998-10-02,342.1547744046849
1998-10-05,335.3625970606343
1998-10-06,335.79780853773724
1998-10-07,341.98027397338217
1998-10-08,334.80404876805477
1998-10-09,331.5700943327716
1998-10-12,335.53083890750423
1998-10-13,340.08541601024314
1998-10-14,342.4662493476
1998-10-15,351.3673190437193
1998-10-16,360.898219367593
1998-10-19,362.0220564490623
1998-10-20,365.2553337514046
1998-10-21,365.5136499758925
1998-10-22,367.5384781198347
1998-10-23,367.8983865278201
1998-10-26,368.810554969752
1998-10-27,369.8454559060123
1998-10-28,368.79699835464186
1998-10-29,371.5048223441957
1998-10-30,375.96024578778474
1998-11-02,383.63455749512076
1998-11-03,383.02055180258156
1998-11-04,386.40421463633226
1998-11-05,387.763127830754
1998-11-06,388.54329908794676
1998-11-09,383.4824505613385
1998-11-10,379.7953439153042
1998-11-11,382.570065502449
1998-11-12,377.99951452858625
1998-11-13,379.25294834119325
1998-11-16,385.5818580367232
1998-11-17,383.6479002294208
1998-11-18,385.03297693538576
1998-11-19,384.71063051219966
1998-11-20,385.9425145446815
1998-11-23,386.2667961970623
1998-11-24,387.7675092667424
1998-11-25,386.3612993797489
1998-11-26,389.0870933691218
1998-11-27,389.7574249087285
1998-11-30,392.0926146107981
1998-12-01,387.0020887412857
1998-12-02,388.7973842352299
1998-12-03,385.7192489901957
1998-12-04,385.53791702397655
1998-12-07,385.89269005032895
1998-12-08,386.65768277760014
1998-12-09,386.272466322391
1998-12-10,387.7384374221838
1998-12-11,385.64114489512446
1998-12-14,382.7349345753954
1998-12-15,381.0490687521382
1998-12-16,381.63777296961945
1998-12-17,382.3414647943203
1998-12-18,383.9882580602405
1998-12-21,384.68810637722913
1998-12-22,385.4873093057411
1998-12-23,388.5601956841178
1998-12-24,388.6126664948471
1998-12-25,388.61898859514736
1998-12-28,390.43015065495337
1998-12-29,392.8022725137104
1998-12-30,394.3770146023784
1998-12-31,395.34135442932154
1999-01-01,395.25207056873853
1999-01-04,403.73761041304
1999-01-05,403.7518176801052
1999-01-06,406.6978624887676
1999-01-07,405.602404003167
1999-01-08,404.59042205365284
1999-01-11,404.5978381137018
1999-01-12,403.248521780137
1999-01-13,396.79542499035983
1999-01-14,399.6199036095978
1999-01-15,396.64779231593513
1999-01-18,401.69536943266286
1999-01-19,402.8106692420499
1999-01-20,403.6200940554599
1999-01-21,402.56158790898957
1999-01-22,398.35494666028404
1999-01-25,396.3444619999882
1999-01-26,400.20964481253185
1999-01-27,400.50943846975196
1999-01-28,399.1578175214009
1999-01-29,399.75564449843444
1999-02-01,401.8747384149063
1999-02-02,403.38822341694356
1999-02-03,402.7593276173542
1999-02-04,404.35321932905657
1999-02-05,404.845260688228
1999-02-08,403.6833190417787
1999-02-09,403.0239635389273
1999-02-10,399.3611383104036
1999-02-11,401.9838302935033
1999-02-12,404.89174481808425
1999-02-15,403.6776216379373
1999-02-16,402.84067264046473
1999-02-17,403.19165927166495
1999-02-18,402.2185764515647
1999-02-19,399.72636504051223
1999-02-22,399.60783936495557
1999-02-23,397.34577582329155
1999-02-24,398.7780237865753
1999-02-25,400.8313139679312
1999-02-26,399.5715751130247
1999-03-01,399.29105885226494
1999-03-02,398.17274066998823
1999-03-03,398.57437813569
1999-03-04,394.3870715046306
1999-03-05,398.7662231127082
1999-03-08,400.6420884951247
1999-03-09,401.61606882979373
1999-03-10,402.7276948638856
1999-03-11,401.22836943012504
1999-03-12,407.45126125503884
1999-03-15,407.13113530538806
1999-03-16,406.02364954674096
1999-03-17,408.446823194785
1999-03-18,407.1797922905259
1999-03-19,408.11471269241326
1999-03-22,406.8268160516802
1999-03-23,404.3867129522055
1999-03-24,400.33050752869775
1999-03-25,401.32868823431136
1999-03-26,398.06987945879587
1999-03-29,397.7386274816694
1999-03-30,398.9777049873464
1999-03-31,399.46805530228625
1999-04-01,398.2344033434035
1999-04-02,398.20194005026633
1999-04-05,395.9147075523127
1999-04-06,397.94386719586004
1999-04-07,400.93999655213537
1999-04-08,404.5051004902836
1999-04-09,404.8210156595766
1999-04-12,406.45884898925283
1999-04-13,408.06391396813734
1999-04-14,411.1418373091727
1999-04-15,409.1764020048413
1999-04-16,410.68085349384506
1999-04-19,410.5110894805836
1999-04-20,406.46853702263826
1999-04-21,406.00371511684284
1999-04-22,407.97605835695515
1999-04-23,410.15900015012585
1999-04-26,409.6819486868129
1999-04-27,413.3918338323626
1999-04-28,413.0328162303503
1999-04-29,412.3326109098668
1999-04-30,415.4081276906879
1999-05-03,417.32089023815047
1999-05-04,420.9139145785573
1999-05-05,422.19125417584087
1999-05-06,428.0623757294996
1999-05-07,426.59706029880135
1999-05-10,426.25875103032575
1999-05-11,425.255936607734
1999-05-12,423.48553343308726
1999-05-13,422.5499177610895
1999-05-14,424.1859082650253
1999-05-17,418.88263730249815
1999-05-18,420.81179795128725
1999-05-19,420.7196743044438
1999-05-20,421.84555754633146
1999-05-21,420.9635984062734
1999-05-24,421.7958190724194
1999-05-25,419.7274663558931
1999-05-26,414.7135706846693
1999-05-27,414.0114047625589
1999-05-28,412.998167629266
1999-05-31,413.86539914833685
1999-06-01,417.1874013993559
1999-06-02,413.3855275925063
1999-06-03,414.2085141980673
1999-06-04,414.2855466288037
1999-06-07,415.790049482649
1999-06-08,420.39325534358073
1999-06-09,421.04480910729035
1999-06-10,422.4557778679269
1999-06-11,423.697608676014
1999-06-14,422.3827384037413
1999-06-15,420.01380818029884
1999-06-16,417.97948142427373
1999-06-17,419.8265080232246
1999-06-18,422.4321526350733
1999-06-21,424.2418419456343
1999-06-22,424.1866989926901
1999-06-23,424.1273182310276
1999-06-24,425.83786669521675
1999-06-25,428.59978027633406
1999-06-28,426.5726499250531
1999-06-29,426.7498031908
1999-06-30,427.00654366576936
1999-07-01,429.2649067016032
1999-07-02,430.20843657623055
1999-07-05,433.82396279237145
1999-07-06,433.7674298091726
1999-07-07,432.32919056268986
1999-07-08,431.6173969220222
1999-07-09,432.64625995549454
1999-07-12,432.18957176060655
1999-07-13,431.10672781612
1999-07-14,432.516451038124
1999-07-15,435.14546118145364
1999-07-16,434.0496754607569
1999-07-19,433.72493269051535
1999-07-20,440.43133795163754
1999-07-21,439.2498945131319
1999-07-22,439.8492814168461
1999-07-23,438.0121935203419
1999-07-26,441.6238121064432
1999-07-27,439.1639623214611
1999-07-28,442.0955085187762
1999-07-29,444.1843966264532
1999-07-30,443.94828574750784
1999-08-02,440.90895446885685
1999-08-03,442.318585362003
1999-08-04,446.9917390169206
1999-08-05,444.01465180433536
1999-08-06,445.24354623491143
1999-08-09,443.96806741129626
1999-08-10,442.6184235506558
1999-08-11,440.05760582653267
1999-08-12,443.1993859960793
1999-08-13,443.3601392159663
1999-08-16,446.96365426988496
1999-08-17,446.30589701182043
1999-08-18,451.7054196437616
1999-08-19,454.497603938606
1999-08-20,458.28276502707183
1999-08-23,459.9180091795723
1999-08-24,456.8298756947036
1999-08-25,456.5586598286177
1999-08-26,456.59163897491146
1999-08-27,460.0284431371657
1999-08-30,462.91171103433646
1999-08-31,466.262954524771
1999-09-01,470.152945848987
1999-09-02,473.56781672085117
1999-09-03,471.7739755739542
1999-09-06,477.42566016082293
1999-09-07,480.0660665729746
1999-09-08,480.5329597435299
1999-09-09,481.7412800028004
1999-09-10,482.8705995546281
1999-09-13,484.7448828384191
1999-09-14,485.12759982679296
1999-09-15,485.9456637731546
1999-09-16,487.3096973657798
1999-09-17,488.4409956931434
1999-09-20,485.6152874157937
1999-09-21,480.7645082180897
1999-09-22,479.55927272363664
1999-09-23,474.9851685738929
1999-09-24,467.11354102955835
1999-09-27,461.91713999362935
1999-09-28,467.1928202309489
1999-09-29,470.4819556090908
1999-09-30,475.4668564307659
1999-10-01,478.27620200196435
1999-10-04,481.56138757933815
1999-10-05,487.73733538745034
1999-10-06,492.3425239867296
1999-10-07,496.13830343557805
1999-10-08,493.67867876456467
1999-10-11,499.20334893093053
1999-10-12,506.30973805943864
1999-10-13,503.4003691427924
1999-10-14,500.0373623380652
1999-10-15,497.3909770546796
1999-10-18,484.1027016999851
1999-10-19,484.96713598650683
1999-10-20,493.4920497921758
1999-10-21,495.4738472344308
1999-10-22,492.20922253982457
1999-10-25,491.692925739528
1999-10-26,485.72002417017876
1999-10-27,479.49084693943854
1999-10-28,479.94024029361975
1999-10-29,483.62441593279505
1999-11-01,488.18811265211195
1999-11-02,489.066711897043
1999-11-03,490.13179904000754
1999-11-04,492.0226100901926
1999-11-05,494.31365372918054
1999-11-08,497.031545688305
1999-11-09,500.28478453448537
1999-11-10,504.2152717383414
1999-11-11,505.5710397482724
1999-11-12,505.09378812117865
1999-11-15,509.92763254754135
1999-11-16,512.1118322351924
1999-11-17,518.3894656381517
1999-11-18,516.7166336442746
1999-11-19,518.1613724290221
1999-11-22,519.2964704482837
1999-11-23,515.5130064576317
1999-11-24,507.9160974788207
1999-11-25,512.3834462811534
1999-11-26,513.9643991696755
1999-11-29,514.9282762553067
1999-11-30,511.93483183340953
1999-12-01,513.145751073927
1999-12-02,515.6375537676898
1999-12-03,521.0750645656973
1999-12-06,531.6304293600438
1999-12-07,529.1978426340215
1999-12-08,529.4551306786237
1999-12-09,526.1130423852775
1999-12-10,530.7496497690847
1999-12-13,538.2167847889315
1999-12-14,534.9298653096538
1999-12-15,521.4339163530237
1999-12-16,524.178474695943
1999-12-17,526.1270663083454
1999-12-20,521.2089807750891
1999-12-21,518.835096486879
1999-12-22,522.5513476431026
1999-12-23,523.6515307706502
1999-12-24,522.5008071187867
1999-12-27,529.6461822607857
1999-12-28,532.0637559107025
1999-12-29,538.7564303691503
1999-12-30,547.5187888907035
1999-12-31,547.7175626555949
2000-01-03,564.1085846942361
2000-01-04,559.0170769089585
2000-01-05,542.7451759236241
2000-01-06,544.5392690213607
2000-01-07,552.0265801279766
2000-01-10,563.0833425927117
2000-01-11,562.1539968036793
2000-01-12,559.9621781648431
2000-01-13,564.6091827150431
2000-01-14,566.6871270232962
2000-01-17,575.9833019954787
2000-01-18,573.1560092504724
2000-01-19,569.9691461114775
2000-01-20,578.7510127809546
2000-01-21,578.639596041473
2000-01-24,580.8991726277438
2000-01-25,575.7537407360114
2000-01-26,577.1200269860685
2000-01-27,575.4266186793392
2000-01-28,571.7391060941197
2000-01-31,562.7607151345418
2000-02-01,566.7510006280721
2000-02-02,572.1786660593051
2000-02-03,587.0958425414444
2000-02-04,593.1919456355771
2000-02-07,599.5056294461427
2000-02-08,611.23728945869
2000-02-09,613.5589164391239
2000-02-10,608.561636431723
2000-02-11,616.4317054298692
2000-02-14,613.8976161282941
2000-02-15,614.7307189265089
2000-02-16,612.6417953447972
2000-02-17,617.8229536620279
2000-02-18,624.4456192193098
2000-02-21,617.9590446834528
2000-02-22,624.4083006567073
2000-02-23,628.1617532391411
2000-02-24,632.7597089199222
2000-02-25,628.9753691896406
2000-02-28,612.0646491406804
2000-02-29,612.0885179113361
2000-03-01,623.4270197047783
2000-03-02,632.0135980723572
2000-03-03,637.2516612780563
2000-03-06,640.6399232886828
2000-03-07,633.3907365407434
2000-03-08,626.4777369035005
2000-03-09,635.8282391882475
2000-03-10,640.6034349299786
2000-03-13,629.8316102831228
2000-03-14,621.7696082452587
2000-03-15,606.8526239285247
2000-03-16,605.0047206658954
2000-03-17,614.7350316930274
2000-03-20,621.646674269386
2000-03-21,608.8185242126342
2000-03-22,601.6427341395528
2000-03-23,597.1198967917744
2000-03-24,602.1585144857012
2000-03-27,604.7833386782472
2000-03-28,601.6116162755122
2000-03-29,596.6755123310727
2000-03-30,583.6470927310771
2000-03-31,578.6526906682494
2000-04-03,569.391056531398
2000-04-04,552.6609317839897
2000-04-05,541.5465782220039
2000-04-06,556.2414338613855
2000-04-07,567.9526211238604
2000-04-10,570.6255738773717
2000-04-11,558.3473591717925
2000-04-12,554.8917024505433
2000-04-13,544.2811810123432
2000-04-14,533.6449528101809
2000-04-17,506.3814357740465
2000-04-18,508.4887452439629
2000-04-19,515.1603422189793
2000-04-20,516.6297418871536
2000-04-21,518.4312014213409
2000-04-24,517.5911032182909
2000-04-25,511.1852001171648
2000-04-26,514.3486542205466
2000-04-27,507.5175008406587
2000-04-28,512.2829547596136
2000-05-01,509.8409461933709
2000-05-02,521.5782304810976
2000-05-03,511.9438887637823
2000-05-04,509.50005354605986
2000-05-05,512.7572275125125
2000-05-08,513.006486076303
2000-05-09,511.16777943304345
2000-05-10,506.69499172799306
2000-05-11,500.6573836590412
2000-05-12,510.245485938933
2000-05-15,513.7967343055307
2000-05-16,512.3173504261632
2000-05-17,503.4865883328445
2000-05-18,504.11977819512106
2000-05-19,495.6956851361254
2000-05-22,486.16712674545363
2000-05-23,483.4946850057225
2000-05-24,470.5854694553314
2000-05-25,477.0656046503479
2000-05-26,482.0069709386889
2000-05-29,486.37869682071164
2000-05-30,492.209295643385
2000-05-31,495.61431814253046
2000-06-01,499.52754410440036
2000-06-02,516.3706455439894
2000-06-05,519.7826472778007
2000-06-06,525.3935339631706
2000-06-07,519.7627788721063
2000-06-08,521.5804867348783
2000-06-09,520.8737588476273
2000-06-12,522.1856942583487
2000-06-13,519.9451281346683
2000-06-14,521.891477506255
