Date,PACIFIC ex JAPAN SMALL GROWTH
1997-09-23,315.0414676455208
1997-09-24,314.0135402975919
1997-09-25,318.7413717988276
1997-09-26,317.9790070757009
1997-09-29,317.4235168016814
1997-09-30,319.9591960233288
1997-10-01,319.79889050415926
1997-10-02,320.046324197649
1997-10-03,319.0178169217857
1997-10-06,315.7765171138724
1997-10-07,314.4516035011829
1997-10-08,315.496564866576
1997-10-09,312.2340367065869
1997-10-10,311.5831470074051
1997-10-13,307.35090403342593
1997-10-14,305.2837018570691
1997-10-15,297.05944693222585
1997-10-16,295.90183606993907
1997-10-17,295.3615019743309
1997-10-20,289.42051382683115
1997-10-21,283.1841361931478
1997-10-22,269.75347152738857
1997-10-23,255.59164279740398
1997-10-24,255.1352281486503
1997-10-27,245.19469768676723
1997-10-28,224.59726695927043
1997-10-29,244.1157548792876
1997-10-30,240.218465228535
1997-10-31,243.8299951789674
1997-11-03,254.41648224384588
1997-11-04,254.21982756350752
1997-11-05,253.1724685507255
1997-11-06,250.99076394860757
1997-11-07,246.9208421820757
1997-11-10,244.69414067508995
1997-11-11,245.66958815693525
1997-11-12,241.8442661795696
1997-11-13,241.81521891001063
1997-11-14,242.85339375053053
1997-11-17,246.14565622063728
1997-11-18,244.65658606636927
1997-11-19,241.69368397460764
1997-11-20,240.7368009086394
1997-11-21,244.07573834546287
1997-11-24,242.9998342691173
1997-11-25,237.6829356164573
1997-11-26,237.65278674219545
1997-11-27,237.40564329151226
1997-11-28,238.04503552655572
1997-12-01,235.63359687226227
1997-12-02,238.23577887212483
1997-12-03,239.60147442760314
1997-12-04,238.7883944499512
1997-12-05,238.49048201888758
1997-12-08,239.990288867755
1997-12-09,238.9937837660735
1997-12-10,236.74247921326338
1997-12-11,231.6927492466853
1997-12-12,229.20085480494504
1997-12-15,225.76986363449328
1997-12-16,222.59929728876136
1997-12-17,224.99512943764563
1997-12-18,225.69749741891135
1997-12-19,223.51912147386668
1997-12-22,220.44369524661835
1997-12-23,222.86786954331103
1997-12-24,223.30885604416443
1997-12-25,223.29976761813094
1997-12-26,223.34447313602342
1997-12-29,223.69044379202182
1997-12-30,224.27384581583883
1997-12-31,226.1995468211153
1998-01-01,226.96632994200417
1998-01-02,226.16862692586113
1998-01-05,223.7953415320233
1998-01-06,219.17505248971796
1998-01-07,214.82450800596277
1998-01-08,209.37081773812662
1998-01-09,207.16515130483788
1998-01-12,194.63571040978078
1998-01-13,198.29971394568938
1998-01-14,202.74984770777857
1998-01-15,200.0046959738775
1998-01-16,203.55703163807203
1998-01-19,205.74107215172154
1998-01-20,203.66132814784274
1998-01-21,203.35370855121906
1998-01-22,200.1029359144565
1998-01-23,199.4387198094353
1998-01-26,200.921439261498
1998-01-27,203.3024822779433
1998-01-28,204.7703956975332
1998-01-29,205.7951085441233
1998-01-30,207.7150727936391
1998-02-02,216.61023004033365
1998-02-03,217.837995790674
1998-02-04,219.2559041533176
1998-02-05,221.54058168354018
1998-02-06,225.19728777572323
1998-02-09,228.89340975677916
1998-02-10,231.32952378755238
1998-02-11,233.2935276918372
1998-02-12,229.5162643299984
1998-02-13,224.52163803587882
1998-02-16,220.73534266181605
1998-02-17,223.31816214582776
1998-02-18,226.3533427087117
1998-02-19,229.6967390302176
1998-02-20,229.1683740140596
1998-02-23,228.43032753039054
1998-02-24,229.12943177327122
1998-02-25,229.5837459074188
1998-02-26,233.74504515326322
1998-02-27,238.17005822687398
1998-03-02,236.93315008623432
1998-03-03,235.92986185226428
1998-03-04,233.91928081504173
1998-03-05,227.69408347686627
1998-03-06,228.1260010379903
1998-03-09,226.4964738664391
1998-03-10,228.41871319320921
1998-03-11,228.95610196329142
1998-03-12,229.2069683672504
1998-03-13,231.6100289739449
1998-03-16,230.44078577099225
1998-03-17,231.5801178514747
1998-03-18,230.54168769847962
1998-03-19,232.3827296080073
1998-03-20,232.9818783772624
1998-03-23,233.46115047430527
1998-03-24,235.19674805642958
1998-03-25,237.36404614176655
1998-03-26,238.16879962807963
1998-03-27,237.24460325109467
1998-03-30,233.06921052834076
1998-03-31,232.2166442816424
1998-04-01,230.45596436324007
1998-04-02,228.8575049737995
1998-04-03,228.15204493655352
1998-04-06,228.34572261853256
1998-04-07,227.30855119762506
1998-04-08,228.16381126314005
1998-04-09,229.81449472536215
1998-04-10,229.87369185334975
1998-04-13,229.23131941453047
1998-04-14,228.9733073621572
1998-04-15,229.66393800368058
1998-04-16,229.3341158117743
1998-04-17,229.49880742390854
1998-04-20,228.9583489453389
1998-04-21,228.72838260795004
1998-04-22,229.27925250511694
1998-04-23,229.11287833140432
1998-04-24,228.3699568742329
1998-04-27,224.94863035221098
1998-04-28,222.58951540097607
1998-04-29,222.51404331260304
1998-04-30,223.1947547205856
1998-05-01,224.85614754108906
1998-05-04,222.36728369946962
1998-05-05,220.12774370375266
1998-05-06,217.1112895683121
1998-05-07,214.31253171103273
1998-05-08,215.01615620765887
1998-05-11,214.70404503794617
1998-05-12,213.56734891043288
1998-05-13,209.60009864261798
1998-05-14,208.5242073034684
1998-05-15,208.66113887064952
1998-05-18,205.27896914150793
1998-05-19,205.22474631136728
1998-05-20,205.5762024031118
1998-05-21,207.78824697424517
1998-05-22,208.0036859627477
1998-05-25,205.53359143919255
1998-05-26,204.46560413006318
1998-05-27,199.96517400776813
1998-05-28,198.12650002754236
1998-05-29,198.43645176045192
1998-06-01,192.37920465030376
1998-06-02,190.48796256846418
1998-06-03,190.49032287867269
1998-06-04,188.95840848151667
1998-06-05,184.90956472004373
1998-06-08,182.51883132023215
1998-06-09,180.58431350582907
1998-06-10,174.5677371160786
1998-06-11,172.4951211874342
1998-06-12,172.76745994107702
1998-06-15,169.13273457310868
1998-06-16,167.41684594993308
1998-06-17,172.6925929553495
1998-06-18,177.12772180223422
1998-06-19,179.26752344603864
1998-06-22,173.90089700562183
1998-06-23,173.2938445101528
1998-06-24,173.83327874431208
1998-06-25,174.10416345333016
1998-06-26,174.2575138275409
1998-06-29,173.49863628010203
1998-06-30,176.16418766097465
1998-07-01,177.27170346332773
1998-07-02,179.16553209503545
1998-07-03,179.1020885151994
1998-07-06,178.49049559626653
1998-07-07,179.47724368343535
1998-07-08,178.6859557570078
1998-07-09,177.80496306953196
1998-07-10,175.7224827293585
1998-07-13,173.43343147957862
1998-07-14,176.5825867030342
1998-07-15,178.05546371863093
1998-07-16,180.76539720781065
1998-07-17,181.1451440016095
1998-07-20,181.22452285217207
1998-07-21,180.40544186740718
1998-07-22,178.33458891350043
1998-07-23,176.14912595205624
1998-07-24,177.44406950706218
1998-07-27,173.4999572657138
1998-07-28,173.32981401923598
1998-07-29,171.56928048409677
1998-07-30,172.1813605198953
1998-07-31,172.0733807928978
1998-08-03,168.73056089633715
1998-08-04,169.3594272610575
1998-08-05,167.41160429692326
1998-08-06,165.06775778787247
1998-08-07,163.85031626585865
1998-08-10,162.8462318953985
1998-08-11,159.1410686446757
1998-08-12,158.60103661672588
1998-08-13,157.57100374413724
1998-08-14,159.03893623948045
1998-08-17,157.7285520315809
1998-08-18,156.94010481720642
1998-08-19,159.88411241254605
1998-08-20,160.50765496591086
1998-08-21,158.05384725484063
1998-08-24,155.88804261799567
1998-08-25,155.06607484674285
1998-08-26,153.79487480318974
1998-08-27,149.367765573046
1998-08-28,146.40616749477715
1998-08-31,146.6126215270433
1998-09-01,146.06679334074943
1998-09-02,147.9100967877723
1998-09-03,146.85049247087255
1998-09-04,148.8399627814884
1998-09-07,155.638640710303
1998-09-08,156.54313316582656
1998-09-09,155.87559353667976
1998-09-10,156.56217605956687
1998-09-11,156.046393699352
1998-09-14,157.32983137220438
1998-09-15,159.11684302497406
1998-09-16,160.02077764863589
1998-09-17,159.74991851816443
1998-09-18,157.52933561131957
1998-09-21,154.81654265902912
1998-09-22,154.9564630925748
1998-09-23,154.83757163273796
1998-09-24,157.94676983202294
1998-09-25,158.0234120980988
1998-09-28,157.3013620415568
1998-09-29,159.81357869100717
1998-09-30,159.91619412286698
1998-10-01,159.3773277861414
1998-10-02,159.35101502931988
1998-10-05,158.56017443736195
1998-10-06,156.86039393604634
1998-10-07,163.53715331882503
1998-10-08,164.3874550527144
1998-10-09,164.96184823461314
1998-10-12,168.89100633052163
1998-10-13,168.86123235157885
1998-10-14,169.34375777474577
1998-10-15,170.31856055091848
1998-10-16,174.55794059491507
1998-10-19,175.20986828297794
1998-10-20,175.06672484960725
1998-10-21,176.67803131128997
1998-10-22,175.3165579866065
1998-10-23,174.78964697182343
1998-10-26,175.9503266047206
1998-10-27,176.63517101628315
1998-10-28,179.02988862454902
1998-10-29,181.78452340607112
1998-10-30,185.186674975616
1998-11-02,188.99302152181178
1998-11-03,190.67227950065705
1998-11-04,193.15187354387305
1998-11-05,195.27200939555806
1998-11-06,195.92274262810884
1998-11-09,192.80574927530157
1998-11-10,187.5740362125035
1998-11-11,192.4927437102087
1998-11-12,190.75919504104036
1998-11-13,192.171603605995
1998-11-16,193.4380450509451
1998-11-17,191.8827849200934
1998-11-18,195.4320631084579
1998-11-19,198.84686400297852
1998-11-20,200.03836769361723
1998-11-23,201.82396445992202
1998-11-24,204.71315704639466
1998-11-25,201.76885327501645
1998-11-26,201.38445834306998
1998-11-27,201.00789255873792
1998-11-30,199.87538567087933
1998-12-01,196.14003988097113
1998-12-02,197.27792346337887
1998-12-03,194.54073655171834
1998-12-04,193.87379828944867
1998-12-07,195.33472578784492
1998-12-08,195.26309179293972
1998-12-09,195.24900522604165
1998-12-10,196.07272468883286
1998-12-11,194.47549490029158
1998-12-14,191.3281958268998
1998-12-15,192.23976249386405
1998-12-16,191.88306760703924
1998-12-17,193.45931656336148
1998-12-18,194.59877569744745
1998-12-21,194.11852028384945
1998-12-22,193.9528580944641
1998-12-23,192.88004771717632
1998-12-24,193.80987192801615
1998-12-25,193.87233204132644
1998-12-28,192.78150305079734
1998-12-29,193.7819553542881
1998-12-30,196.08024203592618
1998-12-31,197.63612398769726
1999-01-01,197.66013977686873
1999-01-04,198.84899291294676
1999-01-05,199.10452646945686
1999-01-06,203.88766650029564
1999-01-07,207.62567395634395
1999-01-08,208.22325496320843
1999-01-11,210.04968246231024
1999-01-12,210.45883210377548
1999-01-13,205.95274415189533
1999-01-14,204.1729923540214
1999-01-15,204.83280975208996
1999-01-18,206.45751717640317
1999-01-19,207.8884148064243
1999-01-20,208.72733543696486
1999-01-21,207.51416542381824
1999-01-22,204.19233847148928
1999-01-25,200.26722861092878
1999-01-26,201.50467394023661
1999-01-27,203.61272004511773
1999-01-28,202.35121677828198
1999-01-29,204.39134873664696
1999-02-01,205.46327586126404
1999-02-02,206.32799022778005
1999-02-03,206.1326319891636
1999-02-04,208.5074823644221
1999-02-05,208.30940592838508
1999-02-08,207.31338049021937
1999-02-09,206.23642030063203
1999-02-10,204.17136361578432
1999-02-11,207.84468757224906
1999-02-12,208.08126215828966
1999-02-15,208.9625947591826
1999-02-16,207.54481098505337
1999-02-17,207.63592515999258
1999-02-18,208.00595072363447
1999-02-19,209.87878678106202
1999-02-22,209.6109250201867
1999-02-23,209.4010525814172
1999-02-24,208.40479844057663
1999-02-25,206.26210779815293
1999-02-26,206.68654826463865
1999-03-01,206.8264207493201
1999-03-02,206.96331878115797
1999-03-03,207.41145312418374
1999-03-04,206.61792080356526
1999-03-05,208.7972284759015
1999-03-08,209.62395170450696
1999-03-09,210.52951773903797
1999-03-10,211.6709838869892
1999-03-11,211.98542809441585
1999-03-12,213.720342143624
1999-03-15,213.46911249002542
1999-03-16,211.91413867975993
1999-03-17,211.84497244579754
1999-03-18,212.2652257097446
1999-03-19,213.29177079338908
1999-03-22,214.87114912701833
1999-03-23,216.9973378985998
1999-03-24,215.52602215104875
1999-03-25,215.58157836991185
1999-03-26,215.43605348019432
1999-03-29,215.66438571420514
1999-03-30,215.8822663487474
1999-03-31,216.9195828363679
1999-04-01,219.1176453768173
1999-04-02,218.38783442245077
1999-04-05,219.10783280439836
1999-04-06,219.3429952108955
1999-04-07,220.51937107430197
1999-04-08,222.53726432857027
1999-04-09,226.3486015163424
1999-04-12,226.19215245399482
1999-04-13,228.87883230733408
1999-04-14,231.10627054673407
1999-04-15,232.16856736363636
1999-04-16,237.45521938599018
1999-04-19,241.7377826486446
1999-04-20,238.5947690313783
1999-04-21,239.86946791214368
1999-04-22,243.62199004523
1999-04-23,243.34776383363294
1999-04-26,243.20637025922224
1999-04-27,244.4954810223866
1999-04-28,243.84571950269174
1999-04-29,244.65188856046024
1999-04-30,249.01550430872297
1999-05-03,251.16891115595195
1999-05-04,253.5636222837151
1999-05-05,254.57121586124072
1999-05-06,258.7102977571304
1999-05-07,253.46833785672746
1999-05-10,251.38570915670206
1999-05-11,252.32408234741038
1999-05-12,251.60484961086712
1999-05-13,252.55367677251442
1999-05-14,253.63275511502474
1999-05-17,251.16241805218772
1999-05-18,252.63729826630478
1999-05-19,249.28594846599444
1999-05-20,248.29288353019152
1999-05-21,250.05699873222432
1999-05-24,252.29657764842068
1999-05-25,249.03490394137188
1999-05-26,247.36716177249093
1999-05-27,247.52485371852836
1999-05-28,247.17022358850468
1999-05-31,249.3096133257001
1999-06-01,247.47239472826377
1999-06-02,246.51924618038137
1999-06-03,246.80034955606408
1999-06-04,247.64445881565774
1999-06-07,250.13459436104486
1999-06-08,253.0992319534196
1999-06-09,255.12158567194004
1999-06-10,256.5744533137505
1999-06-11,259.28994783564985
1999-06-14,259.56730864691986
1999-06-15,256.64593741665504
1999-06-16,257.53781517558156
1999-06-17,259.466103305345
1999-06-18,258.78101290519373
1999-06-21,261.6865593376792
1999-06-22,263.9665657273021
1999-06-23,267.26546932784237
1999-06-24,267.89431005650397
1999-06-25,268.3434422823617
1999-06-28,268.4272768533052
1999-06-29,269.3391666875139
1999-06-30,269.93155145128605
1999-07-01,274.40924735125816
1999-07-02,277.42941853110443
1999-07-05,276.49316569081986
1999-07-06,274.3464740726262
1999-07-07,270.28524858264575
1999-07-08,272.662732006062
1999-07-09,274.23716085132554
1999-07-12,271.7177943299709
1999-07-13,269.2027511849965
1999-07-14,268.16430076777925
1999-07-15,268.109745921585
1999-07-16,263.43007701468684
1999-07-19,260.589632929012
1999-07-20,264.83389360617184
1999-07-21,262.51158944412475
1999-07-22,262.6103393509683
1999-07-23,261.0623363190093
1999-07-26,258.27000528815586
1999-07-27,259.48987895749485
1999-07-28,265.73500810174113
1999-07-29,267.29542879314874
1999-07-30,268.4554387646405
1999-08-02,267.4757512360652
1999-08-03,268.4481082313247
1999-08-04,268.1158339318507
1999-08-05,264.7980776143216
1999-08-06,264.6365376140933
1999-08-09,262.1702748632647
1999-08-10,256.89381436568016
1999-08-11,253.23349563988947
1999-08-12,256.86184374619495
1999-08-13,255.26739791801728
1999-08-16,258.03185323106993
1999-08-17,255.31212755573787
1999-08-18,260.61484367075957
1999-08-19,260.15809270215306
1999-08-20,262.5513737987599
1999-08-23,264.99079246585444
1999-08-24,264.7989321983661
1999-08-25,263.26300884975217
1999-08-26,262.5237210114604
1999-08-27,263.059788784342
1999-08-30,263.695161223046
1999-08-31,263.6137377914085
1999-09-01,265.295492973812
1999-09-02,265.2752366276614
1999-09-03,264.0524705166218
1999-09-06,266.3221196218689
1999-09-07,266.9709194725789
1999-09-08,265.9625622556166
1999-09-09,268.4273344097382
1999-09-10,268.74926929309424
1999-09-13,270.98499587468615
1999-09-14,270.7582227117501
1999-09-15,268.0562961860687
1999-09-16,265.7656158305581
1999-09-17,267.974264691745
1999-09-20,266.8202464560157
1999-09-21,266.2260616508635
1999-09-22,264.75160790309855
1999-09-23,266.9220050458094
1999-09-24,265.1000867463409
1999-09-27,263.43677677875655
1999-09-28,265.0392733882767
1999-09-29,265.18027805550923
1999-09-30,267.17015345973954
1999-10-01,267.58006797128184
1999-10-04,267.45567175528754
1999-10-05,270.7653704217243
1999-10-06,270.2157111443067
1999-10-07,273.64516460891156
1999-10-08,271.65204531726204
1999-10-11,272.52502576973023
1999-10-12,271.8166239030445
1999-10-13,269.14266574367696
1999-10-14,268.29932132050413
1999-10-15,265.5079671462124
1999-10-18,259.1726228761994
1999-10-19,256.9039302122488
1999-10-20,260.83771888173993
1999-10-21,261.29659341495676
1999-10-22,262.9596349195238
1999-10-25,264.3087060095314
1999-10-26,262.44887438112835
1999-10-27,260.200354069031
1999-10-28,261.83563230158194
1999-10-29,262.69594886066625
1999-11-01,267.32970799401147
1999-11-02,266.54600337320625
1999-11-03,268.52590487750274
1999-11-04,268.1964925385667
1999-11-05,268.8719598501507
1999-11-08,267.80609654035953
1999-11-09,268.48340912085604
1999-11-10,271.8752648370051
1999-11-11,274.3031382430171
1999-11-12,276.6821780176021
1999-11-15,280.928114195078
1999-11-16,282.51931396926904
1999-11-17,283.4562392099289
1999-11-18,282.98048600676697
1999-11-19,284.961184606423
1999-11-22,284.68186319237094
1999-11-23,283.4038358183331
1999-11-24,284.67172952720375
1999-11-25,285.9800727160202
1999-11-26,288.3044354726039
1999-11-29,288.378360778309
1999-11-30,286.4764449069041
1999-12-01,285.08887580141135
1999-12-02,284.9191162639457
1999-12-03,286.7254263645914
1999-12-06,288.15762583600264
1999-12-07,287.7412441930856
1999-12-08,289.85351072996616
1999-12-09,290.96336005320927
1999-12-10,290.61141339757097
1999-12-13,289.38485823150455
1999-12-14,287.58315677104645
1999-12-15,285.36803442013166
1999-12-16,287.6047252599683
1999-12-17,290.92173166982616
1999-12-20,289.8033556527153
1999-12-21,289.78734065366336
1999-12-22,292.71018139621003
1999-12-23,293.1699700280395
1999-12-24,296.892901857175
1999-12-27,298.72450672911106
1999-12-28,297.91437440591835
1999-12-29,300.7050781246102
1999-12-30,304.8581309105132
1999-12-31,304.8581309105132
2000-01-03,309.6985319588796
2000-01-04,307.1659202513215
2000-01-05,293.538632424291
2000-01-06,289.38966937276666
2000-01-07,288.82220879906646
2000-01-10,295.91524341625126
2000-01-11,296.06143276248633
2000-01-12,295.203502536047
2000-01-13,294.5947391988945
2000-01-14,294.9486368305735
2000-01-17,293.8353598963676
2000-01-18,293.8120387394479
2000-01-19,292.3573165376566
2000-01-20,294.7066681589323
2000-01-21,290.8158242765351
2000-01-24,286.9079867903619
2000-01-25,285.5991849609203
2000-01-26,288.01883673999254
2000-01-27,293.1347361009739
2000-01-28,287.7320495514012
2000-01-31,284.92920801538025
2000-02-01,285.94691823515717
2000-02-02,290.5168896687594
2000-02-03,294.04041509654445
2000-02-04,294.04328308039715
2000-02-07,295.18944479824944
2000-02-08,292.8242018887487
2000-02-09,292.4617810240686
2000-02-10,292.274474851567
2000-02-11,290.5203454950105
2000-02-14,290.75333918520596
2000-02-15,292.6995867725296
2000-02-16,294.33182577939857
2000-02-17,297.7373245828539
2000-02-18,294.4013982900597
2000-02-21,288.4620464584066
2000-02-22,284.03723695631516
2000-02-23,286.1238383954303
2000-02-24,283.7983294755841
2000-02-25,286.67790529266506
2000-02-28,280.77021729083685
2000-02-29,283.4869121129289
2000-03-01,281.81194192036094
2000-03-02,283.35606840889443
2000-03-03,282.2301536941488
2000-03-06,282.46242200077603
2000-03-07,283.3776941421106
2000-03-08,285.72043328089995
2000-03-09,287.56560130257304
2000-03-10,290.85001917028626
2000-03-13,288.30974077399935
2000-03-14,284.93988795975247
2000-03-15,280.93969980399174
2000-03-16,280.4925862741875
2000-03-17,282.02765520746004
2000-03-20,282.19044122512327
2000-03-21,283.76429763572617
2000-03-22,286.36629482912195
2000-03-23,289.38499726001567
2000-03-24,291.91750078270627
2000-03-27,297.28238985501963
2000-03-28,299.20116089460726
2000-03-29,296.4568069444569
2000-03-30,291.9492992669935
2000-03-31,289.01112783721413
2000-04-03,286.014897349451
2000-04-04,278.8871711876557
2000-04-05,273.32198737699616
2000-04-06,276.60842397020843
2000-04-07,279.8805746307826
2000-04-10,280.34392941261456
2000-04-11,276.62481989187626
2000-04-12,277.01209870820514
2000-04-13,272.76592696300935
2000-04-14,274.2183691293427
2000-04-17,249.05433867294693
2000-04-18,255.0583477254904
2000-04-19,258.26527520144504
2000-04-20,256.8475540724175
2000-04-21,256.8356216672857
2000-04-24,256.1205982062053
2000-04-25,256.2429344506933
2000-04-26,254.7962854259954
2000-04-27,254.50698887762928
2000-04-28,255.81379479325182
2000-05-01,252.22496727264934
2000-05-02,257.099934522461
2000-05-03,256.45801706601327
2000-05-04,255.00366865735887
2000-05-05,257.6268560209983
2000-05-08,255.30795343293767
2000-05-09,250.8911124158886
2000-05-10,247.16687648296775
2000-05-11,244.52042667339595
2000-05-12,245.64408415314173
2000-05-15,244.6531591577571
2000-05-16,247.1953125156413
2000-05-17,244.14319455501635
2000-05-18,244.0127781810552
2000-05-19,243.3058542903238
2000-05-22,239.68219289319575
2000-05-23,237.81101351927177
2000-05-24,231.83438798518785
2000-05-25,230.26300904610798
2000-05-26,227.98724290360198
2000-05-29,230.88633579563145
2000-05-30,231.84845976996203
2000-05-31,231.28641394661642
2000-06-01,232.8419895014534
2000-06-02,237.95333899814682
2000-06-05,242.7057324605863
2000-06-06,245.96623635024932
2000-06-07,245.45815064315363
2000-06-08,246.22497167569506
2000-06-09,246.5509075112157
2000-06-12,247.5662729366649
2000-06-13,246.96406801956326
2000-06-14,249.43558294189356
2000-06-15,248.09720497266972
2000-06-16,249.9017436213985
2000-06-19,246.5787335141654
2000-06-20,246.02303591520203
2000-06-21,247.08787399589536
2000-06-22,248.29289525310725
2000-06-23,246.4727553310941
2000-06-26,245.90753835594174
2000-06-27,249.17056301989527
2000-06-28,251.77893260465387
2000-06-29,255.87271626920202
2000-06-30,257.54571872554743
2000-07-03,256.69510857912104
2000-07-04,257.3233262515334
2000-07-05,257.56144047067187
2000-07-06,257.3762214438596
2000-07-07,259.1850221148361
2000-07-10,261.7829519505899
2000-07-11,260.74696673531776
2000-07-12,263.18583555837733
2000-07-13,260.52997038061125
2000-07-14,261.0631857123172
2000-07-17,260.89945913724904
2000-07-18,258.4714849341402
2000-07-19,256.5387813457615
2000-07-20,257.25160447871644
2000-07-21,261.1636913610966
2000-07-24,259.5675618594031
2000-07-25,257.8797233773674
2000-07-26,260.0410886524576
2000-07-27,258.1356750660327
2000-07-28,255.7770544792617
2000-07-31,251.47901688713802
2000-08-01,252.98780936821575
2000-08-02,253.70070956263825
2000-08-03,253.77034631837412
2000-08-04,253.59661393111375
2000-08-07,254.30743240483002
2000-08-08,254.79456766618839
2000-08-09,254.35748669183897
2000-08-10,255.7184508353406
2000-08-11,255.6856054893415
2000-08-14,255.76867377222257
2000-08-15,258.07406783702476
2000-08-16,261.81393004635873
2000-08-17,263.6025357789716
2000-08-18,263.8182845278488
2000-08-21,263.74040023822675
2000-08-22,263.309108083823
2000-08-23,258.06175752001656
2000-08-24,257.8100958838007
2000-08-25,257.7303025561912
2000-08-28,256.9827788331298
2000-08-29,256.73924249495326
2000-08-30,256.1532423185256
2000-08-31,256.9472956699518
2000-09-01,257.08725540698094
2000-09-04,258.59467827881275
2000-09-05,256.9923573885365
2000-09-06,254.59866018597987
2000-09-07,251.30907035109618
2000-09-08,251.37506430036555
2000-09-11,249.15319131235094
2000-09-12,245.84643825414207
2000-09-13,243.68396367294451
2000-09-14,240.23057794037362
2000-09-15,239.26525578109613
2000-09-18,232.0520206189501
2000-09-19,229.39371205305295
2000-09-20,229.50571116837716
2000-09-21,227.27215978950176
2000-09-22,222.82157232951266
2000-09-25,224.968968442916
2000-09-26,226.7918345055047
2000-09-27,227.15247560395235
2000-09-28,229.51144330098248
2000-09-29,229.69061395734803
2000-10-02,231.1297812486313
2000-10-03,230.274371709164
2000-10-04,228.75998584759864
2000-10-05,228.5057318493766
2000-10-06,229.48054994046967
2000-10-09,225.90687213994653
2000-10-10,224.79683605860797
2000-10-11,223.7589002374266
2000-10-12,221.88365452998943
2000-10-13,218.96285338960195
2000-10-16,221.50242033290397
2000-10-17,218.44605389808305
2000-10-18,216.28815515806036
2000-10-19,215.65345751895254
2000-10-20,221.49734220627673
2000-10-23,221.0322900209531
2000-10-24,220.12628524194017
2000-10-25,218.38453033789554
2000-10-26,217.78725990389157
2000-10-27,219.94395782104996
2000-10-30,220.9041326075568
2000-10-31,219.96696992454554
2000-11-01,224.4285822614495
2000-11-02,225.52741401390276
2000-11-03,229.75255608120597
2000-11-06,231.0699615632493
2000-11-07,232.87767514407344
2000-11-08,231.9579638459443
2000-11-09,231.5603528042222
2000-11-10,229.87790606373989
2000-11-13,224.51197363018622
2000-11-14,226.1789316279549
2000-11-15,226.7235472712787
2000-11-16,225.50360580205603
2000-11-17,225.24586624936575
2000-11-20,222.79702481106148
2000-11-21,221.408732456964
2000-11-22,222.15143942205734
2000-11-23,221.80039715440452
2000-11-24,222.3078498628275
2000-11-27,222.94415151728015
2000-11-28,221.0467006658855
2000-11-29,219.08405576677328
2000-11-30,216.19464337749298
2000-12-01,220.36208075967647
2000-12-04,221.3754265236058
2000-12-05,222.28987291348304
2000-12-06,224.9327143231305
2000-12-07,225.65183009848533
2000-12-08,225.35751329137557
2000-12-11,225.80215330162866
2000-12-12,224.75090044365007
2000-12-13,225.7124477224031
2000-12-14,225.6718223831017
2000-12-15,222.77378909369634
2000-12-18,221.0975180237047
2000-12-19,220.01493424820146
2000-12-20,219.56351688697245
2000-12-21,218.61540017376484
2000-12-22,218.2381710768149
2000-12-25,218.2381710768149
