Date,WORLD ex AUSTRALIA SMALL GROWTH
1997-03-21,385.1104620728941
1997-03-24,382.3960732384073
1997-03-25,383.21647908607946
1997-03-26,385.2287075521389
1997-03-27,384.03291429123465
1997-03-28,384.0807320480328
1997-03-31,380.3659822023853
1997-04-01,376.5292785077354
1997-04-02,374.687039507634
1997-04-03,373.41894171789465
1997-04-04,375.77430760665123
1997-04-07,375.2614437957729
1997-04-08,374.85613226298034
1997-04-09,374.0237141305851
1997-04-10,371.77117882776514
1997-04-11,368.2704307607495
1997-04-14,367.03433663919145
1997-04-15,368.0817222190488
1997-04-16,368.45672087142003
1997-04-17,369.69255219975327
1997-04-18,372.05360797874926
1997-04-21,371.58921097797565
1997-04-22,370.946982236234
1997-04-23,371.8541187147776
1997-04-24,371.68005562151836
1997-04-25,368.62715584143433
1997-04-28,367.23242029461267
1997-04-29,369.5144728528288
1997-04-30,372.1242585681133
1997-05-01,375.4813919771055
1997-05-02,380.86226259887803
1997-05-05,387.74780158866076
1997-05-06,390.6651951782369
1997-05-07,390.409785869861
1997-05-08,391.3206199037127
1997-05-09,394.16693721070845
1997-05-12,398.43241341902467
1997-05-13,398.9962066276808
1997-05-14,400.3914888872048
1997-05-15,403.2305164417204
1997-05-16,404.5873641566743
1997-05-19,404.23528343280003
1997-05-20,407.5832049430276
1997-05-21,408.56449503735024
1997-05-22,407.51150683241093
1997-05-23,410.8833302094024
1997-05-26,410.76382778542046
1997-05-27,411.2553212895718
1997-05-28,414.0093170179181
1997-05-29,414.3890626698299
1997-05-30,414.68104060739273
1997-06-02,415.6187638376559
1997-06-03,416.3071983084012
1997-06-04,416.0136376421842
1997-06-05,417.962941584145
1997-06-06,419.5815181320809
1997-06-09,422.8675878793632
1997-06-10,421.9000806337235
1997-06-11,422.8009971878005
1997-06-12,421.665455904614
1997-06-13,421.75105737472416
1997-06-16,423.83954275646096
1997-06-17,424.23559363196574
1997-06-18,423.9015713022147
1997-06-19,425.84418954032736
1997-06-20,424.96845950211855
1997-06-23,423.51435369812003
1997-06-24,424.8975310839297
1997-06-25,426.210274229982
1997-06-26,425.8862464678121
1997-06-27,426.35231381983493
1997-06-30,429.8990417179098
1997-07-01,428.20491868226014
1997-07-02,428.72403635388855
1997-07-03,431.22699866516643
1997-07-04,430.6991896135628
1997-07-07,431.52845310420275
1997-07-08,432.3147334750915
1997-07-09,431.16900495647945
1997-07-10,432.4220285780099
1997-07-11,434.2091150125561
1997-07-14,435.1995148924034
1997-07-15,435.41870475664894
1997-07-16,438.6862755884581
1997-07-17,437.45603471594967
1997-07-18,435.83972499912164
1997-07-21,433.4864237369759
1997-07-22,434.59461969449563
1997-07-23,435.0133205197045
1997-07-24,434.67157272373527
1997-07-25,433.9584878112725
1997-07-28,432.7678759607445
1997-07-29,432.9061377199039
1997-07-30,434.2520639652677
1997-07-31,435.44958250279507
1997-08-01,434.0209891199494
1997-08-04,433.23360610305076
1997-08-05,433.3066333182617
1997-08-06,434.828987877401
1997-08-07,434.33953754591556
1997-08-08,432.8397349326583
1997-08-11,430.2758252931182
1997-08-12,429.9027401350917
1997-08-13,431.1181987786363
1997-08-14,430.41963900596687
1997-08-15,430.9045942240442
1997-08-18,428.067383350039
1997-08-19,431.0495571926715
1997-08-20,435.1986038735781
1997-08-21,435.25903111219463
1997-08-22,433.7704880340577
1997-08-25,434.34000285570517
1997-08-26,434.8906426030128
1997-08-27,435.336475699465
1997-08-28,435.2407475575187
1997-08-29,433.6998667354308
1997-09-01,431.90101021318355
1997-09-02,433.51938634793123
1997-09-03,436.3013884672233
1997-09-04,436.61247871864157
1997-09-05,439.8839387154181
1997-09-08,441.8843822031401
1997-09-09,444.3919095297185
1997-09-10,443.95747183324016
1997-09-11,442.24422602106273
1997-09-12,444.7530300467707
1997-09-15,445.6196741645281
1997-09-16,447.3747061914445
1997-09-17,448.3104672456304
1997-09-18,448.09533550380837
1997-09-19,448.8062969956438
1997-09-22,449.5904808707976
1997-09-23,450.23715910937557
1997-09-24,451.4510327261484
1997-09-25,450.31397958575366
1997-09-26,449.0222713394819
1997-09-29,450.07145695188586
1997-09-30,452.1618066881763
1997-10-01,451.70391912195424
1997-10-02,452.8550729108643
1997-10-03,454.59268905153664
1997-10-06,456.23803200782515
1997-10-07,458.74522030967233
1997-10-08,460.4376177547275
1997-10-09,460.79140908235166
1997-10-10,460.8570419423968
1997-10-13,460.1055920233857
1997-10-14,457.93789861459663
1997-10-15,457.3062197008144
1997-10-16,455.4031854547463
1997-10-17,448.4447842980641
1997-10-20,450.47428006037586
1997-10-21,454.1291257359553
1997-10-22,454.67143997315463
1997-10-23,445.1416437445928
1997-10-24,443.6943805883359
1997-10-27,423.43758726501113
1997-10-28,424.7384142877504
1997-10-29,432.6316124802361
1997-10-30,427.306996066113
1997-10-31,431.85546916170534
1997-11-03,437.4573678848194
1997-11-04,438.2122636549115
1997-11-05,439.0664248917059
1997-11-06,436.8989471704934
1997-11-07,430.05764707348806
1997-11-10,428.53043161604273
1997-11-11,426.4113195275919
1997-11-12,416.9940738637815
1997-11-13,416.37030943685033
1997-11-14,418.3911559005984
1997-11-17,425.71960471859893
1997-11-18,424.4216221789915
1997-11-19,420.16765602675866
1997-11-20,424.0037186598559
1997-11-21,423.73994899481295
1997-11-24,417.7565622123986
1997-11-25,412.5639556703145
1997-11-26,411.5913414017734
1997-11-27,412.1123101164833
1997-11-28,413.69830402501134
1997-12-01,415.66990833342123
1997-12-02,414.61749119499217
1997-12-03,414.56571147922114
1997-12-04,414.27804512506344
1997-12-05,415.021777481005
1997-12-08,416.7140648482532
1997-12-09,414.1574368497096
1997-12-10,410.9843558756751
1997-12-11,403.3106786562448
1997-12-12,401.01493131090155
1997-12-15,397.8079374500699
1997-12-16,399.738357697481
1997-12-17,403.3561608270873
1997-12-18,398.9493370347839
1997-12-19,396.2824013826971
1997-12-22,394.4927456157239
1997-12-23,393.8587539855465
1997-12-24,392.97620193438024
1997-12-25,393.2383601545476
1997-12-26,393.6847605255398
1997-12-29,396.88864311292394
1997-12-30,401.82618629822537
1997-12-31,404.73112759821805
1998-01-01,404.8102067105917
1998-01-02,404.1302002877869
1998-01-05,404.819422387428
1998-01-06,401.97330239668315
1998-01-07,400.20631836879943
1998-01-08,398.2258583643425
1998-01-09,390.42051483815396
1998-01-12,384.598379051568
1998-01-13,391.80705116874503
1998-01-14,394.44498392760283
1998-01-15,394.2250740157513
1998-01-16,399.96318852292166
1998-01-19,401.7832310058618
1998-01-20,406.25435093331197
1998-01-21,407.8004022074365
1998-01-22,407.0123447290167
1998-01-23,409.33274195409183
1998-01-26,408.3774985728
1998-01-27,409.91111569784545
1998-01-28,415.1663678665115
1998-01-29,415.6566647787509
1998-01-30,412.67257371721814
1998-02-02,417.4170290566347
1998-02-03,421.4652970985274
1998-02-04,425.93328241886377
1998-02-05,429.3474510392495
1998-02-06,431.03636906622444
1998-02-09,432.34067440456823
1998-02-10,436.0600828906903
1998-02-11,436.919070338856
1998-02-12,437.8626153587617
1998-02-13,436.5373569529937
1998-02-16,435.74676915939375
1998-02-17,434.9802487249135
1998-02-18,436.815068761317
1998-02-19,436.82489372851467
1998-02-20,436.5812978191921
1998-02-23,439.51527584671265
1998-02-24,437.4458917972761
1998-02-25,440.4419065114567
1998-02-26,444.3173275389196
1998-02-27,447.3405416891578
1998-03-02,450.2040877897183
1998-03-03,450.4004169274707
1998-03-04,449.5688237098953
1998-03-05,443.81291111492914
1998-03-06,449.4694930002982
1998-03-09,448.74897829434343
1998-03-10,451.3407999711522
1998-03-11,452.40600353196317
1998-03-12,453.9017105909197
1998-03-13,458.8905016537302
1998-03-16,460.2148086927233
1998-03-17,460.5026190253085
1998-03-18,459.81298268538785
1998-03-19,462.48202976888325
1998-03-20,462.95543253613715
1998-03-23,463.971992935233
1998-03-24,465.01311910991467
1998-03-25,467.3943890265199
1998-03-26,468.79409499299857
1998-03-27,468.76984527368285
1998-03-30,466.24364979404464
1998-03-31,467.6373432788023
1998-04-01,470.2214732108261
1998-04-02,469.406151169641
1998-04-03,469.41247600362834
1998-04-06,468.45010104723474
1998-04-07,464.52942591119916
1998-04-08,467.00375254345204
1998-04-09,472.8450053788568
1998-04-10,473.12122492935464
1998-04-13,472.1248642879614
1998-04-14,477.64797946179664
1998-04-15,480.573319576512
1998-04-16,477.1407577902933
1998-04-17,477.8887746354042
1998-04-20,480.68107468591757
1998-04-21,484.0732318850933
1998-04-22,482.9476663796646
1998-04-23,477.4129165252951
1998-04-24,474.1952667731271
1998-04-27,463.41910096928757
1998-04-28,466.1596681396694
1998-04-29,469.75430711525956
1998-04-30,474.52275779381125
1998-05-01,475.9972376628118
1998-05-04,478.5787227969864
1998-05-05,477.6819856130349
1998-05-06,476.1045314700059
1998-05-07,472.46965110321906
1998-05-08,474.9011025629217
1998-05-11,473.595291226855
1998-05-12,472.7308678421812
1998-05-13,472.94925333037713
1998-05-14,471.7791503485227
1998-05-15,469.888317810923
1998-05-18,464.47884967747217
1998-05-19,467.76753456552836
1998-05-20,468.87801213604956
1998-05-21,469.71140248318574
1998-05-22,467.4235860054946
1998-05-25,467.1652236822148
1998-05-26,461.9905391442976
1998-05-27,455.66073625302306
1998-05-28,458.90367296570287
1998-05-29,459.5446861129917
1998-06-01,454.22284661751854
1998-06-02,454.12242037772114
1998-06-03,454.62752843461584
1998-06-04,456.1097006678912
1998-06-05,456.9282762987736
1998-06-08,458.195562466442
1998-06-09,459.0124794474899
1998-06-10,452.5457046936826
1998-06-11,446.5251269003062
1998-06-12,443.0818749640129
1998-06-15,433.8537665641292
1998-06-16,438.57747114047675
1998-06-17,446.6284374977688
1998-06-18,446.74656392131385
1998-06-19,447.0865438597094
1998-06-22,445.3901033852885
1998-06-23,447.2743805355271
1998-06-24,449.4975297583
1998-06-25,449.78751494761826
1998-06-26,448.1606039146383
1998-06-29,451.63083109916204
1998-06-30,455.56442938511293
1998-07-01,456.80712234405985
1998-07-02,455.84696257915
1998-07-03,457.1540471442432
1998-07-06,459.8716107404267
1998-07-07,459.5308167172855
1998-07-08,459.69796709001747
1998-07-09,458.4065337915951
1998-07-10,457.54179500166373
1998-07-13,459.4917045476409
1998-07-14,461.08206595958995
1998-07-15,463.0454944833185
1998-07-16,465.62785404812047
1998-07-17,466.516427862528
1998-07-20,468.38479763781913
1998-07-21,463.73157341644674
1998-07-22,458.6886179337524
1998-07-23,451.7846044408148
1998-07-24,450.82948979603395
1998-07-27,445.2485805217749
1998-07-28,442.1981408107487
1998-07-29,439.244207565361
1998-07-30,441.8751241683798
1998-07-31,436.5522353976003
1998-08-03,429.331937456843
1998-08-04,421.8951899912452
1998-08-05,417.7580059512965
1998-08-06,421.26064835264884
1998-08-07,426.78405299517584
1998-08-10,422.6145680752034
1998-08-11,411.69164675787675
1998-08-12,417.3300131004232
1998-08-13,412.2494231736642
1998-08-14,411.1437830481963
1998-08-17,409.50899767072366
1998-08-18,415.3431713100693
1998-08-19,414.085812252047
1998-08-20,411.6959419882093
1998-08-21,404.334125128245
1998-08-24,401.546664522979
1998-08-25,399.64184625673727
1998-08-26,390.8776352622099
1998-08-27,376.78103445698855
1998-08-28,368.8992678365811
1998-08-31,356.5848243806732
1998-09-01,360.47957900761645
1998-09-02,366.1977367668765
1998-09-03,362.50192850388277
1998-09-04,361.3930528098652
1998-09-07,364.7911177519487
1998-09-08,375.1751851774028
1998-09-09,368.2228684380786
1998-09-10,363.5414180202004
1998-09-11,366.76711351109253
1998-09-14,370.5142513634972
1998-09-15,370.684432348441
1998-09-16,372.7926601010642
1998-09-17,368.08336339355736
1998-09-18,369.870750789271
1998-09-21,364.8098390879528
1998-09-22,368.38435502801616
1998-09-23,373.7378246690006
1998-09-24,372.9793191593018
1998-09-25,370.8614150965467
1998-09-28,369.5391746723306
1998-09-29,368.2349971607048
1998-09-30,364.110438824447
1998-10-01,350.5975025053987
1998-10-02,346.27145724317023
1998-10-05,334.59666452146433
1998-10-06,332.90852059533734
1998-10-07,331.89929550746706
1998-10-08,322.6051090490904
1998-10-09,327.95059934592695
1998-10-12,335.1988890676384
1998-10-13,332.1714318535113
1998-10-14,335.2192307017948
1998-10-15,345.7277530756921
1998-10-16,354.8118993430306
1998-10-19,362.04820386035846
1998-10-20,366.1124912666721
1998-10-21,368.4476642108813
1998-10-22,373.244213359877
1998-10-23,373.99515271123147
1998-10-26,377.0431026243134
1998-10-27,377.8825999950575
1998-10-28,377.2698071194933
1998-10-29,380.65290970339953
1998-10-30,384.3944892920907
1998-11-02,393.90056851490215
1998-11-03,394.16923620873376
1998-11-04,399.31418006183986
1998-11-05,401.46178420482005
1998-11-06,403.69540426614105
1998-11-09,400.46546048022304
1998-11-10,397.64439038438513
1998-11-11,397.325443076192
1998-11-12,394.03215792039856
1998-11-13,393.5512238130828
1998-11-16,398.04644145005403
1998-11-17,396.69612507062703
1998-11-18,399.3331173419939
1998-11-19,401.590155737357
1998-11-20,402.49591272021854
1998-11-23,405.6399476436078
1998-11-24,405.69763845220047
1998-11-25,406.72506102426064
1998-11-26,408.29339478548457
1998-11-27,411.27592886916216
1998-11-30,408.50009983556083
1998-12-01,406.71415011260603
1998-12-02,407.4108430998868
1998-12-03,404.3325381308964
1998-12-04,406.58299693811114
1998-12-07,407.9059000932097
1998-12-08,408.5848867505101
1998-12-09,410.25637640000645
1998-12-10,407.90841433793594
1998-12-11,406.23792286560194
1998-12-14,400.46715378656256
1998-12-15,400.2902548211179
1998-12-16,401.2177596377481
1998-12-17,403.61921455124525
1998-12-18,407.8702452316302
1998-12-21,411.23153673129497
1998-12-22,410.2535087755939
1998-12-23,415.1737741517204
1998-12-24,415.8627256838394
1998-12-25,416.27032846793384
1998-12-28,419.3787176607786
1998-12-29,422.328885539643
1998-12-30,423.81085590509036
1998-12-31,431.10921952975747
1999-01-01,431.0754700743354
1999-01-04,432.01719715309736
1999-01-05,432.854737856341
1999-01-06,438.31896145382274
1999-01-07,440.1723467118738
1999-01-08,441.8655068699129
1999-01-11,446.23880048231587
1999-01-12,441.972021677086
1999-01-13,436.26441629243703
1999-01-14,435.7446193757076
1999-01-15,438.2676547930888
1999-01-18,440.2950403774763
1999-01-19,444.17289849197647
1999-01-20,445.6754797432033
1999-01-21,440.95769438380285
1999-01-22,437.7444770869899
1999-01-25,436.901590307865
1999-01-26,441.21185623820804
1999-01-27,439.14507502941774
1999-01-28,440.8554005154842
1999-01-29,443.31937285218373
1999-02-01,445.1916561264662
1999-02-02,443.77774328043864
1999-02-03,445.2105722442418
1999-02-04,442.25384982955035
1999-02-05,437.74117236017156
1999-02-08,435.1458934051828
1999-02-09,428.0944679512735
1999-02-10,423.9914708877238
1999-02-11,431.17911424294
1999-02-12,427.8008450178097
1999-02-15,427.0423693254405
1999-02-16,424.7595585837765
1999-02-17,419.41528512881996
1999-02-18,418.84787328916616
1999-02-19,418.77733782508386
1999-02-22,423.1247244719725
1999-02-23,423.6756503880515
1999-02-24,422.36955988807307
1999-02-25,422.35339063540044
1999-02-26,421.81643171475446
1999-03-01,422.5277967432838
1999-03-02,421.2471835679179
1999-03-03,418.82445683170533
1999-03-04,417.7471611905386
1999-03-05,424.05682720650435
1999-03-08,426.9775284583649
1999-03-09,427.4013885809629
1999-03-10,430.7641121923569
1999-03-11,430.642817016338
1999-03-12,431.5093933958172
1999-03-15,433.3754086012667
1999-03-16,433.9815048276452
1999-03-17,435.4677747069359
1999-03-18,435.7165166303481
1999-03-19,435.7449300911574
1999-03-22,433.0914816465792
1999-03-23,425.25457538473853
1999-03-24,423.9337195428444
1999-03-25,430.65019642998146
1999-03-26,429.3394272329465
1999-03-29,434.150677901955
1999-03-30,435.38055407862737
1999-03-31,438.17895321546007
1999-04-01,438.64072065431867
1999-04-02,439.30449759859624
1999-04-05,439.8922741030439
1999-04-06,440.0571613008168
1999-04-07,440.0579908789139
1999-04-08,444.45358647031605
1999-04-09,449.3572984478279
1999-04-12,453.01206583521144
1999-04-13,457.8658748015209
1999-04-14,457.5778378409598
1999-04-15,455.9031506819925
1999-04-16,458.7760362704223
1999-04-19,449.17474761927116
1999-04-20,449.50940765502827
1999-04-21,455.5601117303861
1999-04-22,459.5621771673497
1999-04-23,462.97743777901434
1999-04-26,466.7921062704855
1999-04-27,467.6139456040815
1999-04-28,466.3725098556271
1999-04-29,465.2737800513503
1999-04-30,466.90328338747696
1999-05-03,467.7065455470146
1999-05-04,466.7880816386108
1999-05-05,468.21878390228096
1999-05-06,469.97699592379274
1999-05-07,470.55526689953587
1999-05-10,474.1541317326789
1999-05-11,476.36872261279
1999-05-12,478.44006625377807
1999-05-13,478.28806746533803
1999-05-14,474.11709822429015
1999-05-17,469.68529289943933
1999-05-18,470.68881029140323
1999-05-19,471.3032130474034
1999-05-20,472.9520878859456
1999-05-21,473.30966167049803
1999-05-24,467.79945861739884
1999-05-25,462.23681486086076
1999-05-26,460.7525511994321
1999-05-27,459.43352954236184
1999-05-28,462.3229934388101
1999-05-31,461.98098021478603
1999-06-01,463.9678949275005
1999-06-02,462.7155478449235
1999-06-03,463.17256875820385
1999-06-04,467.6247503887463
1999-06-07,472.0246698987495
1999-06-08,472.5269179147657
1999-06-09,475.3244254900192
1999-06-10,476.03578118209475
1999-06-11,475.70126634753615
1999-06-14,470.1302317170064
1999-06-15,468.77215806514073
1999-06-16,472.64694696887506
1999-06-17,476.5960065350456
1999-06-18,478.9299104891369
1999-06-21,482.8748617135073
1999-06-22,482.8035923895919
1999-06-23,483.91403836490696
1999-06-24,481.7948062445114
1999-06-25,483.41888488405095
1999-06-28,487.03171324552386
1999-06-29,491.6568690808712
1999-06-30,498.625453181608
1999-07-01,501.1659754221307
1999-07-02,504.48793425770526
1999-07-05,506.0689114998872
1999-07-06,507.0717961739861
1999-07-07,503.6203604194378
1999-07-08,503.96009625381794
1999-07-09,506.12676535113343
1999-07-12,508.23342996470734
1999-07-13,508.1715437758013
1999-07-14,513.1172927217448
1999-07-15,518.3543890043526
1999-07-16,517.3394408767257
1999-07-19,516.0859056593526
1999-07-20,512.128670772802
1999-07-21,512.524374506634
1999-07-22,507.90723502548553
1999-07-23,505.59209179605296
1999-07-26,502.3316244114222
1999-07-27,503.1232904608375
1999-07-28,505.9565134668078
1999-07-29,505.4958777919661
1999-07-30,506.9030876867023
1999-08-02,503.55155757517457
1999-08-03,499.32206695446416
1999-08-04,495.8595320396111
1999-08-05,493.2898349648075
1999-08-06,491.582729110433
1999-08-09,488.99580216363967
1999-08-10,487.32730687783743
1999-08-11,490.650403633198
1999-08-12,493.74942907234777
1999-08-13,498.4965351909216
1999-08-16,502.89652042037875
1999-08-17,505.7442682938221
1999-08-18,507.88288771001186
1999-08-19,508.2261054409592
1999-08-20,511.28509766951544
1999-08-23,515.0112126998029
1999-08-24,514.3727340748736
1999-08-25,516.3468949028542
1999-08-26,514.3094085906424
1999-08-27,513.3270701925923
1999-08-30,512.4429601362763
1999-08-31,515.1298298294134
1999-09-01,520.4715401756424
1999-09-02,520.1893841893814
1999-09-03,525.5059486698245
1999-09-06,529.3303658694858
1999-09-07,531.3405234869671
1999-09-08,530.5739072459326
1999-09-09,535.554595512385
1999-09-10,540.080711151236
1999-09-13,543.3625713475567
1999-09-14,543.6070590145221
1999-09-15,543.1293405700059
1999-09-16,537.0859326259101
1999-09-17,539.6333529167716
1999-09-20,538.8310257205065
1999-09-21,533.7896996854378
1999-09-22,532.5845118151675
1999-09-23,525.5007302247617
1999-09-24,516.866753894871
1999-09-27,516.4822127878598
1999-09-28,517.9132476494095
1999-09-29,521.5716545916041
1999-09-30,528.3252990904946
1999-10-01,528.7690361826924
1999-10-04,531.9253131508998
1999-10-05,533.2151855533986
1999-10-06,537.9499008369438
1999-10-07,538.9351569861126
1999-10-08,538.346128511456
1999-10-11,543.9784753416923
1999-10-12,543.646661201887
1999-10-13,536.2593357912966
1999-10-14,535.5347997626511
1999-10-15,529.3672123040692
1999-10-18,515.6046705323112
1999-10-19,518.810883422362
1999-10-20,528.1686018363583
1999-10-21,529.7864846099241
1999-10-22,532.9097193750166
1999-10-25,534.0129272633787
1999-10-26,530.1590476423821
1999-10-27,528.2698716677436
1999-10-28,532.8364109287444
1999-10-29,542.3679522342918
1999-11-01,545.9853632368998
1999-11-02,546.712374852552
1999-11-03,551.2025769146818
1999-11-04,555.9307976620812
1999-11-05,558.3787937750958
1999-11-08,562.4412914916168
1999-11-09,565.026457168719
1999-11-10,570.5163119994213
1999-11-11,569.4952290558753
1999-11-12,571.0576891283584
1999-11-15,574.953591664586
1999-11-16,577.2325820692951
1999-11-17,581.4277674848908
1999-11-18,586.3559426908023
1999-11-19,587.6167351374223
1999-11-22,590.9405416074262
1999-11-23,585.601905745233
1999-11-24,584.1313807013269
1999-11-25,583.6465582970964
1999-11-26,589.3398738284884
1999-11-29,588.0808291026453
1999-11-30,581.6623003127787
1999-12-01,581.0050568050887
1999-12-02,585.6234882345196
1999-12-03,592.3527883894759
1999-12-06,597.8215924009558
1999-12-07,600.1168711011119
1999-12-08,604.0406320707065
1999-12-09,601.8896800921696
1999-12-10,606.6436648149884
1999-12-13,611.9032906628546
1999-12-14,603.245212372986
1999-12-15,596.6462298621663
1999-12-16,601.8281650044279
1999-12-17,602.6530703261308
1999-12-20,600.5777481863817
1999-12-21,605.7134547032235
1999-12-22,610.1432517173362
1999-12-23,614.2794519188749
1999-12-24,614.696441721462
1999-12-27,618.4031891171621
1999-12-28,621.789818971295
1999-12-29,630.4038099432354
1999-12-30,634.5014046960482
1999-12-31,640.391950028756
2000-01-03,643.1613246835478
2000-01-04,625.8728066555485
2000-01-05,617.1014886292488
2000-01-06,612.3349378553004
2000-01-07,622.9142636173561
2000-01-10,638.4046109452876
2000-01-11,634.4019310460621
2000-01-12,631.0507546711187
2000-01-13,642.3345203017955
2000-01-14,649.1667606683865
2000-01-17,656.0268460980213
2000-01-18,660.0329002005847
2000-01-19,662.7480647825312
2000-01-20,671.0631486978773
2000-01-21,676.3577582349766
2000-01-24,670.532550000889
2000-01-25,666.793447785261
2000-01-26,667.9234787300096
2000-01-27,666.2650112615819
2000-01-28,654.3222418149248
2000-01-31,644.6842110804447
2000-02-01,651.3647810735296
2000-02-02,659.4091058691668
2000-02-03,674.1149192215188
2000-02-04,681.6596497388787
2000-02-07,691.0622801692965
2000-02-08,699.6451461600241
2000-02-09,699.9320483487852
2000-02-10,703.9601341927716
2000-02-11,704.1631416416005
2000-02-14,706.6739771072706
2000-02-15,704.6077281225
2000-02-16,709.0312159375306
2000-02-17,719.34778777001
2000-02-18,714.7913426192658
2000-02-21,711.4924439736523
2000-02-22,709.8415409994149
2000-02-23,719.4593527569145
2000-02-24,726.5388473159874
2000-02-25,730.9865228290732
2000-02-28,729.3400234905399
2000-02-29,743.4944263569071
2000-03-01,762.5143640288358
2000-03-02,765.0125600260012
2000-03-03,775.7450219242016
2000-03-06,775.2128573845008
2000-03-07,768.5958528143929
2000-03-08,766.3325745842736
2000-03-09,780.5396549211123
2000-03-10,782.7392338454653
2000-03-13,765.0200043985169
2000-03-14,751.2945772927167
2000-03-15,736.5432443402506
2000-03-16,745.426095175452
2000-03-17,752.8135644376297
2000-03-20,740.219020421132
2000-03-21,735.2505315528383
2000-03-22,746.2602304010127
2000-03-23,746.5226665961576
2000-03-24,747.1911852553968
2000-03-27,747.9278687634923
2000-03-28,739.2456690489796
2000-03-29,728.3657680679013
2000-03-30,710.9055409424216
2000-03-31,721.2888859173557
2000-04-03,694.8738691608759
2000-04-04,673.9325563344593
2000-04-05,674.7068485010154
2000-04-06,690.8482453381323
2000-04-07,705.3906440574069
2000-04-10,690.1548044912354
2000-04-11,676.5666401862584
2000-04-12,660.0567004249837
2000-04-13,648.1961662626505
2000-04-14,613.827529683694
2000-04-17,597.7713999146476
2000-04-18,622.1532692547484
2000-04-19,628.9075350220642
2000-04-20,629.3485586348522
2000-04-21,630.0661948151887
2000-04-24,621.7322715805217
2000-04-25,632.4084685686958
2000-04-26,630.8742901994316
2000-04-27,634.2657570176256
2000-04-28,641.3285230270011
2000-05-01,651.945956944635
2000-05-02,647.7660898526383
2000-05-03,636.3458741699734
2000-05-04,641.1405387707034
2000-05-05,649.2674135943342
2000-05-08,642.0657376094192
2000-05-09,634.5388117589537
2000-05-10,620.435100059493
2000-05-11,627.4963940495506
2000-05-12,633.421506318433
2000-05-15,640.3905604054772
2000-05-16,646.1727632702843
2000-05-17,639.4003129791814
2000-05-18,632.1954928500408
2000-05-19,620.3621403465933
2000-05-22,607.1781996284241
2000-05-23,596.0276513291489
2000-05-24,589.1965848147227
2000-05-25,588.6200991962871
2000-05-26,589.906974015519
2000-05-29,592.3853574199217
2000-05-30,609.6502137092141
2000-05-31,611.6758314001627
2000-06-01,625.3860049221761
2000-06-02,650.7836957285338
2000-06-05,658.6119202005832
2000-06-06,661.5561742916242
2000-06-07,665.3255969104475
2000-06-08,665.6787078324613
2000-06-09,671.7570114796001
2000-06-12,665.3978747950907
2000-06-13,665.3868636591505
2000-06-14,663.1445595152624
2000-06-15,662.2434197345534
2000-06-16,664.8628948630574
