Date,EU SMALL GROWTH
2007-09-11,945.1723118034563
2007-09-12,947.9642321070476
2007-09-13,944.0517865481693
2007-09-14,927.9152606204706
2007-09-17,909.4361276964478
2007-09-18,916.481778649633
2007-09-19,943.9374880762143
2007-09-20,945.9932930073636
2007-09-21,955.3357857022643
2007-09-24,956.4182824014051
2007-09-25,943.4404574637847
2007-09-26,948.5041741347652
2007-09-27,956.7960421953754
2007-09-28,963.6134102388949
2007-10-01,970.7782520018562
2007-10-02,975.5569804854155
2007-10-03,980.4131550318235
2007-10-04,982.5949884587046
2007-10-05,990.7699008537912
2007-10-08,987.0223624993104
2007-10-09,992.4737378876627
2007-10-10,1002.6606515948097
2007-10-11,1015.4348949904813
2007-10-12,1010.5727148961315
2007-10-15,1010.5748812575232
2007-10-16,997.9180910579847
2007-10-17,1012.9866170586685
2007-10-18,1009.4170918338448
2007-10-19,1000.3885937922028
2007-10-22,973.9453356918063
2007-10-23,996.8472766007885
2007-10-24,990.6586497649076
2007-10-25,1007.1528740443684
2007-10-26,1011.0956686708714
2007-10-29,1018.8540829513711
2007-10-30,1015.7760349640216
2007-10-31,1034.3302269458964
2007-11-01,1025.5656348237271
2007-11-02,1025.2672878732003
2007-11-05,1014.0245945767776
2007-11-06,1026.813214075378
2007-11-07,1023.7275783860127
2007-11-08,1016.8507729336692
2007-11-09,996.8606666578817
2007-11-12,980.105190027605
2007-11-13,976.5185445068593
2007-11-14,989.7377518124905
2007-11-15,967.4217717549865
2007-11-16,956.7046420428516
2007-11-19,926.9431418739852
2007-11-20,935.9990818057184
2007-11-21,908.6462152277934
2007-11-22,912.6462294251987
2007-11-23,925.3274846660802
2007-11-26,930.492996059951
2007-11-27,926.0203194533465
2007-11-28,943.7320590797038
2007-11-29,948.6887624179225
2007-11-30,956.3271492969444
2007-12-03,951.2210769116581
2007-12-04,937.5388201799806
2007-12-05,945.0017908559248
2007-12-06,941.1842793933538
2007-12-07,951.5758118457253
2007-12-10,959.183803801488
2007-12-11,959.7024220288761
2007-12-12,960.2539216060723
2007-12-13,934.0119154173615
2007-12-14,926.089390784691
2007-12-17,901.020283175838
2007-12-18,903.7248890213987
2007-12-19,898.7792357672979
2007-12-20,898.0616150933853
2007-12-21,907.8150238114482
2007-12-24,909.7623546340214
2007-12-25,909.7623546340214
2007-12-26,915.1799054343609
2007-12-27,920.9335844317635
2007-12-28,931.1736035679605
2007-12-31,929.4641117429035
2008-01-01,929.4641117429035
2008-01-02,928.5590066646979
2008-01-03,919.9590035509897
2008-01-04,904.031219102479
2008-01-07,885.3283076619118
2008-01-08,889.7447040276923
2008-01-09,864.5993980991974
2008-01-10,848.3550980749791
2008-01-11,845.0610885318463
2008-01-14,857.639958523051
2008-01-15,834.5337158102645
2008-01-16,806.4043164205718
2008-01-17,809.3182818449545
2008-01-18,799.3542786260996
2008-01-21,749.3307525823267
2008-01-22,773.0396053101812
2008-01-23,758.3064485782812
2008-01-24,797.5764252191686
2008-01-25,807.8629245382932
2008-01-28,805.1836339798525
2008-01-29,823.5225494249449
2008-01-30,821.9714060585525
2008-01-31,820.0788244531249
2008-02-01,841.3714772123805
2008-02-04,853.282998434153
2008-02-05,820.8601398708846
2008-02-06,818.6897949955734
2008-02-07,796.4650920574189
2008-02-08,799.3237406669209
2008-02-11,794.0521927553716
2008-02-12,824.0592258667535
2008-02-13,826.635362127347
2008-02-14,837.58207372892
2008-02-15,828.5909305548888
2008-02-18,837.824578884053
2008-02-19,848.0432679510869
2008-02-20,838.443133644554
2008-02-21,854.4500816339105
2008-02-22,850.4495323424264
2008-02-25,863.2017743989354
2008-02-26,873.7585760923403
2008-02-27,885.1876522762556
2008-02-28,872.1812175154105
2008-02-29,863.7455167841273
2008-03-03,851.9243452111923
2008-03-04,845.0534640387057
2008-03-05,860.6627236461912
2008-03-06,859.3566616922618
2008-03-07,845.4065060676315
2008-03-10,832.0549983192201
2008-03-11,839.395097225602
2008-03-12,861.14174253698
2008-03-13,851.5572281439378
2008-03-14,848.4119518693589
2008-03-17,823.6314522557368
2008-03-18,839.6008734779615
2008-03-19,821.8682897955306
2008-03-20,806.4155048434076
2008-03-21,806.4733634056622
2008-03-24,806.1492632883737
2008-03-25,839.5055214131438
2008-03-26,846.9708645888428
2008-03-27,867.1183655319448
2008-03-28,863.7466326664464
2008-03-31,871.2928081193133
2008-04-01,880.179382960108
2008-04-02,882.8066263035474
2008-04-03,878.1210356014891
2008-04-04,887.1827816946671
2008-04-07,893.104002242174
2008-04-08,878.006935505743
2008-04-09,879.2943191027432
2008-04-10,875.7450737294142
2008-04-11,869.2421905168352
2008-04-14,862.8176508609647
2008-04-15,865.9201568336864
2008-04-16,887.5398940905961
2008-04-17,886.0195546682627
2008-04-18,892.9325427212087
2008-04-21,893.689447716183
2008-04-22,897.2672106386134
2008-04-23,897.2680453725505
2008-04-24,883.1540734852412
2008-04-25,891.0246478824877
2008-04-28,897.2756630461649
2008-04-29,887.345023348116
2008-04-30,895.4157940219129
2008-05-01,889.4004607105175
2008-05-02,899.7029048092182
2008-05-05,902.8131936788345
2008-05-06,907.8236768444215
2008-05-07,906.5777024672923
2008-05-08,911.2847042983365
2008-05-09,902.8239785718647
2008-05-12,914.1859405477207
2008-05-13,909.9264974505737
2008-05-14,913.0551915274286
2008-05-15,917.5786942097374
2008-05-16,928.9152291434548
2008-05-19,938.490105488016
2008-05-20,927.7693080962821
2008-05-21,933.3039701472113
2008-05-22,932.2937860886257
2008-05-23,924.4050105210749
2008-05-26,922.4889324929181
2008-05-27,912.8074920442247
2008-05-28,914.5201822469105
2008-05-29,914.2215474793899
2008-05-30,916.894264274833
2008-06-02,910.5730703334681
2008-06-03,916.8785902567699
2008-06-04,908.0473436917459
2008-06-05,914.2642321182223
2008-06-06,914.2815618536665
2008-06-09,907.2455155346377
2008-06-10,884.6552411839276
2008-06-11,878.7265802270315
2008-06-12,877.0803199777313
2008-06-13,876.3410664676461
2008-06-16,883.2435360202243
2008-06-17,893.9609313650976
2008-06-18,881.4793043403722
2008-06-19,876.5657975021779
2008-06-20,874.0112100489764
2008-06-23,862.3748543924138
2008-06-24,857.2284399294484
2008-06-25,867.4958846822199
2008-06-26,860.2273575709136
2008-06-27,860.7810985650394
2008-06-30,862.3883993288372
2008-07-01,843.5311284494995
2008-07-02,835.1078499169273
2008-07-03,821.3439746549451
2008-07-04,813.5854274624822
2008-07-07,822.482332042444
2008-07-08,807.6560418938094
2008-07-09,821.4380521447538
2008-07-10,810.3930842616996
2008-07-11,800.2514591071019
2008-07-14,802.150577992457
2008-07-15,789.93633300304
2008-07-16,788.9865964192531
2008-07-17,813.5344946753413
2008-07-18,816.5116203169887
2008-07-21,827.1176087414982
2008-07-22,825.0350974875796
2008-07-23,833.7349885580867
2008-07-24,814.7511687471848
2008-07-25,809.1019213209039
2008-07-28,805.0767363570911
2008-07-29,799.4423594797029
2008-07-30,813.8173693111997
2008-07-31,815.9381466371956
2008-08-01,807.941980193142
2008-08-04,799.6285327899334
2008-08-05,801.6654653325928
2008-08-06,808.4665876015931
2008-08-07,804.0059459238392
2008-08-08,790.246136020566
2008-08-11,794.0445207991438
2008-08-12,783.3584078384556
2008-08-13,766.2775764892796
2008-08-14,773.0255323947541
2008-08-15,769.3061985465018
2008-08-18,769.4555563053497
2008-08-19,754.2753897660641
2008-08-20,758.1121570569363
2008-08-21,768.1139308003868
2008-08-22,775.0605321705322
2008-08-25,770.6759126549509
2008-08-26,763.7609657313856
2008-08-27,768.2508533866034
2008-08-28,774.1834057068572
2008-08-29,782.9985613345506
2008-09-01,770.7369214556591
2008-09-02,770.4304427215068
2008-09-03,753.7828574334721
2008-09-04,734.8799759779463
2008-09-05,712.3354533907013
2008-09-08,724.7954743699545
2008-09-09,707.290026422166
2008-09-10,693.1011486826839
2008-09-11,683.1823115815542
2008-09-12,704.2677729733804
2008-09-15,686.4798161384704
2008-09-16,663.2469475859588
2008-09-17,661.058650304013
2008-09-18,662.7680965380945
2008-09-19,704.502601345988
2008-09-22,705.7843795483884
2008-09-23,694.7709679202985
2008-09-24,687.2245975146326
2008-09-25,688.4265472856731
2008-09-26,672.2587698955108
2008-09-29,627.353453069959
2008-09-30,620.0792956214061
2008-10-01,616.1599912921101
2008-10-02,601.7876807007337
2008-10-03,600.2528415801343
2008-10-06,542.4422367794552
2008-10-07,538.4165295696012
2008-10-08,506.7801679134263
2008-10-09,510.16272523093807
2008-10-10,475.8828523439034
2008-10-13,518.7006021082439
2008-10-14,534.6427438101116
2008-10-15,501.312672508923
2008-10-16,470.6745135891315
2008-10-17,476.4691499863924
2008-10-20,482.22534596852825
2008-10-21,480.4539520602318
2008-10-22,449.9161815055084
2008-10-23,436.80643496643825
2008-10-24,407.6765043902236
2008-10-27,382.38829216108047
2008-10-28,387.1191209135131
2008-10-29,423.84553859416445
2008-10-30,437.13572110864294
2008-10-31,442.16952568485397
2008-11-03,452.54618360197395
2008-11-04,484.08283769494267
2008-11-05,479.7561835319223
2008-11-06,446.6488535229702
2008-11-07,449.7322791422182
2008-11-10,458.2418558621038
2008-11-11,434.59249377406303
2008-11-12,415.90999984083453
2008-11-13,410.75524754212586
2008-11-14,414.16015036594337
2008-11-17,407.301561029934
2008-11-18,402.58916346890175
2008-11-19,389.228256441083
2008-11-20,369.1718945749608
2008-11-21,365.2287779386852
2008-11-24,393.5056979964306
2008-11-25,400.7735589760874
2008-11-26,398.68199072649594
2008-11-27,409.16597273533625
2008-11-28,405.133272716029
2008-12-01,383.06790915272893
2008-12-02,389.86246731053126
2008-12-03,386.8073783309708
2008-12-04,386.07614495583385
2008-12-05,374.3632577824284
2008-12-08,395.8597417379147
2008-12-09,399.0971975964203
2008-12-10,405.30204636996467
2008-12-11,411.78341484459855
2008-12-12,406.83547165993656
2008-12-15,417.5098814251052
2008-12-16,419.91047565791035
2008-12-17,429.8685883855199
2008-12-18,434.09469255489984
2008-12-19,414.7395657224077
2008-12-22,409.72871926847125
2008-12-23,411.6500111116491
2008-12-24,413.8987682598049
2008-12-25,413.8987682598049
2008-12-26,414.9325613509091
2008-12-29,420.4170155874897
2008-12-30,423.0977798706103
2008-12-31,416.9718137007005
2009-01-01,416.9718137007005
2009-01-02,433.0387118853383
2009-01-05,435.5327663574922
2009-01-06,438.3793501452401
2009-01-07,444.1015370595973
2009-01-08,443.3390137926045
2009-01-09,437.73241987899206
2009-01-12,427.1843984953844
2009-01-13,414.59943051203425
2009-01-14,403.4438768635408
2009-01-15,399.13118875966694
2009-01-16,409.6839727057942
2009-01-19,400.77033330811884
2009-01-20,385.25610527649627
2009-01-21,382.1922042271433
2009-01-22,383.46777936939236
2009-01-23,375.73766982310997
2009-01-26,392.00784509669194
2009-01-27,396.56435194708257
2009-01-28,409.91326065382816
2009-01-29,400.9632670931822
2009-01-30,398.7782026980855
2009-02-02,387.6296112867264
2009-02-03,396.29587539635924
2009-02-04,404.88016627173573
2009-02-05,406.89561881770544
2009-02-06,415.90157952462647
2009-02-09,428.42354473758763
2009-02-10,418.4358496796176
2009-02-11,411.2143605045384
2009-02-12,404.98347518358884
2009-02-13,413.1313435441238
2009-02-16,405.8991361215754
2009-02-17,391.33175946602825
2009-02-18,387.7894152505504
2009-02-19,391.6575344154714
2009-02-20,380.7752005773722
2009-02-23,380.54781466192605
2009-02-24,375.85071985725926
2009-02-25,376.5632076648714
2009-02-26,381.72099055136135
2009-02-27,377.80856035779067
2009-03-02,360.93265964564887
2009-03-03,357.11845890252783
2009-03-04,371.7306306118212
2009-03-05,362.54908310949673
2009-03-06,359.2808866316789
2009-03-09,350.8413943798705
2009-03-10,363.3555185163115
2009-03-11,365.031152657452
2009-03-12,367.98135904748796
2009-03-13,376.08397234178506
2009-03-16,386.2205060836355
2009-03-17,382.34522965274687
2009-03-18,382.6413145669
2009-03-19,403.77628266575306
2009-03-20,401.0415012292389
2009-03-23,408.4983033537971
2009-03-24,410.4237265458235
2009-03-25,411.3780177110608
2009-03-26,411.9597469673191
2009-03-27,402.1373653381534
2009-03-30,389.7546516522417
2009-03-31,400.9924135812521
2009-04-01,408.5661656645899
2009-04-02,430.00183291206645
2009-04-03,433.2411326020481
2009-04-06,431.89988384353575
2009-04-07,423.3555175723773
2009-04-08,423.6432441651415
2009-04-09,434.54039404004584
2009-04-10,434.54630030691385
2009-04-13,438.4026550072509
2009-04-14,446.40760704076416
2009-04-15,448.01822241108704
2009-04-16,453.0069456275728
2009-04-17,454.4286693010235
2009-04-20,433.0032779736798
2009-04-21,434.70765007036596
2009-04-22,443.02037349729494
2009-04-23,447.2482837027802
2009-04-24,461.9091714865939
2009-04-27,456.69884524662723
2009-04-28,449.8516594236866
2009-04-29,465.45039252295993
2009-04-30,472.2359609813488
2009-05-01,475.57741793992017
2009-05-04,486.71004162187637
2009-05-05,494.6333371442707
2009-05-06,497.89376282596083
2009-05-07,498.79032492057155
2009-05-08,503.7801802625105
2009-05-11,497.54254881165843
2009-05-12,503.06029023486207
2009-05-13,488.05313559375713
2009-05-14,489.6247101573389
2009-05-15,496.7199289273896
2009-05-18,502.9879480979546
2009-05-19,514.9365833465607
2009-05-20,526.8929550356761
2009-05-21,517.7196356297642
2009-05-22,525.6985737023142
2009-05-25,525.6423087278162
2009-05-26,524.4500064918474
2009-05-27,528.0349414675056
2009-05-28,524.5316540763739
2009-05-29,530.8346429207219
2009-06-01,546.5974216039288
2009-06-02,555.8043461493213
2009-06-03,545.2352720375173
2009-06-04,541.886709225856
2009-06-05,537.1312216126145
2009-06-08,528.5067324419022
2009-06-09,537.724213807697
2009-06-10,544.5297041206194
2009-06-11,552.3245128125637
2009-06-12,547.0396088203632
2009-06-15,531.4774050830333
2009-06-16,532.4421931110192
2009-06-17,517.8574935003635
2009-06-18,519.8471024398187
2009-06-19,524.9864104372493
2009-06-22,509.9842533014806
2009-06-23,511.602029858653
2009-06-24,525.4231714001403
2009-06-25,521.4186934455706
2009-06-26,531.4463688935432
2009-06-29,538.180255863636
2009-06-30,533.3128855516067
2009-07-01,544.519418383312
2009-07-02,532.3521689756989
2009-07-03,530.048940131881
2009-07-06,519.9187902045672
2009-07-07,520.2810824087721
2009-07-08,510.0369921903374
2009-07-09,515.6352479955258
2009-07-10,510.9080989705246
2009-07-13,515.1167882629943
2009-07-14,524.5747734802201
2009-07-15,540.9470334857443
2009-07-16,541.4426622720533
2009-07-17,541.1540676608948
2009-07-20,551.4261639151861
2009-07-21,556.0946005712278
2009-07-22,557.8289678545069
2009-07-23,565.3505987587312
2009-07-24,563.196673723532
2009-07-27,563.5864881876032
2009-07-28,556.3368836049915
2009-07-29,554.9903668754347
2009-07-30,565.5636538907169
2009-07-31,572.8444496910811
2009-08-03,593.9272356723666
2009-08-04,593.0349293735073
2009-08-05,594.2431755273365
2009-08-06,595.8242915205569
2009-08-07,593.0059785562041
2009-08-10,592.0509258305899
2009-08-11,584.8699317236559
2009-08-12,590.560486555608
2009-08-13,601.3904479622282
2009-08-14,600.0153210968697
2009-08-17,578.4220437489986
2009-08-18,587.5852521344096
2009-08-19,588.2111376041577
2009-08-20,598.7816383768776
2009-08-21,610.1075559523367
2009-08-24,617.1023653442132
2009-08-25,619.5893888906421
2009-08-26,611.2924262478583
2009-08-27,605.9935744485191
2009-08-28,619.0804518257237
2009-08-31,613.9706539887917
2009-09-01,601.639788982892
2009-09-02,593.1746119342032
2009-09-03,600.556601512445
2009-09-04,609.2727086674294
2009-09-07,623.3780922202649
2009-09-08,636.698979584309
2009-09-09,644.0580897531333
2009-09-10,648.039786392814
2009-09-11,653.8720400147206
2009-09-14,649.4925708421449
2009-09-15,651.4493980146542
2009-09-16,665.9135517443297
2009-09-17,672.5121847947369
2009-09-18,665.7343430756163
2009-09-21,656.2121259632075
2009-09-22,668.0402822292405
2009-09-23,668.4013812901504
2009-09-24,650.9046777126858
2009-09-25,646.9550608627987
2009-09-28,651.8147259456707
2009-09-29,651.3975441713666
2009-09-30,653.7297766866783
2009-10-01,644.3552271817815
2009-10-02,631.097555975999
2009-10-05,638.3252172054592
2009-10-06,657.8208269311903
2009-10-07,656.9703424715213
2009-10-08,671.9151825407633
2009-10-09,670.7897173400239
2009-10-12,677.3663759757827
2009-10-13,674.3946663030695
2009-10-14,692.696822027996
2009-10-15,694.5715564999191
2009-10-16,689.9066483889568
2009-10-19,699.1616394302254
2009-10-20,696.8424591516821
2009-10-21,697.6611746881232
2009-10-22,687.6045708428198
2009-10-23,684.3631690717243
2009-10-26,673.4380910897745
2009-10-27,663.469097277902
2009-10-28,642.160001424056
2009-10-29,659.2988205024159
2009-10-30,650.462405732129
2009-11-02,649.8622079802591
2009-11-03,638.1280739337918
2009-11-04,660.2477032675328
2009-11-05,666.575853532944
2009-11-06,668.4669433214026
2009-11-09,684.1085858821177
2009-11-10,678.6783340108507
2009-11-11,682.5320284885127
2009-11-12,681.995208464281
2009-11-13,686.71585509656
2009-11-16,701.4121253234296
2009-11-17,692.1696961919919
2009-11-18,696.6338332760146
2009-11-19,678.6686385222391
2009-11-20,673.406841171098
2009-11-23,687.3018255252433
2009-11-24,682.4142135256662
2009-11-25,687.2058738476801
2009-11-26,662.9710011206834
2009-11-27,672.377173098437
2009-11-30,662.6630000393694
2009-12-01,684.2354011941675
2009-12-02,688.7473011237912
2009-12-03,687.1838470683354
2009-12-04,683.3222382216114
2009-12-07,679.5521260188866
2009-12-08,665.8937004686344
2009-12-09,657.5674111650906
2009-12-10,660.127700655294
2009-12-11,660.0798315068694
2009-12-14,664.440541215572
2009-12-15,660.7820716698948
2009-12-16,669.348890760895
2009-12-17,655.2345324932136
2009-12-18,650.6785130515797
2009-12-21,655.9507933840787
2009-12-22,654.4404331512668
2009-12-23,660.1810104053551
2009-12-24,660.630642979109
2009-12-25,660.630642979109
2009-12-28,663.4529159826503
2009-12-29,668.5219289642961
2009-12-30,666.7943099844771
2009-12-31,670.841534762743
2010-01-01,670.841534762743
2010-01-04,688.7042456922155
2010-01-05,692.4481284272018
2010-01-06,694.7436456067804
2010-01-07,696.4730493745965
2010-01-08,700.2080746763818
2010-01-11,711.2377300271229
2010-01-12,701.9836019333286
2010-01-13,703.5234082851314
2010-01-14,706.9446048926195
2010-01-15,700.5767077691255
2010-01-18,703.1425980908851
2010-01-19,701.9000754343722
2010-01-20,689.4041998768294
2010-01-21,680.427191891962
2010-01-22,672.3649936711874
2010-01-25,675.3254227535143
2010-01-26,670.3754885660857
2010-01-27,666.6355679702843
2010-01-28,661.2294800916496
2010-01-29,660.8022443197632
2010-02-01,664.2831942082223
2010-02-02,677.1485976190776
2010-02-03,672.8783827083969
2010-02-04,648.5244536720805
2010-02-05,627.4812411531504
2010-02-08,623.7806768695406
2010-02-09,627.2491610032976
2010-02-10,629.959422622434
2010-02-11,631.368093325981
2010-02-12,627.2887267085296
2010-02-15,626.7754450450286
2010-02-16,637.6853998142252
2010-02-17,647.4426198636005
2010-02-18,648.968784967046
2010-02-19,643.8374568055675
2010-02-22,648.2207029902049
2010-02-23,641.635986045612
2010-02-24,641.1937954405632
2010-02-25,626.3667746313155
2010-02-26,637.5834565721385
2010-03-01,637.9969426469827
2010-03-02,647.3160030345509
2010-03-03,657.3091949377167
2010-03-04,656.5217311015061
2010-03-05,664.9223359804326
2010-03-08,665.6570536829208
2010-03-09,662.2111691907463
2010-03-10,671.731216344179
2010-03-11,673.2608661151
2010-03-12,681.6100189016973
2010-03-15,672.2579120090982
2010-03-16,682.9990244759933
2010-03-17,689.4545060794585
2010-03-18,681.9446087754447
2010-03-19,674.8048783458701
2010-03-22,675.7205945995653
2010-03-23,681.8823639738247
2010-03-24,675.5034969143516
2010-03-25,682.1946846393482
2010-03-26,685.0462716201823
2010-03-29,686.4912220455489
2010-03-30,683.6010147541599
2010-03-31,687.4604795171066
2010-04-01,700.7736018292107
2010-04-02,700.7897984917661
2010-04-05,700.2533620273999
2010-04-06,704.3199584480142
2010-04-07,701.4220738877158
2010-04-08,698.6756238519534
2010-04-09,710.736403195696
2010-04-12,716.3164343898708
2010-04-13,710.2072215785507
2010-04-14,720.0026858915217
2010-04-15,722.6118975913466
2010-04-16,711.5618304306323
2010-04-19,702.0382090570517
2010-04-20,714.664834992228
2010-04-21,711.5433794306496
2010-04-22,703.4282971641178
2010-04-23,715.7976944272916
2010-04-26,722.2663715787343
2010-04-27,703.1077589080224
2010-04-28,682.3715948388115
2010-04-29,695.3489463061774
2010-04-30,696.5735093357295
2010-05-03,694.2140312707756
2010-05-04,668.0899534557236
2010-05-05,648.777044273327
2010-05-06,633.7628367221691
2010-05-07,601.2268511645
2010-05-10,650.2855728083075
2010-05-11,639.3532060654267
2010-05-12,654.2449408787135
2010-05-13,649.9684839117522
2010-05-14,626.242146955398
2010-05-17,614.7189000210304
2010-05-18,622.5944689201181
2010-05-19,599.5263348108791
2010-05-20,580.4669070662333
2010-05-21,590.4298339255125
2010-05-24,585.713431996814
2010-05-25,560.3051870618856
2010-05-26,577.0597227422362
2010-05-27,597.7168412189892
2010-05-28,598.8083087098156
2010-05-31,600.5685423391125
2010-06-01,602.318956165245
2010-06-02,598.1410368132432
2010-06-03,608.4990017067885
2010-06-04,591.1017544534096
2010-06-07,579.3023937480745
2010-06-08,570.9066925287306
2010-06-09,588.5543950138878
2010-06-10,601.274186589711
2010-06-11,601.8854240162287
2010-06-14,621.3148540720043
2010-06-15,626.4657385257531
2010-06-16,625.1923473748406
2010-06-17,624.6408444230809
2010-06-18,628.8080734690079
2010-06-21,634.0103630322373
2010-06-22,628.2355992802369
2010-06-23,623.1393693355548
2010-06-24,616.0165596516404
2010-06-25,611.1632654097648
2010-06-28,619.430806413802
2010-06-29,594.305608506084
2010-06-30,595.043353046022
2010-07-01,589.1676834099404
2010-07-02,601.2898404863918
2010-07-05,599.5530006075006
2010-07-06,620.4552825181735
2010-07-07,623.0509139684204
2010-07-08,632.7785246650534
2010-07-09,632.7626191369868
2010-07-12,631.8723451033777
2010-07-13,646.6856864634328
2010-07-14,650.240543575372
2010-07-15,653.3189293558244
2010-07-16,648.2616732757853
2010-07-19,641.74303779247
2010-07-20,635.7620191628678
2010-07-21,645.0216005943869
2010-07-22,659.5288370358039
2010-07-23,664.586022641867
2010-07-26,675.5814224105189
2010-07-27,677.6466479051317
2010-07-28,675.9044206035715
2010-07-29,678.5785391091565
2010-07-30,672.2889553268608
2010-08-02,696.4045894058487
2010-08-03,698.4792747999132
2010-08-04,693.8620966636391
2010-08-05,695.1398686829372
2010-08-06,697.4619286348886
2010-08-09,704.1758282826094
2010-08-10,688.1308302525837
2010-08-11,663.2755969043502
2010-08-12,655.1982002889093
2010-08-13,653.2344537222216
2010-08-16,658.5821031811262
2010-08-17,668.1762856758623
2010-08-18,667.1270286841095
2010-08-19,662.6584934258306
2010-08-20,647.6475782908168
2010-08-23,649.2620182296307
2010-08-24,637.4109250225049
2010-08-25,629.5840850097785
2010-08-26,641.3797943765026
2010-08-27,643.686143921467
2010-08-30,643.3100708962925
2010-08-31,644.5077868490266
2010-09-01,666.4604551131296
2010-09-02,669.090595648191
2010-09-03,675.8125869193257
2010-09-06,678.2599053343329
2010-09-07,667.232159465937
2010-09-08,676.1950954802395
2010-09-09,683.0048941087774
2010-09-10,683.972113980659
2010-09-13,696.4038160820648
2010-09-14,701.4324424489103
2010-09-15,705.2075934595767
2010-09-16,704.4898915880812
2010-09-17,704.4770271158046
2010-09-20,711.3966966984979
2010-09-21,715.0993962883099
2010-09-22,720.3733367583199
2010-09-23,716.9522032760351
2010-09-24,731.7629513522237
2010-09-27,734.1829498344848
2010-09-28,735.8636820010437
2010-09-29,738.1152025320326
2010-09-30,737.906042529186
2010-10-01,744.0101243406389
2010-10-04,738.9742334622031
2010-10-05,752.6768362571626
2010-10-06,760.6304066872167
2010-10-07,761.539603361603
2010-10-08,761.1033835962222
2010-10-11,766.3432412346493
2010-10-12,761.0788047930995
2010-10-13,778.3562026284109
2010-10-14,786.6317288930741
2010-10-15,781.7394365549487
2010-10-18,779.3259098496079
2010-10-19,765.9239274762256
2010-10-20,776.2337382797106
2010-10-21,783.9853075573075
2010-10-22,779.9242870448376
2010-10-25,788.760504682127
2010-10-26,784.4630554463032
2010-10-27,772.8794037826437
2010-10-28,779.2409388409391
2010-10-29,782.2617986845942
2010-11-01,785.7505134541067
2010-11-02,792.8910890981992
2010-11-03,789.7289519199974
2010-11-04,810.4567207532946
2010-11-05,805.077002309368
2010-11-08,798.0083234753698
2010-11-09,805.1678194476424
2010-11-10,787.8117969382168
2010-11-11,782.0198067802779
2010-11-12,780.5516092174533
2010-11-15,782.5961672779721
2010-11-16,761.5461319555628
2010-11-17,764.8613272539095
2010-11-18,781.4235111251792
2010-11-19,782.4241328035174
2010-11-22,778.433842881016
2010-11-23,757.7874691066739
2010-11-24,763.9637161544699
2010-11-25,769.5172278265617
2010-11-26,759.7324383919354
2010-11-29,743.8643441822348
2010-11-30,738.4438644674901
2010-12-01,757.4720467753478
2010-12-02,777.3694254191537
2010-12-03,789.7227014147292
2010-12-06,790.296101598677
2010-12-07,801.8525857908666
2010-12-08,793.2525303879777
2010-12-09,789.4751613234802
2010-12-10,793.6756214545137
2010-12-13,808.0413567193832
2010-12-14,808.7552909869178
2010-12-15,803.1352597612673
2010-12-16,796.2218062187403
2010-12-17,795.1948504908081
2010-12-20,796.4777312513204
2010-12-21,802.6978887368574
2010-12-22,803.0895583388411
2010-12-23,803.1428812265395
2010-12-24,803.1606129830298
2010-12-27,800.7183996690605
2010-12-28,800.6845820822282
2010-12-29,808.7801902587036
2010-12-30,812.4455409778275
