Date,WORLD ex EUROPE SMALL GROWTH
1997-04-30,360.79876703685886
1997-05-01,364.7252559754137
1997-05-02,372.73750163988655
1997-05-05,381.8935969010341
1997-05-06,384.4623516663206
1997-05-07,383.5959711178783
1997-05-08,384.81619086398854
1997-05-09,387.5494614764265
1997-05-12,393.26765019429644
1997-05-13,393.07165429773727
1997-05-14,394.66058262822213
1997-05-15,398.4854526591877
1997-05-16,399.8290887433352
1997-05-19,400.2578777204685
1997-05-20,404.3380189004139
1997-05-21,405.1754714314975
1997-05-22,404.12774643021856
1997-05-23,408.6034749912872
1997-05-26,407.9097884788742
1997-05-27,409.4478877237583
1997-05-28,413.1348634452558
1997-05-29,413.8053793376614
1997-05-30,415.5537400900395
1997-06-02,417.9853551320775
1997-06-03,418.5152267241045
1997-06-04,418.2970977316257
1997-06-05,420.661958569716
1997-06-06,422.7560457812532
1997-06-09,425.7002300042374
1997-06-10,424.75974478299906
1997-06-11,425.3727987243098
1997-06-12,423.63813184095187
1997-06-13,424.117986732684
1997-06-16,426.42920329811585
1997-06-17,427.73479499752256
1997-06-18,427.39680607440783
1997-06-19,429.6000752446099
1997-06-20,428.7696495474392
1997-06-23,426.11032933903306
1997-06-24,428.1923089214896
1997-06-25,428.9856328110698
1997-06-26,428.66730415520965
1997-06-27,429.85348826215204
1997-06-30,435.19192833571555
1997-07-01,432.4463194009566
1997-07-02,433.5644975326344
1997-07-03,434.86690058382305
1997-07-04,433.6965350179312
1997-07-07,433.5033328050337
1997-07-08,434.9140791996135
1997-07-09,433.19663677497164
1997-07-10,434.8947016872159
1997-07-11,437.44968546332865
1997-07-14,439.2983749369896
1997-07-15,440.18906894295145
1997-07-16,443.54954578099887
1997-07-17,441.53472170385425
1997-07-18,440.0485776094032
1997-07-21,437.8940021886117
1997-07-22,439.8087918964514
1997-07-23,440.2594952574878
1997-07-24,440.7301378953234
1997-07-25,440.58034450109375
1997-07-28,439.9696198420629
1997-07-29,440.2007331691137
1997-07-30,442.1349909670924
1997-07-31,443.0914043057958
1997-08-01,442.00274800680154
1997-08-04,441.66437632247374
1997-08-05,442.5842652178764
1997-08-06,444.67366418215704
1997-08-07,443.2881707380117
1997-08-08,440.12825703316923
1997-08-11,436.4475558943777
1997-08-12,436.01062893685935
1997-08-13,436.43782574992713
1997-08-14,435.65919574869014
1997-08-15,434.36158354073984
1997-08-18,432.29626976363
1997-08-19,436.07748049557273
1997-08-20,442.18626215997284
1997-08-21,441.5284682592007
1997-08-22,439.0182053391308
1997-08-25,440.0413172127651
1997-08-26,440.1599925599663
1997-08-27,441.38305201607994
1997-08-28,440.51577101397197
1997-08-29,438.91638228445254
1997-09-01,436.9065280771811
1997-09-02,439.78123785871065
1997-09-03,442.65428014715997
1997-09-04,443.14178467394515
1997-09-05,446.30054563400927
1997-09-08,448.88443106408545
1997-09-09,451.9606532482502
1997-09-10,451.1772919324216
1997-09-11,449.0281310851173
1997-09-12,450.58647386163125
1997-09-15,451.2201452666774
1997-09-16,453.9103456369889
1997-09-17,454.0481815883975
1997-09-18,452.82843158296885
1997-09-19,453.86014622557434
1997-09-22,455.6266263743395
1997-09-23,455.9125071350399
1997-09-24,456.0312837538524
1997-09-25,454.0210458040923
1997-09-26,452.39188782825767
1997-09-29,452.54644694635505
1997-09-30,455.14234796749776
1997-10-01,454.69887309920256
1997-10-02,455.3423717200527
1997-10-03,456.5325618113203
1997-10-06,458.61515757986405
1997-10-07,460.8090367996228
1997-10-08,462.8774485655624
1997-10-09,463.63841874997524
1997-10-10,464.3920455268557
1997-10-13,462.25360168154845
1997-10-14,459.4707449560266
1997-10-15,457.89640997928655
1997-10-16,454.45962886857023
1997-10-17,447.5081263713573
1997-10-20,450.29487714117585
1997-10-21,455.016714247691
1997-10-22,455.1218928860136
1997-10-23,444.3811389042251
1997-10-24,441.7571228505374
1997-10-27,414.55467962677096
1997-10-28,421.19332982967967
1997-10-29,428.2859999354585
1997-10-30,421.75589006843387
1997-10-31,426.85941860813557
1997-11-03,434.24895632403184
1997-11-04,434.0102627026043
1997-11-05,434.9451373682331
1997-11-06,431.5783716686864
1997-11-07,422.6446014774511
1997-11-10,421.1869940229028
1997-11-11,418.4309434249101
1997-11-12,407.6276317462701
1997-11-13,407.2744246224116
1997-11-14,410.48922319281917
1997-11-17,419.9793328750366
1997-11-18,417.13166901727186
1997-11-19,412.2770641269499
1997-11-20,416.6743956089372
1997-11-21,417.11616076399883
1997-11-24,409.4959581241503
1997-11-25,403.5886916212168
1997-11-26,403.1472819613767
1997-11-27,403.66641698832296
1997-11-28,404.9870975849043
1997-12-01,407.4508910445722
1997-12-02,405.8456469804059
1997-12-03,405.390895498975
1997-12-04,404.38369168924004
1997-12-05,406.4192568608681
1997-12-08,409.1741849164339
1997-12-09,406.13998018427327
1997-12-10,401.1132511095831
1997-12-11,391.17371104050767
1997-12-12,387.39312060244976
1997-12-15,383.6179500341067
1997-12-16,386.8178402833454
1997-12-17,390.48040518884414
1997-12-18,384.08788704363207
1997-12-19,381.12606941779745
1997-12-22,379.58328141227537
1997-12-23,377.89594064631626
1997-12-24,376.6512217839266
1997-12-25,377.016568154287
1997-12-26,377.5581376181332
1997-12-29,381.221979943054
1997-12-30,388.2981212200711
1997-12-31,392.74050066687715
1998-01-01,392.8329810010011
1998-01-02,391.02452666820295
1998-01-05,391.75228615848863
1998-01-06,388.2494508454631
1998-01-07,386.4076179964331
1998-01-08,383.58858001939063
1998-01-09,373.56102290951867
1998-01-12,367.845780023118
1998-01-13,376.12349340005625
1998-01-14,378.99030914602076
1998-01-15,379.00089521746906
1998-01-16,385.78533794018017
1998-01-19,387.82012941713896
1998-01-20,393.6699542236326
1998-01-21,394.8575563004192
1998-01-22,391.9129326669939
1998-01-23,392.85521777650655
1998-01-26,392.3971175315443
1998-01-27,394.9625880450631
1998-01-28,402.8899496239927
1998-01-29,404.50969618242186
1998-01-30,400.57507609202025
1998-02-02,405.4562983033877
1998-02-03,409.9235840732599
1998-02-04,414.69063771974066
1998-02-05,417.4802496351741
1998-02-06,419.44776678556536
1998-02-09,422.4712127528866
1998-02-10,427.90763225531845
1998-02-11,428.76663113861696
1998-02-12,429.1724831953983
1998-02-13,428.06248573243886
1998-02-16,426.0855352002322
1998-02-17,424.93895720833206
1998-02-18,426.5052510287795
1998-02-19,426.8517964550146
1998-02-20,426.0136918736522
1998-02-23,427.3172688626272
1998-02-24,424.42435609773935
1998-02-25,428.0748371597322
1998-02-26,432.0971242685787
1998-02-27,435.26745783524575
1998-03-02,437.1330321859138
1998-03-03,436.53661041300165
1998-03-04,435.9832228963817
1998-03-05,429.5051003520502
1998-03-06,435.8262677082099
1998-03-09,432.8152317671204
1998-03-10,435.8102215340655
1998-03-11,436.35080355055686
1998-03-12,436.5022916714611
1998-03-13,439.93599510913725
1998-03-16,440.98463665611763
1998-03-17,439.73853734412495
1998-03-18,439.92805421963067
1998-03-19,442.2654569028579
1998-03-20,442.2694763591969
1998-03-23,441.65980879949615
1998-03-24,443.31574171317635
1998-03-25,445.0018256373912
1998-03-26,446.2953977987568
1998-03-27,445.2616503819573
1998-03-30,442.19091142683055
1998-03-31,444.5243411059569
1998-04-01,446.8938659141475
1998-04-02,444.73735536253184
1998-04-03,444.0303482504189
1998-04-06,441.4880455385399
1998-04-07,435.887274901978
1998-04-08,439.2968780717732
1998-04-09,445.5804798642679
1998-04-10,445.5030001452915
1998-04-13,444.46872233528484
1998-04-14,448.41200775116556
1998-04-15,451.4395673544399
1998-04-16,447.79675698966406
1998-04-17,449.3683848269001
1998-04-20,451.684432497625
1998-04-21,454.5579942100322
1998-04-22,453.51040590822373
1998-04-23,447.93652969508855
1998-04-24,444.6341191783356
1998-04-27,433.19736148508855
1998-04-28,436.1655271355887
1998-04-29,440.2206467177869
1998-04-30,444.740370177498
1998-05-01,445.0513806303421
1998-05-04,445.4282155857803
1998-05-05,443.1341040477323
1998-05-06,440.0412717553856
1998-05-07,436.4697566354004
1998-05-08,439.86480265927923
1998-05-11,437.4912828002972
1998-05-12,435.87390044561414
1998-05-13,435.8510820060945
1998-05-14,434.25744980795434
1998-05-15,431.56983482053454
1998-05-18,425.3187579149985
1998-05-19,428.2512833584632
1998-05-20,426.5786855910363
1998-05-21,426.331157885366
1998-05-22,422.3185162867606
1998-05-25,421.69109536393125
1998-05-26,414.37950127931947
1998-05-27,409.418352911213
1998-05-28,413.42557180818824
1998-05-29,413.5332794818792
1998-06-01,406.21796373318256
1998-06-02,406.0642778201424
1998-06-03,405.2238329939682
1998-06-04,406.9079399234971
1998-06-05,407.3819042154804
1998-06-08,408.20640609066527
1998-06-09,409.14335916248865
1998-06-10,403.03600168428187
1998-06-11,396.46040953955026
1998-06-12,393.94137177090465
1998-06-15,385.819136941597
1998-06-16,390.6643372760685
1998-06-17,399.00520172104024
1998-06-18,399.11248793642983
1998-06-19,400.1702261707119
1998-06-22,400.0819036054416
1998-06-23,404.17152537531894
1998-06-24,407.07773607555544
1998-06-25,406.18437862032954
1998-06-26,405.4135384684428
1998-06-29,409.65064369367497
1998-06-30,415.103880383484
1998-07-01,417.67499524783796
1998-07-02,415.858495345907
1998-07-03,417.01202567569356
1998-07-06,419.3816709738931
1998-07-07,418.991684743706
1998-07-08,419.0861269543834
1998-07-09,417.87137937878265
1998-07-10,416.1860145456719
1998-07-13,416.9275835212565
1998-07-14,418.90485706700457
1998-07-15,421.4624837543473
1998-07-16,423.77503120438655
1998-07-17,423.3890808532174
1998-07-20,423.9934708842716
1998-07-21,418.86412768741263
1998-07-22,413.8627953012191
1998-07-23,406.24627320093214
1998-07-24,404.60426694344807
1998-07-27,398.0136794284447
1998-07-28,394.1899957758162
1998-07-29,391.9780601994354
1998-07-30,394.8151394066397
1998-07-31,387.9627630570796
1998-08-03,380.68964775701215
1998-08-04,371.0385278591507
1998-08-05,368.4139406671416
1998-08-06,373.4790187527687
1998-08-07,379.9895578757523
1998-08-10,375.91686889990643
1998-08-11,365.81797391879076
1998-08-12,372.4007924016947
1998-08-13,368.7774503392786
1998-08-14,367.34296978599303
1998-08-17,366.17534872988773
1998-08-18,372.1711094219146
1998-08-19,369.7740439673873
1998-08-20,366.95125164543435
1998-08-21,360.08454244783394
1998-08-24,357.6108069579049
1998-08-25,355.0765515396438
1998-08-26,346.8647372037086
1998-08-27,333.70852549460847
1998-08-28,324.94332312996397
1998-08-31,307.8324011082052
1998-09-01,317.74983717043557
1998-09-02,322.0258078620664
1998-09-03,318.0713785958753
1998-09-04,317.6838355153237
1998-09-07,320.7638239192215
1998-09-08,333.1170004294314
1998-09-09,323.3672659583045
1998-09-10,317.9880752394602
1998-09-11,323.9248454711059
1998-09-14,327.8499037157707
1998-09-15,327.481804740845
1998-09-16,329.6478131513634
1998-09-17,325.96402704130344
1998-09-18,330.5256085121173
1998-09-21,328.1732665859748
1998-09-22,331.9004875122998
1998-09-23,338.7333926989235
1998-09-24,336.10814137771473
1998-09-25,334.9697871584073
1998-09-28,333.3976940568128
1998-09-29,331.93980099451
1998-09-30,327.937278298548
1998-10-01,314.249990361635
1998-10-02,312.67340886199986
1998-10-05,300.6798381187035
1998-10-06,297.87950358493424
1998-10-07,294.8575559677866
1998-10-08,286.26860748661136
1998-10-09,294.8195517687099
1998-10-12,302.94332968311835
1998-10-13,296.75376868753153
1998-10-14,299.6166076164792
1998-10-15,309.1083621825797
1998-10-16,316.86855134370853
1998-10-19,325.8537630696933
1998-10-20,329.44659959778994
1998-10-21,332.5692208265689
1998-10-22,337.692462893173
1998-10-23,338.3257761795241
1998-10-26,342.0233676603173
1998-10-27,342.6311145051068
1998-10-28,342.7459529805195
1998-10-29,346.31907151561336
1998-10-30,349.5489964316482
1998-11-02,358.73924911098413
1998-11-03,359.5841789506694
1998-11-04,364.97452019828046
1998-11-05,367.4744871399727
1998-11-06,370.2387682867297
1998-11-09,368.08046474446326
1998-11-10,365.3973979815811
1998-11-11,364.36314058078386
1998-11-12,362.164971330206
1998-11-13,361.23369136223704
1998-11-16,364.1844244955719
1998-11-17,363.04412458623375
1998-11-18,366.4000371168463
1998-11-19,369.9834629267615
1998-11-20,370.7012721588359
1998-11-23,374.9303566400413
1998-11-24,374.6431945721916
1998-11-25,376.1791373902129
1998-11-26,376.8573533559959
1998-11-27,380.3285569818841
1998-11-30,375.38426131274144
1998-12-01,375.00788767870904
1998-12-02,375.26848082207874
1998-12-03,372.30405565420534
1998-12-04,375.2074046233463
1998-12-07,377.0214272324724
1998-12-08,377.5042362838367
1998-12-09,379.84467099790197
1998-12-10,376.2022631700788
1998-12-11,374.78314077784313
1998-12-14,368.19019928565746
1998-12-15,369.02404924101256
1998-12-16,369.91752135264943
1998-12-17,373.0423937198102
1998-12-18,377.9345914352861
1998-12-21,381.92268700334245
1998-12-22,380.2025586787069
1998-12-23,384.95806987348146
1998-12-24,385.92625039867954
1998-12-25,386.46434550089225
1998-12-28,389.4512198403039
1998-12-29,392.3589679356794
1998-12-30,393.9553225960897
1998-12-31,403.36817147874825
1999-01-01,403.37100879393614
1999-01-04,400.65107873750327
1999-01-05,401.77551812282195
1999-01-06,408.2663121225508
1999-01-07,411.92898044639986
1999-01-08,414.70068484911866
1999-01-11,420.86746203765284
1999-01-12,416.0343841638375
1999-01-13,410.97442770460776
1999-01-14,408.6450206194596
1999-01-15,413.55027671026374
1999-01-18,413.9817198634228
1999-01-19,418.8390584196554
1999-01-20,420.6049410162162
1999-01-21,414.8203917728616
1999-01-22,412.17504123495877
1999-01-25,411.5181077771968
1999-01-26,415.3730260385841
1999-01-27,412.85464077774037
1999-01-28,415.6178441688947
1999-01-29,418.92940198080595
1999-02-01,420.6199625769834
1999-02-02,418.25611025563273
1999-02-03,420.47589312433706
1999-02-04,416.31838962642576
1999-02-05,410.2361373721685
1999-02-08,407.2980939791253
1999-02-09,398.2046472335726
1999-02-10,394.27259648366385
1999-02-11,402.9652315815389
1999-02-12,397.1241370268733
1999-02-15,396.89991582070667
1999-02-16,394.03737999077816
1999-02-17,386.89347867025225
1999-02-18,386.80887127849684
1999-02-19,388.34432598538586
1999-02-22,394.11782135848836
1999-02-23,395.92618799727126
1999-02-24,393.2934678168007
1999-02-25,391.7430858522559
1999-02-26,391.6259479357581
1999-03-01,392.69290288023893
1999-03-02,391.66746272218273
1999-03-03,388.45800378570976
1999-03-04,388.91267275497177
1999-03-05,395.43566279652146
1999-03-08,398.4882116522172
1999-03-09,398.7575141485799
1999-03-10,402.7611864573044
1999-03-11,403.4273627094592
1999-03-12,401.8272919665083
1999-03-15,404.3964606144605
1999-03-16,405.38316574549424
1999-03-17,406.13676384972376
1999-03-18,407.2634090402219
1999-03-19,406.990576888064
1999-03-22,404.4846862716973
1999-03-23,395.87333355750627
1999-03-24,395.91408099927224
1999-03-25,404.10856962311226
1999-03-26,403.98332511732036
1999-03-29,410.5209031023503
1999-03-30,411.4735026593018
1999-03-31,415.10030406349
1999-04-01,416.649023190858
1999-04-02,417.3746137541507
1999-04-05,419.3242467887351
1999-04-06,418.5219034178297
1999-04-07,417.1954035844695
1999-04-08,421.4060365729775
1999-04-09,428.2838326255595
1999-04-12,432.2533516342296
1999-04-13,438.259681675207
1999-04-14,436.68995838063216
1999-04-15,435.58970076775836
1999-04-16,439.52890685868124
1999-04-19,427.85670556248493
1999-04-20,429.79641508530756
1999-04-21,437.9705374029442
1999-04-22,442.89629343420415
1999-04-23,446.30569914679455
1999-04-26,451.4368939460088
1999-04-27,450.8690426985826
1999-04-28,449.4173106612359
1999-04-29,448.54564535739513
1999-04-30,449.7710684283477
1999-05-03,450.1276937496689
1999-05-04,447.39015254082966
1999-05-05,448.61223973531224
1999-05-06,448.74365175648256
1999-05-07,449.4751675508946
1999-05-10,453.99699760622116
1999-05-11,457.57814645036314
1999-05-12,461.0886426176096
1999-05-13,461.4900268379755
1999-05-14,455.4323526274748
1999-05-17,451.8106807966856
1999-05-18,452.52724916798593
1999-05-19,452.7595811471904
1999-05-20,454.12591329473315
1999-05-21,455.28001352817006
1999-05-24,447.93202686094855
1999-05-25,441.11149409122754
1999-05-26,441.16168383288664
1999-05-27,439.75390696150794
1999-05-28,444.04294220837386
1999-05-31,443.4930130261578
1999-06-01,444.04783856868517
1999-06-02,444.06072915101475
1999-06-03,444.4103645632207
1999-06-04,450.4529491012437
1999-06-07,455.8525090894953
1999-06-08,454.6614831060909
1999-06-09,458.31350615043453
1999-06-10,458.70698961612015
1999-06-11,458.03633871016837
1999-06-14,451.3873410888273
1999-06-15,450.2539312907334
1999-06-16,456.40415042932267
1999-06-17,460.96885386373856
1999-06-18,462.5714485859505
1999-06-21,467.0657523064466
1999-06-22,467.3418562567868
1999-06-23,469.3313499481785
1999-06-24,465.7338696330285
1999-06-25,466.60829367645255
1999-06-28,472.329878590485
1999-06-29,478.39364457370004
1999-06-30,487.63736984730593
1999-07-01,490.6268679446955
1999-07-02,495.0315757391547
1999-07-05,495.2236754837924
1999-07-06,496.3166935283041
1999-07-07,491.8720250698621
1999-07-08,493.03615298976115
1999-07-09,495.54360925488754
1999-07-12,498.2071482877981
1999-07-13,498.25906236295253
1999-07-14,503.97058993744673
1999-07-15,509.6676358266153
1999-07-16,508.11271902108956
1999-07-19,506.1384796285866
1999-07-20,498.21987132629835
1999-07-21,498.89769461570523
1999-07-22,492.657013792293
1999-07-23,490.44385629644637
1999-07-26,484.01113329870157
1999-07-27,486.358612263583
1999-07-28,489.60795483556933
1999-07-29,488.2640350926891
1999-07-30,490.34986506586046
1999-08-02,487.19735045656154
1999-08-03,481.2505032787889
1999-08-04,474.409182691375
1999-08-05,472.08263009900656
1999-08-06,469.1887770065967
1999-08-09,465.9979965918245
1999-08-10,463.7110130223627
1999-08-11,468.61080768076596
1999-08-12,471.74127278905826
1999-08-13,477.7326138818745
1999-08-16,482.15579917346037
1999-08-17,485.70746666967636
1999-08-18,486.6479196281759
1999-08-19,485.4363497160614
1999-08-20,487.9293615222586
1999-08-23,492.4019260494307
1999-08-24,493.1123225073008
1999-08-25,495.4873359000825
1999-08-26,492.6998827701699
1999-08-27,489.84169014411816
1999-08-30,487.3635659383506
1999-08-31,489.3659516973077
1999-09-01,494.91327327541546
1999-09-02,492.83177192379014
1999-09-03,500.5982396955531
1999-09-06,503.08723227956096
1999-09-07,504.5604557039039
1999-09-08,503.2279242235047
1999-09-09,509.67695383846655
1999-09-10,515.1355812838818
1999-09-13,519.0025447524291
1999-09-14,519.0547489519009
1999-09-15,517.4536246235966
1999-09-16,508.2535308123099
1999-09-17,511.37080363632833
1999-09-20,511.5177740923256
1999-09-21,507.320696051057
1999-09-22,506.2784311677734
1999-09-23,499.71433248724287
1999-09-24,492.1394320645769
1999-09-27,494.2145756606676
1999-09-28,493.65524753345966
1999-09-29,496.7542134976902
1999-09-30,503.51559798741715
1999-10-01,502.78783426563825
1999-10-04,505.2053943124883
1999-10-05,504.3299690140038
1999-10-06,507.96303777029743
1999-10-07,507.94043439143087
1999-10-08,508.0544362200035
1999-10-11,512.8718204489305
1999-10-12,508.7947570631237
1999-10-13,500.04907396798654
1999-10-14,500.5993656845414
1999-10-15,493.29676398152407
1999-10-18,480.6263204361965
1999-10-19,484.1673278933299
1999-10-20,492.82276359617447
1999-10-21,493.9723702651742
1999-10-22,500.076927819953
1999-10-25,502.0178208631442
1999-10-26,499.682109501237
1999-10-27,499.9505759720478
1999-10-28,506.1431919516083
1999-10-29,516.8160476318068
1999-11-01,519.9710276036302
1999-11-02,520.4380821666924
1999-11-03,526.1596567041021
1999-11-04,531.2061024446406
1999-11-05,533.3413796174602
1999-11-08,537.1167553203102
1999-11-09,539.0090004469021
1999-11-10,544.8511014179793
1999-11-11,543.5250266326465
1999-11-12,546.2640171192124
1999-11-15,549.7101555407393
1999-11-16,551.761000166108
1999-11-17,554.2738267687074
1999-11-18,561.6600791290734
1999-11-19,562.9001359446308
1999-11-22,566.7272291693708
1999-11-23,561.4180874330217
1999-11-24,563.7894533494425
1999-11-25,561.3069068449303
1999-11-26,568.4854293315524
1999-11-29,566.315873496176
1999-11-30,558.877671231785
1999-12-01,557.0879091359561
1999-12-02,561.9022557337881
1999-12-03,568.3845550770144
1999-12-06,570.2570688334665
1999-12-07,574.3978478515224
1999-12-08,579.8991921432273
1999-12-09,578.9995649301572
1999-12-10,582.7579670266997
1999-12-13,585.6556037867633
1999-12-14,575.5685821350866
1999-12-15,573.5687127858224
1999-12-16,579.4902623280514
1999-12-17,580.124107204693
1999-12-20,579.824032337937
1999-12-21,588.0020826723821
1999-12-22,592.5485298280215
1999-12-23,597.4240209994098
1999-12-24,599.2533145312634
1999-12-27,600.6663020581741
1999-12-28,603.8083042374986
1999-12-29,612.3728795933588
1999-12-30,613.9815105217997
1999-12-31,621.6858386911782
2000-01-03,617.595512241497
2000-01-04,596.7830776287401
2000-01-05,591.2091509080456
2000-01-06,583.2842201642752
2000-01-07,592.9199618576969
2000-01-10,609.2201515789608
2000-01-11,604.4973855500156
2000-01-12,601.0140614502147
2000-01-13,613.5750663503841
2000-01-14,621.6827783647382
2000-01-17,625.6641871023846
2000-01-18,632.4763050698812
2000-01-19,637.4935081397689
2000-01-20,644.4599108496283
2000-01-21,650.7626884739977
2000-01-24,640.9705058913356
2000-01-25,638.377090157932
2000-01-26,639.4340757543027
2000-01-27,639.1291918350475
2000-01-28,624.1603979584418
2000-01-31,615.4829174094687
2000-02-01,622.2733956038386
2000-02-02,630.8674063180184
2000-02-03,643.2900226144195
2000-02-04,649.9785472847896
2000-02-07,659.4339571771733
2000-02-08,664.1201370871778
2000-02-09,663.308135928727
2000-02-10,671.3000026723081
2000-02-11,667.0879186728931
2000-02-14,671.7654763637637
2000-02-15,669.3441114361091
2000-02-16,676.5325651184318
2000-02-17,688.0710578550514
2000-02-18,677.9080329059183
2000-02-21,675.8245138985808
2000-02-22,669.2936343264242
2000-02-23,679.9260917426346
2000-02-24,686.2314706702984
2000-02-25,694.6395288113534
2000-02-28,700.2676257980941
2000-02-29,719.5252323863485
2000-03-01,738.252684012335
2000-03-02,737.2336896919371
2000-03-03,748.3064300655865
2000-03-06,745.7851521763221
2000-03-07,741.1059913297117
2000-03-08,742.2386049132334
2000-03-09,756.5736886562016
2000-03-10,757.7069993158569
2000-03-13,739.7867462886428
2000-03-14,725.1758660463469
2000-03-15,712.7236416767166
2000-03-16,725.4872494712951
2000-03-17,730.3953852080708
2000-03-20,710.2867568867547
2000-03-21,710.8776386835395
2000-03-22,729.9131462473944
2000-03-23,733.3043299191472
2000-03-24,732.0012017661575
2000-03-27,732.6891871877808
2000-03-28,723.4943990022698
2000-03-29,710.9579902813427
2000-03-30,693.7214249858737
2000-03-31,709.3681200934401
2000-04-03,678.7408539972613
2000-04-04,658.0918699005625
2000-04-05,663.9059501815468
2000-04-06,678.0366341755172
2000-04-07,691.7761797922963
2000-04-10,670.3010580861577
2000-04-11,657.7026650739082
2000-04-12,637.7073960263092
2000-04-13,626.5777679322631
2000-04-14,586.8943584926193
2000-04-17,574.4741450720975
2000-04-18,607.112655960414
2000-04-19,613.1430424560153
2000-04-20,612.6283856524282
2000-04-21,612.6081818567163
2000-04-24,601.9121735005124
2000-04-25,619.6012144164548
2000-04-26,615.4034428435436
2000-04-27,623.3173390669091
2000-04-28,630.3101038609675
2000-05-01,644.949531856846
2000-05-02,634.1590148930565
2000-05-03,624.1867961476192
2000-05-04,631.6416579410192
2000-05-05,641.4230950225243
2000-05-08,631.337097282083
2000-05-09,621.1921040196087
2000-05-10,603.9903732523871
2000-05-11,616.057336114731
2000-05-12,619.0453554243384
2000-05-15,626.1840341470065
2000-05-16,635.1724793112538
2000-05-17,630.2423934962059
2000-05-18,620.2724202763127
2000-05-19,609.0192292175175
2000-05-22,595.8969017857557
2000-05-23,582.2724784008419
2000-05-24,578.8675291720622
2000-05-25,574.3809816616669
2000-05-26,573.054555416051
2000-05-29,574.6816593849197
2000-05-30,594.8480695995161
2000-05-31,595.528146621317
2000-06-01,612.0927837171173
2000-06-02,637.6975829997662
2000-06-05,647.1506863709321
2000-06-06,648.8717111226736
2000-06-07,656.9893284988298
2000-06-08,656.6944386191452
2000-06-09,665.2758110067524
2000-06-12,656.3025272245849
2000-06-13,657.7152784169378
2000-06-14,654.1971608703097
