Date,EUROPE SMALL GROWTH
1997-09-16,396.8675732820562
1997-09-17,399.7452526495798
1997-09-18,401.9579283469065
1997-09-19,402.0560173397354
1997-09-22,400.4637712082817
1997-09-23,401.8245023395004
1997-09-24,405.53779471603406
1997-09-25,407.2836416651538
1997-09-26,406.94894891373474
1997-09-29,409.71799409184143
1997-09-30,410.7126763787979
1997-10-01,410.4262373230552
1997-10-02,412.7652795653398
1997-10-03,415.4144764492006
1997-10-06,415.6438694433625
1997-10-07,418.37313599974476
1997-10-08,419.0810371592136
1997-10-09,418.4744672839788
1997-10-10,416.6700570267032
1997-10-13,419.3700166295907
1997-10-14,418.7087011624533
1997-10-15,419.9838679128763
1997-10-16,421.94705579571695
1997-10-17,415.6980350001833
1997-10-20,415.2447185181155
1997-10-21,415.75835101048506
1997-10-22,416.56444927382216
1997-10-23,410.8004048150772
1997-10-24,411.6352914822295
1997-10-27,409.0352080789918
1997-10-28,394.9893703963083
1997-10-29,405.9471490482533
1997-10-30,403.74816064892127
1997-10-31,406.7249509784913
1997-11-03,407.80862314228744
1997-11-04,411.0339441500125
1997-11-05,411.3620476569753
1997-11-06,412.2074237209431
1997-11-07,410.97899155263383
1997-11-10,409.4553925173171
1997-11-11,409.3827785307756
1997-11-12,404.6177463838275
1997-11-13,403.3253214920007
1997-11-14,402.0415511354303
1997-11-17,403.36034419644614
1997-11-18,405.76120586981307
1997-11-19,403.10048695255267
1997-11-20,405.00881201621297
1997-11-21,403.801466415896
1997-11-24,402.2530159210828
1997-11-25,398.73499254158185
1997-11-26,396.5933040708458
1997-11-27,396.7614523024315
1997-11-28,399.0745608846005
1997-12-01,399.3624972431764
1997-12-02,399.9146721131672
1997-12-03,401.06079097585155
1997-12-04,402.18586309238617
1997-12-05,399.93449562787856
1997-12-08,399.13061471698836
1997-12-09,397.9181472133104
1997-12-10,399.23808752521353
1997-12-11,397.3531488203494
1997-12-12,398.55995784586327
1997-12-15,396.85778096066355
1997-12-16,395.41403294064645
1997-12-17,398.89536825685127
1997-12-18,399.69650104682063
1997-12-19,397.836414182455
1997-12-22,395.4830540871857
1997-12-23,397.96658520287235
1997-12-24,398.0483387981357
1997-12-25,398.03861405281594
1997-12-26,398.21809041409375
1997-12-29,400.01180519088086
1997-12-30,399.4401039173471
1997-12-31,398.63592864841536
1998-01-01,398.67298984105554
1998-01-02,400.55733544593727
1998-01-05,401.1095494362614
1998-01-06,399.8744076323498
1998-01-07,398.5578273702867
1998-01-08,398.59924699793436
1998-01-09,397.0764069798481
1998-01-12,391.21497695552546
1998-01-13,395.27855965997145
1998-01-14,397.29034851744603
1998-01-15,396.5991825200698
1998-01-16,399.88697166994046
1998-01-19,401.35944250657593
1998-01-20,401.8988692942045
1998-01-21,403.8982367135429
1998-01-22,407.7859712363102
1998-01-23,413.1909920207554
1998-01-26,411.61238121709613
1998-01-27,410.81953278100735
1998-01-28,409.6850173631955
1998-01-29,407.9014012128017
1998-01-30,408.00849940543725
1998-02-02,411.66580345197633
1998-02-03,414.0736854067635
1998-02-04,417.1805106302385
1998-02-05,421.5586634057234
1998-02-06,422.0312825887991
1998-02-09,419.50123045245465
1998-02-10,419.1956694381034
1998-02-11,420.12962439907255
1998-02-12,422.1403981482729
1998-02-13,420.05228323828925
1998-02-16,421.5784548796602
1998-02-17,422.1198766913069
1998-02-18,424.2426208955185
1998-02-19,424.0075379542114
1998-02-20,424.94213862141623
1998-02-23,430.9705982417169
1998-02-24,430.9182387184877
1998-02-25,431.93041481519936
1998-02-26,435.2699321050068
1998-02-27,438.1076394404704
1998-03-02,442.8547792937169
1998-03-03,444.66807743318776
1998-03-04,443.0284347498666
1998-03-05,439.04393348676246
1998-03-06,442.33627790896855
1998-03-09,446.8033861234235
1998-03-10,448.2755185190657
1998-03-11,450.40976265571555
1998-03-12,454.85356168621155
1998-03-13,463.0286508686356
1998-03-16,464.5024882142934
1998-03-17,468.3580037702728
1998-03-18,465.5228189864679
1998-03-19,468.40474130135135
1998-03-20,470.0142286011233
1998-03-23,474.8054865040518
1998-03-24,474.6707011194357
1998-03-25,478.2351998911478
1998-03-26,479.7524588102196
1998-03-27,482.034070263141
1998-03-30,480.5746496698855
1998-03-31,479.60010669026803
1998-04-01,482.169418873529
1998-04-02,484.28452242066703
1998-04-03,485.90502959358605
1998-04-06,488.8720943207322
1998-04-07,489.17018364821274
1998-04-08,489.02991535782974
1998-04-09,492.97864512206286
1998-04-10,494.0236313443404
1998-04-13,493.18536505342274
1998-04-14,501.19797572182733
1998-04-15,503.66670981585634
1998-04-16,501.3880792606078
1998-04-17,500.17099297218925
1998-04-20,503.2614694953091
1998-04-21,507.4895486735103
1998-04-22,506.5940631296898
1998-04-23,502.2632167439374
1998-04-24,499.5958010291867
1998-04-27,491.6148955241646
1998-04-28,492.8808746731762
1998-04-29,494.9424745556757
1998-04-30,499.8380461943939
1998-05-01,504.0159441427406
1998-05-04,510.7625159457183
1998-05-05,513.076092993251
1998-05-06,514.8693339790958
1998-05-07,511.34560270457155
1998-05-08,511.28351339733035
1998-05-11,512.6553923147519
1998-05-12,513.7638452978098
1998-05-13,514.2869691873277
1998-05-14,513.943206828645
1998-05-15,514.0929455612174
1998-05-18,510.9207948638249
1998-05-19,514.6351687683934
1998-05-20,521.9001621535641
1998-05-21,525.2707861153282
1998-05-22,527.4505400175203
1998-05-25,527.8148370689638
1998-05-26,528.202658921472
1998-05-27,519.1529416056919
1998-05-28,520.1957009654873
1998-05-29,522.2082868837267
1998-06-01,521.9718414494873
1998-06-02,521.6944883930609
1998-06-03,525.2752736973404
1998-06-04,525.9200848194622
1998-06-05,526.7463926655711
1998-06-08,528.8047631689021
1998-06-09,528.887921487326
1998-06-10,521.8398533130937
1998-06-11,518.1460006370369
1998-06-12,512.9653014785457
1998-06-15,502.2142184824928
1998-06-16,505.6237993641127
1998-06-17,512.0492292941755
1998-06-18,512.7254635422992
1998-06-19,511.62410267129354
1998-06-22,505.32480098633727
1998-06-23,501.2390281219088
1998-06-24,501.39116549691124
1998-06-25,504.4825867187431
1998-06-26,500.97809919149387
1998-06-29,501.8875428346384
1998-06-30,501.81910726223697
1998-07-01,499.7669646957042
1998-07-02,501.52827308994966
1998-07-03,503.18244220499776
1998-07-06,506.2631138147909
1998-07-07,506.33480351620346
1998-07-08,506.4714753388464
1998-07-09,505.13749049236475
1998-07-10,506.2878028304962
1998-07-13,510.6549714301281
1998-07-14,511.6991024046181
1998-07-15,511.96586987488996
1998-07-16,515.3740632200792
1998-07-17,519.251643765234
1998-07-20,523.9525619620857
1998-07-21,521.2703886095678
1998-07-22,516.6516567414693
1998-07-23,512.5200809973003
1998-07-24,513.6943375374099
1998-07-27,510.937181613051
1998-07-28,510.51749098835245
1998-07-29,505.9828757723921
1998-07-30,507.78484935015297
1998-07-31,507.2203393767233
1998-08-03,500.8267253398728
1998-08-04,500.5413606117717
1998-08-05,492.9153358871142
1998-08-06,491.35607136539915
1998-08-07,493.21168138604105
1998-08-10,489.3467287677459
1998-08-11,477.8311630052485
1998-08-12,480.01402948381497
1998-08-13,472.0487283488065
1998-08-14,472.09581875124917
1998-08-17,469.27352700397114
1998-08-18,473.63154028695317
1998-08-19,475.99158213188167
1998-08-20,474.9337480400789
1998-08-21,467.1772832524217
1998-08-24,463.78623222881856
1998-08-25,463.8494763937003
1998-08-26,454.9430936546354
1998-08-27,440.05451289097937
1998-08-28,435.8868304828364
1998-08-31,438.3119598396107
1998-09-01,425.7888335164655
1998-09-02,434.74339392995836
1998-09-03,432.21165562625754
1998-09-04,429.8232953266209
1998-09-07,433.93554610831154
1998-09-08,437.1665058593438
1998-09-09,438.76143550301794
1998-09-10,436.99504818294065
1998-09-11,432.5970398124564
1998-09-14,435.17092310988164
1998-09-15,436.85889679881114
1998-09-16,438.29900066216607
1998-09-17,431.7448648135411
1998-09-18,425.67820215843886
1998-09-21,414.143696859926
1998-09-22,416.53284941935493
1998-09-23,417.0294909979681
1998-09-24,421.85966248422085
1998-09-25,417.761780503742
1998-09-28,417.2573545173276
1998-09-29,417.2057537469287
1998-09-30,413.4141584185193
1998-10-01,402.9636817082511
1998-10-02,392.28776289007516
1998-10-05,383.78935977520445
1998-10-06,384.8584271870703
1998-10-07,390.8089201573584
1998-10-08,381.3252099150937
1998-10-09,376.99231699429265
1998-10-12,380.90724488939514
1998-10-13,386.77536491913907
1998-10-14,389.6932017408176
1998-10-15,400.85078491006846
1998-10-16,411.8381690830103
1998-10-19,413.0881159197362
1998-10-20,417.2899858488055
1998-10-21,417.13870123997583
1998-10-22,420.1519506226323
1998-10-23,420.77311597883624
1998-10-26,421.59796800153873
1998-10-27,422.7235994390598
1998-10-28,420.65578646899434
1998-10-29,423.3130990414126
1998-10-30,428.0235794259134
1998-11-02,436.75285599287565
1998-11-03,435.4651412752915
1998-11-04,439.0762128816591
1998-11-05,440.19291773647143
1998-11-06,441.00209500993003
1998-11-09,435.4257461287813
1998-11-10,432.24227693049437
1998-11-11,434.343231655618
1998-11-12,428.9855047030435
1998-11-13,430.1757447514584
1998-11-16,437.9323722477292
1998-11-17,435.91008248558273
1998-11-18,436.6322854956608
1998-11-19,435.20001201616407
1998-11-20,436.42819390259046
1998-11-23,436.31235137881765
1998-11-24,437.3795535936704
1998-11-25,436.4502617564558
1998-11-26,440.0687911760492
1998-11-27,441.0428398647281
1998-11-30,444.381713345762
1998-12-01,438.966798992077
1998-12-02,440.932156336935
1998-12-03,437.8071752438452
1998-12-04,437.7804275577124
1998-12-07,437.7841938384774
1998-12-08,438.7946482502966
1998-12-09,438.3013934843784
1998-12-10,439.9391097950249
1998-12-11,437.7264057581599
1998-12-14,434.95088612452366
1998-12-15,432.4892070293154
1998-12-16,433.3608006260171
1998-12-17,433.7796106751889
1998-12-18,435.5527047058591
1998-12-21,436.6046615247404
1998-12-22,437.68752562528493
1998-12-23,441.98386367211367
1998-12-24,441.7645927589439
1998-12-25,441.75348329057755
1998-12-28,444.4274845123598
1998-12-29,447.1803601523172
1998-12-30,448.50397017186066
1998-12-31,449.27017434539516
1999-01-01,449.1475801565119
1999-01-04,459.7315989958865
1999-01-05,459.67092958635305
1999-01-06,462.0024434500506
1999-01-07,459.44165811883045
1999-01-08,457.9519305084658
1999-01-11,457.3990058301351
1999-01-12,455.53183884248654
1999-01-13,448.5925924210484
1999-01-14,452.78547494463993
1999-01-15,448.74867650664373
1999-01-18,454.76094795258797
1999-01-19,455.76008785593274
1999-01-20,456.54654321975113
1999-01-21,455.5537413493297
1999-01-22,451.1476558864207
1999-01-25,449.7598764803345
1999-01-26,454.3661679067958
1999-01-27,454.1046267596501
1999-01-28,452.7485126343442
1999-01-29,452.8927373578019
1999-02-01,455.29706823546354
1999-02-02,456.9836755860878
1999-02-03,456.23223087984877
1999-02-04,457.5564450174833
1999-02-05,458.2526921564251
1999-02-08,457.0604302778346
1999-02-09,456.54158930170513
1999-02-10,452.4513841590442
1999-02-11,454.6994546630797
1999-02-12,458.38193244145305
1999-02-15,456.54019739653324
1999-02-16,455.89917598947943
1999-02-17,456.3242323551484
1999-02-18,454.95257803569365
1999-02-19,451.15528717918346
1999-02-22,451.0851406873217
1999-02-23,448.2295584646318
1999-02-24,450.38591585675414
1999-02-25,453.69770570610734
1999-02-26,451.939828924641
1999-03-01,451.53166740700436
1999-03-02,450.03832623443924
1999-03-03,450.41606644317795
1999-03-04,445.24304162400847
1999-03-05,450.2234636766688
1999-03-08,452.39091138453324
1999-03-09,453.3644733314064
1999-03-10,454.4418169386949
1999-03-11,452.39952722129215
1999-03-12,459.9096697528977
1999-03-15,459.5748106946524
1999-03-16,458.63434646367205
1999-03-17,461.80231500251733
1999-03-18,460.0218480247986
1999-03-19,460.90389637261524
1999-03-22,458.72143658617193
1999-03-23,454.8732000821269
1999-03-24,450.08407376615196
1999-03-25,451.3610143144309
1999-03-26,447.1813636631064
1999-03-29,446.6785647715532
1999-03-30,448.215632247965
1999-03-31,448.51811795769805
1999-04-01,446.2110376038794
1999-04-02,446.40369782597287
1999-04-05,443.2044344406735
1999-04-06,445.76157743660474
1999-04-07,449.27058165897694
1999-04-08,453.2470689956273
1999-04-09,452.4366277145401
1999-04-12,454.610278775737
1999-04-13,455.83162213320577
1999-04-14,459.1095183020503
1999-04-15,456.2212976012148
1999-04-16,456.4802889254406
1999-04-19,454.88989604444055
1999-04-20,450.65428291738135
1999-04-21,449.64379228356887
1999-04-22,451.00040443490565
1999-04-23,453.91832991485734
1999-04-26,453.34506678438817
1999-04-27,457.7426333271417
1999-04-28,457.48510344000255
1999-04-29,456.32362417803955
1999-04-30,458.9234668419904
1999-05-03,460.7181959041981
1999-05-04,464.6112807574153
1999-05-05,465.9456977018474
1999-05-06,472.2352917964613
1999-05-07,472.0000462766534
1999-05-10,472.22234637785783
1999-05-11,470.62641041750436
1999-05-12,468.56138096907057
1999-05-13,467.04581360767804
1999-05-14,468.82175255422527
1999-05-17,462.73677270841705
1999-05-18,464.76631390332983
1999-05-19,465.71713345552
1999-05-20,467.4911976940555
1999-05-21,465.78746907174866
1999-05-24,466.1531285265243
1999-05-25,464.5129625930086
1999-05-26,458.5496750159439
1999-05-27,457.5900578673367
1999-05-28,456.39029154882195
1999-05-31,456.8335803912562
1999-06-01,461.72839375571846
1999-06-02,457.1052885574637
1999-06-03,458.08199331113786
1999-06-04,457.9130566485465
1999-06-07,459.07045146331365
1999-06-08,464.09062429888723
1999-06-09,464.2911548483501
1999-06-10,465.65676647452784
1999-06-11,466.40133381517757
1999-06-14,464.6094645036216
1999-06-15,462.4711869099056
1999-06-16,459.5503581800848
1999-06-17,461.32896393183637
1999-06-18,464.92526079226064
1999-06-21,466.3430965860869
1999-06-22,465.5465114654796
1999-06-23,464.42035526308223
1999-06-24,466.43649313860436
1999-06-25,469.8721806198762
1999-06-28,467.2186032935648
1999-06-29,467.15758225633544
1999-06-30,467.3015393770147
1999-07-01,468.79924798197584
1999-07-02,469.06747586092126
1999-07-05,474.0417243289872
1999-07-06,474.6534886630511
1999-07-07,474.0802223797516
1999-07-08,472.40045538552033
1999-07-09,473.2319289459405
1999-07-12,473.4446080489777
1999-07-13,472.84429795595827
1999-07-14,475.00351928869895
1999-07-15,478.42937738644173
1999-07-16,478.5049494004729
1999-07-19,478.9938151289836
1999-07-20,486.33122937132157
1999-07-21,485.5436951848629
1999-07-22,486.2894586364586
1999-07-23,484.40315666095825
1999-07-26,489.983717812968
1999-07-27,486.4012764933684
1999-07-28,488.19993877530356
1999-07-29,490.4087567131848
1999-07-30,489.72880352988506
1999-08-02,486.09814503907535
1999-08-03,487.61441800400536
1999-08-04,493.788824058188
1999-08-05,490.99498349918775
1999-08-06,492.64242869959475
1999-08-09,491.78302723143804
1999-08-10,491.735039512436
1999-08-11,489.5924336756923
1999-08-12,492.5029244141215
1999-08-13,493.22372026201106
1999-08-16,497.0099888504941
1999-08-17,497.03489273003214
1999-08-18,502.3326682566181
1999-08-19,506.1057573262222
1999-08-20,510.2475383260988
1999-08-23,511.5825471157238
1999-08-24,507.633387279381
1999-08-25,507.77826743424873
1999-08-26,508.0605049770036
1999-08-27,512.3509581693667
1999-08-30,515.8902709971242
1999-08-31,520.2695472362756
1999-09-01,524.7758338333705
1999-09-02,529.2115381359513
1999-09-03,527.2767565514152
1999-09-06,533.8798636738799
1999-09-07,537.098808282949
1999-09-08,538.027745677104
1999-09-09,538.8047690072029
1999-09-10,540.1666979525559
1999-09-13,541.8805422516483
1999-09-14,542.4498138823841
1999-09-15,544.3779293980052
1999-09-16,546.8807121117055
1999-09-17,547.6405040252264
1999-09-20,544.3453898526191
1999-09-21,538.2433119021133
1999-09-22,537.1528491516815
1999-09-23,530.5245821797666
1999-09-24,520.8988449214085
1999-09-27,514.6923618204595
1999-09-28,521.0209788525584
1999-09-29,525.2407751488096
1999-09-30,531.0670653247464
1999-10-01,534.5776550029458
1999-10-04,538.8713806137011
1999-10-05,545.8205207057114
1999-10-06,551.9604127573288
1999-10-07,555.7883814096895
1999-10-08,553.2351084244922
1999-10-11,560.1120635074765
1999-10-12,569.53766663912
1999-10-13,566.6169552347868
1999-10-14,562.5294078589111
1999-10-15,559.9863957420722
1999-10-18,544.7859188965039
1999-10-19,546.6230971607238
1999-10-20,556.4167669726143
1999-10-21,558.8382605119397
1999-10-22,554.0889582269718
1999-10-25,552.9954176149104
1999-10-26,545.8516496955267
1999-10-27,538.4987806048891
1999-10-28,538.564374641032
1999-10-29,543.0616252545182
1999-11-01,547.5050144372896
1999-11-02,548.9155984412
1999-11-03,549.6406263743376
1999-11-04,552.2199858779675
1999-11-05,554.984287048544
1999-11-08,558.8919840203467
1999-11-09,562.9114401430259
1999-11-10,566.9030724459815
1999-11-11,567.8568658424832
1999-11-12,566.432701516575
1999-11-15,571.3155684924142
1999-11-16,573.6316046271518
1999-11-17,581.5173019271733
1999-11-18,579.4924259305346
1999-11-19,580.7108393984413
1999-11-22,582.2852208955486
1999-11-23,577.7765007313277
1999-11-24,567.440643951125
1999-11-25,572.8309625530776
1999-11-26,574.1132657609334
1999-11-29,575.3458474963356
1999-11-30,572.07651523603
1999-12-01,574.1009198655541
1999-12-02,577.394152304532
1999-12-03,583.8724826084232
1999-12-06,597.1228607516565
1999-12-07,594.0966096357828
1999-12-08,593.7427699002088
1999-12-09,589.0348134093898
1999-12-10,595.1783538800113
1999-12-13,605.2894383526697
1999-12-14,601.6041676924045
1999-12-15,584.7760232619703
1999-12-16,587.6134816093736
1999-12-17,589.0659998579586
1999-12-20,583.0391402243912
1999-12-21,579.9592124987691
1999-12-22,583.8364811789245
1999-12-23,585.1168560571476
1999-12-24,582.4068549995451
1999-12-27,591.1005569013505
1999-12-28,594.5096341416743
1999-12-29,602.3007206204195
1999-12-30,612.3379002158706
1999-12-31,612.5966221283082
2000-01-03,632.3403655712501
2000-01-04,626.5465805495402
2000-01-05,609.8508884539671
2000-01-06,613.5511012868154
2000-01-07,623.4832032895387
2000-01-10,635.5407093478068
2000-01-11,634.2823641380769
2000-01-12,631.7115287391196
2000-01-13,637.9621751215982
2000-01-14,640.5508343554376
2000-01-17,653.0207465287742
2000-01-18,649.347664765669
2000-01-19,645.6782874794123
2000-01-20,656.3334465403601
2000-01-21,657.7761586827058
2000-01-24,662.4078906710436
2000-01-25,656.0366167354563
2000-01-26,656.8817777119391
2000-01-27,652.5045260613332
2000-01-28,649.7714501612774
2000-01-31,638.8630703981149
2000-02-01,643.805038257367
2000-02-02,649.2186605251857
2000-02-03,667.8068534042917
2000-02-04,675.9931894552735
2000-02-07,684.002753388827
2000-02-08,700.7344276662653
2000-02-09,704.0020220705202
2000-02-10,697.362819852323
2000-02-11,708.6619437664823
2000-02-14,705.1603445514833
2000-02-15,705.4781217339855
2000-02-16,702.001957987647
2000-02-17,707.5627168260182
2000-02-18,717.826406049978
2000-02-21,711.5521568485956
2000-02-22,722.027377822906
2000-02-23,726.2121409784555
2000-02-24,733.3411420843927
2000-02-25,727.0778631641141
2000-02-28,706.7912061373231
2000-02-29,705.7085119482755
2000-03-01,721.3575162738227
2000-03-02,732.1643912192197
2000-03-03,739.5255778485331
2000-03-06,743.9294464795626
2000-03-07,733.99771346856
2000-03-08,723.9855970766924
2000-03-09,735.6822329451717
2000-03-10,740.7935001561002
2000-03-13,727.4724099028558
2000-03-14,718.0425993308123
2000-03-15,699.772649914608
2000-03-16,697.491315721577
2000-03-17,709.8057104079851
2000-03-20,718.8943216401035
2000-03-21,701.33761970853
2000-03-22,690.8833495395487
2000-03-23,683.7875145125282
2000-03-24,689.5241948452569
2000-03-27,691.0280486784708
2000-03-28,686.1281051098862
2000-03-29,680.6047520021757
2000-03-30,665.0226998166265
2000-03-31,659.4931850765564
2000-04-03,648.3413674750133
2000-04-04,628.8241730630896
2000-04-05,616.1622331183962
2000-04-06,634.3971691960912
2000-04-07,648.6919556736284
2000-04-10,652.0586999091504
2000-04-11,637.1761859067717
2000-04-12,632.4571102566161
2000-04-13,619.9752146716758
2000-04-14,605.3543709193196
2000-04-17,578.546998644777
2000-04-18,579.1207712814236
2000-04-19,586.7705927989417
2000-04-20,589.2399048558885
2000-04-21,591.6296611502476
2000-04-24,590.7812829192006
2000-04-25,582.2546378017718
2000-04-26,586.977802554652
2000-04-27,578.0394052899487
2000-04-28,583.8666489531963
2000-05-01,581.9571022260485
2000-05-02,595.6993510746097
2000-05-03,583.1773369362534
2000-05-04,580.4786874083354
2000-05-05,583.8217745664648
2000-05-08,585.0105084299752
2000-05-09,584.2086001784132
2000-05-10,579.663452835074
2000-05-11,572.6456049683657
2000-05-12,584.9318847965222
2000-05-15,590.0037637293796
2000-05-16,587.0993754874829
2000-05-17,576.5308760020529
2000-05-18,577.418302507626
2000-05-19,566.5182844876749
2000-05-22,555.2370652577272
2000-05-23,552.3896031652793
2000-05-24,537.5038344709793
2000-05-25,546.6566813500125
2000-05-26,554.0316105136965
2000-05-29,558.7510868696811
2000-05-30,566.1124367880569
2000-05-31,570.8239764692172
2000-06-01,575.4331443079523
2000-06-02,595.8798135491422
2000-06-05,598.6052583088222
2000-06-06,604.8227232460208
2000-06-07,597.5286286353473
2000-06-08,599.6532266934069
2000-06-09,598.5892922927032
2000-06-12,599.94669539922
2000-06-13,597.1967857684017
2000-06-14,598.8410783162075
2000-06-15,594.1939786171428
2000-06-16,597.7176500639615
