Date,EM SMALL CAP VALUE WEIGHTED
1999-04-05,1195.8617942493674
1999-04-06,1216.4593498281333
1999-04-07,1215.2334862937812
1999-04-08,1218.9093344368607
1999-04-09,1232.555349309712
1999-04-12,1229.1291222022408
1999-04-13,1243.309256938377
1999-04-14,1251.2328937328239
1999-04-15,1286.530760014276
1999-04-16,1308.6478281208028
1999-04-19,1344.175568726505
1999-04-20,1351.0712745321662
1999-04-21,1348.5188472720606
1999-04-22,1361.1300488645404
1999-04-23,1364.47307239717
1999-04-26,1392.1684359241947
1999-04-27,1407.489566700846
1999-04-28,1424.5283768707543
1999-04-29,1426.587354158288
1999-04-30,1448.0563545422178
1999-05-03,1468.5225548365988
1999-05-04,1480.8419785022897
1999-05-05,1485.4301986374533
1999-05-06,1503.2578157196565
1999-05-07,1505.347181071281
1999-05-10,1530.544697510982
1999-05-11,1530.0035407954315
1999-05-12,1514.7246470998616
1999-05-13,1502.4062673972605
1999-05-14,1498.3779575192827
1999-05-17,1471.3625932812563
1999-05-18,1499.9219505262713
1999-05-19,1509.0670316017256
1999-05-20,1489.351201863267
1999-05-21,1487.1917268027526
1999-05-24,1458.9961534386166
1999-05-25,1461.9349006078455
1999-05-26,1496.2257846797982
1999-05-27,1500.4426894173741
1999-05-28,1498.785397551449
1999-05-31,1496.422001059987
1999-06-01,1500.9505853271748
1999-06-02,1510.0127226613374
1999-06-03,1518.3622279662945
1999-06-04,1535.5437210612827
1999-06-07,1556.9252310056177
1999-06-08,1574.915341487548
1999-06-09,1567.7980421462676
1999-06-10,1581.413157787253
1999-06-11,1598.176787902554
1999-06-14,1619.4818980888228
1999-06-15,1610.3058554680028
1999-06-16,1652.8581703542516
1999-06-17,1685.308802169129
1999-06-18,1689.476229614649
1999-06-21,1724.0564634280474
1999-06-22,1737.9163730818816
1999-06-23,1727.6340519559405
1999-06-24,1719.5916683100038
1999-06-25,1698.2447021486387
1999-06-28,1725.6218372106434
1999-06-29,1748.2499559029316
1999-06-30,1754.2947058126279
1999-07-01,1787.553218607861
1999-07-02,1813.601826390862
1999-07-05,1848.1053929267862
1999-07-06,1867.0516348168583
1999-07-07,1869.137378941275
1999-07-08,1887.8970121720956
1999-07-09,1898.3037784825437
1999-07-12,1911.1808501019673
1999-07-13,1873.6097057266434
1999-07-14,1871.0033323011594
1999-07-15,1868.9231788944935
1999-07-16,1873.8365731366778
1999-07-19,1887.4112319185601
1999-07-20,1827.8070594851306
1999-07-21,1797.034071829936
1999-07-22,1789.7444012353387
1999-07-23,1753.526567704463
1999-07-26,1676.7600607569777
1999-07-27,1701.792644963693
1999-07-28,1710.1758217726929
1999-07-29,1685.3822608050173
1999-07-30,1674.757532909134
1999-08-02,1646.9526844377656
1999-08-03,1662.488200068794
1999-08-04,1634.7755290814148
1999-08-05,1596.8253005859408
1999-08-06,1600.009795827146
1999-08-09,1588.6021636810788
1999-08-10,1585.4078095454222
1999-08-11,1591.7986380864306
1999-08-12,1628.197411001527
1999-08-13,1645.831465016666
1999-08-16,1653.1719669653276
1999-08-17,1644.7273882268873
1999-08-18,1648.91472822884
1999-08-19,1645.7792322664422
1999-08-20,1660.1928639281903
1999-08-23,1715.5022821766352
1999-08-24,1728.6051797362334
1999-08-25,1737.8040339528632
1999-08-26,1728.5206560991614
1999-08-27,1720.8382164158315
1999-08-30,1760.6419247434274
1999-08-31,1744.1764514520553
1999-09-01,1726.1016223846375
1999-09-02,1690.3160963293435
1999-09-03,1715.6568638157246
1999-09-06,1733.8796788737095
1999-09-07,1732.7776317908624
1999-09-08,1718.1737207071521
1999-09-09,1724.364552227686
1999-09-10,1754.4888939109005
1999-09-13,1773.9717273932843
1999-09-14,1766.4576464980091
1999-09-15,1757.0838879568832
1999-09-16,1749.2737767066678
1999-09-17,1748.941416685036
1999-09-20,1737.8423292739435
1999-09-21,1720.7707816491675
1999-09-22,1704.593189953949
1999-09-23,1700.6943353630131
1999-09-24,1678.9589880515848
1999-09-27,1658.47791951731
1999-09-28,1654.1169594189228
1999-09-29,1640.3940071477884
1999-09-30,1627.3047658199655
1999-10-01,1620.7022930976564
1999-10-04,1629.418640997543
1999-10-05,1648.0965848583394
1999-10-06,1663.7038065738104
1999-10-07,1681.7497813859343
1999-10-08,1704.1166197666123
1999-10-11,1726.3379329914294
1999-10-12,1728.8361018908436
1999-10-13,1708.0949227536855
1999-10-14,1701.155843894813
1999-10-15,1657.0794733163116
1999-10-18,1627.572656888008
1999-10-19,1647.0703267789668
1999-10-20,1680.8356220248163
1999-10-21,1676.8866153800448
1999-10-22,1701.0508564425843
1999-10-25,1693.2126914783316
1999-10-26,1699.128474005483
1999-10-27,1687.9581687020814
1999-10-28,1696.4963720313006
1999-10-29,1701.4750737118648
1999-11-01,1708.7299471423466
1999-11-02,1720.1182708976935
1999-11-03,1714.7982028547012
1999-11-04,1730.0489956428983
1999-11-05,1749.3469693064071
1999-11-08,1768.3402522406404
1999-11-09,1767.8124880230198
1999-11-10,1779.3608706236234
1999-11-11,1789.7103939661442
1999-11-12,1800.245286882425
1999-11-15,1811.1869325725165
1999-11-16,1813.6393173908923
1999-11-17,1787.8733319716084
1999-11-18,1798.8394102297852
1999-11-19,1823.6524224499983
1999-11-22,1833.5806814473635
1999-11-23,1842.9625181168922
1999-11-24,1834.9382855009417
1999-11-25,1834.8408709135558
1999-11-26,1841.6943397805987
1999-11-29,1850.058417369132
1999-11-30,1849.5691482852876
1999-12-01,1849.4444019313548
1999-12-02,1861.4605123842794
1999-12-03,1868.8181137308134
1999-12-06,1844.047974520805
1999-12-07,1823.6418774312424
1999-12-08,1812.7923148567882
1999-12-09,1823.6180455234846
1999-12-10,1852.6949917778552
1999-12-13,1896.7511819616327
1999-12-14,1911.03765384807
1999-12-15,1901.344997792891
1999-12-16,1881.0089038250223
1999-12-17,1895.8953119267862
1999-12-20,1905.4174872065032
1999-12-21,1898.482701450157
1999-12-22,1905.2045866655947
1999-12-23,1881.0745371059113
1999-12-24,1878.3251879943937
1999-12-27,1896.5051556115366
1999-12-28,1912.874609511213
1999-12-29,1931.6015968788693
1999-12-30,1956.3467663255358
1999-12-31,1958.4615659912056
2000-01-03,1976.71636100491
2000-01-04,1967.3434543428036
2000-01-05,1939.4309186936493
2000-01-06,1929.0603108785804
2000-01-07,1965.609324838759
2000-01-10,2003.9786286193585
2000-01-11,1981.0484600833074
2000-01-12,1994.6656412040468
2000-01-13,2016.719763641895
2000-01-14,2067.652419137162
2000-01-17,2106.381142684376
2000-01-18,2091.859262993182
2000-01-19,2053.8646685920594
2000-01-20,2070.9867658648504
2000-01-21,2083.673487533085
2000-01-24,2101.9411891610102
2000-01-25,2070.0220000583276
2000-01-26,2077.230271059549
2000-01-27,2120.6125856349645
2000-01-28,2122.793163747429
2000-01-31,2105.1296982975655
2000-02-01,2126.085947284705
2000-02-02,2137.6597964998637
2000-02-03,2141.1258523399006
2000-02-04,2169.03376161789
2000-02-07,2177.7576086644362
2000-02-08,2170.2843804209997
2000-02-09,2164.552633050552
2000-02-10,2173.679625672663
2000-02-11,2178.8127144800096
2000-02-14,2161.5999557675973
2000-02-15,2137.3458352597204
2000-02-16,2131.89448927406
2000-02-17,2133.610465022264
2000-02-18,2130.1268922406566
2000-02-21,2110.0216347011415
2000-02-22,2045.525175624837
2000-02-23,2068.17715777201
2000-02-24,2080.614778645626
2000-02-25,2105.486573283452
2000-02-28,2086.543270171235
2000-02-29,2085.9675366245774
2000-03-01,2091.5829947777715
2000-03-02,2083.275524781902
2000-03-03,2089.7617778964654
2000-03-06,2097.7634502963215
2000-03-07,2082.8378559347457
2000-03-08,2077.519724921576
2000-03-09,2072.370790852872
2000-03-10,2098.3806559235763
2000-03-13,2056.630653492659
2000-03-14,2053.2792343442957
2000-03-15,2027.5669405379479
2000-03-16,2022.4850906436184
2000-03-17,2040.3165319132981
2000-03-20,2031.1133897923894
2000-03-21,2026.418302554113
2000-03-22,2058.0300290544096
2000-03-23,2045.7628193023297
2000-03-24,2047.53732267947
2000-03-27,2061.728133645678
2000-03-28,2062.602295831668
2000-03-29,2083.043285505104
2000-03-30,2045.1309547901678
2000-03-31,2053.617640766196
2000-04-03,2027.082504159454
2000-04-04,2010.2471470247729
2000-04-05,1963.9092735953186
2000-04-06,1984.0208271518836
2000-04-07,2008.0168183779017
2000-04-10,2029.4783001532767
2000-04-11,1997.9591048736481
2000-04-12,2007.49204635759
2000-04-13,1988.6446146380613
2000-04-14,1965.6367101781516
2000-04-17,1854.132265408853
2000-04-18,1890.447310431678
2000-04-19,1914.3796906293146
2000-04-20,1908.937708207834
2000-04-21,1920.4158207279224
2000-04-24,1902.4555860158923
2000-04-25,1930.1191483132657
2000-04-26,1927.5261316988178
2000-04-27,1937.4774652217643
2000-04-28,1961.0641395111384
2000-05-01,1967.2368064340121
2000-05-02,1959.8790822109734
2000-05-03,1973.888182870456
2000-05-04,1965.376774583465
2000-05-05,1984.3088558391626
2000-05-08,1976.7764990046812
2000-05-09,1951.2674819870124
2000-05-10,1926.333260431015
2000-05-11,1926.2106873848795
2000-05-12,1915.9133536411334
2000-05-15,1889.3377238793068
2000-05-16,1921.9826041087633
2000-05-17,1927.8809611049426
2000-05-18,1896.3288606456745
2000-05-19,1886.2613149914948
2000-05-22,1821.9570128642374
2000-05-23,1793.0026656233506
2000-05-24,1787.9879715475324
2000-05-25,1806.7003860453237
2000-05-26,1748.3838674246324
2000-05-29,1762.7544129840342
2000-05-30,1771.0618960979536
2000-05-31,1807.6607727058872
2000-06-01,1801.0560149051282
2000-06-02,1802.4987848286105
2000-06-05,1835.6022495421412
2000-06-06,1797.703262449319
2000-06-07,1811.3424521481713
2000-06-08,1812.189967741933
2000-06-09,1818.994474706762
2000-06-12,1815.7959546915397
2000-06-13,1777.4735272098535
2000-06-14,1783.9782632265187
2000-06-15,1770.7104761243754
2000-06-16,1756.6643417020493
2000-06-19,1746.8432788437647
2000-06-20,1762.9167608314283
2000-06-21,1772.6977580925477
2000-06-22,1784.3532484713717
2000-06-23,1782.5872002374854
2000-06-26,1779.0115475923885
2000-06-27,1780.9938413530579
2000-06-28,1782.4662537030706
2000-06-29,1757.6964011813052
2000-06-30,1762.2428853664067
2000-07-03,1788.3220978246748
2000-07-04,1790.832554648635
2000-07-05,1791.3772053722696
2000-07-06,1805.2978418742055
2000-07-07,1838.5454355642905
2000-07-10,1849.8725840276043
2000-07-11,1845.596216912401
2000-07-12,1858.3628016883094
2000-07-13,1871.4407451850818
2000-07-14,1868.127193761536
2000-07-17,1879.2053534837091
2000-07-18,1859.5561358479038
2000-07-19,1862.2566054072745
2000-07-20,1859.4434144256472
2000-07-21,1851.187427044156
2000-07-24,1820.5320794823015
2000-07-25,1796.6031324587152
2000-07-26,1784.2177857311183
2000-07-27,1783.0988668384457
2000-07-28,1794.1758029457908
2000-07-31,1798.3308127505557
2000-08-01,1808.7955008430886
2000-08-02,1834.0930751583435
2000-08-03,1853.2694823140394
2000-08-04,1847.0546254020585
2000-08-07,1828.9334454248276
2000-08-08,1844.1451710592244
2000-08-09,1855.4572447769192
2000-08-10,1835.814147697237
2000-08-11,1853.7793076469122
2000-08-14,1873.1136906174336
2000-08-15,1853.8041938545364
2000-08-16,1857.3553719504034
2000-08-17,1854.2677044166337
2000-08-18,1860.954564168153
2000-08-21,1858.8054715782744
2000-08-22,1875.5051992179272
2000-08-23,1877.2419924779276
2000-08-24,1850.0528380249634
2000-08-25,1846.7983272302276
2000-08-28,1857.260247648455
2000-08-29,1863.513963561986
2000-08-30,1860.283262915311
2000-08-31,1863.5048858983753
2000-09-01,1846.110468468282
2000-09-04,1856.1635070095565
2000-09-05,1882.221751771521
2000-09-06,1894.1477212092993
2000-09-07,1890.5633104377896
2000-09-08,1903.7955535860012
2000-09-11,1892.3018501304177
2000-09-12,1878.880740171121
2000-09-13,1871.2507625818828
2000-09-14,1871.4166755024035
2000-09-15,1854.49934227299
2000-09-18,1794.3498265572855
2000-09-19,1781.6979935124764
2000-09-20,1807.9382324776284
2000-09-21,1780.5804632922225
2000-09-22,1689.223600854643
2000-09-25,1734.4113736956103
2000-09-26,1719.4330335147145
2000-09-27,1723.0926302798064
2000-09-28,1716.8221251911355
2000-09-29,1727.311406640902
2000-10-02,1708.2042692079556
2000-10-03,1717.7723305574054
2000-10-04,1719.4521115317214
2000-10-05,1728.3295714465203
2000-10-06,1729.260712614332
2000-10-09,1711.1082156659822
2000-10-10,1699.003153140326
2000-10-11,1661.0686040400226
2000-10-12,1660.3949807946597
2000-10-13,1640.2069601689047
2000-10-16,1684.610465717283
2000-10-17,1660.2940477076493
2000-10-18,1629.4437477754614
2000-10-19,1646.210158728711
2000-10-20,1676.5273910522803
2000-10-23,1660.9613919804772
2000-10-24,1658.7441834111723
2000-10-25,1664.1196779762274
2000-10-26,1657.3785323003444
2000-10-27,1637.2098596298697
2000-10-30,1623.7410455393413
2000-10-31,1626.2863771545294
2000-11-01,1637.0150739487951
2000-11-02,1638.2346603650658
2000-11-03,1638.7076851253066
2000-11-06,1651.254573012878
2000-11-07,1642.0234561454022
2000-11-08,1645.4868478385363
2000-11-09,1634.268911290712
2000-11-10,1629.6037802550566
2000-11-13,1601.2422486328865
2000-11-14,1619.2752485093674
2000-11-15,1619.0355874727447
2000-11-16,1625.4822141997768
2000-11-17,1621.758047739676
2000-11-20,1616.2024348245436
2000-11-21,1616.1166706308975
2000-11-22,1603.6841156446415
2000-11-23,1588.3565921379206
2000-11-24,1602.2029385096025
2000-11-27,1600.9020072819496
2000-11-28,1575.777318265794
2000-11-29,1549.1311422864749
2000-11-30,1509.8835022929673
2000-12-01,1508.7785761455073
2000-12-04,1481.3089744927738
2000-12-05,1505.8217950214523
2000-12-06,1521.8748258486396
2000-12-07,1502.9328977614082
2000-12-08,1521.1181391307382
2000-12-11,1554.0948136841562
2000-12-12,1547.82451146084
2000-12-13,1555.4688350665701
2000-12-14,1535.4701484217408
2000-12-15,1504.7168904519317
2000-12-18,1501.01058222316
2000-12-19,1498.5106878844515
2000-12-20,1454.5849218845954
2000-12-21,1427.2104259314294
2000-12-22,1414.1410689813201
2000-12-25,1414.9986397212401
2000-12-26,1407.0356028130018
2000-12-27,1403.6890049422357
2000-12-28,1417.5953874988622
2000-12-29,1401.3682484384724
2001-01-01,1402.3040763388688
2001-01-02,1391.9701855758142
2001-01-03,1393.4608269759744
2001-01-04,1433.0641597601007
2001-01-05,1441.230935395855
2001-01-08,1452.0515306564469
2001-01-09,1476.8090982939555
2001-01-10,1458.4235123394426
2001-01-11,1456.3996832477928
2001-01-12,1465.9955160447403
2001-01-15,1480.5673002548658
2001-01-16,1490.4264388938388
2001-01-17,1503.6211330687263
2001-01-18,1487.5747885864157
2001-01-19,1520.7919967354037
2001-01-22,1544.0936232231593
2001-01-23,1542.5702469610585
2001-01-24,1570.5440536934416
2001-01-25,1579.1593264718545
2001-01-26,1565.8752648851241
2001-01-29,1576.0149164547129
2001-01-30,1569.6588393551244
2001-01-31,1584.348457010658
2001-02-01,1561.5177972406657
2001-02-02,1577.832902163484
2001-02-05,1547.0532376456395
2001-02-06,1567.7603615683688
2001-02-07,1542.62963805248
2001-02-08,1576.5597657762526
2001-02-09,1588.1642370100294
2001-02-12,1588.581952560221
2001-02-13,1608.000380970228
2001-02-14,1619.0490909031173
2001-02-15,1656.4136291964742
2001-02-16,1631.6625443190137
2001-02-19,1620.5729446974856
2001-02-20,1657.0089498856512
2001-02-21,1628.1732148302544
2001-02-22,1609.2705882050843
2001-02-23,1603.98114381158
2001-02-26,1617.067684558334
2001-02-27,1594.1943799725866
2001-02-28,1585.2909538407357
2001-03-01,1558.4082698802913
2001-03-02,1529.5883576111237
2001-03-05,1540.1901557905292
2001-03-06,1545.968893052299
2001-03-07,1550.525427936293
2001-03-08,1552.7295053807281
2001-03-09,1540.3956962204334
2001-03-12,1506.7021827818805
2001-03-13,1495.9944493735031
2001-03-14,1503.6764433105116
2001-03-15,1511.266078110241
2001-03-16,1524.200278151388
2001-03-19,1505.905836046762
2001-03-20,1504.3763243802425
2001-03-21,1508.4057854743148
2001-03-22,1515.2251823160573
2001-03-23,1512.4073500319173
2001-03-26,1531.1890766858444
2001-03-27,1520.1571253374177
2001-03-28,1530.243462395408
2001-03-29,1527.4290816699354
2001-03-30,1520.2043906650192
2001-04-02,1498.7432231942173
2001-04-03,1464.8332959841136
2001-04-04,1426.473340872857
2001-04-05,1445.7595000871245
2001-04-06,1450.274302441835
2001-04-09,1437.5371005835302
2001-04-10,1457.9912190000477
2001-04-11,1475.4047396564943
2001-04-12,1470.6812449824902
2001-04-13,1477.710452680722
2001-04-16,1483.2838193850637
2001-04-17,1484.6754746904476
2001-04-18,1533.6244831513304
2001-04-19,1517.0062863866667
2001-04-20,1489.9086321889654
2001-04-23,1499.668759694815
2001-04-24,1507.808825076377
2001-04-25,1503.861529722329
2001-04-26,1500.5484595637852
2001-04-27,1509.8069385701488
2001-04-30,1531.1470458506203
2001-05-01,1523.3076116549319
2001-05-02,1529.730561848664
2001-05-03,1528.133726335905
2001-05-04,1522.649462968212
2001-05-07,1533.3116244794326
2001-05-08,1533.3300696354029
2001-05-09,1529.9790431026158
2001-05-10,1529.9192750955995
2001-05-11,1551.277930969194
2001-05-14,1552.9294476413063
2001-05-15,1545.45830537664
2001-05-16,1533.7481629122492
2001-05-17,1563.5738154861085
2001-05-18,1574.0936124688162
2001-05-21,1584.6964891159423
2001-05-22,1600.4179824852529
2001-05-23,1634.4689488289807
2001-05-24,1652.5739042249768
2001-05-25,1652.616131993512
2001-05-28,1637.754740280669
2001-05-29,1651.019001551647
2001-05-30,1640.820404247182
2001-05-31,1663.042957537836
2001-06-01,1659.1218232884744
2001-06-04,1664.3213737220194
2001-06-05,1659.6360884020382
2001-06-06,1669.1424736725544
2001-06-07,1663.261868148472
2001-06-08,1687.2286267820732
2001-06-11,1698.6734343410897
2001-06-12,1683.57417415291
2001-06-13,1681.182927236825
2001-06-14,1661.2699650212255
2001-06-15,1652.8465695193315
2001-06-18,1635.1716335102049
2001-06-19,1634.1802848228244
2001-06-20,1637.3795398908817
2001-06-21,1641.6323600547366
2001-06-22,1644.0613528709748
2001-06-25,1635.1539218840635
2001-06-26,1625.9654306646005
2001-06-27,1628.0637147851005
2001-06-28,1641.0021556062065
2001-06-29,1657.5732510117987
2001-07-02,1654.0108771021437
2001-07-03,1642.1394724775705
2001-07-04,1632.539119036548
2001-07-05,1639.6567060239297
2001-07-06,1610.7227217153604
2001-07-09,1588.9843303042526
2001-07-10,1566.2881191586016
2001-07-11,1527.2646769193816
2001-07-12,1558.7798895717099
2001-07-13,1548.1838933327574
2001-07-16,1534.9138565110995
2001-07-17,1542.7146979051336
2001-07-18,1504.278458735198
2001-07-19,1504.8213523641034
2001-07-20,1500.4530912358348
2001-07-23,1504.505554557255
2001-07-24,1490.5393452107921
2001-07-25,1475.7870939835173
2001-07-26,1497.5702981651941
2001-07-27,1513.3974125577008
2001-07-30,1516.063397844684
2001-07-31,1514.7325402335234
2001-08-01,1514.8574466062232
2001-08-02,1520.257080118461
2001-08-03,1521.5079997441521
2001-08-06,1523.8347548174188
2001-08-07,1530.4620240943007
2001-08-08,1538.1102548248348
2001-08-09,1507.992039145125
2001-08-10,1501.883841499774
2001-08-13,1501.8378654199578
2001-08-14,1517.4776726787334
2001-08-15,1496.3851906610096
2001-08-16,1507.8361135651066
2001-08-17,1494.5464521621345
2001-08-20,1487.3879141885886
2001-08-21,1490.8558823273613
2001-08-22,1482.2630779368963
2001-08-23,1494.657699726194
2001-08-24,1491.9188677062975
2001-08-27,1503.7834548110147
2001-08-28,1499.994064182578
2001-08-29,1496.9284103482792
2001-08-30,1494.5196365976863
2001-08-31,1483.7753411802805
2001-09-03,1476.7827521760041
2001-09-04,1505.9931435462204
2001-09-05,1504.6927212862672
2001-09-06,1497.302249902464
2001-09-07,1474.4303326388629
2001-09-10,1472.412681102329
2001-09-11,1436.4940235395643
2001-09-12,1395.5179322423596
2001-09-13,1370.6044139456221
2001-09-14,1305.343641135093
2001-09-17,1256.304485711496
2001-09-18,1272.1575587560392
2001-09-19,1282.8296056438683
2001-09-20,1272.2386207544446
2001-09-21,1262.3695987212245
2001-09-24,1271.755336037831
2001-09-25,1257.8806070935436
2001-09-26,1260.294329160641
2001-09-27,1265.868513427459
2001-09-28,1295.5935143118895
2001-10-01,1281.0373584761553
2001-10-02,1272.516438200419
2001-10-03,1258.4794038221514
2001-10-04,1283.0357878170526
2001-10-05,1274.6305001722194
2001-10-08,1258.1094486982613
2001-10-09,1275.7602939938588
2001-10-10,1286.248691594839
2001-10-11,1322.7116173074562
2001-10-12,1314.7013224695336
2001-10-15,1316.4545612170339
2001-10-16,1318.8785560036195
2001-10-17,1331.0045823299843
2001-10-18,1331.6784781229323
2001-10-19,1336.3998226788415
2001-10-22,1354.1122125390634
2001-10-23,1364.7389329566115
2001-10-24,1364.6013708852686
2001-10-25,1358.2313333714665
2001-10-26,1368.0222723611807
2001-10-29,1349.0555194306812
2001-10-30,1326.6617759146282
2001-10-31,1343.1010573446574
2001-11-01,1338.4409718485952
2001-11-02,1348.6173241538231
2001-11-05,1373.5473741366495
2001-11-06,1379.535687844178
2001-11-07,1374.0881976929393
2001-11-08,1398.5614865374712
2001-11-09,1395.5699536257227
2001-11-12,1402.292654018087
2001-11-13,1426.9701967665899
2001-11-14,1438.68534233747
2001-11-15,1454.9451654214809
2001-11-16,1453.8352237781753
2001-11-19,1485.449984406075
2001-11-20,1475.44922605067
2001-11-21,1489.339647848299
2001-11-22,1497.030819480755
2001-11-23,1521.5949110550966
2001-11-26,1550.1770887192629
2001-11-27,1540.7700006599785
2001-11-28,1505.0626866581072
2001-11-29,1507.144844086135
2001-11-30,1503.232811231508
2001-12-03,1525.727243283447
2001-12-04,1531.2936708852951
2001-12-05,1558.4640155198306
2001-12-06,1571.6816122228977
2001-12-07,1587.7411904482922
2001-12-10,1603.2273807428687
2001-12-11,1596.249195815383
2001-12-12,1604.3980653279582
2001-12-13,1575.3050530789137
2001-12-14,1563.6522130968317
2001-12-17,1562.5587170473632
2001-12-18,1546.2488612154425
2001-12-19,1535.4045150725844
2001-12-20,1535.8811724155537
2001-12-21,1542.401650110813
2001-12-24,1569.3734089753332
2001-12-25,1583.195216687843
2001-12-26,1591.217511311114
2001-12-27,1574.8020115131392
2001-12-28,1596.8274019302341
2001-12-31,1598.5047257079432
2002-01-01,1598.3171572766921
2002-01-02,1588.2909831225668
2002-01-03,1610.2487030846075
2002-01-04,1637.658577252484
2002-01-07,1661.4590227632973
2002-01-08,1657.2482819268423
2002-01-09,1668.8568487024513
2002-01-10,1661.3300302789562
2002-01-11,1655.8786938244784
2002-01-14,1644.3185517289646
2002-01-15,1636.53909980626
2002-01-16,1643.0723521167356
2002-01-17,1657.761225803025
2002-01-18,1660.7240982853593
2002-01-21,1675.884419449232
2002-01-22,1674.8824021270075
2002-01-23,1686.0835989607192
2002-01-24,1703.846945062788
2002-01-25,1752.518941613271
2002-01-28,1773.3688068374763
2002-01-29,1762.4939369895944
2002-01-30,1748.260433254209
2002-01-31,1768.8546923256824
2002-02-01,1761.1275521605492
2002-02-04,1736.5927025035498
2002-02-05,1731.1548499536639
2002-02-06,1747.873629265949
2002-02-07,1729.3765511658714
2002-02-08,1728.825114273529
2002-02-11,1717.417442986872
2002-02-12,1724.838769017766
2002-02-13,1738.4936683345418
2002-02-14,1772.6028307641059
2002-02-15,1774.228803009522
2002-02-18,1790.359544649099
2002-02-19,1774.8278470560203
2002-02-20,1768.9573490904577
2002-02-21,1775.9631555435237
2002-02-22,1755.0225615060212
2002-02-25,1760.553335468084
2002-02-26,1774.6507240229237
2002-02-27,1808.5335625298587
2002-02-28,1799.437182052879
2002-03-01,1810.2525703193592
2002-03-04,1831.8699465473196
2002-03-05,1831.7956561256337
2002-03-06,1834.043879778825
2002-03-07,1828.889996952906
2002-03-08,1845.7252898774698
2002-03-11,1867.0718784210164
2002-03-12,1872.0626875381984
2002-03-13,1877.2856367771788
2002-03-14,1865.307880336195
2002-03-15,1874.7140098834539
2002-03-18,1893.2357118411912
2002-03-19,1898.0741759721964
2002-03-20,1905.876749758325
2002-03-21,1917.7969503847316
2002-03-22,1944.0081315738516
2002-03-25,1944.639407880867
2002-03-26,1946.2406701493724
2002-03-27,1970.0651373218798
2002-03-28,1973.5282416266994
2002-03-29,1966.1660007934702
2002-04-01,1940.626524506814
2002-04-02,1954.0230074448834
2002-04-03,1970.3836436657734
2002-04-04,1977.0108583198894
2002-04-05,2001.2078419475054
2002-04-08,2017.7210073433434
2002-04-09,1993.676201567947
2002-04-10,1982.4208979465477
2002-04-11,1980.8939405763197
2002-04-12,1995.5523838903418
2002-04-15,2007.884490260114
2002-04-16,2018.8837559568317
2002-04-17,2036.4161804994208
2002-04-18,2035.925758914203
2002-04-19,2044.742408825337
2002-04-22,2042.3553201139919
2002-04-23,2028.3735121321283
2002-04-24,2021.2705186248468
2002-04-25,1979.2128323740842
2002-04-26,1981.2907374625543
2002-04-29,1949.9033857178663
2002-04-30,1938.7618864935891
2002-05-01,1927.421880453877
2002-05-02,1935.4680103198712
2002-05-03,1922.0020129832203
2002-05-06,1898.9936858474498
2002-05-07,1904.7001862105794
2002-05-08,1935.8922223440568
2002-05-09,1936.1305386909762
2002-05-10,1921.3039496315064
2002-05-13,1919.3373903908885
2002-05-14,1939.3879080539116
2002-05-15,1945.4432629980054
2002-05-16,1940.8582729277605
2002-05-17,1926.4117061669272
2002-05-20,1900.8397251726271
2002-05-21,1870.9125889340214
2002-05-22,1860.7502690516774
2002-05-23,1868.24417249167
