Date,BRIC VALUE WEIGHTED
1997-12-29,1679.8334163271275
1997-12-30,1700.4548412620709
1997-12-31,1703.9183421666407
1998-01-01,1703.9183421666407
1998-01-02,1729.1664050524946
1998-01-05,1763.9874172982347
1998-01-06,1709.8685988302984
1998-01-07,1681.6702725638927
1998-01-08,1613.4596278608508
1998-01-09,1547.450075171855
1998-01-12,1477.7465968704896
1998-01-13,1524.6621023109158
1998-01-14,1512.4261809743568
1998-01-15,1479.7501719389677
1998-01-16,1520.0107883857158
1998-01-19,1566.261963476158
1998-01-20,1543.9683450402906
1998-01-21,1504.7314159636067
1998-01-22,1507.9235722315054
1998-01-23,1468.9044035641846
1998-01-26,1455.8928063953574
1998-01-27,1467.7432087419743
1998-01-28,1449.440614760651
1998-01-29,1438.547098035346
1998-01-30,1453.1389172811269
1998-02-02,1505.9611059467268
1998-02-03,1495.6610213758652
1998-02-04,1482.8753732654288
1998-02-05,1508.819427655257
1998-02-06,1519.9300283955088
1998-02-09,1547.5363980964314
1998-02-10,1546.127581222645
1998-02-11,1578.6029120880617
1998-02-12,1549.0603319658355
1998-02-13,1555.5093032178163
1998-02-16,1546.0182325527376
1998-02-17,1559.4464415700534
1998-02-18,1545.068427236954
1998-02-19,1540.0921556017645
1998-02-20,1549.375684332168
1998-02-23,1558.614411517169
1998-02-24,1560.2652563721695
1998-02-25,1575.8409051786232
1998-02-26,1589.569664050016
1998-02-27,1596.8287557472033
1998-03-02,1644.3469274426177
1998-03-03,1637.3706927066485
1998-03-04,1663.019103238756
1998-03-05,1654.435827275263
1998-03-06,1683.387702600496
1998-03-09,1692.92896892714
1998-03-10,1714.2008457569286
1998-03-11,1720.9656631628427
1998-03-12,1722.1372650068797
1998-03-13,1739.5906946972987
1998-03-16,1742.4748734378913
1998-03-17,1734.8138186948474
1998-03-18,1738.116016630757
1998-03-19,1755.1421296254257
1998-03-20,1773.2136114062914
1998-03-23,1803.4842144027564
1998-03-24,1789.4530902746867
1998-03-25,1778.1761108715118
1998-03-26,1772.8179184370545
1998-03-27,1776.2608921070744
1998-03-30,1760.2149104167313
1998-03-31,1765.4497404072135
1998-04-01,1763.0086481575515
1998-04-02,1768.675813067913
1998-04-03,1739.1400543167024
1998-04-06,1775.1073362978507
1998-04-07,1772.376452236186
1998-04-08,1772.9378426655849
1998-04-09,1765.7477727738997
1998-04-10,1767.4865015584892
1998-04-13,1777.3689377433518
1998-04-14,1788.1192305236812
1998-04-15,1810.538620211299
1998-04-16,1795.3356047559769
1998-04-17,1789.5848206321273
1998-04-20,1788.7377630928306
1998-04-21,1799.261789014802
1998-04-22,1774.6747355665327
1998-04-23,1759.796768207561
1998-04-24,1772.7956465778755
1998-04-27,1703.1911418071409
1998-04-28,1715.8181147866917
1998-04-29,1722.7861226242903
1998-04-30,1743.4927806192607
1998-05-01,1743.367796875505
1998-05-04,1745.4684708307466
1998-05-05,1754.7594514695934
1998-05-06,1710.1020189473045
1998-05-07,1694.8779541528966
1998-05-08,1692.5765918503596
1998-05-11,1667.6149050944452
1998-05-12,1622.754049747116
1998-05-13,1584.609873867343
1998-05-14,1563.4578960318993
1998-05-15,1565.6507098953878
1998-05-18,1480.440779877561
1998-05-19,1502.1505094627896
1998-05-20,1498.4493234713868
1998-05-21,1473.4545117533446
1998-05-22,1459.0961915575072
1998-05-25,1427.969842150244
1998-05-26,1375.625977585261
1998-05-27,1365.3920753634993
1998-05-28,1403.7325645782234
1998-05-29,1381.989057775416
1998-06-01,1320.032633857531
1998-06-02,1406.5769134443178
1998-06-03,1410.5648219842478
1998-06-04,1424.032533745499
1998-06-05,1420.0665855274976
1998-06-08,1425.2127220514953
1998-06-09,1395.748976499726
1998-06-10,1329.943338486841
1998-06-11,1317.1262358874947
1998-06-12,1296.4545336452934
1998-06-15,1218.8851395225402
1998-06-16,1232.4157190734613
1998-06-17,1324.1837617035148
1998-06-18,1285.8475633883638
1998-06-19,1275.59292358164
1998-06-22,1263.0213571902177
1998-06-23,1286.4902949299974
1998-06-24,1294.1628494638614
1998-06-25,1256.8758663889996
1998-06-26,1230.1440506912195
1998-06-29,1231.2994445554957
1998-06-30,1231.9386716296497
1998-07-01,1242.3702769536728
1998-07-02,1232.8389488545663
1998-07-03,1253.8285736285768
1998-07-06,1244.709811933606
1998-07-07,1254.7052051032458
1998-07-08,1253.82092759104
1998-07-09,1260.2574104992152
1998-07-10,1280.9318736968673
1998-07-13,1312.7029237257407
1998-07-14,1371.9381244955416
1998-07-15,1383.5165488145449
1998-07-16,1377.9961806928382
1998-07-17,1423.656565308261
1998-07-20,1414.2866017261547
1998-07-21,1388.5048875863365
1998-07-22,1355.6474698507564
1998-07-23,1313.010527692627
1998-07-24,1293.7302119046926
1998-07-27,1255.447515151498
1998-07-28,1249.6474974808436
1998-07-29,1264.5621639561646
1998-07-30,1299.1511993384077
1998-07-31,1279.581444010184
1998-08-03,1252.581055854032
1998-08-04,1222.2854740351554
1998-08-05,1205.8674180062435
1998-08-06,1185.9254800794847
1998-08-07,1158.764942191891
1998-08-10,1118.304357465817
1998-08-11,1068.4668462434163
1998-08-12,1020.8652245311368
1998-08-13,1035.9230229564275
1998-08-14,1061.0526419169764
1998-08-17,1037.771018681539
1998-08-18,1021.1171587719228
1998-08-19,995.6340022836744
1998-08-20,966.4041492938428
1998-08-21,928.8583266415116
1998-08-24,929.9088713919291
1998-08-25,927.7685753527219
1998-08-26,878.2510192274672
1998-08-27,797.584860164434
1998-08-28,808.9677961281008
1998-08-31,785.1994009475873
1998-09-01,812.0927318658746
1998-09-02,809.739688133868
1998-09-03,760.1669409358606
1998-09-04,736.8611797099873
1998-09-07,740.3642423448089
1998-09-08,743.3125723867211
1998-09-09,721.1314195149874
1998-09-10,672.5631109713286
1998-09-11,712.1670671526406
1998-09-14,757.3156594749563
1998-09-15,817.2176658523899
1998-09-16,789.8663946867307
1998-09-17,758.8219714374295
1998-09-18,770.9383699320351
1998-09-21,741.872463905254
1998-09-22,758.1505959414583
1998-09-23,818.2723921028306
1998-09-24,791.762982929881
1998-09-25,772.6270731899049
1998-09-28,784.1356485483635
1998-09-29,778.9743364337922
1998-09-30,760.4788964620304
1998-10-01,703.5720077683402
1998-10-02,725.6565468252642
1998-10-05,689.3912745893755
1998-10-06,709.8808173678336
1998-10-07,708.087278901373
1998-10-08,693.9116054840931
1998-10-09,722.1854378514075
1998-10-12,724.2859819408525
1998-10-13,734.1142545318183
1998-10-14,737.0726409317494
1998-10-15,775.3219448640448
1998-10-16,765.799741047724
1998-10-19,772.7393669671895
1998-10-20,779.623990881111
1998-10-21,812.6483504584828
1998-10-22,829.2851869388788
1998-10-23,807.6093562386205
1998-10-26,791.4039719254168
1998-10-27,780.6251124878921
1998-10-28,763.606907237313
1998-10-29,750.3128422560306
1998-10-30,790.5609864613508
1998-11-02,793.0443999888661
1998-11-03,828.4023713347577
1998-11-04,845.5623372988268
1998-11-05,875.2570439508925
1998-11-06,893.2292080009416
1998-11-09,905.6683531506106
1998-11-10,882.7155683448416
1998-11-11,867.1487213131649
1998-11-12,851.666167633996
1998-11-13,851.9989222323937
1998-11-16,866.7520344398454
1998-11-17,888.6446085934085
1998-11-18,902.4058499586314
1998-11-19,880.2299924000837
1998-11-20,898.9900384744092
1998-11-23,924.094471992712
1998-11-24,916.4592710748619
1998-11-25,925.1132980863432
1998-11-26,939.4311401093197
1998-11-27,943.3035618922155
1998-11-30,917.8987546027523
1998-12-01,900.5001258048264
1998-12-02,895.5175140951948
1998-12-03,843.5078556996981
1998-12-04,836.582194234013
1998-12-07,862.7222504159206
1998-12-08,842.8682719878341
1998-12-09,836.7649063534335
1998-12-10,839.4335220514927
1998-12-11,813.0240647905896
1998-12-14,771.7168602061749
1998-12-15,786.7687806247912
1998-12-16,764.7904141730676
1998-12-17,761.9999930867313
1998-12-18,771.8621780980772
1998-12-21,806.1612932253186
1998-12-22,806.9262467516465
1998-12-23,808.3859939111096
1998-12-24,809.3188556989764
1998-12-25,809.3518657828074
1998-12-28,803.9655883476562
1998-12-29,791.9659183872582
1998-12-30,809.3961518243152
1998-12-31,802.7279638554313
1999-01-01,802.7279638554313
1999-01-04,806.8680963438261
1999-01-05,811.7490849973992
1999-01-06,828.2917208755448
1999-01-07,811.6554253264574
1999-01-08,812.2786094612964
1999-01-11,791.7881053869713
1999-01-12,756.2508632556705
1999-01-13,685.2612758921533
1999-01-14,653.7461862610666
1999-01-15,713.5094840730629
1999-01-18,694.2300262081583
1999-01-19,708.5931783617323
1999-01-20,726.2304943860659
1999-01-21,683.3991323856895
1999-01-22,668.3917159271792
1999-01-25,647.5505280619549
1999-01-26,661.9522773507218
1999-01-27,653.015325677406
1999-01-28,653.3419241448979
1999-01-29,640.9807502099709
1999-02-01,695.812234141236
1999-02-02,724.216903476766
1999-02-03,711.3907588406737
1999-02-04,707.7165877747716
1999-02-05,684.8193586942654
1999-02-08,682.4406886253078
1999-02-09,686.7264985853047
1999-02-10,703.8821929391381
1999-02-11,713.8858755276451
1999-02-12,707.9626093569821
1999-02-15,705.7080412679765
1999-02-16,710.34298231647
1999-02-17,705.6728286732209
1999-02-18,701.3692257488765
1999-02-19,707.9229925371282
1999-02-22,701.5064176294187
1999-02-23,686.0666691460249
1999-02-24,681.8360744284078
1999-02-25,662.5261086382997
1999-02-26,670.0523580541658
1999-03-01,670.5962104888573
1999-03-02,669.9221844854424
1999-03-03,678.0834869988049
1999-03-04,697.5314108392577
1999-03-05,722.3538575450704
1999-03-08,731.2709969266693
1999-03-09,747.0380147178568
1999-03-10,762.3442889643802
1999-03-11,744.5547083080313
1999-03-12,741.6278684886038
1999-03-15,778.1416237460488
1999-03-16,788.3316936255646
1999-03-17,790.0635937849299
1999-03-18,809.9411698122918
1999-03-19,812.1103734151402
1999-03-22,801.4824964519803
1999-03-23,794.8586892479327
1999-03-24,786.5623394593764
1999-03-25,825.4120901668198
1999-03-26,817.0868705658505
1999-03-29,823.2572505390164
1999-03-30,848.1470865074017
1999-03-31,861.5865900534516
1999-04-01,857.0473113567842
1999-04-02,858.2494839537936
1999-04-05,859.422318625099
1999-04-06,870.1897142597343
1999-04-07,882.3979007652094
1999-04-08,878.6935941119648
1999-04-09,861.7983022712255
1999-04-12,869.6364444275271
1999-04-13,867.6678228684161
1999-04-14,878.2209902065686
1999-04-15,881.0300239816243
1999-04-16,905.9397398350602
1999-04-19,890.5596820888453
1999-04-20,858.2614869828043
1999-04-21,857.9989856027032
1999-04-22,869.5922396981647
1999-04-23,875.9906660150398
1999-04-26,852.5371186467974
1999-04-27,851.304135842369
1999-04-28,876.2420731889757
1999-04-29,894.9426452979087
1999-04-30,916.0546140549307
1999-05-03,924.7709699553626
1999-05-04,929.3717985635159
1999-05-05,966.3581989502843
1999-05-06,998.8546522051832
1999-05-07,1024.469622028835
1999-05-10,1047.386813340115
1999-05-11,1040.7774788701095
1999-05-12,1005.8720747781905
1999-05-13,1042.5700126260926
1999-05-14,1045.304752679521
1999-05-17,1041.752136688894
1999-05-18,1064.1488702029271
1999-05-19,1059.3969301963461
1999-05-20,1044.588956384301
1999-05-21,1010.7496532291424
1999-05-24,977.5191549197172
1999-05-25,948.1288195051628
1999-05-26,978.4210606097372
1999-05-27,952.2221501950687
1999-05-28,937.5847955073307
1999-05-31,962.9420243307651
1999-06-01,953.6899958445433
1999-06-02,955.2111930104697
1999-06-03,966.7334868433027
1999-06-04,974.067573622663
1999-06-07,968.6553917297911
1999-06-08,969.1213051956813
1999-06-09,969.0929866280003
1999-06-10,972.3191658279864
1999-06-11,981.1377585008761
1999-06-14,975.1312853956778
1999-06-15,981.1615065604004
1999-06-16,1029.400853936358
1999-06-17,1040.4603265336978
1999-06-18,1048.9001076168897
1999-06-21,1055.4526489561756
1999-06-22,1048.7376744578562
1999-06-23,1024.9845593315931
1999-06-24,1005.1135726837114
1999-06-25,995.0613485933375
1999-06-28,1003.2047718656718
1999-06-29,1018.792731678089
1999-06-30,1032.455911150963
1999-07-01,1028.672232218668
1999-07-02,1050.791237122507
1999-07-05,1075.413578434425
1999-07-06,1074.5518106541524
1999-07-07,1087.0242729974893
1999-07-08,1090.0509214432109
1999-07-09,1097.369215866093
1999-07-12,1108.7713269857843
1999-07-13,1121.7534207848844
1999-07-14,1113.327685424785
1999-07-15,1106.4787395668272
1999-07-16,1115.0462954373595
1999-07-19,1118.3255515512988
1999-07-20,1078.7753895355363
1999-07-21,1083.6254587826718
1999-07-22,1085.9899525150993
1999-07-23,1066.3677668151033
1999-07-26,1044.7647186739314
1999-07-27,1032.8673155488827
1999-07-28,1039.8476214860973
1999-07-29,1018.1311963117514
1999-07-30,1021.4459076958622
1999-08-02,995.6591188902961
1999-08-03,982.0904947553017
1999-08-04,978.0116290984816
1999-08-05,947.1242597951488
1999-08-06,944.2383306964555
1999-08-09,944.7908054793438
1999-08-10,937.5765404694794
1999-08-11,944.3050432919676
1999-08-12,938.8089291392404
1999-08-13,943.71808437417
1999-08-16,950.4074276038373
1999-08-17,946.322520443634
1999-08-18,932.6880932643395
1999-08-19,926.3704336029442
1999-08-20,947.9247252495848
1999-08-23,970.9378889156528
1999-08-24,967.8712597720033
1999-08-25,967.2362962233177
1999-08-26,965.2428779808002
1999-08-27,966.8136249411281
1999-08-30,969.326127223078
1999-08-31,966.9932909556279
1999-09-01,970.5715636841724
1999-09-02,966.4751571802591
1999-09-03,976.880282416035
1999-09-06,989.3620542843261
1999-09-07,985.3356572617217
1999-09-08,986.9192531094805
1999-09-09,1000.3975706918328
1999-09-10,1003.7451956227397
1999-09-13,993.1642232445813
1999-09-14,1001.5465107334104
1999-09-15,980.0317947654349
1999-09-16,955.3106976156798
1999-09-17,960.8832461565066
1999-09-20,965.8449783604987
1999-09-21,948.2386976493513
1999-09-22,962.4842498729963
1999-09-23,961.6070099955255
1999-09-24,968.4167143125958
1999-09-27,970.9952163762761
1999-09-28,962.7376775983394
1999-09-29,968.2117683924222
1999-09-30,949.912281797793
1999-10-01,937.7831946198811
1999-10-04,941.9020088329623
1999-10-05,939.3505880739373
1999-10-06,951.3198582866193
1999-10-07,975.0286523942016
1999-10-08,988.0298029122803
1999-10-11,1003.0157053714983
1999-10-12,1003.6337167759009
1999-10-13,988.7670202911719
1999-10-14,994.432146794398
1999-10-15,962.8556451603182
1999-10-18,960.432396845908
1999-10-19,966.0533848726444
1999-10-20,988.8259214240327
1999-10-21,978.6900831010155
1999-10-22,997.1843899383693
1999-10-25,996.9494049372584
1999-10-26,996.1583215609669
1999-10-27,989.0287085922738
1999-10-28,982.8194543189711
1999-10-29,976.7842557611034
1999-11-01,963.702201731066
1999-11-02,982.9115059309573
1999-11-03,990.145911459602
1999-11-04,1011.0003951894613
1999-11-05,1034.5203293101652
1999-11-08,1043.9403756644065
1999-11-09,1048.2823083775565
1999-11-10,1061.9664964171911
1999-11-11,1061.6835226812789
1999-11-12,1058.6910777209243
1999-11-15,1058.1205975618668
1999-11-16,1063.6772429921202
1999-11-17,1049.9460846378875
1999-11-18,1058.4557986115944
1999-11-19,1081.3721371590668
1999-11-22,1086.0921653849193
1999-11-23,1097.0819700834813
1999-11-24,1088.3458249154498
1999-11-25,1105.367311540504
1999-11-26,1119.9390747603534
1999-11-29,1116.6227342056018
1999-11-30,1111.4474514973147
1999-12-01,1110.043826195672
1999-12-02,1142.7498305450833
1999-12-03,1154.7918616452134
1999-12-06,1160.7689965032982
1999-12-07,1153.3390230958346
1999-12-08,1139.5206715173958
1999-12-09,1141.3828832702795
1999-12-10,1149.0706714457456
1999-12-13,1150.7884178252798
1999-12-14,1140.802875098857
1999-12-15,1135.0484720084332
1999-12-16,1154.699356742101
1999-12-17,1176.240356358729
1999-12-20,1213.1175763627953
1999-12-21,1235.5406099881616
1999-12-22,1253.7899975749995
1999-12-23,1246.1372870790842
1999-12-24,1240.6365626294198
1999-12-27,1240.6400350254758
1999-12-28,1251.733143037661
1999-12-29,1279.6615918155376
1999-12-30,1301.3004179188633
1999-12-31,1321.904925236968
2000-01-03,1344.8873330628885
2000-01-04,1302.7355296650235
2000-01-05,1319.4607776241173
2000-01-06,1333.3900279112306
2000-01-07,1353.4045387357173
2000-01-10,1401.7914516405745
2000-01-11,1354.6257386192542
2000-01-12,1363.6815913574717
2000-01-13,1394.4208893657055
2000-01-14,1421.3838008654434
2000-01-17,1436.8998749105044
2000-01-18,1437.4316406333242
2000-01-19,1409.5612997706298
2000-01-20,1400.8960373666941
2000-01-21,1397.921044700357
2000-01-24,1394.9435451058878
2000-01-25,1377.279182418997
2000-01-26,1382.138521308324
2000-01-27,1380.5725463880156
2000-01-28,1349.4282919450675
2000-01-31,1311.8784269283265
2000-02-01,1321.4565069046976
2000-02-02,1334.7970881528045
2000-02-03,1371.9433378768815
2000-02-04,1395.3603084408003
2000-02-07,1404.827319809214
2000-02-08,1441.501283047483
2000-02-09,1430.3218746491634
2000-02-10,1435.9633697728038
2000-02-11,1411.4917569525362
2000-02-14,1385.8895581307377
2000-02-15,1376.8472441786369
2000-02-16,1382.6730362631556
2000-02-17,1395.3053202266885
2000-02-18,1361.9023530237932
2000-02-21,1375.4138652228305
2000-02-22,1357.3760058569935
2000-02-23,1360.2258217328097
2000-02-24,1373.814270421596
2000-02-25,1357.6619069626322
2000-02-28,1361.2713450923945
2000-02-29,1343.7918118411535
2000-03-01,1378.7756141886478
2000-03-02,1377.5816285616472
2000-03-03,1390.5485024788654
2000-03-06,1403.6421021997453
2000-03-07,1403.9000370206197
2000-03-08,1387.408007774815
2000-03-09,1399.5442243476632
2000-03-10,1386.7199493463863
2000-03-13,1333.7107931956511
2000-03-14,1341.7123520158018
2000-03-15,1339.90027355111
2000-03-16,1344.3388114944685
2000-03-17,1334.3131195321926
2000-03-20,1328.5098757101744
2000-03-21,1356.643859890175
2000-03-22,1372.0827592465985
2000-03-23,1386.764579958601
2000-03-24,1392.178854481446
2000-03-27,1409.7274909675461
2000-03-28,1386.212321007569
2000-03-29,1372.4790739678444
2000-03-30,1346.3264928685508
2000-03-31,1378.068290257873
2000-04-03,1362.208484004229
2000-04-04,1321.9131182270228
2000-04-05,1308.0869074115249
2000-04-06,1329.5318861630135
2000-04-07,1364.795946603261
2000-04-10,1362.2830108411
2000-04-11,1339.0013201556255
2000-04-12,1321.3670296473433
2000-04-13,1264.7152064894692
2000-04-14,1223.4682143931793
2000-04-17,1193.515031212299
2000-04-18,1220.1285547698578
2000-04-19,1193.147686124107
2000-04-20,1211.703621856441
2000-04-21,1216.950989624928
2000-04-24,1183.4967563190028
2000-04-25,1211.159763779851
2000-04-26,1230.0290550066545
2000-04-27,1219.919322204651
2000-04-28,1245.0855572649675
2000-05-01,1245.1879924503432
2000-05-02,1236.5902448566953
2000-05-03,1214.785532200736
2000-05-04,1221.8014196624154
2000-05-05,1241.700971023665
2000-05-08,1219.0093836018552
2000-05-09,1208.7640210050445
2000-05-10,1190.8342396450498
2000-05-11,1183.0861249127386
2000-05-12,1164.6967681442516
2000-05-15,1191.2297563212862
2000-05-16,1210.1844786273086
2000-05-17,1180.6379528493426
2000-05-18,1163.1372905464136
2000-05-19,1133.64290391591
2000-05-22,1100.0933333711957
2000-05-23,1078.8081013943558
2000-05-24,1105.2053554246536
2000-05-25,1121.3424702208897
