Date,EM EMEA VALUE WEIGHTED
2003-04-25,992.398550049916
2003-04-28,1004.1880013929953
2003-04-29,1006.6191585472085
2003-04-30,1006.7863828979152
2003-05-01,1008.915720750988
2003-05-02,1006.9291650812586
2003-05-05,1036.4297782666217
2003-05-06,1032.3568921933118
2003-05-07,1027.0272519097687
2003-05-08,1017.9600352406584
2003-05-09,1025.2955166742347
2003-05-12,1038.1987742960903
2003-05-13,1044.996537552623
2003-05-14,1044.873521796529
2003-05-15,1037.2354687839818
2003-05-16,1046.4411939485124
2003-05-19,1040.5332902360879
2003-05-20,1031.8594740725478
2003-05-21,1028.8571267199686
2003-05-22,1035.2489544055577
2003-05-23,1048.8375357464317
2003-05-26,1064.5007044721672
2003-05-27,1057.6294685038283
2003-05-28,1075.752038946585
2003-05-29,1080.3356027669106
2003-05-30,1088.2068924909001
2003-06-02,1088.3793093235547
2003-06-03,1086.9737137249622
2003-06-04,1081.7577024863674
2003-06-05,1102.898985535149
2003-06-06,1108.6690721164719
2003-06-09,1107.413784587397
2003-06-10,1099.0201670919623
2003-06-11,1099.8285456335777
2003-06-12,1104.9688346049952
2003-06-13,1103.0866837584279
2003-06-16,1125.5473151048814
2003-06-17,1139.3280096883466
2003-06-18,1124.3597437159785
2003-06-19,1125.8439843218105
2003-06-20,1125.4117170846905
2003-06-23,1110.623454063377
2003-06-24,1106.203403003655
2003-06-25,1114.262441877719
2003-06-26,1113.1466797220637
2003-06-27,1118.8834041987184
2003-06-30,1125.6508308045773
2003-07-01,1132.1510199204392
2003-07-02,1149.3199534136868
2003-07-03,1149.2368665090553
2003-07-04,1146.4727294187064
2003-07-07,1156.0956057453286
2003-07-08,1156.566908923893
2003-07-09,1142.2686807411674
2003-07-10,1133.4637307295304
2003-07-11,1129.8684347773399
2003-07-14,1151.9185309199313
2003-07-15,1144.148538151902
2003-07-16,1117.5522870082302
2003-07-17,1097.42977014917
2003-07-18,1104.76216062314
2003-07-21,1106.947232937241
2003-07-22,1116.4123221698733
2003-07-23,1118.9120649488066
2003-07-24,1129.7956236965786
2003-07-25,1149.1421775769436
2003-07-28,1165.5308425228588
2003-07-29,1156.395087094811
2003-07-30,1149.5371583001624
2003-07-31,1154.5616956178483
2003-08-01,1148.8927522952947
2003-08-04,1152.7047999521728
2003-08-05,1157.2115820171273
2003-08-06,1157.0543982058664
2003-08-07,1168.868017491137
2003-08-08,1162.3353400731853
2003-08-11,1171.412693881897
2003-08-12,1177.8457569447585
2003-08-13,1187.658277479792
2003-08-14,1190.4120056877648
2003-08-15,1195.0266921788618
2003-08-18,1209.421592804782
2003-08-19,1213.6073620353154
2003-08-20,1207.5795859568775
2003-08-21,1218.2785451837083
2003-08-22,1222.3461024537469
2003-08-25,1214.8572263490864
2003-08-26,1209.76866525283
2003-08-27,1215.3367927056258
2003-08-28,1221.3220012359789
2003-08-29,1230.8600444370365
2003-09-01,1245.543148694607
2003-09-02,1240.9577600296939
2003-09-03,1255.6761976306136
2003-09-04,1252.6707888922742
2003-09-05,1249.1247647359598
2003-09-08,1241.379233034303
2003-09-09,1251.2628348378466
2003-09-10,1245.0570646164128
2003-09-11,1241.4696991482813
2003-09-12,1240.629301769185
2003-09-15,1242.7907563072854
2003-09-16,1247.6492295047829
2003-09-17,1252.9517087876595
2003-09-18,1262.6867763577297
2003-09-19,1259.4291548605324
2003-09-22,1261.569449320408
2003-09-23,1270.2329039276333
2003-09-24,1274.289206412784
2003-09-25,1270.4224501788522
2003-09-26,1262.9336595765558
2003-09-29,1268.7088342551936
2003-09-30,1270.156932383488
2003-10-01,1281.800260412818
2003-10-02,1307.0875778909676
2003-10-03,1324.202858074188
2003-10-06,1337.4727187142726
2003-10-07,1354.0121875692428
2003-10-08,1371.7425705422406
2003-10-09,1381.9546515159727
2003-10-10,1380.4068511040325
2003-10-13,1383.5342743768608
2003-10-14,1395.0168900647084
2003-10-15,1387.909133435234
2003-10-16,1398.2295274272706
2003-10-17,1395.2306644445675
2003-10-20,1385.2295770676562
2003-10-21,1376.746794675256
2003-10-22,1363.326243339049
2003-10-23,1352.2054453775174
2003-10-24,1360.0997180885995
2003-10-27,1336.118074169175
2003-10-28,1351.0055385685123
2003-10-29,1357.8198510608179
2003-10-30,1347.841650211378
2003-10-31,1353.7036944244855
2003-11-03,1381.2921694129634
2003-11-04,1386.7910007376436
2003-11-05,1382.714664147748
2003-11-06,1381.1648570319226
2003-11-07,1384.5510156386185
2003-11-10,1387.0495952798951
2003-11-11,1366.4472951321684
2003-11-12,1374.2772453927514
2003-11-13,1401.0602771175554
2003-11-14,1412.4380434635873
2003-11-17,1389.7611766897246
2003-11-18,1385.8793469311422
2003-11-19,1379.3237703305147
2003-11-20,1364.8993068227735
2003-11-21,1386.4313723955845
2003-11-24,1382.706076674791
2003-11-25,1395.6067941424833
2003-11-26,1418.5647036952482
2003-11-27,1417.3253319520873
2003-11-28,1432.312660197852
2003-12-01,1467.167553728997
2003-12-02,1467.156279195211
2003-12-03,1475.8499285349335
2003-12-04,1455.979711081101
2003-12-05,1460.922419743391
2003-12-08,1453.8586736994787
2003-12-09,1471.806972970257
2003-12-10,1455.9132583847556
2003-12-11,1459.7745543687095
2003-12-12,1472.9644327400763
2003-12-15,1497.9326504114908
2003-12-16,1488.449400541589
2003-12-17,1472.4084814576934
2003-12-18,1474.2410028431048
2003-12-19,1466.2677193685104
2003-12-22,1471.6234138124487
2003-12-23,1475.4197363478424
2003-12-24,1499.4035175109352
2003-12-25,1496.2708893432618
2003-12-26,1500.6628501158511
2003-12-29,1501.213193229919
2003-12-30,1524.9309871028763
2003-12-31,1517.208057004541
2004-01-01,1517.208057004541
2004-01-02,1548.8765673690298
2004-01-05,1606.1149035969017
2004-01-06,1589.771622009673
2004-01-07,1585.8775169098672
2004-01-08,1569.1259569746774
2004-01-09,1574.1025457223077
2004-01-12,1554.952429624318
2004-01-13,1574.2754923300627
2004-01-14,1546.8678609909423
2004-01-15,1517.4529940861862
2004-01-16,1525.7099117868352
2004-01-19,1529.0756018940258
2004-01-20,1556.1252066036318
2004-01-21,1548.7073056495997
2004-01-22,1562.3921423082475
2004-01-23,1572.6008746525292
2004-01-26,1572.6352150987952
2004-01-27,1565.1916820725182
2004-01-28,1568.9466907989638
2004-01-29,1549.1579116554465
2004-01-30,1547.2490498728703
2004-02-02,1553.4234500805724
2004-02-03,1572.9248509216295
2004-02-04,1568.5427654311607
2004-02-05,1554.7377948865055
2004-02-06,1560.1694397845863
2004-02-09,1578.6092774312274
2004-02-10,1587.9927697206124
2004-02-11,1589.7602064541218
2004-02-12,1636.9954037429927
2004-02-13,1652.0279454519496
2004-02-16,1640.2844869309781
2004-02-17,1657.7812129832787
2004-02-18,1663.4373012557073
2004-02-19,1648.2562006172798
2004-02-20,1630.421011444751
2004-02-23,1634.0369073115194
2004-02-24,1627.8399134494848
2004-02-25,1634.922177837855
2004-02-26,1635.8755358952974
2004-02-27,1645.1000012754023
2004-03-01,1676.4131560489311
2004-03-02,1684.003080792855
2004-03-03,1644.4005391430026
2004-03-04,1647.5767106791848
2004-03-05,1689.0596977133844
2004-03-08,1695.558970355887
2004-03-09,1701.5203320505136
2004-03-10,1672.2993732936748
2004-03-11,1638.810654088986
2004-03-12,1633.5892337591347
2004-03-15,1640.0410979101532
2004-03-16,1643.9990788458329
2004-03-17,1646.7962837965415
2004-03-18,1677.5367209094215
2004-03-19,1686.2770378412029
2004-03-22,1700.834588009443
2004-03-23,1684.2753257543536
2004-03-24,1665.486073047301
2004-03-25,1671.126368243056
2004-03-26,1681.5616088419742
2004-03-29,1708.4929519758261
2004-03-30,1724.82707044328
2004-03-31,1742.6164531864567
2004-04-01,1748.1966455558827
2004-04-02,1750.501036243707
2004-04-05,1762.0277858749382
2004-04-06,1760.5254896861243
2004-04-07,1777.558913150741
2004-04-08,1776.710291674755
2004-04-09,1779.2691771064003
2004-04-12,1782.1967846571101
2004-04-13,1749.7705256718875
2004-04-14,1714.6463285951704
2004-04-15,1712.3461069614966
2004-04-16,1725.9142751908732
2004-04-19,1713.6133689927372
2004-04-20,1718.1189491098683
2004-04-21,1668.7678290942865
2004-04-22,1634.246585152064
2004-04-23,1643.2967224362217
2004-04-26,1647.671421831571
2004-04-27,1637.3260422545623
2004-04-28,1615.229789843788
2004-04-29,1586.72614701035
2004-04-30,1563.8799426534952
2004-05-03,1559.8810810057876
2004-05-04,1592.3560329486472
2004-05-05,1613.250660955065
2004-05-06,1586.618631836457
2004-05-07,1543.5712964616282
2004-05-10,1498.11054710613
2004-05-11,1509.2091814703845
2004-05-12,1515.674662327579
2004-05-13,1509.2303924711282
2004-05-14,1499.1085495605682
2004-05-17,1507.3058647241533
2004-05-18,1506.485177464716
2004-05-19,1554.1490975755873
2004-05-20,1542.609069426411
2004-05-21,1551.1813767304209
2004-05-24,1560.2501381167847
2004-05-25,1562.3677718014555
2004-05-26,1591.3117450544316
2004-05-27,1608.7638896185435
2004-05-28,1600.0619469930334
2004-05-31,1605.2125457798993
2004-06-01,1600.2557140613706
2004-06-02,1604.561037340497
2004-06-03,1599.3495840307096
2004-06-04,1592.5217996853398
2004-06-07,1622.951666915389
2004-06-08,1616.1038586902314
2004-06-09,1604.5313446468845
2004-06-10,1598.2345881851907
2004-06-11,1579.6068773437726
2004-06-14,1566.3343928257245
2004-06-15,1559.777227820626
2004-06-16,1552.7822235479173
2004-06-17,1587.4434030326072
2004-06-18,1617.3547581556827
2004-06-21,1634.220160665539
2004-06-22,1624.0215022954164
2004-06-23,1627.1965655908828
2004-06-24,1637.5315331029583
2004-06-25,1640.5715999815
2004-06-28,1649.3141972990816
2004-06-29,1633.1644405627821
2004-06-30,1644.3879259131043
2004-07-01,1651.3490622966153
2004-07-02,1645.9304362348255
2004-07-05,1639.1171383512917
2004-07-06,1623.7359436661523
2004-07-07,1653.0293558718447
2004-07-08,1653.1363584444225
2004-07-09,1649.426141156996
2004-07-12,1662.2393512593949
2004-07-13,1679.2105218820795
2004-07-14,1680.9783175242874
2004-07-15,1679.1719548739395
2004-07-16,1684.7108010312768
2004-07-19,1691.2539946300917
2004-07-20,1669.520705769293
2004-07-21,1656.3688760767288
2004-07-22,1636.239882646339
2004-07-23,1626.3515427356945
2004-07-26,1610.677145088197
2004-07-27,1602.5055414034236
2004-07-28,1595.920420409064
2004-07-29,1604.6146379164156
2004-07-30,1622.8594889905517
2004-08-02,1621.8232242533124
2004-08-03,1631.200860774353
2004-08-04,1638.8654725429901
2004-08-05,1637.9824266890014
2004-08-06,1633.291918727273
2004-08-09,1647.7461911724986
2004-08-10,1634.4619952915675
2004-08-11,1606.6706718456253
2004-08-12,1607.0762175715101
2004-08-13,1621.2544846841804
2004-08-16,1629.2989424273649
2004-08-17,1640.5067353621685
2004-08-18,1627.1692167263668
2004-08-19,1633.3893243513494
2004-08-20,1639.5465789249786
2004-08-23,1642.2593318812376
2004-08-24,1636.77790085927
2004-08-25,1636.4222973585222
2004-08-26,1656.499011315086
2004-08-27,1656.7888810211687
2004-08-30,1661.1951352038307
2004-08-31,1678.1828213259091
2004-09-01,1680.6838748724797
2004-09-02,1693.4938414357198
2004-09-03,1688.6134645019308
2004-09-06,1701.0301505943846
2004-09-07,1692.23344690192
2004-09-08,1695.6137073237803
2004-09-09,1703.8826434231562
2004-09-10,1724.3576819631899
2004-09-13,1731.977828757429
2004-09-14,1756.788713139287
2004-09-15,1736.9736788285918
2004-09-16,1751.031079910882
2004-09-17,1756.9663687224368
2004-09-20,1764.7672588368284
2004-09-21,1787.0508548035427
2004-09-22,1779.5264514299283
2004-09-23,1795.8822360412603
2004-09-24,1797.4526902098137
2004-09-27,1795.6132383520671
2004-09-28,1805.9543826671556
2004-09-29,1811.7413219850928
2004-09-30,1816.4354621649045
2004-10-01,1831.9400171317338
2004-10-04,1845.9273153325119
2004-10-05,1842.9744594450594
2004-10-06,1858.5116691670426
2004-10-07,1865.0676266774535
2004-10-08,1881.291667948757
2004-10-11,1875.3091345783407
2004-10-12,1835.489434399692
2004-10-13,1815.0006803770807
2004-10-14,1826.6790789618572
2004-10-15,1846.7996325954084
2004-10-18,1860.7211512789588
2004-10-19,1873.77270960133
2004-10-20,1846.711407218986
2004-10-21,1867.332907011008
2004-10-22,1880.757280342589
2004-10-25,1875.2936670206002
2004-10-26,1885.6734836959129
2004-10-27,1919.5527017509482
2004-10-28,1913.071618174587
2004-10-29,1910.125497629972
2004-11-01,1930.4515881102109
2004-11-02,1923.0835722434147
2004-11-03,1945.8165522373438
2004-11-04,1955.3742606475091
2004-11-05,1974.124749187004
2004-11-08,1968.6641654897476
2004-11-09,1983.0421664169658
2004-11-10,1985.211083861837
2004-11-11,1995.133958428669
2004-11-12,1999.7558179544715
2004-11-15,2010.2935914684656
2004-11-16,2014.3529653986022
2004-11-17,2036.774810740732
2004-11-18,2041.4519229867733
2004-11-19,2034.2096963786846
2004-11-22,2024.028049744793
2004-11-23,2028.5115648549925
2004-11-24,2042.5027824596139
2004-11-25,2054.6524599615905
2004-11-26,2078.803975494741
2004-11-29,2104.4543700055015
2004-11-30,2093.0845420643295
2004-12-01,2093.7087495081278
2004-12-02,2091.0657883472873
2004-12-03,2084.5421810337702
2004-12-06,2100.323846542467
2004-12-07,2116.3596512752038
2004-12-08,2053.687590915254
2004-12-09,2035.1972855357346
2004-12-10,2028.6029447771127
2004-12-13,2058.569192319503
2004-12-14,2074.1445165712407
2004-12-15,2087.7217824984136
2004-12-16,2093.511569847084
2004-12-17,2084.457293144331
2004-12-20,2092.7331239683367
2004-12-21,2104.4124345516734
2004-12-22,2110.841717253277
2004-12-23,2153.406254657564
2004-12-24,2158.285782939863
2004-12-27,2187.475035128088
2004-12-28,2176.0974601169555
2004-12-29,2160.417891990229
2004-12-30,2177.4741852000675
2004-12-31,2188.7415476028737
2005-01-03,2198.734532550535
2005-01-04,2148.6288691726813
2005-01-05,2116.305876091719
2005-01-06,2077.856707417856
2005-01-07,2078.774104413203
2005-01-10,2101.675913061419
2005-01-11,2106.9980377465718
2005-01-12,2124.7634844590857
2005-01-13,2115.5770343091644
2005-01-14,2119.51005208404
2005-01-17,2106.177809273119
2005-01-18,2075.456772912398
2005-01-19,2080.0883254152054
2005-01-20,2059.1163408478287
2005-01-21,2077.8818336757126
2005-01-24,2104.3525145663093
2005-01-25,2104.216456598364
2005-01-26,2120.231828223645
2005-01-27,2140.3965572642064
2005-01-28,2143.64740507761
2005-01-31,2167.6645916618477
2005-02-01,2161.2120509470587
2005-02-02,2163.8958413751075
2005-02-03,2162.636651909839
2005-02-04,2175.6172283513692
2005-02-07,2165.1494071984794
2005-02-08,2152.8145471487123
2005-02-09,2155.3338702597152
2005-02-10,2163.3619180811124
2005-02-11,2181.4494237814088
2005-02-14,2204.160967752408
2005-02-15,2211.342584499835
2005-02-16,2232.755868296039
2005-02-17,2254.321748689587
2005-02-18,2262.3194984381958
2005-02-21,2271.3001801998607
2005-02-22,2304.191977497644
2005-02-23,2297.5612061383545
2005-02-24,2321.221289398669
2005-02-25,2349.104102478611
2005-02-28,2390.2065202638323
2005-03-01,2372.9208097944015
2005-03-02,2327.58382659878
2005-03-03,2325.640845417833
2005-03-04,2364.4110199830047
2005-03-07,2376.7378993555785
2005-03-08,2407.5576199100333
2005-03-09,2413.8859337081753
2005-03-10,2385.6252136495364
2005-03-11,2391.8143946083546
2005-03-14,2339.543401225726
2005-03-15,2300.544082468404
2005-03-16,2251.183748471117
2005-03-17,2238.1131343703005
2005-03-18,2254.6136575635087
2005-03-21,2217.2398331301633
2005-03-22,2234.3730383488933
2005-03-23,2167.262256984927
2005-03-24,2165.8606572342837
2005-03-25,2176.387418520619
2005-03-28,2143.1246654752094
2005-03-29,2140.6195683567585
2005-03-30,2147.3686165614695
2005-03-31,2191.978118047365
2005-04-01,2224.007374806511
2005-04-04,2190.3685769254234
2005-04-05,2210.8080984669514
2005-04-06,2244.60401902138
2005-04-07,2249.6120090009513
2005-04-08,2242.0425580350084
2005-04-11,2238.462252566061
2005-04-12,2221.319913566678
2005-04-13,2229.2058913824053
2005-04-14,2187.4518144583712
2005-04-15,2175.2550336814083
2005-04-18,2147.0598615822173
2005-04-19,2171.1584025702823
2005-04-20,2181.3433459171847
2005-04-21,2186.7751676778403
2005-04-22,2196.912747623639
2005-04-25,2192.546985215747
2005-04-26,2195.194655433538
2005-04-27,2178.9849689526604
2005-04-28,2127.8644389767364
2005-04-29,2146.631689190498
2005-05-02,2154.7173024508456
2005-05-03,2160.8029420177127
2005-05-04,2190.0746775851167
2005-05-05,2219.762858540834
2005-05-06,2217.55079845289
2005-05-09,2214.0871490839263
2005-05-10,2199.5197673621697
2005-05-11,2190.1442407771715
2005-05-12,2162.088667935303
2005-05-13,2134.985631686152
2005-05-16,2124.9595431862576
2005-05-17,2117.2486833701264
2005-05-18,2148.3871665120264
2005-05-19,2151.524993205043
2005-05-20,2135.1296008745253
2005-05-23,2134.5070020445505
2005-05-24,2138.6028038246673
2005-05-25,2145.303070236339
2005-05-26,2148.0076136673442
2005-05-27,2166.8872120947103
2005-05-30,2165.5188304128606
2005-05-31,2135.916483979005
2005-06-01,2112.3037711516863
2005-06-02,2141.4483723343023
2005-06-03,2158.0097709460033
2005-06-06,2181.2882770052092
2005-06-07,2185.9219321747173
2005-06-08,2183.6144555802266
2005-06-09,2150.156223224122
2005-06-10,2166.7606193414103
2005-06-13,2164.6379587694755
2005-06-14,2165.1111010325485
2005-06-15,2183.644274161021
2005-06-16,2192.088090078132
2005-06-17,2224.357779452725
2005-06-20,2212.7407708269698
2005-06-21,2211.089632037537
2005-06-22,2226.0850973222127
2005-06-23,2219.040433689546
2005-06-24,2212.863060357651
2005-06-27,2211.4824758484456
2005-06-28,2219.4348089723585
2005-06-29,2222.1208848506963
2005-06-30,2234.1515694716136
2005-07-01,2237.393300498668
2005-07-04,2237.340971386556
2005-07-05,2228.463448275418
2005-07-06,2256.2065332566426
2005-07-07,2236.7947555043233
2005-07-08,2249.6871570864682
2005-07-11,2292.267151339727
2005-07-12,2347.526831999283
2005-07-13,2342.9232576515783
2005-07-14,2367.4498468408333
2005-07-15,2345.502145873371
2005-07-18,2334.456458024189
2005-07-19,2341.2119164572528
2005-07-20,2358.4616324346844
2005-07-21,2377.26469422916
2005-07-22,2384.062760532155
2005-07-25,2398.6161974969314
2005-07-26,2373.7797697444507
2005-07-27,2398.7052508951174
2005-07-28,2427.7250306573287
2005-07-29,2435.8397289094214
2005-08-01,2466.531474674382
2005-08-02,2493.852079912763
2005-08-03,2504.8584753977752
2005-08-04,2521.228279359221
2005-08-05,2514.3230567930996
2005-08-08,2535.8088140847663
2005-08-09,2531.2503021262205
2005-08-10,2566.999612540746
2005-08-11,2558.1865643441674
2005-08-12,2533.2968650386483
2005-08-15,2541.15183396421
2005-08-16,2560.244077681186
2005-08-17,2537.3786857113605
2005-08-18,2512.1178585662005
2005-08-19,2524.501812618356
2005-08-22,2555.315201517208
2005-08-23,2554.802629503491
2005-08-24,2551.6542262611656
2005-08-25,2554.767296790396
2005-08-26,2564.783221397343
2005-08-29,2569.8662549696487
2005-08-30,2566.1598552642113
2005-08-31,2613.805209006198
2005-09-01,2695.8604986433465
2005-09-02,2732.1670883799225
2005-09-05,2723.490249986443
2005-09-06,2706.6632064757814
2005-09-07,2693.723035020074
2005-09-08,2703.600153265422
2005-09-09,2740.6123616403283
2005-09-12,2735.644130302015
2005-09-13,2725.90714360454
2005-09-14,2736.233736839619
2005-09-15,2759.0060932286524
2005-09-16,2792.030804728954
2005-09-19,2817.147984590104
2005-09-20,2821.484853006703
2005-09-21,2841.6757729493934
2005-09-22,2827.2782110158096
2005-09-23,2799.774319159016
2005-09-26,2805.7446151625236
2005-09-27,2842.7720782379497
2005-09-28,2837.519408969815
2005-09-29,2865.120007203886
2005-09-30,2903.862227179137
2005-10-03,2914.045114116644
2005-10-04,2922.850486366936
2005-10-05,2855.435308687655
2005-10-06,2766.734168074139
2005-10-07,2742.7481788252953
2005-10-10,2769.9424270111394
2005-10-11,2808.9598860578467
2005-10-12,2766.5901286768676
2005-10-13,2664.3776866432368
2005-10-14,2632.3917620186285
2005-10-17,2684.368500354239
2005-10-18,2663.5033346653718
2005-10-19,2588.0865687429014
2005-10-20,2630.630376247676
2005-10-21,2616.148637064182
2005-10-24,2669.688320683235
2005-10-25,2677.445085074485
2005-10-26,2683.6055929345825
2005-10-27,2643.692095919635
2005-10-28,2647.700542412517
2005-10-31,2691.0995536565542
2005-11-01,2718.1348659882324
2005-11-02,2767.1749789513574
2005-11-03,2813.119583394324
2005-11-04,2784.3994555471195
2005-11-07,2789.0669055766652
2005-11-08,2759.186340435379
2005-11-09,2764.1805537204764
2005-11-10,2760.474343545291
2005-11-11,2754.621050492454
2005-11-14,2786.5436918540645
2005-11-15,2773.9407674134054
2005-11-16,2782.347503110562
2005-11-17,2834.155818417369
2005-11-18,2842.8927200225908
2005-11-21,2861.2824801819506
2005-11-22,2839.5069438014993
2005-11-23,2874.003355633018
2005-11-24,2910.332874482637
2005-11-25,2914.0064762116453
2005-11-28,2913.7862550956283
2005-11-29,2905.907274263421
2005-11-30,2900.746995022217
2005-12-01,2913.6565888430328
2005-12-02,2960.78388981635
2005-12-05,2978.2870881890176
2005-12-06,2994.113171539891
2005-12-07,3012.870941112522
2005-12-08,3005.059261840641
2005-12-09,2987.643396832279
2005-12-12,3035.5238057969923
2005-12-13,3030.290683754252
2005-12-14,3045.7087626144735
2005-12-15,3029.012655964337
2005-12-16,3034.9523970063806
2005-12-19,3070.733708322217
2005-12-20,3063.620627277117
2005-12-21,3066.9717138769274
2005-12-22,3096.7119106436435
2005-12-23,3115.273561222882
2005-12-26,3116.4579497736995
2005-12-27,3129.3139039920757
2005-12-28,3099.9926245985
2005-12-29,3126.091012347377
2005-12-30,3107.6894682304055
2006-01-02,3119.651775636555
2006-01-03,3190.8086573452974
2006-01-04,3242.7009624779535
2006-01-05,3221.100000947573
2006-01-06,3272.606116767692
2006-01-09,3296.149785090635
2006-01-10,3320.5842023387377
2006-01-11,3355.273600763621
2006-01-12,3370.4817032912465
2006-01-13,3386.071843619935
2006-01-16,3419.0132797743463
2006-01-17,3374.3513407520486
2006-01-18,3349.04410423169
2006-01-19,3459.0419196498215
2006-01-20,3488.1392094741764
2006-01-23,3492.1216814464346
2006-01-24,3508.755720812442
2006-01-25,3546.1817956424807
2006-01-26,3532.8503232936073
2006-01-27,3563.8987279170587
2006-01-30,3512.5206313949425
2006-01-31,3532.0455406971496
2006-02-01,3574.169307668611
2006-02-02,3568.693420402538
2006-02-03,3486.7503822656213
2006-02-06,3527.57083230599
2006-02-07,3508.6289324416794
2006-02-08,3453.177247972164
2006-02-09,3523.0236818853655
2006-02-10,3516.2351417078376
2006-02-13,3465.804302404486
2006-02-14,3419.8432390393
2006-02-15,3456.950438359319
2006-02-16,3462.7774750343237
2006-02-17,3575.2276104054517
2006-02-20,3613.917550887131
2006-02-21,3602.1609733442233
2006-02-22,3600.3245871396743
2006-02-23,3613.4395127247185
2006-02-24,3600.5898438151153
2006-02-27,3643.411010875962
2006-02-28,3535.988741544463
2006-03-01,3554.718516508809
2006-03-02,3599.055902635253
2006-03-03,3573.0673423513904
2006-03-06,3553.0457279064112
2006-03-07,3388.8860729751136
2006-03-08,3351.21275678553
2006-03-09,3382.639282083712
2006-03-10,3356.800464646251
2006-03-13,3424.1639965247914
2006-03-14,3426.471382359661
2006-03-15,3496.233508399992
2006-03-16,3528.9809942431343
2006-03-17,3573.0127809590517
2006-03-20,3569.7861010191245
2006-03-21,3521.496790976086
2006-03-22,3534.2940072260562
2006-03-23,3579.7508843926553
2006-03-24,3571.7005803243646
2006-03-27,3585.7097208482774
2006-03-28,3532.8973902139724
2006-03-29,3497.009965647088
2006-03-30,3599.232148621137
2006-03-31,3592.8343164503694
2006-04-03,3662.5719087978887
2006-04-04,3692.509920340263
2006-04-05,3697.6304475312013
2006-04-06,3685.397876061428
2006-04-07,3687.10643265626
2006-04-10,3682.4989687345023
2006-04-11,3701.476062613035
2006-04-12,3700.4636943233068
2006-04-13,3667.2969835319764
2006-04-14,3678.169367475144
2006-04-17,3721.5516726838064
2006-04-18,3780.6482816415196
2006-04-19,3816.8045839616125
2006-04-20,3821.1758011143806
2006-04-21,3844.297381704124
2006-04-24,3836.327881117852
2006-04-25,3839.898875998084
2006-04-26,3843.192542870817
2006-04-27,3796.13339267284
2006-04-28,3843.9055905727155
2006-05-01,3868.2456445747766
2006-05-02,3907.701457359202
2006-05-03,3909.0490688402306
2006-05-04,3931.32847970999
2006-05-05,3961.5264386169015
2006-05-08,3962.435706313989
2006-05-09,3974.1017532979236
2006-05-10,3955.7949983710987
2006-05-11,3943.246267367145
2006-05-12,3811.7109655151157
2006-05-15,3572.4449000637683
2006-05-16,3610.8553244968807
2006-05-17,3539.1397926819286
2006-05-18,3462.5422971640737
2006-05-19,3386.421279010762
2006-05-22,3188.735448418917
2006-05-23,3351.9307579834513
2006-05-24,3221.0369902003054
2006-05-25,3288.623373133039
2006-05-26,3395.047158519279
2006-05-29,3431.0630263775483
2006-05-30,3364.1397358433733
2006-05-31,3282.713095107616
2006-06-01,3306.3020258042766
2006-06-02,3398.177920043461
2006-06-05,3402.2121046915145
2006-06-06,3239.4537665851644
2006-06-07,3184.8864083819494
2006-06-08,3015.4336786660065
2006-06-09,3084.850092688163
2006-06-12,3037.436099604806
2006-06-13,2840.609746299859
2006-06-14,2907.124062379756
2006-06-15,3015.8696950366284
2006-06-16,3013.6478721310473
2006-06-19,3018.2725789718293
2006-06-20,3010.467921121536
2006-06-21,3005.3922278301766
2006-06-22,2962.1392790544683
2006-06-23,2913.6707684497096
2006-06-26,2886.7369653569167
2006-06-27,2986.220209464026
2006-06-28,3021.090210950273
2006-06-29,3074.556143304002
2006-06-30,3184.4862079289283
2006-07-03,3253.7208033630864
2006-07-04,3289.004021493449
2006-07-05,3170.227102682006
2006-07-06,3239.605865483734
2006-07-07,3265.287255436989
2006-07-10,3275.02120710758
2006-07-11,3259.083223606478
2006-07-12,3260.507360155663
2006-07-13,3124.118255810193
2006-07-14,3096.1306419984903
2006-07-17,3034.7194976812366
2006-07-18,3066.931391632896
2006-07-19,3134.525871811078
2006-07-20,3191.9540308037313
2006-07-21,3152.648856102202
2006-07-24,3175.4352799772514
2006-07-25,3210.4948070889677
2006-07-26,3230.690871126033
2006-07-27,3340.3624869488053
2006-07-28,3310.2684449677354
2006-07-31,3317.7051396944235
2006-08-01,3272.4088413370146
2006-08-02,3325.6945956007316
2006-08-03,3319.031759134002
2006-08-04,3393.7977008165585
2006-08-07,3376.651917771037
2006-08-08,3379.784325980592
2006-08-09,3439.924045095464
2006-08-10,3379.3326985199014
2006-08-11,3416.0120190870143
2006-08-14,3394.2715964120976
2006-08-15,3393.9453708388464
2006-08-16,3438.09946793497
2006-08-17,3441.008233198418
2006-08-18,3347.6003531304173
2006-08-21,3366.2906492106017
2006-08-22,3384.555172338826
2006-08-23,3380.6438584407697
2006-08-24,3350.855809443175
2006-08-25,3354.363864676604
2006-08-28,3348.6106680071543
2006-08-29,3361.5820203003186
2006-08-30,3413.8279697110374
2006-08-31,3365.7383688577675
2006-09-01,3364.5774706540565
2006-09-04,3420.5712774366766
2006-09-05,3423.456951683087
2006-09-06,3363.92573365543
2006-09-07,3273.1666405995256
2006-09-08,3278.5921941784754
2006-09-11,3183.2650099970356
2006-09-12,3243.1692099143106
2006-09-13,3275.7864744044823
2006-09-14,3268.1833010638948
2006-09-15,3264.9463099844447
2006-09-18,3305.8831882904096
2006-09-19,3310.507648757766
2006-09-20,3274.969964866336
2006-09-21,3221.5603765927704
2006-09-22,3148.9870625803487
2006-09-25,3095.8214841631116
2006-09-26,3155.7560399917925
