Date,EM VALUE WEIGHTED
2004-08-27,317.9232495
2004-08-30,318.5063301
2004-08-31,319.6446561
2004-09-01,322.2544443
2004-09-02,324.405434
2004-09-03,322.9671835
2004-09-06,324.6873755
2004-09-07,324.4514964
2004-09-08,325.0229587
2004-09-09,325.8710897
2004-09-10,328.8312833
2004-09-13,331.5704334
2004-09-14,333.9044978
2004-09-15,332.8240773
2004-09-16,336.112359
2004-09-17,336.9552071
2004-09-20,339.060183
2004-09-21,341.0283248
2004-09-22,337.7831508
2004-09-23,338.1939584
2004-09-24,338.2006484
2004-09-27,336.9207174
2004-09-28,338.1410746
2004-09-29,338.9219926
2004-09-30,340.5795524
2004-10-01,345.9025822
2004-10-04,353.1388426
2004-10-05,353.3468328
2004-10-06,353.3616195
2004-10-07,353.8154928
2004-10-08,354.6147407
2004-10-11,354.242854
2004-10-12,348.1151889
2004-10-13,344.4887441
2004-10-14,342.5936872
2004-10-15,344.1830419
2004-10-18,345.4131939
2004-10-19,346.7899937
2004-10-20,341.9440128
2004-10-21,343.8304559
2004-10-22,345.4908126
2004-10-25,342.164403
2004-10-26,343.8174067
2004-10-27,346.8983825
2004-10-28,349.2467283
2004-10-29,350.6258257
2004-11-01,351.9454522
2004-11-02,354.5177804
2004-11-03,359.202496
2004-11-04,359.7448013
2004-11-05,362.6727795
2004-11-08,360.4601584
2004-11-09,361.6374894
2004-11-10,363.633789
2004-11-11,364.449262
2004-11-12,368.6956029
2004-11-15,371.3351394
2004-11-16,369.8579235
2004-11-17,375.5928027
2004-11-18,375.4876894
2004-11-19,373.1266744
2004-11-22,370.4777306
2004-11-23,372.957452
2004-11-24,376.3672084
2004-11-25,378.3899074
2004-11-26,379.5135824
2004-11-29,382.425214
2004-11-30,384.7056683
2004-12-01,385.1294591
2004-12-02,387.8754505
2004-12-03,386.957459
2004-12-06,387.6846241
2004-12-07,385.1835029
2004-12-08,379.3986247
2004-12-09,376.5123971
2004-12-10,372.8858912
2004-12-13,375.4155725
2004-12-14,379.0508438
2004-12-15,383.8667632
2004-12-16,386.2325416
2004-12-17,385.2895987
2004-12-20,387.6134845
2004-12-21,389.4784619
2004-12-22,389.8564282
2004-12-23,392.5974201
2004-12-24,394.001141
2004-12-27,395.1902975
2004-12-28,395.8811637
2004-12-29,396.8668841
2004-12-30,399.2809544
2004-12-31,401.6505146
2005-01-03,401.4304383
2005-01-04,395.0546941
2005-01-05,389.7620721
2005-01-06,384.2900461
2005-01-07,384.8615663
2005-01-10,385.7689273
2005-01-11,387.9668499
2005-01-12,388.3713313
2005-01-13,390.4962515
2005-01-14,393.0598458
2005-01-17,396.33042
2005-01-18,393.6092498
2005-01-19,394.5255142
2005-01-20,391.1921504
2005-01-21,392.2132982
2005-01-24,394.19165
2005-01-25,394.1213158
2005-01-26,398.0475215
2005-01-27,398.9737503
2005-01-28,400.1110636
2005-01-31,404.856019
2005-02-01,403.9685172
2005-02-02,405.0873122
2005-02-03,407.8898147
2005-02-04,410.7086667
2005-02-07,412.3835142
2005-02-08,411.1258831
2005-02-09,413.0089203
2005-02-10,412.2808324
2005-02-11,414.2566253
2005-02-14,419.8698845
2005-02-15,421.2970041
2005-02-16,421.56644
2005-02-17,423.0030592
2005-02-18,425.0239908
2005-02-21,426.1845729
2005-02-22,429.1570245
2005-02-23,428.726266
2005-02-24,433.6865727
2005-02-25,437.2251739
2005-02-28,442.8705294
2005-03-01,441.4682521
2005-03-02,436.6874235
2005-03-03,438.0390304
2005-03-04,440.1279674
2005-03-07,441.8170409
2005-03-08,441.3233986
2005-03-09,441.7017539
2005-03-10,437.7282837
2005-03-11,440.8001115
2005-03-14,435.2641113
2005-03-15,426.9517208
2005-03-16,426.1419802
2005-03-17,424.2319643
2005-03-18,424.0132688
2005-03-21,420.8666851
2005-03-22,419.2617644
2005-03-23,411.9855708
2005-03-24,410.5421427
2005-03-25,412.5606464
2005-03-28,410.5077431
2005-03-29,405.2062897
2005-03-30,406.1326622
2005-03-31,412.4923415
2005-04-01,418.8319178
2005-04-04,415.0995027
2005-04-05,415.7820135
2005-04-06,418.0735503
2005-04-07,419.7380147
2005-04-08,419.5434319
2005-04-11,418.5753398
2005-04-12,417.3680592
2005-04-13,419.1539523
2005-04-14,410.070031
2005-04-15,404.6194544
2005-04-18,397.3442217
2005-04-19,402.6592321
2005-04-20,403.6031314
2005-04-21,404.7818824
2005-04-22,406.2958436
2005-04-25,408.7039118
2005-04-26,410.0565379
2005-04-27,406.3814414
2005-04-28,401.0938765
2005-04-29,401.8372306
2005-05-02,403.3241421
2005-05-03,403.4991147
2005-05-04,410.3017207
2005-05-05,414.0247858
2005-05-06,416.4529065
2005-05-09,415.5357296
2005-05-10,413.0619973
2005-05-11,409.9256607
2005-05-12,407.4244757
2005-05-13,405.565482
2005-05-16,405.0989461
2005-05-17,405.086597
2005-05-18,408.6751713
2005-05-19,413.1467637
2005-05-20,412.0343887
2005-05-23,410.9255654
2005-05-24,412.3509724
2005-05-25,411.0605898
2005-05-26,411.57296
2005-05-27,416.8169443
2005-05-30,418.6323088
2005-05-31,415.217996
2005-06-01,414.2192584
2005-06-02,418.0145912
2005-06-03,421.5267308
2005-06-06,421.0741875
2005-06-07,419.7323316
2005-06-08,421.1195063
2005-06-09,419.0990303
2005-06-10,421.9896871
2005-06-13,422.2262427
2005-06-14,423.4250732
2005-06-15,426.9302239
2005-06-16,428.6136789
2005-06-17,432.4923926
2005-06-20,431.7029727
2005-06-21,429.8800755
2005-06-22,434.0087581
2005-06-23,432.9331461
2005-06-24,430.1603847
2005-06-27,429.3203035
2005-06-28,429.7715434
2005-06-29,428.8372225
2005-06-30,428.3969646
2005-07-01,431.2309148
2005-07-04,428.992216
2005-07-05,426.8572727
2005-07-06,428.421764
2005-07-07,426.4263713
2005-07-08,427.4528122
2005-07-11,435.3710637
2005-07-12,442.1826942
2005-07-13,443.4160046
2005-07-14,447.0704191
2005-07-15,442.9138471
2005-07-18,444.0230541
2005-07-19,445.5889648
2005-07-20,447.5276063
2005-07-21,451.0224668
2005-07-22,453.445095
2005-07-25,453.0845129
2005-07-26,450.0049874
2005-07-27,452.4080701
2005-07-28,457.5816839
2005-07-29,459.3594409
2005-08-01,463.0281159
2005-08-02,468.8345042
2005-08-03,471.8736454
2005-08-04,472.525501
2005-08-05,469.8994054
2005-08-08,470.1645359
2005-08-09,471.8990957
2005-08-10,476.1298739
2005-08-11,477.043517
2005-08-12,475.8503254
2005-08-15,475.9291931
2005-08-16,473.2908056
2005-08-17,471.3745435
2005-08-18,465.0435074
2005-08-19,461.4910533
2005-08-22,468.6537697
2005-08-23,466.6951726
2005-08-24,462.3116535
2005-08-25,463.1116439
2005-08-26,462.0723979
2005-08-29,458.0854485
2005-08-30,459.6692117
2005-08-31,464.0911099
2005-09-01,472.5752752
2005-09-02,478.4383891
2005-09-05,479.1577105
2005-09-06,480.6019457
2005-09-07,482.60683
2005-09-08,483.4260248
2005-09-09,487.002327
2005-09-12,488.5567405
2005-09-13,486.9675239
2005-09-14,488.8560943
2005-09-15,490.7209266
2005-09-16,492.5812946
2005-09-19,495.046257
2005-09-20,498.9571867
2005-09-21,502.0070129
2005-09-22,498.7331944
2005-09-23,494.5783843
2005-09-26,498.3234939
2005-09-27,500.0458409
2005-09-28,502.7107255
2005-09-29,506.5317683
2005-09-30,510.5983151
2005-10-03,510.8415272
2005-10-04,512.6841383
2005-10-05,503.529318
2005-10-06,491.0986674
2005-10-07,491.8870111
2005-10-10,496.1931105
2005-10-11,499.5060345
2005-10-12,492.056546
2005-10-13,480.3818164
2005-10-14,477.4879066
2005-10-17,480.1432078
2005-10-18,476.2130013
2005-10-19,465.9377113
2005-10-20,467.2889752
2005-10-21,469.4490872
2005-10-24,473.430834
2005-10-25,473.0622451
2005-10-26,474.9122485
2005-10-27,469.0233169
2005-10-28,466.9542101
2005-10-31,476.3508137
2005-11-01,483.6479844
2005-11-02,490.0720938
2005-11-03,493.5476184
2005-11-04,491.5322187
2005-11-07,491.0558661
2005-11-08,490.6080567
2005-11-09,494.1896662
2005-11-10,494.8561004
2005-11-11,498.8815093
2005-11-14,499.8006372
2005-11-15,498.1153863
2005-11-16,500.9279587
2005-11-17,505.8203353
2005-11-18,507.4140633
2005-11-21,508.1982407
2005-11-22,503.161348
2005-11-23,512.5980341
2005-11-24,514.796943
2005-11-25,514.9326692
2005-11-28,515.3884758
2005-11-29,514.1093152
2005-11-30,516.628091
2005-12-01,519.5068421
2005-12-02,524.3536972
2005-12-05,526.4647449
2005-12-06,530.4245773
2005-12-07,532.0014087
2005-12-08,528.691513
2005-12-09,527.5621674
2005-12-12,531.5372952
2005-12-13,533.8382794
2005-12-14,534.8327061
2005-12-15,533.3857525
2005-12-16,532.152649
2005-12-19,535.6464291
2005-12-20,535.7749219
2005-12-21,540.0068629
2005-12-22,540.9102951
2005-12-23,543.8611549
2005-12-26,544.1530969
2005-12-27,546.3680396
2005-12-28,543.1828752
2005-12-29,547.4755752
2005-12-30,546.8305197
2006-01-02,547.3108181
2006-01-03,557.5661068
2006-01-04,568.2827538
2006-01-05,571.0418857
2006-01-06,576.7022794
2006-01-09,582.5234043
2006-01-10,580.2219216
2006-01-11,583.5087059
2006-01-12,587.3454889
2006-01-13,586.6054606
2006-01-16,590.6549673
2006-01-17,582.1861549
2006-01-18,572.50415
2006-01-19,584.0691333
2006-01-20,583.9816954
2006-01-23,582.0782646
2006-01-24,590.0583248
2006-01-25,596.4170847
2006-01-26,598.2834158
2006-01-27,604.0824998
2006-01-30,603.6940094
2006-01-31,607.9379277
2006-02-01,609.579123
2006-02-02,603.7088288
2006-02-03,595.5109824
2006-02-06,605.0282693
2006-02-07,600.1863159
2006-02-08,590.5026776
2006-02-09,596.0075552
2006-02-10,598.1385414
2006-02-13,590.0646992
2006-02-14,592.0992061
2006-02-15,592.4432305
2006-02-16,597.7251199
2006-02-17,605.9925393
2006-02-20,611.3145138
2006-02-21,608.8497796
2006-02-22,605.984555
2006-02-23,611.0231443
2006-02-24,612.0274524
2006-02-27,615.4803854
2006-02-28,609.3483485
2006-03-01,613.0166081
2006-03-02,616.5608013
2006-03-03,610.6225656
2006-03-06,608.4958272
2006-03-07,590.3479197
2006-03-08,583.6859806
2006-03-09,583.7236369
2006-03-10,585.5319818
2006-03-13,593.0960656
2006-03-14,594.6317543
2006-03-15,602.433827
2006-03-16,606.0367939
2006-03-17,608.8492666
2006-03-20,610.5069482
2006-03-21,604.0773039
2006-03-22,599.25719
2006-03-23,601.380001
2006-03-24,602.4761136
2006-03-27,605.2395629
2006-03-28,600.033569
2006-03-29,600.5847892
2006-03-30,609.3055912
2006-03-31,612.8840873
2006-04-03,622.9972763
2006-04-04,629.3052619
2006-04-05,632.4381179
2006-04-06,636.7329721
2006-04-07,635.2209604
2006-04-10,632.8559757
2006-04-11,630.4763015
2006-04-12,628.4095351
2006-04-13,629.5743101
2006-04-14,634.5666768
2006-04-17,639.7685823
2006-04-18,648.4975959
2006-04-19,656.7415842
2006-04-20,657.3408715
2006-04-21,660.1149758
2006-04-24,657.4657302
2006-04-25,654.5998898
2006-04-26,661.199561
2006-04-27,657.490053
2006-04-28,658.0440391
2006-05-01,660.2528178
2006-05-02,670.0830035
2006-05-03,672.9161906
2006-05-04,675.3494699
2006-05-05,679.8743936
2006-05-08,688.9718971
2006-05-09,688.4579395
2006-05-10,687.9613368
2006-05-11,683.41963
2006-05-12,669.8735725
2006-05-15,642.1031696
2006-05-16,638.9191795
2006-05-17,638.9045435
2006-05-18,620.2412616
2006-05-19,616.9301057
2006-05-22,589.4192204
2006-05-23,599.0253705
2006-05-24,588.5846785
2006-05-25,588.8436427
2006-05-26,603.5546138
2006-05-29,606.7088943
2006-05-30,593.6520138
2006-05-31,589.5762262
2006-06-01,590.6595789
2006-06-02,601.176568
2006-06-05,595.4372312
2006-06-06,585.2121482
2006-06-07,571.1696345
2006-06-08,549.7209453
2006-06-09,555.1948918
2006-06-12,547.2134123
2006-06-13,525.0594048
2006-06-14,531.4811721
2006-06-15,540.9800175
2006-06-16,556.0944497
2006-06-19,552.0876876
2006-06-20,544.8070602
2006-06-21,548.5295914
2006-06-22,551.9815248
2006-06-23,548.9391347
2006-06-26,549.2319403
2006-06-27,554.8233237
2006-06-28,556.4686551
2006-06-29,568.0252623
2006-06-30,585.8148667
2006-07-03,593.9077783
2006-07-04,596.405454
2006-07-05,583.5469856
2006-07-06,585.7321549
2006-07-07,587.6646249
2006-07-10,591.4520372
2006-07-11,589.3496343
2006-07-12,588.5093121
2006-07-13,574.954316
2006-07-14,565.190537
2006-07-17,556.666655
2006-07-18,557.2081732
2006-07-19,565.153975
2006-07-20,575.6185125
2006-07-21,572.6789971
2006-07-24,574.1970662
2006-07-25,580.1654772
2006-07-26,580.6485802
2006-07-27,591.9007112
2006-07-28,591.9530443
2006-07-31,592.0309095
2006-08-01,586.7519044
2006-08-02,592.1663261
2006-08-03,592.762916
2006-08-04,598.3042262
2006-08-07,596.4705206
2006-08-08,599.5393852
2006-08-09,605.1108808
2006-08-10,601.8084411
2006-08-11,601.2434751
2006-08-14,599.6490764
2006-08-15,601.9621928
2006-08-16,610.0912704
2006-08-17,612.4398985
2006-08-18,608.7573736
2006-08-21,604.6285983
2006-08-22,607.8095154
2006-08-23,602.325418
2006-08-24,598.0477149
2006-08-25,599.2704217
2006-08-28,598.6988831
2006-08-29,602.9870698
2006-08-30,606.7906772
2006-08-31,604.606701
2006-09-01,609.0498283
2006-09-04,617.869359
2006-09-05,617.2243522
2006-09-06,610.6128297
2006-09-07,603.4191388
2006-09-08,602.8391113
2006-09-11,591.6580621
2006-09-12,595.3416276
2006-09-13,601.1720201
2006-09-14,602.8334414
2006-09-15,604.6303475
2006-09-18,613.3808953
2006-09-19,613.1248117
2006-09-20,609.4210925
2006-09-21,607.2950161
2006-09-22,598.9758102
2006-09-25,598.2854239
2006-09-26,601.9704254
2006-09-27,608.6064017
2006-09-28,612.5475508
2006-09-29,610.7526245
2006-10-02,613.0723143
2006-10-03,609.2201274
2006-10-04,608.1721391
2006-10-05,615.6218783
2006-10-06,614.9922929
2006-10-09,612.8594156
2006-10-10,616.1660797
2006-10-11,615.9003021
2006-10-12,619.6375018
2006-10-13,629.6349164
2006-10-16,633.4445322
2006-10-17,629.1076167
2006-10-18,631.0493458
2006-10-19,631.8219301
2006-10-20,631.5333262
2006-10-23,629.7856891
2006-10-24,632.2181959
2006-10-25,635.8098662
2006-10-26,639.7300909
2006-10-27,638.5156406
2006-10-30,631.6752797
2006-10-31,638.0793898
2006-11-01,644.4242542
2006-11-02,643.8499048
2006-11-03,648.232344
2006-11-06,651.1374081
2006-11-07,656.590704
2006-11-08,655.5656448
2006-11-09,660.5913027
2006-11-10,660.7183613
2006-11-13,659.2593091
2006-11-14,665.3874539
2006-11-15,665.9151619
2006-11-16,668.2627548
2006-11-17,663.2784143
2006-11-20,662.5844761
2006-11-21,667.2365654
2006-11-22,674.0332302
2006-11-23,675.3005415
2006-11-24,676.3136007
2006-11-27,676.7789486
2006-11-28,669.335269
2006-11-29,679.7001755
2006-11-30,685.3103676
2006-12-01,686.4357717
2006-12-04,688.8787476
2006-12-05,695.3702379
2006-12-06,697.9373802
2006-12-07,698.1325511
2006-12-08,692.8583151
2006-12-11,690.7498291
2006-12-12,686.5869146
2006-12-13,687.0716585
2006-12-14,695.7380711
2006-12-15,699.0050678
2006-12-18,701.4087201
2006-12-19,690.4428986
2006-12-20,700.1955156
2006-12-21,699.2161023
2006-12-22,698.9414858
2006-12-25,698.1311244
2006-12-26,699.2313646
2006-12-27,706.0436778
2006-12-28,710.1081022
2006-12-29,712.3620663
2007-01-01,712.5041662
2007-01-02,722.9349324
2007-01-03,717.3460736
2007-01-04,707.0321846
2007-01-05,696.7356355
2007-01-08,692.6095902
2007-01-09,685.0465519
2007-01-10,676.5606818
2007-01-11,681.5410759
2007-01-12,689.8974501
2007-01-15,698.2514455
2007-01-16,697.3377619
2007-01-17,696.1100548
2007-01-18,699.1403868
2007-01-19,699.0075947
2007-01-22,703.8160598
2007-01-23,705.1130969
2007-01-24,713.2205356
2007-01-25,711.0871681
2007-01-26,703.8349648
2007-01-29,698.1466922
2007-01-30,701.7971416
2007-01-31,703.1426463
2007-02-01,712.4097015
2007-02-02,719.1730612
2007-02-05,721.4839385
2007-02-06,726.8275369
2007-02-07,725.5941627
2007-02-08,722.7279706
2007-02-09,723.2623755
2007-02-12,714.0695642
2007-02-13,717.025036
2007-02-14,727.814967
2007-02-15,733.2036064
2007-02-16,734.6718808
2007-02-19,736.1643713
2007-02-20,734.8592303
2007-02-21,735.8246551
2007-02-22,741.1122173
2007-02-23,738.8769587
2007-02-26,738.6736178
2007-02-27,717.0288115
2007-02-28,704.4793608
2007-03-01,694.6470412
2007-03-02,692.015431
2007-03-05,666.5685947
2007-03-06,682.2076229
2007-03-07,683.6989949
2007-03-08,696.3399066
2007-03-09,701.6655012
2007-03-12,706.7156787
2007-03-13,701.7102918
2007-03-14,688.8728776
2007-03-15,698.0955503
2007-03-16,697.5607827
2007-03-19,705.1146104
2007-03-20,708.5839925
2007-03-21,716.6880226
2007-03-22,726.499831
2007-03-23,726.6443252
2007-03-26,728.0722674
2007-03-27,726.071324
2007-03-28,719.5244112
2007-03-29,728.5273387
2007-03-30,732.18797
2007-04-02,732.3421481
2007-04-03,739.3670934
2007-04-04,747.7175507
2007-04-05,750.0312134
2007-04-06,750.0463003
2007-04-09,754.8010101
2007-04-10,757.3537203
2007-04-11,760.9312615
2007-04-12,760.7666265
2007-04-13,763.8365864
2007-04-16,772.1128806
2007-04-17,770.283449
2007-04-18,768.7722699
2007-04-19,760.2025651
2007-04-20,771.391455
2007-04-23,772.942504
2007-04-24,772.7173986
2007-04-25,774.0884709
2007-04-26,775.0688419
2007-04-27,769.3543311
2007-04-30,765.8043646
2007-05-01,764.9738546
2007-05-02,769.2550225
2007-05-03,777.8169301
2007-05-04,784.289626
2007-05-07,788.3087346
2007-05-08,784.9081199
2007-05-09,789.7300649
2007-05-10,788.3390115
2007-05-11,786.026237
2007-05-14,792.1986335
2007-05-15,788.3515305
2007-05-16,797.1948462
2007-05-17,797.4029077
2007-05-18,798.5073223
2007-05-21,806.0648131
2007-05-22,809.4200824
2007-05-23,808.5451999
2007-05-24,798.9006947
2007-05-25,799.9049441
2007-05-28,803.4215787
2007-05-29,801.7455345
2007-05-30,796.1203819
2007-05-31,807.9989873
2007-06-01,822.3821079
2007-06-04,825.6292472
2007-06-05,826.6547411
2007-06-06,818.3529094
2007-06-07,815.253722
2007-06-08,806.8713375
2007-06-11,812.7332068
2007-06-12,812.6127167
2007-06-13,813.8969829
2007-06-14,831.0299045
2007-06-15,841.5661328
2007-06-18,850.7174322
2007-06-19,850.6421104
2007-06-20,853.3977086
2007-06-21,854.9085939
2007-06-22,852.5732897
2007-06-25,847.0533229
2007-06-26,843.4700061
2007-06-27,838.6211364
2007-06-28,847.4165705
2007-06-29,849.558744
2007-07-02,860.0261193
2007-07-03,873.3239744
2007-07-04,878.4366801
2007-07-05,880.3553544
2007-07-06,888.3896053
2007-07-09,899.234646
2007-07-10,897.8110951
2007-07-11,896.9700633
2007-07-12,910.9150462
2007-07-13,925.3156
2007-07-16,921.1931628
2007-07-17,921.1560364
2007-07-18,914.6777054
2007-07-19,923.7786947
2007-07-20,929.6177269
2007-07-23,940.0705728
2007-07-24,934.141223
2007-07-25,929.8556167
2007-07-26,907.6993428
2007-07-27,877.9443877
2007-07-30,885.8337824
2007-07-31,899.2911458
2007-08-01,868.1491351
2007-08-02,873.45259
2007-08-03,873.8592134
2007-08-06,857.003195
2007-08-07,860.1419904
2007-08-08,883.5404451
2007-08-09,872.7662705
2007-08-10,843.289323
2007-08-13,853.514921
2007-08-14,841.377883
2007-08-15,822.4924709
2007-08-16,775.5959042
2007-08-17,775.460162
2007-08-20,804.5981231
2007-08-21,802.4931291
2007-08-22,822.1435406
2007-08-23,836.1261575
2007-08-24,838.3698535
2007-08-27,851.4361808
2007-08-28,844.1318201
2007-08-29,842.0281751
2007-08-30,852.8893054
2007-08-31,874.0931949
2007-09-03,876.4255082
2007-09-04,875.1692971
2007-09-05,870.3662781
2007-09-06,877.7044826
2007-09-07,873.3641823
2007-09-10,861.3753284
2007-09-11,872.1559653
2007-09-12,872.0154242
2007-09-13,881.0989201
2007-09-14,885.8258468
2007-09-17,878.7188617
2007-09-18,884.8192547
2007-09-19,914.1456258
2007-09-20,919.7089588
2007-09-21,925.2829335
2007-09-24,934.6933605
2007-09-25,930.7731658
2007-09-26,940.730024
2007-09-27,958.2028626
2007-09-28,960.8222087
2007-10-01,971.2745315
2007-10-02,991.6666179
2007-10-03,986.014724
2007-10-04,977.6200975
2007-10-05,992.272038
2007-10-08,996.0824402
2007-10-09,1002.720725
2007-10-10,1010.999689
2007-10-11,1024.541784
2007-10-12,1013.46965
2007-10-15,1024.16031
2007-10-16,1010.669266
2007-10-17,1014.962907
2007-10-18,1014.396918
2007-10-19,1002.073587
2007-10-22,978.5456959
2007-10-23,1003.24655
2007-10-24,1000.787889
2007-10-25,1016.513419
2007-10-26,1038.715784
2007-10-29,1060.054894
2007-10-30,1054.182977
2007-10-31,1060.278814
2007-11-01,1050.951388
2007-11-02,1036.313317
2007-11-05,1019.40195
2007-11-06,1036.376432
2007-11-07,1035.658859
2007-11-08,1021.384231
2007-11-09,1020.749218
2007-11-12,984.689466
2007-11-13,992.0206796
2007-11-14,1021.905832
2007-11-15,1012.037807
2007-11-16,996.7462506
2007-11-19,981.0723083
2007-11-20,982.1606525
2007-11-21,950.1498947
2007-11-22,949.9507668
2007-11-23,950.0780462
2007-11-26,961.2484831
2007-11-27,949.2585038
2007-11-28,959.810448
2007-11-29,977.5641937
2007-11-30,988.149232
2007-12-03,985.3649605
2007-12-04,990.26771
2007-12-05,1009.270571
2007-12-06,1017.421881
2007-12-07,1021.664572
2007-12-10,1018.283829
2007-12-11,1020.319268
2007-12-12,1013.678664
2007-12-13,989.9605606
2007-12-14,974.3441239
2007-12-17,942.3141601
2007-12-18,946.1191356
2007-12-19,952.9075879
2007-12-20,950.0735941
2007-12-21,967.2052941
2007-12-24,983.5743678
2007-12-25,984.1252298
2007-12-26,987.4874371
2007-12-27,993.1292098
2007-12-28,993.0988646
2007-12-31,992.3064366
2008-01-01,992.491136
2008-01-02,981.3962882
2008-01-03,975.3799546
2008-01-04,971.4576342
2008-01-07,954.0647559
2008-01-08,964.5375798
2008-01-09,970.9642157
2008-01-10,967.5000477
2008-01-11,962.1463518
2008-01-14,965.9980145
2008-01-15,953.7533245
2008-01-16,917.3662766
2008-01-17,910.6245806
2008-01-18,910.4405586
2008-01-21,865.2510648
2008-01-22,843.7263022
2008-01-23,845.9302284
2008-01-24,868.1880035
2008-01-25,886.9127236
2008-01-28,868.7544014
2008-01-29,883.3103795
2008-01-30,876.860971
2008-01-31,876.8147573
2008-02-01,898.275962
2008-02-04,912.8838583
2008-02-05,902.1300573
2008-02-06,887.9668965
2008-02-07,881.640318
2008-02-08,881.440825
2008-02-11,873.6215288
2008-02-12,883.7393709
2008-02-13,889.2293247
2008-02-14,909.0843323
2008-02-15,906.3656165
2008-02-18,915.5187128
2008-02-19,927.1749854
2008-02-20,914.454369
2008-02-21,929.7942549
2008-02-22,927.5545639
2008-02-25,937.7291881
2008-02-26,946.8098957
2008-02-27,961.5398709
2008-02-28,962.1882929
2008-02-29,944.1004724
2008-03-03,925.0758593
2008-03-04,922.0322726
2008-03-05,926.1500533
2008-03-06,930.7758796
2008-03-07,912.0412638
2008-03-10,893.0355501
2008-03-11,910.8820669
2008-03-12,920.9776946
2008-03-13,897.2989964
2008-03-14,889.7634751
2008-03-17,856.8896717
2008-03-18,872.4744201
2008-03-19,873.6303882
2008-03-20,861.837171
2008-03-21,868.8613752
2008-03-24,887.3584536
2008-03-25,908.7024401
2008-03-26,909.1751236
2008-03-27,904.3492238
2008-03-28,905.7702022
2008-03-31,901.8247459
2008-04-01,910.3205608
2008-04-02,933.447013
2008-04-03,936.1539858
2008-04-04,938.1758462
2008-04-07,948.4869067
2008-04-08,941.8835405
2008-04-09,939.3486812
2008-04-10,949.7007473
2008-04-11,951.9154449
2008-04-14,941.4485826
2008-04-15,944.6742149
2008-04-16,956.4002754
2008-04-17,961.2851754
2008-04-18,961.1260812
2008-04-21,969.6335382
2008-04-22,970.5254351
2008-04-23,972.9217868
2008-04-24,966.4989178
2008-04-25,970.6169502
2008-04-28,977.4219696
2008-04-29,964.8660083
2008-04-30,974.5155192
2008-05-01,975.4956787
2008-05-02,985.5509467
2008-05-05,985.9967966
2008-05-06,990.5138354
2008-05-07,986.5261578
2008-05-08,977.0980124
2008-05-09,972.2414252
2008-05-12,976.2648575
2008-05-13,989.912424
2008-05-14,992.4576203
2008-05-15,1004.855297
2008-05-16,1019.555327
2008-05-19,1025.495592
2008-05-20,1011.658079
2008-05-21,1012.148269
2008-05-22,1003.505249
2008-05-23,990.5801937
2008-05-26,979.494199
2008-05-27,981.1874528
2008-05-28,979.2094292
2008-05-29,987.5513129
2008-05-30,993.0847689
2008-06-02,992.1191516
2008-06-03,978.7977427
2008-06-04,968.4285079
2008-06-05,976.0967794
2008-06-06,974.5712792
2008-06-09,960.8520574
2008-06-10,937.4591608
2008-06-11,931.5504973
2008-06-12,922.9214449
2008-06-13,920.324974
2008-06-16,931.4629392
2008-06-17,940.0766197
2008-06-18,936.1997155
2008-06-19,925.0996862
2008-06-20,913.7297312
2008-06-23,903.9538932
2008-06-24,896.6980116
2008-06-25,909.0735622
2008-06-26,903.0724521
2008-06-27,888.6934947
2008-06-30,888.3545104
2008-07-01,873.6960339
2008-07-02,866.5008907
2008-07-03,851.6750093
2008-07-04,846.7017232
2008-07-07,854.52632
2008-07-08,840.7462641
2008-07-09,853.0056618
2008-07-10,853.3730809
2008-07-11,861.0368873
2008-07-14,860.0023544
2008-07-15,837.8799347
2008-07-16,839.0648064
2008-07-17,854.896129
2008-07-18,847.3681402
2008-07-21,865.644377
2008-07-22,860.9603156
2008-07-23,874.69537
2008-07-24,872.176341
2008-07-25,855.2217731
2008-07-28,854.8554565
2008-07-29,847.5744114
2008-07-30,866.1234276
2008-07-31,869.2947758
2008-08-01,859.712406
2008-08-04,845.7860912
2008-08-05,838.6150789
2008-08-06,849.9681203
2008-08-07,846.2382208
2008-08-08,832.8754757
2008-08-11,835.4968473
2008-08-12,831.348078
2008-08-13,823.4273141
2008-08-14,830.7528661
2008-08-15,822.4382258
2008-08-18,812.6276299
2008-08-19,796.8933046
2008-08-20,808.2657433
2008-08-21,803.6031632
2008-08-22,802.1523735
2008-08-25,797.8325418
2008-08-26,786.3286905
2008-08-27,798.0897007
2008-08-28,801.1535334
2008-08-29,800.6031828
2008-09-01,779.8007836
2008-09-02,774.1935585
2008-09-03,760.6407384
2008-09-04,748.3027421
2008-09-05,733.8105077
2008-09-08,763.3565113
2008-09-09,736.3466188
2008-09-10,729.8604684
2008-09-11,710.7763768
2008-09-12,725.3159516
2008-09-15,702.3182777
2008-09-16,663.9892891
2008-09-17,655.5016988
2008-09-18,648.9100193
2008-09-19,712.404498
2008-09-22,720.4847705
2008-09-23,704.0564438
2008-09-24,704.6387467
2008-09-25,710.330578
2008-09-26,699.6029123
2008-09-29,663.1493843
2008-09-30,669.0854975
2008-10-01,669.2367894
2008-10-02,647.4930691
2008-10-03,635.6822654
2008-10-06,577.1435481
2008-10-07,567.8591778
2008-10-08,521.2839098
2008-10-09,530.0234056
2008-10-10,508.8212575
2008-10-13,542.7831152
2008-10-14,577.6358082
2008-10-15,538.834422
2008-10-16,493.2358691
2008-10-17,485.0081774
2008-10-20,502.9174816
2008-10-21,494.1408459
2008-10-22,456.6909443
