Date,EM ASIA VALUE WEIGHTED
1997-10-15,756.4718421755966
1997-10-16,741.1374664635898
1997-10-17,737.3705754807011
1997-10-20,708.2535404995011
1997-10-21,709.4290041960808
1997-10-22,714.8857249677069
1997-10-23,709.157847038848
1997-10-24,683.8893563649293
1997-10-27,667.2009567736011
1997-10-28,621.0385975876131
1997-10-29,634.0991766780087
1997-10-30,624.165678879923
1997-10-31,622.82971643693
1997-11-03,655.2447932209323
1997-11-04,679.2690604343135
1997-11-05,682.0959793469796
1997-11-06,675.0967503358318
1997-11-07,655.447558126422
1997-11-10,648.0032211707147
1997-11-11,640.6563169368368
1997-11-12,631.451672572106
1997-11-13,621.079522221141
1997-11-14,619.650954111523
1997-11-17,608.09798248651
1997-11-18,589.0345233423317
1997-11-19,576.8523689572276
1997-11-20,546.0691992041254
1997-11-21,570.3889364653979
1997-11-24,548.9111293021424
1997-11-25,531.3400585049337
1997-11-26,532.6255513981699
1997-11-27,536.0933192222263
1997-11-28,520.6419154356777
1997-12-01,499.9452096889268
1997-12-02,491.3992944562815
1997-12-03,496.4484571511252
1997-12-04,516.9236271196695
1997-12-05,524.4439706147263
1997-12-08,533.9625628299303
1997-12-09,502.8665534568133
1997-12-10,500.44383787120296
1997-12-11,461.0123951692164
1997-12-12,441.9345824430653
1997-12-15,442.7688319053059
1997-12-16,454.38808740750153
1997-12-17,461.74638894380575
1997-12-18,472.56948383867336
1997-12-19,458.72494713085115
1997-12-22,446.985182381749
1997-12-23,424.11275105786524
1997-12-24,422.453926627661
1997-12-25,422.45392662766096
1997-12-26,448.32944316536344
1997-12-29,456.34836668918416
1997-12-30,447.045113324534
1997-12-31,447.67284993517046
1998-01-01,447.67284993517046
1998-01-02,441.8432829796123
1998-01-05,427.2974828781665
1998-01-06,413.10676255110707
1998-01-07,403.79965483628666
1998-01-08,386.46893108013103
1998-01-09,377.72729482444595
1998-01-12,375.98641383406846
1998-01-13,387.2920532839808
1998-01-14,415.5027786942664
1998-01-15,420.30503247126114
1998-01-16,426.04564532721554
1998-01-19,461.5771016244882
1998-01-20,456.8383221205099
1998-01-21,443.276398139598
1998-01-22,422.42930238608807
1998-01-23,417.3279245738317
1998-01-26,433.27164995953933
1998-01-27,438.0225376531524
1998-01-28,439.82347327199113
1998-01-29,441.8599407451454
1998-01-30,478.4650246293529
1998-02-02,497.70224905694505
1998-02-03,528.7053015548514
1998-02-04,515.753934871756
1998-02-05,526.0088300219961
1998-02-06,542.447154526332
1998-02-09,546.2593839206957
1998-02-10,561.6759001538026
1998-02-11,560.6071187515724
1998-02-12,532.9710304462428
1998-02-13,517.4220784434453
1998-02-16,494.27387269509114
1998-02-17,505.79981439173764
1998-02-18,517.8889130314494
1998-02-19,541.500496793305
1998-02-20,542.9175624711064
1998-02-23,544.675624669399
1998-02-24,550.2590353102195
1998-02-25,542.8281885825131
1998-02-26,554.9605690833017
1998-02-27,572.2584756231097
1998-03-02,594.3066560868808
1998-03-03,577.1428679970526
1998-03-04,566.7636896094622
1998-03-05,539.4195664193674
1998-03-06,532.0057499258929
1998-03-09,526.3672186267944
1998-03-10,543.3384866055235
1998-03-11,544.0569946561948
1998-03-12,546.2037991751179
1998-03-13,563.0073852719289
1998-03-16,563.1742309956808
1998-03-17,557.4935143876332
1998-03-18,561.2590815841615
1998-03-19,571.5132785547886
1998-03-20,577.0525796310776
1998-03-23,594.5492716305596
1998-03-24,584.9998781933803
1998-03-25,592.1209202804663
1998-03-26,584.5084569548222
1998-03-27,589.6998988397951
1998-03-30,573.1849531288046
1998-03-31,569.0233606122492
1998-04-01,557.6366857115665
1998-04-02,543.6968736230418
1998-04-03,531.74915967362
1998-04-06,537.2814732489272
1998-04-07,547.2356359777735
1998-04-08,549.7414323431818
1998-04-09,561.3638683418009
1998-04-10,560.3416000515505
1998-04-13,564.6059593335451
1998-04-14,553.4769984607482
1998-04-15,552.2259535507338
1998-04-16,537.9779252243457
1998-04-17,538.537915937436
1998-04-20,536.1450647847407
1998-04-21,538.6560778586088
1998-04-22,532.8693134142773
1998-04-23,524.5254509307157
1998-04-24,523.9390142510357
1998-04-27,514.4767728706971
1998-04-28,514.8121706236526
1998-04-29,514.4384342150692
1998-04-30,517.3114501335637
1998-05-01,519.3586228229908
1998-05-04,513.2345995502685
1998-05-05,510.0974333057632
1998-05-06,483.7815910469091
1998-05-07,483.4425270810205
1998-05-08,480.5784902920729
1998-05-11,477.5032340399871
1998-05-12,467.97341035199213
1998-05-13,449.51604994596875
1998-05-14,456.41923714096134
1998-05-15,453.4025304538667
1998-05-18,443.89434981362984
1998-05-19,443.2922013366071
1998-05-20,456.9753789159559
1998-05-21,463.7944100595421
1998-05-22,457.4240087340061
1998-05-25,448.8034017207873
1998-05-26,436.29506959785834
1998-05-27,425.3540779828315
1998-05-28,423.2779492538209
1998-05-29,420.6726992357163
1998-06-01,405.8955426054079
1998-06-02,401.39056160787914
1998-06-03,408.4030558789244
1998-06-04,403.3074569922004
1998-06-05,400.0062347473068
1998-06-08,396.24023986791127
1998-06-09,393.35260890170434
1998-06-10,374.1999378887732
1998-06-11,372.7449461559451
1998-06-12,362.1961716108409
1998-06-15,344.45513959274217
1998-06-16,339.55677531698586
1998-06-17,360.5155782333512
1998-06-18,376.03835018877686
1998-06-19,368.0146256191371
1998-06-22,357.7745038014446
1998-06-23,353.0267253768412
1998-06-24,353.02491489859534
1998-06-25,351.4674968844447
1998-06-26,345.2477383398853
1998-06-29,343.9580875335398
1998-06-30,347.79903220129495
1998-07-01,356.09412474881486
1998-07-02,357.1768524768904
1998-07-03,354.8384766901269
1998-07-06,359.01637993975294
1998-07-07,361.0380800460007
1998-07-08,361.33541429922434
1998-07-09,360.65068704666356
1998-07-10,352.5068479278275
1998-07-13,345.2490491640369
1998-07-14,349.7378361668889
1998-07-15,356.8737652299546
1998-07-16,368.0078089265613
1998-07-17,373.6478930388397
1998-07-20,382.0483848540281
1998-07-21,377.8498657335307
1998-07-22,371.37709201389407
1998-07-23,360.33990048474703
1998-07-24,363.8009108569037
1998-07-27,358.4284808375606
1998-07-28,354.89597365202115
1998-07-29,355.75420265585143
1998-07-30,358.0257319286651
1998-07-31,360.54979109128544
1998-08-03,346.5451621487126
1998-08-04,347.4411645167383
1998-08-05,339.892025062425
1998-08-06,328.8601703826336
1998-08-07,325.65923670191916
1998-08-10,315.61768182447713
1998-08-11,308.95401552948647
1998-08-12,308.0432391977501
1998-08-13,305.97039807190174
1998-08-14,308.22942657129136
1998-08-17,302.73555205530613
1998-08-18,298.6984425095556
1998-08-19,312.72557376529204
1998-08-20,322.14693484166645
1998-08-21,314.1899966875072
1998-08-24,306.5355648809747
1998-08-25,308.217385542338
1998-08-26,308.7547786965236
1998-08-27,303.76527172990353
1998-08-28,294.64308324273827
1998-08-31,291.94800850970114
1998-09-01,288.1260923578639
1998-09-02,297.748616351354
1998-09-03,301.4675636065906
1998-09-04,311.3776372366114
1998-09-07,340.92013058938073
1998-09-08,322.6231099995097
1998-09-09,326.7427938788736
1998-09-10,328.83569668059573
1998-09-11,317.4763089065936
1998-09-14,318.38058863692646
1998-09-15,317.501989234837
1998-09-16,322.1230482198313
1998-09-17,318.20340523243783
1998-09-18,314.13584042397247
1998-09-21,309.3293029407137
1998-09-22,307.565460255443
1998-09-23,305.96213168466033
1998-09-24,320.8475991715665
1998-09-25,318.43109891250987
1998-09-28,319.112638799875
1998-09-29,319.47068059566453
1998-09-30,297.6425848534808
1998-10-01,293.4663813093459
1998-10-02,291.5360575677206
1998-10-05,289.5116417621083
1998-10-06,291.7289965026483
1998-10-07,298.0797953644589
1998-10-08,301.60881606902706
1998-10-09,317.4884773255489
1998-10-12,331.7707530363684
1998-10-13,322.17184325793204
1998-10-14,321.6055201920978
1998-10-15,334.994776234036
1998-10-16,342.05627693451055
1998-10-19,345.0686330222681
1998-10-20,356.40796656890734
1998-10-21,354.62315226461857
1998-10-22,353.61607031939053
1998-10-23,352.53170104245874
1998-10-26,354.0356212922091
1998-10-27,346.69848834263985
1998-10-28,348.8008031351979
1998-10-29,354.58033682158896
1998-10-30,357.7197816845059
1998-11-02,371.18595850043135
1998-11-03,374.6714279502206
1998-11-04,378.83361940122046
1998-11-05,381.7603243919447
1998-11-06,383.8594444543375
1998-11-09,391.3621440417383
1998-11-10,378.70794420944594
1998-11-11,381.9469954674707
1998-11-12,377.42387261760524
1998-11-13,379.35760856991624
1998-11-16,390.003584711828
1998-11-17,396.6394961144532
1998-11-18,396.78623748527235
1998-11-19,408.74769217677783
1998-11-20,421.01440832835414
1998-11-23,430.4699713873781
1998-11-24,434.08920332121585
1998-11-25,435.2312203171999
1998-11-26,429.86668946506023
1998-11-27,429.1566770108413
1998-11-30,429.31524702458535
1998-12-01,423.06288993704806
1998-12-02,425.8522642063724
1998-12-03,427.9777035874804
1998-12-04,440.7537284121842
1998-12-07,473.91173955940076
1998-12-08,473.1215222788188
1998-12-09,479.75116099933655
1998-12-10,502.2688428670357
1998-12-11,490.58701483231744
1998-12-14,493.79357997921716
1998-12-15,503.53934832395896
1998-12-16,489.2843570103005
1998-12-17,472.33010691836813
1998-12-18,470.3449862391094
1998-12-21,500.06004732874857
1998-12-22,491.95799846420897
1998-12-23,491.78706411038013
1998-12-24,493.9280884729573
1998-12-25,494.6018605654212
1998-12-28,499.56734966897284
1998-12-29,499.27075370105547
1998-12-30,504.17401248515694
1998-12-31,502.20089534318953
1999-01-01,502.20089534318953
1999-01-04,526.7016182923965
1999-01-05,540.8961436193338
1999-01-06,558.8092333974272
1999-01-07,582.486960661529
1999-01-08,576.1483487344012
1999-01-11,582.9966337720609
1999-01-12,570.0247260618161
1999-01-13,561.6520828691393
1999-01-14,536.9594041332451
1999-01-15,543.611062513334
1999-01-18,550.7052062675965
1999-01-19,547.6028941353709
1999-01-20,549.258056520261
1999-01-21,532.3755926076532
1999-01-22,508.90014099740165
1999-01-25,497.1435033204532
1999-01-26,496.7912505985141
1999-01-27,516.7537893656392
1999-01-28,515.2599721140542
1999-01-29,513.2530907663923
1999-02-01,513.0265961055796
1999-02-02,505.4107693302896
1999-02-03,500.30393214869343
1999-02-04,491.26152964217346
1999-02-05,489.46188046248506
1999-02-08,485.7023726839549
1999-02-09,470.9344584214086
1999-02-10,474.49418339000624
1999-02-11,475.3586130614534
1999-02-12,492.8006583015556
1999-02-15,492.827726978174
1999-02-16,493.80185159998433
1999-02-17,493.0051690160825
1999-02-18,483.71713589544754
1999-02-19,472.04558470969204
1999-02-22,466.13778423727626
1999-02-23,464.7937258167036
1999-02-24,462.5778913211662
1999-02-25,461.8413554987612
1999-02-26,472.9677686809472
1999-03-01,477.1318406156058
1999-03-02,483.0557196842393
1999-03-03,485.3618287521705
1999-03-04,479.4032361357516
1999-03-05,482.36734888987525
1999-03-08,504.4525557826459
1999-03-09,504.55402915069243
1999-03-10,504.44949363713505
1999-03-11,508.1749705099936
1999-03-12,513.2646563470321
1999-03-15,518.9202405722791
1999-03-16,523.3901032891977
1999-03-17,522.832999066566
1999-03-18,514.3639491756485
1999-03-19,532.4833875509006
1999-03-22,537.8783645633054
1999-03-23,541.2268482164254
1999-03-24,538.7562970696165
1999-03-25,536.9660909867869
1999-03-26,536.6591868093852
1999-03-29,531.0232624338165
1999-03-30,542.5609939314496
1999-03-31,543.4035554284718
1999-04-01,557.7499790437469
1999-04-02,569.043492042866
1999-04-05,563.4689840875869
1999-04-06,576.589757452613
1999-04-07,580.7343376723896
1999-04-08,589.5374577508672
1999-04-09,593.6790365739744
1999-04-12,591.4401654330591
1999-04-13,592.9300193896509
1999-04-14,593.9325207336401
1999-04-15,615.4303999943979
1999-04-16,629.7349179794976
1999-04-19,660.4105082081071
1999-04-20,665.8607395319347
1999-04-21,650.910191972508
1999-04-22,647.7140227549306
1999-04-23,661.5345626752668
1999-04-26,683.6333136832563
1999-04-27,704.3879952732399
1999-04-28,702.5443025867194
1999-04-29,680.087927237047
1999-04-30,681.9809300021926
1999-05-03,682.5781909441638
1999-05-04,704.8305522019929
1999-05-05,706.3677036522279
1999-05-06,737.2302516510687
1999-05-07,743.36341272546
1999-05-10,749.7507769275098
1999-05-11,733.2130404742786
1999-05-12,724.3844407837983
1999-05-13,710.8304147544478
1999-05-14,710.464464245893
1999-05-17,692.4582814743272
1999-05-18,711.6597649633414
1999-05-19,715.8225264275384
1999-05-20,698.2934784658783
1999-05-21,698.1330822440054
1999-05-24,695.219520960007
1999-05-25,699.1836460433232
1999-05-26,704.0357017915536
1999-05-27,704.7160136247055
1999-05-28,701.3661576938653
1999-05-31,706.805464547435
1999-06-01,715.4756135333334
1999-06-02,727.8334776971843
1999-06-03,735.7650774351182
1999-06-04,751.5138923252149
1999-06-07,779.258749468704
1999-06-08,796.4505636383236
1999-06-09,775.8536092497584
1999-06-10,807.3836052643964
1999-06-11,805.6793099856174
1999-06-14,793.1019013319452
1999-06-15,779.303276615577
1999-06-16,800.8213426904603
1999-06-17,815.6533975823294
1999-06-18,819.9409649721482
1999-06-21,853.1877163293094
1999-06-22,867.4277913114145
1999-06-23,864.8128284819318
1999-06-24,862.1490202885224
1999-06-25,858.5577695642392
1999-06-28,873.1639354347009
1999-06-29,875.7606620294272
1999-06-30,864.0157236423233
1999-07-01,878.5135705159511
1999-07-02,893.2320581230523
1999-07-05,913.7674437586496
1999-07-06,924.7854994784134
1999-07-07,927.978003401761
1999-07-08,922.0063491159011
1999-07-09,936.6409538914421
1999-07-12,937.1713798013009
1999-07-13,922.9869023454912
1999-07-14,899.1206219913876
1999-07-15,907.2436591347933
1999-07-16,915.6366455084257
1999-07-19,914.9709115807638
1999-07-20,904.720781252949
1999-07-21,886.585543120018
1999-07-22,885.7893317698251
1999-07-23,842.6986468024936
1999-07-26,820.1654526633884
1999-07-27,843.040020079363
1999-07-28,858.0657417115387
1999-07-29,880.3472369413607
1999-07-30,865.1494916640736
1999-08-02,854.6244791494145
1999-08-03,864.5428734165084
1999-08-04,867.030400294572
1999-08-05,840.3027115435456
1999-08-06,830.9113535077438
1999-08-09,835.6597292874771
1999-08-10,844.5941959155446
1999-08-11,823.320276268668
1999-08-12,828.3289742369914
1999-08-13,817.7840313280618
1999-08-16,831.7079778543174
1999-08-17,819.9508016556052
1999-08-18,822.3224937017419
1999-08-19,826.0855868717662
1999-08-20,839.3416660388176
1999-08-23,866.0735647106975
1999-08-24,871.9196967589502
1999-08-25,893.2098866836122
1999-08-26,895.9804087782767
1999-08-27,898.1684865110577
1999-08-30,889.5415859396455
1999-08-31,890.0912910442122
1999-09-01,868.34917132052
1999-09-02,854.1520981794133
1999-09-03,854.4151360087092
1999-09-06,873.9109754469396
1999-09-07,872.8051859352491
1999-09-08,863.0529503678266
1999-09-09,870.8451929252914
1999-09-10,880.3447957364559
1999-09-13,893.4201695371808
1999-09-14,885.8837795323574
1999-09-15,868.7735235311682
1999-09-16,842.6123163899614
1999-09-17,845.6625330220718
1999-09-20,848.3705077817403
1999-09-21,856.6412164785196
1999-09-22,846.3130002873604
1999-09-23,844.3671002022865
1999-09-24,842.2253981909009
1999-09-27,817.4779210817061
1999-09-28,810.3044480586565
1999-09-29,797.8123257119016
1999-09-30,782.9063904669159
1999-10-01,787.8493005026922
1999-10-04,778.3869891488677
1999-10-05,767.023443895594
1999-10-06,788.3372077905061
1999-10-07,809.4559197238502
1999-10-08,802.8540541918378
1999-10-11,804.0811791627083
1999-10-12,822.5972886999626
1999-10-13,817.6720239911659
1999-10-14,821.0189890286696
1999-10-15,809.3538103354865
1999-10-18,793.3043977815157
1999-10-19,786.6876151063136
1999-10-20,801.9922226338261
1999-10-21,795.7204297646424
1999-10-22,795.670905108614
1999-10-25,786.1106879061014
1999-10-26,786.2124823501324
1999-10-27,779.5981065772428
1999-10-28,787.5120854782292
1999-10-29,789.859981585496
1999-11-01,806.4557061587673
1999-11-02,822.6651534461861
1999-11-03,817.0761411734184
1999-11-04,831.7545244780575
1999-11-05,835.8594112931197
1999-11-08,832.9119440616793
1999-11-09,847.5389222133338
1999-11-10,841.4424945995079
1999-11-11,849.3405923224282
1999-11-12,854.3286683138034
1999-11-15,849.7188385579884
1999-11-16,855.376177040679
1999-11-17,835.2097747330685
1999-11-18,841.0583345371867
1999-11-19,852.4138864309814
1999-11-22,854.7481554274701
1999-11-23,852.0540221354009
1999-11-24,854.4464646063444
1999-11-25,852.0734288186086
1999-11-26,838.1836716203803
1999-11-29,852.7790828589333
1999-11-30,862.7318024668175
1999-12-01,865.9037909375211
1999-12-02,866.4556873499488
1999-12-03,867.3709623600089
1999-12-06,875.6359514150906
1999-12-07,864.5568361518287
1999-12-08,862.0039833110168
1999-12-09,852.4125568732321
1999-12-10,872.2318501846198
1999-12-13,875.2082815298829
1999-12-14,869.6681838836209
1999-12-15,857.6945778981885
1999-12-16,855.7311609319875
1999-12-17,848.7309655976504
1999-12-20,853.4024818284014
1999-12-21,842.8968811627545
1999-12-22,847.3292733439745
1999-12-23,842.6180573889801
1999-12-24,845.2104759137186
1999-12-27,839.6148001349551
1999-12-28,852.7223843453315
1999-12-29,854.4803320905635
1999-12-30,860.6207778723492
1999-12-31,861.1885388117264
2000-01-03,877.0951796138645
2000-01-04,924.4072147109615
2000-01-05,895.3028868704686
2000-01-06,880.0054276302405
2000-01-07,890.916674168081
2000-01-10,909.559701941365
2000-01-11,893.6198293293149
2000-01-12,899.4498375337414
2000-01-13,900.1131260267412
2000-01-14,903.0125948020973
2000-01-17,917.6818605091403
2000-01-18,913.3768264377663
2000-01-19,887.5200846097723
2000-01-20,889.6324484611844
2000-01-21,887.6291420524102
2000-01-24,892.4627329667998
2000-01-25,872.8607415445106
2000-01-26,875.1447602753278
2000-01-27,888.8215753636591
2000-01-28,900.6329294802449
2000-01-31,894.4806926674962
2000-02-01,893.3496895115849
2000-02-02,901.6203187453493
2000-02-03,906.3620959396612
2000-02-04,908.8306944576854
2000-02-07,913.3739722918872
2000-02-08,911.001851806189
2000-02-09,912.3000005720023
2000-02-10,906.271550477346
2000-02-11,897.5913441460042
2000-02-14,870.911493961694
2000-02-15,859.8669555267553
2000-02-16,859.3386567057645
2000-02-17,874.8888402364263
2000-02-18,859.174284908653
2000-02-21,844.3478115815303
2000-02-22,826.1613934122341
2000-02-23,837.6507115145611
2000-02-24,830.1480049272703
2000-02-25,824.2216305482236
2000-02-28,817.1787896498269
2000-02-29,806.8600618728321
2000-03-01,819.0989727762353
2000-03-02,836.8263552801608
2000-03-03,822.2012342102939
2000-03-06,834.8682367152808
2000-03-07,833.275208795597
2000-03-08,832.2368242805345
2000-03-09,820.1735093041713
2000-03-10,817.4244412514886
2000-03-13,783.7046584098924
2000-03-14,788.3836078834643
2000-03-15,777.6727313617644
2000-03-16,778.0353164209588
2000-03-17,791.4085941987486
2000-03-20,786.5040638186114
2000-03-21,799.9727538593073
2000-03-22,809.4920539908991
2000-03-23,812.9660882339213
2000-03-24,815.3617663146805
2000-03-27,827.1746748492063
2000-03-28,833.7098262700467
2000-03-29,836.0733303776645
2000-03-30,833.5345783230132
2000-03-31,827.6774683158327
2000-04-03,826.8771781991067
2000-04-04,812.4739531260437
2000-04-05,814.5171924133813
2000-04-06,805.9373797102276
2000-04-07,825.4642151349101
2000-04-10,844.449065588025
2000-04-11,836.3278807605072
2000-04-12,827.0969081672254
2000-04-13,817.8190606374601
2000-04-14,807.1307053289939
2000-04-17,751.6766861758356
2000-04-18,776.0625905196234
2000-04-19,774.3391221724955
2000-04-20,773.6110800398078
2000-04-21,777.1307566489616
2000-04-24,760.0700055119322
2000-04-25,756.731458379508
2000-04-26,745.1937559781283
2000-04-27,735.3423445593776
2000-04-28,747.5237808863791
2000-05-01,746.3038029695635
2000-05-02,740.0821688127628
2000-05-03,736.3348722100146
2000-05-04,739.3310823637946
2000-05-05,748.1169500169309
2000-05-08,744.0558171807261
2000-05-09,740.6478218477808
2000-05-10,733.4213483267629
2000-05-11,721.2282896063671
2000-05-12,712.557880192806
2000-05-15,704.6924039899551
2000-05-16,711.6129689421147
2000-05-17,710.260519670112
2000-05-18,700.1965802041459
2000-05-19,701.7535977423361
2000-05-22,673.4959892504745
2000-05-23,665.5948529405443
2000-05-24,666.5414870405518
2000-05-25,677.3942042470176
2000-05-26,661.1633575092786
2000-05-29,667.9461267524064
2000-05-30,683.6203425712758
2000-05-31,699.6549045935894
2000-06-01,695.9461848988342
2000-06-02,712.0558706557523
2000-06-05,735.9413161010801
2000-06-06,734.8514069887779
2000-06-07,743.9813751761507
2000-06-08,737.7924958537947
2000-06-09,756.9289760913257
2000-06-12,761.4377063019423
2000-06-13,740.4396243780872
2000-06-14,743.8048823850776
2000-06-15,725.3192195397297
2000-06-16,724.003457963966
2000-06-19,718.0835189089295
2000-06-20,732.0393489978453
2000-06-21,729.1757766226845
2000-06-22,728.6982909404093
2000-06-23,725.2335848319252
2000-06-26,725.1528288247371
2000-06-27,732.6517381392894
2000-06-28,738.6026110313035
2000-06-29,732.0510718535727
2000-06-30,735.7463649939327
2000-07-03,741.7695473594064
2000-07-04,733.2294211566941
2000-07-05,745.5536666639314
