Date,EM FAR EAST VALUE WEIGHTED
1997-05-26,953.5248625757406
1997-05-27,954.8305663028398
1997-05-28,966.710590805582
1997-05-29,974.9385877833101
1997-05-30,982.0029749382142
1997-06-02,994.0134183033247
1997-06-03,999.0742357488058
1997-06-04,994.1835250598803
1997-06-05,994.1181834619692
1997-06-06,991.2884515523842
1997-06-09,992.8067967151215
1997-06-10,988.516888290582
1997-06-11,985.3128509484483
1997-06-12,987.7042980243433
1997-06-13,983.7452032299784
1997-06-16,991.0983668861693
1997-06-17,988.7050281135621
1997-06-18,979.4763545807091
1997-06-19,974.6800853028639
1997-06-20,980.1020041404078
1997-06-23,983.5114289859631
1997-06-24,977.456023637191
1997-06-25,973.158494509659
1997-06-26,978.5450596851716
1997-06-27,980.0308407305496
1997-06-30,983.0637307250021
1997-07-01,991.9804073102429
1997-07-02,1020.9418970008844
1997-07-03,1028.5853793959466
1997-07-04,1029.9640103843292
1997-07-07,1011.8385916363364
1997-07-08,1000.192286862862
1997-07-09,999.058598697653
1997-07-10,994.646912720163
1997-07-11,981.2256445973716
1997-07-14,973.5764050020657
1997-07-15,972.9784167292748
1997-07-16,969.6841945377073
1997-07-17,972.1474896052043
1997-07-18,968.9243732174411
1997-07-21,969.796872655933
1997-07-22,959.128804579948
1997-07-23,950.6015009013694
1997-07-24,958.2201394131249
1997-07-25,959.5523665632389
1997-07-28,970.8868549962395
1997-07-29,977.6237648955117
1997-07-30,970.3907117582542
1997-07-31,965.5740805682784
1997-08-01,958.8369060276896
1997-08-04,960.6500911426333
1997-08-05,949.9354405409625
1997-08-06,945.902228851254
1997-08-07,936.019087979635
1997-08-08,935.8356903575907
1997-08-11,927.2246908852604
1997-08-12,919.5207682888868
1997-08-13,918.8690006196572
1997-08-14,908.096691973051
1997-08-15,898.5073961325334
1997-08-18,872.2095910460745
1997-08-19,865.2462957194273
1997-08-20,883.1986212333413
1997-08-21,886.0706915913676
1997-08-22,869.0052355137265
1997-08-25,851.7619262279379
1997-08-26,842.2755541387186
1997-08-27,830.9019443621603
1997-08-28,793.6597313041715
1997-08-29,779.1434453937259
1997-09-01,756.3914583970779
1997-09-02,754.1418301391753
1997-09-03,744.416829184772
1997-09-04,736.2440160726405
1997-09-05,779.4550335528543
1997-09-08,800.5731785746386
1997-09-09,804.8323939237731
1997-09-10,791.0514733059039
1997-09-11,783.9006095579012
1997-09-12,782.0232841233485
1997-09-15,776.3459204202322
1997-09-16,768.0945802549389
1997-09-17,760.7862912120477
1997-09-18,756.4128377724344
1997-09-19,754.7534264914237
1997-09-22,732.9750662326977
1997-09-23,734.5678801097392
1997-09-24,738.2800994651964
1997-09-25,737.7821250342242
1997-09-26,734.2892155024173
1997-09-29,729.8983815153905
1997-09-30,731.3889214100979
1997-10-01,715.8585871927519
1997-10-02,710.379730356325
1997-10-03,700.4073223648645
1997-10-06,693.3985553651122
1997-10-07,686.4406635255065
1997-10-08,687.3804688003365
1997-10-09,694.9054448001351
1997-10-10,705.6369797230899
1997-10-13,700.6125728213866
1997-10-14,700.6518907481142
1997-10-15,685.56018807474
1997-10-16,666.4605816753266
1997-10-17,661.7822022564225
1997-10-20,625.6953680264813
1997-10-21,627.970967532649
1997-10-22,635.1488324992289
1997-10-23,632.472235118089
1997-10-24,606.1936560050857
1997-10-27,588.1274200391433
1997-10-28,537.1157334814237
1997-10-29,551.385504020177
1997-10-30,544.5799776257526
1997-10-31,542.5826677988368
1997-11-03,581.3692783983746
1997-11-04,609.2269887369807
1997-11-05,613.019957853696
1997-11-06,606.1250822597985
1997-11-07,584.7661267764735
1997-11-10,577.2046480850765
1997-11-11,569.29678880188
1997-11-12,563.6083955979519
1997-11-13,555.8641806177442
1997-11-14,553.9909898026713
1997-11-17,540.4722377062603
1997-11-18,523.1562551759085
1997-11-19,510.89679055724525
1997-11-20,475.80056572577865
1997-11-21,502.8653507955395
1997-11-24,483.9117274547389
1997-11-25,462.5572704237873
1997-11-26,462.44549771799973
1997-11-27,463.5499834950025
1997-11-28,448.57044598500426
1997-12-01,427.5990211809365
1997-12-02,418.94172279743566
1997-12-03,423.8163166703499
1997-12-04,445.8848911495761
1997-12-05,455.45619389507647
1997-12-08,465.2927655186134
1997-12-09,433.9109190896101
1997-12-10,432.5700116115744
1997-12-11,392.1740051299453
1997-12-12,371.9059513677044
1997-12-15,372.0931593263867
1997-12-16,382.69994258172505
1997-12-17,389.6601324245513
1997-12-18,400.8235643647054
1997-12-19,384.87613359936046
1997-12-22,370.1203235822972
1997-12-23,345.02075532595825
1997-12-24,344.16253291187587
1997-12-25,344.16253291187587
1997-12-26,370.683556333254
1997-12-29,377.1597706362013
1997-12-30,368.7800406505152
1997-12-31,368.4037304280826
1998-01-01,368.4037304280826
1998-01-02,360.0480881286107
1998-01-05,344.01406724416745
1998-01-06,329.61108718332497
1998-01-07,320.85417213436494
1998-01-08,305.4353437337386
1998-01-09,298.78989045819935
1998-01-12,301.2813718346572
1998-01-13,312.4512181426202
1998-01-14,343.963817545152
1998-01-15,349.5215862825128
1998-01-16,354.19082288750025
1998-01-19,387.39049440066486
1998-01-20,383.4429078421343
1998-01-21,368.7992219194287
1998-01-22,347.9375386496474
1998-01-23,343.36797437630844
1998-01-26,360.1726771715765
1998-01-27,365.93432744766966
1998-01-28,370.60897715764776
1998-01-29,372.4769135408898
1998-01-30,411.6480725691765
1998-02-02,429.0593893573801
1998-02-03,462.26412843076747
1998-02-04,449.40402971384066
1998-02-05,460.08889242928564
1998-02-06,477.3150535092158
1998-02-09,481.91648358055835
1998-02-10,499.0485780144838
1998-02-11,498.34292889225304
1998-02-12,469.31640594555483
1998-02-13,451.81939289525735
1998-02-16,425.6302958402797
1998-02-17,438.8509995737603
1998-02-18,451.92233221968485
1998-02-19,476.5041981278853
1998-02-20,478.21971065560575
1998-02-23,478.93612522341004
1998-02-24,484.5504086394115
1998-02-25,476.7953952976571
1998-02-26,487.10676714437614
1998-02-27,503.9665116775066
1998-03-02,523.8828498753862
1998-03-03,509.11376653155133
1998-03-04,495.5517508474
1998-03-05,467.01512161847546
1998-03-06,459.9126085464245
1998-03-09,451.3225385973147
1998-03-10,469.2781127730663
1998-03-11,471.1500117996165
1998-03-12,475.0109413257279
1998-03-13,492.80042064066924
1998-03-16,490.97660794201147
1998-03-17,485.564974453612
1998-03-18,488.49194643886676
1998-03-19,499.7003405195224
1998-03-20,505.3078475449075
1998-03-23,520.2075979425365
1998-03-24,510.49438610841753
1998-03-25,516.2288550945506
1998-03-26,509.66109650031
1998-03-27,514.5219860566207
1998-03-30,497.3062064846379
1998-03-31,493.6237810816316
1998-04-01,479.71249171100106
1998-04-02,463.87642286350984
1998-04-03,449.6979259290594
1998-04-06,452.3298801417069
1998-04-07,461.74024938163654
1998-04-08,464.6405686136049
1998-04-09,476.9887089765941
1998-04-10,475.9036964844928
1998-04-13,480.2135033489155
1998-04-14,468.1285505210599
1998-04-15,463.34712835038295
1998-04-16,450.2691326808154
1998-04-17,448.65151665325624
1998-04-20,445.14930352511857
1998-04-21,445.6207131073041
1998-04-22,442.8622624737337
1998-04-23,436.8133142804348
1998-04-24,437.7465050050083
1998-04-27,426.9205053849464
1998-04-28,427.32210630977346
1998-04-29,430.536563033227
1998-04-30,432.8264021188853
1998-05-01,435.02162966654777
1998-05-04,425.4042324841421
1998-05-05,420.4880346662226
1998-05-06,395.09251183008666
1998-05-07,394.7673959561068
1998-05-08,393.1609021451762
1998-05-11,390.1530028168482
1998-05-12,381.95082816186374
1998-05-13,368.64064558946455
1998-05-14,374.79824531744356
1998-05-15,373.2525871440398
1998-05-18,361.1590703588561
1998-05-19,360.35400097023086
1998-05-20,374.1521428637018
1998-05-21,383.54135248676016
1998-05-22,377.49883452955595
1998-05-25,368.0344629037613
1998-05-26,356.1753488503569
1998-05-27,347.0140349450923
1998-05-28,347.0597482511925
1998-05-29,345.6735890288549
1998-06-01,332.10313553710745
1998-06-02,328.6425542532918
1998-06-03,334.2331223537653
1998-06-04,329.5377191201661
1998-06-05,329.8097296473548
1998-06-08,326.4833809464781
1998-06-09,323.2538471193435
1998-06-10,307.67780698243973
1998-06-11,305.99805308145676
1998-06-12,294.0468859097514
1998-06-15,280.0883012393808
1998-06-16,275.9085565359788
1998-06-17,292.6226221256366
1998-06-18,310.7864716769936
1998-06-19,305.5018041271632
1998-06-22,297.01928164381
1998-06-23,293.4962810895642
1998-06-24,291.71307577318504
1998-06-25,288.76472345762033
1998-06-26,283.5070481064481
1998-06-29,280.8384165993702
1998-06-30,284.60391614281946
1998-07-01,294.2530058182265
1998-07-02,296.6686123505243
1998-07-03,296.42855957491724
1998-07-06,298.8287565771817
1998-07-07,300.41503061370577
1998-07-08,300.6730054245061
1998-07-09,299.4268982027411
1998-07-10,290.1176920770927
1998-07-13,283.4135049374829
1998-07-14,287.5178373608557
1998-07-15,294.81535314331967
1998-07-16,304.08987939097227
1998-07-17,310.0192973381991
1998-07-20,320.0158617275959
1998-07-21,316.68725485388796
1998-07-22,309.93216857943037
1998-07-23,300.6475611960424
1998-07-24,305.4365109458533
1998-07-27,300.6811949160703
1998-07-28,296.02527798330766
1998-07-29,296.2172291820517
1998-07-30,299.271486695419
1998-07-31,302.4839549136403
1998-08-03,290.03891883775464
1998-08-04,290.49013849295306
1998-08-05,281.8744539575711
1998-08-06,270.98539225759964
1998-08-07,268.10629767689346
1998-08-10,258.38079152873263
1998-08-11,253.21576493208124
1998-08-12,252.85046952684343
1998-08-13,249.9744572115068
1998-08-14,252.82190908492723
1998-08-17,248.3822448848222
1998-08-18,245.3866782599133
1998-08-19,260.0467974188675
1998-08-20,266.9531906810407
1998-08-21,260.1472462660722
1998-08-24,251.1203086779174
1998-08-25,252.42569913302083
1998-08-26,252.72805981287743
1998-08-27,248.1942480239219
1998-08-28,240.68484402038158
1998-08-31,237.45649257297305
1998-09-01,234.93487377532622
1998-09-02,244.10542273981122
1998-09-03,247.61666784836737
1998-09-04,256.76069402890425
1998-09-07,284.13605942153987
1998-09-08,265.5005738746319
1998-09-09,269.238889068905
1998-09-10,270.83488579274524
1998-09-11,259.7948426622144
1998-09-14,259.0687174800891
1998-09-15,258.419523461457
1998-09-16,263.23014145007323
1998-09-17,259.8272601249442
1998-09-18,256.32539318612055
1998-09-21,251.47500039849587
1998-09-22,249.6416822463925
1998-09-23,247.45719931283844
1998-09-24,261.5324743274572
1998-09-25,259.0900980832583
1998-09-28,259.9918103637274
1998-09-29,261.1835760456884
1998-09-30,240.2531164603933
1998-10-01,236.20450934016057
1998-10-02,234.34578959213243
1998-10-05,235.52723601620792
1998-10-06,238.29289096716056
1998-10-07,243.89287427866307
1998-10-08,249.72244879870127
1998-10-09,265.498081170067
1998-10-12,280.97658162334227
1998-10-13,272.34553165829294
1998-10-14,270.3031414707333
1998-10-15,283.9739278146557
1998-10-16,291.99600897607064
1998-10-19,294.6571125842546
1998-10-20,307.28194538799903
1998-10-21,305.66661905748566
1998-10-22,304.6120075928744
1998-10-23,302.93290367972315
1998-10-26,302.02033730804004
1998-10-27,294.7579370426529
1998-10-28,298.10411762196264
1998-10-29,303.8173748631586
1998-10-30,307.2444689062293
1998-11-02,320.53625783728546
1998-11-03,324.1350751816671
1998-11-04,328.1936967890547
1998-11-05,330.6248795733069
1998-11-06,332.0088483452919
1998-11-09,337.62879912975603
1998-11-10,323.8867182159588
1998-11-11,327.46141939638767
1998-11-12,322.3741672891203
1998-11-13,325.04982252080083
1998-11-16,335.724703938755
1998-11-17,341.316441811941
1998-11-18,341.02710038097837
1998-11-19,353.3079006573952
1998-11-20,365.5300096593799
1998-11-23,374.83189595019206
1998-11-24,378.8588559794491
1998-11-25,380.43013659100956
1998-11-26,375.9032009924291
1998-11-27,376.0694755340019
1998-11-30,375.7340347814215
1998-12-01,368.943616948065
1998-12-02,371.1038586688282
1998-12-03,374.54861833746315
1998-12-04,389.02596902407413
1998-12-07,423.6381495795187
1998-12-08,422.1240541043522
1998-12-09,430.17341057525323
1998-12-10,454.72250949762696
1998-12-11,441.03634490018584
1998-12-14,444.1581712221401
1998-12-15,456.9468844383862
1998-12-16,440.98270969164514
1998-12-17,425.6974629515196
1998-12-18,422.6754076580492
1998-12-21,452.56030782435346
1998-12-22,442.97644268415684
1998-12-23,443.097641924938
1998-12-24,445.2296387402013
1998-12-25,445.9804531984207
1998-12-28,447.79397808979354
1998-12-29,447.3684541746634
1998-12-30,450.44373643677295
1998-12-31,450.45370739849426
1999-01-01,450.45370739849426
1999-01-04,475.0939958858661
1999-01-05,490.33093541689533
1999-01-06,509.5111871852322
1999-01-07,532.345087248398
1999-01-08,520.52611086024
1999-01-11,524.7903596245199
1999-01-12,512.9699172626855
1999-01-13,506.4853652915171
1999-01-14,481.06060193164546
1999-01-15,491.8329875611467
1999-01-18,498.0147323006104
1999-01-19,497.5093856768642
1999-01-20,499.35559372749736
1999-01-21,477.4463383847537
1999-01-22,452.4540133679708
1999-01-25,439.79429157494883
1999-01-26,439.5691761032668
1999-01-27,460.37167214078136
1999-01-28,461.25190647565245
1999-01-29,459.9551892037746
1999-02-01,462.13240094880246
1999-02-02,455.26776283764855
1999-02-03,448.3678908428305
1999-02-04,440.4565182476362
1999-02-05,440.1451904120831
1999-02-08,437.2877879389464
1999-02-09,420.48144173417495
1999-02-10,423.3314754501036
1999-02-11,423.3062847815472
1999-02-12,442.2009964577497
1999-02-15,442.46775918433724
1999-02-16,442.62126404592607
1999-02-17,441.4303791113577
1999-02-18,429.9257360032024
1999-02-19,416.7025041403848
1999-02-22,411.59122456642797
1999-02-23,410.1791435801012
1999-02-24,407.4353454635725
1999-02-25,406.9891501734231
1999-02-26,420.4219812092029
1999-03-01,421.2276902814648
1999-03-02,427.4059545966697
1999-03-03,426.91307130473984
1999-03-04,421.03339689227823
1999-03-05,422.80585719618773
1999-03-08,444.2765913049511
1999-03-09,442.70303843673764
1999-03-10,443.1101084219369
1999-03-11,450.24009931672214
1999-03-12,455.4584373991229
1999-03-15,459.89398686936096
1999-03-16,466.30822478260126
1999-03-17,466.77873331853135
1999-03-18,457.534454752405
1999-03-19,476.76691464458196
1999-03-22,480.4089229437613
1999-03-23,483.2601138489275
1999-03-24,482.5346708659327
1999-03-25,480.9729751062302
1999-03-26,483.6491958243122
1999-03-29,477.4500132550904
1999-03-30,488.4242005291201
1999-03-31,487.42738981067373
1999-04-01,504.39704792101327
1999-04-02,516.9666878340668
1999-04-05,515.9590907679726
1999-04-06,530.4483166147318
1999-04-07,535.2988854348123
1999-04-08,546.2263534875113
1999-04-09,553.9273225104034
1999-04-12,551.5963205304882
1999-04-13,553.623808954739
1999-04-14,554.6224532058991
1999-04-15,580.6880562218686
1999-04-16,591.167201938912
1999-04-19,627.6951870117621
1999-04-20,632.8748525479966
1999-04-21,616.5885746961728
1999-04-22,615.0013045440547
1999-04-23,630.6630069327408
1999-04-26,658.9163451530719
1999-04-27,681.6286397061585
1999-04-28,677.2625707556748
1999-04-29,650.671860250027
1999-04-30,652.6063346742133
1999-05-03,650.8008691154166
1999-05-04,670.9106370745862
1999-05-05,670.8161913769068
1999-05-06,702.197204014638
1999-05-07,706.0110231770702
1999-05-10,709.0421636931602
1999-05-11,687.557921546295
1999-05-12,680.5059012163283
1999-05-13,660.5555611733499
1999-05-14,656.0337561743816
1999-05-17,635.281525618301
1999-05-18,653.6138013044805
1999-05-19,654.278960378866
1999-05-20,636.9728908079273
1999-05-21,641.4839978429032
1999-05-24,637.3565115117387
1999-05-25,640.6262937078909
1999-05-26,651.1346322807535
1999-05-27,656.5289299879503
1999-05-28,656.5654245135505
1999-05-31,655.4683230680283
1999-06-01,668.7203674905356
1999-06-02,681.5194464754939
1999-06-03,687.3652914201957
1999-06-04,701.4380262189268
1999-06-07,733.918811414379
1999-06-08,751.4268811706708
1999-06-09,729.0088114792856
1999-06-10,764.9132885342937
1999-06-11,767.0337843257553
1999-06-14,754.6883782440477
1999-06-15,742.1841355483186
1999-06-16,761.7773568191362
1999-06-17,774.936588899168
1999-06-18,781.2656805215892
1999-06-21,814.3421141309111
1999-06-22,829.8518846941274
1999-06-23,830.8661619761601
1999-06-24,829.0531942307814
1999-06-25,824.9953254138572
1999-06-28,839.3628792449097
1999-06-29,842.6587185245885
1999-06-30,830.3739352791019
1999-07-01,848.3315515106592
1999-07-02,861.9309415630341
1999-07-05,877.3333916266778
1999-07-06,887.7394402365866
1999-07-07,890.1180074377223
1999-07-08,882.6558700928736
1999-07-09,895.2699860929052
1999-07-12,882.5802566705272
1999-07-13,865.1568559764781
1999-07-14,834.6911092247832
1999-07-15,847.6015980869958
1999-07-16,858.6326692103132
1999-07-19,856.5184064220413
1999-07-20,849.5383381198208
1999-07-21,826.6709991749195
1999-07-22,823.8322810802091
1999-07-23,777.7216294336625
1999-07-26,754.4405733995569
1999-07-27,782.979591507462
1999-07-28,800.6900686238992
1999-07-29,827.8038307219833
1999-07-30,813.1327400171451
1999-08-02,805.4661617127067
1999-08-03,814.8623386450932
1999-08-04,812.949211271449
1999-08-05,785.1779515067045
1999-08-06,775.897619078092
1999-08-09,776.6705392785937
1999-08-10,787.6960863275056
1999-08-11,765.5327806035938
1999-08-12,771.0763062694617
1999-08-13,759.6550933430677
1999-08-16,770.0864836975552
1999-08-17,752.7437190631451
1999-08-18,751.3431271621366
1999-08-19,759.6059315848794
1999-08-20,772.1159820992923
1999-08-23,797.8539386429258
1999-08-24,801.0976089903828
1999-08-25,832.1808262960728
1999-08-26,829.6780337025798
1999-08-27,831.1051067130919
1999-08-30,819.3251112185043
1999-08-31,820.3801764906849
1999-09-01,799.5204508942761
1999-09-02,788.0836569957469
1999-09-03,787.9130402035681
1999-09-06,805.6680504157157
1999-09-07,806.1312364396505
1999-09-08,794.8414346008838
1999-09-09,804.3632400853267
1999-09-10,815.5891964905668
1999-09-13,830.6329993670232
1999-09-14,820.5035549876844
1999-09-15,805.072056611978
1999-09-16,778.6676160209136
1999-09-17,781.115675173892
1999-09-20,785.3648775930261
1999-09-21,796.9338803856695
1999-09-22,782.3197242423995
1999-09-23,777.5733007768845
1999-09-24,774.6810156950262
1999-09-27,748.0612865535999
1999-09-28,738.7022803247098
1999-09-29,721.6351780479276
1999-09-30,704.7579240653934
1999-10-01,713.5233519278307
1999-10-04,704.6770116576231
1999-10-05,689.3222196085691
1999-10-06,714.3502470369035
1999-10-07,729.5900976711143
1999-10-08,717.8584804467432
1999-10-11,715.5241424395938
1999-10-12,734.5172552942694
1999-10-13,730.8002794004968
1999-10-14,735.4070707260341
1999-10-15,730.583322621332
1999-10-18,706.429861932125
1999-10-19,698.7050809549393
1999-10-20,711.115117957027
1999-10-21,706.8303699716109
1999-10-22,706.5828631370599
1999-10-25,693.8642053376595
1999-10-26,693.709004687329
1999-10-27,692.0510037219194
1999-10-28,708.2997009794499
1999-10-29,717.8996692739065
1999-11-01,745.6529669534085
1999-11-02,753.9115705658521
1999-11-03,750.7553488212355
1999-11-04,767.4515019679059
1999-11-05,769.6350630901916
1999-11-08,764.01905100977
1999-11-09,781.0662634256375
1999-11-10,774.2811560480293
1999-11-11,783.9262167484591
1999-11-12,790.4023890045115
1999-11-15,785.9028718340546
1999-11-16,792.6231508132478
1999-11-17,771.5553650796431
1999-11-18,777.8951181511198
1999-11-19,791.5613805184038
1999-11-22,791.1449809208027
1999-11-23,788.0601060465654
1999-11-24,787.410270243486
1999-11-25,782.3967915225273
1999-11-26,766.5111534738832
1999-11-29,784.5585300769314
1999-11-30,796.7722285864361
1999-12-01,800.7476498622148
1999-12-02,798.2817254152246
1999-12-03,797.9862067232939
1999-12-06,801.6059151277693
1999-12-07,789.6637796001481
1999-12-08,790.0625311447402
1999-12-09,777.4159623642056
1999-12-10,802.4614928229563
1999-12-13,805.6231265985338
1999-12-14,800.285680691143
1999-12-15,785.1796754891255
1999-12-16,779.3168078493146
1999-12-17,772.6421447572516
1999-12-20,773.8426403880316
1999-12-21,762.4960177408396
1999-12-22,764.721229228146
1999-12-23,762.0940630769944
1999-12-24,769.5846520162465
1999-12-27,765.6593398906392
1999-12-28,778.167001650956
1999-12-29,780.2456866392448
1999-12-30,786.357218856615
1999-12-31,787.0144926131078
2000-01-03,791.2037759783852
2000-01-04,840.7429015326139
2000-01-05,809.5364222102671
2000-01-06,786.0885443768693
2000-01-07,797.6927725468488
2000-01-10,816.8325795554973
2000-01-11,805.8864841418615
2000-01-12,805.5225004866347
2000-01-13,806.9703052146523
2000-01-14,806.7874505495697
2000-01-17,824.3452582733012
2000-01-18,815.7698049393894
2000-01-19,785.2975572893683
2000-01-20,792.8737413713707
2000-01-21,787.3989388054152
2000-01-24,794.2569610541149
2000-01-25,777.3073662000196
2000-01-26,779.2478623526627
2000-01-27,794.9147398661108
2000-01-28,807.1340586306862
2000-01-31,805.6537459347066
2000-02-01,801.3973099267583
2000-02-02,806.0204642739156
2000-02-03,809.8427676392141
2000-02-04,813.8338910955258
2000-02-07,814.2854416709964
2000-02-08,807.7892028766058
2000-02-09,809.653945499451
2000-02-10,800.0053759056419
2000-02-11,792.0021853659791
2000-02-14,761.683775690896
2000-02-15,748.7122005435895
2000-02-16,750.5266810832351
2000-02-17,763.7133570349025
2000-02-18,750.9679112253727
2000-02-21,729.6822389983967
2000-02-22,711.1399060448491
2000-02-23,728.7996688632271
2000-02-24,715.7757050758213
2000-02-25,712.9492500504449
2000-02-28,693.5533989082202
2000-02-29,694.9794951202243
2000-03-01,701.6523042454942
2000-03-02,722.5815021180684
2000-03-03,714.6167104081013
2000-03-06,721.6473541907927
2000-03-07,723.471373350712
2000-03-08,725.2526057021099
2000-03-09,719.1123104330661
2000-03-10,722.2776756833797
2000-03-13,692.0903703622969
2000-03-14,693.3724955437021
2000-03-15,680.8133705146291
2000-03-16,685.8309997945295
2000-03-17,701.3382578786616
2000-03-20,695.0333630790507
2000-03-21,706.8680966371027
2000-03-22,715.6477796441703
2000-03-23,719.8002199874495
2000-03-24,726.5060632554012
2000-03-27,735.1905554670888
2000-03-28,739.659563100924
2000-03-29,745.1214216552893
2000-03-30,743.8508687788722
2000-03-31,733.7127921699179
2000-04-03,729.4517327550283
2000-04-04,725.6331937708387
2000-04-05,726.7006238752158
2000-04-06,714.5739860256685
2000-04-07,725.9938378216679
2000-04-10,743.0450746849616
2000-04-11,735.494337080872
2000-04-12,729.9774028358872
2000-04-13,725.9495267605353
2000-04-14,712.7490644163092
2000-04-17,655.9994256653711
2000-04-18,683.1794830476861
2000-04-19,680.9767534120286
2000-04-20,681.0635470253869
2000-04-21,685.7985083535153
2000-04-24,670.6099903642161
2000-04-25,666.6352844934185
2000-04-26,646.8215943571487
2000-04-27,637.7197355815406
2000-04-28,654.5572740574942
2000-05-01,652.7302237583469
2000-05-02,655.2431328337279
2000-05-03,651.3129512426514
2000-05-04,650.7848167824824
2000-05-05,657.1143673668032
2000-05-08,657.8868784900583
2000-05-09,654.966136062811
2000-05-10,649.1475578570256
2000-05-11,639.8725786575721
2000-05-12,637.1262908403367
2000-05-15,627.5613610016396
2000-05-16,636.0298442442222
2000-05-17,631.4352397179294
2000-05-18,620.7792469850267
2000-05-19,622.6952671752302
2000-05-22,593.1310208700921
2000-05-23,583.9222044992464
2000-05-24,584.6188867091627
2000-05-25,593.8659173048533
2000-05-26,574.2517870045286
2000-05-29,577.8150812510875
2000-05-30,593.2550914087982
2000-05-31,610.2594465967979
2000-06-01,609.8117835848783
2000-06-02,624.411570535605
2000-06-05,648.0965548036467
2000-06-06,646.4968767820119
2000-06-07,655.3323259537069
2000-06-08,645.05746059079
2000-06-09,663.5665850680326
2000-06-12,669.1940421432311
2000-06-13,646.6929681478304
2000-06-14,649.7639830414549
2000-06-15,630.6067359419386
2000-06-16,625.861766696143
2000-06-19,618.6561432742751
2000-06-20,632.3038936863437
2000-06-21,631.7292103671625
2000-06-22,630.9425826077447
2000-06-23,629.2377029488332
2000-06-26,630.9090035233763
2000-06-27,638.8222405218229
2000-06-28,643.8913538065425
2000-06-29,636.5083303898774
2000-06-30,641.9068519770017
2000-07-03,645.9740635917246
2000-07-04,636.6341479426353
2000-07-05,647.6761446817716
2000-07-06,653.2713465201123
2000-07-07,656.4796611724378
2000-07-10,662.0582024353937
