Date,EM LATIN AMERICA VALUE WEIGHTED
2002-12-19,1135.353390336532
2002-12-20,1156.6757446210624
2002-12-23,1142.9018028201667
2002-12-24,1140.133633520158
2002-12-25,1140.133633520158
2002-12-26,1130.070309359898
2002-12-27,1113.99590512216
2002-12-30,1121.6405520442602
2002-12-31,1115.7410997741385
2003-01-01,1115.7410997741385
2003-01-02,1137.8517501515785
2003-01-03,1150.4716264871852
2003-01-06,1190.8119911544477
2003-01-07,1183.4165766566803
2003-01-08,1185.8540266277948
2003-01-09,1200.734259676447
2003-01-10,1218.6537586378743
2003-01-13,1206.530164096826
2003-01-14,1216.4987374735567
2003-01-15,1210.8826925116146
2003-01-16,1203.1767672567496
2003-01-17,1160.9626613165753
2003-01-20,1148.8230194082105
2003-01-21,1128.4282424511293
2003-01-22,1095.5481503896792
2003-01-23,1094.4962487478535
2003-01-24,1059.7930926050415
2003-01-27,1042.5560890818936
2003-01-28,1039.6708567285627
2003-01-29,1049.8656565860454
2003-01-30,1056.494450205212
2003-01-31,1072.8690119894422
2003-02-03,1088.4727721904849
2003-02-04,1062.8469876056283
2003-02-05,1068.3614909755267
2003-02-06,1054.6705792736705
2003-02-07,1051.7472056283837
2003-02-10,1045.2558166020212
2003-02-11,1051.1244949296288
2003-02-12,1044.3788930777475
2003-02-13,1020.4883490375053
2003-02-14,1022.4226967901594
2003-02-17,1039.8695480787699
2003-02-18,1055.4557146121
2003-02-19,1039.4661252771514
2003-02-20,1032.7183945744666
2003-02-21,1041.3143273085172
2003-02-24,1036.299267482581
2003-02-25,1025.9204827072429
2003-02-26,1020.939476874888
2003-02-27,1030.3286111467803
2003-02-28,1041.691485763787
2003-03-03,1044.4451052305885
2003-03-04,1037.187229966838
2003-03-05,1032.4100049651772
2003-03-06,1049.447200032113
2003-03-07,1060.3506612823066
2003-03-10,1036.7786259246623
2003-03-11,1041.878447201193
2003-03-12,1057.1723259893877
2003-03-13,1085.120149047926
2003-03-14,1097.4796529853554
2003-03-17,1094.647340621225
2003-03-18,1113.9222694282944
2003-03-19,1103.5954916077462
2003-03-20,1106.357271794252
2003-03-21,1127.3899965971877
2003-03-24,1104.3234173185072
2003-03-25,1118.3829006785725
2003-03-26,1116.8960679263855
2003-03-27,1112.3168776250147
2003-03-28,1126.6095351172462
2003-03-31,1121.4471880602696
2003-04-01,1133.6549026132952
2003-04-02,1167.9267523291421
2003-04-03,1179.67466665035
2003-04-04,1197.9109528141842
2003-04-07,1215.937867438469
2003-04-08,1199.7040329235417
2003-04-09,1190.0400154471245
2003-04-10,1177.1869248571475
2003-04-11,1181.3158306345874
2003-04-14,1200.8042372128355
2003-04-15,1225.427346666297
2003-04-16,1234.6401309571918
2003-04-17,1269.5662247213982
2003-04-18,1269.5662247213982
2003-04-21,1267.7101896128434
2003-04-22,1269.7771198945081
2003-04-23,1284.980739193768
2003-04-24,1281.1795875699886
2003-04-25,1273.7371724757115
2003-04-28,1293.394659481368
2003-04-29,1330.4201078453464
2003-04-30,1345.1269367256502
2003-05-01,1342.0919523372077
2003-05-02,1365.0913604222574
2003-05-05,1356.2941695186312
2003-05-06,1333.258857232923
2003-05-07,1363.9283297703091
2003-05-08,1361.4984264911968
2003-05-09,1399.4725919928678
2003-05-12,1402.4336083704407
2003-05-13,1411.8033834269208
2003-05-14,1409.113752601408
2003-05-15,1382.473289852955
2003-05-16,1357.3220557538484
2003-05-19,1333.7922602911733
2003-05-20,1317.9146832108277
2003-05-21,1335.3601881678426
2003-05-22,1357.9087695930637
2003-05-23,1377.6643529527992
2003-05-26,1369.6826425817528
2003-05-27,1370.477276862405
2003-05-28,1370.8120207190998
2003-05-29,1394.1642751899626
2003-05-30,1389.6372727699875
2003-06-02,1389.6375665046644
2003-06-03,1392.2588372361124
2003-06-04,1428.2170766375768
2003-06-05,1424.3763749306224
2003-06-06,1444.4135474393288
2003-06-09,1418.0487092353208
2003-06-10,1428.8466824886514
2003-06-11,1435.9428142259821
2003-06-12,1454.9551520596128
2003-06-13,1443.5961890356957
2003-06-16,1453.9289029036076
2003-06-17,1460.7299792841654
2003-06-18,1439.8135109804448
2003-06-19,1438.5690266931845
2003-06-20,1425.9280585406968
2003-06-23,1407.4523501068732
2003-06-24,1422.1856127836838
2003-06-25,1423.7849992768506
2003-06-26,1415.4699355337343
2003-06-27,1422.9057975940352
2003-06-30,1413.428778671183
2003-07-01,1441.6312921108745
2003-07-02,1451.0099459921153
2003-07-03,1443.6455835678626
2003-07-04,1459.2159884395157
2003-07-07,1467.5197254810341
2003-07-08,1459.971034791446
2003-07-09,1458.4830923326963
2003-07-10,1445.3698665660522
2003-07-11,1437.5099812517908
2003-07-14,1460.8687782304844
2003-07-15,1457.9012111247248
2003-07-16,1445.907974042298
2003-07-17,1454.0096603710374
2003-07-18,1461.7053501514265
2003-07-21,1459.1371064920993
2003-07-22,1471.1934301615438
2003-07-23,1477.061874565258
2003-07-24,1474.1944418813816
2003-07-25,1479.9171790308014
2003-07-28,1479.8037153676298
2003-07-29,1468.6412287658468
2003-07-30,1459.6083834253902
2003-07-31,1471.5700729973473
2003-08-01,1433.7055970674703
2003-08-04,1411.2300542634352
2003-08-05,1410.7526099927977
2003-08-06,1403.3687566336325
2003-08-07,1431.69628514312
2003-08-08,1451.7094321859133
2003-08-11,1461.3031987320958
2003-08-12,1455.939965299932
2003-08-13,1455.8551709104565
2003-08-14,1480.3960200510248
2003-08-15,1484.2656479548407
2003-08-18,1504.2779193898255
2003-08-19,1490.00509743381
2003-08-20,1499.400734455734
2003-08-21,1510.8469205477309
2003-08-22,1506.1230820630417
2003-08-25,1494.5533280055529
2003-08-26,1503.3997201425873
2003-08-27,1526.8496780093217
2003-08-28,1531.5064689517242
2003-08-29,1539.484013458725
2003-09-01,1541.9966677562682
2003-09-02,1546.0332039778045
2003-09-03,1575.8131974321213
2003-09-04,1595.5423362306274
2003-09-05,1616.7768961490647
2003-09-08,1622.317407147277
2003-09-09,1581.4610471384026
2003-09-10,1601.1118318579875
2003-09-11,1618.674381521877
2003-09-12,1624.4876382739392
2003-09-15,1616.342910223431
2003-09-16,1616.9285778556764
2003-09-17,1628.2848699087829
2003-09-18,1646.7288969877939
2003-09-19,1643.9334733848814
2003-09-22,1627.3817437032767
2003-09-23,1621.9479142121083
2003-09-24,1607.0802351150244
2003-09-25,1587.7444859980974
2003-09-26,1585.814963835194
2003-09-29,1596.4025338010872
2003-09-30,1596.191917013479
2003-10-01,1649.8436117280778
2003-10-02,1648.8523586028161
2003-10-03,1670.6672733925673
2003-10-06,1681.6885716164552
2003-10-07,1682.3333610708999
2003-10-08,1711.3427866521913
2003-10-09,1717.7174496389002
2003-10-10,1721.5562413603507
2003-10-13,1749.3757997089972
2003-10-14,1745.1336877762612
2003-10-15,1733.0908756402607
2003-10-16,1724.0387321824714
2003-10-17,1713.2356034000838
2003-10-20,1742.2967535978735
2003-10-21,1748.918735106686
2003-10-22,1736.1245720884413
2003-10-23,1710.4689353451633
2003-10-24,1710.476693196838
2003-10-27,1717.584605851408
2003-10-28,1741.3180503923465
2003-10-29,1733.1305298181185
2003-10-30,1749.2542005623993
2003-10-31,1745.2656048367364
2003-11-03,1787.7764173945934
2003-11-04,1792.0634382413248
2003-11-05,1774.261752939354
2003-11-06,1789.663425266815
2003-11-07,1805.0222469369703
2003-11-10,1778.8860829683576
2003-11-11,1778.984044379966
2003-11-12,1800.234850502062
2003-11-13,1793.2167688417258
2003-11-14,1804.9207239309387
2003-11-17,1771.5639804077637
2003-11-18,1781.6487223634733
2003-11-19,1761.275154325573
2003-11-20,1770.7111974782913
2003-11-21,1779.2523707430314
2003-11-24,1790.8129053193147
2003-11-25,1802.4917926519677
2003-11-26,1796.807718068773
2003-11-27,1811.824272041678
2003-11-28,1816.0463034157158
2003-12-01,1850.847565895484
2003-12-02,1856.4369212992617
2003-12-03,1858.2214061569891
2003-12-04,1849.5805289774564
2003-12-05,1866.340797772675
2003-12-08,1870.348839695047
2003-12-09,1895.8066414569048
2003-12-10,1876.4406311877865
2003-12-11,1891.546204620064
2003-12-12,1885.5281850767633
2003-12-15,1871.2405878986185
2003-12-16,1865.6969634308723
2003-12-17,1889.4599792993768
2003-12-18,1929.983925017986
2003-12-19,1936.0890373581599
2003-12-22,1962.177679415261
2003-12-23,1971.5964767867183
2003-12-24,1973.562632462201
2003-12-25,1973.562632462201
2003-12-26,1981.0159542322726
2003-12-29,2012.5752567840416
2003-12-30,2016.4186140135635
2003-12-31,2020.5095555360574
2004-01-01,2020.5095555360574
2004-01-02,2051.4902939351286
2004-01-05,2149.450610205498
2004-01-06,2166.4324334412217
2004-01-07,2149.4468038255973
2004-01-08,2165.8760878275475
2004-01-09,2176.128466937318
2004-01-12,2195.410234216112
2004-01-13,2194.2785279453765
2004-01-14,2158.575831857132
2004-01-15,2135.7244904471695
2004-01-16,2139.498582859395
2004-01-19,2147.199016064094
2004-01-20,2179.405590215117
2004-01-21,2155.120724956926
2004-01-22,2147.274094510162
2004-01-23,2154.7283703748403
2004-01-26,2191.531392486761
2004-01-27,2189.8065340775
2004-01-28,2158.034723172745
2004-01-29,2041.3432496975674
2004-01-30,2032.0789428781716
2004-02-02,2043.9924948883495
2004-02-03,2069.2784443659966
2004-02-04,2053.3202346452904
2004-02-05,2001.6464483925608
2004-02-06,2058.256292379676
2004-02-09,2075.1299204918273
2004-02-10,2086.605789577384
2004-02-11,2136.9643440776063
2004-02-12,2161.783073156775
2004-02-13,2139.382632836445
2004-02-16,2131.9149417312487
2004-02-17,2157.297076889615
2004-02-18,2140.885438611283
2004-02-19,2084.7832171802115
2004-02-20,2067.9192513667963
2004-02-23,2070.7334637665663
2004-02-24,2072.022378149844
2004-02-25,2084.982894913361
2004-02-26,2085.0381850016734
2004-02-27,2113.4885635997525
2004-03-01,2182.9210517516676
2004-03-02,2171.9581226165647
2004-03-03,2177.2858216762224
2004-03-04,2174.4972002830114
2004-03-05,2193.7012680258204
2004-03-08,2179.0519629083115
2004-03-09,2176.1915981675907
2004-03-10,2115.636282298395
2004-03-11,2051.834064237033
2004-03-12,2098.4212842185566
2004-03-15,2069.995454451276
2004-03-16,2084.2765003214486
2004-03-17,2110.341973852401
2004-03-18,2128.6478295276947
2004-03-19,2128.403145228
2004-03-22,2087.336509198718
2004-03-23,2078.9937100788975
2004-03-24,2070.1595912325242
2004-03-25,2075.451609409418
2004-03-26,2096.7720592205446
2004-03-29,2103.9299363523137
2004-03-30,2132.798819614034
2004-03-31,2161.097248287405
2004-04-01,2194.860840666729
2004-04-02,2215.8082171592623
2004-04-05,2222.2783985673927
2004-04-06,2226.1273441524445
2004-04-07,2204.336421039126
2004-04-08,2217.9799695220995
2004-04-09,2217.9799695220995
2004-04-12,2224.3991022243176
2004-04-13,2201.276738875646
2004-04-14,2171.3552495019894
2004-04-15,2144.0831471940287
2004-04-16,2140.083589196177
2004-04-19,2127.5365265696323
2004-04-20,2091.4561621961793
2004-04-21,2070.7374416717057
2004-04-22,2070.9044013954067
2004-04-23,2104.423745766213
2004-04-26,2089.968786608778
2004-04-27,2086.988745401405
2004-04-28,2013.25986591783
2004-04-29,1950.1097664373278
2004-04-30,1927.5360516226206
2004-05-03,1942.328044558634
2004-05-04,1969.1264291292084
2004-05-05,1976.4938967939906
2004-05-06,1894.5479874921614
2004-05-07,1833.245796929908
2004-05-10,1732.4773591794362
2004-05-11,1805.5063066442399
2004-05-12,1801.6078345761373
2004-05-13,1814.4490060177968
2004-05-14,1812.1880899404794
2004-05-17,1763.5502569580308
2004-05-18,1797.8701369704436
2004-05-19,1821.9549278025681
2004-05-20,1781.9053421242518
2004-05-21,1772.3418692973833
2004-05-24,1805.4298345500406
2004-05-25,1829.7984250487737
2004-05-26,1847.7090588536971
2004-05-27,1882.6188290012803
2004-05-28,1885.6505656948127
2004-05-31,1883.965627315296
2004-06-01,1871.19060830675
2004-06-02,1888.0575973581729
2004-06-03,1858.4931141874185
2004-06-04,1882.3876147298251
2004-06-07,1944.0152756967057
2004-06-08,1931.3330562115082
2004-06-09,1899.3009586960677
2004-06-10,1901.6121094086595
2004-06-11,1892.1406171711235
2004-06-14,1856.9455647340324
2004-06-15,1898.4307966669514
2004-06-16,1903.4202572563952
2004-06-17,1908.4497919917087
2004-06-18,1912.9953414931722
2004-06-21,1912.1333360223723
2004-06-22,1906.954781023875
2004-06-23,1941.5574589969317
2004-06-24,1953.3732412617526
2004-06-25,1948.6031887986333
2004-06-28,1923.0888394930612
2004-06-29,1934.7395753908393
2004-06-30,1964.525940618235
2004-07-01,1983.479609505612
2004-07-02,1995.737788828469
2004-07-05,2003.5694293982206
2004-07-06,1972.09633202542
2004-07-07,1973.7612142611285
2004-07-08,1949.8887941017508
2004-07-09,1956.9982494562942
2004-07-12,1987.1028460680711
2004-07-13,1987.883156876643
2004-07-14,1990.5157128807468
2004-07-15,2016.9993758803773
2004-07-16,2056.191947793816
2004-07-19,2043.8089542488112
2004-07-20,2052.6780889216184
2004-07-21,2008.866338921195
2004-07-22,1994.4204249972606
2004-07-23,1985.5760761999347
2004-07-26,1962.0553554406708
2004-07-27,1998.0523811852588
2004-07-28,2019.4384540473527
2004-07-29,2038.6901955557034
2004-07-30,2054.2341721169632
2004-08-02,2051.3579268586345
2004-08-03,2049.4247739419275
2004-08-04,2035.2143685732751
2004-08-05,1999.5564930572111
2004-08-06,2008.7226813464183
2004-08-09,2007.43444953691
2004-08-10,2040.0589999974952
2004-08-11,2024.6854230542028
2004-08-12,2027.4168316354403
2004-08-13,2023.2293890083738
2004-08-16,2051.5282660644357
2004-08-17,2079.616889070909
2004-08-18,2116.8858670500535
2004-08-19,2141.5401151937895
2004-08-20,2162.035312261258
2004-08-23,2140.8942812724945
2004-08-24,2148.884387294056
2004-08-25,2159.933238626189
2004-08-26,2136.5092025101
2004-08-27,2141.519211119698
2004-08-30,2146.152642290541
2004-08-31,2156.698696367253
2004-09-01,2155.1856588569435
2004-09-02,2168.698682337084
2004-09-03,2155.6403363980376
2004-09-06,2172.1522891944915
2004-09-07,2175.9181825404785
2004-09-08,2184.53872294618
2004-09-09,2180.9642304247827
2004-09-10,2174.8673505978636
2004-09-13,2173.752986973494
2004-09-14,2202.554935038618
2004-09-15,2207.4139729919943
2004-09-16,2243.774955318428
2004-09-17,2271.605948483045
2004-09-20,2279.1006060758036
2004-09-21,2286.666181577079
2004-09-22,2271.693420772281
2004-09-23,2287.864868505265
2004-09-24,2293.1025129029463
2004-09-27,2275.892295929286
2004-09-28,2318.202944877234
2004-09-29,2329.7479794998994
2004-09-30,2332.7076355506
2004-10-01,2389.9123385844546
2004-10-04,2425.6675079099073
2004-10-05,2441.787353329044
2004-10-06,2435.90774604887
2004-10-07,2422.077362883033
2004-10-08,2422.1103173587035
2004-10-11,2421.033722351424
2004-10-12,2416.995762465135
2004-10-13,2356.9755522512137
2004-10-14,2329.280705823027
2004-10-15,2358.088117867002
2004-10-18,2362.7166552860567
2004-10-19,2330.4597282318614
2004-10-20,2320.0823539941834
2004-10-21,2372.091626457543
2004-10-22,2366.7115775420707
2004-10-25,2338.1039037329083
2004-10-26,2356.3416345691803
2004-10-27,2386.8338251806144
2004-10-28,2372.1614562619397
2004-10-29,2394.1290790960625
2004-11-01,2397.6614177846404
2004-11-02,2410.5859501481186
2004-11-03,2444.1996609761645
2004-11-04,2469.2516922073787
2004-11-05,2466.088188663053
2004-11-08,2435.494587720058
2004-11-09,2438.559922681606
2004-11-10,2459.06287872376
2004-11-11,2472.6786996461074
2004-11-12,2512.137548079486
2004-11-15,2515.06937398052
2004-11-16,2486.553226571966
2004-11-17,2523.3049626434613
2004-11-18,2505.4097671809627
2004-11-19,2481.581681603152
2004-11-22,2496.6369828206966
2004-11-23,2499.6516092743277
2004-11-24,2513.0957154809066
2004-11-25,2552.0594998800343
2004-11-26,2574.6026354223027
2004-11-29,2565.0765152611752
2004-11-30,2598.245433799775
2004-12-01,2637.8161114805353
2004-12-02,2619.21163292926
2004-12-03,2649.6767217317715
2004-12-06,2648.70558593419
2004-12-07,2595.5557556501913
2004-12-08,2569.397421458395
2004-12-09,2527.102178000652
2004-12-10,2569.5859434783765
2004-12-13,2596.8026761297983
2004-12-14,2629.0236654471714
2004-12-15,2650.821308887564
2004-12-16,2673.462971448652
2004-12-17,2667.2157048230056
2004-12-20,2690.2789394587667
2004-12-21,2729.8673936552455
2004-12-22,2720.323589969739
2004-12-23,2743.220955472535
2004-12-24,2751.021800163083
2004-12-27,2755.175028755332
2004-12-28,2762.3846139542657
2004-12-29,2777.135670195112
2004-12-30,2797.8456887047278
2004-12-31,2798.528127533094
2005-01-03,2761.877258149913
2005-01-04,2670.8815356798177
2005-01-05,2646.5357076558694
2005-01-06,2614.8828616471696
2005-01-07,2624.5544103067264
2005-01-10,2633.0824547263906
2005-01-11,2611.724023728843
2005-01-12,2624.070730807885
2005-01-13,2657.8604107531564
2005-01-14,2673.5576850778043
2005-01-17,2663.455732328136
2005-01-18,2641.463251981276
2005-01-19,2658.024143697338
2005-01-20,2600.50698445951
2005-01-21,2618.3434283199567
2005-01-24,2649.1132833817546
2005-01-25,2653.5100841977155
2005-01-26,2691.154314283329
2005-01-27,2678.3499208212284
2005-01-28,2680.836240135743
2005-01-31,2732.293239221318
2005-02-01,2760.0652543921233
2005-02-02,2777.4342928369847
2005-02-03,2814.085067622022
2005-02-04,2871.3863850159705
2005-02-07,2866.2128877543205
2005-02-08,2850.0873225720516
2005-02-09,2918.1167826942988
2005-02-10,2920.5605032698986
2005-02-11,2932.357112788175
2005-02-14,2949.124539375344
2005-02-15,2965.11685546538
2005-02-16,2936.598338474284
2005-02-17,2988.2864353630107
2005-02-18,2972.742339797226
2005-02-21,2977.4909985984036
2005-02-22,2983.183348417272
2005-02-23,3019.399003680525
2005-02-24,3089.40206882074
2005-02-25,3095.4496718946307
2005-02-28,3106.558430545844
2005-03-01,3061.4993813566894
2005-03-02,3068.5774003181723
2005-03-03,3088.7447886367095
2005-03-04,3143.047170195321
2005-03-07,3157.531117834626
2005-03-08,3098.793224448576
2005-03-09,3036.8429769281306
2005-03-10,2988.880492081274
2005-03-11,2992.6765632981355
2005-03-14,2923.280869707445
2005-03-15,2872.5090108720055
2005-03-16,2896.826361550021
2005-03-17,2925.763455707215
2005-03-18,2911.953193099319
2005-03-21,2883.0288645091605
2005-03-22,2851.9595183362
2005-03-23,2778.173257740414
2005-03-24,2810.8253558146525
2005-03-25,2810.8253558146525
2005-03-28,2773.0875193076004
2005-03-29,2753.624784221747
2005-03-30,2811.51871433429
2005-03-31,2850.260448918875
2005-04-01,2879.3315081797455
2005-04-04,2831.220420142332
2005-04-05,2829.4875601145186
2005-04-06,2827.802893645729
2005-04-07,2881.448706393877
2005-04-08,2860.8940091446257
2005-04-11,2877.8303459659096
2005-04-12,2871.5984074213693
2005-04-13,2873.6431559677812
2005-04-14,2788.715636678218
2005-04-15,2727.277314197329
2005-04-18,2709.2060954024037
2005-04-19,2796.903385134975
2005-04-20,2773.397292948735
2005-04-21,2792.4385482777775
2005-04-22,2775.488669966714
2005-04-25,2835.0373518366036
2005-04-26,2863.652013070044
2005-04-27,2840.5978912421597
2005-04-28,2766.735026297562
2005-04-29,2786.5842469542213
2005-05-02,2815.144312876533
2005-05-03,2818.033273319344
2005-05-04,2909.9184798996966
2005-05-05,2922.0712280822518
2005-05-06,2942.619170120908
2005-05-09,2943.070375558795
2005-05-10,2886.338396053052
2005-05-11,2869.8799469063515
2005-05-12,2828.7822439565666
2005-05-13,2806.221278541077
2005-05-16,2830.3305089085115
2005-05-17,2852.4791261952773
2005-05-18,2912.990896814022
2005-05-19,2942.517283767018
2005-05-20,2923.352086548683
2005-05-23,2925.771924314985
2005-05-24,2941.9090362799
2005-05-25,2961.447489042
2005-05-26,2971.0679185374356
2005-05-27,3027.1196400403455
2005-05-30,3049.480991992685
2005-05-31,3006.0622575779103
2005-06-01,3048.48033419237
2005-06-02,3113.732459039201
2005-06-03,3122.1373927647915
2005-06-06,3024.830439146726
2005-06-07,2988.0892053835228
2005-06-08,2991.387127794494
2005-06-09,2954.435155577369
2005-06-10,2989.838015754417
2005-06-13,3003.652960504221
2005-06-14,3070.86169104699
2005-06-15,3074.192188088372
2005-06-16,3119.213990332574
2005-06-17,3185.0301573791885
2005-06-20,3188.5274942551114
2005-06-21,3168.05770094585
2005-06-22,3175.710972832005
2005-06-23,3100.9464976915956
2005-06-24,3092.115774166671
2005-06-27,3138.518275376045
2005-06-28,3157.0070075132035
2005-06-29,3170.1509553868686
2005-06-30,3142.6055333814584
2005-07-01,3187.0028651529387
2005-07-04,3142.5019505969585
2005-07-05,3161.4708298097767
2005-07-06,3135.8299964021703
2005-07-07,3120.817661702617
2005-07-08,3169.6887752858124
2005-07-11,3200.4689289578687
2005-07-12,3261.625848395782
2005-07-13,3265.9909563114597
2005-07-14,3269.9024463863975
2005-07-15,3218.2323957914723
2005-07-18,3239.8648831648334
2005-07-19,3248.5920789541897
2005-07-20,3267.0701833787866
2005-07-21,3304.003922317946
2005-07-22,3274.6597078005616
2005-07-25,3168.1698115759095
2005-07-26,3144.644256315775
2005-07-27,3218.77946683261
2005-07-28,3282.929489057501
2005-07-29,3306.4750152303855
2005-08-01,3350.3084856821074
2005-08-02,3431.223132802271
2005-08-03,3449.4033908047627
2005-08-04,3441.726076366769
2005-08-05,3451.0965253343725
2005-08-08,3483.4813143254655
2005-08-09,3510.9579690349615
2005-08-10,3570.434968930791
2005-08-11,3531.294354339105
2005-08-12,3488.269347878567
2005-08-15,3547.726607436409
2005-08-16,3506.6221492829195
2005-08-17,3509.9380814926635
2005-08-18,3467.793563143986
2005-08-19,3384.683560634888
2005-08-22,3473.570681754804
2005-08-23,3434.9765790924857
2005-08-24,3426.719074175779
2005-08-25,3449.2491282733467
2005-08-26,3420.123522656918
2005-08-29,3453.1132004519936
2005-08-30,3481.5996334223155
2005-08-31,3562.8716290047714
2005-09-01,3585.9171610233107
2005-09-02,3635.4688148801006
2005-09-05,3665.6792563047816
2005-09-06,3712.6438450723494
2005-09-07,3721.455796102943
2005-09-08,3722.4737376389007
2005-09-09,3769.4502978853975
2005-09-12,3769.233567287727
2005-09-13,3719.1458381031402
2005-09-14,3744.6928207802216
2005-09-15,3797.662858387257
2005-09-16,3847.4254094419834
2005-09-19,3892.8200509471926
2005-09-20,3900.5194542015956
2005-09-21,3991.6204869116023
2005-09-22,3957.049673668154
2005-09-23,3990.0024073577047
2005-09-26,4001.429303578438
2005-09-27,4002.597460620189
2005-09-28,4046.539528298514
2005-09-29,4049.405932586517
2005-09-30,4121.578496709036
2005-10-03,4130.220454893276
2005-10-04,4080.193981228835
2005-10-05,3910.7404734841202
2005-10-06,3784.826355052328
2005-10-07,3861.6215001438154
2005-10-10,3891.1692385946344
2005-10-11,3927.32371674993
2005-10-12,3897.2877151524913
2005-10-13,3788.127569423838
2005-10-14,3765.2246081181834
2005-10-17,3881.988302928022
2005-10-18,3750.0672799298245
2005-10-19,3743.6241746061064
2005-10-20,3673.169823497493
2005-10-21,3723.410418692847
2005-10-24,3832.9957480186495
2005-10-25,3799.1901971743328
2005-10-26,3816.894473372514
2005-10-27,3720.1971198697925
2005-10-28,3763.2564058975568
2005-10-31,3877.5293860322377
2005-11-01,3947.322876534712
2005-11-02,3967.8132909171704
2005-11-03,4002.931142682083
2005-11-04,3964.612036358628
2005-11-07,4007.0044150895046
2005-11-08,4011.5366348418233
2005-11-09,4042.005468867158
2005-11-10,4033.659417880961
2005-11-11,4024.693203373759
2005-11-14,3988.06614934846
2005-11-15,3975.990217522744
2005-11-16,4025.7680430001838
2005-11-17,4108.716061889266
2005-11-18,4085.833600015532
2005-11-21,4108.481638934639
2005-11-22,4116.214237771833
2005-11-23,4188.123256579794
2005-11-24,4182.910151775013
2005-11-25,4197.017175321631
2005-11-28,4163.720792465419
2005-11-29,4196.8799126716
2005-11-30,4212.192980719376
2005-12-01,4287.461416309008
2005-12-02,4344.667018860662
2005-12-05,4342.724212394718
2005-12-06,4427.8878448249625
2005-12-07,4355.665811578238
2005-12-08,4284.079128452984
2005-12-09,4273.079364767732
2005-12-12,4275.937664898873
2005-12-13,4327.097137935279
2005-12-14,4312.077961243501
2005-12-15,4253.481518344225
2005-12-16,4230.787514194785
2005-12-19,4158.131952463886
2005-12-20,4173.2198325518275
2005-12-21,4264.49668976862
2005-12-22,4266.208238019229
2005-12-23,4241.484254262503
2005-12-26,4227.440235973549
2005-12-27,4222.208128320143
2005-12-28,4210.4712108062795
2005-12-29,4247.624310083128
2005-12-30,4261.831349802242
2006-01-02,4293.894560446782
2006-01-03,4413.44236751217
2006-01-04,4514.086837485047
2006-01-05,4528.080894176936
2006-01-06,4597.383294003995
2006-01-09,4622.545133002501
2006-01-10,4597.12529506318
2006-01-11,4682.758340753688
2006-01-12,4685.573258516448
2006-01-13,4682.477475680556
2006-01-16,4740.568300225009
2006-01-17,4652.933150021797
2006-01-18,4568.513661885491
2006-01-19,4670.750363304612
2006-01-20,4720.538595383689
2006-01-23,4737.028935248122
2006-01-24,4859.638404213173
2006-01-25,4851.8651824854205
2006-01-26,4943.292807495311
2006-01-27,4939.5801080147985
2006-01-30,5017.2967685151625
2006-01-31,5026.810181479827
2006-02-01,5035.189871020924
2006-02-02,4903.611582914619
2006-02-03,4854.469618501063
2006-02-06,4943.776818304301
2006-02-07,4828.9410844093645
2006-02-08,4780.550443417239
2006-02-09,4839.650968993322
2006-02-10,4844.39823063872
2006-02-13,4735.381990215361
2006-02-14,4802.4210532376665
2006-02-15,4877.629936812848
2006-02-16,5019.166565652196
2006-02-17,5071.521891864435
2006-02-20,5091.506409334666
2006-02-21,5062.463763751795
2006-02-22,5039.629232334631
2006-02-23,5111.0776267437495
2006-02-24,5119.555215603839
2006-02-27,5114.089304044197
2006-02-28,5101.634991331206
2006-03-01,5172.8145712662445
2006-03-02,5191.284890346146
2006-03-03,5198.729441448019
2006-03-06,5090.6901369881125
2006-03-07,4867.395410496231
2006-03-08,4832.979792530581
2006-03-09,4771.4432940749375
2006-03-10,4827.696539879112
2006-03-13,4893.902839982464
2006-03-14,4997.890758269142
2006-03-15,5076.391665697516
2006-03-16,5126.690460177951
2006-03-17,5084.9277624214365
2006-03-20,5088.1017526478745
2006-03-21,4983.422159010429
2006-03-22,5002.47217550251
2006-03-23,4977.908130134262
2006-03-24,4986.3753880681015
2006-03-27,4944.315955531008
2006-03-28,4788.843498053416
2006-03-29,4865.199450398448
2006-03-30,4956.055243600653
2006-03-31,4973.6170394149785
2006-04-03,5101.976906956981
2006-04-04,5164.478631357056
2006-04-05,5193.450188925482
2006-04-06,5218.446091954322
2006-04-07,5140.377713307658
2006-04-10,5098.135303130427
2006-04-11,5045.175416443751
2006-04-12,5079.502074872325
2006-04-13,5045.422191829175
2006-04-14,5045.422191829175
2006-04-17,5112.569504973894
2006-04-18,5264.181774665166
2006-04-19,5339.504580576173
2006-04-20,5304.162006896206
2006-04-21,5329.226941355538
2006-04-24,5309.0152994371965
2006-04-25,5317.1321605761395
2006-04-26,5368.879599578804
2006-04-27,5299.879388596041
2006-04-28,5406.174061045718
2006-05-01,5430.751956170463
2006-05-02,5538.968316794176
2006-05-03,5531.827501417974
2006-05-04,5545.771130465764
2006-05-05,5640.308959826378
2006-05-08,5673.724930109614
2006-05-09,5724.310800302591
2006-05-10,5724.6387284583525
2006-05-11,5588.185711593062
2006-05-12,5407.233362470743
2006-05-15,5190.768535329713
2006-05-16,5265.628009631485
2006-05-17,5070.853902636727
2006-05-18,4950.205192881331
2006-05-19,4944.900249790186
2006-05-22,4637.231295418453
2006-05-23,4696.349967647368
2006-05-24,4542.059665941579
2006-05-25,4686.521229511307
2006-05-26,4898.819500729484
