Date,EAFE EQUAL COUNTRY WEIGHTED
1999-08-12,1043.2006443693595
1999-08-13,1045.2683661493038
1999-08-16,1053.0363866678842
1999-08-17,1049.793227994134
1999-08-18,1057.163534191466
1999-08-19,1056.7733187211231
1999-08-20,1069.7554137011418
1999-08-23,1075.9289746265679
1999-08-24,1069.9211622733883
1999-08-25,1070.357223972875
1999-08-26,1070.0541804648315
1999-08-27,1070.977661895582
1999-08-30,1069.7191177349503
1999-08-31,1062.3922142362794
1999-09-01,1074.155969589076
1999-09-02,1070.5276608418685
1999-09-03,1074.1635341666845
1999-09-06,1082.492726411931
1999-09-07,1081.4927745636173
1999-09-08,1078.4089383950013
1999-09-09,1088.8966351737793
1999-09-10,1085.693531770561
1999-09-13,1078.3334915566238
1999-09-14,1075.6532597458097
1999-09-15,1064.8115731687851
1999-09-16,1055.8827848470617
1999-09-17,1058.350513844465
1999-09-20,1065.4283944378603
1999-09-21,1064.5037636540512
1999-09-22,1056.261456902847
1999-09-23,1057.5883155242577
1999-09-24,1046.557828164434
1999-09-27,1049.51426990196
1999-09-28,1047.6931886037148
1999-09-29,1050.6364958285421
1999-09-30,1055.0750988210232
1999-10-01,1061.301586014138
1999-10-04,1068.9191343999728
1999-10-05,1072.8205589157687
1999-10-06,1076.0919983122649
1999-10-07,1082.8331822895802
1999-10-08,1076.031496178918
1999-10-11,1078.852753457285
1999-10-12,1079.8469920747157
1999-10-13,1073.1436859964786
1999-10-14,1073.6262777887075
1999-10-15,1062.8316735126755
1999-10-18,1045.6070942836964
1999-10-19,1056.112476005883
1999-10-20,1061.153961297814
1999-10-21,1060.3287028479813
1999-10-22,1068.4635104091183
1999-10-25,1066.3739388120978
1999-10-26,1065.9797983575515
1999-10-27,1058.855866371882
1999-10-28,1069.949102963636
1999-10-29,1086.1043979234134
1999-11-01,1085.9660674883746
1999-11-02,1086.069972630004
1999-11-03,1090.5328211610793
1999-11-04,1097.1754574818551
1999-11-05,1096.2702045734063
1999-11-08,1093.66990130883
1999-11-09,1097.3608931784017
1999-11-10,1106.975859937984
1999-11-11,1115.1978048940318
1999-11-12,1112.0136430522168
1999-11-15,1122.4496132597012
1999-11-16,1126.8974113391653
1999-11-17,1141.5844134028796
1999-11-18,1148.488378347409
1999-11-19,1146.9343125181547
1999-11-22,1143.0395467855037
1999-11-23,1142.1846317589072
1999-11-24,1131.0366149973993
1999-11-25,1146.0926505660814
1999-11-26,1149.4368444235795
1999-11-29,1148.3044326864228
1999-11-30,1134.5064480058113
1999-12-01,1140.1695612707338
1999-12-02,1146.4826739780463
1999-12-03,1164.4020457426432
1999-12-06,1185.1698602405081
1999-12-07,1193.8060354667077
1999-12-08,1197.5453283271347
1999-12-09,1196.4541089949105
1999-12-10,1190.6629660588653
1999-12-13,1190.2208438632917
1999-12-14,1184.653763072496
1999-12-15,1171.876802958949
1999-12-16,1191.1827402606204
1999-12-17,1195.8178788674531
1999-12-20,1203.897774987358
1999-12-21,1199.0147059476992
1999-12-22,1210.546321821157
1999-12-23,1230.8984433904798
1999-12-24,1236.9610964540718
1999-12-27,1234.9290629321918
1999-12-28,1233.7070155445965
1999-12-29,1235.723315285108
1999-12-30,1246.4703885928975
1999-12-31,1246.4703885928975
2000-01-03,1263.746368126885
2000-01-04,1238.1458827457984
2000-01-05,1201.6310232097942
2000-01-06,1195.2630137628246
2000-01-07,1214.7275040774282
2000-01-10,1229.667231249114
2000-01-11,1230.987400256634
2000-01-12,1221.1157921024294
2000-01-13,1229.9249565667521
2000-01-14,1233.7110277436284
2000-01-17,1235.8719826722859
2000-01-18,1220.26158409667
2000-01-19,1209.8791922244097
2000-01-20,1210.1384840126511
2000-01-21,1200.7431116479984
2000-01-24,1199.8141009833923
2000-01-25,1186.0282752084754
2000-01-26,1189.9401415739376
2000-01-27,1189.5820164961422
2000-01-28,1181.4671478780701
2000-01-31,1158.3370075533765
2000-02-01,1160.8398831577704
2000-02-02,1175.4023904092878
2000-02-03,1201.4884387576992
2000-02-04,1202.6866516452176
2000-02-07,1196.9153991992225
2000-02-08,1219.1900582417873
2000-02-09,1221.9847379640064
2000-02-10,1216.2393231698693
2000-02-11,1223.8539863895633
2000-02-14,1211.7184198622922
2000-02-15,1198.1111829834963
2000-02-16,1210.0717164768885
2000-02-17,1217.599959370173
2000-02-18,1212.6457285325928
2000-02-21,1199.6221657464553
2000-02-22,1212.5074934256986
2000-02-23,1225.2728965725623
2000-02-24,1223.473306476069
2000-02-25,1221.7776438201067
2000-02-28,1198.3433814301495
2000-02-29,1201.4504521949773
2000-03-01,1214.4376028259921
2000-03-02,1231.5145486360345
2000-03-03,1237.1280029735444
2000-03-06,1242.2099435147177
2000-03-07,1236.729503368963
2000-03-08,1224.4061930402747
2000-03-09,1233.8405329635607
2000-03-10,1239.4863693583789
2000-03-13,1215.7386241311915
2000-03-14,1215.528112312209
2000-03-15,1196.4698264675699
2000-03-16,1212.4667228841054
2000-03-17,1219.9414293308294
2000-03-20,1232.0560887859885
2000-03-21,1234.3751534689159
2000-03-22,1231.5511957662322
2000-03-23,1233.602453805812
2000-03-24,1253.1530298994476
2000-03-27,1252.0441514701931
2000-03-28,1253.3398986020734
2000-03-29,1236.5540363812556
2000-03-30,1212.414269216905
2000-03-31,1219.3277837300755
2000-04-03,1206.63721952809
2000-04-04,1208.85038408482
2000-04-05,1197.9898882572713
2000-04-06,1216.061802159652
2000-04-07,1224.6041710011718
2000-04-10,1222.5741866346425
2000-04-11,1203.0852688079108
2000-04-12,1201.8915878883822
2000-04-13,1193.932051629862
2000-04-14,1172.0584203836368
2000-04-17,1143.6495011712288
2000-04-18,1157.005730204531
2000-04-19,1161.76936015763
2000-04-20,1164.2042341587205
2000-04-21,1164.0542271171164
2000-04-24,1164.961495688078
2000-04-25,1158.4002291959605
2000-04-26,1167.7957822895185
2000-04-27,1152.5351508965766
2000-04-28,1166.6342626221613
2000-05-01,1166.2828707998653
2000-05-02,1183.879195191145
2000-05-03,1157.7637377136848
2000-05-04,1155.5942650009974
2000-05-05,1158.3318590362219
2000-05-08,1149.6482914033913
2000-05-09,1145.0267421036265
2000-05-10,1132.7888108879333
2000-05-11,1130.9202238007897
2000-05-12,1151.345047228184
2000-05-15,1150.1486759099867
2000-05-16,1162.7635124646922
2000-05-17,1134.1138273313336
2000-05-18,1138.4634485829179
2000-05-19,1113.6771789349184
2000-05-22,1098.6498250805316
2000-05-23,1113.0394422910854
2000-05-24,1096.055430456224
2000-05-25,1113.5238126417858
2000-05-26,1118.2894163259184
2000-05-29,1130.2304250947464
2000-05-30,1145.1092523452792
2000-05-31,1142.3938337967377
2000-06-01,1154.4578676535775
2000-06-02,1197.0113335793312
2000-06-05,1196.3020854347674
2000-06-06,1209.935133413512
2000-06-07,1206.555569243877
2000-06-08,1204.8964513197654
2000-06-09,1203.9999904010083
2000-06-12,1209.0468216287225
2000-06-13,1210.9052240893216
2000-06-14,1217.2965561190513
2000-06-15,1204.6031103066002
2000-06-16,1212.3491559472775
2000-06-19,1205.0248613764468
2000-06-20,1207.4852777177202
2000-06-21,1193.920513280539
2000-06-22,1183.1532372953275
2000-06-23,1177.090765388072
2000-06-26,1172.9805662620593
2000-06-27,1176.7838648161553
2000-06-28,1185.3838279740248
2000-06-29,1174.3425329120248
2000-06-30,1194.1269084542844
2000-07-03,1197.8706826211678
2000-07-04,1198.6269668205346
2000-07-05,1198.685571726875
2000-07-06,1195.477502213056
2000-07-07,1203.5773659350484
2000-07-10,1213.1833913802682
2000-07-11,1211.1749281669972
2000-07-12,1213.1964523199672
2000-07-13,1206.19604016678
2000-07-14,1211.5102999679677
2000-07-17,1214.1296491765047
2000-07-18,1202.0563253672938
2000-07-19,1193.7890142490596
2000-07-20,1202.1231832922251
2000-07-21,1200.4161014814292
2000-07-24,1201.0522596960134
2000-07-25,1200.894132569074
2000-07-26,1200.9805286752264
2000-07-27,1179.4419366440934
2000-07-28,1162.4377158196776
2000-07-31,1165.5051641845373
2000-08-01,1168.3184440118218
2000-08-02,1161.8490859101169
2000-08-03,1142.4572060254065
2000-08-04,1155.4962888836385
2000-08-07,1164.6391892847962
2000-08-08,1155.9081576014437
2000-08-09,1162.5013798062735
2000-08-10,1174.7988892066592
2000-08-11,1171.348006181606
2000-08-14,1180.0037991334273
2000-08-15,1187.708759362883
2000-08-16,1193.3313909748704
2000-08-17,1191.6856565787682
2000-08-18,1184.5230261846696
2000-08-21,1182.8744035426898
2000-08-22,1177.1758522650055
2000-08-23,1170.2368379378006
2000-08-24,1174.9422716376484
2000-08-25,1178.998130481617
2000-08-28,1178.2456404110055
2000-08-29,1170.947727019163
2000-08-30,1164.4330395280974
2000-08-31,1161.8200698060841
2000-09-01,1185.2605502991987
2000-09-04,1196.9872479025757
2000-09-05,1175.4625503850284
2000-09-06,1161.2681258177386
2000-09-07,1153.9533487830897
2000-09-08,1141.4501393380328
2000-09-11,1136.014506118385
2000-09-12,1130.5933036308434
2000-09-13,1127.7718294420968
2000-09-14,1130.7612631196305
2000-09-15,1126.0094543423297
2000-09-18,1103.5578402620265
2000-09-19,1101.0515747763322
2000-09-20,1089.9779236360146
2000-09-21,1081.3200377260707
2000-09-22,1102.5307286988768
2000-09-25,1106.9228999931222
2000-09-26,1106.8160949436985
2000-09-27,1108.4459048766148
2000-09-28,1108.6494142347874
2000-09-29,1111.3704501548618
2000-10-02,1116.4170786040247
2000-10-03,1118.1452753979274
2000-10-04,1108.0818817670931
2000-10-05,1107.5033297574837
2000-10-06,1101.2004739998888
2000-10-09,1080.628286718586
2000-10-10,1082.0601923167567
2000-10-11,1067.7415109761084
2000-10-12,1056.2785277422322
2000-10-13,1051.8273525108455
2000-10-16,1047.952614389348
2000-10-17,1038.0055655832573
2000-10-18,1021.1074162152336
2000-10-19,1033.7441323872079
2000-10-20,1041.7020697952896
2000-10-23,1043.1521013512006
2000-10-24,1060.793911951384
2000-10-25,1047.8377410032142
2000-10-26,1043.9962160841887
2000-10-27,1063.9503622475088
2000-10-30,1064.6108344766778
2000-10-31,1074.769518984725
2000-11-01,1093.8766034815949
2000-11-02,1098.2931216860668
2000-11-03,1107.109832274066
2000-11-06,1105.795299332679
2000-11-07,1102.8218136373116
2000-11-08,1094.9482003461794
2000-11-09,1090.0008397009044
2000-11-10,1080.4749418017714
2000-11-13,1059.974607688915
2000-11-14,1077.1223262217916
2000-11-15,1081.5243724480088
2000-11-16,1072.0359463810898
2000-11-17,1068.6882025565383
2000-11-20,1052.143187212271
2000-11-21,1048.6208177214148
2000-11-22,1031.6086947163894
2000-11-23,1035.1258880972657
2000-11-24,1045.850019344359
2000-11-27,1059.544429490433
2000-11-28,1057.001899011964
2000-11-29,1056.454819449478
2000-11-30,1047.9591025047935
2000-12-01,1064.3115556934627
2000-12-04,1066.5527072112063
2000-12-05,1082.5396004164754
2000-12-06,1084.6959654187806
2000-12-07,1085.431698647415
2000-12-08,1086.3716613012205
2000-12-11,1091.9337061276326
2000-12-12,1089.0231937609112
2000-12-13,1084.4818145483325
2000-12-14,1082.48892593648
2000-12-15,1074.7998278558293
2000-12-18,1072.419467946014
2000-12-19,1075.166171245402
2000-12-20,1063.8885285175945
2000-12-21,1060.7682910608692
2000-12-22,1073.0581755926082
2000-12-25,1074.5307284248383
2000-12-26,1078.7983279273888
2000-12-27,1088.5282065988115
2000-12-28,1089.1195484952466
2000-12-29,1104.0800559000006
2001-01-01,1104.0800559000008
2001-01-02,1106.1385866020862
2001-01-03,1089.072608127565
2001-01-04,1114.5688221301077
2001-01-05,1125.2714757760364
2001-01-08,1116.6701204929325
2001-01-09,1100.9120387476673
2001-01-10,1095.4215565851575
2001-01-11,1109.2171064022218
2001-01-12,1117.4122249839809
2001-01-15,1113.7152511660145
2001-01-16,1103.537694407395
2001-01-17,1111.9035890718678
2001-01-18,1123.7005559104539
2001-01-19,1117.6111523720717
2001-01-22,1119.5701923975807
2001-01-23,1117.5745848080928
2001-01-24,1107.5814231113454
2001-01-25,1107.403218140692
2001-01-26,1106.0310758963835
2001-01-29,1104.028710612892
2001-01-30,1110.6081164740906
2001-01-31,1125.0944935887824
2001-02-01,1131.3492572434277
2001-02-02,1116.0618858250784
2001-02-05,1114.4557640643945
2001-02-06,1113.5016795930328
2001-02-07,1107.4046708558917
2001-02-08,1093.7665603363512
2001-02-09,1086.4293709316753
2001-02-12,1097.7276302378816
2001-02-13,1089.890396527722
2001-02-14,1072.957178233006
2001-02-15,1069.2859879873731
2001-02-16,1069.684102575449
2001-02-19,1071.447483820996
2001-02-20,1060.8415486977299
2001-02-21,1055.3911526624602
2001-02-22,1041.7582276935836
2001-02-23,1033.6008177024444
2001-02-26,1042.613870840909
2001-02-27,1053.3566136309673
2001-02-28,1051.2121583701205
2001-03-01,1050.7184270238843
2001-03-02,1054.0576974726343
2001-03-05,1056.20627282263
2001-03-06,1069.2075355231018
2001-03-07,1068.048024312891
2001-03-08,1066.0558195127014
2001-03-09,1057.6520377767285
2001-03-12,1031.8250869735286
2001-03-13,1009.3074350832524
2001-03-14,992.7855339998267
2001-03-15,998.8628458985988
2001-03-16,973.6728946503595
2001-03-19,969.0172492933715
2001-03-20,982.5842700252911
2001-03-21,964.500060779504
2001-03-22,919.5994093047029
2001-03-23,946.2612698909462
2001-03-26,972.6323427295517
2001-03-27,983.5803248897473
2001-03-28,970.3384264502771
2001-03-29,958.9873618158491
2001-03-30,965.0360185248417
2001-04-02,959.2649142418921
2001-04-03,945.8911935845159
2001-04-04,957.7290625534001
2001-04-05,974.3379290027248
2001-04-06,976.6744368234075
2001-04-09,981.0661217824376
2001-04-10,986.2799850073716
2001-04-11,987.633667493983
2001-04-12,994.7310408365275
2001-04-13,994.5347108992066
2001-04-16,987.3933270679755
2001-04-17,980.2861661605184
2001-04-18,994.5984212133909
2001-04-19,1013.4354922505934
2001-04-20,1017.356512811835
2001-04-23,1003.6168768970167
2001-04-24,1003.876226271517
2001-04-25,1005.3800877933487
2001-04-26,1014.5119440851151
2001-04-27,1017.2862573091339
2001-04-30,1024.3891663460822
2001-05-01,1030.650817320574
2001-05-02,1030.5533878629647
2001-05-03,1021.2154020729122
2001-05-04,1019.8088898097917
2001-05-07,1022.5599056069512
2001-05-08,1015.326552623047
2001-05-09,1010.0288714102581
2001-05-10,1023.9126187710146
2001-05-11,1017.3044238851046
2001-05-14,1004.0032648413861
2001-05-15,1011.6637324069213
2001-05-16,1013.99048177868
2001-05-17,1024.1341563443693
2001-05-18,1024.933220134238
2001-05-21,1028.3962560693915
2001-05-22,1025.0685214881078
2001-05-23,1014.6343307482811
2001-05-24,1011.2872430444513
2001-05-25,1006.7201924198889
2001-05-28,1009.7390825075003
2001-05-29,1000.4234311788309
2001-05-30,992.1995344545211
2001-05-31,980.8513882745185
2001-06-01,977.8888109066818
2001-06-04,981.1508236317475
2001-06-05,991.9288865115153
2001-06-06,990.7352791660551
2001-06-07,993.0605337153949
2001-06-08,991.9457889845453
2001-06-11,975.1593972570018
2001-06-12,961.7898575979506
2001-06-13,972.1573282502551
2001-06-14,967.6906480097814
2001-06-15,965.6584821565534
2001-06-18,958.2911734981913
2001-06-19,955.9133350808033
2001-06-20,945.5411334841853
2001-06-21,945.6010579765241
2001-06-22,951.1245197512794
2001-06-25,953.4645237545986
2001-06-26,945.1296124677759
2001-06-27,942.3430961976953
2001-06-28,938.8024397847
2001-06-29,945.6243839585297
2001-07-02,950.5529052587348
2001-07-03,948.3477994388463
2001-07-04,943.2252391163631
2001-07-05,929.7148395242219
2001-07-06,918.3923329773439
2001-07-09,918.7978616922263
2001-07-10,924.851301392804
2001-07-11,917.8184130833437
2001-07-12,918.5235153517954
2001-07-13,918.1720055897686
2001-07-16,917.114588745931
2001-07-17,907.8801335342465
2001-07-18,920.525799651998
2001-07-19,934.8046650006587
2001-07-20,929.7230090047354
2001-07-23,928.6373784385162
2001-07-24,928.6696103452053
2001-07-25,923.7587282173043
2001-07-26,926.0575839308369
2001-07-27,934.0573696093946
2001-07-30,941.0770747016303
2001-07-31,949.0706394152022
2001-08-01,956.1635707369512
2001-08-02,960.9645159902558
2001-08-03,956.509737113722
2001-08-06,951.4434187762383
2001-08-07,947.0210514672838
2001-08-08,939.1712986867623
2001-08-09,934.6361283815652
2001-08-10,936.3037633124457
2001-08-13,941.6329766214922
2001-08-14,950.3113522759423
2001-08-15,959.0183530910131
2001-08-16,952.5714017744257
2001-08-17,947.2594016313328
2001-08-20,938.6100080023984
2001-08-21,944.6657481396543
2001-08-22,950.7226897482318
2001-08-23,947.9710118110215
2001-08-24,956.4782355909832
2001-08-27,955.7836967420202
2001-08-28,947.1652149998177
2001-08-29,945.2938200193296
2001-08-30,931.1404778365626
2001-08-31,929.1096443365842
2001-09-03,919.2121559670886
2001-09-04,912.3047227211944
2001-09-05,901.9413107709045
2001-09-06,891.477768783136
2001-09-07,884.2412303294458
2001-09-10,869.147549270776
2001-09-11,850.6830509292266
2001-09-12,833.9614641886847
2001-09-13,842.1681957512181
2001-09-14,823.5384716109608
2001-09-17,817.0823213796522
2001-09-18,813.5008762564794
2001-09-19,812.7928904245343
2001-09-20,786.2097249476358
2001-09-21,756.549926562136
2001-09-24,781.7240866463982
2001-09-25,795.4867276152808
2001-09-26,800.1413057586519
2001-09-27,806.7453931590751
2001-09-28,819.671751187694
2001-10-01,813.0246116128526
2001-10-02,821.402710572225
2001-10-03,822.0113606380409
2001-10-04,839.2383040573369
2001-10-05,840.360960587373
2001-10-08,835.9209963675388
2001-10-09,837.060457399583
2001-10-10,841.9246049633643
2001-10-11,850.4050532859222
2001-10-12,852.2050647050038
2001-10-15,843.7534198142129
2001-10-16,852.260267217557
2001-10-17,865.6480148884863
2001-10-18,849.9036047601735
2001-10-19,834.9705036643612
2001-10-22,839.2605011312867
2001-10-23,853.9955403868375
2001-10-24,859.5229642117756
2001-10-25,851.0746661701158
2001-10-26,859.8829748344556
2001-10-29,856.3232206917249
2001-10-30,843.5929991177175
2001-10-31,848.1332069194553
2001-11-01,855.0996324518733
2001-11-02,853.6963912202386
2001-11-05,863.7312822208473
2001-11-06,867.7830194327997
2001-11-07,871.2675801745444
2001-11-08,878.1091882248452
2001-11-09,872.5552090632407
2001-11-12,862.8657836118439
2001-11-13,870.913206657469
2001-11-14,877.1117897547393
2001-11-15,881.2629358504054
2001-11-16,887.3207115201129
2001-11-19,889.4843259469255
2001-11-20,887.3405762138217
2001-11-21,879.549224318046
2001-11-22,886.3094035011874
2001-11-23,882.0493222659421
2001-11-26,885.138747140851
2001-11-27,883.5598520752915
2001-11-28,878.7959298050945
2001-11-29,879.8004332011258
2001-11-30,894.3939433664633
2001-12-03,884.4035086801478
2001-12-04,894.8380300661958
2001-12-05,914.366265673157
2001-12-06,921.4625645336794
2001-12-07,917.5267822324882
2001-12-10,904.2249229573786
2001-12-11,905.3110573712532
2001-12-12,905.6973639228519
2001-12-13,894.0687771038209
2001-12-14,889.412329833749
2001-12-17,900.5843363767223
2001-12-18,900.2645304037412
2001-12-19,894.3458724342587
2001-12-20,889.3370429619488
2001-12-21,890.2299403943744
2001-12-24,884.8213243468106
2001-12-25,884.6734106160054
2001-12-26,884.7087246151472
2001-12-27,903.717128766213
2001-12-28,907.4046588975912
2001-12-31,914.1874976149475
2002-01-01,914.1874976149475
2002-01-02,918.4151868794478
2002-01-03,928.6599161659884
2002-01-04,928.8142240212568
2002-01-07,923.5316140625438
2002-01-08,913.2562404295046
2002-01-09,909.5243503498775
2002-01-10,906.5545712847362
2002-01-11,907.0980161792447
2002-01-14,896.1886427697364
2002-01-15,895.4921986763536
2002-01-16,882.4105337965591
2002-01-17,889.6375717519933
2002-01-18,890.2535060277182
2002-01-21,886.8507738811927
2002-01-22,886.9640795094161
2002-01-23,890.0506869580778
2002-01-24,896.1360065755799
2002-01-25,885.4912175883095
2002-01-28,888.9716749155043
2002-01-29,882.8825940514066
2002-01-30,869.170967016148
2002-01-31,877.734985702833
2002-02-01,879.6231097717699
2002-02-04,875.704051431658
2002-02-05,863.5037157491798
2002-02-06,858.230383869513
2002-02-07,860.7774951528015
2002-02-08,863.7098179608702
2002-02-11,874.5906042960082
2002-02-12,874.1007425462354
2002-02-13,875.335889816436
2002-02-14,881.4424038682351
2002-02-15,877.6344879489385
2002-02-18,871.1683920834703
2002-02-19,860.6784021970103
2002-02-20,855.1163631755904
2002-02-21,858.5680623440788
2002-02-22,855.8523987040595
2002-02-25,858.256693772166
2002-02-26,861.7959028971284
2002-02-27,869.1125292738415
2002-02-28,870.0004533335066
2002-03-01,875.186833996667
2002-03-04,899.8079908655793
2002-03-05,899.9537181638366
2002-03-06,902.9182137515166
2002-03-07,916.3035942935954
2002-03-08,918.16625171382
2002-03-11,915.9468637193787
2002-03-12,905.6700179321667
2002-03-13,903.9926838559497
2002-03-14,910.630196783584
2002-03-15,915.6311495108133
2002-03-18,918.4156330900579
2002-03-19,922.1719740411665
2002-03-20,918.0386577886069
2002-03-21,913.1224079418347
2002-03-22,914.8186008531234
2002-03-25,909.8198937923844
2002-03-26,908.0017362216595
2002-03-27,907.7608414089082
2002-03-28,913.3976177581534
2002-03-29,912.4881963760881
2002-04-01,917.6818213734539
2002-04-02,915.1246069715094
2002-04-03,913.6080109856933
2002-04-04,909.9687245076768
2002-04-05,908.7619422421158
2002-04-08,895.144336191409
2002-04-09,897.0417158488929
2002-04-10,898.279424814343
2002-04-11,895.7133367899836
2002-04-12,895.2190243675534
2002-04-15,899.9776648308758
2002-04-16,912.2752551492231
2002-04-17,922.3463654139338
2002-04-18,918.5924064474417
2002-04-19,917.4001824173838
2002-04-22,912.083512243079
2002-04-23,911.6232317949659
2002-04-24,909.022136174698
2002-04-25,908.9211141640594
2002-04-26,908.1839203126146
2002-04-29,906.559854565525
2002-04-30,910.4325276584734
2002-05-01,915.5333261167241
2002-05-02,913.4267537859168
2002-05-03,917.4171076901029
2002-05-06,916.0509614352789
2002-05-07,907.9165695803515
2002-05-08,919.9101418409465
2002-05-09,919.171299483422
2002-05-10,917.6642645637676
2002-05-13,920.5040316650009
2002-05-14,921.4144496737684
2002-05-15,930.290260078626
2002-05-16,929.3051914582927
2002-05-17,940.5107665995168
2002-05-20,938.583237625331
2002-05-21,934.166664917668
2002-05-22,934.2017153416547
2002-05-23,929.3087914598158
2002-05-24,929.1405363454908
2002-05-27,926.9500071839446
2002-05-28,931.1788570701392
2002-05-29,930.3338222483876
2002-05-30,927.5998020630047
2002-05-31,924.8611545704701
2002-06-03,924.7754299405374
2002-06-04,913.4228484889109
2002-06-05,909.4332290287991
2002-06-06,915.6011577172138
2002-06-07,903.6284646062232
2002-06-10,905.3486779635406
2002-06-11,908.621108351497
2002-06-12,897.7289333797988
2002-06-13,890.1415961983769
2002-06-14,873.7690937543704
