Date,EM EMEA HIGH DIVIDEND YIELD
1999-08-04,1588.768617912525
1999-08-05,1585.3332037402529
1999-08-06,1583.5950011400362
1999-08-09,1605.3009284827056
1999-08-10,1593.7894923412994
1999-08-11,1617.2035709374288
1999-08-12,1657.652370294668
1999-08-13,1683.8317522401362
1999-08-16,1679.0499065182046
1999-08-17,1669.6412152961434
1999-08-18,1673.141697954912
1999-08-19,1646.4849349417332
1999-08-20,1649.994777102013
1999-08-23,1666.8457106512592
1999-08-24,1661.3391326182477
1999-08-25,1668.8803928193904
1999-08-26,1643.370855209701
1999-08-27,1643.430187186673
1999-08-30,1660.2213372806214
1999-08-31,1629.4350877519068
1999-09-01,1646.390621806835
1999-09-02,1622.5873183056572
1999-09-03,1646.571972384691
1999-09-06,1670.315863185341
1999-09-07,1660.6355686424345
1999-09-08,1649.411492901795
1999-09-09,1645.1305521749148
1999-09-10,1655.7010793217323
1999-09-13,1674.7702123961776
1999-09-14,1695.3009439934506
1999-09-15,1709.5780232770912
1999-09-16,1687.1644475082962
1999-09-17,1684.5143379561998
1999-09-20,1678.4286496029508
1999-09-21,1656.5264552815893
1999-09-22,1648.813713017967
1999-09-23,1649.0169852811568
1999-09-24,1631.9237058096742
1999-09-27,1653.3502288151246
1999-09-28,1703.5941196140375
1999-09-29,1684.4467583251837
1999-09-30,1667.9636234751952
1999-10-01,1654.9877538236512
1999-10-04,1686.2631100399008
1999-10-05,1701.5283369313327
1999-10-06,1689.2743553129715
1999-10-07,1717.162879392333
1999-10-08,1739.2745518282056
1999-10-11,1732.595903158623
1999-10-12,1718.1876854626792
1999-10-13,1681.7809236718354
1999-10-14,1660.3689266402046
1999-10-15,1603.9204377748147
1999-10-18,1595.0649143492926
1999-10-19,1618.9990143234816
1999-10-20,1625.3517727641856
1999-10-21,1583.4064852409508
1999-10-22,1620.1447917493037
1999-10-25,1623.1551932914497
1999-10-26,1639.0768750911357
1999-10-27,1643.1617223671813
1999-10-28,1663.522245361109
1999-10-29,1679.6378838486733
1999-11-01,1689.3803403495538
1999-11-02,1695.6274891232772
1999-11-03,1698.860986353407
1999-11-04,1734.861228210774
1999-11-05,1755.6401494532015
1999-11-08,1763.8447164244792
1999-11-09,1790.3286415058153
1999-11-10,1777.2571300827083
1999-11-11,1782.0593985993753
1999-11-12,1795.244502336366
1999-11-15,1810.3185948423486
1999-11-16,1813.918922862926
1999-11-17,1805.1081846783952
1999-11-18,1820.1031041898223
1999-11-19,1831.1817000728406
1999-11-22,1826.9568927468943
1999-11-23,1814.2290431841911
1999-11-24,1822.7909186501693
1999-11-25,1819.9872362376686
1999-11-26,1842.3847217824834
1999-11-29,1847.7729117071174
1999-11-30,1849.1325341669537
1999-12-01,1867.817067867288
1999-12-02,1883.1206381459485
1999-12-03,1883.6212129330304
1999-12-06,1861.815790349439
1999-12-07,1870.8278431047322
1999-12-08,1887.5311856254755
1999-12-09,1936.827705660188
1999-12-10,1981.8170480134165
1999-12-13,2035.1821075786365
1999-12-14,2023.3268169269209
1999-12-15,2016.9959520417874
1999-12-16,1987.5835786672887
1999-12-17,2033.5031055348918
1999-12-20,2066.178461579728
1999-12-21,2066.346477212405
1999-12-22,2073.9449311965695
1999-12-23,2046.805248813586
1999-12-24,2052.0781020129043
1999-12-27,2084.9779759268904
1999-12-28,2090.993793213224
1999-12-29,2122.14812442026
1999-12-30,2140.8955387997876
1999-12-31,2142.52010354121
2000-01-03,2151.6879486910584
2000-01-04,2114.4660577110853
2000-01-05,2063.977123998327
2000-01-06,2030.404698379994
2000-01-07,2082.232870685651
2000-01-10,2154.137615999308
2000-01-11,2157.195289855496
2000-01-12,2165.660767034655
2000-01-13,2174.6938079265396
2000-01-14,2232.82285659249
2000-01-17,2268.354526310027
2000-01-18,2263.205219939744
2000-01-19,2241.994425770289
2000-01-20,2249.165155578682
2000-01-21,2235.461453712525
2000-01-24,2241.25587962041
2000-01-25,2172.541180165291
2000-01-26,2150.704260283315
2000-01-27,2171.6690167494057
2000-01-28,2161.816865008321
2000-01-31,2127.0656530837146
2000-02-01,2202.4218173158442
2000-02-02,2209.2157503700264
2000-02-03,2205.895478552094
2000-02-04,2202.8935615864025
2000-02-07,2255.2579903464703
2000-02-08,2250.353683721686
2000-02-09,2253.477189347297
2000-02-10,2222.4312360333447
2000-02-11,2199.24310115684
2000-02-14,2183.075531894132
2000-02-15,2180.573667198437
2000-02-16,2170.9672630690284
2000-02-17,2172.4946253057533
2000-02-18,2166.793709548301
2000-02-21,2131.3536875325503
2000-02-22,2057.584104620833
2000-02-23,2059.549984950235
2000-02-24,2090.0132604869905
2000-02-25,2106.026636658919
2000-02-28,2079.1512023847363
2000-02-29,2120.8369422655633
2000-03-01,2138.2982351949845
2000-03-02,2109.6019808812894
2000-03-03,2068.3292165925586
2000-03-06,2106.8154787983826
2000-03-07,2118.608420635945
2000-03-08,2122.152583686584
2000-03-09,2114.867664414375
2000-03-10,2113.615835107842
2000-03-13,2053.685845422661
2000-03-14,2062.3207806326154
2000-03-15,2035.605903291471
2000-03-16,2066.616854169209
2000-03-17,2100.2905499246776
2000-03-20,2079.733193619384
2000-03-21,2078.1104753179284
2000-03-22,2103.9445421665214
2000-03-23,2095.4171517044624
2000-03-24,2110.845863788748
2000-03-27,2125.535966164462
2000-03-28,2117.0856828043015
2000-03-29,2122.066685917317
2000-03-30,2071.03334070604
2000-03-31,2066.081233596987
2000-04-03,2064.7045861432866
2000-04-04,2092.498562710792
2000-04-05,2011.8258856464413
2000-04-06,2055.384450552727
2000-04-07,2052.2457004804155
2000-04-10,2048.4117137491835
2000-04-11,1998.763880425546
2000-04-12,2018.175644435042
2000-04-13,2011.3313049980743
2000-04-14,1975.943155428934
2000-04-17,1827.7442714480264
2000-04-18,1853.6542600063922
2000-04-19,1911.3142716456462
2000-04-20,1937.685620734342
2000-04-21,1946.815638020419
2000-04-24,1940.3736115192503
2000-04-25,1997.5636490589811
2000-04-26,2004.7589712164934
2000-04-27,2021.0219502355058
2000-04-28,2037.9254534429263
2000-05-01,2041.4150793960969
2000-05-02,2046.731825108786
2000-05-03,2069.490860667335
2000-05-04,2032.430481885177
2000-05-05,2015.7437671140453
2000-05-08,2022.7352507161904
2000-05-09,2015.5601342082853
2000-05-10,1999.793057750652
2000-05-11,2019.9334588010277
2000-05-12,1996.4995891384356
2000-05-15,1981.5440609613986
2000-05-16,2017.4453496687174
2000-05-17,2009.5883515526489
2000-05-18,1985.8892403383406
2000-05-19,1969.766997281687
2000-05-22,1939.1096461790619
2000-05-23,1921.2605585550416
2000-05-24,1894.186462242299
2000-05-25,1930.9340438609097
2000-05-26,1897.0875749271838
2000-05-29,1922.7948277247551
2000-05-30,1939.0903412802738
2000-05-31,1971.8262167395837
2000-06-01,1962.3234475510856
2000-06-02,1968.3339703364345
2000-06-05,1966.8115835621522
2000-06-06,1965.9536348956465
2000-06-07,1962.2301903168086
2000-06-08,1964.8935995450806
2000-06-09,1997.951026642717
2000-06-12,2003.4564424163495
2000-06-13,1980.3826824925156
2000-06-14,1991.0336203064303
2000-06-15,1998.467905914061
2000-06-16,1998.217000217702
2000-06-19,1984.2038149737668
2000-06-20,1990.6325767546905
2000-06-21,1985.7173808631708
2000-06-22,1986.5202320922951
2000-06-23,1987.7378321582228
2000-06-26,2004.2547958848081
2000-06-27,2020.23686714354
2000-06-28,2015.4984898031444
2000-06-29,2004.8015158719431
2000-06-30,2004.4475027706862
2000-07-03,2013.0798226857169
2000-07-04,2021.588986020705
2000-07-05,2016.7255919138856
2000-07-06,1995.0584416115094
2000-07-07,1997.9930414233743
2000-07-10,1997.826049579577
2000-07-11,2000.2469168326854
2000-07-12,2025.275798742861
2000-07-13,2047.3267454198294
2000-07-14,2062.8486572191987
2000-07-17,2061.2290751241126
2000-07-18,2047.642380681123
2000-07-19,2056.0138125284784
2000-07-20,2045.072270301192
2000-07-21,2040.0417269300153
2000-07-24,2024.7512055943062
2000-07-25,2003.7409113292626
2000-07-26,1997.450935905911
2000-07-27,2000.3335110401458
2000-07-28,2014.1962877428584
2000-07-31,2007.5992591994773
2000-08-01,2014.8637895002475
2000-08-02,2049.868575100995
2000-08-03,2057.2893751489164
2000-08-04,2053.9207664668575
2000-08-07,2057.2268436313952
2000-08-08,2077.6006987468045
2000-08-09,2079.3696734093096
2000-08-10,2099.990727949304
2000-08-11,2119.424628100667
2000-08-14,2150.3472664054366
2000-08-15,2126.568631987718
2000-08-16,2148.355584431221
2000-08-17,2133.467216088431
2000-08-18,2139.8114455983
2000-08-21,2167.042842514892
2000-08-22,2197.004981174414
2000-08-23,2208.5355424136947
2000-08-24,2188.4648480845412
2000-08-25,2179.7776212350554
2000-08-28,2196.4555206808577
2000-08-29,2215.972742020969
2000-08-30,2215.045168047641
2000-08-31,2245.3711466737245
2000-09-01,2235.7934505553685
2000-09-04,2264.6386996444485
2000-09-05,2267.2918567125143
2000-09-06,2271.13285590215
2000-09-07,2267.122623196624
2000-09-08,2289.962755963869
2000-09-11,2275.64344162324
2000-09-12,2245.2670590155226
2000-09-13,2254.2783502538427
2000-09-14,2266.459612822384
2000-09-15,2240.4845134119146
2000-09-18,2222.6041599102955
2000-09-19,2188.970661256455
2000-09-20,2182.7178672978544
2000-09-21,2132.06227793664
2000-09-22,2079.507465640704
2000-09-25,2109.80107069518
2000-09-26,2117.1461261138284
2000-09-27,2131.4417622718915
2000-09-28,2140.053280704535
2000-09-29,2163.9136618757752
2000-10-02,2178.9141075853163
2000-10-03,2174.369132560199
2000-10-04,2165.2203763562698
2000-10-05,2147.4012367890214
2000-10-06,2146.157663899036
2000-10-09,2138.828872653982
2000-10-10,2110.6526939568926
2000-10-11,2074.40805635023
2000-10-12,2048.6307178033817
2000-10-13,2046.9768212005367
2000-10-16,2093.6629149214573
2000-10-17,2078.1811138172466
2000-10-18,2007.3547457764737
2000-10-19,2073.772132087758
2000-10-20,2100.4568266445726
2000-10-23,2097.86620924472
2000-10-24,2075.1094668781952
2000-10-25,2058.370545472181
2000-10-26,2053.380300275377
2000-10-27,2030.265570195714
2000-10-30,2033.7207292513674
2000-10-31,2062.4179272396664
2000-11-01,2093.245141093385
2000-11-02,2146.865009126141
2000-11-03,2133.2557183445183
2000-11-06,2125.1985986227874
2000-11-07,2113.893870186375
2000-11-08,2116.4032730128642
2000-11-09,2086.527211670814
2000-11-10,2083.0586226786186
2000-11-13,2049.14327131224
2000-11-14,2083.46637452043
2000-11-15,2077.728017580759
2000-11-16,2071.0540350455194
2000-11-17,2056.841785784934
2000-11-20,2041.871242836973
2000-11-21,2048.594481357374
2000-11-22,2022.5919205031855
2000-11-23,2008.7775262434996
2000-11-24,2024.2737862304045
2000-11-27,2042.5692136684481
2000-11-28,2021.0586605522424
2000-11-29,2025.0125083525938
2000-11-30,1953.9923924557538
2000-12-01,1947.1196169463567
2000-12-04,1942.6889467572696
2000-12-05,1993.3105050592437
2000-12-06,2093.569308488402
2000-12-07,2052.076354518231
2000-12-08,2098.5057424354154
2000-12-11,2136.9581017093037
2000-12-12,2125.613198514927
2000-12-13,2084.068865277591
2000-12-14,2062.788931235065
2000-12-15,2023.183579221239
2000-12-18,2052.68481505366
2000-12-19,2063.9033603316952
2000-12-20,2033.9685571772675
2000-12-21,2017.9523318670808
2000-12-22,2048.579246330041
2000-12-25,2053.568010668134
2000-12-26,2045.5892841208163
2000-12-27,2050.0464164771615
2000-12-28,2061.595740392407
2000-12-29,2030.3114972084647
2001-01-01,2027.6257463172733
2001-01-02,1998.1626828512797
2001-01-03,1981.9344690695268
2001-01-04,2058.1476945422687
2001-01-05,2022.6949202396238
2001-01-08,2024.5679578969302
2001-01-09,2033.8265294202038
2001-01-10,2027.2499853363993
2001-01-11,2049.1665964021827
2001-01-12,2057.9731789488233
2001-01-15,2057.3962502951545
2001-01-16,2044.7608075520834
2001-01-17,2082.996762344757
2001-01-18,2060.9137259228937
2001-01-19,2080.2043333411184
2001-01-22,2046.489273704859
2001-01-23,2039.2093819487427
2001-01-24,2070.9712201221046
2001-01-25,2097.6744183314263
2001-01-26,2093.45419715202
2001-01-29,2107.8572992092436
2001-01-30,2123.1910262871493
2001-01-31,2153.9805500359494
2001-02-01,2179.2657373642483
2001-02-02,2178.9291174254404
2001-02-05,2161.529797554818
2001-02-06,2196.135541969739
2001-02-07,2145.6884731436976
2001-02-08,2171.47338050682
2001-02-09,2185.820295596274
2001-02-12,2182.7278129787815
2001-02-13,2201.678135586433
2001-02-14,2198.1758459739017
2001-02-15,2251.9528939452307
2001-02-16,2234.8651038009793
2001-02-19,2204.184092996998
2001-02-20,2239.8417978617044
2001-02-21,2171.111958888179
2001-02-22,2126.0869639374746
2001-02-23,2096.255739264619
2001-02-26,2142.297782532622
2001-02-27,2148.346044497792
2001-02-28,2126.6074763081647
2001-03-01,2117.8442338219497
2001-03-02,2108.460641413884
2001-03-05,2122.689846990827
2001-03-06,2115.2987351689294
2001-03-07,2114.840815370371
2001-03-08,2149.923189540544
2001-03-09,2146.594369264434
2001-03-12,2112.0857026334997
2001-03-13,2098.453583355542
2001-03-14,2029.9606286644012
2001-03-15,2041.140402521414
2001-03-16,2027.5708472649712
2001-03-19,2022.2015945082335
2001-03-20,2045.0752329592303
2001-03-21,2040.7104427167942
2001-03-22,2025.293811440637
2001-03-23,2013.5107444459918
2001-03-26,2040.989177332218
2001-03-27,2018.9049736152172
2001-03-28,2013.267100912541
2001-03-29,1979.1635077025774
2001-03-30,1965.2872946497416
2001-04-02,1932.702473718505
2001-04-03,1881.9430417906376
2001-04-04,1868.6771558078945
2001-04-05,1930.5326869995035
2001-04-06,1913.3820052676706
2001-04-09,1933.533004463971
2001-04-10,1990.127214068512
2001-04-11,2034.5748622920066
2001-04-12,2039.685679495846
2001-04-13,2039.4198490728784
2001-04-16,2066.01169546729
2001-04-17,2053.547527434023
2001-04-18,2109.331885273889
2001-04-19,2097.310510992208
2001-04-20,2065.6487824441256
2001-04-23,2064.409045951434
2001-04-24,2087.8474717833255
2001-04-25,2096.1539497919
2001-04-26,2123.656352482816
2001-04-27,2192.885206747724
2001-04-30,2231.894397503471
2001-05-01,2219.2924166830326
2001-05-02,2189.705254237875
2001-05-03,2168.931332056501
2001-05-04,2183.5739392273335
2001-05-07,2199.428442619436
2001-05-08,2219.09698367377
2001-05-09,2225.709109475953
2001-05-10,2244.969616822209
2001-05-11,2244.6979403324976
2001-05-14,2228.9663156584093
2001-05-15,2220.6755341938333
2001-05-16,2255.315914262219
2001-05-17,2302.725520606456
2001-05-18,2342.264915088445
2001-05-21,2379.055740177785
2001-05-22,2382.480127454967
2001-05-23,2371.7239599364802
2001-05-24,2373.5479315975153
2001-05-25,2382.886824064209
2001-05-28,2382.874980047624
2001-05-29,2374.468388931672
2001-05-30,2355.0571442074383
2001-05-31,2390.031151526609
2001-06-01,2355.133248208113
2001-06-04,2346.7006960923222
2001-06-05,2341.481552285754
2001-06-06,2338.6755243894395
2001-06-07,2331.9701754301655
2001-06-08,2355.409921711255
2001-06-11,2347.720649429845
2001-06-12,2316.932070275562
2001-06-13,2298.99754965686
2001-06-14,2287.5517091327392
2001-06-15,2290.5905190500503
2001-06-18,2266.8284995484873
2001-06-19,2294.1231124945093
2001-06-20,2289.7011166210405
2001-06-21,2296.222277003216
2001-06-22,2295.42365116457
2001-06-25,2280.7568138713373
2001-06-26,2300.27818535984
2001-06-27,2314.607872660863
2001-06-28,2330.9039465235005
2001-06-29,2335.2581873094427
2001-07-02,2343.5968952446788
2001-07-03,2319.1344910312105
2001-07-04,2283.8709427906233
2001-07-05,2274.7475960631295
2001-07-06,2231.3336075243747
2001-07-09,2231.163539460012
2001-07-10,2215.6124504235495
2001-07-11,2186.977562416566
2001-07-12,2225.0589599835707
2001-07-13,2230.137683894283
2001-07-16,2222.3137042400085
2001-07-17,2183.7004341188313
2001-07-18,2103.5133129687756
2001-07-19,2155.681336375453
2001-07-20,2136.357793838675
2001-07-23,2146.876115473015
2001-07-24,2106.6737087895767
2001-07-25,2091.4927689897463
2001-07-26,2109.577063659108
2001-07-27,2115.99375374162
2001-07-30,2124.0450419153076
2001-07-31,2110.1998386928335
2001-08-01,2137.8535615129904
2001-08-02,2177.753030375765
2001-08-03,2170.91412395427
2001-08-06,2147.3519206066867
2001-08-07,2131.7656517557916
2001-08-08,2117.1351302362227
2001-08-09,2085.80482514058
2001-08-10,2081.950015305211
2001-08-13,2082.758885861047
2001-08-14,2091.413448347029
2001-08-15,2061.944436956573
2001-08-16,2061.776042384692
2001-08-17,2053.4057973012837
2001-08-20,2050.4513790207457
2001-08-21,2052.35039544172
2001-08-22,2066.307399469153
2001-08-23,2097.8019067373566
2001-08-24,2108.696653838196
2001-08-27,2136.701464793983
2001-08-28,2139.1247654452854
2001-08-29,2134.1478928963875
2001-08-30,2115.9431385958997
2001-08-31,2112.066556804872
2001-09-03,2101.558424193943
2001-09-04,2137.629364055846
2001-09-05,2134.5092065850354
2001-09-06,2126.2302930780806
2001-09-07,2095.6539148622674
2001-09-10,2088.426611878662
2001-09-11,2012.4408940581532
2001-09-12,1966.3717264406953
2001-09-13,1983.6104133613403
2001-09-14,1948.4193865387556
2001-09-17,1909.763375219697
2001-09-18,1892.1387449218414
2001-09-19,1873.7222359214404
2001-09-20,1819.3594547842624
2001-09-21,1783.9510427086077
2001-09-24,1789.3603675351021
2001-09-25,1810.5941389948307
2001-09-26,1806.9105324322381
2001-09-27,1804.803038428864
2001-09-28,1839.4538442353082
2001-10-01,1819.3870663982832
2001-10-02,1814.9447870938227
2001-10-03,1797.305442521749
2001-10-04,1850.002001039827
2001-10-05,1854.3198891424731
2001-10-08,1862.1024201496218
2001-10-09,1861.9744519427018
2001-10-10,1877.656633733438
2001-10-11,1934.4207204546562
2001-10-12,1922.0356921046869
2001-10-15,1927.562256584449
2001-10-16,1912.3096426556162
2001-10-17,1907.9396820853162
2001-10-18,1904.1711584794214
2001-10-19,1903.910710424697
2001-10-22,1895.054476900905
2001-10-23,1906.9545881856932
2001-10-24,1913.9482924083
2001-10-25,1898.7255726324136
2001-10-26,1913.469887672267
2001-10-29,1906.6645045251946
2001-10-30,1871.99476265941
2001-10-31,1884.446497650334
2001-11-01,1873.5123456831946
2001-11-02,1892.3310944090454
2001-11-05,1938.715363628432
2001-11-06,1929.9852473819271
2001-11-07,1909.6065858378922
2001-11-08,1943.0577730673433
2001-11-09,1919.7159970105838
2001-11-12,1919.1007941934586
2001-11-13,1974.1374162134798
2001-11-14,2000.1208706392651
2001-11-15,2022.531533549043
2001-11-16,2016.579583744788
2001-11-19,2048.229533162359
2001-11-20,2022.7678901915097
2001-11-21,2019.6046717305708
2001-11-22,2008.8080481480306
2001-11-23,2008.9160589817477
2001-11-26,2031.3650802282355
2001-11-27,1998.0151806619835
2001-11-28,2003.212280682346
2001-11-29,1964.7632900554604
2001-11-30,1945.9912864954495
2001-12-03,1953.484350410877
2001-12-04,1940.8885505296198
2001-12-05,1955.7467239281823
2001-12-06,1964.995710923533
2001-12-07,1929.8745262541881
2001-12-10,1962.7026279195682
2001-12-11,1927.0443748196258
2001-12-12,1909.7291896089944
2001-12-13,1868.7326880918472
2001-12-14,1839.4414848845536
2001-12-17,1882.143721850246
2001-12-18,1858.3690093303599
2001-12-19,1842.7572370474713
2001-12-20,1783.7428667706893
2001-12-21,1864.393629756776
2001-12-24,1918.5114473190513
2001-12-25,1923.192623266235
2001-12-26,1932.233199562112
2001-12-27,1935.2338789835885
2001-12-28,1948.6248241086826
2001-12-31,1939.7319397820265
2002-01-01,1943.2078130228085
2002-01-02,1909.99913800926
2002-01-03,1921.993376414099
2002-01-04,1958.9976762927506
2002-01-07,2001.2582113814346
2002-01-08,2032.4067817566531
2002-01-09,2042.463295649956
2002-01-10,2024.7565705562401
2002-01-11,2061.9173661352825
2002-01-14,2045.5916454172243
2002-01-15,2012.7899065398726
2002-01-16,2013.2689425704161
2002-01-17,2038.3221319945878
2002-01-18,2015.094419631451
2002-01-21,1979.768762093746
2002-01-22,1973.9293433474627
2002-01-23,1994.160648613931
2002-01-24,2017.1903489290214
2002-01-25,2021.3586681142428
2002-01-28,2028.6103524391478
2002-01-29,2035.7096531959867
2002-01-30,2028.6142396036714
2002-01-31,2074.603209390555
2002-02-01,2060.7923474261274
2002-02-04,2067.0569007845015
2002-02-05,2065.958479797847
2002-02-06,2104.842003786962
2002-02-07,2088.8556742552955
2002-02-08,2087.0721252341446
2002-02-11,2046.6849210538237
2002-02-12,2079.3383232572282
2002-02-13,2094.831736428817
2002-02-14,2125.5834224659257
2002-02-15,2150.5803367820845
2002-02-18,2147.6996850917617
2002-02-19,2109.956397564323
2002-02-20,2094.120743438279
2002-02-21,2065.2233440352566
2002-02-22,2068.236465701822
2002-02-25,2092.452437652411
2002-02-26,2110.0316235805512
2002-02-27,2154.5187027826455
2002-02-28,2137.950221288502
2002-03-01,2137.6227977520293
2002-03-04,2204.7226578211835
2002-03-05,2211.3332976187958
2002-03-06,2184.6986860608727
2002-03-07,2137.333124160896
2002-03-08,2098.9208630051644
2002-03-11,2149.931737556784
2002-03-12,2150.3669120354493
2002-03-13,2144.87197514499
2002-03-14,2144.109889328552
2002-03-15,2126.3212010979278
2002-03-18,2125.7911967448417
2002-03-19,2131.2386999453497
2002-03-20,2134.303285813905
2002-03-21,2165.764901141383
2002-03-22,2186.1356636955197
2002-03-25,2192.3871407721
2002-03-26,2185.949093066844
2002-03-27,2200.4818497248507
2002-03-28,2210.020233153013
2002-03-29,2209.2045819806417
2002-04-01,2172.5873351339155
2002-04-02,2231.5658676707494
2002-04-03,2232.608276140194
2002-04-04,2242.1210399438723
2002-04-05,2272.6952496379413
2002-04-08,2266.315995990898
2002-04-09,2251.677383074233
2002-04-10,2259.749203379788
2002-04-11,2259.532139406181
2002-04-12,2270.606328187121
2002-04-15,2287.814313868427
2002-04-16,2304.992442810536
2002-04-17,2300.69612527361
2002-04-18,2313.0925558681547
2002-04-19,2319.853724923531
2002-04-22,2348.095477723073
2002-04-23,2351.785476942264
2002-04-24,2345.5650534321903
2002-04-25,2360.7190528497003
2002-04-26,2364.302990939031
2002-04-29,2360.9974483427363
2002-04-30,2346.308026078093
2002-05-01,2345.1517934545855
2002-05-02,2362.398075233916
2002-05-03,2383.9449807040346
2002-05-06,2394.5963231309574
2002-05-07,2460.075205011487
2002-05-08,2478.2045224093563
2002-05-09,2465.7901455637393
2002-05-10,2468.902927278668
2002-05-13,2478.3099451412395
2002-05-14,2520.4372138146646
2002-05-15,2464.373833254599
2002-05-16,2472.8409696152617
2002-05-17,2463.854470087809
2002-05-20,2463.9330966731286
2002-05-21,2483.4443750928203
2002-05-22,2469.578753772612
2002-05-23,2452.2833048662055
2002-05-24,2491.455917321554
2002-05-27,2470.3712385475183
2002-05-28,2451.442102152366
2002-05-29,2457.1339611681838
2002-05-30,2416.438926416117
2002-05-31,2397.957749314619
2002-06-03,2408.725896395953
