Date,EM LATIN AMERICA HIGH DIVIDEND YIELD
1999-08-06,1140.618632027801
1999-08-09,1144.0190020027192
1999-08-10,1123.005241524968
1999-08-11,1150.1268062103445
1999-08-12,1162.551356764893
1999-08-13,1178.580009836242
1999-08-16,1170.5668366293798
1999-08-17,1173.3013981606157
1999-08-18,1147.6679577054579
1999-08-19,1131.2805879403097
1999-08-20,1145.8812035368826
1999-08-23,1165.9438758072604
1999-08-24,1169.9618968667091
1999-08-25,1202.4089147969394
1999-08-26,1202.220457714177
1999-08-27,1189.6693025464876
1999-08-30,1189.546034928739
1999-08-31,1174.573237197725
1999-09-01,1191.2968321695519
1999-09-02,1179.0106638748207
1999-09-03,1195.8872089514348
1999-09-06,1198.1883339407395
1999-09-07,1194.0466675287014
1999-09-08,1199.8724320642023
1999-09-09,1232.1241806968937
1999-09-10,1257.9166950478836
1999-09-13,1267.4732581332712
1999-09-14,1267.1015328194153
1999-09-15,1257.9977931667581
1999-09-16,1247.3139110777565
1999-09-17,1252.2969114851853
1999-09-20,1274.2733677786505
1999-09-21,1251.4903801388734
1999-09-22,1250.2195195475442
1999-09-23,1245.1347991601058
1999-09-24,1245.1929590140803
1999-09-27,1259.1035411009636
1999-09-28,1240.101695551466
1999-09-29,1231.6627545504098
1999-09-30,1217.236557378758
1999-10-01,1190.602061730351
1999-10-04,1197.7966123335484
1999-10-05,1188.376016335411
1999-10-06,1195.6737327295757
1999-10-07,1202.106969253913
1999-10-08,1213.0962734611142
1999-10-11,1216.97546239871
1999-10-12,1200.7155311520828
1999-10-13,1169.4039019097725
1999-10-14,1162.4516380061534
1999-10-15,1134.8247843330566
1999-10-18,1116.324353353484
1999-10-19,1129.5178496092342
1999-10-20,1139.516890458797
1999-10-21,1135.7770535700133
1999-10-22,1164.4116869801808
1999-10-25,1154.8591213067925
1999-10-26,1167.3369364698951
1999-10-27,1179.0387053136496
1999-10-28,1185.391642331296
1999-10-29,1204.1787924604446
1999-11-01,1209.1132061465487
1999-11-02,1218.7861008019763
1999-11-03,1244.33549693272
1999-11-04,1272.2757705873198
1999-11-05,1292.0086477955906
1999-11-08,1300.2411728478605
1999-11-09,1297.6586076865851
1999-11-10,1302.668123216452
1999-11-11,1295.5723725587666
1999-11-12,1307.4837462944172
1999-11-15,1311.0182064578307
1999-11-16,1315.4614223685146
1999-11-17,1291.963149166178
1999-11-18,1317.5319365755743
1999-11-19,1335.4075434390015
1999-11-22,1328.4898483977984
1999-11-23,1333.3680762813099
1999-11-24,1332.7279882495757
1999-11-25,1341.4279384125457
1999-11-26,1368.246553424832
1999-11-29,1384.4813377741762
1999-11-30,1388.6850185345816
1999-12-01,1402.1645956413206
1999-12-02,1445.0422716660046
1999-12-03,1458.2269202009168
1999-12-06,1421.5148489549986
1999-12-07,1420.2289488079387
1999-12-08,1419.338410660805
1999-12-09,1428.626483901089
1999-12-10,1452.1349165143697
1999-12-13,1453.8608911357953
1999-12-14,1455.8968635465403
1999-12-15,1457.0349622944173
1999-12-16,1451.6259389822133
1999-12-17,1488.0148272650497
1999-12-20,1504.2035436893539
1999-12-21,1515.1201054878238
1999-12-22,1523.3733221492953
1999-12-23,1511.2053579336061
1999-12-24,1512.2182049864468
1999-12-27,1510.098533548301
1999-12-28,1528.9891979669221
1999-12-29,1561.0438891614522
1999-12-30,1610.6187946426833
1999-12-31,1610.6681177807418
2000-01-03,1584.4236389909722
2000-01-04,1486.9678456495897
2000-01-05,1498.5194894234417
2000-01-06,1494.3287858451638
2000-01-07,1540.531457448862
2000-01-10,1601.5250481606204
2000-01-11,1578.3621611964713
2000-01-12,1597.6810508314936
2000-01-13,1689.7610357704857
2000-01-14,1750.134768236273
2000-01-17,1786.6080123130605
2000-01-18,1775.2060259151046
2000-01-19,1744.2312183077947
2000-01-20,1729.1148447430076
2000-01-21,1731.4903767587273
2000-01-24,1752.3361793822664
2000-01-25,1735.4310399779033
2000-01-26,1754.4165801623496
2000-01-27,1775.4203926234077
2000-01-28,1761.6382360120454
2000-01-31,1732.0687903533997
2000-02-01,1749.407892793703
2000-02-02,1774.6777123172224
2000-02-03,1814.6644532995367
2000-02-04,1866.7744351223773
2000-02-07,1878.9756037900484
2000-02-08,1903.7996649709266
2000-02-09,1893.1712523094911
2000-02-10,1905.8992825424057
2000-02-11,1885.6285604719483
2000-02-14,1884.5902254513692
2000-02-15,1883.8884552738043
2000-02-16,1890.7285682442318
2000-02-17,1872.4042509111387
2000-02-18,1835.8751161386472
2000-02-21,1830.2080965011767
2000-02-22,1776.2687565508081
2000-02-23,1812.424739251077
2000-02-24,1841.0708752998269
2000-02-25,1853.6249453479625
2000-02-28,1847.291994461073
2000-02-29,1862.3928299640863
2000-03-01,1874.292275005801
2000-03-02,1916.9992000962588
2000-03-03,1958.3985057598215
2000-03-06,1954.618409523184
2000-03-07,1946.9081595380835
2000-03-08,1922.2705218611684
2000-03-09,1898.6407253028171
2000-03-10,1882.9382985585426
2000-03-13,1848.0820316408167
2000-03-14,1864.2833492476145
2000-03-15,1832.4388664422368
2000-03-16,1832.5748331478096
2000-03-17,1821.987514433486
2000-03-20,1827.8270571233052
2000-03-21,1846.8058291114482
2000-03-22,1865.5009635781664
2000-03-23,1860.8210022979072
2000-03-24,1862.9271668865815
2000-03-27,1863.048095171435
2000-03-28,1839.9238964975502
2000-03-29,1838.181242478667
2000-03-30,1814.042109277123
2000-03-31,1822.1095583651716
2000-04-03,1798.0101401509412
2000-04-04,1758.1475147760407
2000-04-05,1739.597442125906
2000-04-06,1794.088530945881
2000-04-07,1829.5314182755503
2000-04-10,1803.2245933955082
2000-04-11,1770.1097747358272
2000-04-12,1762.738500076989
2000-04-13,1720.394134575661
2000-04-14,1652.123902385831
2000-04-17,1641.78613624169
2000-04-18,1699.9932412377386
2000-04-19,1683.0355262260578
2000-04-20,1699.0284182302767
2000-04-21,1699.0284182302767
2000-04-24,1666.475246638923
2000-04-25,1714.6996682786814
2000-04-26,1718.5752104407295
2000-04-27,1719.3677665948358
2000-04-28,1747.353116652915
2000-05-01,1754.163239173671
2000-05-02,1806.5881359336452
2000-05-03,1797.225405867493
2000-05-04,1771.0292295479444
2000-05-05,1773.5131613063804
2000-05-08,1742.01903957691
2000-05-09,1705.7819346674369
2000-05-10,1664.1104788805267
2000-05-11,1687.9431719220966
2000-05-12,1703.635981569167
2000-05-15,1722.645053902031
2000-05-16,1780.1037602340205
2000-05-17,1753.151124885587
2000-05-18,1733.9266197537866
2000-05-19,1693.449800380042
2000-05-22,1639.168503304839
2000-05-23,1610.9221884812252
2000-05-24,1640.6626123905978
2000-05-25,1639.6209784261603
2000-05-26,1637.1989761140928
2000-05-29,1655.2390016003158
2000-05-30,1702.7639896866172
2000-05-31,1696.4589148486573
2000-06-01,1715.2689914363586
2000-06-02,1753.0043459493954
2000-06-05,1738.6969429664805
2000-06-06,1677.855347669627
2000-06-07,1685.925664973663
2000-06-08,1700.107964338531
2000-06-09,1704.1855836766927
2000-06-12,1698.5114869089168
2000-06-13,1694.19477740837
2000-06-14,1705.2137151539514
2000-06-15,1714.6097014141067
2000-06-16,1684.3731304095656
2000-06-19,1699.1715614165619
2000-06-20,1692.8117124902194
2000-06-21,1718.37975523104
2000-06-22,1724.3384566162945
2000-06-23,1713.0595717315668
2000-06-26,1686.2412868508475
2000-06-27,1644.6613077231054
2000-06-28,1664.6776247954072
2000-06-29,1637.2187313455777
2000-06-30,1671.5245360582771
2000-07-03,1720.599553048578
2000-07-04,1764.2984854042538
2000-07-05,1731.5710677925022
2000-07-06,1750.2264644409422
2000-07-07,1790.175408737026
2000-07-10,1788.4919578385225
2000-07-11,1750.6694350784023
2000-07-12,1774.1289638970386
2000-07-13,1756.8786766081616
2000-07-14,1772.667588027851
2000-07-17,1817.3301638721484
2000-07-18,1815.4569340967998
2000-07-19,1785.161018356198
2000-07-20,1808.4137838332379
2000-07-21,1796.1297080226861
2000-07-24,1798.0793215471483
2000-07-25,1776.2646464336426
2000-07-26,1782.7026073445513
2000-07-27,1782.4760476055085
2000-07-28,1763.719190395404
2000-07-31,1780.1506012845227
2000-08-01,1761.4600040147827
2000-08-02,1782.1700979383115
2000-08-03,1827.8429915080728
2000-08-04,1846.8477153128463
2000-08-07,1855.091729330093
2000-08-08,1863.0798445391176
2000-08-09,1853.1644703085071
2000-08-10,1828.8219115801464
2000-08-11,1872.0735820032733
2000-08-14,1897.2853072197145
2000-08-15,1870.7190194161303
2000-08-16,1848.2188379348145
2000-08-17,1867.1227134623016
2000-08-18,1843.8076451026782
2000-08-21,1833.631295078443
2000-08-22,1855.67985625198
2000-08-23,1870.044418567023
2000-08-24,1843.6912214451988
2000-08-25,1842.2612822111894
2000-08-28,1854.2759147046838
2000-08-29,1846.8095817226556
2000-08-30,1866.6547206494702
2000-08-31,1863.2881344762868
2000-09-01,1858.1478441856991
2000-09-04,1853.055118330499
2000-09-05,1889.0749267555016
2000-09-06,1923.2270450747694
2000-09-07,1934.4210365466633
2000-09-08,1921.6513715337471
2000-09-11,1938.759868438764
2000-09-12,1917.8932921701828
2000-09-13,1906.2485092454735
2000-09-14,1901.1208095754287
2000-09-15,1876.8984615912796
2000-09-18,1838.983968583703
2000-09-19,1840.0226265531858
2000-09-20,1835.485838615833
2000-09-21,1817.1669320025342
2000-09-22,1771.2805442311162
2000-09-25,1805.6366806451967
2000-09-26,1765.144816389069
2000-09-27,1741.880133258219
2000-09-28,1752.4324319501059
2000-09-29,1741.3307083561494
2000-10-02,1718.2191463195663
2000-10-03,1739.2616051704572
2000-10-04,1756.631021483144
2000-10-05,1790.6354984815953
2000-10-06,1759.3597132554353
2000-10-09,1744.1557399282913
2000-10-10,1738.4040686777141
2000-10-11,1690.7981999143935
2000-10-12,1718.9090938524398
2000-10-13,1715.5520363897003
2000-10-16,1743.2748527447222
2000-10-17,1720.264190600941
2000-10-18,1677.904950752193
2000-10-19,1702.1579767801459
2000-10-20,1678.9004135306723
2000-10-23,1641.9270806219504
2000-10-24,1644.870555614476
2000-10-25,1642.3102738511711
2000-10-26,1670.0113535339071
2000-10-27,1701.4352454272664
2000-10-30,1709.0381047173184
2000-10-31,1715.7396952918434
2000-11-01,1708.396883093357
2000-11-02,1702.234655776709
2000-11-03,1672.2763666049525
2000-11-06,1676.370355760211
2000-11-07,1680.9880382381573
2000-11-08,1695.3924269948725
2000-11-09,1674.7477744711496
2000-11-10,1675.1160035966304
2000-11-13,1657.5723056794616
2000-11-14,1667.3207150346805
2000-11-15,1668.8193226908297
2000-11-16,1671.8607889273214
2000-11-17,1665.8113799693538
2000-11-20,1706.4034060633921
2000-11-21,1732.2388942496248
2000-11-22,1713.923070464683
2000-11-23,1703.5935260195497
2000-11-24,1708.580097852047
2000-11-27,1660.1088435001534
2000-11-28,1623.5103101433524
2000-11-29,1627.4083508239414
2000-11-30,1581.041899290446
2000-12-01,1582.5956029376011
2000-12-04,1562.8500127750713
2000-12-05,1626.9086705821746
2000-12-06,1637.7438944123573
2000-12-07,1638.7400131135873
2000-12-08,1671.5709584296462
2000-12-11,1714.9375216441622
2000-12-12,1706.1044748538316
2000-12-13,1718.2995617709087
2000-12-14,1682.4060883702398
2000-12-15,1641.266468204803
2000-12-18,1651.2321012376854
2000-12-19,1663.9091978423294
2000-12-20,1592.0470426677516
2000-12-21,1590.4849396083127
2000-12-22,1582.460292591143
2000-12-25,1582.460292591143
2000-12-26,1582.7373936998506
2000-12-27,1604.1638527916707
2000-12-28,1639.132989229023
2000-12-29,1623.9487945570752
2001-01-01,1623.9487945570752
2001-01-02,1614.4436645438964
2001-01-03,1670.4466045879337
2001-01-04,1706.9915410735205
2001-01-05,1671.1320706419313
2001-01-08,1681.568695171143
2001-01-09,1740.3340449775358
2001-01-10,1725.715669570291
2001-01-11,1719.6007276419732
2001-01-12,1718.3753964911702
2001-01-15,1734.9291859440334
2001-01-16,1730.8550854350794
2001-01-17,1773.3656988639766
2001-01-18,1778.2921113312798
2001-01-19,1806.1276901438387
2001-01-22,1797.052068623151
2001-01-23,1812.880089456725
2001-01-24,1859.7845104268736
2001-01-25,1858.6211602711924
2001-01-26,1882.5251732926922
2001-01-29,1888.707483031316
2001-01-30,1875.4386414796754
2001-01-31,1877.0402336640673
2001-02-01,1820.88368487992
2001-02-02,1816.7224240770477
2001-02-05,1779.5256858708044
2001-02-06,1809.7465919218314
2001-02-07,1779.463246186474
2001-02-08,1826.7871348791946
2001-02-09,1805.2897062267982
2001-02-12,1796.1778566676232
2001-02-13,1819.544011259192
2001-02-14,1821.6180768568006
2001-02-15,1854.0999268980843
2001-02-16,1772.4481811881342
2001-02-19,1752.9183028965517
2001-02-20,1767.581422092675
2001-02-21,1731.754246977542
2001-02-22,1757.6668261428088
2001-02-23,1759.9766752997907
2001-02-26,1770.5881796678025
2001-02-27,1745.6838541925204
2001-02-28,1720.8610796487428
2001-03-01,1727.4613292813538
2001-03-02,1748.1086147015696
2001-03-05,1784.564693937869
2001-03-06,1773.5624401005234
2001-03-07,1789.2202732533956
2001-03-08,1789.0864351787004
2001-03-09,1766.362721210664
2001-03-12,1708.2246269595119
2001-03-13,1738.8066841400564
2001-03-14,1720.400523244885
2001-03-15,1710.5308916412644
2001-03-16,1704.283665295581
2001-03-19,1675.7007871539201
2001-03-20,1716.9462093424809
2001-03-21,1731.585724721758
2001-03-22,1663.685224455942
2001-03-23,1655.1208445842688
2001-03-26,1706.8607309893691
2001-03-27,1723.194363152666
2001-03-28,1730.360889075657
2001-03-29,1725.4096824928768
2001-03-30,1730.7073803166722
2001-04-02,1723.082306447013
2001-04-03,1675.3560620499027
2001-04-04,1655.3976968633826
2001-04-05,1711.602405531177
2001-04-06,1713.6798945353842
2001-04-09,1715.038216613179
2001-04-10,1773.5788164171602
2001-04-11,1764.4881293135618
2001-04-12,1745.610529930962
2001-04-13,1745.4369481339636
2001-04-16,1724.144912737861
2001-04-17,1735.8663747834476
2001-04-18,1793.7244714026274
2001-04-19,1724.3821320227853
2001-04-20,1649.1710380084098
2001-04-23,1644.0053244592643
2001-04-24,1648.9987438850098
2001-04-25,1634.9956599609854
2001-04-26,1679.9928495672132
2001-04-27,1734.138450460044
2001-04-30,1768.3713131486797
2001-05-01,1750.620020532515
2001-05-02,1749.4256792515264
2001-05-03,1736.3881521143708
2001-05-04,1758.63276458882
2001-05-07,1755.133039425254
2001-05-08,1744.7049233533023
2001-05-09,1769.411429710605
2001-05-10,1783.9966116697606
2001-05-11,1772.0589228269578
2001-05-14,1747.1890796723126
2001-05-15,1752.7311784934375
2001-05-16,1775.1955927956512
2001-05-17,1815.1119375173134
2001-05-18,1831.2862879446443
2001-05-21,1832.4866708580628
2001-05-22,1880.947623748605
2001-05-23,1881.5312038690545
2001-05-24,1896.1079076092399
2001-05-25,1888.0849531951644
2001-05-28,1890.7415680223116
2001-05-29,1905.5474193982939
2001-05-30,1879.094395997759
2001-05-31,1911.3018008927309
2001-06-01,1900.6137319305235
2001-06-04,1927.4632740913844
2001-06-05,1938.8571630934332
2001-06-06,1954.4091827987072
2001-06-07,1971.309139611314
2001-06-08,1987.1000552106677
2001-06-11,1989.2907308004533
2001-06-12,1954.238275183559
2001-06-13,1943.914070757719
2001-06-14,1920.712202830688
2001-06-15,1894.8952503591695
2001-06-18,1835.9407695229784
2001-06-19,1831.2823636474564
2001-06-20,1845.2476076157188
2001-06-21,1878.0338887436835
2001-06-22,1915.06901378063
2001-06-25,1898.802078222482
2001-06-26,1890.891795302661
2001-06-27,1879.4136750228565
2001-06-28,1921.941855357471
2001-06-29,1934.861102452058
2001-07-02,1953.6564073877184
2001-07-03,1921.587289587093
2001-07-04,1887.6949922834144
2001-07-05,1896.5435756890474
2001-07-06,1839.8870118297802
2001-07-09,1849.0786458897733
2001-07-10,1802.4835754959374
2001-07-11,1755.3829101070435
2001-07-12,1760.8487448139463
2001-07-13,1768.6495439912221
2001-07-16,1737.1734799903845
2001-07-17,1785.6561112695322
2001-07-18,1770.5901019272817
2001-07-19,1762.732432533684
2001-07-20,1774.3392803681627
2001-07-23,1813.7449800086263
2001-07-24,1777.1281534910518
2001-07-25,1754.0600955113564
2001-07-26,1771.109125297661
2001-07-27,1786.3481122208218
2001-07-30,1789.3296515709155
2001-07-31,1810.0954704541248
2001-08-01,1768.1661863628754
2001-08-02,1766.01529874097
2001-08-03,1759.9249969891248
2001-08-06,1786.7413946377112
2001-08-07,1804.768305773282
2001-08-08,1799.75189308716
2001-08-09,1767.6707971515007
2001-08-10,1779.3019980202164
2001-08-13,1762.254855386855
2001-08-14,1761.1832225925325
2001-08-15,1739.1818187423087
2001-08-16,1737.401129786656
2001-08-17,1681.0633564615077
2001-08-20,1687.9452474331545
2001-08-21,1681.627807588363
2001-08-22,1687.474399815354
2001-08-23,1692.993132808597
2001-08-24,1694.6354145121602
2001-08-27,1699.2984771363742
2001-08-28,1704.8564663208626
2001-08-29,1720.2686090165862
2001-08-30,1713.440023780689
2001-08-31,1712.7922169119106
2001-09-03,1684.9884833342992
2001-09-04,1723.6666924673975
2001-09-05,1740.1152791399936
2001-09-06,1705.4234179053103
2001-09-07,1683.5066826978846
2001-09-10,1677.9788274638001
2001-09-11,1543.5216072725862
2001-09-12,1558.0155206313457
2001-09-13,1473.4873986564664
2001-09-14,1446.7332242795524
2001-09-17,1472.081560092954
2001-09-18,1474.4256585476217
2001-09-19,1453.1975388618853
2001-09-20,1413.5766543475381
2001-09-21,1408.8343725806385
2001-09-24,1452.6883795231986
2001-09-25,1445.2972227073224
2001-09-26,1432.1152123727973
2001-09-27,1435.7714570983505
2001-09-28,1467.1565964080517
2001-10-01,1448.0396953562329
2001-10-02,1442.643011607573
2001-10-03,1418.405280571149
2001-10-04,1432.8114362695565
2001-10-05,1427.5863266084136
2001-10-08,1417.2036307731717
2001-10-09,1437.930297886315
2001-10-10,1467.4345647122175
2001-10-11,1506.9388558923986
2001-10-12,1481.262164517151
2001-10-15,1507.6527532213847
2001-10-16,1503.9506911535727
2001-10-17,1538.8752045467515
2001-10-18,1525.4058055622027
2001-10-19,1538.4003312833997
2001-10-22,1584.5291027899752
2001-10-23,1580.247765431128
2001-10-24,1570.1719021793615
2001-10-25,1573.5445087124344
2001-10-26,1583.994988095249
2001-10-29,1540.2383188202225
2001-10-30,1510.962937900104
2001-10-31,1553.0886152498192
2001-11-01,1544.2900645829316
2001-11-02,1553.6595497853486
2001-11-05,1632.398379448045
2001-11-06,1638.73161256688
2001-11-07,1628.031746940245
2001-11-08,1648.4648805186237
2001-11-09,1644.7427554652547
2001-11-12,1619.8911748121618
2001-11-13,1679.259195466403
2001-11-14,1679.6098701823723
2001-11-15,1685.630698852214
2001-11-16,1691.1373427244498
2001-11-19,1739.296754602665
2001-11-20,1699.7024616037497
2001-11-21,1720.8523617474202
2001-11-22,1722.3591024386994
2001-11-23,1744.0277794005333
2001-11-26,1767.398663634461
2001-11-27,1761.4959965100957
2001-11-28,1712.1016827537273
2001-11-29,1698.7563956278461
2001-11-30,1671.272818393214
2001-12-03,1744.6612413480348
2001-12-04,1753.9279524042067
2001-12-05,1798.2271839235195
2001-12-06,1794.040771015945
2001-12-07,1802.0897261024513
2001-12-10,1815.2741378236783
2001-12-11,1815.972299365033
2001-12-12,1791.7811087090865
2001-12-13,1761.8590897783017
2001-12-14,1750.7049900888264
2001-12-17,1756.5588701674683
2001-12-18,1791.573317408388
2001-12-19,1825.0998766290338
2001-12-20,1806.1046512296023
2001-12-21,1844.11297063272
2001-12-24,1871.7124560606444
2001-12-25,1871.7124560606444
2001-12-26,1881.453877524838
2001-12-27,1888.921727807842
2001-12-28,1905.0806271472425
2001-12-31,1893.2259947636437
2002-01-01,1893.2259947636437
2002-01-02,1880.5030810704166
2002-01-03,1940.8180463709555
2002-01-04,1932.3996083331074
2002-01-07,1893.0393966639729
2002-01-08,1886.045412740792
2002-01-09,1863.1708095437293
2002-01-10,1826.1386310689822
2002-01-11,1806.4993423202786
2002-01-14,1769.6389228705552
2002-01-15,1801.1579646512473
2002-01-16,1808.949546816137
2002-01-17,1830.2471630652212
2002-01-18,1829.1858480951635
2002-01-21,1827.7999048815711
2002-01-22,1833.259381984392
2002-01-23,1836.371057819143
2002-01-24,1845.6370670848223
2002-01-25,1865.3478151157885
2002-01-28,1888.2852563135305
2002-01-29,1853.4638470718078
2002-01-30,1848.221319239174
2002-01-31,1879.968956329374
2002-02-01,1875.5390938237588
2002-02-04,1851.9622835190464
2002-02-05,1852.0822335927653
2002-02-06,1860.6934722665985
2002-02-07,1836.1720719460882
2002-02-08,1817.4288955496002
2002-02-11,1785.9829601613744
2002-02-12,1793.265341307646
2002-02-13,1849.0251350624485
2002-02-14,1870.6429988614132
2002-02-15,1860.3131374021889
2002-02-18,1862.8468675910858
2002-02-19,1861.1841348565824
2002-02-20,1865.4549132070827
2002-02-21,1891.502130443053
2002-02-22,1886.0411436022648
2002-02-25,1934.6296136862145
2002-02-26,1944.6406188551746
2002-02-27,1989.9204464728246
2002-02-28,2011.9985610261806
2002-03-01,2059.815494679377
2002-03-04,2078.1923022297447
2002-03-05,2065.520795016166
2002-03-06,2041.4984660407001
2002-03-07,2013.709031561986
2002-03-08,2039.2998433311209
2002-03-11,2044.1849961019536
2002-03-12,2083.6539971792563
2002-03-13,2088.963350091486
2002-03-14,2070.809191096535
2002-03-15,2101.9641433928728
2002-03-18,2124.2460211912758
2002-03-19,2131.637192878857
2002-03-20,2125.1418982049236
2002-03-21,2106.8762268247756
2002-03-22,2084.131042112051
2002-03-25,2073.360742015789
2002-03-26,2105.6840208343074
2002-03-27,2128.58852617613
2002-03-28,2130.8771019066658
2002-03-29,2130.8771019066658
2002-04-01,2140.3851708339716
2002-04-02,2138.108924648108
2002-04-03,2130.624780941655
2002-04-04,2116.060655527671
2002-04-05,2135.2055710830236
2002-04-08,2156.429029688226
2002-04-09,2142.2313506893893
2002-04-10,2173.6018070918904
2002-04-11,2164.256465225782
2002-04-12,2169.792567555226
2002-04-15,2153.8826380846394
2002-04-16,2166.4544510967607
2002-04-17,2169.708782474606
2002-04-18,2127.9926446365685
2002-04-19,2124.23715374117
2002-04-22,2113.553969885075
2002-04-23,2104.839147631759
2002-04-24,2101.015177041106
2002-04-25,2053.491409411334
2002-04-26,2045.0583216026514
2002-04-29,2036.934088945511
2002-04-30,2050.296628664924
2002-05-01,2034.8955917172816
2002-05-02,2014.226364733646
2002-05-03,1975.4815043779577
2002-05-06,1961.1394544458692
2002-05-07,1970.1690680806953
2002-05-08,2003.8183656511394
2002-05-09,1962.620291937036
2002-05-10,1936.84820623981
2002-05-13,1930.5142132362403
2002-05-14,1952.8734041664238
2002-05-15,1944.6868906100824
2002-05-16,1985.1649991918564
2002-05-17,1961.8965250759184
2002-05-20,1965.8023645390997
2002-05-21,1967.4668340729518
2002-05-22,1937.5409847357926
2002-05-23,1952.992293223838
2002-05-24,1941.7817941149137
2002-05-27,1948.0983730031978
