Date,EM ASIA HIGH DIVIDEND YIELD
1999-08-04,1463.4901266120244
1999-08-05,1418.8940215987182
1999-08-06,1398.9101586608283
1999-08-09,1418.3557226326286
1999-08-10,1417.8697568456494
1999-08-11,1400.3682449738226
1999-08-12,1409.694959706025
1999-08-13,1423.742689771203
1999-08-16,1461.3425570726204
1999-08-17,1475.1850632082737
1999-08-18,1482.383480507077
1999-08-19,1463.7707022593365
1999-08-20,1490.442207462173
1999-08-23,1548.2807938807553
1999-08-24,1555.4320416552425
1999-08-25,1558.8464404518543
1999-08-26,1580.9400347483268
1999-08-27,1575.7153337646366
1999-08-30,1571.5664192681793
1999-08-31,1559.328482326339
1999-09-01,1534.5902402508482
1999-09-02,1486.0208734088694
1999-09-03,1491.881300556014
1999-09-06,1514.851071746905
1999-09-07,1505.07312746318
1999-09-08,1498.4725474317484
1999-09-09,1511.375704047198
1999-09-10,1543.0929387277286
1999-09-13,1554.471821174218
1999-09-14,1552.7619240994745
1999-09-15,1532.7042216276222
1999-09-16,1506.0755012248967
1999-09-17,1514.3923981604205
1999-09-20,1513.9194225684473
1999-09-21,1496.18306048052
1999-09-22,1488.5012101105683
1999-09-23,1503.5248907250643
1999-09-24,1504.4955793317563
1999-09-27,1485.5038132674922
1999-09-28,1476.5494539574015
1999-09-29,1453.3197961311819
1999-09-30,1435.5430204582847
1999-10-01,1433.5768542735977
1999-10-04,1421.0671842384024
1999-10-05,1407.7565803952202
1999-10-06,1408.1390676812632
1999-10-07,1452.2506781933755
1999-10-08,1469.7783127657806
1999-10-11,1479.687127205319
1999-10-12,1489.7499127435885
1999-10-13,1473.1274555094992
1999-10-14,1474.2480858462293
1999-10-15,1430.6416113560658
1999-10-18,1436.7188712836974
1999-10-19,1436.521358805301
1999-10-20,1475.6736308627164
1999-10-21,1456.7518837819705
1999-10-22,1476.1759165706546
1999-10-25,1480.3902821018232
1999-10-26,1487.4927156414549
1999-10-27,1473.0279588949368
1999-10-28,1458.4235304807391
1999-10-29,1440.7918499404698
1999-11-01,1423.02833217874
1999-11-02,1460.1539944570377
1999-11-03,1439.0029441113234
1999-11-04,1450.3841127075773
1999-11-05,1473.2937564512174
1999-11-08,1485.962321035873
1999-11-09,1486.233647579311
1999-11-10,1482.5989136097546
1999-11-11,1496.5636851176123
1999-11-12,1510.0080402585695
1999-11-15,1513.2038649783142
1999-11-16,1515.330320126838
1999-11-17,1473.8354616697522
1999-11-18,1486.5911327804945
1999-11-19,1495.502410651332
1999-11-22,1505.0522349183389
1999-11-23,1510.4072294720602
1999-11-24,1524.2270446976768
1999-11-25,1531.1256373526971
1999-11-26,1537.8032393152084
1999-11-29,1575.4935181793373
1999-11-30,1586.084005016251
1999-12-01,1581.266126417789
1999-12-02,1602.0593466428243
1999-12-03,1611.1465164797983
1999-12-06,1588.554819927521
1999-12-07,1573.8172051680417
1999-12-08,1564.942867172062
1999-12-09,1574.1805435023748
1999-12-10,1592.3132043854134
1999-12-13,1601.0794768222008
1999-12-14,1607.430271425072
1999-12-15,1602.713975487681
1999-12-16,1570.6775752734031
1999-12-17,1566.9346768411085
1999-12-20,1580.0506622023868
1999-12-21,1572.2644399918506
1999-12-22,1583.6481710279677
1999-12-23,1573.8730698835634
1999-12-24,1558.0767842378614
1999-12-27,1559.1713951717545
1999-12-28,1586.1116598156727
1999-12-29,1595.6771257496487
1999-12-30,1608.2495521327178
1999-12-31,1608.488541621704
2000-01-03,1633.4387968842627
2000-01-04,1675.4558548116945
2000-01-05,1648.8503811420421
2000-01-06,1658.438190320493
2000-01-07,1677.301292077293
2000-01-10,1702.8560622041555
2000-01-11,1667.5091027855462
2000-01-12,1686.7441258995673
2000-01-13,1689.0301787317978
2000-01-14,1721.9031202067945
2000-01-17,1752.8696195567752
2000-01-18,1745.6344428606671
2000-01-19,1709.2383539976863
2000-01-20,1695.9740212763304
2000-01-21,1715.160248404475
2000-01-24,1732.0658975292638
2000-01-25,1691.3888437093526
2000-01-26,1707.6068613483726
2000-01-27,1749.8884440905645
2000-01-28,1791.7744138617097
2000-01-31,1779.9328051624918
2000-02-01,1806.2864949429106
2000-02-02,1813.9007024427258
2000-02-03,1799.6462589479352
2000-02-04,1809.0960613025493
2000-02-07,1828.4657991708568
2000-02-08,1828.1226737549646
2000-02-09,1825.9989166868436
2000-02-10,1858.1993844841925
2000-02-11,1848.7190912936173
2000-02-14,1818.0230172508504
2000-02-15,1788.2586786064094
2000-02-16,1778.6172689609084
2000-02-17,1796.01726692865
2000-02-18,1773.9653494154743
2000-02-21,1761.4196330706686
2000-02-22,1684.6346196215454
2000-02-23,1683.5398137245452
2000-02-24,1686.9914689892862
2000-02-25,1696.390714694816
2000-02-28,1741.7873532128042
2000-02-29,1703.308229894304
2000-03-01,1720.8517822774882
2000-03-02,1707.350850106697
2000-03-03,1682.4394367836426
2000-03-06,1701.670941551651
2000-03-07,1701.1095594530175
2000-03-08,1683.927290689086
2000-03-09,1647.5596023411583
2000-03-10,1640.7100063589821
2000-03-13,1567.701319739585
2000-03-14,1588.7698970647434
2000-03-15,1567.9337430221979
2000-03-16,1553.4806502539932
2000-03-17,1581.5389338947946
2000-03-20,1561.230457086599
2000-03-21,1583.0527405510668
2000-03-22,1603.1815493987824
2000-03-23,1592.5486013110847
2000-03-24,1570.2380105333305
2000-03-27,1606.516550789952
2000-03-28,1619.922824092313
2000-03-29,1621.0209361048855
2000-03-30,1621.3358095946887
2000-03-31,1635.5830464095134
2000-04-03,1623.8445557708376
2000-04-04,1591.289517392904
2000-04-05,1584.1935418641986
2000-04-06,1597.6953865021915
2000-04-07,1637.35572289669
2000-04-10,1667.4492559708356
2000-04-11,1649.1988650779704
2000-04-12,1640.1159340929105
2000-04-13,1618.7971602866708
2000-04-14,1613.389375675067
2000-04-17,1524.013367623248
2000-04-18,1561.1585713855109
2000-04-19,1563.9032638975118
2000-04-20,1566.8815601489823
2000-04-21,1573.1102983186836
2000-04-24,1548.7154414157812
2000-04-25,1567.024352822428
2000-04-26,1555.8665479236017
2000-04-27,1563.6674628081128
2000-04-28,1566.6730216951855
2000-05-01,1568.9556151905072
2000-05-02,1533.7977467307014
2000-05-03,1561.2925058082008
2000-05-04,1585.6666525916044
2000-05-05,1607.0196999378097
2000-05-08,1584.2974775528608
2000-05-09,1564.3143646846138
2000-05-10,1527.3502778485172
2000-05-11,1509.1939853520037
2000-05-12,1498.4352457531231
2000-05-15,1471.9844903983053
2000-05-16,1488.8605209577515
2000-05-17,1529.5136990750327
2000-05-18,1512.7257766659216
2000-05-19,1512.9240312797394
2000-05-22,1446.7705806304723
2000-05-23,1433.8196390001142
2000-05-24,1444.849756707897
2000-05-25,1471.6121822396208
2000-05-26,1443.1644201917047
2000-05-29,1460.9338654929047
2000-05-30,1465.2831736843268
2000-05-31,1483.6697134607543
2000-06-01,1471.1145586223595
2000-06-02,1478.2387800356478
2000-06-05,1514.6921580944131
2000-06-06,1486.9363087779066
2000-06-07,1497.1666652086294
2000-06-08,1493.754785484078
2000-06-09,1536.4932287333656
2000-06-12,1533.0537744851965
2000-06-13,1489.6170482703308
2000-06-14,1495.5818496982283
2000-06-15,1487.9652370893216
2000-06-16,1482.1438188648003
2000-06-19,1481.8049127625648
2000-06-20,1507.5901856368719
2000-06-21,1513.9317735494317
2000-06-22,1525.858573170209
2000-06-23,1520.0212278373886
2000-06-26,1512.365318260292
2000-06-27,1510.1165265422364
2000-06-28,1507.961462668043
2000-06-29,1489.0393969500033
2000-06-30,1491.885757833325
2000-07-03,1521.4876738838614
2000-07-04,1510.1178430243392
2000-07-05,1530.6336367798428
2000-07-06,1542.320543646919
2000-07-07,1556.0244941687783
2000-07-10,1559.5498449135328
2000-07-11,1559.18666573256
2000-07-12,1568.3925705688362
2000-07-13,1588.0530286790492
2000-07-14,1577.1285442376168
2000-07-17,1587.001522249832
2000-07-18,1567.5751677413975
2000-07-19,1578.2562434043718
2000-07-20,1571.7296909913218
2000-07-21,1560.2524137210037
2000-07-24,1524.9900192988034
2000-07-25,1512.0854369660988
2000-07-26,1506.6926089508959
2000-07-27,1520.8068618506502
2000-07-28,1528.7250256305147
2000-07-31,1532.8030582828922
2000-08-01,1531.308405222926
2000-08-02,1560.0649279616632
2000-08-03,1565.4349306747088
2000-08-04,1550.7138409468193
2000-08-07,1525.118249629977
2000-08-08,1537.8942483072271
2000-08-09,1579.2715323973491
2000-08-10,1565.8684900018761
2000-08-11,1573.1211951310408
2000-08-14,1582.4613523048768
2000-08-15,1567.7946313497746
2000-08-16,1577.9818970066501
2000-08-17,1574.290174800231
2000-08-18,1576.2825327385824
2000-08-21,1587.6481733829778
2000-08-22,1603.6996713257029
2000-08-23,1591.1116945968024
2000-08-24,1562.9409231302477
2000-08-25,1558.055359352768
2000-08-28,1554.6601279437718
2000-08-29,1558.3214233597541
2000-08-30,1547.9485740052767
2000-08-31,1549.5783209445817
2000-09-01,1529.7823852978893
2000-09-04,1555.7497067194995
2000-09-05,1585.262726353503
2000-09-06,1588.3344632891824
2000-09-07,1587.4325900443523
2000-09-08,1582.6696519284546
2000-09-11,1588.3666750921914
2000-09-12,1579.8585532221755
2000-09-13,1564.5325216868393
2000-09-14,1559.0081736562258
2000-09-15,1533.387644535574
2000-09-18,1465.29506989495
2000-09-19,1433.4515895664297
2000-09-20,1479.8468732869628
2000-09-21,1470.3933671535026
2000-09-22,1373.8200670829854
2000-09-25,1436.06810867024
2000-09-26,1426.5393957014721
2000-09-27,1438.9487656019728
2000-09-28,1427.0053340164482
2000-09-29,1427.7949523728955
2000-10-02,1393.9125099422122
2000-10-03,1412.945917558149
2000-10-04,1424.973818163721
2000-10-05,1427.9268690779447
2000-10-06,1434.3501403552323
2000-10-09,1407.1947380428846
2000-10-10,1401.441089162544
2000-10-11,1360.496138100312
2000-10-12,1360.5888824825547
2000-10-13,1348.949607474978
2000-10-16,1377.388703391578
2000-10-17,1343.6782228597517
2000-10-18,1327.2907528785142
2000-10-19,1316.6021139554268
2000-10-20,1360.968807429792
2000-10-23,1352.5983471295149
2000-10-24,1373.8125519890066
2000-10-25,1392.1321604491288
2000-10-26,1384.7486369905441
2000-10-27,1353.1419527997716
2000-10-30,1343.4482464176951
2000-10-31,1344.1361538301153
2000-11-01,1358.2300926675646
2000-11-02,1378.8504576200276
2000-11-03,1385.0544606598946
2000-11-06,1386.5537174543285
2000-11-07,1395.726687825445
2000-11-08,1410.6835944902402
2000-11-09,1409.6403255303594
2000-11-10,1408.1591926325386
2000-11-13,1367.6987430432353
2000-11-14,1392.7875715155599
2000-11-15,1389.4579939794648
2000-11-16,1376.0039242332539
2000-11-17,1361.767419476629
2000-11-20,1330.9132554859964
2000-11-21,1334.428008434485
2000-11-22,1320.1546485089734
2000-11-23,1305.3870264069096
2000-11-24,1334.4646220885945
2000-11-27,1340.4339000934715
2000-11-28,1327.7666119443522
2000-11-29,1303.2227880363384
2000-11-30,1270.4429389038687
2000-12-01,1280.5751640130436
2000-12-04,1245.1615750984379
2000-12-05,1273.5821168053742
2000-12-06,1284.7339548532084
2000-12-07,1288.331774112709
2000-12-08,1311.1525451034668
2000-12-11,1340.2480235440416
2000-12-12,1334.3991506896223
2000-12-13,1341.2920570829685
2000-12-14,1311.144720077043
2000-12-15,1270.8767282918845
2000-12-18,1260.285355427734
2000-12-19,1271.766087639001
2000-12-20,1232.5715241712844
2000-12-21,1206.530537539655
2000-12-22,1187.398253469654
2000-12-25,1187.4626103645055
2000-12-26,1166.2838560338103
2000-12-27,1154.9034483526557
2000-12-28,1183.465986230955
2000-12-29,1166.310901012989
2001-01-01,1172.5323080281335
2001-01-02,1180.2208280769444
2001-01-03,1178.6628330572346
2001-01-04,1213.5095892540626
2001-01-05,1233.1718500496593
2001-01-08,1236.8897242294606
2001-01-09,1264.1326174111232
2001-01-10,1247.0057626263983
2001-01-11,1220.7040172377476
2001-01-12,1236.5894083942155
2001-01-15,1255.6449274025626
2001-01-16,1273.167748330461
2001-01-17,1287.2146220613004
2001-01-18,1295.0717585647378
2001-01-19,1326.4730937398754
2001-01-22,1343.847929554451
2001-01-23,1340.101529429873
2001-01-24,1366.5115098446931
2001-01-25,1373.3404180401174
2001-01-26,1358.9520032792996
2001-01-29,1359.1116989967225
2001-01-30,1357.0292457532914
2001-01-31,1381.372472523624
2001-02-01,1356.2039196109758
2001-02-02,1385.5461537017131
2001-02-05,1346.252034400727
2001-02-06,1361.1258094651225
2001-02-07,1346.4610687012976
2001-02-08,1379.241768440869
2001-02-09,1382.920783764781
2001-02-12,1376.6998562878937
2001-02-13,1394.6704758783692
2001-02-14,1398.8315064823726
2001-02-15,1432.036510134481
2001-02-16,1398.4838143950876
2001-02-19,1382.3162147140965
2001-02-20,1428.5580677968399
2001-02-21,1410.5260754559304
2001-02-22,1395.0044756248076
2001-02-23,1387.5064524301488
2001-02-26,1391.1226700673185
2001-02-27,1368.4192348137396
2001-02-28,1369.263097049715
2001-03-01,1341.2165324777402
2001-03-02,1321.0049484167114
2001-03-05,1329.3812991318541
2001-03-06,1330.2594934212586
2001-03-07,1324.308152536242
2001-03-08,1321.21143689885
2001-03-09,1301.4614595753496
2001-03-12,1265.2249401493186
2001-03-13,1247.271892958256
2001-03-14,1267.892754723479
2001-03-15,1278.2624039137372
2001-03-16,1289.989504871529
2001-03-19,1274.4843591776764
2001-03-20,1253.9281254076634
2001-03-21,1266.7368040839629
2001-03-22,1271.7854406097495
2001-03-23,1266.667635313898
2001-03-26,1278.6170762957936
2001-03-27,1267.7372518630607
2001-03-28,1284.6350421748205
2001-03-29,1284.1833489634748
2001-03-30,1264.1941297112046
2001-04-02,1242.3215656361647
2001-04-03,1220.1340479275127
2001-04-04,1174.0320427125384
2001-04-05,1181.9508828707583
2001-04-06,1193.6072536955708
2001-04-09,1176.0874969651848
2001-04-10,1191.021000244423
2001-04-11,1219.0473375508636
2001-04-12,1206.3833742513234
2001-04-13,1207.6806654979316
2001-04-16,1214.2492409648069
2001-04-17,1222.3826897168638
2001-04-18,1263.3764639074168
2001-04-19,1259.8476683124022
2001-04-20,1230.0311999978742
2001-04-23,1243.486414756809
2001-04-24,1248.8110236946043
2001-04-25,1249.984354603216
2001-04-26,1235.345914369523
2001-04-27,1235.741285164615
2001-04-30,1258.813260110219
2001-05-01,1253.4020215603848
2001-05-02,1266.4433590208903
2001-05-03,1268.453038456978
2001-05-04,1262.7997297661052
2001-05-07,1276.4332584782028
2001-05-08,1272.6971724361879
2001-05-09,1276.9975997774459
2001-05-10,1274.9372115268404
2001-05-11,1298.320494821874
2001-05-14,1292.5662144261314
2001-05-15,1286.5742247810517
2001-05-16,1270.23505146922
2001-05-17,1305.5220156534838
2001-05-18,1313.01924879743
2001-05-21,1318.8086125521904
2001-05-22,1332.0674860939112
2001-05-23,1369.2907997912082
2001-05-24,1376.5286838180057
2001-05-25,1369.9388472203125
2001-05-28,1359.34134584852
2001-05-29,1377.2276330320158
2001-05-30,1367.3868305600843
2001-05-31,1371.3751963798863
2001-06-01,1363.2141620777873
2001-06-04,1367.2604238041947
2001-06-05,1366.186006224141
2001-06-06,1371.6958617367866
2001-06-07,1359.5869534026924
2001-06-08,1379.90992611306
2001-06-11,1387.0030354434618
2001-06-12,1370.9693069405132
2001-06-13,1361.026991115033
2001-06-14,1334.4403319224848
2001-06-15,1331.7332615621378
2001-06-18,1320.396326613754
2001-06-19,1329.414587832833
2001-06-20,1334.3445392299268
2001-06-21,1335.769072198607
2001-06-22,1329.9183610982604
2001-06-25,1319.2830735631428
2001-06-26,1317.2587778340765
2001-06-27,1325.3764675357818
2001-06-28,1325.889366577329
2001-06-29,1355.5181858512262
2001-07-02,1343.8753119369014
2001-07-03,1339.7624927462737
2001-07-04,1333.0091200283825
2001-07-05,1349.931119928851
2001-07-06,1330.5865256739073
2001-07-09,1311.3514088474558
2001-07-10,1298.9121442872838
2001-07-11,1270.4879080631972
2001-07-12,1289.572683417197
2001-07-13,1268.6396856977394
2001-07-16,1247.267685859514
2001-07-17,1243.5124150258523
2001-07-18,1195.0857326050464
2001-07-19,1189.360397140256
2001-07-20,1181.6012333617612
2001-07-23,1174.2476873314772
2001-07-24,1154.5014377405507
2001-07-25,1152.9609315477303
2001-07-26,1169.2631277145995
2001-07-27,1180.8379443620518
2001-07-30,1172.9495589192377
2001-07-31,1171.9380759250917
2001-08-01,1178.0255067388994
2001-08-02,1192.8256583534271
2001-08-03,1193.2237505870455
2001-08-06,1190.3515571905282
2001-08-07,1189.156768448364
2001-08-08,1204.1807089644242
2001-08-09,1170.0316386949155
2001-08-10,1169.2164404171267
2001-08-13,1176.8475623330125
2001-08-14,1196.0380477654867
2001-08-15,1181.4215847713335
2001-08-16,1197.413557007903
2001-08-17,1183.7070514343275
2001-08-20,1174.587685609195
2001-08-21,1179.618484864485
2001-08-22,1171.256667625367
2001-08-23,1174.2250712261234
2001-08-24,1167.7300182532172
2001-08-27,1189.4865883439363
2001-08-28,1183.1199623558625
2001-08-29,1190.9560285272034
2001-08-30,1195.992292329027
2001-08-31,1187.0180221751584
2001-09-03,1180.5780741455546
2001-09-04,1212.0753807153903
2001-09-05,1210.3100874934698
2001-09-06,1204.371812761596
2001-09-07,1183.066958530781
2001-09-10,1177.3821985837997
2001-09-11,1151.5183640910946
2001-09-12,1099.5460335421287
2001-09-13,1090.6900928557884
2001-09-14,1039.301642292397
2001-09-17,1012.0558846510492
2001-09-18,1017.5744177512439
2001-09-19,1026.8488786575374
2001-09-20,1017.6082686491222
2001-09-21,1006.1939155254112
2001-09-24,1013.1460407529507
2001-09-25,991.3381980959236
2001-09-26,1004.1936431135994
2001-09-27,1008.4660697038305
2001-09-28,1039.5374648830152
2001-10-01,1031.1379292710112
2001-10-02,1020.8484137474293
2001-10-03,1017.9953526756993
2001-10-04,1052.2519727932424
2001-10-05,1052.0978154667764
2001-10-08,1036.828555964705
2001-10-09,1055.9782105463294
2001-10-10,1061.287663912289
2001-10-11,1088.8481984794635
2001-10-12,1072.295347974325
2001-10-15,1064.6509866640665
2001-10-16,1073.6447577842448
2001-10-17,1082.0495559121632
2001-10-18,1079.5242319410547
2001-10-19,1088.4918378611737
2001-10-22,1102.7801861565251
2001-10-23,1115.680999132533
2001-10-24,1127.3300792690163
2001-10-25,1125.2716496028202
2001-10-26,1136.8939456719024
2001-10-29,1119.214308618011
2001-10-30,1098.0249072795248
2001-10-31,1109.106530538393
2001-11-01,1103.4070006101967
2001-11-02,1112.5871832393068
2001-11-05,1133.6723008441295
2001-11-06,1135.8081174877261
2001-11-07,1129.4366467779303
2001-11-08,1150.5017742774571
2001-11-09,1169.4282685403366
2001-11-12,1178.6792391217384
2001-11-13,1194.1269040959155
2001-11-14,1209.6046016914165
2001-11-15,1233.0593832129605
2001-11-16,1234.8507431552875
2001-11-19,1261.3364522470724
2001-11-20,1255.6529563754334
2001-11-21,1277.34056832225
2001-11-22,1282.0351595122916
2001-11-23,1308.7573359960982
2001-11-26,1338.4546342679712
2001-11-27,1312.091243427462
2001-11-28,1258.5982887342516
2001-11-29,1261.2300756605937
2001-11-30,1259.4569394643852
2001-12-03,1282.4636391576553
2001-12-04,1285.0452648469632
2001-12-05,1323.3594839345815
2001-12-06,1337.7286903828747
2001-12-07,1368.3396276860926
2001-12-10,1354.4736140272146
2001-12-11,1344.7424336039048
2001-12-12,1357.3187519912794
2001-12-13,1341.8780147753976
2001-12-14,1328.8791745228325
2001-12-17,1311.078813100202
2001-12-18,1301.479790967843
2001-12-19,1289.2118518296184
2001-12-20,1305.206395609651
2001-12-21,1289.1948450978966
2001-12-24,1304.156159187494
2001-12-25,1318.6279538834967
2001-12-26,1318.5896887258327
2001-12-27,1308.2963422640426
2001-12-28,1336.026240239147
2001-12-31,1342.87483380238
2002-01-01,1343.3353786824182
2002-01-02,1342.192308205534
2002-01-03,1358.83181326802
2002-01-04,1388.2143270143767
2002-01-07,1418.810109818297
2002-01-08,1402.3896706663936
2002-01-09,1418.3244921323137
2002-01-10,1397.7919951584745
2002-01-11,1395.5622331110483
2002-01-14,1398.0149528494992
2002-01-15,1380.381634848967
2002-01-16,1386.096550289682
2002-01-17,1396.087406984164
2002-01-18,1395.0309398183927
2002-01-21,1418.469085971468
2002-01-22,1409.8291997316103
2002-01-23,1422.6779248670382
2002-01-24,1449.942373725472
2002-01-25,1502.24749363356
2002-01-28,1523.69537438547
2002-01-29,1512.0187644692855
2002-01-30,1493.73447099861
2002-01-31,1518.0372866049283
2002-02-01,1508.768833914657
2002-02-04,1494.500610230353
2002-02-05,1495.7844300801441
2002-02-06,1507.8648746206002
2002-02-07,1499.0577167549989
2002-02-08,1502.858529819357
2002-02-11,1495.8336392671238
2002-02-12,1497.3869116117455
2002-02-13,1505.0780001486498
2002-02-14,1560.985013108015
2002-02-15,1563.8362940095865
2002-02-18,1574.3792439581996
2002-02-19,1551.2839076879332
2002-02-20,1537.7458486852902
2002-02-21,1543.9639888329527
2002-02-22,1541.7865683924106
2002-02-25,1537.0518092845232
2002-02-26,1545.1589365861623
2002-02-27,1585.4461607347876
2002-02-28,1573.1452132321742
2002-03-01,1580.4157259924482
2002-03-04,1600.0593389565893
2002-03-05,1609.725497571223
2002-03-06,1614.4695067133694
2002-03-07,1599.154987536107
2002-03-08,1604.7217425059005
2002-03-11,1622.05728356788
2002-03-12,1648.637816151012
2002-03-13,1645.7272517589713
2002-03-14,1633.7331538473652
2002-03-15,1633.9528321964274
2002-03-18,1645.407106253629
2002-03-19,1646.145216540482
2002-03-20,1646.1964694340647
2002-03-21,1648.5166870610428
2002-03-22,1665.6794221582968
2002-03-25,1660.7338965246736
2002-03-26,1667.6501128152581
2002-03-27,1698.095985671516
2002-03-28,1701.0380120205932
2002-03-29,1692.6607548500494
2002-04-01,1669.1582887750847
2002-04-02,1695.2674685059237
2002-04-03,1715.9000156341258
2002-04-04,1718.4578740453521
2002-04-05,1729.5746804088744
2002-04-08,1733.602109297392
2002-04-09,1708.2220100837014
2002-04-10,1677.0842660699211
2002-04-11,1678.009073419669
2002-04-12,1705.0286908113662
2002-04-15,1726.1375723763786
2002-04-16,1731.210047570341
2002-04-17,1762.092423675567
2002-04-18,1762.4056721068519
2002-04-19,1767.863606946623
2002-04-22,1796.668302998587
2002-04-23,1790.7631183724613
2002-04-24,1778.3119941996767
2002-04-25,1719.9313357005833
2002-04-26,1731.3988622082825
2002-04-29,1702.4254577573392
2002-04-30,1696.49629477545
2002-05-01,1687.374122192183
2002-05-02,1709.4087310568914
2002-05-03,1708.032476461018
2002-05-06,1663.1855148183863
2002-05-07,1666.4508439090025
2002-05-08,1689.5883244928186
2002-05-09,1694.9165419146605
2002-05-10,1670.8566571157664
2002-05-13,1678.6546775161041
2002-05-14,1702.2395779330304
2002-05-15,1726.1906395284295
2002-05-16,1716.9226543662335
2002-05-17,1714.3851616509112
2002-05-20,1695.4895269977505
2002-05-21,1667.0766145424905
2002-05-22,1677.5032641193795
2002-05-23,1673.148020637939
