Date,EM (EMERGING MARKETS)HIGH DIVIDEND YIELD
2001-12-26,1651.4454824215645
2001-12-27,1647.6607182481832
2001-12-28,1661.895955534175
2001-12-31,1659.213374257697
2002-01-01,1660.201177649344
2002-01-02,1651.0705432840625
2002-01-03,1675.6661495611959
2002-01-04,1702.6341620415258
2002-01-07,1719.8140660133517
2002-01-08,1718.3381777663808
2002-01-09,1723.3065057975048
2002-01-10,1702.8187646207841
2002-01-11,1704.161456395775
2002-01-14,1676.2787468244699
2002-01-15,1670.9554478321324
2002-01-16,1673.609047667563
2002-01-17,1692.5904428501992
2002-01-18,1685.6254917251454
2002-01-21,1688.819279234651
2002-01-22,1687.7026839962323
2002-01-23,1698.564953693264
2002-01-24,1719.4119369436944
2002-01-25,1747.4776858352434
2002-01-28,1770.0300098602745
2002-01-29,1753.5495738773452
2002-01-30,1740.6606817385998
2002-01-31,1778.6388542977404
2002-02-01,1780.0305239040767
2002-02-04,1767.660575872283
2002-02-05,1768.804022396975
2002-02-06,1791.5292407393772
2002-02-07,1776.2002145963718
2002-02-08,1769.1727342604172
2002-02-11,1752.090550706064
2002-02-12,1766.0844898461717
2002-02-13,1792.6012608258075
2002-02-14,1827.2810794614632
2002-02-15,1830.3349757779638
2002-02-18,1827.8494575627658
2002-02-19,1807.3361150103171
2002-02-20,1797.9716709363913
2002-02-21,1797.2617076874074
2002-02-22,1794.8375754750618
2002-02-25,1823.0582543656135
2002-02-26,1835.5361228210697
2002-02-27,1878.7104688393376
2002-02-28,1867.9947656317515
2002-03-01,1884.8707871757542
2002-03-04,1917.2823997159894
2002-03-05,1914.90298683927
2002-03-06,1903.8630401454016
2002-03-07,1876.2968607224698
2002-03-08,1884.468106881382
2002-03-11,1899.5909331646621
2002-03-12,1916.325972114044
2002-03-13,1914.4377975396803
2002-03-14,1898.105629014063
2002-03-15,1898.022927660226
2002-03-18,1910.5818735130101
2002-03-19,1918.4360178589525
2002-03-20,1911.2560451161698
2002-03-21,1913.0113012098373
2002-03-22,1913.6980327882325
2002-03-25,1910.8580176413368
2002-03-26,1921.5503563610428
2002-03-27,1940.7321496355703
2002-03-28,1948.5878433749801
2002-03-29,1944.1543926086492
2002-04-01,1928.476950137634
2002-04-02,1951.5381831380791
2002-04-03,1960.6274775359507
2002-04-04,1958.472847231944
2002-04-05,1980.9061905190597
2002-04-08,1987.3034473904054
2002-04-09,1970.166138213123
2002-04-10,1969.3694709135755
2002-04-11,1959.7140909913662
2002-04-12,1970.7518589497513
2002-04-15,1970.2923493418623
2002-04-16,1984.4372858269387
2002-04-17,1999.5115635856978
2002-04-18,1987.3130297571884
2002-04-19,1999.4643264317342
2002-04-22,2019.5439283653736
2002-04-23,2002.4447455668344
2002-04-24,1988.1414627362676
2002-04-25,1955.4438040278508
2002-04-26,1959.2964071495771
2002-04-29,1949.5752875414705
2002-04-30,1942.9208743630695
2002-05-01,1934.454391260326
2002-05-02,1940.5454454070714
2002-05-03,1935.3317499216425
2002-05-06,1920.8687822830232
2002-05-07,1940.0614572170603
2002-05-08,1968.3079704031272
2002-05-09,1958.4934118278454
2002-05-10,1945.6280639628235
2002-05-13,1948.7088577087952
2002-05-14,1977.4387418612012
2002-05-15,1970.931392541793
2002-05-16,1980.6637692289569
2002-05-17,1964.1982805057903
2002-05-20,1955.0527950483265
2002-05-21,1954.6908165411928
2002-05-22,1947.732997145946
2002-05-23,1942.684816097449
2002-05-24,1960.3202755631773
2002-05-27,1964.268134588187
2002-05-28,1940.8182762862941
2002-05-29,1938.3155047855535
2002-05-30,1920.600072882976
2002-05-31,1902.6745036720113
2002-06-03,1903.269789604981
2002-06-04,1899.6069933330157
2002-06-05,1885.33730034541
2002-06-06,1853.0659777352384
2002-06-07,1841.8547902341213
2002-06-10,1854.6539888696195
2002-06-11,1850.4130387463144
2002-06-12,1825.2268134901594
2002-06-13,1812.5629341041563
2002-06-14,1775.7414653127212
2002-06-17,1782.786680745387
2002-06-18,1790.1594407368084
2002-06-19,1745.228795479572
2002-06-20,1712.335842283758
2002-06-21,1680.2524643467773
2002-06-24,1654.1272960611377
2002-06-25,1667.996556956434
2002-06-26,1595.9493298735529
2002-06-27,1623.900225207511
2002-06-28,1646.1615722294832
2002-07-01,1647.8185194010543
2002-07-02,1634.909319006605
2002-07-03,1633.6356190957974
2002-07-04,1652.2110800940634
2002-07-05,1679.393861359027
2002-07-08,1656.7977639475982
2002-07-09,1651.5607729026
2002-07-10,1641.3498452850915
2002-07-11,1620.6862916541445
2002-07-12,1646.3693686789056
2002-07-15,1604.7376534225166
2002-07-16,1592.494040433476
2002-07-17,1607.5894673220882
2002-07-18,1626.1174072917709
2002-07-19,1595.7517982432419
2002-07-22,1549.6203833080585
2002-07-23,1544.689812309691
2002-07-24,1512.1014008816726
2002-07-25,1507.5415088933273
2002-07-26,1486.268304312146
2002-07-29,1503.8411317813743
2002-07-30,1496.8779072338232
2002-07-31,1465.3100988614176
2002-08-01,1465.6750240441122
2002-08-02,1478.2980662223615
2002-08-05,1423.75164156708
2002-08-06,1453.3067620840377
2002-08-07,1478.5430386622932
2002-08-08,1519.2522472807125
2002-08-09,1507.107285897582
2002-08-12,1484.5453594354938
2002-08-13,1463.9392865384318
2002-08-14,1455.229193381838
2002-08-15,1469.2842824339862
2002-08-16,1466.013711341242
2002-08-19,1482.3707405827488
2002-08-20,1484.3645486524952
2002-08-21,1487.2062566153884
2002-08-22,1512.262576650651
2002-08-23,1512.9933354801062
2002-08-26,1517.5433482525561
2002-08-27,1527.7270618540342
2002-08-28,1508.269408974447
2002-08-29,1494.9158396562982
2002-08-30,1520.2506909445099
2002-09-02,1511.2734390190842
2002-09-03,1458.359043456353
2002-09-04,1455.9269628231207
2002-09-05,1449.58200963253
2002-09-06,1466.5935503689188
2002-09-09,1485.4856566832705
2002-09-10,1521.7329914410789
2002-09-11,1541.9928855425983
2002-09-12,1525.274974079893
2002-09-13,1505.6197666653607
2002-09-16,1494.252645400667
2002-09-17,1504.6065798647323
2002-09-18,1458.2538428070432
2002-09-19,1438.314611155018
2002-09-20,1436.012233817993
2002-09-23,1409.343479192998
2002-09-24,1403.062160997082
2002-09-25,1395.0023491658865
2002-09-26,1419.2535299428814
2002-09-27,1411.008527051362
2002-09-30,1371.0024431007498
2002-10-01,1408.239078668425
2002-10-02,1415.9020186774655
2002-10-03,1412.4021080128389
2002-10-04,1423.715069324976
2002-10-07,1391.1846413961662
2002-10-08,1391.8396207528149
2002-10-09,1359.399669191157
2002-10-10,1349.6056679536132
2002-10-11,1362.5119695645253
2002-10-14,1362.812156093386
2002-10-15,1399.7138806184664
2002-10-16,1393.2881593478987
2002-10-17,1435.0859972714343
2002-10-18,1446.0449029812753
2002-10-21,1442.645800257805
2002-10-22,1445.2285470104944
2002-10-23,1468.2671737173653
2002-10-24,1475.7824765024545
2002-10-25,1469.9175942972645
2002-10-28,1470.620594571902
2002-10-29,1438.7948584493313
2002-10-30,1451.1934390402794
2002-10-31,1461.1786496714847
2002-11-01,1465.186363528696
2002-11-04,1475.3121649778886
2002-11-05,1461.9700172971595
2002-11-06,1478.6942481780284
2002-11-07,1478.3046422275575
2002-11-08,1480.9366008296172
2002-11-11,1476.553667844017
2002-11-12,1468.0021530361566
2002-11-13,1465.0596804967636
2002-11-14,1485.096760648974
2002-11-15,1491.1525817747527
2002-11-18,1506.5047221391987
2002-11-19,1489.473735067014
2002-11-20,1500.0936308796336
2002-11-21,1522.943402584472
2002-11-22,1526.3728298577278
2002-11-25,1536.9550614212117
2002-11-26,1516.9664571015483
2002-11-27,1532.8412970276975
2002-11-28,1528.4218940160727
2002-11-29,1545.1152170743985
2002-12-02,1561.5611998526158
2002-12-03,1552.7620546647345
2002-12-04,1544.1910927203025
2002-12-05,1537.2342574831696
2002-12-06,1515.4601089119215
2002-12-09,1521.6538484281218
2002-12-10,1512.830893053007
2002-12-11,1514.8640700713324
2002-12-12,1510.3147626487626
2002-12-13,1514.1524438879264
2002-12-16,1525.202894628806
2002-12-17,1526.4191566755671
2002-12-18,1529.0177837579256
2002-12-19,1540.8612598304887
2002-12-20,1550.6309445635732
2002-12-23,1551.7668813440275
2002-12-24,1533.3786100427092
2002-12-25,1531.8373322369837
2002-12-26,1533.1347595022153
2002-12-27,1521.802099083919
2002-12-30,1517.3381953870903
2002-12-31,1507.314187707087
2003-01-01,1507.344493973081
2003-01-02,1536.4338521370994
2003-01-03,1546.1978285649564
2003-01-06,1552.5155811532268
2003-01-07,1552.3686954962288
2003-01-08,1563.9127811548829
2003-01-09,1560.1046960576512
2003-01-10,1561.6644970644554
2003-01-13,1567.1875401858397
2003-01-14,1559.8166980036158
2003-01-15,1566.8538395025328
2003-01-16,1555.7255715302495
2003-01-17,1529.2974224251084
2003-01-20,1521.6181315740837
2003-01-21,1500.718377818103
2003-01-22,1487.4788111430548
2003-01-23,1484.9214422609548
2003-01-24,1455.807115421145
2003-01-27,1431.0553829089222
2003-01-28,1431.068585145314
2003-01-29,1435.736155457416
2003-01-30,1450.815046473267
2003-01-31,1458.2283777048133
2003-02-03,1470.1013111018115
2003-02-04,1456.0028111065567
2003-02-05,1462.0320493752454
2003-02-06,1454.3412616559638
2003-02-07,1442.894577148964
2003-02-10,1437.0350408835377
2003-02-11,1452.0199377241067
2003-02-12,1445.0298748589285
2003-02-13,1407.152942159746
2003-02-14,1415.8548808615215
2003-02-17,1445.6398096994603
2003-02-18,1451.1122523434822
2003-02-19,1435.4287791832608
2003-02-20,1426.4509930566794
2003-02-21,1437.728372521171
2003-02-24,1442.0602743468257
2003-02-25,1423.1909345096194
2003-02-26,1419.0011556528145
2003-02-27,1426.719163707089
2003-02-28,1429.2729541533442
2003-03-03,1433.045029774321
2003-03-04,1413.5103246445876
2003-03-05,1398.6148480246527
2003-03-06,1388.2522721074483
2003-03-07,1375.0038929816835
2003-03-10,1360.6292028879388
2003-03-11,1348.899636981399
2003-03-12,1354.86986209117
2003-03-13,1392.236262531496
2003-03-14,1422.4663140573057
2003-03-17,1416.5118637958471
2003-03-18,1458.4747734755786
2003-03-19,1460.7153355652888
2003-03-20,1462.1741261361967
2003-03-21,1474.0502475561684
2003-03-24,1447.3562854847744
2003-03-25,1444.6031521607256
2003-03-26,1446.6619025680384
2003-03-27,1440.3552346075983
2003-03-28,1433.4767313621705
2003-03-31,1411.3922942668173
2003-04-01,1424.0497430660364
2003-04-02,1455.035234375365
2003-04-03,1472.91700871429
2003-04-04,1482.7301454954184
2003-04-07,1519.8840851358823
2003-04-08,1500.105363781698
2003-04-09,1494.9874180455633
2003-04-10,1476.5479092022422
2003-04-11,1491.96320432393
2003-04-14,1491.8149254349423
2003-04-15,1509.1676599054922
2003-04-16,1507.8015630758812
2003-04-17,1511.0556920672911
2003-04-18,1514.128795903539
2003-04-21,1516.4816866133995
2003-04-22,1496.0656110669402
2003-04-23,1502.5584908549858
2003-04-24,1480.29459591164
2003-04-25,1463.7496961088868
2003-04-28,1475.9839641111025
2003-04-29,1497.057522180058
2003-04-30,1487.3765857603369
2003-05-01,1473.091692910561
2003-05-02,1484.1324165512283
2003-05-05,1497.0485371959567
2003-05-06,1482.8931164633354
2003-05-07,1492.1989036047432
2003-05-08,1469.7094725003494
2003-05-09,1483.2199167520162
2003-05-12,1489.3663149827405
2003-05-13,1503.3210494416585
2003-05-14,1500.6393974073937
2003-05-15,1495.4100517557395
2003-05-16,1475.914568033942
2003-05-19,1443.6662311288264
2003-05-20,1446.2375399305406
2003-05-21,1445.8653333972425
2003-05-22,1454.5886869246615
2003-05-23,1458.765121573814
2003-05-26,1462.281210016974
2003-05-27,1450.7167445928824
2003-05-28,1479.0258471118025
2003-05-29,1477.5226774066084
2003-05-30,1488.629734796646
2003-06-02,1504.643301943864
2003-06-03,1500.9157359952314
2003-06-04,1519.0023469277057
2003-06-05,1515.3197682031682
2003-06-06,1546.049800394683
2003-06-09,1536.0695145185766
2003-06-10,1545.381972598414
2003-06-11,1533.9509528389194
2003-06-12,1550.5377307227598
2003-06-13,1540.9733055818094
2003-06-16,1542.5426547493205
2003-06-17,1564.8407515698623
2003-06-18,1566.6869685772422
2003-06-19,1571.541416370597
2003-06-20,1575.6100867530467
2003-06-23,1567.971630008781
2003-06-24,1565.0820355183882
2003-06-25,1569.3117543189362
2003-06-26,1582.5470790119193
2003-06-27,1592.184834829962
2003-06-30,1582.699293625329
2003-07-01,1585.528778669494
2003-07-02,1611.7266779080578
2003-07-03,1618.1656431151193
2003-07-04,1622.596283406552
2003-07-07,1661.528082063927
2003-07-08,1674.7713942446267
2003-07-09,1661.432326876499
2003-07-10,1648.7611028611261
2003-07-11,1652.3095177544674
2003-07-14,1690.3094641208345
2003-07-15,1687.6318943710728
2003-07-16,1672.6622839890524
2003-07-17,1660.9988022724328
2003-07-18,1656.1576008336413
2003-07-21,1637.8656947584525
2003-07-22,1640.188836250069
2003-07-23,1629.6744900997012
2003-07-24,1638.536955914468
2003-07-25,1655.2036309476005
2003-07-28,1677.9779469028822
2003-07-29,1665.6432079402255
2003-07-30,1671.613148901182
2003-07-31,1703.7150455211527
2003-08-01,1696.0947581689775
2003-08-04,1677.8293748231497
2003-08-05,1670.0589685603145
2003-08-06,1659.8592913221792
2003-08-07,1672.5127061174076
2003-08-08,1689.213226846629
2003-08-11,1709.0158617857094
2003-08-12,1719.2694635164144
2003-08-13,1729.2282947540316
2003-08-14,1746.1750518569895
2003-08-15,1751.4937062942147
2003-08-18,1783.0964500142989
2003-08-19,1795.8006102979903
2003-08-20,1797.1071993648497
2003-08-21,1836.9103121080568
2003-08-22,1859.0877451087083
2003-08-25,1837.7464864676872
2003-08-26,1833.9956375389438
2003-08-27,1848.2887527676744
2003-08-28,1852.846986568032
2003-08-29,1857.4157433508171
2003-09-01,1874.6980694291956
2003-09-02,1882.7872660921882
2003-09-03,1915.7148167002572
2003-09-04,1909.4967331766566
2003-09-05,1900.3226616505096
2003-09-08,1885.7109326106731
2003-09-09,1860.766814215395
2003-09-10,1849.4852051783253
2003-09-11,1854.3776324327791
2003-09-12,1838.115094435678
2003-09-15,1829.97457363875
2003-09-16,1852.133892045678
2003-09-17,1849.3698348709672
2003-09-18,1850.7916923049488
2003-09-19,1833.9976521992405
2003-09-22,1806.9159202637147
2003-09-23,1809.76756880694
2003-09-24,1821.4728641480522
2003-09-25,1803.1052159011535
2003-09-26,1795.8762458861404
2003-09-29,1793.0899983717818
2003-09-30,1774.5096990587942
2003-10-01,1787.7176553342758
2003-10-02,1817.6679018545772
2003-10-03,1850.3256448490488
2003-10-06,1850.1503045879397
2003-10-07,1845.2288557891975
2003-10-08,1856.1803117523518
2003-10-09,1888.1303757570074
2003-10-10,1885.2584006934896
2003-10-13,1920.803495930081
2003-10-14,1908.8234395504453
2003-10-15,1912.5948076647223
2003-10-16,1917.3219748439917
2003-10-17,1925.06776224332
2003-10-20,1920.436141541404
2003-10-21,1916.6093804826787
2003-10-22,1896.8562142028084
2003-10-23,1868.2902063640713
2003-10-24,1868.8614976085496
2003-10-27,1880.3183958935917
2003-10-28,1913.6300309546477
2003-10-29,1921.5865859036314
2003-10-30,1931.0112104152417
2003-10-31,1936.7863285130402
2003-11-03,1981.483348600524
2003-11-04,1984.6361527434342
2003-11-05,1981.191316895889
2003-11-06,1984.9604302773773
2003-11-07,1983.8461678430729
2003-11-10,1970.5579667693705
2003-11-11,1951.7368986629513
2003-11-12,1944.1041018801411
2003-11-13,1955.34332444281
2003-11-14,1955.6561822904698
2003-11-17,1920.8130884074792
2003-11-18,1904.9146161279155
2003-11-19,1884.1989356980234
2003-11-20,1876.6861223316798
2003-11-21,1888.4481647159616
2003-11-24,1906.4474007580561
2003-11-25,1920.8558413104304
2003-11-26,1916.4081046288861
2003-11-27,1922.3853338298547
2003-11-28,1934.4697316532904
2003-12-01,1975.7941537488148
2003-12-02,1958.6723691335392
2003-12-03,1950.8217431982223
2003-12-04,1942.544489719614
2003-12-05,1932.1319042215523
2003-12-08,1916.6395561170173
2003-12-09,1947.6545015303345
2003-12-10,1928.165781188455
2003-12-11,1952.1587551982313
2003-12-12,1938.8940552708275
2003-12-15,1948.7888424648036
2003-12-16,1931.0997831448244
2003-12-17,1911.1790007769578
2003-12-18,1930.188357736878
2003-12-19,1937.9740910454816
2003-12-22,1947.9513186115958
2003-12-23,1952.7519923102898
2003-12-24,1965.6431630295733
2003-12-25,1965.657373056297
2003-12-26,1972.516839762976
2003-12-29,1982.0723877675216
2003-12-30,1999.263481596777
2003-12-31,1986.2479700640056
2004-01-01,1987.2420684687431
2004-01-02,2037.6455765667292
2004-01-05,2085.4792181470084
2004-01-06,2061.513154946864
2004-01-07,2051.8237124297793
2004-01-08,2045.3060516785886
2004-01-09,2034.5558092290178
2004-01-12,2032.3271632514522
2004-01-13,2046.8356824579014
2004-01-14,2045.097551035995
2004-01-15,2025.131833038504
2004-01-16,2064.425881303947
2004-01-19,2078.2654043731523
2004-01-20,2069.172657563462
2004-01-21,2051.031965710629
2004-01-22,2046.0524269447887
2004-01-23,2056.070584284503
2004-01-26,2080.5454245616975
2004-01-27,2075.595794536323
2004-01-28,2069.309826930494
2004-01-29,2053.7473543151877
2004-01-30,2038.581164378105
2004-02-02,2029.8315201077903
2004-02-03,2036.4177091889073
2004-02-04,2037.6739020841453
2004-02-05,2001.6726145239118
2004-02-06,2010.4074417833815
2004-02-09,2041.664057377331
2004-02-10,2050.4423898734503
2004-02-11,2067.50264161718
2004-02-12,2077.156582609804
2004-02-13,2092.938884963263
2004-02-16,2089.1370807416592
2004-02-17,2106.200349849355
2004-02-18,2104.071440575612
2004-02-19,2103.558051695109
2004-02-20,2101.576990262184
2004-02-23,2104.321181855882
2004-02-24,2080.5954443607543
2004-02-25,2109.4716623088857
2004-02-26,2138.039612255355
2004-02-27,2154.7928302972464
2004-03-01,2194.5998663806336
2004-03-02,2225.9577170885577
2004-03-03,2224.6995146879935
2004-03-04,2216.4491017916544
2004-03-05,2200.0291174023523
2004-03-08,2209.2511989879195
2004-03-09,2200.641958536058
2004-03-10,2179.6568270404987
2004-03-11,2133.0907004207274
2004-03-12,2148.730061668041
2004-03-15,2128.213716328258
2004-03-16,2113.4559521091533
2004-03-17,2159.0488381223363
2004-03-18,2155.1367485444307
2004-03-19,2163.7389917245923
2004-03-22,2138.751659377225
2004-03-23,2128.5543863039015
2004-03-24,2134.630439075641
2004-03-25,2129.431676680226
2004-03-26,2156.1170518673316
2004-03-29,2172.1777080640336
2004-03-30,2195.437656779735
2004-03-31,2203.964593815156
2004-04-01,2205.8321803899416
2004-04-02,2256.470445424312
2004-04-05,2295.2271036364177
2004-04-06,2290.641910476778
2004-04-07,2276.7725231513296
2004-04-08,2288.126750362931
2004-04-09,2284.21722326217
2004-04-12,2301.0908806092816
2004-04-13,2304.6473233005686
2004-04-14,2271.944751414043
2004-04-15,2248.0814181677497
2004-04-16,2239.7030995615537
2004-04-19,2227.0715806861094
2004-04-20,2240.5075682308443
2004-04-21,2203.132062367074
2004-04-22,2177.9128611096357
2004-04-23,2208.6452534322993
2004-04-26,2195.1660395982994
2004-04-27,2179.3903798987144
2004-04-28,2145.5990122181634
2004-04-29,2080.65553227128
2004-04-30,2035.9051754640564
2004-05-03,2042.7171793530715
2004-05-04,2059.472363745738
2004-05-05,2053.1924444781057
2004-05-06,2027.052132454907
2004-05-07,2019.444488725929
2004-05-10,1943.2113405659977
2004-05-11,1980.3850144305752
2004-05-12,1976.8394083316628
2004-05-13,1984.4203306494642
2004-05-14,1948.6000444948786
2004-05-17,1885.467546862975
2004-05-18,1905.3164085501978
2004-05-19,1967.2843448588198
