Date,EMU REGION ESG SELECTION P-SERIES
2018-11-16,912.9938076619936
2018-11-19,908.3525765200701
2018-11-20,891.9158209913686
2018-11-21,901.5250389602635
2018-11-22,895.3955646759929
2018-11-23,895.9734507823299
2018-11-26,906.7610351721763
2018-11-27,902.7099538077764
2018-11-28,901.5857938094346
2018-11-29,914.2567498752496
2018-11-30,907.0382121508394
2018-12-03,920.3702597665283
2018-12-04,911.0820764359714
2018-12-05,898.9099870791473
2018-12-06,873.3359742445455
2018-12-07,874.9470813589844
2018-12-10,861.5810620855754
2018-12-11,864.8198900032687
2018-12-12,881.8516074151709
2018-12-13,878.1432985056539
2018-12-14,868.247070895717
2018-12-17,861.7946104396432
2018-12-18,859.9807454822087
2018-12-19,868.8546486661165
2018-12-20,853.4443936285644
2018-12-21,851.2219296249137
2018-12-24,846.7144392554695
2018-12-25,846.7144392554694
2018-12-26,846.3556806165864
2018-12-27,836.6387704386713
2018-12-28,850.8670503195812
2018-12-31,854.8876873038394
2019-01-01,854.8876873038394
2019-01-02,847.0972703712497
2019-01-03,838.3001712389764
2019-01-04,862.4312777878595
2019-01-07,866.4113218808511
2019-01-08,870.7117077054967
2019-01-09,884.3383429975953
2019-01-10,887.1517757200328
2019-01-11,881.486489934004
2019-01-14,876.4396503085363
2019-01-15,876.670689078378
2019-01-16,879.1240412746988
2019-01-17,878.6532268022412
2019-01-18,894.552612656211
2019-01-21,892.229255318759
2019-01-22,887.7903675774085
2019-01-23,890.8498464384096
2019-01-24,893.2947819340358
2019-01-25,905.5188138039277
2019-01-28,902.1906313901085
2019-01-29,903.7875751956401
2019-01-30,907.1203895029014
2019-01-31,909.4604953668365
2019-02-01,912.573409321858
2019-02-04,909.2144088053839
2019-02-05,922.1312019966268
2019-02-06,922.0471284950894
2019-02-07,903.0922479524718
2019-02-08,893.3196346250996
2019-02-11,898.075928272753
2019-02-12,906.3711018441858
2019-02-13,908.9377059184189
2019-02-14,906.1080044915334
2019-02-15,919.0711003737086
2019-02-18,925.6932298409963
2019-02-19,925.5219616571693
2019-02-20,933.1938245931119
2019-02-21,933.672685040976
2019-02-22,935.8491797233961
2019-02-25,939.7286500965596
2019-02-26,941.2241680050666
2019-02-27,937.378799784892
2019-02-28,942.4851148436136
2019-03-01,948.983567503199
2019-03-04,946.0156589870502
2019-03-05,943.4291181483701
2019-03-06,941.9838203235047
2019-03-07,929.9367145449941
2019-03-08,922.7453726517424
2019-03-11,928.7153622530025
2019-03-12,933.5200818754163
2019-03-13,940.8905425067076
2019-03-14,946.8527680616611
2019-03-15,961.0656516499903
2019-03-18,961.9794190929921
2019-03-19,968.2311812982718
2019-03-20,960.4605384903416
2019-03-21,960.9344708747959
2019-03-22,938.5742315467004
2019-03-25,938.3329351351364
2019-03-26,941.6367617066014
2019-03-27,938.8064770839613
2019-03-28,934.9306615778063
2019-03-29,943.8116914747567
2019-04-01,954.6784652233905
2019-04-02,955.731092541783
2019-04-03,971.1146521231849
2019-04-04,970.4499263971811
2019-04-05,972.0023193246103
2019-04-08,971.9595437946859
2019-04-09,966.7941295542112
2019-04-10,968.6419493855595
2019-04-11,974.5220660530474
2019-04-12,983.0908375984601
2019-04-15,984.3199014700148
2019-04-16,989.0554357991113
2019-04-17,991.4586273222619
2019-04-18,990.9666536535809
2019-04-19,990.9666536535809
2019-04-22,991.9546357582761
2019-04-23,986.9939508011927
2019-04-24,990.687234647881
2019-04-25,984.0565805137203
2019-04-26,988.3179500866304
2019-04-29,992.4290437756256
2019-04-30,997.2919975422133
2019-05-01,1000.2389469486391
2019-05-02,988.5374626515153
2019-05-03,990.5607758649365
2019-05-06,981.8596756271529
2019-05-07,969.2809131334783
2019-05-08,973.9097860254756
2019-05-09,960.4625779357378
2019-05-10,965.1934308637343
2019-05-13,952.4001478590335
2019-05-14,962.0697649994909
2019-05-15,966.2862200783296
2019-05-16,979.0638275824336
2019-05-17,971.966149208978
2019-05-20,958.607299493499
2019-05-21,966.8671195926476
2019-05-22,964.4393188838918
2019-05-23,948.2180637870758
2019-05-24,959.1427649941443
2019-05-27,960.721306415779
2019-05-28,957.9002087534092
2019-05-29,939.9090654686636
2019-05-30,945.4499150942606
2019-05-31,937.5929390556895
2019-06-03,946.8571764151474
2019-06-04,955.4048183011066
2019-06-05,961.2424664442976
2019-06-06,959.9729726182561
2019-06-07,973.7932333666339
2019-06-10,975.5004151972217
2019-06-11,982.0745670025173
2019-06-12,979.8955862083951
2019-06-13,978.7523999829398
2019-06-14,970.457869083411
2019-06-17,971.3575531860306
2019-06-18,985.5493441694374
2019-06-19,990.5160517084706
2019-06-20,999.7427258607937
2019-06-21,999.7376146562211
2019-06-24,1002.9608946742982
2019-06-25,999.2845151993794
2019-06-26,996.5773323055032
2019-06-27,996.4788883600474
2019-06-28,1006.862309458558
2019-07-01,1009.7839576444369
2019-07-02,1010.61372128801
2019-07-03,1017.7439936126224
2019-07-04,1019.5399918608442
2019-07-05,1006.3536303098413
2019-07-08,1004.6124697937051
2019-07-09,997.8594608651308
2019-07-10,999.7724965079501
2019-07-11,998.9929383938754
2019-07-12,1000.3596810413507
2019-07-15,1003.9831941876888
2019-07-16,1004.4245798004021
2019-07-17,1000.7601143777358
2019-07-18,994.0384722954333
2019-07-19,993.5057050809842
2019-07-22,996.2453365994077
2019-07-23,1001.3745819500218
2019-07-24,1002.9741638758778
2019-07-25,1000.1591949384122
2019-07-26,1001.0100048183867
2019-07-29,1000.5832440750319
2019-07-30,984.6799391049026
2019-07-31,984.8737291723833
2019-08-01,985.7245797932355
2019-08-02,961.464156414439
2019-08-05,948.1550910620903
2019-08-06,942.5751000292855
2019-08-07,949.5544004274329
2019-08-08,965.8397196772697
2019-08-09,953.5651570408637
2019-08-12,952.961500444024
2019-08-13,955.201697383657
2019-08-14,932.6687405908546
2019-08-15,925.3218448604405
2019-08-16,938.0700999542223
2019-08-19,948.3473529669759
2019-08-20,940.6487303680547
2019-08-21,954.8563091959022
2019-08-22,948.3337097789886
2019-08-23,941.8382775219937
2019-08-26,945.6297918547018
2019-08-27,951.4483129628605
2019-08-28,946.4020409946958
2019-08-29,957.4073161659721
2019-08-30,960.5058588942306
2019-09-02,958.1336266471664
2019-09-03,954.8784053306882
2019-09-04,969.9246893812758
2019-09-05,980.2675579197744
2019-09-06,984.5451591665843
2019-09-09,985.9863354015276
2019-09-10,985.1862452060219
2019-09-11,986.3096000531878
2019-09-12,994.2388693849457
2019-09-13,1002.0404710899955
2019-09-16,985.797541293382
2019-09-17,990.541863328176
2019-09-18,992.2081268669923
2019-09-19,998.9689394204089
2019-09-20,995.6465035819028
2019-09-23,986.0331328926915
2019-09-24,986.489518618782
2019-09-25,976.7085807901008
2019-09-26,983.1692447192556
2019-09-27,989.564009568151
2019-09-30,990.5048911416177
2019-10-01,980.401348830283
2019-10-02,955.9014709936199
2019-10-03,960.2300474233294
2019-10-04,969.7257546439379
2019-10-07,976.8704208312755
2019-10-08,960.8844877606549
2019-10-09,971.7146163537953
2019-10-10,979.6016860493098
2019-10-11,1005.4982761976211
2019-10-14,1002.4854513473681
2019-10-15,1015.5429358052706
2019-10-16,1015.0941060151514
2019-10-17,1019.6813744229931
2019-10-18,1018.773901991982
2019-10-21,1026.1604595384476
2019-10-22,1025.886534620195
2019-10-23,1023.6234586013924
2019-10-24,1028.1167329770974
2019-10-25,1031.1831375264187
2019-10-28,1034.6555011533824
2019-10-29,1034.466643223596
2019-10-30,1036.034400633867
2019-10-31,1034.324666733115
2019-11-01,1043.8652237830577
2019-11-04,1053.8474765194032
2019-11-05,1048.8870089626537
2019-11-06,1049.9336676637024
2019-11-07,1054.3549733841112
2019-11-08,1049.050724657953
2019-11-11,1049.4343121073691
2019-11-12,1049.4351139698329
2019-11-13,1045.7031604457861
2019-11-14,1043.117217987519
2019-11-15,1055.4733976219331
2019-11-18,1057.8968231074346
2019-11-19,1055.6487974978186
2019-11-20,1051.3918945723515
2019-11-21,1048.34546073628
2019-11-22,1047.2039780595685
2019-11-25,1052.1487112944133
2019-11-26,1056.0340526233072
2019-11-27,1056.1837830477796
2019-11-28,1054.757897342652
2019-11-29,1055.4523604086146
2019-12-02,1040.0200967189946
2019-12-03,1038.4085621529923
2019-12-04,1049.3252616912068
2019-12-05,1048.0404149158014
2019-12-06,1055.4820981822754
2019-12-09,1054.3717670539197
2019-12-10,1053.5245537227067
2019-12-11,1056.603247689373
2019-12-12,1063.7086353278876
2019-12-13,1071.0280148760046
2019-12-16,1082.5390177690833
2019-12-17,1079.6295347784599
2019-12-18,1074.7374547894146
2019-12-19,1074.0790584077715
2019-12-20,1079.935666388573
2019-12-23,1080.2260497151717
2019-12-24,1080.3829476872413
2019-12-25,1080.3829476872413
2019-12-26,1081.2181591557523
2019-12-27,1088.686127384837
2019-12-30,1082.6179514596997
2019-12-31,1083.5024872354197
2020-01-01,1083.5024872354197
2020-01-02,1093.4810756778636
2020-01-03,1083.4668155912525
2020-01-06,1079.574542549171
2020-01-07,1078.88578948517
2020-01-08,1080.5486828298278
2020-01-09,1085.8775299805313
2020-01-10,1084.4420414718113
2020-01-13,1083.365679479861
2020-01-14,1083.4808858356232
2020-01-15,1085.7765193752755
2020-01-16,1084.4750230252273
2020-01-17,1089.7826035670546
2020-01-20,1088.7524699792461
2020-01-21,1088.328464166776
2020-01-22,1082.9869501725557
2020-01-23,1070.2878076912582
2020-01-24,1079.9903272043791
2020-01-27,1051.4697719351016
2020-01-28,1059.9126225804223
2020-01-29,1063.7396260407363
2020-01-30,1055.7802855817008
2020-01-31,1045.6882046348808
2020-02-03,1051.3669975300163
2020-02-04,1066.7722114866885
2020-02-05,1076.1739655396175
2020-02-06,1078.966989269861
2020-02-07,1074.6080825688284
2020-02-10,1072.0661714122327
2020-02-11,1081.0455125062488
2020-02-12,1085.2606766197362
2020-02-13,1078.7373756600184
2020-02-14,1079.571163164976
2020-02-17,1080.7341245053897
2020-02-18,1075.8774946196959
2020-02-19,1080.957767173475
2020-02-20,1072.9437634223243
2020-02-21,1071.9392767821862
2020-02-24,1032.3635555997769
2020-02-25,1014.716889407222
2020-02-26,1015.0472814825256
2020-02-27,993.3839201028769
2020-02-28,960.6795501974616
2020-03-02,973.2431146806133
2020-03-03,989.9648136167008
2020-03-04,998.1816664179617
2020-03-05,987.3997302894052
2020-03-06,965.5197616396842
2020-03-09,905.3569014595221
2020-03-10,886.9777260471641
2020-03-11,875.9293619331182
2020-03-12,762.2853598661745
2020-03-13,769.2837745379592
2020-03-16,736.4686716788015
2020-03-17,740.6129591060462
2020-03-18,704.9971391664575
2020-03-19,716.6926458938788
2020-03-20,740.7210187136728
2020-03-23,727.9587995080883
2020-03-24,792.7810442273079
2020-03-25,810.8848018607005
2020-03-26,844.2301384836502
2020-03-27,814.1028838012388
2020-03-30,818.1905348916821
2020-03-31,823.2833671863245
2020-04-01,793.4558035615223
2020-04-02,789.8026226223228
2020-04-03,778.0223743448157
2020-04-06,813.9451427773233
2020-04-07,839.4570080164738
2020-04-08,839.87176869969
2020-04-09,858.428683128423
2020-04-10,858.4286831284232
2020-04-13,855.2941802320656
2020-04-14,868.9960715574082
2020-04-15,836.3832099372745
2020-04-16,834.6821015838458
2020-04-17,859.0358313185505
2020-04-20,864.9271577081504
2020-04-21,834.5321652980017
2020-04-22,844.6620281649182
2020-04-23,851.3577831596425
2020-04-24,839.1041180994099
2020-04-27,859.9228017889416
2020-04-28,872.2271910089511
2020-04-29,890.9977114536807
2020-04-30,884.1989637013704
2020-05-01,888.616655012253
2020-05-04,850.8270533851119
2020-05-05,861.6410923604665
2020-05-06,852.2858283328554
2020-05-07,863.3537161131297
2020-05-08,881.1409928141392
2020-05-11,874.1596487406113
2020-05-12,878.9754487447246
2020-05-13,860.0097295232638
2020-05-14,840.5315607190281
2020-05-15,845.6944617022673
2020-05-18,882.8494700776752
2020-05-19,885.0044086609419
2020-05-20,902.1174839427055
2020-05-21,887.7478235142986
2020-05-22,887.0636061535596
2020-05-25,903.4871074067808
2020-05-26,920.2685974024025
2020-05-27,925.3682566810015
2020-05-28,946.0824227047893
2020-05-29,943.7984631690243
2020-06-01,951.2956276511535
2020-06-02,973.3797696561832
2020-06-03,1007.873398864043
2020-06-04,1018.2027869271285
2020-06-05,1039.5982905974913
2020-06-08,1026.9054795492798
2020-06-09,1023.1811245850065
2020-06-10,1015.2547884683578
2020-06-11,979.0271276178718
2020-06-12,969.2055123109014
2020-06-15,967.9434032583854
2020-06-16,995.9793264660042
2020-06-17,1001.388110714857
2020-06-18,997.9954414005316
2020-06-19,1000.454078547874
2020-06-22,1001.2685193991445
2020-06-23,1023.8738688510371
2020-06-24,990.3515648724598
2020-06-25,993.7758000231835
2020-06-26,991.3354969099407
2020-06-29,1000.6790349961511
2020-06-30,1003.5673799611058
2020-07-01,1005.1893440743581
2020-07-02,1025.425133997595
2020-07-03,1020.9710677768597
2020-07-06,1044.764324699767
2020-07-07,1034.0581926559958
2020-07-08,1028.8027268569049
2020-07-09,1021.3314102883736
2020-07-10,1032.1095854664527
2020-07-13,1050.834732589904
2020-07-14,1042.8929369766556
2020-07-15,1056.9080363314324
2020-07-16,1055.830883154676
2020-07-17,1053.2723741554455
2020-07-20,1067.6246169681424
2020-07-21,1077.2328802091813
2020-07-22,1082.0154481949035
2020-07-23,1081.0255581119309
2020-07-24,1061.0121290370262
2020-07-27,1076.0658413389654
2020-07-28,1072.3077576859553
2020-07-29,1077.5545625332713
2020-07-30,1047.8555923959195
2020-07-31,1040.9991672362582
2020-08-03,1052.9650662512797
2020-08-04,1053.3692395412643
2020-08-05,1071.0781850430142
2020-08-06,1060.5159696816322
2020-08-07,1062.0822508630206
2020-08-10,1059.1712819771938
2020-08-11,1078.9990371559786
2020-08-12,1094.919471015012
2020-08-13,1092.777305023534
2020-08-14,1079.2580487976113
2020-08-17,1086.1747340454938
2020-08-18,1086.3382905541898
2020-08-19,1090.678076411908
2020-08-20,1073.0951079495635
2020-08-21,1066.133917935358
2020-08-24,1088.6958586356404
2020-08-25,1089.8655429010723
2020-08-26,1100.103559207453
2020-08-27,1086.2022191576943
2020-08-28,1091.4344433863453
2020-08-31,1085.9632697544941
2020-09-01,1089.025047173059
2020-09-02,1095.656090616647
2020-09-03,1078.750445381181
2020-09-04,1060.182873433042
2020-09-07,1078.3347810592616
2020-09-08,1062.0595535274747
2020-09-09,1084.1847302280084
2020-09-10,1086.6692570356786
2020-09-11,1083.5942238458188
2020-09-14,1087.387489691869
2020-09-15,1090.1690905716462
2020-09-16,1092.6402005753685
2020-09-17,1082.3224008941456
2020-09-18,1080.1981946716094
2020-09-21,1033.7365085359752
2020-09-22,1033.8396610595714
2020-09-23,1036.7751610116009
2020-09-24,1028.388948788096
2020-09-25,1021.2996355607943
2020-09-28,1050.6286882024979
2020-09-29,1056.0358118506283
2020-09-30,1051.7115728315857
2020-10-01,1057.0599455377428
2020-10-02,1054.7908406651702
2020-10-05,1071.3396015868138
2020-10-06,1073.882358999737
2020-10-07,1070.8618528190061
2020-10-08,1076.757210231654
2020-10-09,1089.9092413062963
2020-10-12,1099.4644678495497
2020-10-13,1088.2115803749166
2020-10-14,1091.3895870751544
2020-10-15,1062.09443765225
2020-10-16,1076.1081570059669
2020-10-19,1080.192783172432
2020-10-20,1080.205649688017
2020-10-21,1068.8682967626994
2020-10-22,1064.0499289291809
2020-10-23,1071.6364266070793
2020-10-26,1037.4891077860927
2020-10-27,1029.690485670671
2020-10-28,991.7350863024566
2020-10-29,984.2556401011572
2020-10-30,982.3556603446672
2020-11-02,996.7119332881441
2020-11-03,1028.0694112457297
2020-11-04,1045.513189993671
2020-11-05,1072.4688535105995
2020-11-06,1074.6065639908873
2020-11-09,1116.282646956072
2020-11-10,1121.756070237906
2020-11-11,1122.7783427929126
2020-11-12,1120.2336625125786
2020-11-13,1123.5518825276954
2020-11-16,1136.1163337765763
2020-11-17,1139.2270800189146
2020-11-18,1142.5240786856714
2020-11-19,1130.4439335681984
2020-11-20,1136.951567681004
2020-11-23,1127.9900116356575
2020-11-24,1141.7720669377873
2020-11-25,1145.883298315316
2020-11-26,1147.8590469351882
2020-11-27,1160.45575106243
2020-11-30,1155.8584856969137
2020-12-01,1171.3805747078877
2020-12-02,1172.0873752008483
2020-12-03,1177.2656814676382
2020-12-04,1181.7283118088692
2020-12-07,1179.3316093480137
2020-12-08,1178.9127780830572
2020-12-09,1179.052857334919
2020-12-10,1179.9316443249918
2020-12-11,1167.6576094950333
2020-12-14,1175.9886356458635
2020-12-15,1184.2149828506372
2020-12-16,1197.5812758024563
2020-12-17,1208.1803662385903
2020-12-18,1207.4504424898114
2020-12-21,1176.6666971408288
2020-12-22,1187.9358829910977
2020-12-23,1199.0224082428156
2020-12-24,1200.4243290454406
2020-12-25,1200.4243290454406
2020-12-28,1215.5157602106121
2020-12-29,1220.7392564073634
2020-12-30,1224.8104285396919
2020-12-31,1211.958884627794
2021-01-01,1211.958884627794
2021-01-04,1226.7010027676965
2021-01-05,1221.3382870102344
2021-01-06,1239.6882980148166
2021-01-07,1239.6325368129478
2021-01-08,1249.4465510812768
2021-01-11,1231.599523283947
2021-01-12,1231.1816341628307
2021-01-13,1233.795741055933
2021-01-14,1238.3356542006584
2021-01-15,1222.364029251012
2021-01-18,1221.3787553049085
2021-01-19,1226.600071606935
2021-01-20,1232.2023569870712
2021-01-21,1241.0577632989136
2021-01-22,1238.757165592899
2021-01-25,1223.438636998107
2021-01-26,1236.4325269873004
2021-01-27,1211.8720860364149
2021-01-28,1219.1661427548834
2021-01-29,1201.587155553059
2021-02-01,1214.0791691969005
2021-02-02,1224.607529933337
2021-02-03,1227.0412514117288
2021-02-04,1233.819047882121
2021-02-05,1239.3311784887119
2021-02-08,1244.5584591410543
2021-02-09,1249.5897582714053
2021-02-10,1250.7850068041382
2021-02-11,1260.1813995122586
2021-02-12,1269.2358314923129
2021-02-15,1280.9334037655078
2021-02-16,1276.5648528042982
2021-02-17,1255.3863846489962
2021-02-18,1250.2141932476281
2021-02-19,1265.3240069975413
2021-02-22,1255.2743982509412
2021-02-23,1251.543738538929
2021-02-24,1249.3447973479929
2021-02-25,1261.6714662234215
2021-02-26,1235.906480759999
2021-03-01,1247.819580942153
2021-03-02,1248.2186924676869
2021-03-03,1249.7983262542157
2021-03-04,1238.8017996894184
2021-03-05,1213.8311855962065
2021-03-08,1235.4482146964435
2021-03-09,1245.51252460361
2021-03-10,1253.6278397164112
2021-03-11,1269.5033395624553
2021-03-12,1258.96537944585
2021-03-15,1256.0180405020656
2021-03-16,1260.5771624354704
2021-03-17,1258.9977937092574
2021-03-18,1268.1622404428315
2021-03-19,1260.2268879343965
2021-03-22,1262.314140335165
2021-03-23,1256.8082779118981
2021-03-24,1254.214989443203
2021-03-25,1249.0919624812861
2021-03-26,1264.5401270774612
2021-03-29,1263.9775989850773
2021-03-30,1268.8649218075561
2021-03-31,1269.8840327053817
2021-04-01,1281.8658115247379
2021-04-02,1281.8658115247379
2021-04-05,1285.9953621141262
2021-04-06,1298.6559997152153
2021-04-07,1301.553098503885
2021-04-08,1310.7509519374328
2021-04-09,1311.9410920317546
2021-04-12,1308.5231799414776
2021-04-13,1314.7250036328194
2021-04-14,1318.4127179704396
2021-04-15,1324.0835018741413
2021-04-16,1337.6417308458326
2021-04-19,1338.8831454751783
2021-04-20,1322.6284681484983
2021-04-21,1329.8960170165194
2021-04-22,1342.7302106925413
2021-04-23,1346.588767205721
2021-04-26,1351.3321784381067
2021-04-27,1347.3083927086986
2021-04-28,1348.713831127747
2021-04-29,1344.0543191656504
2021-04-30,1330.7957386698338
2021-05-03,1343.459537091955
2021-05-04,1312.891461318887
2021-05-05,1336.4009753124833
2021-05-06,1341.9620337320328
2021-05-07,1364.9992985502704
2021-05-10,1362.82119656884
2021-05-11,1338.6111589348723
2021-05-12,1326.1518220965868
2021-05-13,1330.3487554455821
2021-05-14,1356.4443119811758
2021-05-17,1356.6878125917285
2021-05-18,1365.4130184368476
2021-05-19,1343.3106202993154
2021-05-20,1362.5408170208138
2021-05-21,1366.3089835826333
2021-05-24,1374.1050702765374
2021-05-25,1381.559366151444
2021-05-26,1375.9211875914502
2021-05-27,1371.646362968828
2021-05-28,1381.4683234550164
2021-05-31,1378.2411908663146
2021-06-01,1390.1271597246753
2021-06-02,1388.988897022591
2021-06-03,1381.0647062998917
2021-06-04,1389.5367827998768
2021-06-07,1397.9909720088285
2021-06-08,1398.9045036405844
2021-06-09,1396.7380618986967
2021-06-10,1395.3431942467826
2021-06-11,1396.5396355757264
2021-06-14,1400.6519660198333
2021-06-15,1404.3984604825912
2021-06-16,1405.8575390993171
2021-06-17,1388.5632471089768
2021-06-18,1355.895406524802
2021-06-21,1370.3133409530694
2021-06-22,1371.8178988944253
2021-06-23,1365.688794188936
2021-06-24,1379.2828860384852
2021-06-25,1386.8581536176782
2021-06-28,1377.3054399232099
2021-06-29,1381.9173787718635
2021-06-30,1363.9544803553679
2021-07-01,1369.058917929453
2021-07-02,1369.074323950914
2021-07-05,1372.680876375686
2021-07-06,1364.509874530975
2021-07-07,1374.3825153606324
2021-07-08,1354.1597284378101
2021-07-09,1375.3053962969832
2021-07-12,1386.1912990383414
2021-07-13,1384.640763953849
2021-07-14,1384.3676973034449
2021-07-15,1370.5456513222127
2021-07-16,1363.43097731292
2021-07-19,1335.8342556079083
2021-07-20,1336.7391934976563
2021-07-21,1358.9155848698656
2021-07-22,1375.6064692207492
2021-07-23,1388.3376511120205
2021-07-26,1389.6904461048912
2021-07-27,1380.7515658213858
2021-07-28,1389.1833463536932
2021-07-29,1405.7871929593687
2021-07-30,1398.4410196658632
2021-08-02,1410.6899635731797
2021-08-03,1408.4956944375363
2021-08-04,1420.341441204542
2021-08-05,1427.3839517834288
2021-08-06,1418.2802370345894
2021-08-09,1419.4907299899292
2021-08-10,1422.09431380752
2021-08-11,1430.058945979727
2021-08-12,1434.0823813618754
2021-08-13,1444.684930225644
2021-08-16,1438.5214165868056
2021-08-17,1428.3465791907688
2021-08-18,1431.391752555399
2021-08-19,1410.8065388509406
2021-08-20,1416.0482828893003
2021-08-23,1431.5999179633325
2021-08-24,1434.2584494257014
2021-08-25,1432.5247826846933
2021-08-26,1428.8147728340869
2021-08-27,1439.1349336828648
2021-08-30,1444.0931549435356
2021-08-31,1443.0693961421935
2021-09-01,1459.6499619495885
2021-09-02,1465.464511619971
2021-09-03,1459.66443528287
2021-09-06,1471.3553799251756
2021-09-07,1464.8918344451877
2021-09-08,1446.38441979651
2021-09-09,1445.3576601613054
2021-09-10,1445.496067911142
2021-09-13,1442.7870337004608
2021-09-14,1450.4780942957816
2021-09-15,1434.1772933290604
2021-09-16,1434.7736370066796
2021-09-17,1418.2884996479745
2021-09-20,1388.3148413291726
2021-09-21,1405.793091429843
2021-09-22,1417.8885668432354
2021-09-23,1434.2267970703224
2021-09-24,1413.5546273764994
2021-09-27,1402.3774946573587
2021-09-28,1363.634474793977
2021-09-29,1358.6124059382528
2021-09-30,1349.1746085877
2021-10-01,1340.2879044439605
2021-10-04,1332.2543860188507
2021-10-05,1347.7075148368738
2021-10-06,1326.233604230078
2021-10-07,1352.6964669589315
2021-10-08,1345.6261560663984
2021-10-11,1339.4214912791851
2021-10-12,1335.5495291215686
2021-10-13,1348.6215754429736
2021-10-14,1370.201728184713
2021-10-15,1384.6826699708483
2021-10-18,1377.0814682142175
2021-10-19,1388.5824879175032
2021-10-20,1390.555527874101
2021-10-21,1388.306531963384
2021-10-22,1401.2762721923405
2021-10-25,1396.1057821783902
2021-10-26,1401.0618614980167
2021-10-27,1402.0402344346828
2021-10-28,1417.634092303415
2021-10-29,1405.751824227444
2021-11-01,1418.2116427048247
2021-11-02,1425.7466555912852
2021-11-03,1433.4776399033487
2021-11-04,1436.9300487767703
2021-11-05,1437.0308982691524
2021-11-08,1440.4747214599713
2021-11-09,1437.5744690203521
2021-11-10,1428.2730891938957
2021-11-11,1426.8769854736447
2021-11-12,1430.2186023657127
2021-11-15,1431.6993547675072
2021-11-16,1427.3080332755167
