Date,EUROPE REGION ESG SELECTION P-SERIES
2019-01-01,866.7324444826398
2019-01-02,859.0386139307572
2019-01-03,851.4316441471743
2019-01-04,876.874645634448
2019-01-07,881.6649354204098
2019-01-08,886.9947860911072
2019-01-09,899.3734308687132
2019-01-10,902.3061194160056
2019-01-11,898.8070044904338
2019-01-14,893.5956017617247
2019-01-15,893.2069068333434
2019-01-16,896.4406292122975
2019-01-17,896.4047460764988
2019-01-18,912.4075924163727
2019-01-21,910.4004014333275
2019-01-22,906.701424546791
2019-01-23,907.7610965809401
2019-01-24,908.7429823012197
2019-01-25,917.9151299014048
2019-01-28,913.6098707909514
2019-01-29,916.8535480797217
2019-01-30,919.8666952753762
2019-01-31,920.7891331352374
2019-02-01,924.8704670828462
2019-02-04,921.462647817512
2019-02-05,933.3069136326629
2019-02-06,932.3495392263945
2019-02-07,916.2558292018023
2019-02-08,908.4231522490182
2019-02-11,913.102341292114
2019-02-12,919.649293199508
2019-02-13,923.8101682457407
2019-02-14,919.3746856694033
2019-02-15,931.2245893936903
2019-02-18,938.2502900060703
2019-02-19,937.895877606259
2019-02-20,943.9843719016048
2019-02-21,943.0191374252546
2019-02-22,945.5974455075235
2019-02-25,948.8280538606781
2019-02-26,952.0138554312621
2019-02-27,949.1096593441929
2019-02-28,951.9202908254038
2019-03-01,956.686520459617
2019-03-04,953.2240544122023
2019-03-05,951.8779799396513
2019-03-06,950.3709113990307
2019-03-07,937.2881322757956
2019-03-08,930.0184065360656
2019-03-11,936.6453125492258
2019-03-12,940.6305201547699
2019-03-13,949.5430891934134
2019-03-14,957.0403275060393
2019-03-15,968.5082920352128
2019-03-18,970.7125882288244
2019-03-19,976.840573482537
2019-03-20,968.4678215161366
2019-03-21,968.3847986303472
2019-03-22,948.1864102082901
2019-03-25,947.3966525277715
2019-03-26,950.6497277631854
2019-03-27,948.6306259730393
2019-03-28,945.087010380939
2019-03-29,952.1584486858036
2019-04-01,963.7292921378919
2019-04-02,963.9833202928468
2019-04-03,979.2760992811845
2019-04-04,977.2612249388471
2019-04-05,978.1157457051777
2019-04-08,978.4755755685612
2019-04-09,974.3137200465387
2019-04-10,975.1817606073316
2019-04-11,980.1046587554921
2019-04-12,987.6270610574571
2019-04-15,989.508502040804
2019-04-16,993.6229277586903
2019-04-17,995.2493765101391
2019-04-18,994.1264901668603
2019-04-19,994.1264901668603
2019-04-22,994.1879333122473
2019-04-23,990.4214871002629
2019-04-24,992.5780243191975
2019-04-25,986.6584862947452
2019-04-26,992.7511881781362
2019-04-29,995.7776065528631
2019-04-30,997.7394352953758
2019-05-01,1000.9239634762275
2019-05-02,990.4620370353986
2019-05-03,992.543780729429
2019-05-06,984.3429666955838
2019-05-07,971.6300453193302
2019-05-08,975.80070765152
2019-05-09,962.6854493613012
2019-05-10,967.8097249298078
2019-05-13,954.3870199179764
2019-05-14,963.0562522708583
2019-05-15,966.469040945692
2019-05-16,977.2102118991222
2019-05-17,970.6733700279437
2019-05-20,959.1291792930184
2019-05-21,967.1446646618657
2019-05-22,964.005485673307
2019-05-23,949.1838353183035
2019-05-24,959.3927270080095
2019-05-27,959.6794060619621
2019-05-28,957.8045258371267
2019-05-29,940.4583455768828
2019-05-30,945.0252735108199
2019-05-31,938.4427280811716
2019-06-03,947.2716578945467
2019-06-04,955.5960989057774
2019-06-05,961.8289257275525
2019-06-06,962.276053922907
2019-06-07,975.8605131563074
2019-06-10,976.4497698534886
2019-06-11,984.1265435493289
2019-06-12,984.1392133855699
2019-06-13,981.8995641779976
2019-06-14,973.7348658694817
2019-06-17,973.4177439066862
2019-06-18,985.7670440712573
2019-06-19,989.685608959629
2019-06-20,998.5492603361141
2019-06-21,997.5037494326517
2019-06-24,1001.4028136626794
2019-06-25,998.8563983584338
2019-06-26,995.5059433888847
2019-06-27,995.8000276547758
2019-06-28,1005.1382626182146
2019-07-01,1007.9895678340205
2019-07-02,1009.332862546405
2019-07-03,1016.5121432143876
2019-07-04,1018.2087332096417
2019-07-05,1004.1728343127012
2019-07-08,1002.0982556131296
2019-07-09,995.684991609983
2019-07-10,997.2364459141199
2019-07-11,996.9303136664345
2019-07-12,998.6197555386678
2019-07-15,1001.8765343036212
2019-07-16,1002.4800185406768
2019-07-17,999.383453319635
2019-07-18,993.4923818271019
2019-07-19,994.0170925293438
2019-07-22,995.2406404802994
2019-07-23,998.4790412841519
2019-07-24,1000.8516689875167
2019-07-25,996.3270357788243
2019-07-26,996.0450614514812
2019-07-29,997.6530632515593
2019-07-30,982.6011523002727
2019-07-31,983.061509000174
2019-08-01,982.6883572229011
2019-08-02,960.6151811667703
2019-08-05,946.1180543684342
2019-08-06,941.6356232177737
2019-08-07,947.227204817187
2019-08-08,962.3357855589124
2019-08-09,953.1209170177947
2019-08-12,952.5626192285564
2019-08-13,954.70550820888
2019-08-14,933.6296156331531
2019-08-15,927.8876350835305
2019-08-16,940.6778766321827
2019-08-19,949.7546271060893
2019-08-20,942.7749191415987
2019-08-21,955.5251174780128
2019-08-22,951.4372298572117
2019-08-23,946.3887496799183
2019-08-26,947.79048965263
2019-08-27,953.5697233219485
2019-08-28,948.6618044398977
2019-08-29,958.5055535519722
2019-08-30,961.0885547035729
2019-09-02,959.6170959027507
2019-09-03,957.452464039553
2019-09-04,971.7818109848433
2019-09-05,981.6250150488652
2019-09-06,986.058050791609
2019-09-09,985.5823359918787
2019-09-10,984.71175093458
2019-09-11,990.087162272605
2019-09-12,995.9251567316542
2019-09-13,1005.1752549662979
2019-09-16,990.7460134425901
2019-09-17,994.4520574075241
2019-09-18,995.3434299963918
2019-09-19,1001.9256328779522
2019-09-20,1000.3712834387809
2019-09-23,990.5527350950813
2019-09-24,991.3931468367541
2019-09-25,981.4385047249026
2019-09-26,986.3160826868964
2019-09-27,991.5985103656848
2019-09-30,990.1730029189937
2019-10-01,979.4703554632429
2019-10-02,955.1834026668015
2019-10-03,959.018945023184
2019-10-04,966.950051843904
2019-10-07,974.835420196713
2019-10-08,959.2775988358757
2019-10-09,966.274326466776
2019-10-10,975.5986541062315
2019-10-11,1002.6911388891748
2019-10-14,998.9374326059375
2019-10-15,1011.9446600448811
2019-10-16,1012.0318903474841
2019-10-17,1018.0426081594517
2019-10-18,1018.0634783336294
2019-10-21,1026.514878520652
2019-10-22,1025.6397148853866
2019-10-23,1024.2553712712036
2019-10-24,1028.5183996666872
2019-10-25,1030.268751778616
2019-10-28,1034.8152774804253
2019-10-29,1034.7460840919541
2019-10-30,1036.196097770475
2019-10-31,1035.5672599173113
2019-11-01,1044.6185430579876
2019-11-04,1053.1215288300634
2019-11-05,1047.979975790705
2019-11-06,1050.2747670879562
2019-11-07,1053.941595027435
2019-11-08,1049.1691179345885
2019-11-11,1049.7120943550613
2019-11-12,1050.786960052093
2019-11-13,1047.7580394072995
2019-11-14,1044.9799990977342
2019-11-15,1055.3111113513069
2019-11-18,1056.805655817896
2019-11-19,1054.728489349057
2019-11-20,1048.0790048705187
2019-11-21,1044.3092559324257
2019-11-22,1045.1385913976255
2019-11-25,1053.471204460305
2019-11-26,1055.801437440084
2019-11-27,1057.1300569685216
2019-11-28,1056.6200323844769
2019-11-29,1055.856593312473
2019-12-02,1042.1402241915243
2019-12-03,1038.6433088456135
2019-12-04,1051.8451919469182
2019-12-05,1052.1333705744967
2019-12-06,1059.8598795677074
2019-12-09,1059.6736244272554
2019-12-10,1058.3429209472467
2019-12-11,1060.7998040672371
2019-12-12,1067.8673824075283
2019-12-13,1080.6459466870963
2019-12-16,1094.441477977483
2019-12-17,1089.5192582148209
2019-12-18,1084.3532879903912
2019-12-19,1083.6706344712522
2019-12-20,1089.448569948903
2019-12-23,1089.542891813188
2019-12-24,1090.8713821252827
2019-12-25,1090.871382125283
2019-12-26,1091.8264725426188
2019-12-27,1100.004157630706
2019-12-30,1093.692492462104
2019-12-31,1095.0173864663504
2020-01-01,1095.0173864663504
2020-01-02,1103.7935399168587
2020-01-03,1093.4719552688375
2020-01-06,1089.840536910012
2020-01-07,1089.0591565856828
2020-01-08,1089.8121627345124
2020-01-09,1092.3516425782557
2020-01-10,1090.6160545471146
2020-01-13,1090.2080287913261
2020-01-14,1092.8357662387218
2020-01-15,1095.9961714808458
2020-01-16,1096.2487564958235
2020-01-17,1101.509390373936
2020-01-20,1099.50955714426
2020-01-21,1101.7808955390556
2020-01-22,1099.0468792451938
2020-01-23,1087.296988273676
2020-01-24,1097.1770570652468
2020-01-27,1069.9898711724009
2020-01-28,1077.3501720671782
2020-01-29,1081.9619812173064
2020-01-30,1075.9759573065276
2020-01-31,1068.5235101963187
2020-02-03,1071.336632920284
2020-02-04,1086.6698522003844
2020-02-05,1098.5217231181796
2020-02-06,1101.1804270496793
2020-02-07,1096.48840915519
2020-02-10,1095.2897453087442
2020-02-11,1104.3663697479662
2020-02-12,1108.3584322641573
2020-02-13,1103.236950354255
2020-02-14,1103.742566016797
2020-02-17,1105.632768332462
2020-02-18,1101.9109248416491
2020-02-19,1106.937297518507
2020-02-20,1098.7468087778593
2020-02-21,1097.565115024957
2020-02-24,1056.836869137912
2020-02-25,1038.81796073407
2020-02-26,1038.451054377546
2020-02-27,1012.2472250334574
2020-02-28,978.6503914473452
2020-03-02,991.7875406097752
2020-03-03,1011.8445158375483
2020-03-04,1018.3321365350806
2020-03-05,1007.9556022530426
2020-03-06,985.2468763253974
2020-03-09,925.1104372835654
2020-03-10,907.2232488199777
2020-03-11,894.1332305560901
2020-03-12,778.3670044481621
2020-03-13,787.4250629000144
2020-03-16,752.0559915548613
2020-03-17,754.5368484452606
2020-03-18,719.3931305611324
2020-03-19,730.2750262530158
2020-03-20,744.4495540894382
2020-03-23,721.3894883103203
2020-03-24,784.6969153631263
2020-03-25,809.049253025232
2020-03-26,846.8269517847017
2020-03-27,820.9900894556332
2020-03-30,827.6642821559005
2020-03-31,836.0678675234191
2020-04-01,806.349391660986
2020-04-02,800.6235038489534
2020-04-03,789.0886236729183
2020-04-06,820.1924999088827
2020-04-07,848.7873009005153
2020-04-08,848.004341198053
2020-04-09,866.6744348138222
2020-04-10,866.6744348138222
2020-04-13,864.3910291569438
2020-04-14,877.5528997875011
2020-04-15,843.4285988912085
2020-04-16,843.0891073172756
2020-04-17,868.2902282784463
2020-04-20,874.3037462830443
2020-04-21,843.4617158787079
2020-04-22,854.0527656643509
2020-04-23,861.6523366399477
2020-04-24,849.1514141471897
2020-04-27,867.657747447078
2020-04-28,883.3077897046554
2020-04-29,900.2809901825806
2020-04-30,892.1616012003186
2020-05-01,892.1493539236666
2020-05-04,858.6656991500014
2020-05-05,869.1884316964682
2020-05-06,861.1865835689691
2020-05-07,871.587369903255
2020-05-08,888.0321546804885
2020-05-11,880.6972784005771
2020-05-12,886.7369391760767
2020-05-13,865.4144218383906
2020-05-14,844.8621984708965
2020-05-15,849.1060681271155
2020-05-18,887.8940093221304
2020-05-19,891.2798915259639
2020-05-20,904.6167311112123
2020-05-21,894.5797803202405
2020-05-22,893.4480849639972
2020-05-25,907.8862956757058
2020-05-26,925.8559001326677
2020-05-27,927.2616446840455
2020-05-28,951.6602458258981
2020-05-29,947.0175108192545
2020-06-01,955.822329933094
2020-06-02,974.57478522425
2020-06-03,1004.9210326491229
2020-06-04,1011.5578096611615
2020-06-05,1029.6318815637496
2020-06-08,1020.3135375369341
2020-06-09,1014.0819859581409
2020-06-10,1009.938679926038
2020-06-11,974.3858361990877
2020-06-12,964.4407733776071
2020-06-15,965.091608898913
2020-06-16,990.0237992559929
2020-06-17,996.3509721614375
2020-06-18,990.7612807808
2020-06-19,993.3646232145779
2020-06-22,993.3936860455074
2020-06-23,1014.2844488340932
2020-06-24,981.5656076196001
2020-06-25,984.1166524095806
2020-06-26,981.838048728225
2020-06-29,990.6039111409599
2020-06-30,992.4153964400366
2020-07-01,997.1499756154915
2020-07-02,1015.0464451622526
2020-07-03,1009.810608892857
2020-07-06,1032.458610408614
2020-07-07,1023.4355600851292
2020-07-08,1020.4804300961282
2020-07-09,1013.4068603090819
2020-07-10,1025.20543862097
2020-07-13,1041.1365436453439
2020-07-14,1034.1341365405076
2020-07-15,1052.3835122777502
2020-07-16,1049.9378106450972
2020-07-17,1048.7312594598566
2020-07-20,1062.2392927881504
2020-07-21,1068.956830694815
2020-07-22,1074.6885459129826
2020-07-23,1073.37471864087
2020-07-24,1056.2931560797904
2020-07-27,1070.0105016442167
2020-07-28,1068.6230675603126
2020-07-29,1072.9646779675213
2020-07-30,1049.0318757560249
2020-07-31,1043.5124713103385
2020-08-03,1056.9774361772977
2020-08-04,1055.0647557547172
2020-08-05,1072.4379132499623
2020-08-06,1063.183218431063
2020-08-07,1065.1911203355417
2020-08-10,1064.047886097344
2020-08-11,1081.6242380271508
2020-08-12,1097.1945913249822
2020-08-13,1095.5542893984907
2020-08-14,1081.6805020988058
2020-08-17,1090.0495578093457
2020-08-18,1089.259875663965
2020-08-19,1093.840366423231
2020-08-20,1077.5103671872805
2020-08-21,1070.858021185734
2020-08-24,1090.170442065544
2020-08-25,1089.3313894720104
2020-08-26,1099.5279251074674
2020-08-27,1088.8297133757417
2020-08-28,1093.6855228933612
2020-08-31,1091.9556752101594
2020-09-01,1090.0964257448386
2020-09-02,1097.798548422808
2020-09-03,1080.3694605382987
2020-09-04,1063.9960671924669
2020-09-07,1083.252487253323
2020-09-08,1067.6802053072201
2020-09-09,1088.921382319331
2020-09-10,1089.061026613462
2020-09-11,1086.5026516240632
2020-09-14,1090.9100688062797
2020-09-15,1095.4014355672223
2020-09-16,1101.0119395202792
2020-09-17,1092.9796763484064
2020-09-18,1093.034924070381
2020-09-21,1047.8461218891655
2020-09-22,1046.2406863271353
2020-09-23,1050.421210165751
2020-09-24,1037.1923169780052
2020-09-25,1033.8565121709605
2020-09-28,1062.6612105486176
2020-09-29,1068.122662545116
2020-09-30,1065.3997310055909
2020-10-01,1071.2684736358722
2020-10-02,1070.6693956117479
2020-10-05,1085.9287180225629
2020-10-06,1085.52558911118
2020-10-07,1082.1961219291602
2020-10-08,1088.3128720188045
2020-10-09,1101.3387575815166
2020-10-12,1111.5287253181868
2020-10-13,1099.881408738038
2020-10-14,1100.9853414489387
2020-10-15,1072.157080584285
2020-10-16,1086.8236536287911
2020-10-19,1090.264659993284
2020-10-20,1090.6352736148451
2020-10-21,1080.5198075058572
2020-10-22,1074.8785258376201
2020-10-23,1081.433494345688
2020-10-26,1053.4626427669102
2020-10-27,1046.4351034404438
2020-10-28,1008.7189268866967
2020-10-29,1000.0670134264559
2020-10-30,998.1055724354372
2020-11-02,1011.1233402275678
2020-11-03,1042.5865545310544
2020-11-04,1061.5130275189892
2020-11-05,1088.17441095027
2020-11-06,1090.3242801060915
2020-11-09,1126.4637003290304
2020-11-10,1131.5001824200583
2020-11-11,1135.3455873065639
2020-11-12,1132.99370833184
2020-11-13,1133.59435170942
2020-11-16,1146.1679698328498
2020-11-17,1147.7231365841474
2020-11-18,1152.702577528923
2020-11-19,1141.252791657491
2020-11-20,1147.8054698885026
2020-11-23,1139.4929490113975
2020-11-24,1148.8905800432226
2020-11-25,1152.0052761473096
2020-11-26,1153.1330217471457
2020-11-27,1164.4328778189524
2020-11-30,1160.304246041458
2020-12-01,1173.1578026104316
2020-12-02,1173.9806306388023
2020-12-03,1179.7839761999037
2020-12-04,1182.8079936848583
2020-12-07,1179.055185710938
2020-12-08,1181.2441058643635
2020-12-09,1182.7099396729488
2020-12-10,1180.594226078584
2020-12-11,1169.208074219195
2020-12-14,1180.5004805066228
2020-12-15,1186.3590906097293
2020-12-16,1201.3126728162877
2020-12-17,1211.148332663115
2020-12-18,1209.812533954396
2020-12-21,1181.0702409387588
2020-12-22,1190.8282980345368
2020-12-23,1202.6496457348412
2020-12-24,1204.4832483217278
2020-12-25,1204.483248321728
2020-12-28,1217.4495949410075
2020-12-29,1227.0063080930292
2020-12-30,1228.5473037746763
2020-12-31,1218.3225922896559
2021-01-01,1218.3225922896559
2021-01-04,1231.5870203804718
2021-01-05,1226.487863501115
2021-01-06,1242.9337301124833
2021-01-07,1247.3662264421712
2021-01-08,1257.2335923155883
2021-01-11,1238.3968614610362
2021-01-12,1237.2886972168778
2021-01-13,1241.260125725353
2021-01-14,1245.3017644092185
2021-01-15,1228.2465633138756
2021-01-18,1228.3280815761486
2021-01-19,1232.7008559948092
2021-01-20,1238.3543750908746
2021-01-21,1248.4132342312878
2021-01-22,1245.1776715088786
2021-01-25,1232.4172645857225
2021-01-26,1244.570435457545
2021-01-27,1223.1656024286024
2021-01-28,1226.7736931029328
2021-01-29,1207.6969194404105
2021-02-01,1219.9937906841217
2021-02-02,1229.850793681765
2021-02-03,1233.1116677652828
2021-02-04,1236.522549354886
2021-02-05,1240.3699714048907
2021-02-08,1245.32407617903
2021-02-09,1250.626718479868
2021-02-10,1249.6065248306545
2021-02-11,1259.6405700725932
2021-02-12,1269.2171380927512
2021-02-15,1284.4365658066183
2021-02-16,1280.699345757517
2021-02-17,1259.725504666713
2021-02-18,1254.3450091718996
2021-02-19,1267.361769613233
2021-02-22,1259.0348089741126
2021-02-23,1253.5601940502925
2021-02-24,1253.2791287302512
2021-02-25,1262.5359961545928
2021-02-26,1233.2920837171575
2021-03-01,1246.743186979609
2021-03-02,1249.712387885102
2021-03-03,1249.8205463182169
2021-03-04,1240.4018479099827
2021-03-05,1215.0103582325003
2021-03-08,1235.7418469071256
2021-03-09,1248.9368150283274
2021-03-10,1255.4822760528366
2021-03-11,1268.938721170867
2021-03-12,1261.0638158381084
2021-03-15,1258.8941685238212
2021-03-16,1268.3024613498592
2021-03-17,1262.202153323026
2021-03-18,1270.5781851383501
2021-03-19,1261.0772756947
2021-03-22,1266.7315862393536
2021-03-23,1259.7198969247386
2021-03-24,1255.7916143387672
2021-03-25,1251.2499385817425
2021-03-26,1265.2462096499885
2021-03-29,1264.9816729315066
2021-03-30,1267.6028183220403
2021-03-31,1268.3874246330895
2021-04-01,1278.2634065354046
2021-04-02,1278.2634065354046
2021-04-05,1283.0707522149232
2021-04-06,1295.826511420647
2021-04-07,1298.5150172657707
2021-04-08,1308.4970943470355
2021-04-09,1312.0090102497368
2021-04-12,1306.5147164369264
2021-04-13,1310.609536949091
2021-04-14,1314.410461530519
2021-04-15,1322.454831695219
2021-04-16,1335.6801082772515
2021-04-19,1339.544295067978
2021-04-20,1322.1594756299132
2021-04-21,1330.2839056561586
2021-04-22,1339.8885023526661
2021-04-23,1341.7636507627667
2021-04-26,1347.141942732214
2021-04-27,1346.115101134545
2021-04-28,1344.7904674239533
2021-04-29,1342.777486322883
2021-04-30,1331.908191882807
2021-05-03,1344.0152660211031
2021-05-04,1316.9780919898076
2021-05-05,1339.392098524817
2021-05-06,1342.895598833291
2021-05-07,1365.9697155139536
2021-05-10,1366.8500321019267
2021-05-11,1339.7919958792688
2021-05-12,1330.589570694272
2021-05-13,1333.682899284431
2021-05-14,1358.3199229591692
2021-05-17,1358.8115350237579
2021-05-18,1368.86139837217
2021-05-19,1347.9089731658003
2021-05-20,1367.916757938945
2021-05-21,1371.9317709386726
2021-05-24,1378.4297340738588
2021-05-25,1383.0937345832535
2021-05-26,1378.0000865452137
2021-05-27,1375.7840620715754
2021-05-28,1383.2352354699278
2021-05-31,1381.2410095990674
2021-06-01,1391.9400877562373
2021-06-02,1389.4083085708623
2021-06-03,1380.4187958565462
2021-06-04,1389.6558430135328
2021-06-07,1396.3084064825277
2021-06-08,1397.3976154889463
2021-06-09,1397.0215570800272
2021-06-10,1397.2648526134176
2021-06-11,1398.8481231192793
2021-06-14,1403.3024165879378
2021-06-15,1407.4650330054674
2021-06-16,1410.675458908036
2021-06-17,1390.1809015539638
2021-06-18,1358.1753005150397
2021-06-21,1374.9817966717821
2021-06-22,1377.7549378300016
2021-06-23,1373.0246923280617
2021-06-24,1383.5217403805752
2021-06-25,1389.00233479178
2021-06-28,1380.136214622921
2021-06-29,1383.5282401443017
2021-06-30,1368.5048557555428
2021-07-01,1375.4267222486217
2021-07-02,1376.4297105246944
2021-07-05,1381.8770748668458
2021-07-06,1374.8350174732072
2021-07-07,1384.9806582275178
2021-07-08,1366.2415214645014
2021-07-09,1384.7083326613183
2021-07-12,1395.7606693259022
2021-07-13,1392.5493109590464
2021-07-14,1390.935374563166
2021-07-15,1377.0468047590693
2021-07-16,1372.0557196827244
2021-07-19,1345.00207496577
2021-07-20,1346.3829102204509
2021-07-21,1369.694320877454
2021-07-22,1383.7558789061834
2021-07-23,1395.0395023273563
2021-07-26,1395.441291851145
2021-07-27,1388.3528377722903
2021-07-28,1394.472965303677
2021-07-29,1410.1199835316227
2021-07-30,1402.1089166178817
2021-08-02,1412.7163700936337
2021-08-03,1412.0288469095394
2021-08-04,1423.957680421623
2021-08-05,1431.9439265010706
2021-08-06,1420.0203838542845
2021-08-09,1421.8135304456148
2021-08-10,1423.0034858955717
2021-08-11,1431.220067023992
2021-08-12,1434.9942431205063
2021-08-13,1445.7358441108906
2021-08-16,1439.2531646385635
2021-08-17,1431.3649453353933
2021-08-18,1436.0709441268443
2021-08-19,1415.2881525182552
2021-08-20,1421.9911138112943
2021-08-23,1436.6999639820674
2021-08-24,1437.3214357926308
2021-08-25,1435.1098435210486
2021-08-26,1431.840087539077
2021-08-27,1440.2996956249638
2021-08-30,1444.0575084610512
2021-08-31,1439.1804717722666
2021-09-01,1454.1305527805634
2021-09-02,1461.2579895151423
2021-09-03,1455.684815490136
2021-09-06,1466.4117906098056
2021-09-07,1456.8430692477093
2021-09-08,1437.4161161870607
2021-09-09,1437.5792640477102
2021-09-10,1436.0063226997263
2021-09-13,1434.2859132634053
2021-09-14,1440.3174954291865
2021-09-15,1428.1487114655151
2021-09-16,1430.249909551944
2021-09-17,1412.4311120648363
2021-09-20,1388.8021888984185
2021-09-21,1404.360604287466
2021-09-22,1414.921691456685
2021-09-23,1431.5781455490012
2021-09-24,1412.544612886064
2021-09-27,1400.3204068927614
2021-09-28,1362.622687291228
2021-09-29,1361.1597698019975
2021-09-30,1356.8117908893987
2021-10-01,1348.3925172826373
2021-10-04,1342.5209660443695
2021-10-05,1355.3558925735995
2021-10-06,1335.069363341188
2021-10-07,1358.3370561627326
2021-10-08,1353.0985910972174
2021-10-11,1349.7851272449846
2021-10-12,1346.373258942173
2021-10-13,1361.336247226731
2021-10-14,1378.8103964639645
2021-10-15,1392.2128223620398
2021-10-18,1384.6118944604332
2021-10-19,1398.0720677101372
2021-10-20,1401.0221536665258
2021-10-21,1401.2950876192745
2021-10-22,1411.54851318668
2021-10-25,1406.0920020785677
2021-10-26,1414.1567109033615
2021-10-27,1412.743154934985
2021-10-28,1427.8430526343384
2021-10-29,1417.459300327857
2021-11-01,1429.9866082556853
2021-11-02,1435.4416561695618
2021-11-03,1442.2166618872404
2021-11-04,1445.6759929537038
2021-11-05,1441.3467517704216
2021-11-08,1446.7085488083599
2021-11-09,1444.470059370244
2021-11-10,1438.9309778628235
2021-11-11,1438.6407192205418
2021-11-12,1438.2569175099406
2021-11-15,1440.0803490354235
2021-11-16,1433.9074356372487
2021-11-17,1431.339624231576
