Date,WORLD ESG SELECTION P-SERIES
2019-08-22,1057.2785287373465
2019-08-23,1039.4012663411281
2019-08-26,1045.6496652159205
2019-08-27,1047.3002493621325
2019-08-28,1049.9152709193827
2019-08-29,1060.7999743214386
2019-08-30,1063.161284843695
2019-09-02,1061.9874413674447
2019-09-03,1055.8618046825625
2019-09-04,1066.7811389745864
2019-09-05,1080.5171791891619
2019-09-06,1083.356817081829
2019-09-09,1081.9562833046043
2019-09-10,1080.308531751377
2019-09-11,1087.3067320924188
2019-09-12,1092.8638359805714
2019-09-13,1095.9208423981997
2019-09-16,1088.7153982439029
2019-09-17,1092.126534995574
2019-09-18,1091.888412061129
2019-09-19,1094.2200546014665
2019-09-20,1089.8278424895839
2019-09-23,1088.5742879720942
2019-09-24,1083.6834984064715
2019-09-25,1085.611827596138
2019-09-26,1086.5935457868638
2019-09-27,1082.8209193372497
2019-09-30,1085.197638232308
2019-10-01,1074.0462770286747
2019-10-02,1054.9058201651792
2019-10-03,1060.5740976434117
2019-10-04,1072.3220671536149
2019-10-07,1071.0585484894627
2019-10-08,1056.7010044122856
2019-10-09,1064.2935667641962
2019-10-10,1070.8139748600236
2019-10-11,1085.079575490995
2019-10-14,1083.5256696815245
2019-10-15,1094.4910394048431
2019-10-16,1093.7519441690713
2019-10-17,1096.7879458387365
2019-10-18,1094.1654386289472
2019-10-21,1100.4377269346894
2019-10-22,1097.440914044566
2019-10-23,1099.1316524460356
2019-10-24,1103.6639698831618
2019-10-25,1108.1378111979825
2019-10-28,1113.970989376783
2019-10-29,1114.3114857986172
2019-10-30,1117.8486166277487
2019-10-31,1115.2752176889342
2019-11-01,1123.3096155804324
2019-11-04,1127.276904493915
2019-11-05,1126.417095887611
2019-11-06,1129.0241252447343
2019-11-07,1131.7348743238756
2019-11-08,1132.8512851863538
2019-11-11,1131.4572997184714
2019-11-12,1132.998305379691
2019-11-13,1131.5292999072542
2019-11-14,1131.4771850294019
2019-11-15,1140.4451397620783
2019-11-18,1141.5328155829527
2019-11-19,1141.9664972154808
2019-11-20,1136.6547613337543
2019-11-21,1133.6385940338034
2019-11-22,1135.158927294938
2019-11-25,1144.4626267631752
2019-11-26,1148.6741286862418
2019-11-27,1151.5500247301916
2019-11-28,1151.268961260382
2019-11-29,1147.2550732814957
2019-12-02,1138.9270086736994
2019-12-03,1134.075664459684
2019-12-04,1140.123319917017
2019-12-05,1142.1697510346369
2019-12-06,1150.435063817644
2019-12-09,1149.6658259009014
2019-12-10,1148.131014563501
2019-12-11,1150.2301045304819
2019-12-12,1158.2853888421296
2019-12-13,1164.4370617741663
2019-12-16,1171.4933182722782
2019-12-17,1170.3058200445867
2019-12-18,1167.8214668467972
2019-12-19,1171.1786288447722
2019-12-20,1176.668864783403
2019-12-23,1176.006429527602
2019-12-24,1176.9410281320045
2019-12-25,1176.6231773449842
2019-12-26,1180.0072379262547
2019-12-27,1182.5846348696032
2019-12-30,1176.3442427937714
2019-12-31,1178.2359385929192
2020-01-01,1178.2355531855437
2020-01-02,1186.7329617007108
2020-01-03,1179.4608897740554
2020-01-06,1179.433487024231
2020-01-07,1178.706033987977
2020-01-08,1182.62209871356
2020-01-09,1189.7626837291116
2020-01-10,1188.5695037019561
2020-01-13,1194.4925237103926
2020-01-14,1194.9510704648892
2020-01-15,1197.7232049891497
2020-01-16,1205.3987225662001
2020-01-17,1211.341198010072
2020-01-20,1211.381160234868
2020-01-21,1209.858533055226
2020-01-22,1212.034723446052
2020-01-23,1209.7942581966513
2020-01-24,1205.9574876578022
2020-01-27,1186.6187923726789
2020-01-28,1195.499578968286
2020-01-29,1195.9305501936944
2020-01-30,1196.5572846023833
2020-01-31,1180.796652032136
2020-02-03,1189.1905637103966
2020-02-04,1205.4676096222672
2020-02-05,1216.4879102006025
2020-02-06,1223.524031381225
2020-02-07,1217.756388520824
2020-02-10,1224.4747864265096
2020-02-11,1227.931011713893
2020-02-12,1233.5705364372827
2020-02-13,1231.221789826954
2020-02-14,1234.2177102255885
2020-02-17,1233.7573540612616
2020-02-18,1230.1674298296714
2020-02-19,1235.3549683728256
2020-02-20,1230.0293676559138
2020-02-21,1220.6398752191603
2020-02-24,1184.9664094344014
2020-02-25,1155.40469077496
2020-02-26,1150.5808507980082
2020-02-27,1108.9947214215092
2020-02-28,1092.6459737892258
2020-03-02,1129.673642462843
2020-03-03,1113.1391126776318
2020-03-04,1144.9081569309492
2020-03-05,1119.2043413386302
2020-03-06,1098.6074175343479
2020-03-09,1025.949663307909
2020-03-10,1055.3076141787067
2020-03-11,1014.0274506367692
2020-03-12,918.9216935881137
2020-03-13,974.5782468211509
2020-03-16,881.5666479997259
2020-03-17,919.140134670224
2020-03-18,875.719925620514
2020-03-19,881.6342023491287
2020-03-20,858.7385173927732
2020-03-23,836.8679286462559
2020-03-24,908.2466964181317
2020-03-25,925.7707532486244
2020-03-26,972.5932349626628
2020-03-27,949.6310143684204
2020-03-30,974.1728382367646
2020-03-31,963.6824668874854
2020-04-01,926.4027394134871
2020-04-02,938.0616849064618
2020-04-03,924.975772072038
2020-04-06,980.2323212055298
2020-04-07,987.5893688074735
2020-04-08,1009.9947131312601
2020-04-09,1024.3357337056943
2020-04-10,1024.7430959647827
2020-04-13,1015.0987908291551
2020-04-14,1044.378576849034
2020-04-15,1019.9555372427589
2020-04-16,1024.8001103684078
2020-04-17,1051.7882489676679
2020-04-20,1040.0735468243092
2020-04-21,1007.2146847906959
2020-04-22,1025.7199283073917
2020-04-23,1026.0969486829424
2020-04-24,1033.5022721750113
2020-04-27,1052.602943980511
2020-04-28,1051.5136492620334
2020-04-29,1076.5086262176042
2020-04-30,1066.08794676722
2020-05-01,1044.1657023773882
2020-05-04,1040.175760362026
2020-05-05,1051.3661551801104
2020-05-06,1046.5939933059153
2020-05-07,1056.9299631860274
2020-05-08,1074.3319574086543
2020-05-11,1075.603027647511
2020-05-12,1060.6154982190637
2020-05-13,1043.2198883029182
2020-05-14,1043.3295458084403
2020-05-15,1050.5147621914307
2020-05-18,1079.1020005264133
2020-05-19,1075.1097622012414
2020-05-20,1090.530190991451
2020-05-21,1082.5544130725286
2020-05-22,1082.7871294728156
2020-05-25,1088.354480738506
2020-05-26,1102.900939883037
2020-05-27,1113.846179199972
2020-05-28,1121.0485037845763
2020-05-29,1123.3797455658832
2020-06-01,1129.1244746885468
2020-06-02,1140.420839229984
2020-06-03,1156.7945945121342
2020-06-04,1154.6108123821862
2020-06-05,1176.7501691824577
2020-06-08,1183.8936338383912
2020-06-09,1177.0969225454683
2020-06-10,1177.697341676811
2020-06-11,1122.8439795576064
2020-06-12,1127.5959988659304
2020-06-15,1131.7229502430648
2020-06-16,1154.9758823963905
2020-06-17,1156.7784515572514
2020-06-18,1155.572028387239
2020-06-19,1154.0268813296886
2020-06-22,1159.0778173677563
2020-06-23,1168.4490000539874
2020-06-24,1140.8858761053534
2020-06-25,1148.364738283223
2020-06-26,1132.3225203603483
2020-06-29,1141.8248608130966
2020-06-30,1158.1384404733913
2020-07-01,1161.153536139415
2020-07-02,1172.5220670813007
2020-07-03,1172.463152256489
2020-07-06,1191.9420301652956
2020-07-07,1182.1392356312826
2020-07-08,1186.40116139125
2020-07-09,1183.3190693292743
2020-07-10,1191.2477882775797
2020-07-13,1185.9460172683932
2020-07-14,1195.0856001126006
2020-07-15,1209.4129917741136
2020-07-16,1204.2349103644576
2020-07-17,1208.472980266035
2020-07-20,1221.2599226691175
2020-07-21,1223.4613400364155
2020-07-22,1229.5004028958758
2020-07-23,1219.2647985920041
2020-07-24,1209.1129778759794
2020-07-27,1222.2138408655185
2020-07-28,1214.1788532739956
2020-07-29,1224.948613628847
2020-07-30,1216.8662805228905
2020-07-31,1210.5016354628906
2020-08-03,1223.1571276720852
2020-08-04,1228.1628600145868
2020-08-05,1236.8940924617993
2020-08-06,1238.8422695057704
2020-08-07,1237.863231018227
2020-08-10,1237.2040718498772
2020-08-11,1236.5514165069037
2020-08-12,1254.788802283153
2020-08-13,1254.3206969060952
2020-08-14,1251.177939826466
2020-08-17,1260.1430997122566
2020-08-18,1263.5651580173064
2020-08-19,1260.3957487293865
2020-08-20,1259.5194336722307
2020-08-21,1259.8453727694582
2020-08-24,1270.4164495134073
2020-08-25,1276.0773173663692
2020-08-26,1290.5571617278351
2020-08-27,1291.2079153042391
2020-08-28,1298.9161274446644
2020-08-31,1296.9890416793692
2020-09-01,1300.8745346856024
2020-09-02,1317.9742584467324
2020-09-03,1280.4717045356501
2020-09-04,1264.4510561120712
2020-09-07,1268.6960130072227
2020-09-08,1240.1511175138796
2020-09-09,1263.062227758225
2020-09-10,1251.384171308955
2020-09-11,1252.5693402168442
2020-09-14,1268.3013990554628
2020-09-15,1276.1201847953282
2020-09-16,1272.6865893928862
2020-09-17,1262.1793833556533
2020-09-18,1256.243492756479
2020-09-21,1236.8780925472033
2020-09-22,1243.1827095558988
2020-09-23,1223.0140839689757
2020-09-24,1220.390965736416
2020-09-25,1233.365006509964
2020-09-28,1254.7486126108856
2020-09-29,1253.6651076783007
2020-09-30,1259.2706368304227
2020-10-01,1266.3436607076267
2020-10-02,1254.8222035835358
2020-10-05,1275.9613134234169
2020-10-06,1265.219724308928
2020-10-07,1279.5763789247073
2020-10-08,1287.830538670321
2020-10-09,1299.3834617705893
2020-10-12,1313.646168621244
2020-10-13,1309.6398334350906
2020-10-14,1305.1099359107861
2020-10-15,1295.1235362360285
2020-10-16,1298.8713437316267
2020-10-19,1286.2063323531409
2020-10-20,1288.3748385268627
2020-10-21,1287.3809745142864
2020-10-22,1286.8700033501186
2020-10-23,1291.6300591721636
2020-10-26,1266.7803968967607
2020-10-27,1263.5626237119297
2020-10-28,1223.8132820579785
2020-10-29,1228.6017341994423
2020-10-30,1220.5610171319033
2020-11-02,1237.0234827572542
2020-11-03,1263.325783912748
2020-11-04,1287.3263806206644
2020-11-05,1315.844850905833
2020-11-06,1318.6753495785015
2020-11-09,1326.585343107685
2020-11-10,1326.2094805573465
2020-11-11,1337.6259819241493
2020-11-12,1328.9938740030943
2020-11-13,1340.0348622719769
2020-11-16,1353.7261439228905
2020-11-17,1352.0996773476206
2020-11-18,1345.1361274986823
2020-11-19,1347.2027299132344
2020-11-20,1342.9650882705087
2020-11-23,1346.5921768584233
2020-11-24,1364.340595315193
2020-11-25,1365.7877982174145
2020-11-26,1366.6015784424699
2020-11-27,1374.4359190508308
2020-11-30,1366.0922931217153
2020-12-01,1378.0483764279434
2020-12-02,1376.0172707657184
2020-12-03,1379.8462542633695
2020-12-04,1388.4792060991977
2020-12-07,1386.1601036546251
2020-12-08,1388.5848500073855
2020-12-09,1381.0072518571342
2020-12-10,1378.671802672591
2020-12-11,1375.75657219659
2020-12-14,1378.635961336878
2020-12-15,1387.506366116413
2020-12-16,1394.562959587659
2020-12-17,1407.2551131053099
2020-12-18,1405.3087337868378
2020-12-21,1393.5250996531536
2020-12-22,1391.470157120557
2020-12-23,1394.1117799735591
2020-12-24,1400.1019509832818
2020-12-25,1400.354300304624
2020-12-28,1408.68538703083
2020-12-29,1411.6722726263524
2020-12-30,1413.8851612716314
2020-12-31,1418.217903354478
2021-01-01,1418.2179033544778
2021-01-04,1410.0276782601773
2021-01-05,1415.3806894775373
2021-01-06,1423.9236450485314
2021-01-07,1443.3378330860664
2021-01-08,1457.4033668560144
2021-01-11,1444.092476579958
2021-01-12,1445.2955399592665
2021-01-13,1448.2923573605826
2021-01-14,1445.4893389189829
2021-01-15,1435.3666880220558
2021-01-18,1434.73996067165
2021-01-19,1446.424435251576
2021-01-20,1461.5744111429901
2021-01-21,1463.4675208854776
2021-01-22,1457.3358531878773
2021-01-25,1458.673467069265
2021-01-26,1456.7437840730297
2021-01-27,1424.728631096368
2021-01-28,1437.4791472286065
2021-01-29,1413.3214320172247
2021-02-01,1434.8593418822027
2021-02-02,1452.8034578303896
2021-02-03,1459.1534542803024
2021-02-04,1468.1110120409803
2021-02-05,1477.7965995735694
2021-02-08,1489.7659903497934
2021-02-09,1490.6311305369009
2021-02-10,1490.0762000988755
2021-02-11,1497.1674671947708
2021-02-12,1504.045127664968
2021-02-15,1508.7172692822112
2021-02-16,1508.2654125186932
2021-02-17,1501.0850821010695
2021-02-18,1494.3695193490396
2021-02-19,1495.7122589302448
2021-02-22,1482.7309922086367
2021-02-23,1479.3678740441987
2021-02-24,1487.0925201105483
2021-02-25,1464.4384493466737
2021-02-26,1448.3543040867155
2021-03-01,1476.9445040792534
2021-03-02,1468.6031413728533
2021-03-03,1450.5790175275029
2021-03-04,1430.5872230941077
2021-03-05,1442.8680672084313
2021-03-08,1438.1886786573546
2021-03-09,1461.275703654644
2021-03-10,1467.7729410750578
2021-03-11,1486.0754341793815
2021-03-12,1483.484166626048
2021-03-15,1491.0399782542256
2021-03-16,1493.097589275049
2021-03-17,1493.7510328843605
2021-03-18,1482.933240153711
2021-03-19,1478.7060989949305
2021-03-22,1487.7189879036941
2021-03-23,1478.8796275000411
2021-03-24,1468.7107408123152
2021-03-25,1474.2685114109897
2021-03-26,1497.7601437363455
2021-03-29,1496.5748349572652
2021-03-30,1493.8547116131442
2021-03-31,1498.6749978589273
2021-04-01,1514.821737749869
2021-04-02,1516.1283263168268
2021-04-05,1535.8313706404315
2021-04-06,1536.3436958680707
2021-04-07,1536.6158357936743
2021-04-08,1545.4470092838574
2021-04-09,1553.8506638793717
2021-04-12,1553.7837278687573
2021-04-13,1561.693688204243
2021-04-14,1557.3412249951245
2021-04-15,1573.7116461084138
2021-04-16,1580.9115645859674
2021-04-19,1574.6211291846726
2021-04-20,1562.5462403381944
2021-04-21,1573.0480078922646
2021-04-22,1568.7610442970556
2021-04-23,1580.6001295644464
2021-04-26,1584.2555514407748
2021-04-27,1580.4990031128525
2021-04-28,1578.7395783541028
2021-04-29,1582.9601139710858
2021-04-30,1571.3913314625534
2021-05-03,1576.1051853080255
2021-05-04,1562.8117693834943
2021-05-05,1568.4370527079002
2021-05-06,1579.9085098299863
2021-05-07,1595.8935980606307
2021-05-10,1586.1418305725037
2021-05-11,1567.0255930662684
2021-05-12,1535.9972995906528
2021-05-13,1547.7267008239576
2021-05-14,1572.66882283602
2021-05-17,1567.3318445095665
2021-05-18,1564.1923843115103
2021-05-19,1555.6255551489057
2021-05-20,1573.418944566003
2021-05-21,1574.3809692713135
2021-05-24,1588.9152535160497
2021-05-25,1590.930102455198
2021-05-26,1593.0127182998372
2021-05-27,1591.4447447478722
2021-05-28,1598.3733449414913
2021-05-31,1596.571886829294
2021-06-01,1596.8000516371874
2021-06-02,1597.5613701003979
2021-06-03,1591.488603275994
2021-06-04,1606.856304284471
2021-06-07,1610.0447552958992
2021-06-08,1609.7029087772169
2021-06-09,1606.752424968357
2021-06-10,1615.1226108297894
2021-06-11,1617.0362195719842
2021-06-14,1620.4230349260051
2021-06-15,1618.6796456583359
2021-06-16,1613.389435004565
2021-06-17,1608.9135648515635
2021-06-18,1587.9877705597194
2021-06-21,1603.393592291514
2021-06-22,1613.20437291252
2021-06-23,1610.6136669043628
2021-06-24,1620.4204291460837
2021-06-25,1625.8972321023325
2021-06-28,1628.3315356488426
2021-06-29,1629.9765764650092
2021-06-30,1625.0922831587764
2021-07-01,1630.6995708196694
2021-07-02,1641.721577389183
2021-07-05,1643.592532888406
2021-07-06,1639.5389604156453
2021-07-07,1645.5947413897857
2021-07-08,1629.3753217702383
2021-07-09,1643.6111450951041
2021-07-12,1652.9597749459301
2021-07-13,1650.4324840571853
2021-07-14,1649.6616752433667
2021-07-15,1642.030969898413
2021-07-16,1634.8884263380035
2021-07-19,1613.3642961161195
2021-07-20,1627.33792672304
2021-07-21,1643.7604025336725
2021-07-22,1651.1454164101672
2021-07-23,1665.4160789020984
2021-07-26,1667.1089179648152
2021-07-27,1659.6140564966624
2021-07-28,1658.525553892482
2021-07-29,1670.3482790213816
2021-07-30,1663.360212651453
2021-08-02,1668.2852765443995
2021-08-03,1675.9631840314603
2021-08-04,1673.8200577905438
2021-08-05,1685.260383107623
2021-08-06,1681.5798804824794
2021-08-09,1681.2961591276944
2021-08-10,1681.6555378166363
2021-08-11,1688.2702835142745
2021-08-12,1691.8396958335331
2021-08-13,1698.5526921314606
2021-08-16,1699.0972845816539
2021-08-17,1686.3822329090488
2021-08-18,1678.0189830550369
2021-08-19,1676.3044491358796
2021-08-20,1687.9337706178858
2021-08-23,1704.2600868036411
2021-08-24,1707.5790774085606
2021-08-25,1710.1154928480632
2021-08-26,1700.9168290068624
2021-08-27,1712.73947100728
2021-08-30,1719.883709894309
2021-08-31,1718.290891669137
2021-09-01,1723.5587629895826
2021-09-02,1727.443353386933
2021-09-03,1729.49250083118
2021-09-06,1733.8497591626867
2021-09-07,1725.072940556435
2021-09-08,1720.1487990079404
2021-09-09,1713.5311010171463
2021-09-10,1708.7743607944317
2021-09-13,1709.8437349085134
2021-09-14,1707.859062569521
2021-09-15,1714.976647689566
2021-09-16,1712.85119495697
2021-09-17,1698.8899836611229
2021-09-20,1673.1670956722792
2021-09-21,1675.6315324171549
2021-09-22,1686.806150908166
2021-09-23,1703.9420008683812
2021-09-24,1702.2874210360915
2021-09-27,1692.7839164363952
2021-09-28,1654.6034144226917
2021-09-29,1651.810117715622
2021-09-30,1638.5214827293962
2021-10-01,1647.2118996714555
2021-10-04,1630.2981690348138
2021-10-05,1642.939045338707
2021-10-06,1643.6912356978844
2021-10-07,1661.0629956694809
2021-10-08,1658.1477208979657
2021-10-11,1651.788742581692
2021-10-12,1647.319009707811
2021-10-13,1656.9389981508812
2021-10-14,1684.9054501683067
2021-10-15,1697.6447322745653
2021-10-18,1700.4721404896645
2021-10-19,1712.3720193864458
2021-10-20,1716.5688959683343
2021-10-21,1720.347058554848
2021-10-22,1722.5233694068052
2021-10-25,1729.406472050358
2021-10-26,1736.3395501047257
2021-10-27,1738.1025538974209
2021-10-28,1751.8735075106365
2021-10-29,1756.755370563934
