Date,WORLD ex EUROPE REGION ESG SELECTION P-SERIES
2019-04-25,1073.542643372645
2019-04-26,1077.6271588497905
2019-04-29,1078.151250077914
2019-04-30,1077.3632020606897
2019-05-01,1068.6427371889968
2019-05-02,1067.8367779175646
2019-05-03,1077.6331224384553
2019-05-06,1072.4287683324378
2019-05-07,1057.8099979992364
2019-05-08,1053.7717575866047
2019-05-09,1049.073015999544
2019-05-10,1053.4673701328593
2019-05-13,1032.523707608046
2019-05-14,1037.3784292958253
2019-05-15,1044.8482108745163
2019-05-16,1053.455618826443
2019-05-17,1049.681156332661
2019-05-20,1044.6376425942824
2019-05-21,1049.9453267978479
2019-05-22,1047.999852976493
2019-05-23,1039.0325469196357
2019-05-24,1041.2847403888802
2019-05-27,1041.7205426200899
2019-05-28,1035.0431576488252
2019-05-29,1027.6413789196502
2019-05-30,1029.2738340751007
2019-05-31,1018.5041309003516
2019-06-03,1014.5916984546668
2019-06-04,1031.9521392348101
2019-06-05,1044.1501543155
2019-06-06,1048.5877900224514
2019-06-07,1059.4557283957633
2019-06-10,1064.3982892209433
2019-06-11,1065.563245708032
2019-06-12,1063.0031901607379
2019-06-13,1065.3981153493548
2019-06-14,1064.0033299413276
2019-06-17,1063.0173702730408
2019-06-18,1071.3624931174197
2019-06-19,1079.2739972417664
2019-06-20,1090.5562760594155
2019-06-21,1087.3537209354004
2019-06-24,1086.706903905864
2019-06-25,1076.2027611215815
2019-06-26,1072.8050310761075
2019-06-27,1078.8181189197842
2019-06-28,1083.5206503848221
2019-07-01,1092.4431414807482
2019-07-02,1096.5629275751915
2019-07-03,1104.935527029979
2019-07-04,1106.1284544704613
2019-07-05,1103.3666400633208
2019-07-08,1095.4117603025418
2019-07-09,1094.346522477009
2019-07-10,1097.8852398985084
2019-07-11,1102.6001534733289
2019-07-12,1107.2693013776425
2019-07-15,1107.6915421546773
2019-07-16,1104.0828069591407
2019-07-17,1098.7954258670486
2019-07-18,1099.6280196105097
2019-07-19,1098.572298756537
2019-07-22,1098.8402332784458
2019-07-23,1105.8723495312017
2019-07-24,1111.512159359298
2019-07-25,1107.188250176513
2019-07-26,1116.7584951481088
2019-07-29,1115.2905754835263
2019-07-30,1113.313194253743
2019-07-31,1101.3702523460868
2019-08-01,1094.277987147721
2019-08-02,1086.156853711504
2019-08-05,1058.0325998205376
2019-08-06,1065.9100541499347
2019-08-07,1068.3591882738335
2019-08-08,1085.019196293784
2019-08-09,1080.1686168044096
2019-08-12,1069.668354350938
2019-08-13,1077.818642877503
2019-08-14,1056.0189963332348
2019-08-15,1054.1164416687743
2019-08-16,1066.7387537176637
2019-08-19,1079.127227328761
2019-08-20,1073.7690169988057
2019-08-21,1080.3723816977804
2019-08-22,1078.8463255352146
2019-08-23,1058.9983402901262
2019-08-26,1065.1170829599985
2019-08-27,1065.64303060992
2019-08-28,1070.0004649122873
2019-08-29,1080.4711050832925
2019-08-30,1083.3675036472096
2019-09-02,1081.7545580151234
2019-09-03,1075.167842539029
2019-09-04,1084.62127809618
2019-09-05,1098.9311613645164
2019-09-06,1101.302196346916
2019-09-09,1099.7588210980682
2019-09-10,1097.8950961019723
2019-09-11,1105.6671564159176
2019-09-12,1111.4599867662582
2019-09-13,1113.0791779094222
2019-09-16,1107.8656601330583
2019-09-17,1111.1587759970346
2019-09-18,1110.2420532628585
2019-09-19,1112.0822392805453
2019-09-20,1107.0167565296495
2019-09-23,1108.2162457377783
2019-09-24,1102.4471756182575
2019-09-25,1106.4021984152632
2019-09-26,1106.4327488982085
2019-09-27,1100.415906054375
2019-09-30,1102.9158420843894
2019-10-01,1092.718395212601
2019-10-02,1075.025120793307
2019-10-03,1080.1301317830228
2019-10-04,1092.11412740574
2019-10-07,1088.6181450338809
2019-10-08,1075.7537795059432
2019-10-09,1082.5205981446466
2019-10-10,1087.8675571329395
2019-10-11,1098.3309629700227
2019-10-14,1097.4588142974414
2019-10-15,1107.8170227395403
2019-10-16,1107.505984683738
2019-10-17,1109.4615473313147
2019-10-18,1106.5937052600686
2019-10-21,1111.9018127159663
2019-10-22,1108.612085021514
2019-10-23,1111.429151107383
2019-10-24,1115.652286056438
2019-10-25,1120.7190022366453
2019-10-28,1126.4061773598758
2019-10-29,1127.2797544706714
2019-10-30,1131.2040036429735
2019-10-31,1129.1983311288056
2019-11-01,1136.0472378696104
2019-11-04,1138.2986924892507
2019-11-05,1138.4800191342852
2019-11-06,1141.1585116487736
2019-11-07,1143.5591620247076
2019-11-08,1146.5273256078647
2019-11-11,1144.6269205213139
2019-11-12,1146.277174120614
2019-11-13,1145.0424876563009
2019-11-14,1145.3037671692423
2019-11-15,1154.028237541736
2019-11-18,1155.245837053614
2019-11-19,1156.5990680063176
2019-11-20,1151.4879554845818
2019-11-21,1148.9115491005748
2019-11-22,1150.5118773305132
2019-11-25,1160.1794696933277
2019-11-26,1164.7321549229725
2019-11-27,1167.5264472195686
2019-11-28,1167.1375165308846
2019-11-29,1162.2334799052444
2019-12-02,1156.531332603648
2019-12-03,1151.2505256218096
2019-12-04,1154.8215280332588
2019-12-05,1157.4701276988333
2019-12-06,1165.497828636224
2019-12-09,1164.7678042826556
2019-12-10,1163.3004760918834
2019-12-11,1165.6879375945118
2019-12-12,1173.1565163739217
2019-12-13,1178.301250433834
2019-12-16,1183.245218260747
2019-12-17,1183.5714513545272
2019-12-18,1181.6639217723207
2019-12-19,1185.8701751168362
2019-12-20,1190.8363913312216
2019-12-23,1190.2033020521603
2019-12-24,1190.6885218113844
2019-12-25,1190.1993896827953
2019-12-26,1194.0893039757711
2019-12-27,1195.4591654939932
2019-12-30,1189.398025321463
2019-12-31,1191.3858049844603
2020-01-01,1191.3853216418913
2020-01-02,1199.3843960023084
2020-01-03,1193.2453310217786
2020-01-06,1193.1245458834746
2020-01-07,1192.8383145164928
2020-01-08,1196.8385399417734
2020-01-09,1205.3172514623072
2020-01-10,1205.2153794904511
2020-01-13,1212.0284843921215
2020-01-14,1212.109169999236
2020-01-15,1214.4607924299203
2020-01-16,1223.4256212006817
2020-01-17,1229.241984102742
2020-01-20,1229.840434438618
2020-01-21,1227.034214826929
2020-01-22,1230.925245987512
2020-01-23,1231.3848632682077
2020-01-24,1224.6583823643018
2020-01-27,1207.8186398931164
2020-01-28,1216.0095004180569
2020-01-29,1215.9914018522102
2020-01-30,1218.0787310280248
2020-01-31,1201.4160306195845
2020-02-03,1211.1191823729712
2020-02-04,1226.4934098185784
2020-02-05,1236.7922310404906
2020-02-06,1246.1504535482018
2020-02-07,1240.551008018029
2020-02-10,1249.0180276043454
2020-02-11,1250.9192931108191
2020-02-12,1256.6292136038587
2020-02-13,1254.549239658249
2020-02-14,1258.212859161622
2020-02-17,1256.707125585323
2020-02-18,1252.3417239565924
2020-02-19,1257.226160851172
2020-02-20,1252.3284394305908
2020-02-21,1241.38663084836
2020-02-24,1209.0702940422796
2020-02-25,1177.0389418270918
2020-02-26,1170.826363375212
2020-02-27,1126.7490895151063
2020-02-28,1114.254360366763
2020-03-02,1154.8353047803523
2020-03-03,1130.3034474352175
2020-03-04,1166.5153218385485
2020-03-05,1139.0405072709225
2020-03-06,1118.7717423932925
2020-03-09,1044.848100314244
2020-03-10,1084.6569940830148
2020-03-11,1037.2044257154207
2020-03-12,949.529510043759
2020-03-13,1010.8757699564477
2020-03-16,906.4909796117712
2020-03-17,951.0241229570452
2020-03-18,906.7506284089532
2020-03-19,909.7169875390379
2020-03-20,877.6484953704439
2020-03-23,856.6776103061652
2020-03-24,928.5781683029784
2020-03-25,947.6564083670821
2020-03-26,994.6806999980179
2020-03-27,975.448366446725
2020-03-30,1004.6651287759372
2020-03-31,989.217877874659
2020-04-01,951.035780786677
2020-04-02,966.1563018487061
2020-04-03,952.6073057724649
2020-04-06,1013.4316092089645
2020-04-07,1015.2353394793945
2020-04-08,1042.8530000268233
2020-04-09,1055.9757953690641
2020-04-10,1056.8764097972587
2020-04-13,1045.4860366718362
2020-04-14,1078.1975662839498
2020-04-15,1057.5565461495457
2020-04-16,1062.5771990553737
2020-04-17,1089.710331951213
2020-04-20,1073.3644786388015
2020-04-21,1040.9381337081998
2020-04-22,1060.167229473338
2020-04-23,1059.1015995665996
2020-04-24,1070.7731247967465
2020-04-27,1090.2480945005398
2020-04-28,1084.9357415640054
2020-04-29,1111.5977539646308
2020-04-30,1101.423929510275
2020-05-01,1074.0539376773297
2020-05-04,1077.9617732000295
2020-05-05,1089.476210714722
2020-05-06,1086.0814428223084
2020-05-07,1095.7837922545518
2020-05-08,1113.884072515902
2020-05-11,1117.3291591058846
2020-05-12,1097.8415584252737
2020-05-13,1082.0947052447814
2020-05-14,1086.4349439622124
2020-05-15,1094.4100502519764
2020-05-18,1118.6746578707155
2020-05-19,1113.5607705241769
2020-05-20,1129.3303200934329
2020-05-21,1121.5236322307949
2020-05-22,1121.4185717122189
2020-05-25,1124.841854644362
2020-05-26,1139.132475428716
2020-05-27,1152.2613100409642
2020-05-28,1155.6891848447694
2020-05-29,1159.5823990772415
2020-06-01,1164.5361343917982
2020-06-02,1173.6093471463178
2020-06-03,1186.230620071804
2020-06-04,1182.0019013648905
2020-06-05,1203.8613706917645
2020-06-08,1215.210965909737
2020-06-09,1210.08901639035
2020-06-10,1212.902811377252
2020-06-11,1154.4349546292324
2020-06-12,1161.9707007897446
2020-06-15,1165.8299359510524
2020-06-16,1189.3406165351175
2020-06-17,1191.128047604445
2020-06-18,1190.8389975095508
2020-06-19,1188.1768122763108
2020-06-22,1194.718425324043
2020-06-23,1200.9533596341707
2020-06-24,1175.379353449591
2020-06-25,1183.6885788221234
2020-06-26,1164.6966826187484
2020-06-29,1172.7910958688033
2020-06-30,1192.5800097150138
2020-07-01,1195.126818619961
2020-07-02,1204.347077057169
2020-07-03,1206.1483586423528
2020-07-06,1224.331224916807
2020-07-07,1214.3851685741793
2020-07-08,1220.2520721242936
2020-07-09,1218.2843419033588
2020-07-10,1224.3350983321775
2020-07-13,1214.532809937838
2020-07-14,1226.63447786368
2020-07-15,1240.3119826804007
2020-07-16,1233.9437020025994
2020-07-17,1239.653433508592
2020-07-20,1251.8304586713516
2020-07-21,1253.9120158258586
2020-07-22,1259.6009616021477
2020-07-23,1247.1308882866772
2020-07-24,1238.5515406103964
2020-07-27,1251.8410899259209
2020-07-28,1242.2544160542757
2020-07-29,1253.744907767942
2020-07-30,1250.671931694862
2020-07-31,1243.3964914318224
2020-08-03,1255.2444117419743
2020-08-04,1261.6508151755256
2020-08-05,1267.7305504962262
2020-08-06,1271.6614805739277
2020-08-07,1269.7362166390362
2020-08-10,1269.4227699081082
2020-08-11,1264.5685400239577
2020-08-12,1283.012630508221
2020-08-13,1283.8241496892613
2020-08-14,1283.6315494138637
2020-08-17,1292.5687729104475
2020-08-18,1297.2220078676041
2020-08-19,1292.335894362777
2020-08-20,1294.736474224842
2020-08-21,1296.5836030499472
2020-08-24,1304.4575216759117
2020-08-25,1311.5554265848364
2020-08-26,1327.2314441943863
2020-08-27,1330.3064212525653
2020-08-28,1339.1678759271172
2020-08-31,1337.0402625212143
2020-09-01,1341.6962210289682
2020-09-02,1361.7528361039392
2020-09-03,1319.8633713265783
2020-09-04,1303.1659257377994
2020-09-07,1302.9762478557088
2020-09-08,1272.1581708027745
2020-09-09,1294.1053367247694
2020-09-10,1280.4394181922978
2020-09-11,1283.3165178579618
2020-09-14,1302.0352564131092
2020-09-15,1310.6497863238683
2020-09-16,1305.3476836343675
2020-09-17,1294.9511631428923
2020-09-18,1287.3176653818227
2020-09-21,1275.0953328893377
2020-09-22,1282.3697848348827
2020-09-23,1256.6564868568028
2020-09-24,1256.1598329746457
2020-09-25,1273.0554014624809
2020-09-28,1292.1338643869958
2020-09-29,1289.4633630964147
2020-09-30,1296.4787570603553
2020-10-01,1303.4420009280846
2020-10-02,1289.7537358729724
2020-10-05,1312.5172569626172
2020-10-06,1300.0118480667393
2020-10-07,1318.4048672942556
2020-10-08,1326.9580327391975
2020-10-09,1337.8483522380159
2020-10-12,1352.715959119686
2020-10-13,1350.6914148518013
2020-10-14,1345.6079874622374
2020-10-15,1339.9437832108995
2020-10-16,1340.38427610586
2020-10-19,1325.2755863368573
2020-10-20,1327.151319465783
2020-10-21,1329.3041062030554
2020-10-22,1329.5286164280174
2020-10-23,1333.3932238777672
2020-10-26,1309.9451470569145
2020-10-27,1308.1135817600564
2020-10-28,1269.700414005315
2020-10-29,1278.0180392324166
2020-10-30,1268.7688586479378
2020-11-02,1285.5409561788242
2020-11-03,1309.2252322510608
2020-11-04,1333.5434818246263
2020-11-05,1363.230574845158
2020-11-06,1366.1114874695927
2020-11-09,1366.0230037516806
2020-11-10,1362.745848740959
2020-11-11,1376.2119636995558
2020-11-12,1366.4882962107472
2020-11-13,1379.047458540965
2020-11-16,1392.593048815818
2020-11-17,1390.6199073861278
2020-11-18,1380.7870688049643
2020-11-19,1386.6337874086628
2020-11-20,1380.1093883603205
2020-11-23,1386.1977192720317
2020-11-24,1405.3978732363735
2020-11-25,1406.6996753933895
2020-11-26,1407.5684434911243
2020-11-27,1415.117838458294
2020-11-30,1405.1333929155246
2020-12-01,1416.6367724434763
2020-12-02,1413.5924043613043
2020-12-03,1416.9223356207506
2020-12-04,1426.6897416771112
2020-12-07,1424.6193923667179
2020-12-08,1427.122559002772
2020-12-09,1418.7688634644414
2020-12-10,1417.5457099346443
2020-12-11,1416.5386194482642
2020-12-14,1416.9515366317423
2020-12-15,1426.0031565585991
2020-12-16,1430.8677593211803
2020-12-17,1444.1935568541248
2020-12-18,1442.8592141455815
2020-12-21,1435.3842963809136
2020-12-22,1429.650716870191
2020-12-23,1430.4325644551402
2020-12-24,1436.721602433454
2020-12-25,1436.7228745429236
2020-12-28,1443.017087656663
2020-12-29,1445.4899645211747
2020-12-30,1448.0133952471106
2020-12-31,1455.8125437355436
2021-01-01,1455.812543735543
2021-01-04,1443.297191678572
2021-01-05,1451.3399245308542
2021-01-06,1457.0137863158861
2021-01-07,1479.2489924807753
2021-01-08,1494.7315449885016
2021-01-11,1482.2204806306975
2021-01-12,1484.563582615911
2021-01-13,1487.222020224028
2021-01-14,1483.088963769355
2021-01-15,1474.6702952292474
2021-01-18,1473.566037620381
2021-01-19,1487.6265242654476
2021-01-20,1504.4827973909903
2021-01-21,1504.9686146572076
2021-01-22,1497.6522189787831
2021-01-25,1502.4404592431886
2021-01-26,1497.0605409067575
2021-01-27,1464.036969246283
2021-01-28,1477.384743330581
2021-01-29,1452.7435960559578
2021-02-01,1476.7693675298522
2021-02-02,1495.695335436413
2021-02-03,1503.9114706404855
2021-02-04,1512.6922062709032
2021-02-05,1524.7299942156492
2021-02-08,1538.1823332712452
2021-02-09,1537.053184122972
2021-02-10,1536.809435316523
2021-02-11,1543.8870736416197
2021-02-12,1549.549638548262
2021-02-15,1551.5640244255976
2021-02-16,1552.9220089194962
2021-02-17,1548.8739183500186
2021-02-18,1542.512571000591
2021-02-19,1539.9919800141265
2021-02-22,1525.919456145311
2021-02-23,1524.118408715881
2021-02-24,1532.3043742464672
2021-02-25,1503.482999938631
2021-02-26,1488.9680549220539
2021-03-01,1521.4213213659943
2021-03-02,1510.1279738107628
2021-03-03,1488.084255762951
2021-03-04,1465.233329163317
2021-03-05,1486.1237731823674
2021-03-08,1473.6214482447165
2021-03-09,1500.0832862417421
2021-03-10,1504.8857935711708
2021-03-11,1524.7661782701068
2021-03-12,1523.4600569226366
2021-03-15,1533.768674666191
2021-03-16,1535.4604144310697
2021-03-17,1536.900215720457
2021-03-18,1521.6886039997578
2021-03-19,1518.8498871181896
2021-03-22,1527.3712877496152
2021-03-23,1518.8000562865213
2021-03-24,1506.984485813958
2021-03-25,1514.7577242034863
2021-03-26,1541.4611608009595
2021-03-29,1539.7373698149465
2021-03-30,1535.3192838915422
2021-03-31,1541.1479200197748
2021-04-01,1558.2945842240013
2021-04-02,1560.293098812179
2021-04-05,1583.9728394915298
2021-04-06,1580.3001784398607
2021-04-07,1580.4924013820553
2021-04-08,1588.8195578551115
2021-04-09,1598.7001606452063
2021-04-12,1600.2815091061543
2021-04-13,1608.5117292704285
2021-04-14,1602.7294901428581
2021-04-15,1620.9157128334875
2021-04-16,1625.5820289157023
2021-04-19,1617.6694865029478
2021-04-20,1606.8489472368353
2021-04-21,1616.8063556218851
2021-04-22,1609.926432251521
2021-04-23,1624.0551712215454
2021-04-26,1626.9307704224068
2021-04-27,1621.9502298207137
2021-04-28,1618.6905426198725
2021-04-29,1623.073813265511
2021-04-30,1611.6600701368643
2021-05-03,1614.045453855609
2021-05-04,1604.525457373755
2021-05-05,1606.1882472237926
2021-05-06,1619.6946738166264
2021-05-07,1633.1288632208632
2021-05-10,1621.6004132315882
2021-05-11,1604.2106081201016
2021-05-12,1567.18294780611
2021-05-13,1578.977372916739
2021-05-14,1602.9757889320274
2021-05-17,1597.4341487678173
2021-05-18,1591.731266258156
2021-05-19,1586.5566508842057
2021-05-20,1603.394758150594
2021-05-21,1603.3710685760652
2021-05-24,1619.432033019503
2021-05-25,1620.8968293393577
2021-05-26,1624.6202164738834
2021-05-27,1622.288134775989
2021-05-28,1630.143597246378
2021-05-31,1628.0397739420278
2021-06-01,1624.9347488874535
2021-06-02,1626.2097028644043
2021-06-03,1621.1845395435532
2021-06-04,1638.1870860686174
2021-06-07,1640.5136800190312
2021-06-08,1639.8771269738797
2021-06-09,1636.1190528379714
2021-06-10,1647.025617603108
2021-06-11,1648.8590120579224
2021-06-14,1651.8115288825468
2021-06-15,1648.6042078609464
2021-06-16,1641.4638175647067
2021-06-17,1640.449510636088
2021-06-18,1622.8031509522625
2021-06-21,1635.2372264049257
2021-06-22,1647.8628184250676
2021-06-23,1646.741531529017
2021-06-24,1656.3505964518383
2021-06-25,1661.6429743685142
2021-06-28,1667.5964483086675
2021-06-29,1668.5078089363367
2021-06-30,1665.7761155297862
2021-07-01,1670.3606450737964
2021-07-02,1684.3846408165386
2021-07-05,1684.952732618758
2021-07-06,1681.6592300223947
2021-07-07,1686.3208834257878
2021-07-08,1671.3997940630127
2021-07-09,1683.1105379822154
2021-07-12,1692.7148046951481
2021-07-13,1690.971229616468
2021-07-14,1691.2398385635333
2021-07-15,1684.5202622884876
2021-07-16,1676.778344927248
2021-07-19,1657.2901092282314
2021-07-20,1672.628320197763
2021-07-21,1686.512534600888
2021-07-22,1693.0889036727262
2021-07-23,1707.2789017280031
2021-07-26,1710.0204655532184
2021-07-27,1702.5687368550105
2021-07-28,1699.827756666138
2021-07-29,1710.9631654691457
2021-07-30,1703.7755369682154
2021-08-02,1707.8995662117734
2021-08-03,1717.0501623154526
2021-08-04,1711.2678980367937
2021-08-05,1722.9955455902696
2021-08-06,1720.958969313243
2021-08-09,1720.1380568428335
2021-08-10,1720.5398577272063
2021-08-11,1726.6066629897075
2021-08-12,1730.5642324235791
2021-08-13,1736.6800748628307
2021-08-16,1738.4368793499928
2021-08-17,1723.7491246111854
2021-08-18,1712.3873012572305
2021-08-19,1715.6439792869958
2021-08-20,1728.0902016453663
2021-08-23,1745.4397148272058
2021-08-24,1749.4930560210457
2021-08-25,1752.8755266783967
2021-08-26,1743.2763773905697
2021-08-27,1755.5917755060013
2021-08-30,1763.4823207124334
2021-08-31,1762.3623987175417
2021-09-01,1765.1843494501195
2021-09-02,1768.1189061402956
2021-09-03,1773.5034475784094
2021-09-06,1776.3982902605308
2021-09-07,1769.3313238874432
2021-09-08,1769.0418114509712
2021-09-09,1760.201779372922
2021-09-10,1755.3801991601717
2021-09-13,1756.5843277877411
2021-09-14,1754.6003743817523
2021-09-15,1765.2141593640683
2021-09-16,1761.631719103333
2021-09-17,1748.373219993288
2021-09-20,1722.9136735798706
2021-09-21,1721.5114013150837
2021-09-22,1732.7587894618791
2021-09-23,1749.7923060111962
2021-09-24,1753.4947639878083
2021-09-27,1744.5715870240497
2021-09-28,1707.5391702816585
2021-09-29,1703.192954749151
2021-09-30,1688.5424634750095
2021-10-01,1700.4718221274516
2021-10-04,1681.6401194906655
2021-10-05,1693.2963964033972
2021-10-06,1698.6417582271715
2021-10-07,1713.554705896007
2021-10-08,1712.4520270494586
2021-10-11,1706.7847131962549
2021-10-12,1702.1219295534477
2021-10-13,1710.2063676006978
2021-10-14,1739.7440466174755
2021-10-15,1752.491668654891
2021-10-18,1757.8089472355055
2021-10-19,1769.0846196881687
2021-10-20,1773.4257266715797
2021-10-21,1777.6324943496834
2021-10-22,1778.456993453239
2021-10-25,1788.3592348204675
2021-10-26,1795.79494482725
