Date,EM WITH BRAZIL ADR
2003-09-04,1317.9608284762305
2003-09-05,1307.3407063800703
2003-09-08,1304.3097992141538
2003-09-09,1293.6223683852024
2003-09-10,1284.3212991951625
2003-09-11,1287.4433993226223
2003-09-12,1273.6608684776518
2003-09-15,1263.6216528718069
2003-09-16,1287.4950615631074
2003-09-17,1285.6324012135626
2003-09-18,1279.2621711150716
2003-09-19,1265.2169582760866
2003-09-22,1238.2973842013712
2003-09-23,1245.0293309256945
2003-09-24,1258.2218479338567
2003-09-25,1241.8245956356698
2003-09-26,1237.5422116454522
2003-09-29,1229.8329658430443
2003-09-30,1220.9509821985826
2003-10-01,1223.1214918728615
2003-10-02,1242.2401003429688
2003-10-03,1258.2518221237822
2003-10-06,1265.4765623568812
2003-10-07,1261.1367098765948
2003-10-08,1263.6380124085522
2003-10-09,1290.356105097391
2003-10-10,1297.600542646317
2003-10-13,1318.2817717953346
2003-10-14,1310.0313846545835
2003-10-15,1314.850196492826
2003-10-16,1322.4643575791474
2003-10-17,1324.010546790574
2003-10-20,1324.6252037687123
2003-10-21,1318.1993603073452
2003-10-22,1304.5547139060977
2003-10-23,1278.4438080809452
2003-10-24,1273.8500299953555
2003-10-27,1280.3074539930192
2003-10-28,1309.0528605373854
2003-10-29,1315.5546679767388
2003-10-30,1319.0967426921623
2003-10-31,1324.6317026363752
2003-11-03,1362.1367127704361
2003-11-04,1365.4238570533691
2003-11-05,1370.0597801086508
2003-11-06,1362.210342415173
2003-11-07,1366.266313745582
2003-11-10,1355.9720786345722
2003-11-11,1338.1721533257703
2003-11-12,1334.0479704997908
2003-11-13,1344.557328634734
2003-11-14,1336.2551856640491
2003-11-17,1310.9914411236316
2003-11-18,1299.9315138567226
2003-11-19,1274.8403898470647
2003-11-20,1263.6583587456475
2003-11-21,1269.956489010948
2003-11-24,1275.3354414415926
2003-11-25,1287.9532459253687
2003-11-26,1287.866752963762
2003-11-27,1288.6142837560274
2003-11-28,1294.033317566944
2003-12-01,1321.1262389983856
2003-12-02,1312.3771968671422
2003-12-03,1312.7848227751924
2003-12-04,1310.3240986019005
2003-12-05,1294.4726213295457
2003-12-08,1282.7619046443958
2003-12-09,1295.6874302413496
2003-12-10,1288.574106909198
2003-12-11,1303.8403350476283
2003-12-12,1301.3150088334598
2003-12-15,1309.3499051892675
2003-12-16,1292.3363979207493
2003-12-17,1273.2106105073678
2003-12-18,1283.7572459771347
2003-12-19,1291.4331323698464
2003-12-22,1290.4417299179183
2003-12-23,1290.7569069319543
2003-12-24,1292.7891561442123
2003-12-25,1292.974980514869
2003-12-26,1295.9700833497586
2003-12-29,1299.4286531640423
2003-12-30,1312.4415856643336
2003-12-31,1306.9514431332957
2004-01-01,1308.12660473077
2004-01-02,1333.6138143272512
2004-01-05,1354.7593415367312
2004-01-06,1341.1089307042676
2004-01-07,1346.0130543046048
2004-01-08,1348.075543427261
2004-01-09,1354.6206505094153
2004-01-12,1354.9040213441874
2004-01-13,1358.5743506175756
2004-01-14,1362.1060394314984
2004-01-15,1355.5666282003367
2004-01-16,1380.2342201077934
2004-01-19,1393.8927336200147
2004-01-20,1384.813855672639
2004-01-21,1376.663053219927
2004-01-22,1369.3968860723696
2004-01-23,1377.528425405053
2004-01-26,1393.64953184498
2004-01-27,1394.5242202261384
2004-01-28,1391.1417689238292
2004-01-29,1394.0679623053861
2004-01-30,1383.2482276674975
2004-02-02,1381.0117944282958
2004-02-03,1366.3013226521975
2004-02-04,1366.2556800271338
2004-02-05,1354.8729428911417
2004-02-06,1360.0584867033886
2004-02-09,1388.8705966774737
2004-02-10,1387.9040260447687
2004-02-11,1395.699994606467
2004-02-12,1394.684815629471
2004-02-13,1410.6470462479128
2004-02-16,1411.6859396323846
2004-02-17,1418.8465796639819
2004-02-18,1419.3517343650158
2004-02-19,1426.29981833882
2004-02-20,1428.7999289440424
2004-02-23,1422.4792769730195
2004-02-24,1400.703003882517
2004-02-25,1414.8704457052752
2004-02-26,1434.6239789728897
2004-02-27,1447.50457997574
2004-03-01,1464.5768904591678
2004-03-02,1494.3063860791358
2004-03-03,1494.6111433053366
2004-03-04,1499.8123787749748
2004-03-05,1479.5618991776714
2004-03-08,1482.636652568129
2004-03-09,1473.5712630011956
2004-03-10,1472.416799212865
2004-03-11,1450.882840799665
2004-03-12,1445.003551756726
2004-03-15,1435.5058941132575
2004-03-16,1421.7211041516998
2004-03-17,1455.2332402074544
2004-03-18,1447.1919143452626
2004-03-19,1459.5037915560215
2004-03-22,1430.2562847406848
2004-03-23,1430.3182920301467
2004-03-24,1442.0033371903605
2004-03-25,1440.51884908554
2004-03-26,1458.138059048851
2004-03-29,1472.6304688796583
2004-03-30,1478.2624981585636
2004-03-31,1482.7830561315834
2004-04-01,1482.2539641805076
2004-04-02,1512.682794223239
2004-04-05,1542.1249101731169
2004-04-06,1544.5374125201643
2004-04-07,1539.8812944003778
2004-04-08,1550.7028682244904
2004-04-09,1543.9702473764678
2004-04-12,1559.2689384486878
2004-04-13,1572.3493194097205
2004-04-14,1549.1745361112457
2004-04-15,1537.596659631732
2004-04-16,1521.8967941884714
2004-04-19,1520.3203852052054
2004-04-20,1540.7645512308827
2004-04-21,1529.1368507000873
2004-04-22,1517.3324528190099
2004-04-23,1538.7833806844556
2004-04-26,1523.0210157455283
2004-04-27,1505.824808033153
2004-04-28,1490.6739577750325
2004-04-29,1436.8816333618893
2004-04-30,1404.4968537670907
2004-05-03,1405.3302895852864
2004-05-04,1411.7946113144612
2004-05-05,1401.2655517381256
2004-05-06,1388.253343871699
2004-05-07,1395.040135965722
2004-05-10,1336.9544307922738
2004-05-11,1347.0127717274368
2004-05-12,1358.3094383350567
2004-05-13,1346.537337514637
2004-05-14,1318.232381467978
2004-05-17,1260.7925934600867
2004-05-18,1285.2858307263252
2004-05-19,1333.5335192285636
2004-05-20,1331.7336681370925
2004-05-21,1340.806097508745
2004-05-24,1356.8998481731019
2004-05-25,1337.2255834363198
2004-05-26,1350.0397356611052
2004-05-27,1352.16378375644
2004-05-28,1360.5659613585128
2004-05-31,1350.8545203078002
2004-06-01,1352.1070930015255
2004-06-02,1339.6116990538117
2004-06-03,1312.1533444081658
2004-06-04,1317.9513555829221
2004-06-07,1348.2188276047293
2004-06-08,1353.7055788959258
2004-06-09,1361.372687164739
2004-06-10,1349.007488647942
2004-06-11,1333.556179721743
2004-06-14,1304.0030007131224
2004-06-15,1311.9830469737574
2004-06-16,1318.9018026978463
2004-06-17,1329.091585927205
2004-06-18,1313.8523875526732
2004-06-21,1325.0908632730232
2004-06-22,1319.9969559606186
2004-06-23,1325.7565270090201
2004-06-24,1341.3065281190293
2004-06-25,1357.3901522622293
2004-06-28,1346.2641848259912
2004-06-29,1350.3549331405516
2004-06-30,1356.5355121550297
2004-07-01,1359.5892047379102
2004-07-02,1332.0515338950668
2004-07-05,1333.0306063642242
2004-07-06,1334.8142112540452
2004-07-07,1333.1071783650157
2004-07-08,1313.9580505320212
2004-07-09,1322.384444987072
2004-07-12,1320.8650316628666
2004-07-13,1330.3611929398119
2004-07-14,1309.0128164261623
2004-07-15,1302.6379424100646
2004-07-16,1304.9540200666402
2004-07-19,1315.124958499854
2004-07-20,1306.9769541991532
2004-07-21,1332.8306432467218
2004-07-22,1315.0799694348723
2004-07-23,1324.6757976046936
2004-07-26,1313.0828410169556
2004-07-27,1324.2551004867646
2004-07-28,1325.4266501042252
2004-07-29,1317.8779017585032
2004-07-30,1334.2937300208835
2004-08-02,1328.115648416056
2004-08-03,1328.8911829914223
2004-08-04,1326.4614719486617
2004-08-05,1342.1037399373333
2004-08-06,1308.5244657106675
2004-08-09,1313.1959542429395
2004-08-10,1306.482243118915
2004-08-11,1305.901642558245
2004-08-12,1306.9339219543326
2004-08-13,1298.5193405637553
2004-08-16,1299.2081183109983
2004-08-17,1305.0617960637392
2004-08-18,1312.0384899763162
2004-08-19,1323.8154536368595
2004-08-20,1326.6055226645335
2004-08-23,1339.955515842829
2004-08-24,1350.5773485671891
2004-08-25,1358.8668401482632
2004-08-26,1374.826683629362
2004-08-27,1382.9319278715914
2004-08-30,1383.8143455709405
2004-08-31,1373.8840845957275
2004-09-01,1385.1460267159
2004-09-02,1392.9162495219496
2004-09-03,1395.2374496136918
2004-09-06,1398.7638726620785
2004-09-07,1399.966341122036
2004-09-08,1395.8589892854461
2004-09-09,1395.2619224367788
2004-09-10,1395.6965067273727
2004-09-13,1414.8288064863907
2004-09-14,1420.2620770068097
2004-09-15,1430.2201390075165
2004-09-16,1442.6721672474853
2004-09-17,1439.6094663695062
2004-09-20,1450.580589887974
2004-09-21,1448.1158009193882
2004-09-22,1438.5186503413845
2004-09-23,1428.333300502627
2004-09-24,1428.7802755191285
2004-09-27,1418.6132736385637
2004-09-28,1417.9561366279322
2004-09-29,1421.2855277868157
2004-09-30,1416.77876571699
2004-10-01,1438.1723817588222
2004-10-04,1484.8893135800745
2004-10-05,1477.307899447077
2004-10-06,1479.6350028687502
2004-10-07,1486.6392079080103
2004-10-08,1471.2318056775632
2004-10-11,1470.128003089753
2004-10-12,1451.3442072171104
2004-10-13,1447.2277525363718
2004-10-14,1425.0370176540348
2004-10-15,1418.1869030220194
2004-10-18,1416.8586046782193
2004-10-19,1427.8482842504995
2004-10-20,1399.0797748759692
2004-10-21,1403.073535382827
2004-10-22,1408.3740798725062
2004-10-25,1381.751530144604
2004-10-26,1385.740745443171
2004-10-27,1396.7954031770014
2004-10-28,1411.0874175142646
2004-10-29,1417.2474842349013
2004-11-01,1420.0344389219392
2004-11-02,1434.424132029956
2004-11-03,1443.600225086501
2004-11-04,1435.8573453504328
2004-11-05,1444.502102676594
2004-11-08,1434.6159039960635
2004-11-09,1442.33707348755
2004-11-10,1448.461883886307
2004-11-11,1453.2655623578626
2004-11-12,1462.4348993639442
2004-11-15,1473.7927358824918
2004-11-16,1468.1303976921004
2004-11-17,1484.264489859197
2004-11-18,1492.101042283232
2004-11-19,1476.0611173910727
2004-11-22,1462.0437648823975
2004-11-23,1467.3068510885148
2004-11-24,1471.030330009064
2004-11-25,1466.685986624964
2004-11-26,1465.5095406938694
2004-11-29,1474.455668516579
2004-11-30,1480.4759403879914
2004-12-01,1478.6557257421844
2004-12-02,1493.5349512735534
2004-12-03,1477.602477050891
2004-12-06,1474.459153167945
2004-12-07,1467.9505941044108
2004-12-08,1463.6159181550101
2004-12-09,1455.4819900834273
2004-12-10,1445.5132160695716
2004-12-13,1446.5755523559226
2004-12-14,1462.2165788629982
2004-12-15,1466.9859674510749
2004-12-16,1486.911503256971
2004-12-17,1489.4778946352226
2004-12-20,1483.8592211460498
2004-12-21,1493.5159050168968
2004-12-22,1494.0491687620745
2004-12-23,1486.6168132455161
2004-12-24,1486.757834995907
2004-12-27,1481.4374096978934
2004-12-28,1487.3387494755827
2004-12-29,1494.2911353596762
2004-12-30,1495.5418825112704
2004-12-31,1510.0730465239321
2005-01-03,1528.3189971276672
2005-01-04,1525.056418980985
2005-01-05,1503.5286443945456
2005-01-06,1495.8717125427465
2005-01-07,1510.4685820550924
2005-01-10,1508.0310617464627
2005-01-11,1508.8029571636055
2005-01-12,1494.7309306709499
2005-01-13,1509.9513998432938
2005-01-14,1531.130923507831
2005-01-17,1545.5424827567952
2005-01-18,1543.833095782564
2005-01-19,1544.0961505149517
2005-01-20,1544.4502937167758
2005-01-21,1539.5028841103206
2005-01-24,1536.9289634516942
2005-01-25,1548.9321996259737
2005-01-26,1549.456422671946
2005-01-27,1558.8881990836326
2005-01-28,1568.4571032313631
2005-01-31,1583.051606040088
2005-02-01,1584.3500279325538
2005-02-02,1585.1885076368537
2005-02-03,1601.3506240406216
2005-02-04,1608.5615834030043
2005-02-07,1629.0152771274522
2005-02-08,1632.7009945356458
2005-02-09,1633.0270372648754
2005-02-10,1619.399704394192
2005-02-11,1628.9695873388052
2005-02-14,1639.136324785881
2005-02-15,1642.7165473962114
2005-02-16,1642.4939884618768
2005-02-17,1631.8582084836776
2005-02-18,1641.816580659998
2005-02-21,1644.5058032084162
2005-02-22,1637.3248735887769
2005-02-23,1635.356222132981
2005-02-24,1647.2077323681954
2005-02-25,1664.9489811386338
2005-02-28,1676.2935164659996
2005-03-01,1685.9971630827433
2005-03-02,1673.4277869839584
2005-03-03,1675.6532896148012
2005-03-04,1666.6647861156255
2005-03-07,1680.753833766853
2005-03-08,1665.2906622527244
2005-03-09,1668.381789424567
2005-03-10,1647.741368816363
2005-03-11,1651.5176533380911
2005-03-14,1642.4389665089861
2005-03-15,1623.0535306889146
2005-03-16,1601.4832328857578
2005-03-17,1599.140640750802
2005-03-18,1611.2112745898169
2005-03-21,1613.2754345793935
2005-03-22,1605.2992790240928
2005-03-23,1602.9664894614439
2005-03-24,1600.8264290258037
2005-03-25,1608.3277561969487
2005-03-28,1613.6829727673733
2005-03-29,1588.6701362824151
2005-03-30,1582.8823349929496
2005-03-31,1602.6588088918745
2005-04-01,1629.8758216615884
2005-04-04,1633.3584718614964
2005-04-05,1633.3062325260257
2005-04-06,1640.4207736334065
2005-04-07,1637.4729822955546
2005-04-08,1646.4387235226295
2005-04-11,1626.5841606579738
2005-04-12,1633.6708788566145
2005-04-13,1637.669358167363
2005-04-14,1620.0901402102913
2005-04-15,1584.7299027167187
2005-04-18,1544.7146575998133
2005-04-19,1557.454588986191
2005-04-20,1558.1635309692845
2005-04-21,1558.1018228632201
2005-04-22,1569.6423592758242
2005-04-25,1586.8887682259779
2005-04-26,1594.1628248166962
2005-04-27,1579.2569893516932
2005-04-28,1570.5301608057598
2005-04-29,1572.8257403332498
2005-05-02,1586.624725984333
2005-05-03,1581.4514113165583
2005-05-04,1596.7111365798125
2005-05-05,1615.0787784687386
2005-05-06,1634.8098850389035
2005-05-09,1634.9514932402753
2005-05-10,1623.7141011196288
2005-05-11,1620.8296065369957
2005-05-12,1627.274231234843
2005-05-13,1629.4367679751117
2005-05-16,1627.4062486342564
2005-05-17,1622.253106301076
2005-05-18,1633.2394533647223
2005-05-19,1652.624550520634
2005-05-20,1659.888321720802
2005-05-23,1650.914494118793
2005-05-24,1655.676637007062
2005-05-25,1647.4683814379493
2005-05-26,1660.1386359717067
2005-05-27,1674.3170242377537
2005-05-30,1689.7379953985815
2005-05-31,1694.2297275020974
2005-06-01,1697.954766907474
2005-06-02,1707.2160922051028
2005-06-03,1722.1451076788983
2005-06-06,1727.8507730469094
2005-06-07,1728.1572077708863
2005-06-08,1725.74565791386
2005-06-09,1738.4278297763192
2005-06-10,1758.50887139529
2005-06-13,1773.4793155778582
2005-06-14,1772.0865017279898
2005-06-15,1778.7387248467821
2005-06-16,1787.3614797851667
2005-06-17,1778.0763589833116
2005-06-20,1789.1555330400913
2005-06-21,1784.9425695842708
2005-06-22,1802.1771679384997
2005-06-23,1814.015896739688
2005-06-24,1798.6022597562167
2005-06-27,1780.2633684633456
2005-06-28,1793.8401942212001
2005-06-29,1790.2756687654994
2005-06-30,1785.7659351331217
2005-07-01,1813.8427226654433
2005-07-04,1819.4346877070845
2005-07-05,1809.1228014401786
2005-07-06,1817.7650495797136
2005-07-07,1804.9837194373536
2005-07-08,1809.0763021190023
2005-07-11,1821.8468127881279
2005-07-12,1826.1566493514958
2005-07-13,1846.5845890706344
2005-07-14,1860.6196956247206
2005-07-15,1857.525494219676
2005-07-18,1857.7177586309913
2005-07-19,1877.5583370874033
2005-07-20,1882.6032493603486
2005-07-21,1877.4215648369375
2005-07-22,1891.440398958549
2005-07-25,1906.9364618301897
2005-07-26,1901.0709667417925
2005-07-27,1903.134311448001
2005-07-28,1913.797113199809
2005-07-29,1910.0987894432649
2005-08-01,1913.1905608322693
2005-08-02,1933.287378337388
2005-08-03,1926.2055354455267
2005-08-04,1921.189840693867
2005-08-05,1914.5716529849701
2005-08-08,1908.8594241736023
2005-08-09,1913.5721615538725
2005-08-10,1922.573378721429
2005-08-11,1922.1359862144084
2005-08-12,1919.5407927074643
2005-08-15,1924.0998166257953
2005-08-16,1922.61951519674
2005-08-17,1920.004976946207
2005-08-18,1916.1480986171416
2005-08-19,1911.1975799692264
2005-08-22,1923.3678877089787
2005-08-23,1918.1490471730929
2005-08-24,1891.701129071428
2005-08-25,1893.7644525679202
2005-08-26,1883.7975421479853
2005-08-29,1876.4146765266375
2005-08-30,1889.9196105303108
2005-08-31,1892.0446093672792
2005-09-01,1900.2610523304852
2005-09-02,1909.7858563560005
2005-09-05,1914.5872522796506
2005-09-06,1927.1635793413811
2005-09-07,1938.1194239316487
2005-09-08,1947.683256153307
2005-09-09,1958.41384691177
2005-09-12,1988.0253432736438
2005-09-13,1982.572136743836
2005-09-14,1984.629865649247
2005-09-15,2006.2795898184738
2005-09-16,2011.875673992992
2005-09-19,2030.7807832555145
2005-09-20,2041.5522352394466
2005-09-21,2044.4112225135111
2005-09-22,2042.3097556234927
2005-09-23,2038.5453390028551
2005-09-26,2060.1672380949153
2005-09-27,2070.741268571349
2005-09-28,2079.7427486751117
2005-09-29,2098.3098943777427
2005-09-30,2103.7108262697398
2005-10-03,2133.4743310566323
2005-10-04,2133.8254863779885
2005-10-05,2098.9443798961393
2005-10-06,2017.5489123586215
2005-10-07,2024.746911342257
2005-10-10,2049.273903718481
2005-10-11,2070.1183828407966
2005-10-12,2027.058184998614
2005-10-13,2003.068589011553
2005-10-14,1967.801021471243
2005-10-17,1982.3919854124372
2005-10-18,1987.456811791248
2005-10-19,1939.8756586656643
2005-10-20,1942.4183222869324
2005-10-21,1944.7022481644165
2005-10-24,1964.7089599389249
2005-10-25,1946.4025902974859
2005-10-26,1958.202391219517
2005-10-27,1924.398384109929
2005-10-28,1926.1761077343122
2005-10-31,1981.7366860212176
2005-11-01,2008.4956626822686
2005-11-02,2022.5434848352004
2005-11-03,2046.666615278937
2005-11-04,2075.658661917434
2005-11-07,2073.812473352621
2005-11-08,2078.9593873701097
2005-11-09,2097.05019917584
2005-11-10,2098.7587911781416
2005-11-11,2123.5920469939174
2005-11-14,2129.7888957242626
2005-11-15,2127.9707815765023
2005-11-16,2141.386308855976
2005-11-17,2147.160381336348
2005-11-18,2160.6139671752144
2005-11-21,2158.6942431122097
2005-11-22,2146.1970396173106
2005-11-23,2164.998682694284
2005-11-24,2175.2230515760457
2005-11-25,2188.1802660051553
2005-11-28,2179.938153302413
2005-11-29,2175.3230031994494
2005-11-30,2177.977068731362
2005-12-01,2208.1653453266354
2005-12-02,2233.779567426307
2005-12-05,2232.5268876938103
2005-12-06,2245.0399851477973
2005-12-07,2260.6130311538873
2005-12-08,2228.566603843477
2005-12-09,2224.5736067766693
2005-12-12,2218.5344923612793
2005-12-13,2229.140526996575
2005-12-14,2215.0155356097134
2005-12-15,2224.851529546586
2005-12-16,2212.2244874304693
2005-12-19,2227.9387059500623
2005-12-20,2248.58348481783
2005-12-21,2280.9845316812753
2005-12-22,2273.137971828464
2005-12-23,2287.0413649687052
2005-12-26,2287.843168284423
2005-12-27,2295.134272215391
2005-12-28,2271.87900622887
2005-12-29,2306.3087632357165
2005-12-30,2310.691626551128
2006-01-02,2311.3521335699224
2006-01-03,2324.870108137949
2006-01-04,2346.686955582817
2006-01-05,2353.4233041684947
2006-01-06,2363.5527901146816
2006-01-09,2404.1842473284746
2006-01-10,2394.6520545788067
2006-01-11,2400.5442315902515
2006-01-12,2426.162193669261
2006-01-13,2416.5269926003907
2006-01-16,2419.7524426168966
2006-01-17,2400.9445210407994
2006-01-18,2356.7188008176504
2006-01-19,2402.7193534721987
2006-01-20,2403.6564328529444
2006-01-23,2362.823808705564
2006-01-24,2393.1911618787144
2006-01-25,2420.435378982158
2006-01-26,2434.2990108415806
2006-01-27,2478.2432528140616
2006-01-30,2483.7519710562424
2006-01-31,2492.0856852426277
2006-02-01,2505.2403028533276
2006-02-02,2487.1954510807955
2006-02-03,2470.7663034576367
2006-02-06,2513.6866122837564
2006-02-07,2497.9560627510245
2006-02-08,2460.6460847303983
2006-02-09,2483.0440191584394
2006-02-10,2497.635544840898
2006-02-13,2467.122968900246
2006-02-14,2477.6885530544864
2006-02-15,2470.8966614833234
2006-02-16,2495.3397123326845
2006-02-17,2518.191753639653
2006-02-20,2534.73295528987
2006-02-21,2534.1118963703198
2006-02-22,2532.0601498026217
2006-02-23,2538.588422240672
2006-02-24,2555.8206739714933
2006-02-27,2570.8771904734926
2006-02-28,2526.440328942246
2006-03-01,2547.397734684574
2006-03-02,2550.5899282639766
2006-03-03,2521.4317007850755
2006-03-06,2511.268241766491
2006-03-07,2465.1157736024884
2006-03-08,2429.1942228991848
2006-03-09,2430.473115385709
2006-03-10,2447.7663477242545
2006-03-13,2467.5401444338604
2006-03-14,2452.353097320102
2006-03-15,2483.697071614228
2006-03-16,2472.21122985994
2006-03-17,2482.1253506321536
2006-03-20,2488.234319017818
2006-03-21,2480.339319948995
2006-03-22,2461.7800631601654
2006-03-23,2489.0279868904527
2006-03-24,2489.6534560157897
2006-03-27,2500.0015256271495
2006-03-28,2469.1394419026155
2006-03-29,2490.5577930229238
2006-03-30,2495.658048850507
2006-03-31,2517.5292947787184
2006-04-03,2558.8719162418047
2006-04-04,2548.780902919122
2006-04-05,2559.7665130774267
2006-04-06,2584.57638041272
2006-04-07,2598.949206109348
2006-04-10,2591.9011431431427
2006-04-11,2579.0438413927714
2006-04-12,2569.25718231407
2006-04-13,2575.0308570555408
2006-04-14,2592.7779086840756
2006-04-17,2573.9913257981393
2006-04-18,2610.552879977875
2006-04-19,2631.62728170365
2006-04-20,2642.543520547569
2006-04-21,2652.878813193078
2006-04-24,2636.2645589827257
2006-04-25,2611.411939130078
2006-04-26,2630.235409001096
2006-04-27,2595.2738326301205
2006-04-28,2588.4868022326045
2006-05-01,2595.299205864412
2006-05-02,2625.9695260799385
2006-05-03,2642.0042317544285
2006-05-04,2640.3069763020017
2006-05-05,2647.0187320982805
2006-05-08,2686.066367934957
2006-05-09,2676.9311701536917
2006-05-10,2662.490395954039
2006-05-11,2639.6942941101224
2006-05-12,2579.579623242378
2006-05-15,2482.203336213663
2006-05-16,2470.378164212474
2006-05-17,2477.7670721634126
2006-05-18,2402.5785956834816
2006-05-19,2404.1114635968797
2006-05-22,2277.477170576036
2006-05-23,2306.4515560097234
2006-05-24,2278.5620095593995
2006-05-25,2288.928386689424
2006-05-26,2352.645228741626
2006-05-29,2358.3869760774396
2006-05-30,2289.051835368346
2006-05-31,2277.7617430074683
2006-06-01,2284.2429269906206
2006-06-02,2307.1429860903345
2006-06-05,2283.426215981665
2006-06-06,2261.5090959050412
2006-06-07,2215.2013217008557
2006-06-08,2146.8169057082473
2006-06-09,2173.032980953107
2006-06-12,2148.5157939643773
2006-06-13,2062.755449961884
2006-06-14,2080.567896021368
2006-06-15,2139.5605785116277
2006-06-16,2179.39532371327
2006-06-19,2175.7677987970524
2006-06-20,2149.581361833028
2006-06-21,2154.218915481719
2006-06-22,2179.726517364173
2006-06-23,2179.4349583225016
2006-06-26,2173.4180021540374
2006-06-27,2186.343981790496
2006-06-28,2205.7621327878555
2006-06-29,2250.891187189617
2006-06-30,2277.4171276300417
2006-07-03,2308.731616511017
2006-07-04,2322.5721982194477
2006-07-05,2286.605247925276
2006-07-06,2293.634955889652
2006-07-07,2283.7870994705045
2006-07-10,2314.271550486322
2006-07-11,2304.0657954950934
2006-07-12,2314.012857377074
2006-07-13,2257.7088956367147
2006-07-14,2231.7111889390317
2006-07-17,2214.8610270697
2006-07-18,2223.4179856343508
2006-07-19,2241.058957708194
2006-07-20,2267.911878594815
2006-07-21,2244.522614776641
2006-07-24,2262.0133058765095
2006-07-25,2287.190324673998
2006-07-26,2295.9228727876957
2006-07-27,2318.5405854209866
2006-07-28,2313.9651507718686
2006-07-31,2315.3532407589773
2006-08-01,2298.210917234653
2006-08-02,2309.2870449869783
2006-08-03,2314.3184846430727
2006-08-04,2314.0179887997033
2006-08-07,2313.409566129742
2006-08-08,2331.282570029202
2006-08-09,2344.649659000957
2006-08-10,2352.563570317961
2006-08-11,2355.651920182231
2006-08-14,2353.7710804743006
2006-08-15,2353.9756778742644
2006-08-16,2374.4281860278757
2006-08-17,2382.951288868779
2006-08-18,2372.7013303377794
2006-08-21,2340.5326503699553
2006-08-22,2373.733833851286
2006-08-23,2356.5625328494502
2006-08-24,2342.742945926066
2006-08-25,2354.8537250141544
2006-08-28,2345.471109026241
2006-08-29,2369.480680212048
2006-08-30,2371.7480385421904
2006-08-31,2366.5589833814192
2006-09-01,2383.2016752972822
2006-09-04,2403.3570416695356
2006-09-05,2416.683948192014
2006-09-06,2393.1265755546265
2006-09-07,2372.5368152819515
2006-09-08,2384.1566021708963
2006-09-11,2333.090338741291
2006-09-12,2349.467362640489
2006-09-13,2376.085940937327
2006-09-14,2367.6584808681823
2006-09-15,2393.2969884532513
2006-09-18,2420.9063550020123
2006-09-19,2414.7428487758602
2006-09-20,2404.5953327741486
2006-09-21,2391.866602758072
2006-09-22,2350.146376683505
2006-09-25,2354.935880710046
2006-09-26,2382.05255639277
2006-09-27,2399.4021070232043
2006-09-28,2417.563941539117
2006-09-29,2412.9728929229445
2006-10-02,2406.3682850150294
2006-10-03,2390.216475426884
2006-10-04,2396.106699679948
2006-10-05,2429.428183095767
2006-10-06,2445.111128087333
2006-10-09,2437.6381343226503
2006-10-10,2461.511181989387
2006-10-11,2459.700364505459
2006-10-12,2481.9177878295286
2006-10-13,2527.2138178348127
2006-10-16,2538.1501603142515
2006-10-17,2516.054848166271
2006-10-18,2529.8294656909084
2006-10-19,2518.265935157825
2006-10-20,2517.1199600941427
2006-10-23,2516.774248198518
2006-10-24,2527.9095522217012
