Date,EM VOTING RIGHTS-ADJUSTED
2022-07-05,1206.11117641396
2022-07-06,1200.242179692336
2022-07-07,1220.511471813688
2022-07-08,1227.3457915937468
2022-07-11,1217.2319155144933
2022-07-12,1203.987261702414
2022-07-13,1200.870682308251
2022-07-14,1208.6604505380196
2022-07-15,1194.4581351318147
2022-07-18,1203.3397232988848
2022-07-19,1196.425123854752
2022-07-20,1208.8879142120868
2022-07-21,1216.6399209560254
2022-07-22,1212.0807819348138
2022-07-25,1209.6828909050782
2022-07-26,1223.418041630227
2022-07-27,1225.0235656270838
2022-07-28,1230.5451606746
2022-07-29,1222.3340508572307
2022-08-01,1214.69010736605
2022-08-02,1210.8530528994531
2022-08-03,1220.975765951683
2022-08-04,1220.828242873906
2022-08-05,1237.0903202224133
2022-08-08,1229.5617612113772
2022-08-09,1229.4688153433362
2022-08-10,1208.3458769977933
2022-08-11,1230.3641246477707
2022-08-12,1247.7154649766555
2022-08-15,1251.444089830066
2022-08-16,1253.5784288135758
2022-08-17,1257.5653578831202
2022-08-18,1254.8640789640012
2022-08-19,1256.3354099943635
2022-08-22,1252.9557053315573
2022-08-23,1247.2115455192068
2022-08-24,1241.1177829887345
2022-08-25,1263.6836825235641
2022-08-26,1263.0815623636379
2022-08-29,1247.761355659215
2022-08-30,1249.5153350386854
2022-08-31,1243.5522063675396
2022-09-01,1236.028119121185
2022-09-02,1219.3094509189643
2022-09-05,1227.471731804923
2022-09-06,1226.9445586019895
2022-09-07,1210.246128316034
2022-09-08,1210.5358231160028
2022-09-09,1215.5299253103587
2022-09-12,1215.7749767239306
2022-09-13,1232.452173061375
2022-09-14,1212.6655990080449
2022-09-15,1208.3217479841455
2022-09-16,1186.375583061513
2022-09-19,1181.072676489102
2022-09-20,1192.2363213619597
2022-09-21,1189.1170389851475
2022-09-22,1184.3669139674778
2022-09-23,1176.7883299111586
2022-09-26,1159.7378691368694
2022-09-27,1167.357096872618
2022-09-28,1145.4876448646291
2022-09-29,1127.298418963797
2022-09-30,1127.365215797383
2022-10-03,1124.1231455228526
2022-10-04,1130.669117310565
2022-10-05,1162.528185235586
2022-10-06,1166.0579176027854
2022-10-07,1156.887396596936
2022-10-10,1150.945204728199
2022-10-11,1124.0796020077983
2022-10-12,1126.822623138026
2022-10-13,1111.2857126416618
2022-10-14,1119.4019181148265
2022-10-17,1114.953787304538
2022-10-18,1128.060665026001
2022-10-19,1118.9684997673282
2022-10-20,1111.6267416099877
2022-10-21,1116.7124476124388
2022-10-24,1082.0963264127427
2022-10-25,1075.1229343636248
2022-10-26,1074.329152698192
2022-10-27,1089.5813425829142
2022-10-28,1078.1165938908625
2022-10-31,1088.0079974725986
2022-11-01,1112.6295806888427
2022-11-02,1119.441418879719
2022-11-03,1117.0937749102566
2022-11-04,1130.8343761043068
2022-11-07,1135.244466070461
2022-11-08,1131.3810548143083
2022-11-09,1138.4761482940069
2022-11-10,1107.805203811456
2022-11-11,1147.7391288696494
2022-11-14,1152.3666153911963
2022-11-15,1173.1579782258677
2022-11-16,1161.6191280329951
2022-11-17,1155.865319727893
2022-11-18,1152.304844284932
2022-11-21,1151.5520109509282
2022-11-22,1144.6307228819203
2022-11-23,1140.291245993589
2022-11-24,1152.9289318733447
2022-11-25,1148.9856645799916
2022-11-28,1137.2956623314265
2022-11-29,1167.5124030403056
2022-11-30,1196.3087444356358
2022-12-01,1182.504064060962
2022-12-02,1177.9774522289345
2022-12-05,1183.23060880717
2022-12-06,1171.992506423054
2022-12-07,1155.502249776337
2022-12-08,1162.410478152774
2022-12-09,1173.6989271045804
2022-12-12,1159.580072126814
2022-12-13,1148.4961345756037
2022-12-14,1158.2431725799545
2022-12-15,1142.6872275576509
2022-12-16,1142.455697503467
2022-12-19,1146.4364718504823
2022-12-20,1132.1752603158473
2022-12-21,1136.8369911575749
2022-12-22,1150.6080192030101
2022-12-23,1137.94106221156
2022-12-26,1140.4145722325927
2022-12-27,1140.5913849591107
2022-12-28,1146.2707636521845
2022-12-29,1138.2040217243634
2022-12-30,1137.0208313532726
2023-01-02,1136.8977134524023
2023-01-03,1157.0259224931867
2023-01-04,1164.4817407938694
2023-01-05,1184.7036055336746
2023-01-06,1181.1706302647506
2023-01-09,1196.085993380044
2023-01-10,1197.8986021000617
2023-01-11,1198.2863653698917
2023-01-12,1194.1248737261062
2023-01-13,1205.3958801037531
2023-01-16,1207.9433600722193
2023-01-17,1206.6813580056157
2023-01-18,1206.7741688939989
2023-01-19,1210.0807428667695
2023-01-20,1214.3961512072813
2023-01-23,1213.3109682387712
2023-01-24,1212.6097402604294
2023-01-25,1211.998815314774
2023-01-26,1229.5674871813092
2023-01-27,1229.4818172738658
2023-01-30,1218.595705639577
2023-01-31,1204.4388750840212
2023-02-01,1210.1044925808408
2023-02-02,1211.294529908233
2023-02-03,1213.6358139628708
2023-02-06,1199.5448692229631
2023-02-07,1204.5088134964228
2023-02-08,1208.0233691951541
2023-02-09,1208.6814770201918
2023-02-10,1206.539272640357
2023-02-13,1200.6012206402481
2023-02-14,1202.372005397786
2023-02-15,1195.3470598612964
2023-02-16,1202.576139180225
2023-02-17,1190.2112616955544
2023-02-20,1194.354725257977
2023-02-21,1184.3924971406873
2023-02-22,1174.5180121780352
2023-02-23,1185.1734225665498
2023-02-24,1173.0815523005247
2023-02-27,1160.2710480144171
2023-02-28,1156.0949955161745
2023-03-01,1172.4053649763853
2023-03-02,1174.7700356939085
2023-03-03,1185.3885109100686
2023-03-06,1183.4352747117887
2023-03-07,1188.2962605070215
2023-03-08,1179.5786105172567
2023-03-09,1166.4538811233022
2023-03-10,1139.082464874245
2023-03-13,1142.2611401576723
2023-03-14,1124.1241017890097
2023-03-15,1147.1640653550792
2023-03-16,1131.556483791897
2023-03-17,1141.289360115569
2023-03-20,1122.414905282127
2023-03-21,1128.3972247567717
2023-03-22,1137.3274938332274
2023-03-23,1145.5754239378982
2023-03-24,1152.3388761600195
2023-03-27,1141.5295218099652
2023-03-28,1143.2288224982697
2023-03-29,1154.4725126089397
2023-03-30,1152.59535545466
2023-03-31,1163.0895926137532
2023-04-03,1159.8460927852288
2023-04-04,1150.4372552611997
2023-04-05,1157.4637313127537
2023-04-06,1152.3440090640088
2023-04-07,1155.5058968837063
2023-04-10,1166.3623513360053
2023-04-11,1167.4421486751476
2023-04-12,1157.9882498541558
2023-04-13,1154.465115758179
2023-04-14,1163.3066030758541
2023-04-17,1175.8458971459363
2023-04-18,1167.1100220023059
2023-04-19,1156.382046050671
2023-04-20,1153.5979893982899
2023-04-21,1144.2269479716017
2023-04-24,1134.605025380859
2023-04-25,1126.8578143474608
2023-04-26,1122.6543118413626
2023-04-27,1130.8873958872036
2023-04-28,1134.5321436762247
2023-05-01,1140.431753584699
2023-05-02,1138.105091569534
2023-05-03,1125.5764770159678
2023-05-04,1139.030713287524
2023-05-05,1143.6277592027072
2023-05-08,1152.2498752959632
2023-05-09,1150.5829715802674
2023-05-10,1145.1851798298699
2023-05-11,1147.8871465312586
2023-05-12,1147.4447001504304
2023-05-15,1151.8862459350773
2023-05-16,1153.69172396098
2023-05-17,1154.9318671067824
2023-05-18,1163.898622180704
2023-05-19,1162.3778114534023
2023-05-22,1168.070086176744
2023-05-23,1164.892443373933
2023-05-24,1157.8701006711076
2023-05-25,1153.8039326371943
2023-05-26,1167.1761389437825
2023-05-29,1166.0112830169214
2023-05-30,1163.152755904717
2023-05-31,1157.0400966539564
2023-06-01,1152.4701361782859
2023-06-02,1179.3460370518758
2023-06-05,1183.9149813483384
2023-06-06,1187.8934117242588
2023-06-07,1194.197746040749
2023-06-08,1185.830440854164
2023-06-09,1197.0398396247795
2023-06-12,1199.3331314673114
2023-06-13,1205.6913438450908
2023-06-14,1201.6416084086786
2023-06-15,1204.890293430356
2023-06-16,1211.353097633471
2023-06-19,1203.097560677462
2023-06-20,1195.10851152592
2023-06-21,1179.406876182386
2023-06-22,1175.4655449430727
2023-06-23,1173.4525830718026
2023-06-26,1167.6842512160697
2023-06-27,1169.7143131050136
2023-06-28,1171.5732950851645
2023-06-29,1168.1921250051012
2023-06-30,1169.7274633147538
2023-07-03,1187.8230898468503
2023-07-04,1192.671370840552
2023-07-05,1188.1401329136988
2023-07-06,1171.4275630592128
2023-07-07,1157.4566022765723
2023-07-10,1156.1952383844416
2023-07-11,1170.4108836764092
2023-07-12,1168.4864786673088
2023-07-13,1177.7316493035985
2023-07-14,1183.0026581801528
2023-07-17,1183.292231842798
2023-07-18,1176.8618395710655
2023-07-19,1178.9276574797639
2023-07-20,1182.2718498673946
2023-07-21,1181.2461956411362
2023-07-24,1183.6767628814937
2023-07-25,1208.6777960905895
2023-07-26,1206.1936715838872
2023-07-27,1217.813728892317
2023-07-28,1221.0434060993282
2023-07-31,1226.081312772418
2023-08-01,1227.5103503372407
2023-08-02,1206.8256043675322
2023-08-03,1201.182320853506
2023-08-04,1193.7513065403496
2023-08-07,1194.0102939391738
2023-08-08,1186.1168096719678
2023-08-09,1188.2068680817697
2023-08-10,1184.2148964822402
2023-08-11,1177.6230718539318
2023-08-14,1172.0360377291859
2023-08-15,1163.3292451905188
2023-08-16,1159.6891928829043
2023-08-17,1159.0189773170605
2023-08-18,1149.9857325489777
2023-08-21,1143.5863163709382
2023-08-22,1155.8646768103238
2023-08-23,1160.0625568242604
2023-08-24,1175.1626458684384
2023-08-25,1169.706894804752
2023-08-28,1173.959219944348
2023-08-29,1182.3192988943094
2023-08-30,1172.92987471078
2023-08-31,1172.0808159433293
2023-09-01,1183.8909224036752
2023-09-04,1198.3294424175147
2023-09-05,1195.8096146187445
2023-09-06,1190.834092286909
2023-09-07,1182.3063807876001
2023-09-08,1181.5346635263552
2023-09-11,1182.885617747071
2023-09-12,1184.5733594039336
2023-09-13,1180.9329305143501
2023-09-14,1198.553407670123
2023-09-15,1202.1714666863904
2023-09-18,1190.4467105655372
2023-09-19,1187.2562978219341
2023-09-20,1179.6696029415814
2023-09-21,1168.839556338059
2023-09-22,1178.2170214132516
2023-09-25,1179.449357904334
2023-09-26,1166.629523006061
2023-09-27,1176.0936733243518
2023-09-28,1165.1809890806887
2023-09-29,1172.7325612258621
2023-10-02,1181.589619414096
2023-10-03,1169.221581487625
2023-10-04,1153.5534153939154
2023-10-05,1153.0127822196812
2023-10-06,1160.602000946424
2023-10-09,1157.470673257526
2023-10-10,1162.384265624154
2023-10-11,1174.3449384809467
2023-10-12,1189.5711854663748
2023-10-13,1182.331414036207
2023-10-16,1170.5639853148823
2023-10-17,1173.9343853720889
2023-10-18,1168.8743471690145
2023-10-19,1150.8517927634532
2023-10-20,1142.7246825542086
2023-10-23,1128.3369788258192
2023-10-24,1135.0949112133717
2023-10-25,1136.8837129030323
2023-10-26,1128.8563385306416
2023-10-27,1135.8811124481322
2023-10-30,1134.0317993764638
2023-10-31,1131.7568584470514
2023-11-01,1135.9314670390552
2023-11-02,1145.0534228001109
2023-11-03,1153.4078565132786
2023-11-06,1176.759283453588
2023-11-07,1172.922241283225
2023-11-08,1167.6622262862459
2023-11-09,1164.5903782791274
2023-11-10,1160.610503068121
2023-11-13,1163.0511304567683
2023-11-14,1155.153578058557
2023-11-15,1181.068101054022
2023-11-16,1178.7961890243537
2023-11-17,1170.9727319684268
2023-11-20,1175.5969750532179
2023-11-21,1180.5867713673808
2023-11-22,1182.3887412832623
2023-11-23,1182.5678186503792
2023-11-24,1170.2534419182632
2023-11-27,1168.0133084264903
2023-11-28,1172.8566662250469
2023-11-29,1171.4804148642284
2023-11-30,1183.2339390461482
2023-12-01,1185.6869492235753
2023-12-04,1186.2573807130634
2023-12-05,1177.608853753706
2023-12-06,1182.3979761386745
2023-12-07,1177.1361296141135
2023-12-08,1185.0880595470662
2023-12-11,1186.1889184845224
2023-12-12,1185.9594539671118
2023-12-13,1180.4233279482314
2023-12-14,1181.803744124759
2023-12-15,1200.233400188814
2023-12-18,1196.9957160168738
2023-12-19,1189.9080155447998
2023-12-20,1190.7538631679959
2023-12-21,1189.8714670401578
2023-12-22,1181.1532691667137
2023-12-25,1182.3667803678932
2023-12-26,1187.0624026886228
2023-12-27,1192.4287339004593
2023-12-28,1207.5422396397307
2023-12-29,1215.008775520789
2024-01-01,1216.1602429064087
2024-01-02,1218.5438938852665
2024-01-03,1206.7687461500138
2024-01-04,1202.9680580198508
2024-01-05,1197.710178322917
2024-01-08,1192.7594008832302
2024-01-09,1194.857011179004
2024-01-10,1184.6596262319697
2024-01-11,1193.4461818791474
2024-01-12,1193.6062648756072
2024-01-15,1194.630715409406
2024-01-16,1184.4954139828394
2024-01-17,1161.922068672377
2024-01-18,1165.2670246546702
2024-01-19,1174.2751416965273
2024-01-22,1166.4741833825374
2024-01-23,1178.4603474642324
2024-01-24,1185.4216966052522
2024-01-25,1200.5942877609366
2024-01-26,1193.4077529483066
2024-01-29,1206.9243843171282
2024-01-30,1191.426210301629
2024-01-31,1182.9985261468382
2024-02-01,1193.9426634833646
2024-02-02,1205.0133107368463
2024-02-05,1207.2829220759277
2024-02-06,1224.0777297961733
2024-02-07,1226.6890249154092
2024-02-08,1220.363237658744
2024-02-09,1215.2188138833753
2024-02-12,1218.0370648448222
2024-02-13,1225.1011993688599
2024-02-14,1226.6117135746342
2024-02-15,1232.8933303860063
2024-02-16,1241.8990360690095
2024-02-19,1243.0575552939245
2024-02-20,1239.9329334257975
2024-02-21,1243.4701355029397
2024-02-22,1254.089078793263
2024-02-23,1251.9017759509036
2024-02-26,1243.3350570228222
2024-02-27,1247.1662450915662
2024-02-28,1238.5322937430185
2024-02-29,1243.151345784578
2024-03-01,1245.42874772725
2024-03-04,1250.1574504972912
2024-03-05,1239.7820082965127
2024-03-06,1242.6904219805592
2024-03-07,1243.6423436046912
2024-03-08,1248.9969799368932
2024-03-11,1254.4019996553236
