Date,BRIC WITH BRAZIL ADR
2004-06-02,1411.1185581764996
2004-06-03,1381.7132206240628
2004-06-04,1382.9541442955037
2004-06-07,1413.64739211598
2004-06-08,1424.786125573799
2004-06-09,1449.7894775547388
2004-06-10,1441.3074411372863
2004-06-11,1445.4654014773955
2004-06-14,1403.8477812773533
2004-06-15,1389.7198404388396
2004-06-16,1389.2288654111508
2004-06-17,1411.1643948673554
2004-06-18,1385.6867092960008
2004-06-21,1398.5120298459035
2004-06-22,1388.6523923446039
2004-06-23,1389.3344180530028
2004-06-24,1406.5466151585376
2004-06-25,1419.3482255573624
2004-06-28,1415.7699421090103
2004-06-29,1406.6791043033484
2004-06-30,1413.554711715027
2004-07-01,1424.002767992308
2004-07-02,1395.9977269068643
2004-07-05,1396.135892600412
2004-07-06,1409.6164491199654
2004-07-07,1411.8387121458788
2004-07-08,1381.7957978684847
2004-07-09,1391.6057080204087
2004-07-12,1384.5478840211197
2004-07-13,1393.5564962532742
2004-07-14,1371.463177987992
2004-07-15,1378.228337055094
2004-07-16,1391.2116260364744
2004-07-19,1416.799675637508
2004-07-20,1405.8667471975953
2004-07-21,1430.2754238733753
2004-07-22,1402.8487037151267
2004-07-23,1430.3886705244267
2004-07-26,1414.6678878093678
2004-07-27,1422.7911279679759
2004-07-28,1404.0436020440156
2004-07-29,1405.645495413623
2004-07-30,1430.0537562087939
2004-08-02,1432.8681597529983
2004-08-03,1425.8379214204078
2004-08-04,1421.7966454792318
2004-08-05,1440.550503755218
2004-08-06,1400.9449647926892
2004-08-09,1401.675250890153
2004-08-10,1383.4112768990237
2004-08-11,1371.0169193777533
2004-08-12,1371.8389875814808
2004-08-13,1363.5865915523325
2004-08-16,1358.267757206937
2004-08-17,1362.6427389993114
2004-08-18,1357.894727825385
2004-08-19,1374.8922939994427
2004-08-20,1375.0536030666738
2004-08-23,1381.6310220048886
2004-08-24,1406.902793101444
2004-08-25,1420.909407453322
2004-08-26,1433.7214163062856
2004-08-27,1445.3763535806563
2004-08-30,1457.3439584264784
2004-08-31,1449.6476857480543
2004-09-01,1459.0985701846562
2004-09-02,1461.6365375331388
2004-09-03,1473.8493763165463
2004-09-06,1488.176339421593
2004-09-07,1493.93657946914
2004-09-08,1485.0597281922908
2004-09-09,1471.0103863110337
2004-09-10,1464.1996873555947
2004-09-13,1477.6300496765414
2004-09-14,1487.1439524031666
2004-09-15,1504.436608383971
2004-09-16,1527.832258845137
2004-09-17,1536.7981879950273
2004-09-20,1551.0989715499124
2004-09-21,1552.9994388977825
2004-09-22,1549.264784450025
2004-09-23,1539.370767211257
2004-09-24,1527.8377655315367
2004-09-27,1522.2270289232595
2004-09-28,1514.2332248102757
2004-09-29,1522.3408873878946
2004-09-30,1528.5204801244222
2004-10-01,1552.2823663191803
2004-10-04,1604.8855625641254
2004-10-05,1603.237137033217
2004-10-06,1599.3158332390908
2004-10-07,1623.8439219819536
2004-10-08,1603.5520579721713
2004-10-11,1607.8778855476112
2004-10-12,1591.868119836724
2004-10-13,1580.1998149714593
2004-10-14,1553.2263995076871
2004-10-15,1541.1291487827502
2004-10-18,1537.800658884236
2004-10-19,1551.7665067731166
2004-10-20,1501.3938019319771
2004-10-21,1500.5278208814361
2004-10-22,1504.4620312995926
2004-10-25,1475.4112855914052
2004-10-26,1487.9031624195613
2004-10-27,1499.914749090901
2004-10-28,1516.1212465382062
2004-10-29,1507.5801614868208
2004-11-01,1508.4496523097723
2004-11-02,1521.6334868775273
2004-11-03,1526.5550499138776
2004-11-04,1518.5022978503248
2004-11-05,1529.2670757024266
2004-11-08,1529.9814657763263
2004-11-09,1541.7573895716646
2004-11-10,1548.1375006511003
2004-11-11,1547.7495601175108
2004-11-12,1552.9526907344134
2004-11-15,1562.2342199185236
2004-11-16,1549.7909378429833
2004-11-17,1556.6602002184818
2004-11-18,1568.6928640803367
2004-11-19,1538.5397676416917
2004-11-22,1542.2861605697212
2004-11-23,1545.6282119343005
2004-11-24,1542.444488417322
2004-11-25,1520.7451587937858
2004-11-26,1517.03946983257
2004-11-29,1532.0655055286027
2004-11-30,1538.5406149623957
2004-12-01,1529.0031576102829
2004-12-02,1545.9341126955383
2004-12-03,1519.2817843974492
2004-12-06,1523.08010826363
2004-12-07,1521.4990562712699
2004-12-08,1497.9319070430433
2004-12-09,1482.0389083250038
2004-12-10,1467.6781005796424
2004-12-13,1467.0454229621118
2004-12-14,1491.5597639794837
2004-12-15,1495.7012468216124
2004-12-16,1508.4988938322576
2004-12-17,1498.8320806031618
2004-12-20,1491.5982046915797
2004-12-21,1519.1007621087588
2004-12-22,1507.991736888453
2004-12-23,1507.0521623709342
2004-12-24,1506.2243870269306
2004-12-27,1501.781660987306
2004-12-28,1504.2933958782535
2004-12-29,1508.3466611439555
2004-12-30,1494.8121163112176
2004-12-31,1514.9126405574818
2005-01-03,1540.2806735432757
2005-01-04,1542.390895481738
2005-01-05,1507.197368902331
2005-01-06,1504.814937956667
2005-01-07,1520.1954185756592
2005-01-10,1505.7417417769661
2005-01-11,1489.5934326488848
2005-01-12,1467.7751556357991
2005-01-13,1485.7906161909166
2005-01-14,1491.913164171717
2005-01-17,1504.0315065858001
2005-01-18,1506.9886923871184
2005-01-19,1506.3493374208037
2005-01-20,1504.476717146087
2005-01-21,1494.234578463429
2005-01-24,1484.9447269490236
2005-01-25,1513.0102399074317
2005-01-26,1504.319665577941
2005-01-27,1519.7039795847916
2005-01-28,1544.9444761356524
2005-01-31,1564.5713407796436
2005-02-01,1561.9728893206454
2005-02-02,1568.0169340083096
2005-02-03,1583.5922344046435
2005-02-04,1588.6830506888725
2005-02-07,1609.910252447282
2005-02-08,1620.0974294156556
2005-02-09,1622.6118551119284
2005-02-10,1606.1625502913528
2005-02-11,1614.6201760785723
2005-02-14,1616.237435759124
2005-02-15,1615.0017954643686
2005-02-16,1609.7938650406506
2005-02-17,1598.2290464874816
2005-02-18,1602.049973412813
2005-02-21,1603.2156518896506
2005-02-22,1589.0806899239099
2005-02-23,1587.6147603059237
2005-02-24,1599.3797921348503
2005-02-25,1615.769598891762
2005-02-28,1639.147705397043
2005-03-01,1637.1360838063908
2005-03-02,1622.116516985171
2005-03-03,1631.126720088306
2005-03-04,1615.4219318425405
2005-03-07,1633.3627635543614
2005-03-08,1629.6504977062946
2005-03-09,1631.5378183125476
2005-03-10,1617.667355873772
2005-03-11,1606.56532825595
2005-03-14,1612.2325911023977
2005-03-15,1604.861532496899
2005-03-16,1584.2043864591064
2005-03-17,1586.2034792737097
2005-03-18,1598.8309438450774
2005-03-21,1604.4294809718447
2005-03-22,1586.037194025356
2005-03-23,1583.0311677323114
2005-03-24,1594.8559892157446
2005-03-25,1599.9082780956323
2005-03-28,1611.4400610123623
2005-03-29,1585.7499685506305
2005-03-30,1576.0581110284618
2005-03-31,1587.4080746910647
2005-04-01,1612.3470076990623
2005-04-04,1633.6411281316834
2005-04-05,1628.8524085189497
2005-04-06,1648.6282222342015
2005-04-07,1639.3447967270474
2005-04-08,1652.2425785727567
2005-04-11,1616.496147531341
2005-04-12,1625.840601714714
2005-04-13,1634.0858628944525
2005-04-14,1631.2521205296723
2005-04-15,1583.088613541933
2005-04-18,1534.8855245221196
2005-04-19,1536.531659766646
2005-04-20,1543.4724537553154
2005-04-21,1550.8831943758369
2005-04-22,1574.8683435080554
2005-04-25,1589.5118580618744
2005-04-26,1595.8099856075548
2005-04-27,1580.3169152935834
2005-04-28,1587.3616058685964
2005-04-29,1576.3595442196668
2005-05-02,1588.357655338709
2005-05-03,1582.6908507711262
2005-05-04,1582.4891544654656
2005-05-05,1604.8527256553327
2005-05-06,1618.0670309144637
2005-05-09,1630.928050633808
2005-05-10,1621.1568275673037
2005-05-11,1621.1030252748728
2005-05-12,1625.1770182683792
2005-05-13,1621.9637959751944
2005-05-16,1625.9332346718336
2005-05-17,1607.2208140062196
2005-05-18,1611.9312396736618
2005-05-19,1626.4394920878804
2005-05-20,1642.012504898481
2005-05-23,1636.4659774219895
2005-05-24,1654.741745479441
2005-05-25,1644.757205785487
2005-05-26,1659.9540392065144
2005-05-27,1673.062888252778
2005-05-30,1682.5276066225927
2005-05-31,1707.0452657817268
2005-06-01,1709.1203786613287
2005-06-02,1700.7911459563536
2005-06-03,1713.833166903619
2005-06-06,1721.3847837902993
2005-06-07,1726.964294862684
2005-06-08,1734.356498437128
2005-06-09,1744.2856897079218
2005-06-10,1759.3138667244448
2005-06-13,1773.5469531585316
2005-06-14,1774.2476795277687
2005-06-15,1767.9555082340005
2005-06-16,1771.1314231808385
2005-06-17,1757.62454457332
2005-06-20,1784.9079982554747
2005-06-21,1793.1861741402756
2005-06-22,1816.8092726485756
2005-06-23,1828.5579278855
2005-06-24,1823.9898493488436
2005-06-27,1810.894644020502
2005-06-28,1825.5286309345024
2005-06-29,1830.763366411576
2005-06-30,1835.8783954028875
2005-07-01,1865.2698431790484
2005-07-04,1885.0385063848576
2005-07-05,1878.3154771197524
2005-07-06,1897.7084364751834
2005-07-07,1865.1858909252965
2005-07-08,1874.2196373617764
2005-07-11,1871.6536206943445
2005-07-12,1850.6119780133786
2005-07-13,1877.718316619912
2005-07-14,1870.9351270695502
2005-07-15,1877.4936062036356
2005-07-18,1879.4247619180899
2005-07-19,1896.6108307873706
2005-07-20,1913.4889240832986
2005-07-21,1910.633767749993
2005-07-22,1931.3365689332522
2005-07-25,1948.5460293689057
2005-07-26,1953.6501406807217
2005-07-27,1964.7605408736738
2005-07-28,1968.9644510211933
2005-07-29,1968.9034291106148
2005-08-01,1973.040639867714
2005-08-02,1999.8386380173827
2005-08-03,1976.8353489806043
2005-08-04,1972.6393520443137
2005-08-05,1978.748609890641
2005-08-08,1976.9505126272184
2005-08-09,1978.4498880125957
2005-08-10,2010.6022230625547
2005-08-11,2002.7324896168527
2005-08-12,2000.8425759457652
2005-08-15,2022.9685971685592
2005-08-16,2038.053488061663
2005-08-17,2047.1074943525668
2005-08-18,2031.2773676776078
2005-08-19,2020.5118287204969
2005-08-22,2037.67732120819
2005-08-23,2012.4623405077402
2005-08-24,1989.6190364842237
2005-08-25,2011.3327755591538
2005-08-26,2007.360959767164
2005-08-29,2019.6879488819613
2005-08-30,2045.1618255232656
2005-08-31,2047.6318087057675
2005-09-01,2041.073465589699
2005-09-02,2047.2151061923612
2005-09-05,2053.037910704166
2005-09-06,2063.506539741945
2005-09-07,2063.8138429700753
2005-09-08,2078.8557491300644
2005-09-09,2100.882805769255
2005-09-12,2132.042822947933
2005-09-13,2113.857475213033
2005-09-14,2113.102686433772
2005-09-15,2157.1163882553574
2005-09-16,2182.316614688614
2005-09-19,2217.853670671323
2005-09-20,2230.447874047892
2005-09-21,2256.676688750418
2005-09-22,2249.9518034908237
2005-09-23,2267.7232550194954
2005-09-26,2287.5854337912256
2005-09-27,2300.6151413060957
2005-09-28,2323.3262700123933
2005-09-29,2353.060171029715
2005-09-30,2346.0934990651053
2005-10-03,2403.894287987704
2005-10-04,2383.0121534188143
2005-10-05,2308.0208540149733
2005-10-06,2189.785840974886
2005-10-07,2217.580429211356
2005-10-10,2241.6795447599043
2005-10-11,2280.8775286793993
2005-10-12,2219.3799129682125
2005-10-13,2208.021698610223
2005-10-14,2151.7083506048025
2005-10-17,2181.2607261728976
2005-10-18,2180.62421304398
2005-10-19,2139.037507402274
2005-10-20,2103.2437561587535
2005-10-21,2127.9465684801953
2005-10-24,2150.4797219098405
2005-10-25,2124.839866887488
2005-10-26,2133.043781309237
2005-10-27,2082.0764191264357
2005-10-28,2098.58948555248
2005-10-31,2177.38226749478
2005-11-01,2207.3007792605563
2005-11-02,2218.213417212694
2005-11-03,2241.272522171681
2005-11-04,2271.415207718378
2005-11-07,2267.8671350527015
2005-11-08,2293.909985016012
2005-11-09,2308.9131869563175
2005-11-10,2300.291229874172
2005-11-11,2315.1157393076255
2005-11-14,2308.87255285437
2005-11-15,2315.2535482806425
2005-11-16,2339.3143645238188
2005-11-17,2364.6866036334222
2005-11-18,2362.8215514959415
2005-11-21,2364.374845634861
2005-11-22,2368.9381927408904
2005-11-23,2379.3312788880544
2005-11-24,2392.192258792735
2005-11-25,2416.590625014474
2005-11-28,2403.3155657129523
2005-11-29,2407.137595776853
2005-11-30,2392.94074291437
2005-12-01,2455.9944978914054
2005-12-02,2483.857954576454
2005-12-05,2460.5084380936464
2005-12-06,2470.225585340103
2005-12-07,2476.624260221979
2005-12-08,2433.319801816394
2005-12-09,2439.794396185166
2005-12-12,2428.5084491810717
2005-12-13,2439.995926634185
2005-12-14,2424.2489797684257
2005-12-15,2429.4080739613014
2005-12-16,2418.5993729959328
2005-12-19,2415.105986400916
2005-12-20,2442.4323640662224
2005-12-21,2486.9984950347693
2005-12-22,2476.466846327974
2005-12-23,2471.3546748338945
2005-12-26,2461.3672182953646
2005-12-27,2459.9934608534586
2005-12-28,2440.794338530444
2005-12-29,2472.4348839755676
2005-12-30,2482.7949734563617
2006-01-02,2482.692617843524
2006-01-03,2502.8212089475637
2006-01-04,2530.3877403825395
2006-01-05,2537.239170640568
2006-01-06,2551.7080882673904
2006-01-09,2595.173973922131
2006-01-10,2602.530390790315
2006-01-11,2617.726776195599
2006-01-12,2653.993599941199
2006-01-13,2651.514455296238
2006-01-16,2664.9004506675033
2006-01-17,2648.2506963159562
2006-01-18,2624.2774621839044
2006-01-19,2695.9766864512485
2006-01-20,2715.2934520510216
2006-01-23,2675.91853061151
2006-01-24,2711.847240663597
2006-01-25,2722.5457689528675
2006-01-26,2758.46352464431
2006-01-27,2823.209302988568
2006-01-30,2828.2591667465435
2006-01-31,2827.6215256335045
2006-02-01,2845.9401527493983
2006-02-02,2806.57980364148
2006-02-03,2784.7858535200503
2006-02-06,2856.070539377473
2006-02-07,2836.5638327666275
2006-02-08,2820.962823218064
2006-02-09,2837.3784137341377
2006-02-10,2850.6615179062696
2006-02-13,2838.835662637738
2006-02-14,2868.351598065105
2006-02-15,2878.9261804614935
2006-02-16,2917.221023917506
2006-02-17,2921.960520747421
2006-02-20,2951.8488610353807
2006-02-21,2952.672364384276
2006-02-22,2981.517110337014
2006-02-23,2976.863988651029
2006-02-24,2991.713100507579
2006-02-27,3011.609176339692
2006-02-28,2948.0410282002517
2006-03-01,2992.3491318754195
2006-03-02,2999.3992662697506
2006-03-03,3006.0731990533122
2006-03-06,2984.644060673433
2006-03-07,2917.672934373124
2006-03-08,2866.52116314001
2006-03-09,2833.5888897500095
2006-03-10,2869.1047073713053
2006-03-13,2895.589926445827
2006-03-14,2884.744776153247
2006-03-15,2928.586497799325
2006-03-16,2910.230136548243
2006-03-17,2916.391503761011
2006-03-20,2925.2418879988772
2006-03-21,2912.045987965293
2006-03-22,2909.8284874749806
2006-03-23,2946.586872330287
2006-03-24,2949.712394807913
2006-03-27,2952.6508610294204
2006-03-28,2896.252601508483
2006-03-29,2930.442404080212
2006-03-30,2947.0039328360767
2006-03-31,2962.511784276241
2006-04-03,3029.520347726406
2006-04-04,3005.818438206801
2006-04-05,3027.243045709235
2006-04-06,3067.683952128074
2006-04-07,3079.221640063339
2006-04-10,3077.1281317820685
2006-04-11,3069.911692953761
2006-04-12,3043.414603767648
2006-04-13,3035.8762973861462
2006-04-14,3041.0652117517852
2006-04-17,3033.354915336805
2006-04-18,3118.5603377122106
2006-04-19,3144.465505266465
2006-04-20,3168.279448314402
2006-04-21,3172.421193024408
2006-04-24,3131.670202993453
2006-04-25,3075.386263150975
2006-04-26,3112.663282630057
2006-04-27,3047.868841332071
2006-04-28,3056.9521357425338
2006-05-01,3072.531116229489
2006-05-02,3134.448773729904
2006-05-03,3154.235080882162
2006-05-04,3150.608748215944
2006-05-05,3165.9332048866117
2006-05-08,3207.5451231689026
2006-05-09,3210.224114403322
2006-05-10,3180.985345367847
2006-05-11,3124.300560847238
2006-05-12,3072.5912708721207
2006-05-15,2951.1877386774204
2006-05-16,2947.165481045277
2006-05-17,2936.1015939116746
2006-05-18,2828.473706732279
2006-05-19,2803.050917072831
2006-05-22,2609.702482089641
2006-05-23,2671.1486316863384
2006-05-24,2620.429721244278
2006-05-25,2679.7244257986695
2006-05-26,2783.0895760434432
2006-05-29,2775.591693392723
2006-05-30,2678.2681451599055
2006-05-31,2663.125639305997
2006-06-01,2665.7238115636005
2006-06-02,2721.2304140195824
2006-06-05,2693.163331111745
2006-06-06,2650.388769526146
2006-06-07,2590.2419037852756
2006-06-08,2512.0631991428204
2006-06-09,2533.986861673291
2006-06-12,2486.8389355159875
2006-06-13,2347.8525492186686
2006-06-14,2376.593032702208
2006-06-15,2506.019390843782
2006-06-16,2540.2889906829755
2006-06-19,2537.8336258954396
2006-06-20,2523.187615728312
2006-06-21,2554.553119103459
2006-06-22,2579.545860318678
2006-06-23,2596.8840707235427
2006-06-26,2581.7598719715643
2006-06-27,2601.917041469521
2006-06-28,2638.970797173263
2006-06-29,2722.62515481712
2006-06-30,2753.3241470905555
2006-07-03,2784.9669258017734
2006-07-04,2798.6784518205386
2006-07-05,2760.3781553382755
2006-07-06,2785.7488876257503
2006-07-07,2746.3440865505063
2006-07-10,2778.2885340513812
2006-07-11,2778.7286432835176
2006-07-12,2797.914331162651
2006-07-13,2721.942668645758
2006-07-14,2718.0954327363584
2006-07-17,2689.292704526456
2006-07-18,2695.906114437308
2006-07-19,2728.99528412303
2006-07-20,2728.4147918038275
2006-07-21,2691.554868413529
2006-07-24,2738.9261468694863
2006-07-25,2767.5802519251306
2006-07-26,2783.159004339942
2006-07-27,2809.751580437523
2006-07-28,2819.526871080869
2006-07-31,2813.456975464874
2006-08-01,2791.7874691200595
2006-08-02,2818.1280849331188
2006-08-03,2843.586087831375
2006-08-04,2837.4424588506113
2006-08-07,2839.8306451040767
2006-08-08,2853.0741019470706
2006-08-09,2874.9066213009255
2006-08-10,2892.653247654763
2006-08-11,2907.979173677774
2006-08-14,2900.664172211593
2006-08-15,2903.5954569079436
2006-08-16,2920.573162188796
2006-08-17,2904.6495928239265
2006-08-18,2882.012590254774
2006-08-21,2856.1783773857483
2006-08-22,2900.927513255945
2006-08-23,2875.9019591700157
2006-08-24,2868.5582363822728
2006-08-25,2885.5012858921805
2006-08-28,2886.9100422135734
2006-08-29,2909.577189690721
2006-08-30,2904.2081257319965
2006-08-31,2892.453372752957
2006-09-01,2913.2100660381307
2006-09-04,2930.4960769857216
2006-09-05,2955.849581752153
2006-09-06,2912.9595751892643
2006-09-07,2884.5804927709455
2006-09-08,2907.1291336621957
2006-09-11,2814.072099803125
2006-09-12,2845.525665065086
2006-09-13,2890.829493309988
2006-09-14,2869.1499831009887
2006-09-15,2884.0265565309123
2006-09-18,2911.362554160412
2006-09-19,2891.2932533683365
2006-09-20,2873.278216760885
2006-09-21,2854.2998505517767
2006-09-22,2806.9592938996766
2006-09-25,2785.6611683538463
2006-09-26,2830.848091139998
2006-09-27,2865.614161713324
2006-09-28,2915.6286895047165
2006-09-29,2916.456592456739
2006-10-02,2910.8154043598292
2006-10-03,2871.5764294592923
2006-10-04,2909.7447652383526
2006-10-05,2961.515279438121
2006-10-06,2972.7952684471456
2006-10-09,2988.9955274898084
2006-10-10,3008.781339100641
2006-10-11,3011.7828401754346
2006-10-12,3040.0411827084217
2006-10-13,3097.798801854042
2006-10-16,3104.4604487222673
2006-10-17,3087.8164599554357
2006-10-18,3108.895246631014
2006-10-19,3096.9403849071937
2006-10-20,3084.5664267347097
2006-10-23,3087.6770254876615
2006-10-24,3105.3395335577497
2006-10-25,3117.294644561298
2006-10-26,3109.2075671718057
