Date,EM LATIN AMERICA ex BRAZIL
1999-08-04,1374.2748176808786
1999-08-05,1368.544492090626
1999-08-06,1349.912716032772
1999-08-09,1369.8950157773336
1999-08-10,1354.338673286477
1999-08-11,1383.7632009007662
1999-08-12,1395.3108363088063
1999-08-13,1431.9963243740817
1999-08-16,1427.1799682766118
1999-08-17,1435.5943831048974
1999-08-18,1403.3771335606634
1999-08-19,1384.8509975143793
1999-08-20,1373.1127704973592
1999-08-23,1404.9141989690738
1999-08-24,1418.790360784145
1999-08-25,1458.4259861123294
1999-08-26,1459.3420824656118
1999-08-27,1435.2791597433768
1999-08-30,1423.435666503593
1999-08-31,1393.9365469562267
1999-09-01,1394.6197591756704
1999-09-02,1374.059340214601
1999-09-03,1392.0282948386184
1999-09-06,1397.6214987108146
1999-09-07,1371.8100955365571
1999-09-08,1363.3115335797625
1999-09-09,1375.2222980038766
1999-09-10,1418.7601667008646
1999-09-13,1435.7716724903933
1999-09-14,1425.7615839411558
1999-09-15,1421.856014370386
1999-09-16,1411.3558047234023
1999-09-17,1409.1941921781754
1999-09-20,1423.9751865423987
1999-09-21,1395.0291742284894
1999-09-22,1398.5186266503827
1999-09-23,1402.1162565824839
1999-09-24,1398.3529344347028
1999-09-27,1422.172085694267
1999-09-28,1415.4198586785367
1999-09-29,1395.3191202874275
1999-09-30,1385.2623639160277
1999-10-01,1361.0920735283785
1999-10-04,1370.0394849293343
1999-10-05,1367.09707640401
1999-10-06,1379.5040330364188
1999-10-07,1382.8569489453118
1999-10-08,1412.0255574853143
1999-10-11,1415.506712005139
1999-10-12,1375.8440982381223
1999-10-13,1334.9573545248002
1999-10-14,1320.167565348003
1999-10-15,1261.1477827318884
1999-10-18,1266.3466393248734
1999-10-19,1300.662762142895
1999-10-20,1317.6138284388192
1999-10-21,1322.5475152959393
1999-10-22,1354.1124166358484
1999-10-25,1349.7656722659244
1999-10-26,1355.9002796037973
1999-10-27,1361.7978721331326
1999-10-28,1394.3383120528322
1999-10-29,1428.0778699447694
1999-11-01,1435.255143958601
1999-11-02,1446.784627063585
1999-11-03,1512.0739030541183
1999-11-04,1521.3479583416795
1999-11-05,1545.5183703569064
1999-11-08,1565.7954261218279
1999-11-09,1553.397271254985
1999-11-10,1563.502236342929
1999-11-11,1581.423661865994
1999-11-12,1592.1780626734883
1999-11-15,1609.7835843011
1999-11-16,1607.0743433091081
1999-11-17,1585.9919826752327
1999-11-18,1616.168224550336
1999-11-19,1633.9886119440293
1999-11-22,1598.3444651598895
1999-11-23,1607.8397936159824
1999-11-24,1632.3218368999676
1999-11-25,1652.605038695948
1999-11-26,1667.0510772150913
1999-11-29,1666.794647211002
1999-11-30,1639.9758849863254
1999-12-01,1646.1715817622382
1999-12-02,1680.0925144443033
1999-12-03,1717.4285038178052
1999-12-06,1668.1168441844397
1999-12-07,1663.9908998693877
1999-12-08,1699.7748895999007
1999-12-09,1720.0862489827366
1999-12-10,1737.305893494078
1999-12-13,1729.2199299776705
1999-12-14,1729.1223627754339
1999-12-15,1752.2585509465287
1999-12-16,1742.7337128216293
1999-12-17,1782.7853887497104
1999-12-20,1784.5882014322806
1999-12-21,1787.761683994439
1999-12-22,1768.0826409857596
1999-12-23,1764.5198916231673
1999-12-24,1764.7333280572718
1999-12-27,1762.502622687052
1999-12-28,1784.9002870500642
1999-12-29,1808.9903043350118
1999-12-30,1829.467949157968
1999-12-31,1829.4889027998545
2000-01-03,1809.5348932129898
2000-01-04,1684.3968932075875
2000-01-05,1696.800714615629
2000-01-06,1682.3819502285749
2000-01-07,1752.2309881232818
2000-01-10,1814.130567808828
2000-01-11,1770.3751122081492
2000-01-12,1777.1636947955224
2000-01-13,1838.8584524752348
2000-01-14,1902.277180450045
2000-01-17,1930.9040875831781
2000-01-18,1899.6325750873239
2000-01-19,1877.0864248868716
2000-01-20,1849.84966884003
2000-01-21,1828.237446479067
2000-01-24,1816.5694091161809
2000-01-25,1803.244026782268
2000-01-26,1825.7484321672778
2000-01-27,1839.3562795879095
2000-01-28,1811.1080333461139
2000-01-31,1793.4370473643996
2000-02-01,1825.9315521901754
2000-02-02,1849.2622002599264
2000-02-03,1899.6470950178737
2000-02-04,1966.8692895600107
2000-02-07,2034.4209485367942
2000-02-08,2029.249512196051
2000-02-09,2010.7635488644821
2000-02-10,2063.891423499342
2000-02-11,2049.3645097771514
2000-02-14,2041.5070365505267
2000-02-15,2033.0552966978269
2000-02-16,2029.3035513118466
2000-02-17,2013.5774898216507
2000-02-18,1958.453979862047
2000-02-21,1943.6861402001673
2000-02-22,1878.3937937860912
2000-02-23,1931.7996549769625
2000-02-24,1941.353828747016
2000-02-25,1946.5230509478497
2000-02-28,1971.741168143453
2000-02-29,1995.908590973567
2000-03-01,2032.9987747418818
2000-03-02,2104.449494934292
2000-03-03,2150.24966181822
2000-03-06,2124.543303670767
2000-03-07,2127.621590626278
2000-03-08,2169.937067360957
2000-03-09,2152.647078791478
2000-03-10,2131.1323470161074
2000-03-13,2089.5313916561036
2000-03-14,2066.058207399192
2000-03-15,2065.529195213446
2000-03-16,2060.792847989064
2000-03-17,2069.5494844039977
2000-03-20,2074.6110347808417
2000-03-21,2069.9427375889013
2000-03-22,2058.7088062999355
2000-03-23,2071.0300338654233
2000-03-24,2090.523665423662
2000-03-27,2110.8963058655527
2000-03-28,2069.0784986026492
2000-03-29,2072.2515899091463
2000-03-30,2014.9557610499874
2000-03-31,1995.4801212913349
2000-04-03,1971.8057362327345
2000-04-04,1919.9391090822228
2000-04-05,1910.951707617089
2000-04-06,1971.19652489592
2000-04-07,2014.728809477812
2000-04-10,1979.6709748131748
2000-04-11,1932.0645736940203
2000-04-12,1900.932376837901
2000-04-13,1869.3017826140178
2000-04-14,1771.860776076231
2000-04-17,1747.1691261764688
2000-04-18,1828.8127685078803
2000-04-19,1803.4536543172474
2000-04-20,1811.265439856202
2000-04-21,1811.265439856202
2000-04-24,1796.015836874839
2000-04-25,1886.222213749028
2000-04-26,1895.8214365310507
2000-04-27,1928.699366218952
2000-04-28,1899.2805648076235
2000-05-01,1914.3880097992403
2000-05-02,1924.3464712194007
2000-05-03,1905.8038363281817
2000-05-04,1901.716736065327
2000-05-05,1893.9669580264701
2000-05-08,1848.1137504439564
2000-05-09,1818.0419980017953
2000-05-10,1759.404204012951
2000-05-11,1783.326736157387
2000-05-12,1830.3103636075525
2000-05-15,1843.7692994927593
2000-05-16,1881.1383284212352
2000-05-17,1860.894316318129
2000-05-18,1830.7985220750868
2000-05-19,1765.7724125873099
2000-05-22,1711.661825967718
2000-05-23,1679.8748337913887
2000-05-24,1736.1227071530786
2000-05-25,1711.8079550399864
2000-05-26,1677.0676316967224
2000-05-29,1686.3568627242057
2000-05-30,1736.1451142079732
2000-05-31,1739.368824779461
2000-06-01,1776.4461394291284
2000-06-02,1843.729450688502
2000-06-05,1819.3031777226524
2000-06-06,1723.923960805975
2000-06-07,1705.673041076537
2000-06-08,1714.1268709992462
2000-06-09,1732.2363585359547
2000-06-12,1736.1636068331347
2000-06-13,1751.4944147482952
2000-06-14,1779.2323952612494
2000-06-15,1759.4478539373952
2000-06-16,1719.257775528345
2000-06-19,1718.8579258267082
2000-06-20,1727.004281814241
2000-06-21,1766.5350056201771
2000-06-22,1736.8365220165724
2000-06-23,1728.2459611888175
2000-06-26,1736.5134464240464
2000-06-27,1756.1451305030912
2000-06-28,1751.2010170216674
2000-06-29,1758.7277497488133
2000-06-30,1802.9653512004816
2000-07-03,1909.3759375598186
2000-07-04,1943.5783563095881
2000-07-05,1903.3209971854699
2000-07-06,1891.3183756023464
2000-07-07,1924.176418909604
2000-07-10,1933.0263423890285
2000-07-11,1914.3445884161947
2000-07-12,1960.0798968903237
2000-07-13,1970.407627104331
2000-07-14,1982.3915757299142
2000-07-17,1973.2126022127202
2000-07-18,1959.6686002629413
2000-07-19,1881.4251538013543
2000-07-20,1898.228206329271
2000-07-21,1873.0957891521439
2000-07-24,1855.7802319327982
2000-07-25,1849.072419292188
2000-07-26,1833.6513471282365
2000-07-27,1810.6547821891158
2000-07-28,1789.5152601200343
2000-07-31,1814.5881593408324
2000-08-01,1821.6918032377134
2000-08-02,1855.4019850854281
2000-08-03,1865.2553458300972
2000-08-04,1870.5895843846426
2000-08-07,1885.4948799373392
2000-08-08,1903.6853093568386
2000-08-09,1886.9683255062228
2000-08-10,1852.8986039688823
2000-08-11,1873.978832508914
2000-08-14,1882.6627444260248
2000-08-15,1862.180229999687
2000-08-16,1865.755415456768
2000-08-17,1871.1344690212327
2000-08-18,1850.3128372712638
2000-08-21,1844.6641163199174
2000-08-22,1860.0645062923375
2000-08-23,1871.7501986913112
2000-08-24,1846.577831747319
2000-08-25,1822.639679565701
2000-08-28,1846.387424304275
2000-08-29,1863.2349839979272
2000-08-30,1915.7417660188307
2000-08-31,1943.8398279291193
2000-09-01,1937.575421162906
2000-09-04,1945.4676014301676
2000-09-05,1969.9835004251179
2000-09-06,1974.8213212866578
2000-09-07,2018.6250519444334
2000-09-08,2013.496907517281
2000-09-11,2010.0658605997721
2000-09-12,1989.3438718275845
2000-09-13,1999.1882206883124
2000-09-14,2013.546220227739
2000-09-15,2010.6496497986404
2000-09-18,1969.44282182172
2000-09-19,1977.5026179399492
2000-09-20,2002.543499134599
2000-09-21,1956.0149032150098
2000-09-22,1881.9348935177868
2000-09-25,1910.3569285037038
2000-09-26,1865.8619147264112
2000-09-27,1843.6151120343363
2000-09-28,1863.9418448182944
2000-09-29,1840.4229029202968
2000-10-02,1825.603693642438
2000-10-03,1832.1916316053666
2000-10-04,1854.0196470030812
2000-10-05,1864.1226703974019
2000-10-06,1821.657621078262
2000-10-09,1814.0234750386458
2000-10-10,1806.3052490407022
2000-10-11,1754.6032998677874
2000-10-12,1731.4155536933695
2000-10-13,1747.8663315141976
2000-10-16,1763.7912742913218
2000-10-17,1726.0339884529271
2000-10-18,1735.428109503871
2000-10-19,1806.0385574389688
2000-10-20,1801.8232770171905
2000-10-23,1785.7687252704018
2000-10-24,1825.4821046682302
2000-10-25,1822.6650388215476
2000-10-26,1846.7730394142031
2000-10-27,1865.0615189602195
2000-10-30,1872.6260583602661
2000-10-31,1904.2327658809793
2000-11-01,1881.0565186101733
2000-11-02,1880.0226751786456
2000-11-03,1843.851434559111
2000-11-06,1857.906274337509
2000-11-07,1877.3909081284353
2000-11-08,1872.8762161090015
2000-11-09,1840.8589039878384
2000-11-10,1815.9862762506223
2000-11-13,1786.8946087905128
2000-11-14,1831.17570975101
2000-11-15,1841.8448641421799
2000-11-16,1847.277437028865
2000-11-17,1870.2637773697568
2000-11-20,1883.578676950176
2000-11-21,1868.3871332701808
2000-11-22,1826.2210226956738
2000-11-23,1840.444539655238
2000-11-24,1866.0320821328685
2000-11-27,1842.7373136104447
2000-11-28,1792.8117412628678
2000-11-29,1778.2277643113912
2000-11-30,1707.2930545204833
2000-12-01,1702.3416344135437
2000-12-04,1648.5660004387257
2000-12-05,1725.6161773370027
2000-12-06,1721.2056474979565
2000-12-07,1706.445133513791
2000-12-08,1714.284730775071
2000-12-11,1742.942078656218
2000-12-12,1744.8996171004728
2000-12-13,1730.730607152117
2000-12-14,1700.4586434862535
2000-12-15,1658.9755820031717
2000-12-18,1663.4413032345585
2000-12-19,1667.7971758178294
2000-12-20,1575.8854593001718
2000-12-21,1572.8868248331382
2000-12-22,1572.0653318119903
2000-12-25,1572.0653318119903
2000-12-26,1569.0239648278841
2000-12-27,1570.9411162366882
2000-12-28,1585.9831064353898
2000-12-29,1569.488043065793
2001-01-01,1569.488043065793
2001-01-02,1534.9916939316604
2001-01-03,1587.5650626866407
2001-01-04,1648.635626508492
2001-01-05,1608.2518407121358
2001-01-08,1619.7011706899218
2001-01-09,1642.8401745475246
2001-01-10,1619.4537410744294
2001-01-11,1626.8287876822565
2001-01-12,1632.5136973722804
2001-01-15,1648.367171670729
2001-01-16,1646.921023424231
2001-01-17,1690.6479473443028
2001-01-18,1697.3640251554884
2001-01-19,1741.8300356166149
2001-01-22,1740.6563190380268
2001-01-23,1765.4816711361377
2001-01-24,1791.8957881846018
2001-01-25,1790.607645375398
2001-01-26,1809.1969993759312
2001-01-29,1824.388046760462
2001-01-30,1833.7714450135302
2001-01-31,1827.8140920519782
2001-02-01,1806.5760023725238
2001-02-02,1804.5013354509802
2001-02-05,1783.2099433731626
2001-02-06,1797.7870797283997
2001-02-07,1772.923542956567
2001-02-08,1810.1972463873979
2001-02-09,1795.7574373472326
2001-02-12,1794.1717451432428
2001-02-13,1795.8439755369816
2001-02-14,1789.975084651347
2001-02-15,1830.9196915502919
2001-02-16,1792.3212785373291
2001-02-19,1788.310542343403
2001-02-20,1785.675747139077
2001-02-21,1721.4740618118037
2001-02-22,1730.5127901638816
2001-02-23,1717.4908415425257
2001-02-26,1737.965749699325
2001-02-27,1715.8749343144405
2001-02-28,1701.3246357312676
2001-03-01,1691.449154036754
2001-03-02,1694.9783722732634
2001-03-05,1717.080041369347
2001-03-06,1737.046285285227
2001-03-07,1757.6679486773912
2001-03-08,1760.732883764481
2001-03-09,1743.2120618835133
2001-03-12,1687.4619497002682
2001-03-13,1716.0587698667962
2001-03-14,1696.2210107165972
2001-03-15,1700.9812386822011
2001-03-16,1722.6008803775037
2001-03-19,1735.308167565576
2001-03-20,1698.8440294502072
2001-03-21,1706.3010888948488
2001-03-22,1681.9533158588736
2001-03-23,1657.024324250532
2001-03-26,1684.513203817575
2001-03-27,1707.9695250275252
2001-03-28,1701.0597081239132
2001-03-29,1701.9443892364907
2001-03-30,1717.9891303487955
2001-04-02,1723.925255564249
2001-04-03,1683.4106414684375
2001-04-04,1650.6106106542263
2001-04-05,1699.1608113351388
2001-04-06,1694.9441496616876
2001-04-09,1718.6107301367779
2001-04-10,1782.0233974927482
2001-04-11,1799.634043332589
2001-04-12,1776.6576628547673
2001-04-13,1776.5989328158703
2001-04-16,1776.1033004156427
2001-04-17,1813.5128810147903
2001-04-18,1875.7666455322324
2001-04-19,1801.2962285087644
2001-04-20,1746.9727231862414
2001-04-23,1732.2858609126113
2001-04-24,1757.482486887539
2001-04-25,1753.4273980235243
2001-04-26,1785.1748461133473
2001-04-27,1812.388933907654
2001-04-30,1835.472846708826
2001-05-01,1823.6363250048837
2001-05-02,1840.9602531964808
2001-05-03,1833.82897757622
2001-05-04,1843.8187097700795
2001-05-07,1843.2683018036164
2001-05-08,1846.8852883100844
2001-05-09,1867.9120957569994
2001-05-10,1876.951406218714
2001-05-11,1891.7770398610887
2001-05-14,1881.2077727516637
2001-05-15,1863.667111508168
2001-05-16,1870.5247374837988
2001-05-17,1972.17821878706
2001-05-18,2008.2209349708216
2001-05-21,2023.0176772473876
2001-05-22,2057.9108451223315
2001-05-23,2084.62796409829
2001-05-24,2073.4912008362844
2001-05-25,2069.317379720453
2001-05-28,2064.0284068883466
2001-05-29,2069.728279419332
2001-05-30,2033.5318422540645
2001-05-31,2067.2629332451274
2001-06-01,2071.4656060435573
2001-06-04,2082.3865440127843
2001-06-05,2079.3486723298315
2001-06-06,2107.496279313644
2001-06-07,2110.617468639249
2001-06-08,2113.989158023092
2001-06-11,2124.899504434453
2001-06-12,2110.7508847304566
2001-06-13,2097.784019995143
2001-06-14,2081.2456349307704
2001-06-15,2038.9291413962835
2001-06-18,1999.0771725538232
2001-06-19,1969.886181668091
2001-06-20,1999.6300589386412
2001-06-21,2022.794543552689
2001-06-22,2021.0683963920214
2001-06-25,2013.2023618147514
2001-06-26,2010.285114875143
2001-06-27,2017.3246847541845
2001-06-28,2036.7776401180947
2001-06-29,2053.128409489537
2001-07-02,2089.381609118187
2001-07-03,2087.9811278430006
2001-07-04,2087.9314176370804
2001-07-05,2093.8325182806198
2001-07-06,2037.1819184683231
2001-07-09,2032.1032515881757
2001-07-10,2010.666483748122
2001-07-11,1924.3078697334033
2001-07-12,1902.2859812088293
2001-07-13,1899.416665274226
2001-07-16,1874.469964465488
2001-07-17,1913.0661349328886
2001-07-18,1875.0852952298085
2001-07-19,1873.1653805468188
2001-07-20,1873.8727935132108
2001-07-23,1898.7535866042542
2001-07-24,1874.3086351133084
2001-07-25,1864.061497429468
2001-07-26,1887.753352065495
2001-07-27,1895.5955906296922
2001-07-30,1907.2666139094322
2001-07-31,1889.7701531988032
2001-08-01,1880.8866591411645
2001-08-02,1902.8550309200862
2001-08-03,1898.3816025556594
2001-08-06,1894.758471653124
2001-08-07,1907.209943789212
2001-08-08,1919.5476475372193
2001-08-09,1894.8376543635418
2001-08-10,1886.5685805801268
2001-08-13,1887.3281229406266
2001-08-14,1884.1166037728171
2001-08-15,1840.9199931520136
2001-08-16,1826.1276774688797
2001-08-17,1766.5501671380869
2001-08-20,1775.8242001095743
2001-08-21,1784.1583097261462
2001-08-22,1793.3614973487347
2001-08-23,1795.2628011601967
2001-08-24,1816.9204797804323
2001-08-27,1821.068579386009
2001-08-28,1806.9545853273676
2001-08-29,1820.4346109105638
2001-08-30,1808.0097154917214
2001-08-31,1804.5123038462589
2001-09-03,1794.678340729021
2001-09-04,1813.2632076946811
2001-09-05,1793.1246514963223
2001-09-06,1742.0708197796623
2001-09-07,1711.0991465679742
2001-09-10,1706.793983016977
2001-09-11,1582.3704924122196
2001-09-12,1596.3605637900332
2001-09-13,1579.9782444428404
2001-09-14,1545.8197711147495
2001-09-17,1517.6394728870491
2001-09-18,1517.5568063814826
2001-09-19,1499.870211606717
2001-09-20,1446.0282421315408
2001-09-21,1459.7358318195932
2001-09-24,1519.283002230143
2001-09-25,1499.4260414583478
2001-09-26,1497.9674970971807
2001-09-27,1494.2818084913552
2001-09-28,1518.9453161879353
2001-10-01,1508.8211430261063
2001-10-02,1501.7305028217647
2001-10-03,1492.1034100631268
2001-10-04,1517.4486515717201
2001-10-05,1503.2848067702016
2001-10-08,1497.6010566662108
2001-10-09,1509.326475941119
2001-10-10,1567.9677321488314
2001-10-11,1621.9774709586377
2001-10-12,1580.8350988610025
2001-10-15,1559.7166767078782
2001-10-16,1579.6966697262135
2001-10-17,1593.162010701087
2001-10-18,1591.1341072494624
2001-10-19,1615.7330317125152
2001-10-22,1620.6675660382668
2001-10-23,1628.8762654160066
2001-10-24,1652.367594783186
2001-10-25,1636.3646454924217
2001-10-26,1634.1087562461266
2001-10-29,1583.5726488072798
2001-10-30,1562.2295152532306
2001-10-31,1584.5262352863776
2001-11-01,1586.6280669677635
2001-11-02,1593.593117602658
2001-11-05,1630.485445533126
2001-11-06,1634.0081198201278
2001-11-07,1628.8467951574823
2001-11-08,1648.0955185599341
2001-11-09,1625.9923195483298
2001-11-12,1607.7839280193375
2001-11-13,1662.2898127134606
2001-11-14,1683.4400098630185
2001-11-15,1695.8316173157848
2001-11-16,1671.7615048708512
2001-11-19,1694.8094044534976
2001-11-20,1681.2607740537699
2001-11-21,1688.4555966362702
2001-11-22,1685.2973869131777
2001-11-23,1704.2379310893282
2001-11-26,1705.6121601704656
2001-11-27,1706.3172820753612
2001-11-28,1683.0530243490587
2001-11-29,1673.836062740111
2001-11-30,1656.9082941082095
2001-12-03,1682.5489183545703
2001-12-04,1699.5279750884358
2001-12-05,1745.5035801258632
2001-12-06,1750.6001067889397
2001-12-07,1761.4522426210071
2001-12-10,1758.5680523399863
2001-12-11,1746.2830932851896
2001-12-12,1736.8712332820246
2001-12-13,1731.6174745088251
2001-12-14,1749.6892101404567
2001-12-17,1764.1656710358018
2001-12-18,1777.3008953902124
2001-12-19,1792.3863254865955
2001-12-20,1806.5099423529327
2001-12-21,1860.2570734022574
2001-12-24,1879.4558983816657
2001-12-25,1879.4558983816657
2001-12-26,1874.8651052549737
2001-12-27,1864.3542487021805
2001-12-28,1862.7974878011833
2001-12-31,1821.9243121440315
2002-01-01,1821.9243121440315
2002-01-02,1829.0858996311524
2002-01-03,1889.629984597391
2002-01-04,1907.0029039744747
2002-01-07,1850.0230545085994
2002-01-08,1855.134529081572
2002-01-09,1833.2203334542069
2002-01-10,1795.4290043366486
2002-01-11,1791.1825772288882
2002-01-14,1789.8358306024984
2002-01-15,1841.1002467188223
2002-01-16,1848.194632040844
2002-01-17,1850.1355777268288
2002-01-18,1853.4550562983395
2002-01-21,1866.9794962237402
2002-01-22,1857.9836448752806
2002-01-23,1894.9651452089843
2002-01-24,1907.1653855309482
2002-01-25,1945.9843936644904
2002-01-28,1953.639769058919
2002-01-29,1931.2605404291792
2002-01-30,1918.860436628378
2002-01-31,1956.301165577302
2002-02-01,1949.4879080921908
2002-02-04,1923.005172842858
2002-02-05,1915.1374348443123
2002-02-06,1906.9674249009024
2002-02-07,1898.7968837338503
2002-02-08,1877.2493540030075
2002-02-11,1835.4529512925212
2002-02-12,1857.50731675149
2002-02-13,1890.313645720719
2002-02-14,1890.5317086672435
2002-02-15,1881.6108509388523
2002-02-18,1889.6378474850358
2002-02-19,1860.2045723793578
2002-02-20,1848.1504490677273
2002-02-21,1841.943185357884
2002-02-22,1811.346731982831
2002-02-25,1846.7940972335987
2002-02-26,1868.2363465129695
2002-02-27,1912.3954921981272
2002-02-28,1894.6635970517455
2002-03-01,1937.5623159736035
2002-03-04,1966.2891993916492
2002-03-05,1965.6406246633653
2002-03-06,1975.9125263668539
2002-03-07,1944.6830126478105
2002-03-08,1989.6580225606804
2002-03-11,1981.944526977147
2002-03-12,2006.4063185443304
2002-03-13,1980.5249928517646
2002-03-14,1954.1588513147233
2002-03-15,1973.8757739356515
2002-03-18,2002.4449685044563
2002-03-19,2020.2903128593832
2002-03-20,2007.109265425937
2002-03-21,2015.798061101671
2002-03-22,2028.152251177094
2002-03-25,2002.7670665232263
2002-03-26,1997.6064744624055
2002-03-27,2017.3100651714333
2002-03-28,2022.1407814487277
2002-03-29,2022.1407814487277
2002-04-01,2009.1460234613774
2002-04-02,1995.6343387976185
2002-04-03,1965.985820885222
2002-04-04,1969.1677192181116
2002-04-05,1999.9354027005113
2002-04-08,1992.8975709826934
2002-04-09,1992.66761298603
2002-04-10,2038.7876590563271
2002-04-11,2008.276436620865
2002-04-12,2004.9862747276723
2002-04-15,1990.0297548490207
2002-04-16,2015.6870913906232
2002-04-17,2013.9963256896929
2002-04-18,1988.011705216215
2002-04-19,1987.358621420233
2002-04-22,1961.5440837273495
2002-04-23,1948.5685780205727
2002-04-24,1960.3141324317205
2002-04-25,1925.076921435259
2002-04-26,1934.4498811294038
2002-04-29,1905.2459567902872
2002-04-30,1924.8764977208707
2002-05-01,1901.1657201769585
2002-05-02,1918.5792796824903
2002-05-03,1885.8044142982328
2002-05-06,1891.7599671813807
2002-05-07,1868.1071359700134
2002-05-08,1909.116376325124
2002-05-09,1874.7437966034595
2002-05-10,1847.569607312473
2002-05-13,1857.9677351643807
2002-05-14,1879.7157366406632
2002-05-15,1879.290425145828
2002-05-16,1901.2360624153227
2002-05-17,1882.7356209040918
2002-05-20,1862.6572497125792
2002-05-21,1849.349695036142
2002-05-22,1826.214976297341
2002-05-23,1841.7702193841305
2002-05-24,1826.2416919653745
