Date,HONG KONG-LISTED SOUTHBOUND
1999-11-04,1092.4417173688691
1999-11-05,1093.9173262453169
1999-11-08,1098.188431782391
1999-11-09,1099.8589622213851
1999-11-10,1121.267519944829
1999-11-11,1126.729176350647
1999-11-12,1146.4571497332258
1999-11-15,1167.2300186982748
1999-11-16,1180.9606346363098
1999-11-17,1186.409477195825
1999-11-18,1195.7310577676687
1999-11-19,1223.6241438339578
1999-11-22,1226.6548677361325
1999-11-23,1230.8006549124282
1999-11-24,1246.6831460793767
1999-11-25,1216.4135598253627
1999-11-26,1250.845577906613
1999-11-29,1263.7386435810852
1999-11-30,1253.2398872513702
1999-12-01,1263.4632389923026
1999-12-02,1290.2094134197268
1999-12-03,1310.4055772584195
1999-12-06,1302.159520791484
1999-12-07,1296.8410131258179
1999-12-08,1290.1528879225946
1999-12-09,1328.4469843431725
1999-12-10,1332.03483232682
1999-12-13,1350.7434571766278
1999-12-14,1339.906441147872
1999-12-15,1305.18657784332
1999-12-16,1267.6857438675368
1999-12-17,1308.0371120520301
1999-12-20,1323.5333928353466
1999-12-21,1323.7646249900326
1999-12-22,1319.0387585695896
1999-12-23,1313.6103545824908
1999-12-24,1345.0807119324716
1999-12-27,1349.2571331466675
1999-12-28,1348.5618416108748
1999-12-29,1328.4365310422324
1999-12-30,1352.679703983154
1999-12-31,1352.7550910570442
2000-01-03,1344.215912941095
2000-01-04,1303.5627916186706
2000-01-05,1219.654523022662
2000-01-06,1171.1742310704435
2000-01-07,1205.5692026899592
2000-01-10,1219.665076412266
2000-01-11,1207.4740114055535
2000-01-12,1203.1308332714123
2000-01-13,1205.3856986609512
2000-01-14,1227.1357723099197
2000-01-17,1228.5234703181811
2000-01-18,1233.4937540216815
2000-01-19,1196.5813566989307
2000-01-20,1198.313879377027
2000-01-21,1186.803291273639
2000-01-24,1204.4902370929722
2000-01-25,1187.4662849122435
2000-01-26,1216.5635981880491
2000-01-27,1259.6253619410504
2000-01-28,1284.5117049292767
2000-01-31,1243.7938452021365
2000-02-01,1256.2841998759097
2000-02-02,1265.4028092173176
2000-02-03,1247.4925014397224
2000-02-04,1253.1565281660573
2000-02-07,1255.0962125328522
2000-02-08,1225.4267212614088
2000-02-09,1252.287050115168
2000-02-10,1263.451397760202
2000-02-11,1317.7235412367952
2000-02-14,1301.328326402683
2000-02-15,1263.9935772473705
2000-02-16,1305.725778490966
2000-02-17,1306.3394269530713
2000-02-18,1284.509104648706
2000-02-21,1259.938059026234
2000-02-22,1215.9058173004892
2000-02-23,1225.749838672714
2000-02-24,1271.9522454397052
2000-02-25,1291.4630731511818
2000-02-28,1278.6842861150192
2000-02-29,1296.1760219823102
2000-03-01,1264.7485988169465
2000-03-02,1258.2133883928598
2000-03-03,1281.5630170077698
2000-03-06,1311.520885650401
2000-03-07,1324.907557579778
2000-03-08,1347.6845987097054
2000-03-09,1321.1605504771667
2000-03-10,1345.555763955278
2000-03-13,1304.6815252234608
2000-03-14,1287.1522124486319
2000-03-15,1271.0440482595225
2000-03-16,1247.9444615564764
2000-03-17,1301.2252340459074
2000-03-20,1281.9987399189183
2000-03-21,1274.1458656980874
2000-03-22,1308.947058537266
2000-03-23,1317.48819988187
2000-03-24,1332.7229747158701
2000-03-27,1364.1626427662188
2000-03-28,1364.4008226705287
2000-03-29,1370.8120103000626
2000-03-30,1345.8451512469403
2000-03-31,1336.9581982961442
2000-04-03,1296.818866800718
2000-04-04,1299.1895941171701
2000-04-05,1267.1100749748384
2000-04-06,1282.1305322619064
2000-04-07,1287.029317392103
2000-04-10,1287.0114974815024
2000-04-11,1268.6740579027905
2000-04-12,1295.3717116199823
2000-04-13,1273.014992466144
2000-04-14,1266.5846519221177
2000-04-17,1185.0870671020093
2000-04-18,1220.3111472661612
2000-04-19,1237.587989155219
2000-04-20,1236.2293655226586
2000-04-21,1236.3106116789947
2000-04-24,1236.1479997374638
2000-04-25,1253.8684768443227
2000-04-26,1257.553288079082
2000-04-27,1285.280688630808
2000-04-28,1296.2895518529344
2000-05-01,1300.3366219208147
2000-05-02,1295.0215393386263
2000-05-03,1307.3104542290266
2000-05-04,1289.1751610411827
2000-05-05,1282.596456645556
2000-05-08,1253.8532436345013
2000-05-09,1230.498612846477
2000-05-10,1202.684995269515
2000-05-11,1212.7945568455762
2000-05-12,1251.6172666597943
2000-05-15,1232.135614447828
2000-05-16,1266.8973430671922
2000-05-17,1273.2853486772128
2000-05-18,1238.3053985611787
2000-05-19,1244.8571193749776
2000-05-22,1207.046990764569
2000-05-23,1205.5327787555743
2000-05-24,1189.0236660158625
2000-05-25,1179.8578650890852
2000-05-26,1133.5550561998882
2000-05-29,1134.0260992407384
2000-05-30,1127.220778789881
2000-05-31,1173.2460520754855
2000-06-01,1187.7045485801043
2000-06-02,1189.7377756707115
2000-06-05,1228.1877395538452
2000-06-06,1209.689478711609
2000-06-07,1225.0579573135153
2000-06-08,1220.5198245792062
2000-06-09,1241.5133352502323
2000-06-12,1238.5877942202608
2000-06-13,1206.8282641890305
2000-06-14,1221.599263744637
2000-06-15,1242.3799105868202
2000-06-16,1253.0775151420364
2000-06-19,1242.3651621284935
2000-06-20,1235.583219466451
2000-06-21,1251.9514674665402
2000-06-22,1242.0080966839296
2000-06-23,1234.0747519103359
2000-06-26,1245.9423528590564
2000-06-27,1243.2461183353914
2000-06-28,1253.37298788777
2000-06-29,1233.2970577944343
2000-06-30,1224.165681640089
2000-07-03,1231.370386962928
2000-07-04,1240.7931121512627
2000-07-05,1248.5424840109665
2000-07-06,1246.166096762966
2000-07-07,1273.275494749844
2000-07-10,1298.6886016105857
2000-07-11,1315.7129174309127
2000-07-12,1350.6159288298256
2000-07-13,1356.4354071198652
2000-07-14,1360.5489545972257
2000-07-17,1378.1361221342127
2000-07-18,1356.6155471374616
2000-07-19,1393.263618933783
2000-07-20,1398.8827679489793
2000-07-21,1404.8732959644242
2000-07-24,1392.8361672145872
2000-07-25,1363.812440556576
2000-07-26,1380.5221599429722
2000-07-27,1377.6879532461771
2000-07-28,1373.6293419312801
2000-07-31,1354.0376837949516
2000-08-01,1362.0223478919747
2000-08-02,1406.9839240454091
2000-08-03,1421.1164270041493
2000-08-04,1429.2275092846473
2000-08-07,1454.4442471085101
2000-08-08,1427.7514655440416
2000-08-09,1431.8145337173758
2000-08-10,1426.1768395515942
2000-08-11,1427.1174399706915
2000-08-14,1413.487794301077
2000-08-15,1430.857548397052
2000-08-16,1450.5790245559351
2000-08-17,1436.2646923447521
2000-08-18,1433.601352849402
2000-08-21,1450.7613672124069
2000-08-22,1476.6439335901343
2000-08-23,1465.3314213836984
2000-08-24,1454.0283017258184
2000-08-25,1435.2201178731634
2000-08-28,1418.4946996516528
2000-08-29,1440.653986509887
2000-08-30,1434.8133617323158
2000-08-31,1442.1256606134698
2000-09-01,1448.8993556310259
2000-09-04,1479.9334807383905
2000-09-05,1488.6152321090167
2000-09-06,1502.185946763118
2000-09-07,1502.0255928963613
2000-09-08,1497.3128920450108
2000-09-11,1487.6099261051293
2000-09-12,1455.5974412926764
2000-09-13,1449.0750602755609
2000-09-14,1433.2856416108534
2000-09-15,1422.9974082061406
2000-09-18,1376.597750185622
2000-09-19,1384.6694022363004
2000-09-20,1396.6379664763015
2000-09-21,1351.0366217557025
2000-09-22,1264.0725172470518
2000-09-25,1340.9430760065484
2000-09-26,1322.177056333325
2000-09-27,1335.9974174758377
2000-09-28,1330.9858116966336
2000-09-29,1351.626804034245
2000-10-02,1352.9139666338544
2000-10-03,1376.2222118994914
2000-10-04,1385.0709001286746
2000-10-05,1404.6345430636143
2000-10-06,1404.3295160322289
2000-10-09,1367.3115838288809
2000-10-10,1356.9072614218437
2000-10-11,1310.2093667612185
2000-10-12,1325.835610559926
2000-10-13,1300.8273710338235
2000-10-16,1343.5507865693517
2000-10-17,1332.9116369030974
2000-10-18,1300.2307701639895
2000-10-19,1305.7397830551715
2000-10-20,1359.3172363085291
2000-10-23,1375.8438095171693
2000-10-24,1363.0838697598733
2000-10-25,1388.7042497273774
2000-10-26,1379.7887573236233
2000-10-27,1347.3980326226215
2000-10-30,1339.4682046043881
2000-10-31,1346.8704510710825
2000-11-01,1376.928882684735
2000-11-02,1370.0837520239634
2000-11-03,1389.4660971205246
2000-11-06,1397.5290144304877
2000-11-07,1410.3355749087143
2000-11-08,1402.936719100122
2000-11-09,1390.5913121779251
2000-11-10,1372.6152469057604
2000-11-13,1326.800793369248
2000-11-14,1361.2365688630302
2000-11-15,1354.6155854979195
2000-11-16,1376.7640447329886
2000-11-17,1370.8414098761814
2000-11-20,1391.3655016149444
2000-11-21,1384.8934261711825
2000-11-22,1353.6930579677137
2000-11-23,1336.658671271118
2000-11-24,1329.7720637547711
2000-11-27,1336.1080637686216
2000-11-28,1324.2950139196894
2000-11-29,1278.5164822679244
2000-11-30,1240.8293500420396
2000-12-01,1272.109669482281
2000-12-04,1256.220770400827
2000-12-05,1266.2926368109456
2000-12-06,1311.5629057069089
2000-12-07,1296.9813439279205
2000-12-08,1312.5511450213753
2000-12-11,1347.1511493318608
2000-12-12,1341.8246593541437
2000-12-13,1367.2159557158634
2000-12-14,1338.4365866686821
2000-12-15,1277.2766834170354
2000-12-18,1281.7993889581642
2000-12-19,1307.473566526101
2000-12-20,1267.0204061161292
2000-12-21,1240.014753173389
2000-12-22,1233.9974989772602
2000-12-25,1234.0052011013672
2000-12-26,1226.8437860142246
2000-12-27,1226.9760810986809
2000-12-28,1240.6783218467924
2000-12-29,1247.9414237568487
2001-01-01,1247.9414237568487
2001-01-02,1216.4819339525955
2001-01-03,1196.4843597124764
2001-01-04,1250.1169090786723
2001-01-05,1259.7493135756329
2001-01-08,1257.2505250456188
2001-01-09,1276.5289435560526
2001-01-10,1268.2651983685435
2001-01-11,1229.3674576061007
2001-01-12,1243.5628102815185
2001-01-15,1247.217493063142
2001-01-16,1251.9082690191835
2001-01-17,1258.2509993913616
2001-01-18,1261.1032869524931
2001-01-19,1305.8866505956075
2001-01-22,1320.7473874642628
2001-01-23,1313.283709061588
2001-01-24,1336.6306855395724
2001-01-25,1340.561357024003
2001-01-26,1337.9269198287284
2001-01-29,1346.0726564396248
2001-01-30,1321.025144207004
2001-01-31,1331.0242970241106
2001-02-01,1318.7276719734132
2001-02-02,1319.4702289444176
2001-02-05,1292.4425415873034
2001-02-06,1310.5554919180922
2001-02-07,1317.7743683242527
2001-02-08,1326.2706631718713
2001-02-09,1317.8611038403935
2001-02-12,1299.2091667013565
2001-02-13,1323.3156559268418
2001-02-14,1329.9718595950146
2001-02-15,1344.5646319649368
2001-02-16,1320.110423436772
2001-02-19,1306.3324869252126
2001-02-20,1325.9401026890976
2001-02-21,1309.5922584929472
2001-02-22,1297.5888070836031
2001-02-23,1310.9438948460559
2001-02-26,1307.6785547499035
2001-02-27,1256.1054959086644
2001-02-28,1246.078377903089
2001-03-01,1202.1617959220982
2001-03-02,1175.456178590817
2001-03-05,1192.502613661852
2001-03-06,1204.6484953085853
2001-03-07,1199.265092247186
2001-03-08,1194.3099013036142
2001-03-09,1193.1985998880054
2001-03-12,1162.0502167681238
2001-03-13,1148.594046292093
2001-03-14,1147.6490522908796
2001-03-15,1167.5282950730225
2001-03-16,1181.0807135986493
2001-03-19,1173.973211479628
2001-03-20,1150.267572671624
2001-03-21,1149.8969475478032
2001-03-22,1126.958074393471
2001-03-23,1116.8456926004133
2001-03-26,1142.5099094204725
2001-03-27,1122.7323984379213
2001-03-28,1144.6399780573013
2001-03-29,1139.5397011182895
2001-03-30,1147.4525956781051
2001-04-02,1150.731185493088
2001-04-03,1133.3319948021306
2001-04-04,1073.595416260886
2001-04-05,1081.064703567743
2001-04-06,1095.323383035302
2001-04-09,1080.6927956356928
2001-04-10,1094.1548796186219
2001-04-11,1139.7050533255983
2001-04-12,1149.1315751580146
2001-04-13,1149.1342183789457
2001-04-16,1161.0469096894735
2001-04-17,1133.9265783215167
2001-04-18,1175.5369577203458
2001-04-19,1202.3388774187076
2001-04-20,1181.130336017155
2001-04-23,1171.9575167040343
2001-04-24,1175.4496431181349
2001-04-25,1166.000587257932
2001-04-26,1161.8514907688611
2001-04-27,1183.7453666852655
2001-04-30,1191.8255799048861
2001-05-01,1185.5556868921783
2001-05-02,1216.8235220935348
2001-05-03,1199.6890733737746
2001-05-04,1173.1421437883191
2001-05-07,1198.7200230612227
2001-05-08,1202.3053426805877
2001-05-09,1208.2703746533757
2001-05-10,1210.6659289877925
2001-05-11,1228.0319819957595
2001-05-14,1200.6218765429003
2001-05-15,1197.5881898238379
2001-05-16,1197.5066869254813
2001-05-17,1225.3685148682052
2001-05-18,1213.572795422818
2001-05-21,1238.2927695567416
2001-05-22,1263.9400371229942
2001-05-23,1270.381377674699
2001-05-24,1271.5000869152843
2001-05-25,1268.1361616132504
2001-05-28,1262.5123790586981
2001-05-29,1262.638166476542
2001-05-30,1242.2046427318503
2001-05-31,1237.4389966178255
2001-06-01,1237.3175665037415
2001-06-04,1246.250982357574
2001-06-05,1265.3506876290737
2001-06-06,1272.7304305000594
2001-06-07,1277.7438422706075
2001-06-08,1286.2567398260092
2001-06-11,1280.974876571561
2001-06-12,1250.1015351617611
2001-06-13,1236.981077381084
2001-06-14,1201.7833773209215
2001-06-15,1185.2667208043245
2001-06-18,1178.4714744088762
2001-06-19,1198.2447620812084
2001-06-20,1188.4877623848463
2001-06-21,1205.9923900431882
2001-06-22,1198.9317107015065
2001-06-25,1189.4422431788978
2001-06-26,1173.886092769014
2001-06-27,1177.6750358608151
2001-06-28,1177.4868295291474
2001-06-29,1194.4357511534834
2001-07-02,1194.8714583059148
2001-07-03,1205.791578353141
2001-07-04,1211.6272221776408
2001-07-05,1205.268138925528
2001-07-06,1194.3883698686868
2001-07-09,1159.3768836904421
2001-07-10,1156.9331018806824
2001-07-11,1133.0721996490063
2001-07-12,1153.6353835196085
2001-07-13,1151.407455759806
2001-07-16,1147.583684378832
2001-07-17,1142.6926280721516
2001-07-18,1114.027367610382
2001-07-19,1107.9055158526735
2001-07-20,1107.475014012678
2001-07-23,1108.8480180737788
2001-07-24,1098.4984392410827
2001-07-25,1092.4683407308123
2001-07-26,1079.4209833331777
2001-07-27,1095.9241206348977
2001-07-30,1087.3439404693117
2001-07-31,1110.0886727620834
2001-08-01,1118.317812777428
2001-08-02,1112.4699247764847
2001-08-03,1092.0463068798097
2001-08-06,1089.3116327362723
2001-08-07,1087.471911242125
2001-08-08,1085.7667411007142
2001-08-09,1048.0255996681176
2001-08-10,1050.3004801024977
2001-08-13,1038.53762164181
2001-08-14,1061.2537407571895
2001-08-15,1058.5091095820417
2001-08-16,1041.863126145111
2001-08-17,1039.4799967531353
2001-08-20,1024.230387690278
2001-08-21,1023.5016485808193
2001-08-22,1004.7931776754815
2001-08-23,1023.194337947844
2001-08-24,1006.5490140051395
2001-08-27,1019.5843553752848
2001-08-28,1021.3065915864836
2001-08-29,1016.1891094783944
2001-08-30,1022.5907700324808
2001-08-31,1006.30147162234
2001-09-03,999.2875098632614
2001-09-04,1032.2462577803183
2001-09-05,1019.195774422339
2001-09-06,994.8105301594208
2001-09-07,952.9091426282577
2001-09-10,955.498879946873
2001-09-11,950.6502195735135
2001-09-12,867.2021862941615
2001-09-13,870.1307285244045
2001-09-14,861.6393728311959
2001-09-17,824.6858478788686
2001-09-18,819.2482502537456
2001-09-19,834.4150564746291
2001-09-20,813.9012636213913
2001-09-21,782.7788072194571
2001-09-24,812.1148477087257
2001-09-25,806.1795602914646
2001-09-26,822.4082325057209
2001-09-27,843.4393149617898
2001-09-28,885.1041386580857
2001-10-01,880.3670802259326
2001-10-02,879.9544928926114
2001-10-03,872.3374260651578
2001-10-04,918.8846216289975
2001-10-05,914.8116834468394
2001-10-08,890.7539120391714
2001-10-09,922.4403172846482
2001-10-10,920.8197975043662
2001-10-11,949.9312978539523
2001-10-12,927.0127467243725
2001-10-15,914.6716245831277
2001-10-16,917.4030239014592
2001-10-17,934.5749472548524
2001-10-18,906.8230770838542
2001-10-19,904.9427128378338
2001-10-22,906.9832464233778
2001-10-23,945.5866025857931
2001-10-24,945.9212475476965
2001-10-25,941.1294404286402
2001-10-26,961.3124693552305
2001-10-29,930.3489126655041
2001-10-30,915.1149039195718
2001-10-31,924.2811165033687
2001-11-01,924.4434275083103
2001-11-02,930.8128329342359
2001-11-05,958.8216372975367
2001-11-06,953.8008394302597
2001-11-07,945.9738350542805
2001-11-08,976.9904464874382
2001-11-09,981.1907961204543
2001-11-12,978.6463008736465
2001-11-13,996.2687810097013
2001-11-14,1020.2294890932259
2001-11-15,1046.4010497964541
2001-11-16,1043.158119264041
2001-11-19,1056.3513333630776
2001-11-20,1047.2414024079858
2001-11-21,1053.036512673
2001-11-22,1055.3223060308571
2001-11-23,1063.030732254727
2001-11-26,1066.0760269336272
2001-11-27,1052.0131309918138
2001-11-28,1033.0550142532989
2001-11-29,1036.5026680185297
2001-11-30,1042.501451237989
2001-12-03,1039.2331831729666
2001-12-04,1058.7734650083412
2001-12-05,1086.5308854956065
2001-12-06,1090.5238573863244
2001-12-07,1102.1299883762988
2001-12-10,1098.3778227191012
2001-12-11,1087.1031380546885
2001-12-12,1087.9910295307347
2001-12-13,1057.5048215428412
2001-12-14,1047.1432034529303
2001-12-17,1046.5409419868233
2001-12-18,1053.7667314795824
2001-12-19,1064.916986658828
2001-12-20,1067.1536996496254
2001-12-21,1040.0290209417744
2001-12-24,1055.7618740289704
2001-12-25,1055.8124583043623
2001-12-26,1054.9898773644265
2001-12-27,1060.4799159403608
2001-12-28,1070.191175443739
2001-12-31,1057.75972276344
2002-01-01,1057.75972276344
2002-01-02,1038.3727542430215
2002-01-03,1051.0995411440701
2002-01-04,1084.28344895637
2002-01-07,1103.3157632791406
2002-01-08,1089.0268321733868
2002-01-09,1072.3828709659506
2002-01-10,1052.4264567617436
2002-01-11,1048.4738646364087
2002-01-14,1044.0337114208098
2002-01-15,1029.7909163531544
2002-01-16,1035.7459974532514
2002-01-17,1041.7247615067563
2002-01-18,1037.9460020678466
2002-01-21,1041.5922157455634
2002-01-22,1026.64275387502
2002-01-23,1024.1499127493034
2002-01-24,1029.0213748196807
2002-01-25,1054.0229324042052
2002-01-28,1058.315637156477
2002-01-29,1074.6882811891305
2002-01-30,1050.307387671677
2002-01-31,1049.2416384825453
2002-02-01,1044.651099875754
2002-02-04,1042.327758437818
2002-02-05,1029.4488018185566
2002-02-06,1027.1946372002321
2002-02-07,1010.9847156081819
2002-02-08,1016.9941410120034
2002-02-11,1040.4451356589207
2002-02-12,1041.9157731459675
2002-02-13,1046.646424793457
2002-02-14,1049.35264687549
2002-02-15,1055.5035121897536
2002-02-18,1063.9276488159207
2002-02-19,1044.1495388237695
2002-02-20,1040.5641609135912
2002-02-21,1042.8811695282686
2002-02-22,1022.8140399708087
2002-02-25,1015.1467073126751
2002-02-26,1024.6281290013073
2002-02-27,1038.970454036958
2002-02-28,1025.396195599606
2002-03-01,1016.5587700439834
2002-03-04,1039.319990872886
2002-03-05,1070.018676053514
2002-03-06,1060.7261463247683
2002-03-07,1067.3951635806295
2002-03-08,1078.7595092063782
2002-03-11,1085.8891313967933
2002-03-12,1087.5518791626275
2002-03-13,1078.3385627810135
2002-03-14,1076.208259920457
2002-03-15,1069.1952856152225
2002-03-18,1076.8768691476853
2002-03-19,1075.3510170965576
2002-03-20,1064.2656862853592
2002-03-21,1049.461228825887
2002-03-22,1057.7792462615023
2002-03-25,1058.2723586452569
2002-03-26,1052.647971706562
2002-03-27,1073.6630405032759
2002-03-28,1078.8441828414477
2002-03-29,1078.8089986296472
2002-04-01,1070.0800825323768
2002-04-02,1054.2275792271594
2002-04-03,1051.556013260479
2002-04-04,1049.7493825918953
2002-04-05,1053.7322191552848
2002-04-08,1049.9884291669744
2002-04-09,1049.768877518278
2002-04-10,1038.3239316057575
2002-04-11,1043.728713873102
2002-04-12,1044.9300939460459
2002-04-15,1045.8165510068702
2002-04-16,1046.8429382737636
2002-04-17,1067.133792547061
2002-04-18,1074.9745307904552
2002-04-19,1081.3300787739272
2002-04-22,1073.118257896918
2002-04-23,1088.402216026404
2002-04-24,1090.5563684155516
2002-04-25,1083.9094950727501
2002-04-26,1082.5136627042511
2002-04-29,1078.8354387371312
2002-04-30,1091.067575905354
2002-05-01,1084.9549442416699
2002-05-02,1112.6033885803172
2002-05-03,1103.4850630926528
2002-05-06,1097.5326101566488
2002-05-07,1105.0714816081797
2002-05-08,1109.2021482009463
2002-05-09,1104.4386991443548
2002-05-10,1094.3147012489194
2002-05-13,1106.210386310674
2002-05-14,1116.7658145538499
2002-05-15,1123.4361296855657
2002-05-16,1121.8518820763043
2002-05-17,1114.7898017497764
2002-05-20,1114.3942073802198
2002-05-21,1100.6198113704347
2002-05-22,1094.0901681902592
2002-05-23,1086.0232255956303
2002-05-24,1085.6368083714958
2002-05-27,1083.7936757293207
2002-05-28,1076.088299792728
2002-05-29,1057.1716407352885
2002-05-30,1046.77493092118
2002-05-31,1043.4739612507112
2002-06-03,1046.3571681641542
2002-06-04,1035.7720552934795
2002-06-05,1048.8420776886162
2002-06-06,1039.9433277718688
2002-06-07,1031.997719685163
2002-06-10,1031.3304763835397
2002-06-11,1029.7706780482115
2002-06-12,1021.2744399426173
2002-06-13,1017.4254054953491
2002-06-14,997.251481004254
2002-06-17,989.2140741439126
2002-06-18,988.4269084616049
2002-06-19,964.5059777355013
2002-06-20,962.9605142964191
2002-06-21,945.97732718357
2002-06-24,946.0204202371301
2002-06-25,948.362765784494
2002-06-26,908.8987123503064
2002-06-27,929.2182646743321
2002-06-28,933.657702703826
2002-07-01,933.9272584517636
2002-07-02,928.1493194458113
2002-07-03,940.8747040800852
2002-07-04,954.7320408452916
2002-07-05,962.5742614455427
2002-07-08,949.5888026940675
2002-07-09,949.1226830967604
2002-07-10,948.942889985287
2002-07-11,927.322055039959
2002-07-12,935.1541854913951
2002-07-15,912.1697108536279
2002-07-16,895.5274008166143
2002-07-17,890.7975825008507
2002-07-18,900.922723500338
2002-07-19,885.3055580380544
2002-07-22,874.3246655178433
2002-07-23,903.3851041617575
2002-07-24,874.1357924464606
2002-07-25,860.4745001500037
2002-07-26,865.6970864764194
2002-07-29,893.4078545659008
2002-07-30,899.3912432388527
2002-07-31,913.8861452304417
2002-08-01,902.7139441200566
2002-08-02,881.488623470382
2002-08-05,869.8699663793236
2002-08-06,877.9188221433647
2002-08-07,896.8176828510344
2002-08-08,896.5931944866991
2002-08-09,899.2780197012121
2002-08-12,887.0156530017875
2002-08-13,896.9415484518735
2002-08-14,877.8139155799872
2002-08-15,905.0683225867325
2002-08-16,905.716007432553
2002-08-19,911.5984162782494
2002-08-20,926.9434330174009
2002-08-21,926.9672441974401
2002-08-22,938.803823408533
2002-08-23,925.2456766178273
2002-08-26,923.1403609238424
2002-08-27,912.8250078084893
2002-08-28,905.4842320363645
2002-08-29,899.0368615367125
2002-08-30,900.4636281371768
2002-09-02,888.1455394905357
2002-09-03,868.210074222452
2002-09-04,872.2083538254909
2002-09-05,866.9054989668349
2002-09-06,870.8666428504514
2002-09-09,874.2124574892657
2002-09-10,895.5127300385001
2002-09-11,899.3399161126011
2002-09-12,898.2570762867277
2002-09-13,875.9171661289888
2002-09-16,870.8823934798764
2002-09-17,893.114411151279
2002-09-18,866.3429708983664
2002-09-19,858.4411278302532
2002-09-20,850.6140633420114
2002-09-23,849.2584568838122
2002-09-24,840.7128119107235
2002-09-25,833.8163238054351
2002-09-26,846.9517374795521
2002-09-27,850.364761872037
2002-09-30,819.7967628091491
2002-10-01,822.8986484869315
2002-10-02,824.0191421442402
2002-10-03,808.9463634271751
2002-10-04,817.4788000290118
2002-10-07,805.9072055240827
2002-10-08,815.653937788591
2002-10-09,810.9254943485375
2002-10-10,803.8432838042756
2002-10-11,815.6263244191979
2002-10-14,814.6753505408576
2002-10-15,847.7214557471758
2002-10-16,858.1320367033885
2002-10-17,877.421295226162
2002-10-18,880.6691781179816
2002-10-21,874.4820334600256
2002-10-22,872.151943937667
2002-10-23,891.0692268059177
2002-10-24,890.3515027363832
2002-10-25,882.9875649690033
2002-10-28,888.277752831511
2002-10-29,868.4212668615785
2002-10-30,866.9086268806755
