Date,EM EMEA
2000-12-29,100.0
2001-01-01,99.9106783461111
2001-01-02,97.13058546663775
2001-01-03,97.03335944831933
2001-01-04,100.1932116253299
2001-01-05,97.83324619892652
2001-01-08,97.15168036347353
2001-01-09,98.00423561361842
2001-01-10,98.64305435735172
2001-01-11,99.79089087283181
2001-01-12,100.26989486120398
2001-01-15,100.46810141335173
2001-01-16,99.66910722452239
2001-01-17,102.51266364338859
2001-01-18,101.59170433693049
2001-01-19,103.54009676249221
2001-01-22,101.33597917121016
2001-01-23,101.18113334097184
2001-01-24,102.70972913454723
2001-01-25,103.63483478710269
2001-01-26,103.77814374277781
2001-01-29,104.30705962638704
2001-01-30,104.92231459310423
2001-01-31,105.20514608911122
2001-02-01,105.29413056585645
2001-02-02,104.14861853385919
2001-02-05,102.320370565418
2001-02-06,104.02308939245454
2001-02-07,101.8379750715782
2001-02-08,102.88574785622096
2001-02-09,102.00417291802756
2001-02-12,101.8339841580308
2001-02-13,103.08230274330415
2001-02-14,103.77671104465277
2001-02-15,106.49232509779169
2001-02-16,104.53018308774061
2001-02-19,102.9677744504987
2001-02-20,103.96695027108007
2001-02-21,99.25848086592761
2001-02-22,96.49203464637522
2001-02-23,95.21101773524998
2001-02-26,97.84784576045661
2001-02-27,96.97123006131025
2001-02-28,95.73501465802609
2001-03-01,95.57020915307855
2001-03-02,94.74192209745193
2001-03-05,95.66170927624745
2001-03-06,96.73465768572174
2001-03-07,97.11168121351923
2001-03-08,97.30929820532981
2001-03-09,96.90819509986612
2001-03-12,94.25539087142225
2001-03-13,94.60013385441
2001-03-14,91.19898969487849
2001-03-15,92.00082904303972
2001-03-16,91.40062932622827
2001-03-19,91.02229233004867
2001-03-20,91.11395088342591
2001-03-21,90.60720424437976
2001-03-22,90.14372507983617
2001-03-23,90.27610350502687
2001-03-26,91.46346444572868
2001-03-27,90.66946433049388
2001-03-28,89.69993927253584
2001-03-29,87.78403597776757
2001-03-30,87.8894671090711
2001-04-02,86.45796853878453
2001-04-03,83.35687579671321
2001-04-04,82.7409941205662
2001-04-05,86.42910965621356
2001-04-06,85.36259993951907
2001-04-09,85.99056826911412
2001-04-10,88.71805800890522
2001-04-11,91.12836015213146
2001-04-12,91.36497052154712
2001-04-13,91.52113760633942
2001-04-16,92.62224270468876
2001-04-17,91.89995884303093
2001-04-18,95.38407842855742
2001-04-19,95.63786126783248
2001-04-20,93.66646016284241
2001-04-23,92.90062869978189
2001-04-24,92.92672205503024
2001-04-25,93.21219222630145
2001-04-26,94.12842095323514
2001-04-27,97.32898595570784
2001-04-30,98.61835391798313
2001-05-01,98.33033349644768
2001-05-02,98.13756062336428
2001-05-03,97.45652863521697
2001-05-04,97.67854662844104
2001-05-07,97.97043842294394
2001-05-08,99.18428025157719
2001-05-09,98.40239554810412
2001-05-10,99.05708001481467
2001-05-11,98.63453993333454
2001-05-14,97.79222867382938
2001-05-15,97.24669965404847
2001-05-16,97.92287952315095
2001-05-17,100.46120515856308
2001-05-18,101.94334220490141
2001-05-21,103.90315352104467
2001-05-22,104.55666797329306
2001-05-23,103.78931646119545
2001-05-24,103.9612045893564
2001-05-25,104.06173325954076
2001-05-28,103.52310768678976
2001-05-29,103.00179001532724
2001-05-30,101.80351295515426
2001-05-31,103.13624833481907
2001-06-01,103.16247108151285
2001-06-04,103.18958722295844
2001-06-05,102.19055803629314
2001-06-06,102.10473669421063
2001-06-07,101.63426654937555
2001-06-08,101.86332608556188
2001-06-11,101.11977943244635
2001-06-12,99.55203364360027
2001-06-13,98.77355141537387
2001-06-14,98.39499573852093
2001-06-15,97.94906490243146
2001-06-18,96.97027714533574
2001-06-19,98.39185410005345
2001-06-20,98.1132765210804
2001-06-21,98.6973571092512
2001-06-22,99.08584027439976
2001-06-25,98.31849649110816
2001-06-26,98.27096728141315
2001-06-27,99.06866560448863
2001-06-28,99.58801168221738
2001-06-29,99.62057384547256
2001-07-02,99.94493573826044
2001-07-03,97.80085335318962
2001-07-04,96.84756109622188
2001-07-05,96.71024414653166
2001-07-06,93.45489593122988
2001-07-09,92.67801060061761
2001-07-10,91.48733103658343
2001-07-11,88.61875272118401
2001-07-12,91.62650158026871
2001-07-13,91.9006897319694
2001-07-16,91.32250396982013
2001-07-17,90.0750669647306
2001-07-18,87.41085448626325
2001-07-19,89.07093390592807
2001-07-20,87.5329174246461
2001-07-23,88.6508187412948
2001-07-24,87.37930439901939
2001-07-25,86.40488083741823
2001-07-26,88.06661020329516
2001-07-27,88.24707623593147
2001-07-30,88.40600506338444
2001-07-31,87.83584229114278
2001-08-01,88.58236196358158
2001-08-02,89.36720329586632
2001-08-03,88.39786708585704
2001-08-06,87.70234929172156
2001-08-07,86.63241721804458
2001-08-08,85.75440767043554
2001-08-09,84.52061061838756
2001-08-10,84.001958479108
2001-08-13,83.79382289579463
2001-08-14,84.29668958442136
2001-08-15,82.83240444904337
2001-08-16,82.71594563302573
2001-08-17,82.13582639334173
2001-08-20,82.14429662427324
2001-08-21,82.02780270915311
2001-08-22,82.4514517566034
2001-08-23,83.40784980028643
