Date,HONG KONG-LISTED SOUTHBOUND + CHINA A
2006-03-29,1271.3697899370002
2006-03-30,1262.5049770430346
2006-03-31,1267.2333591168513
2006-04-03,1283.825799822941
2006-04-04,1273.1568922562233
2006-04-05,1274.3096013925037
2006-04-06,1299.3773862991256
2006-04-07,1310.6111720996587
2006-04-10,1313.7519016955168
2006-04-11,1311.1272849472327
2006-04-12,1300.6783594478022
2006-04-13,1306.611876542621
2006-04-14,1310.7353190202798
2006-04-17,1291.4904495001965
2006-04-18,1308.0982622170932
2006-04-19,1315.8545030789717
2006-04-20,1328.1416525328568
2006-04-21,1324.4302729444378
2006-04-24,1306.176184930852
2006-04-25,1289.8060051147593
2006-04-26,1293.1682596025598
2006-04-27,1285.0051894301673
2006-04-28,1279.2940327588478
2006-05-01,1277.1129599379715
2006-05-02,1295.5798754756258
2006-05-03,1310.912635253386
2006-05-04,1303.9451636359431
2006-05-05,1298.7750677832323
2006-05-08,1330.40188094107
2006-05-09,1322.8170900196183
2006-05-10,1321.492854927115
2006-05-11,1321.52963049543
2006-05-12,1312.8650600597382
2006-05-15,1299.3075915874954
2006-05-16,1286.922416703253
2006-05-17,1315.9065959785682
2006-05-18,1290.0032411345755
2006-05-19,1307.460372473979
2006-05-22,1259.3965876338582
2006-05-23,1251.3308254710528
2006-05-24,1258.7048763067708
2006-05-25,1244.4132666737316
2006-05-26,1266.7288391146974
2006-05-29,1274.195409909492
2006-05-30,1259.0245912205817
2006-05-31,1261.484281591277
2006-06-01,1254.1662009099496
2006-06-02,1254.93385468701
2006-06-05,1261.4076555997592
2006-06-06,1270.8810807363552
2006-06-07,1250.777169124716
2006-06-08,1239.8709426338655
2006-06-09,1240.2698297246188
2006-06-12,1244.0302701796165
2006-06-13,1220.1282971451371
2006-06-14,1208.8535685102484
2006-06-15,1222.428773339387
2006-06-16,1254.7911784460114
2006-06-19,1257.735420955712
2006-06-20,1244.4473229158086
2006-06-21,1239.6171071900671
2006-06-22,1257.360555926955
2006-06-23,1263.1902237049683
2006-06-26,1264.7203836680092
2006-06-27,1261.4103226254779
2006-06-28,1266.4588417329971
2006-06-29,1280.9955199678577
2006-06-30,1283.1616334842574
2006-07-03,1288.5495664481577
2006-07-04,1289.7397017888795
2006-07-05,1286.6161958806615
2006-07-06,1296.1373855953707
2006-07-07,1291.0367986775382
2006-07-10,1306.4461503443902
2006-07-11,1301.1893373605526
2006-07-12,1309.4204650170284
2006-07-13,1283.5418286030656
2006-07-14,1281.0308409461818
2006-07-17,1287.4988176504278
2006-07-18,1290.267806921459
2006-07-19,1279.899558415783
2006-07-20,1294.7065837057428
2006-07-21,1290.224155968164
2006-07-24,1295.4727187288283
2006-07-25,1304.967484155959
2006-07-26,1308.1488663015798
2006-07-27,1309.160831726236
2006-07-28,1303.6629167192627
2006-07-31,1297.5032177905612
2006-08-01,1293.5776473501737
2006-08-02,1290.8208012948523
2006-08-03,1295.9969545645963
2006-08-04,1272.6915455282278
2006-08-07,1276.4045178401016
2006-08-08,1287.224445174845
2006-08-09,1296.122150927917
2006-08-10,1304.2271167267752
2006-08-11,1308.6446632658747
2006-08-14,1307.7861447482408
2006-08-15,1305.5954018523053
2006-08-16,1314.9736276083374
2006-08-17,1309.9103856953202
2006-08-18,1311.9363848360042
2006-08-21,1286.9545736632945
2006-08-22,1308.7842720374363
2006-08-23,1307.167644594044
2006-08-24,1298.2260691592824
2006-08-25,1305.4727644382083
2006-08-28,1304.227429884853
2006-08-29,1318.4819173595563
2006-08-30,1318.4030670346299
2006-08-31,1327.048675428693
2006-09-01,1325.6475888309021
2006-09-04,1333.5779369296724
2006-09-05,1337.554564988075
2006-09-06,1333.125897917737
2006-09-07,1328.845762141975
2006-09-08,1336.1451202740116
2006-09-11,1324.4158202002322
2006-09-12,1331.922666106433
2006-09-13,1339.6676854397915
2006-09-14,1332.3720067694503
2006-09-15,1349.7923102457191
2006-09-18,1355.9073397502605
2006-09-19,1354.8979366639935
2006-09-20,1361.2583005906442
2006-09-21,1365.8971121446436
2006-09-22,1355.4811514510366
2006-09-25,1357.611027890337
2006-09-26,1349.3580679728302
2006-09-27,1359.9935033071679
2006-09-28,1366.5427992837224
2006-09-29,1371.6859013688238
2006-10-02,1363.3911734634223
2006-10-03,1366.2785424931953
2006-10-04,1370.9472197499933
2006-10-05,1388.769954925798
2006-10-06,1401.7795707955963
2006-10-09,1392.0227675101419
2006-10-10,1408.9232906492593
2006-10-11,1408.6014223339143
2006-10-12,1411.003346217422
2006-10-13,1424.3069393073556
2006-10-16,1421.5339134602134
2006-10-17,1419.609632017785
2006-10-18,1428.608265187994
2006-10-19,1418.037672551117
2006-10-20,1427.1840955891853
2006-10-23,1425.497036321193
2006-10-24,1433.4107394314472
2006-10-25,1431.5356526378553
2006-10-26,1430.0691531386078
2006-10-27,1414.8844781785017
2006-10-30,1417.8359454425242
2006-10-31,1418.7165278404443
2006-11-01,1431.9645818455976
2006-11-02,1445.376629946658
2006-11-03,1454.6631115754283
2006-11-06,1464.580341923432
2006-11-07,1460.8269279556096
2006-11-08,1459.1661421763763
2006-11-09,1469.0708503596325
2006-11-10,1456.1798871719054
2006-11-13,1457.9033151609065
2006-11-14,1458.7439974049087
2006-11-15,1475.9051182302283
2006-11-16,1478.4235885437206
2006-11-17,1484.8575962140574
2006-11-20,1480.0556610115923
2006-11-21,1487.621640625117
2006-11-22,1498.1318313342824
2006-11-23,1498.1598188353842
2006-11-24,1482.6280456536986
2006-11-27,1477.9580494465558
2006-11-28,1438.811687646665
2006-11-29,1457.948823763131
2006-11-30,1467.076162249998
2006-12-01,1454.1225592870835
2006-12-04,1465.758386674443
2006-12-05,1484.6677733656625
2006-12-06,1480.6688900190113
2006-12-07,1473.2549413830536
2006-12-08,1455.026235985437
2006-12-11,1485.2760889836734
2006-12-12,1484.7919628887287
2006-12-13,1479.1203215012108
2006-12-14,1502.8894953702122
2006-12-15,1528.9769564656722
2006-12-18,1551.364619518088
2006-12-19,1528.7265295488844
2006-12-20,1547.8127467881627
2006-12-21,1544.2651350334004
2006-12-22,1547.230552802427
2006-12-25,1554.6300951672567
2006-12-26,1556.6642174786841
2006-12-27,1593.7633869394176
2006-12-28,1605.3752367847985
2006-12-29,1611.570710255129
2007-01-01,1611.570710255129
2007-01-02,1621.1228975808222
2007-01-03,1638.9931889862876
2007-01-04,1628.8074729531481
2007-01-05,1643.9647082286956
2007-01-08,1642.1989275297196
2007-01-09,1647.308126682836
2007-01-10,1640.7071745030787
2007-01-11,1634.3168149434669
2007-01-12,1631.549378023419
2007-01-15,1676.210082539281
2007-01-16,1689.396170625137
2007-01-17,1677.3889316747925
2007-01-18,1686.6992626443807
2007-01-19,1704.269025616473
2007-01-22,1744.427680250447
2007-01-23,1730.1100530168203
2007-01-24,1741.6893195389948
2007-01-25,1715.084773910819
2007-01-26,1714.4577177568738
2007-01-29,1718.7285169588629
2007-01-30,1723.4069706407715
2007-01-31,1674.1360591716555
2007-02-01,1683.425291064996
2007-02-02,1681.7933204510662
2007-02-05,1679.2833168965428
2007-02-06,1692.2123714426746
2007-02-07,1699.7981462148157
2007-02-08,1702.9252148384205
2007-02-09,1703.8206637360881
2007-02-12,1720.9569757048364
2007-02-13,1697.1665854979462
2007-02-14,1699.3636801405505
2007-02-15,1727.3567667165728
2007-02-16,1734.5098493296173
2007-02-19,1732.1831343980896
2007-02-20,1730.356402133713
2007-02-21,1732.865283119283
2007-02-22,1741.4763433191351
2007-02-23,1728.0579295960215
2007-02-26,1725.0648617172735
2007-02-27,1654.085424563077
2007-02-28,1643.1583114360758
2007-03-01,1619.6577668120212
2007-03-02,1624.0197443330785
2007-03-05,1577.9868924615625
2007-03-06,1614.1171452518595
2007-03-07,1618.8039885965845
2007-03-08,1649.0988740039554
2007-03-09,1651.987158077535
2007-03-12,1658.093659926842
2007-03-13,1654.6736314961654
2007-03-14,1616.6872479519575
2007-03-15,1628.1591435318303
2007-03-16,1612.57206243849
2007-03-19,1637.3917391943098
2007-03-20,1645.8148695195844
2007-03-21,1655.786424943015
2007-03-22,1672.7230203216802
2007-03-23,1685.9305163289218
2007-03-26,1696.4644171610025
2007-03-27,1694.9235650314645
2007-03-28,1684.416597018399
2007-03-29,1698.231684832072
2007-03-30,1700.7059622026939
2007-04-02,1706.3418658163616
2007-04-03,1724.2387954021065
2007-04-04,1742.1008810337407
2007-04-05,1740.0138698554254
2007-04-06,1744.590552051739
2007-04-09,1763.6880659717674
2007-04-10,1774.2300317272952
2007-04-11,1790.33189167022
2007-04-12,1790.8035737858893
2007-04-13,1786.8845192368767
2007-04-16,1816.5316869579092
2007-04-17,1820.9728340072359
2007-04-18,1824.1899050994034
2007-04-19,1770.087491281978
2007-04-20,1810.2773274769227
2007-04-23,1840.4948210787493
2007-04-24,1835.026682549844
2007-04-25,1828.3862237038475
2007-04-26,1850.2423210269537
2007-04-27,1830.9278026432592
2007-04-30,1837.798914577523
2007-05-01,1844.5004969745123
2007-05-02,1850.3694592988147
2007-05-03,1872.4335080047827
2007-05-04,1882.679397953324
2007-05-07,1882.1556695000872
2007-05-08,1910.1030441243486
2007-05-09,1920.0208649909416
2007-05-10,1930.700545807651
2007-05-11,1912.4071368883583
2007-05-14,1952.9990551563153
2007-05-15,1913.4084673974064
2007-05-16,1939.0846279393209
2007-05-17,1966.5210418888466
2007-05-18,1959.865201592246
2007-05-21,1977.3695275498526
2007-05-22,1980.8168890865475
2007-05-23,1989.6443071713406
2007-05-24,1994.1371039371904
2007-05-25,1984.8995319154885
2007-05-28,2000.816916606751
2007-05-29,2011.3377040077028
2007-05-30,1960.2192694395585
2007-05-31,1984.1921406834606
2007-06-01,1970.7010843265248
2007-06-04,1914.1422062201966
2007-06-05,1935.531838516256
2007-06-06,1949.1298918000612
2007-06-07,1973.6927981110407
2007-06-08,1979.150292666593
2007-06-11,2003.8354912020216
2007-06-12,2029.3911845419027
2007-06-13,2045.0394690627268
2007-06-14,2052.316591429175
2007-06-15,2059.0891823431134
2007-06-18,2104.0836736215106
2007-06-19,2108.90805786696
2007-06-20,2099.7903877395725
2007-06-21,2124.379324222427
2007-06-22,2093.2430270426553
2007-06-25,2046.5648798100858
2007-06-26,2050.9038559035675
2007-06-27,2067.76716120828
2007-06-28,2042.6504574839805
2007-06-29,2013.5701650102753
2007-07-02,1996.5623529022605
2007-07-03,2039.8480848713164
2007-07-04,2027.5738493274503
2007-07-05,1999.9951301726414
2007-07-06,2039.2734017821756
2007-07-09,2082.2092099833185
2007-07-10,2065.417324748377
2007-07-11,2042.408382470758
2007-07-12,2054.2124213710304
2007-07-13,2068.5817757577015
2007-07-16,2038.9766966151471
2007-07-17,2058.7430746107716
2007-07-18,2044.895795476999
2007-07-19,2051.338609966212
2007-07-20,2095.3568448875867
2007-07-23,2139.068724330465
2007-07-24,2149.4146318903936
2007-07-25,2175.940581604308
2007-07-26,2174.286449520105
2007-07-27,2148.989271142098
2007-07-30,2169.0321881208047
2007-07-31,2206.6769861421085
2007-08-01,2135.7765174302895
2007-08-02,2158.0048369201263
2007-08-03,2174.8963635286373
2007-08-06,2151.6678837621644
2007-08-07,2156.749110259922
2007-08-08,2175.826539370879
2007-08-09,2213.458397082829
2007-08-10,2168.5892253766856
2007-08-13,2178.037439356729
2007-08-14,2203.1478440364467
2007-08-15,2182.1807577835816
2007-08-16,2128.5708480143326
2007-08-17,2070.338146488337
2007-08-20,2195.1681228268176
2007-08-21,2222.525274789988
2007-08-22,2264.319602055451
2007-08-23,2305.0826525697435
2007-08-24,2309.351323116694
2007-08-27,2362.569307400783
2007-08-28,2351.7785156356476
2007-08-29,2310.1717309005357
2007-08-30,2352.49870666868
2007-08-31,2393.774986645867
2007-09-03,2421.952217215723
2007-09-04,2416.9857501964966
2007-09-05,2415.261651118846
2007-09-06,2420.458305915117
2007-09-07,2391.0695347354354
2007-09-10,2405.216532914672
2007-09-11,2347.9040419085186
2007-09-12,2371.070182852338
2007-09-13,2405.9920158486298
2007-09-14,2436.280175008903
2007-09-17,2440.1199201844447
2007-09-18,2435.8592667049975
2007-09-19,2468.9366834968932
2007-09-20,2470.6690325115574
2007-09-21,2474.5788459348973
2007-09-24,2525.0392216777127
2007-09-25,2501.5313792918832
2007-09-26,2485.6006996576866
2007-09-27,2527.8051140825855
2007-09-28,2548.631327622145
2007-10-01,2544.6574236375113
2007-10-02,2621.339659708771
2007-10-03,2587.7085726343157
2007-10-04,2554.7688682082244
2007-10-05,2606.23511366292
2007-10-08,2624.2776660990007
2007-10-09,2641.09390458919
2007-10-10,2649.731491479821
2007-10-11,2691.357387233081
2007-10-12,2686.0487631132983
2007-10-15,2729.6907116971533
2007-10-16,2724.9526066443705
2007-10-17,2719.324620978387
2007-10-18,2680.573218261997
2007-10-19,2686.2557778016408
2007-10-22,2620.33395074707
2007-10-23,2659.2534613924845
2007-10-24,2665.3853706542586
2007-10-25,2623.2430173872363
2007-10-26,2637.5700401369695
2007-10-29,2715.9724676451387
2007-10-30,2728.825628477412
2007-10-31,2726.412908303969
2007-11-01,2728.033071458312
2007-11-02,2639.713201937032
2007-11-05,2547.237373411988
2007-11-06,2546.20285126501
2007-11-07,2544.5400354163567
2007-11-08,2449.2496214892844
2007-11-09,2432.1614485662376
2007-11-12,2376.3324457476256
2007-11-13,2356.835848829591
2007-11-14,2448.273410027237
2007-11-15,2428.0230844561816
2007-11-16,2358.9353274024757
2007-11-19,2345.6439576059524
2007-11-20,2353.5433871881633
2007-11-21,2281.7076699676736
2007-11-22,2206.211743650157
2007-11-23,2245.4997814559
2007-11-26,2285.9339363712074
2007-11-27,2249.9614402038105
2007-11-28,2261.1405223681177
2007-11-29,2347.2774065883373
2007-11-30,2352.8893063056144
2007-12-03,2366.450728035143
2007-12-04,2364.9047573977573
2007-12-05,2425.3698070949
2007-12-06,2443.14016541115
2007-12-07,2429.058791727328
2007-12-10,2412.095766533109
2007-12-11,2453.7710139148853
2007-12-12,2408.5132483165507
2007-12-13,2348.4616402204915
2007-12-14,2378.6986751862405
2007-12-17,2315.167442547959
2007-12-18,2312.624914082763
2007-12-19,2352.7703376615345
2007-12-20,2378.124429284919
2007-12-21,2417.4494242897076
2007-12-24,2460.7784914826266
2007-12-25,2463.081356767007
2007-12-26,2454.8464517377915
2007-12-27,2454.4320692138845
2007-12-28,2405.777264651542
2007-12-31,2442.919806141478
2008-01-01,2442.9198061414786
2008-01-02,2424.5522796386344
2008-01-03,2403.058764800548
2008-01-04,2435.539293072373
2008-01-07,2437.76543716709
2008-01-08,2429.325995269142
2008-01-09,2475.4528181920423
2008-01-10,2456.577103478538
2008-01-11,2434.308266435062
2008-01-14,2405.277621633847
2008-01-15,2372.0660372964358
2008-01-16,2293.084785870142
2008-01-17,2296.1951897697945
2008-01-18,2316.393596092728
2008-01-21,2219.1942593940576
2008-01-22,2019.621894310542
2008-01-23,2183.7847980271545
2008-01-24,2148.3454670185233
2008-01-25,2242.3406825435686
2008-01-28,2114.4312328602077
2008-01-29,2135.423360930907
2008-01-30,2091.135411836697
2008-01-31,2065.7997682045952
2008-02-01,2086.437937858692
2008-02-04,2204.683047679586
2008-02-05,2217.7694968958203
2008-02-06,2146.2401194061463
2008-02-07,2169.2187584217945
2008-02-08,2170.315711546213
2008-02-11,2125.76831538895
2008-02-12,2128.7275523177213
2008-02-13,2127.7077681893375
2008-02-14,2178.821390569607
2008-02-15,2169.092083052679
2008-02-18,2177.003632235995
2008-02-19,2202.617383227164
2008-02-20,2172.9614705987156
2008-02-21,2151.2850041328757
2008-02-22,2104.281016191097
2008-02-25,2067.8736741224857
2008-02-26,2077.2508957829405
2008-02-27,2110.5498957187906
2008-02-28,2106.366561834098
2008-02-29,2103.5957821720635
2008-03-03,2087.6006245077797
2008-03-04,2040.9396334862106
2008-03-05,2023.6666989303762
2008-03-06,2032.078181758011
2008-03-07,1980.0187935131773
2008-03-10,1948.6794256956032
2008-03-11,1967.5066260633973
2008-03-12,1942.3576627783962
2008-03-13,1860.294181555269
2008-03-14,1841.9240305118374
2008-03-17,1729.0074843846792
2008-03-18,1698.8330210736642
2008-03-19,1770.8049014947915
2008-03-20,1779.633363660312
2008-03-21,1785.7374277239915
2008-03-24,1757.8906015699802
2008-03-25,1814.0057714789234
2008-03-26,1806.7806129904238
2008-03-27,1780.250666678536
2008-03-28,1842.8408952739733
2008-03-31,1791.4067489267463
2008-04-01,1792.3492867577077
2008-04-02,1817.5919956538276
2008-04-03,1851.051870125711
2008-04-04,1838.4894108460046
2008-04-07,1893.8669331834426
2008-04-08,1890.15354443287
2008-04-09,1827.4317009780098
2008-04-10,1846.8842100650331
2008-04-11,1867.0857159310035
2008-04-14,1782.1514439672517
2008-04-15,1796.5787159789397
2008-04-16,1762.9873285568833
2008-04-17,1770.566107773579
2008-04-18,1765.188876380915
2008-04-21,1766.5758131419798
2008-04-22,1777.8543337555268
2008-04-23,1835.3994449521306
2008-04-24,1932.6535784788725
2008-04-25,1932.9252254173991
2008-04-28,1928.982023792381
2008-04-29,1952.6512339591866
