Date,BRIC SMALL VALUE
1998-02-10,86.84789667155046
1998-02-11,86.13695400057263
1998-02-12,85.75484241322603
1998-02-13,85.66567022317496
1998-02-16,86.24385470186074
1998-02-17,85.99927920814518
1998-02-18,85.6368649182627
1998-02-19,85.8624093218507
1998-02-20,85.6910330572593
1998-02-23,86.20664975596817
1998-02-24,86.90443265468919
1998-02-25,87.23898961165263
1998-02-26,88.68508151839757
1998-02-27,90.22441514987814
1998-03-02,93.27510325917775
1998-03-03,92.91903245111412
1998-03-04,94.90119564789342
1998-03-05,94.81175376871236
1998-03-06,96.01535010233296
1998-03-09,97.64665513366013
1998-03-10,96.58844298207788
1998-03-11,96.37385703201448
1998-03-12,96.02896950527418
1998-03-13,96.45592619224655
1998-03-16,97.56464904867947
1998-03-17,98.30919958975154
1998-03-18,98.57324386019847
1998-03-19,98.92531011335096
1998-03-20,99.50425921688868
1998-03-23,102.33698378707106
1998-03-24,102.1703568169569
1998-03-25,103.5440795526274
1998-03-26,102.61156341474151
1998-03-27,103.32364911549145
1998-03-30,103.2653738283733
1998-03-31,103.29328465692346
1998-04-01,104.36610923780589
1998-04-02,105.15254513330746
1998-04-03,105.60267391354819
1998-04-06,107.77650122016254
1998-04-07,108.58318098956217
1998-04-08,109.44396986491344
1998-04-09,109.5578241943394
1998-04-10,111.39425916948561
1998-04-13,113.09821738928376
1998-04-14,113.0672425693079
1998-04-15,116.67495195700661
1998-04-16,114.4173631215667
1998-04-17,115.12944649763463
1998-04-20,115.43287900590835
1998-04-21,116.9053685229265
1998-04-22,115.58578288484007
1998-04-23,113.83871008360708
1998-04-24,112.64209182265293
1998-04-27,111.52300389639521
1998-04-28,111.48184254994781
1998-04-29,109.93451473735476
1998-04-30,111.0591267494559
1998-05-01,111.03694762629308
1998-05-04,113.24662238179575
1998-05-05,113.81841151137708
1998-05-06,111.94977203037482
1998-05-07,111.40250248403261
1998-05-08,111.08813078207439
1998-05-11,110.53624492052408
1998-05-12,108.2729531053777
1998-05-13,105.28715509578856
1998-05-14,106.62475993384548
1998-05-15,105.74019488653086
1998-05-18,105.22870855027293
1998-05-19,106.41497558919596
1998-05-20,107.46430732717685
1998-05-21,104.70937266181197
1998-05-22,103.89008158212175
1998-05-25,103.88148138417506
1998-05-26,101.94953767068907
1998-05-27,99.50114621474478
1998-05-28,99.50783926933073
1998-05-29,98.65627851020554
1998-06-01,98.00596334224477
1998-06-02,96.07012680494444
1998-06-03,95.50414660639429
1998-06-04,95.58219594422339
1998-06-05,92.81676564116668
1998-06-08,92.18745564115795
1998-06-09,91.5801997651432
1998-06-10,89.15653901712179
1998-06-11,88.3242624806873
1998-06-12,87.34334573016788
1998-06-15,84.86154064845664
1998-06-16,83.92295679492946
1998-06-17,86.24063301186155
1998-06-18,85.41487639795466
1998-06-19,84.41983161584275
1998-06-22,82.87449103226444
1998-06-23,82.76269141039693
1998-06-24,83.80325249410309
1998-06-25,84.18003168560764
1998-06-26,83.32196249850512
1998-06-29,84.12921554008466
1998-06-30,83.76103276759513
1998-07-01,82.85328848327283
1998-07-02,82.26421589416388
1998-07-03,81.00442495379559
1998-07-06,81.41718332768734
1998-07-07,81.87806357324784
1998-07-08,82.5203758861489
1998-07-09,82.32742703089012
1998-07-10,83.34945866181285
1998-07-13,83.49698097953635
1998-07-14,84.83259701641693
1998-07-15,84.65587081727128
1998-07-16,85.28672919216905
1998-07-17,85.15165861253763
1998-07-20,84.69311588670156
1998-07-21,84.8601363943066
1998-07-22,84.07511536413462
1998-07-23,82.2120020826652
1998-07-24,81.17668895210542
1998-07-27,80.260673827725
1998-07-28,80.03844709539989
1998-07-29,80.66846352524664
1998-07-30,81.06852193996588
1998-07-31,80.79566852133222
1998-08-03,79.93824228722944
1998-08-04,79.20300658974129
1998-08-05,78.73781216361017
1998-08-06,78.20377714293994
1998-08-07,77.69615770146578
1998-08-10,76.56143081070472
1998-08-11,74.95722832350565
1998-08-12,73.75923286411063
1998-08-13,74.15943245750672
1998-08-14,73.95166171275464
1998-08-17,73.63612097733613
1998-08-18,72.99052683169916
1998-08-19,73.10536603292367
1998-08-20,73.1575773968177
1998-08-21,72.19959066864845
1998-08-24,72.26244520645386
1998-08-25,72.3021169893778
1998-08-26,72.2282270724061
1998-08-27,71.01620974727714
1998-08-28,69.38573440584277
1998-08-31,67.63112204289351
1998-09-01,67.55378629870921
1998-09-02,67.66059770965
1998-09-03,66.79653803022958
1998-09-04,66.54311701027807
1998-09-07,67.91547541442958
1998-09-08,68.41186166315259
1998-09-09,67.78077794996997
1998-09-10,66.65060006566367
1998-09-11,66.55682080325204
1998-09-14,68.0008712933829
1998-09-15,68.46930542949247
1998-09-16,69.21998087466825
1998-09-17,68.2832594088652
1998-09-18,67.96863547296833
1998-09-21,67.8367981024109
1998-09-22,67.78694511090049
1998-09-23,68.10613293570697
1998-09-24,67.84925519807426
1998-09-25,67.70621100630369
1998-09-28,67.80818397533162
1998-09-29,66.87225976976671
1998-09-30,65.95685985763595
1998-10-01,65.0311835180279
1998-10-02,65.004049803793
1998-10-05,62.56144956709521
1998-10-06,62.849853152124744
1998-10-07,63.2070839721824
1998-10-08,62.22496748716794
1998-10-09,62.004064585182384
1998-10-12,61.957972292767664
1998-10-13,61.48198476580304
1998-10-14,62.47237575320499
1998-10-15,62.39842385549767
1998-10-16,61.69305120150638
1998-10-19,62.6861139814869
1998-10-20,61.880827949910206
1998-10-21,62.15893197443757
1998-10-22,62.117653214894304
1998-10-23,62.60591333781406
1998-10-26,64.31036405270837
1998-10-27,63.809963317431745
1998-10-28,63.17544901018864
1998-10-29,62.86853331018979
1998-10-30,63.23754353734066
1998-11-02,63.44891567475316
1998-11-03,63.84600912554048
1998-11-04,63.95026060789449
1998-11-05,64.73076278921366
1998-11-06,65.28080888552077
1998-11-09,66.50732590598042
1998-11-10,66.31685001501803
1998-11-11,66.06920042205594
1998-11-12,66.07008631862048
1998-11-13,65.75321504617919
1998-11-16,65.86279656225688
1998-11-17,65.41646461262746
1998-11-18,65.93954090667089
1998-11-19,65.56113316085579
1998-11-20,65.92370902794676
1998-11-23,65.57964116701538
1998-11-24,65.34095338832164
1998-11-25,64.95251332221468
1998-11-26,64.36600402605329
1998-11-27,64.24371909990512
1998-11-30,64.40160896197372
1998-12-01,63.67117875204734
1998-12-02,63.9623733316694
1998-12-03,62.687954500949004
1998-12-04,62.83371434386261
1998-12-07,63.72816786708467
1998-12-08,63.31553284091755
1998-12-09,63.74184300082668
1998-12-10,63.37750607203055
1998-12-11,62.86862724993046
1998-12-14,62.54957773998546
1998-12-15,62.15309979128474
1998-12-16,62.16976919015832
1998-12-17,61.30684881697207
1998-12-18,61.28164194619215
1998-12-21,62.523743555423465
1998-12-22,62.47999674208682
1998-12-23,63.04180545383349
1998-12-24,63.16028047170693
1998-12-25,63.089950264308875
1998-12-28,64.60705847310722
1998-12-29,64.33275754457053
1998-12-30,66.39430417514603
1998-12-31,65.81389781869825
1999-01-01,65.81389781869825
1999-01-04,66.84744042020017
1999-01-05,66.77832768581567
1999-01-06,67.33394722152691
1999-01-07,67.5259844473294
1999-01-08,68.54102470280701
1999-01-11,69.46907463845578
1999-01-12,68.11573809415154
1999-01-13,64.9799983840412
1999-01-14,63.6371691272567
1999-01-15,62.19145146052424
1999-01-18,61.25776817459769
1999-01-19,60.67755872909543
1999-01-20,60.395344038163486
1999-01-21,59.31505843074127
1999-01-22,58.4935268500943
1999-01-25,57.67630808253353
1999-01-26,58.01536972325948
1999-01-27,58.5325879671576
1999-01-28,57.780786748314846
1999-01-29,56.84881837476688
1999-02-01,57.150229929823716
1999-02-02,57.7861812340556
1999-02-03,57.34522921529085
1999-02-04,56.77182997239873
1999-02-05,56.274192482412495
1999-02-08,55.09556756304735
1999-02-09,55.44422453969991
1999-02-10,56.29444095692066
1999-02-11,56.3329339929933
1999-02-12,56.166952032939676
1999-02-15,55.94409516725415
1999-02-16,56.45792946868069
1999-02-17,56.681039807962925
1999-02-18,56.455876097072455
1999-02-19,56.1221847218683
1999-02-22,55.89924285294227
1999-02-23,55.32973581679847
1999-02-24,55.29059096846001
1999-02-25,55.180215753749124
1999-02-26,54.7255084674203
1999-03-01,55.441243011394235
1999-03-02,55.198081128774575
1999-03-03,56.00317426951797
1999-03-04,56.46253037684014
1999-03-05,56.719952285487906
1999-03-08,57.37394607572756
1999-03-09,58.2073781289517
1999-03-10,59.05314832733888
1999-03-11,58.77588641115532
1999-03-12,58.35468331156965
1999-03-15,59.71635817091472
1999-03-16,60.07870648714285
1999-03-17,60.493383611293886
1999-03-18,61.70213940920597
1999-03-19,61.779639242061165
1999-03-22,63.17761390430865
1999-03-23,63.86357841082503
1999-03-24,62.93188264419236
1999-03-25,63.92166202912009
1999-03-26,62.77191278807739
1999-03-29,62.82364545944078
1999-03-30,63.30353039991679
1999-03-31,64.37162427137436
1999-04-01,64.470266427164
1999-04-02,64.59339908666163
1999-04-05,63.2652369680149
1999-04-06,63.53782380704794
1999-04-07,63.47670527375395
1999-04-08,63.29167925776787
1999-04-09,62.25502553502422
1999-04-12,62.529275664660936
1999-04-13,62.29027452760263
1999-04-14,62.41161636818617
1999-04-15,62.3573377694627
1999-04-16,64.06143833544536
1999-04-19,63.08899739313752
1999-04-20,62.3161282704738
1999-04-21,62.601185993971214
1999-04-22,62.73662688744288
1999-04-23,62.155422648731715
1999-04-26,60.20145974129812
1999-04-27,60.176336152514104
1999-04-28,61.543830441091984
1999-04-29,62.50014858540275
1999-04-30,62.812671131581276
1999-05-03,63.15741645250273
1999-05-04,63.66225700875579
1999-05-05,64.69119185837384
1999-05-06,65.78941334913483
1999-05-07,67.2690839609858
1999-05-10,68.76310987480583
1999-05-11,69.59833743522911
1999-05-12,67.71555267729323
1999-05-13,69.17443618405392
1999-05-14,70.42842469039174
1999-05-17,70.15242305777551
1999-05-18,71.49921305363873
1999-05-19,73.49143250589974
1999-05-20,72.65360170231475
1999-05-21,70.86482152951002
1999-05-24,70.66566124742836
1999-05-25,70.59531747369375
1999-05-26,70.38881826451944
1999-05-27,69.01975738997855
1999-05-28,68.22561193644418
1999-05-31,69.79861237519317
1999-06-01,69.12937162707361
1999-06-02,68.94178702109575
1999-06-03,69.5211043986333
1999-06-04,71.14850276940928
1999-06-07,72.44144667390626
1999-06-08,73.20199710282613
1999-06-09,73.52902995079609
1999-06-10,74.35310893039795
1999-06-11,74.8281990909016
1999-06-14,74.9844490058967
1999-06-15,75.08919526822973
1999-06-16,77.28663640293036
1999-06-17,77.8036749850259
1999-06-18,78.87777378618844
1999-06-21,81.25726757116195
1999-06-22,81.34770834095521
1999-06-23,80.6533606526374
1999-06-24,79.61190841292418
1999-06-25,78.92620241605461
1999-06-28,79.80538900522184
1999-06-29,80.53170568415176
1999-06-30,81.63423444154657
1999-07-01,80.89420784547221
1999-07-02,81.98659758280303
1999-07-05,84.65787469492649
1999-07-06,85.98190165115005
1999-07-07,86.18332796630946
1999-07-08,86.14393339652578
1999-07-09,87.72990111740535
1999-07-12,89.83702058482173
1999-07-13,89.92865855922234
1999-07-14,90.43118345561003
1999-07-15,89.21834754918886
1999-07-16,88.95600887147317
1999-07-19,89.8550035201564
1999-07-20,87.6058848319271
1999-07-21,88.9504653375303
1999-07-22,89.65270009481249
1999-07-23,87.99543343937991
1999-07-26,88.00821661145694
1999-07-27,87.5616138021004
1999-07-28,87.79152365639108
1999-07-29,86.54336346436362
1999-07-30,85.506449757241
1999-08-02,84.03174348311187
1999-08-03,84.3545037053033
1999-08-04,84.35796389956708
1999-08-05,82.85846976791149
1999-08-06,82.75146772954822
1999-08-09,83.58483594750687
1999-08-10,83.63412053364581
1999-08-11,83.72648408581198
1999-08-12,84.98010666528941
1999-08-13,85.53103495568683
1999-08-16,87.60162429455595
1999-08-17,89.41427587442607
1999-08-18,90.25855458258754
1999-08-19,89.15373783269392
1999-08-20,91.13256709818594
1999-08-23,93.88521545504886
1999-08-24,94.74571368415947
1999-08-25,93.04287815817426
1999-08-26,93.89880415717964
1999-08-27,94.14661171164559
1999-08-30,94.68991900149241
1999-08-31,95.07236987849109
1999-09-01,94.3729041619467
1999-09-02,93.18259616294219
1999-09-03,93.48704966473925
1999-09-06,95.67390159331063
1999-09-07,95.33154583004693
1999-09-08,95.75824806756044
1999-09-09,95.61019137802295
1999-09-10,95.31132267184302
1999-09-13,94.94103767424927
1999-09-14,95.94044604099491
1999-09-15,94.22330513764562
1999-09-16,93.06917993601922
1999-09-17,93.71013918271115
1999-09-20,93.67188586832542
1999-09-21,91.95012241886621
1999-09-22,92.7952813475575
1999-09-23,93.50867527685268
1999-09-24,93.33212928347861
1999-09-27,92.40999283192642
1999-09-28,92.59720387265173
1999-09-29,93.0738802077891
1999-09-30,91.99932456454916
1999-10-01,90.50402052369013
1999-10-04,90.08455147764586
1999-10-05,90.69746322444314
1999-10-06,90.95161272172408
1999-10-07,93.8036919661218
1999-10-08,94.3914275479127
1999-10-11,95.62784896558539
1999-10-12,96.48918119467342
1999-10-13,95.93390128217851
1999-10-14,96.70364888665108
1999-10-15,93.59213319176332
1999-10-18,95.0068425554082
1999-10-19,95.03586116041575
1999-10-20,97.35088427143877
1999-10-21,95.90292934500874
1999-10-22,96.3005818685304
1999-10-25,95.77094350735463
1999-10-26,95.45822812711454
1999-10-27,94.07197458951914
1999-10-28,92.48672845737399
1999-10-29,90.57480690168438
1999-11-01,88.04574688199123
1999-11-02,90.73648335395393
1999-11-03,90.188425525596
1999-11-04,91.23546260974815
1999-11-05,92.49072283169076
1999-11-08,93.54712892151706
1999-11-09,93.54009519104083
1999-11-10,94.56003413915319
1999-11-11,94.60584718500688
1999-11-12,94.5648367768284
1999-11-15,95.50641860130482
1999-11-16,95.47870971710446
1999-11-17,94.30888159583209
1999-11-18,94.13944528552524
1999-11-19,95.28396543848446
1999-11-22,96.41299677439775
1999-11-23,96.7925355425472
1999-11-24,95.77818286611782
1999-11-25,96.51705443155535
1999-11-26,97.55264448006484
1999-11-29,98.40309832889766
1999-11-30,98.7184020988241
1999-12-01,99.40036038742576
1999-12-02,101.41661019882235
1999-12-03,102.08489771479368
1999-12-06,103.674579872191
1999-12-07,104.14782494064423
1999-12-08,103.05634717356106
1999-12-09,103.29421131821577
1999-12-10,102.79496738042133
1999-12-13,103.2053545620727
1999-12-14,102.78896213676038
1999-12-15,103.96005919705814
1999-12-16,105.95978211509943
1999-12-17,107.32472003762993
1999-12-20,110.15876938582804
1999-12-21,111.88246716172904
1999-12-22,112.64221954693872
1999-12-23,111.5501085902431
1999-12-24,110.06209462507734
1999-12-27,109.68467938749318
1999-12-28,110.40684457102148
1999-12-29,111.16381948768334
1999-12-30,112.2721756809269
1999-12-31,112.79255801924178
2000-01-03,116.25463622035232
2000-01-04,114.73432237152714
2000-01-05,114.86162114109331
2000-01-06,116.42913615585124
2000-01-07,116.73916148380381
2000-01-10,120.53723571111253
2000-01-11,117.08841328119108
2000-01-12,117.54616496142104
2000-01-13,118.72705308922808
2000-01-14,120.35979104070945
2000-01-17,121.74387490898015
2000-01-18,121.15454998074601
2000-01-19,120.07453102226569
2000-01-20,121.03347472742367
2000-01-21,123.21014392459986
2000-01-24,123.00133768786274
2000-01-25,122.50059726051957
2000-01-26,122.89362912628367
2000-01-27,123.13433884122138
2000-01-28,122.07444360550463
2000-01-31,120.28724081781075
2000-02-01,121.0724450664944
2000-02-02,121.96502293937465
2000-02-03,122.02079980100439
2000-02-04,122.95944938419558
2000-02-07,124.03684757888614
2000-02-08,125.04874671325669
2000-02-09,124.5511751309716
2000-02-10,125.37029342072003
2000-02-11,124.03340023732288
2000-02-14,122.80781143772036
2000-02-15,120.95900956169253
2000-02-16,121.81344076429605
2000-02-17,122.84564682272995
2000-02-18,121.33725572210945
2000-02-21,122.14025909239038
2000-02-22,120.62177889622046
2000-02-23,119.49663958027028
2000-02-24,118.56709377317613
2000-02-25,116.7448894065883
2000-02-28,117.61133314903257
2000-02-29,116.20534201147426
2000-03-01,118.88167806210477
2000-03-02,118.60997610654266
2000-03-03,119.10753096728777
2000-03-06,120.16334702428402
2000-03-07,119.91559505966532
2000-03-08,118.69551732080957
2000-03-09,118.64909818514283
2000-03-10,118.66704664483252
2000-03-13,115.97012156334934
2000-03-14,118.06313975984037
2000-03-15,118.1521016615604
2000-03-16,116.59958015681896
2000-03-17,116.79175635659111
2000-03-20,116.77208934753415
2000-03-21,117.02774591359514
2000-03-22,119.45846774684652
2000-03-23,119.93642663642697
2000-03-24,119.27495736589326
2000-03-27,120.11486574967398
2000-03-28,119.43638331465944
2000-03-29,118.81299727477973
2000-03-30,117.74793680505755
2000-03-31,119.48760463985427
2000-04-03,117.95586497362937
2000-04-04,114.85432301680538
2000-04-05,113.15760315136684
2000-04-06,113.01303153605839
2000-04-07,116.35257329337085
2000-04-10,117.72397862465024
2000-04-11,117.25774800706577
2000-04-12,117.24058181861452
2000-04-13,114.3761742137559
2000-04-14,112.86010853902837
2000-04-17,108.966134107714
2000-04-18,111.64152854019984
2000-04-19,110.12532071046368
2000-04-20,109.77973525379345
2000-04-21,110.30781171045079
2000-04-24,108.56109762511005
2000-04-25,109.28845560134613
2000-04-26,111.36213704324689
2000-04-27,110.5307717572485
2000-04-28,110.93492350163146
2000-05-01,110.87912559667822
2000-05-02,108.78981400486295
2000-05-03,107.32275850508583
2000-05-04,107.31973855955646
2000-05-05,108.62241862491884
2000-05-08,107.88860213392636
2000-05-09,107.47455925889477
2000-05-10,106.19709306521867
2000-05-11,104.59803538037399
2000-05-12,102.98180535209535
2000-05-15,104.6181374944724
2000-05-16,105.34841785337105
2000-05-17,103.99151364863094
2000-05-18,102.99620454408284
2000-05-19,100.73188821015465
2000-05-22,98.04678610075736
2000-05-23,95.96434096561241
2000-05-24,96.1140374975293
2000-05-25,97.67001805802522
2000-05-26,98.8335712538483
2000-05-29,100.70308107258701
2000-05-30,102.53073727077219
2000-05-31,103.5728924742963
2000-06-01,104.69375376477714
2000-06-02,107.25992969098662
2000-06-05,108.22436317361431
2000-06-06,108.32680607318134
2000-06-07,109.51144820115088
2000-06-08,110.00380267386865
2000-06-09,110.37986365997274
2000-06-12,110.03825930629928
2000-06-13,110.62853661743856
