Date,EM LATIN AMERICA ex BRAZIL SMALL VALUE
1997-08-01,1131.6519904455076
1997-08-04,1132.6448417501479
1997-08-05,1137.004649150736
1997-08-06,1145.3533369053275
1997-08-07,1139.386933207889
1997-08-08,1138.6298991565407
1997-08-11,1136.5279407639216
1997-08-12,1130.828425515059
1997-08-13,1123.3308271643132
1997-08-14,1118.256641427749
1997-08-15,1116.6744811695487
1997-08-18,1110.741875818664
1997-08-19,1113.629545428958
1997-08-20,1129.7491845133827
1997-08-21,1120.987403503794
1997-08-22,1116.8113727929688
1997-08-25,1115.3173691830093
1997-08-26,1103.1186020910613
1997-08-27,1101.2278632124326
1997-08-28,1093.7014528413235
1997-08-29,1075.7049971872466
1997-09-01,1070.0973983612173
1997-09-02,1078.35785024451
1997-09-03,1085.1602335860105
1997-09-04,1088.2960615121663
1997-09-05,1091.4829307545601
1997-09-08,1094.328112768915
1997-09-09,1093.6119806166014
1997-09-10,1084.1637474438771
1997-09-11,1073.7789617580922
1997-09-12,1078.4385751610814
1997-09-15,1073.2924739894684
1997-09-16,1081.3008189630655
1997-09-17,1084.7143989295005
1997-09-18,1087.5244609332283
1997-09-19,1089.9083665776684
1997-09-22,1090.403982065448
1997-09-23,1094.80213056933
1997-09-24,1102.4741152686602
1997-09-25,1101.609357322251
1997-09-26,1101.2328726609987
1997-09-29,1108.103724118996
1997-09-30,1116.5792150782213
1997-10-01,1123.5261326516
1997-10-02,1122.1030256002032
1997-10-03,1117.432803427363
1997-10-06,1119.583962757989
1997-10-07,1124.109540703599
1997-10-08,1112.3959313660575
1997-10-09,1112.0320776777464
1997-10-10,1113.1525294670928
1997-10-13,1110.1192608458573
1997-10-14,1109.6444779309638
1997-10-15,1110.5249598525425
1997-10-16,1110.941127931973
1997-10-17,1102.0234049147257
1997-10-20,1113.7435306487164
1997-10-21,1126.1198260323451
1997-10-22,1127.8085392976254
1997-10-23,1089.9439067463097
1997-10-24,1072.3481686297905
1997-10-27,964.2626127914278
1997-10-28,996.1475977747144
1997-10-29,995.6288344687111
1997-10-30,949.4107513690894
1997-10-31,974.0227828675629
1997-11-03,1006.2328456885062
1997-11-04,1012.9147255981032
1997-11-05,1006.4410960578116
1997-11-06,998.4044685328666
1997-11-07,965.8970630848991
1997-11-10,948.5908735038479
1997-11-11,942.1172006786502
1997-11-12,909.7136729846422
1997-11-13,912.5997666391007
1997-11-14,924.3385135912588
1997-11-17,935.9777254443404
1997-11-18,931.5730781084023
1997-11-19,939.2630497449649
1997-11-20,943.0162735315718
1997-11-21,953.294019850595
1997-11-24,940.5023557850429
1997-11-25,945.3738580421901
1997-11-26,950.1766845192229
1997-11-27,960.109433246829
1997-11-28,959.5102208865089
1997-12-01,970.5773180558837
1997-12-02,977.0045899679442
1997-12-03,979.5047241072103
1997-12-04,983.1904592642496
1997-12-05,982.4787525098081
1997-12-08,983.4904459540127
1997-12-09,971.4717276152373
1997-12-10,957.890851375229
1997-12-11,946.1238811626146
1997-12-12,945.6427487196853
1997-12-15,958.5331391253103
1997-12-16,958.2724115910828
1997-12-17,961.5509604054001
1997-12-18,953.0574891632118
1997-12-19,942.4542677143597
1997-12-22,943.001760683882
1997-12-23,937.0275873356078
1997-12-24,940.6483803775188
1997-12-25,939.8527414813885
1997-12-26,948.9336317667826
1997-12-29,962.9483383464052
1997-12-30,973.7302325244699
1997-12-31,978.4943507713488
1998-01-01,978.543939078598
1998-01-02,978.7312669227846
1998-01-05,968.1733279795482
1998-01-06,953.3529794558251
1998-01-07,937.5490593794598
1998-01-08,916.6436155351572
1998-01-09,884.7773290061806
1998-01-12,875.5469844038529
1998-01-13,884.2072191654532
1998-01-14,879.4474442844082
1998-01-15,871.4613105197307
1998-01-16,884.3359410135965
1998-01-19,889.7416428599803
1998-01-20,880.2812754194964
1998-01-21,869.3551971007462
1998-01-22,864.0791342587257
1998-01-23,858.2669405927579
1998-01-26,857.1077489561557
1998-01-27,860.5827797181032
1998-01-28,851.0634559756055
1998-01-29,844.6288465860015
1998-01-30,835.6174807927413
1998-02-02,846.9583164506972
1998-02-03,849.4839091206659
1998-02-04,853.0708995131905
1998-02-05,850.2971420021123
1998-02-06,850.8869178772679
1998-02-09,846.6604010441347
1998-02-10,850.1393373309761
1998-02-11,847.5282838041456
1998-02-12,842.9886562890234
1998-02-13,840.2897014633119
1998-02-16,840.104477831773
1998-02-17,838.8156420123133
1998-02-18,838.3195759475685
1998-02-19,836.1266774475828
1998-02-20,832.9186978205944
1998-02-23,830.8886185636208
1998-02-24,825.4636591646886
1998-02-25,829.4783813713091
1998-02-26,836.2339536031685
1998-02-27,842.2994873221527
1998-03-02,846.0563055553616
1998-03-03,841.9020897784524
1998-03-04,834.8183177859504
1998-03-05,832.3782526991878
1998-03-06,839.3182228507932
1998-03-09,838.2270621484026
1998-03-10,839.7581898476401
1998-03-11,846.5050725840738
1998-03-12,848.7097957101695
1998-03-13,851.317349779441
1998-03-16,856.766558602187
1998-03-17,854.8052807136673
1998-03-18,854.1938910911176
1998-03-19,857.3947953591187
1998-03-20,862.7158520286174
1998-03-23,868.6594076723813
1998-03-24,871.0743951266281
1998-03-25,869.3344826969151
1998-03-26,875.4846309747281
1998-03-27,878.6357424029081
1998-03-30,880.3908412663556
1998-03-31,878.6704891066563
1998-04-01,881.5778796326234
1998-04-02,881.6589548480847
1998-04-03,874.9505400665911
1998-04-06,872.2893200758188
1998-04-07,866.4069672078937
1998-04-08,868.6246460720741
1998-04-09,870.2158404643184
1998-04-10,869.3421465375151
1998-04-13,869.7037841657317
1998-04-14,875.5827559534594
1998-04-15,877.7384766998231
1998-04-16,875.1180109575832
1998-04-17,879.9027338534681
1998-04-20,882.0700571995294
1998-04-21,876.976647470639
1998-04-22,880.8391304714208
1998-04-23,881.4340286962725
1998-04-24,885.482757449879
1998-04-27,871.7092847853693
1998-04-28,875.6344674254568
1998-04-29,878.832208702985
1998-04-30,884.4646137412747
1998-05-01,884.3203500750319
1998-05-04,884.658507361212
1998-05-05,883.5428166622569
1998-05-06,877.9474164252229
1998-05-07,869.6554703239456
1998-05-08,871.8235402039812
1998-05-11,861.0494114559036
1998-05-12,857.5799004724254
1998-05-13,849.7463813949444
1998-05-14,847.752661186104
1998-05-15,850.7303383096859
1998-05-18,831.2034654518192
1998-05-19,830.023077539256
1998-05-20,828.3371224284921
1998-05-21,827.6622177229523
1998-05-22,822.6728682505841
1998-05-25,820.6798475335594
1998-05-26,799.979579995088
1998-05-27,792.5603197334308
1998-05-28,790.940221968712
1998-05-29,787.8556623696247
1998-06-01,775.0952950884467
1998-06-02,778.4182371162318
1998-06-03,777.7985340903185
1998-06-04,779.5046954119975
1998-06-05,781.2341112168592
1998-06-08,776.0761090643184
1998-06-09,775.4432319969528
1998-06-10,766.1960262764399
1998-06-11,754.5609058796266
1998-06-12,746.4065324683532
1998-06-15,733.5376874594153
1998-06-16,727.8078658533501
1998-06-17,744.1643831486692
1998-06-18,742.0797805065986
1998-06-19,746.5625156860367
1998-06-22,740.3794408344212
1998-06-23,742.0296109549581
1998-06-24,738.6738453803216
1998-06-25,729.0832411840425
1998-06-26,722.808809818121
1998-06-29,724.6304191293983
1998-06-30,725.9686164745358
1998-07-01,732.9484509859324
1998-07-02,731.0234467893466
1998-07-03,732.635311693329
1998-07-06,728.7158821326907
1998-07-07,733.1831716235384
1998-07-08,738.1362370690773
1998-07-09,733.6319427286006
1998-07-10,733.2782634613402
1998-07-13,736.8521118563921
1998-07-14,742.2078072931788
1998-07-15,745.0880559131207
1998-07-16,746.7992554858355
1998-07-17,747.5496131323954
1998-07-20,746.3792105981781
1998-07-21,738.2473690517563
1998-07-22,732.8130157984519
1998-07-23,727.6579744025382
1998-07-24,731.8992513248478
1998-07-27,727.1806265160466
1998-07-28,722.282666148279
1998-07-29,720.8939102450078
1998-07-30,722.682966395458
1998-07-31,722.2874250286922
1998-08-03,715.3607006277936
1998-08-04,704.3445029855274
1998-08-05,701.7707209470005
1998-08-06,700.6642559039983
1998-08-07,692.2620516092172
1998-08-10,686.8045694400554
1998-08-11,669.8085679172037
1998-08-12,665.1463261598103
1998-08-13,662.8205839241328
1998-08-14,661.9292094559814
1998-08-17,655.7658478027442
1998-08-18,652.0208160499981
1998-08-19,648.8539419137716
1998-08-20,632.3110735747921
1998-08-21,606.0789069942898
1998-08-24,601.7234365991552
1998-08-25,600.6746841385794
1998-08-26,586.3417043956065
1998-08-27,561.2967489770969
1998-08-28,563.86221147845
1998-08-31,558.440323375021
1998-09-01,564.8481539166917
1998-09-02,564.9183500175209
1998-09-03,553.9474677904101
1998-09-04,547.4194758667581
1998-09-07,552.2767574524697
1998-09-08,548.1616676896573
1998-09-09,541.2563931468909
1998-09-10,518.9504877285315
1998-09-11,524.8998288822906
1998-09-14,525.1331723455334
1998-09-15,542.9832542703257
1998-09-16,541.3149233741099
1998-09-17,530.0863299400351
1998-09-18,531.6341503064799
1998-09-21,528.9807592445226
1998-09-22,525.7549812196494
1998-09-23,540.4611545502588
1998-09-24,536.5055818575821
1998-09-25,536.0443036701996
1998-09-28,537.7887201283123
1998-09-29,538.5407882979653
1998-09-30,530.3208822841103
1998-10-01,516.978850946238
1998-10-02,525.0082533449643
1998-10-05,517.570936751984
1998-10-06,518.031171215868
1998-10-07,505.87032291396645
1998-10-08,501.94233839910345
1998-10-09,504.9715823635601
1998-10-12,507.83776244149317
1998-10-13,506.9664740623328
1998-10-14,509.0733665467899
1998-10-15,516.806055623961
1998-10-16,516.5708225860216
1998-10-19,516.0488082366925
1998-10-20,518.6813519814342
1998-10-21,523.0097847413332
1998-10-22,532.722391511272
1998-10-23,532.592825681936
1998-10-26,533.1233506663347
1998-10-27,532.3259506057351
1998-10-28,526.0103264297495
1998-10-29,525.8787510184765
1998-10-30,535.8055457789737
1998-11-02,542.0852062166937
1998-11-03,547.5087180187876
1998-11-04,557.6136005834331
1998-11-05,559.2716174857362
1998-11-06,566.7482959016569
1998-11-09,563.8954665777861
1998-11-10,561.3357777200638
1998-11-11,560.6908862182014
1998-11-12,557.3616444041216
1998-11-13,562.5810808349371
1998-11-16,566.7894241952683
1998-11-17,570.4824911262814
1998-11-18,573.3362774859902
1998-11-19,579.6584888128103
1998-11-20,591.3459874958172
1998-11-23,596.6663988905225
1998-11-24,605.5819396439963
1998-11-25,609.6612684976421
1998-11-26,612.5653771830308
1998-11-27,614.1501300850958
1998-11-30,604.216967518268
1998-12-01,596.811454794763
1998-12-02,593.9558814373662
1998-12-03,579.6421125971555
1998-12-04,576.5596003138072
1998-12-07,578.7199747104979
1998-12-08,578.64289522792
1998-12-09,574.5458199442696
1998-12-10,570.512280130531
1998-12-11,567.1501269504713
1998-12-14,556.7140905472689
1998-12-15,558.9779166430266
1998-12-16,561.1908179299626
1998-12-17,557.6234724658714
1998-12-18,560.6034753445588
1998-12-21,565.8221643120521
1998-12-22,564.4994813218682
1998-12-23,563.994449447269
1998-12-24,571.2234454691254
1998-12-25,570.9663216819306
1998-12-28,564.3948129925684
1998-12-29,564.5680562286497
1998-12-30,560.8616724539713
1998-12-31,565.4874667559711
1999-01-01,565.4874667559711
1999-01-04,568.0030029093308
1999-01-05,567.2323667771067
1999-01-06,570.2722880988738
1999-01-07,567.353097498112
1999-01-08,565.7621199199511
1999-01-11,555.3749365077931
1999-01-12,544.5088969173984
1999-01-13,523.1190862086623
1999-01-14,515.7050064582993
1999-01-15,534.5177966167961
1999-01-18,535.3378090484642
1999-01-19,532.3632132628685
1999-01-20,534.4382926773388
1999-01-21,528.6645596559529
1999-01-22,524.935300803311
1999-01-25,523.4004323996967
1999-01-26,521.0979117605125
1999-01-27,518.2830160738756
1999-01-28,519.0740904803927
1999-01-29,518.2970784818209
1999-02-01,521.4525976381896
1999-02-02,521.7494011372657
1999-02-03,521.3983850131716
1999-02-04,521.5157462572685
1999-02-05,521.6350265145777
1999-02-08,519.801247551381
1999-02-09,518.1146589297882
1999-02-10,519.5352635334415
1999-02-11,523.2122298484483
1999-02-12,521.9645278670935
1999-02-15,523.5319262667477
1999-02-16,525.677552194425
1999-02-17,522.9649730633279
1999-02-18,524.4553704435679
1999-02-19,527.3225065037251
1999-02-22,527.0173351751403
1999-02-23,525.8459051224416
1999-02-24,524.2016093307041
1999-02-25,520.7888713946527
1999-02-26,521.5746973275171
1999-03-01,522.6106189606826
1999-03-02,518.7432219529646
1999-03-03,514.4488768197722
1999-03-04,515.0778593446139
1999-03-05,517.4182658393019
1999-03-08,521.3579908402592
1999-03-09,523.3372786164325
1999-03-10,532.5689742516408
1999-03-11,537.5091228449829
1999-03-12,543.5477691499127
1999-03-15,551.2758585192796
1999-03-16,557.3116119609625
1999-03-17,558.0643736796901
1999-03-18,560.0993161715168
1999-03-19,559.4699079361066
1999-03-22,557.1814164262033
1999-03-23,556.8291988907685
1999-03-24,558.2367073248973
1999-03-25,564.1165644105264
1999-03-26,567.8892493326987
1999-03-29,569.5169762668187
1999-03-30,570.8802076430384
1999-03-31,576.8108482560542
1999-04-01,578.4674548288423
1999-04-02,579.1703464097988
1999-04-05,586.1933352267789
1999-04-06,586.2652153764396
1999-04-07,588.0206845560972
1999-04-08,596.1426310472083
1999-04-09,600.1622940796437
1999-04-12,606.1452284483812
1999-04-13,611.3112867215947
1999-04-14,612.3631266856216
1999-04-15,626.002698692383
1999-04-16,641.4259972553343
1999-04-19,652.5111672043972
1999-04-20,652.2095518887116
1999-04-21,655.5602411030197
1999-04-22,655.7959015527018
1999-04-23,654.5898214576325
1999-04-26,650.3815377050324
1999-04-27,645.298014086365
1999-04-28,648.4368000937292
1999-04-29,649.979521653842
1999-04-30,652.973278744956
1999-05-03,658.7701282939473
1999-05-04,660.693822409113
1999-05-05,664.373027604212
1999-05-06,666.9501019631841
1999-05-07,671.2268121411347
1999-05-10,680.5090779912701
1999-05-11,684.9861961055731
1999-05-12,682.4685097373995
1999-05-13,690.9132907770202
1999-05-14,683.8315453959334
1999-05-17,677.4591636746701
1999-05-18,674.8746875372849
1999-05-19,663.1284625386613
1999-05-20,657.638147746697
1999-05-21,647.1807828514123
1999-05-24,633.7105861534037
1999-05-25,621.1977869681721
1999-05-26,624.3651639695313
1999-05-27,617.180605462276
1999-05-28,622.4836515848637
1999-05-31,626.3818398811811
1999-06-01,620.7920596289692
1999-06-02,618.2420945431409
1999-06-03,620.0162963772156
1999-06-04,622.7520311633979
1999-06-07,627.5345435170275
1999-06-08,625.4251250049276
1999-06-09,621.3863121610713
1999-06-10,619.0476081590945
1999-06-11,616.331745535116
1999-06-14,615.9352579213592
1999-06-15,616.017377957139
1999-06-16,622.1117645183201
1999-06-17,622.7474664918411
1999-06-18,619.5676374521015
1999-06-21,620.3759859811005
1999-06-22,624.7813463073296
1999-06-23,621.4843917936576
1999-06-24,615.3077263179661
1999-06-25,616.5270179774018
1999-06-28,615.522500417774
1999-06-29,618.8662706246328
1999-06-30,620.1823504410689
1999-07-01,624.823421314083
1999-07-02,631.4897922182665
1999-07-05,633.7541528663202
1999-07-06,632.8762979322829
1999-07-07,631.0803775815767
1999-07-08,625.781892108684
1999-07-09,625.0279859066021
1999-07-12,609.2851122915755
1999-07-13,612.4662614152218
1999-07-14,613.5780950180783
1999-07-15,618.1107587792502
1999-07-16,621.9318689661724
1999-07-19,621.7859087976565
1999-07-20,616.0567480801454
1999-07-21,616.0341528239102
1999-07-22,612.315548147291
1999-07-23,607.0361237123417
1999-07-26,602.5803399059052
1999-07-27,604.2907428612041
1999-07-28,605.7251242990832
1999-07-29,600.6298665244703
1999-07-30,602.6793728893738
1999-08-02,599.228977453533
1999-08-03,597.0956215439902
1999-08-04,593.6848945023878
1999-08-05,592.6503138706122
1999-08-06,590.797908370899
1999-08-09,589.6762220919724
1999-08-10,584.8418641453195
1999-08-11,586.3965756505039
1999-08-12,587.4391530879504
1999-08-13,587.3774731501329
1999-08-16,587.1730875947708
1999-08-17,587.8974135502903
1999-08-18,581.9718325933691
1999-08-19,579.7541271729557
1999-08-20,581.4186888920503
1999-08-23,616.8760691833909
1999-08-24,615.8530237684232
1999-08-25,611.8011431634476
1999-08-26,609.6985057545834
1999-08-27,608.8940429660271
1999-08-30,607.6092639856793
1999-08-31,611.0982914398265
1999-09-01,612.1287045557094
1999-09-02,612.8187889124501
1999-09-03,613.3522175799832
1999-09-06,615.0066383035548
1999-09-07,612.5127425886943
1999-09-08,613.078397472284
1999-09-09,614.5790340411119
1999-09-10,619.9681297055253
1999-09-13,622.324115163955
1999-09-14,619.7356498167883
1999-09-15,618.8408422200982
1999-09-16,617.7445636308377
1999-09-17,618.0833733343085
1999-09-20,617.7451579362773
1999-09-21,615.1658699686708
1999-09-22,612.2373686504211
1999-09-23,609.0878725944406
1999-09-24,610.1771968946198
1999-09-27,612.375669979113
1999-09-28,613.1467334826915
1999-09-29,614.5993190707751
1999-09-30,619.2058351990947
1999-10-01,615.6710528558738
1999-10-04,617.8279154272003
1999-10-05,617.7164633291817
1999-10-06,619.4491555051437
1999-10-07,620.1077105104462
1999-10-08,619.7378228672284
1999-10-11,619.5133901011533
1999-10-12,619.236259839713
1999-10-13,613.8442505032515
1999-10-14,613.782511297032
1999-10-15,604.4217737333415
1999-10-18,600.4243093294372
1999-10-19,607.8376257834834
1999-10-20,608.1125045758107
1999-10-21,609.5849063266468
1999-10-22,610.5739204498442
1999-10-25,610.2876057827967
1999-10-26,608.5922952381503
1999-10-27,607.362460113071
1999-10-28,607.2826921518491
1999-10-29,613.0449971524304
1999-11-01,613.2291907966543
1999-11-02,617.4196486964573
1999-11-03,624.3013704986412
1999-11-04,623.339891143884
1999-11-05,626.0953695421151
1999-11-08,629.0121361072486
1999-11-09,629.1720517735871
1999-11-10,631.4091759902628
1999-11-11,631.911430078881
1999-11-12,635.4814213893343
1999-11-15,639.0253495161913
1999-11-16,641.1354265629963
1999-11-17,635.9981920206708
1999-11-18,642.0567970931756
1999-11-19,640.9942575854215
1999-11-22,642.5510705096203
1999-11-23,641.2012956505546
1999-11-24,639.8101045959788
1999-11-25,642.2731418757828
1999-11-26,645.2532111545682
1999-11-29,648.2359648000752
1999-11-30,646.20291368162
1999-12-01,647.2286810301139
1999-12-02,647.2433739892392
1999-12-03,650.7361100602566
1999-12-06,650.5315233725019
1999-12-07,648.2067873959866
1999-12-08,645.4732778632113
1999-12-09,644.6733855714177
1999-12-10,647.134214370951
1999-12-13,645.7107219474
1999-12-14,644.117780245943
1999-12-15,648.8328387064618
1999-12-16,652.3157866613649
1999-12-17,654.1804700188235
1999-12-20,659.7812676814704
1999-12-21,658.9052936030533
1999-12-22,661.0926260245005
1999-12-23,667.6553867304868
1999-12-24,668.2653994624255
1999-12-27,665.6617343502431
1999-12-28,670.2665300203057
1999-12-29,673.404108850489
1999-12-30,678.1160295791724
1999-12-31,677.746333412575
2000-01-03,681.3894043978725
2000-01-04,669.3538627608626
2000-01-05,678.6837116943435
2000-01-06,679.6308664156795
2000-01-07,693.8900477681032
2000-01-10,705.1765123459209
2000-01-11,702.7771556031925
2000-01-12,709.4394166006831
2000-01-13,723.3280942879787
2000-01-14,733.0590144901286
2000-01-17,742.6187386293226
2000-01-18,739.490815301275
2000-01-19,739.0348306838556
2000-01-20,735.6574909458776
2000-01-21,735.3389143431912
2000-01-24,732.8894588773082
2000-01-25,726.1458529257823
2000-01-26,725.3528816771171
2000-01-27,720.1835473900773
2000-01-28,718.2851431722775
2000-01-31,718.9765667819361
2000-02-01,718.6327493569784
2000-02-02,720.9409045851085
2000-02-03,728.1951267609192
2000-02-04,734.5361301236923
2000-02-07,737.4415312555664
2000-02-08,740.3553463043427
2000-02-09,739.4112599540565
2000-02-10,738.7795275389982
2000-02-11,746.0073953564826
2000-02-14,748.2238105276675
2000-02-15,749.1371199016277
2000-02-16,747.1153089613218
2000-02-17,743.8281539661439
2000-02-18,736.6982251872413
2000-02-21,733.6283128169536
2000-02-22,733.1008879847885
2000-02-23,735.6894964140212
2000-02-24,729.1588968871815
2000-02-25,723.6290135920217
2000-02-28,720.8341015153055
2000-02-29,719.6656398489473
2000-03-01,722.4721682717241
2000-03-02,722.4844870403057
2000-03-03,724.470641538002
2000-03-06,719.8926777025449
2000-03-07,714.3684193370422
2000-03-08,714.2498732733686
2000-03-09,715.0687397783363
2000-03-10,713.8222124850361
2000-03-13,709.4944080658316
2000-03-14,705.7815514046232
2000-03-15,706.3562867953136
2000-03-16,709.0103952315342
2000-03-17,708.5222193375454
2000-03-20,707.1953935842133
2000-03-21,704.8039679748146
2000-03-22,702.5166711890806
2000-03-23,701.3481826296105
2000-03-24,703.4208623875338
2000-03-27,707.7910505297259
2000-03-28,706.1350455121084
2000-03-29,706.7273927256132
2000-03-30,708.2231234217512
2000-03-31,709.2462237879934
2000-04-03,705.7241895725246
2000-04-04,696.7656384367295
2000-04-05,694.5258800125808
2000-04-06,694.4811882534581
2000-04-07,699.3388496465599
2000-04-10,694.6737491869706
2000-04-11,691.3067241888427
2000-04-12,684.6437529487264
2000-04-13,681.9933576967703
2000-04-14,669.5409646508682
2000-04-17,664.5507668090786
2000-04-18,671.7026736964167
2000-04-19,670.794889920341
2000-04-20,672.0041440950957
2000-04-21,671.6445878385043
2000-04-24,669.3101158211628
2000-04-25,674.9526066202205
2000-04-26,674.8169280069661
2000-04-27,677.8691256375449
2000-04-28,677.0997336416806
2000-05-01,678.6886309406921
2000-05-02,674.401020143057
2000-05-03,666.2557336800089
2000-05-04,662.5987130741513
2000-05-05,660.3583520913355
2000-05-08,653.1899761398922
2000-05-09,650.9886007782638
2000-05-10,642.8506864714345
2000-05-11,642.9252731130136
2000-05-12,650.4391285604153
2000-05-15,657.5693256606934
2000-05-16,662.3985360837804
2000-05-17,655.6367813818512
2000-05-18,648.6661691584093
2000-05-19,634.8214868341179
2000-05-22,632.4597141121468
2000-05-23,630.4493162266638
2000-05-24,632.595059349845
2000-05-25,628.9326096196966
2000-05-26,627.5698504066592
2000-05-29,630.8220018243727
2000-05-30,633.807408564847
2000-05-31,633.861808939617
2000-06-01,635.9752980041391
2000-06-02,640.4549059564192
2000-06-05,635.4553975204725
2000-06-06,627.1785148953755
2000-06-07,624.1683079841937
2000-06-08,619.6541897572172
2000-06-09,617.826482596335
2000-06-12,616.4161338934997
2000-06-13,615.2326441094206
2000-06-14,617.2298411423292
2000-06-15,612.1970736661754
2000-06-16,611.7459150243415
2000-06-19,612.771207577773
2000-06-20,611.9326302719029
2000-06-21,612.8370276067042
2000-06-22,610.3389534082309
2000-06-23,606.8953964377906
2000-06-26,605.6693882447266
2000-06-27,610.3030044299339
2000-06-28,613.988661488048
2000-06-29,613.117173643605
2000-06-30,624.1722639274619
2000-07-03,630.4569894087646
2000-07-04,632.5177146720516
2000-07-05,631.8048188499428
2000-07-06,631.9709467381739
2000-07-07,634.3067671291153
2000-07-10,636.5700905087382
2000-07-11,634.3740255084692
2000-07-12,632.4947304080029
