Date,EM EUROPE SMALL VALUE
1997-10-13,190.57881187830745
1997-10-14,192.04729566006358
1997-10-15,192.687342030382
1997-10-16,193.41415897097053
1997-10-17,194.53764331904966
1997-10-20,194.24559090831954
1997-10-21,192.83113645345784
1997-10-22,195.82549360789372
1997-10-23,199.88868068807378
1997-10-24,196.60857217573215
1997-10-27,184.17670169295255
1997-10-28,169.27198569681192
1997-10-29,171.5238532724847
1997-10-30,166.07697135459975
1997-10-31,169.33433015336863
1997-11-03,168.99535507909405
1997-11-04,172.78050537294266
1997-11-05,178.05437428710582
1997-11-06,178.56741010825368
1997-11-07,173.04633907776912
1997-11-10,172.61872002560852
1997-11-11,169.95399377066832
1997-11-12,163.42837820540038
1997-11-13,156.24021735790083
1997-11-14,155.47446838239463
1997-11-17,162.02714361564324
1997-11-18,164.39026344419668
1997-11-19,161.94567329775387
1997-11-20,164.26940452563514
1997-11-21,167.16753680985946
1997-11-24,158.08694184510622
1997-11-25,159.13367855230544
1997-11-26,159.4455277456301
1997-11-27,158.5098806241046
1997-11-28,157.32096249456987
1997-12-01,153.23401241573774
1997-12-02,154.97534862285124
1997-12-03,156.42715185554118
1997-12-04,159.1590224821019
1997-12-05,158.15297302113328
1997-12-08,160.35073004195007
1997-12-09,158.507454178297
1997-12-10,156.89946329340864
1997-12-11,153.98676388757548
1997-12-12,152.80350368511517
1997-12-15,154.21219216728218
1997-12-16,155.1566707255194
1997-12-17,157.94273525433553
1997-12-18,158.58882330045424
1997-12-19,159.60225477264734
1997-12-22,158.06120288699694
1997-12-23,158.77927268401803
1997-12-24,156.90718753611864
1997-12-25,156.80081847763853
1997-12-26,156.34014037560001
1997-12-29,158.41359863475301
1997-12-30,161.66103689109718
1997-12-31,161.84428623463054
1998-01-01,161.84428623463054
1998-01-02,161.27379450217103
1998-01-05,164.20159234148835
1998-01-06,162.85009011610342
1998-01-07,162.7380297090375
1998-01-08,159.83560866423386
1998-01-09,157.475539408766
1998-01-12,147.24188745033905
1998-01-13,150.77472640012348
1998-01-14,149.2722480963304
1998-01-15,147.32473956490088
1998-01-16,148.77359181814296
1998-01-19,152.60694712922785
1998-01-20,152.07796961926115
1998-01-21,152.66029626087598
1998-01-22,153.04320656635272
1998-01-23,154.02787900778767
1998-01-26,152.67962676745725
1998-01-27,153.44622110952787
1998-01-28,153.43747368808332
1998-01-29,152.66204905852956
1998-01-30,153.1200832119229
1998-02-02,153.53252313167133
1998-02-03,151.75260463103342
1998-02-04,148.68542122062877
1998-02-05,149.10649003837318
1998-02-06,150.41711202585444
1998-02-09,149.11959263743526
1998-02-10,146.96004513476208
1998-02-11,147.36648930321962
1998-02-12,147.80652567784253
1998-02-13,146.1783689566437
1998-02-16,146.2172349156198
1998-02-17,146.60422692357568
1998-02-18,146.32440043021967
1998-02-19,145.36566984891488
1998-02-20,146.878163096372
1998-02-23,152.36954452543415
1998-02-24,150.5808579778581
1998-02-25,151.612958527341
1998-02-26,154.57160694327789
1998-02-27,154.2850848914169
1998-03-02,156.87499810130296
1998-03-03,159.2677548017347
1998-03-04,158.09204703665705
1998-03-05,157.2870708677675
1998-03-06,157.84828042998157
1998-03-09,161.7115058363022
1998-03-10,163.19309986618885
1998-03-11,162.73851229517624
1998-03-12,162.4376423933365
1998-03-13,163.7415488086565
1998-03-16,163.17590524614525
1998-03-17,163.4246223705691
1998-03-18,159.6920919632772
1998-03-19,159.83403552774942
1998-03-20,159.57442269204012
1998-03-23,161.17934651418102
1998-03-24,159.47125366877268
1998-03-25,160.53387358717268
1998-03-26,161.91790239913865
1998-03-27,161.42518527427816
1998-03-30,159.26247615322626
1998-03-31,158.1548414458956
1998-04-01,157.57152197390172
1998-04-02,158.20375176582934
1998-04-03,157.45265537913156
1998-04-06,157.31498361226343
1998-04-07,158.5672682435225
1998-04-08,158.57616647588802
1998-04-09,157.10703198458253
1998-04-10,157.39376961729116
1998-04-13,160.5584886630993
1998-04-14,162.71946480675768
1998-04-15,165.9537191469422
1998-04-16,167.15690251814883
1998-04-17,167.48240310176007
1998-04-20,167.39655656826528
1998-04-21,168.6232590149908
1998-04-22,170.50812928824317
1998-04-23,170.84381107426967
1998-04-24,167.7028050589583
1998-04-27,168.2720709013084
1998-04-28,164.06073231026167
1998-04-29,164.64220008691694
1998-04-30,168.35287821585024
1998-05-01,168.62262233825913
1998-05-04,168.33177110511275
1998-05-05,168.32965324719027
1998-05-06,168.1335982971606
1998-05-07,164.84722518456462
1998-05-08,165.33200402317027
1998-05-11,166.95717027622487
1998-05-12,167.51145782065598
1998-05-13,167.18896704836524
1998-05-14,167.39887130076107
1998-05-15,165.70552609582745
1998-05-18,161.75579204971567
1998-05-19,160.47035684914164
1998-05-20,161.29750271407
1998-05-21,165.35839740182269
1998-05-22,165.6875599201051
1998-05-25,162.66229258331134
1998-05-26,160.10598793701914
1998-05-27,148.16921098242696
1998-05-28,150.38537563437546
1998-05-29,151.04768812985262
1998-06-01,146.00606312511403
1998-06-02,145.60849270582878
1998-06-03,149.4677649652961
1998-06-04,151.61900211392074
1998-06-05,152.50708714023952
1998-06-08,155.7204471535848
1998-06-09,154.20296772811264
1998-06-10,152.1853125514181
1998-06-11,150.0154312171357
1998-06-12,148.3752618772772
1998-06-15,142.4812737699844
1998-06-16,142.95160305854682
1998-06-17,143.81062393799263
1998-06-18,143.69253231061458
1998-06-19,144.0819557681084
1998-06-22,142.722745795939
1998-06-23,143.61967139888367
1998-06-24,143.48148697408251
1998-06-25,145.23983066880368
1998-06-26,142.72094805412675
1998-06-29,142.53913961004213
1998-06-30,144.10882969817732
1998-07-01,143.10162735480745
1998-07-02,145.41753006945873
1998-07-03,147.53070890569094
1998-07-06,148.82514531000328
1998-07-07,148.7501187891414
1998-07-08,148.88299976412588
1998-07-09,146.20619754579812
1998-07-10,146.1796315641826
1998-07-13,148.07694241609408
1998-07-14,152.0755279868568
1998-07-15,152.09875684806622
1998-07-16,152.4238777413433
1998-07-17,154.43592071476198
1998-07-20,153.76343358198568
1998-07-21,153.3393729926231
1998-07-22,151.20751872266783
1998-07-23,149.45399433153634
1998-07-24,150.3525208636674
1998-07-27,149.5375732928999
1998-07-28,148.55815770390126
1998-07-29,147.62390427191667
1998-07-30,149.77267883964825
1998-07-31,150.52018860307055
1998-08-03,147.93113366965375
1998-08-04,146.02459713189944
1998-08-05,143.04683247973458
1998-08-06,141.88681252199046
1998-08-07,141.00936051246777
1998-08-10,137.8300904980534
1998-08-11,131.7311124538298
1998-08-12,132.23283669136012
1998-08-13,127.09372192509608
1998-08-14,127.04729988493374
1998-08-17,123.93947276116329
1998-08-18,125.01072639129858
1998-08-19,126.91026890530298
1998-08-20,126.02204059533429
1998-08-21,121.09666000972413
1998-08-24,119.62504700462661
1998-08-25,119.85634616175955
1998-08-26,113.22019399943606
1998-08-27,103.84314677624624
1998-08-28,99.97483352935949
1998-08-31,97.14939153910227
1998-09-01,93.77522647319348
1998-09-02,97.82035575881743
1998-09-03,95.49565127961134
1998-09-04,96.07001589658502
1998-09-07,97.75944229094664
1998-09-08,97.91908081209114
1998-09-09,96.7709331389334
1998-09-10,94.94151438831567
1998-09-11,91.01492408286055
1998-09-14,92.27789700513645
1998-09-15,88.31260830681752
1998-09-16,86.54470029469279
1998-09-17,83.64011388552701
1998-09-18,85.56386732294817
1998-09-21,82.83506672112934
1998-09-22,85.7870568686961
1998-09-23,86.82447956047285
1998-09-24,92.16769609115718
1998-09-25,88.59180605770337
1998-09-28,89.22287070233847
1998-09-29,90.00368482953508
1998-09-30,86.37233241035455
1998-10-01,82.42373613993169
1998-10-02,81.61571948002874
1998-10-05,79.38005444489941
1998-10-06,78.59386307815664
1998-10-07,79.12997232988621
1998-10-08,77.39457831602371
1998-10-09,78.05833428313123
1998-10-12,80.73564137472167
1998-10-13,81.17821093289763
1998-10-14,81.27905159787447
1998-10-15,82.59560590930556
1998-10-16,83.2232863978431
1998-10-19,82.25944287080524
1998-10-20,82.94821205568678
1998-10-21,84.11343634548102
1998-10-22,84.26432508107398
1998-10-23,85.2807247711284
1998-10-26,85.19706605438583
1998-10-27,85.4621297382282
1998-10-28,84.11582337464648
1998-10-29,85.19638336310153
1998-10-30,86.73820103206096
1998-11-02,88.9538691627755
1998-11-03,89.62851487763436
1998-11-04,90.30965943609831
1998-11-05,90.43989359784075
1998-11-06,91.66138479162747
1998-11-09,90.11144773328216
1998-11-10,88.08296931557807
1998-11-11,84.79908739322457
1998-11-12,83.30199941116992
1998-11-13,84.11273680672628
1998-11-16,87.75903771602036
1998-11-17,86.88952025763486
1998-11-18,85.49226330482662
1998-11-19,85.42427505944869
1998-11-20,87.11515679632059
1998-11-23,88.66038267537246
1998-11-24,86.90117867844272
1998-11-25,86.49638968123148
1998-11-26,87.80469680625214
1998-11-27,88.02933599475742
1998-11-30,88.50807295250242
1998-12-01,85.86217574737478
1998-12-02,87.18297561302252
1998-12-03,87.1833539613917
1998-12-04,86.87246692071565
1998-12-07,87.21915971746843
1998-12-08,86.01847824253336
1998-12-09,85.18726295792725
1998-12-10,85.78577473983466
1998-12-11,84.92604500237546
1998-12-14,85.11447747065861
1998-12-15,84.26147033028609
1998-12-16,82.7521932109547
1998-12-17,81.8269531500655
1998-12-18,82.49933475012821
1998-12-21,83.35546599216397
1998-12-22,83.88800298774993
1998-12-23,85.12918244056569
1998-12-24,84.67343021835771
1998-12-25,85.37130266783373
1998-12-28,85.5402142851803
1998-12-29,85.8525106567612
1998-12-30,86.09027893970948
1998-12-31,87.16215529386939
1999-01-01,87.16215529386939
1999-01-04,89.34046735840559
1999-01-05,90.12222120719859
1999-01-06,90.33959623429615
1999-01-07,89.63972434013296
1999-01-08,89.15122418922803
1999-01-11,88.63925550573737
1999-01-12,87.93750306735598
1999-01-13,83.39446539054431
1999-01-14,83.65280041467226
1999-01-15,82.6935152482964
1999-01-18,84.59378896246731
1999-01-19,84.54289256102845
1999-01-20,84.68945658566658
1999-01-21,84.10296359986654
1999-01-22,82.19918949593654
1999-01-25,80.51011812516165
1999-01-26,81.28703352704065
1999-01-27,82.00594445386244
1999-01-28,80.38250346165232
1999-01-29,81.81432756024157
1999-02-01,81.12703376720388
1999-02-02,81.02452111127577
1999-02-03,81.73820938661231
1999-02-04,83.35098211996112
1999-02-05,82.1821573666993
1999-02-08,82.00281542606001
1999-02-09,81.62248157030264
1999-02-10,80.70926137797822
1999-02-11,81.5651978471383
1999-02-12,81.98589476823174
1999-02-15,81.9576435661012
1999-02-16,82.7823509184345
1999-02-17,82.97149111452225
1999-02-18,83.10396521416645
1999-02-19,83.59001360426261
1999-02-22,83.55204590458438
1999-02-23,83.14373619742928
1999-02-24,83.08787527775759
1999-02-25,83.58178868894551
1999-02-26,83.5932566518622
1999-03-01,84.6778636338923
1999-03-02,84.24889298568365
1999-03-03,84.98269557475328
1999-03-04,83.11029274201647
1999-03-05,83.93581193737376
1999-03-08,85.10943419682158
1999-03-09,85.84139902009625
1999-03-10,85.79903529774343
1999-03-11,88.65213178497372
1999-03-12,89.30902552657737
1999-03-15,88.03898658130082
1999-03-16,87.72249901728601
1999-03-17,89.64268283833712
1999-03-18,91.68539791083968
1999-03-19,92.06274415016571
1999-03-22,91.51963361567385
1999-03-23,91.62118942726288
1999-03-24,88.21410242299287
1999-03-25,90.66635939797769
1999-03-26,91.0028949192426
1999-03-29,91.15677312312948
1999-03-30,91.66836805546455
1999-03-31,92.15712327398805
1999-04-01,91.73125400811858
1999-04-02,92.11317456155979
1999-04-05,92.24638695036285
1999-04-06,93.64949313731681
1999-04-07,93.2376498976577
1999-04-08,92.90722183156888
1999-04-09,90.57893965825791
1999-04-12,88.89397451617874
1999-04-13,85.98845109255268
1999-04-14,89.20372843638926
1999-04-15,89.90459755257777
1999-04-16,90.92760721868558
1999-04-19,90.77639349525685
1999-04-20,92.65189496519078
1999-04-21,93.1330846848425
1999-04-22,93.96320705299112
1999-04-23,94.65260589093656
1999-04-26,95.62695457710122
1999-04-27,96.68934858640225
1999-04-28,97.12868739512697
1999-04-29,96.41263947245244
1999-04-30,97.5558774332471
1999-05-03,97.33962919971867
1999-05-04,98.2994990075824
1999-05-05,100.56570274667949
1999-05-06,102.48740868207292
1999-05-07,102.12928978497675
1999-05-10,102.97880547857842
1999-05-11,103.98871094523047
1999-05-12,100.63369256349483
1999-05-13,100.64083112868849
1999-05-14,103.51343476094819
1999-05-17,101.82364949533896
1999-05-18,103.51043213911713
1999-05-19,104.8958476510625
1999-05-20,105.18132767874602
1999-05-21,105.32156158963197
1999-05-24,106.14646545180845
1999-05-25,104.60883098011209
1999-05-26,104.31498986334826
1999-05-27,104.61305481625197
1999-05-28,105.64553513923265
1999-05-31,104.34438306508447
1999-06-01,104.73842307097725
1999-06-02,102.35646076668812
1999-06-03,102.78115247698659
1999-06-04,104.69925966816481
1999-06-07,105.33827656563209
1999-06-08,105.92056790861645
1999-06-09,106.28416978176612
1999-06-10,108.96261652701563
1999-06-11,110.60985002091871
1999-06-14,110.94471582729244
1999-06-15,109.99147302279967
1999-06-16,108.99374188972948
1999-06-17,110.23792002156686
1999-06-18,111.45981435221535
1999-06-21,113.15336525501618
1999-06-22,112.15987699353144
1999-06-23,109.12481355842041
1999-06-24,108.65067526514932
1999-06-25,107.13408204992471
1999-06-28,104.28374682024186
1999-06-29,103.48611654572564
1999-06-30,105.04724335723016
1999-07-01,107.25737111655916
1999-07-02,106.46516683959366
1999-07-05,108.14899936356959
1999-07-06,108.537219820759
1999-07-07,106.83287166875984
1999-07-08,107.54037675354228
1999-07-09,108.34118966752985
1999-07-12,109.66867413994791
1999-07-13,108.24477826992057
1999-07-14,109.61730613711536
1999-07-15,110.71964535761873
1999-07-16,110.19028897791333
1999-07-19,110.14702268824385
1999-07-20,111.35574807501936
1999-07-21,110.62449106416146
1999-07-22,111.21921425472766
1999-07-23,110.74113896299312
1999-07-26,112.04925016079136
1999-07-27,110.90539584267312
1999-07-28,111.10024771855036
1999-07-29,111.12758145057207
1999-07-30,112.27381126571049
1999-08-02,111.26954605134213
1999-08-03,111.57346572226403
1999-08-04,110.96157953923255
1999-08-05,109.5305042887561
1999-08-06,109.76487157671365
1999-08-09,109.50068669038421
1999-08-10,109.08916202075198
1999-08-11,109.44329766358419
1999-08-12,110.55050151890988
1999-08-13,110.83845119287116
1999-08-16,112.00540613820846
1999-08-17,111.49980935384895
1999-08-18,112.43227618436732
1999-08-19,113.70218432950844
1999-08-20,113.30923230405905
1999-08-23,116.63053729561673
1999-08-24,116.60004286461444
1999-08-25,116.03337851191839
1999-08-26,111.964634544357
1999-08-27,111.6475322713761
1999-08-30,111.34411363754832
1999-08-31,109.56017881827263
1999-09-01,110.73559482443827
1999-09-02,111.56941255741327
1999-09-03,112.73861098995779
1999-09-06,114.61794642494492
1999-09-07,112.64109513292364
1999-09-08,113.71612289007835
1999-09-09,114.18320770605051
1999-09-10,114.65225173780227
1999-09-13,111.664227354265
1999-09-14,111.60056590615326
1999-09-15,109.61414050649903
1999-09-16,109.23956839538242
1999-09-17,109.64453581520485
1999-09-20,109.94721394944139
1999-09-21,109.03829030104443
1999-09-22,108.75970672105838
1999-09-23,109.71979797742603
1999-09-24,108.87745498003274
1999-09-27,108.38223624047471
1999-09-28,108.68683527889584
1999-09-29,108.83095525989077
1999-09-30,108.90458040266371
1999-10-01,108.79213411822735
1999-10-04,107.9180783777929
1999-10-05,108.75024299466251
1999-10-06,109.40023560430917
1999-10-07,108.6988019012003
1999-10-08,107.64701865005823
1999-10-11,108.53624202084163
1999-10-12,109.19303347443245
1999-10-13,108.46623132653572
1999-10-14,108.91103227167068
1999-10-15,108.87860099874042
1999-10-18,108.21339174581726
1999-10-19,108.09192617801101
1999-10-20,108.64131434832947
1999-10-21,108.53286562375587
1999-10-22,108.94521035488191
1999-10-25,109.48930550754757
1999-10-26,109.21664622784107
1999-10-27,108.3052698933576
1999-10-28,108.41903768443218
1999-10-29,109.50884598503451
1999-11-01,107.85623496161462
1999-11-02,107.88551751527505
1999-11-03,108.27302459311835
1999-11-04,108.95600329455628
1999-11-05,108.72080670022697
1999-11-08,109.01137759946018
1999-11-09,110.20060361333493
1999-11-10,111.89225980359116
1999-11-11,113.36260853313244
1999-11-12,113.62900836714371
1999-11-15,115.35060061191162
1999-11-16,115.73521616398469
1999-11-17,117.37864236162294
1999-11-18,117.32618116599593
1999-11-19,119.37225843359413
1999-11-22,121.73552257625121
1999-11-23,121.90858932214553
1999-11-24,120.44216213340198
1999-11-25,121.52739694081792
1999-11-26,118.23341638754904
1999-11-29,117.2927187748491
1999-11-30,118.60475077869421
1999-12-01,122.04475718922959
1999-12-02,125.16503996668303
1999-12-03,125.5566751467936
1999-12-06,129.49547614989703
1999-12-07,129.38835264155313
1999-12-08,128.24829959729283
1999-12-09,129.2175616195849
1999-12-10,131.49118865935083
1999-12-13,137.09257393226648
1999-12-14,135.71585416058068
1999-12-15,141.49636747769463
1999-12-16,146.39663166383423
1999-12-17,150.03948128935914
1999-12-20,157.40646254760296
1999-12-21,163.26934527508237
1999-12-22,163.61981070889848
1999-12-23,164.30936506988618
1999-12-24,168.54526007585144
1999-12-27,173.3413349641576
1999-12-28,166.5770768229442
1999-12-29,165.6006013364422
1999-12-30,165.98656938301923
1999-12-31,167.01779670379975
2000-01-03,168.74409941262485
2000-01-04,180.21126702096188
2000-01-05,184.35111522833176
2000-01-06,190.6530390466345
2000-01-07,191.28032515666163
2000-01-10,193.35046519191775
2000-01-11,192.79361842883222
2000-01-12,200.79578075283635
2000-01-13,213.49297831181502
2000-01-14,224.73990545183034
2000-01-17,219.4787270505863
2000-01-18,223.2052776355092
2000-01-19,211.7808657813278
2000-01-20,211.94515672834004
2000-01-21,209.68539783300727
2000-01-24,210.09767831681026
2000-01-25,204.94748071933853
2000-01-26,208.18824856859433
2000-01-27,209.80739830072625
2000-01-28,207.58632141246093
2000-01-31,196.4002453175659
2000-02-01,195.78057207299685
2000-02-02,192.47072158629578
2000-02-03,195.19632465068585
2000-02-04,203.45840219716786
2000-02-07,198.822537477118
2000-02-08,198.31037076237374
2000-02-09,194.73169649985994
2000-02-10,196.24043945596296
2000-02-11,194.19515126636742
2000-02-14,192.34363034982945
2000-02-15,195.63779704773228
2000-02-16,195.00257917340804
2000-02-17,191.66279802792138
2000-02-18,190.8838602601684
2000-02-21,182.08628516951998
2000-02-22,178.68396064334482
2000-02-23,174.4625719880873
2000-02-24,180.85384979413533
2000-02-25,183.04149149215957
2000-02-28,176.12419003907308
2000-02-29,180.28425131809752
2000-03-01,188.01974469098943
2000-03-02,186.013033118016
2000-03-03,185.22296839072413
2000-03-06,186.02023757357574
2000-03-07,189.71930416443226
2000-03-08,188.57825849324695
2000-03-09,198.5039976756142
2000-03-10,200.10345925156085
2000-03-13,196.74423841171915
2000-03-14,198.34360789678388
2000-03-15,198.39208042100955
2000-03-16,199.17909742940108
2000-03-17,198.85558047133603
2000-03-20,200.4856495892766
2000-03-21,199.3805652084415
2000-03-22,199.0229103286619
2000-03-23,201.35298060210366
2000-03-24,202.68507422231104
2000-03-27,204.15219020206183
2000-03-28,201.39377980225677
2000-03-29,197.80419463711104
2000-03-30,189.2466168103213
2000-03-31,190.375851886321
2000-04-03,188.6368846039452
2000-04-04,189.5033346930382
2000-04-05,185.34079664676383
2000-04-06,193.00101969203217
2000-04-07,194.1966316015983
2000-04-10,194.34243655290075
2000-04-11,190.16238629869892
2000-04-12,190.16874074132252
2000-04-13,194.4191723312908
2000-04-14,198.5276490759041
2000-04-17,188.6827966130591
2000-04-18,187.3539433967232
2000-04-19,187.95824654055386
2000-04-20,188.13889342606475
2000-04-21,191.3517842723587
2000-04-24,190.7408909811538
2000-04-25,195.68708054850367
2000-04-26,198.6726508582799
2000-04-27,198.0670551177147
2000-04-28,204.45772254528868
2000-05-01,207.30520723179282
2000-05-02,206.67704816767997
2000-05-03,201.23576475758927
2000-05-04,194.82162076472446
2000-05-05,196.3127645161013
2000-05-08,193.32752469720188
2000-05-09,195.6424944051931
2000-05-10,195.31501488155857
2000-05-11,192.96804407880146
2000-05-12,191.63992917884383
2000-05-15,187.55009868399404
2000-05-16,189.09551795571304
2000-05-17,183.22928171981297
2000-05-18,180.893798110523
2000-05-19,177.47159864919328
2000-05-22,174.301551220272
2000-05-23,170.0276149403759
2000-05-24,168.99664793546071
2000-05-25,174.33703588137922
2000-05-26,174.14650816616816
2000-05-29,172.65219337594306
2000-05-30,173.91704825705216
2000-05-31,174.78201965372048
2000-06-01,178.598373173494
2000-06-02,179.95487555120417
2000-06-05,179.9200056423976
2000-06-06,179.92566203315263
2000-06-07,176.48695579177658
2000-06-08,177.79650578671985
2000-06-09,177.70497590646795
2000-06-12,175.9201384124336
2000-06-13,174.60872618630017
2000-06-14,173.40169726413015
2000-06-15,171.17628809120228
2000-06-16,169.87851681030966
2000-06-19,170.46529399257662
2000-06-20,169.96287976067532
2000-06-21,167.51620192133183
2000-06-22,168.04817279239197
2000-06-23,167.58326822248972
2000-06-26,166.15785482820024
2000-06-27,165.14621557560852
2000-06-28,164.19198734351136
2000-06-29,162.63868933789757
2000-06-30,164.97764078055104
2000-07-03,165.73913767974682
2000-07-04,164.57556643247509
2000-07-05,166.16710605436504
2000-07-06,165.79962511772786
2000-07-07,166.04940432309866
2000-07-10,169.89503675234263
2000-07-11,166.47698465173463
2000-07-12,165.28733096215777
2000-07-13,162.79611868277547
2000-07-14,163.22492139848598
2000-07-17,160.67565576263297
2000-07-18,160.103219406308
2000-07-19,160.82508860798134
2000-07-20,160.47762073012024
2000-07-21,164.0713498648113
2000-07-24,165.5196050367579
2000-07-25,166.47604247003795
