Date,EM (EMERGING MARKETS) SMALL VALUE
1997-05-09,304.824565863064
1997-05-12,299.92644600162805
1997-05-13,299.95085495706087
1997-05-14,300.72000193485565
1997-05-15,301.10509661579374
1997-05-16,300.87259858913785
1997-05-19,303.244930762728
1997-05-20,304.0216496829659
1997-05-21,304.0251737933078
1997-05-22,302.73895189055725
1997-05-23,302.8299139491568
1997-05-26,302.397192841286
1997-05-27,301.5546336772883
1997-05-28,301.40247142983355
1997-05-29,300.2775987759259
1997-05-30,300.7643846858978
1997-06-02,304.0430248787604
1997-06-03,303.48590408067935
1997-06-04,303.25024193368495
1997-06-05,303.5556311146948
1997-06-06,304.16592211911626
1997-06-09,305.04643117714744
1997-06-10,304.7733497318728
1997-06-11,304.7692059775187
1997-06-12,305.91865573685544
1997-06-13,306.4592646467526
1997-06-16,307.81306225618175
1997-06-17,307.5732744868694
1997-06-18,306.8379775311313
1997-06-19,306.9296396066947
1997-06-20,307.5558361819624
1997-06-23,308.0895181119393
1997-06-24,307.6505599697458
1997-06-25,307.6661777667033
1997-06-26,306.88376276947713
1997-06-27,307.36493012349916
1997-06-30,310.4606709792791
1997-07-01,312.0013514648944
1997-07-02,314.5868662475915
1997-07-03,316.5379216580019
1997-07-04,318.67558213081725
1997-07-07,320.02187772098273
1997-07-08,319.4707280226182
1997-07-09,321.26468446018526
1997-07-10,322.51921538128477
1997-07-11,321.60280136662783
1997-07-14,319.20299610596163
1997-07-15,314.4187774398838
1997-07-16,314.0824878851499
1997-07-17,314.344302301604
1997-07-18,312.7492875428867
1997-07-21,311.99607636823873
1997-07-22,311.87432988762475
1997-07-23,311.00567383484054
1997-07-24,312.3735490999954
1997-07-25,312.0460837034835
1997-07-28,313.6864344226753
1997-07-29,314.7993496262222
1997-07-30,316.38267238924277
1997-07-31,317.93209272037427
1997-08-01,316.61422320552737
1997-08-04,318.4519605455825
1997-08-05,318.74602389338315
1997-08-06,319.41990630975715
1997-08-07,318.9470080765473
1997-08-08,319.4374629225084
1997-08-11,320.8470441062913
1997-08-12,319.2642087840392
1997-08-13,316.5595914105211
1997-08-14,314.3365018050812
1997-08-15,312.74775677557614
1997-08-18,308.487401437235
1997-08-19,307.7308832583141
1997-08-20,308.41582691362026
1997-08-21,308.4538021298289
1997-08-22,306.1409934037469
1997-08-25,305.1267474104371
1997-08-26,304.8206243748572
1997-08-27,303.3652494173824
1997-08-28,299.56719057738184
1997-08-29,295.96680638073553
1997-09-01,290.9874210643111
1997-09-02,290.2709902769903
1997-09-03,291.6659212104876
1997-09-04,291.5168617799142
1997-09-05,295.59172284859017
1997-09-08,297.9986914108083
1997-09-09,297.3203576556471
1997-09-10,296.1760031929438
1997-09-11,294.9705162834353
1997-09-12,296.0723892156402
1997-09-15,294.3808378082611
1997-09-16,293.1556747352279
1997-09-17,293.8645928803483
1997-09-18,293.7783924105984
1997-09-19,293.0103028772269
1997-09-22,292.08136337682606
1997-09-23,291.40346541049996
1997-09-24,293.33936321399057
1997-09-25,292.80311493390695
1997-09-26,291.7305240406587
1997-09-29,290.8963449050679
1997-09-30,293.0134263044973
1997-10-01,289.94601489029554
1997-10-02,289.3730989914032
1997-10-03,288.0259024635476
1997-10-06,288.30538767926294
1997-10-07,287.1697958195818
1997-10-08,286.88494419522385
1997-10-09,288.3145799564515
1997-10-10,289.22779560700934
1997-10-13,289.45839564968975
1997-10-14,289.5907917357095
1997-10-15,287.6207586200755
1997-10-16,284.6279567776545
1997-10-17,283.0093511833911
1997-10-20,277.1140069369917
1997-10-21,278.46354688615554
1997-10-22,280.82242427336666
1997-10-23,278.6329047465033
1997-10-24,273.39893912960775
1997-10-27,259.15195734608716
1997-10-28,251.70007891983585
1997-10-29,251.99640186422099
1997-10-30,247.21373189608474
1997-10-31,247.96449508835755
1997-11-03,254.65066383380707
1997-11-04,259.33423618884933
1997-11-05,260.5575468305041
1997-11-06,260.125496609739
1997-11-07,252.71313763982994
1997-11-10,250.26169620651535
1997-11-11,247.97195960542533
1997-11-12,241.36604031517393
1997-11-13,238.04684714643355
1997-11-14,238.8072870164532
1997-11-17,239.52708166359477
1997-11-18,237.74348634625144
1997-11-19,235.2102179032022
1997-11-20,232.41369377153268
1997-11-21,235.79187723718738
1997-11-24,228.38739730411618
1997-11-25,225.94370715616503
1997-11-26,226.40059061740376
1997-11-27,227.2030109027629
1997-11-28,224.41162387328512
1997-12-01,219.7413599222191
1997-12-02,219.64517047211788
1997-12-03,221.7282019813965
1997-12-04,225.77139330612926
1997-12-05,225.88554034892283
1997-12-08,224.68903065269973
1997-12-09,219.70214381144908
1997-12-10,217.8408335722136
1997-12-11,211.80366391579972
1997-12-12,210.0878497614739
1997-12-15,209.82361548856852
1997-12-16,211.31765533071217
1997-12-17,213.84618540318672
1997-12-18,215.08313019950197
1997-12-19,212.20881248269114
1997-12-22,210.61841769321143
1997-12-23,207.98498685161667
1997-12-24,207.33258029668357
1997-12-25,207.27022207253594
1997-12-26,211.2163090550081
1997-12-29,213.25575553620652
1997-12-30,213.91424837254056
1997-12-31,214.12059571808555
1998-01-01,214.12100164710677
1998-01-02,215.1183692485439
1998-01-05,213.63482390351587
1998-01-06,210.2718511641201
1998-01-07,206.633215469263
1998-01-08,202.0551835409749
1998-01-09,198.11218632468837
1998-01-12,192.09783984895304
1998-01-13,195.45576612035208
1998-01-14,198.71745688667576
1998-01-15,197.43560735774105
1998-01-16,198.86086010357326
1998-01-19,202.7462020950531
1998-01-20,200.9390299879119
1998-01-21,199.7923213111753
1998-01-22,197.7491461340108
1998-01-23,196.2345985585277
1998-01-26,196.55526916178295
1998-01-27,196.89511339171491
1998-01-28,196.65486488979352
1998-01-29,196.0410356860724
1998-01-30,199.05289840516718
1998-02-02,204.38474521496974
1998-02-03,205.8167703093009
1998-02-04,204.13310890530843
1998-02-05,205.72529260576994
1998-02-06,206.80184005404138
1998-02-09,207.30360538404202
1998-02-10,208.17833434735977
1998-02-11,208.47176375666328
1998-02-12,206.6906940841818
1998-02-13,204.31673101563698
1998-02-16,202.886928380817
1998-02-17,203.21900599631834
1998-02-18,204.0029446700464
1998-02-19,206.06126044680173
1998-02-20,207.03495445468377
1998-02-23,210.74513515306802
1998-02-24,210.0579989974729
1998-02-25,210.56100343083105
1998-02-26,214.18805826280587
1998-02-27,215.97992328669503
1998-03-02,220.6037163226756
1998-03-03,219.82251893119633
1998-03-04,218.98352847388804
1998-03-05,215.0384572315429
1998-03-06,215.97356921977698
1998-03-09,218.35684916693793
1998-03-10,218.65731401500992
1998-03-11,219.97233334079377
1998-03-12,220.79808270747387
1998-03-13,224.8387102770924
1998-03-16,225.86816876822283
1998-03-17,225.6774377802492
1998-03-18,223.490504419395
1998-03-19,224.24401001000354
1998-03-20,226.77039275991356
1998-03-23,230.91995767644292
1998-03-24,230.22079231511069
1998-03-25,232.47183871348582
1998-03-26,232.33945691770694
1998-03-27,233.57011523848354
1998-03-30,230.98789502146778
1998-03-31,230.82036139102482
1998-04-01,230.3425859313751
1998-04-02,229.5664096818458
1998-04-03,228.67407006559878
1998-04-06,229.1548470288297
1998-04-07,230.82965281337783
1998-04-08,231.91245077088809
1998-04-09,232.23377807677429
1998-04-10,233.79469164756364
1998-04-13,236.1890159114359
1998-04-14,234.81413377517674
1998-04-15,237.6350706797264
1998-04-16,235.20125692665343
1998-04-17,234.93120484020915
1998-04-20,233.47498400309308
1998-04-21,233.59102790485298
1998-04-22,234.2519574567572
1998-04-23,231.7556788335636
1998-04-24,230.59110647158911
1998-04-27,227.68201723691206
1998-04-28,226.48325917391156
1998-04-29,225.8748670975184
1998-04-30,227.71359080386395
1998-05-01,227.68748643329744
1998-05-04,227.09080649803894
1998-05-05,227.0992245409567
1998-05-06,222.99224741487376
1998-05-07,221.1760043370962
1998-05-08,220.20499768911972
1998-05-11,219.60082111183218
1998-05-12,216.06701063132098
1998-05-13,211.0862244679164
1998-05-14,211.96392184384283
1998-05-15,210.23888023143294
1998-05-18,206.7668697829561
1998-05-19,207.2387778518107
1998-05-20,210.45494256695915
1998-05-21,210.6228640718626
1998-05-22,210.05070260364766
1998-05-25,209.03567484227545
1998-05-26,204.79182344299022
1998-05-27,199.9393590597243
1998-05-28,199.70597393490888
1998-05-29,198.60862386668933
1998-06-01,193.05184582459873
1998-06-02,191.9041520940652
1998-06-03,192.72138402808554
1998-06-04,192.0672042307329
1998-06-05,191.2827053478588
1998-06-08,191.02147688817624
1998-06-09,189.8960263890665
1998-06-10,184.74227763550155
1998-06-11,182.8848325519793
1998-06-12,180.25867219045463
1998-06-15,175.17291584658514
1998-06-16,174.7527498587268
1998-06-17,179.89061598581455
1998-06-18,182.5063520260487
1998-06-19,181.99203901294294
1998-06-22,179.3586249276422
1998-06-23,179.00025528865655
1998-06-24,178.77686365341617
1998-06-25,178.84856711113824
1998-06-26,176.7256095743043
1998-06-29,175.88553742101593
1998-06-30,176.5259439743366
1998-07-01,176.85777797996744
1998-07-02,176.988216506089
1998-07-03,177.23446465941709
1998-07-06,177.67790387785521
1998-07-07,178.2676026037146
1998-07-08,178.92535200715574
1998-07-09,177.4100656711153
1998-07-10,176.7689855653915
1998-07-13,176.61330318498378
1998-07-14,178.6989322392291
1998-07-15,179.95898044565544
1998-07-16,182.06724342919512
1998-07-17,183.86677731890134
1998-07-20,184.11066190974066
1998-07-21,183.4033636572577
1998-07-22,181.9387941994345
1998-07-23,179.69972802344375
1998-07-24,180.668621302784
1998-07-27,179.70138733546653
1998-07-28,178.42798514459506
1998-07-29,177.9973715038439
1998-07-30,178.49835052631292
1998-07-31,178.34637329523522
1998-08-03,175.0931312585812
1998-08-04,173.524670531677
1998-08-05,171.3002019613307
1998-08-06,169.17895547206035
1998-08-07,167.98966747520626
1998-08-10,164.37908754761702
1998-08-11,161.1694210334139
1998-08-12,160.5388576633394
1998-08-13,159.5682036952972
1998-08-14,159.52316466631325
1998-08-17,157.56149709512874
1998-08-18,156.7007450926105
1998-08-19,159.51780725754756
1998-08-20,159.51092348187828
1998-08-21,155.54792643663063
1998-08-24,153.60992751628393
1998-08-25,153.45916894022935
1998-08-26,150.69180955143878
1998-08-27,146.35782077664246
1998-08-28,143.8420484837035
1998-08-31,141.58523197730293
1998-09-01,141.1209744966876
1998-09-02,144.21541813733467
1998-09-03,144.16855523762152
1998-09-04,149.09288194496477
1998-09-07,159.717946134279
1998-09-08,152.3609560118596
1998-09-09,153.7048375133732
1998-09-10,150.51183960711336
1998-09-11,148.10292224785354
1998-09-14,151.3647304465212
1998-09-15,152.1763562704818
1998-09-16,154.13413572671195
1998-09-17,152.22892207381253
1998-09-18,152.8812473359629
1998-09-21,150.53509145409816
1998-09-22,150.9550549588447
1998-09-23,150.76121734919175
1998-09-24,153.77681674724417
1998-09-25,152.92314299607028
1998-09-28,153.41152560938428
1998-09-29,153.26817145753486
1998-09-30,143.18518791433374
1998-10-01,140.46670494852728
1998-10-02,139.79579688884974
1998-10-05,137.93162959228752
1998-10-06,139.85290596812433
1998-10-07,140.65395502615115
1998-10-08,142.16687447627407
1998-10-09,144.17574622152262
1998-10-12,146.99069014168583
1998-10-13,145.33337548313554
1998-10-14,145.18099217922685
1998-10-15,147.6693823042301
1998-10-16,149.04976752044965
1998-10-19,150.13900140931034
1998-10-20,152.78049549436287
1998-10-21,154.03299874644753
1998-10-22,154.33408114198866
1998-10-23,154.10743792952738
1998-10-26,154.53408210561716
1998-10-27,153.31284026946304
1998-10-28,152.8438556730987
1998-10-29,153.88651591194673
1998-10-30,154.01949033354285
1998-11-02,156.57075011444635
1998-11-03,157.05787887243716
1998-11-04,158.61748638654353
1998-11-05,160.8059714942521
1998-11-06,163.40552762363131
1998-11-09,164.7135621018446
1998-11-10,161.8818430346413
1998-11-11,162.30794629461812
1998-11-12,159.95922525480162
1998-11-13,160.69351044534812
1998-11-16,163.79894811098
1998-11-17,164.62443265319692
1998-11-18,165.40509094917334
1998-11-19,167.45345597749088
1998-11-20,170.61281500903561
1998-11-23,175.24138735093604
1998-11-24,175.6311579166553
1998-11-25,176.5255873161757
1998-11-26,176.92807356993208
1998-11-27,176.93644947208148
1998-11-30,177.4276621373439
1998-12-01,175.4488959642293
1998-12-02,176.0054764454146
1998-12-03,174.43492330008286
1998-12-04,175.00858360474885
1998-12-07,180.56806939374653
1998-12-08,179.93090085361257
1998-12-09,181.4439847953757
1998-12-10,183.75342527462388
1998-12-11,184.18012991236031
1998-12-14,185.86944892845196
1998-12-15,189.33499902362445
1998-12-16,184.51005843029046
1998-12-17,178.66828378015796
1998-12-18,178.3675859925357
1998-12-21,183.07914251068044
1998-12-22,180.25740688396712
1998-12-23,179.69143337539893
1998-12-24,180.24710322077053
1998-12-25,180.8462957221477
1998-12-28,180.83987597768572
1998-12-29,180.08298962870657
1998-12-30,181.5841338079129
1998-12-31,181.79497248126543
1999-01-01,181.79497248126543
1999-01-04,185.84624085495824
1999-01-05,187.76131863342763
1999-01-06,190.83107736281116
1999-01-07,192.72979004128874
1999-01-08,193.23713509755666
1999-01-11,195.87010091413302
1999-01-12,194.6816939960497
1999-01-13,189.9700576690414
1999-01-14,184.80797251760603
1999-01-15,186.60183965499039
1999-01-18,187.33359303054766
1999-01-19,185.6152561437928
1999-01-20,184.65584371461657
1999-01-21,179.4286445716057
1999-01-22,174.29329717932603
1999-01-25,169.83067266355823
1999-01-26,168.89478966596945
1999-01-27,172.38098350876098
1999-01-28,172.06757036274792
1999-01-29,171.89880942376018
1999-02-01,173.08262126736085
1999-02-02,171.80013426649492
1999-02-03,170.1189787114232
1999-02-04,168.48921776105
1999-02-05,167.27252492557733
1999-02-08,167.238135295812
1999-02-09,164.5159308570759
1999-02-10,165.61985543728156
1999-02-11,166.21565569426923
1999-02-12,168.92766374158424
1999-02-15,168.95716118677072
1999-02-16,169.4400637866759
1999-02-17,169.21029502834097
1999-02-18,168.30787902927565
1999-02-19,166.0185692153792
1999-02-22,165.28430882372518
1999-02-23,164.10723111206394
1999-02-24,162.60976775083574
1999-02-25,162.10786135435188
1999-02-26,163.90879061919193
1999-03-01,165.2935780616717
1999-03-02,165.48682790503545
1999-03-03,165.50903814164425
1999-03-04,165.16902811960114
1999-03-05,166.22447386634707
1999-03-08,169.69350791611703
1999-03-09,170.21404189570288
1999-03-10,171.2963972611128
1999-03-11,172.75559500500088
1999-03-12,174.00676602574026
1999-03-15,176.3260732763924
1999-03-16,177.06734832729902
1999-03-17,177.6404882001926
1999-03-18,177.9492213006727
1999-03-19,180.5374456654303
1999-03-22,181.47383809440842
1999-03-23,182.36471042561914
1999-03-24,181.65808868791206
1999-03-25,183.94042713961957
1999-03-26,183.70225383885133
1999-03-29,183.1216588885864
1999-03-30,184.53379804435102
1999-03-31,185.5567214352619
1999-04-01,186.6516915625298
1999-04-02,188.31889445675301
1999-04-05,187.9101485544246
1999-04-06,190.73869143429184
1999-04-07,191.50096078177899
1999-04-08,192.75874482079834
1999-04-09,192.45662169769076
1999-04-12,192.26174988757302
1999-04-13,192.31437186160085
1999-04-14,194.22393738970146
1999-04-15,198.33264314383163
1999-04-16,201.98475273705003
1999-04-19,204.9181714047216
1999-04-20,207.75233989385563
1999-04-21,206.34415182991566
1999-04-22,206.49487132349984
1999-04-23,208.0786756213372
1999-04-26,210.36401871405567
1999-04-27,212.56681956911171
1999-04-28,215.02623474388108
1999-04-29,215.5492635596329
1999-04-30,218.67171155026276
1999-05-03,221.42654985170716
1999-05-04,227.51254803941677
1999-05-05,229.81213695229908
1999-05-06,234.01890857926955
1999-05-07,233.59904220163338
1999-05-10,237.61812326752232
1999-05-11,236.4432832955426
1999-05-12,232.16606184557588
1999-05-13,229.41624701719
1999-05-14,228.4686950892947
1999-05-17,224.43583979910755
1999-05-18,226.57863443080066
1999-05-19,228.04204067291784
1999-05-20,225.17335885168035
1999-05-21,223.31429645527052
1999-05-24,221.91779187967612
1999-05-25,221.44516300612804
1999-05-26,223.55969236290386
1999-05-27,222.8574513290827
1999-05-28,222.29388923884838
1999-05-31,222.22801035951036
1999-06-01,222.1216606126084
1999-06-02,222.32198886026165
1999-06-03,223.5125107605523
1999-06-04,226.2283334278394
1999-06-07,230.0093062038435
1999-06-08,233.96423021317887
1999-06-09,232.76457128987428
1999-06-10,235.11840159133556
1999-06-11,236.35526775207418
1999-06-14,236.51330722435162
1999-06-15,234.24959072908035
1999-06-16,235.70321375484676
1999-06-17,237.24280316904026
1999-06-18,237.98966843919612
1999-06-21,240.79973683792377
1999-06-22,243.03466160877235
1999-06-23,243.0492736211637
1999-06-24,242.08568565707625
1999-06-25,240.76941670555655
1999-06-28,241.3598859321452
1999-06-29,242.0059518540929
1999-06-30,241.43945202714372
1999-07-01,242.35473986003115
1999-07-02,244.52636399495157
1999-07-05,249.54314084294347
1999-07-06,250.4565394578666
1999-07-07,250.72375447785612
1999-07-08,251.60875248420618
1999-07-09,253.64388717254354
1999-07-12,254.04729685385107
1999-07-13,251.25693419988383
1999-07-14,248.95651985659512
1999-07-15,249.3560456707669
1999-07-16,249.16587419893494
1999-07-19,249.8550269533703
1999-07-20,248.99885132389932
1999-07-21,247.16563523613186
1999-07-22,246.89844695967375
1999-07-23,241.55499416439312
1999-07-26,236.7188250537649
1999-07-27,238.35829117159273
1999-07-28,240.85525036629053
1999-07-29,241.27328257147138
1999-07-30,239.7450115537586
1999-08-02,237.46633271088305
1999-08-03,238.79843318166206
1999-08-04,239.09858420218606
1999-08-05,234.46031685592598
1999-08-06,233.39754140102843
1999-08-09,234.30549558399116
1999-08-10,232.46056509274482
1999-08-11,230.1154314521554
1999-08-12,232.36417700893512
1999-08-13,231.3544726287806
1999-08-16,233.66342397292843
1999-08-17,232.48257910733824
1999-08-18,233.73339694231228
1999-08-19,236.66899081066848
1999-08-20,237.55008374992565
1999-08-23,243.66896852312877
1999-08-24,243.06516533255075
1999-08-25,243.68747806943304
1999-08-26,242.19931429656538
1999-08-27,240.81174175521306
1999-08-30,239.83641361094283
1999-08-31,240.16947013448
1999-09-01,238.208822860046
1999-09-02,235.37967823967173
1999-09-03,235.48941520475648
1999-09-06,237.05274534541408
1999-09-07,236.03910134384753
1999-09-08,234.13280432857604
1999-09-09,235.4049431405661
1999-09-10,237.77421981407764
1999-09-13,238.890100547543
1999-09-14,238.9901947275553
1999-09-15,235.92703332857633
1999-09-16,233.49658622756502
1999-09-17,233.97909804080362
1999-09-20,234.08619159150945
1999-09-21,233.39339075215273
1999-09-22,232.19095050329412
1999-09-23,231.72079151094377
1999-09-24,231.36731259417996
1999-09-27,229.6031954559102
1999-09-28,229.88098292941936
1999-09-29,229.48637171604398
1999-09-30,228.0318058789305
1999-10-01,227.68357326957033
1999-10-04,228.16277228119085
1999-10-05,227.34234293830386
1999-10-06,229.0281045459686
1999-10-07,231.76365051020804
1999-10-08,231.77246700563768
1999-10-11,233.0874654892817
1999-10-12,235.47337755526652
1999-10-13,234.31973231313432
1999-10-14,235.1927425461372
1999-10-15,232.03757950242712
1999-10-18,229.60025826215445
1999-10-19,230.08029084358708
1999-10-20,233.98019929454708
1999-10-21,233.57577695639276
1999-10-22,234.38567380118846
1999-10-25,232.7306806968285
1999-10-26,231.86211004366916
1999-10-27,229.47484432057067
1999-10-28,229.71469536989503
1999-10-29,230.16971076766612
1999-11-01,230.18828287964106
1999-11-02,232.6134730035427
1999-11-03,232.39702266296536
1999-11-04,234.53904243346932
1999-11-05,235.72468021225995
1999-11-08,236.5757289691343
1999-11-09,237.47459694185187
1999-11-10,237.81401102413102
1999-11-11,239.40932413613527
1999-11-12,239.5158824393853
1999-11-15,240.85371071878905
1999-11-16,241.63686544492236
1999-11-17,239.0576785762957
1999-11-18,239.08429190439264
1999-11-19,240.48303408536233
1999-11-22,242.29221474172456
1999-11-23,242.3294889050747
1999-11-24,239.97655357348737
1999-11-25,239.87168913034108
1999-11-26,236.84454461574342
1999-11-29,236.5766847628074
1999-11-30,238.92415765121478
1999-12-01,240.33511308278364
1999-12-02,243.15563512918166
1999-12-03,243.8566599743728
1999-12-06,245.7158478599399
1999-12-07,244.0124409053439
1999-12-08,243.83534143665156
1999-12-09,244.19686804140304
1999-12-10,247.6947229196208
1999-12-13,251.21261278243793
1999-12-14,251.50330602958167
1999-12-15,251.61885234705287
1999-12-16,253.34546449690248
1999-12-17,253.75476366213718
1999-12-20,257.6026116806757
1999-12-21,258.0497817760331
1999-12-22,259.31895225924603
1999-12-23,259.9313434311189
1999-12-24,260.5711778089508
1999-12-27,261.1195261669318
1999-12-28,260.1258653976353
1999-12-29,260.6200486199009
1999-12-30,262.0805139721401
1999-12-31,262.3443857492744
2000-01-03,265.51465137986537
2000-01-04,270.36917514268094
2000-01-05,269.125776793973
2000-01-06,269.254830931909
2000-01-07,272.84768502109245
2000-01-10,277.96025530622984
2000-01-11,275.6427164238084
2000-01-12,278.74715161295364
2000-01-13,282.4252528602541
2000-01-14,286.0230851627248
2000-01-17,288.85380972375884
2000-01-18,288.4572414024489
2000-01-19,283.1556973934832
2000-01-20,283.05048030567326
2000-01-21,283.3645883096407
2000-01-24,284.8648527391913
2000-01-25,282.57124221960606
2000-01-26,284.3319347441955
2000-01-27,287.5286426729607
2000-01-28,285.39829989499594
2000-01-31,282.2537503265349
2000-02-01,283.2488203583017
2000-02-02,283.1008162920647
2000-02-03,284.75442285891955
2000-02-04,288.1789911230583
2000-02-07,287.93626981509215
2000-02-08,287.51428458644614
2000-02-09,287.0665776168893
2000-02-10,287.7579230631345
2000-02-11,286.66414519910313
2000-02-14,284.0395196168096
2000-02-15,282.10143002813516
2000-02-16,282.97381887473955
2000-02-17,283.67039781292533
2000-02-18,282.3051077246156
2000-02-21,280.75698531812316
2000-02-22,275.60439524690656
2000-02-23,275.3004197429316
2000-02-24,272.95366989729257
2000-02-25,271.87574257463746
2000-02-28,269.3531725135431
2000-02-29,268.3579203742873
2000-03-01,272.84496428947534
2000-03-02,272.99469933658054
2000-03-03,271.5933680402552
2000-03-06,273.25038535066716
2000-03-07,273.14500940976933
2000-03-08,272.59140107310066
2000-03-09,275.90989207592764
2000-03-10,275.74264470853547
2000-03-13,270.65958105126117
2000-03-14,270.47930257489435
2000-03-15,267.8977596295253
2000-03-16,266.67637469643057
2000-03-17,267.449100895435
2000-03-20,266.827194025762
2000-03-21,268.1045041905059
2000-03-22,270.5710378994088
2000-03-23,272.58604611725576
2000-03-24,272.824469341946
2000-03-27,275.0598450790478
2000-03-28,274.65682777075364
2000-03-29,272.15835818581826
2000-03-30,268.19616941632216
2000-03-31,269.08866419762575
2000-04-03,265.37848512212025
2000-04-04,262.67354568397195
2000-04-05,261.1231688247641
2000-04-06,262.45486200191596
2000-04-07,265.44260912014647
2000-04-10,268.70955980267564
2000-04-11,266.3972178239129
2000-04-12,265.8825435684631
2000-04-13,264.10384420990914
2000-04-14,261.96314559122396
2000-04-17,249.32931216056505
2000-04-18,253.34091484728953
2000-04-19,252.91042055972858
2000-04-20,251.57004750980605
2000-04-21,253.1397252905318
2000-04-24,250.5330352978297
2000-04-25,251.17705012534833
2000-04-26,249.66865544195022
2000-04-27,247.65718665843514
2000-04-28,251.3407022969317
2000-05-01,251.3505712683075
2000-05-02,249.03745845257643
2000-05-03,245.13099829798625
2000-05-04,243.65053866681276
2000-05-05,245.92331399122386
2000-05-08,244.23422312010223
2000-05-09,243.71958249991837
2000-05-10,241.49380658526903
2000-05-11,239.2688734692246
2000-05-12,238.8585261007828
2000-05-15,236.9883247704713
2000-05-16,237.91708270894807
2000-05-17,235.1397323777067
2000-05-18,231.47616821454295
2000-05-19,229.26688638317395
2000-05-22,224.52651381318665
2000-05-23,222.08863118206799
2000-05-24,222.1895722468964
2000-05-25,224.66115129041674
2000-05-26,222.46439241291128
2000-05-29,223.56661246200477
2000-05-30,226.60490130141548
2000-05-31,229.69773692859826
2000-06-01,229.28313275082317
2000-06-02,231.58363347196632
2000-06-05,233.9171908939068
2000-06-06,233.0479902484611
2000-06-07,233.3540408014575
2000-06-08,232.28603740298024
2000-06-09,232.27917138516997
2000-06-12,231.09347833989983
