Date,EM EASTERN EUROPE SMALL VALUE
1997-08-08,116.07138955049189
1997-08-11,117.56180662669107
1997-08-12,116.77663672082487
1997-08-13,116.88015001943587
1997-08-14,115.41516208362476
1997-08-15,115.96778494539511
1997-08-18,113.68953756570244
1997-08-19,112.87429847286408
1997-08-20,112.80676642405857
1997-08-21,114.1168325777568
1997-08-22,115.24965771640142
1997-08-25,114.55598586049504
1997-08-26,115.71810438836587
1997-08-27,115.64292146057707
1997-08-28,115.86145497673597
1997-08-29,115.510905047126
1997-09-01,113.39824589363454
1997-09-02,113.01659549782909
1997-09-03,114.882226794776
1997-09-04,113.8011119021008
1997-09-05,114.5308406117217
1997-09-08,114.86006100583018
1997-09-09,115.22143806836705
1997-09-10,116.33892003197508
1997-09-11,115.71441714236616
1997-09-12,116.3820215421576
1997-09-15,117.01733866579056
1997-09-16,117.50702370424085
1997-09-17,118.93384598080355
1997-09-18,118.39370912473946
1997-09-19,119.37697555052084
1997-09-22,118.87457095968719
1997-09-23,119.18897103789178
1997-09-24,119.44683723893075
1997-09-25,119.91585018371914
1997-09-26,120.61700587756339
1997-09-29,120.94717892693093
1997-09-30,121.55737482972602
1997-10-01,121.33540850757052
1997-10-02,121.5885410893022
1997-10-03,120.41099614270662
1997-10-06,120.11461980860597
1997-10-07,120.2041842445798
1997-10-08,120.43814118523909
1997-10-09,121.24823438278835
1997-10-10,121.45273398287131
1997-10-13,121.80469827811521
1997-10-14,123.01953041365152
1997-10-15,124.42945745406686
1997-10-16,124.36337292916258
1997-10-17,122.6862650496386
1997-10-20,123.15362721086004
1997-10-21,121.85910439011734
1997-10-22,122.24231090236367
1997-10-23,121.75360765502955
1997-10-24,119.17264297032358
1997-10-27,115.73996997226718
1997-10-28,108.26654509984469
1997-10-29,112.36036261886535
1997-10-30,109.68783474376833
1997-10-31,110.11625803122311
1997-11-03,111.9664911365171
1997-11-04,112.5245249262827
1997-11-05,112.3171716098529
1997-11-06,112.32606865681042
1997-11-07,110.81904482724326
1997-11-10,110.2392540882395
1997-11-11,109.5995690714379
1997-11-12,106.01362654033021
1997-11-13,100.85044593821921
1997-11-14,101.6984292148787
1997-11-17,104.16850339389215
1997-11-18,104.56796618545862
1997-11-19,102.12800866872311
1997-11-20,102.7001473354656
1997-11-21,103.12941402965106
1997-11-24,101.18086847862322
1997-11-25,99.94863013622428
1997-11-26,99.57395651672712
1997-11-27,99.0483618190973
1997-11-28,99.45445722512352
1997-12-01,96.08928338383024
1997-12-02,96.30146371144855
1997-12-03,96.97535823409133
1997-12-04,98.76989593397315
1997-12-05,99.70458974600949
1997-12-08,102.98581160110808
1997-12-09,101.52122807510209
1997-12-10,100.24917212833058
1997-12-11,98.75772779346235
1997-12-12,98.24320683025573
1997-12-15,98.3376381008504
1997-12-16,99.2980397838742
1997-12-17,101.18202403124681
1997-12-18,101.31926387157847
1997-12-19,100.75147412233765
1997-12-22,99.57049235733092
1997-12-23,100.6712922767575
1997-12-24,100.69838967544014
1997-12-25,100.69838967544014
1997-12-26,100.57421190117425
1997-12-29,101.95201154672229
1997-12-30,103.18614364589176
1997-12-31,103.07971599513843
1998-01-01,103.07971599513843
1998-01-02,102.7604362672514
1998-01-05,103.21940186418284
1998-01-06,102.40023905638472
1998-01-07,101.60718471079677
1998-01-08,99.132588255415
1998-01-09,97.72544378157522
1998-01-12,92.95960786098622
1998-01-13,94.12191526326214
1998-01-14,94.53274900039429
1998-01-15,93.08021506238914
1998-01-16,94.05914711079173
1998-01-19,95.82785470526757
1998-01-20,95.5895474412097
1998-01-21,95.21503359249698
1998-01-22,94.94376357340205
1998-01-23,94.28180374491868
1998-01-26,92.90598314801636
1998-01-27,93.7189032608129
1998-01-28,93.74851148720103
1998-01-29,92.92388729226577
1998-01-30,93.52207469788634
1998-02-02,97.48449656180024
1998-02-03,97.61074580010487
1998-02-04,97.65381902051233
1998-02-05,99.50449052134131
1998-02-06,101.06386181263608
1998-02-09,102.51062750364945
1998-02-10,101.84666506749078
1998-02-11,100.51769743690019
1998-02-12,100.33932131533584
1998-02-13,99.21159586868438
1998-02-16,98.83936547616975
1998-02-17,98.32954586820172
1998-02-18,98.30038445780062
1998-02-19,100.36428566319638
1998-02-20,101.0779492145199
1998-02-23,103.0404109211051
1998-02-24,103.09163771683421
1998-02-25,102.89005687905215
1998-02-26,104.49236080280768
1998-02-27,105.62637257795078
1998-03-02,106.63869092991322
1998-03-03,108.0727087639833
1998-03-04,106.7584323444165
1998-03-05,104.9448009361858
1998-03-06,105.42916095731715
1998-03-09,107.57377680848772
1998-03-10,109.32731925648595
1998-03-11,109.12272648357703
1998-03-12,108.51818117223188
1998-03-13,109.18123930563362
1998-03-16,108.52372040987525
1998-03-17,108.3410669711522
1998-03-18,106.80165486649115
1998-03-19,107.61625881953964
1998-03-20,107.48187308263553
1998-03-23,108.75757659241273
1998-03-24,108.11003121696736
1998-03-25,107.77280077077289
1998-03-26,107.81010595984705
1998-03-27,107.19531588920073
1998-03-30,106.17719185900046
1998-03-31,104.51499670552674
1998-04-01,103.99473337383901
1998-04-02,103.34476570744044
1998-04-03,102.22654058951703
1998-04-06,102.11969486576056
1998-04-07,103.19876012339466
1998-04-08,103.20819204670035
1998-04-09,101.65094300233191
1998-04-10,101.95487835145249
1998-04-13,101.57715423188253
1998-04-14,102.8836919211504
1998-04-15,104.01805879415687
1998-04-16,103.77521452541544
1998-04-17,103.14743031145687
1998-04-20,102.43394784589249
1998-04-21,101.56504440794096
1998-04-22,101.35769732041857
1998-04-23,101.54347958741539
1998-04-24,103.03786216913757
1998-04-27,103.9685824683506
1998-04-28,101.35309793540145
1998-04-29,101.66638741997652
1998-04-30,102.53535316695364
1998-05-01,102.77309656192807
1998-05-04,103.51601683633078
1998-05-05,103.93800978236622
1998-05-06,102.74825911736274
1998-05-07,101.70774208543635
1998-05-08,101.32422836569685
1998-05-11,101.27787040539867
1998-05-12,100.30351146571806
1998-05-13,98.32453036525622
1998-05-14,97.20347654993921
1998-05-15,96.9106288984797
1998-05-18,94.64262887808994
1998-05-19,93.30826974044473
1998-05-20,92.99383407970431
1998-05-21,95.11551647392625
1998-05-22,95.54133665784472
1998-05-25,92.61985697337765
1998-05-26,91.37252658707841
1998-05-27,83.93718715286225
1998-05-28,85.00142024589115
1998-05-29,85.03806287611162
1998-06-01,81.85318123605563
1998-06-02,80.71520449559625
1998-06-03,84.22528883122261
1998-06-04,85.19795482847432
1998-06-05,85.62275740690175
1998-06-08,88.02677664628385
1998-06-09,87.0939081860741
1998-06-10,85.26416019181659
1998-06-11,83.61130402715685
1998-06-12,82.4621086700106
1998-06-15,80.25253326290496
1998-06-16,79.13151643723288
1998-06-17,79.32901017599113
1998-06-18,80.29716554193443
1998-06-19,79.87059805065034
1998-06-22,79.33438450099423
1998-06-23,79.70944684563452
1998-06-24,79.87509666772213
1998-06-25,80.90079686270687
1998-06-26,79.22433265213667
1998-06-29,78.57948765028156
1998-06-30,80.05581596887285
1998-07-01,79.36885230047982
1998-07-02,80.6161474557077
1998-07-03,80.78551471323965
1998-07-06,81.63581509601413
1998-07-07,82.07679676949135
1998-07-08,81.82862543343951
1998-07-09,80.20512932281206
1998-07-10,80.155355539117
1998-07-13,82.11969970285242
1998-07-14,85.11054646529976
1998-07-15,85.28380756901615
1998-07-16,84.61548909225897
1998-07-17,86.00022652898183
1998-07-20,85.84879236924282
1998-07-21,86.34098274376079
1998-07-22,84.14776133936705
1998-07-23,82.61153963535423
1998-07-24,83.56990424599091
1998-07-27,82.20244823885082
1998-07-28,81.76402211911636
1998-07-29,81.41689693717946
1998-07-30,82.42126225250774
1998-07-31,82.78160891320194
1998-08-03,81.18339510550781
1998-08-04,80.53698938687471
1998-08-05,79.44821307034952
1998-08-06,79.41915745130345
1998-08-07,78.58149439457299
1998-08-10,78.2675434829453
1998-08-11,74.97097972796317
1998-08-12,74.52952591866546
1998-08-13,72.39025291941546
1998-08-14,72.28728205036431
1998-08-17,71.01098680994723
1998-08-18,71.50766682831306
1998-08-19,71.97178715883253
1998-08-20,69.92325753356603
1998-08-21,67.5684202378102
1998-08-24,67.36281477177923
1998-08-25,67.17209614800461
1998-08-26,65.04601726497981
1998-08-27,61.6389688461014
1998-08-28,58.829554305000634
1998-08-31,56.28139256331902
1998-09-01,55.130024005060505
1998-09-02,57.20249587686166
1998-09-03,56.58034055559056
1998-09-04,56.413519096422995
1998-09-07,57.645824101802205
1998-09-08,58.44983186839904
1998-09-09,58.36318555135416
1998-09-10,57.86853983552696
1998-09-11,55.45636016769165
1998-09-14,57.09781195777263
1998-09-15,54.153731253436064
1998-09-16,53.5269029562158
1998-09-17,52.47036664964407
1998-09-18,51.26089983427499
1998-09-21,49.99158058537598
1998-09-22,50.78374277007786
1998-09-23,51.44275844391319
1998-09-24,53.715634929562334
1998-09-25,53.09619783986263
1998-09-28,53.72694101583778
1998-09-29,53.804852741355724
1998-09-30,51.52305591011674
1998-10-01,49.469438428668894
1998-10-02,48.90314038481269
1998-10-05,48.6506103464028
1998-10-06,48.23431687493709
1998-10-07,48.9649592995501
1998-10-08,47.79520486781384
1998-10-09,47.64711283415859
1998-10-12,48.38775246839601
1998-10-13,49.38894800793474
1998-10-14,50.41159987734188
1998-10-15,52.00625380699418
1998-10-16,52.56687747922175
1998-10-19,52.041133895652536
1998-10-20,51.80657252524185
1998-10-21,52.48274455471226
1998-10-22,52.757893140905374
1998-10-23,53.2268889784862
1998-10-26,53.8519712962014
1998-10-27,54.084335886178685
1998-10-28,53.13929067563037
1998-10-29,54.13217144544195
1998-10-30,55.69395458676135
1998-11-02,57.873280763505925
1998-11-03,58.00515952510075
1998-11-04,57.73569466490956
1998-11-05,58.121882500105436
1998-11-06,57.767308211463956
1998-11-09,56.98566266600279
1998-11-10,54.97459614684522
1998-11-11,55.38841397075997
1998-11-12,55.04906449038769
1998-11-13,55.41920221877263
1998-11-16,57.338949482199475
1998-11-17,56.75505013650827
1998-11-18,55.82542087016733
1998-11-19,55.35419231256537
1998-11-20,56.77617968560741
1998-11-23,57.05175841650282
1998-11-24,56.91405812558621
1998-11-25,55.83712545922114
1998-11-26,56.217240858716224
1998-11-27,55.82304708903661
1998-11-30,56.071717719800475
1998-12-01,54.11120703904208
1998-12-02,54.62944598128443
1998-12-03,54.47181241934187
1998-12-04,54.50637138172412
1998-12-07,55.3051523483243
1998-12-08,54.31906686210439
1998-12-09,54.37126545103891
1998-12-10,54.80793047347385
1998-12-11,54.041903134765846
1998-12-14,53.641961119311375
1998-12-15,53.152136854338046
1998-12-16,52.99972440797499
1998-12-17,52.67408648059626
1998-12-18,52.46759124787099
1998-12-21,52.82974122034866
1998-12-22,52.962251347851634
1998-12-23,53.626943221734756
1998-12-24,53.45969993386305
1998-12-25,53.2754083688983
1998-12-28,53.83983702927628
1998-12-29,54.019579504603534
1998-12-30,53.94411814019179
1998-12-31,54.23094042230126
1999-01-01,54.23094042230126
1999-01-04,55.1824152010907
1999-01-05,55.91913713235329
1999-01-06,55.80695379005254
1999-01-07,56.790846527570594
1999-01-08,56.68120889883736
1999-01-11,56.56231769049197
1999-01-12,55.91988508360683
1999-01-13,53.22513143825019
1999-01-14,52.39037830134374
1999-01-15,51.64797376469172
1999-01-18,53.93843654270703
1999-01-19,53.89173803680704
1999-01-20,54.01901657712255
1999-01-21,53.461082754198706
1999-01-22,51.56739780686285
1999-01-25,51.14269730474389
1999-01-26,51.59795137986233
1999-01-27,51.606251489189376
1999-01-28,50.60124283533733
1999-01-29,51.65578895712199
1999-02-01,50.72890866593677
1999-02-02,50.846205396565196
1999-02-03,51.23391663915972
1999-02-04,52.16764544283678
1999-02-05,51.40361315615156
1999-02-08,50.696751657999556
1999-02-09,50.37583574351747
1999-02-10,49.93789948437586
1999-02-11,50.44791268876277
1999-02-12,50.59442435422993
1999-02-15,49.820149000537064
1999-02-16,50.24356925092286
1999-02-17,50.09125512498589
1999-02-18,49.43881710728307
1999-02-19,49.04518002022961
1999-02-22,48.99994779495622
1999-02-23,48.62873174889827
1999-02-24,48.27242407046156
1999-02-25,47.97860325874978
1999-02-26,47.32401100481706
1999-03-01,47.388935597300616
1999-03-02,46.96370896526368
1999-03-03,46.74628744726622
1999-03-04,46.42412189036522
1999-03-05,46.652903223305046
1999-03-08,47.5847553518716
1999-03-09,47.9739518457312
1999-03-10,48.496643505930905
1999-03-11,50.11791055751121
1999-03-12,50.37294952337118
1999-03-15,50.314107937982726
1999-03-16,50.81871210106288
1999-03-17,51.058171923359296
1999-03-18,52.09246633776856
1999-03-19,51.93108300457889
1999-03-22,51.46598778863134
1999-03-23,51.246840486384095
1999-03-24,48.63220459372751
1999-03-25,49.72572346083489
1999-03-26,49.83072615519088
1999-03-29,49.970350081500136
1999-03-30,50.36113169374682
1999-03-31,50.82132877321329
1999-04-01,50.432672543999196
1999-04-02,50.95068537975779
1999-04-05,50.72233078609149
1999-04-06,51.456015265590466
1999-04-07,51.111362331020494
1999-04-08,51.6400809539769
1999-04-09,50.871692358021456
1999-04-12,50.74361802721985
1999-04-13,50.56182598539554
1999-04-14,51.098397447383654
1999-04-15,52.24628495745492
1999-04-16,52.36119038020425
1999-04-19,52.69179135971083
1999-04-20,52.47190107754789
1999-04-21,52.73906911135643
1999-04-22,52.772197509043245
1999-04-23,53.311974554007456
1999-04-26,53.080259372590625
1999-04-27,53.836689900127965
1999-04-28,53.55568176795962
1999-04-29,53.28526823829143
1999-04-30,54.437947927853706
1999-05-03,54.907096767153
1999-05-04,55.640999234685665
1999-05-05,56.69589985665973
1999-05-06,57.93943533403069
1999-05-07,58.06566502522215
1999-05-10,58.375041707663016
1999-05-11,58.35626050770438
1999-05-12,56.539758422699286
1999-05-13,56.02705907180349
1999-05-14,57.14814911348278
1999-05-17,56.80576445899473
1999-05-18,57.75660424490106
1999-05-19,59.02301562743178
1999-05-20,59.28252789285989
1999-05-21,59.78082278984808
1999-05-24,60.7612389505746
1999-05-25,59.859190977502344
1999-05-26,59.80994518030713
1999-05-27,59.78305832348801
1999-05-28,61.0135800385047
1999-05-31,61.1719321508669
1999-06-01,61.6208942648235
1999-06-02,61.17438131194501
1999-06-03,61.61908423264561
1999-06-04,61.976358240832866
1999-06-07,62.70160108449981
1999-06-08,63.72252998013863
1999-06-09,64.28375394433792
1999-06-10,66.12945801659798
1999-06-11,67.95438898766405
1999-06-14,68.66574882323195
1999-06-15,69.25086632974394
1999-06-16,69.66950417899378
1999-06-17,69.981994572192
1999-06-18,71.22561564792129
1999-06-21,73.89373172786367
1999-06-22,73.26495436456503
1999-06-23,70.87600479397113
1999-06-24,71.03850709261454
1999-06-25,70.65207659836797
1999-06-28,69.79785851883115
1999-06-29,69.37561028420551
1999-06-30,69.40878917649118
1999-07-01,70.46024783646949
1999-07-02,71.52187116839127
1999-07-05,72.49842943201686
1999-07-06,73.71253296821489
1999-07-07,72.52944578954254
1999-07-08,72.56105902008748
1999-07-09,72.24130135831602
1999-07-12,72.18922763931202
1999-07-13,71.01993728159064
1999-07-14,71.38312110119784
1999-07-15,71.94524168274381
1999-07-16,72.10966384163586
1999-07-19,71.52903601507221
1999-07-20,72.41066056365017
1999-07-21,71.22167715303692
1999-07-22,72.44971242194231
1999-07-23,72.14397220650531
1999-07-26,73.9074182916874
1999-07-27,72.15523254846819
1999-07-28,72.42151217812692
1999-07-29,71.31842815132278
1999-07-30,71.53484040281111
1999-08-02,71.2361127461591
1999-08-03,71.60789830477303
1999-08-04,71.30102470226103
1999-08-05,69.95625833389467
1999-08-06,70.05446680522809
1999-08-09,68.65376895266738
1999-08-10,68.23692856084506
1999-08-11,68.93160333775168
1999-08-12,70.137918713547
1999-08-13,69.56578020282859
1999-08-16,70.71241311642544
1999-08-17,70.38055786756803
1999-08-18,71.29051249646172
1999-08-19,72.44538051717541
1999-08-20,72.20117644253159
1999-08-23,75.59161694600994
1999-08-24,75.69008887427484
1999-08-25,75.2892106364351
1999-08-26,74.47537721257353
1999-08-27,73.4163637327546
1999-08-30,73.11520749441415
1999-08-31,72.47892421010893
1999-09-01,72.59867405902236
1999-09-02,72.16846757188456
1999-09-03,72.4888311388892
1999-09-06,72.74286088262227
1999-09-07,72.14245693583567
1999-09-08,71.92961470281169
1999-09-09,71.72016650031289
1999-09-10,71.9110214804874
1999-09-13,70.38007208382429
1999-09-14,69.5381029672164
1999-09-15,67.6940205365741
1999-09-16,67.027629598308
1999-09-17,67.10761657242503
1999-09-20,67.39588404517116
1999-09-21,66.19391858739712
1999-09-22,65.92831383699082
1999-09-23,66.68023403620903
1999-09-24,66.39737748776159
1999-09-27,66.65049047419306
1999-09-28,66.92380844663367
1999-09-29,67.0178113846407
1999-09-30,66.61787690322473
1999-10-01,66.64948890895285
1999-10-04,66.24737990613181
1999-10-05,67.12447885776254
1999-10-06,67.24360382480604
1999-10-07,66.85197293093029
1999-10-08,66.58628016574859
1999-10-11,67.50847901922897
1999-10-12,67.67329529326605
1999-10-13,66.79160973982749
1999-10-14,66.90278067184894
1999-10-15,66.23859262909053
1999-10-18,65.26007451172204
1999-10-19,65.45058796772997
1999-10-20,66.04964056701967
1999-10-21,66.07126608612482
1999-10-22,66.13601686099665
1999-10-25,66.09736244626059
1999-10-26,65.43905735491944
1999-10-27,64.74866564464911
1999-10-28,64.78410358686118
1999-10-29,65.85740868852481
1999-11-01,65.05128049167605
1999-11-02,65.06704084478405
1999-11-03,64.3223037739434
1999-11-04,64.2203165586692
1999-11-05,64.14108402514063
1999-11-08,64.18291618863911
1999-11-09,64.72731899528978
1999-11-10,65.32646995527085
1999-11-11,65.49118929398529
1999-11-12,65.05745193166729
1999-11-15,65.46253471911442
1999-11-16,66.32368805336209
1999-11-17,67.7806422248668
1999-11-18,67.6558524976543
1999-11-19,69.48460366927782
1999-11-22,70.12640838144883
1999-11-23,70.41501755758672
1999-11-24,69.24843067839143
1999-11-25,69.29927001039653
1999-11-26,69.3964079297763
1999-11-29,68.06754088392346
1999-11-30,67.98581273955472
1999-12-01,68.75693813720916
1999-12-02,69.59348101937748
1999-12-03,70.22234909939901
1999-12-06,71.25122895984136
1999-12-07,70.12569737572393
1999-12-08,69.98834830809227
1999-12-09,70.36261337072033
1999-12-10,70.38104068729226
1999-12-13,69.89176545454396
1999-12-14,69.76356901847662
1999-12-15,70.96335688336056
1999-12-16,71.23928167986199
1999-12-17,71.71029644513197
1999-12-20,73.90026580437593
1999-12-21,76.68509907660446
1999-12-22,76.77264693523828
1999-12-23,77.7268539931399
1999-12-24,78.62532378591273
1999-12-27,80.24897325182337
1999-12-28,80.2040640556539
1999-12-29,79.37843649074249
1999-12-30,79.78616688154821
1999-12-31,80.92665336045309
2000-01-03,82.3253328021544
2000-01-04,82.2208611148886
2000-01-05,84.80432524847842
2000-01-06,87.14845388256481
2000-01-07,88.74934214234625
2000-01-10,91.36588343158029
2000-01-11,88.79969195068699
2000-01-12,88.85216217619454
2000-01-13,92.41609006547888
2000-01-14,95.92262140252966
2000-01-17,93.87262007387585
2000-01-18,93.7239040418906
2000-01-19,89.40808000113272
2000-01-20,93.18133478467347
2000-01-21,95.44685068350688
2000-01-24,94.45279449286812
2000-01-25,91.3471351816157
2000-01-26,91.8513015787155
2000-01-27,92.4712899158724
2000-01-28,91.17229142917319
2000-01-31,88.39465294168086
2000-02-01,88.91899682530017
2000-02-02,89.07948094192338
2000-02-03,91.59447050061512
2000-02-04,95.07416249006953
2000-02-07,95.13681146851711
2000-02-08,98.26113635644877
2000-02-09,99.20982576894245
2000-02-10,97.25086377159208
2000-02-11,97.01192490560193
2000-02-14,96.32150394220356
2000-02-15,95.69190882874037
2000-02-16,95.95064584359447
2000-02-17,96.59088754304533
2000-02-18,96.13789064797923
2000-02-21,93.8676932319777
2000-02-22,95.4447366286227
2000-02-23,95.96080714763443
2000-02-24,95.41552762506926
2000-02-25,92.38919360957857
2000-02-28,88.19655147321129
2000-02-29,89.9901800800043
2000-03-01,92.95981579743031
2000-03-02,93.05605875681958
2000-03-03,94.02831303754014
2000-03-06,96.29606839711437
2000-03-07,96.44853362126119
2000-03-08,95.98972098811429
2000-03-09,100.2709580369851
2000-03-10,103.66545379002358
2000-03-13,99.87226068440093
2000-03-14,101.9628256743463
2000-03-15,101.64379339444527
2000-03-16,102.52734323795663
2000-03-17,102.1641447878293
2000-03-20,101.51509002368125
2000-03-21,100.46779175426707
2000-03-22,102.8911640332687
2000-03-23,104.2173569335172
2000-03-24,104.46045427912122
2000-03-27,104.50123850223162
2000-03-28,101.52277630796317
2000-03-29,101.4932233491549
2000-03-30,99.05964056925384
2000-03-31,100.23613793614031
2000-04-03,99.2245968030359
2000-04-04,98.65248120632363
2000-04-05,95.61495418306563
2000-04-06,96.82871679076632
2000-04-07,97.46344281145961
2000-04-10,99.08896059533664
2000-04-11,96.70764717319804
2000-04-12,97.7537700503194
2000-04-13,96.58554207003108
2000-04-14,96.03952419016842
2000-04-17,89.86160063963058
2000-04-18,90.33700664310193
2000-04-19,90.03106514698095
2000-04-20,90.58802575266938
2000-04-21,91.83734726923736
2000-04-24,90.65504331083959
2000-04-25,91.93674974144179
2000-04-26,93.86969058711507
2000-04-27,91.86872043812212
2000-04-28,93.68678058519458
2000-05-01,93.629392259533
2000-05-02,93.52221065247582
2000-05-03,92.33058688019244
2000-05-04,91.17534645126493
2000-05-05,90.17790778544436
2000-05-08,90.89247904462549
2000-05-09,90.90818710885557
2000-05-10,91.31743361951582
2000-05-11,89.75259933735879
2000-05-12,89.88097512629956
2000-05-15,90.36357777676812
2000-05-16,90.85507232812334
2000-05-17,89.00721889830899
2000-05-18,88.03998304654323
2000-05-19,84.30227948613435
2000-05-22,82.01823743363863
2000-05-23,79.94270439371465
2000-05-24,77.05360046599543
2000-05-25,79.95462430670969
2000-05-26,81.5758005554255
2000-05-29,81.68534369613877
2000-05-30,83.87273927699805
2000-05-31,83.96488228054628
2000-06-01,85.48127623206985
2000-06-02,87.82406971451218
2000-06-05,88.3515402626812
2000-06-06,86.85694439649023
2000-06-07,86.0711681726139
2000-06-08,86.23731936912976
2000-06-09,86.38563170400532
2000-06-12,86.52351040925912
2000-06-13,85.7166257997456
2000-06-14,86.36822126854257
2000-06-15,85.80470764889436
2000-06-16,86.1770224320592
2000-06-19,85.98888577534456
2000-06-20,85.58957308331694
2000-06-21,84.52294547175595
2000-06-22,84.70605516840901
2000-06-23,84.62060866190993
2000-06-26,84.0532115389336
2000-06-27,83.6302111090351
2000-06-28,83.13422744365919
2000-06-29,82.353117171923
2000-06-30,84.28427508724403
2000-07-03,85.07196884449905
2000-07-04,84.80311120324838
2000-07-05,84.36901470770765
2000-07-06,85.77052146468716
2000-07-07,86.30488151669806
2000-07-10,87.74070923595394
2000-07-11,87.28841139767181
2000-07-12,87.72944454170394
2000-07-13,87.00953423056238
2000-07-14,87.15941494333804
2000-07-17,87.268599267263
2000-07-18,87.10792823292115
2000-07-19,86.54875504730624
2000-07-20,86.57286187573983
2000-07-21,87.37938603811881
2000-07-24,87.71364562220262
