Date,EM EMEA SMALL VALUE
2000-03-22,191.5411445164817
2000-03-23,192.58934835607096
2000-03-24,192.90108851069326
2000-03-27,194.18410608834222
2000-03-28,191.97363627444113
2000-03-29,188.75297158745778
2000-03-30,182.40444085128024
2000-03-31,183.21704498949532
2000-04-03,182.0033614491111
2000-04-04,182.76225197948276
2000-04-05,178.72972061688665
2000-04-06,183.71097661976665
2000-04-07,184.24263605753652
2000-04-10,185.10646435259466
2000-04-11,181.2248037368471
2000-04-12,181.29124632417702
2000-04-13,182.8060804178205
2000-04-14,184.13328670937
2000-04-17,174.54754632340567
2000-04-18,174.74445799181447
2000-04-19,175.9963528569953
2000-04-20,175.28275279217848
2000-04-21,177.17626882370834
2000-04-24,176.3887950160582
2000-04-25,180.07193939840806
2000-04-26,181.9498879407459
2000-04-27,180.93339920267152
2000-04-28,186.3654609483793
2000-05-01,187.94862699464844
2000-05-02,188.17377424288344
2000-05-03,184.50568018814585
2000-05-04,179.71056763194304
2000-05-05,179.91680708035997
2000-05-08,177.8337732282676
2000-05-09,178.4548901338771
2000-05-10,177.49069432573845
2000-05-11,177.2413082651754
2000-05-12,175.61144620363592
2000-05-15,172.75444992618168
2000-05-16,173.4323439914491
2000-05-17,169.15723126362667
2000-05-18,166.93855128287237
2000-05-19,163.90713702358923
2000-05-22,162.29904293019484
2000-05-23,159.8249518486614
2000-05-24,158.44394827336606
2000-05-25,161.15465029151136
2000-05-26,160.9963639152095
2000-05-29,160.89217745111162
2000-05-30,162.3126739778322
2000-05-31,163.87193634528165
2000-06-01,165.77212544108085
2000-06-02,167.70507785698365
2000-06-05,167.90001278960128
2000-06-06,167.90544494210863
2000-06-07,165.81916247359877
2000-06-08,165.99374346899054
2000-06-09,166.14114585630637
2000-06-12,165.45936153069107
2000-06-13,164.90304681164648
2000-06-14,164.64927416143857
2000-06-15,163.82798833056876
2000-06-16,163.9148917290102
2000-06-19,164.72155485748638
2000-06-20,164.35733933307358
2000-06-21,162.57608118325544
2000-06-22,163.21067316850744
2000-06-23,163.24363246827733
2000-06-26,163.20008836455392
2000-06-27,163.56880846525198
2000-06-28,163.13685705584456
2000-06-29,161.9066747391071
2000-06-30,164.379551447763
2000-07-03,164.6299916747321
2000-07-04,164.2996177257334
2000-07-05,165.87695347337367
2000-07-06,164.3274142298983
2000-07-07,164.58784296898313
2000-07-10,167.1797663742658
2000-07-11,165.08299799870073
2000-07-12,164.23844239955787
2000-07-13,162.77452713956902
2000-07-14,162.68434062868732
2000-07-17,161.3277533602552
2000-07-18,160.6550927954294
2000-07-19,160.82725134251024
2000-07-20,160.69578716531424
2000-07-21,162.956267230071
2000-07-24,163.278553136576
2000-07-25,163.56149071027167
2000-07-26,163.34011020496152
2000-07-27,163.1584584370856
2000-07-28,162.75215109638262
2000-07-31,161.84724230204392
2000-08-01,162.62530247518774
2000-08-02,162.69685096302456
2000-08-03,161.9816058531912
2000-08-04,163.15143771852217
2000-08-07,163.43572465978116
2000-08-08,162.5013112398831
2000-08-09,162.79340391257153
2000-08-10,164.80913887610183
2000-08-11,165.38645198258763
2000-08-14,167.38313412571136
2000-08-15,166.16934545003673
2000-08-16,165.1636005700707
2000-08-17,165.14580604515936
2000-08-18,165.26842540956713
2000-08-21,163.89847312978998
2000-08-22,163.67968784069404
2000-08-23,164.29074558876493
2000-08-24,166.21149991215907
2000-08-25,167.3069779026956
2000-08-28,167.1849293824265
2000-08-29,168.18801314083248
2000-08-30,167.111028726611
2000-08-31,166.40538521298836
2000-09-01,166.9580147439728
2000-09-04,167.83197636197337
2000-09-05,167.17753691601757
2000-09-06,164.5054263939253
2000-09-07,162.09034247769262
2000-09-08,161.54143389996298
2000-09-11,158.60499851741412
2000-09-12,157.32805231740744
2000-09-13,157.5697109080284
2000-09-14,156.86305513396394
2000-09-15,156.07008954630683
2000-09-18,152.17458630124983
2000-09-19,149.55280207137164
2000-09-20,150.45474138555153
2000-09-21,149.1060531164837
2000-09-22,147.90752479516115
2000-09-25,148.91987094373033
2000-09-26,149.67908593172874
2000-09-27,150.2091860726133
2000-09-28,150.08128928224744
2000-09-29,150.95453233907622
2000-10-02,151.0165123294462
2000-10-03,151.31800058817853
2000-10-04,150.81046042643464
2000-10-05,150.4675343325059
2000-10-06,151.85887846399896
2000-10-09,150.25406356007844
2000-10-10,151.6191633344737
2000-10-11,150.08892614976975
2000-10-12,148.80511561624152
2000-10-13,145.98513030451943
2000-10-16,148.1873868633992
2000-10-17,148.09332451724876
2000-10-18,144.07329083147587
2000-10-19,145.42524078632462
2000-10-20,147.38476055353834
2000-10-23,147.3038161908287
2000-10-24,148.76738162285037
2000-10-25,146.92591071783653
2000-10-26,145.9686776337847
2000-10-27,147.13978958654639
2000-10-30,147.64733324474363
2000-10-31,148.36070871193635
2000-11-01,151.15340435550877
2000-11-02,151.79893959586965
2000-11-03,152.83268231848794
2000-11-06,153.5883104907362
2000-11-07,152.9764068355877
2000-11-08,150.8045861252489
2000-11-09,149.78222843138383
2000-11-10,150.32732111218127
2000-11-13,147.7246436778611
2000-11-14,148.56076687818953
2000-11-15,148.48866106779272
2000-11-16,148.56259602945832
2000-11-17,147.3051176374363
2000-11-20,143.6377860897686
2000-11-21,141.31359915256647
2000-11-22,140.3971785386984
2000-11-23,139.33617497788134
2000-11-24,138.7607209651585
2000-11-27,139.4607551268638
2000-11-28,137.15660422885395
2000-11-29,136.51503901945347
2000-11-30,131.66843160725753
2000-12-01,129.3376351476369
2000-12-04,126.32033380524848
2000-12-05,132.5834229020633
2000-12-06,139.30957086829687
2000-12-07,134.2057797922997
2000-12-08,134.99354493577493
2000-12-11,136.0312274340954
2000-12-12,135.829344414539
2000-12-13,133.8151214005774
2000-12-14,135.26637012087366
2000-12-15,134.89917997430678
2000-12-18,134.33791538421832
2000-12-19,134.62930508745444
2000-12-20,134.19497047522955
2000-12-21,134.1849924546105
2000-12-22,137.92334488707158
2000-12-25,138.08266297720505
2000-12-26,138.0652675337131
2000-12-27,138.64250953555333
2000-12-28,138.64294177549024
2000-12-29,139.18171582445828
2001-01-01,139.18171582445828
2001-01-02,139.56509099832448
2001-01-03,138.77760319169263
2001-01-04,142.6818754517206
2001-01-05,142.25149749812252
2001-01-08,143.20816877620882
2001-01-09,142.74067060053176
2001-01-10,143.66210053422574
2001-01-11,145.66770084306813
2001-01-12,145.77446455293048
2001-01-15,144.8545526995789
2001-01-16,144.74741309959907
2001-01-17,145.923984946651
2001-01-18,145.8175556385282
2001-01-19,146.59293799970226
2001-01-22,145.45860655808696
2001-01-23,145.7191401870836
2001-01-24,145.10656539831845
2001-01-25,146.0766314342237
2001-01-26,145.69000927085835
2001-01-29,144.3478297512097
2001-01-30,144.8397687887829
2001-01-31,145.8656828520822
2001-02-01,146.89469569415942
2001-02-02,145.90367079645034
2001-02-05,143.57556576599535
2001-02-06,144.2750112410134
2001-02-07,141.72108502548406
2001-02-08,140.23392162750574
2001-02-09,140.6397309220652
2001-02-12,139.80457187194958
2001-02-13,139.85091368254038
2001-02-14,140.95720258486807
2001-02-15,140.34943666334522
2001-02-16,141.39684864180253
2001-02-19,137.64745908110393
2001-02-20,137.01175110054055
2001-02-21,130.51880630695646
2001-02-22,123.14631159817088
2001-02-23,120.49646874305222
2001-02-26,125.52060101276851
2001-02-27,126.40246302180296
2001-02-28,126.64545714425087
2001-03-01,128.5373379573315
2001-03-02,128.71917688003836
2001-03-05,129.36020058533228
2001-03-06,129.73026160111164
2001-03-07,129.12070940089586
2001-03-08,130.77833555397922
2001-03-09,130.97578776252004
2001-03-12,126.41357865284614
2001-03-13,125.2770469441893
2001-03-14,121.2391679521049
2001-03-15,121.7548613531166
2001-03-16,121.44441909210119
2001-03-19,121.41731630625465
2001-03-20,123.23967270954633
2001-03-21,122.78409385402176
2001-03-22,121.15517124348452
2001-03-23,122.75174178816414
2001-03-26,123.59951703933709
2001-03-27,122.27056299316638
2001-03-28,121.11911872624005
2001-03-29,118.38904590181932
2001-03-30,120.48458504657417
2001-04-02,117.91432792331567
2001-04-03,115.31587468252306
2001-04-04,115.54606359531897
2001-04-05,118.12549412576317
2001-04-06,118.17535448004907
2001-04-09,117.60966142277705
2001-04-10,117.77722329303306
2001-04-11,119.24993858052986
2001-04-12,120.80692194177877
2001-04-13,120.88563169973433
2001-04-16,123.20178283480449
2001-04-17,120.96460178149678
2001-04-18,122.0199842132167
2001-04-19,123.54125161424702
2001-04-20,123.97383377346856
2001-04-23,123.74812598022756
2001-04-24,125.32233191437768
2001-04-25,126.18671793706308
2001-04-26,128.9916555902618
2001-04-27,132.5418753560006
2001-04-30,132.44823242398064
2001-05-01,132.44004485609966
2001-05-02,131.79561752001433
2001-05-03,132.37200887385868
2001-05-04,133.47749967907927
2001-05-07,133.596788922377
2001-05-08,133.5594444885568
2001-05-09,132.7630930798665
2001-05-10,132.887805913526
2001-05-11,131.75962066450424
2001-05-14,131.7538724002286
2001-05-15,131.6277902506714
2001-05-16,133.2895245753895
2001-05-17,134.67451626502353
2001-05-18,135.28459431500102
2001-05-21,136.76744372996885
2001-05-22,136.62224455636846
2001-05-23,135.14661231295315
2001-05-24,134.90669763966264
2001-05-25,135.49113491054086
2001-05-28,134.58879608048528
2001-05-29,133.25426112757563
2001-05-30,131.99424474366
2001-05-31,131.36923468375775
2001-06-01,132.2205325755003
2001-06-04,133.3251912274705
2001-06-05,132.00570162286397
2001-06-06,132.9176879303197
2001-06-07,133.36201588055997
2001-06-08,134.24696785079317
2001-06-11,132.46956909153198
2001-06-12,132.03345686675763
2001-06-13,130.63585023567103
2001-06-14,132.78831262100238
2001-06-15,133.94755075246337
2001-06-18,131.34415960397067
2001-06-19,131.44449047049062
2001-06-20,130.07792638572425
2001-06-21,130.8971506045174
2001-06-22,131.67333999822588
2001-06-25,130.7300782112882
2001-06-26,131.76055868588497
2001-06-27,132.30177343548556
2001-06-28,131.69982878558238
2001-06-29,131.83992124350786
2001-07-02,132.09520519166077
2001-07-03,131.36811165067073
2001-07-04,130.38872692891812
2001-07-05,129.45053450567028
2001-07-06,126.19534267574076
2001-07-09,126.200132432908
2001-07-10,125.61913375734072
2001-07-11,122.18840474834401
2001-07-12,124.14476261219288
2001-07-13,123.90507712728606
2001-07-16,123.36358466525792
2001-07-17,121.8774477635632
2001-07-18,123.50053711091094
2001-07-19,125.03059068509306
2001-07-20,125.24564170880252
2001-07-23,126.40976989833136
2001-07-24,126.40969451900837
2001-07-25,125.71783759932069
2001-07-26,126.99150881157982
2001-07-27,125.96089330886271
2001-07-30,126.30037530182975
2001-07-31,125.6193922719437
2001-08-01,126.3888844265413
2001-08-02,126.64337901824766
2001-08-03,127.21152747879623
2001-08-06,126.88458916354627
2001-08-07,126.21525314667622
2001-08-08,125.61369851327035
2001-08-09,125.30272512728223
2001-08-10,125.35587111898306
2001-08-13,124.71489168933645
2001-08-14,124.07838744438783
2001-08-15,124.63194378358423
2001-08-16,125.42314389584718
2001-08-17,125.54641380028376
2001-08-20,124.77001187700954
2001-08-21,124.5677092925492
2001-08-22,124.81379780501324
2001-08-23,125.81057791670568
2001-08-24,127.25779152496536
2001-08-27,128.08312354701127
2001-08-28,129.31507797184221
2001-08-29,129.11753425102992
2001-08-30,128.74343038820192
2001-08-31,128.78439877862644
2001-09-03,127.61038253423153
2001-09-04,127.17117442178872
2001-09-05,128.42840778320047
2001-09-06,128.99156049957026
2001-09-07,129.11270239915342
2001-09-10,127.89888075054327
2001-09-11,124.61655855495763
2001-09-12,122.25480230197533
2001-09-13,120.40872487511345
2001-09-14,117.71980033748605
2001-09-17,114.82055874268768
2001-09-18,115.7157403684903
2001-09-19,117.381204671447
2001-09-20,116.08759298606778
2001-09-21,111.88478513484125
2001-09-24,111.68784196916846
2001-09-25,112.710218473884
2001-09-26,112.6395648800219
2001-09-27,111.87488906183563
2001-09-28,112.78088527520991
2001-10-01,112.58885266535701
2001-10-02,112.28380487052455
2001-10-03,110.78668277142374
2001-10-04,111.47999357274648
2001-10-05,111.90602589131102
2001-10-08,110.73805386215585
2001-10-09,111.61796582278191
2001-10-10,112.99254210003133
2001-10-11,116.24336577890469
2001-10-12,115.19289363189083
2001-10-15,115.97299899682575
2001-10-16,114.93903239526185
2001-10-17,115.50208621567063
2001-10-18,115.19223900209575
2001-10-19,114.94939353376645
2001-10-22,114.68808094496656
2001-10-23,115.96276989385656
2001-10-24,116.71508713086462
2001-10-25,116.72548729414987
2001-10-26,117.65192959125156
2001-10-29,118.68222222821196
2001-10-30,118.13629299380673
2001-10-31,117.9598951483395
2001-11-01,117.80303611656565
2001-11-02,118.44815576515938
2001-11-05,119.58593267729167
2001-11-06,120.54435489688872
2001-11-07,120.30974543649427
2001-11-08,122.41835983999117
2001-11-09,121.39873313941276
2001-11-12,121.38959716520635
2001-11-13,122.49880731624401
2001-11-14,124.26732236181233
2001-11-15,125.80887252774662
2001-11-16,126.76206729274136
2001-11-19,128.7725713737279
2001-11-20,128.81107946676346
2001-11-21,127.04004745740845
2001-11-22,128.25595698861977
2001-11-23,127.99931603513562
2001-11-26,129.9056507201408
2001-11-27,129.22151834123113
2001-11-28,128.54414062867096
2001-11-29,126.77485082891712
2001-11-30,128.31082538161783
2001-12-03,126.90402374035152
2001-12-04,126.69017967179646
2001-12-05,127.51542369101043
2001-12-06,129.3236515205412
2001-12-07,128.50971935360346
2001-12-10,129.74365852338875
2001-12-11,129.12360856941316
2001-12-12,129.29192803587128
2001-12-13,127.52695582782049
2001-12-14,124.93835852537698
2001-12-17,127.06349578980708
2001-12-18,126.98672858532177
2001-12-19,125.1499531732937
2001-12-20,122.43553692058721
2001-12-21,125.45928060533619
2001-12-24,126.90558197268288
2001-12-25,127.03577852865547
2001-12-26,127.75634114628937
2001-12-27,129.86823823583765
2001-12-28,129.8788563118138
2001-12-31,130.27920256451313
2002-01-01,130.27920256451313
2002-01-02,130.51975339055784
2002-01-03,131.92210048836435
2002-01-04,133.8839123397553
2002-01-07,137.4762466727638
2002-01-08,138.76302300448825
2002-01-09,138.3802965888123
2002-01-10,138.10129825233082
2002-01-11,138.41453417004973
2002-01-14,138.3796507935306
2002-01-15,136.173917704151
2002-01-16,135.02486364206956
2002-01-17,137.4403499555675
2002-01-18,138.70386404731428
2002-01-21,138.1555113036413
2002-01-22,137.83809571866954
2002-01-23,138.3058780730607
2002-01-24,139.05949650102303
2002-01-25,138.73670560553066
2002-01-28,137.8695631244367
2002-01-29,138.04514936383887
2002-01-30,137.12393709316405
2002-01-31,139.0671777321934
2002-02-01,138.20403268478236
2002-02-04,137.30122224539772
2002-02-05,136.429781846359
2002-02-06,135.91496199523678
2002-02-07,133.7793096252805
2002-02-08,131.26064404563706
2002-02-11,131.9321456275545
2002-02-12,132.52120972858086
2002-02-13,132.68423639808194
2002-02-14,132.42286761411373
2002-02-15,132.10056025646438
2002-02-18,130.67710724111004
2002-02-19,130.51454881756348
2002-02-20,129.94587842547494
2002-02-21,129.91159571362942
2002-02-22,130.19871204838572
2002-02-25,130.3285181510183
2002-02-26,129.27393564951757
2002-02-27,129.43683153008502
2002-02-28,129.30699408661442
2002-03-01,131.49237400241404
2002-03-04,134.24159922407824
2002-03-05,133.60264348427654
2002-03-06,133.88360716967688
2002-03-07,133.99099445618722
2002-03-08,133.26304196632356
2002-03-11,133.61241713061136
2002-03-12,130.97032021799373
2002-03-13,129.95817396337245
2002-03-14,130.28724997559922
2002-03-15,130.88410892082229
2002-03-18,130.44190763419564
2002-03-19,130.66215578694448
2002-03-20,131.51936037634226
2002-03-21,134.27293256914479
2002-03-22,135.5377835967212
2002-03-25,135.22679684526727
2002-03-26,135.041797516477
2002-03-27,136.52815583493324
2002-03-28,137.07140734180064
2002-03-29,136.61875137325626
2002-04-01,136.7014030338216
2002-04-02,137.6061405534247
2002-04-03,137.01467517067837
2002-04-04,137.7232944553393
2002-04-05,139.74980363173282
2002-04-08,139.13610116799228
2002-04-09,140.81470874264355
2002-04-10,143.26588751110393
2002-04-11,144.80359643699367
2002-04-12,144.2340651429448
2002-04-15,145.55431806983844
2002-04-16,145.48743906635727
2002-04-17,146.89932812812305
2002-04-18,146.83640569595033
2002-04-19,146.9912292173269
2002-04-22,146.83109985306064
2002-04-23,147.51672984993436
2002-04-24,146.88915267210078
2002-04-25,146.38132985660354
2002-04-26,147.91324927087263
2002-04-29,148.37106570170906
2002-04-30,147.70584242093935
2002-05-01,147.6062160481801
2002-05-02,147.18608157789913
2002-05-03,148.21039059664938
2002-05-06,148.9991739201716
2002-05-07,149.45545641891903
2002-05-08,151.8493975957861
2002-05-09,151.55804730351358
2002-05-10,151.08547090798038
2002-05-13,151.22906733946454
2002-05-14,150.87951257374306
2002-05-15,150.5849734120365
2002-05-16,150.72299839958583
2002-05-17,150.0073482150671
2002-05-20,151.06304554621946
2002-05-21,151.53172486674973
2002-05-22,150.42356608990642
2002-05-23,150.7364420210103
2002-05-24,151.95076562874317
2002-05-27,153.1531862713563
2002-05-28,151.89345759194708
2002-05-29,151.49863639042547
2002-05-30,150.9311461293118
2002-05-31,149.9965043417712
2002-06-03,150.3144714626242
2002-06-04,150.59793826901893
2002-06-05,149.03480125879904
2002-06-06,150.11350162306093
2002-06-07,148.75887998262917
2002-06-10,147.85957528951513
2002-06-11,146.52783192914322
2002-06-12,145.08861297792095
2002-06-13,144.26553822001802
2002-06-14,141.53112296677205
2002-06-17,140.67092960275755
2002-06-18,143.60436239692464
2002-06-19,141.5515380485753
2002-06-20,139.89331536461717
2002-06-21,139.5101587043136
2002-06-24,137.94009602270972
2002-06-25,139.39129395355602
2002-06-26,135.8493140771577
2002-06-27,137.79641088389027
2002-06-28,140.2677054119701
2002-07-01,141.75980038702988
2002-07-02,139.13558567078258
2002-07-03,137.74872436008738
2002-07-04,138.21784604955022
2002-07-05,139.5668089854286
2002-07-08,139.35801007269666
2002-07-09,140.99081917726045
2002-07-10,141.95563649711158
2002-07-11,139.9397878599668
2002-07-12,142.22235929795104
2002-07-15,141.8114507321605
2002-07-16,141.2009270746225
2002-07-17,143.945711907683
2002-07-18,145.34124962860497
2002-07-19,143.93768937520184
2002-07-22,141.36933611844603
2002-07-23,139.4336482827099
2002-07-24,134.12073375208146
2002-07-25,135.59419906365463
2002-07-26,135.59797548051614
2002-07-29,138.17867558574437
2002-07-30,137.79191759755994
2002-07-31,136.24472820533614
2002-08-01,135.50627636102078
2002-08-02,135.93185626422982
2002-08-05,131.61933941594873
2002-08-06,130.17209476039434
2002-08-07,131.70179040326084
2002-08-08,132.80683097251514
2002-08-09,132.3855626925612
2002-08-12,132.41000587781548
2002-08-13,131.18253269090664
2002-08-14,131.9598555834748
2002-08-15,131.68340166446077
2002-08-16,132.47007096642716
2002-08-19,133.94669340364004
2002-08-20,133.41600860341126
2002-08-21,133.5267333554276
2002-08-22,133.82495593650697
2002-08-23,134.7185712418839
2002-08-26,135.37228734695154
2002-08-27,137.13146680648472
2002-08-28,136.78143084671285
2002-08-29,135.99811893374368
2002-08-30,136.66727011260886
2002-09-02,134.97398859917402
2002-09-03,133.12981417914602
2002-09-04,134.09102081709256
2002-09-05,134.05827980175073
2002-09-06,135.11338981704773
2002-09-09,135.5045502608522
2002-09-10,135.02941428406788
2002-09-11,136.88080315528276
2002-09-12,136.38434784627245
2002-09-13,135.2158407489862
2002-09-16,133.8639667661855
2002-09-17,135.8144921252435
2002-09-18,134.2548342286927
2002-09-19,133.9377007788259
2002-09-20,133.99359072969474
2002-09-23,132.63347634481175
2002-09-24,131.62955944184253
2002-09-25,132.3842858979289
2002-09-26,133.21322001925637
2002-09-27,132.8194115466124
2002-09-30,130.77076795842768
2002-10-01,131.95693365352622
2002-10-02,133.18051240318565
2002-10-03,133.49613073515852
2002-10-04,132.74434635159983
2002-10-07,130.95811894145794
2002-10-08,131.00218704516547
2002-10-09,131.934043498952
2002-10-10,132.40704597647007
2002-10-11,133.13153278876425
2002-10-14,132.4054223226081
2002-10-15,134.38990728739768
2002-10-16,133.04568532480266
2002-10-17,135.50359665242033
2002-10-18,135.97964572403038
2002-10-21,137.26074158030835
2002-10-22,137.62659243292555
2002-10-23,137.9557852074793
2002-10-24,138.9230000478168
2002-10-25,139.03057140542808
2002-10-28,140.02988294417318
2002-10-29,139.3677276184642
2002-10-30,139.59822810524918
2002-10-31,140.76757206489057
2002-11-01,142.19216294236037
2002-11-04,144.16161287282463
2002-11-05,145.69514306676217
2002-11-06,147.56618121435375
2002-11-07,150.90102095444811
2002-11-08,150.67594471371982
2002-11-11,150.09051062498432
2002-11-12,149.58926571029414
2002-11-13,149.8825509367898
2002-11-14,153.06107691384184
2002-11-15,154.79433472275642
2002-11-18,157.4703858173371
2002-11-19,156.20973689255632
2002-11-20,155.7945657169082
2002-11-21,158.3551100871674
2002-11-22,159.90276979809357
2002-11-25,161.6821352668044
2002-11-26,161.089300422357
2002-11-27,161.76163348855954
2002-11-28,161.35828994780806
2002-11-29,162.59629516344287
2002-12-02,164.5735722349284
2002-12-03,163.9932651115755
2002-12-04,163.91146709282958
2002-12-05,163.77711202174532
2002-12-06,162.7044465105727
2002-12-09,162.06629568239606
2002-12-10,164.3302805679974
2002-12-11,164.28588115867424
2002-12-12,164.48328978207692
2002-12-13,166.90605655718466
2002-12-16,165.65134995965118
2002-12-17,161.1818735609829
2002-12-18,160.80690738148792
2002-12-19,158.1312212480484
2002-12-20,158.89526110855115
2002-12-23,158.12507849605984
2002-12-24,156.64032623487049
